geo,time,median_income
est,1814,1.115
est,1815,1.112
est,1816,1.112
est,1817,1.112
est,1818,1.112
est,1819,1.112
est,1820,1.118
est,1821,1.125
est,1822,1.133
est,1823,1.141
est,1824,1.149
est,1825,1.154
est,1826,1.162
est,1827,1.17
est,1828,1.178
est,1829,1.186
est,1830,1.194
est,1831,1.202
est,1832,1.21
est,1833,1.218
est,1834,1.226
est,1835,1.234
est,1836,1.241
est,1837,1.249
est,1838,1.257
est,1839,1.265
est,1840,1.273
est,1841,1.281
est,1842,1.289
est,1843,1.297
est,1844,1.305
est,1845,1.315
est,1846,1.323
est,1847,1.331
est,1848,1.339
est,1849,1.347
est,1850,1.357
est,1851,1.365
est,1852,1.373
est,1853,1.381
est,1854,1.389
est,1855,1.402
est,1856,1.41
est,1857,1.418
est,1858,1.426
est,1859,1.434
est,1860,1.447
est,1861,1.458
est,1862,1.468
est,1863,1.479
est,1864,1.489
est,1865,1.494
est,1866,1.505
est,1867,1.516
est,1868,1.526
est,1869,1.537
est,1870,1.545
est,1871,1.555
est,1872,1.562
est,1873,1.568
est,1874,1.574
est,1875,1.578
est,1876,1.585
est,1877,1.591
est,1878,1.597
est,1879,1.603
est,1880,1.61
est,1881,1.616
est,1882,1.622
est,1883,1.628
est,1884,1.635
est,1885,1.643
est,1886,1.639
est,1887,1.635
est,1888,1.631
est,1889,1.628
est,1890,1.626
est,1891,1.682
est,1892,1.738
est,1893,1.797
est,1894,1.857
est,1895,1.922
est,1896,1.975
est,1897,2.027
est,1898,2.082
est,1899,2.139
est,1900,2.197
est,1901,2.246
est,1902,2.437
est,1903,2.263
est,1904,2.496
est,1905,2.207
est,1906,2.103
est,1907,2.018
est,1908,2.2
est,1909,2.279
est,1910,2.425
est,1911,2.236
est,1912,2.413
est,1913,2.529
est,1914,2.412
est,1915,2.302
est,1916,2.198
est,1917,1.926
est,1918,1.537
est,1919,1.411
est,1920,1.831
est,1921,2.106
est,1922,2.422
est,1923,2.59
est,1924,2.632
est,1925,2.757
est,1926,2.83
est,1927,3.024
est,1928,3.201
est,1929,3.21
est,1930,3.149
est,1931,3.048
est,1932,3.01
est,1933,3.188
est,1934,3.527
est,1935,3.648
est,1936,3.866
est,1937,4.057
est,1938,4.231
est,1939,4.014
est,1940,3.792
est,1941,3.719
est,1942,3.649
est,1943,3.579
est,1944,3.512
est,1945,3.445
est,1946,3.379
est,1947,3.754
est,1948,4.24
est,1949,4.63
est,1950,5.012
est,1951,4.948
est,1952,5.178
est,1953,5.31
est,1954,5.472
est,1955,5.835
est,1956,6.279
est,1957,6.294
est,1958,6.649
est,1959,6.456
est,1960,6.94
est,1961,7.206
est,1962,7.285
est,1963,7.016
est,1964,7.82
est,1965,8.167
est,1966,8.472
est,1967,8.757
est,1968,9.185
est,1969,9.231
est,1970,9.854
est,1971,10.023
est,1972,9.984
est,1973,10.728
est,1974,11.001
est,1975,10.992
est,1976,11.473
est,1977,11.709
est,1978,11.969
est,1979,11.882
est,1980,11.87
est,1981,11.896
est,1982,12.242
est,1983,12.575
est,1984,12.804
est,1985,12.713
est,1986,12.963
est,1987,12.987
est,1988,13.575
est,1989,14.434
est,1990,13.256
est,1991,11.799
est,1992,10.156
est,1993,9.382
est,1994,9.505
est,1995,8.889
est,1996,9.369
est,1997,10.092
est,1998,10.013
est,1999,9.518
est,2000,9.65
est,2001,9.255
est,2002,9.527
est,2003,9.962
est,2004,11.337
est,2005,16.123
est,2006,18.686
est,2007,21.682
est,2008,22.229
est,2009,21.28
est,2010,20.165
est,2011,20.474
est,2012,21.409
est,2013,22.591
est,2014,24.598
est,2015,26.868
est,2016,29.239
est,2017,31.241
est,2018,33.355
est,2019,34.72
est,2020,36.052
est,2021,37.049
est,2022,38.071
est,2023,39.123
est,2024,40.201
est,2025,41.313
est,2026,42.256
est,2027,43.218
est,2028,44.204
est,2029,45.211
est,2030,46.244
est,2031,47.242
est,2032,48.25
est,2033,49.287
est,2034,50.348
est,2035,51.432
est,2036,52.539
est,2037,53.669
est,2038,54.823
est,2039,56.002
est,2040,57.205
est,2041,58.396
est,2042,59.614
est,2043,60.855
est,2044,62.121
est,2045,63.416
est,2046,64.737
est,2047,66.085
est,2048,67.46
est,2049,68.863
est,2050,70.296
est,2051,71.761
est,2052,73.253
est,2053,74.776
est,2054,76.331
est,2055,77.922
est,2056,79.542
est,2057,81.196
est,2058,82.885
est,2059,84.609
est,2060,86.368
est,2061,88.164
est,2062,89.997
est,2063,91.868
est,2064,93.777
est,2065,95.725
est,2066,97.714
est,2067,99.745
est,2068,101.818
est,2069,103.931
est,2070,106.091
est,2071,108.297
est,2072,110.546
est,2073,112.839
est,2074,115.181
est,2075,117.573
est,2076,120.012
est,2077,122.501
est,2078,125.043
est,2079,127.639
est,2080,130.287
est,2081,132.99
est,2082,135.748
est,2083,138.563
est,2084,141.435
est,2085,144.368
est,2086,147.361
est,2087,150.416
est,2088,153.534
est,2089,156.715
est,2090,159.962
est,2091,163.275
est,2092,166.656
est,2093,170.106
est,2094,173.627
est,2095,177.222
est,2096,180.891
est,2097,184.636
est,2098,188.457
est,2099,192.358
est,2100,196.338
eth,1800,1.916
eth,1801,1.916
eth,1802,1.916
eth,1803,1.916
eth,1804,1.916
eth,1805,1.916
eth,1806,1.916
eth,1807,1.916
eth,1808,1.916
eth,1809,1.916
eth,1810,1.916
eth,1811,1.916
eth,1812,1.916
eth,1813,1.916
eth,1814,1.916
eth,1815,1.921
eth,1816,1.921
eth,1817,1.921
eth,1818,1.921
eth,1819,1.921
eth,1820,1.921
eth,1821,1.921
eth,1822,1.921
eth,1823,1.921
eth,1824,1.921
eth,1825,1.924
eth,1826,1.924
eth,1827,1.924
eth,1828,1.924
eth,1829,1.924
eth,1830,1.929
eth,1831,1.929
eth,1832,1.929
eth,1833,1.929
eth,1834,1.929
eth,1835,1.932
eth,1836,1.932
eth,1837,1.932
eth,1838,1.932
eth,1839,1.932
eth,1840,1.935
eth,1841,1.935
eth,1842,1.935
eth,1843,1.935
eth,1844,1.935
eth,1845,1.94
eth,1846,1.94
eth,1847,1.94
eth,1848,1.94
eth,1849,1.94
eth,1850,1.943
eth,1851,1.943
eth,1852,1.943
eth,1853,1.943
eth,1854,1.943
eth,1855,1.945
eth,1856,1.945
eth,1857,1.945
eth,1858,1.945
eth,1859,1.945
eth,1860,1.945
eth,1861,1.945
eth,1862,1.945
eth,1863,1.945
eth,1864,1.945
eth,1865,1.95
eth,1866,1.95
eth,1867,1.95
eth,1868,1.95
eth,1869,1.95
eth,1870,1.953
eth,1871,1.953
eth,1872,1.946
eth,1873,1.939
eth,1874,1.932
eth,1875,1.931
eth,1876,1.924
eth,1877,1.917
eth,1878,1.911
eth,1879,1.904
eth,1880,1.9
eth,1881,1.893
eth,1882,1.887
eth,1883,1.88
eth,1884,1.874
eth,1885,1.87
eth,1886,1.864
eth,1887,1.857
eth,1888,1.851
eth,1889,1.845
eth,1890,1.844
eth,1891,1.838
eth,1892,1.832
eth,1893,1.826
eth,1894,1.82
eth,1895,1.816
eth,1896,1.81
eth,1897,1.804
eth,1898,1.799
eth,1899,1.793
eth,1900,1.792
eth,1901,1.786
eth,1902,1.781
eth,1903,1.775
eth,1904,1.772
eth,1905,1.767
eth,1906,1.761
eth,1907,1.756
eth,1908,1.75
eth,1909,1.747
eth,1910,1.742
eth,1911,1.737
eth,1912,1.732
eth,1913,1.727
eth,1914,1.726
eth,1915,1.723
eth,1916,1.723
eth,1917,1.72
eth,1918,1.715
eth,1919,1.712
eth,1920,1.712
eth,1921,1.709
eth,1922,1.709
eth,1923,1.707
eth,1924,1.704
eth,1925,1.704
eth,1926,1.701
eth,1927,1.703
eth,1928,1.701
eth,1929,1.7
eth,1930,1.698
eth,1931,1.696
eth,1932,1.696
eth,1933,1.693
eth,1934,1.693
eth,1935,1.691
eth,1936,1.689
eth,1937,1.688
eth,1938,1.686
eth,1939,1.686
eth,1940,1.686
eth,1941,1.686
eth,1942,1.684
eth,1943,1.684
eth,1944,1.682
eth,1945,1.68
eth,1946,1.68
eth,1947,1.678
eth,1948,1.676
eth,1949,1.676
eth,1950,1.674
eth,1951,1.691
eth,1952,1.708
eth,1953,1.772
eth,1954,1.739
eth,1955,1.794
eth,1956,1.819
eth,1957,1.77
eth,1958,1.792
eth,1959,1.803
eth,1960,1.853
eth,1961,1.884
eth,1962,1.91
eth,1963,1.942
eth,1964,1.962
eth,1965,2.039
eth,1966,2.091
eth,1967,2.177
eth,1968,2.235
eth,1969,2.261
eth,1970,2.172
eth,1971,2.206
eth,1972,2.238
eth,1973,2.221
eth,1974,2.165
eth,1975,2.021
eth,1976,1.987
eth,1977,1.951
eth,1978,1.812
eth,1979,1.969
eth,1980,1.975
eth,1981,1.976
eth,1982,2.003
eth,1983,1.996
eth,1984,1.803
eth,1985,1.714
eth,1986,1.854
eth,1987,1.924
eth,1988,1.863
eth,1989,1.821
eth,1990,1.724
eth,1991,1.533
eth,1992,1.496
eth,1993,1.561
eth,1994,1.579
eth,1995,1.669
eth,1996,1.816
eth,1997,1.85
eth,1998,1.887
eth,1999,2.008
eth,2000,2.146
eth,2001,2.209
eth,2002,2.112
eth,2003,2.184
eth,2004,2.49
eth,2005,2.642
eth,2006,2.656
eth,2007,2.673
eth,2008,2.687
eth,2009,2.704
eth,2010,2.73
eth,2011,2.763
eth,2012,2.814
eth,2013,2.876
eth,2014,2.941
eth,2015,3.002
eth,2016,3.132
eth,2017,3.3
eth,2018,3.459
eth,2019,3.615
eth,2020,3.923
eth,2021,4.125
eth,2022,4.337
eth,2023,4.561
eth,2024,4.796
eth,2025,5.044
eth,2026,5.191
eth,2027,5.341
eth,2028,5.498
eth,2029,5.659
eth,2030,5.824
eth,2031,5.96
eth,2032,6.099
eth,2033,6.243
eth,2034,6.388
eth,2035,6.537
eth,2036,6.688
eth,2037,6.844
eth,2038,7.005
eth,2039,7.167
eth,2040,7.334
eth,2041,7.499
eth,2042,7.668
eth,2043,7.843
eth,2044,8.021
eth,2045,8.201
eth,2046,8.386
eth,2047,8.575
eth,2048,8.769
eth,2049,8.967
eth,2050,9.17
eth,2051,9.377
eth,2052,9.588
eth,2053,9.806
eth,2054,10.029
eth,2055,10.256
eth,2056,10.487
eth,2057,10.725
eth,2058,10.968
eth,2059,11.217
eth,2060,11.472
eth,2061,11.732
eth,2062,11.996
eth,2063,12.268
eth,2064,12.548
eth,2065,12.833
eth,2066,13.125
eth,2067,13.424
eth,2068,13.73
eth,2069,14.043
eth,2070,14.362
eth,2071,14.689
eth,2072,15.022
eth,2073,15.365
eth,2074,15.714
eth,2075,16.073
eth,2076,16.438
eth,2077,16.813
eth,2078,17.195
eth,2079,17.586
eth,2080,17.986
eth,2081,18.396
eth,2082,18.815
eth,2083,19.244
eth,2084,19.681
eth,2085,20.131
eth,2086,20.59
eth,2087,21.061
eth,2088,21.541
eth,2089,22.032
eth,2090,22.537
eth,2091,23.052
eth,2092,23.58
eth,2093,24.119
eth,2094,24.67
eth,2095,25.234
eth,2096,25.812
eth,2097,26.401
eth,2098,27.005
eth,2099,27.624
eth,2100,28.257
fin,1800,1.35
fin,1801,1.352
fin,1802,1.355
fin,1803,1.357
fin,1804,1.36
fin,1805,1.36
fin,1806,1.363
fin,1807,1.365
fin,1808,1.368
fin,1809,1.371
fin,1810,1.373
fin,1811,1.376
fin,1812,1.379
fin,1813,1.381
fin,1814,1.384
fin,1815,1.386
fin,1816,1.389
fin,1817,1.392
fin,1818,1.394
fin,1819,1.397
fin,1820,1.4
fin,1821,1.408
fin,1822,1.415
fin,1823,1.423
fin,1824,1.431
fin,1825,1.436
fin,1826,1.444
fin,1827,1.452
fin,1828,1.46
fin,1829,1.468
fin,1830,1.476
fin,1831,1.484
fin,1832,1.492
fin,1833,1.5
fin,1834,1.508
fin,1835,1.516
fin,1836,1.523
fin,1837,1.531
fin,1838,1.539
fin,1839,1.547
fin,1840,1.555
fin,1841,1.563
fin,1842,1.571
fin,1843,1.579
fin,1844,1.587
fin,1845,1.597
fin,1846,1.605
fin,1847,1.613
fin,1848,1.621
fin,1849,1.629
fin,1850,1.639
fin,1851,1.647
fin,1852,1.655
fin,1853,1.663
fin,1854,1.671
fin,1855,1.684
fin,1856,1.692
fin,1857,1.7
fin,1858,1.708
fin,1859,1.716
fin,1860,1.729
fin,1861,1.726
fin,1862,1.724
fin,1863,1.721
fin,1864,1.719
fin,1865,1.716
fin,1866,1.779
fin,1867,1.845
fin,1868,1.914
fin,1869,1.985
fin,1870,2.059
fin,1871,2.085
fin,1872,2.115
fin,1873,2.146
fin,1874,2.176
fin,1875,2.204
fin,1876,2.187
fin,1877,2.17
fin,1878,2.152
fin,1879,2.134
fin,1880,2.122
fin,1881,2.152
fin,1882,2.182
fin,1883,2.215
fin,1884,2.248
fin,1885,2.281
fin,1886,2.339
fin,1887,2.396
fin,1888,2.457
fin,1889,2.517
fin,1890,2.58
fin,1891,2.625
fin,1892,2.669
fin,1893,2.714
fin,1894,2.761
fin,1895,2.808
fin,1896,2.874
fin,1897,2.944
fin,1898,3.013
fin,1899,3.085
fin,1900,3.16
fin,1901,3.103
fin,1902,3.021
fin,1903,3.204
fin,1904,3.293
fin,1905,3.318
fin,1906,3.424
fin,1907,3.503
fin,1908,3.498
fin,1909,3.607
fin,1910,3.652
fin,1911,3.719
fin,1912,3.885
fin,1913,4.058
fin,1914,3.852
fin,1915,3.75
fin,1916,3.652
fin,1917,3.054
fin,1918,2.65
fin,1919,3.21
fin,1920,3.578
fin,1921,3.656
fin,1922,3.999
fin,1923,4.256
fin,1924,4.332
fin,1925,4.541
fin,1926,4.671
fin,1927,4.999
fin,1928,5.299
fin,1929,5.326
fin,1930,5.233
fin,1931,5.07
fin,1932,5.017
fin,1933,5.32
fin,1934,5.891
fin,1935,6.105
fin,1936,6.478
fin,1937,6.809
fin,1938,7.109
fin,1939,6.755
fin,1940,6.389
fin,1941,6.598
fin,1942,6.616
fin,1943,7.358
fin,1944,7.336
fin,1945,6.876
fin,1946,7.348
fin,1947,7.424
fin,1948,7.911
fin,1949,8.29
fin,1950,8.518
fin,1951,9.164
fin,1952,9.382
fin,1953,9.344
fin,1954,10.054
fin,1955,10.455
fin,1956,10.664
fin,1957,11.063
fin,1958,11.04
fin,1959,11.612
fin,1960,12.584
fin,1961,13.456
fin,1962,13.791
fin,1963,14.151
fin,1964,14.791
fin,1965,15.531
fin,1966,15.855
fin,1967,16.107
fin,1968,16.413
fin,1969,18.012
fin,1970,19.435
fin,1971,19.827
fin,1972,21.222
fin,1973,22.526
fin,1974,23.094
fin,1975,23.267
fin,1976,23.107
fin,1977,23.107
fin,1978,23.531
fin,1979,25.114
fin,1980,26.38
fin,1981,26.463
fin,1982,27.67
fin,1983,28.359
fin,1984,29.135
fin,1985,30.195
fin,1986,31.331
fin,1987,32.721
fin,1988,34.891
fin,1989,36.879
fin,1990,37.119
fin,1991,36.319
fin,1992,33.948
fin,1993,32.263
fin,1994,32.331
fin,1995,33.18
fin,1996,34.09
fin,1997,34.953
fin,1998,36.244
fin,1999,37.088
fin,2000,37.537
fin,2001,38.114
fin,2002,38.655
fin,2003,39.654
fin,2004,41.176
fin,2005,42.852
fin,2006,43.565
fin,2007,44.969
fin,2008,45.714
fin,2009,47.002
fin,2010,47.57
fin,2011,47.622
fin,2012,48.038
fin,2013,48.129
fin,2014,47.915
fin,2015,48.202
fin,2016,48.699
fin,2017,49.55
fin,2018,50.483
fin,2019,51.238
fin,2020,53.098
fin,2021,53.792
fin,2022,54.494
fin,2023,55.208
fin,2024,55.929
fin,2025,56.663
fin,2026,57.8
fin,2027,58.958
fin,2028,60.141
fin,2029,61.349
fin,2030,62.575
fin,2031,63.94
fin,2032,65.337
fin,2033,66.766
fin,2034,68.225
fin,2035,69.712
fin,2036,71.237
fin,2037,72.797
fin,2038,74.39
fin,2039,76.018
fin,2040,77.679
fin,2041,79.328
fin,2042,81.013
fin,2043,82.731
fin,2044,84.485
fin,2045,86.276
fin,2046,88.107
fin,2047,89.976
fin,2048,91.882
fin,2049,93.831
fin,2050,95.822
fin,2051,97.855
fin,2052,99.93
fin,2053,102.047
fin,2054,104.213
fin,2055,106.423
fin,2056,108.678
fin,2057,110.98
fin,2058,113.333
fin,2059,115.737
fin,2060,118.188
fin,2061,120.691
fin,2062,123.248
fin,2063,125.861
fin,2064,128.527
fin,2065,131.247
fin,2066,134.027
fin,2067,136.867
fin,2068,139.768
fin,2069,142.727
fin,2070,145.751
fin,2071,148.838
fin,2072,151.992
fin,2073,155.208
fin,2074,158.495
fin,2075,161.85
fin,2076,165.277
fin,2077,168.774
fin,2078,172.344
fin,2079,175.992
fin,2080,179.716
fin,2081,183.519
fin,2082,187.4
fin,2083,191.364
fin,2084,195.412
fin,2085,199.545
fin,2086,203.764
fin,2087,208.073
fin,2088,212.472
fin,2089,216.963
fin,2090,221.549
fin,2091,226.233
fin,2092,231.014
fin,2093,235.896
fin,2094,240.88
fin,2095,245.97
fin,2096,251.165
fin,2097,256.471
fin,2098,261.888
fin,2099,267.418
fin,2100,273.064
fji,1800,0.738
fji,1801,0.738
fji,1802,0.738
fji,1803,0.738
fji,1804,0.738
fji,1805,0.738
fji,1806,0.738
fji,1807,0.738
fji,1808,0.738
fji,1809,0.738
fji,1810,0.738
fji,1811,0.738
fji,1812,0.738
fji,1813,0.738
fji,1814,0.738
fji,1815,0.74
fji,1816,0.74
fji,1817,0.74
fji,1818,0.74
fji,1819,0.74
fji,1820,0.74
fji,1821,0.743
fji,1822,0.746
fji,1823,0.748
fji,1824,0.751
fji,1825,0.754
fji,1826,0.756
fji,1827,0.759
fji,1828,0.761
fji,1829,0.764
fji,1830,0.764
fji,1831,0.767
fji,1832,0.769
fji,1833,0.772
fji,1834,0.775
fji,1835,0.777
fji,1836,0.78
fji,1837,0.782
fji,1838,0.785
fji,1839,0.788
fji,1840,0.79
fji,1841,0.793
fji,1842,0.796
fji,1843,0.798
fji,1844,0.801
fji,1845,0.806
fji,1846,0.809
fji,1847,0.811
fji,1848,0.814
fji,1849,0.817
fji,1850,0.819
fji,1851,0.822
fji,1852,0.824
fji,1853,0.827
fji,1854,0.83
fji,1855,0.832
fji,1856,0.835
fji,1857,0.838
fji,1858,0.84
fji,1859,0.843
fji,1860,0.848
fji,1861,0.851
fji,1862,0.853
fji,1863,0.856
fji,1864,0.859
fji,1865,0.861
fji,1866,0.864
fji,1867,0.866
fji,1868,0.869
fji,1869,0.872
fji,1870,0.877
fji,1871,0.88
fji,1872,0.883
fji,1873,0.887
fji,1874,0.891
fji,1875,0.895
fji,1876,0.899
fji,1877,0.903
fji,1878,0.906
fji,1879,0.91
fji,1880,0.917
fji,1881,0.921
fji,1882,0.924
fji,1883,0.928
fji,1884,0.932
fji,1885,0.939
fji,1886,0.942
fji,1887,0.946
fji,1888,0.95
fji,1889,0.954
fji,1890,0.961
fji,1891,0.964
fji,1892,0.968
fji,1893,0.972
fji,1894,0.976
fji,1895,0.983
fji,1896,0.986
fji,1897,0.99
fji,1898,0.994
fji,1899,0.998
fji,1900,1.007
fji,1901,1.011
fji,1902,1.015
fji,1903,1.019
fji,1904,1.026
fji,1905,1.03
fji,1906,1.034
fji,1907,1.037
fji,1908,1.044
fji,1909,1.048
fji,1910,1.052
fji,1911,1.056
fji,1912,1.062
fji,1913,1.066
fji,1914,1.095
fji,1915,1.124
fji,1916,1.153
fji,1917,1.182
fji,1918,1.214
fji,1919,1.246
fji,1920,1.277
fji,1921,1.312
fji,1922,1.35
fji,1923,1.385
fji,1924,1.423
fji,1925,1.46
fji,1926,1.501
fji,1927,1.542
fji,1928,1.583
fji,1929,1.626
fji,1930,1.67
fji,1931,1.714
fji,1932,1.761
fji,1933,1.808
fji,1934,1.857
fji,1935,1.907
fji,1936,1.96
fji,1937,2.01
fji,1938,2.066
fji,1939,2.122
fji,1940,2.178
fji,1941,2.236
fji,1942,2.295
fji,1943,2.357
fji,1944,2.422
fji,1945,2.487
fji,1946,2.555
fji,1947,2.62
fji,1948,2.691
fji,1949,2.766
fji,1950,2.84
fji,1951,2.917
fji,1952,2.994
fji,1953,3.074
fji,1954,3.155
fji,1955,3.241
fji,1956,3.327
fji,1957,3.417
fji,1958,3.506
fji,1959,3.602
fji,1960,3.697
fji,1961,3.706
fji,1962,3.714
fji,1963,3.822
fji,1964,3.888
fji,1965,3.678
fji,1966,3.587
fji,1967,3.977
fji,1968,4.202
fji,1969,4.224
fji,1970,4.667
fji,1971,4.893
fji,1972,5.157
fji,1973,5.645
fji,1974,5.685
fji,1975,5.611
fji,1976,5.666
fji,1977,5.899
fji,1978,5.91
fji,1979,6.51
fji,1980,6.276
fji,1981,6.494
fji,1982,5.947
fji,1983,5.565
fji,1984,5.904
fji,1985,5.544
fji,1986,5.914
fji,1987,5.503
fji,1988,5.544
fji,1989,5.943
fji,1990,6.251
fji,1991,6.028
fji,1992,6.321
fji,1993,6.363
fji,1994,6.591
fji,1995,6.674
fji,1996,6.914
fji,1997,6.693
fji,1998,6.715
fji,1999,7.251
fji,2000,7.088
fji,2001,7.2
fji,2002,7.419
fji,2003,7.522
fji,2004,7.909
fji,2005,7.937
fji,2006,8.043
fji,2007,7.922
fji,2008,7.938
fji,2009,7.706
fji,2010,7.757
fji,2011,7.813
fji,2012,7.789
fji,2013,8.02
fji,2014,8.058
fji,2015,7.913
fji,2016,7.6
fji,2017,7.505
fji,2018,7.307
fji,2019,6.84
fji,2020,7.154
fji,2021,7.368
fji,2022,7.589
fji,2023,7.816
fji,2024,8.05
fji,2025,8.287
fji,2026,8.488
fji,2027,8.696
fji,2028,8.908
fji,2029,9.125
fji,2030,9.349
fji,2031,9.565
fji,2032,9.785
fji,2033,10.009
fji,2034,10.238
fji,2035,10.472
fji,2036,10.713
fji,2037,10.958
fji,2038,11.21
fji,2039,11.466
fji,2040,11.73
fji,2041,11.992
fji,2042,12.261
fji,2043,12.534
fji,2044,12.814
fji,2045,13.101
fji,2046,13.393
fji,2047,13.692
fji,2048,13.997
fji,2049,14.31
fji,2050,14.63
fji,2051,14.957
fji,2052,15.29
fji,2053,15.633
fji,2054,15.982
fji,2055,16.34
fji,2056,16.706
fji,2057,17.079
fji,2058,17.461
fji,2059,17.851
fji,2060,18.25
fji,2061,18.658
fji,2062,19.077
fji,2063,19.504
fji,2064,19.94
fji,2065,20.386
fji,2066,20.843
fji,2067,21.311
fji,2068,21.787
fji,2069,22.275
fji,2070,22.774
fji,2071,23.286
fji,2072,23.808
fji,2073,24.341
fji,2074,24.886
fji,2075,25.446
fji,2076,26.017
fji,2077,26.601
fji,2078,27.196
fji,2079,27.808
fji,2080,28.434
fji,2081,29.074
fji,2082,29.728
fji,2083,30.396
fji,2084,31.08
fji,2085,31.779
fji,2086,32.494
fji,2087,33.226
fji,2088,33.973
fji,2089,34.737
fji,2090,35.518
fji,2091,36.318
fji,2092,37.138
fji,2093,37.975
fji,2094,38.828
fji,2095,39.702
fji,2096,40.599
fji,2097,41.516
fji,2098,42.451
fji,2099,43.406
fji,2100,44.387
fra,1800,2.088
fra,1801,2.093
fra,1802,2.098
fra,1803,2.103
fra,1804,2.109
fra,1805,2.109
fra,1806,2.111
fra,1807,2.114
fra,1808,2.117
fra,1809,2.119
fra,1810,2.127
fra,1811,2.132
fra,1812,2.138
fra,1813,2.143
fra,1814,2.148
fra,1815,2.148
fra,1816,2.153
fra,1817,2.159
fra,1818,2.164
fra,1819,2.169
fra,1820,2.172
fra,1821,2.153
fra,1822,2.135
fra,1823,2.117
fra,1824,2.098
fra,1825,2.08
fra,1826,2.08
fra,1827,2.08
fra,1828,2.08
fra,1829,2.08
fra,1830,2.082
fra,1831,2.122
fra,1832,2.161
fra,1833,2.201
fra,1834,2.243
fra,1835,2.285
fra,1836,2.333
fra,1837,2.38
fra,1838,2.428
fra,1839,2.478
fra,1840,2.528
fra,1841,2.551
fra,1842,2.575
fra,1843,2.599
fra,1844,2.623
fra,1845,2.644
fra,1846,2.609
fra,1847,2.578
fra,1848,2.546
fra,1849,2.515
fra,1850,2.483
fra,1851,2.675
fra,1852,2.884
fra,1853,3.108
fra,1854,3.347
fra,1855,3.606
fra,1856,3.598
fra,1857,3.59
fra,1858,3.582
fra,1859,3.574
fra,1860,3.571
fra,1861,3.627
fra,1862,3.682
fra,1863,3.74
fra,1864,3.798
fra,1865,3.859
fra,1866,3.851
fra,1867,3.843
fra,1868,3.835
fra,1869,3.827
fra,1870,3.817
fra,1871,3.896
fra,1872,3.983
fra,1873,4.07
fra,1874,4.161
fra,1875,4.251
fra,1876,4.233
fra,1877,4.215
fra,1878,4.196
fra,1879,4.178
fra,1880,4.165
fra,1881,4.144
fra,1882,4.122
fra,1883,4.101
fra,1884,4.079
fra,1885,4.055
fra,1886,4.105
fra,1887,4.156
fra,1888,4.21
fra,1889,4.264
fra,1890,4.318
fra,1891,4.38
fra,1892,4.442
fra,1893,4.504
fra,1894,4.569
fra,1895,4.634
fra,1896,4.737
fra,1897,4.844
fra,1898,4.953
fra,1899,5.065
fra,1900,5.177
fra,1901,4.926
fra,1902,4.871
fra,1903,5.036
fra,1904,5.137
fra,1905,5.272
fra,1906,5.201
fra,1907,5.622
fra,1908,5.606
fra,1909,5.786
fra,1910,5.51
fra,1911,6.077
fra,1912,6.591
fra,1913,6.542
fra,1914,5.491
fra,1915,5.522
fra,1916,5.552
fra,1917,5.505
fra,1918,4.722
fra,1919,5.215
fra,1920,5.577
fra,1921,5.309
fra,1922,6.371
fra,1923,6.68
fra,1924,7.423
fra,1925,7.483
fra,1926,7.749
fra,1927,7.599
fra,1928,8.058
fra,1929,8.753
fra,1930,8.459
fra,1931,8.097
fra,1932,7.396
fra,1933,7.623
fra,1934,7.367
fra,1935,7.195
fra,1936,7.306
fra,1937,7.486
fra,1938,7.308
fra,1939,7.621
fra,1940,6.024
fra,1941,5.836
fra,1942,5.883
fra,1943,5.877
fra,1944,4.504
fra,1945,5.55
fra,1946,7.42
fra,1947,7.829
fra,1948,8.792
fra,1949,9.274
fra,1950,9.972
fra,1951,10.468
fra,1952,10.663
fra,1953,10.893
fra,1954,11.387
fra,1955,11.96
fra,1956,12.545
fra,1957,13.232
fra,1958,13.545
fra,1959,13.85
fra,1960,14.788
fra,1961,15.47
fra,1962,16.239
fra,1963,16.841
fra,1964,17.782
fra,1965,18.483
fra,1966,19.31
fra,1967,20.082
fra,1968,20.808
fra,1969,22.115
fra,1970,23.202
fra,1971,24.113
fra,1972,24.989
fra,1973,26.169
fra,1974,26.832
fra,1975,26.655
fra,1976,27.703
fra,1977,28.492
fra,1978,29.346
fra,1979,30.279
fra,1980,30.691
fra,1981,30.617
fra,1982,30.718
fra,1983,30.724
fra,1984,30.732
fra,1985,31.079
fra,1986,31.456
fra,1987,31.839
fra,1988,32.199
fra,1989,32.543
fra,1990,35.379
fra,1991,35.342
fra,1992,36.089
fra,1993,35.229
fra,1994,36.929
fra,1995,37.015
fra,1996,37.101
fra,1997,37.189
fra,1998,37.298
fra,1999,37.443
fra,2000,37.544
fra,2001,38.535
fra,2002,39.285
fra,2003,39.66
fra,2004,40.619
fra,2005,40.625
fra,2006,40.386
fra,2007,46.674
fra,2008,47.073
fra,2009,48.249
fra,2010,47.265
fra,2011,47.861
fra,2012,47.452
fra,2013,47.375
fra,2014,48.405
fra,2015,48.901
fra,2016,49.687
fra,2017,49.501
fra,2018,49.625
fra,2019,50.406
fra,2020,51.484
fra,2021,52.209
fra,2022,52.946
fra,2023,53.693
fra,2024,54.45
fra,2025,55.217
fra,2026,56.353
fra,2027,57.512
fra,2028,58.696
fra,2029,59.903
fra,2030,61.137
fra,2031,62.497
fra,2032,63.888
fra,2033,65.31
fra,2034,66.763
fra,2035,68.244
fra,2036,69.764
