geo,time,ms_mil_xpnd_cn
kwt,1988,475500000
kwt,1989,610000000
kwt,1990,2585000000
kwt,1991,3674000000
kwt,1992,1852000000
kwt,1993,899500000
kwt,1994,978500000
kwt,1995,1102000000
kwt,1996,970500000
kwt,1997,744500000
kwt,1998,695500000
kwt,1999,696000000
kwt,2000,827333333.33333
kwt,2001,823666666.66667
kwt,2002,857500000
kwt,2003,933000000
kwt,2004,1016750000
kwt,2005,1024750000
kwt,2006,1044000000
kwt,2007,1169750000
kwt,2008,1191000000
kwt,2009,1211250000
kwt,2010,1242500000
kwt,2011,1488500000
kwt,2012,1663250000
kwt,2013,1615875000
kwt,2014,1659625000
kwt,2015,1726275000
kwt,2016,1948150000
kwt,2017,2052925000
kwt,2018,2205800000
kwt,2019,2343775000
lao,1967,8530750000
lao,1968,8510850000
lao,1969,8672150000
lao,1970,9131000000
lao,1971,9374750000
lao,1972,10329850000
lao,1973,12732200000
lao,1992,73250000000
lao,1993,77100000000
lao,1994,83325000000
lao,1995,83450000000
lao,1996,72250000000
lao,1997,84500000000
lao,1998,110000000000
lao,1999,109250000000
lao,2000,108200000000
lao,2001,112600000000
lao,2002,115000000000
lao,2003,116400000000
lao,2004,121700000000
lao,2005,127500000000
lao,2006,136250000000
lao,2007,142500000000
lao,2008,142250000000
lao,2009,119000000000
lao,2010,126825000000
lao,2011,152650000000
lao,2012,162775000000
lao,2013,178250000000
lbn,1960,72600000
lbn,1961,85700000
lbn,1962,123000000
lbn,1963,105000000
lbn,1964,117000000
lbn,1965,137000000
lbn,1966,161000000
lbn,1967,185000000
lbn,1968,207000000
lbn,1969,212000000
lbn,1970,211000000
lbn,1971,216000000
lbn,1972,324000000
lbn,1973,271000000
lbn,1974,417000000
lbn,1975,382000000
lbn,1976,497000000
lbn,1977,388000000
lbn,1978,747000000
lbn,1979,1123000000
lbn,1980,1730000000
lbn,1981,1610000000
lbn,1982,1170000000
lbn,1983,2230000000
lbn,1984,3090000000
lbn,1985,3730000000
lbn,1986,5690000000
lbn,1987,8310000000
lbn,1988,16090000000
lbn,1990,149000000000
lbn,1991,213000000000
lbn,1992,758400000000
lbn,1993,788800000000
lbn,1994,1071000000000
lbn,1995,1210000000000
lbn,1996,1156000000000
lbn,1997,1044000000000
lbn,1998,1052000000000
lbn,1999,1251000000000
lbn,2000,1402000000000
lbn,2001,1445000000000
lbn,2002,1368000000000
lbn,2003,1392000000000
lbn,2004,1439000000000
lbn,2005,1451000000000
lbn,2006,1521000000000
lbn,2007,1737000000000
lbn,2008,1763000000000
lbn,2009,2150000000000
lbn,2010,2390000000000
lbn,2011,2452000000000
lbn,2012,2649000000000
lbn,2013,2918095248868.77979
lbn,2014,3422124434389.14014
lbn,2015,3375919761312.22021
lbn,2016,3929233789295.7998
lbn,2017,3679920346954.96973
lbn,2018,4184153407931.41992
lbn,2019,3800779321881.62012
lbr,1965,2700000
lbr,1966,2800000
lbr,1967,3050000
lbr,1968,3050000
lbr,1969,3050000
lbr,1970,3550000
lbr,1971,4050000
lbr,1972,4050000
lbr,1973,3750000
lbr,1974,4550000
lbr,1975,5500000
lbr,1976,6400000
lbr,1977,7750000
lbr,1978,8900000
lbr,1979,9400000
lbr,1980,12750000
lbr,1981,26350000
lbr,1982,43350000
lbr,1983,38750000
lbr,1984,24950000
lbr,1985,25150000
lbr,1986,24350000
lbr,1987,22250000
lbr,1988,25000000
lbr,1991,25000000
lbr,1992,22650000
lbr,1993,30450000
lbr,1994,39300000
lbr,2004,3182000
lbr,2005,8025000
lbr,2006,3925000
lbr,2007,3486000
lbr,2008,3907000
lbr,2009,7193000
lbr,2010,8458000
lbr,2011,13271000
lbr,2012,15179000
lbr,2013,15111500
lbr,2014,14531000
lbr,2015,14799000
lbr,2016,14712000
lbr,2017,13335500
lbr,2018,13729500
lbr,2019,16646000
lby,1960,1990000
lby,1961,2560000
lby,1962,5960000
lby,1963,6670000
lby,1964,7670000
lby,1965,10400000
lby,1966,20900000
lby,1967,28400000
lby,1968,34100000
lby,1969,51100000
lby,1970,86600000
lby,1971,86600000
lby,1972,66700000
lby,1973,89500000
lby,1974,127800000
lby,1975,85200000
lby,1976,96600000
lby,1977,142000000
lby,1978,216100000
lby,1979,252700000
lby,1980,318000000
lby,1981,165000000
lby,1982,210000000
lby,1997,577000000
lby,1998,675000000
lby,1999,535000000
lby,2000,556000000
lby,2001,496000000
lby,2002,575000000
lby,2003,700000000
lby,2004,894000000
lby,2005,904000000
lby,2006,807000000
lby,2007,807000000
lby,2008,1346000000
lby,2012,3769100000
lby,2013,5041500000
lby,2014,4778700000
lka,1960,79300000
lka,1961,81350000
lka,1962,75475000
lka,1963,66275000
lka,1964,66375000
lka,1965,68925000
lka,1966,72775000
lka,1967,76375000
lka,1968,85150000
lka,1969,94425000
lka,1970,125250000
lka,1971,191450000
lka,1972,180800000
lka,1973,161000000
lka,1974,189000000
lka,1975,213570000
lka,1976,199110000
lka,1977,249160000
lka,1978,342600000
lka,1979,437150000
lka,1980,509450000
lka,1981,532810000
lka,1982,540590000
lka,1983,1081200000
lka,1984,1418200000
lka,1985,5132300000
lka,1986,4839800000
lka,1987,6675100000
lka,1988,5263600000
lka,1989,4530500000
lka,1990,7492700000
lka,1991,11476000000
lka,1992,14322000000
lka,1993,17144000000
lka,1994,21596000000
lka,1995,39139000000
lka,1996,42399000000
lka,1997,41225000000
lka,1998,47270000000
lka,1999,44572000000
lka,2000,63308000000
lka,2001,60335000000
lka,2002,54686000000
lka,2003,52285000000
lka,2004,62670000000
lka,2005,64742000000
lka,2006,82247000000
lka,2007,116687000000
lka,2008,163732000000
lka,2009,174973000000
lka,2010,173217000000
lka,2011,193700000000
lka,2012,188202000000
lka,2013,206619000000
lka,2014,249978000000
lka,2015,279575377000
lka,2016,253614300000
lka,2017,284427000000
lka,2018,273218000000
lka,2019,297790000000
lso,1976,1992500
lso,1977,2417500
lso,1978,3490000
lso,1979,4522500
lso,1980,9065000
lso,1981,10875000
lso,1982,16250000
lso,1983,15675000
lso,1984,18125000
lso,1985,23775000
lso,1986,30550000
lso,1987,36875000
lso,1988,38550000
lso,1989,59300000
lso,1990,62525000
lso,1991,61600000
lso,1992,69125000
lso,1993,72350000
lso,1994,91800000
lso,1995,124675000
lso,1996,121875000
lso,1997,132250000
lso,1998,153725000
lso,1999,208200000
lso,2000,212050000
lso,2001,201375000
lso,2002,206175000
lso,2003,207000000
lso,2004,202750000
lso,2005,213800000
lso,2006,238525000
lso,2007,280650000
lso,2008,225950000
lso,2009,401650000
lso,2010,517325000
lso,2011,422375000
lso,2012,437100000
lso,2013,462875000
lso,2014,517600000
lso,2015,561723750
lso,2016,610816250
lso,2017,697925000
lso,2018,676375000
lso,2019,647800000
ltu,1993,26130995.13438
ltu,1994,24264495.48193
ltu,1995,35279903.26691
ltu,1996,48957367.93327
ltu,1997,87593836.88601
ltu,1998,160072984.24467
ltu,1999,123320203.89249
ltu,2000,162650602.40964
ltu,2001,193321362.37257
ltu,2002,193263438.36886
ltu,2003,186891797.96108
ltu,2004,218112835.95922
ltu,2005,244091751.62187
ltu,2006,280265291.93698
ltu,2007,323071130.67655
ltu,2008,369584105.65338
ltu,2009,291241890.63948
ltu,2010,246321825.7646
ltu,2011,247625115.84801
ltu,2012,255676552.3633
ltu,2013,267319277.10843
ltu,2014,321767840.59314
ltu,2015,424900000
ltu,2016,574600000
ltu,2017,723800000
ltu,2018,895000000
ltu,2019,968000000
lux,1960,6520000
lux,1961,7190000
lux,1962,8800200
lux,1963,8630000
lux,1964,11500000
lux,1965,11800000
lux,1966,12300000
lux,1967,10200000
lux,1968,9270000
lux,1969,9690000
lux,1970,10300000
lux,1971,10960000
lux,1972,12800000
lux,1973,14900000
lux,1974,17600000
lux,1975,20700000
lux,1976,24400000
lux,1977,25510000
lux,1978,28610000
lux,1979,30790000
lux,1980,38000000
lux,1981,42510000
lux,1982,46930000
lux,1983,52160000
lux,1984,55380000
lux,1985,56100000
lux,1986,59200000
lux,1987,67700000
lux,1988,78400000
lux,1989,74200000
lux,1990,80100000
lux,1991,91200000
lux,1992,98200000
lux,1993,92700000
lux,1994,104500000
lux,1995,103960000
lux,1996,108600000
lux,1997,118900000
lux,1998,128800000
lux,1999,132120000
lux,2000,139140000
lux,2001,179120000
lux,2002,163000000
lux,2003,176000000
lux,2004,189000000
lux,2005,196000000
lux,2006,197000000
lux,2007,209000000
lux,2008,161602940.10044
lux,2009,160496070.6477
lux,2010,206984587.66289
lux,2011,184847198.60804
lux,2012,184847198.60804
lux,2013,194809023.68273
lux,2014,210305196.02112
lux,2015,249000000
lux,2016,235763193.43421
lux,2017,318778402.38991
lux,2018,333167705.27557
lux,2019,382976830.64899
lva,1993,17000000
lva,1994,27000000
lva,1995,32700000
lva,1996,29900000
lva,1997,31400000
lva,1998,35400000
lva,1999,47100000
lva,2000,60400000
lva,2001,77700000
lva,2002,129500000
lva,2003,153800000
lva,2004,176300000
lva,2005,219000000
lva,2006,293300000
lva,2007,352000000
lva,2008,398000000
lva,2009,261700000
lva,2010,196000000
lva,2011,211700000
lva,2012,199000000
lva,2013,213600000
lva,2014,222900000
lva,2015,254900000
lva,2016,367900000
lva,2017,430000000
lva,2018,613000000
lva,2019,634000000
mar,1960,210500000
mar,1961,244300000
mar,1962,272500000
mar,1963,379000000
mar,1964,354200000
mar,1965,319700000
mar,1966,343800000
mar,1967,356000000
mar,1968,460000000
mar,1969,430000000
mar,1970,450000000
mar,1971,562000000
mar,1972,645000000
mar,1973,763000000
mar,1974,1057000000
mar,1975,1675000000
mar,1976,2551000000
mar,1977,3294000000
mar,1978,3219000000
mar,1979,3495000000
mar,1980,4401000000
mar,1981,5046000000
mar,1982,5779000000
mar,1983,4467000000
mar,1984,4515000000
mar,1985,6968000000
mar,1986,6633000000
mar,1987,6816000000
mar,1988,7530000000
mar,1989,8408000000
mar,1990,8817000000
mar,1991,9999000000
mar,1992,10489000000
mar,1993,11640000000
mar,1994,12564000000
mar,1995,12280000000
mar,1996,12613000000
mar,1997,13347000000
mar,1998,13878000000
mar,1999,11839000000
mar,2000,9129000000
mar,2001,16619000000
mar,2002,16254000000
mar,2003,17418000000
mar,2004,17182000000
mar,2005,18006000000
mar,2006,18775000000
mar,2007,19730000000
mar,2008,22824400000
mar,2009,24615000000
mar,2010,26605000000
mar,2011,27042000000
mar,2012,29360000000
mar,2013,34173000000
mar,2014,34034000000
mar,2015,31912300000
mar,2016,32631800000
mar,2017,33845182000
mar,2018,34696400000
mar,2019,35531200000
mda,1993,9653000
mda,1994,36653000
mda,1995,60000000
mda,1996,70700000
mda,1997,80500000
mda,1998,57000000
mda,1999,63000000
mda,2000,63300000
mda,2001,76700000
mda,2002,94700000
mda,2003,115000000
mda,2004,115628000
mda,2005,150696000
mda,2006,216000000
mda,2007,275800000
mda,2008,382900000
mda,2009,276700000
mda,2010,226800000
mda,2011,269600000
mda,2012,289100000
mda,2013,336200000
mda,2014,386900000
mda,2015,433800000
mda,2016,547300000
mda,2017,571200000
mda,2018,628300000
mda,2019,772200000
mdg,1960,79200000
mdg,1961,418800000
mdg,1962,453200000
mdg,1963,442200000
mdg,1964,466800000
mdg,1965,528800000
mdg,1966,560000000
mdg,1967,598000000
mdg,1968,644000000
mdg,1969,676000000
mdg,1970,674000000
mdg,1971,707000000
mdg,1972,813000000
mdg,1973,907000000
mdg,1974,1246000000
mdg,1975,1294000000
mdg,1976,1579000000
mdg,1977,2160000000
mdg,1978,2355000000
mdg,1979,3484000000
mdg,1980,3820000000
mdg,1981,4700000000
mdg,1984,6350000000
mdg,1985,6740000000
mdg,1986,6840000000
mdg,1987,7840000000
mdg,1988,9260000000
mdg,1989,9700000000
mdg,1990,11340000000
mdg,1991,12740000000
mdg,1992,8612500000
mdg,1993,14480000000
mdg,1994,16920000000
mdg,1995,23180000000
mdg,1996,40160000000
mdg,1997,53500000000
mdg,1998,54900000000
mdg,1999,56600000000
mdg,2000,63900000000
mdg,2001,85700000000
mdg,2002,78900000000
mdg,2003,89800000000
mdg,2004,101800000000
mdg,2005,108200000000
mdg,2006,115500000000
mdg,2007,153540000000
mdg,2008,176426000000
mdg,2009,138862000000
mdg,2010,118966000000
mdg,2011,145788000000
mdg,2012,150654000000
mdg,2013,158628000000
mdg,2014,168256000000
mdg,2015,172880000000
mdg,2016,188710000000
mdg,2017,207849000000
mdg,2018,244162000000
mdg,2019,278317000000
mex,1960,1050000
mex,1961,1080000
mex,1962,1240000
mex,1963,1400000
mex,1964,1500000
mex,1965,1490000
mex,1966,1630000
mex,1967,1670000
mex,1968,1860000
mex,1969,2250000
mex,1970,2210000
mex,1971,2390000
mex,1972,3030000
mex,1973,3760000
mex,1974,5090000
mex,1975,6310000
mex,1976,8200000
mex,1977,9880000
mex,1978,11800000
mex,1979,15500000
mex,1980,18600000
mex,1981,31500000
mex,1982,48400000
mex,1983,93500000
mex,1984,194000000
mex,1985,319000000
mex,1986,500000000
mex,1987,1121000000
mex,1988,2232000000
mex,1989,2839000000
mex,1990,3405700000
mex,1991,4404300000
mex,1992,5646800000
mex,1993,6614400000
mex,1994,8894400000
mex,1995,10031100000
mex,1996,14308800000
mex,1997,17294400000
mex,1998,20676900000
mex,1999,25362900000
mex,2000,28664100000
mex,2001,30170800000
mex,2002,30631300000
mex,2003,31940800000
mex,2004,32214600000
mex,2005,34039100000
mex,2006,33080500000
mex,2007,46150200000
mex,2008,48243400000
mex,2009,61003100000
mex,2010,60514200000
mex,2011,68309000000
mex,2012,75290500000
mex,2013,82675000000
mex,2014,89839600000
mex,2015,86671600000
mex,2016,99651800000
mex,2017,95744900000
mex,2018,112327600000
mex,2019,125753500000
mkd,1996,5223000000
mkd,1997,4163000000
mkd,1998,4302000000
mkd,1999,3769000000
mkd,2000,4602000000
mkd,2001,15397000000
mkd,2002,6841000000
mkd,2003,6292000000
mkd,2004,6683000000
mkd,2005,6259210000
mkd,2006,6149460000
mkd,2007,7271600000
mkd,2008,7228800000
mkd,2009,6999500000
mkd,2010,6044100000
mkd,2011,5858900000
mkd,2012,5718600000
mkd,2013,5869300000
mkd,2014,5766800000
mkd,2015,5552800000
mkd,2016,5770200000
mkd,2017,5532300000
mkd,2018,6231800000
mkd,2019,8310800000
mli,1961,962000000
mli,1962,1064000000
mli,1963,1072000000
mli,1964,1268000000
mli,1965,1139000000
mli,1966,1139000000
mli,1967,1250000000
mli,1968,1300000000
mli,1969,1475000000
mli,1970,1700000000
mli,1971,1600000000
mli,1972,2100000000
mli,1973,2446000000
mli,1974,2800000000
mli,1975,4100000000
mli,1976,5200000000
mli,1977,6400000000
mli,1978,7000000000
mli,1979,7700000000
mli,1980,8100000000
mli,1981,8600000000
mli,1982,9700000000
mli,1983,10200000000
mli,1984,11100000000
mli,1985,13400000000
mli,1986,13000000000
mli,1987,13300000000
mli,1988,14300000000
mli,1989,14700000000
mli,1990,14200000000
mli,1993,12600000000
mli,1994,16600000000
mli,1995,20200000000
mli,1996,20300000000
mli,1997,23500000000
mli,1998,24200000000
mli,1999,27000000000
mli,2000,31100000000
mli,2001,32900000000
mli,2002,34400000000
mli,2003,38800000000
mli,2004,40900000000
mli,2005,45600000000
mli,2006,50200000000
mli,2007,52900000000
mli,2008,64000000000
mli,2009,68200000000
mli,2010,72700000000
mli,2011,76000000000
mli,2012,76000000000
mli,2013,76000000000
mli,2014,107841000000
mli,2015,182859000000
mli,2016,214957000000
mli,2017,270218000000
mli,2018,267732000000
mli,2019,277897000000
mlt,1985,14151000
mlt,1986,15134000
mlt,1987,18630000
mlt,1988,17251000
mlt,1989,17298000
mlt,1990,15658000
mlt,1991,16373000
mlt,1992,19830000
mlt,1993,21940000
mlt,1994,24535000
mlt,1995,25614000
mlt,1996,27957000
mlt,1997,27999000
mlt,1998,26315000
mlt,1999,26005000
mlt,2000,25877000
mlt,2001,28430000
mlt,2002,28690000
mlt,2003,29987000
mlt,2004,32537000
mlt,2005,42285500
mlt,2006,35284400
mlt,2007,35766000
mlt,2008,38252000
mlt,2009,42550000
mlt,2010,44343000
mlt,2011,40207000
mlt,2012,38854000
mlt,2013,40512000
mlt,2014,42597000
mlt,2015,46705000
mlt,2016,53958870
mlt,2017,57251000
mlt,2018,56653500
mlt,2019,74704000
mmr,1960,426250000
mmr,1961,407700000
mmr,1962,431925000
mmr,1963,477725000
mmr,1964,466250000
mmr,1965,510675000
mmr,1966,502175000
mmr,1967,485900000
mmr,1968,498050000
mmr,1969,544850000
mmr,1970,584675000
mmr,1971,608750000
mmr,1972,639750000
mmr,1973,751750000
mmr,1974,778000000
mmr,1975,886250000
mmr,1976,1040500000
mmr,1977,1196500000
mmr,1978,1247000000
mmr,1979,1257000000
mmr,1980,1321250000
mmr,1981,1482250000
mmr,1982,1506500000
mmr,1983,1529750000
mmr,1984,1567000000
mmr,1985,1667500000
mmr,1986,1699500000
mmr,1987,1355000000
mmr,1988,1632250000
mmr,1989,3689000000
mmr,1990,5159750000
mmr,1991,5923500000
mmr,1992,8366000000
mmr,1993,12694500000
mmr,1994,16741500000
mmr,1995,22283250000
mmr,1996,27667250000
mmr,1997,29839250000
mmr,1998,37254000000
mmr,1999,43686750000
mmr,2000,58849750000
mmr,2001,63874500000
mmr,2002,73065250000
mmr,2003,148495250000
mmr,2004,173326750000
mmr,2005,191733500000
mne,2005,48900000
mne,2006,49700000
mne,2007,46900000
mne,2008,58100000
mne,2009,55200000
mne,2010,56700000
mne,2011,57100000
mne,2012,52700000
mne,2013,48832000
mne,2014,50910000
mne,2015,51299000
mne,2016,55805000
mne,2017,58587000
mne,2018,66852000
mne,2019,79760000
mng,1987,793000000
mng,1988,900000000
mng,1989,850000000
mng,1990,592000000
mng,1991,888000000
mng,1992,1184000000
mng,1993,4147000000
mng,1994,6766000000
mng,1995,9547000000
mng,1996,11850000000
mng,1997,14767000000
mng,1998,16750000000
mng,1999,18416000000
mng,2000,26126000000
mng,2001,25384000000
mng,2002,28071000000
mng,2003,27899000000
mng,2004,32891000000
mng,2005,35914000000
mng,2006,46232000000
mng,2007,66200000000
mng,2008,77817000000
mng,2009,54109800000
mng,2010,74442500000
mng,2011,110300000000
mng,2012,154252000000
mng,2013,157672000000
mng,2014,191091600000
mng,2015,200445600000
mng,2016,206745500000
mng,2017,213484700000
mng,2018,237063900000
mng,2019,261271300000
moz,1977,1190000
moz,1978,2290000
moz,1979,2340000
moz,1980,2990000
moz,1981,3510000
moz,1982,3890000
moz,1983,4674000
moz,1984,5800000
moz,1985,6400000
moz,1986,6900000
moz,1987,24300000
moz,1988,33500000
moz,1989,58900000
moz,1990,78600000
moz,1991,103000000
moz,1992,150000000
moz,1993,230000000
moz,1994,440000000
moz,1995,302000000
moz,1996,407000000
moz,1997,485000000
moz,1998,585000000
moz,1999,722000000
moz,2000,843000000
moz,2001,1048000000
moz,2002,1267000000
moz,2003,1421500000
moz,2004,1753000000
moz,2005,1435500000
moz,2006,1459000000
moz,2007,1773300000
moz,2008,2034190000
moz,2009,2319870000
moz,2010,3368500000
moz,2011,3455300000
moz,2012,3946700000
moz,2013,4753200000
moz,2014,5447600000
moz,2015,5359000000
moz,2016,6997000000
moz,2017,8304100000
moz,2018,10229800000
moz,2019,8471000000
mrt,1985,3165000000
mrt,1986,3158000000
mrt,1987,3230000000
mrt,1988,3235000000
mrt,1989,3229000000
mrt,1990,3239000000
mrt,1991,3232000000
mrt,1992,3427000000
mrt,1993,3643000000
mrt,1994,3644000000
mrt,1995,4151000000
mrt,1996,5199000000
mrt,1997,6317000000
mrt,1998,4827000000
mrt,1999,6696000000
mrt,2000,9050000000
mrt,2001,13255000000
mrt,2002,9859000000
mrt,2003,16426000000
mrt,2004,18648000000
mrt,2005,17700000000
mrt,2006,22000000000
mrt,2008,29376000000
mrt,2009,30126000000
mrt,2012,42209000000
mrt,2013,43363000000
mrt,2014,43848000000
mrt,2015,43159000000
mrt,2016,48375000000
mrt,2017,51629000000
mrt,2018,56828000000
mrt,2019,59082000000
mus,1968,1505000
mus,1969,1870000
mus,1970,2300000
mus,1971,2600000
mus,1972,2900000
mus,1973,3500000
mus,1974,4500000
mus,1975,6550000
mus,1976,8800000
mus,1977,9400000
mus,1978,10800000
mus,1979,15650000
mus,1980,42550000
mus,1981,47650000
mus,1982,30750000
mus,1983,34350000
mus,1984,36200000
mus,1985,36500000
mus,1986,39000000
mus,1987,47000000
mus,1988,63000000
mus,1989,96500000
mus,1990,136500000
mus,1991,164300000
mus,1992,177850000
mus,1993,190200000
mus,1994,212900000
mus,1995,233800000
mus,1996,232850000
mus,1997,206400000
mus,1998,202900000
mus,1999,227700000
mus,2000,245700000
mus,2001,261500000
mus,2002,284700000
mus,2003,303650000
mus,2004,300700000
mus,2005,321100000
mus,2006,342900000
mus,2007,364250000
mus,2008,443300000
mus,2009,489500000
mus,2010,457900000
mus,2011,502700000
mus,2012,500700000
mus,2013,712300000
mus,2014,604600000
mus,2015,599000000
mus,2016,782000000
mus,2017,782000000
mus,2018,782000000
mus,2019,777000000
mwi,1965,1265000
mwi,1966,1320000
mwi,1967,1545000
mwi,1968,1567500
mwi,1969,1632500
mwi,1970,1712500
mwi,1971,1947500
mwi,1972,2162500
mwi,1973,3860000
mwi,1974,4462500
mwi,1975,8087500
mwi,1976,8405000
mwi,1977,12302500
mwi,1978,21575000
mwi,1979,35150000
mwi,1980,43150000
mwi,1981,34475000
mwi,1982,28475000
mwi,1983,26100000
mwi,1984,26627500
mwi,1985,34057500
mwi,1986,46050000
mwi,1987,47805000
mwi,1988,51655000
mwi,1989,62865000
mwi,1990,66345000
mwi,1991,66450000
mwi,1992,90940000
mwi,1993,113275000
mwi,1994,149050000
mwi,1995,168850000
mwi,1996,308500000
mwi,1997,434250000
mwi,1998,449750000
mwi,1999,635000000
mwi,2000,698300000
mwi,2001,915600000
mwi,2002,1136125000
mwi,2003,1278200000
mwi,2004,2392025000
mwi,2005,4525250000
mwi,2006,4228750000
mwi,2007,4702500000
mwi,2008,6248250000
mwi,2009,8300250000
mwi,2010,7521975000
mwi,2011,8264750000
mwi,2012,11497725000
mwi,2013,22930500000
mwi,2014,21013025000
mwi,2015,20303250000
mwi,2016,25097982500
mwi,2017,34622027500
mwi,2018,42655975000
mwi,2019,49932650000
mys,1960,157000000
mys,1961,130000000
mys,1962,134000000
mys,1963,186000000
mys,1964,259000000
mys,1965,363000000
mys,1966,455000000
mys,1967,439000000
mys,1968,454000000
mys,1969,440000000
mys,1970,611000000
mys,1971,696000000
mys,1972,708000000
mys,1973,725000000
mys,1974,956000000
mys,1975,1055000000
mys,1976,1118000000
mys,1977,1570000000
mys,1978,1406000000
mys,1979,1704000000
mys,1980,2255000000
mys,1981,3333000000
mys,1982,3359000000
mys,1983,3116000000
mys,1984,2985000000
mys,1985,2674000000
mys,1986,2308000000
mys,1987,3363000000
mys,1988,2241000000
mys,1989,2761000000
mys,1990,3043000000
mys,1991,4323000000
mys,1992,4500000000
mys,1993,4951000000
mys,1994,5565000000
mys,1995,6121000000
mys,1996,6091000000
mys,1997,5877000000
mys,1998,4547000000
mys,1999,6320500000
mys,2000,5826000000
mys,2001,7351000000
mys,2002,8504000000
mys,2003,10950000000
mys,2004,10728000000
mys,2005,11817000000
mys,2006,11981000000
mys,2007,13649000000
mys,2008,14717000000
mys,2009,13974000000
mys,2010,12415000000
mys,2011,14359000000
mys,2012,13922000000
mys,2013,15489000000
mys,2014,16100000000
mys,2015,17700000000
mys,2016,17300000000
mys,2017,15100000000
mys,2018,14000000000
mys,2019,15600000000
nam,1991,399750000
nam,1992,355250000
nam,1993,229250000
nam,1994,202250000
nam,1995,247500000
nam,1996,285750000
nam,1997,385500000
nam,1998,436250000
nam,1999,646175000
nam,2000,641225000
nam,2001,833000000
nam,2002,927500000
nam,2003,979250000
nam,2004,1078750000
nam,2005,1221450000
nam,2006,1351325000
nam,2007,1607575000
nam,2008,2199550000
nam,2009,2538000000
nam,2010,2903150000
nam,2011,3220975000
nam,2012,3383850000
nam,2013,3765075000
nam,2014,5832825000
nam,2015,6611725000
nam,2016,6262642500
nam,2017,6043362500
nam,2018,6034407500
nam,2019,5922702500
ner,1975,1571000000
ner,1976,1955000000
ner,1977,2705000000
ner,1978,3334000000
ner,1979,3719000000
ner,1980,3600000000
ner,1981,3800000000
ner,1982,4200000000
ner,1983,4708000000
ner,1984,4646000000
ner,1985,4887000000
ner,1986,4991000000
ner,1987,4106000000
ner,1994,9700000000
ner,1995,9200000000
ner,1996,8900000000
ner,1997,10100000000
ner,1998,13000000000
ner,1999,14500000000
ner,2000,14300000000
ner,2001,18200000000
ner,2002,14400000000
ner,2003,14300000000
ner,2004,16700000000
ner,2005,17300000000
ner,2008,24016000000
ner,2009,25026000000
ner,2010,33129000000
ner,2011,39612000000
ner,2012,76000000000
ner,2013,52400000000
ner,2014,71987000000
ner,2016,98577000000
ner,2017,117544000000
ner,2018,127621000000
ner,2019,100743000000
nga,1960,16700000
nga,1961,20200000
nga,1962,27600000
nga,1963,32500000
nga,1964,38800000
nga,1965,47100000
nga,1966,39800000
nga,1967,171400000
nga,1968,263600000
nga,1969,488900000
nga,1970,473100000
nga,1971,455700000
nga,1972,594800000
nga,1973,671200000
nga,1974,851600000
nga,1975,1864100000
nga,1976,1657000000
nga,1977,2023200000
nga,1978,1920200000
nga,1979,1854800000
nga,1980,1656700000
nga,1981,1319100000
nga,1982,1112500000
nga,1983,1178900000
nga,1984,928200000
nga,1985,975700000
nga,1986,906900000
nga,1987,810000000
nga,1988,1230000000
nga,1989,1257200000
nga,1990,2229000000
nga,1991,2415000000
nga,1992,3004000000
nga,1993,6382000000
nga,1994,7032000000
nga,1995,14000000000
nga,1996,15350000000
nga,1997,17920000000
nga,1998,25162000000
nga,1999,45400000000
nga,2000,37490000000
nga,2001,63472000000
nga,2002,108148000000
nga,2003,75913000000
nga,2004,85047000000
nga,2005,88506000000
nga,2006,99853000000
nga,2007,122200000000
nga,2008,191515000000
nga,2009,224021000000
nga,2010,299108000000
nga,2011,369045000000
nga,2012,364843000000
nga,2013,380500000000
nga,2014,373815000000
nga,2015,397497000000
nga,2016,444098000000
nga,2017,494838000000
nga,2018,654399000000
nga,2019,668732000000
nic,1968,0.0142
nic,1969,0.0144
nic,1970,0.0172
nic,1971,0.0174
nic,1972,0.0226
nic,1973,0.0215
nic,1974,0.0309
nic,1975,0.0382
nic,1976,0.052
nic,1977,0.0726
nic,1978,0.0918
nic,1979,0.09
nic,1980,0.139
nic,1981,0.212
nic,1990,161000000
nic,1991,289000000
nic,1992,236000000
nic,1993,226000000
nic,1994,238000000
nic,1995,265000000
nic,1996,266000000
nic,1997,286000000
nic,1998,278000000
nic,1999,318000000
nic,2000,391000000
nic,2001,377000000
nic,2002,496400000
nic,2003,533300000
nic,2004,520000000
nic,2005,571000000
nic,2006,655100000
nic,2007,728200000
nic,2008,826400000
nic,2009,848600000
nic,2010,945500000
nic,2011,1153800000
nic,2012,1651400000
nic,2013,1842640000
nic,2014,2112845000
nic,2015,2696600000
nic,2016,2433200000
nic,2017,2595500000
nic,2018,2577600000
nic,2019,2713200000
nld,1960,784100000
nld,1961,913500000
nld,1962,991960000
nld,1963,1047000000
nld,1964,1208000000
nld,1965,1232000000
nld,1966,1266000000
nld,1967,1452000000
nld,1968,1488000000
nld,1969,1671000000
nld,1970,1774000000
nld,1971,1994000000
nld,1972,2217000000
nld,1973,2432000000
nld,1974,2788000000
nld,1975,3230000000
nld,1976,3477000000
nld,1977,4126000000
nld,1978,4150000000
nld,1979,4586000000
nld,1980,4753800000
nld,1981,5125900000
nld,1982,5851900000
nld,1983,5512980000
nld,1984,5791100000
nld,1985,5854200000
nld,1986,5949100000
nld,1987,6014400000
nld,1988,6035300000
nld,1989,6158300000
nld,1990,6131900000
