geo,time,ny_adj_nnat_cd
pak,1977,1095195738.85298
pak,1978,1477654544.09441
pak,1979,1356390764.78504
pak,1980,2182371565.55309
pak,1981,2837557852.97763
pak,1982,3133771451.78814
pak,1983,3280838544.28853
pak,1984,2949002238.13805
pak,1985,2164792838.47272
pak,1986,3575923629.8866
pak,1987,4228362895.2351
pak,1988,3772277832.22303
pak,1989,3909704260.10017
pak,1990,4173190967.68044
pak,1991,6176298279.41971
pak,1992,6273146356.59893
pak,1993,3974977675.82967
pak,1994,5610313806.54518
pak,1995,5316794165.03321
pak,1996,4525281798.05958
pak,1997,4637859305.73509
pak,1998,5300148597.04253
pak,1999,5159226801.12243
pak,2000,8193268992.69303
pak,2001,9242017989.44821
pak,2002,9943240323.77717
pak,2003,12045739315.1266
pak,2004,15304257200.6043
pak,2005,14079801717.4368
pak,2006,12989738271.049
pak,2007,13714637997.6596
pak,2008,8404107553.7037
pak,2009,14084727365.4444
pak,2010,17058026500
pak,2011,21422620813.1728
pak,2012,19159200292.2844
pak,2013,22005826459.5957
pak,2014,25385042064.782
pak,2015,29469305862.5636
pak,2016,27951809408.1262
pak,2017,24718745462.9792
pak,2018,22831655700.548
pak,2019,21139844202.6618
pan,1977,237138545.58141
pan,1978,356444339.37399
pan,1979,278811407.3272
pan,1980,536115392.06699
pan,1981,439452917.02668
pan,1982,1018567001.99218
pan,1983,939951804.63117
pan,1984,152800310.31529
pan,1985,436698618.42492
pan,1986,288684931.98646
pan,1987,1136876041.88084
pan,1988,449454651.075
pan,1989,-302955408.3743
pan,1990,540135344.48236
pan,1991,242819172.87259
pan,1992,864382965.4175
pan,1993,1119710738.09455
pan,1994,1521131292.14989
pan,1995,1521999938.98741
pan,1996,1710376739.07315
pan,1997,1913184289.42483
pan,1998,1514941803.71278
pan,1999,1295809370.20679
pan,2000,1790389547.17095
pan,2001,1470533380.31929
pan,2002,1501361779.79857
pan,2003,1633631501.73198
pan,2004,1323440575.41275
pan,2005,1694964840.98819
pan,2006,2273121542.03186
pan,2007,4142867443.65379
pan,2008,5533357038.64031
pan,2009,5905799096.30647
pan,2010,4969495822.18681
pan,2011,7645255680.53075
pan,2012,9823456330.85297
pan,2013,11446421913.6264
pan,2014,11053829770.7182
pan,2015,13922421375.497
pan,2016,13582412558.2812
pan,2017,15441345646.8933
pan,2018,13796673340.6626
pan,2019,13979555054.3939
per,1977,488414143.4118
per,1978,1129882465.38131
per,1979,3176959336.65642
per,1980,4050994232.06707
per,1981,4012540522.617
per,1982,4316753331.73251
per,1983,2481432578.64968
per,1984,2588175938.3531
per,1985,2803773538.23968
per,1986,1161517965.39494
per,1987,1811726554.15636
per,1988,925725631.14095
per,1989,1923317646.72278
per,1990,1339852506.21466
per,1991,2176642331.53333
per,1992,2267135548.82222
per,1993,2357960912.84884
per,1994,4774879487.68906
per,1995,5246288335.76698
per,1996,5249473667.27576
per,1997,6657989325.16884
per,1998,5483122646.56339
per,1999,4975198458.98389
per,2000,4644127168.48814
per,2001,4300878485.28166
per,2002,5112471238.78143
per,2003,5783437865.08423
per,2004,7743821802.6504
per,2005,10928911414.4373
per,2006,16610439486.8684
per,2007,20278764425.1018
per,2008,22269386675.0828
per,2009,18964489146.5847
per,2010,26377533011.5568
per,2011,32895720044.7082
per,2012,33206787491.807
per,2013,31782787477.72309
per,2014,27272775971.8707
per,2015,23001947625.3224
per,2016,21482504754.10469
per,2017,23151116540.2916
per,2018,23965474244.2566
per,2019,22440472713.0458
phl,1977,4046902934.48847
phl,1978,4719477194.91289
phl,1979,5416887195.47205
phl,1980,6360076430.62206
phl,1981,6991915237.5137
phl,1982,6163428571.9322
phl,1983,6089012832.1016
phl,1984,3520340110.36221
phl,1985,1794171787.89917
phl,1986,1860610016.23547
phl,1987,3199539214.13727
phl,1988,4354347125.0776
phl,1989,4661103731.90751
phl,1990,4859954017.24465
phl,1991,4598238903.9161
phl,1992,5037240525.13734
phl,1993,4251963293.17597
phl,1994,6566444596.23072
phl,1995,7293937636.17735
phl,1996,8701760335.63557
phl,1997,10397759499.253
phl,1998,14664904556.801
phl,1999,22625768922.0757
phl,2000,21069773175.9614
phl,2001,20463932934.3718
phl,2002,22355139273.48709
phl,2003,23251028045.60369
phl,2004,23537809159.2379
phl,2005,28104149149.7729
phl,2006,32798794361.2303
phl,2007,39413869791.903
phl,2008,44753396238.1286
phl,2009,47450352010.1228
phl,2010,59909147093.3675
phl,2011,62017855519.526
phl,2012,65891042907.69
phl,2013,74770751732.47591
phl,2014,81475155166.13638
phl,2015,80319350115.59828
phl,2016,82394345859.5471
phl,2017,86911088398.61838
phl,2018,85483086651.13449
phl,2019,81816878408.0675
plw,2005,33418230.9967
plw,2006,25580422.93155
plw,2007,33571749.61484
plw,2008,25205094.49518
plw,2009,9898361.1935
plw,2010,15430075.75831
plw,2011,14761382.0297
plw,2012,12485325.87463
plw,2013,10327900.00677
plw,2014,14100098.545
plw,2015,29863187.84448
plw,2016,31441710.57184
plw,2017,8914376.69397
png,1976,186257823.96892
png,1977,362305834.74182
png,1978,359335363.02442
png,1979,467525171.20571
png,1980,286164237.33465
png,1981,69673875.63648
png,1982,95635981.07446
png,1983,176112685.70897
png,1984,264550830.5874
png,1985,102780701.48428
png,1986,189408513.13684
png,1987,169985024.27434
png,1988,373422417.71401
png,1989,86499401.87546
png,1990,273698117.41241
png,1991,455838085.88388
png,1992,529274714.32878
png,1993,837984720.33107
png,1994,1054590528.72124
png,1995,1205946206.20916
png,1996,924891352.92188
png,1997,370814776.46346
png,1998,438984407.87004
png,1999,458083078.31394
png,2000,946573510.17065
png,2001,684349224.3088
png,2002,499326300.89461
png,2003,857937938.07973
png,2004,952831721.9015
pol,1995,9248099666.96659
pol,1996,9471681588.34917
pol,1997,9544743648.18626
pol,1998,12275850301.8573
pol,1999,9972404580.49429
pol,2000,7734391829.2105
pol,2001,5591067291.429
pol,2002,2494439767.3216
pol,2003,3987612315.2562
pol,2004,1451667196.786
pol,2005,10080054351.1312
pol,2006,13898710916.1318
pol,2007,23726437768.39709
pol,2008,30635120183.3997
pol,2009,20296786277.5096
pol,2010,21529285745.3618
pol,2011,33155316265.8274
pol,2012,28088298593.934
pol,2013,30021999541.1096
pol,2014,34093902170.8204
pol,2015,38263657026.9816
pol,2016,35083566950.879
pol,2017,42591310202.54569
pol,2018,46936763536.5972
pol,2019,52035080984.0111
prt,1975,15373494.37834
prt,1976,715546056.3449
prt,1977,1388317594.01996
prt,1978,2367067355.47342
prt,1979,3552073730.8926
prt,1980,4055957631.63617
prt,1981,2749056746.61066
prt,1982,1957242021.29505
prt,1983,1620482540.16811
prt,1984,1114800307.34919
prt,1985,1923134424.61458
prt,1986,4374967860.09984
prt,1987,6544911204.16565
prt,1988,7793190583.67398
prt,1989,8844732706.79337
prt,1990,10681970835.4727
prt,1991,10014680576.6847
prt,1992,12659781303.3936
prt,1993,8486928044.08064
prt,1994,7683035812.9371
prt,1995,11004271245.799
prt,1996,7664856307.25234
prt,1997,7785022392.78615
prt,1998,9260409198.53695
prt,1999,7132638996.82177
prt,2000,3364975223.7446
prt,2001,3373249878.2862
prt,2002,2402953903.3796
prt,2003,946213413.834
prt,2004,-748294890.141
prt,2005,-4650744349.814
prt,2006,-6748182919.9392
prt,2007,-5781310489.8347
prt,2008,-13263090624.4605
prt,2009,-14432054239.0588
prt,2010,-15137965834.0266
prt,2011,-10438882895.9654
prt,2012,-8941261868.3648
prt,2013,-3983860058.492
prt,2014,-5721094157.4424
prt,2015,-3181400654.8512
prt,2016,-1867767240.97099
prt,2017,1670995570.2418
prt,2018,1906642257.68681
prt,2019,3175770418.4595
pry,1995,1093319167.06704
pry,1996,1291651732.77641
pry,1997,838224482.54145
pry,1998,1126759039.49095
pry,1999,896458900.22956
pry,2000,299615847.72769
pry,2001,576327029.17022
pry,2002,1372788260.95683
pry,2003,1023111176.90098
pry,2004,1176370223.10271
pry,2005,1282618767.80564
pry,2006,1969342166.03417
pry,2007,3028237388.61234
pry,2008,3364034540.76896
pry,2009,2651169703.78265
pry,2010,4062104032.80046
pry,2011,5386410934.49537
pry,2012,3526450168.59684
pry,2013,6004194236.72808
pry,2014,6091891519.65246
pry,2015,5417456743.1566
pry,2016,6339794877.85833
pry,2017,7274505018.13528
pry,2018,6764235740.90773
pry,2019,5683299233.60446
pse,1995,-121729574.59766
pse,1996,-227041512.07755
pse,1997,-236383017.61074
pse,1998,-69999852.06089
pse,1999,-97739483.03559
pse,2000,-114124727.21839
pse,2001,-292349573.60622
pse,2002,-226045355.23322
pse,2003,-586285890.31004
pse,2004,-951117631.19478
pse,2005,-753285292.51221
pse,2006,-697038881.64784
pse,2007,138234911.02884
pse,2008,993794683.12422
pse,2009,-384687697.80728
pse,2010,-516587997.7302
pse,2011,-1409387823.79905
pse,2012,-464084635.7497
pse,2013,-371470254.6089
pse,2014,-430978014.44532
pse,2015,162855631.38082
pse,2016,29314139.6876
pse,2017,438902014.09249
pse,2018,493520310.73688
qat,2011,77099983060.2525
qat,2012,86211672080.66548
qat,2013,87429688349.3233
qat,2014,85139740938.7737
qat,2015,48722641574.9825
qat,2016,41506987093.21
qat,2017,49381956094.1255
qat,2018,62267435250.0284
qat,2019,51441957886.8295
rou,1990,-1920062997.45585
rou,1991,-43157118.32507
rou,1992,-377826790.70758
rou,1993,-78467988.0462
rou,1994,-440912576.24521
rou,1995,-2421455577.9033
rou,1996,-3716833968.47489
rou,1997,-3104906162.69333
rou,1998,-4393304219.37808
rou,1999,-3546602695.60901
rou,2000,-1528799626.2789
rou,2001,-1096783662.43529
rou,2002,-1627995832.06519
rou,2003,-2722927972.02653
rou,2004,-2355921181.01206
rou,2005,-3758501627.9383
rou,2006,227926413.9776
rou,2007,1400441179.45954
rou,2008,15562199034.673
rou,2009,10812477714.1306
rou,2010,7350649659.54217
rou,2011,8379507320.2661
rou,2012,6389309968.35797
rou,2013,11988207616.64
rou,2014,12427209902.3987
rou,2015,11586803406.4586
rou,2016,7023664543.8383
rou,2017,6243193604.88792
rou,2018,1938096533.4885
rou,2019,11161452756.21
rus,1994,-67918889379.2463
rus,1995,-77143500133.42108
rus,1996,-32413821425.71
rus,1997,-40209956945.9911
rus,1998,-29393545860.005
rus,1999,16410664309.1985
rus,2000,51642683734.866
rus,2001,50351897318.1168
rus,2002,45844466129.568
rus,2003,59670444656.1952
rus,2004,103182723873.31599
rus,2005,142963729251.345
rus,2006,203615560583.72501
rus,2007,280838398803.49298
rus,2008,340125629718.672
rus,2009,115879822562.472
rus,2010,246298205244.69601
rus,2011,398783974738.67401
rus,2012,380394031812.27002
rus,2013,307526894045.81702
rus,2014,266809680361.48001
rus,2015,186518472154.20001
rus,2016,146781586734.65701
rus,2017,192017192633.95999
rus,2018,294774198343.15399
rus,2019,256505623897.642
rwa,2010,101824336.93256
rwa,2011,359727863.86986
rwa,2012,112613858.95224
rwa,2013,314299117.09037
rwa,2014,-28389655.09581
rwa,2015,-199634137.01013
rwa,2016,-65597428.36838
rwa,2017,283909670.49629
rwa,2018,43990591.61319
rwa,2019,266940709.76655
sau,1971,2159049406.10217
sau,1972,3104679952.6036
sau,1973,4668721779.64898
sau,1974,29958013214.7788
sau,1975,25612850159.4422
sau,1976,37437964663.02689
sau,1977,33279893505.2111
sau,1978,23423604542.8044
sau,1979,35811729178.0957
sau,1980,73758039334.61508
sau,1981,73138597304.5069
sau,1982,35990522667.1019
sau,1983,14672091559.1901
sau,1984,6172709741.8166
sau,1985,-989126249.65797
sau,1986,-3052130091.89481
sau,1987,-3634658590.18761
sau,1988,785189751.16172
sau,1989,-1825022945.0559
sau,1990,1542602878.31458
sau,1991,-6848664996.03029
sau,1992,8826563696.39128
sau,1993,5325529315.33353
sau,1994,3781934362.3406
sau,1995,10293098988.8863
sau,1996,15616031313.8494
sau,1997,18324652029.3307
sau,1998,5429685613.784
sau,1999,23307410416.2915
sau,2000,39703360639.5443
sau,2001,32311063231.5211
sau,2002,37913128824.90929
sau,2003,54765630219.8224
sau,2004,84545466440.1228
sau,2005,132787516129.032
sau,2006,152243293706.29401
sau,2007,168507224683.54401
sau,2008,232726249494.94901
sau,2009,118843812195.12199
sau,2010,186220144776.11896
sau,2011,291675961568.62799
sau,2012,306481964285.71399
sau,2013,269974070422.535
sau,2014,227116931034.483
sau,2015,85790079681.2749
sau,2016,103097700000
sau,2017,135807475572.519
sau,2018,187968471140.94
sau,2019,187675086231.21097
sdn,1977,283355676.29862
sdn,1978,137640777.98551
sdn,1979,-30428413.52318
sdn,1980,-71347358.06549
sdn,1981,-39482846.32454
sdn,1982,-134816690.16467
sdn,1983,-91124792.69901
sdn,1984,-586679418.20175
sdn,1985,-296890803.99914
sdn,1986,762022938.61618
sdn,1987,637503674.84874
sdn,1988,629656023.25146
sdn,1989,438532084.36692
sdn,1990,-235583782.53835
sdn,1991,-518382956.13075
sdn,1992,-57363062.3092
sdn,1993,-185009909.13342
sdn,1994,83635498.62307
sdn,1995,-313361789.36455
sdn,1996,-723682270.07015
sdn,1997,-27154745.20906
sdn,1998,99147272.75084
sdn,1999,-34470759.48386
sdn,2000,1165582875.53447
sdn,2001,1025728431.86241
sdn,2002,1426555439.96966
sdn,2003,1883128069.37651
sdn,2004,3005942270.94615
sdn,2005,1326901786.03375
sdn,2006,432073442.68212
sdn,2007,4647968703.13731
sdn,2008,5299387903.70477
sdn,2009,4853257304.31128
sdn,2010,19091868939.254
sdn,2011,11033653038.3447
sdn,2012,8675297581.47014
sdn,2013,9987954912.79576
sdn,2014,14510654045.9568
sdn,2015,12894657937.8349
sdn,2016,9565445110.31373
sdn,2017,10086263131.8533
sdn,2018,8845967006.23895
sdn,2019,11822759688.0256
sen,1974,335823915.77699
sen,1975,350707283.11228
sen,1976,303567799.05326
sen,1977,317174053.74959
sen,1978,165095048.13405
sen,1979,199461573.82158
sen,1980,-131495559.11965
sen,1981,49759463.3221
sen,1982,136764952.75963
sen,1983,69460114.13188
sen,1984,80972817.57801
sen,1985,114764078.58717
sen,1986,55402610.52181
sen,1987,270738797.38902
sen,1988,47617109.01781
sen,1989,-7402400.38777
sen,1990,-47618009.6284
sen,1991,-65734698.87949
sen,1992,-107803424.64682
sen,1993,-394691185.36695
sen,1994,-121407932.91331
sen,1995,-98966521.95778
sen,1996,-151278675.57497
sen,1997,-38376397.28779
sen,1998,-32827303.78175
sen,1999,51825270.87928
sen,2000,132369629.58092
sen,2001,161288302.33467
sen,2002,17024239.80608
sen,2003,418106814.83817
sen,2004,409925048.80412
sen,2005,523840216.30416
sen,2006,365781314.15492
sen,2007,420629206.24003
sen,2008,663573144.83646
sen,2009,685668341.47233
sen,2010,926657969.36106
sen,2011,611468159.11249
sen,2012,1132191666.21382
sen,2013,1094664862.74743
sen,2014,1676680488.14721
sen,2015,1920402244.95821
sen,2016,2210067464.80971
sen,2017,2818193356.15857
sen,2018,3302962974.87214
sgp,1972,513805056.1267
sgp,1973,644776931.16476
sgp,1974,870331247.66746
sgp,1975,1105236238.79798
sgp,1976,1186295573.95696
sgp,1977,1200632462.71854
sgp,1978,1507364924.61804
sgp,1979,2147264074.21542
sgp,1980,2438116266.9359
sgp,1981,3110604467.09237
sgp,1982,3658373595.1382
sgp,1983,4853404827.81017
sgp,1984,5940838243.98764
sgp,1985,5025645242.17715
sgp,1986,4300649325.85526
sgp,1987,4409260775.75984
sgp,1988,6549838416.75231
sgp,1989,8518478893.39584
sgp,1990,10667486164.4846
sgp,1991,13989275094.2938
sgp,1992,16978021785.1237
sgp,1993,18158590249.4049
sgp,1994,25661209864.22409
sgp,1995,33425511744.8978
sgp,1996,35186210244.9813
sgp,1997,40241214875.6316
sgp,1998,31923479209.1912
sgp,1999,29452048355.5667
sgp,2000,31095001113.6039
sgp,2001,22189488770.3882
sgp,2002,20789564033.4172
sgp,2003,22453324543.9571
sgp,2004,28455519528.2951
sgp,2005,35836399283.8308
sgp,2006,50205810885.6522
sgp,2007,65911394782.3985
sgp,2008,57065898780.9697
sgp,2009,54718082949.4478
sgp,2010,89382074573.99379
sgp,2011,99270634644.2478
sgp,2012,99409783776.13641
sgp,2013,97028393290.10989
sgp,2014,104700403082.338
sgp,2015,89155785878.48099
sgp,2016,93707704447.57281
sgp,2017,103338424835.55
sgp,2018,105380373245.714
sgp,2019,97376042630.08099
slb,1997,-268861911.26696
slb,1998,-147600445.63673
slb,1999,-82823780.80876
slb,2000,-171812764.07853
slb,2001,-176810087.85639
slb,2002,-107132801.96078
slb,2003,25022533.8653
slb,2004,10830854.0556
slb,2005,-13280705.6889
slb,2006,32139311.57839
sle,1977,24850071.13238
sle,1978,109411682.4878
sle,1979,95845032.33982
sle,1980,-70247531.99288
sle,1981,-67096134.39515
sle,1982,-59282785.70036
sle,1983,-55778566.60936
sle,1984,30223236.42762
sle,1985,-71399126.42118
sle,1986,89416.54204
sle,1987,52172147.76881
sle,1988,76733148.14209
sle,1989,13151620.69204
sle,1990,-15263063.77862
sle,1991,2270844.23306
sle,1992,-60638808.87297
sle,1993,-47204919.30009
sle,1994,-7936106.40646
sle,1995,-84782174.66494
sle,1996,-42021401.28034
sle,1997,-82472250.44171
sle,1998,-26047065.41398
sle,1999,-37050027.64243
sle,2000,-98921925.3532
sle,2001,-72128465.13287
sle,2002,-45244866.31432
sle,2003,-33314567.32766
sle,2004,-18503727.15765
sle,2005,20075722.93308
sle,2006,-4063383.22227
sle,2007,125218031.53797
sle,2008,120316965.98304
sle,2009,51225215.04175
sle,2010,401325199.85866
sle,2011,-144167341.0513
sle,2012,141726098.13792
sle,2013,-912737000.09321
sle,2014,474121342.48634
sle,2015,-295656622.64242
sle,2016,-711219118.59407
sle,2017,-291465045.7457
sle,2018,-661878368.07577
sle,2019,-400996984.07704
slv,1976,347030301.61716
slv,1977,616030586.76533
slv,1978,400461777.8101
slv,1979,498052226.61753
slv,1980,325549800.53476
slv,1981,67696381.7155
slv,1982,199738234.06203
slv,1983,222846233.65365
slv,1984,207373149.21336
slv,1985,190963053.26942
slv,1986,441928982.75759
slv,1987,456802120.66678
slv,1988,468500696.95796
slv,1989,519265922.40797
slv,1990,316113035.60764
slv,1991,387265780.96465
slv,1992,686123699.40573
slv,1993,909324234.18505
slv,1994,1226291861.6594
slv,1995,1317147541.18331
slv,1996,910851047.53531
slv,1997,1090423773.21858
slv,1998,1547736349.23731
slv,1999,1277014672.98002
slv,2000,1185214148.79249
slv,2001,1491672231.96296
slv,2002,1156019971.82537
slv,2003,1071808093.80307
slv,2004,1119536989.97412
slv,2005,1406478697.0642
slv,2006,1588134444.35156
slv,2007,938228230.83861
slv,2008,479302642.03175
slv,2009,438568842.15396
slv,2010,810628578.85274
slv,2011,767203686.17797
slv,2012,456135299.78521
slv,2013,-160422940.54113
slv,2014,155564316.21464
slv,2015,217832737.52999
slv,2016,496536947.53735
slv,2017,663978421.54039
slv,2018,549565628.77447
slv,2019,973486563.07249
srb,2007,-2013162500.19719
srb,2008,-3346987293.16858
srb,2009,-586784635.16432
srb,2010,-752233802.47103
srb,2011,-1637616632.33105
srb,2012,-1960054667.18987
srb,2013,-766869580.89537
srb,2014,-1122426377.36816
srb,2015,204647071.75241
srb,2016,153965164.27244
srb,2017,-330861122.67789
srb,2018,1266749978.92838
srb,2019,1024500998.28756
ssd,2014,293651436.37558
ssd,2015,-376795068.18514
sur,2006,897808891.5721
sur,2007,1266330892.13248
sur,2008,1381070391.39522
sur,2009,1565291315.17477
sur,2010,1645032670.62762
svk,1995,-1505660954.2197
svk,1996,-1125492842.64549
svk,1997,-114716845.09615
svk,1998,-1070729.99213
svk,1999,-23446304.20013
svk,2000,-1229935571.06405
svk,2001,-990142361.81593
svk,2002,-706014966.91877
svk,2003,-1869319259.05277
svk,2004,-878891104.14274
svk,2005,1537774401.5774
svk,2006,2359854542.69135
svk,2007,5914103494.01085
svk,2008,5650987654.503
svk,2009,-1028040152.23146
svk,2010,2088027894.16005
svk,2011,3470935514.86757
svk,2012,5155599291.20022
svk,2013,5836263174.60117
svk,2014,6274825207.777
svk,2015,5543897755.06112
svk,2016,4029178177.79865
svk,2017,4378250758.27595
svk,2018,5926465779.0176
svk,2019,4566368604.072
svn,1995,1383065871.25928
svn,1996,1284909433.2319
svn,1997,1484712928.92716
svn,1998,1594634122.53498
svn,1999,1593295569.70644
svn,2000,1191848473.5864
svn,2001,1431716216.01386
svn,2002,1661280996.90136
svn,2003,1988438940.21401
svn,2004,2378672951.39229
svn,2005,2757402871.8194
svn,2006,3884977527.74859
svn,2007,5183164142.50235
svn,2008,5282986046.01237
svn,2009,1495031529.80288
svn,2010,963951113.59327
svn,2011,798083596.94771
svn,2012,-329427759.87221
svn,2013,376839112.36804
svn,2014,1866106604.76723
svn,2015,1086448274.78823
svn,2016,1540658346.0295
svn,2017,3505986193.64385
svn,2018,4577689577.63471
svn,2019,4355119511.68327
swe,1970,6456914891.86356
swe,1971,6677732123.65707
swe,1972,7576604149.42457
swe,1973,9502115069.95114
swe,1974,9406533146.28662
swe,1975,12575143977.2985
swe,1976,11330418670.5709
swe,1977,8208022640.09005
swe,1978,8309175009.8944
swe,1979,10540656278.5824
swe,1980,12797876685.9852
swe,1981,9162663442.973
swe,1982,6376547176.1433
swe,1983,7754809682.7852
swe,1984,11035989385.7515
swe,1985,11203960149.4636
swe,1986,15746602539.948
swe,1987,19466259793.691
swe,1988,23163353233.7086
swe,1989,25311021407.5472
swe,1990,27146192813.823
swe,1991,20152794794.9476
swe,1992,11912009383.0086
swe,1993,3253475552.6517
swe,1994,13249921441.2254
swe,1995,23640882291.7535
swe,1996,24424357715.24229
swe,1997,23141469786.1319
swe,1998,25489598050.3058
swe,1999,28404417182.5591
swe,2000,29583965900.499
swe,2001,26802507407.2988
swe,2002,26842532669.976
swe,2003,39485822408.3093
swe,2004,46619665669.1088
swe,2005,49279896828.1024
swe,2006,65640983310.8005
swe,2007,83414537379.04829
swe,2008,81379968239.179
swe,2009,42222723460.4271
swe,2010,60872967676.8025
swe,2011,71654475809.6096
swe,2012,59220818624.398
swe,2013,61052183616.1232
swe,2014,62120087920.0852
swe,2015,55067108873.704
swe,2016,54288339152.9595
swe,2017,63456157905.5439
swe,2018,63391304401.22649
swe,2019,64629128284.5872
swz,1974,107528733.75402
swz,1990,64682939.73384
swz,1991,68333622.91838
swz,1992,45546728.72903
swz,1993,-3982912.12733
swz,1994,58468743.22221
swz,1995,7742739.47943
swz,1996,-13497759.85523
swz,1997,37440937.18821
swz,1998,-25030816.04949
swz,1999,-31349532.41927
swz,2000,113009817.34995
swz,2001,181474655.23101
swz,2002,116975325.06132
swz,2003,143744285.52906
swz,2004,90064073.38064
swz,2005,258643232.12912
swz,2006,149366334.72421
swz,2007,234393990.3169
swz,2008,-24346994.29423
swz,2009,-191269908.57132
swz,2010,-297123465.14996
swz,2011,-540214729.45796
swz,2012,129121609.6499
swz,2013,361659677.22309
swz,2014,378328458.24397
swz,2015,304940337.27168
swz,2016,154152526.06921
swz,2017,60929786.30464
swz,2018,64666353.01084
swz,2019,60342613.04516
syc,1976,11535208.5161
syc,1977,24492071.02529
syc,1978,33873154.27241
syc,1979,27301334.75432
syc,1980,40396346.7133
syc,1981,26292676.63771
syc,1982,6669952.55503
syc,1983,16475598.6984
syc,1984,35178312.7572
syc,1985,43714752.99586
syc,1986,50922781.64233
syc,1987,67486935.91149
syc,1988,76451989.92231
syc,1989,65192820.61477
syc,1990,47948020.03734
syc,1991,33096510.95838
syc,1992,48055607.37108
syc,1993,51618401.43059
syc,1994,78486543.5647
syc,1995,58951467.13644
syc,1996,93973227.48754
syc,1997,49869100.36664
syc,1998,31518418.69907
syc,1999,69522875.18987
syc,2000,40426861.36139
syc,2001,39556839.85124
syc,2002,47758399.95175
syc,2003,46614273.61037
syc,2006,107673332.80001
syc,2007,63015029.18507
syc,2008,-44514179.07238
syc,2009,6237634.90016
syc,2010,56752749.01777
syc,2011,-36632301.05098
syc,2012,-2663227.48329
syc,2013,153221203.53938
syc,2014,80772941.19022
syc,2015,69612742.30945
syc,2016,20278361.74874
syc,2017,10331531.58487
syc,2018,4300545.27546
syc,2019,-8983764.94933
syr,1977,1566295633.15845
syr,1978,1103938422.60435
syr,1979,1791249688.39963
syr,1980,2025317728.81472
syr,1981,1952434391.6937
syr,1982,2735613826.85197
syr,1983,2420238059.96697
syr,1984,2664493447.26531
syr,1985,2756356006.15045
syr,1986,1976230633.54828
syr,1987,780553912.47526
syr,1988,636099410.32254
syr,1989,634790088.8063
syr,1990,1341948529.66776
syr,1991,567395181.77476
syr,1992,1010009534.40959
syr,1993,1372081825.89802
syr,1994,2064613602.46863
syr,1995,2611358525.07844
syr,1996,2328257603.95903
syr,1997,2024884527.08836
syr,1998,2705507594.76555
syr,1999,2221205707.096
syr,2000,3443668353.96823
syr,2001,4489500334.96315
syr,2002,4751095754.20072
syr,2003,4692931887.32655
syr,2004,4032657397.96873
syr,2005,4545169600.06178
syr,2006,5816745563.04101
syr,2007,10057867206.8145
tcd,1977,156588124.65217
tcd,1978,181566705.96422
tcd,1982,-6725496.85578
tcd,1983,53000649.58591
tcd,1984,11533971.81642
tcd,1985,-15812398.06911
tcd,1986,-106516.48392
tcd,1987,64736183.39994
tcd,1988,126340893.44831
tcd,1989,64711518.66934
tcd,1990,-38482865.06129
tcd,1991,54412420.32504
tcd,1992,47213948.53229
tcd,1993,2210320.96217
tcd,1994,106476337.73835
tgo,1974,313475946.68884
tgo,1975,113732883.04494
tgo,1976,162735046.01552
tgo,1977,170769252.58947
tgo,1978,307457436.17918
tgo,1979,200261524.38126
tgo,1980,222507641.67692
tgo,1981,99533876.78105
tgo,1982,53084063.57645
tgo,1983,89050568.55699
tgo,1984,51736179.42843
tgo,1985,29263596.75307
tgo,1986,53790340.09728
tgo,1987,53892894.23647
tgo,1988,82720018.89264
tgo,1989,84759022.01427
tgo,1990,243636510.93282
tgo,1991,112991279.82556
tgo,1992,62088707.43158
tgo,1993,-65401409.93104
tgo,1994,79488236.92367
tgo,1995,146208336.6361
tgo,1996,116363356.75156
tgo,1997,29354512.61362
tgo,1998,45559229.37532
tgo,1999,28756401.07221
tgo,2000,144534127.00448
tgo,2001,121357937.94652
tgo,2002,214754107.8632
tgo,2003,298351499.81872
tgo,2004,311358301.20653
tgo,2005,199824749.76587
tgo,2006,265764398.99929
tgo,2007,190708623.39189
tgo,2008,268980397.79616
tgo,2009,332400304.8755
tgo,2010,265035277.58812
tgo,2011,299483289.87109
tgo,2012,195308843.14213
tgo,2013,301216348.08721
tgo,2014,417380978.5232
tgo,2015,568832006.4027
tgo,2016,671193980.02758
tgo,2017,692311881.85836
tgo,2018,803868461.58937
tha,1975,1996518984.83811
tha,1976,2246228410.76655
tha,1977,2906349339.2243
tha,1978,4019394611.12834
tha,1979,4054765920.74314
tha,1980,4294681535.05904
tha,1981,4124562978.12234
tha,1982,4745200275.69845
tha,1983,4944178311.39003
tha,1984,5129555786.88018
tha,1985,4805371540.20842
tha,1986,5736060316.61203
tha,1987,8312756530.584
tha,1988,13354066464.4548
tha,1989,17160665291.0943
tha,1990,18106669935.7074
tha,1991,22247595329.5425
tha,1992,24442473788.48429
tha,1993,30750102814.37609
tha,1994,34253035299.0236
tha,1995,38767014599.0701
tha,1996,38340394662.7983
tha,1997,24301890554.1872
tha,1998,14284576954.724
tha,1999,15899156722.4229
tha,2000,15691853695.8132
tha,2001,11008789587.6172
tha,2002,14593784659.9645
tha,2003,18017154742.4676
tha,2004,21717634927.8346
tha,2005,25267943522.6501
tha,2006,35143013774.202
tha,2007,47436549893.7454
tha,2008,45424667814.40089
tha,2009,39104973610.8359
tha,2010,50855782440.9471
tha,2011,59546491843.9183
tha,2012,52021243752.276
tha,2013,46575709637.4814
tha,2014,43786453338.17071
