geo,time,bx_grt_tech_cd_wd
lbr,1985,29150000
lbr,1986,31490000
lbr,1987,31240000
lbr,1988,38640000
lbr,1989,35840000
lbr,1990,20640000
lbr,1991,11440000
lbr,1992,23890000
lbr,1993,22070000
lbr,1994,10620000
lbr,1995,15360000
lbr,1996,9520000
lbr,1997,14530000
lbr,1998,17740000
lbr,1999,19780000
lbr,2000,23440000
lbr,2001,14230000
lbr,2002,11990000
lbr,2003,14860000
lbr,2004,26480000
lbr,2005,54060000
lbr,2006,53660000
lbr,2007,12000000
lbr,2008,27180000
lbr,2009,26630000
lbr,2010,31400000
lbr,2011,32980000
lbr,2012,38010000
lbr,2013,49440000
lbr,2014,45080000
lbr,2015,30750000
lbr,2016,34310000
lbr,2017,47020000
lbr,2018,33320000
lbr,2019,51260000
lby,1960,720000
lby,1961,660000
lby,1962,970000
lby,1963,800000
lby,1964,910000
lby,1965,1030000
lby,1966,2110000
lby,1967,3220000
lby,1968,4360000
lby,1969,5960000
lby,1970,4180000
lby,1971,3370000
lby,1972,4050000
lby,1973,1880000
lby,1974,1880000
lby,1975,1550000
lby,1976,1160000
lby,1977,1700000
lby,1978,1810000
lby,1979,2390000
lby,1980,5390000
lby,1981,4680000
lby,1982,5680000
lby,1983,5190000
lby,1984,4590000
lby,1985,4290000
lby,1986,5090000
lby,1987,6130000
lby,1988,5440000
lby,1989,9860000
lby,1990,8280000
lby,1991,3530000
lby,1992,2670000
lby,1993,3770000
lby,1994,2300000
lby,1995,4630000
lby,1996,2090000
lby,1997,2340000
lby,1998,3960000
lby,1999,3360000
lby,2000,3970000
lby,2001,3970000
lby,2002,4520000
lby,2003,5930000
lby,2004,10540000
lby,2005,10820000
lby,2006,35120000
lby,2007,9550000
lby,2008,11130000
lby,2009,8480000
lby,2010,10630000
lby,2011,25170000
lby,2012,51400000
lby,2013,74640000
lby,2014,71050000
lby,2015,21750000
lby,2016,28860000
lby,2017,162230000
lby,2018,34710000
lby,2019,47220000
lca,1974,930000
lca,1975,2230000
lca,1976,1760000
lca,1977,840000
lca,1978,950000
lca,1979,860000
lca,1980,1700000
lca,1981,2350000
lca,1982,1760000
lca,1983,2200000
lca,1984,1000000
lca,1985,2210000
lca,1986,4270000
lca,1987,2180000
lca,1988,3250000
lca,1989,3440000
lca,1990,3380000
lca,1991,4880000
lca,1992,3770000
lca,1993,4130000
lca,1994,7130000
lca,1995,4710000
lca,1996,4990000
lca,1997,4330000
lca,1998,4540000
lca,1999,3530000
lca,2000,4350000
lca,2001,3420000
lca,2002,4450000
lca,2003,3330000
lca,2004,2130000
lca,2005,2460000
lca,2006,4090000
lca,2007,3810000
lca,2008,5620000
lca,2009,5880000
lca,2010,6040000
lca,2011,3100000
lca,2012,3440000
lca,2013,3120000
lca,2014,2320000
lca,2015,2030000
lca,2016,2520000
lca,2017,3490000
lca,2018,3040000
lca,2019,3480000
lka,1960,560000
lka,1961,540000
lka,1962,800000
lka,1963,780000
lka,1964,1000000
lka,1965,1280000
lka,1966,2880000
lka,1967,3590000
lka,1968,3180000
lka,1969,5850000
lka,1970,6700000
lka,1971,7410000
lka,1972,9050000
lka,1973,11540000
lka,1974,15650000
lka,1975,20410000
lka,1976,20140000
lka,1977,21730000
lka,1978,31810000
lka,1979,42570000
lka,1980,54730000
lka,1981,43310000
lka,1982,44860000
lka,1983,54040000
lka,1984,45210000
lka,1985,54880000
lka,1986,70650000
lka,1987,74960000
lka,1988,105360000
lka,1989,97240000
lka,1990,102870000
lka,1991,130700000
lka,1992,129340000
lka,1993,112960000
lka,1994,97690000
lka,1995,114020000
lka,1996,96280000
lka,1997,93860000
lka,1998,80180000
lka,1999,85960000
lka,2000,77560000
lka,2001,76900000
lka,2002,73040000
lka,2003,96770000
lka,2004,74940000
lka,2005,93910000
lka,2006,111440000
lka,2007,94560000
lka,2008,91690000
lka,2009,68160000
lka,2010,77820000
lka,2011,79990000
lka,2012,75640000
lka,2013,66990000
lka,2014,64270000
lka,2015,53390000
lka,2016,65430000
lka,2017,74150000
lka,2018,60890000
lka,2019,51350000
lso,1960,50000
lso,1961,30000
lso,1962,180000
lso,1963,160000
lso,1964,160000
lso,1965,240000
lso,1966,1500000
lso,1967,1470000
lso,1968,1980000
lso,1969,1500000
lso,1970,2350000
lso,1971,2630000
lso,1972,3040000
lso,1973,4690000
lso,1974,6280000
lso,1975,7040000
lso,1976,10330000
lso,1977,10280000
lso,1978,14680000
lso,1979,19680000
lso,1980,30830000
lso,1981,32460000
lso,1982,33680000
lso,1983,33290000
lso,1984,32210000
lso,1985,30180000
lso,1986,37910000
lso,1987,37450000
lso,1988,47690000
lso,1989,44360000
lso,1990,41970000
lso,1991,39960000
lso,1992,42530000
lso,1993,38120000
lso,1994,34870000
lso,1995,35730000
lso,1996,30260000
lso,1997,28920000
lso,1998,17790000
lso,1999,12230000
lso,2000,11260000
lso,2001,13560000
lso,2002,11940000
lso,2003,14830000
lso,2004,14220000
lso,2005,14530000
lso,2006,16010000
lso,2007,15120000
lso,2008,12520000
lso,2009,10290000
lso,2010,13060000
lso,2011,13250000
lso,2012,16420000
lso,2013,12280000
lso,2014,11130000
lso,2015,7710000
lso,2016,7020000
lso,2017,6510000
lso,2018,9050000
lso,2019,6940000
ltu,1991,2060000
ltu,1992,16400000
ltu,1993,18840000
ltu,1994,28480000
ltu,1995,116350000
ltu,1996,35750000
ltu,1997,31650000
ltu,1998,25770000
ltu,1999,30160000
ltu,2000,23260000
ltu,2001,20820000
ltu,2002,22470000
ltu,2003,25870000
ltu,2004,25180000
lva,1991,1610000
lva,1992,18060000
lva,1993,14760000
lva,1994,27920000
lva,1995,37380000
lva,1996,28930000
lva,1997,24380000
lva,1998,23950000
lva,1999,20090000
lva,2000,14510000
lva,2001,13330000
lva,2002,10060000
lva,2003,15320000
lva,2004,14950000
mac,1963,20000
mac,1964,210000
mac,1969,70000
mac,1970,210000
mac,1971,240000
mac,1972,90000
mac,1973,120000
mac,1974,30000
mac,1975,20000
mac,1979,20000
mac,1980,4380000
mac,1981,10000
mac,1982,720000
mac,1983,560000
mac,1984,450000
mac,1985,410000
mac,1986,360000
mac,1987,140000
mac,1988,350000
mac,1989,330000
mac,1990,230000
mac,1991,120000
mac,1992,130000
mac,1993,180000
mac,1994,260000
mac,1995,200000
mac,1996,190000
mac,1997,230000
mac,1998,150000
mac,1999,320000
mac,2000,190000
mac,2001,360000
mac,2002,350000
mac,2003,120000
mac,2004,120000
mar,1960,660000
mar,1961,1460000
mar,1962,1400000
mar,1963,1730000
mar,1964,2240000
mar,1965,2480000
mar,1966,21680000
mar,1967,19970000
mar,1968,19150000
mar,1969,28090000
mar,1970,29000000
mar,1971,31050000
mar,1972,32960000
mar,1973,48710000
mar,1974,48410000
mar,1975,74090000
mar,1976,75020000
mar,1977,76950000
mar,1978,94140000
mar,1979,107620000
mar,1980,122550000
mar,1981,105740000
mar,1982,86530000
mar,1983,93120000
mar,1984,90610000
mar,1985,94540000
mar,1986,116310000
mar,1987,138790000
mar,1988,149220000
mar,1989,152140000
mar,1990,181120000
mar,1991,189240000
mar,1992,197120000
mar,1993,202490000
mar,1994,200400000
mar,1995,263320000
mar,1996,246830000
mar,1997,214110000
mar,1998,226940000
mar,1999,229570000
mar,2000,192090000
mar,2001,210880000
mar,2002,282930000
mar,2003,349990000
mar,2004,377830000
mar,2005,381570000
mar,2006,401000000
mar,2007,390480000
mar,2008,324930000
mar,2009,323130000
mar,2010,291980000
mar,2011,171660000
mar,2012,279140000
mar,2013,260830000
mar,2014,277760000
mar,2015,232130000
mar,2016,253600000
mar,2017,265620000
mar,2018,296630000
mar,2019,275100000
mda,1993,350000
mda,1994,1530000
mda,1995,19970000
mda,1996,25020000
mda,1997,15790000
mda,1998,17540000
mda,1999,45440000
mda,2000,43620000
mda,2001,41130000
mda,2002,76220000
mda,2003,53620000
mda,2004,57530000
mda,2005,58750000
mda,2006,56840000
mda,2007,35020000
mda,2008,42020000
mda,2009,51500000
mda,2010,57390000
mda,2011,58280000
mda,2012,69170000
mda,2013,50030000
mda,2014,78870000
mda,2015,70390000
mda,2016,74740000
mda,2017,84490000
mda,2018,90010000
mda,2019,97540000
mdg,1960,2640000
mdg,1961,1440000
mdg,1962,3960000
mdg,1963,7990000
mdg,1964,13140000
mdg,1965,12910000
mdg,1966,32000000
mdg,1967,14280000
mdg,1968,19080000
mdg,1969,22150000
mdg,1970,20630000
mdg,1971,21030000
mdg,1972,26270000
mdg,1973,21600000
mdg,1974,23440000
mdg,1975,30510000
mdg,1976,27380000
mdg,1977,25120000
mdg,1978,24390000
mdg,1979,36670000
mdg,1980,50540000
mdg,1981,45200000
mdg,1982,40290000
mdg,1983,35460000
mdg,1984,35070000
mdg,1985,39090000
mdg,1986,60230000
mdg,1987,58850000
mdg,1988,66500000
mdg,1989,62880000
mdg,1990,82240000
mdg,1991,81550000
mdg,1992,86380000
mdg,1993,97700000
mdg,1994,103750000
mdg,1995,122000000
mdg,1996,115320000
mdg,1997,110280000
mdg,1998,94780000
mdg,1999,92490000
mdg,2000,85230000
mdg,2001,80580000
mdg,2002,84990000
mdg,2003,96720000
mdg,2004,95460000
mdg,2005,94860000
mdg,2006,111370000
mdg,2007,145900000
mdg,2008,101410000
mdg,2009,74610000
mdg,2010,67330000
mdg,2011,57400000
mdg,2012,71780000
mdg,2013,77130000
mdg,2014,64990000
mdg,2015,63360000
mdg,2016,61380000
mdg,2017,73520000
mdg,2018,100080000
mdg,2019,73260000
mdv,1960,10000
mdv,1961,20000
mdv,1962,30000
mdv,1963,40000
mdv,1964,30000
mdv,1965,30000
mdv,1966,110000
mdv,1967,110000
mdv,1968,40000
mdv,1969,160000
mdv,1970,180000
mdv,1971,220000
mdv,1972,420000
mdv,1973,350000
mdv,1974,550000
mdv,1975,790000
mdv,1976,970000
mdv,1977,940000
mdv,1978,1340000
mdv,1979,1930000
mdv,1980,2250000
mdv,1981,2410000
mdv,1982,3420000
mdv,1983,3440000
mdv,1984,3380000
mdv,1985,4400000
mdv,1986,3900000
mdv,1987,6410000
mdv,1988,5520000
mdv,1989,9600000
mdv,1990,5470000
mdv,1991,8250000
mdv,1992,8810000
mdv,1993,9010000
mdv,1994,7900000
mdv,1995,9910000
mdv,1996,8660000
mdv,1997,7960000
mdv,1998,7000000
mdv,1999,8290000
mdv,2000,7520000
mdv,2001,5190000
mdv,2002,6460000
mdv,2003,6740000
mdv,2004,5320000
mdv,2005,7310000
mdv,2006,7050000
mdv,2007,8730000
mdv,2008,5060000
mdv,2009,5260000
mdv,2010,12710000
mdv,2011,7530000
mdv,2012,14420000
mdv,2013,10300000
mdv,2014,11550000
mdv,2015,7420000
mdv,2016,7290000
mdv,2017,5700000
mdv,2018,5650000
mdv,2019,5300000
mex,1960,6120000
mex,1961,540000
mex,1962,2330000
mex,1963,2890000
mex,1964,3650000
mex,1965,3110000
mex,1966,3190000
mex,1967,3320000
mex,1968,1770000
mex,1969,5000000
mex,1970,5990000
mex,1971,7010000
mex,1972,7970000
mex,1973,9470000
mex,1974,12200000
mex,1975,16850000
mex,1976,16080000
mex,1977,17910000
mex,1978,20190000
mex,1979,24460000
mex,1980,43690000
mex,1981,42320000
mex,1982,32110000
mex,1983,35320000
mex,1984,42220000
mex,1985,47310000
mex,1986,56980000
mex,1987,65210000
mex,1988,67900000
mex,1989,64060000
mex,1990,77490000
mex,1991,85390000
mex,1992,110460000
mex,1993,113720000
mex,1994,102950000
mex,1995,121200000
mex,1996,126200000
mex,1997,100290000
mex,1998,111020000
mex,1999,102120000
mex,2000,105320000
mex,2001,114690000
mex,2002,171270000
mex,2003,149620000
mex,2004,126660000
mex,2005,141980000
mex,2006,190900000
mex,2007,103920000
mex,2008,130910000
mex,2009,146390000
mex,2010,114240000
mex,2011,108830000
mex,2012,119740000
mex,2013,119400000
mex,2014,126920000
mex,2015,108250000
mex,2016,114430000
mex,2017,122240000
mex,2018,119990000
mex,2019,114970000
mhl,1991,280000
mhl,1992,2250000
mhl,1993,1940000
mhl,1994,3770000
mhl,1995,2950000
mhl,1996,5660000
mhl,1997,2190000
mhl,1998,3500000
mhl,1999,3080000
mhl,2000,3320000
mhl,2001,2720000
mhl,2002,4410000
mhl,2003,3680000
mhl,2004,3930000
mhl,2005,4400000
mhl,2006,3380000
mhl,2007,3270000
mhl,2008,2780000
mhl,2009,3500000
mhl,2010,3810000
mhl,2011,3990000
mhl,2012,6140000
mhl,2013,3990000
mhl,2014,3010000
mhl,2015,2940000
mhl,2016,2600000
mhl,2017,13640000
mhl,2018,3460000
mhl,2019,3030000
mkd,1993,30000
mkd,1994,80000
mkd,1995,15710000
mkd,1996,18350000
mkd,1997,9470000
mkd,1998,19930000
mkd,1999,26450000
mkd,2000,30030000
mkd,2001,58420000
mkd,2002,69650000
mkd,2003,100410000
mkd,2004,105440000
mkd,2005,98480000
mkd,2006,95910000
mkd,2007,58790000
mkd,2008,45960000
mkd,2009,42830000
mkd,2010,68920000
mkd,2011,44020000
mkd,2012,50140000
mkd,2013,33350000
mkd,2014,36540000
mkd,2015,41820000
mkd,2016,25590000
mkd,2017,60420000
mkd,2018,80160000
mkd,2019,43420000
mli,1960,80000
mli,1961,440000
mli,1962,6640000
mli,1963,3990000
mli,1964,8780000
mli,1965,10890000
mli,1966,17990000
mli,1967,7830000
mli,1968,5300000
mli,1969,7120000
mli,1970,7930000
mli,1971,8800000
mli,1972,11630000
mli,1973,12400000
mli,1974,17210000
mli,1975,20220000
mli,1976,20440000
mli,1977,23500000
mli,1978,30260000
mli,1979,43830000
mli,1980,71960000
mli,1981,60480000
mli,1982,53530000
mli,1983,51460000
mli,1984,58310000
mli,1985,59110000
mli,1986,86720000
mli,1987,84230000
mli,1988,89140000
mli,1989,83500000
mli,1990,90780000
mli,1991,113690000
mli,1992,124350000
mli,1993,127620000
mli,1994,110320000
mli,1995,130660000
mli,1996,119160000
mli,1997,124630000
mli,1998,107690000
mli,1999,108350000
mli,2000,119550000
mli,2001,89070000
mli,2002,122660000
mli,2003,127380000
mli,2004,119370000
mli,2005,127910000
mli,2006,134190000
mli,2007,107330000
mli,2008,142240000
mli,2009,120730000
mli,2010,121400000
mli,2011,103220000
mli,2012,88020000
mli,2013,137750000
mli,2014,147540000
mli,2015,131530000
mli,2016,145540000
mli,2017,112080000
mli,2018,161880000
mli,2019,129830000
mlt,1962,110000
mlt,1963,220000
mlt,1964,300000
mlt,1965,300000
mlt,1966,230000
mlt,1967,330000
mlt,1968,250000
mlt,1969,960000
mlt,1970,880000
mlt,1971,910000
mlt,1972,1620000
mlt,1973,2250000
mlt,1974,1990000
mlt,1975,3280000
mlt,1976,3950000
mlt,1977,2400000
mlt,1978,2580000
mlt,1979,2910000
mlt,1980,2770000
mlt,1981,2600000
mlt,1982,8720000
mlt,1983,5750000
mlt,1984,4910000
mlt,1985,4400000
mlt,1986,3490000
mlt,1987,3420000
mlt,1988,2500000
mlt,1989,3170000
mlt,1990,3830000
mlt,1991,2610000
mlt,1992,2230000
mlt,1993,5830000
mlt,1994,1320000
mlt,1995,1790000
mlt,1996,1930000
mlt,1997,1450000
mlt,1998,2020000
mlt,1999,1760000
mlt,2000,1370000
mlt,2001,1350000
mlt,2002,1550000
mlt,2003,2520000
mlt,2004,1590000
mmr,1960,1770000
mmr,1961,1670000
mmr,1962,1290000
mmr,1963,1280000
mmr,1964,1250000
mmr,1965,1020000
mmr,1966,2890000
mmr,1967,2880000
mmr,1968,1040000
mmr,1969,3800000
mmr,1970,5770000
mmr,1971,5760000
mmr,1972,8350000
mmr,1973,7830000
mmr,1974,11450000
mmr,1975,14490000
mmr,1976,16800000
mmr,1977,13830000
mmr,1978,17570000
mmr,1979,30040000
mmr,1980,30240000
mmr,1981,37230000
mmr,1982,39280000
mmr,1983,34900000
mmr,1984,36360000
mmr,1985,45190000
mmr,1986,51580000
mmr,1987,53160000
mmr,1988,52630000
mmr,1989,30070000
mmr,1990,31490000
mmr,1991,36650000
mmr,1992,29890000
mmr,1993,28600000
mmr,1994,29010000
mmr,1995,44210000
mmr,1996,30760000
mmr,1997,31330000
mmr,1998,34500000
mmr,1999,39170000
mmr,2000,50060000
mmr,2001,54830000
mmr,2002,58150000
mmr,2003,52150000
mmr,2004,35600000
mmr,2005,37790000
mmr,2006,34110000
mmr,2007,34740000
mmr,2008,35260000
mmr,2009,37480000
mmr,2010,57320000
mmr,2011,62920000
mmr,2012,72330000
mmr,2013,95410000
mmr,2014,151250000
mmr,2015,135470000
mmr,2016,209390000
mmr,2017,193010000
mmr,2018,219430000
mmr,2019,196500000
mne,2006,32260000
mne,2007,20890000
mne,2008,22050000
mne,2009,20180000
mne,2010,29930000
mne,2011,15180000
mne,2012,12720000
mne,2013,13440000
mne,2014,11640000
mne,2015,12960000
mne,2016,8890000
mne,2017,7630000
mne,2018,10160000
mne,2019,27210000
mng,1985,2970000
mng,1986,3340000
mng,1987,2880000
mng,1988,2930000
mng,1989,5910000
mng,1990,11750000
mng,1991,17880000
mng,1992,21230000
mng,1993,34130000
mng,1994,51900000
mng,1995,54690000
mng,1996,50530000
mng,1997,54010000
mng,1998,58500000
mng,1999,64750000
mng,2000,61020000
mng,2001,66070000
mng,2002,69070000
mng,2003,76750000
mng,2004,72990000
mng,2005,85460000
mng,2006,79480000
mng,2007,80770000
mng,2008,75260000
mng,2009,78440000
mng,2010,95490000
mng,2011,99080000
mng,2012,91090000
mng,2013,87770000
mng,2014,84090000
mng,2015,83390000
mng,2016,84540000
mng,2017,83060000
mng,2018,77950000
mng,2019,85210000
mnp,1961,10000
mnp,1962,20000
mnp,1963,10000
mnp,1964,80000
mnp,1965,50000
mnp,1966,1200000
mnp,1967,4160000
mnp,1968,3780000
mnp,1969,4110000
mnp,1970,1190000
mnp,1971,2260000
mnp,1972,2210000
mnp,1973,1410000
mnp,1974,2220000
mnp,1975,2310000
mnp,1976,2570000
mnp,1977,2600000
mnp,1978,3210000
mnp,1979,670000
mnp,1980,2140000
mnp,1981,2110000
mnp,1982,3020000
mnp,1983,2530000
mnp,1984,3400000
mnp,1985,2820000
mnp,1986,4160000
mnp,1987,6530000
mnp,1988,12980000
mnp,1989,3500000
mnp,1990,4350000
mnp,1991,12560000
mnp,1992,3590000
mnp,1993,4010000
mnp,1994,230000
mnp,1995,-500000
mnp,1996,60000
mnp,1997,690000
mnp,1998,200000
mnp,1999,120000
mnp,2000,180000
moz,1962,90000
moz,1963,90000
moz,1966,90000
moz,1967,120000
moz,1968,10000
moz,1969,20000
moz,1970,30000
moz,1971,50000
moz,1972,90000
moz,1973,50000
moz,1974,350000
moz,1975,3970000
moz,1976,7230000
moz,1977,11800000
moz,1978,25940000
moz,1979,31410000
moz,1980,35730000
moz,1981,42860000
moz,1982,46470000
moz,1983,39970000
moz,1984,42350000
moz,1985,46320000
moz,1986,68560000
moz,1987,70560000
moz,1988,88790000
moz,1989,84790000
moz,1990,86540000
moz,1991,130890000
moz,1992,191250000
moz,1993,220890000
moz,1994,237370000
moz,1995,231720000
moz,1996,187390000
moz,1997,162470000
moz,1998,150090000
moz,1999,155820000
moz,2000,172680000
moz,2001,164610000
moz,2002,199070000
moz,2003,225370000
moz,2004,199890000
moz,2005,183140000
moz,2006,209200000
moz,2007,147090000
moz,2008,191150000
moz,2009,177070000
moz,2010,166000000
moz,2011,186950000
moz,2012,183550000
moz,2013,214940000
moz,2014,185510000
moz,2015,165800000
moz,2016,157930000
moz,2017,154770000
moz,2018,147690000
moz,2019,138860000
mrt,1960,40000
mrt,1961,990000
mrt,1962,2240000
mrt,1963,2010000
mrt,1964,2950000
mrt,1965,2430000
mrt,1966,6240000
mrt,1967,4340000
mrt,1968,4450000
mrt,1969,5000000
mrt,1970,4350000
mrt,1971,4590000
mrt,1972,6200000
mrt,1973,7830000
mrt,1974,9790000
mrt,1975,10220000
mrt,1976,11240000
mrt,1977,12770000
mrt,1978,15250000
mrt,1979,23390000
mrt,1980,28280000
mrt,1981,37160000
mrt,1982,33540000
mrt,1983,32000000
mrt,1984,29920000
mrt,1985,34220000
mrt,1986,42980000
mrt,1987,45210000
mrt,1988,45640000
mrt,1989,44360000
mrt,1990,48960000
mrt,1991,45090000
mrt,1992,50880000
mrt,1993,53030000
mrt,1994,43380000
mrt,1995,48560000
mrt,1996,46440000
mrt,1997,41600000
mrt,1998,35740000
mrt,1999,36230000
mrt,2000,32180000
mrt,2001,35010000
mrt,2002,33960000
mrt,2003,41660000
mrt,2004,37840000
mrt,2005,39760000
mrt,2006,38830000
mrt,2007,48690000
mrt,2008,48780000
mrt,2009,57450000
mrt,2010,55900000
mrt,2011,54330000
mrt,2012,39300000
mrt,2013,39920000
mrt,2014,33730000
mrt,2015,34510000
mrt,2016,23000000
mrt,2017,28830000
mrt,2018,30490000
mrt,2019,26410000
mus,1960,90000
mus,1961,120000
mus,1962,180000
mus,1963,270000
mus,1964,170000
mus,1965,310000
mus,1966,900000
mus,1967,1110000
mus,1968,680000
mus,1969,1530000
mus,1970,1500000
mus,1971,2270000
mus,1972,3320000
mus,1973,4450000
mus,1974,4980000
mus,1975,5840000
mus,1976,6150000
mus,1977,5900000
mus,1978,7710000
mus,1979,9420000
mus,1980,10610000
mus,1981,9040000
mus,1982,8240000
mus,1983,8120000
mus,1984,7850000
mus,1985,8640000
mus,1986,11540000
mus,1987,23250000
mus,1988,17040000
mus,1989,18390000
mus,1990,19330000
mus,1991,20280000
mus,1992,20040000
mus,1993,17870000
mus,1994,20900000
mus,1995,24160000
mus,1996,23070000
mus,1997,23220000
mus,1998,18000000
mus,1999,17720000
mus,2000,15670000
mus,2001,15520000
mus,2002,17650000
mus,2003,20640000
mus,2004,22980000
mus,2005,23070000
mus,2006,23310000
mus,2007,30250000
mus,2008,29500000
mus,2009,23900000
mus,2010,20650000
mus,2011,11420000
mus,2012,21510000
mus,2013,19590000
mus,2014,20060000
mus,2015,15180000
mus,2016,14360000
mus,2017,19490000
mus,2018,17420000
mus,2019,20260000
mwi,1962,30000
mwi,1964,220000
mwi,1965,190000
mwi,1966,7980000
mwi,1967,7670000
mwi,1968,7500000
mwi,1969,9060000
mwi,1970,8880000
mwi,1971,9820000
mwi,1972,11010000
mwi,1973,11440000
mwi,1974,14280000
mwi,1975,15370000
mwi,1976,15760000
mwi,1977,17090000
mwi,1978,23660000
mwi,1979,29670000
mwi,1980,34300000
mwi,1981,37170000
mwi,1982,36290000
mwi,1983,33930000
mwi,1984,38940000
mwi,1985,34360000
mwi,1986,44360000
mwi,1987,55120000
mwi,1988,100240000
mwi,1989,98700000
mwi,1990,107490000
mwi,1991,142450000
mwi,1992,100580000
mwi,1993,105060000
mwi,1994,63500000
mwi,1995,86540000
mwi,1996,86770000
mwi,1997,92400000
mwi,1998,79560000
mwi,1999,80560000
mwi,2000,110570000
mwi,2001,84200000
mwi,2002,102910000
mwi,2003,123730000
mwi,2004,107480000
mwi,2005,100590000
mwi,2006,99550000
mwi,2007,80230000
mwi,2008,73730000
mwi,2009,89400000
mwi,2010,80520000
mwi,2011,73240000
mwi,2012,82460000
mwi,2013,94580000
mwi,2014,99340000
mwi,2015,99240000
mwi,2016,97650000
mwi,2017,108510000
mwi,2018,90150000
mwi,2019,105020000
mys,1960,510000
mys,1961,400000
mys,1962,810000
mys,1963,1400000
mys,1964,1950000
mys,1965,1770000
mys,1966,10650000
mys,1967,13970000
mys,1968,11120000
mys,1969,13730000
mys,1970,13090000
mys,1971,14660000
mys,1972,16640000
mys,1973,18610000
mys,1974,23680000
mys,1975,24870000
mys,1976,22170000
mys,1977,26590000
mys,1978,31080000
mys,1979,56610000
mys,1980,53690000
mys,1981,49700000
mys,1982,54090000
mys,1983,52710000
mys,1984,75430000
mys,1985,93100000
mys,1986,100640000
mys,1987,104400000
mys,1988,123190000
mys,1989,109490000
mys,1990,124620000
mys,1991,127420000
mys,1992,120410000
mys,1993,122150000
mys,1994,113470000
mys,1995,119830000
mys,1996,99790000
mys,1997,86220000
mys,1998,79940000
mys,1999,89030000
mys,2000,82020000
mys,2001,68080000
mys,2002,66670000
mys,2003,61740000
mys,2004,64150000
mys,2005,49890000
mys,2006,46170000
mys,2007,44560000
mys,2008,39580000
mys,2009,45930000
mys,2010,50950000
mys,2011,47310000
mys,2012,46080000
mys,2013,32640000
mys,2014,39630000
mys,2015,32500000
mys,2016,35380000
mys,2017,50550000
mys,2018,40830000
mys,2019,47470000
nam,1972,20000
nam,1983,10000
nam,1985,5690000
nam,1986,7470000
nam,1987,7180000
nam,1988,19350000
nam,1989,28590000
nam,1990,27920000
nam,1991,32690000
nam,1992,60550000
nam,1993,63230000
nam,1994,68090000
nam,1995,73360000
nam,1996,65190000
nam,1997,74690000
nam,1998,58130000
nam,1999,54260000
nam,2000,46060000
nam,2001,47780000
nam,2002,49000000
nam,2003,63630000
nam,2004,68000000
nam,2005,54960000
nam,2006,77200000
nam,2007,34910000
nam,2008,40500000
nam,2009,43090000
nam,2010,44510000
nam,2011,46880000
nam,2012,49660000
nam,2013,43270000
nam,2014,38380000
nam,2015,36480000
nam,2016,37010000
nam,2017,37840000
nam,2018,42240000
nam,2019,45560000
ncl,1966,4200000
ncl,1967,4810000
ncl,1968,6200000
ncl,1969,6450000
ncl,1970,6880000
ncl,1971,9160000
ncl,1972,16750000
ncl,1973,22240000
ncl,1974,15530000
ncl,1975,36010000
ncl,1976,27390000
ncl,1977,45330000
ncl,1978,73110000
ncl,1979,75410000
ncl,1980,120650000
ncl,1981,100700000
ncl,1982,118750000
ncl,1983,128550000
ncl,1984,102710000
ncl,1985,116210000
ncl,1986,186130000
ncl,1987,210810000
ncl,1988,132480000
ncl,1989,146940000
ncl,1990,106210000
ncl,1991,134580000
ncl,1992,135450000
ncl,1993,158110000
ncl,1994,147310000
ncl,1995,180290000
ncl,1996,173180000
ncl,1997,186950000
ncl,1998,192490000
ncl,1999,192420000
ncl,2000,175230000
ncl,2001,177900000
ncl,2002,221250000
ncl,2003,257140000
ncl,2004,296000000
ner,1960,40000
ner,1961,1990000
ner,1962,3370000
ner,1963,2900000
ner,1964,2520000
ner,1965,640000
ner,1966,15150000
ner,1967,8870000
ner,1968,10040000
ner,1969,11770000
ner,1970,11040000
ner,1971,11840000
ner,1972,14500000
ner,1973,13800000
ner,1974,22500000
ner,1975,25960000
ner,1976,24880000
ner,1977,28780000
ner,1978,37140000
ner,1979,45540000
ner,1980,57400000
ner,1981,57230000
ner,1982,66940000
ner,1983,59510000
ner,1984,58940000
ner,1985,69870000
ner,1986,83700000
ner,1987,85790000
ner,1988,91560000
ner,1989,79780000
ner,1990,91680000
ner,1991,105690000
ner,1992,121630000
ner,1993,118020000
ner,1994,97660000
ner,1995,105340000
ner,1996,85020000
ner,1997,72190000
ner,1998,72330000
ner,1999,55300000
ner,2000,45470000
ner,2001,49380000
ner,2002,52010000
ner,2003,58450000
ner,2004,57130000
ner,2005,60270000
ner,2006,102400000
ner,2007,60580000
ner,2008,76180000
ner,2009,69800000
ner,2010,89420000
ner,2011,56470000
ner,2012,65050000
ner,2013,73760000
ner,2014,64090000
ner,2015,73350000
ner,2016,72970000
ner,2017,59680000
ner,2018,77010000
ner,2019,74850000
nga,1960,470000
nga,1961,750000
nga,1962,1660000
nga,1963,2600000
nga,1964,3000000
nga,1965,7470000
nga,1966,36180000
nga,1967,37160000
nga,1968,25000000
nga,1969,29500000
nga,1970,36210000
nga,1971,31440000
nga,1972,37660000
nga,1973,43650000
nga,1974,39580000
nga,1975,39930000
nga,1976,29570000
nga,1977,30850000
nga,1978,34640000
nga,1979,40470000
nga,1980,46730000
nga,1981,45910000
nga,1982,41610000
nga,1983,44150000
nga,1984,38230000
nga,1985,39600000
nga,1986,46480000
nga,1987,52350000
nga,1988,63590000
nga,1989,67620000
nga,1990,90580000
