geo,time,dt_tds_dppg_gn_zs
rou,1999,5.35937
rou,2000,3.84553
rou,2001,4.17926
rou,2002,3.99562
rou,2003,3.53185
rou,2004,2.9705
rou,2005,2.47942
rou,2006,1.81695
rou,2007,1.37164
rou,2008,1.643
rou,2009,1.25878
rou,2010,1.68403
rou,2011,1.11895
rou,2012,1.88505
rou,2013,1.32755
rou,2014,1.2866
rou,2015,3.437
rou,2016,2.16672
rou,2017,1.71102
rou,2018,2.51598
rou,2019,1.98251
rou,2020,1.80197
rus,1992,0.29804
rus,1993,0.48853
rus,1994,0.83781
rus,1995,1.49533
rus,1996,1.63694
rus,1997,1.50307
rus,1998,2.76325
rus,1999,2.25754
rus,2000,1.86306
rus,2001,3.02513
rus,2002,2.30722
rus,2003,2.54961
rus,2004,1.78606
rus,2005,3.71183
rus,2006,3.73027
rus,2007,1.26954
rus,2008,2.04122
rus,2009,1.83243
rus,2010,2.14561
rus,2011,1.20519
rus,2012,0.76975
rus,2013,1.01164
rus,2014,2.5622
rus,2015,3.55678
rus,2016,4.21378
rus,2017,1.76808
rus,2018,3.83322
rus,2019,2.46529
rus,2020,3.3095
rwa,1970,0.1568
rwa,1971,0.18404
rwa,1972,0.19476
rwa,1973,0.04885
rwa,1974,0.1543
rwa,1975,0.0728
rwa,1976,0.15116
rwa,1977,0.1779
rwa,1978,0.19699
rwa,1979,0.17599
rwa,1980,0.338
rwa,1981,0.30694
rwa,1982,0.32251
rwa,1983,0.50133
rwa,1984,0.61571
rwa,1985,0.79542
rwa,1986,0.80059
rwa,1987,0.86843
rwa,1988,0.7143
rwa,1989,0.89556
rwa,1990,0.59189
rwa,1991,0.92838
rwa,1992,0.74814
rwa,1993,0.7895
rwa,1994,0.42921
rwa,1995,1.51611
rwa,1996,1.10977
rwa,1997,0.94354
rwa,1998,0.74904
rwa,1999,0.94373
rwa,2000,1.05143
rwa,2001,0.84713
rwa,2002,0.78123
rwa,2003,0.93603
rwa,2004,1.07361
rwa,2005,0.80314
rwa,2006,0.77952
rwa,2007,0.55888
rwa,2008,0.27514
rwa,2009,0.19555
rwa,2010,0.22953
rwa,2011,0.26831
rwa,2012,0.27282
rwa,2013,0.48674
rwa,2014,0.65671
rwa,2015,0.67537
rwa,2016,0.76614
rwa,2017,0.81827
rwa,2018,0.86412
rwa,2019,0.8715
rwa,2020,1.12239
sdn,1970,1.36287
sdn,1971,1.48317
sdn,1972,1.70769
sdn,1973,1.54091
sdn,1974,1.31349
sdn,1975,1.97925
sdn,1976,1.49042
sdn,1977,0.93628
sdn,1978,1.33246
sdn,1979,0.81377
sdn,1980,1.37995
sdn,1981,1.52775
sdn,1982,1.26965
sdn,1983,0.96592
sdn,1984,0.68438
sdn,1985,0.74294
sdn,1986,1.29994
sdn,1987,0.3202
sdn,1988,0.52853
sdn,1989,0.38975
sdn,1990,0.20373
sdn,1991,0.22658
sdn,1992,0.40082
sdn,1993,0.21465
sdn,1994,0.02465
sdn,1995,0.13109
sdn,1996,0.003
sdn,1997,0.00264
sdn,1998,0.0273
sdn,1999,0.12102
sdn,2000,1.58911
sdn,2001,1.19054
sdn,2002,0.68096
sdn,2003,1.20385
sdn,2004,1.11055
sdn,2005,1.05917
sdn,2006,0.60861
sdn,2007,0.5362
sdn,2008,0.46683
sdn,2009,0.9576
sdn,2010,0.88328
sdn,2011,1.01509
sdn,2012,0.99353
sdn,2013,0.71232
sdn,2014,0.5118
sdn,2015,1.01686
sdn,2016,0.67632
sdn,2017,0.56926
sdn,2018,0.71547
sdn,2019,0.72862
sdn,2020,0.71397
sen,1970,0.71164
sen,1971,0.91697
sen,1972,0.82553
sen,1973,1.61642
sen,1974,1.65605
sen,1975,1.43517
sen,1976,1.52438
sen,1977,1.97734
sen,1978,3.20041
sen,1979,3.35887
sen,1980,4.95821
sen,1981,3.14834
sen,1982,1.66998
sen,1983,1.99042
sen,1984,3.00572
sen,1985,2.6461
sen,1986,3.69113
sen,1987,4.28615
sen,1988,4.38164
sen,1989,4.39773
sen,1990,2.93173
sen,1991,3.10906
sen,1992,1.70891
sen,1993,1.07489
sen,1994,3.67738
sen,1995,3.54655
sen,1996,3.57468
sen,1997,2.82018
sen,1998,3.54302
sen,1999,2.79222
sen,2000,3.07847
sen,2001,2.49558
sen,2002,2.58518
sen,2003,2.19035
sen,2004,2.78997
sen,2005,1.17003
sen,2006,1.35668
sen,2007,0.76439
sen,2008,0.73415
sen,2009,0.86357
sen,2010,0.92746
sen,2011,1.4083
sen,2012,1.31339
sen,2013,1.35689
sen,2014,1.46325
sen,2015,1.37532
sen,2016,1.56219
sen,2017,2.38715
sen,2018,2.9197
sen,2019,3.90215
sen,2020,5.55349
slb,1978,0.02128
slb,1979,0.02553
slb,1980,0.02692
slb,1981,0.05316
slb,1982,0.05344
slb,1983,0.08981
slb,1984,1.01353
slb,1985,1.63467
slb,1986,1.91085
slb,1987,2.20521
slb,1988,3.88219
slb,1989,5.62915
slb,1990,4.82788
slb,1991,5.16988
slb,1992,2.59324
slb,1993,3.28334
slb,1994,2.03172
slb,1995,0.58557
slb,1996,0.92099
slb,1997,0.20446
slb,1998,1.44138
slb,1999,1.21645
slb,2000,0.85865
slb,2001,0.42701
slb,2002,0.43148
slb,2003,1.52544
slb,2004,1.20007
slb,2005,1.55156
slb,2006,0.77664
slb,2007,1.95641
slb,2008,2.34667
slb,2009,1.22293
slb,2010,1.28656
slb,2011,0.84658
slb,2012,0.71045
slb,2013,0.60369
slb,2014,0.5911
slb,2015,0.50287
slb,2016,0.56993
slb,2017,0.42863
slb,2018,0.38131
slb,2019,0.4007
slb,2020,0.39848
sle,1970,3.06802
sle,1971,2.08045
sle,1972,2.33657
sle,1973,2.27545
sle,1974,2.27829
sle,1975,2.33214
sle,1976,3.79264
sle,1977,2.56288
sle,1978,4.08015
sle,1979,4.12716
sle,1980,5.34906
sle,1981,5.64166
sle,1982,2.36999
sle,1983,2.63688
sle,1984,2.60855
sle,1985,1.86967
sle,1986,3.12279
sle,1987,2.04379
sle,1988,1.74887
sle,1989,0.64991
sle,1990,2.83769
sle,1991,1.02314
sle,1992,4.31517
sle,1993,2.94186
sle,1994,5.04098
sle,1995,9.4395
sle,1996,6.63376
sle,1997,1.70954
sle,1998,3.8312
sle,1999,2.3725
sle,2000,3.00592
sle,2001,1.62995
sle,2002,1.07439
sle,2003,1.14926
sle,2004,1.3102
sle,2005,0.8596
sle,2006,0.98213
sle,2007,0.41561
sle,2008,0.19699
sle,2009,0.26536
sle,2010,0.33771
sle,2011,0.44915
sle,2012,0.34169
sle,2013,0.34744
sle,2014,0.45805
sle,2015,0.51743
sle,2016,0.97959
sle,2017,1.00138
sle,2018,0.92947
sle,2019,1.08169
sle,2020,1.10316
slv,1970,0.97639
slv,1971,1.45341
slv,1972,0.95826
slv,1973,1.62365
slv,1974,1.66157
slv,1975,3.12197
slv,1976,1.73498
slv,1977,2.55913
slv,1978,1.1589
slv,1979,1.13732
slv,1980,1.34819
slv,1981,1.58698
slv,1982,2.23917
slv,1983,4.80756
slv,1984,5.89823
slv,1985,5.69339
slv,1986,5.37562
slv,1987,5.23685
slv,1988,4.2514
slv,1989,3.32039
slv,1990,3.96773
slv,1991,4.65653
slv,1992,4.01223
slv,1993,4.49281
slv,1994,4.45091
slv,1995,2.9938
slv,1996,2.99494
slv,1997,2.36597
slv,1998,3.48156
slv,1999,2.30505
slv,2000,2.28631
slv,2001,2.57073
slv,2002,3.0818
slv,2003,3.8943
slv,2004,4.33365
slv,2005,3.71555
slv,2006,5.27088
slv,2007,4.32225
slv,2008,4.09108
slv,2009,5.47962
slv,2010,4.66625
slv,2011,5.11343
slv,2012,4.20554
slv,2013,3.98268
slv,2014,4.05822
slv,2015,4.02572
slv,2016,4.22589
slv,2017,4.16191
slv,2018,4.17563
slv,2019,7.28703
slv,2020,4.48159
som,1970,0.26873
som,1971,0.3483
som,1972,0.46138
som,1973,0.51068
som,1974,0.651
som,1975,0.48453
som,1976,0.3068
som,1977,0.65958
som,1978,0.73575
som,1979,0.67746
som,1980,1.48787
som,1981,6.61399
som,1982,1.47495
som,1983,2.32216
som,1984,1.11331
som,1985,0.60572
som,1986,0.7797
som,1987,0.79998
som,1988,0.40479
som,1989,1.69763
som,1990,0.80439
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,0
som,2018,0
som,2019,0
som,2020,6.93963
srb,2001,0.35845
srb,2002,0.54816
srb,2003,0.74652
srb,2004,0.84327
srb,2005,1.04306
srb,2006,1.6909
srb,2007,1.43151
srb,2008,1.05462
srb,2009,1.13729
srb,2010,1.64002
srb,2011,1.68519
srb,2012,2.50997
srb,2013,3.79583
srb,2014,3.41284
srb,2015,3.75737
srb,2016,4.2079
srb,2017,6.70702
srb,2018,6.34121
srb,2019,6.68498
srb,2020,5.22066
stp,2001,4.0417
stp,2002,4.30898
stp,2003,4.44903
stp,2004,5.82106
stp,2005,4.84728
stp,2006,4.39407
stp,2007,3.51095
stp,2008,1.09314
stp,2009,1.09513
stp,2010,0.73784
stp,2011,0.62068
stp,2012,4.56817
stp,2013,1.73806
stp,2014,3.59345
stp,2015,0.55659
stp,2016,0.51232
stp,2017,0.87161
stp,2018,0.96533
stp,2019,1.92628
stp,2020,0.3692
swz,1970,3.48847
swz,1971,3.40783
swz,1972,6.551
swz,1973,5.0632
swz,1974,1.89216
swz,1990,3.70018
swz,1991,2.08391
swz,1992,1.55936
swz,1993,1.48364
swz,1994,1.62958
swz,1995,0.99069
swz,1996,1.69315
swz,1997,1.10773
swz,1998,1.58457
swz,1999,2.0172
swz,2000,1.67221
swz,2001,1.52632
swz,2002,1.44645
swz,2003,1.44081
swz,2004,1.65882
swz,2005,1.05166
swz,2006,1.2153
swz,2007,1.45899
swz,2008,1.79503
swz,2009,1.57239
swz,2010,1.21743
swz,2011,1.07033
swz,2012,0.98971
swz,2013,0.86811
swz,2014,0.84494
swz,2015,0.89631
swz,2016,1.11189
swz,2017,1.08136
swz,2018,1.05736
swz,2019,1.37077
swz,2020,1.74274
syr,2008,0.33447
syr,2009,0.29248
syr,2010,0.26254
syr,2011,1.03186
syr,2015,0
syr,2016,0.0004
syr,2017,0.00204
syr,2018,0.09555
syr,2019,0.00302
tcd,1970,0.62238
tcd,1971,1.33007
tcd,1972,0.72634
tcd,1973,0.50252
tcd,1974,0.49796
tcd,1975,0.73799
tcd,1976,0.50803
tcd,1977,0.36642
tcd,1978,0.27888
tcd,1979,0.20053
tcd,1980,0.2573
tcd,1981,0.06984
tcd,1982,0.14476
tcd,1983,0.04334
tcd,1984,0.36654
tcd,1985,1.21066
tcd,1986,0.47227
tcd,1987,0.47784
tcd,1988,0.45541
tcd,1989,0.35609
tcd,1990,0.3644
tcd,1991,0.44177
tcd,1992,0.42703
tcd,1993,0.7561
tcd,1994,1.10861
tcd,1995,0.47591
tcd,1996,1.26241
tcd,1997,1.29014
tcd,1998,0.9862
tcd,1999,1.48756
tcd,2000,1.62016
tcd,2001,1.07359
tcd,2002,0.96947
tcd,2003,1.17096
tcd,2004,0.66843
tcd,2005,0.71187
tcd,2006,0.64936
tcd,2007,0.70264
tcd,2008,1.40607
tcd,2009,0.72604
tcd,2010,0.59866
tcd,2011,0.63007
tcd,2012,0.65735
tcd,2013,0.94733
tcd,2014,4.40906
tcd,2015,0.85354
tcd,2016,1.52554
tcd,2017,1.85554
tcd,2018,0.93258
tcd,2019,0.79333
tcd,2020,1.11366
tgo,1970,0.94895
tgo,1971,0.85944
tgo,1972,1.61286
tgo,1973,1.68137
tgo,1974,1.52398
tgo,1975,2.70799
tgo,1976,3.73732
tgo,1977,7.42088
tgo,1978,5.93215
tgo,1979,3.24112
tgo,1980,3.45241
tgo,1981,7.7022
tgo,1982,8.98424
tgo,1983,6.89011
tgo,1984,10.98129
tgo,1985,12.41247
tgo,1986,12.46546
tgo,1987,5.09479
tgo,1988,7.02921
tgo,1989,4.36335
tgo,1990,3.75737
tgo,1991,2.44994
tgo,1992,1.1605
tgo,1993,1.07377
tgo,1994,1.2995
tgo,1995,1.11065
tgo,1996,3.03178
tgo,1997,2.82644
tgo,1998,1.64823
tgo,1999,1.79687
tgo,2000,0.99654
tgo,2001,1.28282
tgo,2002,0.1491
tgo,2003,0.15179
tgo,2004,0.19518
tgo,2005,0.36917
tgo,2006,0.74434
tgo,2007,0.20164
tgo,2008,5.78359
tgo,2009,1.56579
tgo,2010,1.05117
tgo,2011,0.36067
tgo,2012,0.58106
tgo,2013,1.14342
tgo,2014,1.02843
tgo,2015,1.00749
tgo,2016,1.07168
tgo,2017,1.15952
tgo,2018,1.16931
tgo,2019,1.2115
tgo,2020,1.13192
tha,1970,0.55214
tha,1971,0.54788
tha,1972,0.52821
tha,1973,0.49324
tha,1974,0.42908
tha,1975,0.48585
tha,1976,0.51278
tha,1977,0.61997
tha,1978,0.7876
tha,1979,1.15765
tha,1980,1.37351
tha,1981,1.84934
tha,1982,2.2388
tha,1983,2.37417
tha,1984,3.01538
tha,1985,3.86765
tha,1986,4.54205
tha,1987,3.87869
tha,1988,4.37535
tha,1989,3.33699
tha,1990,3.88182
tha,1991,1.88746
tha,1992,1.92372
tha,1993,1.70567
tha,1994,1.84746
tha,1995,1.67019
tha,1996,1.23243
tha,1997,1.38094
tha,1998,2.09292
tha,1999,3.33671
tha,2000,3.71597
tha,2001,4.39741
tha,2002,5.87873
tha,2003,5.01068
tha,2004,2.96597
tha,2005,1.72267
tha,2006,1.47981
tha,2007,0.80528
tha,2008,0.85845
tha,2009,0.37932
tha,2010,0.30664
tha,2011,0.39384
tha,2012,0.27502
tha,2013,0.37841
tha,2014,0.17998
tha,2015,0.36491
tha,2016,0.20093
tha,2017,0.18009
tha,2018,0.33346
tha,2019,0.37484
tha,2020,0.28241
tjk,1993,0.05132
tjk,1997,3.72672
tjk,1998,4.61181
tjk,1999,1.61955
tjk,2000,2.51811
tjk,2001,3.13812
tjk,2002,2.82408
tjk,2003,2.58286
tjk,2004,2.77074
tjk,2005,1.72033
tjk,2006,1.57628
tjk,2007,0.99987
tjk,2008,1.17502
tjk,2009,0.98827
tjk,2010,0.8604
tjk,2011,0.75552
tjk,2012,1.06984
tjk,2013,1.1605
tjk,2014,1.17041
tjk,2015,1.28694
tjk,2016,1.82375
tjk,2017,1.73642
tjk,2018,2.22399
tjk,2019,2.11635
tjk,2020,1.7561
tkm,1993,0.32388
tkm,1994,3.68409
tkm,1995,4.09375
tkm,1996,7.58085
tkm,1997,9.63288
tkm,1998,11.10504
tkm,1999,12.68522
tkm,2000,16.44844
tkm,2001,14.81874
tkm,2002,11.77967
tkm,2003,6.93713
tkm,2004,5.52822
tkm,2005,3.00255
tkm,2006,2.2825
tkm,2007,1.57927
tkm,2008,0.93436
tkm,2009,0.90366
tkm,2010,0.89289
tkm,2011,0.96796
tkm,2012,0.94409
tkm,2013,1.21891
tkm,2014,3.90544
tkm,2015,4.31889
tkm,2016,4.25014
tkm,2017,4.6904
tkm,2018,4.61176
tkm,2019,4.92791
tls,2013,0.00113
tls,2014,0.00527
tls,2015,0.01081
tls,2016,0.03631
tls,2017,0.07564
tls,2018,0.13969
tls,2019,0.25852
tls,2020,0.33802
ton,1985,1.23599
ton,1986,1.26365
ton,1987,1.31733
ton,1988,1.08067
ton,1989,1.11495
ton,1990,1.29822
ton,1991,1.20753
ton,1992,1.12365
ton,1993,1.2003
ton,1994,1.30295
ton,1995,1.47841
ton,1996,1.48123
ton,1997,1.84498
ton,1998,1.82403
ton,1999,2.01637
ton,2000,2.19244
ton,2001,1.45756
ton,2002,1.82868
ton,2003,1.76706
ton,2004,1.81402
ton,2005,1.87251
ton,2006,1.34796
ton,2007,1.54484
ton,2008,1.556
ton,2009,1.19149
ton,2010,1.32286
ton,2011,1.40596
ton,2012,1.31519
ton,2013,1.42901
ton,2014,1.47565
ton,2015,1.45631
ton,2016,1.46193
ton,2017,1.16445
ton,2018,1.97233
ton,2019,0.9876
ton,2020,1.12929
tun,1970,4.74011
tun,1971,4.36746
tun,1972,4.42461
tun,1973,3.42486
tun,1974,2.73265
tun,1975,2.46799
tun,1976,2.34739
tun,1977,3.03636
tun,1978,3.78968
tun,1979,4.58592
tun,1980,5.09028
tun,1981,6.47152
tun,1982,6.33791
tun,1983,7.12394
tun,1984,8.13564
tun,1985,8.35549
tun,1986,9.22782
tun,1987,10.73108
tun,1988,10.08019
tun,1989,10.39488
tun,1990,10.26736
tun,1991,9.02755
tun,1992,8.2144
tun,1993,8.92177
tun,1994,9.13891
tun,1995,7.95755
tun,1996,7.14261
tun,1997,6.34495
tun,1998,6.07845
tun,1999,6.20964
tun,2000,8.49085
tun,2001,5.88444
tun,2002,6.18839
tun,2003,5.71194
tun,2004,6.40272
tun,2005,5.6201
tun,2006,6.67691
tun,2007,5.7687
tun,2008,4.02328
tun,2009,4.46904
tun,2010,4.43813
tun,2011,5.07973
tun,2012,4.68459
tun,2013,4.04847
tun,2014,3.6427
tun,2015,3.57159
tun,2016,3.84024
tun,2017,5.45646
tun,2018,4.73038
tun,2019,6.24685
tun,2020,5.90603
tur,1970,0.8508
tur,1971,0.99915
tur,1972,1.08306
tur,1973,0.80636
tur,1974,0.6786
tur,1975,0.58983
tur,1976,0.61232
tur,1977,0.62558
tur,1978,0.72427
tur,1979,0.81082
tur,1980,1.55588
tur,1981,2.48443
tur,1982,3.63639
tur,1983,3.83681
tur,1984,3.87066
tur,1985,5.40922
tur,1986,4.60164
tur,1987,5.4475
tur,1988,6.9771
tur,1989,5.82674
tur,1990,4.39193
tur,1991,4.7572
tur,1992,4.78986
tur,1993,3.89527
tur,1994,6.00679
tur,1995,5.48052
tur,1996,4.69083
tur,1997,4.6582
tur,1998,3.86286
tur,1999,3.36706
tur,2000,3.60173
tur,2001,5.85122
tur,2002,4.27245
tur,2003,4.0312
tur,2004,3.01274
tur,2005,2.51424
tur,2006,1.94838
tur,2007,1.75781
tur,2008,1.71353
tur,2009,1.78108
tur,2010,1.39128
tur,2011,1.35757
tur,2012,1.19605
tur,2013,1.01446
tur,2014,1.26214
tur,2015,1.27868
tur,2016,1.50332
tur,2017,1.91221
tur,2018,2.04805
tur,2019,2.45809
tur,2020,2.53292
tza,1988,2.56991
tza,1989,3.66709
tza,1990,3.3513
tza,1991,3.62486
tza,1992,5.05144
tza,1993,4.88933
tza,1994,3.73386
tza,1995,3.94037
tza,1996,3.72338
tza,1997,1.65672
tza,1998,1.5328
tza,1999,1.44811
tza,2000,1.09563
tza,2001,0.98935
tza,2002,0.65323
tza,2003,0.48696
tza,2004,0.52532
tza,2005,0.39144
tza,2006,0.38683
tza,2007,0.19549
tza,2008,0.12601
tza,2009,0.18846
tza,2010,0.27172
tza,2011,0.22455
tza,2012,0.22364
tza,2013,0.47204
tza,2014,0.38949
tza,2015,0.74102
tza,2016,1.26586
tza,2017,1.34486
tza,2018,1.63478
tza,2019,1.83752
tza,2020,1.93522
uga,1970,0.72606
uga,1971,0.6806
uga,1972,0.64533
uga,1973,1.45271
uga,1974,0.66941
uga,1975,0.44398
uga,1976,0.29955
uga,1977,0.54776
uga,1978,0.40348
uga,1979,0.80289
uga,1980,2.89812
uga,1981,3.4291
uga,1982,2.00722
uga,1983,2.20209
uga,1984,1.60544
uga,1985,1.61978
uga,1986,1.4957
uga,1987,1.07832
uga,1988,1.57836
uga,1989,1.85927
uga,1990,1.98072
uga,1991,3.0779
uga,1992,2.75581
uga,1993,3.88558
uga,1994,3.05191
uga,1995,1.80593
uga,1996,1.55802
uga,1997,1.56132
uga,1998,1.42034
uga,1999,1.48036
uga,2000,0.76985
uga,2001,0.53535
uga,2002,0.80704
uga,2003,0.97957
uga,2004,0.90874
uga,2005,1.46729
uga,2006,0.9634
uga,2007,0.53076
uga,2008,0.47469
uga,2009,0.27164
uga,2010,0.23246
uga,2011,0.22506
uga,2012,0.24742
uga,2013,0.28234
uga,2014,0.29992
uga,2015,0.27179
uga,2016,0.3539
uga,2017,0.59123
uga,2018,1.00519
uga,2019,0.81592
uga,2020,0.84355
ukr,1992,0.00983
ukr,1993,0.25068
ukr,1994,0.49061
ukr,1995,2.17351
ukr,1996,2.44268
ukr,1997,2.21905
ukr,1998,3.16497
ukr,1999,4.1641
ukr,2000,5.80269
ukr,2001,2.32906
ukr,2002,2.73776
ukr,2003,2.74926
ukr,2004,2.4127
ukr,2005,2.10654
ukr,2006,1.788
ukr,2007,1.33133
ukr,2008,1.1037
ukr,2009,2.49631
ukr,2010,1.50003
ukr,2011,1.53054
ukr,2012,1.89761
ukr,2013,4.09466
ukr,2014,2.89901
ukr,2015,15.67897
ukr,2016,3.53329
ukr,2017,4.35962
ukr,2018,3.83339
ukr,2019,3.00604
ukr,2020,4.23939
uzb,1992,0.03639
uzb,1993,0.2271
uzb,1994,1.02721
uzb,1995,1.70882
uzb,1996,2.01792
uzb,1997,3.25785
uzb,1998,2.22226
uzb,1999,2.79075
uzb,2000,4.66195
uzb,2001,5.75644
uzb,2002,6.65153
uzb,2003,7.18026
uzb,2004,5.65522
uzb,2005,4.39006
uzb,2006,4.16513
uzb,2007,2.73621
uzb,2008,1.83713
uzb,2009,1.354
uzb,2010,0.85506
uzb,2011,0.59218
uzb,2012,0.53847
uzb,2013,0.47177
uzb,2014,0.45739
uzb,2015,0.40878
uzb,2016,0.49689
uzb,2017,0.72561
uzb,2018,0.97285
uzb,2019,1.1328
uzb,2020,1.50228
vct,1970,0.44444
vct,1971,0.27525
vct,1972,0.15472
vct,1973,0.18775
vct,1974,0.17049
vct,1975,0.16852
vct,1976,0.22859
vct,1977,0.22376
vct,1978,0.22064
vct,1979,0.32095
vct,1980,0.51824
vct,1981,0.61256
vct,1982,1.26197
vct,1983,1.16236
vct,1984,1.45274
vct,1985,1.7051
vct,1986,1.77624
vct,1987,1.69734
vct,1988,1.82941
vct,1989,1.6985
vct,1990,1.84415
vct,1991,1.98094
vct,1992,2.18947
vct,1993,2.77499
vct,1994,2.60925
vct,1995,2.34786
vct,1996,2.60552
vct,1997,2.95219
vct,1998,2.78221
vct,1999,3.38608
vct,2000,2.97435
vct,2001,2.89676
vct,2002,2.65964
vct,2003,3.00646
vct,2004,3.92201
vct,2005,4.53577
vct,2006,5.6935
vct,2007,4.19317
vct,2008,4.56558
vct,2009,5.45514
vct,2010,5.41653
vct,2011,5.2893
vct,2012,5.30733
vct,2013,4.55051
vct,2014,4.27471
vct,2015,4.40402
vct,2016,3.98216
vct,2017,4.13097
vct,2018,4.61737
vct,2019,4.41421
vct,2020,3.90343
ven,1970,0.80836
ven,1971,1.09582
ven,1972,1.63563
ven,1973,1.93264
ven,1974,2.00745
ven,1975,1.98348
ven,1976,1.31089
ven,1977,2.30527
ven,1978,1.93189
ven,1979,3.1985
ven,1980,4.98702
ven,1981,3.88533
ven,1982,4.94091
ven,1983,4.16864
ven,1984,4.80977
ven,1985,4.00014
ven,1986,5.26492
ven,1987,5.97944
ven,1988,5.60015
ven,1989,6.25348
ven,1990,8.71718
ven,1991,4.15892
ven,1992,3.11855
ven,1993,3.9431
ven,1994,3.75695
ven,1995,4.98364
ven,1996,5.15551
ven,1997,4.37635
ven,1998,6.21091
ven,1999,5.3933
ven,2000,4.28913
ven,2001,5.49332
ven,2002,7.75246
ven,2003,10.09503
ven,2004,7.13705
ven,2005,4.28057
ven,2006,2.77687
ven,2007,3.23068
ven,2008,1.9306
ven,2009,1.2532
ven,2010,1.15398
ven,2011,2.23274
ven,2012,1.66196
ven,2013,2.20968
ven,2014,1.77121
vnm,1989,3.15687
vnm,1990,2.40374
vnm,1991,1.49657
vnm,1992,2.22643
vnm,1993,2.06061
vnm,1994,1.69242
vnm,1995,1.48262
vnm,1996,1.23334
vnm,1997,2.92891
vnm,1998,3.66783
vnm,1999,4.79176
vnm,2000,4.01705
vnm,2001,3.5514
vnm,2002,3.24696
vnm,2003,1.91022
vnm,2004,1.57412
vnm,2005,1.41539
vnm,2006,1.24238
vnm,2007,1.38044
vnm,2008,1.28697
vnm,2009,1.37419
vnm,2010,1.45125
vnm,2011,1.45641
vnm,2012,1.48382
vnm,2013,1.62636
vnm,2014,1.97929
vnm,2015,1.49363
vnm,2016,1.78368
vnm,2017,1.58092
vnm,2018,1.57072
vnm,2019,1.56535
vnm,2020,1.78188
vut,1981,0.5058
vut,1982,0.51131
vut,1983,0.55806
vut,1984,0.45501
vut,1985,0.46952
vut,1986,0.81016
vut,1987,2.20534
vut,1988,0.9145
vut,1989,0.84944
vut,1990,1.01171
vut,1991,0.67145
vut,1992,0.79967
vut,1993,0.81219
vut,1994,0.68896
vut,1995,0.61623
vut,1996,0.58309
vut,1997,0.4731
vut,1998,0.35333
vut,1999,0.50972
vut,2000,0.59128
vut,2001,0.57684
vut,2002,0.62744
vut,2003,0.59676
vut,2004,0.69819
vut,2005,0.49065
vut,2006,0.74531
vut,2007,0.61534
vut,2008,0.62342
vut,2009,0.86047
vut,2010,0.79535
vut,2011,0.65145
vut,2012,0.68622
vut,2013,0.84981
vut,2014,0.88934
vut,2015,0.8452
vut,2016,1.00859
vut,2017,0.96721
vut,2018,1.72007
vut,2019,0.89058
vut,2020,1.48769
wsm,1982,3.04482
wsm,1983,4.383
wsm,1984,5.39819
wsm,1985,7.71957
wsm,1986,7.47959
wsm,1987,4.79191
wsm,1988,4.50095
wsm,1989,5.20596
wsm,1990,5.00592
wsm,1991,4.69106
wsm,2002,1.76869
wsm,2003,1.70545
wsm,2004,1.54985
wsm,2005,1.33859
wsm,2006,1.47765
wsm,2007,1.29591
wsm,2008,1.39085
wsm,2009,1.52798
wsm,2010,1.64236
wsm,2011,1.67465
wsm,2012,1.81768
wsm,2013,2.00508
wsm,2014,2.62134
wsm,2015,2.50877
wsm,2016,2.73373
wsm,2017,2.97816
wsm,2018,3.52927
wsm,2019,3.30387
wsm,2020,2.81743
yem,1990,1.92246
yem,1991,2.63438
yem,1992,1.63138
yem,1993,1.87289
yem,1994,1.97866
yem,1995,2.22619
yem,1996,1.49558
yem,1997,1.3837
yem,1998,3.17203
yem,1999,1.75619
yem,2000,1.42453
yem,2001,1.96974
yem,2002,1.41899
yem,2003,1.40648
yem,2004,1.40471
yem,2005,0.98432
yem,2006,0.94073
yem,2007,0.87728
yem,2008,0.81684
yem,2009,0.8853
yem,2010,0.78631
yem,2011,0.82198
yem,2012,0.75151
yem,2013,0.69776
yem,2014,0.88921
yem,2015,0.86627
yem,2016,0.41227
yem,2017,0.29437
yem,2018,0.38859
zaf,1994,0.98205
zaf,1995,1.04551
zaf,1996,1.39573
zaf,1997,1.29681
zaf,1998,1.7731
zaf,1999,0.79886
zaf,2000,1.56309
zaf,2001,2.02353
zaf,2002,1.51302
zaf,2003,1.21253
zaf,2004,0.79531
zaf,2005,1.4378
zaf,2006,1.45341
zaf,2007,0.84293
zaf,2008,1.02916
zaf,2009,0.98526
zaf,2010,0.79143
zaf,2011,0.84333
zaf,2012,1.41147
zaf,2013,2.15624
zaf,2014,1.19137
zaf,2015,4.68982
zaf,2016,1.80442
zaf,2017,1.491
zaf,2018,3.98874
zaf,2019,2.26656
zaf,2020,3.53317
zmb,1970,3.60066
zmb,1971,4.96811
zmb,1972,6.34394
zmb,1973,17.71187
zmb,1974,3.97926
zmb,1975,3.94291
zmb,1976,4.84506
zmb,1977,8.2979
zmb,1978,9.12806
zmb,1979,8.43399
zmb,1980,8.11676
zmb,1981,7.77245
zmb,1982,4.62315
zmb,1983,4.01158
zmb,1984,4.57454
zmb,1985,4.30414
zmb,1986,11.5049
zmb,1987,8.65223
zmb,1988,5.69988
zmb,1989,4.78484
zmb,1990,5.69361
zmb,1991,16.37618
zmb,1992,8.46353
zmb,1993,7.59591
zmb,1994,9.03894
zmb,1995,10.26296
zmb,1996,6.76083
zmb,1997,5.58794
