geo,time,nv_ind_manf_kn
kos,2018,737615500
kos,2019,746110900
kos,2020,755010500
kwt,2010,1977500000
kwt,2011,2325000000
kwt,2012,2779200000
kwt,2013,2742600000
kwt,2014,2382000000
kwt,2015,2247300000
kwt,2016,2694200000
kwt,2017,2881100000
kwt,2018,2945744350.92333
kwt,2019,2953517473.056
kwt,2020,1990624300.17511
lao,2000,2299935590200
lao,2001,2578136523000
lao,2002,2912637148200
lao,2003,3076550865200
lao,2004,3541703620900
lao,2005,3907387639300
lao,2006,4436693215700
lao,2007,5044621033100
lao,2008,5506978448000
lao,2009,5825186953500
lao,2010,6041105677300
lao,2011,6668962526100
lao,2012,7331000000000
lao,2013,7589000000000
lao,2014,8329000000000
lao,2015,8697000000000
lao,2016,8971000000000
lao,2017,9368000000000
lao,2018,9952000000000
lao,2019,10622000000000
lao,2020,11216224856600
lbn,1991,1625149144900
lbn,1992,1828873941800
lbn,1993,2008175378500
lbn,1994,2168848730700
lbn,1995,2271559798000
lbn,1996,2536761254200
lbn,1997,2559125896100
lbn,1998,2697318694500
lbn,1999,2673042826200
lbn,2000,2673042826200
lbn,2001,2723830639900
lbn,2002,2865469833200
lbn,2003,2977223156700
lbn,2004,3153429570179.3501
lbn,2005,3328404424321.16943
lbn,2006,3341744633688.93018
lbn,2007,3994893904413.02002
lbn,2008,4305880361547.35986
lbn,2009,4220253849551.6001
lbn,2010,4474952360976.28027
lbn,2011,4534216028939.88965
lbn,2012,4627370926123.48926
lbn,2013,4879476571774.08008
lbn,2014,4633814425166.42969
lbn,2015,4414826834615.36035
lbn,2016,4174328067124.77979
lbn,2017,4119456000391.33984
lbn,2018,3978708036682.56982
lbn,2019,3415704180312.62939
lbn,2020,2671715718400
lca,1977,39460098.67894
lca,1978,45227694.28508
lca,1979,45227694.28508
lca,1980,49503933.47435
lca,1981,47236461.24416
lca,1982,44116785.49126
lca,1983,52304032.78018
lca,1984,59806473.54087
lca,1985,78052774.17554
lca,1986,93072873.33964
lca,1987,97455638.34742
lca,1988,105338526.73115
lca,1989,105642885.63635
lca,1990,121119522.04894
lca,1991,110603900
lca,1992,115123700
lca,1993,111821400
lca,1994,105506000
lca,1995,116645400
lca,1996,113069300
lca,1997,101199300
lca,1998,108610400
lca,1999,108625600
lca,2000,106327700
lca,2001,106436000
lca,2002,101880400
lca,2003,104389500
lca,2004,122203800
lca,2005,119788100
lca,2006,122285000
lca,2007,124521900
lca,2008,129828100
lca,2009,132230100
lca,2010,135975500
lca,2011,138100700
lca,2012,146924900
lca,2013,159894700
lca,2014,159823800
lca,2015,160879700
lca,2016,165463897.24255
lca,2017,167601421.57423
lca,2018,178492500.70862
lca,2019,179553777.17511
lca,2020,160960793.55038
lka,1961,86423014000
lka,1962,91709419500
lka,1963,94717547100
lka,1964,99903161100
lka,1965,101133689700
lka,1966,109332382500
lka,1967,118636157600
lka,1968,136978040200
lka,1969,151002337000
lka,1970,164646421000
lka,1971,165152049900
lka,1972,163306302000
lka,1973,173133483900
lka,1974,166869408500
lka,1975,169881460500
lka,1976,183034730400
lka,1977,175986525700
lka,1978,202155797400
lka,1979,222721648500
lka,1980,233695394800
lka,1981,239439016200
lka,1982,245773192000
lka,1983,250078946100
lka,1984,267706830000
lka,1985,277140282800
lka,1986,294008502100
lka,1987,312535864100
lka,1988,325670941800
lka,1989,336811084300
lka,1990,362116815700
lka,1991,386740759100
lka,1992,420773946000
lka,1993,464955210200
lka,1994,507266134300
lka,1995,553816680700
lka,1996,589940368800
lka,1997,643348174400
lka,1998,684028122600
lka,1999,714361453300
lka,2000,780392446300
lka,2001,747913744200
lka,2002,763379661600
lka,2003,793269535800
lka,2004,834308466900
lka,2005,885880429100
lka,2006,935033732700
lka,2007,995318420300
lka,2008,1044418705200
lka,2009,1078888377700
lka,2010,1157975454300
lka,2011,1198135303700
lka,2012,1235987767100
lka,2013,1263921351700
lka,2014,1296100078000
lka,2015,1360976556200
lka,2016,1402394800900
lka,2017,1460817758100
lka,2018,1513671134400
lka,2019,1540969241300
lka,2020,1481305415300
lso,1970,96583500
lso,1971,100247700
lso,1972,91242500
lso,1973,105371100
lso,1974,111569800
lso,1975,102273400
lso,1976,117768500
lso,1977,111569800
lso,1978,114670800
lso,1979,154957400
lso,1980,180869000
lso,1981,192440500
lso,1982,308903400
lso,1983,362633200
lso,1984,396138000
lso,1985,366918300
lso,1986,427890800
lso,1987,444049100
lso,1988,553099800
lso,1989,600730700
lso,1990,657119700
lso,1991,657000200
lso,1992,741868100
lso,1993,853240800
lso,1994,884736400
lso,1995,932803000
lso,1996,955020100
lso,1997,1116263200
lso,1998,1126765000
lso,1999,1124756600
lso,2000,1331028700
lso,2001,1695015200
lso,2002,2205846500
lso,2003,2498357300
lso,2004,2645241900
lso,2005,2319096300
lso,2006,2541605300
lso,2007,2568787700
lso,2008,2506769000
lso,2009,2423101300
lso,2010,2502366200
lso,2011,2431207400
lso,2012,2330026500
lso,2013,2234969200
lso,2014,1980783700
lso,2015,2283093700
lso,2016,2682971800
lso,2017,2428260200
lso,2018,2773735000
lso,2019,2793872800
lso,2020,2240824400
ltu,1995,1953956000
ltu,1996,2038436000
ltu,1997,2224304000
ltu,1998,2529549000
ltu,1999,2452187000
ltu,2000,2756136000
ltu,2001,3121441000
ltu,2002,3282974000
ltu,2003,3729493000
ltu,2004,4196394000
ltu,2005,4586318000
ltu,2006,5028773000
ltu,2007,5272517000
ltu,2008,5392356000
ltu,2009,4527822000
ltu,2010,4942946000
ltu,2011,5447021000
ltu,2012,5718619000
ltu,2013,5981273000
ltu,2014,6241304000
ltu,2015,6427838000
ltu,2016,6630463000
ltu,2017,7001902000
ltu,2018,7272137000
ltu,2019,7562197000
ltu,2020,7647311000
lux,1995,2046411000
lux,1996,2048992000
lux,1997,2186841000
lux,1998,2266239000
lux,1999,2478334000
lux,2000,2601886000
lux,2001,2538796000
lux,2002,2658224000
lux,2003,2981439000
lux,2004,2934648000
lux,2005,2912182000
lux,2006,2790062000
lux,2007,3256966000
lux,2008,2640169000
lux,2009,2144416000
lux,2010,2252889000
lux,2011,2018258000
lux,2012,2118486000
lux,2013,2365318000
lux,2014,2488237000
lux,2015,2966799000
lux,2016,3140201000
lux,2017,2645142000
lux,2018,2599211000
lux,2019,2966524000
lux,2020,2844113000
lva,1995,1491650000
lva,1996,1547394000
lva,1997,1805181000
lva,1998,1894339000
lva,1999,1817340000
lva,2000,1940779000
lva,2001,2079437000
lva,2002,2317640000
lva,2003,2392194000
lva,2004,2544504000
lva,2005,2675341000
lva,2006,2873512000
lva,2007,2851566000
lva,2008,2645291000
lva,2009,2065991000
lva,2010,2353752000
lva,2011,2404083000
lva,2012,2523217000
lva,2013,2503126000
lva,2014,2463099000
lva,2015,2572198000
lva,2016,2616897000
lva,2017,2794716000
lva,2018,3005062000
lva,2019,3116444000
lva,2020,3089559000
mar,1967,21601364100
mar,1968,22658888800
mar,1969,25233018000
mar,1970,26274146300
mar,1971,27864530500
mar,1972,29397531500
mar,1973,31873284700
mar,1974,33389889300
mar,1975,35463949800
mar,1976,37800340000
mar,1977,40374467400
mar,1978,42546902000
mar,1979,43219124500
mar,1980,45252195200
mar,1981,45749565010
mar,1982,46927917310
mar,1983,48408389940
mar,1984,50660541900
mar,1985,52448888350
mar,1986,52779998120
mar,1987,54019425600
mar,1988,58174497520
mar,1989,57731203240
mar,1990,61297644610
mar,1991,63218196300
mar,1992,65644647900
mar,1993,65068178700
mar,1994,67289297100
mar,1995,69666630400
mar,1996,70962877700
mar,1997,73864774300
mar,1998,75390474300
mar,1999,77549884500
mar,2000,79882208300
mar,2001,81774415800
mar,2002,84787152700
mar,2003,86664364400
mar,2004,87648784500
mar,2005,90961004600
mar,2006,93670203900
mar,2007,97898000000
mar,2008,104533000000
mar,2009,101405056900
mar,2010,109941798500
mar,2011,117411154200
mar,2012,119495884400
mar,2013,118639077500
mar,2014,123534676900
mar,2015,126391000000
mar,2016,126556000000
mar,2017,129693725600
mar,2018,134178544700
mar,2019,137929279600
mar,2020,130562771000
mda,1995,9452088900
mda,1996,9291672700
mda,1997,8065593500
mda,1998,6744285100
mda,1999,6334458500
mda,2000,7344003900
mda,2001,8652275000
mda,2002,8879753200
mda,2003,10004635000
mda,2004,10713918800
mda,2005,10390212400
mda,2006,9942407200
mda,2007,9817701900
mda,2008,9931070300
mda,2009,7754397600
mda,2010,8587655000
mda,2011,9681841000
mda,2012,9840884300
mda,2013,10738619200
mda,2014,11644284500
mda,2015,12148417600
mda,2016,12566290200
mda,2017,13068214600
mda,2018,13539745300
mda,2019,13945153669.7914
mda,2020,13065506235.3092
mdg,2007,1463696614749.37012
mdg,2008,1551295828867.69995
mdg,2009,1424184013529.48999
mdg,2010,1397388202383.62988
mdg,2011,1404993773211.6499
mdg,2012,1435951654093.38989
mdg,2013,1405050998546.17993
mdg,2014,1440268925597.01001
mdg,2015,1481273000134.09009
mdg,2016,1564450095080.83008
mdg,2017,1631090733349.97998
mdg,2018,1710098182793
mdg,2019,1788880258230.56006
mdg,2020,1572647195239.40991
mdv,1995,490147700
mdv,1996,488254900
mdv,1997,566457100
mdv,1998,634405200
mdv,1999,704276100
mdv,2000,736075300
mdv,2001,861496000
mdv,2002,894114100
mdv,2003,1043775600
mdv,2004,1049660300
mdv,2005,1096324700
mdv,2006,1254126900
mdv,2007,1068856000
mdv,2008,1116011900
mdv,2009,881789500
mdv,2010,939874900
mdv,2011,1049051100
mdv,2012,1062632600
mdv,2013,1140940200
mdv,2014,1128789700
mdv,2015,1209770400
mdv,2016,1310873200
mdv,2017,1480827900
mdv,2018,1650197700
mdv,2019,1686072900
mdv,2020,1335167300
mex,1965,495006224460.64899
mex,1966,531716995518.84003
mex,1967,563015032028.13599
mex,1968,607653257803.802
mex,1969,650437168860.04297
mex,1970,698119734003.85596
mex,1971,718240085436.26404
mex,1972,780070865199.29199
mex,1973,850810643505.53699
mex,1974,893806920132.33301
mex,1975,930947602247.11499
mex,1976,972162079190.47205
mex,1977,1000356210328.18994
mex,1978,1097965424252.29004
mex,1979,1210152763726.15991
mex,1980,1280539030885.3999
mex,1981,1365289957669.12012
mex,1982,1326857634537.16992
mex,1983,1215133570285.79004
mex,1984,1276788921819.19995
mex,1985,1360120795669.37012
mex,1986,1284508398349.86011
mex,1987,1317352568114.69995
mex,1988,1363597380585.91992
mex,1989,1471244759163.69995
mex,1990,1570781541204.16992
mex,1991,1624690175400
mex,1992,1692324284400
mex,1993,1680910688000
mex,1994,1740967989000
mex,1995,1667970730000
mex,1996,1823689251000
mex,1997,1999773459000
mex,1998,2162941991000
mex,1999,2224791814000
mex,2000,2368967758000
mex,2001,2301960277000
mex,2002,2246680066000
mex,2003,2231575947000
mex,2004,2306318999000
mex,2005,2356398745000
mex,2006,2466358638000
mex,2007,2481289295000
mex,2008,2447226616000
mex,2009,2199227399000
mex,2010,2390756303000
mex,2011,2466334916000
mex,2012,2563504426000
mex,2013,2576975603000
mex,2014,2680409197000
mex,2015,2759115455000
mex,2016,2801945803000
mex,2017,2879958882000
mex,2018,2933055868000
mex,2019,2940966425000
mex,2020,2651183558000
mhl,1997,364500
mhl,1998,228800
mhl,1999,1377600
mhl,2000,1859300
mhl,2001,2434700
mhl,2002,2321500
mhl,2003,3389300
mhl,2004,5575800
mhl,2005,1111000
mhl,2006,2720200
mhl,2007,4702000
mhl,2008,4774600
mhl,2009,8447500
mhl,2010,13453600
mhl,2011,12616400
mhl,2012,7889500
mhl,2013,8562300
mhl,2014,10287600
mhl,2015,7147500
mhl,2016,5314000
mhl,2017,3843400
mhl,2018,5035500
mhl,2019,4946700
mhl,2020,4200000
mkd,1990,41170864032.497
mkd,1991,34904423800
mkd,1992,29389188000
mkd,1993,25156699200
mkd,1994,23396844600
mkd,1995,20702599000
mkd,1996,21732223100
mkd,1997,20413308800
mkd,1998,20515338000
mkd,1999,21017396400
mkd,2000,23824000000
mkd,2001,22468000000
mkd,2002,23131000000
mkd,2003,25241000000
mkd,2004,27046000000
mkd,2005,29899000000
mkd,2006,33665000000
mkd,2007,29321000000
mkd,2008,28731000000
mkd,2009,29915000000
mkd,2010,29858000000
mkd,2011,33480000000
mkd,2012,33088000000
mkd,2013,36276000000
mkd,2014,44085000000
mkd,2015,46273000000
mkd,2016,45565000000
mkd,2017,46312000000
mkd,2018,49178000000
mkd,2019,50367000000
mkd,2020,45017000000
mli,2005,249506664900
mli,2006,221221786400
mli,2007,247793333100
mli,2008,274275352900
mli,2009,294762169200
mli,2010,315510294000
mli,2011,356248060700
mli,2012,376497191100
mli,2013,383015552500
mli,2014,425968617200
mli,2015,402153651900
mli,2016,380543538100
mli,2017,403223475300
mli,2018,418788985400
mli,2019,417638354100
mli,2020,413740782800
mlt,2000,791683900
mlt,2001,654676400
mlt,2002,679476700
mlt,2003,730347200
mlt,2004,652473400
mlt,2005,654023200
mlt,2006,647907800
mlt,2007,700217000
mlt,2008,816473400
mlt,2009,689238300
mlt,2010,770147400
mlt,2011,757513700
mlt,2012,796738700
mlt,2013,756323600
mlt,2014,752587900
mlt,2015,744574700
mlt,2016,750882261.05042
mlt,2017,822728131.73203
mlt,2018,889298412.72439
mlt,2019,933678207.29364
mlt,2020,932912798.94137
mmr,2001,1218876101100
mmr,2002,1351952322100
mmr,2003,1698178548900
mmr,2004,2121984449500
mmr,2005,2620564024400
mmr,2006,3227539952800
mmr,2007,4028377235300
mmr,2008,4981228123000
mmr,2009,5977786890600
mmr,2010,7107286580100
mmr,2011,9091791558600
mmr,2012,11038369380300
mmr,2013,12087447859300
mmr,2014,13169912163900
mmr,2015,14420651997000
mmr,2016,15817986700000
mmr,2017,17374675400000
mmr,2018,19092866800000
mmr,2019,20942379000000
mne,2000,281598009.35823
mne,2001,284917771.34479
mne,2002,272267495.54525
mne,2003,254865068.67669
mne,2004,269166773.75766
mne,2005,283868526.53319
mne,2006,296641000
mne,2007,225247000
mne,2008,213117000
mne,2009,151178000
mne,2010,142278000
mne,2011,157559000
mne,2012,137267000
mne,2013,146217000
mne,2014,143217000
mne,2015,151755000
mne,2016,145524000
mne,2017,159382000
mne,2018,173722000
mne,2019,172011000
mne,2020,157545000
mng,1995,779654490637.901
mng,1996,657837485039.62
mng,1997,567835541674.91394
mng,1998,579514541500.76697
mng,1999,554110228346.57996
mng,2000,533866093096.65399
mng,2001,729466524271.005
mng,2002,913328398471.67102
mng,2003,1046567586417.82996
mng,2004,1011680299594.35999
mng,2005,818402946063.38403
mng,2006,919116884378.38
mng,2007,1171880988919.92993
mng,2008,1203328393219.86011
mng,2009,1094640954246.47998
mng,2010,1161439067411.12012
mng,2011,1252695190050.98999
mng,2012,1362181878823.97998
mng,2013,1501871769796.62012
mng,2014,1564720814068.38989
mng,2015,1606184689800
mng,2016,1490682723200
mng,2017,1734894353200
mng,2018,2073929212500
mng,2019,2153061042500
mng,2020,2227252868100
moz,1991,8571747200
moz,1992,7893983800
moz,1993,7447010900
moz,1994,6996469900
moz,1995,7544115600
moz,1996,8967297100
moz,1997,11814676300
moz,1998,13521839700
moz,1999,15505052500
moz,2000,17852374000
moz,2001,24047271500
moz,2002,26149180300
moz,2003,30602561400
moz,2004,34807585100
moz,2005,35528313600
moz,2006,36486916400
moz,2007,37789720700
moz,2008,38411272200
moz,2009,39207696600
moz,2010,40152968300
moz,2011,40949161500
moz,2012,41250741100
moz,2013,42621925500
moz,2014,44579796900
moz,2015,47958541000
moz,2016,49663519500
moz,2017,50953722700
moz,2018,51875831400
moz,2019,52586960900
moz,2020,51805240400
mrt,1985,14047900071.8703
mrt,1986,14825622684.2892
mrt,1987,14853564242.8207
mrt,1988,14308693214.0811
mrt,1989,13894218672.2904
mrt,1990,12727634804.156
mrt,1991,13742865700
mrt,1992,14839077600
mrt,1993,15625067600
mrt,1994,14287974000
mrt,1995,14840911200
mrt,1996,15979956000
mrt,1997,17450125900
mrt,1998,15563558000
mrt,1999,15380424900
mrt,2000,12155518600
mrt,2001,11454641000
mrt,2002,13103608000
mrt,2003,12564815400
mrt,2004,13052714300
mrt,2005,13623662200
mrt,2006,13456690200
mrt,2007,12131097600
mrt,2008,12026897400
mrt,2009,14003352600
mrt,2010,12402207700
mrt,2011,13730420200
mrt,2012,15886655000
mrt,2013,16989443100
mrt,2014,14796500000
mrt,2015,17386800000
mrt,2016,15924348000
mrt,2017,16412052100
mrt,2018,16121025300
mrt,2019,16408244700
mrt,2020,17558901500
mus,1976,7162829641.05821
mus,1977,7560134012.82171
mus,1978,8139063141.83272
mus,1979,8559070560.41114
mus,1980,7957438288.90318
mus,1981,8649883034.71692
mus,1982,9103945119.19976
mus,1983,9197318905.48058
mus,1984,10317804436.5324
mus,1985,11893487223.5442
mus,1986,14297862507.3212
mus,1987,16385350424.9701
mus,1988,17692622184.1194
mus,1989,18565234258.66249
mus,1990,19997635326.7548
mus,1991,20860350411.6838
mus,1992,22243459747.2349
mus,1993,23113045070.6104
mus,1994,24039926885.4396
mus,1995,25451448565.5176
mus,1996,27097941540.8391
mus,1997,28709879940.3896
mus,1998,30468765787.4272
mus,1999,31090388449.4751
mus,2000,33428626143.53889
mus,2001,35087332180.9854
mus,2002,34229685518.3391
mus,2003,34611716161.6389
mus,2004,34828582564.7871
mus,2005,33594140885.4734
mus,2006,35268000000
mus,2007,36194226305.2679
mus,2008,37259585164.9272
mus,2009,38171213522.9562
mus,2010,38904810620.975
mus,2011,39196394061.7281
mus,2012,40005082965.56809
mus,2013,41888324531.566
mus,2014,42639312572.7353
mus,2015,42661686883.2954
mus,2016,42797356836.7202
mus,2017,43443414940.1691
mus,2018,43727459262.61929
mus,2019,43927752787.8244
mus,2020,36098898109.33009
mwi,1975,240373626873.05701
mwi,1976,231470901110.95001
mwi,1977,240373626873.05701
mwi,1978,251650412116.172
mwi,1979,264114234321.98697
mwi,1980,263520707715.668
mwi,1981,273016945037.854
mwi,1982,272126669873.69
mwi,1983,291415922566.53699
mwi,1984,298538115453.95398
mwi,1985,308034352776.14001
mwi,1986,314859766411.38293
mwi,1987,317827336850.62201
mwi,1988,328213847531.42297
mwi,1989,356109062382.29199
mwi,1990,396171335834.89203
mwi,1991,408041647100
mwi,1992,420208706300
mwi,1993,376288588400
mwi,1994,387441501000
mwi,1995,408832083800
mwi,1996,406389474300
mwi,1997,410313617800
mwi,1998,416626058200
mwi,1999,424219147200
mwi,2000,411436483200
mwi,2001,353159658800
mwi,2002,246885078500
mwi,2003,288654668600
mwi,2004,297363484400
mwi,2005,310083165500
mwi,2006,334269652600
mwi,2007,391429763200
mwi,2008,434594550800
mwi,2009,560927961600
mwi,2010,624656072400
mwi,2011,633182279200
mwi,2012,592658612800
mwi,2013,644866395700
mwi,2014,680516840800
mwi,2015,700485552800
mwi,2016,718973322400
mwi,2017,737836400000
mwi,2018,787569260400
mwi,2019,847814403700
mys,1970,7346628795.49451
mys,1971,8271591884.42366
mys,1972,9113156191.69029
mys,1973,11165258350.1102
mys,1974,12322725776.1595
mys,1975,12686645706.4751
mys,1976,15034433299.4908
mys,1977,16626581366.2121
mys,1978,18168185545.4565
mys,1979,20227870008.3429
mys,1980,22092958641.8657
mys,1981,23136700006.3282
mys,1982,24433165545.36629
mys,1983,26356378648.2177
mys,1984,29596275943.2649
mys,1985,28464080460.9541
mys,1986,30607162628.86869
mys,1987,34708842669.0135
mys,1988,40605326504.6692
mys,1989,48857805116.3338
mys,1990,56327836116.198
mys,1991,64212868800
mys,1992,68708720700
mys,1993,78727123600
mys,1994,87682085900
mys,1995,97642127300
mys,1996,115394258600
mys,1997,127068338900
mys,1998,110018687100
mys,1999,122859960200
mys,2000,145358675400
mys,2001,139151747200
mys,2002,144885590500
mys,2003,158162364700
mys,2004,173279941800
mys,2005,182283093200
mys,2006,195825848100
mys,2007,213471119100
mys,2008,211961862800
mys,2009,194335417100
mys,2010,207244559300
mys,2011,218513690200
mys,2012,228161409800
mys,2013,235946552200
mys,2014,250346535500
mys,2015,262379411000
mys,2016,273898543000
mys,2017,290463685000
mys,2018,304842657000
mys,2019,316283000000
mys,2020,307924000000
nam,1980,4992941593.03235
nam,1981,5243651768.57768
nam,1982,5794859840.65433
nam,1983,5814556439.35156
nam,1984,5904483426.96883
nam,1985,6060069999.66467
nam,1986,6450081924.43247
nam,1987,6580620378.30636
nam,1988,6495286508.32274
nam,1989,6724916320.59386
nam,1990,7286851089.54228
nam,1991,6817608300
nam,1992,7604732000
nam,1993,8293353900
nam,1994,8824714500
nam,1995,8656676100
nam,1996,7257171500
nam,1997,8562201100
nam,1998,9323102100
nam,1999,8977938900
nam,2000,9300980900
nam,2001,9853056000
nam,2002,10243572100
nam,2003,11663547500
nam,2004,11705224200
nam,2005,12588485900
nam,2006,12929064900
nam,2007,14033494400
nam,2008,14725076200
nam,2009,15023149100
nam,2010,16150836700
nam,2011,17068765500
nam,2012,15901932000
nam,2013,16604395000
nam,2014,17225416500
nam,2015,16671219100
nam,2016,18335361700
nam,2017,18033295000
nam,2018,17966110400
nam,2019,18811415900
nam,2020,15372340900
ner,1990,223920647611.81201
ner,1991,209380345823.11801
ner,1992,212773082952.61096
ner,1993,207441638906.24896
ner,1994,205502931989.38
ner,1995,224405324353.93097
ner,1996,236522242459.496
ner,1997,244277070126.97101
ner,1998,243460781089.48599
ner,1999,238837835560.19501
ner,2000,224640552708.98096
ner,2001,230644944987.37296
ner,2002,236114227600.28101
ner,2003,239934624605.69901
ner,2004,250437207871.68497
ner,2005,246807960475.957
ner,2006,255062782552.569
ner,2007,256222830663.591
ner,2008,266445167446.89001
ner,2009,278917716064.54797
ner,2010,291995578289.17401
ner,2011,289709671326.69598
ner,2012,338844682058.73999
ner,2013,406814362625.50702
ner,2014,418539001424.05695
ner,2015,436591000000
ner,2016,460549533200
ner,2017,493801736000
ner,2018,511881904600
ner,2019,550884775900
ner,2020,568956616400
nga,1981,5838894380882.56934
nga,1982,4984786845298.07031
nga,1983,3537722557381.22021
nga,1984,3282517198313.72949
nga,1985,3453716781435.33008
nga,1986,3137508814524.14014
nga,1987,3680713668997.27051
nga,1988,4237795567630.58984
nga,1989,3568686640550.2002
nga,1990,3825609023671
nga,1991,4165391956600
nga,1992,4667756770600
nga,1993,3850410602900
nga,1994,3364568454000
nga,1995,2898474254300
nga,1996,2990688681800
nga,1997,3051910784900
nga,1998,2908213799400
nga,1999,2975615234300
nga,2000,2980651723900
nga,2001,3050505050100
nga,2002,3591402081600
nga,2003,3203242033700
nga,2004,3169211126400
nga,2005,3242196808400
nga,2006,3268550084400
nga,2007,3271654479900
nga,2008,3369712538700
nga,2009,3491293542900
nga,2010,3578641718000
nga,2011,4216191300900
nga,2012,4783659428300
nga,2013,5826358449200
nga,2014,6684217739200
nga,2015,6586618635800
nga,2016,6302232446800
nga,2017,6288896797000
nga,2018,6420590281700
nga,2019,6469831879800
nga,2020,6291592133100
nic,1960,3102021299.93844
nic,1961,3443629329.41656
nic,1962,4025761622.82624
nic,1963,4794591604.80306
nic,1964,5380962211.23356
nic,1965,6029636019.07012
nic,1966,6329920496.59524
nic,1967,7213184930.13421
nic,1968,7564117248.25814
nic,1969,8122303073.10019
nic,1970,8882868344.6864
nic,1971,9305851984.16428
nic,1972,9735405008.82442
nic,1973,10218784608.849
nic,1974,11549402981.7355
nic,1975,11820655015.0681
nic,1976,12308908675.0666
nic,1977,13558151437.9534
nic,1978,13565780401.3908
nic,1979,9854713520.36052
nic,1980,11299342513.5071
nic,1981,11640526711.6832
nic,1982,11647519928.1675
nic,1983,12303186952.4885
nic,1984,12352351383.53
nic,1985,11771702499.6776
nic,1986,12013922088.8175
nic,1987,11821714593.3233
nic,1988,8831796672.78552
nic,1989,8665230971.06728
nic,1990,8531300279.60935
nic,1991,9078042700
nic,1992,8611828200
nic,1993,8615854600
nic,1994,8681548500
nic,1995,9306648300
nic,1996,10010007900
nic,1997,10788873800
nic,1998,10678642100
nic,1999,11421144100
nic,2000,11912282500
nic,2001,12609604200
nic,2002,12870989400
nic,2003,13185183600
nic,2004,14373694400
nic,2005,15180411600
nic,2006,16153725253.3287
nic,2007,16757999007.4884
nic,2008,16988283577.7823
nic,2009,16057340956.8332
nic,2010,17486184356.188
nic,2011,19207717888.8922
nic,2012,21170607010.9936
nic,2013,22553979241.2882
nic,2014,24260940427.6383
nic,2015,24863155238.6058
nic,2016,25774870663.9893
nic,2017,26511354514.6459
nic,2018,26915065591.91389
nic,2019,26822333696.8623
nic,2020,26193602396.8905
nld,1969,29120931300
nld,1970,30137064000
nld,1971,30893888000
nld,1972,32386103000
nld,1973,34420897000
nld,1974,36232314000
nld,1975,34112287000
nld,1976,36177105000
nld,1977,35967847000
nld,1978,36571689000
nld,1979,37514394000
nld,1980,37344908000
nld,1981,36994252000
nld,1982,36620376000
nld,1983,37759712000
nld,1984,40293372000
nld,1985,41504952000
nld,1986,42906346000
nld,1987,43734803000
nld,1988,44931389000
nld,1989,46990932000
nld,1990,48617337000
nld,1991,48990808000
nld,1992,49533227000
nld,1993,49180336000
nld,1994,51797235000
nld,1995,53794669000
nld,1996,54710427000
nld,1997,56090862000
nld,1998,58729000000
nld,1999,61214461000
nld,2000,64598078000
nld,2001,66239867000
nld,2002,65871157000
nld,2003,65225588000
nld,2004,67730367000
nld,2005,69910675000
nld,2006,71593219000
nld,2007,75581001000
nld,2008,75121394000
nld,2009,67550298000
nld,2010,70468249000
nld,2011,73656895000
nld,2012,72966025000
nld,2013,72284216000
nld,2014,74004382000
nld,2015,74533000000
nld,2016,76137000000
nld,2017,80768894000
nld,2018,83976562000
nld,2019,84314113000
nld,2020,82163960000
nor,1970,141972000000
nor,1971,145288000000
nor,1972,152041000000
nor,1973,161011000000
nor,1974,167283000000
nor,1975,162994000000
nor,1976,162190000000
nor,1977,162219000000
nor,1978,159263000000
nor,1979,166279000000
nor,1980,164349000000
nor,1981,161374000000
nor,1982,161521000000
nor,1983,157887000000
nor,1984,167096000000
nor,1985,174260000000
nor,1986,173653000000
nor,1987,177072000000
nor,1988,168324000000
nor,1989,161540000000
nor,1990,159640000000
nor,1991,155550000000
nor,1992,157098000000
nor,1993,159901000000
nor,1994,164343000000
nor,1995,164833000000
nor,1996,172108000000
nor,1997,180522000000
nor,1998,179177000000
nor,1999,180073000000
nor,2000,178937000000
nor,2001,177555000000
nor,2002,176385000000
nor,2003,181908000000
nor,2004,190158000000
nor,2005,197448000000
nor,2006,202174000000
nor,2007,209411000000
nor,2008,215081000000
nor,2009,199277000000
nor,2010,202801000000
nor,2011,206351000000
nor,2012,210689000000
nor,2013,217790000000
nor,2014,224325000000
nor,2015,213856000000
nor,2016,204712000000
nor,2017,205336000000
nor,2018,209086000000
nor,2019,212823000000
nor,2020,207488000000
npl,1973,11426775117.6712
npl,1974,12467440873.0454
npl,1975,12341614964.7981
npl,1976,12755475827.8821
npl,1977,14108794328.0263
npl,1978,13916485842.23
npl,1979,13514428361.1853
npl,1980,13862031295.913
npl,1981,14393113062.7786
npl,1982,15597029819.0435
npl,1983,16315019087.165
npl,1984,19076511449.725
npl,1985,23672832675.0073
npl,1986,27264767213.21289
npl,1987,27896420557.5178
npl,1988,29489692816.0177
npl,1989,27406182521.5658
npl,1990,30093062513.5192
npl,1991,35410257920.5071
npl,1992,46742294607.6332
npl,1993,49646011224.6151
npl,1994,55764556841.3042
npl,1995,56858164365.78169
npl,1996,61996234119.54289
npl,1997,66370664426.4287
npl,1998,68642728326.0338
npl,1999,72272374045.0173
npl,2000,77476437372.50369
npl,2001,80265589170.57581
npl,2002,75992030112.7032
npl,2003,76025466271.5912
npl,2004,77661748297.1727
npl,2005,79695084709.54918
npl,2006,81287481776.5903
npl,2007,83362613387.57678
npl,2008,82639556451.62379
npl,2009,81776485600.3273
npl,2010,84198517359.77678
npl,2011,87609005566.35289
