geo,time,sh_dth_nmrt
lby,2017,848
lby,2018,804
lby,2019,764
lby,2020,728
lca,1973,75
lca,1974,70
lca,1975,67
lca,1976,66
lca,1977,67
lca,1978,68
lca,1979,69
lca,1980,68
lca,1981,66
lca,1982,64
lca,1983,61
lca,1984,59
lca,1985,57
lca,1986,55
lca,1987,53
lca,1988,51
lca,1989,49
lca,1990,47
lca,1991,45
lca,1992,43
lca,1993,41
lca,1994,39
lca,1995,38
lca,1996,37
lca,1997,36
lca,1998,35
lca,1999,34
lca,2000,33
lca,2001,32
lca,2002,31
lca,2003,30
lca,2004,30
lca,2005,29
lca,2006,29
lca,2007,29
lca,2008,29
lca,2009,29
lca,2010,29
lca,2011,29
lca,2012,29
lca,2013,28
lca,2014,28
lca,2015,28
lca,2016,27
lca,2017,27
lca,2018,27
lca,2019,27
lca,2020,28
lka,1960,14700
lka,1961,14510
lka,1962,14371
lka,1963,14249
lka,1964,14114
lka,1965,13909
lka,1966,13624
lka,1967,13261
lka,1968,12888
lka,1969,12526
lka,1970,12167
lka,1971,11799
lka,1972,11416
lka,1973,11036
lka,1974,10655
lka,1975,10299
lka,1976,10020
lka,1977,9851
lka,1978,9830
lka,1979,9828
lka,1980,9461
lka,1981,8508
lka,1982,7408
lka,1983,6769
lka,1984,6539
lka,1985,6499
lka,1986,6360
lka,1987,6083
lka,1988,5720
lka,1989,5343
lka,1990,4941
lka,1991,4651
lka,1992,4469
lka,1993,4384
lka,1994,4359
lka,1995,4324
lka,1996,4223
lka,1997,4059
lka,1998,3849
lka,1999,3616
lka,2000,3387
lka,2001,3185
lka,2002,3000
lka,2003,2819
lka,2004,2735
lka,2005,2534
lka,2006,2506
lka,2007,2520
lka,2008,2496
lka,2009,2472
lka,2010,2318
lka,2011,2250
lka,2012,2185
lka,2013,2083
lka,2014,1936
lka,2015,1783
lka,2016,1656
lka,2017,1552
lka,2018,1464
lka,2019,1386
lka,2020,1312
lso,1960,2293
lso,1961,2346
lso,1962,2406
lso,1963,2474
lso,1964,2547
lso,1965,2610
lso,1966,2674
lso,1967,2729
lso,1968,2778
lso,1969,2812
lso,1970,2840
lso,1971,2854
lso,1972,2866
lso,1973,2869
lso,1974,2852
lso,1975,2820
lso,1976,2778
lso,1977,2726
lso,1978,2664
lso,1979,2599
lso,1980,2538
lso,1981,2483
lso,1982,2441
lso,1983,2413
lso,1984,2393
lso,1985,2379
lso,1986,2370
lso,1987,2363
lso,1988,2366
lso,1989,2366
lso,1990,2366
lso,1991,2369
lso,1992,2374
lso,1993,2378
lso,1994,2382
lso,1995,2388
lso,1996,2393
lso,1997,2398
lso,1998,2409
lso,1999,2429
lso,2000,2456
lso,2001,2482
lso,2002,2495
lso,2003,2496
lso,2004,2487
lso,2005,2479
lso,2006,2467
lso,2007,2457
lso,2008,2449
lso,2009,2446
lso,2010,2446
lso,2011,2457
lso,2012,2473
lso,2013,2502
lso,2014,2531
lso,2015,2558
lso,2016,2572
lso,2017,2570
lso,2018,2545
lso,2019,2515
lso,2020,2463
ltu,1982,379
ltu,1983,379
ltu,1984,390
ltu,1985,406
ltu,1986,405
ltu,1987,378
ltu,1988,355
ltu,1989,372
ltu,1990,433
ltu,1991,505
ltu,1992,541
ltu,1993,516
ltu,1994,435
ltu,1995,339
ltu,1996,264
ltu,1997,217
ltu,1998,187
ltu,1999,166
ltu,2000,151
ltu,2001,142
ltu,2002,138
ltu,2003,137
ltu,2004,136
ltu,2005,132
ltu,2006,126
ltu,2007,117
ltu,2008,108
ltu,2009,100
ltu,2010,93
ltu,2011,88
ltu,2012,82
ltu,2013,78
ltu,2014,76
ltu,2015,74
ltu,2016,72
ltu,2017,68
ltu,2018,63
ltu,2019,58
ltu,2020,53
lux,1966,79
lux,1967,72
lux,1968,66
lux,1969,61
lux,1970,56
lux,1971,51
lux,1972,47
lux,1973,43
lux,1974,39
lux,1975,36
lux,1976,34
lux,1977,32
lux,1978,30
lux,1979,28
lux,1980,26
lux,1981,25
lux,1982,24
lux,1983,23
lux,1984,22
lux,1985,22
lux,1986,22
lux,1987,21
lux,1988,21
lux,1989,21
lux,1990,20
lux,1991,20
lux,1992,19
lux,1993,18
lux,1994,17
lux,1995,17
lux,1996,16
lux,1997,15
lux,1998,14
lux,1999,13
lux,2000,12
lux,2001,12
lux,2002,11
lux,2003,10
lux,2004,10
lux,2005,9
lux,2006,9
lux,2007,9
lux,2008,9
lux,2009,9
lux,2010,9
lux,2011,9
lux,2012,9
lux,2013,9
lux,2014,10
lux,2015,10
lux,2016,10
lux,2017,11
lux,2018,11
lux,2019,11
lux,2020,11
lva,1981,271
lva,1982,271
lva,1983,271
lva,1984,270
lva,1985,269
lva,1986,265
lva,1987,261
lva,1988,263
lva,1989,277
lva,1990,300
lva,1991,321
lva,1992,328
lva,1993,319
lva,1994,297
lva,1995,266
lva,1996,231
lva,1997,199
lva,1998,173
lva,1999,152
lva,2000,138
lva,2001,129
lva,2002,125
lva,2003,122
lva,2004,120
lva,2005,118
lva,2006,116
lva,2007,113
lva,2008,108
lva,2009,101
lva,2010,93
lva,2011,84
lva,2012,75
lva,2013,68
lva,2014,62
lva,2015,57
lva,2016,53
lva,2017,51
lva,2018,49
lva,2019,47
lva,2020,44
mar,1960,42148
mar,1961,42567
mar,1962,42752
mar,1963,42756
mar,1964,42515
mar,1965,42037
mar,1966,41439
mar,1967,40751
mar,1968,40023
mar,1969,39329
mar,1970,38770
mar,1971,38328
mar,1972,37990
mar,1973,37708
mar,1974,37502
mar,1975,37349
mar,1976,37260
mar,1977,37195
mar,1978,37113
mar,1979,36922
mar,1980,36622
mar,1981,36136
mar,1982,35395
mar,1983,34471
mar,1984,33375
mar,1985,32174
mar,1986,30961
mar,1987,29752
mar,1988,28643
mar,1989,27618
mar,1990,26676
mar,1991,25773
mar,1992,24888
mar,1993,23945
mar,1994,22971
mar,1995,21999
mar,1996,21069
mar,1997,20205
mar,1998,19430
mar,1999,18767
mar,2000,18199
mar,2001,17713
mar,2002,17268
mar,2003,16831
mar,2004,16395
mar,2005,15928
mar,2006,15463
mar,2007,15033
mar,2008,14457
mar,2009,13863
mar,2010,13293
mar,2011,12710
mar,2012,12102
mar,2013,11474
mar,2014,10840
mar,2015,10201
mar,2016,9593
mar,2017,9034
mar,2018,8536
mar,2019,8093
mar,2020,7694
mco,1990,1
mco,1991,1
mco,1992,1
mco,1993,1
mco,1994,1
mco,1995,1
mco,1996,1
mco,1997,1
mco,1998,1
mco,1999,1
mco,2000,1
mco,2001,1
mco,2002,1
mco,2003,1
mco,2004,1
mco,2005,1
mco,2006,1
mco,2007,1
mco,2008,1
mco,2009,1
mco,2010,1
mco,2011,1
mco,2012,1
mco,2013,1
mco,2014,1
mco,2015,1
mco,2016,1
mco,2017,1
mco,2018,1
mco,2019,1
mco,2020,1
mda,1983,1921
mda,1984,1899
mda,1985,1866
mda,1986,1813
mda,1987,1747
mda,1988,1653
mda,1989,1563
mda,1990,1488
mda,1991,1437
mda,1992,1410
mda,1993,1404
mda,1994,1392
mda,1995,1378
mda,1996,1349
mda,1997,1297
mda,1998,1219
mda,1999,1105
mda,2000,977
mda,2001,854
mda,2002,750
mda,2003,672
mda,2004,621
mda,2005,592
mda,2006,579
mda,2007,574
mda,2008,574
mda,2009,574
mda,2010,569
mda,2011,560
mda,2012,546
mda,2013,531
mda,2014,514
mda,2015,498
mda,2016,481
mda,2017,465
mda,2018,449
mda,2019,433
mda,2020,417
mdg,1970,10963
mdg,1971,11314
mdg,1972,11687
mdg,1973,12094
mdg,1974,12546
mdg,1975,13039
mdg,1976,13560
mdg,1977,14114
mdg,1978,14654
mdg,1979,15179
mdg,1980,15707
mdg,1981,16230
mdg,1982,16760
mdg,1983,17275
mdg,1984,17775
mdg,1985,18249
mdg,1986,18668
mdg,1987,19042
mdg,1988,19357
mdg,1989,19642
mdg,1990,19898
mdg,1991,20140
mdg,1992,20358
mdg,1993,20539
mdg,1994,20683
mdg,1995,20761
mdg,1996,20739
mdg,1997,20619
mdg,1998,20431
mdg,1999,20208
mdg,2000,19968
mdg,2001,19748
mdg,2002,19539
mdg,2003,19345
mdg,2004,19164
mdg,2005,18988
mdg,2006,18807
mdg,2007,18627
mdg,2008,18463
mdg,2009,18329
mdg,2010,18212
mdg,2011,18136
mdg,2012,18097
mdg,2013,18083
mdg,2014,18073
mdg,2015,18068
mdg,2016,18088
mdg,2017,18090
mdg,2018,18100
mdg,2019,18085
mdg,2020,18059
mdv,1990,358
mdv,1991,339
mdv,1992,319
mdv,1993,296
mdv,1994,272
mdv,1995,247
mdv,1996,222
mdv,1997,197
mdv,1998,174
mdv,1999,153
mdv,2000,135
mdv,2001,118
mdv,2002,103
mdv,2003,91
mdv,2004,82
mdv,2005,75
mdv,2006,70
mdv,2007,66
mdv,2008,63
mdv,2009,60
mdv,2010,56
mdv,2011,52
mdv,2012,49
mdv,2013,46
mdv,2014,44
mdv,2015,42
mdv,2016,40
mdv,2017,38
mdv,2018,35
mdv,2019,31
mdv,2020,28
mex,1960,88921
mex,1961,88165
mex,1962,87899
mex,1963,88528
mex,1964,90297
mex,1965,92569
mex,1966,95122
mex,1967,97154
mex,1968,98474
mex,1969,98555
mex,1970,97435
mex,1971,95657
mex,1972,93442
mex,1973,90716
mex,1974,87597
mex,1975,84192
mex,1976,80752
mex,1977,77513
mex,1978,74490
mex,1979,72028
mex,1980,69909
mex,1981,68044
mex,1982,66354
mex,1983,64863
mex,1984,63395
mex,1985,61952
mex,1986,60494
mex,1987,59013
mex,1988,57408
mex,1989,55894
mex,1990,54338
mex,1991,52705
mex,1992,50971
mex,1993,49235
mex,1994,47514
mex,1995,45539
mex,1996,43175
mex,1997,40848
mex,1998,38580
mex,1999,36276
mex,2000,33946
mex,2001,31486
mex,2002,29030
mex,2003,26647
mex,2004,24477
mex,2005,22760
mex,2006,21680
mex,2007,21231
mex,2008,21073
mex,2009,20901
mex,2010,20624
mex,2011,20238
mex,2012,19772
mex,2013,19311
mex,2014,18948
mex,2015,18793
mex,2016,18888
mex,2017,19159
mex,2018,19275
mex,2019,18960
mex,2020,18343
mhl,1990,37
mhl,1991,36
mhl,1992,35
mhl,1993,34
mhl,1994,33
mhl,1995,33
mhl,1996,34
mhl,1997,34
mhl,1998,35
mhl,1999,35
mhl,2000,35
mhl,2001,35
mhl,2002,35
mhl,2003,34
mhl,2004,34
mhl,2005,33
mhl,2006,33
mhl,2007,32
mhl,2008,31
mhl,2009,31
mhl,2010,30
mhl,2011,29
mhl,2012,28
mhl,2013,26
mhl,2014,25
mhl,2015,24
mhl,2016,23
mhl,2017,22
mhl,2018,21
mhl,2019,20
mhl,2020,19
mkd,1983,806
mkd,1984,788
mkd,1985,781
mkd,1986,770
mkd,1987,742
mkd,1988,699
mkd,1989,653
mkd,1990,610
mkd,1991,562
mkd,1992,522
mkd,1993,484
mkd,1994,435
mkd,1995,377
mkd,1996,330
mkd,1997,305
mkd,1998,293
mkd,1999,277
mkd,2000,254
mkd,2001,234
mkd,2002,224
mkd,2003,223
mkd,2004,218
mkd,2005,209
mkd,2006,197
mkd,2007,187
mkd,2008,179
mkd,2009,169
mkd,2010,160
mkd,2011,156
mkd,2012,161
mkd,2013,172
mkd,2014,183
mkd,2015,188
mkd,2016,179
mkd,2017,154
mkd,2018,124
mkd,2019,100
mkd,2020,84
mli,1965,27736
mli,1966,27973
mli,1967,28247
mli,1968,28571
mli,1969,28940
mli,1970,29346
mli,1971,29698
mli,1972,30001
mli,1973,30199
mli,1974,30389
mli,1975,30479
mli,1976,30555
mli,1977,30538
mli,1978,30371
mli,1979,30033
mli,1980,29501
mli,1981,28880
mli,1982,28243
mli,1983,27743
mli,1984,27433
mli,1985,27429
mli,1986,27534
mli,1987,27705
mli,1988,27801
mli,1989,27865
mli,1990,27788
mli,1991,27723
mli,1992,27685
mli,1993,27739
mli,1994,27724
mli,1995,27649
mli,1996,27565
mli,1997,27518
mli,1998,27503
mli,1999,27449
mli,2000,27324
mli,2001,27210
mli,2002,27098
mli,2003,27023
mli,2004,27015
mli,2005,27070
mli,2006,27167
mli,2007,27240
mli,2008,27295
mli,2009,27225
mli,2010,27083
mli,2011,26918
mli,2012,26770
mli,2013,26648
mli,2014,26490
mli,2015,26397
mli,2016,26264
mli,2017,26194
mli,2018,26117
mli,2019,26063
mli,2020,26022
mlt,1971,92
mlt,1972,89
mlt,1973,86
mlt,1974,83
mlt,1975,80
mlt,1976,77
mlt,1977,74
mlt,1978,71
mlt,1979,68
mlt,1980,65
mlt,1981,62
mlt,1982,59
mlt,1983,57
mlt,1984,54
mlt,1985,51
mlt,1986,49
mlt,1987,47
mlt,1988,45
mlt,1989,43
mlt,1990,41
mlt,1991,39
mlt,1992,38
mlt,1993,36
mlt,1994,34
mlt,1995,32
mlt,1996,30
mlt,1997,28
mlt,1998,26
mlt,1999,24
mlt,2000,23
mlt,2001,21
mlt,2002,20
mlt,2003,19
mlt,2004,18
mlt,2005,18
mlt,2006,17
mlt,2007,17
mlt,2008,17
mlt,2009,17
mlt,2010,18
mlt,2011,18
mlt,2012,18
mlt,2013,18
mlt,2014,18
mlt,2015,18
mlt,2016,19
mlt,2017,19
mlt,2018,19
mlt,2019,19
mlt,2020,19
mmr,1990,54546
mmr,1991,53035
mmr,1992,51576
mmr,1993,50208
mmr,1994,48916
mmr,1995,47820
mmr,1996,46873
mmr,1997,45976
mmr,1998,45105
mmr,1999,44153
mmr,2000,43119
mmr,2001,42007
mmr,2002,40783
mmr,2003,39353
mmr,2004,37828
mmr,2005,36248
mmr,2006,34610
mmr,2007,32980
mmr,2008,31912
mmr,2009,29903
mmr,2010,28572
mmr,2011,27405
mmr,2012,26367
mmr,2013,25461
mmr,2014,24687
mmr,2015,23955
mmr,2016,23288
mmr,2017,22677
mmr,2018,22111
mmr,2019,21559
mmr,2020,20983
mne,1990,110
mne,1991,103
mne,1992,97
mne,1993,92
mne,1994,89
mne,1995,85
mne,1996,83
mne,1997,80
mne,1998,77
mne,1999,74
mne,2000,72
mne,2001,71
mne,2002,68
mne,2003,65
mne,2004,61
mne,2005,57
mne,2006,53
mne,2007,48
mne,2008,44
mne,2009,39
mne,2010,35
mne,2011,30
mne,2012,26
mne,2013,23
mne,2014,19
mne,2015,17
mne,2016,14
mne,2017,12
mne,2018,11
mne,2019,9
mne,2020,8
mng,1987,2203
mng,1988,2170
mng,1989,2123
mng,1990,2056
mng,1991,1975
mng,1992,1886
mng,1993,1791
mng,1994,1695
mng,1995,1596
mng,1996,1493
mng,1997,1384
mng,1998,1278
mng,1999,1181
mng,2000,1099
mng,2001,1032
mng,2002,982
mng,2003,945
mng,2004,918
mng,2005,900
mng,2006,889
mng,2007,859
mng,2008,825
mng,2009,794
mng,2010,771
mng,2011,758
mng,2012,751
mng,2013,750
mng,2014,749
mng,2015,742
mng,2016,724
mng,2017,695
mng,2018,661
mng,2019,621
mng,2020,582
moz,1981,36002
moz,1982,36535
moz,1983,36906
moz,1984,37123
moz,1985,37197
moz,1986,37228
moz,1987,37203
moz,1988,37252
moz,1989,37415
moz,1990,37698
moz,1991,38088
moz,1992,38539
moz,1993,38962
moz,1994,39318
moz,1995,39476
moz,1996,39424
moz,1997,39134
moz,1998,38575
moz,1999,37881
moz,2000,37110
moz,2001,36322
moz,2002,35551
moz,2003,34871
moz,2004,34283
moz,2005,33785
moz,2006,33359
moz,2007,33025
moz,2008,32790
moz,2009,32659
moz,2010,32577
moz,2011,32580
moz,2012,32585
moz,2013,32644
moz,2014,32668
moz,2015,32722
moz,2016,32780
moz,2017,32783
moz,2018,32696
moz,2019,32659
moz,2020,32632
mrt,1960,2401
mrt,1961,2462
mrt,1962,2525
mrt,1963,2595
mrt,1964,2664
mrt,1965,2734
mrt,1966,2797
mrt,1967,2856
mrt,1968,2909
mrt,1969,2965
mrt,1970,3032
mrt,1971,3113
mrt,1972,3195
mrt,1973,3277
mrt,1974,3355
mrt,1975,3426
mrt,1976,3489
mrt,1977,3549
mrt,1978,3601
mrt,1979,3657
mrt,1980,3733
mrt,1981,3822
mrt,1982,3897
mrt,1983,3949
mrt,1984,3967
mrt,1985,3959
mrt,1986,3933
mrt,1987,3893
mrt,1988,3850
mrt,1989,3817
mrt,1990,3792
mrt,1991,3792
mrt,1992,3814
mrt,1993,3854
mrt,1994,3916
mrt,1995,3983
mrt,1996,4051
mrt,1997,4124
mrt,1998,4175
mrt,1999,4222
mrt,2000,4271
mrt,2001,4330
mrt,2002,4397
mrt,2003,4478
mrt,2004,4556
mrt,2005,4618
mrt,2006,4679
mrt,2007,4733
mrt,2008,4784
mrt,2009,4819
mrt,2010,4845
mrt,2011,4866
mrt,2012,4882
mrt,2013,4894
mrt,2014,4900
mrt,2015,4893
mrt,2016,4865
mrt,2017,4842
mrt,2018,4809
mrt,2019,4787
mrt,2020,4762
mus,1970,701
mus,1971,696
mus,1972,704
mus,1973,685
mus,1974,639
mus,1975,594
mus,1976,561
mus,1977,532
mus,1978,504
mus,1979,476
mus,1980,446
mus,1981,414
mus,1982,378
mus,1983,353
mus,1984,345
mus,1985,347
mus,1986,358
mus,1987,368
mus,1988,365
mus,1989,346
mus,1990,325
mus,1991,312
mus,1992,308
mus,1993,311
mus,1994,319
mus,1995,327
mus,1996,331
mus,1997,326
mus,1998,308
mus,1999,280
mus,2000,249
mus,2001,223
mus,2002,205
mus,2003,194
mus,2004,187
mus,2005,182
mus,2006,176
mus,2007,167
mus,2008,157
mus,2009,147
mus,2010,140
mus,2011,136
mus,2012,134
mus,2013,131
mus,2014,125
mus,2015,121
mus,2016,119
mus,2017,121
mus,2018,125
mus,2019,130
mus,2020,134
mwi,1970,17050
mwi,1971,17284
mwi,1972,17428
mwi,1973,17544
mwi,1974,17626
mwi,1975,17714
mwi,1976,17803
mwi,1977,17926
mwi,1978,18021
mwi,1979,18105
mwi,1980,18243
mwi,1981,18474
mwi,1982,18810
mwi,1983,19311
mwi,1984,19988
mwi,1985,20687
mwi,1986,21276
mwi,1987,21701
mwi,1988,21915
mwi,1989,21952
mwi,1990,21804
mwi,1991,21516
mwi,1992,21156
mwi,1993,20833
mwi,1994,20545
mwi,1995,20344
mwi,1996,20205
mwi,1997,20067
mwi,1998,19862
mwi,1999,19527
mwi,2000,19032
mwi,2001,18379
mwi,2002,17700
mwi,2003,17065
mwi,2004,16568
mwi,2005,16289
mwi,2006,16279
mwi,2007,16416
mwi,2008,16550
mwi,2009,16551
mwi,2010,16353
mwi,2011,15939
mwi,2012,15359
mwi,2013,14716
mwi,2014,14111
mwi,2015,13608
mwi,2016,13169
mwi,2017,12843
mwi,2018,12563
mwi,2019,12392
mwi,2020,12225
mys,1960,7318
mys,1961,7169
mys,1962,7011
mys,1963,6826
mys,1964,6631
mys,1965,6435
mys,1966,6252
mys,1967,6105
mys,1968,5994
mys,1969,5914
mys,1970,5874
mys,1971,5842
mys,1972,5828
mys,1973,5797
mys,1974,5774
mys,1975,5744
mys,1976,5721
mys,1977,5699
mys,1978,5553
mys,1979,5380
mys,1980,5192
mys,1981,5009
mys,1982,4818
mys,1983,4638
mys,1984,4464
mys,1985,4299
mys,1986,4150
mys,1987,4015
mys,1988,3904
mys,1989,3802
mys,1990,3707
mys,1991,3620
mys,1992,3530
mys,1993,3444
mys,1994,3372
mys,1995,3298
mys,1996,3213
mys,1997,3088
mys,1998,2910
mys,1999,2693
mys,2000,2459
mys,2001,2239
mys,2002,2071
mys,2003,1963
mys,2004,1903
mys,2005,1874
mys,2006,1872
mys,2007,1898
mys,2008,1942
mys,2009,1988
mys,2010,2021
mys,2011,2039
mys,2012,2053
mys,2013,2070
mys,2014,2103
mys,2015,2165
mys,2016,2246
mys,2017,2328
mys,2018,2398
mys,2019,2446
mys,2020,2467
nam,1970,1093
nam,1971,1151
nam,1972,1208
nam,1973,1262
nam,1974,1311
nam,1975,1352
nam,1976,1382
nam,1977,1402
nam,1978,1417
nam,1979,1432
nam,1980,1452
nam,1981,1472
nam,1982,1492
nam,1983,1506
nam,1984,1513
nam,1985,1512
nam,1986,1508
nam,1987,1507
nam,1988,1508
nam,1989,1511
nam,1990,1517
nam,1991,1521
nam,1992,1516
nam,1993,1506
nam,1994,1491
nam,1995,1473
nam,1996,1448
nam,1997,1421
nam,1998,1388
nam,1999,1347
nam,2000,1292
nam,2001,1241
nam,2002,1197
nam,2003,1164
nam,2004,1146
nam,2005,1144
nam,2006,1159
nam,2007,1191
nam,2008,1241
nam,2009,1304
nam,2010,1356
nam,2011,1405
nam,2012,1445
nam,2013,1477
nam,2014,1496
nam,2015,1506
nam,2016,1497
nam,2017,1482
nam,2018,1460
nam,2019,1441
nam,2020,1415
ner,1970,15434
ner,1971,15978
ner,1972,16502
ner,1973,17014
ner,1974,17484
ner,1975,17879
ner,1976,18177
ner,1977,18398
ner,1978,18649
ner,1979,18953
ner,1980,19329
ner,1981,19806
ner,1982,20387
ner,1983,21005
ner,1984,21650
ner,1985,22266
ner,1986,22828
ner,1987,23332
ner,1988,23746
ner,1989,24079
ner,1990,24375
ner,1991,24676
ner,1992,24963
ner,1993,25203
ner,1994,25386
ner,1995,25535
ner,1996,25691
ner,1997,25894
ner,1998,26045
ner,1999,26118
ner,2000,26135
ner,2001,26093
ner,2002,26021
ner,2003,25941
ner,2004,25878
ner,2005,25833
ner,2006,25754
ner,2007,25615
ner,2008,25492
ner,2009,25368
ner,2010,25231
ner,2011,25152
ner,2012,25158
ner,2013,25216
ner,2014,25330
ner,2015,25476
ner,2016,25642
ner,2017,25896
ner,2018,26045
ner,2019,26256
ner,2020,26461
nga,1968,168762
nga,1969,170558
nga,1970,172097
nga,1971,173735
nga,1972,175316
nga,1973,176798
nga,1974,178172
nga,1975,179423
nga,1976,180533
nga,1977,181495
nga,1978,182362
nga,1979,183088
nga,1980,183784
nga,1981,184432
nga,1982,185492
nga,1983,186879
nga,1984,188768
nga,1985,191247
nga,1986,194098
nga,1987,197591
nga,1988,201674
nga,1989,205751
nga,1990,210120
nga,1991,214712
nga,1992,219543
nga,1993,224719
nga,1994,229423
nga,1995,233778
nga,1996,237517
nga,1997,240724
nga,1998,243035
nga,1999,244559
nga,2000,245301
nga,2001,245107
nga,2002,244267
nga,2003,243160
nga,2004,242350
nga,2005,241965
nga,2006,242371
nga,2007,243774
nga,2008,245516
nga,2009,247793
nga,2010,250197
nga,2011,253022
nga,2012,256129
nga,2013,259360
nga,2014,262480
nga,2015,265276
nga,2016,267719
nga,2017,268960
nga,2018,269846
nga,2019,270384
nga,2020,270705
nic,1975,4944
nic,1976,4915
nic,1977,4848
nic,1978,4758
nic,1979,4660
nic,1980,4569
nic,1981,4484
nic,1982,4395
nic,1983,4305
nic,1984,4199
nic,1985,4082
nic,1986,3956
nic,1987,3822
nic,1988,3692
nic,1989,3564
nic,1990,3439
nic,1991,3318
nic,1992,3202
nic,1993,3087
nic,1994,2973
nic,1995,2851
nic,1996,2725
nic,1997,2604
nic,1998,2509
nic,1999,2392
nic,2000,2304
nic,2001,2232
nic,2002,2134
nic,2003,2057
nic,2004,1999
nic,2005,1960
nic,2006,1932
nic,2007,1911
nic,2008,1889
nic,2009,1869
nic,2010,1846
nic,2011,1823
nic,2012,1793
nic,2013,1752
nic,2014,1697
nic,2015,1624
nic,2016,1540
nic,2017,1455
nic,2018,1372
nic,2019,1297
nic,2020,1232
nld,1961,3226
nld,1962,3134
nld,1963,3015
nld,1964,2912
nld,1965,2833
nld,1966,2742
nld,1967,2608
nld,1968,2446
nld,1969,2291
nld,1970,2157
nld,1971,2026
nld,1972,1886
nld,1973,1739
nld,1974,1596
nld,1975,1464
nld,1976,1342
nld,1977,1230
nld,1978,1131
nld,1979,1052
nld,1980,993
nld,1981,953
nld,1982,927
nld,1983,911
nld,1984,899
nld,1985,890
nld,1986,885
nld,1987,886
nld,1988,890
nld,1989,892
nld,1990,888
nld,1991,876
nld,1992,856
nld,1993,826
nld,1994,784
nld,1995,738
nld,1996,707
nld,1997,709
nld,1998,733
nld,1999,753
nld,2000,758
nld,2001,750
nld,2002,738
nld,2003,720
nld,2004,696
nld,2005,667
nld,2006,632
nld,2007,594
nld,2008,557
nld,2009,526
nld,2010,505
nld,2011,490
nld,2012,479
nld,2013,471
nld,2014,463
nld,2015,457
nld,2016,453
nld,2017,452
nld,2018,456
nld,2019,463
nld,2020,472
nor,1961,765
nor,1962,768
nor,1963,767
nor,1964,760
nor,1965,747
nor,1966,730
nor,1967,712
nor,1968,692
nor,1969,669
nor,1970,641
nor,1971,604
nor,1972,560
nor,1973,510
nor,1974,460
nor,1975,414
nor,1976,370
nor,1977,331
nor,1978,299
nor,1979,273
nor,1980,254
nor,1981,242
nor,1982,236
nor,1983,235
nor,1984,237
nor,1985,240
nor,1986,243
nor,1987,244
nor,1988,242
nor,1989,237
nor,1990,232
nor,1991,225
nor,1992,217
nor,1993,207
nor,1994,196
nor,1995,185
nor,1996,175
nor,1997,168
nor,1998,164
nor,1999,159
nor,2000,155
nor,2001,150
nor,2002,144
nor,2003,139
nor,2004,134
nor,2005,131
nor,2006,129
nor,2007,125
nor,2008,121
nor,2009,117
nor,2010,113
nor,2011,109
nor,2012,105
nor,2013,102
nor,2014,98
nor,2015,95
nor,2016,91
nor,2017,88
nor,2018,84
nor,2019,80
nor,2020,77
npl,1960,44001
npl,1961,44104
npl,1962,44181
npl,1963,44258
npl,1964,44341
npl,1965,44397
npl,1966,44515
npl,1967,44648
npl,1968,44783
npl,1969,44977
npl,1970,45204
npl,1971,45476
npl,1972,45788
npl,1973,46122
npl,1974,46475
npl,1975,46808
npl,1976,47171
npl,1977,47396
npl,1978,47564
npl,1979,47605
npl,1980,47538
npl,1981,47360
npl,1982,47100
npl,1983,46784
npl,1984,46428
npl,1985,45987
npl,1986,45486
npl,1987,44860
npl,1988,44150
npl,1989,43277
npl,1990,42335
npl,1991,41350
npl,1992,40343
npl,1993,39292
npl,1994,38222
npl,1995,37058
npl,1996,35788
npl,1997,34357
npl,1998,32836
npl,1999,31236
npl,2000,29578
npl,2001,27891
npl,2002,26220
npl,2003,24582
npl,2004,23049
npl,2005,21633
npl,2006,20339
npl,2007,19134
npl,2008,18038
npl,2009,17021
npl,2010,16079
npl,2011,15190
npl,2012,14374
npl,2013,13622
npl,2014,12923
npl,2015,12191
npl,2016,11476
npl,2017,10849
npl,2018,10313
npl,2019,9870
npl,2020,9473
nru,1990,10
nru,1991,9
nru,1992,9
nru,1993,9
nru,1994,9
nru,1995,9
nru,1996,9
nru,1997,9
nru,1998,9
nru,1999,9
nru,2000,8
nru,2001,8
nru,2002,8
nru,2003,8
nru,2004,8
nru,2005,8
nru,2006,8
nru,2007,8
nru,2008,8
nru,2009,8
nru,2010,8
nru,2011,8
nru,2012,7
nru,2013,7
nru,2014,7
nru,2015,7
nru,2016,6
nru,2017,6
nru,2018,6
nru,2019,6
nru,2020,5
nzl,1969,679
nzl,1970,665
nzl,1971,649
nzl,1972,628
nzl,1973,598
nzl,1974,560
nzl,1975,517
nzl,1976,472
nzl,1977,429
nzl,1978,387
nzl,1979,351
nzl,1980,322
nzl,1981,300
nzl,1982,284
nzl,1983,272
nzl,1984,262
nzl,1985,256
nzl,1986,251
nzl,1987,250
nzl,1988,250
nzl,1989,251
nzl,1990,250
nzl,1991,245
nzl,1992,235
nzl,1993,223
nzl,1994,211
nzl,1995,202
nzl,1996,199
nzl,1997,198
nzl,1998,197
nzl,1999,196
nzl,2000,196
nzl,2001,196
nzl,2002,197
nzl,2003,196
nzl,2004,193
nzl,2005,188
nzl,2006,183
nzl,2007,181
nzl,2008,186
nzl,2009,196
nzl,2010,205
nzl,2011,209
nzl,2012,209
nzl,2013,205
nzl,2014,200
nzl,2015,192
nzl,2016,184
nzl,2017,176
nzl,2018,169
nzl,2019,163
