geo,time,ag_prd_food_xd
pse,2004,141.47
pse,2005,135.03999
pse,2006,140.09
pse,2007,123.47
pse,2008,130.55
pse,2009,113.48
pse,2010,96.22
pse,2011,104.16
pse,2012,110.92
pse,2013,115.91
pse,2014,107.06
pse,2015,87.95
pse,2016,105
pse,2017,105.87
pse,2018,112.5
pse,2019,109.34
pyf,1961,101.62
pyf,1962,114.52
pyf,1963,111.33
pyf,1964,108.56
pyf,1965,98.68
pyf,1966,98.86
pyf,1967,93.08
pyf,1968,89.6
pyf,1969,115.76
pyf,1970,110.95
pyf,1971,103.83
pyf,1972,95.77
pyf,1973,80.84
pyf,1974,76.08
pyf,1975,108.15
pyf,1976,100.43
pyf,1977,89.13
pyf,1978,83.65
pyf,1979,88.78
pyf,1980,106.41
pyf,1981,94.96
pyf,1982,103.83
pyf,1983,76.42
pyf,1984,70.95
pyf,1985,91.85
pyf,1986,91.72
pyf,1987,92.57
pyf,1988,85.01
pyf,1989,86.68
pyf,1990,94.41
pyf,1991,86.53
pyf,1992,84.79
pyf,1993,85.23
pyf,1994,85.42
pyf,1995,91.07
pyf,1996,86.42
pyf,1997,86.83
pyf,1998,73.55
pyf,1999,80.91
pyf,2000,87.64
pyf,2001,87.14
pyf,2002,93.21
pyf,2003,92.97
pyf,2004,93.82
pyf,2005,101.53
pyf,2006,99.48
pyf,2007,101.69
pyf,2008,99.83
pyf,2009,95.65
pyf,2010,97.54
pyf,2011,98.48
pyf,2012,99.57
pyf,2013,94.22
pyf,2014,96.02
pyf,2015,101.86
pyf,2016,102.12
pyf,2017,101
pyf,2018,97.26
pyf,2019,97.33
qat,1961,6.47
qat,1962,7.24
qat,1963,7.75
qat,1964,8.23
qat,1965,8.69
qat,1966,9.33
qat,1967,10.04
qat,1968,11.08
qat,1969,11.87
qat,1970,11.74
qat,1971,12.88
qat,1972,13.42
qat,1973,6.86
qat,1974,6.91
qat,1975,6.54
qat,1976,6.18
qat,1977,14.16
qat,1978,16.48
qat,1979,18.41
qat,1980,17.16
qat,1981,20.25
qat,1982,21.11
qat,1983,21.62
qat,1984,23.12
qat,1985,24.09
qat,1986,26.78
qat,1987,27.76
qat,1988,29.43
qat,1989,35.91
qat,1990,38.85
qat,1991,49.99
qat,1992,55.06
qat,1993,55.16
qat,1994,56.31
qat,1995,64.2
qat,1996,67.68
qat,1997,76.2
qat,1998,62.78
qat,1999,68.14
qat,2000,72.06
qat,2001,54.37
qat,2002,62.93
qat,2003,57.55
qat,2004,60.57
qat,2005,58.5
qat,2006,63.82
qat,2007,73.36
qat,2008,62.58
qat,2009,74.44
qat,2010,77.07
qat,2011,78.16
qat,2012,81.71
qat,2013,98.73
qat,2014,83.69
qat,2015,117.67
qat,2016,98.64
qat,2017,111.37
qat,2018,126.15
qat,2019,118.89
rou,1961,63.68
rou,1962,59.57
rou,1963,60.34
rou,1964,60.89
rou,1965,65.63
rou,1966,76.8
rou,1967,76.23
rou,1968,77.25
rou,1969,76.87
rou,1970,69.43
rou,1971,82.29
rou,1972,90.91
rou,1973,89.36
rou,1974,90.75
rou,1975,91.89
rou,1976,110.69
rou,1977,110.26
rou,1978,110.4
rou,1979,117.61
rou,1980,108.99
rou,1981,109.85
rou,1982,121.55
rou,1983,116.76
rou,1984,129.56
rou,1985,119.62
rou,1986,117.71
rou,1987,106.29
rou,1988,110.13
rou,1989,104.48
rou,1990,98.79
rou,1991,98.67
rou,1992,86.74
rou,1993,100.04
rou,1994,96.7
rou,1995,100.39
rou,1996,95.17
rou,1997,101.67
rou,1998,88.99
rou,1999,94.21
rou,2000,80.13
rou,2001,94.19
rou,2002,87.87
rou,2003,96.77
rou,2004,112.35
rou,2005,98.34
rou,2006,97.46
rou,2007,76.66
rou,2008,94.65
rou,2009,92.45
rou,2010,92.39
rou,2011,102.85
rou,2012,79.65
rou,2013,98.45
rou,2014,103.08
rou,2015,96.09
rou,2016,100.83
rou,2017,115.88
rou,2018,118.92
rou,2019,113.09
rus,1992,103.29
rus,1993,97.59
rus,1994,85.87
rus,1995,79.85
rus,1996,77.08
rus,1997,78.92
rus,1998,64.99
rus,1999,65.17
rus,2000,69.17
rus,2001,73.8
rus,2002,75.71
rus,2003,73.09
rus,2004,75.48
rus,2005,75.95
rus,2006,77.05
rus,2007,78.77
rus,2008,87.88
rus,2009,86.66
rus,2010,73.9
rus,2011,91.44
rus,2012,84.81
rus,2013,92.6
rus,2014,97.58
rus,2015,100.04
rus,2016,102.38
rus,2017,107.4
rus,2018,104.68
rus,2019,109.97
rwa,1961,27.78
rwa,1962,37.74
rwa,1963,26.8
rwa,1964,26.55
rwa,1965,29.62
rwa,1966,32.15
rwa,1967,39.42
rwa,1968,38.92
rwa,1969,41.29
rwa,1970,43.22
rwa,1971,44.05
rwa,1972,43.57
rwa,1973,45.5
rwa,1974,44.24
rwa,1975,49.18
rwa,1976,51.92
rwa,1977,54.04
rwa,1978,55.02
rwa,1979,59.03
rwa,1980,59.66
rwa,1981,65.4
rwa,1982,68.42
rwa,1983,67.5
rwa,1984,61.3
rwa,1985,72.58
rwa,1986,66.71
rwa,1987,66.59
rwa,1988,65.01
rwa,1989,74.15
rwa,1990,68.69
rwa,1991,78.2
rwa,1992,82.33
rwa,1993,59.38
rwa,1994,42.63
rwa,1995,48.72
rwa,1996,54.76
rwa,1997,57.45
rwa,1998,63.9
rwa,1999,70.05
rwa,2000,76.94
rwa,2001,75.04
rwa,2002,92.98
rwa,2003,85.94
rwa,2004,85.79
rwa,2005,91.61
rwa,2006,95.04
rwa,2007,95.78
rwa,2008,98.03
rwa,2009,110.74
rwa,2010,118.08
rwa,2011,117.1
rwa,2012,124.24
rwa,2013,127.85
rwa,2014,98.09
rwa,2015,100.78
rwa,2016,101.13
rwa,2017,113.96
rwa,2018,116.18
rwa,2019,122.97
sau,1961,10.92
sau,1962,10.72
sau,1963,10.86
sau,1964,11.09
sau,1965,11.76
sau,1966,11.86
sau,1967,12.55
sau,1968,10.97
sau,1969,13.08
sau,1970,14.4
sau,1971,19.83
sau,1972,12.62
sau,1973,15.99
sau,1974,22.7
sau,1975,23.7
sau,1976,20.58
sau,1977,23.52
sau,1978,23.06
sau,1979,25.3
sau,1980,24.66
sau,1981,24.86
sau,1982,32.57
sau,1983,38.27
sau,1984,47.89
sau,1985,54.85
sau,1986,58.66
sau,1987,64.11
sau,1988,69.54
sau,1989,70.82
sau,1990,75.99
sau,1991,74.13
sau,1992,77.41
sau,1993,78.7
sau,1994,79.13
sau,1995,73.56
sau,1996,70.96
sau,1997,78.11
sau,1998,81.08
sau,1999,76.31
sau,2000,79.27
sau,2001,90.07
sau,2002,87.48
sau,2003,91.12
sau,2004,96.19
sau,2005,97.52
sau,2006,99.07
sau,2007,100.28
sau,2008,101.29
sau,2009,97.86
sau,2010,101.26
sau,2011,97.55
sau,2012,94.51
sau,2013,104.04
sau,2014,92.1
sau,2015,101.25
sau,2016,106.66
sau,2017,112.13
sau,2018,121.43
sau,2019,132.78
sdn,1961,23.01
sdn,1962,23.42
sdn,1963,24.71
sdn,1964,23.78
sdn,1965,23.86
sdn,1966,24.14
sdn,1967,27.59
sdn,1968,25.43
sdn,1969,27.91
sdn,1970,29.15
sdn,1971,29.99
sdn,1972,30.62
sdn,1973,31.31
sdn,1974,34.4
sdn,1975,35.23
sdn,1976,36.19
sdn,1977,38.62
sdn,1978,39.36
sdn,1979,38.75
sdn,1980,41.07
sdn,1981,46.27
sdn,1982,40.48
sdn,1983,42.05
sdn,1984,37.33
sdn,1985,45.03
sdn,1986,44.02
sdn,1987,40.4
sdn,1988,47.7
sdn,1989,40.76
sdn,1990,39.81
sdn,1991,48.55
sdn,1992,54.15
sdn,1993,50.52
sdn,1994,59.55
sdn,1995,60.92
sdn,1996,66.79
sdn,1997,68.38
sdn,1998,73.35
sdn,1999,74.86
sdn,2000,78.67
sdn,2001,87.3
sdn,2002,89.57
sdn,2003,98.6
sdn,2004,97.09
sdn,2005,100.8
sdn,2006,102.11
sdn,2007,101.17
sdn,2008,101.98
sdn,2009,104.24
sdn,2010,99.78
sdn,2011,106.86
sdn,2012,80.96
sdn,2013,94.53
sdn,2014,103.2
sdn,2015,91.63
sdn,2016,105.17
sdn,2017,102.21
sdn,2018,117.96
sdn,2019,115.38
sen,1961,43.01
sen,1962,43.71
sen,1963,47.21
sen,1964,46.5
sen,1965,50.03
sen,1966,46.35
sen,1967,50.53
sen,1968,41.97
sen,1969,44.81
sen,1970,35.41
sen,1971,49.52
sen,1972,33.87
sen,1973,39.12
sen,1974,50.23
sen,1975,62.44
sen,1976,56.02
sen,1977,34.48
sen,1978,55.69
sen,1979,41.02
sen,1980,36.69
sen,1981,53.57
sen,1982,53.02
sen,1983,37.3
sen,1984,38.09
sen,1985,48.15
sen,1986,53.1
sen,1987,58.79
sen,1988,50.33
sen,1989,56.96
sen,1990,51.59
sen,1991,54.02
sen,1992,49.2
sen,1993,54.1
sen,1994,54.42
sen,1995,59.86
sen,1996,53.39
sen,1997,49.89
sen,1998,50.45
sen,1999,71.52
sen,2000,70.76
sen,2001,66.6
sen,2002,44.97
sen,2003,61.28
sen,2004,61.63
sen,2005,70.63
sen,2006,60.14
sen,2007,54.23
sen,2008,82.05
sen,2009,90.75
sen,2010,99.25
sen,2011,69.89
sen,2012,83.85
sen,2013,83.63
sen,2014,86
sen,2015,112.23
sen,2016,101.77
sen,2017,136.82001
sen,2018,158.03999
sen,2019,154.53999
sgp,1961,327.14001
sgp,1962,325.95999
sgp,1963,322.94
sgp,1964,327.45999
sgp,1965,349.20001
sgp,1966,364.32001
sgp,1967,368.94
sgp,1968,400.07999
sgp,1969,506.54001
sgp,1970,505.19
sgp,1971,578.78998
sgp,1972,662.90997
sgp,1973,658.62
sgp,1974,667.60999
sgp,1975,741.17999
sgp,1976,814.53003
sgp,1977,825.59003
sgp,1978,810.59998
sgp,1979,821.28998
sgp,1980,843.48999
sgp,1981,798.08002
sgp,1982,766.75
sgp,1983,770.12
sgp,1984,761.37
sgp,1985,653.32001
sgp,1986,590.04999
sgp,1987,521.63
sgp,1988,395.82001
sgp,1989,389.39001
sgp,1990,377.76001
sgp,1991,319.14999
sgp,1992,261.39001
sgp,1993,171.28
sgp,1994,128.03999
sgp,1995,126.96
sgp,1996,102.13
sgp,1997,139.45
sgp,1998,122.19
sgp,1999,130.62
sgp,2000,56.76
sgp,2001,57.67
sgp,2002,76.09
sgp,2003,83.32
sgp,2004,94
sgp,2005,73.91
sgp,2006,77.02
sgp,2007,79.91
sgp,2008,73.2
sgp,2009,73.15
sgp,2010,75.48
sgp,2011,83.11
sgp,2012,86.78
sgp,2013,95.77
sgp,2014,94.54
sgp,2015,98.53
sgp,2016,106.93
sgp,2017,134.99001
sgp,2018,112.86
sgp,2019,112.47
slb,1961,46.13
slb,1962,46.72
slb,1963,48.39
slb,1964,49.8
slb,1965,50.31
slb,1966,49.72
slb,1967,50.87
slb,1968,48.57
slb,1969,53.26
slb,1970,58.11
slb,1971,59.61
slb,1972,58.35
slb,1973,59.7
slb,1974,60.99
slb,1975,62.43
slb,1976,64.59
slb,1977,65.81
slb,1978,67.95
slb,1979,76.01
slb,1980,76.57
slb,1981,82.26
slb,1982,80.63
slb,1983,80.79
slb,1984,92.84
slb,1985,96.05
slb,1986,96.91
slb,1987,77.68
slb,1988,78.86
slb,1989,79.85
slb,1990,78.91
slb,1991,85.8
slb,1992,87.36
slb,1993,85.72
slb,1994,87.66
slb,1995,97.66
slb,1996,100.21
slb,1997,104.56
slb,1998,107.1
slb,1999,100.6
slb,2000,99.89
slb,2001,95.38
slb,2002,97.77
slb,2003,101.47
slb,2004,116.33
slb,2005,132.28999
slb,2006,133.47
slb,2007,143.75
slb,2008,149.49001
slb,2009,144.23
slb,2010,102.32
slb,2011,98.1
slb,2012,95.88
slb,2013,98.01
slb,2014,99.44
slb,2015,100.23
slb,2016,100.34
slb,2017,101.52
slb,2018,102.41
slb,2019,102.65
sle,1961,18.21
sle,1962,19.81
sle,1963,20.07
sle,1964,21.35
sle,1965,22.14
sle,1966,22.99
sle,1967,24.11
sle,1968,23.01
sle,1969,25.16
sle,1970,23.94
sle,1971,24.08
sle,1972,24.65
sle,1973,24.86
sle,1974,25.78
sle,1975,27.22
sle,1976,27.65
sle,1977,28.36
sle,1978,29.23
sle,1979,26.66
sle,1980,27.32
sle,1981,27.61
sle,1982,29.48
sle,1983,27.92
sle,1984,29.3
sle,1985,28.1
sle,1986,31.27
sle,1987,30.31
sle,1988,31.14
sle,1989,32.25
sle,1990,32.55
sle,1991,33.99
sle,1992,31.99
sle,1993,32.43
sle,1994,32.6
sle,1995,30.83
sle,1996,32.19
sle,1997,33.36
sle,1998,30.97
sle,1999,27.47
sle,2000,24.99
sle,2001,28.34
sle,2002,34.35
sle,2003,50.32
sle,2004,56.12
sle,2005,56.34
sle,2006,69.29
sle,2007,59.59
sle,2008,64.07
sle,2009,79.9
sle,2010,90.19
sle,2011,96.08
sle,2012,98.72
sle,2013,103.66
sle,2014,104.83
sle,2015,98.85
sle,2016,96.31
sle,2017,98.93
sle,2018,101.49
sle,2019,105.79
slv,1961,27.06
slv,1962,28.98
slv,1963,29.54
slv,1964,28.98
slv,1965,31.51
slv,1966,34.58
slv,1967,35.16
slv,1968,35.65
slv,1969,36.15
slv,1970,38.49
slv,1971,40.84
slv,1972,39.88
slv,1973,44.44
slv,1974,46.78
slv,1975,50.34
slv,1976,51.85
slv,1977,51.78
slv,1978,58.47
slv,1979,58.16
slv,1980,55.22
slv,1981,50.97
slv,1982,48.39
slv,1983,50.72
slv,1984,56.56
slv,1985,57.54
slv,1986,58.15
slv,1987,55.33
slv,1988,59.38
slv,1989,60.91
slv,1990,64.41
slv,1991,67.79
slv,1992,72.97
slv,1993,71.1
slv,1994,70.52
slv,1995,71.73
slv,1996,72.9
slv,1997,77.53
slv,1998,76.89
slv,1999,78.45
slv,2000,82.4
slv,2001,80.16
slv,2002,81.22
slv,2003,78.84
slv,2004,83.91
slv,2005,86.92
slv,2006,93.23
slv,2007,93.93
slv,2008,100.72
slv,2009,99.74
slv,2010,91.4
slv,2011,90.82
slv,2012,100.65
slv,2013,98.93
slv,2014,99.6
slv,2015,96.88
slv,2016,103.52
slv,2017,103.02
slv,2018,99.1
slv,2019,99.44
som,1961,52.19
som,1962,54.04
som,1963,57.13
som,1964,59.39
som,1965,61.36
som,1966,63.94
som,1967,66.68
som,1968,70
som,1969,71.65
som,1970,73.6
som,1971,72.97
som,1972,77.62
som,1973,74.21
som,1974,71.09
som,1975,77.92
som,1976,78.77
som,1977,82.85
som,1978,86.14
som,1979,87.56
som,1980,92.21
som,1981,94.82
som,1982,98.4
som,1983,94.81
som,1984,94.1
som,1985,100.89
som,1986,99.8
som,1987,107.1
som,1988,110.45
som,1989,111.79
som,1990,104.45
som,1991,84.07
som,1992,71.52
som,1993,78.27
som,1994,88.07
som,1995,89.16
som,1996,91.95
som,1997,92.86
som,1998,94.68
som,1999,91
som,2000,94.1
som,2001,99.31
som,2002,101.62
som,2003,102.45
som,2004,104.01
som,2005,106.88
som,2006,101.44
som,2007,100.25
som,2008,98.2
som,2009,98.03
som,2010,107.69
som,2011,106.29
som,2012,110.17
som,2013,110.35
som,2014,100.77
som,2015,102.05
som,2016,97.18
som,2017,97.29
som,2018,97.22
som,2019,96.79
srb,2006,98.01
srb,2007,90.85
srb,2008,100.6
srb,2009,103.17
srb,2010,100.16
srb,2011,101.2
srb,2012,82.87
srb,2013,99.46
srb,2014,98.04
srb,2015,94.41
srb,2016,107.55
srb,2017,90.68
srb,2018,107.27
srb,2019,107.35
ssd,2012,91.59
ssd,2013,96.02
ssd,2014,100.67
ssd,2015,99.01
ssd,2016,100.32
ssd,2017,102.81
ssd,2018,102.23
ssd,2019,106.52
stp,1961,80.18
stp,1962,84.58
stp,1963,72.33
stp,1964,88.45
stp,1965,81.38
stp,1966,85.35
stp,1967,86.06
stp,1968,83.34
stp,1969,77.35
stp,1970,77.48
stp,1971,84.11
stp,1972,81.12
stp,1973,85.07
stp,1974,80.7
stp,1975,67.48
stp,1976,64.13
stp,1977,63.29
stp,1978,66.19
stp,1979,72.83
stp,1980,59.99
stp,1981,63.56
stp,1982,61.26
stp,1983,61.13
stp,1984,54.12
stp,1985,56.69
stp,1986,59.25
stp,1987,58.21
stp,1988,60.88
stp,1989,54.82
stp,1990,51
stp,1991,53.39
stp,1992,68.75
stp,1993,71.57
stp,1994,76.28
stp,1995,70.34
stp,1996,81.08
stp,1997,94.52
stp,1998,99.73
stp,1999,101.94
stp,2000,102.5
stp,2001,106.24
stp,2002,106.91
stp,2003,107.73
stp,2004,100.61
stp,2005,103.01
stp,2006,101.92
stp,2007,102.29
stp,2008,98.3
stp,2009,100.11
stp,2010,101.4
stp,2011,98.51
stp,2012,100.16
stp,2013,110.03
stp,2014,100.82
stp,2015,84.66
stp,2016,114.52
stp,2017,121.87
stp,2018,101.8
stp,2019,107.51
sur,1961,27.4
sur,1962,31.59
sur,1963,31.43
sur,1964,32.84
sur,1965,39.76
sur,1966,42.24
sur,1967,48.57
sur,1968,49.97
sur,1969,49.35
sur,1970,53.16
sur,1971,52.42
sur,1972,48.51
sur,1973,56.18
sur,1974,55.24
sur,1975,60.98
sur,1976,58.68
sur,1977,61.68
sur,1978,67.23
sur,1979,70.92
sur,1980,76.69
sur,1981,82.82
sur,1982,86.15
sur,1983,79.49
sur,1984,89.06
sur,1985,91.15
sur,1986,89.07
sur,1987,85.96
sur,1988,88.16
sur,1989,89.28
sur,1990,80.15
sur,1991,88.07
sur,1992,92.35
sur,1993,83.27
sur,1994,78.57
sur,1995,78.5
sur,1996,76.41
sur,1997,76.61
sur,1998,66.55
sur,1999,68.34
sur,2000,64.1
sur,2001,70.01
sur,2002,57.48
sur,2003,62.33
sur,2004,65.24
sur,2005,67.69
sur,2006,72.51
sur,2007,77.4
sur,2008,77.37
sur,2009,89.48
sur,2010,92.08
sur,2011,90.64
sur,2012,91.3
sur,2013,98.62
sur,2014,101.67
sur,2015,98.2
sur,2016,100.12
sur,2017,103.79
sur,2018,98.41
sur,2019,99.03
svk,1993,137.88
svk,1994,134.92999
svk,1995,127.94
svk,1996,134.98
svk,1997,134.16
svk,1998,127.52
svk,1999,121.39
svk,2000,102.36
svk,2001,110.53
svk,2002,113.57
svk,2003,104.15
svk,2004,116.14
svk,2005,113.04
svk,2006,104.99
svk,2007,100.42
svk,2008,114.2
svk,2009,101.1
svk,2010,87.14
svk,2011,98.91
svk,2012,85.34
svk,2013,93.44
svk,2014,104.62
svk,2015,89.62
svk,2016,105.76
svk,2017,91.96
svk,2018,97.8
svk,2019,97.8
svn,1992,90.16
svn,1993,105.2
svn,1994,115.23
svn,1995,111.63
svn,1996,106.94
svn,1997,107.45
svn,1998,111.17
svn,1999,106.36
svn,2000,104.42
svn,2001,109.47
svn,2002,122.2
svn,2003,111.56
svn,2004,119.31
svn,2005,111.8
svn,2006,108.54
svn,2007,108.12
svn,2008,107.74
svn,2009,104.8
svn,2010,103.76
svn,2011,102.96
svn,2012,94.57
svn,2013,91.08
svn,2014,97.67
svn,2015,101.74
svn,2016,100.59
svn,2017,97.74
svn,2018,101.8
svn,2019,99.29
swe,1961,93.86
swe,1962,94.97
swe,1963,95.25
swe,1964,97.13
swe,1965,95.97
swe,1966,89.81
swe,1967,95.13
swe,1968,96.32
swe,1969,87.41
swe,1970,92.31
swe,1971,92.15
swe,1972,92.02
swe,1973,89.92
swe,1974,103.08
swe,1975,95.59
swe,1976,99.79
swe,1977,100.77
swe,1978,103.55
swe,1979,102.78
swe,1980,103.39
swe,1981,106.78
swe,1982,109.82
swe,1983,107.75
swe,1984,117.21
swe,1985,109.59
swe,1986,106.63
swe,1987,96.51
swe,1988,98.11
swe,1989,105.94
swe,1990,109.93
swe,1991,93.59
swe,1992,89.2
swe,1993,100.96
swe,1994,95.71
swe,1995,97.04
swe,1996,102.18
swe,1997,104.33
swe,1998,102.33
swe,1999,98.96
swe,2000,100.32
swe,2001,98.67
swe,2002,99.05
swe,2003,97.18
swe,2004,100.62
swe,2005,96.33
swe,2006,90.66
swe,2007,92.96
swe,2008,94.22
swe,2009,96.18
swe,2010,90.85
swe,2011,93.07
swe,2012,93.11
swe,2013,93.26
swe,2014,99.57
swe,2015,102.35
swe,2016,98.08
swe,2017,100.96
swe,2018,84.12
swe,2019,100.34
swz,1961,31.31
swz,1962,32.84
swz,1963,35.05
swz,1964,33.63
swz,1965,32.38
swz,1966,37.62
swz,1967,40.73
swz,1968,40.02
swz,1969,41.64
swz,1970,47.19
swz,1971,47.52
swz,1972,51.73
swz,1973,50.15
swz,1974,53.62
swz,1975,54.41
swz,1976,56.24
swz,1977,53.48
swz,1978,60.2
swz,1979,60.39
swz,1980,67.11
swz,1981,70.87
swz,1982,71.22
swz,1983,72.37
swz,1984,75.43
swz,1985,77.41
swz,1986,83.1
swz,1987,82.47
swz,1988,79.53
swz,1989,78.74
swz,1990,79.1
swz,1991,78.29
swz,1992,82.31
swz,1993,76.63
swz,1994,77.95
swz,1995,74.49
swz,1996,76.87
swz,1997,75.3
swz,1998,74.13
swz,1999,79.19
swz,2000,76.85
swz,2001,75.97
swz,2002,84.51
swz,2003,85.26
swz,2004,85.86
swz,2005,91.42
swz,2006,89.94
swz,2007,88.16
swz,2008,90.3
swz,2009,91.64
swz,2010,95.63
swz,2011,98.27
swz,2012,100.81
swz,2013,102.6
swz,2014,102.38
swz,2015,100.87
swz,2016,96.75
swz,2017,99
swz,2018,100.83
swz,2019,100.75
syc,1961,155.14
syc,1962,165.14999
syc,1963,155.14999
syc,1964,184.62
syc,1965,167.44
syc,1966,192.23
syc,1967,233.25
syc,1968,254.08
syc,1969,170.97
syc,1970,162.83
syc,1971,149.69
syc,1972,185.03
syc,1973,170.39999
syc,1974,165.14999
syc,1975,150.44
syc,1976,151.21001
syc,1977,138.14
syc,1978,128.25
syc,1979,140.61
syc,1980,150.62
syc,1981,148.75999
syc,1982,147.09
syc,1983,164.25
syc,1984,134.28
syc,1985,157.28999
syc,1986,168.75
syc,1987,131.25999
syc,1988,118.69
syc,1989,129
syc,1990,125.39
syc,1991,130.59
syc,1992,120.63
syc,1993,125.16
syc,1994,143.24001
syc,1995,167.89
syc,1996,161.56
syc,1997,174.02
syc,1998,159.84
syc,1999,157.97
syc,2000,146.17
syc,2001,129.92999
syc,2002,127.89
syc,2003,123.37
syc,2004,110.71
syc,2005,102.39
syc,2006,98.47
syc,2007,103.15
syc,2008,103.48
syc,2009,97.52
syc,2010,98.68
syc,2011,109.49
syc,2012,93.71
syc,2013,88.29
syc,2014,96.04
syc,2015,98.78
syc,2016,105.18
syc,2017,92.13
syc,2018,94.32
syc,2019,92.5
syr,1961,21.52
syr,1962,29.26
syr,1963,27.14
syr,1964,29.33
syr,1965,28.33
syr,1966,24.23
syr,1967,30.71
syr,1968,28.9
syr,1969,31.49
syr,1970,24.76
syr,1971,28.19
syr,1972,38.09
syr,1973,24.33
syr,1974,41.8
syr,1975,43.86
syr,1976,50.2
syr,1977,47.9
syr,1978,55.73
syr,1979,51.75
syr,1980,70.7
syr,1981,71.82
syr,1982,74.66
syr,1983,73.1
syr,1984,66.5
syr,1985,72
syr,1986,78.79
syr,1987,67.02
syr,1988,90
syr,1989,63.9
syr,1990,75.51
syr,1991,74.53
syr,1992,86.17
syr,1993,79.55
syr,1994,86.3
syr,1995,92.73
syr,1996,103.94
syr,1997,88.76
syr,1998,114.42
syr,1999,93.73
syr,2000,106.87
syr,2001,105.71
syr,2002,127.69
syr,2003,125.46
syr,2004,128.84
syr,2005,137.91
syr,2006,149.17
syr,2007,130.73
syr,2008,122.32
syr,2009,136.78
syr,2010,128.07001
syr,2011,145.02
syr,2012,131.78
syr,2013,117.91
syr,2014,95.02
syr,2015,103.73
syr,2016,101.25
syr,2017,107.62
syr,2018,104.38
syr,2019,118.9
tcd,1961,16.25
tcd,1962,16.72
tcd,1963,17.71
tcd,1964,17.33
tcd,1965,17.03
tcd,1966,16.99
tcd,1967,16.88
tcd,1968,17.45
tcd,1969,17.36
tcd,1970,16.9
tcd,1971,16.6
tcd,1972,15.88
tcd,1973,14.59
tcd,1974,14.8
tcd,1975,15.66
tcd,1976,16.34
tcd,1977,16.96
tcd,1978,17.84
tcd,1979,18.28
tcd,1980,18.83
tcd,1981,18.17
tcd,1982,18.37
tcd,1983,18.54
tcd,1984,15.87
tcd,1985,18.91
tcd,1986,19.67
tcd,1987,19.51
tcd,1988,21.95
tcd,1989,21.76
tcd,1990,21.37
tcd,1991,29.34
tcd,1992,30.79
tcd,1993,29.05
tcd,1994,33.53
tcd,1995,34.47
tcd,1996,35.93
tcd,1997,38.82
tcd,1998,44.67
tcd,1999,43.58
tcd,2000,43.84
tcd,2001,49.91
tcd,2002,48.73
tcd,2003,53.62
tcd,2004,50.36
tcd,2005,58.79
tcd,2006,60.4
tcd,2007,63.31
tcd,2008,66.1
tcd,2009,66.33
tcd,2010,89.46
tcd,2011,74.8
tcd,2012,99.15
tcd,2013,94.1
tcd,2014,97.54
tcd,2015,97.01
tcd,2016,105.45
tcd,2017,108.35
tcd,2018,114.44
tcd,2019,118.32
tgo,1961,25.11
tgo,1962,25.64
tgo,1963,27.3
tgo,1964,28.15
tgo,1965,28.87
tgo,1966,30.19
tgo,1967,30
tgo,1968,30.51
tgo,1969,30.87
tgo,1970,33.44
tgo,1971,34.58
tgo,1972,32.6
tgo,1973,33.21
tgo,1974,32.5
tgo,1975,33.75
tgo,1976,32.54
tgo,1977,31.56
tgo,1978,34.33
tgo,1979,36.46
tgo,1980,35.63
tgo,1981,35.82
tgo,1982,35.58
tgo,1983,33.1
tgo,1984,36.72
tgo,1985,38.3
tgo,1986,39.06
tgo,1987,38.41
tgo,1988,41.19
tgo,1989,43.95
tgo,1990,45.13
tgo,1991,42.92
tgo,1992,43.56
tgo,1993,50.76
tgo,1994,49.51
tgo,1995,50.58
tgo,1996,57.75
tgo,1997,60.08
tgo,1998,57.92
tgo,1999,62.72
tgo,2000,57.73
tgo,2001,61.42
tgo,2002,61.94
tgo,2003,62.95
tgo,2004,64.79
tgo,2005,70.6
tgo,2006,75.83
tgo,2007,77.61
tgo,2008,85.7
tgo,2009,92.57
tgo,2010,93.35
tgo,2011,101.02
tgo,2012,97.75
tgo,2013,91.72
tgo,2014,101.68
tgo,2015,98.74
tgo,2016,99.58
tgo,2017,103.51
tgo,2018,107.2
tgo,2019,109.2
tha,1961,21.3
tha,1962,22.82
tha,1963,24.24
tha,1964,23.67
tha,1965,24.09
tha,1966,27.44
tha,1967,25.12
tha,1968,26.98
tha,1969,28.98
tha,1970,30.02
tha,1971,30.28
tha,1972,29.08
tha,1973,34.6
tha,1974,34.07
tha,1975,37.82
tha,1976,40.54
tha,1977,40.56
tha,1978,47.03
tha,1979,43.9
tha,1980,48
tha,1981,49.13
tha,1982,48.95
tha,1983,51.68
tha,1984,53.29
tha,1985,55.76
tha,1986,51.78
tha,1987,52.52
tha,1988,58.39
tha,1989,60.89
tha,1990,56.79
tha,1991,62.45
tha,1992,65.21
tha,1993,63.58
tha,1994,66.31
tha,1995,67.45
tha,1996,69.7
tha,1997,70.58
tha,1998,67.8
tha,1999,70.54
tha,2000,77.61
tha,2001,80.46
tha,2002,81.49
tha,2003,85.96
tha,2004,82.71
tha,2005,81.93
tha,2006,84.32
tha,2007,93.25
tha,2008,91.26
tha,2009,93.18
tha,2010,94.16
tha,2011,100.4
tha,2012,106.09
tha,2013,104.77
tha,2014,102.92
tha,2015,96.6
tha,2016,100.48
tha,2017,101.56
tha,2018,103.68
tha,2019,98.71
tjk,1992,40.89
tjk,1993,33.35
tjk,1994,32.09
tjk,1995,31.68
tjk,1996,28.12
