geo,time,bx_trf_pwkr_cd_dt
lbn,2002,2544451535
lbn,2003,4742999661.21
lbn,2004,5591436083.33333
lbn,2005,4924310615.23333
lbn,2006,5202237750
lbn,2007,5769240000
lbn,2008,7180590000
lbn,2009,7558138453.77696
lbn,2010,6914055025.09956
lbn,2011,6877547081.5
lbn,2012,6671241574.6
lbn,2013,7566589339.8
lbn,2014,7190794584.9
lbn,2015,7480817046.6
lbn,2016,7605729645.2
lbn,2017,7061853364.3
lbn,2018,6977962173.6873
lbn,2019,7410021339.89472
lbn,2020,6633293860.45292
lbr,2004,58446876.10643
lbr,2005,31854955.6481
lbr,2006,78814942.27944
lbr,2007,61977178.09188
lbr,2008,58122231.57602
lbr,2009,25116904.33394
lbr,2010,294231962.16
lbr,2011,523002507.43
lbr,2012,546822359.375
lbr,2013,412747709.29606
lbr,2014,512000267.58
lbr,2015,654424479.48
lbr,2016,580127751.435
lbr,2017,403475872.71498
lbr,2018,459924732.05286
lbr,2019,346244091.57436
lbr,2020,333398262.6549
lby,2000,9000000
lby,2001,10000000
lby,2002,7000000
lby,2003,8000000
lby,2004,10000000
lby,2005,15000000
lby,2006,16000000
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,0
lby,2013,0
lby,2014,0
lby,2015,0
lby,2016,0
lby,2017,0
lby,2018,0
lby,2019,0
lca,1983,688888.9074
lca,1984,6446913.719
lca,1985,12204937.93
lca,1986,17962963.1
lca,1987,20444444.66
lca,1988,15851851.46
lca,1989,15370369.91
lca,1990,16111110.69
lca,1991,17737037.66
lca,1992,2059259.176
lca,1993,15429629.33
lca,1994,21781480.79
lca,1995,21207407.40741
lca,1996,25170370.37037
lca,1997,23000000
lca,1998,23566666.66667
lca,1999,23951851.85185
lca,2000,23829629.62963
lca,2001,24133333.33333
lca,2002,24561711.11111
lca,2003,25114325.92593
lca,2004,26316296.2963
lca,2005,27063248.14815
lca,2006,27836714.81481
lca,2007,28605818.51852
lca,2008,28904014.81481
lca,2009,27990070
lca,2010,28993654.44444
lca,2011,29444433.7037
lca,2012,29789458.88889
lca,2013,30146932.59259
lca,2014,35230047.97823
lca,2015,40500667.3486
lca,2016,38390538.55864
lca,2017,41863011.78086
lca,2018,42919945.97612
lca,2019,43217252.59834
lca,2020,59588737.04347
lka,1975,8562662.125
lka,1976,12957679.75
lka,1977,18482927.32
lka,1978,39031032.56
lka,1979,60065425.87
lka,1980,151700653.1
lka,1981,229559402.5
lka,1982,289306793.2
lka,1983,294477050.8
lka,1984,300945312.5
lka,1985,291652252.2
lka,1986,325967742.9
lka,1987,350058441.2
lka,1988,357666870.1
lka,1989,358011932.4
lka,1990,400775817.9
lka,1991,442093994.1
lka,1992,547805053.7
lka,1993,632381958
lka,1994,715192443.8
lka,1995,800969017.959
lka,1996,843173016.3939
lka,1997,933731256.2051
lka,1998,1013337090.0168
lka,1999,1064301778.3232
lka,2000,1154285558.8842
lka,2001,1169810000
lka,2002,1296070000
lka,2003,1423470000
lka,2004,1573780000
lka,2005,1975536000
lka,2006,2166770000
lka,2007,2507300000
lka,2008,2924500000
lka,2009,3336700000
lka,2010,4123130000
lka,2011,5153010000
lka,2012,5999552324.37494
lka,2013,6422186627.14356
lka,2014,7036326550.64495
lka,2015,6999731474.7887
lka,2016,7261851525.12139
lka,2017,7190296015.03347
lka,2018,7043039552.3926
lka,2019,6748702044.3482
lka,2020,7140414362.13216
lso,1975,121702577.63414
lso,1976,137999999.88
lso,1977,165139999.8564
lso,1978,177444999.8457
lso,1979,212464605.56866
lso,1980,263214072.77115
lso,1981,290572149.78126
lso,1982,809851055.94456
lso,1983,883397048.82599
lso,1984,766484900.69333
lso,1985,581114886.05916
lso,1986,616682777.34987
lso,1987,950243061.90382
lso,1988,869488189.83478
lso,1989,879817033.56828
lso,1990,998588133.07065
lso,1991,1022332371.93952
lso,1992,1121339278.19444
lso,1993,1037070181.75007
lso,1994,1132746440.12545
lso,1995,1086080389.98874
lso,1996,930876742.25351
lso,1997,873843477.36182
lso,1998,631203783.44616
lso,1999,524887056.29459
lso,2000,477597130.98118
lso,2001,401257772.24989
lso,2002,388679066.31925
lso,2003,556865002.80164
lso,2004,627155112.40988
lso,2005,599353498.16625
lso,2006,613864588.26656
lso,2007,638151332.95516
lso,2008,575856885.79996
lso,2009,547925096.35722
lso,2010,610124769.86335
lso,2011,649335749.73177
lso,2012,554558512.02927
lso,2013,462918822.81784
lso,2014,392994339.08937
lso,2015,370828477.72834
lso,2016,453529594.80896
lso,2017,549810084.2715
lso,2018,581803816.41568
lso,2019,543706903.648
lso,2020,470565619.54849
ltu,1993,34529.8834
ltu,1994,743072.0925
ltu,1995,1095000
ltu,1996,2575000
ltu,1997,2927500
ltu,1998,3425000
ltu,1999,2995000
ltu,2000,49942500
ltu,2001,79150000
ltu,2002,109248045.56063
ltu,2003,114833998.25069
ltu,2004,577492856.21862
ltu,2005,745271334.52902
ltu,2006,994408039.50579
ltu,2007,1433095298.4502
ltu,2008,1565309357.23937
ltu,2009,1239844220.62712
ltu,2010,1673160028.67821
ltu,2011,1955415493.73627
ltu,2012,1507182354.29963
ltu,2013,2059903380.92754
ltu,2014,2113240954.13685
ltu,2015,1372817412.18961
ltu,2016,1279932371.67246
ltu,2017,1302553153.70638
ltu,2018,1386978491.32509
ltu,2019,1303940311.17966
ltu,2020,790579509.40722
lux,1995,729768310.5
lux,1996,710613403.3
lux,1997,649018920.9
lux,1998,656584228.5
lux,1999,651565786.91486
lux,2000,578526380.88854
lux,2001,576637535.90273
lux,2002,827567939.03201
lux,2003,1046961818.87196
lux,2004,1178139806.67344
lux,2005,1188806929.25739
lux,2006,1293535584.22105
lux,2007,1479294564.54908
lux,2008,1661639088.35709
lux,2009,1676276506.90137
lux,2010,1669576588.11837
lux,2011,1810620150.68358
lux,2012,1717898508.05783
lux,2013,1921579735.11739
lux,2014,1888091667.77206
lux,2015,1675230437.88399
lux,2016,1739875975.63377
lux,2017,1907535912.63716
lux,2018,2098194468.55925
lux,2019,2041361755.82721
lux,2020,2138374842.02146
lva,1996,40771000
lva,1997,45709000
lva,1998,49400000
lva,1999,48600000
lva,2000,252175940.9126
lva,2001,273692698.82205
lva,2002,112559795.75536
lva,2003,157503054.34166
lva,2004,218566190.58442
lva,2005,379053687.81205
lva,2006,480130050.06381
lva,2007,550487314.65338
lva,2008,1920429181.47452
lva,2009,1586661134.03815
lva,2010,1257366064.50216
lva,2011,1505693369.41964
lva,2012,1498595197.6768
lva,2013,1604442120.94207
lva,2014,1553480634.46155
lva,2015,1335768739.25559
lva,2016,1234945490.06786
lva,2017,1274146124.40624
lva,2018,1237349320.48535
lva,2019,1142611838.1223
lva,2020,1088349705.22203
mac,2002,46620166.55394
mac,2003,47740741.36947
mac,2004,53334689.02065
mac,2005,53150239.34345
mac,2006,55465112.18823
mac,2007,54385821.92676
mac,2008,51598913.43756
mac,2009,48381809.27006
mac,2010,46853508.74875
mac,2011,48292669.47396
mac,2012,46907064.12193
mac,2013,48659083.05472
mac,2014,36864800.29182
mac,2015,39527609.17402
mac,2016,27588639.77234
mac,2017,25425686.26892
mac,2018,22801205.46436
mac,2019,21815988.45891
mac,2020,19118105.8356
mar,1975,533005981.4
mar,1976,547143920.9
mar,1977,589561645.5
mar,1978,763199218.8
mar,1979,948415710.4
mar,1980,1053942871
mar,1981,1013863098
mar,1982,849573425.3
mar,1983,916988281.3
mar,1984,873726684.6
mar,1985,972522277.8
mar,1986,1399646484
mar,1987,1588903320
mar,1988,1304641724
mar,1989,1336566040
mar,1990,2006347290
mar,1991,1990340576
mar,1992,2170446289
mar,1993,1959089111
mar,1994,1827395508
mar,1995,1969500647.08401
mar,1996,2165473712.6724
mar,1997,1892809709.27865
mar,1998,2010637641.59177
mar,1999,1938105631.44868
mar,2000,2160962378.14278
mar,2001,3260920244.44892
mar,2002,2877152600.81515
mar,2003,3613916567.1919
mar,2004,4220836008.11524
mar,2005,4589226819.79731
mar,2006,5451371054.8234
mar,2007,6730472440.80241
mar,2008,6894287729.1636
mar,2009,6269117560.51746
mar,2010,6422541530.26634
mar,2011,7256310891.67544
mar,2012,6507905288.19902
mar,2013,6881699960.00074
mar,2014,7788695018.11779
mar,2015,6903543638.09132
mar,2016,6383473883.82103
mar,2017,6823002118.11193
mar,2018,6919419947.6764
mar,2019,6962578453.17234
mar,2020,7418557947.28538
mda,1995,1020000
mda,1996,87080000
mda,1997,114320000
mda,1998,122170000
mda,1999,110410000
mda,2000,177580000
mda,2001,242210000
mda,2002,322590000
mda,2003,484020000
mda,2004,701370000
mda,2005,915080000
mda,2006,1175820000
mda,2007,1491260000
mda,2008,1888020000
mda,2009,1352350000
mda,2010,1752830000
mda,2011,1813110000
mda,2012,1986440000
mda,2013,2191540000
mda,2014,2075920000
mda,2015,1540120000
mda,2016,1467220000
mda,2017,1637870000
mda,2018,1837930000
mda,2019,1909910000
mda,2020,1876620000
mdg,1974,415448.457
mdg,1975,466609.2396
mdg,1976,711447.1793
mdg,1977,325628.4893
mdg,1978,398838.9373
mdg,1979,47009.971
mdg,1980,378646.7016
mdg,1981,220807.0755
mdg,1982,114372.0374
mdg,1983,116157.7329
mdg,1984,5636074.543
mdg,1985,4573740.005
mdg,1986,5869821.548
mdg,1987,4648277.283
mdg,1988,4029545.307
mdg,1989,9741570.473
mdg,1990,7870713.234
mdg,1991,13130938.53
mdg,1992,15214864.73
mdg,1993,13543858.53
mdg,1994,12743958.47
mdg,1995,9102989.43611
mdg,1996,6241918.02938
mdg,1997,12184519.95011
mdg,1998,11462127.22894
mdg,1999,11621994.74042
mdg,2000,11270072.55408
mdg,2001,10871296.08699
mdg,2002,29323596.14412
mdg,2003,16231547.7
mdg,2004,11506654.2
mdg,2005,101672956.26687
mdg,2006,150260189.02942
mdg,2007,254488696.94511
mdg,2008,313991941.09928
mdg,2009,283721276.64911
mdg,2010,455825544.21365
mdg,2011,335015246.96464
mdg,2012,330495619.94164
mdg,2013,357754330.94423
mdg,2014,344438244.03065
mdg,2015,326844541.39642
mdg,2016,299204626.14195
mdg,2017,342776977.91886
mdg,2018,425502225.71638
mdg,2019,407676204.1976
mdg,2020,495356527.44637
mdv,1983,2500000
mdv,1984,2500000
mdv,1985,1750000
mdv,1986,1000000
mdv,1987,1000000
mdv,1988,1200000.048
mdv,1989,1399999.976
mdv,1990,1700000.048
mdv,1991,1799999.952
mdv,1992,1600000.024
mdv,1993,1299999.952
mdv,1994,2173581.839
mdv,1995,2365779.02
mdv,1996,2707756.11
mdv,1997,2452076.46
mdv,1998,2450000
mdv,1999,2196854.87
mdv,2000,2196854.87
mdv,2001,1823118.75
mdv,2002,2012192.12
mdv,2003,2012192.12
mdv,2004,2900092.28
mdv,2005,2257250
mdv,2006,2800000
mdv,2007,7934160.76054
mdv,2008,6265651.33266
mdv,2009,4510691.34712
mdv,2010,3159198.48034
mdv,2011,2997538.93949
mdv,2012,3147415.88647
mdv,2013,3304786.68079
mdv,2014,3470026.01483
mdv,2015,3643527.31557
mdv,2016,3825703.68135
mdv,2017,4016988.86542
mdv,2018,4217838.30869
mdv,2019,4428730.22412
mdv,2020,4650166.73533
mex,1979,177000000
mex,1980,1039000000
mex,1981,1220000000
mex,1982,1226000000
mex,1983,1391000000
mex,1984,1561000000
mex,1985,1616000000
mex,1986,1771000000
mex,1987,1985000000
mex,1988,2439000000
mex,1989,2793000000
mex,1990,3098000000
mex,1991,3030000000
mex,1992,3700000000
mex,1993,3979000000
mex,1994,4121819824
mex,1995,4368120000
mex,1996,4949000000
mex,1997,5545800000
mex,1998,6501246000
mex,1999,6648625182
mex,2000,7524742980
mex,2001,10146263000
mex,2002,11029448100
mex,2003,16653686411
mex,2004,19861747959
mex,2005,22741840920
mex,2006,26542811527
mex,2007,26879863159
mex,2008,26041489177
mex,2009,22075734996
mex,2010,22080259154
mex,2011,23445660523
mex,2012,23208649190
mex,2013,23188811955
mex,2014,24802081325
mex,2015,26233171803
mex,2016,28690957406
mex,2017,32270507679
mex,2018,35768416627
mex,2019,39021789685
mex,2020,42878274907
mhl,2005,23743313.99008
mhl,2006,25993301.2239
mhl,2007,25141959.52475
mhl,2008,23064845.27965
mhl,2009,23586551.15648
mhl,2010,22214933.54669
mhl,2011,22145271.40914
mhl,2012,23236798.19814
mhl,2013,24555434.90567
mhl,2014,26081549.29567
mhl,2015,27340028.91
mhl,2016,28340028.91
mhl,2017,30450053
mhl,2018,31450053
mhl,2019,31450053
mhl,2020,31000000
mkd,1996,67780000
mkd,1997,77690000
mkd,1998,63237639
mkd,1999,76537013
mkd,2000,80920990
mkd,2001,73439228
mkd,2002,105902711
mkd,2003,173661464
mkd,2004,213016054
mkd,2005,226568479
mkd,2006,266556404
mkd,2007,345010224
mkd,2008,406625951
mkd,2009,381153563
mkd,2010,387931157
mkd,2011,434124447
mkd,2012,394153574
mkd,2013,376068216.9
mkd,2014,366518601
mkd,2015,306656775
mkd,2016,290838022
mkd,2017,314499343
mkd,2018,344454462
mkd,2019,317088137
mkd,2020,412935987
mli,1975,23307043.08
mli,1976,17744260.79
mli,1977,26497917.18
mli,1978,44315269.47
mli,1979,54061260.22
mli,1980,59399974.82
mli,1981,47657344.82
mli,1982,39408866.88
mli,1983,36476615.91
mli,1984,32497501.37
mli,1985,66998626.71
mli,1986,68436607.36
mli,1987,88175628.66
mli,1988,73225212.1
mli,1989,75954139.71
mli,1990,106917976.4
mli,1991,93014381.41
mli,1992,116550643.9
mli,1993,125616882.3
mli,1994,103187164.3
mli,1995,112110941.548
mli,1996,110719833.68318
mli,1997,91724874.62231
mli,1998,84462836.02849
mli,1999,86308388.69245
mli,2000,73163954.85459
mli,2001,88167264.57977
mli,2002,137653692.70648
mli,2003,153798953.42054
mli,2004,155463489.68097
mli,2005,177186056.19818
mli,2006,211841834.38169
mli,2007,343921185.42016
mli,2008,430990922.06569
mli,2009,453740407.53592
mli,2010,472745533.91687
mli,2011,784108010.6212
mli,2012,827464340.85948
mli,2013,894509061.01394
mli,2014,920264925.97665
mli,2015,816601762.06828
mli,2016,826680970.7676
mli,2017,883257573.6499
mli,2018,1022074241.44512
mli,2019,1022074241.44512
mli,2020,987299900.53275
mlt,1971,18177015.3
mlt,1972,17820796.97
mlt,1973,19522953.03
mlt,1974,18677930.83
mlt,1975,21830467.22
mlt,1976,32224994.66
mlt,1977,36229381.56
mlt,1978,26467153.55
mlt,1979,28733226.78
mlt,1980,35029144.29
mlt,1981,28187164.31
mlt,1982,39306793.21
mlt,1983,42779594.42
mlt,1984,36873622.89
mlt,1985,34743316.65
mlt,1986,45802402.5
mlt,1987,46021369.93
mlt,1988,51684013.37
mlt,1989,70015853.88
mlt,1990,58211399.08
mlt,1991,42017990.11
mlt,1992,30490085.6
mlt,1993,25454542.16
mlt,1994,23547245.03
mlt,1995,15190289.2349
mlt,1996,13121567.31026
mlt,1997,9111576.98392
mlt,1998,13097150.38332
mlt,1999,20135248.60177
mlt,2000,17497061.34313
mlt,2001,12930129.41561
mlt,2002,21201644.69453
mlt,2003,25794804.03738
mlt,2004,319219551.90867
mlt,2005,222082588.83584
mlt,2006,208795974.10338
mlt,2007,229286698.43601
mlt,2008,264462405.60039
mlt,2009,259902916.9464
mlt,2010,229566340.67297
mlt,2011,227124909.98634
mlt,2012,200108441.48954
mlt,2013,245878450.10781
mlt,2014,252779864.01193
mlt,2015,274400266.63569
mlt,2016,251428716.52928
mlt,2017,269545190.67137
mlt,2018,277333449.2977
mlt,2019,264553377.21287
mlt,2020,280000238.5993
mmr,1987,5972804.546
mmr,1988,6836565.018
mmr,1989,9275733.948
mmr,1990,5970436.096
mmr,1991,1552868.009
mmr,1992,279829.0849
mmr,1993,28537929.53
mmr,1994,41800518.04
mmr,1995,80575032.923
mmr,1996,122450105.27051
mmr,1997,147205581.00798
mmr,1998,135822962.75522
mmr,1999,135053917.97165
mmr,2000,102152604.79581
mmr,2001,116158175.6165
mmr,2002,105385646.32299
mmr,2003,84412131.69147
mmr,2004,116573115.83633
mmr,2005,129488927.89473
mmr,2006,115168164.05508
mmr,2007,81009057.88907
mmr,2008,54744020.16984
mmr,2009,54472032.22486
mmr,2010,114854849.28876
mmr,2011,127075981.13309
mmr,2012,274616061.70034
mmr,2013,1643883378.07428
mmr,2014,1807677675.0137
mmr,2015,1933727555.49391
mmr,2016,2254714796.43757
mmr,2017,2452869388.04774
mmr,2018,2673495005.35447
mmr,2019,2553189788.15473
mmr,2020,2249552446.63015
mne,2005,0
mne,2006,0
mne,2007,196425072.40747
mne,2008,298104236.13287
mne,2009,303165047.74189
mne,2010,415967090.44682
mne,2011,509607732.22053
mne,2012,507500921.44348
mne,2013,545308440.0536
mne,2014,543354188.55266
mne,2015,469734652.33457
mne,2016,480844129.10127
mne,2017,522997313.49104
mne,2018,588907941.56745
mne,2019,584315521.91744
mne,2020,600703223.75513
mng,1998,5500000
mng,1999,7873673.73713
mng,2000,1101304.34783
mng,2001,26684782.6087
mng,2002,68695859.25503
mng,2003,79355447.09788
mng,2004,202508011.37265
mng,2005,176948504.0516
mng,2006,155191920.28067
mng,2007,178029700
mng,2008,224595247.17883
mng,2009,199618694.3162
mng,2010,266242560.54764
mng,2011,249642620.81992
mng,2012,323836415.05826
mng,2013,257134721.74312
mng,2014,255121827.0195
mng,2015,260910769.82618
mng,2016,259876359.1862
mng,2017,273364998.11836
mng,2018,440554140.26969
mng,2019,560930420.3745
mng,2020,548833335.41141
moz,1980,53400001.53
moz,1981,64500000
moz,1982,63500000
moz,1983,75199996.95
moz,1984,57000000
moz,1985,40799999.24
moz,1986,50000000
moz,1987,58000000
moz,1988,71599998.47
moz,1989,71300003.05
moz,1990,70400001.53
moz,1991,55599998.47
moz,1992,58000000
moz,1993,59599998.47
moz,1994,54799999.24
moz,1995,59099998.47
moz,1996,61000000
moz,1997,63599998.47
moz,1998,46299999.24
moz,1999,38000000
moz,2000,36799999.24
moz,2001,41817001.34
moz,2002,52554813.39
moz,2003,69478279.11
moz,2004,57518516.54
moz,2005,58891885.44188
moz,2006,80032492.16
moz,2007,99385835.74
moz,2008,115743972.10021
moz,2009,111125263.22
moz,2010,115777234.51
moz,2011,129669769.55
moz,2012,174107424.238
moz,2013,152410998.67533
moz,2014,155464965.93
moz,2015,142879136.45926
moz,2016,93372689.54824
moz,2017,257936772.46125
moz,2018,296070198.90332
moz,2019,299567589.19175
moz,2020,348813813.34301
mrt,1975,440791.8155
mrt,1976,422013.551
mrt,1977,307104.528
mrt,1978,563227.7131
mrt,1979,2353325.605
mrt,1980,5575631.142
mrt,1981,3706323.862
mrt,1982,2317981.958
mrt,1983,1222367.525
mrt,1984,956062.9129
mrt,1985,791334.2118
mrt,1986,1855462.193
mrt,1987,6700205.326
mrt,1988,9300986.29
mrt,1989,4780195.236
mrt,1990,13708147.05
mrt,1991,11739461.9
mrt,1992,50134010.31
mrt,1993,2268102.407
mrt,1994,4895812.035
mrt,1995,5448170.45761
mrt,1996,4365199.85911
mrt,1997,2693388.35719
mrt,1998,2207179.52346
mrt,2005,0
mrt,2006,0
mrt,2007,0
mrt,2008,0
mrt,2009,0
mrt,2010,0
mrt,2011,0
mrt,2012,0
mrt,2013,0
mrt,2014,0
mrt,2015,0
mrt,2016,0
mrt,2017,77170265.83343
mrt,2018,60391856.66092
mrt,2019,64458913.64076
mrt,2020,168665175.56051
mus,1994,118000000
mus,1995,132000000
mus,1996,160000000
mus,1997,168000000
mus,1998,180000000
mus,1999,178000000
mus,2000,177000000
mus,2001,615851.28132
mus,2002,633981.31261
mus,2003,573714.31161
mus,2004,729710.02202
mus,2005,609194.4962
mus,2006,728800.69486
mus,2007,703594.96966
mus,2008,633706.42762
mus,2009,660462.95715
mus,2010,814358.90924
mus,2011,518994.66907
mus,2012,861942.59994
mus,2013,552880.10274
mus,2014,327038003.84048
mus,2015,223577781.35729
mus,2016,194066629.08121
mus,2017,250243134.92637
mus,2018,244621262.47094
mus,2019,318511666.22338
mus,2020,284728298.41293
mwi,1994,766905.8442
mwi,1995,523432.0348
mwi,1996,647354.18744
mwi,1997,744944.63845
mwi,1998,746886.7153
mwi,1999,746883.91474
mwi,2000,746886.21015
mwi,2001,746885.96985
mwi,2002,843693.59144
mwi,2003,13912158.80009
mwi,2004,18321016.40092
mwi,2005,22531879.49325
mwi,2006,14789977.68691
mwi,2007,21013521.96202
mwi,2008,16674296.96488
mwi,2009,16656710.07426
mwi,2010,21767663.62282
mwi,2011,25320230.68593
mwi,2012,28303298.99318
mwi,2013,34132322.30587
mwi,2014,38487169.2418
mwi,2015,41493977.03803
mwi,2016,39053133.12538
mwi,2017,78392829.78716
mwi,2018,181067327.48283
mwi,2019,268194658.34036
mwi,2020,215397930.58728
mys,1975,4177487.373
mys,1976,3934568.167
mys,1977,4062921.047
mys,1978,4317711.83
mys,1979,4569461.346
mys,1987,48816528.32
mys,1988,99664604.19
mys,1989,138804718
mys,1990,185221130.4
mys,1991,130178665.2
mys,1992,153098281.9
mys,1993,175595687.9
mys,1994,119271873.5
mys,1995,115796006.03603
mys,1996,164153195.07501
mys,1997,194441070.78852
mys,1998,189584328.71476
mys,1999,322894736.8421
mys,2000,342368421.05263
mys,2001,367105263.1579
mys,2002,435000000
mys,2003,571052631.57895
mys,2004,801868421.05263
mys,2005,1116972560.32095
mys,2006,1365476253.08673
mys,2007,1556236305.16812
mys,2008,1329070849.75759
mys,2009,1130872358.13318
mys,2010,1102925378.35443
mys,2011,1211496095.71246
mys,2012,1293805738.45028
mys,2013,1423370251.95251
mys,2014,1579517557.43041
mys,2015,1643720838.27636
mys,2016,1603918551.47574
mys,2017,1648944928.4616
mys,2018,1685578502.03885
mys,2019,1597353741.92284
mys,2020,1431607860.72143
nam,1990,13450206.76
nam,1991,13797774.31
nam,1992,15708196.64
nam,1993,14536033.63
nam,1994,14898057.94
nam,1995,15604817.64282
nam,1996,13513673.29047
nam,1997,13303062.05528
nam,1998,11215053.01298
nam,1999,9901885.8046
nam,2000,9161114.18079
nam,2001,8454651.75411
nam,2002,7555142.47621
nam,2003,11791151.98161
nam,2004,14594461.80822
nam,2005,17498634.63271
nam,2006,16442777.04844
nam,2007,15682090.9432
nam,2008,13563415.96827
nam,2009,76511274.58937
nam,2010,69207299.23027
nam,2011,78755190.51671
nam,2012,80114673.13381
nam,2013,64103034.95198
nam,2014,80721935.10555
nam,2015,46673693.35031
nam,2016,66479264.69682
nam,2017,48292447.47464
nam,2018,53670691.32904
nam,2019,65593517.23388
nam,2020,64026883.05329
ncl,2002,332715289.27876
ncl,2003,448435822.90897
ncl,2004,492708151.54707
ncl,2005,512232802.12194
ncl,2006,537060365.5991
ncl,2007,491186423.97096
ncl,2008,544222382.88382
ncl,2009,509350010.54333
ncl,2010,491844506.75841
ncl,2011,594238509.89013
ncl,2012,715008459.96046
ncl,2013,724233290.88317
ncl,2014,720847485.60082
ncl,2015,612898777.61514
ncl,2016,621061715.84109
ncl,2017,621061715.84109
ncl,2018,621061715.84109
ncl,2019,621061715.84109
ncl,2020,621061715.84109
ner,1974,4291566.372
ner,1975,7787678.719
ner,1976,6290005.684
ner,1977,6447419.643
ner,1978,8486373.901
ner,1979,8649801.254
ner,1980,11283628.46
ner,1981,9181859.016
ner,1982,7133157.253
ner,1983,6838709.831
ner,1984,7458405.495
ner,1985,8983602.524
ner,1986,15965653.42
ner,1987,16131149.29
ner,1988,15699271.2
ner,1989,13231630.33
ner,1990,13890889.17
ner,1991,13019886.97
ner,1992,18172077.18
ner,1993,15870740.89
ner,1994,6903759.956
ner,1995,7705122.96629
ner,1996,4498072.6585
ner,1997,5335212.27513
ner,1998,18782891.20857
ner,1999,26628265.5742
ner,2000,14460552.86921
ner,2001,21992150.0958
ner,2002,19055424.48248
ner,2003,25538999.3671
ner,2004,59819315.25576
ner,2005,66396291.60944
ner,2006,78177635.34895
ner,2007,79455329.89414
ner,2008,94105372.42366
ner,2009,102125604.17868
ner,2010,134423547.47847
ner,2011,166152208.67869
ner,2012,151834370.00253
ner,2013,145912239.08597
ner,2014,219080291.98739
ner,2015,171586253.02266
ner,2016,176370907.30044
ner,2017,264041277.58581
ner,2018,296677560.02119
ner,2019,308661888.80516
ner,2020,520943729.78156
nga,1977,20164384.3378
nga,1978,3148257.78258
nga,1979,8278044.63172
nga,1980,21946633.7932
nga,1981,16188874.30061
nga,1982,17818396.81879
nga,1983,13804340.15924
nga,1984,11741262.5085
nga,1985,10069658.72901
nga,1986,3989688.35618
nga,1987,2739018.35487
nga,1988,2424527.40083
nga,1989,10183665.80739
nga,1990,10008540.02296
nga,1991,65544714.3325
nga,1992,56448404.40794
nga,1993,793154025.52813
nga,1994,549872704.12802
nga,1995,250043007.16431
nga,1996,296587337.29778
nga,1997,585738409.76536
nga,1998,448546824.80817
nga,1999,1301055577.27525
nga,2000,1391826072.13562
nga,2001,1166614597.96595
nga,2002,1208958587.64914
nga,2003,1062820789.1282
nga,2004,2272734507.11605
nga,2005,14640084309.7026
nga,2006,16932144078.5376
nga,2007,18014430786.8869
nga,2008,19199974036.2717
nga,2009,18370796914.562
nga,2010,19744755062.5938
nga,2011,20616772500.8206
nga,2012,20542884459.8857
nga,2013,20797073957.3776
nga,2014,20999084800
nga,2015,20626046924.0079
nga,2016,19697938003.8912
nga,2017,22037016831.8378
nga,2018,24311022415.6069
nga,2019,23809281401.0144
nga,2020,17207547305.9955
nic,1977,3900000.095
nic,1978,4099999.905
nic,1979,4500000
nic,1992,10000000
nic,1993,25000000
nic,1994,50000000
nic,1995,75000000
nic,1996,95000000
nic,1997,150000000
nic,1998,200000000
nic,1999,300000000
nic,2000,320000000
nic,2001,335700000
nic,2002,376500000
nic,2003,438800000
nic,2004,518800000
nic,2005,615700000
nic,2006,697500000
nic,2007,739600000
nic,2008,819900000
nic,2009,770300000
nic,2010,824800000
nic,2011,913600000
nic,2012,1016300000
nic,2013,1081300000
nic,2014,1140200000
nic,2015,1197500000
nic,2016,1268100000
nic,2017,1394700000
nic,2018,1504800000
nic,2019,1686400000
nic,2020,1855400000
nld,1970,133425415
nld,1971,203130355.8
nld,1972,262031433.1
nld,1973,367418853.8
nld,1974,347947174.1
nld,1975,334755615.2
nld,1976,328868133.5
nld,1977,400932647.7
nld,1978,446557281.5
nld,1979,550761962.9
nld,1980,604357360.8
nld,1981,556271301.3
nld,1982,656217773.4
nld,1983,567021972.7
nld,1984,492894073.5
nld,1985,501530181.9
nld,1986,626001709
nld,1987,753309448.2
nld,1988,814183776.9
nld,1989,768753540
nld,1990,708941406.3
nld,1991,672398986.8
nld,1992,792309875.5
nld,1993,901634399.4
nld,1994,984060730
nld,1995,664928498.05299
nld,1996,697115591.60372
nld,1997,661403842.96785
nld,1998,631115240.79288
nld,1999,485618075.28921
nld,2000,425802933.843
nld,2001,482759932.32667
nld,2002,484117843.33834
nld,2003,1120669354.35824
nld,2004,1298282066.88312
nld,2005,1258740178.44636
nld,2006,1552637653.86427
nld,2007,1630181335.80025
nld,2008,1649099405.97049
nld,2009,1713130795.95895
nld,2010,1720053466.23377
nld,2011,1788734673.03166
nld,2012,1640149697.05645
nld,2013,1618625741.28235
nld,2014,1482635749.81046
nld,2015,2298091258.74867
nld,2016,2159875373.62703
nld,2017,2226489767.27756
nld,2018,2476207924.49634
nld,2019,2257581130.92533
nld,2020,2358923353.17148
nld_curacao,2005,0
nld_curacao,2006,0
nld_curacao,2007,0
nld_curacao,2008,0
nld_curacao,2009,0
nld_curacao,2010,0
nld_curacao,2011,150128491.62011
nld_curacao,2012,135966480.44693
nld_curacao,2013,133055865.92179
nld_curacao,2014,143301675.97765
nld_curacao,2015,142374301.67598
nld_curacao,2016,148418994.41341
nld_curacao,2017,160156424.58101
nld_curacao,2018,155338570.70391
