geo,time,sl_emp_totl_sp_fe_zs
uzb,2000,48.273
uzb,2001,48.601
uzb,2002,48.969
uzb,2003,49.288
uzb,2004,49.182
uzb,2005,49.249
uzb,2006,49.253
uzb,2007,49.067
uzb,2008,48.386
uzb,2009,47.702
uzb,2010,47.026
uzb,2011,47.372
uzb,2012,46.904
uzb,2013,46.396
uzb,2014,45.855
uzb,2015,45.366
uzb,2016,45.039
uzb,2017,44.579
uzb,2018,44.298
uzb,2019,44.037
uzb,2020,41.793
uzb,2021,41.743
vct,1991,34.489
vct,1992,35.349
vct,1993,36.001
vct,1994,36.094
vct,1995,37.112
vct,1996,37.44
vct,1997,38.08
vct,1998,38.731
vct,1999,39.23
vct,2000,39.626
vct,2001,40.097
vct,2002,40.885
vct,2003,41.712
vct,2004,42.219
vct,2005,42.656
vct,2006,43.508
vct,2007,43.88
vct,2008,44.162
vct,2009,43.943
vct,2010,43.657
vct,2011,43.651
vct,2012,43.775
vct,2013,43.912
vct,2014,43.968
vct,2015,44.013
vct,2016,44.16
vct,2017,44.217
vct,2018,44.385
vct,2019,44.347
vct,2020,41.993
vct,2021,41.82
ven,1991,43.818
ven,1992,45.604
ven,1993,46.025
ven,1994,43.567
ven,1995,42.441
ven,1996,41.381
ven,1997,42.413
ven,1998,42.428
ven,1999,39.889
ven,2000,41.137
ven,2001,41.682
ven,2002,38.01
ven,2003,36.118
ven,2004,39.363
ven,2005,43.655
ven,2006,45.274
ven,2007,45.88
ven,2008,46.593
ven,2009,46.98
ven,2010,46.118
ven,2011,46.033
ven,2012,45.941
ven,2013,46.688
ven,2014,46.194
ven,2015,45.743
ven,2016,45.276
ven,2017,42.808
ven,2018,39.943
ven,2019,33.997
ven,2020,31.792
ven,2021,31.744
vir,1991,50.608
vir,1992,50.919
vir,1993,53.986
vir,1994,50.628
vir,1995,47.883
vir,1996,45.559
vir,1997,45.907
vir,1998,46.062
vir,1999,45.772
vir,2000,47.159
vir,2001,48.835
vir,2002,47.886
vir,2003,46.546
vir,2004,48.277
vir,2005,49.363
vir,2006,50.454
vir,2007,51.473
vir,2008,51.401
vir,2009,50.319
vir,2010,48.573
vir,2011,47.957
vir,2012,45.734
vir,2013,42.127
vir,2014,40.988
vir,2015,42.4
vir,2016,41.721
vir,2017,41.992
vir,2018,38.702
vir,2019,36.298
vir,2020,35.312
vir,2021,34.755
vnm,1991,72.732
vnm,1992,72.538
vnm,1993,72.222
vnm,1994,71.933
vnm,1995,71.615
vnm,1996,71.27
vnm,1997,68.908
vnm,1998,68.688
vnm,1999,68.646
vnm,2000,67.274
vnm,2001,67.225
vnm,2002,67.382
vnm,2003,66.637
vnm,2004,65.913
vnm,2005,66.996
vnm,2006,68.042
vnm,2007,69.111
vnm,2008,69.685
vnm,2009,70.318
vnm,2010,70.755
vnm,2011,70.875
vnm,2012,71.045
vnm,2013,71.771
vnm,2014,71.831
vnm,2015,71.195
vnm,2016,70.679
vnm,2017,70.198
vnm,2018,69.691
vnm,2019,68.92
vnm,2020,67.7
vnm,2021,68.181
vut,1991,59.83
vut,1992,59.841
vut,1993,59.925
vut,1994,59.723
vut,1995,59.715
vut,1996,59.717
vut,1997,59.606
vut,1998,59.461
vut,1999,59.523
vut,2000,59.414
vut,2001,59.588
vut,2002,59.935
vut,2003,59.959
vut,2004,59.898
vut,2005,59.793
vut,2006,59.573
vut,2007,59.424
vut,2008,59.307
vut,2009,59.274
vut,2010,59.318
vut,2011,59.397
vut,2012,59.411
vut,2013,59.434
vut,2014,59.476
vut,2015,59.558
vut,2016,59.561
vut,2017,59.493
vut,2018,59.441
vut,2019,59.42
vut,2020,58.434
vut,2021,58.546
wsm,1991,31.873
wsm,1992,31.798
wsm,1993,31.587
wsm,1994,31.544
wsm,1995,31.277
wsm,1996,30.938
wsm,1997,30.747
wsm,1998,30.569
wsm,1999,30.379
wsm,2000,30.111
wsm,2001,29.834
wsm,2002,29.711
wsm,2003,29.62
wsm,2004,29.531
wsm,2005,29.449
wsm,2006,29.389
wsm,2007,29.325
wsm,2008,29.254
wsm,2009,29.281
wsm,2010,29.329
wsm,2011,29.291
wsm,2012,28.235
wsm,2013,28.277
wsm,2014,28.257
wsm,2015,28.272
wsm,2016,28.218
wsm,2017,28.117
wsm,2018,28.132
wsm,2019,28.192
wsm,2020,27.499
wsm,2021,27.148
yem,1991,16.376
yem,1992,16.382
yem,1993,16.32
yem,1994,16.358
yem,1995,17
yem,1996,17.719
yem,1997,18.469
yem,1998,19.242
yem,1999,20.023
yem,2000,18.612
yem,2001,17.258
yem,2002,15.974
yem,2003,14.755
yem,2004,13.602
yem,2005,12.517
yem,2006,11.488
yem,2007,10.526
yem,2008,9.625
yem,2009,8.784
yem,2010,8.006
yem,2011,6.956
yem,2012,6.067
yem,2013,5.258
yem,2014,4.531
yem,2015,4.485
yem,2016,4.515
yem,2017,4.537
yem,2018,4.571
yem,2019,4.602
yem,2020,4.53
yem,2021,4.419
zaf,1991,28.517
zaf,1992,28.598
zaf,1993,28.733
zaf,1994,28.87
zaf,1995,29
zaf,1996,29.125
zaf,1997,29.229
zaf,1998,29.338
zaf,1999,29.5
zaf,2000,29.673
zaf,2001,29.529
zaf,2002,27.423
zaf,2003,28.528
zaf,2004,30.117
zaf,2005,30.15
zaf,2006,30.526
zaf,2007,31.913
zaf,2008,35.442
zaf,2009,34.324
zaf,2010,32.486
zaf,2011,32.684
zaf,2012,32.891
zaf,2013,33.844
zaf,2014,33.782
zaf,2015,34.461
zaf,2016,33.775
zaf,2017,34.273
zaf,2018,34.308
zaf,2019,33.668
zaf,2020,30.375
zaf,2021,29.724
zmb,1991,57.26
zmb,1992,57.772
zmb,1993,58.407
zmb,1994,59.466
zmb,1995,60.781
zmb,1996,61.992
zmb,1997,63.615
zmb,1998,65.219
zmb,1999,65.273
zmb,2000,65.313
zmb,2001,64.836
zmb,2002,64.332
zmb,2003,63.834
zmb,2004,63.306
zmb,2005,62.759
zmb,2006,63.938
zmb,2007,65.119
zmb,2008,66.307
zmb,2009,63.794
zmb,2010,61.255
zmb,2011,62.459
zmb,2012,63.725
zmb,2013,63.148
zmb,2014,62.582
zmb,2015,62.017
zmb,2016,61.464
zmb,2017,60.916
zmb,2018,60.545
zmb,2019,60.756
zmb,2020,59.945
zmb,2021,59.669
zwe,1991,74.307
zwe,1992,74.383
zwe,1993,74.509
zwe,1994,74.639
zwe,1995,74.196
zwe,1996,73.752
zwe,1997,73.269
zwe,1998,73.48
zwe,1999,73.695
zwe,2000,73.782
zwe,2001,73.858
zwe,2002,73.917
zwe,2003,73.991
zwe,2004,74.092
zwe,2005,73.929
zwe,2006,73.752
zwe,2007,73.568
zwe,2008,73.353
zwe,2009,73.23
zwe,2010,73.063
zwe,2011,72.868
zwe,2012,74.007
zwe,2013,75.083
zwe,2014,76.166
zwe,2015,76.141
zwe,2016,76.112
zwe,2017,76.117
zwe,2018,76.127
zwe,2019,76.123
zwe,2020,74.407
zwe,2021,74.795
