geo,time,ny_adj_nnty_pc_cd
abw,1986,5755.28733
abw,1987,6901.27049
abw,1988,8529.33574
abw,1989,10069.99603
abw,1990,10968.49959
abw,1991,12035.5513
abw,1992,12508.66173
abw,1993,13211.97637
abw,1994,14351.25739
abw,1995,14476.11525
abw,1996,14557.60541
abw,1997,15636.28296
abw,1998,16895.32663
abw,1999,16911.38075
abw,2000,18246.3268
abw,2001,17925.42375
abw,2002,16915.30495
abw,2003,18164.81238
abw,2004,19508.51853
abw,2005,16248.68828
abw,2006,20642.61851
abw,2007,19490.10045
abw,2008,23288.43741
abw,2009,21405.35668
abw,2010,19831.32266
abw,2011,20055.18369
abw,2012,21093.23665
abw,2013,21960.63799
abw,2014,22980.21285
abw,2015,23868.33972
abw,2016,24041.90164
abw,2017,24369.29844
afg,1970,151.05624
afg,1971,154.06282
afg,1972,131.20461
afg,1973,138.48251
afg,1974,167.45922
afg,1975,178.9921
afg,1976,189.1239
afg,1977,214.62422
afg,1978,236.92577
afg,1979,262.56669
afg,1980,258.27838
afg,1981,251.44949
afg,2009,411.42779
afg,2010,511.89777
afg,2011,557.08074
afg,2012,605.2912
afg,2013,602.65181
afg,2014,580.8572
afg,2015,553.26539
afg,2016,489.10317
afg,2017,501.82838
afg,2018,473.31937
afg,2019,490.23231
ago,1985,521.80529
ago,1986,541.47655
ago,1987,458.76691
ago,1988,433.70918
ago,1989,636.01324
ago,1990,541.83795
ago,1991,668.57558
ago,1992,66.83797
ago,1993,95.35128
ago,1994,26.23568
ago,1995,186.65415
ago,1996,184.32221
ago,1997,260.36797
ago,1998,269.47515
ago,1999,164.49193
ago,2000,207.36682
ago,2001,265.46811
ago,2002,559.03275
ago,2003,663.29845
ago,2004,676.23808
ago,2005,918.10818
ago,2006,1245.07345
ago,2007,1377.58259
ago,2008,1288.33892
ago,2009,1755.07574
ago,2010,1742.40061
ago,2011,2285.74064
ago,2012,2733.04988
ago,2013,3053.72815
ago,2014,3470.10291
ago,2015,3119.03307
ago,2016,2633.77617
ago,2017,2866.86467
ago,2018,2000.54682
ago,2019,1700.31846
alb,1984,464.95853
alb,1985,461.96159
alb,1986,552.28634
alb,1987,518.14456
alb,1988,503.97702
alb,1989,529.08597
alb,1990,475.23238
alb,1991,250.91234
alb,1992,139.19671
alb,1993,317.20565
alb,1994,509.15045
alb,1995,668.47973
alb,1996,914.03627
alb,1997,642.23871
alb,1998,748.65163
alb,1999,948.2731
alb,2000,1039.49186
alb,2001,1192.47197
alb,2002,1311.94916
alb,2003,1703.46876
alb,2004,2169.41603
alb,2005,2436.98354
alb,2006,2738.06414
alb,2007,3230.76877
alb,2008,3834.4812
alb,2009,3515.17878
alb,2010,3498.34201
alb,2011,3733.5752
alb,2012,3508.38081
alb,2013,3765.18142
alb,2014,3850.05356
alb,2015,3272.39415
alb,2016,3448.32457
alb,2017,3722.95418
alb,2018,4326.3306
alb,2019,4319.48764
are,2000,30445.45292
are,2001,29044.06231
are,2002,28202.04398
are,2003,29583.6813
are,2004,32194.6022
are,2005,33305.42356
are,2006,35914.24393
are,2007,36678.34704
are,2008,37374.32645
are,2009,27384.92344
are,2010,30498.58073
are,2011,34547.21924
are,2012,36052.8741
are,2013,37911.62388
are,2014,39308.2921
are,2015,35646.09956
are,2016,35478.30805
are,2017,37734.43416
are,2018,40019.94277
are,2019,39305.77963
arg,1970,1194.73264
arg,1971,1301.24289
arg,1972,1294.89199
arg,1973,1965.73124
arg,1974,2641.06041
arg,1975,1889.56102
arg,1976,1782.30208
arg,1977,1941.48333
arg,1978,1945.13187
arg,1979,2226.34393
arg,1980,2407.81928
arg,1981,2394.39463
arg,1982,2472.14804
arg,1983,3025.46612
arg,1984,2266.42641
arg,1985,2489.04869
arg,1986,3174.45143
arg,1987,3104.73512
arg,1988,3485.87747
arg,1989,1924.15154
arg,1990,3690.90533
arg,1991,5033.70413
arg,1992,6069.19932
arg,1993,6190.06043
arg,1994,6582.19562
arg,1995,6397.54976
arg,1996,6698.71984
arg,1997,7079.59543
arg,1998,7119.68954
arg,1999,6555.85764
arg,2000,6437.66897
arg,2001,5996.25278
arg,2002,1983.41321
arg,2003,2678.72692
arg,2004,3172.48383
arg,2005,3776.75459
arg,2006,4869.51194
arg,2007,6098.40468
arg,2008,7565.00962
arg,2009,6834.65582
arg,2010,8614.98988
arg,2011,10687.8064
arg,2012,10827.73081
arg,2013,10836.29317
arg,2014,10212.7923
arg,2015,11677.28869
arg,2016,10803.64227
arg,2017,12497.73051
arg,2018,9676.81111
arg,2019,8160.57203
arm,1995,401.75387
arm,1996,441.79787
arm,1997,470.96677
arm,1998,536.3661
arm,1999,522.65652
arm,2000,541.8536
arm,2001,605.53803
arm,2002,679.83813
arm,2003,817.90129
arm,2004,1067.99545
arm,2005,1482.73076
arm,2006,1979.0017
arm,2007,2905.99573
arm,2008,3771.19527
arm,2009,2749.52668
arm,2010,2924.46567
arm,2011,3164.50351
arm,2012,3332.07525
arm,2013,3562.03103
arm,2014,3653.79037
arm,2015,3241.92401
arm,2016,3172.82315
arm,2017,3522.86166
arm,2018,3685.76596
arm,2019,4024.13856
aus,1970,2680.85133
aus,1971,2831.50453
aus,1972,3252.89277
aus,1973,3952.89697
aus,1974,5336.53199
aus,1975,5796.65107
aus,1976,6201.11321
aus,1977,6339.85968
aus,1978,6744.21911
aus,1979,7449.09208
aus,1980,8196.0591
aus,1981,9711.14512
aus,1982,10252.37433
aus,1983,9364.85161
aus,1984,10055.74119
aus,1985,9116.69916
aus,1986,9072.3934
aus,1987,9279.5516
aus,1988,11438.41297
aus,1989,14146.54648
aus,1990,14189.85738
aus,1991,14643.44627
aus,1992,14467.12964
aus,1993,13967.01804
aus,1994,14442.86219
aus,1995,16063.75036
aus,1996,17321.85371
aus,1997,18611.96641
aus,1998,16962.59859
aus,1999,16334.36491
aus,2000,17058.27974
aus,2001,15451.39914
aus,2002,15990.97604
aus,2003,18734.05992
aus,2004,24240.35872
aus,2005,26511.18834
aus,2006,27847.64937
aus,2007,31260.10413
aus,2008,37805.48079
aus,2009,33347.38232
aus,2010,40233.32563
aus,2011,48283.02595
aus,2012,53474.85056
aus,2013,53920.03703
aus,2014,48738.74797
aus,2015,44352.13785
aus,2016,39137.30036
aus,2017,42036.79642
aus,2018,44300.56228
aus,2019,42151.08638
aut,1970,1760.36641
aut,1971,2033.99993
aut,1972,2496.95837
aut,1973,3329.74307
aut,1974,3957.17097
aut,1975,4499.22909
aut,1976,4852.85977
aut,1977,5795.95273
aut,1978,6952.56888
aut,1979,8309.59347
aut,1980,9171.80851
aut,1981,7862.68023
aut,1982,7895.66274
aut,1983,8038.92653
aut,1984,7569.36524
aut,1985,7734.69079
aut,1986,10998.83569
aut,1987,13765.73746
aut,1988,14865.05765
aut,1989,14798.29206
aut,1990,18396.43586
aut,1991,18879.42802
aut,1992,20991.20817
aut,1993,20248.47263
aut,1994,21548.58457
aut,1995,25393.91007
aut,1996,25034.87389
aut,1997,22290.73138
aut,1998,22794.03771
aut,1999,22352.31535
aut,2000,20343.70515
aut,2001,20129.17442
aut,2002,21823.39402
aut,2003,26670.5081
aut,2004,30565.84667
aut,2005,31856.87716
aut,2006,33977.91088
aut,2007,39129.36688
aut,2008,43491.86991
aut,2009,39512.19336
aut,2010,39003.6633
aut,2011,42581.45348
aut,2012,39996.85954
aut,2013,41700.68221
aut,2014,42432.30127
aut,2015,35815.13636
aut,2016,37186.24832
aut,2017,38448.41835
aut,2018,41712.20127
aut,2019,41179.54893
aze,1998,449.03906
aze,1999,406.41664
aze,2000,361.48224
aze,2001,435.07836
aze,2002,550.86897
aze,2003,651.36009
aze,2004,739.46424
aze,2005,941.07852
aze,2006,1355.27178
aze,2007,2041.61742
aze,2008,3143.72355
aze,2009,3308.67986
aze,2010,3834.85978
aze,2011,4640.94868
aze,2012,5148.23691
aze,2013,5698.29174
aze,2014,5988.91633
aze,2015,4424.79096
aze,2016,2997.66745
aze,2017,3173.62534
aze,2018,3359.63815
aze,2019,3501.65036
bdi,1980,171.06184
bdi,1981,177.49928
bdi,1982,171.80762
bdi,1983,187.31399
bdi,1984,163.87277
bdi,1985,186.90675
bdi,1986,183.30675
bdi,1987,163.25569
bdi,1988,150.89376
bdi,1989,151.044
bdi,1990,145.56078
bdi,1991,149.79785
bdi,1992,132.98549
bdi,1993,112.36093
bdi,1994,104.46422
bdi,1995,99.3266
bdi,1996,77.48488
bdi,1997,94.09614
bdi,1998,82.30508
bdi,1999,87.50387
bdi,2000,96.32509
bdi,2001,85.91153
bdi,2002,72.08681
bdi,2003,47.86167
bdi,2004,65.60183
bdi,2005,84.45184
bdi,2006,101.83611
bdi,2007,91.30979
bdi,2008,104.98296
bdi,2009,116.8259
bdi,2010,145.63071
bdi,2011,152.66539
bdi,2012,174.27615
bdi,2013,181.14188
bdi,2014,194.10745
bdi,2015,220.47577
bdi,2016,199.68487
bdi,2017,207.32678
bdi,2018,203.64132
bdi,2019,199.88773
bel,1970,2401.32694
bel,1971,2679.96382
bel,1972,3334.90464
bel,1973,4284.69488
bel,1974,4998.573
bel,1975,5846.21995
bel,1976,6358.81928
bel,1977,7323.83222
bel,1978,8930.94075
bel,1979,10181.86762
bel,1980,10834.04718
bel,1981,8877.93943
bel,1982,7762.43626
bel,1983,7346.5215
bel,1984,7084.75218
bel,1985,7371.6189
bel,1986,10301.5932
bel,1987,12879.05053
bel,1988,14025.93371
bel,1989,14100.35005
bel,1990,17608.37038
bel,1991,18009.58596
bel,1992,19967.25592
bel,1993,19212.48887
bel,1994,21096.82102
bel,1995,24609.36438
bel,1996,23720.53057
bel,1997,21434.10146
bel,1998,21835.96899
bel,1999,21652.6988
bel,2000,19805.42732
bel,2001,19527.99792
bel,2002,21086.26791
bel,2003,25824.62997
bel,2004,29722.68002
bel,2005,30803.44789
bel,2006,32307.6661
bel,2007,36933.6045
bel,2008,40253.5847
bel,2009,36728.17874
bel,2010,36309.10588
bel,2011,38241.68157
bel,2012,36970.10815
bel,2013,38775.52457
bel,2014,39500.762
bel,2015,33795.26477
bel,2016,34512.83046
bel,2017,36348.29167
bel,2018,39098.08554
bel,2019,38208.4492
ben,1971,106.4046
ben,1972,127.91761
ben,1973,154.38908
ben,1974,166.7244
ben,1975,196.76465
ben,1976,195.37558
ben,1977,205.48669
ben,1978,246.6102
ben,1979,307.41161
ben,1980,353.51855
ben,1981,317.56478
ben,1982,296.91784
ben,1983,244.85641
ben,1984,222.16886
ben,1985,217.76526
ben,1986,272.59033
ben,1987,306.18522
ben,1988,309.84032
ben,1989,270.40269
ben,1990,341.5699
ben,1991,334.20757
ben,1992,261.05995
ben,1993,342.91985
ben,1994,219.95365
ben,1995,287.58358
ben,1996,298.76971
ben,1997,282.03423
ben,1998,298.94494
ben,1999,446.83031
ben,2000,418.51077
ben,2001,426.38824
ben,2002,473.69233
ben,2003,586.99664
ben,2004,666.2123
ben,2005,693.1042
ben,2006,719.82592
ben,2007,811.13885
ben,2008,942.8111
ben,2009,902.74533
ben,2010,860.46288
ben,2011,948.05191
ben,2012,967.15743
ben,2013,1076.57514
ben,2014,1115.48583
ben,2015,930.88886
ben,2016,938.72062
ben,2017,974.08792
ben,2018,1076.95273
ben,2019,1058.61679
bfa,1980,266.07325
bfa,1981,237.85219
bfa,1982,227.71938
bfa,1983,201.17696
bfa,1984,177.91552
bfa,1985,184.74639
bfa,1986,235.30235
bfa,1987,265.20097
bfa,1988,284.53565
bfa,1989,276.33258
bfa,1990,318.0217
bfa,1991,312.78333
bfa,1992,214.64808
bfa,1993,217.9564
bfa,1994,167.25122
bfa,1995,203.63017
bfa,1996,217.75187
bfa,1997,198.73924
bfa,1998,220.90868
bfa,1999,270.61692
bfa,2000,235.49692
bfa,2001,246.43323
bfa,2002,270.22529
bfa,2003,342.3563
bfa,2004,377.51731
bfa,2005,406.13274
bfa,2006,419.27164
bfa,2007,468.74202
bfa,2008,556.27593
bfa,2009,527.27701
bfa,2010,529.46546
bfa,2011,592.39206
bfa,2012,617.69055
bfa,2013,645.75633
bfa,2014,639.83242
bfa,2015,524.21294
bfa,2016,555.19728
bfa,2017,595.40033
bfa,2018,672.84252
bfa,2019,672.73066
bgd,1973,110.13968
bgd,1974,168.32009
bgd,1975,254.48674
bgd,1976,128.86987
bgd,1977,117.61164
bgd,1978,158.87878
bgd,1979,183.26811
bgd,1980,208.66643
bgd,1981,231.30875
bgd,1982,205.9595
bgd,1983,193.49995
bgd,1984,202.65775
bgd,1985,230.22017
bgd,1986,219.51215
bgd,1987,239.59699
bgd,1988,254.81235
bgd,1989,269.04036
bgd,1990,287.39667
bgd,1991,275.58237
bgd,1992,276.5342
bgd,1993,284.35536
bgd,1994,284.58696
bgd,1995,312.63402
bgd,1996,372.96267
bgd,1997,380.79757
bgd,1998,386.46715
bgd,1999,389.23176
bgd,2000,398.02605
bgd,2001,393.69226
bgd,2002,395.98444
bgd,2003,428.25943
bgd,2004,457.90498
bgd,2005,481.26439
bgd,2006,491.73405
bgd,2007,543.31066
bgd,2008,627.36888
bgd,2009,695.06694
bgd,2010,774.89198
bgd,2011,850.61381
bgd,2012,876.37894
bgd,2013,972.9425
bgd,2014,1091.50086
bgd,2015,1217.84346
bgd,2016,1360.15245
bgd,2017,1493.41611
bgd,2018,1626.32028
bgd,2019,1777.2763
bgr,1980,1888.53043
bgr,1981,1896.81368
bgr,1982,1843.56385
bgr,1983,1582.6806
bgr,1984,1681.71836
bgr,1985,1634.38094
bgr,1986,1930.77302
bgr,1987,2664.26956
bgr,1988,2090.67458
bgr,1989,2030.27824
bgr,1990,1831.62403
bgr,1991,956.25668
bgr,1992,1028.77177
bgr,1993,1080.35161
bgr,1994,1001.31333
bgr,1995,2062.35613
bgr,1996,1321.46945
bgr,1997,1231.21022
bgr,1998,1601.11033
bgr,1999,1440.23552
bgr,2000,1374.19752
bgr,2001,1546.08179
bgr,2002,1857.59827
bgr,2003,2372.05558
bgr,2004,2944.16399
bgr,2005,3337.41811
bgr,2006,3733.51101
bgr,2007,4613.1153
bgr,2008,5974.22144
bgr,2009,5760.17846
bgr,2010,5585.11646
bgr,2011,6372.79924
bgr,2012,6211.65789
bgr,2013,6398.93886
bgr,2014,6621.88362
bgr,2015,5804.81309
bgr,2016,6220.40574
bgr,2017,6927.82715
bgr,2018,7747.24011
bgr,2019,8260.45734
bhr,1980,6243.62921
bhr,1981,7563.73726
bhr,1982,7848.10006
bhr,1983,7850.68405
bhr,1984,7701.98605
bhr,1985,5450.36225
bhr,1986,4691.3142
bhr,1987,5152.62611
bhr,1988,5758.35672
bhr,1989,5869.74273
bhr,1990,7449.00959
bhr,1991,8115.30022
bhr,1992,7818.07234
bhr,1993,7939.71372
bhr,1994,8279.15934
bhr,1995,8870.70133
bhr,1996,9097.57109
bhr,1997,8864.62529
bhr,1998,8529.14921
bhr,1999,8566.36796
bhr,2000,11423.27946
bhr,2001,10618.6447
bhr,2002,10665.74287
bhr,2003,11826.72276
bhr,2004,13311.18052
bhr,2005,15446.00015
bhr,2006,16671.40914
bhr,2007,18365.07363
bhr,2008,19744.94927
bhr,2009,15310.21591
bhr,2010,16652.60821
bhr,2011,16804.14397
bhr,2012,19942.52541
bhr,2013,20631.12382
bhr,2014,20622.14797
bhr,2015,18914.99813
bhr,2016,19277.46364
bhr,2017,20137.77731
bhr,2018,20217.33548
bhr,2019,19490.59179
bhs,1980,5417.58829
bhs,1981,5541.67469
bhs,1982,6151.86548
bhs,1983,6636.06612
bhs,1984,7689.93823
bhs,1985,8618.76411
bhs,1986,8983.22102
bhs,1987,9802.4139
bhs,1988,10082.46143
bhs,1989,10997.18268
bhs,1990,10973.56703
bhs,1991,10609.17117
bhs,1992,10747.68754
bhs,1993,10278.63838
bhs,1994,10555.83383
bhs,1995,13109.93271
bhs,1996,14916.49528
bhs,1997,20285.39914
bhs,1998,21538.95532
bhs,1999,24099.73331
bhs,2000,24840.04285
bhs,2001,25046.7988
bhs,2002,26397.64651
bhs,2003,25952.41632
bhs,2004,25979.95557
bhs,2005,27718.52984
bhs,2006,27903.48008
bhs,2007,28657.513
bhs,2008,28278.48687
bhs,2009,26081.66983
bhs,2010,25770.0046
bhs,2011,25452.39324
bhs,2012,27202.28064
bhs,2013,26641.05705
bhs,2014,26501.01168
bhs,2015,27332.32969
bhs,2016,27696.17474
bhs,2017,29372.05085
bhs,2018,29629.28518
bhs,2019,31439.33611
bih,1994,237.09464
bih,1995,377.9669
bih,1996,644.49239
bih,1997,870.95871
bih,1998,1249.16575
bih,1999,1359.73961
bih,2000,1504.42943
bih,2001,1538.16043
bih,2002,1741.39138
bih,2003,2140.65366
bih,2004,2640.90664
bih,2005,2792.03189
bih,2006,3162.28664
bih,2007,3777.16558
bih,2008,4655.58838
bih,2009,4274.48545
bih,2010,4051.15203
bih,2011,4338.66764
bih,2012,3991.29685
bih,2013,4323.69268
bih,2014,4414.40542
bih,2015,3925.67726
bih,2016,4156.48269
bih,2017,4513.7868
bih,2018,5071.97433
bih,2019,5113.44746
blr,1992,1381.43334
blr,1993,1332.73434
blr,1994,1216.91231
blr,1995,1131.99024
blr,1996,1198.79177
blr,1997,1141.64666
blr,1998,1242.37957
blr,1999,990.06467
blr,2000,1051.38357
blr,2001,1031.49134
blr,2002,1227.86388
blr,2003,1516.2599
blr,2004,1969.85778
blr,2005,2589.8786
blr,2006,3175.46179
blr,2007,3878.41421
blr,2008,5199.67469
blr,2009,4358.60932
blr,2010,4848.62657
blr,2011,5175.01102
blr,2012,5515.2791
blr,2013,6247.96964
blr,2014,6589.86512
blr,2015,4655.47636
blr,2016,3935.94259
blr,2017,4546.70157
blr,2018,4999.35742
blr,2019,5282.87364
blz,1980,1283.27433
blz,1981,1234.29952
blz,1982,1083.27872
blz,1983,1106.64058
blz,1984,1192.34959
blz,1985,1135.059
blz,1986,1236.57533
blz,1987,1467.53834
blz,1988,1633.29234
blz,1989,1832.64282
blz,1990,2016.11291
blz,1991,2126.02922
blz,1992,2427.56844
blz,1993,2568.17748
blz,1994,2612.83193
blz,1995,2733.83568
blz,1996,2739.04724
blz,1997,2712.02781
blz,1998,2723.28272
blz,1999,2728.04248
blz,2000,2660.95669
blz,2001,2642.47602
blz,2002,2750.50234
blz,2003,2782.64671
blz,2004,2821.47087
blz,2005,2901.32063
blz,2006,2998.82582
blz,2007,2926.96538
blz,2008,2926.27739
blz,2009,3100.61879
blz,2010,2962.24826
blz,2011,3132.51365
blz,2012,3242.915
blz,2013,3371.68219
blz,2014,3495.17452
blz,2015,3767.12016
blz,2016,3761.92298
blz,2017,3757.81186
blz,2018,3572.21158
blz,2019,3549.71621
bol,1976,480.69707
bol,1977,543.16728
bol,1978,605.31187
bol,1979,665.76012
bol,1980,634.62653
bol,1981,847.44797
bol,1982,784.90727
bol,1983,751.98857
bol,1984,853.62629
bol,1985,736.23216
bol,1986,530.86568
bol,1987,575.43045
bol,1988,590.08897
bol,1989,588.95391
bol,1990,601.06606
bol,1991,664.11714
bol,1992,696.32733
bol,1993,695.10941
bol,1994,708.27343
bol,1995,780.21362
bol,1996,848.07841
bol,1997,893.84139
bol,1998,951.54812
bol,1999,888.85847
bol,2000,862.28806
bol,2001,826.11218
bol,2002,785.31678
bol,2003,772.65684
bol,2004,787.53749
bol,2005,818.06715
bol,2006,944.92334
bol,2007,1061.11697
bol,2008,1388.30985
bol,2009,1462.52035
bol,2010,1593.02188
bol,2011,1865.17234
bol,2012,2025.87112
bol,2013,2265.98059
bol,2014,2466.26219
bol,2015,2578.92079
bol,2016,2650.68507
bol,2017,2788.36933
bol,2018,2936.9545
bol,2019,2986.56981
bra,1970,407.92881
bra,1971,464.12541
bra,1972,538.89159
bra,1973,705.8384
bra,1974,912.04088
bra,1975,1038.96298
bra,1976,1248.74961
bra,1977,1411.12515
bra,1978,1556.70547
bra,1979,1689.36416
bra,1980,1691.96067
bra,1981,1841.38129
bra,1982,1899.04641
bra,1983,1325.67025
bra,1984,1330.09404
bra,1985,1378.71029
bra,1986,1651.74917
bra,1987,1798.41815
bra,1988,1982.32334
bra,1989,2791.69142
bra,1990,2727.70693
bra,1991,3547.2057
bra,1992,2336.7687
bra,1993,2495.84741
bra,1994,3066.89645
bra,1995,4304.62741
bra,1996,4632.16343
bra,1997,4706.40591
bra,1998,4477.42146
bra,1999,3020.60563
bra,2000,3305.51472
bra,2001,2775.61454
bra,2002,2477.70749
bra,2003,2691.49917
bra,2004,3164.05469
bra,2005,4165.01535
bra,2006,5140.64588
bra,2007,6428.44416
bra,2008,7651.16138
bra,2009,7607.40543
bra,2010,9774.81362
bra,2011,11492.06823
bra,2012,10786.69029
bra,2013,10878.54601
bra,2014,10674.81531
bra,2015,7831.53981
bra,2016,7743.61781
bra,2017,8818.87225
bra,2018,7850.80355
bra,2019,7628.82845
brb,1986,5303.41712
brb,1987,5803.46267
brb,1988,6163.32953
brb,1989,6863.06241
brb,1990,6787.17451
brb,1991,6836.93904
brb,1992,6664.38422
brb,1993,6965.18263
brb,1994,7218.98268
brb,1995,7283.85002
brb,1996,7707.94357
brb,1997,8145.04391
brb,1998,9173.23575
brb,1999,9501.63065
brb,2000,9799.33447
brb,2001,9719.36674
brb,2002,9825.27427
brb,2003,10052.15998
brb,2004,10766.30061
brb,2005,11805.04921
brb,2006,12696.27936
brb,2007,14300.62249
brb,2008,14379.84056
brb,2009,13606.79524
brb,2010,13981.61265
brb,2011,13623.59538
brb,2012,13898.56005
brb,2013,14052.38091
brb,2014,14083.91184
brb,2015,14086.70729
brb,2016,14368.71974
brb,2017,14808.94118
brb,2018,15113.48412
brb,2019,15641.52675
brn,1989,8988.33548
brn,1990,9539.51144
brn,1991,10913.1814
brn,1992,12009.67251
brn,1993,11406.09542
brn,1994,11097.92936
brn,1995,12407.47792
brn,1996,12899.4949
brn,1997,12911.63573
brn,1998,10400.89169
brn,1999,10925.14624
brn,2000,12544.51597
brn,2001,12143.1823
brn,2002,12980.31985
brn,2003,13967.02914
brn,2004,15848.97024
brn,2005,17936.63476
brn,2006,20943.46709
brn,2007,24267.63026
brn,2008,27769.15309
brn,2009,21577.30482
brn,2010,26584.39035
brn,2011,31964.25586
brn,2012,33667.07451
brn,2013,33749.85394
brn,2014,32109.58738
brn,2015,25938.77698
brn,2016,24196.61691
brn,2017,24609.85209
brn,2018,23891.50254
brn,2019,24693.87532
btn,1980,232.59256
btn,1981,238.60163
btn,1982,221.58958
btn,1983,233.81388
btn,1984,266.21184
btn,1985,268.14507
btn,1986,303.7802
btn,1987,393.484
btn,1988,446.86532
btn,1989,451.02018
btn,1990,481.09952
btn,1991,382.04917
btn,1992,367.95742
btn,1993,353.95604
btn,1994,427.09314
btn,1995,442.37022
btn,1996,463.97444
btn,1997,550.41983
btn,1998,512.71595
btn,1999,531.97355
btn,2000,649.99045
btn,2001,696.45685
btn,2002,761.99331
btn,2003,853.91782
btn,2004,949.90898
btn,2005,1100.33176
btn,2006,1198.55146
btn,2007,1547.50904
btn,2008,1582.10224
btn,2009,1555.96676
btn,2010,1882.62651
btn,2011,2124.4306
btn,2012,2083.87264
btn,2013,2055.73242
btn,2014,2203.36468
btn,2015,2267.22021
btn,2016,2366.80928
btn,2017,2679.37635
btn,2018,2661.52142
btn,2019,2719.83169
bwa,1980,969.65279
bwa,1981,1045.84095
bwa,1982,944.6165
bwa,1983,989.97657
bwa,1984,956.72945
bwa,1985,837.40084
bwa,1986,1012.69712
bwa,1987,1307.35171
bwa,1988,1721.3045
bwa,1989,1929.15746
bwa,1990,2494.3056
bwa,1991,2602.75491
bwa,1992,2691.25407
bwa,1993,2759.86512
bwa,1994,2388.44808
bwa,1995,2710.78829
bwa,1996,2597.86618
bwa,1997,2743.91334
bwa,1998,2742.94932
bwa,1999,2839.0765
bwa,2000,2879.5174
bwa,2001,2842.9084
bwa,2002,2405.69819
bwa,2003,3008.82893
bwa,2004,3422.54437
bwa,2005,3969.65021
bwa,2006,3846.85396
bwa,2007,4062.23304
bwa,2008,4008.25202
bwa,2009,3874.63726
bwa,2010,4628.93374
bwa,2011,5904.24424
bwa,2012,5408.41965
bwa,2013,5342.94265
bwa,2014,5897.80702
bwa,2015,5149.70553
bwa,2016,5070.47942
bwa,2017,5545.61812
bwa,2018,5799.84992
bwa,2019,5617.68465
caf,1980,301.88656
caf,1981,265.54474
caf,1982,274.30207
caf,1983,231.57332
caf,1984,220.94283
caf,1985,298.93812
caf,1986,376.11817
caf,1987,385.69162
caf,1988,401.40996
caf,1989,388.76184
caf,1990,446.7063
caf,1991,417.39443
caf,1992,415.68019
caf,1993,363.71128
caf,1994,238.92453
caf,1995,307.2569
caf,1996,264.52887
caf,1997,244.16323
caf,1998,247.46102
caf,1999,253.21951
caf,2000,225.7066
caf,2001,227.18303
caf,2002,236.80397
caf,2003,268.136
caf,2004,291.92337
caf,2005,303.78761
caf,2006,326.49858
caf,2007,373.13585
caf,2008,423.82063
caf,2009,434.52059
caf,2010,444.21243
caf,2011,490.41821
caf,2012,500.9984
caf,2013,315.5107
caf,2014,345.07635
caf,2015,310.1282
caf,2016,331.70564
caf,2017,387.53731
caf,2018,411.42792
caf,2019,404.48032
can,1970,3442.45549
can,1971,3789.00785
can,1972,4292.23782
can,1973,4877.41212
can,1974,5767.53588
can,1975,6215.9214
can,1976,7300.17057
can,1977,7350.30991
can,1978,7498.92828
can,1979,8004.23606
can,1980,8842.45711
can,1981,9916.5712
can,1982,10018.82009
can,1983,10835.21681
can,1984,11205.01496
can,1985,11442.65218
can,1986,11816.08594
can,1987,13161.24673
can,1988,15227.41602
can,1989,16653.16249
can,1990,17217.1914
can,1991,17675.87098
can,1992,16782.11953
can,1993,16228.00653
can,1994,16059.64157
can,1995,16626.96693
can,1996,17026.14156
can,1997,17608.7235
can,1998,16843.16009
can,1999,17922.20103
can,2000,19538.26541
can,2001,19043.5962
can,2002,19643.24146
can,2003,22964.1503
can,2004,26105.6419
can,2005,29581.92812
can,2006,33140.42539
can,2007,36608.77133
can,2008,37863.16074
can,2009,33001.14175
can,2010,38702.43447
can,2011,42587.82827
can,2012,42991.13599
can,2013,43034.90412
can,2014,41604.74549
can,2015,35337.87785
can,2016,34316.45145
can,2017,36962.15023
can,2018,37739.11539
can,2019,37821.58911
che,1970,3262.27123
che,1971,3887.70182
che,1972,4704.53142
che,1973,6340.83209
che,1974,7334.63766
che,1975,8434.32287
che,1976,8995.2621
che,1977,9623.58662
che,1978,13422.36577
che,1979,15217.98859
che,1980,16132.00543
che,1981,14861.91522
che,1982,14921.90592
che,1983,14820.63905
che,1984,14272.41675
che,1985,14284.50245
che,1986,20066.14196
che,1987,24665.32889
che,1988,26575.59225
che,1989,24982.10761
che,1990,31124.04771
che,1991,31031.64318
che,1992,31737.04763
che,1993,30941.6907
che,1994,33754.87521
che,1995,39943.32445
che,1996,38626.01801
che,1997,34277.63552
che,1998,35381.12318
che,1999,34696.46279
che,2000,32389.25712
che,2001,31658.0617
che,2002,33177.79177
che,2003,40293.69134
che,2004,44648.03734
che,2005,47354.48106
che,2006,49424.105
che,2007,50371.46299
che,2008,51919.97596
che,2009,54939.52062
che,2010,62059.65423
che,2011,69425.71934
che,2012,67027.07335
che,2013,67984.74236
che,2014,67664.20129
che,2015,65821.92919
che,2016,62739.08731
che,2017,61418.25351
che,2018,64906.68897
che,2019,65600.05547
chl,1970,792.82293
chl,1971,959.37525
chl,1972,1041.3169
chl,1973,1404.30883
chl,1974,1279.65461
chl,1975,547.49569
chl,1976,748.6516
chl,1977,1049.11926
chl,1978,1191.00772
chl,1979,1605.99323
chl,1980,2125.66894
chl,1981,2514.5158
chl,1982,1711.24193
chl,1983,1298.44983
chl,1984,1213.98801
chl,1985,972.72328
chl,1986,1069.12827
chl,1987,1281.5277
chl,1988,1457.56906
