geo,time,dt_oda_alld_cd
rwa,1965,8170000.07629
rwa,1966,11909999.84741
rwa,1967,13430000.30518
rwa,1968,16079999.92371
rwa,1969,17649999.61853
rwa,1970,21739999.77112
rwa,1971,25129999.16077
rwa,1972,30090000.15259
rwa,1973,38819999.69482
rwa,1974,46500000
rwa,1975,90370002.74658
rwa,1976,78760002.13623
rwa,1977,94959999.08447
rwa,1978,124239997.86377
rwa,1979,147210006.71387
rwa,1980,154110000.61035
rwa,1981,153300003.05176
rwa,1982,150250000
rwa,1983,148720001.2207
rwa,1984,162779998.7793
rwa,1985,176630004.88281
rwa,1986,205029998.7793
rwa,1987,238970001.2207
rwa,1988,244910003.66211
rwa,1989,225630004.88281
rwa,1990,287920013.42773
rwa,1991,359160003.66211
rwa,1992,348929992.67578
rwa,1993,353910003.66211
rwa,1994,711750000
rwa,1995,694700012.20703
rwa,1996,465309997.55859
rwa,1997,229729995.72754
rwa,1998,350130004.88281
rwa,1999,373140014.64844
rwa,2000,321459991.45508
rwa,2001,304660003.66211
rwa,2002,359589996.33789
rwa,2003,335959991.45508
rwa,2004,491140014.64844
rwa,2005,572710021.97266
rwa,2006,605390014.64844
rwa,2007,780039978.02734
rwa,2008,935500000
rwa,2009,934250000
rwa,2010,1033089965.82031
rwa,2011,1263209960.9375
rwa,2012,878640014.64844
rwa,2013,1086290039.0625
rwa,2014,1035030029.29688
rwa,2015,1088439941.40625
rwa,2016,1150469970.70313
rwa,2017,1231329956.05469
rwa,2018,1119660034.17969
rwa,2019,1191099975.58594
sau,1960,8010000.22888
sau,1961,-189999.99762
sau,1962,-10250000
sau,1963,-2529999.97139
sau,1964,-430000.00715
sau,1965,349999.99404
sau,1966,319999.99285
sau,1967,430000.00715
sau,1968,500000
sau,1969,1360000.01431
sau,1970,1460000.03815
sau,1971,1909999.96662
sau,1972,2230000.01907
sau,1973,2730000.01907
sau,1974,3609999.8951
sau,1975,2990000.00954
sau,1976,1779999.97139
sau,1977,6690000.05722
sau,1978,6150000.09537
sau,1979,10729999.54224
sau,1980,12829999.92371
sau,1981,25440000.53406
sau,1982,46340000.15259
sau,1983,42369998.93188
sau,1984,35099998.47412
sau,1985,27479999.54224
sau,1986,30180000.30518
sau,1987,21319999.69482
sau,1988,18709999.08447
sau,1989,13609999.65668
sau,1990,14659999.84741
sau,1991,13789999.96185
sau,1992,49810001.37329
sau,1993,29069999.69482
sau,1994,16719999.31335
sau,1995,16989999.77112
sau,1996,14079999.92371
sau,1997,1379999.99523
sau,1998,16590000.15259
sau,1999,22149999.61853
sau,2000,21959999.08447
sau,2001,13109999.65668
sau,2002,16780000.68665
sau,2003,13789999.96185
sau,2004,20239999.77112
sau,2005,25110000.61035
sau,2006,24299999.23706
sau,2007,-131070007.32422
sau,2008,709999.97854
sau,2009,289999.99166
sdn,1960,27590000.15259
sdn,1961,14380000.11444
sdn,1962,9789999.96185
sdn,1963,15220000.26703
sdn,1964,20069999.69482
sdn,1965,29450000.76294
sdn,1966,37709999.08447
sdn,1967,14789999.96185
sdn,1968,32200000.76294
sdn,1969,8890000.34332
sdn,1970,7789999.96185
sdn,1971,8899999.61853
sdn,1972,63639999.38965
sdn,1973,37159999.84741
sdn,1974,209160003.66211
sdn,1975,293829986.57227
sdn,1976,262390014.64844
sdn,1977,305410003.66211
sdn,1978,377929992.67578
sdn,1979,694179992.67578
sdn,1980,672140014.64844
sdn,1981,631469970.70312
sdn,1982,749869995.11719
sdn,1983,957539978.02734
sdn,1984,614760009.76562
sdn,1985,1124709960.9375
sdn,1986,934739990.23438
sdn,1987,890489990.23438
sdn,1988,930469970.70312
sdn,1989,741919982.91016
sdn,1990,848239990.23438
sdn,1991,867109985.35156
sdn,1992,536309997.55859
sdn,1993,447899993.89648
sdn,1994,408290008.54492
sdn,1995,237429992.67578
sdn,1996,218100006.10352
sdn,1997,138940002.44141
sdn,1998,211210006.71387
sdn,1999,246339996.33789
sdn,2000,225289993.28613
sdn,2001,192259994.50684
sdn,2002,304929992.67578
sdn,2003,620229980.46875
sdn,2004,994580017.08984
sdn,2005,1826109985.35156
sdn,2006,2048439941.40625
sdn,2007,2120590087.89063
sdn,2008,2566429931.64063
sdn,2009,2352469970.70313
sdn,2010,2025849975.58594
sdn,2011,1742400024.41406
sdn,2012,1369130004.88281
sdn,2013,1507329956.05469
sdn,2014,874679992.67578
sdn,2015,969700012.20703
sdn,2016,809090026.85547
sdn,2017,862409973.14453
sdn,2018,967489990.23438
sdn,2019,1624670043.94531
sen,1960,129999.99523
sen,1961,239999.99464
sen,1962,12840000.15259
sen,1963,11180000.30518
sen,1964,57459999.08447
sen,1965,47520000.45776
sen,1966,43840000.15259
sen,1967,48069999.69482
sen,1968,49229999.54224
sen,1969,55240001.67847
sen,1970,42509998.32153
sen,1971,53240001.67847
sen,1972,48200000.76294
sen,1973,78440002.44141
sen,1974,138160003.66211
sen,1975,139389999.38965
sen,1976,118050003.05176
sen,1977,119690002.44141
sen,1978,212500000
sen,1979,303839996.33789
sen,1980,261109985.35156
sen,1981,394859985.35156
sen,1982,284619995.11719
sen,1983,326429992.67578
sen,1984,361890014.64844
sen,1985,290480010.98633
sen,1986,580229980.46875
sen,1987,664229980.46875
sen,1988,599750000
sen,1989,710789978.02734
sen,1990,811729980.46875
sen,1991,627520019.53125
sen,1992,662380004.88281
sen,1993,493119995.11719
sen,1994,635489990.23438
sen,1995,652340026.85547
sen,1996,573880004.88281
sen,1997,424529998.7793
sen,1998,502079986.57227
sen,1999,535979980.46875
sen,2000,432149993.89648
sen,2001,423579986.57227
sen,2002,445279998.7793
sen,2003,458279998.7793
sen,2004,1066339965.82031
sen,2005,701349975.58594
sen,2006,869359985.35156
sen,2007,865330017.08984
sen,2008,1065829956.05469
sen,2009,1017989990.23438
sen,2010,936400024.41406
sen,2011,1054599975.58594
sen,2012,1075780029.29688
sen,2013,994479980.46875
sen,2014,1108680053.71094
sen,2015,869400024.41406
sen,2016,731219970.70312
sen,2017,908179992.67578
sen,2018,998940002.44141
sen,2019,1443880004.88281
sgp,1960,-230000.00417
sgp,1961,9999.99978
sgp,1962,1019999.98093
sgp,1963,620000.00477
sgp,1964,449999.98808
sgp,1965,2279999.97139
sgp,1966,2359999.8951
sgp,1967,7389999.86649
sgp,1968,4610000.13351
sgp,1969,15300000.19073
sgp,1970,28649999.61853
sgp,1971,30920000.07629
sgp,1972,29799999.23706
sgp,1973,25229999.54224
sgp,1974,20829999.92371
sgp,1975,11710000.03815
sgp,1976,11010000.22888
sgp,1977,12310000.41962
sgp,1978,6630000.11444
sgp,1979,5519999.98093
sgp,1980,13890000.34332
sgp,1981,21879999.16077
sgp,1982,20579999.92371
sgp,1983,14520000.45776
sgp,1984,40340000.15259
sgp,1985,23430000.30518
sgp,1986,29489999.77112
sgp,1987,23459999.08447
sgp,1988,22090000.15259
sgp,1989,95029998.7793
sgp,1990,-1740000.00954
sgp,1991,7769999.98093
sgp,1992,19940000.53406
sgp,1993,23639999.38965
sgp,1994,16860000.61035
sgp,1995,16659999.84741
sgp,1996,14880000.11444
sgp,1997,2809999.94278
sgp,1998,1620000.00477
sgp,1999,-1110000.01431
sgp,2000,1090000.03338
sgp,2001,850000.02384
sgp,2002,7190000.05722
sgp,2003,7070000.17166
sgp,2004,9140000.34332
slb,1960,1840000.03338
slb,1961,2009999.99046
slb,1962,2309999.94278
slb,1963,2950000.04768
slb,1964,2910000.08583
slb,1965,4230000.01907
slb,1966,5309999.94278
slb,1967,6000000
slb,1968,6690000.05722
slb,1969,7449999.80927
slb,1970,8220000.26703
slb,1971,7070000.17166
slb,1972,12560000.41962
slb,1973,11630000.11444
slb,1974,12020000.45776
slb,1975,22299999.23706
slb,1976,19329999.92371
slb,1977,16450000.76294
slb,1978,26100000.38147
slb,1979,24329999.92371
slb,1980,41060001.37329
slb,1981,27780000.68665
slb,1982,26239999.77112
slb,1983,25590000.15259
slb,1984,18389999.38965
slb,1985,19059999.46594
slb,1986,27649999.61853
slb,1987,52549999.23706
slb,1988,52150001.52588
slb,1989,45639999.38965
slb,1990,41610000.61035
slb,1991,36840000.15259
slb,1992,44340000.15259
slb,1993,53430000.30518
slb,1994,46889999.38965
slb,1995,47830001.83105
slb,1996,42750000
slb,1997,41790000.91553
slb,1998,28629999.16077
slb,1999,40069999.69482
slb,2000,68379997.25342
slb,2001,59180000.30518
slb,2002,26180000.30518
slb,2003,61939998.62671
slb,2004,121559997.55859
slb,2005,196789993.28613
slb,2006,199699996.94824
slb,2007,237169998.16895
slb,2008,224160003.66211
slb,2009,205779998.7793
slb,2010,332850006.10352
slb,2011,327880004.88281
slb,2012,305100006.10352
slb,2013,289829986.57227
slb,2014,200520004.27246
slb,2015,190029998.7793
slb,2016,175500000
slb,2017,186809997.55859
slb,2018,195559997.55859
slb,2019,223889999.38965
sle,1960,6719999.79019
sle,1961,14970000.26703
sle,1962,7599999.90463
sle,1963,9789999.96185
sle,1964,10060000.41962
sle,1965,17520000.45776
sle,1966,10220000.26703
sle,1967,7489999.77112
sle,1968,10729999.54224
sle,1969,8810000.41962
sle,1970,6630000.11444
sle,1971,10409999.84741
sle,1972,10199999.80927
sle,1973,14079999.92371
sle,1974,10319999.69482
sle,1975,16629999.16077
sle,1976,13000000
sle,1977,25280000.68665
sle,1978,39310001.37329
sle,1979,52919998.16895
sle,1980,90559997.55859
sle,1981,59599998.47412
sle,1982,81750000
sle,1983,64800003.05176
sle,1984,57909999.84741
sle,1985,63799999.23706
sle,1986,90489997.86377
sle,1987,66010002.13623
sle,1988,101519996.64307
sle,1989,98660003.66211
sle,1990,59319999.69482
sle,1991,103269996.64307
sle,1992,133059997.55859
sle,1993,206470001.2207
sle,1994,273730010.98633
sle,1995,212270004.27246
sle,1996,182520004.27246
sle,1997,118010002.13623
sle,1998,106529998.7793
sle,1999,73730003.35693
sle,2000,180639999.38965
sle,2001,334630004.88281
sle,2002,383209991.45508
sle,2003,337170013.42773
sle,2004,376230010.98633
sle,2005,339980010.98633
sle,2006,380339996.33789
sle,2007,550530029.29688
sle,2008,379339996.33789
sle,2009,447290008.54492
sle,2010,458299987.79297
sle,2011,423890014.64844
sle,2012,439750000
sle,2013,449070007.32422
sle,2014,914030029.29688
sle,2015,946820007.32422
sle,2016,693260009.76562
sle,2017,541169982.91016
sle,2018,507980010.98633
sle,2019,594640014.64844
slv,1960,1340000.03338
slv,1961,8420000.07629
slv,1962,6530000.20981
slv,1963,11770000.45776
slv,1964,12729999.54224
slv,1965,14510000.22888
slv,1966,20959999.08447
slv,1967,14539999.96185
slv,1968,10810000.41962
slv,1969,12699999.80927
slv,1970,14090000.15259
slv,1971,10439999.58038
slv,1972,15890000.34332
slv,1973,12319999.69482
slv,1974,9590000.15259
slv,1975,16879999.16077
slv,1976,17170000.07629
slv,1977,25879999.16077
slv,1978,33669998.16895
slv,1979,37169998.16895
slv,1980,84160003.66211
slv,1981,118260002.13623
slv,1982,186860000.61035
slv,1983,250110000.61035
slv,1984,237850006.10352
slv,1985,325480010.98633
slv,1986,328880004.88281
slv,1987,421459991.45508
slv,1988,397200012.20703
slv,1989,380959991.45508
slv,1990,328480010.98633
slv,1991,272220001.2207
slv,1992,362750000
slv,1993,341100006.10352
slv,1994,273380004.88281
slv,1995,279190002.44141
slv,1996,274070007.32422
slv,1997,265940002.44141
slv,1998,187470001.2207
slv,1999,197940002.44141
slv,2000,192440002.44141
slv,2001,252949996.94824
slv,2002,249460006.71387
slv,2003,211419998.16895
slv,2004,237339996.33789
slv,2005,218490005.49316
slv,2006,178240005.49316
slv,2007,107529998.7793
slv,2008,243309997.55859
slv,2009,292420013.42773
slv,2010,302420013.42773
slv,2011,297390014.64844
slv,2012,219910003.66211
slv,2013,169139999.38965
slv,2014,98069999.69482
slv,2015,89699996.94824
slv,2016,128970001.2207
slv,2017,151619995.11719
slv,2018,253440002.44141
slv,2019,305640014.64844
som,1960,21469999.31335
som,1961,23209999.08447
som,1962,23770000.45776
som,1963,30450000.76294
som,1964,21750000
som,1965,28670000.07629
som,1966,50229999.54224
som,1967,14409999.84741
som,1968,31899999.61853
som,1969,32959999.08447
som,1970,27620000.83923
som,1971,30569999.69482
som,1972,29729999.54224
som,1973,50959999.08447
som,1974,80949996.94824
som,1975,165399993.89648
som,1976,101150001.52588
som,1977,234949996.94824
som,1978,263040008.54492
som,1979,274089996.33789
som,1980,479959991.45508
som,1981,382380004.88281
som,1982,473880004.88281
som,1983,341029998.7793
som,1984,347589996.33789
som,1985,350709991.45508
som,1986,506500000
som,1987,587070007.32422
som,1988,431720001.2207
som,1989,419149993.89648
som,1990,514809997.55859
som,1991,186419998.16895
som,1992,653659973.14453
som,1993,892119995.11719
som,1994,535119995.11719
som,1995,187929992.67578
som,1996,88180000.30518
som,1997,81180000.30518
som,1998,81319999.69482
som,1999,115699996.94824
som,2000,102230003.35693
som,2001,149300003.05176
som,2002,152720001.2207
som,2003,176179992.67578
som,2004,201279998.7793
som,2005,240220001.2207
som,2006,396170013.42773
som,2007,393739990.23438
som,2008,765869995.11719
som,2009,661640014.64844
som,2010,505679992.67578
som,2011,1098979980.46875
som,2012,990460021.97266
som,2013,1054579956.05469
som,2014,1109199951.17188
som,2015,1260560058.59375
som,2016,1183640014.64844
som,2017,1760369995.11719
som,2018,1575180053.71094
som,2019,1865579956.05469
srb,1994,49220001.2207
srb,1995,95059997.55859
srb,1996,69510002.13623
srb,1997,97360000.61035
srb,1998,108230003.35693
srb,1999,707400024.41406
srb,2000,1134270019.53125
srb,2001,1304180053.71094
srb,2002,2084639892.57813
srb,2003,1310479980.46875
srb,2004,1159699951.17188
srb,2005,1068489990.23438
srb,2006,1579589965.82031
srb,2007,842460021.97266
srb,2008,975890014.64844
srb,2009,623140014.64844
srb,2010,661469970.70312
srb,2011,1379170043.94531
srb,2012,1087780029.29688
srb,2013,780270019.53125
srb,2014,367049987.79297
srb,2015,312480010.98633
srb,2016,633469970.70312
srb,2017,1688420043.94531
srb,2018,1070020019.53125
srb,2019,570700012.20703
ssd,2011,435829986.57227
ssd,2012,1186260009.76563
ssd,2013,1399300048.82813
ssd,2014,1964119995.11719
ssd,2015,1674829956.05469
ssd,2016,1587030029.29688
ssd,2017,2183239990.23438
ssd,2018,1577500000
ssd,2019,1885270019.53125
stp,1960,109999.9994
stp,1961,1009999.99046
stp,1966,1059999.94278
stp,1967,379999.99523
stp,1968,209999.99344
stp,1975,839999.97377
stp,1976,11649999.61853
stp,1977,3039999.96185
stp,1978,3980000.01907
stp,1979,2950000.04768
stp,1980,3819999.93324
stp,1981,6000000
stp,1982,9840000.15259
stp,1983,11579999.92371
stp,1984,11170000.07629
stp,1985,12210000.03815
stp,1986,12350000.38147
stp,1987,17219999.31335
stp,1988,24430000.30518
stp,1989,44500000
stp,1990,54119998.93188
stp,1991,51009998.32153
stp,1992,56430000.30518
stp,1993,46490001.67847
stp,1994,49930000.30518
stp,1995,84089996.33789
stp,1996,47400001.52588
stp,1997,33419998.16895
stp,1998,28059999.46594
stp,1999,27520000.45776
stp,2000,34939998.62671
stp,2001,38180000.30518
stp,2002,26090000.15259
stp,2003,37849998.47412
stp,2004,33680000.30518
stp,2005,32700000.76294
stp,2006,23059999.46594
stp,2007,51069999.69482
stp,2008,47290000.91553
stp,2009,30459999.08447
stp,2010,50189998.62671
stp,2011,73480003.35693
stp,2012,50700000.76294
stp,2013,53750000
stp,2014,41380001.06812
stp,2015,48950000.76294
stp,2016,47040000.91553
stp,2017,40240001.67847
stp,2018,46259998.32153
stp,2019,51369998.93188
sur,1960,8819999.69482
sur,1961,10340000.15259
sur,1962,8960000.03815
sur,1963,13789999.96185
sur,1964,11649999.61853
sur,1965,16469999.31335
sur,1966,3630000.11444
sur,1967,3910000.08583
sur,1968,17860000.61035
sur,1969,17579999.92371
sur,1970,25239999.77112
sur,1971,27110000.61035
sur,1972,35209999.08447
sur,1973,29620000.83923
sur,1974,47939998.62671
sur,1975,52569999.69482
sur,1976,103389999.38965
sur,1977,89900001.52588
sur,1978,65290000.91553
sur,1979,94370002.74658
sur,1980,82010002.13623
sur,1981,96559997.55859
sur,1982,101260002.13623
sur,1983,3819999.93324
sur,1984,5059999.94278
sur,1985,9500000
sur,1986,13359999.65668
sur,1987,18639999.38965
sur,1988,21120000.83923
sur,1989,50689998.62671
sur,1990,61029998.7793
sur,1991,43259998.32153
sur,1992,79830001.83105
sur,1993,78029998.7793
sur,1994,60020000.45776
sur,1995,76730003.35693
sur,1996,108470001.2207
sur,1997,75379997.25342
sur,1998,57950000.76294
sur,1999,33819999.69482
sur,2000,34830001.83105
sur,2001,23750000
sur,2002,12329999.92371
sur,2003,11140000.34332
sur,2004,24799999.23706
sur,2005,42880001.06812
sur,2006,63029998.7793
sur,2007,150309997.55859
sur,2008,100019996.64307
sur,2009,154520004.27246
sur,2010,100809997.55859
sur,2011,76330001.83105
sur,2012,40349998.47412
sur,2013,30819999.69482
sur,2014,13390000.34332
sur,2015,15979999.54224
sur,2016,16530000.68665
sur,2017,20129999.16077
sur,2018,14180000.30518
sur,2019,23379999.16077
svk,1990,6840000.15259
svk,1991,114699996.94824
svk,1992,63360000.61035
svk,1993,50520000.45776
svk,1994,78389999.38965
svk,1995,97959999.08447
svk,1996,97589996.33789
svk,1997,70419998.16895
svk,1998,154820007.32422
svk,1999,318709991.45508
svk,2000,112989997.86377
svk,2001,164039993.28613
svk,2002,152649993.89648
svk,2003,161869995.11719
svk,2004,234789993.28613
svn,1993,7139999.86649
svn,1994,31870000.83923
svn,1995,52540000.91553
svn,1996,82199996.94824
svn,1997,96620002.74658
svn,1998,39759998.32153
svn,1999,31049999.23706
svn,2000,60810001.37329
svn,2001,125559997.55859
svn,2002,52759998.32153
svn,2003,56209999.08447
svn,2004,62220001.2207
swz,1960,8489999.77112
swz,1961,11439999.58038
swz,1962,6789999.96185
swz,1963,6489999.77112
swz,1964,12750000
swz,1965,15220000.26703
swz,1966,10590000.15259
swz,1967,9560000.41962
swz,1968,7889999.86649
swz,1969,9789999.96185
swz,1970,6000000
swz,1971,2059999.94278
swz,1972,8710000.03815
swz,1973,10449999.80927
swz,1974,14319999.69482
swz,1975,14460000.03815
swz,1976,13270000.45776
swz,1977,27469999.31335
swz,1978,43450000.76294
swz,1979,48470001.2207
swz,1980,48139999.38965
swz,1981,35209999.08447
swz,1982,26360000.61035
swz,1983,32380001.06812
swz,1984,28930000.30518
swz,1985,23969999.31335
swz,1986,32930000.30518
swz,1987,43540000.91553
swz,1988,38270000.45776
swz,1989,29659999.84741
swz,1990,53630001.06812
swz,1991,52919998.16895
swz,1992,56009998.32153
swz,1993,54209999.08447
swz,1994,57779998.7793
swz,1995,57750000
swz,1996,33049999.23706
swz,1997,28440000.53406
swz,1998,34959999.08447
swz,1999,29149999.61853
swz,2000,13130000.11444
swz,2001,29149999.61853
swz,2002,22159999.84741
swz,2003,34189998.62671
swz,2004,21920000.07629
swz,2005,46709999.08447
swz,2006,34779998.7793
swz,2007,50669998.16895
swz,2008,70010002.13623
swz,2009,55770000.45776
swz,2010,91139999.38965
swz,2011,124089996.33789
swz,2012,89620002.74658
swz,2013,117790000.91553
swz,2014,86370002.74658
swz,2015,92629997.25342
swz,2016,147639999.38965
swz,2017,147610000.61035
swz,2018,121300003.05176
swz,2019,73400001.52588
syc,1960,1100000.02384
syc,1961,1000000
syc,1962,490000.00954
syc,1963,639999.98569
syc,1964,939999.99762
syc,1965,1549999.95232
syc,1966,930000.00715
syc,1967,2240000.00954
syc,1968,2460000.03815
syc,1969,1289999.96185
syc,1970,4019999.98093
syc,1971,7739999.77112
syc,1972,8720000.26703
syc,1973,7989999.77112
syc,1974,8529999.73297
syc,1975,7480000.01907
syc,1976,7400000.09537
syc,1977,10890000.34332
syc,1978,16370000.83923
syc,1979,25129999.16077
syc,1980,21500000
syc,1981,16829999.92371
syc,1982,18100000.38147
syc,1983,15329999.92371
syc,1984,15029999.73297
syc,1985,22040000.91553
syc,1986,28540000.91553
syc,1987,24149999.61853
syc,1988,20610000.61035
syc,1989,19559999.46594
syc,1990,35560001.37329
syc,1991,22739999.77112
syc,1992,19450000.76294
syc,1993,19739999.77112
syc,1994,13069999.69482
syc,1995,13189999.58038
syc,1996,19260000.22888
syc,1997,17200000.76294
syc,1998,24350000.38147
syc,1999,13319999.69482
syc,2000,23600000.38147
syc,2001,13409999.84741
syc,2002,57930000.30518
syc,2003,9390000.34332
syc,2004,10630000.11444
syc,2005,17200000.76294
syc,2006,13710000.03815
syc,2007,6079999.92371
syc,2008,7489999.77112
syc,2009,23159999.84741
syc,2010,53930000.30518
syc,2011,22719999.31335
syc,2012,34750000
syc,2013,27420000.07629
syc,2014,12000000
syc,2015,6780000.20981
syc,2016,5800000.19073
syc,2017,16200000.76294
syr,1960,18389999.38965
syr,1961,16200000.76294
syr,1962,24979999.54224
syr,1963,2710000.03815
syr,1964,4699999.80927
syr,1965,3269999.98093
syr,1966,20290000.91553
syr,1967,5809999.94278
syr,1968,5219999.79019
syr,1969,10989999.77112
syr,1970,21840000.15259
syr,1971,21680000.30518
syr,1972,54549999.23706
syr,1973,425779998.7793
syr,1974,771500000
syr,1975,827479980.46875
syr,1976,795520019.53125
syr,1977,1033319946.28906
syr,1978,919900024.41406
syr,1979,2054879882.8125
syr,1980,1912839965.82031
syr,1981,1810650024.41406
syr,1982,1155910034.17969
syr,1983,890969970.70312
syr,1984,643979980.46875
syr,1985,609979980.46875
syr,1986,727090026.85547
syr,1987,792140014.64844
syr,1988,190029998.7793
syr,1989,124620002.74658
syr,1990,882820007.32422
syr,1991,535489990.23438
syr,1992,196740005.49316
syr,1993,258579986.57227
syr,1994,744020019.53125
syr,1995,355970001.2207
syr,1996,215990005.49316
syr,1997,198110000.61035
syr,1998,156020004.27246
syr,1999,229369995.11719
syr,2000,159759994.50684
syr,2001,153679992.67578
syr,2002,62819999.69482
syr,2003,118389999.38965
syr,2004,106510002.13623
syr,2005,71099998.47412
syr,2006,19920000.07629
syr,2007,84199996.94824
syr,2008,157740005.49316
syr,2009,203619995.11719
syr,2010,131059997.55859
syr,2011,335519989.01367
syr,2012,1671599975.58594
syr,2013,3637929931.64063
syr,2014,4174310058.59375
syr,2015,4920470214.84375
syr,2016,8899750000
syr,2017,10427849609.375
syr,2018,9997000000
syr,2019,10249809570.3125
tca,1974,2410000.08583
tca,1975,3250000
tca,1976,3759999.99046
tca,1977,3450000.04768
tca,1978,2779999.97139
tca,1979,2319999.93324
tca,1980,3390000.1049
tca,1981,7070000.17166
tca,1982,10319999.69482
tca,1983,6739999.77112
tca,1984,6869999.88556
tca,1985,5550000.19073
tca,1986,8890000.34332
tca,1987,9550000.19073
tca,1988,7889999.86649
tca,1989,8779999.73297
tca,1990,11600000.38147
tca,1991,17500000
tca,1992,14800000.19073
tca,1993,10899999.61853
tca,1994,15789999.96185
tca,1995,5550000.19073
tca,1996,4179999.82834
tca,1997,4199999.80927
tca,1998,6019999.98093
tca,1999,7380000.11444
tca,2000,6650000.09537
tca,2001,6670000.07629
tca,2002,4099999.90463
tca,2003,2200000.04768
tca,2004,3150000.09537
tca,2005,5199999.80927
tca,2006,-419999.98689
tca,2007,15390000.34332
tcd,1960,29999.99933
tcd,1961,3259999.99046
tcd,1962,5519999.98093
tcd,1963,5559999.94278
tcd,1964,16549999.23706
tcd,1965,18270000.45776
tcd,1966,19010000.22888
tcd,1967,19829999.92371
tcd,1968,21719999.31335
tcd,1969,23750000
tcd,1970,22350000.38147
tcd,1971,30409999.84741
tcd,1972,30790000.91553
tcd,1973,45279998.7793
tcd,1974,78480003.35693
tcd,1975,66730003.35693
tcd,1976,60880001.06812
tcd,1977,81599998.47412
tcd,1978,123150001.52588
tcd,1979,84739997.86377
tcd,1980,34990001.67847
tcd,1981,59560001.37329
tcd,1982,64150001.52588
tcd,1983,87430000.30518
tcd,1984,111410003.66211
tcd,1985,179050003.05176
tcd,1986,160309997.55859
tcd,1987,201789993.28613
tcd,1988,260690002.44141
tcd,1989,250570007.32422
tcd,1990,310579986.57227
tcd,1991,262309997.55859
tcd,1992,236699996.94824
tcd,1993,223470001.2207
tcd,1994,212289993.28613
tcd,1995,235020004.27246
tcd,1996,295779998.7793
tcd,1997,227960006.71387
tcd,1998,174440002.44141
tcd,1999,187929992.67578
tcd,2000,131330001.83106
tcd,2001,188600006.10352
tcd,2002,229250000
tcd,2003,251990005.49316
tcd,2004,332079986.57227
tcd,2005,386440002.44141
tcd,2006,290730010.98633
tcd,2007,367980010.98633
tcd,2008,441809997.55859
tcd,2009,558330017.08984
tcd,2010,490160003.66211
tcd,2011,457660003.66211
tcd,2012,475130004.88281
tcd,2013,459339996.33789
tcd,2014,391929992.67578
tcd,2015,606409973.14453
tcd,2016,624460021.97266
tcd,2017,648979980.46875
tcd,2018,875159973.14453
tcd,2019,707049987.79297
tgo,1960,109999.9994
tgo,1961,2930000.06676
tgo,1962,4530000.20981
tgo,1963,6650000.09537
tgo,1964,14939999.58038
tgo,1965,13359999.65668
tgo,1966,12130000.11444
tgo,1967,14119999.88556
tgo,1968,18920000.07629
tgo,1969,17469999.31335
tgo,1970,16950000.76294
tgo,1971,19260000.22888
tgo,1972,21600000.38147
tgo,1973,25819999.69482
tgo,1974,38619998.93188
tgo,1975,41700000.76294
tgo,1976,42799999.23706
tgo,1977,63909999.84741
tgo,1978,101889999.38965
tgo,1979,109470001.2207
tgo,1980,90449996.94824
tgo,1981,62520000.45776
tgo,1982,76400001.52588
tgo,1983,111019996.64307
tgo,1984,108260002.13623
tgo,1985,110879997.25342
tgo,1986,170339996.33789
tgo,1987,121279998.7793
tgo,1988,205410003.66211
tgo,1989,199100006.10352
tgo,1990,258239990.23438
tgo,1991,199270004.27246
tgo,1992,222429992.67578
tgo,1993,95819999.69482
tgo,1994,124650001.52588
tgo,1995,191339996.33789
tgo,1996,155399993.89648
tgo,1997,125129997.25342
tgo,1998,128460006.71387
tgo,1999,71529998.7793
tgo,2000,69629997.25342
tgo,2001,46090000.15259
tgo,2002,51130001.06812
tgo,2003,50090000.15259
tgo,2004,65129997.25342
tgo,2005,82610000.61035
tgo,2006,79830001.83105
tgo,2007,122489997.86377
tgo,2008,330140014.64844
tgo,2009,494510009.76562
tgo,2010,403380004.88281
tgo,2011,542380004.88281
tgo,2012,245080001.83105
tgo,2013,226320007.32422
tgo,2014,210940002.44141
tgo,2015,199470001.2207
tgo,2016,168250000
tgo,2017,344950012.20703
tgo,2018,296959991.45508
tgo,2019,411619995.11719
tha,1960,43779998.7793
tha,1961,29340000.15259
tha,1962,37889999.38965
tha,1963,36330001.83105
tha,1964,31850000.38147
tha,1965,49090000.15259
tha,1966,44299999.23706
tha,1967,60209999.08447
tha,1968,65069999.69482
tha,1969,68250000
tha,1970,73989997.86377
tha,1971,62700000.76294
tha,1972,53650001.52588
tha,1973,60790000.91553
tha,1974,70860000.61035
tha,1975,84510002.13623
tha,1976,167789993.28613
tha,1977,131029998.7793
tha,1978,255779998.7793
tha,1979,388380004.88281
tha,1980,415980010.98633
tha,1981,404609985.35156
tha,1982,383570007.32422
tha,1983,418440002.44141
tha,1984,451209991.45508
tha,1985,446929992.67578
tha,1986,451880004.88281
tha,1987,459200012.20703
tha,1988,528229980.46875
tha,1989,683640014.64844
tha,1990,793989990.23438
tha,1991,713770019.53125
tha,1992,738650024.41406
tha,1993,581900024.41406
tha,1994,577780029.29688
tha,1995,836380004.88281
tha,1996,831440002.44141
tha,1997,624869995.11719
tha,1998,699840026.85547
tha,1999,1015940002.44141
tha,2000,700669982.91016
tha,2001,284350006.10352
tha,2002,297799987.79297
tha,2003,-938590026.85547
tha,2004,51860000.61035
tha,2005,-164580001.83105
tha,2006,-214169998.16895
tha,2007,-307230010.98633
tha,2008,-615510009.76562
