geo,time,en_atm_co2e_pc
rus,2013,11.31666
rus,2014,11.17274
rus,2015,10.80891
rus,2016,10.60603
rus,2017,10.77664
rus,2018,11.12662
rwa,1990,0.07134
rwa,1991,0.06635
rwa,1992,0.07162
rwa,1993,0.07663
rwa,1994,0.07749
rwa,1995,0.0771
rwa,1996,0.0765
rwa,1997,0.07477
rwa,1998,0.06894
rwa,1999,0.06666
rwa,2000,0.06554
rwa,2001,0.06317
rwa,2002,0.06171
rwa,2003,0.0596
rwa,2004,0.0599
rwa,2005,0.05769
rwa,2006,0.0564
rwa,2007,0.05823
rwa,2008,0.05565
rwa,2009,0.05724
rwa,2010,0.05678
rwa,2011,0.06315
rwa,2012,0.06825
rwa,2013,0.07215
rwa,2014,0.07308
rwa,2015,0.0818
rwa,2016,0.08998
rwa,2017,0.08764
rwa,2018,0.08779
sau,1990,10.24961
sau,1991,11.12582
sau,1992,11.53467
sau,1993,11.60877
sau,1994,12.01188
sau,1995,11.93211
sau,1996,12.29862
sau,1997,11.07479
sau,1998,11.64669
sau,1999,11.61354
sau,2000,11.82452
sau,2001,11.72495
sau,2002,12.24059
sau,2003,12.38431
sau,2004,12.71837
sau,2005,12.97312
sau,2006,13.40296
sau,2007,13.79931
sau,2008,14.76484
sau,2009,15.00659
sau,2010,16.01774
sau,2011,16.15525
sau,2012,16.7639
sau,2013,16.61716
sau,2014,17.36316
sau,2015,17.69171
sau,2016,17.16032
sau,2017,16.33476
sau,2018,15.26878
sdn,1990,0.26653
sdn,1991,0.22976
sdn,1992,0.20879
sdn,1993,0.1416
sdn,1994,0.19967
sdn,1995,0.18552
sdn,1996,0.1719
sdn,1997,0.20422
sdn,1998,0.18105
sdn,1999,0.19454
sdn,2000,0.20348
sdn,2001,0.21772
sdn,2002,0.26267
sdn,2003,0.26306
sdn,2004,0.28166
sdn,2005,0.32505
sdn,2006,0.3929
sdn,2007,0.4147
sdn,2008,0.43889
sdn,2009,0.44341
sdn,2010,0.4594
sdn,2011,0.43423
sdn,2012,0.42024
sdn,2013,0.39112
sdn,2014,0.40366
sdn,2015,0.45755
sdn,2016,0.51396
sdn,2017,0.49837
sdn,2018,0.48324
sen,1990,0.30958
sen,1991,0.30043
sen,1992,0.32165
sen,1993,0.30389
sen,1994,0.30847
sen,1995,0.3176
sen,1996,0.32874
sen,1997,0.35155
sen,1998,0.38512
sen,1999,0.41385
sen,2000,0.41438
sen,2001,0.4434
sen,2002,0.44537
sen,2003,0.42594
sen,2004,0.49861
sen,2005,0.51127
sen,2006,0.48936
sen,2007,0.5305
sen,2008,0.53312
sen,2009,0.53911
sen,2010,0.5545
sen,2011,0.5808
sen,2012,0.55663
sen,2013,0.58117
sen,2014,0.6046
sen,2015,0.63656
sen,2016,0.66162
sen,2017,0.62065
sen,2018,0.62191
sgp,1990,9.75343
sgp,1991,9.9806
sgp,1992,9.9607
sgp,1993,11.2782
sgp,1994,11.47688
sgp,1995,11.03133
sgp,1996,10.85895
sgp,1997,10.40559
sgp,1998,9.67353
sgp,1999,9.71778
sgp,2000,10.5713
sgp,2001,10.21505
sgp,2002,9.90673
sgp,2003,9.28836
sgp,2004,9.50881
sgp,2005,8.65027
sgp,2006,8.44511
sgp,2007,8.34459
sgp,2008,7.93901
sgp,2009,7.78535
sgp,2010,8.3538
sgp,2011,8.63671
sgp,2012,8.2241
sgp,2013,8.1346
sgp,2014,8.12838
sgp,2015,8.22041
sgp,2016,8.23215
sgp,2017,8.45115
sgp,2018,8.39913
slb,1990,0.48097
slb,1991,0.49878
slb,1992,0.51515
slb,1993,0.53019
slb,1994,0.54399
slb,1995,0.55668
slb,1996,0.56831
slb,1997,0.55263
slb,1998,0.56309
slb,1999,0.57272
slb,2000,0.58159
slb,2001,0.58969
slb,2002,0.59711
slb,2003,0.60401
slb,2004,0.67605
slb,2005,0.72353
slb,2006,0.68595
slb,2007,0.69087
slb,2008,0.63572
slb,2009,0.64055
slb,2010,0.64411
slb,2011,0.64633
slb,2012,0.64741
slb,2013,0.68262
slb,2014,0.57914
slb,2015,0.51398
slb,2016,0.58117
slb,2017,0.55029
slb,2018,0.56674
sle,1990,0.07871
sle,1991,0.08278
sle,1992,0.1058
sle,1993,0.10626
sle,1994,0.11137
sle,1995,0.05809
sle,1996,0.06956
sle,1997,0.05305
sle,1998,0.05934
sle,1999,0.03361
sle,2000,0.08725
sle,2001,0.09045
sle,2002,0.10673
sle,2003,0.11152
sle,2004,0.1049
sle,2005,0.08502
sle,2006,0.10808
sle,2007,0.09016
sle,2008,0.08967
sle,2009,0.08768
sle,2010,0.09196
sle,2011,0.11732
sle,2012,0.13259
sle,2013,0.15589
sle,2014,0.16816
sle,2015,0.13107
sle,2016,0.13099
sle,2017,0.12953
sle,2018,0.13333
slv,1990,0.45161
slv,1991,0.5728
slv,1992,0.6185
slv,1993,0.71396
slv,1994,0.80188
slv,1995,0.88121
slv,1996,0.77154
slv,1997,0.92582
slv,1998,0.97796
slv,1999,0.95982
slv,2000,0.95619
slv,2001,0.99038
slv,2002,0.99629
slv,2003,1.08607
slv,2004,1.10893
slv,2005,1.13018
slv,2006,1.18926
slv,2007,1.24963
slv,2008,1.12692
slv,2009,1.08482
slv,2010,1.05759
slv,2011,1.09169
slv,2012,1.0853
slv,2013,1.03095
slv,2014,1.04684
slv,2015,1.1067
slv,2016,1.12804
slv,2017,0.99873
slv,2018,1.06063
som,1990,0.10104
som,1991,0.09623
som,1992,0.09321
som,1993,0.08748
som,1994,0.08545
som,1995,0.07875
som,1996,0.07419
som,1997,0.0693
som,1998,0.06314
som,1999,0.05845
som,2000,0.05523
som,2001,0.05551
som,2002,0.05999
som,2003,0.05909
som,2004,0.05725
som,2005,0.05552
som,2006,0.05388
som,2007,0.05596
som,2008,0.0544
som,2009,0.05206
som,2010,0.05231
som,2011,0.0509
som,2012,0.04955
som,2013,0.04976
som,2014,0.04842
som,2015,0.04711
som,2016,0.04653
som,2017,0.04524
som,2018,0.04597
srb,1990,8.16109
srb,1991,6.87237
srb,1992,6.39515
srb,1993,5.61219
srb,1994,5.125
srb,1995,5.94595
srb,1996,6.9167
srb,1997,7.539
srb,1998,7.57161
srb,1999,5.4082
srb,2000,5.85258
srb,2001,6.15318
srb,2002,6.63108
srb,2003,7.09837
srb,2004,7.71121
srb,2005,6.92267
srb,2006,7.25352
srb,2007,7.12314
srb,2008,6.98618
srb,2009,6.42962
srb,2010,6.39929
srb,2011,7.02368
srb,2012,6.31331
srb,2013,6.44181
srb,2014,5.43014
srb,2015,6.3647
srb,2016,6.55113
srb,2017,6.6801
srb,2018,6.52192
ssd,1990,0
ssd,1991,0
ssd,1992,0
ssd,1993,0
ssd,1994,0
ssd,1995,0
ssd,1996,0
ssd,1997,0
ssd,1998,0
ssd,1999,0
ssd,2000,0
ssd,2001,0
ssd,2002,0
ssd,2003,0
ssd,2004,0
ssd,2005,0
ssd,2006,0
ssd,2007,0
ssd,2008,0
ssd,2009,0
ssd,2010,0
ssd,2011,0
ssd,2012,0.1404
ssd,2013,0.14003
ssd,2014,0.14496
ssd,2015,0.18384
ssd,2016,0.1597
ssd,2017,0.13931
ssd,2018,0.12573
stp,1990,0.41942
stp,1991,0.41001
stp,1992,0.32109
stp,1993,0.3935
stp,1994,0.38632
stp,1995,0.37971
stp,1996,0.37369
stp,1997,0.3681
stp,1998,0.3627
stp,1999,0.35723
stp,2000,0.35146
stp,2001,0.3454
stp,2002,0.40692
stp,2003,0.46541
stp,2004,0.45533
stp,2005,0.50803
stp,2006,0.49482
stp,2007,0.48107
stp,2008,0.52594
stp,2009,0.51172
stp,2010,0.55441
stp,2011,0.54194
stp,2012,0.63696
stp,2013,0.62475
stp,2014,0.6131
stp,2015,0.60169
stp,2016,0.59049
stp,2017,0.62776
stp,2018,0.66341
sur,1990,4.2945
sur,1991,4.89093
sur,1992,4.82577
sur,1993,4.76604
sur,1994,4.68859
sur,1995,4.66221
sur,1996,4.64071
sur,1997,4.62387
sur,1998,4.56683
sur,1999,4.55542
sur,2000,3.14262
sur,2001,3.18943
sur,2002,2.32255
sur,2003,2.52081
sur,2004,2.81559
sur,2005,3.38365
sur,2006,3.02795
sur,2007,2.75832
sur,2008,2.82332
sur,2009,2.77187
sur,2010,3.28844
sur,2011,3.64365
sur,2012,4.50811
sur,2013,4.18422
sur,2014,4.77156
sur,2015,4.9183
sur,2016,4.08934
sur,2017,3.73356
sur,2018,3.61119
svk,1990,10.3431
svk,1991,9.03966
svk,1992,8.68989
svk,1993,8.32253
svk,1994,7.79974
svk,1995,7.9019
svk,1996,7.84797
svk,1997,7.85207
svk,1998,7.68016
svk,1999,7.53518
svk,2000,7.06476
svk,2001,7.17251
svk,2002,7.08213
svk,2003,7.13518
svk,2004,6.96911
svk,2005,7.16944
svk,2006,7.04999
svk,2007,6.92514
svk,2008,6.8876
svk,2009,6.28248
svk,2010,6.57525
svk,2011,6.32226
svk,2012,5.98604
svk,2013,6.08491
svk,2014,5.61948
svk,2015,5.66946
svk,2016,5.80025
svk,2017,6.17367
svk,2018,6.05864
svn,1990,6.77123
svn,1991,6.37182
svn,1992,6.42625
svn,1993,6.8081
svn,1994,6.84111
svn,1995,7.27182
svn,1996,7.68872
svn,1997,7.92062
svn,1998,7.82185
svn,1999,7.51874
svn,2000,7.31048
svn,2001,7.72065
svn,2002,7.78128
svn,2003,7.72648
svn,2004,7.86675
svn,2005,7.96311
svn,2006,8.12709
svn,2007,8.07682
svn,2008,8.60331
svn,2009,7.61398
svn,2010,7.71753
svn,2011,7.66254
svn,2012,7.37425
svn,2013,7.08754
svn,2014,6.38706
svn,2015,6.38226
svn,2016,6.74563
svn,2017,6.84286
svn,2018,6.7747
swe,1990,6.23332
swe,1991,6.29426
swe,1992,6.54702
swe,1993,6.48157
swe,1994,6.66117
swe,1995,6.59685
swe,1996,7.19941
swe,1997,6.4865
swe,1998,6.59362
swe,1999,6.46543
swe,2000,6.00534
swe,2001,5.90156
swe,2002,6.05269
swe,2003,6.16193
swe,2004,5.95873
swe,2005,5.56062
swe,2006,5.38516
swe,2007,5.15299
swe,2008,5.00562
swe,2009,4.61149
swe,2010,5.13216
swe,2011,4.71891
swe,2012,4.42781
swe,2013,4.22379
swe,2014,4.03255
swe,2015,4.00033
swe,2016,3.90907
swe,2017,3.81101
swe,2018,3.53801
swz,1990,1.15512
swz,1991,1.11207
swz,1992,0.95733
swz,1993,0.82234
swz,1994,1.14585
swz,1995,1.07894
swz,1996,0.82496
swz,1997,1.15215
swz,1998,1.16336
swz,1999,1.22723
swz,2000,1.1239
swz,2001,1.0655
swz,2002,1.04999
swz,2003,0.97771
swz,2004,0.96464
swz,2005,0.98004
swz,2006,0.97481
swz,2007,0.99746
swz,2008,0.97148
swz,2009,1.01186
swz,2010,0.9485
swz,2011,0.95147
swz,2012,0.98213
swz,2013,1.42615
swz,2014,0.87669
swz,2015,0.93294
swz,2016,1.10414
swz,2017,0.9246
swz,2018,0.95928
syc,1990,2.15806
syc,1991,2.5554
syc,1992,2.5437
syc,1993,2.62965
syc,1994,2.83
syc,1995,2.6559
syc,1996,3.14066
syc,1997,4.5267
syc,1998,5.5805
syc,1999,6.46686
syc,2000,7.14893
syc,2001,7.88158
syc,2002,6.44984
syc,2003,6.64404
syc,2004,9.09366
syc,2005,8.44819
syc,2006,8.74704
syc,2007,7.64409
syc,2008,8.05005
syc,2009,5.84206
syc,2010,4.90141
syc,2011,4.57451
syc,2012,5.09609
syc,2013,4.55814
syc,2014,5.03508
syc,2015,5.35223
syc,2016,5.7036
syc,2017,6.1559
syc,2018,6.40747
syr,1990,2.37583
syr,1991,2.50558
syr,1992,2.38101
syr,1993,2.26759
syr,1994,2.28523
syr,1995,2.34847
syr,1996,2.49489
syr,1997,2.44806
syr,1998,2.56738
syr,1999,2.45285
syr,2000,2.40877
syr,2001,2.46324
syr,2002,2.45776
syr,2003,2.42776
syr,2004,2.50619
syr,2005,3.02813
syr,2006,3.08669
syr,2007,3.12502
syr,2008,3.10007
syr,2009,2.78979
syr,2010,2.79461
syr,2011,2.65252
syr,2012,2.25013
syr,2013,1.55937
syr,2014,1.44676
syr,2015,1.44687
syr,2016,1.51498
syr,2017,1.70219
syr,2018,1.64709
tcd,1990,0.0654
tcd,1991,0.06497
tcd,1992,0.0645
tcd,1993,0.06246
tcd,1994,0.06194
tcd,1995,0.06277
tcd,1996,0.06206
tcd,1997,0.0613
tcd,1998,0.06049
tcd,1999,0.06084
tcd,2000,0.06104
tcd,2001,0.05992
tcd,2002,0.05876
tcd,2003,0.08108
tcd,2004,0.0791
tcd,2005,0.07923
tcd,2006,0.07842
tcd,2007,0.08135
tcd,2008,0.08495
tcd,2009,0.08391
tcd,2010,0.08618
tcd,2011,0.06634
tcd,2012,0.06961
tcd,2013,0.06959
tcd,2014,0.0688
tcd,2015,0.06874
tcd,2016,0.07005
tcd,2017,0.06792
tcd,2018,0.06913
tgo,1990,0.257
tgo,1991,0.23816
tgo,1992,0.19007
tgo,1993,0.15636
tgo,1994,0.22084
tgo,1995,0.23188
tgo,1996,0.31273
tgo,1997,0.16942
tgo,1998,0.25904
tgo,1999,0.35771
tgo,2000,0.2579
tgo,2001,0.23308
tgo,2002,0.25784
tgo,2003,0.3433
tgo,2004,0.32554
tgo,2005,0.31185
tgo,2006,0.27243
tgo,2007,0.25336
tgo,2008,0.25808
tgo,2009,0.45114
tgo,2010,0.40955
tgo,2011,0.38054
tgo,2012,0.32921
tgo,2013,0.25163
tgo,2014,0.22275
tgo,2015,0.24853
tgo,2016,0.30626
tgo,2017,0.26888
tgo,2018,0.28647
tha,1990,1.56582
tha,1991,1.70655
tha,1992,1.85847
tha,1993,2.0923
tha,1994,2.3137
tha,1995,2.60244
tha,1996,2.8869
tha,1997,2.90485
tha,1998,2.52805
tha,1999,2.60841
tha,2000,2.59147
tha,2001,2.70432
tha,2002,2.85333
tha,2003,2.95663
tha,2004,3.21269
tha,2005,3.30362
tha,2006,3.31381
tha,2007,3.38687
tha,2008,3.43163
tha,2009,3.30956
tha,2010,3.50502
tha,2011,3.47491
tha,2012,3.71588
tha,2013,3.85152
tha,2014,3.77944
tha,2015,3.82859
tha,2016,3.78012
tha,2017,3.76623
tha,2018,3.71404
tjk,1990,2.08562
tjk,1991,1.88311
tjk,1992,1.39391
tjk,1993,0.92253
tjk,1994,0.53353
tjk,1995,0.4354
tjk,1996,0.38282
tjk,1997,0.42267
tjk,1998,0.45791
tjk,1999,0.41506
tjk,2000,0.35391
tjk,2001,0.34027
tjk,2002,0.33142
tjk,2003,0.33173
tjk,2004,0.38725
tjk,2005,0.36086
tjk,2006,0.38569
tjk,2007,0.46017
tjk,2008,0.42025
tjk,2009,0.32452
tjk,2010,0.32149
tjk,2011,0.32998
tjk,2012,0.37969
tjk,2013,0.39207
tjk,2014,0.54163
tjk,2015,0.56305
tjk,2016,0.68794
tjk,2017,0.71732
tjk,2018,0.80542
tkm,1990,12.12005
tkm,1991,9.97311
tkm,1992,7.20542
tkm,1993,6.63959
tkm,1994,7.98765
tkm,1995,7.94469
tkm,1996,6.92504
tkm,1997,6.87466
tkm,1998,6.93104
tkm,1999,8.00917
tkm,2000,8.15964
tkm,2001,8.34559
tkm,2002,8.65723
tkm,2003,9.53874
tkm,2004,9.95451
tkm,2005,10.17109
tkm,2006,10.33863
tkm,2007,11.5397
tkm,2008,11.51797
tkm,2009,10.06
tkm,2010,11.27533
tkm,2011,12.25533
tkm,2012,12.58565
tkm,2013,12.6305
tkm,2014,12.71238
tkm,2015,12.95172
tkm,2016,12.71905
tkm,2017,12.49812
tkm,2018,12.25965
tls,1990,0
tls,1991,0
tls,1992,0
tls,1993,0
tls,1994,0
tls,1995,0
tls,1996,0
tls,1997,0
tls,1998,0
tls,1999,0
tls,2000,0
tls,2001,0
tls,2002,0.18424
tls,2003,0.17949
tls,2004,0.20578
tls,2005,0.21103
tls,2006,0.19677
tls,2007,0.19298
tls,2008,0.19897
tls,2009,0.2141
tls,2010,0.21948
tls,2011,0.22459
tls,2012,0.26478
tls,2013,0.39886
tls,2014,0.45132
tls,2015,0.50991
tls,2016,0.5659
tls,2017,0.4826
tls,2018,0.50474
ton,1990,0.84149
ton,1991,0.94495
ton,1992,0.83859
ton,1993,0.94186
ton,1994,0.94006
ton,1995,1.04197
ton,1996,0.83102
ton,1997,0.93147
ton,1998,1.03055
ton,1999,1.12849
ton,2000,1.0208
ton,2001,1.01541
ton,2002,1.00987
ton,2003,1.20493
ton,2004,1.29722
ton,2005,1.2883
ton,2006,1.47472
ton,2007,1.26734
ton,2008,1.25745
ton,2009,1.34749
ton,2010,1.15406
ton,2011,1.06221
ton,2012,1.07071
ton,2013,1.17915
ton,2014,1.08886
ton,2015,1.09149
ton,2016,1.48305
ton,2017,1.76467
ton,2018,1.8411
tto,1990,11.55496
tto,1991,10.57678
tto,1992,9.64676
tto,1993,10.0273
tto,1994,10.41994
tto,1995,10.49274
tto,1996,10.57615
tto,1997,10.92998
tto,1998,11.17541
tto,1999,11.24274
tto,2000,11.33244
tto,2001,12.13406
tto,2002,12.54296
tto,2003,11.93552
tto,2004,12.37874
tto,2005,15.17165
tto,2006,17.05882
tto,2007,16.86729
tto,2008,16.08278
tto,2009,15.28479
tto,2010,17.03129
tto,2011,17.35545
tto,2012,16.44837
tto,2013,16.79092
tto,2014,16.09
tto,2015,15.51449
tto,2016,13.23351
tto,2017,13.14249
tto,2018,12.77844
tun,1990,1.66818
tun,1991,1.71099
tun,1992,1.76228
tun,1993,1.87814
tun,1994,1.85662
tun,1995,1.86732
tun,1996,1.89914
tun,1997,1.93505
tun,1998,1.98951
tun,1999,2.06375
tun,2000,2.15588
tun,2001,2.21056
tun,2002,2.20134
tun,2003,2.19903
tun,2004,2.27793
tun,2005,2.28955
tun,2006,2.35952
tun,2007,2.37949
tun,2008,2.38035
tun,2009,2.38369
tun,2010,2.5801
tun,2011,2.39437
tun,2012,2.45967
tun,2013,2.44409
tun,2014,2.60594
tun,2015,2.65386
tun,2016,2.56459
tun,2017,2.61426
tun,2018,2.59226
tur,1990,2.58189
tur,1991,2.62251
tur,1992,2.68758
tur,1993,2.74704
tur,1994,2.67406
tur,1995,2.87691
tur,1996,3.12083
tur,1997,3.20659
tur,1998,3.16079
tur,1999,3.09645
tur,2000,3.42535
tur,2001,3.08106
tur,2002,3.1947
tur,2003,3.31611
tur,2004,3.35169
tur,2005,3.46094
tur,2006,3.7973
tur,2007,4.15295
tur,2008,4.07847
tur,2009,4.03567
tur,2010,4.10801
tur,2011,4.32606
tur,2012,4.40556
tur,2013,4.19056
tur,2014,4.41076
tur,2015,4.47718
tur,2016,4.69247
tur,2017,5.1272
tur,2018,5.01542
tuv,1990,1.12233
tuv,1991,1.10939
tuv,1992,1.09769
tuv,1993,1.08767
tuv,1994,1.08003
tuv,1995,1.0755
tuv,1996,1.07331
tuv,1997,1.07204
tuv,1998,1.07158
tuv,1999,1.07021
tuv,2000,1.06474
tuv,2001,1.05507
tuv,2002,1.04243
tuv,2003,1.02838
tuv,2004,1.01307
tuv,2005,1.0003
tuv,2006,0.98834
tuv,2007,0.97857
tuv,2008,0.96946
tuv,2009,0.96034
tuv,2010,0.95048
tuv,2011,0.94109
tuv,2012,0.93075
tuv,2013,0.92174
tuv,2014,0.91133
tuv,2015,0.90098
tuv,2016,0.89031
tuv,2017,0.87989
tuv,2018,0.86919
tza,1990,0.07499
tza,1991,0.07138
tza,1992,0.06899
tza,1993,0.06849
tza,1994,0.06634
tza,1995,0.09208
tza,1996,0.10084
tza,1997,0.09265
tza,1998,0.08426
tza,1999,0.07711
tza,2000,0.08806
tza,2001,0.09103
tza,2002,0.10103
tza,2003,0.10347
tza,2004,0.13644
tza,2005,0.14772
tza,2006,0.15323
tza,2007,0.14528
tza,2008,0.14574
tza,2009,0.13767
tza,2010,0.15582
tza,2011,0.17866
tza,2012,0.20976
tza,2013,0.22296
tza,2014,0.21457
tza,2015,0.22707
tza,2016,0.20585
tza,2017,0.20783
tza,2018,0.20563
uga,1990,0.04552
uga,1991,0.04512
uga,1992,0.04418
uga,1993,0.04276
uga,1994,0.03688
uga,1995,0.04703
uga,1996,0.05087
uga,1997,0.05218
uga,1998,0.05787
uga,1999,0.05751
uga,2000,0.05624
uga,2001,0.05535
uga,2002,0.06119
uga,2003,0.06235
uga,2004,0.06599
uga,2005,0.08055
uga,2006,0.091
uga,2007,0.09971
uga,2008,0.1045
uga,2009,0.10856
uga,2010,0.11872
uga,2011,0.12427
uga,2012,0.11314
uga,2013,0.11963
uga,2014,0.12842
uga,2015,0.12714
uga,2016,0.143
uga,2017,0.14186
uga,2018,0.14346
ukr,1990,13.27041
ukr,1991,12.53699
ukr,1992,11.0189
ukr,1993,9.56933
ukr,1994,8.00575
ukr,1995,7.7505
ukr,1996,6.77879
ukr,1997,6.48785
ukr,1998,6.16797
ukr,1999,6.15473
ukr,2000,6.0472
ukr,2001,6.17623
ukr,2002,6.30549
ukr,2003,6.90671
ukr,2004,6.4727
ukr,2005,6.27129
ukr,2006,6.49721
ukr,2007,6.71134
ukr,2008,6.51409
ukr,2009,5.47821
ukr,2010,5.87433
ukr,2011,6.20311
ukr,2012,6.08181
ukr,2013,5.90464
ukr,2014,5.24848
ukr,2015,4.22709
ukr,2016,4.47176
ukr,2017,3.89997
ukr,2018,4.15418
ury,1990,1.2381
ury,1991,1.39543
ury,1992,1.51215
ury,1993,1.41296
ury,1994,1.3339
ury,1995,1.45459
ury,1996,1.67827
ury,1997,1.70022
ury,1998,1.75628
ury,1999,2.04957
ury,2000,1.64471
ury,2001,1.48851
ury,2002,1.36198
ury,2003,1.35092
ury,2004,1.64384
ury,2005,1.62864
ury,2006,1.90353
ury,2007,1.75583
ury,2008,2.32021
ury,2009,2.28977
ury,2010,1.86945
ury,2011,2.25888
ury,2012,2.52147
ury,2013,2.17145
ury,2014,1.91152
ury,2015,1.93141
ury,2016,1.90705
ury,2017,1.76917
ury,2018,1.89024
usa,1990,19.40923
usa,1991,19.00574
usa,1992,19.02508
usa,1993,19.23811
usa,1994,19.28061
usa,1995,19.25394
usa,1996,19.61109
usa,1997,20.34787
usa,1998,20.26688
usa,1999,20.10572
usa,2000,20.47193
usa,2001,20.175
usa,2002,19.44948
usa,2003,19.5087
usa,2004,19.60357
usa,2005,19.47803
usa,2006,18.95764
usa,2007,19.05603
usa,2008,18.29481
usa,2009,16.81887
usa,2010,17.4342
usa,2011,16.5994
usa,2012,15.77114
usa,2013,16.10296
usa,2014,16.02638
usa,2015,15.53534
usa,2016,15.13175
usa,2017,14.80588
usa,2018,15.24087
uzb,1990,5.74208
uzb,1991,5.66008
uzb,1992,5.27157
uzb,1993,5.18367
uzb,1994,4.78929
uzb,1995,4.219
uzb,1996,4.18084
uzb,1997,4.1598
uzb,1998,4.7287
uzb,1999,4.72777
uzb,2000,4.93663
uzb,2001,4.91659
uzb,2002,4.96165
uzb,2003,4.62733
uzb,2004,4.69488
uzb,2005,4.38759
uzb,2006,4.60317
uzb,2007,4.40487
uzb,2008,4.54898
uzb,2009,4.1185
uzb,2010,4.29096
uzb,2011,4.26185
uzb,2012,3.73776
uzb,2013,3.74068
uzb,2014,3.42711
uzb,2015,3.24388
uzb,2016,3.37071
uzb,2017,3.43886
uzb,2018,3.40119
vct,1990,0.74426
vct,1991,0.8351
vct,1992,1.11172
vct,1993,1.11074
vct,1994,1.29559
vct,1995,1.38834
vct,1996,1.38911
vct,1997,1.48292
vct,1998,1.76241
vct,1999,1.76313
vct,2000,1.48441
vct,2001,1.94637
vct,2002,2.12776
vct,2003,2.1233
vct,2004,2.30372
vct,2005,2.30167
vct,2006,2.30198
vct,2007,2.76457
vct,2008,2.0295
vct,2009,9.14187
vct,2010,2.30926
vct,2011,2.12344
vct,2012,3.68885
vct,2013,2.02534
vct,2014,2.66378
vct,2015,2.01585
vct,2016,2.4665
vct,2017,2.45843
vct,2018,2.5406
ven,1990,5.25247
ven,1991,5.09496
ven,1992,5.09542
ven,1993,5.24054
ven,1994,5.13771
ven,1995,5.33216
ven,1996,5.83543
ven,1997,5.95199
ven,1998,5.69035
ven,1999,5.36988
ven,2000,5.55504
ven,2001,5.57037
ven,2002,5.79991
ven,2003,5.40474
ven,2004,5.49072
ven,2005,5.96123
ven,2006,5.58246
ven,2007,5.6071
ven,2008,5.91587
ven,2009,5.84817
ven,2010,6.02674
ven,2011,5.89105
ven,2012,6.26447
ven,2013,6.30199
ven,2014,6.26935
ven,2015,5.78023
ven,2016,5.42892
ven,2017,5.05876
ven,2018,4.78275
vnm,1990,0.27078
vnm,1991,0.26369
vnm,1992,0.27242
vnm,1993,0.33541
vnm,1994,0.3632
vnm,1995,0.40475
vnm,1996,0.4492
vnm,1997,0.5204
vnm,1998,0.5744
vnm,1999,0.57151
vnm,2000,0.62958
vnm,2001,0.69257
vnm,2002,0.81291
vnm,2003,0.85612
vnm,2004,1.01682
vnm,2005,1.0979
vnm,2006,1.13168
vnm,2007,1.23367
vnm,2008,1.36381
vnm,2009,1.51242
vnm,2010,1.69881
vnm,2011,1.67681
vnm,2012,1.63994
vnm,2013,1.69284
vnm,2014,1.83789
vnm,2015,2.2573
vnm,2016,2.39074
vnm,2017,2.34808
vnm,2018,2.69881
vut,1990,0.47757
vut,1991,0.46444
vut,1992,0.38666
vut,1993,0.3756
vut,1994,0.36557
vut,1995,0.41627
vut,1996,0.52411
vut,1997,0.51453
vut,1998,0.44947
vut,1999,0.49653
vut,2000,0.48658
vut,2001,0.47566
vut,2002,0.41253
vut,2003,0.45235
vut,2004,0.34293
vut,2005,0.33448
vut,2006,0.32652
vut,2007,0.50122
vut,2008,0.44504
vut,2009,0.56462
vut,2010,0.55034
vut,2011,0.53573
vut,2012,0.48095
vut,2013,0.42862
vut,2014,0.60632
vut,2015,0.51636
vut,2016,0.64672
vut,2017,0.59545
vut,2018,0.61502
wsm,1990,0.67569
wsm,1991,0.67073
wsm,1992,0.72512
wsm,1993,0.71806
wsm,1994,0.71137
wsm,1995,0.70567
wsm,1996,0.7595
wsm,1997,0.75553
wsm,1998,0.81
wsm,1999,0.80642
wsm,2000,0.85983
wsm,2001,0.85522
wsm,2002,0.90698
wsm,2003,0.9015
wsm,2004,0.95186
wsm,2005,1.05719
wsm,2006,1.05046
wsm,2007,1.0437
wsm,2008,1.03672
wsm,2009,1.02951
wsm,2010,1.02181
wsm,2011,1.06684
wsm,2012,1.0577
wsm,2013,1.0487
wsm,2014,1.0925
wsm,2015,1.24025
wsm,2016,1.5421
wsm,2017,1.53564
wsm,2018,1.63159
yem,1990,0.56704
yem,1991,0.69094
yem,1992,0.70479
yem,1993,0.59557
yem,1994,0.59311
yem,1995,0.66182
yem,1996,0.65161
yem,1997,0.67916
yem,1998,0.71306
yem,1999,0.77832
yem,2000,0.79786
yem,2001,0.84159
yem,2002,0.82088
yem,2003,0.91651
yem,2004,0.94165
yem,2005,0.96382
yem,2006,0.93824
yem,2007,0.96934
yem,2008,1.00538
yem,2009,1.13917
yem,2010,1.03607
yem,2011,0.86905
yem,2012,0.80415
yem,2013,1.04783
yem,2014,1.03433
yem,2015,0.53627
yem,2016,0.40047
yem,2017,0.36142
yem,2018,0.32668
zaf,1990,6.7298
zaf,1991,6.42462
zaf,1992,6.17543
zaf,1993,6.21768
zaf,1994,6.21264
zaf,1995,6.37589
zaf,1996,6.48611
zaf,1997,6.72103
zaf,1998,6.78788
zaf,1999,6.28054
zaf,2000,6.33188
zaf,2001,7.03513
zaf,2002,7.18122
zaf,2003,7.55813
zaf,2004,8.03462
zaf,2005,7.88712
zaf,2006,7.82768
zaf,2007,8.08025
zaf,2008,8.56899
zaf,2009,8.00404
zaf,2010,8.30018
zaf,2011,7.86712
zaf,2012,8.07663
