geo,time,sp_pop_totl_ma_in
guy,2003,373290
guy,2004,373789
guy,2005,373872
guy,2006,373447
guy,2007,372654
guy,2008,371849
guy,2009,371507
guy,2010,371953
guy,2011,373314
guy,2012,375458
guy,2013,378137
guy,2014,380976
guy,2015,383717
guy,2016,386262
guy,2017,388678
guy,2018,390999
guy,2019,393271
guy,2020,395549
hkg,1960,1585035
hkg,1961,1633879
hkg,1962,1706066
hkg,1963,1767060
hkg,1964,1810694
hkg,1965,1857957
hkg,1966,1872305
hkg,1967,1917075
hkg,1968,1954168
hkg,1969,1980787
hkg,1970,2024133
hkg,1971,2061718
hkg,1972,2094299
hkg,1973,2148249
hkg,1974,2215620
hkg,1975,2262670
hkg,1976,2303026
hkg,1977,2353621
hkg,1978,2415159
hkg,1979,2566378
hkg,1980,2644552
hkg,1981,2708276
hkg,1982,2745030
hkg,1983,2776938
hkg,1984,2792855
hkg,1985,2812360
hkg,1986,2838206
hkg,1987,2858140
hkg,1988,2874132
hkg,1989,2896343
hkg,1990,2898176
hkg,1991,2915184
hkg,1992,2933022
hkg,1993,2976899
hkg,1994,3036813
hkg,1995,3088271
hkg,1996,3217429
hkg,1997,3232219
hkg,1998,3246333
hkg,1999,3263849
hkg,2000,3278577
hkg,2001,3288031
hkg,2002,3287182
hkg,2003,3264894
hkg,2004,3274485
hkg,2005,3273098
hkg,2006,3278837
hkg,2007,3292212
hkg,2008,3297759
hkg,2009,3291642
hkg,2010,3303748
hkg,2011,3315094
hkg,2012,3342076
hkg,2013,3346624
hkg,2014,3361767
hkg,2015,3382217
hkg,2016,3395092
hkg,2017,3412711
hkg,2018,3432494
hkg,2019,3451238
hkg,2020,3432698
hnd,1960,1022662
hnd,1961,1051044
hnd,1962,1080126
hnd,1963,1110076
hnd,1964,1141095
hnd,1965,1173360
hnd,1966,1206968
hnd,1967,1241920
hnd,1968,1278177
hnd,1969,1315649
hnd,1970,1354299
hnd,1971,1394112
hnd,1972,1435184
hnd,1973,1477727
hnd,1974,1522008
hnd,1975,1568213
hnd,1976,1616430
hnd,1977,1666597
hnd,1978,1718613
hnd,1979,1772311
hnd,1980,1827558
hnd,1981,1884348
hnd,1982,1942698
hnd,1983,2002548
hnd,1984,2063823
hnd,1985,2126489
hnd,1986,2190558
hnd,1987,2256051
hnd,1988,2322979
hnd,1989,2391361
hnd,1990,2461224
hnd,1991,2532456
hnd,1992,2605113
hnd,1993,2679639
hnd,1994,2756635
hnd,1995,2836445
hnd,1996,2919213
hnd,1997,3004602
hnd,1998,3091992
hnd,1999,3180522
hnd,2000,3269500
hnd,2001,3358624
hnd,2002,3447856
hnd,2003,3537044
hnd,2004,3626103
hnd,2005,3714932
hnd,2006,3803456
hnd,2007,3891488
hnd,2008,3978643
hnd,2009,4064461
hnd,2010,4148644
hnd,2011,4231000
hnd,2012,4311692
hnd,2013,4391237
hnd,2014,4470384
hnd,2015,4549686
hnd,2016,4629297
hnd,2017,4709093
hnd,2018,4789031
hnd,2019,4868994
hnd,2020,4948880
hrv,1960,1988206
hrv,1961,2003127
hrv,1962,2019513
hrv,1963,2035841
hrv,1964,2051191
hrv,1965,2066607
hrv,1966,2082442
hrv,1967,2097057
hrv,1968,2110918
hrv,1969,2124188
hrv,1970,2135029
hrv,1971,2145109
hrv,1972,2155343
hrv,1973,2165666
hrv,1974,2176234
hrv,1975,2186972
hrv,1976,2198603
hrv,1977,2209887
hrv,1978,2219946
hrv,1979,2226101
hrv,1980,2227992
hrv,1981,2233057
hrv,1982,2243386
hrv,1983,2254436
hrv,1984,2264820
hrv,1985,2275201
hrv,1986,2285560
hrv,1987,2295486
hrv,1988,2304180
hrv,1989,2310972
hrv,1990,2316299
hrv,1991,2273298
hrv,1992,2217770
hrv,1993,2228602
hrv,1994,2252069
hrv,1995,2234776
hrv,1996,2202224
hrv,1997,2189097
hrv,1998,2185313
hrv,1999,2173802
hrv,2000,2151012
hrv,2001,2069143
hrv,2002,2070327
hrv,2003,2071338
hrv,2004,2072468
hrv,2005,2075607
hrv,2006,2076429
hrv,2007,2076246
hrv,2008,2076122
hrv,2009,2073859
hrv,2010,2068839
hrv,2011,2061076
hrv,2012,2053880
hrv,2013,2047224
hrv,2014,2038228
hrv,2015,2021330
hrv,2016,2007658
hrv,2017,1984597
hrv,2018,1968189
hrv,2019,1958675
hrv,2020,1951527
hti,1960,1897441
hti,1961,1935262
hti,1962,1973609
hti,1963,2012497
hti,1964,2051946
hti,1965,2091966
hti,1966,2132711
hti,1967,2174124
hti,1968,2215725
hti,1969,2256900
hti,1970,2297296
hti,1971,2336730
hti,1972,2375663
hti,1973,2415101
hti,1974,2456477
hti,1975,2500827
hti,1976,2548410
hti,1977,2599060
hti,1978,2652982
hti,1979,2710308
hti,1980,2771024
hti,1981,2835304
hti,1982,2902899
hti,1983,2972765
hti,1984,3043513
hti,1985,3114075
hti,1986,3184044
hti,1987,3253543
hti,1988,3322710
hti,1989,3391881
hti,1990,3461319
hti,1991,3530966
hti,1992,3600655
hti,1993,3670483
hti,1994,3740539
hti,1995,3810915
hti,1996,3881639
hti,1997,3952707
hti,1998,4024089
hti,1999,4095713
hti,2000,4167535
hti,2001,4239508
hti,2002,4311673
hti,2003,4384193
hti,2004,4457288
hti,2005,4531087
hti,2006,4605611
hti,2007,4680726
hti,2008,4756235
hti,2009,4831903
hti,2010,4907495
hti,2011,4983003
hti,2012,5058344
hti,2013,5133166
hti,2014,5207006
hti,2015,5279570
hti,2016,5350621
hti,2017,5420284
hti,2018,5489045
hti,2019,5557596
hti,2020,5626445
hun,1960,4814047
hun,1961,4836649
hun,1962,4855013
hun,1963,4871709
hun,1964,4891401
hun,1965,4908717
hun,1966,4926621
hun,1967,4947546
hun,1968,4968545
hun,1969,4990808
hun,1970,5010757
hun,1971,5025401
hun,1972,5040016
hun,1973,5055526
hun,1974,5077458
hun,1975,5107070
hun,1976,5135455
hun,1977,5159939
hun,1978,5178201
hun,1979,5187156
hun,1980,5188800
hun,1981,5185874
hun,1982,5178214
hun,1983,5164997
hun,1984,5149134
hun,1985,5134688
hun,1986,5121515
hun,1987,5109019
hun,1988,5097510
hun,1989,5038418
hun,1990,4982258
hun,1991,4977003
hun,1992,4969678
hun,1993,4958466
hun,1994,4946257
hun,1995,4934293
hun,1996,4921152
hun,1997,4906937
hun,1998,4891567
hun,1999,4874033
hun,2000,4857933
hun,2001,4843580
hun,2002,4826875
hun,2003,4810503
hun,2004,4797763
hun,2005,4786670
hun,2006,4778206
hun,2007,4770310
hun,2008,4761939
hun,2009,4754950
hun,2010,4744940
hun,2011,4732572
hun,2012,4709560
hun,2013,4698182
hun,2014,4687178
hun,2015,4677655
hun,2016,4665398
hun,2017,4654465
hun,2018,4649998
hun,2019,4649391
hun,2020,4641032
idn,1960,43601932
idn,1961,44783805
idn,1962,46003000
idn,1963,47261266
idn,1964,48561885
idn,1965,49906685
idn,1966,51295045
idn,1967,52723891
idn,1968,54189619
idn,1969,55687586
idn,1970,57213871
idn,1971,58766662
idn,1972,60344831
idn,1973,61945914
idn,1974,63567425
idn,1975,65207342
idn,1976,66862448
idn,1977,68531529
idn,1978,70216852
idn,1979,71922157
idn,1980,73649139
idn,1981,75395520
idn,1982,77156412
idn,1983,78927367
idn,1984,80702844
idn,1985,82476907
idn,1986,84250427
idn,1987,86018595
idn,1988,87763163
idn,1989,89460910
idn,1990,91096365
idn,1991,92662322
idn,1992,94166214
idn,1993,95625786
idn,1994,97066954
idn,1995,98509830
idn,1996,99960472
idn,1997,101417352
idn,1998,102883961
idn,1999,104362179
idn,2000,105853827
idn,2001,107361267
idn,2002,108887177
idn,2003,110433476
idn,2004,112001701
idn,2005,113592387
idn,2006,115204868
idn,2007,116837197
idn,2008,118486533
idn,2009,120149067
idn,2010,121820505
idn,2011,123499269
idn,2012,125181058
idn,2013,126855422
idn,2014,128509365
idn,2015,130132842
idn,2016,131720864
idn,2017,133272786
idn,2018,134788497
idn,2019,136269761
idn,2020,137717861
ind,1960,232504739
ind,1961,237313422
ind,1962,242296455
ind,1963,247438408
ind,1964,252717318
ind,1965,258120909
ind,1966,263638006
ind,1967,269283162
ind,1968,275100846
ind,1969,281151623
ind,1970,287477050
ind,1971,294098355
ind,1972,300998426
ind,1973,308133555
ind,1974,315439599
ind,1975,322871275
ind,1976,330405801
ind,1977,338059105
ind,1978,345870441
ind,1979,353898047
ind,1980,362179435
ind,1981,370724075
ind,1982,379503283
ind,1983,388469530
ind,1984,397556538
ind,1985,406713092
ind,1986,415921170
ind,1987,425183245
ind,1988,434493475
ind,1989,443851777
ind,1990,453257379
ind,1991,462697149
ind,1992,472162606
ind,1993,481663763
ind,1994,491216887
ind,1995,500830598
ind,1996,510502547
ind,1997,520217326
ind,1998,529954039
ind,1999,539685380
ind,2000,549387864
ind,2001,559042845
ind,2002,568640650
ind,2003,578176499
ind,2004,587649484
ind,2005,597052213
ind,2006,606386475
ind,2007,615629520
ind,2008,624720983
ind,2009,633583576
ind,2010,642164181
ind,2011,650436593
ind,2012,658420351
ind,2013,666165661
ind,2014,673747770
ind,2015,681223332
ind,2016,688604687
ind,2017,695880522
ind,2018,703055580
ind,2019,710129572
ind,2020,717100970
irl,1960,1421923
irl,1961,1418838
irl,1962,1424161
irl,1963,1432274
irl,1964,1439158
irl,1965,1444452
irl,1966,1450068
irl,1967,1456742
irl,1968,1463154
irl,1969,1471649
irl,1970,1484028
irl,1971,1501627
irl,1972,1524302
irl,1973,1549180
irl,1974,1575307
irl,1975,1601674
irl,1976,1626255
irl,1977,1648612
irl,1978,1672222
irl,1979,1694431
irl,1980,1713467
irl,1981,1732692
irl,1982,1747845
irl,1983,1758720
irl,1984,1767940
irl,1985,1769009
irl,1986,1768010
irl,1987,1766362
irl,1988,1757033
irl,1989,1748433
irl,1990,1748458
irl,1991,1757325
irl,1992,1768408
irl,1993,1776576
irl,1994,1783114
irl,1995,1791991
irl,1996,1806069
irl,1997,1824240
irl,1998,1843609
irl,1999,1865195
irl,2000,1891446
irl,2001,1923642
irl,2002,1958623
irl,2003,1993055
irl,2004,2031416
irl,2005,2076648
irl,2006,2132639
irl,2007,2193388
irl,2008,2236045
irl,2009,2256124
irl,2010,2265836
irl,2011,2273238
irl,2012,2280451
irl,2013,2290372
irl,2014,2305716
irl,2015,2327061
irl,2016,2354000
irl,2017,2381248
irl,2018,2412947
irl,2019,2448139
irl,2020,2475118
irn,1960,11242525
irn,1961,11541313
irn,1962,11848692
irn,1963,12164800
irn,1964,12489809
irn,1965,12823987
irn,1966,13169030
irn,1967,13525796
irn,1968,13893011
irn,1969,14268700
irn,1970,14652448
irn,1971,15044554
irn,1972,15448856
irn,1973,15872977
irn,1974,16326784
irn,1975,16818152
irn,1976,17348126
irn,1977,17916964
irn,1978,18530481
irn,1979,19195175
irn,1980,19914487
irn,1981,20685483
irn,1982,21502487
irn,1983,22361557
irn,1984,23257501
irn,1985,24182329
irn,1986,25138443
irn,1987,26114353
irn,1988,27071405
irn,1989,27959756
irn,1990,28744603
irn,1991,29409834
irn,1992,29966691
irn,1993,30442121
irn,1994,30877473
irn,1995,31304193
irn,1996,31728559
irn,1997,32144792
irn,1998,32558036
irn,1999,32971613
irn,2000,33387552
irn,2001,33813998
irn,2002,34252349
irn,2003,34689329
irn,2004,35105750
irn,2005,35489609
irn,2006,35834475
irn,2007,36149941
irn,2008,36459379
irn,2009,36795158
irn,2010,37180190
irn,2011,37622122
irn,2012,38112878
irn,2013,38640056
irn,2014,39184203
irn,2015,39730143
irn,2016,40274534
irn,2017,40818986
irn,2018,41358895
irn,2019,41889890
irn,2020,42408406
irq,1960,3666626
irq,1961,3765023
irq,1962,3870341
irq,1963,3983827
irq,1964,4106810
irq,1965,4240108
irq,1966,4384410
irq,1967,4539225
irq,1968,4702617
irq,1969,4871855
irq,1970,5044848
irq,1971,5220358
irq,1972,5398525
irq,1973,5580368
irq,1974,5767561
irq,1975,5960958
irq,1976,6161126
irq,1977,6366499
irq,1978,6573297
irq,1979,6776446
irq,1980,6972412
irq,1981,7160769
irq,1982,7342972
irq,1983,7519967
irq,1984,7693379
irq,1985,7865182
irq,1986,8035085
irq,1987,8204912
irq,1988,8381260
irq,1989,8572616
irq,1990,8785138
irq,1991,9021099
irq,1992,9279209
irq,1993,9557390
irq,1994,9851941
irq,1995,10159693
irq,1996,10479432
irq,1997,10810656
irq,1998,11151394
irq,1999,11499449
irq,2000,11852484
irq,2001,12214371
irq,2002,12583917
irq,2003,12948137
irq,2004,13289867
irq,2005,13599537
irq,2006,13865899
irq,2007,14099293
irq,2008,14337817
irq,2009,14633765
irq,2010,15022419
irq,2011,15520711
irq,2012,16111683
irq,2013,16755233
irq,2014,17393213
irq,2015,17983741
irq,2016,18512965
irq,2017,18993936
irq,2018,19444067
irq,2019,19891814
irq,2020,20357778
isl,1960,88712
isl,1961,90475
isl,1962,92178
isl,1963,93840
isl,1964,95523
isl,1965,97191
isl,1966,98861
isl,1967,100469
isl,1968,101866
isl,1969,102821
isl,1970,103363
isl,1971,104195
isl,1972,105728
isl,1973,107323
isl,1974,108760
isl,1975,110133
isl,1976,111188
isl,1977,111976
isl,1978,112796
isl,1979,113849
isl,1980,115004
isl,1981,116255
isl,1982,117762
isl,1983,119271
isl,1984,120492
isl,1985,121395
isl,1986,122238
isl,1987,123545
isl,1988,125458
isl,1989,126992
isl,1990,127948
isl,1991,129415
isl,1992,131031
isl,1993,132343
isl,1994,133467
isl,1995,134147
isl,1996,134805
isl,1997,135843
isl,1998,137226
isl,1999,138833
isl,2000,140722
isl,2001,142600
isl,2002,143907
isl,2003,144958
isl,2004,146330
isl,2005,148787
isl,2006,152489
isl,2007,156596
isl,2008,159728
isl,2009,160410
isl,2010,160223
isl,2011,160659
isl,2012,161373
isl,2013,162722
isl,2014,164368
isl,2015,165975
isl,2016,168264
isl,2017,172279
isl,2018,177025
isl,2019,181038
isl,2020,184069
isr,1960,1072644
isr,1961,1107713
isr,1962,1161228
isr,1963,1203472
isr,1964,1250916
isr,1965,1294623
isr,1966,1327622
isr,1967,1386153
isr,1968,1415446
isr,1969,1452499
isr,1970,1500597
isr,1971,1547048
isr,1972,1584929
isr,1973,1648116
isr,1974,1695582
isr,1975,1732546
isr,1976,1769565
isr,1977,1807627
isr,1978,1844389
isr,1979,1891046
isr,1980,1936241
isr,1981,1975021
isr,1982,2012779
isr,1983,2050354
isr,1984,2078034
isr,1985,2115597
isr,1986,2149102
isr,1987,2184506
isr,1988,2220842
isr,1989,2257535
isr,1990,2325684
isr,1991,2465336
isr,1992,2546086
isr,1993,2608296
isr,1994,2670935
isr,1995,2738635
isr,1996,2808108
isr,1997,2877188
isr,1998,2942723
isr,1999,3018181
isr,2000,3098862
isr,2001,3172970
isr,2002,3238129
isr,2003,3297969
isr,2004,3357685
isr,2005,3418244
isr,2006,3479876
isr,2007,3542780
isr,2008,3606936
isr,2009,3695280
isr,2010,3765128
isr,2011,3837807
isr,2012,3912366
isr,2013,3989533
isr,2014,4070471
isr,2015,4155479
isr,2016,4241160
isr,2017,4327497
isr,2018,4414918
isr,2019,4503237
isr,2020,4586626
ita,1960,24404821
ita,1961,24571561
ita,1962,24740744
ita,1963,24924260
ita,1964,25133566
ita,1965,25351291
ita,1966,25556219
ita,1967,25750284
ita,1968,25922162
ita,1969,26076825
ita,1970,26220385
ita,1971,26345988
ita,1972,26496979
ita,1973,26675895
ita,1974,26846847
ita,1975,27000605
ita,1976,27125072
ita,1977,27227016
ita,1978,27310369
ita,1979,27378786
ita,1980,27430104
ita,1981,27464587
ita,1982,27492007
ita,1983,27511834
ita,1984,27526662
ita,1985,27539294
ita,1986,27540510
ita,1987,27538934
ita,1988,27544966
ita,1989,27557411
ita,1990,27572699
ita,1991,27585278
ita,1992,27598268
ita,1993,27608689
ita,1994,27605040
ita,1995,27592154
ita,1996,27581012
ita,1997,27572362
ita,1998,27557541
ita,1999,27546715
ita,2000,27555561
ita,2001,27582192
ita,2002,27646545
ita,2003,27797298
ita,2004,27998963
ita,2005,28144391
ita,2006,28219926
ita,2007,28340310
ita,2008,28499993
ita,2009,28605773
ita,2010,28681402
ita,2011,28732398
ita,2012,28822965
ita,2013,29180255
ita,2014,29473355
ita,2015,29467922
ita,2016,29438983
ita,2017,29415238
ita,2018,29379072
ita,2019,29061567
ita,2020,28944855
jam,1960,783860
jam,1961,792814
jam,1962,803215
jam,1963,814917
jam,1964,827567
jam,1965,840916
jam,1966,854978
jam,1967,869800
jam,1968,885151
jam,1969,900783
jam,1970,916457
jam,1971,932134
jam,1972,947802
jam,1973,963374
jam,1974,978742
jam,1975,993864
jam,1976,1008480
jam,1977,1022604
jam,1978,1036886
jam,1979,1052180
jam,1980,1068995
jam,1981,1087800
jam,1982,1108126
jam,1983,1128424
jam,1984,1146540
jam,1985,1161017
jam,1986,1171212
jam,1987,1177816
jam,1988,1182402
jam,1989,1187265
jam,1990,1194058
jam,1991,1203223
jam,1992,1214272
jam,1993,1226818
jam,1994,1240174
jam,1995,1253780
jam,1996,1267701
jam,1997,1281990
jam,1998,1296022
jam,1999,1309002
jam,2000,1320370
jam,2001,1329828
jam,2002,1337590
jam,2003,1344245
jam,2004,1350680
jam,2005,1357542
jam,2006,1365004
jam,2007,1372888
jam,2008,1381079
jam,2009,1389346
jam,2010,1397512
jam,2011,1405569
jam,2012,1413582
jam,2013,1421484
jam,2014,1429206
jam,2015,1436700
jam,2016,1443917
jam,2017,1450841
jam,2018,1457453
jam,2019,1463720
jam,2020,1469641
jor,1960,487769
jor,1961,509058
jor,1962,528026
jor,1963,548383
jor,1964,575177
jor,1965,611730
jor,1966,659758
jor,1967,717319
jor,1968,779591
jor,1969,839693
jor,1970,892707
jor,1971,937216
jor,1972,974788
jor,1973,1007250
jor,1974,1037573
jor,1975,1068165
jor,1976,1099208
jor,1977,1130482
jor,1978,1163616
jor,1979,1200495
jor,1980,1242501
jor,1981,1290814
jor,1982,1345293
jor,1983,1404292
jor,1984,1465278
jor,1985,1526639
jor,1986,1586618
jor,1987,1646184
jor,1988,1709464
jor,1989,1782251
jor,1990,1868030
jor,1991,1969275
jor,1992,2082893
jor,1993,2200056
jor,1994,2308566
jor,1995,2399927
jor,1996,2471653
jor,1997,2527224
jor,1998,2571519
jor,1999,2612090
jor,2000,2655130
jor,2001,2701550
jor,2002,2751639
jor,2003,2810277
jor,2004,2883223
jor,2005,2974596
jor,2006,3084896
jor,2007,3213101
jor,2008,3359386
jor,2009,3523395
jor,2010,3703509
jor,2011,3900602
jor,2012,4111005
jor,2013,4322900
jor,2014,4520824
jor,2015,4693410
jor,2016,4836733
jor,2017,4952772
jor,2018,5043481
jor,2019,5113215
jor,2020,5165979
jpn,1960,45883842
jpn,1961,46298617
jpn,1962,46730857
jpn,1963,47206635
jpn,1964,47701787
jpn,1965,48222585
jpn,1966,48672999
jpn,1967,49189994
jpn,1968,49760652
jpn,1969,50370171
jpn,1970,50968410
jpn,1971,52114377
jpn,1972,52864963
jpn,1973,53628880
jpn,1974,54359699
jpn,1975,55066513
jpn,1976,55667397
jpn,1977,56213728
jpn,1978,56730108
jpn,1979,57213296
jpn,1980,57665753
jpn,1981,58086223
jpn,1982,58488247
jpn,1983,58892459
jpn,1984,59268894
jpn,1985,59631344
jpn,1986,59936513
jpn,1987,60209971
jpn,1988,60443022
jpn,1989,60666858
jpn,1990,60851042
jpn,1991,61074529
jpn,1992,61286598
jpn,1993,61470370
jpn,1994,61625182
jpn,1995,61749884
jpn,1996,61866809
jpn,1997,61988325
jpn,1998,62129048
jpn,1999,62214055
jpn,2000,62290064
jpn,2001,62412936
jpn,2002,62531474
jpn,2003,62639196
jpn,2004,62634379
jpn,2005,62614535
jpn,2006,62628628
jpn,2007,62675474
jpn,2008,62681766
jpn,2009,62651819
jpn,2010,62643467
jpn,2011,62510675
jpn,2012,62396539
jpn,2013,62294204
jpn,2014,62200548
jpn,2015,62124278
jpn,2016,62043043
jpn,2017,61932014
jpn,2018,61797750
jpn,2019,61659571
jpn,2020,61440347
kaz,1960,4782558
kaz,1961,4982385
kaz,1962,5179041
kaz,1963,5367892
kaz,1964,5543718
kaz,1965,5702980
kaz,1966,5842881
kaz,1967,5964452
kaz,1968,6072887
kaz,1969,6175844
kaz,1970,6278903
kaz,1971,6384288
kaz,1972,6490451
kaz,1973,6594637
kaz,1974,6692497
kaz,1975,6781223
kaz,1976,6859797
kaz,1977,6930378
kaz,1978,6997092
kaz,1979,7065641
kaz,1980,7140058
kaz,1981,7220306
kaz,1982,7304636
kaz,1983,7392824
kaz,1984,7484246
kaz,1985,7577434
kaz,1986,7673729
kaz,1987,7770513
kaz,1988,7857441
kaz,1989,7883453
kaz,1990,7934265
kaz,1991,7985717
kaz,1992,7978916
kaz,1993,7947838
kaz,1994,7828894
kaz,1995,7661897
kaz,1996,7536788
kaz,1997,7406815
kaz,1998,7267339
kaz,1999,7187389
kaz,2000,7158398
kaz,2001,7143030
kaz,2002,7143937
kaz,2003,7171504
kaz,2004,7226389
kaz,2005,7296057
kaz,2006,7378898
kaz,2007,7469379
kaz,2008,7616203
kaz,2009,7773930
kaz,2010,7889159
kaz,2011,8006532
kaz,2012,8122815
kaz,2013,8242815
kaz,2014,8367513
kaz,2015,8493748
kaz,2016,8619219
kaz,2017,8741668
kaz,2018,8861980
kaz,2019,8981438
kaz,2020,9102132
ken,1960,4075300
ken,1961,4202133
ken,1962,4334469
ken,1963,4472669
ken,1964,4617132
ken,1965,4768278
ken,1966,4926429
ken,1967,5092018
ken,1968,5265864
ken,1969,5448883
ken,1970,5641869
ken,1971,5845303
ken,1972,6059445
ken,1973,6284525
ken,1974,6520680
ken,1975,6768074
ken,1976,7026592
ken,1977,7296452
ken,1978,7578444
ken,1979,7873591
ken,1980,8182446
ken,1981,8505082
ken,1982,8840710
ken,1983,9187820
ken,1984,9544372
ken,1985,9908640
ken,1986,10279996
ken,1987,10658009
ken,1988,11041500
ken,1989,11429186
ken,1990,11820051
ken,1991,12213878
ken,1992,12610508
ken,1993,13009242
ken,1994,13409349
ken,1995,13810589
ken,1996,14212908
ken,1997,14617273
ken,1998,15025862
ken,1999,15441568
ken,2000,15866806
ken,2001,16302038
ken,2002,16747713
ken,2003,17206227
ken,2004,17680390
ken,2005,18172026
ken,2006,18681879
ken,2007,19209014
ken,2008,19751264
ken,2009,20305443
ken,2010,20868842
ken,2011,21441112
ken,2012,22021761
ken,2013,22607797
ken,2014,23195580
ken,2015,23782609
ken,2016,24367251
ken,2017,24950142
ken,2018,25533874
ken,2019,26122382
ken,2020,26718527
kgz,1960,1032105
kgz,1961,1072539
kgz,1962,1110288
kgz,1963,1149482
kgz,1964,1189305
kgz,1965,1227359
kgz,1966,1267181
kgz,1967,1306544
kgz,1968,1346372
kgz,1969,1384220
kgz,1970,1417388
kgz,1971,1450155
kgz,1972,1485350
kgz,1973,1520769
kgz,1974,1558200
kgz,1975,1594297
kgz,1976,1628653
kgz,1977,1661904
kgz,1978,1693737
kgz,1979,1726152
kgz,1980,1758740
kgz,1981,1792704
kgz,1982,1829064
kgz,1983,1868196
kgz,1984,1907222
kgz,1985,1944691
kgz,1986,1983841
kgz,1987,2024411
kgz,1988,2063241
kgz,1989,2109733
kgz,1990,2153625
kgz,1991,2192020
kgz,1992,2220350
kgz,1993,2223728
kgz,1994,2225386
kgz,1995,2249764
kgz,1996,2284851
kgz,1997,2319473
kgz,1998,2356113
kgz,1999,2392216
kgz,2000,2421955
kgz,2001,2446514
kgz,2002,2470828
kgz,2003,2498568
kgz,2004,2530102
kgz,2005,2558985
kgz,2006,2585724
kgz,2007,2608680
kgz,2008,2631398
kgz,2009,2661476
kgz,2010,2692331
kgz,2011,2725184
kgz,2012,2771607
kgz,2013,2828269
kgz,2014,2886649
kgz,2015,2947391
kgz,2016,3008277
kgz,2017,3066892
kgz,2018,3128214
kgz,2019,3193863
kgz,2020,3254827
khm,1960,2856078
khm,1961,2930516
khm,1962,3007255
khm,1963,3083757
khm,1964,3156627
khm,1965,3223493
khm,1966,3281165
khm,1967,3329965
khm,1968,3375113
khm,1969,3424115
khm,1970,3481116
khm,1971,3553094
khm,1972,3635662
khm,1973,3708304
khm,1974,3742998
khm,1975,3722160
khm,1976,3635053
khm,1977,3494733
khm,1978,3336492
khm,1979,3209591
khm,1980,3148991
khm,1981,3168156
khm,1982,3255610
khm,1983,3390867
khm,1984,3541977
khm,1985,3685531
khm,1986,3815450
khm,1987,3938848
khm,1988,4060841
khm,1989,4190704
khm,1990,4334680
khm,1991,4492858
khm,1992,4660523
khm,1993,4833463
khm,1994,5005904
khm,1995,5173358
khm,1996,5334696
khm,1997,5490125
khm,1998,5638164
khm,1999,5777508
khm,2000,5907470
khm,2001,6027167
khm,2002,6137222
khm,2003,6240510
khm,2004,6341054
khm,2005,6442005
khm,2006,6544217
khm,2007,6647523
khm,2008,6752825
khm,2009,6860848
khm,2010,6972050
khm,2011,7087005
khm,2012,7205612
khm,2013,7326766
