geo,time,er_fsh_aqua_mt
lka,2003,3462
lka,2004,4003
lka,2005,4304
lka,2006,5652
lka,2007,8233
lka,2008,7474
lka,2009,7548.6792
lka,2010,8058.14014
lka,2011,11912.22168
lka,2012,8839.75586
lka,2013,30881.30078
lka,2014,34220.30078
lka,2015,36037.75
lka,2016,30974.2207
lka,2017,28756.16016
lka,2018,30921.46094
lso,1960,0
lso,1961,0
lso,1962,0
lso,1963,0
lso,1964,0
lso,1965,0
lso,1966,0
lso,1967,0
lso,1968,0
lso,1969,0
lso,1970,0
lso,1971,0
lso,1972,0
lso,1973,0
lso,1974,10
lso,1975,23
lso,1976,27
lso,1977,22
lso,1978,24
lso,1979,27
lso,1980,23
lso,1981,15
lso,1982,19
lso,1983,20
lso,1984,13
lso,1985,23
lso,1986,25
lso,1987,26
lso,1988,30
lso,1989,25
lso,1990,20
lso,1991,15
lso,1992,17
lso,1993,18
lso,1994,18
lso,1995,14
lso,1996,14
lso,1997,14
lso,1998,8
lso,1999,4
lso,2000,8
lso,2001,8
lso,2002,8
lso,2003,4
lso,2004,2
lso,2005,1
lso,2006,2
lso,2007,131
lso,2008,91
lso,2009,107.6
lso,2010,300.39999
lso,2011,300.37
lso,2012,400.37
lso,2013,500.42999
lso,2014,900.53003
lso,2015,1001
lso,2016,1050
lso,2017,1801
lso,2018,2500.45996
ltu,1988,3752
ltu,1989,4580
ltu,1990,4666
ltu,1991,4792
ltu,1992,3899
ltu,1993,2907
ltu,1994,1874
ltu,1995,1714
ltu,1996,1537
ltu,1997,1516
ltu,1998,1516
ltu,1999,1650
ltu,2000,1996
ltu,2001,2001
ltu,2002,1750
ltu,2003,2356
ltu,2004,2697
ltu,2005,2013
ltu,2006,2224
ltu,2007,3377
ltu,2008,3008
ltu,2009,3421.6001
ltu,2010,3190.98999
ltu,2011,3279.61011
ltu,2012,3581.95996
ltu,2013,4210.87988
ltu,2014,3835.80005
ltu,2015,4450.16992
ltu,2016,4392.74023
ltu,2017,3749.07007
ltu,2018,3750.09009
lva,1988,2926
lva,1989,6288
lva,1990,2235
lva,1991,2685
lva,1992,641
lva,1993,339
lva,1994,560
lva,1995,525
lva,1996,380
lva,1997,345
lva,1998,425
lva,1999,468
lva,2000,325
lva,2001,463
lva,2002,430
lva,2003,637
lva,2004,545
lva,2005,542
lva,2006,565
lva,2007,729
lva,2008,584
lva,2009,517.20001
lva,2010,548.79999
lva,2011,545.5
lva,2012,574.53998
lva,2013,643.21002
lva,2014,686.28003
lva,2015,862.84998
lva,2016,788.07703
lva,2017,807.93994
lva,2018,829.65997
mar,1960,0
mar,1961,0
mar,1962,0
mar,1963,0
mar,1964,0
mar,1965,0
mar,1966,4
mar,1967,10
mar,1968,16
mar,1969,22
mar,1970,28
mar,1971,35
mar,1972,41
mar,1973,47
mar,1974,53
mar,1975,59
mar,1976,65
mar,1977,76
mar,1978,85
mar,1979,91
mar,1980,98
mar,1981,105
mar,1982,117
mar,1983,128
mar,1984,180
mar,1985,160
mar,1986,148
mar,1987,154
mar,1988,158
mar,1989,159
mar,1990,415
mar,1991,659
mar,1992,741
mar,1993,1193
mar,1994,1463
mar,1995,2072
mar,1996,2084
mar,1997,2329
mar,1998,2161
mar,1999,2793
mar,2000,1889
mar,2001,1403
mar,2002,1670
mar,2003,1538
mar,2004,1718
mar,2005,2257
mar,2006,1161
mar,2007,1636
mar,2008,579
mar,2009,657
mar,2010,742.12
mar,2011,617
mar,2012,692.5
mar,2013,988
mar,2014,1189
mar,2015,1050
mar,2016,1150.09998
mar,2017,1270.01001
mar,2018,1266.90601
mda,1988,7146
mda,1989,6756
mda,1990,7141
mda,1991,5124
mda,1992,2935
mda,1993,2275
mda,1994,1212
mda,1995,1401
mda,1996,1067
mda,1997,1202
mda,1998,1129
mda,1999,815
mda,2000,1710
mda,2001,1709
mda,2002,2335
mda,2003,3408
mda,2004,5650
mda,2005,6300
mda,2006,6800
mda,2007,7500
mda,2008,7800
mda,2009,8200
mda,2010,8800
mda,2011,9000
mda,2012,9080
mda,2013,9080
mda,2014,11000
mda,2015,11166.0498
mda,2016,12011.40039
mda,2017,12083
mda,2018,12530
mdg,1976,4
mdg,1977,9
mdg,1978,13
mdg,1979,27
mdg,1980,53
mdg,1981,92
mdg,1982,127
mdg,1983,168
mdg,1984,190
mdg,1985,284
mdg,1986,181
mdg,1987,194
mdg,1988,231
mdg,1989,230
mdg,1990,280
mdg,1991,198
mdg,1992,2640
mdg,1993,2289
mdg,1994,3295
mdg,1995,4712
mdg,1996,5075
mdg,1997,8582
mdg,1998,4503
mdg,1999,5811
mdg,2000,7980
mdg,2001,8449
mdg,2002,10413
mdg,2003,10267
mdg,2004,9603
mdg,2005,10296
mdg,2006,16534
mdg,2007,14943
mdg,2008,14486
mdg,2009,9716
mdg,2010,10886
mdg,2011,10544
mdg,2012,9987.5
mdg,2013,12549
mdg,2014,15440
mdg,2015,22694.21094
mdg,2016,25998
mdg,2017,28335
mdg,2018,12758.05664
mex,1960,100
mex,1961,114
mex,1962,120
mex,1963,120
mex,1964,80
mex,1965,80
mex,1966,100
mex,1967,150
mex,1968,150
mex,1969,150
mex,1970,540
mex,1971,660
mex,1972,709
mex,1973,1984
mex,1974,1826
mex,1975,2840
mex,1976,2486
mex,1977,2960
mex,1978,4841
mex,1979,6766
mex,1980,8626
mex,1981,11089
mex,1982,12512
mex,1983,13679
mex,1984,10465
mex,1985,11230
mex,1986,13523
mex,1987,15907
mex,1988,17121
mex,1989,18249
mex,1990,22348
mex,1991,24972
mex,1992,26576
mex,1993,28068
mex,1994,31667
mex,1995,25580
mex,1996,31339
mex,1997,39500
mex,1998,41068
mex,1999,48443
mex,2000,53918
mex,2001,76063
mex,2002,73670
mex,2003,84470
mex,2004,104348
mex,2005,133131
mex,2006,154451
mex,2007,140062.25
mex,2008,159309.04688
mex,2009,156956.64062
mex,2010,126238
mex,2011,137128
mex,2012,143746.64062
mex,2013,111499.75
mex,2014,194229.75
mex,2015,211621.64062
mex,2016,221327.45312
mex,2017,243307.32812
mex,2018,247222.42188
mhl,1960,0
mhl,1961,0
mhl,1962,0
mhl,1963,0
mhl,1964,0
mhl,1965,0
mhl,1966,0
mhl,1967,0
mhl,1968,0
mhl,1969,0
mhl,1970,0
mhl,1971,0
mhl,1972,0
mhl,1973,0
mhl,1974,0
mhl,1975,0
mhl,1976,0
mhl,1977,0
mhl,1978,0
mhl,1979,0
mhl,1980,0
mhl,1981,0
mhl,1982,0
mhl,1983,0
mhl,1984,0
mhl,1985,0
mhl,1986,0
mhl,1987,0
mhl,1988,0
mhl,1989,0
mhl,1990,0
mhl,1991,0
mhl,1992,0
mhl,1993,0
mhl,1994,0
mhl,1995,0
mhl,1996,0
mhl,1997,0
mhl,1998,0
mhl,1999,0
mhl,2000,0
mhl,2001,0
mhl,2002,0
mhl,2003,0
mhl,2004,0
mhl,2005,0
mhl,2006,0
mhl,2007,0
mhl,2008,0
mhl,2009,0
mhl,2010,0
mhl,2011,0
mhl,2012,0
mhl,2014,0.61
mhl,2015,0.2
mhl,2016,5
mhl,2017,5
mhl,2018,2.27
mkd,1992,899
mkd,1993,752
mkd,1994,744
mkd,1995,829
mkd,1996,526
mkd,1997,538
mkd,1998,652
mkd,1999,1170
mkd,2000,1217
mkd,2001,787
mkd,2002,763
mkd,2003,864
mkd,2004,959
mkd,2005,843
mkd,2006,588
mkd,2007,1041
mkd,2008,1287
mkd,2009,1540
mkd,2010,1491
mkd,2011,1368
mkd,2012,1306
mkd,2013,1340
mkd,2014,1214
mkd,2015,991
mkd,2016,986
mkd,2017,1508.3999
mkd,2018,1359.30005
mli,1984,3
mli,1985,6
mli,1986,10
mli,1987,12
mli,1988,17
mli,1989,13
mli,1990,13
mli,1991,31
mli,1992,40
mli,1993,52
mli,1994,100
mli,1995,100
mli,1996,60
mli,1997,60
mli,1998,60
mli,1999,80
mli,2000,30
mli,2001,500
mli,2002,1008
mli,2003,1008
mli,2004,1008
mli,2005,1008
mli,2006,1000
mli,2007,640
mli,2008,821
mli,2009,1355
mli,2010,2083
mli,2011,2083
mli,2012,987
mli,2013,2205.25
mli,2014,1953
mli,2015,2400
mli,2016,4194
mli,2017,3914
mli,2018,3926
mlt,1970,0
mlt,1971,0
mlt,1972,0
mlt,1973,0
mlt,1974,0
mlt,1975,0
mlt,1976,0
mlt,1977,0
mlt,1978,0
mlt,1979,0
mlt,1980,0
mlt,1981,0
mlt,1982,0
mlt,1983,0
mlt,1984,0
mlt,1985,0
mlt,1986,0
mlt,1987,0
mlt,1988,0
mlt,1989,0
mlt,1990,3
mlt,1991,200
mlt,1992,500
mlt,1993,650
mlt,1994,904
mlt,1995,904
mlt,1996,1552
mlt,1997,1800
mlt,1998,1950
mlt,1999,2002
mlt,2000,1746
mlt,2001,1235
mlt,2002,1116
mlt,2003,887
mlt,2004,868
mlt,2005,736
mlt,2006,1936
mlt,2007,2716
mlt,2008,2702
mlt,2009,2868
mlt,2010,2916
mlt,2011,2126.72388
mlt,2012,4336
mlt,2013,5266
mlt,2014,4917
mlt,2015,5913
mlt,2016,6072.91699
mlt,2017,7105.69727
mlt,2018,10022.375
mmr,1960,80
mmr,1961,110
mmr,1962,140
mmr,1963,180
mmr,1964,230
mmr,1965,290
mmr,1966,350
mmr,1967,430
mmr,1968,520
mmr,1969,620
mmr,1970,730
mmr,1971,860
mmr,1972,1000
mmr,1973,1160
mmr,1974,1330
mmr,1975,1520
mmr,1976,1730
mmr,1977,1970
mmr,1978,2220
mmr,1979,2500
mmr,1980,2790
mmr,1981,3120
mmr,1982,3460
mmr,1983,3840
mmr,1984,3951
mmr,1985,5054
mmr,1986,5805
mmr,1987,5493
mmr,1988,5673
mmr,1989,6947
mmr,1990,7087
mmr,1991,8822
mmr,1992,25954
mmr,1993,51676
mmr,1994,64584
mmr,1995,71700
mmr,1996,71508
mmr,1997,82740
mmr,1998,81968
mmr,1999,91114
mmr,2000,98912
mmr,2001,121266
mmr,2002,190120
mmr,2003,252010
mmr,2004,400360
mmr,2005,485220
mmr,2006,574990
mmr,2007,604660
mmr,2008,675064
mmr,2009,779296.375
mmr,2010,852791
mmr,2011,819156.375
mmr,2012,888369
mmr,2013,930780
mmr,2014,964255.8125
mmr,2015,999630
mmr,2016,1017644.3125
mmr,2017,1048863.25
mmr,2018,1131706
mne,2006,354
mne,2007,361
mne,2008,614
mne,2009,565
mne,2010,740
mne,2011,840
mne,2012,811
mne,2013,811
mne,2014,859
mne,2015,813
mne,2016,929
mne,2017,1022
mne,2018,1097
mnp,2006,6
mnp,2007,11
mnp,2008,16
mnp,2009,21
mnp,2010,23.58
mnp,2011,24.53
mnp,2012,26
mnp,2013,31
mnp,2014,42
mnp,2015,42
mnp,2016,42
mnp,2017,42
mnp,2018,42
moz,1970,0
moz,1971,0
moz,1972,0
moz,1973,0
moz,1974,0
moz,1975,0
moz,1976,0
moz,1977,0
moz,1978,0
moz,1979,0
moz,1980,0
moz,1981,0
moz,1982,0
moz,1983,0
moz,1984,0
moz,1985,0
moz,1986,5
moz,1987,17
moz,1988,20
moz,1989,20
moz,1990,15
moz,1991,15
moz,1992,12
moz,1993,10
moz,1994,116
moz,1995,36
moz,1996,4
moz,1997,0
moz,1998,0
moz,1999,0
moz,2000,0
moz,2001,0
moz,2002,2247
moz,2003,5639
moz,2004,1366
moz,2005,1782
moz,2006,1198
moz,2007,1528
moz,2008,1392
moz,2009,720
moz,2010,864
moz,2011,796
moz,2012,604
moz,2013,721
moz,2014,1179
moz,2015,1133
moz,2016,1180
moz,2017,1835
moz,2018,127
mus,1970,0
mus,1971,0
mus,1972,0
mus,1973,0
mus,1974,0
mus,1975,0
mus,1976,0
mus,1977,1
mus,1978,5
mus,1979,15
mus,1980,16
mus,1981,25
mus,1982,30
mus,1983,24
mus,1984,42
mus,1985,53
mus,1986,50
mus,1987,72
mus,1988,73
mus,1989,82
mus,1990,78
mus,1991,86
mus,1992,100
mus,1993,110
mus,1994,142
mus,1995,176
mus,1996,165
mus,1997,118
mus,1998,83
mus,1999,85
mus,2000,87
mus,2001,59
mus,2002,56
mus,2003,33
mus,2004,350
mus,2005,400
mus,2006,443
mus,2007,175
mus,2008,245
mus,2009,437.39999
mus,2010,567.5
mus,2011,537.29999
mus,2012,512
mus,2013,397.29999
mus,2014,777.5
mus,2015,775.98999
mus,2016,1021.32001
mus,2017,1253.52002
mus,2018,2069.6001
mwi,1970,0
mwi,1971,0
mwi,1972,0
mwi,1973,0
mwi,1974,2
mwi,1975,6
mwi,1976,7
mwi,1977,14
mwi,1978,32
mwi,1979,49
mwi,1980,70
mwi,1981,82
mwi,1982,107
mwi,1983,143
mwi,1984,123
mwi,1985,180
mwi,1986,188
mwi,1987,203
mwi,1988,215
mwi,1989,217
mwi,1990,197
mwi,1991,223
mwi,1992,223
mwi,1993,255
mwi,1994,225
mwi,1995,226
mwi,1996,240
mwi,1997,231
mwi,1998,229
mwi,1999,590
mwi,2000,530
mwi,2001,568
mwi,2002,642
mwi,2003,666
mwi,2004,733
mwi,2005,812
mwi,2006,1500
mwi,2007,1500
mwi,2008,1700
mwi,2009,1620
mwi,2010,2631
mwi,2011,2833
mwi,2012,3232
mwi,2013,3705
mwi,2014,4741.56006
mwi,2015,4974
mwi,2016,7646.39014
mwi,2017,12216.7998
mwi,2018,9014
mys,1960,7841
mys,1961,7911
mys,1962,9968
mys,1963,21941
mys,1964,21302
mys,1965,21508
mys,1966,26709
mys,1967,29211
mys,1968,29408
mys,1969,30802
mys,1970,34296
mys,1971,31287
mys,1972,32578
mys,1973,42867
mys,1974,51946
mys,1975,32071
mys,1976,34842
mys,1977,49737
mys,1978,59058
mys,1979,67206
mys,1980,125334
mys,1981,73262
mys,1982,57185
mys,1983,46528
mys,1984,67777
mys,1985,51875
mys,1986,52107
mys,1987,46486
mys,1988,47345
mys,1989,53647
mys,1990,52919
mys,1991,64845
mys,1992,79700
mys,1993,105241
mys,1994,114112
mys,1995,132745
mys,1996,109063
mys,1997,107984
mys,1998,133635
mys,1999,166974
mys,2000,167898
mys,2001,177021
mys,2002,183990
mys,2003,192160
mys,2004,202218
mys,2005,215834
mys,2006,228317
mys,2007,268508
mys,2008,354579
mys,2009,472502.3125
mys,2010,581242.9375
mys,2011,526692.5
mys,2012,634875.875
mys,2013,530701.8125
mys,2014,521014.46875
mys,2015,506965.1875
mys,2016,407887.09375
mys,2017,427515.53125
mys,2018,391977.46875
nam,1984,0
nam,1985,0
nam,1986,0
nam,1987,0
nam,1988,0
nam,1989,0
nam,1990,20
nam,1991,20
nam,1992,22
nam,1993,57
nam,1994,66
nam,1995,67
nam,1996,67
nam,1997,62
nam,1998,62
nam,1999,65
nam,2000,70
nam,2001,70
nam,2002,88
nam,2003,142
nam,2004,192
nam,2005,192
nam,2006,273.5
nam,2007,360.5
nam,2008,605.59998
nam,2009,665.59998
nam,2010,695.64001
nam,2011,532.13
nam,2012,679.35004
nam,2013,671.56
nam,2014,647.33997
nam,2015,625.72998
nam,2016,605.20001
nam,2017,586.92999
nam,2018,472.48001
ncl,1960,0
ncl,1961,0
ncl,1962,0
ncl,1963,0
ncl,1964,0
ncl,1965,0
ncl,1966,0
ncl,1967,0
ncl,1968,0
ncl,1969,0
ncl,1970,0
ncl,1971,0
ncl,1972,0
ncl,1973,0
ncl,1974,0
ncl,1975,0
ncl,1976,0
ncl,1977,0
ncl,1978,0
ncl,1979,0
ncl,1980,0
ncl,1981,0
ncl,1982,0
ncl,1983,16
ncl,1984,51
ncl,1985,87
ncl,1986,59
ncl,1987,88
ncl,1988,218
ncl,1989,389
ncl,1990,631
ncl,1991,754
ncl,1992,847
ncl,1993,717
ncl,1994,780
ncl,1995,939
ncl,1996,1061
ncl,1997,1152
ncl,1998,1596
ncl,1999,1850
ncl,2000,1765
ncl,2001,1893
ncl,2002,1918
ncl,2003,1784
ncl,2004,2290
ncl,2005,2533
ncl,2006,2365
ncl,2007,1923
ncl,2008,2106
ncl,2009,1923
ncl,2010,1223
ncl,2011,1564
ncl,2012,1666
ncl,2013,1596
ncl,2014,1659
ncl,2015,1256
ncl,2016,1588.25
ncl,2017,1458.5
ncl,2018,1617.30005
ner,1984,9
ner,1985,7
ner,1986,8
ner,1987,14
ner,1988,20
ner,1989,19
ner,1990,36
ner,1991,21
ner,1992,8
ner,1993,10
ner,1994,17
ner,1995,35
ner,1996,11
ner,1997,13
ner,1998,12
ner,1999,14
ner,2000,15
ner,2001,21
ner,2002,40
ner,2003,40
ner,2004,40
ner,2005,40
ner,2006,40
ner,2007,40
ner,2008,40
ner,2009,70
ner,2010,70
ner,2011,85
ner,2012,100
ner,2013,200
ner,2014,329
ner,2015,300
ner,2016,300
ner,2017,350
ner,2018,350
nga,1960,2005
nga,1961,2173
nga,1962,2361
nga,1963,2547
nga,1964,2730
nga,1965,2904
nga,1966,3084
nga,1967,3265
nga,1968,3434
nga,1969,3613
nga,1970,3809
nga,1971,3993
nga,1972,4183
nga,1973,4407
nga,1974,4630
nga,1975,4860
nga,1976,5087
nga,1977,5329
nga,1978,5562
nga,1979,5782
nga,1980,6028
nga,1981,6283
nga,1982,6559
nga,1983,6842
nga,1984,6519
nga,1985,7892
nga,1986,5456
nga,1987,6002
nga,1988,10631
nga,1989,25840
nga,1990,7347
nga,1991,15365
nga,1992,17088
nga,1993,17090
nga,1994,15030
nga,1995,16619
nga,1996,19491
nga,1997,24297
nga,1998,20458
nga,1999,21737
nga,2000,25718
nga,2001,24398
nga,2002,30663
nga,2003,30677
nga,2004,43950
nga,2005,56355
nga,2006,84578
nga,2007,85087
nga,2008,143207
nga,2009,152796
nga,2010,200535
nga,2011,221128
nga,2012,253898
nga,2013,278706
nga,2014,313231
nga,2015,316727
nga,2016,306767
nga,2017,296191
nga,2018,291323
nic,1970,0
nic,1971,0
nic,1972,0
nic,1973,0
nic,1974,0
nic,1975,0
nic,1976,0
nic,1977,0
nic,1978,0
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,17
nic,1984,17
nic,1985,27
nic,1986,36
nic,1987,48
nic,1988,74
nic,1989,74
nic,1990,74
nic,1991,74
nic,1992,60
nic,1993,326
nic,1994,1068
nic,1995,2310
nic,1996,2504
nic,1997,3486
nic,1998,4790
nic,1999,4205
nic,2000,5435
nic,2001,5750
nic,2002,6089
nic,2003,7005
nic,2004,7880
nic,2005,9983
nic,2006,11220
nic,2007,11533
nic,2008,16078
nic,2009,18943
nic,2010,16972
nic,2011,15766
nic,2012,24351
nic,2013,26406.90039
nic,2014,30566
nic,2015,24536
nic,2016,21182
nic,2017,24899
nic,2018,29468.40039
nld,1960,77600
nld,1961,85400
nld,1962,96500
nld,1963,89700
nld,1964,115800
nld,1965,110500
nld,1966,92400
nld,1967,85600
nld,1968,113600
nld,1969,105900
nld,1970,86000
nld,1971,95700
nld,1972,116200
nld,1973,113000
nld,1974,98719
nld,1975,112136
nld,1976,73330
nld,1977,109378
nld,1978,118535
nld,1979,97494
nld,1980,77052
nld,1981,109548
nld,1982,130371
nld,1983,119793
nld,1984,60319
nld,1985,116547
nld,1986,86496
nld,1987,99567
nld,1988,79163
nld,1989,108877
nld,1990,100997
nld,1991,51648
nld,1992,54105
nld,1993,71125
nld,1994,109379
nld,1995,83938
nld,1996,99871
nld,1997,98210
nld,1998,120094
nld,1999,108760
nld,2000,75231
nld,2001,57042
nld,2002,54429
nld,2003,66540
nld,2004,78598
nld,2005,71370
nld,2006,45553
nld,2007,56841
nld,2008,46895.69922
nld,2009,55640.59766
nld,2010,67040.10156
nld,2011,43894.89844
nld,2012,46224.39844
nld,2013,46620
nld,2014,63084
nld,2015,62795
nld,2016,62185
nld,2017,52185
nld,2018,52285
nor,1960,1900
nor,1961,900
nor,1962,200
nor,1963,100
nor,1964,601
nor,1965,202
nor,1966,204
nor,1967,318
nor,1968,365
nor,1969,427
nor,1970,480
nor,1971,531
nor,1972,924
nor,1973,1172
nor,1974,2327
nor,1975,2517
nor,1976,3476
nor,1977,3932
nor,1978,5645
nor,1979,7377
nor,1980,7980
nor,1981,13042
nor,1982,15329
nor,1983,22712
nor,1984,25453
nor,1985,34617
nor,1986,49392
nor,1987,55379
nor,1988,88268
nor,1989,115191
nor,1990,150583
nor,1991,160705
nor,1992,131102
nor,1993,164499
nor,1994,218486
nor,1995,277615
nor,1996,321516
nor,1997,367617
nor,1998,410757
nor,1999,475932
nor,2000,491329
nor,2001,510748
nor,2002,551300
nor,2003,584422
nor,2004,636802
nor,2005,661877
nor,2006,712373
nor,2007,841560
nor,2008,848359
nor,2009,961839.8125
nor,2010,1019801.9375
nor,2011,1143893.375
nor,2012,1321119.125
nor,2013,1247865.125
nor,2014,1332497
nor,2015,1380890
nor,2016,1326216.25
nor,2017,1308633.75
nor,2018,1355116.875
npl,1960,0
npl,1961,0
npl,1962,0
npl,1963,0
npl,1964,0
npl,1965,0
npl,1966,3
npl,1967,9
npl,1968,18
npl,1969,26
npl,1970,68
npl,1971,118
npl,1972,197
npl,1973,314
npl,1974,401
npl,1975,515
npl,1976,662
npl,1977,811
npl,1978,985
npl,1979,1192
npl,1980,1433
npl,1981,1714
npl,1982,2041
npl,1983,2271
npl,1984,1997
npl,1985,3265
npl,1986,4162
npl,1987,5435
npl,1988,5125
npl,1989,6836
npl,1990,9258
npl,1991,10314
npl,1992,10645
npl,1993,9532
npl,1994,9663
npl,1995,9918
npl,1996,10649
npl,1997,11977
npl,1998,12866
npl,1999,13028
npl,2000,15023
npl,2001,16570
npl,2002,17100
npl,2003,17680
npl,2004,20000
npl,2005,22480
npl,2006,25409
npl,2007,26679
npl,2008,27250
npl,2009,26730
npl,2010,28230
npl,2011,30950
npl,2012,34500
npl,2013,36020
npl,2014,43400
npl,2015,48000
npl,2016,49043
npl,2017,56157.10156
npl,2018,59000
nru,1960,0
nru,1961,0
nru,1962,0
nru,1963,0
nru,1964,0
nru,1965,0
nru,1966,0
nru,1967,0
nru,1968,0
nru,1969,0
nru,1970,0
nru,1971,0
nru,1972,0
nru,1973,0
nru,1974,0
nru,1975,0
nru,1976,0
nru,1977,0
nru,1978,0
nru,1979,0
nru,1980,0
nru,1981,0
nru,1982,0
nru,1983,0
nru,1984,0
nru,1985,0
nru,1986,0
nru,1987,0
nru,1988,0
nru,1989,0
nru,1990,0
nru,1991,0
nru,1992,0
nru,1993,0
nru,1994,0
nru,1995,0
nru,1996,0
nru,1997,0
nru,1998,0
nru,1999,0
nru,2000,0
nru,2001,0.4
nru,2002,0
nru,2003,0
nru,2004,0
nru,2005,0
nru,2006,0.8
nru,2007,0
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,0
nru,2012,1
nru,2013,0.1
nru,2014,0.3
nru,2015,0.3
nru,2016,0.3
nru,2017,0.3
nru,2018,0.5
nzl,1960,2800
nzl,1961,1000
nzl,1962,2600
nzl,1963,1900
nzl,1964,1900
nzl,1965,2400
nzl,1966,2300
nzl,1967,1800
nzl,1968,1800
nzl,1969,1300
nzl,1970,1400
nzl,1971,1900
nzl,1972,2900
nzl,1973,2700
nzl,1974,2538
nzl,1975,2071
nzl,1976,2658
nzl,1977,1403
nzl,1978,1838
nzl,1979,2783
nzl,1980,3220
nzl,1981,2998
nzl,1982,6533
nzl,1983,9720
nzl,1984,10945
nzl,1985,11835
nzl,1986,16977
nzl,1987,19366
nzl,1988,27751
nzl,1989,26985
nzl,1990,28600
nzl,1991,48700
nzl,1992,51500
nzl,1993,52501
nzl,1994,51256
nzl,1995,70391
nzl,1996,74800
nzl,1997,76850
nzl,1998,93807
nzl,1999,91650
nzl,2000,85640
nzl,2001,76024
nzl,2002,86583
nzl,2003,84641
nzl,2004,92220
nzl,2005,105302
nzl,2006,107524
nzl,2007,111908
nzl,2008,112358
nzl,2009,104958
nzl,2010,110592
nzl,2011,117266
nzl,2012,100161
nzl,2013,97123
nzl,2014,109873.85156
nzl,2015,91275.29688
nzl,2016,109016.20312
nzl,2017,116530
nzl,2018,104549
omn,1970,0
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,13
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,352
omn,2004,515.40002
omn,2005,218
omn,2006,114
omn,2007,96
omn,2008,121
omn,2009,118.4
omn,2010,127
omn,2011,157
omn,2012,168
omn,2013,353
omn,2014,282.39999
omn,2015,170
omn,2016,103
omn,2017,77.248
omn,2018,451.45001
pak,1960,1170
pak,1961,1270
pak,1962,1360
pak,1963,1470
pak,1964,1580
pak,1965,1700
pak,1966,1840
pak,1967,1980
pak,1968,2130
pak,1969,2300
pak,1970,2500
pak,1971,2700
pak,1972,2900
pak,1973,3100
pak,1974,3300
pak,1975,3600
pak,1976,3900
pak,1977,4200
pak,1978,4500
pak,1979,4800
pak,1980,5200
pak,1981,5600
pak,1982,6000
pak,1983,6500
pak,1984,8500
pak,1985,8500
pak,1986,8500
pak,1987,8500
pak,1988,6837
pak,1989,9750
pak,1990,10041
pak,1991,12795
pak,1992,12604
pak,1993,13389
pak,1994,14664
pak,1995,14848
pak,1996,13557
pak,1997,15464
pak,1998,17369
pak,1999,23076
pak,2000,12485
pak,2001,57632
pak,2002,66970
pak,2003,73047
pak,2004,76653
pak,2005,80621.96875
pak,2006,121826
pak,2007,130092
pak,2008,135098
pak,2009,138099
pak,2010,140101
pak,2011,141935
pak,2012,142832
pak,2013,148120
pak,2014,148381
pak,2015,151174
pak,2016,156430
pak,2017,157469
pak,2018,159083
pan,1960,0
pan,1961,0
pan,1962,0
pan,1963,0
pan,1964,0
pan,1965,0
pan,1966,0
pan,1967,0
pan,1968,0
pan,1969,0
pan,1970,0
pan,1971,0
pan,1972,0
pan,1973,0
pan,1974,0
pan,1975,2
pan,1976,5
pan,1977,15
pan,1978,30
pan,1979,80
pan,1980,180
pan,1981,380
pan,1982,993
pan,1983,1366
pan,1984,1507
pan,1985,2804
pan,1986,3460
pan,1987,3460
pan,1988,4187
pan,1989,3701
pan,1990,3439
pan,1991,3877
pan,1992,3820
pan,1993,5106
pan,1994,6291
pan,1995,5503
pan,1996,5079
pan,1997,7217
pan,1998,7233
pan,1999,2327
pan,2000,1779
pan,2001,3127
pan,2002,3638
pan,2003,6228
pan,2004,7048
pan,2005,7778
pan,2006,8764
pan,2007,8943
pan,2008,8354
pan,2009,6609.37988
pan,2010,6597.52979
pan,2011,7588.2002
pan,2012,7773.6001
pan,2013,8635.2002
pan,2014,10635
pan,2015,9550.32031
pan,2016,8807.40039
pan,2017,9900.36035
pan,2018,10445.40039
per,1968,5
per,1969,15
per,1970,40
per,1971,54
per,1972,117
per,1973,180
per,1974,254
per,1975,329
per,1976,422
per,1977,515
per,1978,630
per,1979,755
per,1980,1150
per,1981,1530
per,1982,2100
per,1983,1459
per,1984,3275
per,1985,7708
per,1986,2706
per,1987,4174
per,1988,4958
per,1989,4869
per,1990,5226
per,1991,6866
per,1992,5504
per,1993,4862
per,1994,5903
per,1995,5771
per,1996,7724
per,1997,7931
per,1998,7175
per,1999,8788
per,2000,6596
per,2001,7551
per,2002,11532
per,2003,13621
per,2004,22114
per,2005,25981
per,2006,28393
per,2007,39531
per,2008,43120
per,2009,44317
per,2010,89021
per,2011,92200.35156
per,2012,72292.85156
per,2013,125692.89062
per,2014,115271.41406
per,2015,90976.46094
per,2016,100187.14844
per,2017,100458.35938
per,2018,103598.07812
phl,1960,60769
phl,1961,61575
