geo,time,ne_gdi_ftot_kd
sdn,1992,69956357970.4758
sdn,1993,72312882358.8656
sdn,1994,72835569306.3551
sdn,1995,75103101123.44099
sdn,1996,124179166746.98599
sdn,1997,181488640590.91501
sdn,1998,216484075296.24301
sdn,1999,209312801574.62296
sdn,2000,246080605948.54401
sdn,2001,251771683634.08496
sdn,2002,284040219329.901
sdn,2003,307331520283.10901
sdn,2004,334991351961.11102
sdn,2005,362786194628.78198
sdn,2006,412068501580.79694
sdn,2007,437194778101.15997
sdn,2008,454625134068.79694
sdn,2009,325875295758.23999
sdn,2010,285727462283.63293
sdn,2011,266240849367.922
sdn,2012,106496342421.183
sdn,2013,63897801441.6883
sdn,2014,31948904063.3622
sdn,2015,19169341101.0101
sdn,2016,13418538770.7071
sdn,2017,9406474227.44018
sdn,2018,9190126403.18491
sdn,2019,9171749238.86523
sdn,2020,8639787488.86946
sen,1965,531906726.07528
sen,1966,436015474.99534
sen,1967,470013319.4031
sen,1968,489990492.92264
sen,1969,500378950.38214
sen,1970,619371405.8093
sen,1971,638186434.89043
sen,1972,726813259.38863
sen,1973,709814337.18475
sen,1974,769383454.65434
sen,1975,796625055.0814
sen,1976,757178890.31759
sen,1977,691908034.82021
sen,1978,692815414.98087
sen,1979,781891137.80391
sen,1980,796279627.46368
sen,1981,859586601.22139
sen,1982,1161806210.89308
sen,1983,1083611949.65106
sen,1984,1170345263.34017
sen,1985,1340102853.07781
sen,1986,1049489831.83007
sen,1987,1161115593.48655
sen,1988,1254017395.2401
sen,1989,1247998698.24771
sen,1990,1284339818.10694
sen,1991,1328758500.24048
sen,1992,1395139991.87362
sen,1993,1394962058.28174
sen,1994,1363790953.01232
sen,1995,1422509774.04931
sen,1996,1531131599.18046
sen,1997,1527122966.423
sen,1998,1858566144.83738
sen,1999,1398309086.97667
sen,2000,1418944626.06795
sen,2001,1527225834.35972
sen,2002,1496282178.99349
sen,2003,1576015129.96516
sen,2004,1685993052.20596
sen,2005,1754834301.28819
sen,2006,2033210293.80188
sen,2007,2137054995.85938
sen,2008,2386659980.63439
sen,2009,2385379875.13696
sen,2010,2332476127.89636
sen,2011,2608122321.39008
sen,2012,2753295197.65757
sen,2013,3274020140.74925
sen,2014,3864010386.57458
sen,2015,4091277286.96844
sen,2016,4715560101.76679
sen,2017,5443379904.06795
sen,2018,6189498374.29785
sen,2019,6708517799.10409
sen,2020,6574197279.12709
sgp,1960,468068082.6302
sgp,1961,674279895.25749
sgp,1962,804553389.58394
sgp,1963,993890020.3666
sgp,1964,1205338958.39395
sgp,1965,1358233924.93454
sgp,1966,1400494617.3989
sgp,1967,1597323247.01775
sgp,1968,2118926389.29299
sgp,1969,2733488507.41926
sgp,1970,3642129764.32936
sgp,1971,4531131800.98924
sgp,1972,5199519930.17167
sgp,1973,5553462321.79227
sgp,1974,6150494617.3989
sgp,1975,6128236834.44865
sgp,1976,6445737561.82718
sgp,1977,6535423334.30318
sgp,1978,7378964212.97644
sgp,1979,8368199010.76521
sgp,1980,10097541460.5761
sgp,1981,11722723305.208
sgp,1982,14188245562.991
sgp,1983,15751382019.2028
sgp,1984,17294661041.6061
sgp,1985,15267238871.1085
sgp,1986,13389002036.6599
sgp,1987,13468286296.1885
sgp,1988,14236543497.236
sgp,1989,16490398603.4332
sgp,1990,18347395984.87049
sgp,1991,20786368926.3893
sgp,1992,23271675880.128
sgp,1993,25547134128.60049
sgp,1994,28077029386.09249
sgp,1995,31518766366.0169
sgp,1996,39119290078.55689
sgp,1997,43247817864.4167
sgp,1998,41075938318.3009
sgp,1999,39226360197.847
sgp,2000,43703956939.1912
sgp,2001,41428207739.3075
sgp,2002,37635874308.9904
sgp,2003,35695228396.8577
sgp,2004,39369726505.6736
sgp,2005,40802734943.2645
sgp,2006,44653767820.7739
sgp,2007,51577247599.65089
sgp,2008,57124818155.368
sgp,2009,60259237707.30289
sgp,2010,64327029386.0925
sgp,2011,68421734070.4102
sgp,2012,74326302007.56468
sgp,2013,78903986034.33231
sgp,2014,82233924934.5359
sgp,2015,83845723014.25661
sgp,2016,84269930171.6613
sgp,2017,88821283095.72301
sgp,2018,84971268548.1525
sgp,2019,85969741053.24409
sgp,2020,74199810881.58278
slb,1980,31439990.80674
slb,1981,30835375.59892
slb,1982,30381914.19305
slb,1983,31439990.80674
slb,1984,31591144.60869
slb,1985,30533067.99501
slb,1986,55775752.92157
slb,1987,101726508.71603
slb,1988,82227668.26378
slb,1989,107168045.58643
slb,1990,90994588.7772
slb,1991,80413822.64031
slb,1992,83588052.48138
slb,1993,103238046.73559
slb,1994,113667659.07052
slb,1995,99308047.88475
slb,1996,85855359.51071
slb,1997,92052665.39088
slb,1998,145258803.67921
slb,1999,96738433.2515
slb,2000,73309593.94841
slb,2001,69228441.29561
slb,2002,48671524.22966
slb,2003,76634977.59143
slb,2004,72100363.53276
slb,2005,89180743.15373
slb,2006,118655734.53505
slb,2007,161583414.2904
slb,2008,161129952.88454
slb,2009,179873024.32702
slb,2010,329666442.06489
slb,2011,213278014.55918
slb,2012,208138785.29269
slb,2013,203301863.63011
slb,2014,175943025.47617
slb,2015,206324939.66922
slb,2016,240939160.31703
slb,2017,259077616.55168
slb,2018,182291485.1583
slb,2019,190453790.4639
slb,2020,119260349.74287
sle,1980,128349887.2329
sle,1981,123099934.39992
sle,1982,126436883.58168
sle,1983,110637681.77292
sle,1984,86880758.79907
sle,1985,73819622.99497
sle,1986,77648072.08644
sle,1987,73145293.28082
sle,1988,75860426.96014
sle,1989,118275166.35548
sle,1990,209831451.22384
sle,1991,196729284.21121
sle,1992,124937935.83801
sle,1993,126331783.38251
sle,1994,147485469.88817
sle,1995,85516647.23379
sle,1996,214619727.54277
sle,1997,-43537238.45899
sle,1998,84532754.86708
sle,1999,4378321.14114
sle,2000,107605031.48997
sle,2001,145304508.39887
sle,2002,184239094.19773
sle,2003,208471438.75998
sle,2004,209962231.45197
sle,2005,258183954.36308
sle,2006,248323468.40867
sle,2007,249240912.2585
sle,2008,252558022.41334
sle,2009,271464379.04453
sle,2010,922517406.91884
sle,2011,1311459946.94954
sle,2012,970920288.82388
sle,2013,817914873.39048
sle,2014,774536656.78951
sle,2015,656730367.7896
sle,2016,712004878.97621
sle,2017,742910120.29841
sle,2018,492312968.06574
sle,2019,323714556.03462
sle,2020,310497536.83607
slv,1990,1721815764.10366
slv,1991,1970787433.07428
slv,1992,2330568822.02123
slv,1993,2659760496.01846
slv,1994,2966241067.37351
slv,1995,3334418935.29532
slv,1996,2937392239.15735
slv,1997,3149896640.91565
slv,1998,3377622803.21071
slv,1999,3342801877.80016
slv,2000,3493058725.48542
slv,2001,3517237568.23398
slv,2002,3636593942.2935
slv,2003,3717627602.83754
slv,2004,3521266215.08988
slv,2005,3570775274.05121
slv,2006,3860365134.8052
slv,2007,4094689359.34398
slv,2008,3999283061.68968
slv,2009,3341800952.5313
slv,2010,2986233273.32323
slv,2011,3307552039.66813
slv,2012,3400163443.01972
slv,2013,3636134862.5817
slv,2014,3373974821.22957
slv,2015,3677970000
slv,2016,3810904517.06872
slv,2017,3949574919.92999
slv,2018,4234338448.98765
slv,2019,4518933158.92635
slv,2020,4159857890.26905
smr,2015,245566667.56907
smr,2016,279113104.30124
smr,2017,300898002.97451
smr,2018,308004553.19056
smr,2019,366133979.69514
som,2015,675000000
srb,1995,2188785366.2392
srb,1996,2417144710.94021
srb,1997,2972607649.56613
srb,1998,3080977728.43654
srb,1999,2538878279.29794
srb,2000,2664527797.63885
srb,2001,2784504197.17052
srb,2002,3611205259.743
srb,2003,4383272340.94957
srb,2004,5215463637.08214
srb,2005,5506302648.43573
srb,2006,6362810330.53522
srb,2007,7985019032.93221
srb,2008,8631143427.9864
srb,2009,6687075067.50212
srb,2010,6252078366.78877
srb,2011,6543879593.49847
srb,2012,7454336586.05624
srb,2013,6563173527.77374
srb,2014,6337141145.13736
srb,2015,6729847240.27078
srb,2016,7071744320.90755
srb,2017,7541451539.08506
srb,2018,8862575061.06897
srb,2019,10389384751.9653
srb,2020,10190605028.5172
ssd,2015,689964291.65973
svk,1992,10191813438.7832
svk,1993,9862817347.9164
svk,1994,9615316088.3789
svk,1995,9675213141.77929
svk,1996,12456617721.9004
svk,1997,14143199362.0684
svk,1998,15331405563.9738
svk,1999,13017740552.1793
svk,2000,11425612853.9031
svk,2001,12909791604.9988
svk,2002,12874539051.925
svk,2003,12302402087.1809
svk,2004,13028933318.2199
svk,2005,15236248190.9094
svk,2006,16277670275.4367
svk,2007,17924097534.5801
svk,2008,18585613529.2543
svk,2009,14917756968.091
svk,2010,16194292600.732
svk,2011,18477015517.0328
svk,2012,16634953397.45
svk,2013,16835807406.5269
svk,2014,17339001459.2734
svk,2015,21048587909.766
svk,2016,19109605401.1355
svk,2017,19664827841.86209
svk,2018,20213303334.7008
svk,2019,21576312183.0113
svk,2020,19079629691.3695
svn,1990,4998413266.93594
svn,1991,4423474782.14297
svn,1992,3854086080.8289
svn,1993,4267387399.17695
svn,1994,4870274513.68476
svn,1995,5686488781.18593
svn,1996,6148123809.58828
svn,1997,6897711828.00742
svn,1998,7449511421.4664
svn,1999,8445194946.59062
svn,2000,8645810410.39609
svn,2001,8819158485.40156
svn,2002,8786849470.02656
svn,2003,9295501216.68203
svn,2004,9810856640.22265
svn,2005,10165277218.9781
svn,2006,11207134232.5586
svn,2007,12543752207.2527
svn,2008,13427797654.8351
svn,2009,10463404442.2019
svn,2010,9059101743.12812
svn,2011,8611555309.41093
svn,2012,7875290321.78242
svn,2013,8145392358.90195
svn,2014,8140269737.88593
svn,2015,8041528638.18476
svn,2016,7752812303.29921
svn,2017,8542140854.43476
svn,2018,9372584624.7582
svn,2019,9886765074.14765
svn,2020,9074197775.51796
swe,1960,30292226166.2911
swe,1961,32715573660.7953
swe,1962,34776662262.645
swe,1963,37141482179.7171
swe,1964,39964194270.0164
swe,1965,41562800297.8519
swe,1966,43474700974.895
swe,1967,45778889386.2748
swe,1968,46053548190.8422
swe,1969,48033922288.0021
swe,1970,49378207156.4481
swe,1971,49081851119.6961
swe,1972,51143210111.9474
swe,1973,52524111213.7169
swe,1974,50948304122.3165
swe,1975,52527727642.3612
swe,1976,53525669057.7742
swe,1977,51973463834.3798
swe,1978,48439270529.606
swe,1979,50619019663.3823
swe,1980,52390684392.4836
swe,1981,50765199066.6886
swe,1982,51097338706.9446
swe,1983,52817041222.572
swe,1984,57080609049.2322
swe,1985,61590664514.614
swe,1986,62385515435.0374
swe,1987,66192843472.9405
swe,1988,69927843175.0688
swe,1989,77922033027.89059
swe,1990,78076396936.55548
swe,1991,71195112612.7751
swe,1992,63675054291.18449
swe,1993,52895841049.757
swe,1994,56930890515.7171
swe,1995,61457472671.1401
swe,1996,64545497746.49969
swe,1997,65686598116.9967
swe,1998,70768851694.3958
swe,1999,75047414943.31699
swe,2000,79918876161.36598
swe,2001,81816363063.16389
swe,2002,80662221545.5755
swe,2003,82608553471.02478
swe,2004,87115099682.2802
swe,2005,91378369222.33961
swe,2006,99604724807.5912
swe,2007,107852301895.83701
swe,2008,108273175279.241
swe,2009,94559342109.69601
swe,2010,100457734383.25101
swe,2011,106437100324.655
swe,2012,105289953604.14301
swe,2013,105855465164.379
swe,2014,112236024212.668
swe,2015,119979501687.89
swe,2016,124827844508.823
swe,2017,131751270943.761
swe,2018,133603469498.38699
swe,2019,133153431367.851
swe,2020,132725207519.72301
swz,1980,378621061.63218
swz,1981,461304888.74615
swz,1982,462719011.47716
swz,1983,704393207.73448
swz,1984,652098842.59411
swz,1985,491223035.66916
swz,1986,423955760.68435
swz,1987,734255861.14303
swz,1988,779202391.69391
swz,1989,844001916.95211
swz,1990,838295733.43565
swz,1991,869226249.77605
swz,1992,955477782.06448
swz,1993,920248535.85139
swz,1994,925605391.39392
swz,1995,884664831.59726
swz,1996,796754926.19011
swz,1997,811991176.19123
swz,1998,870165515.73706
swz,1999,611860983.6059
swz,2000,515234877.1307
swz,2001,550014433.49919
swz,2002,516582091.94793
swz,2003,480126596.15749
swz,2004,508024257.06818
swz,2005,494436365.03241
swz,2006,487799755.70049
swz,2007,475417577.08616
swz,2008,454509081.2549
swz,2009,477294910.78544
swz,2010,477393203.6594
swz,2011,445415021.79288
swz,2012,439746549.4108
swz,2013,467167587.08031
swz,2014,481645453.44624
swz,2015,508501886.82206
swz,2016,549650258.00932
swz,2017,542511635.65963
swz,2018,735527756.64188
swz,2019,743239410.3623
swz,2020,701960370.14211
syr,1970,186254205.20819
syr,1971,217276805.93012
syr,1972,276413462.06691
syr,1973,261046177.0561
syr,1974,357937445.57703
syr,1975,501783365.90974
syr,1976,659629837.34198
syr,1977,765060368.97807
syr,1978,662877242.29649
syr,1979,673602150.13755
syr,1980,821056925.71536
syr,1981,837728820.36876
syr,1982,861149669.66675
syr,1983,911515508.59597
syr,1984,921715183.98352
syr,1985,966518077.03414
syr,1986,856270090.7438
syr,1987,576840777.8148
syr,1988,553894332.02321
syr,1989,503551083.73715
syr,1990,563467117.06302
syr,1991,584205327.48554
syr,1992,774418542.90784
syr,1993,785493605.71791
syr,1994,948095407.5357
syr,1995,947937273.03357
syr,1996,945141680.9423
syr,1997,897661796.677
syr,1998,926583467.58488
syr,1999,902456660.68809
syr,2000,881554668.10264
syr,2001,1006119474.49677
syr,2002,1006119474.49677
syr,2003,1309941034.37972
syr,2004,1444485257.39057
syr,2005,1627616306.18164
syr,2006,1743257808.52686
syr,2007,1598847122.1151
syr,2008,1505033828.72496
syr,2009,1677920020.84216
syr,2010,1905639351.57382
syr,2011,2153983939.5122
syr,2012,1050097809.07199
syr,2013,1107867731.29748
syr,2014,716908413.0787
syr,2015,1392481466.93592
syr,2016,1250561842.83889
syr,2017,1548186125.70242
syr,2018,2181713953.9933
syr,2019,2455145451.16285
tcd,2007,2028612502.40849
tcd,2008,2083046560.95122
tcd,2009,2997482926.14752
tcd,2010,3890021534.64419
tcd,2011,3274700038.66411
tcd,2012,3832785625.45823
tcd,2013,3850420205.77032
tcd,2014,4338814899.6606
tcd,2015,3045848043.94094
tcd,2016,2397901988.60354
tcd,2017,1804706052.64152
tcd,2018,1902987173.22015
tcd,2019,2028865559.35192
tcd,2020,1843133326.9505
tgo,1980,509236846.10313
tgo,1981,445160769.55204
tgo,1982,386986258.13846
tgo,1983,291715283.19828
tgo,1984,352418938.22611
tgo,1985,403005397.85124
tgo,1986,510638637.4072
tgo,1987,532394409.35888
tgo,1988,545910616.96808
tgo,1989,543253975.09985
tgo,1990,589284302.20232
tgo,1991,418622117.02182
tgo,1992,366712982.70755
tgo,1993,198758428.02914
tgo,1994,203131117.64693
tgo,1995,244163609.24362
tgo,1996,343311611.53953
tgo,1997,322142601.37367
tgo,1998,413728106.8206
tgo,1999,400063715.03128
tgo,2000,415251594.79556
tgo,2001,432479874.31168
tgo,2002,448408732.88688
tgo,2003,487576996.94873
tgo,2004,449564237.37725
tgo,2005,486131573.52273
tgo,2006,530142944.81809
tgo,2007,469403873.51201
tgo,2008,517901688.98602
tgo,2009,603267188.40678
tgo,2010,661878796.44729
tgo,2011,894368797.30242
tgo,2012,889617463.17157
tgo,2013,1008463391.43382
tgo,2014,1146988353.39132
tgo,2015,1307661874.75654
tgo,2016,1315034994.37166
tgo,2017,1027192290.47723
tgo,2018,1199769006.07454
tgo,2019,1444330904.63013
tgo,2020,1660937685.77746
tha,1960,2884950261.88373
tha,1961,3071076911.43109
tha,1962,3629448331.04709
tha,1963,4311915551.54235
tha,1964,5304588168.59916
tha,1965,5769891998.92846
tha,1966,7041767379.65834
tha,1967,8685853422.72673
tha,1968,9430394124.45922
tha,1969,10578156650.4448
tha,1970,12406766346.7373
tha,1971,12471909393.8875
tha,1972,12569623966.7064
tha,1973,13839572340.238
tha,1974,13807000814.5693
tha,1975,13709286241.7504
tha,1976,15500293735.7199
tha,1977,19212594813.7722
tha,1978,21329232282.54169
tha,1979,22175836108.4543
tha,1980,22989953678.02349
tha,1981,24485771073.4695
tha,1982,24367592716.7316
tha,1983,27916780379.4
tha,1984,29556782191.361
tha,1985,28448412452.3504
tha,1986,28253068576.0379
tha,1987,33458970143.38
tha,1988,40802569819.37849
tha,1989,49992855534.9686
tha,1990,64790900391.5675
tha,1991,73006854162.02789
tha,1992,77852081518.9561
tha,1993,85073580616.7339
tha,1994,94879364611.60301
tha,1995,106141489226.856
tha,1996,113557010528.49699
tha,1997,88813330349.09019
tha,1998,49711953857.9723
tha,1999,47480212974.5535
tha,2000,48948235471.5713
tha,2001,49846400115.5783
tha,2002,52932969649.039
tha,2003,59622958483.5994
tha,2004,69082012656.2213
tha,2005,78946499127.9398
tha,2006,81009376181.7339
tha,2007,82430964265.89438
tha,2008,84356422254.76701
tha,2009,75186274708.5797
tha,2010,83907318997.5007
tha,2011,87993086753.1694
tha,2012,97431791850.3643
tha,2013,96446285290.0177
tha,2014,94313986904.82819
tha,2015,98431953094.6604
tha,2016,101265666524.202
tha,2017,103133343187.78799
tha,2018,107015327095.507
tha,2019,109154659728.992
tha,2020,103883411782.853
tjk,2015,3202430594.99278
tls,2000,237300758.10226
tls,2001,239063657.791
tls,2002,224267460.40341
tls,2003,173622669.34524
tls,2004,117850879.19229
tls,2005,110972980.40665
tls,2006,80669285.75706
tls,2007,140959375.11226
tls,2008,265566153.11173
tls,2009,467512417.45617
tls,2010,481832514.92782
tls,2011,813360856.39329
tls,2012,703204675.84242
tls,2013,553563902.26295
tls,2014,587551596.26209
tls,2015,566380800
tls,2016,653305384.65262
tls,2017,544303303.89799
tls,2018,536361505.3002
tls,2019,478542915.50863
tls,2020,314032944.55445
ton,2011,102870090.74558
ton,2012,137194239.17013
ton,2013,88569066.60052
ton,2014,95827388.2189
ton,2015,102015387.78241
ton,2016,119622612.81911
ton,2017,138901975.3026
ton,2018,100839723.28525
ton,2019,114822938.56068
ton,2020,108542323.68322
tun,1965,1236176307.14142
tun,1966,1151394522.67164
tun,1967,1196790522.46393
tun,1968,1175563075.20111
tun,1969,1202928554.65349
tun,1970,1208810765.18681
tun,1971,1331443779.41002
tun,1972,1520188597.37584
tun,1973,1531697384.29293
tun,1974,1804712468.42051
tun,1975,2253684725.32453
tun,1976,2576443527.35588
tun,1977,2597031451.7292
tun,1978,2724395885.29715
tun,1979,2918511395.48826
tun,1980,3033471885.10008
tun,1981,3464285867.09165
tun,1982,3747658821.94328
tun,1983,3571957345.81862
tun,1984,3741648856.83743
tun,1985,3432828366.17956
tun,1986,2822221074.11033
tun,1987,2537057742.67839
tun,1988,2436163694.02602
tun,1989,2967999416.74026
tun,1990,3369146211.89782
tun,1991,3436536755.70963
tun,1992,4067604353.58891
tun,1993,4226298225.93801
tun,1994,4268753109.70636
tun,1995,3980520850.32626
tun,1996,4067860114.1925
tun,1997,4416577640.70147
tun,1998,4672736031.81077
tun,1999,5069915834.01305
tun,2000,5287905995.10604
tun,2001,5965059288.33605
tun,2002,5863635909.46166
tun,2003,5759714620.71778
tun,2004,5817307504.0783
tun,2005,5974407626.42741
tun,2006,6539366435.56281
tun,2007,6951280587.27569
tun,2008,7319703762.23491
tun,2009,7574708605.22023
tun,2010,10633735953.1202
tun,2011,9236046111.30057
tun,2012,9829422337.41966
tun,2013,9881255174.1799
tun,2014,9634223792.62816
tun,2015,9605320931.64662
tun,2016,9728865821.85109
tun,2017,9777510132.63581
tun,2018,9987739687.93189
tur,1987,44201807182.2605
tur,1988,43741411678.0195
tur,1989,44703079404.6597
tur,1990,51800726365.0257
tur,1991,52433710265.7075
tur,1992,54698159040.29449
tur,1993,68303496099.403
tur,1994,57434477110.0496
tur,1995,64118102790.1387
tur,1996,73141475167.18961
tur,1997,83992804437.99059
tur,1998,79092052406.86169
tur,1999,67672826308.109
tur,2000,82498939312.07718
tur,2001,60216053225.9616
tur,2002,70947167646.5528
tur,2003,84706794416.2668
tur,2004,111744063106.002
tur,2005,133611122642.43401
tur,2006,154168704682.14499
tur,2007,162643614255.04999
tur,2008,158222407608.44
tur,2009,125698873160.92799
tur,2010,153306736834.07901
tur,2011,189602951370.95401
tur,2012,195030144942.388
tur,2013,222809692607.35001
tur,2014,233750487645.18201
tur,2015,255445044191.17599
tur,2016,261077632403.16101
tur,2017,282633532189.48999
tur,2018,281942114568.53198
tur,2019,246885586888.54901
tur,2020,264773268691.62701
tza,1990,2905934248.22657
tza,1991,3249417225.24607
tza,1992,3187615633.19308
tza,1993,2823038029.19668
tza,1994,2857926581.57037
tza,1995,2432358747.47852
tza,1996,2368079912.78458
tza,1997,2377885305.09579
tza,1998,2712571999.32108
tza,1999,2880751321.91518
tza,2000,3050688424.22206
tza,2001,3416408172.88016
tza,2002,3687413188.82128
tza,2003,4202981444.87948
tza,2004,4639376743.64301
tza,2005,5506604719.3645
tza,2006,6389847039.38101
tza,2007,7316374860.13545
tza,2008,8234869201.47776
tza,2009,8169371301.86889
tza,2010,9108191869.70313
tza,2011,11086824474.4503
tza,2012,11197438809.0034
tza,2013,13151842621.0624
tza,2014,14101564308.8173
tza,2015,15100095716.1602
tza,2016,17514622837.7551
tza,2017,20275685717.4709
tza,2018,21839429118.6914
tza,2019,23586583448.2028
tza,2020,24150332212.559
uga,1982,757013025.02626
uga,1983,734360620.13543
uga,1984,733778052.25707
uga,1985,715389908.33994
uga,1986,733093873.74836
uga,1987,1003351154.55678
uga,1988,1236713601.80497
uga,1989,1176942819.9105
uga,1990,1194474047.10571
uga,1991,1228754099.50514
uga,1992,1171831803.25495
uga,1993,1235717817.30126
uga,1994,1362223098.99154
uga,1995,1919757447.57514
uga,1996,2109007316.78994
uga,1997,2072603601.43247
uga,1998,2112390952.03614
uga,1999,2446905871.80917
uga,2000,2252388888.30684
uga,2001,2338653213.30837
uga,2002,2491825987.47765
uga,2003,2823746247.02108
uga,2004,3137084250.35186
uga,2005,3541376139.97623
uga,2006,4255840771.22983
uga,2007,4933774668.83069
uga,2008,5232126518.76688
uga,2009,5363194211.54968
uga,2010,5940008460.28977
uga,2011,6471244996.48847
uga,2012,6668573424.44768
uga,2013,7533286742.58083
uga,2014,7347203943.59895
uga,2015,7268751550.18512
uga,2016,8153003949.07676
uga,2017,8314083446.09202
uga,2018,9126084719.49726
uga,2019,10010796548.998
uga,2020,10003455989.3848
ukr,1990,71465878411.2034
ukr,1991,59204816424.0301
ukr,1992,51489871808.1617
ukr,1993,33660449053.7152
ukr,1994,16742749866.719
ukr,1995,15074648109.2322
ukr,1996,12054749227.0091
ukr,1997,12492305162.5913
ukr,1998,13032249586.9666
ukr,1999,13125806379.063
ukr,2000,14785580102.017
ukr,2001,15653753529.8838
ukr,2002,16104802421.8908
ukr,2003,19673628572.5119
ukr,2004,23534075257.331
ukr,2005,24465101411.5516
ukr,2006,29616567269.8037
ukr,2007,36581374573.5728
ukr,2008,36133508608.0926
ukr,2009,18184985922.9471
ukr,2010,18794455917.5332
ukr,2011,20024717455.49089
ukr,2012,20677217393.5038
ukr,2013,19026164910.6491
ukr,2014,13582313004.2241
ukr,2015,12333517970.0339
ukr,2016,14854637520.5878
ukr,2017,17240946031.1546
ukr,2018,20101188272.5547
ukr,2019,22458729573.7518
ukr,2020,16978799557.7564
ury,1960,2748518703.01009
ury,1961,3254659507.0646
ury,1962,3342974843.35394
ury,1963,2811653575.68291
ury,1964,2359480090.16815
ury,1965,2350892205.11433
ury,1966,2180732385.39083
ury,1967,2581273500.20182
ury,1968,2371702122.04352
ury,1969,3037312850.18094
ury,1970,3388459162.99119
ury,1971,3374090048.11824
ury,1972,2529501738.33307
ury,1973,2017948820.99095
ury,1974,2696165113.13151
ury,1975,3800195007.16963
ury,1976,4827226663.98744
ury,1977,5448135173.50545
ury,1978,6211140003.20355
ury,1979,7338326109.64911
ury,1980,7935215281.45508
ury,1981,7536822310.16898
ury,1982,6333610704.88075
ury,1983,3164709105.04399
ury,1984,2442832080.80772
ury,1985,1955143853.82718
ury,1986,2206754151.24683
ury,1987,2808143711.68277
ury,1988,3418669693.83296
ury,1989,3260285441.76609
ury,1990,3009673807.40949
ury,1991,3656034096.42584
ury,1992,4293695363.47804
ury,1993,4921252832.65869
ury,1994,5235797403.30911
ury,1995,4964341185.87777
ury,1996,5466817863.78257
ury,1997,6019166153.01997
ury,1998,6474667903.70778
ury,1999,5802669636.70851
ury,2000,5282082359.65765
ury,2001,4917810263.09809
ury,2002,3857683602.81232
ury,2003,3762923721.62539
ury,2004,4478506783.99642
ury,2005,5327615525.13216
ury,2006,6068534570.62333
ury,2007,6631553090.99314
ury,2008,7912491202.98993
ury,2009,7450659012.39948
ury,2010,8644241466.27655
ury,2011,9247458944.0626
ury,2012,10926256462.7318
ury,2013,11341047488.6194
ury,2014,11613882524.8789
ury,2015,10540979840.7459
ury,2016,10367992814.3033
ury,2017,10406596708.2279
ury,2018,9470815521.202
ury,2019,9543260936.92744
ury,2020,9492070889.59039
usa,1972,962670937000
usa,1973,1030799136000
usa,1974,990565202000
usa,1975,918252708000
usa,1976,992007812000
usa,1977,1094471574000
usa,1978,1211067086000
usa,1979,1280084564000
usa,1980,1225137469000
usa,1981,1248510448000
usa,1982,1186514641000
usa,1983,1272646856000
usa,1984,1463661051000
usa,1985,1566186179000
usa,1986,1615456444000
usa,1987,1644019489000
usa,1988,1682028663000
usa,1989,1731320770000
usa,1990,1729505807000
usa,1991,1658474707000
usa,1992,1726472894000
usa,1993,1814436714000
usa,1994,1925203542000
usa,1995,2024462777000
usa,1996,2179420053000
usa,1997,2335927069000
usa,1998,2553021606000
usa,1999,2765547013000
usa,2000,2942474183000
usa,2001,2930024265000
usa,2002,2880340043000
usa,2003,3002377323000
usa,2004,3182304122000
usa,2005,3375132240000
usa,2006,3465393626000
usa,2007,3445331265000
usa,2008,3300434811000
usa,2009,2887151615000
usa,2010,2951599963000
usa,2011,3086680014000
usa,2012,3298732178000
usa,2013,3416444750000
usa,2014,3591825301000
usa,2015,3722979000000
usa,2016,3802207075000
usa,2017,3947417637000
usa,2018,4119951452000
usa,2019,4248643250000
usa,2020,4182801177000
uzb,1990,5784749568.78683
uzb,1991,6073987047.10583
uzb,1992,4130311191.15093
uzb,1993,3923795631.54764
uzb,1994,3060560593.47553
uzb,1995,3182983015.88033
uzb,1996,3405791827.92366
uzb,1997,3984776438.81423
uzb,1998,4151972473.37169
uzb,1999,4197644170.03841
uzb,2000,4235422966.7562
uzb,2001,4404839886.0457
uzb,2002,4563414122.05538
uzb,2003,4768767757.76214
uzb,2004,5002333989.53496
uzb,2005,5352497368.69192
uzb,2006,5839574629.46877
uzb,2007,7176837219.08181
uzb,2008,9207882153.80525
uzb,2009,11491436927.2469
uzb,2010,12548649124.7966
uzb,2011,12874914002.0413
uzb,2012,14239654886.2577
uzb,2013,15848735888.4048
uzb,2014,17399429882.3691
uzb,2015,19041252419.9015
uzb,2016,19826542248.4616
uzb,2017,23667266711.9677
uzb,2018,30743779458.8461
uzb,2019,42457167260.1708
uzb,2020,38990886086.8686
vnm,1994,7681386804.82546
vnm,1995,8814313992.40935
vnm,1996,10048831655.7577
vnm,1997,11070061597.6733
vnm,1998,12443935339.7105
vnm,1999,12640202698.4377
vnm,2000,13927023323.6036
vnm,2001,15419862618.932
vnm,2002,17403460662.9768
vnm,2003,19474819766.2814
vnm,2004,21508237024.70729
vnm,2005,23605482160.3885
vnm,2006,25942976034.4463
vnm,2007,32210070190.5354
vnm,2008,33446543193.0311
vnm,2009,36364889696.1899
vnm,2010,40326549654.18169
vnm,2011,37175770500.3084
vnm,2012,37871980713.4462
vnm,2013,39878687430.896
vnm,2014,43569786623.5487
vnm,2015,47644972184.0939
vnm,2016,52370453921.8476
vnm,2017,57712225680.5231
vnm,2018,62704317973.5422
vnm,2019,67908805619.8006
vnm,2020,70693073978.13831
vut,2002,70312653.0026
vut,2003,62879287.52978
