geo,time,se_sec_enrl_gc_fe_zs
tur,1978,32.76693
tur,1979,33.55221
tur,1980,34.03441
tur,1981,35.08127
tur,1982,35.84584
tur,1983,36.5647
tur,1984,37.05971
tur,1986,37.11168
tur,1987,37.28958
tur,1988,37.52021
tur,1989,37.78746
tur,1990,38.24102
tur,1991,38.49934
tur,1992,38.94386
tur,1993,39.23433
tur,1994,39.43267
tur,1995,39.57065
tur,1997,40.2029
tur,1999,42.38031
tur,2000,44.04297
tur,2001,43.9427
tur,2002,44.28605
tur,2003,44.47151
tur,2004,45.8469
tur,2005,46.20383
tur,2006,46.47666
tur,2007,46.69872
tur,2008,47.302
tur,2009,48.12649
tur,2010,48.34925
tur,2011,48.46615
tur,2012,48.97081
tur,2013,49.144
tur,2014,49.30484
tur,2015,49.11698
tur,2016,49.02541
tur,2017,48.67995
tuv,1984,43.83562
tuv,1987,51.19863
tuv,1990,48.9899
tuv,1998,48.87715
tuv,2014,52.95587
tuv,2015,53.52987
tuv,2016,52.5299
tuv,2018,52.61682
tza,1970,27.7423
tza,1971,27.82571
tza,1972,26.02452
tza,1973,27.42706
tza,1974,28.29476
tza,1975,29.08395
tza,1976,30.49892
tza,1977,31.63978
tza,1978,32.12706
tza,1979,32.99659
tza,1980,33.26993
tza,1981,34.04485
tza,1982,34.47104
tza,1983,34.95837
tza,1984,35.77916
tza,1985,36.77345
tza,1986,38.4372
tza,1987,39.59306
tza,1988,41.06109
tza,1989,42.59426
tza,1990,42.01464
tza,1991,43.24389
tza,1992,43.4024
tza,1993,43.28659
tza,1994,43.86618
tza,1995,44.44507
tza,1996,45.73792
tza,1997,44.52566
tza,1998,46.48418
tza,1999,46.0964
tza,2000,45.91441
tza,2001,46.22453
tza,2002,45.54742
tza,2003,45.69898
tza,2004,46.14804
tza,2005,46.64492
tza,2006,46.99677
tza,2007,46.7721
tza,2008,44.44353
tza,2009,44.56193
tza,2010,44.45771
tza,2011,46.36618
tza,2012,46.32368
tza,2013,47.94003
tza,2016,50.03324
tza,2017,50.32299
tza,2018,50.96924
uga,1970,23.85738
uga,1971,23.22401
uga,1972,21.85362
uga,1973,22.62018
uga,1974,23.29361
uga,1975,26.40448
uga,1976,27.12714
uga,1977,27.24859
uga,1978,27.52986
uga,1979,28.00689
uga,1980,28.8992
uga,1981,30.43494
uga,1982,33.16825
uga,1983,32.53822
uga,1984,32.7173
uga,1985,33
uga,1986,34.94684
uga,1987,33
uga,1988,33.44033
uga,1989,34.48041
uga,1990,37.17407
uga,1991,37.7
uga,1992,37.95331
uga,1994,39.00011
uga,1995,38.32271
uga,1996,40.00491
uga,1997,40.29397
uga,2000,44.08171
uga,2001,44.0858
uga,2002,45.19499
uga,2003,45.19396
uga,2004,44.99668
uga,2005,44.98053
uga,2006,45.49526
uga,2007,45.79914
uga,2008,45.8677
uga,2009,45.7481
uga,2010,46.56317
uga,2011,46.34267
uga,2012,46.35691
uga,2013,46.64627
uga,2014,46.92607
uga,2015,47.41754
uga,2016,47.47697
uga,2017,47.75085
ukr,1993,51.02365
ukr,1994,50.91143
ukr,1998,50.08091
ukr,1999,50.4245
ukr,2000,50.28779
ukr,2001,49.7524
ukr,2002,50.0825
ukr,2003,49.85371
ukr,2004,49.66163
ukr,2005,47.9149
ukr,2006,49.62008
ukr,2007,49.91584
ukr,2008,49.51946
ukr,2009,49.47385
ukr,2010,49.24424
ukr,2011,49.27014
ukr,2012,49.44837
ukr,2013,49.33794
ukr,2014,49.37083
ukr,2015,49.34598
ukr,2016,49.31375
ukr,2017,49.43267
ukr,2018,49.47458
ury,1970,56.28458
ury,1971,56.2873
ury,1972,56.1842
ury,1973,56.28343
ury,1976,56.69896
ury,1978,52.67764
ury,1979,53.23712
ury,1994,54.66093
ury,1995,55.13893
ury,1998,55.36319
ury,1999,55.21849
ury,2000,54.72379
ury,2001,54.47337
ury,2002,52.61036
ury,2004,53.89088
ury,2005,53.73344
ury,2006,54.0379
ury,2007,49.78434
ury,2008,53.65163
ury,2009,53.42786
ury,2010,54.20754
ury,2017,54.94395
usa,2016,48.78903
usa,2017,48.81884
uzb,1981,45.61027
uzb,1986,47.15692
uzb,1989,48.18452
uzb,1990,48.5652
uzb,1991,49.10311
uzb,1992,49.00206
uzb,1993,48.44956
uzb,1994,48.59663
uzb,1995,48.07048
uzb,1999,49.5134
uzb,2000,49.2443
uzb,2003,49.02871
uzb,2004,48.67716
uzb,2005,48.69083
uzb,2006,48.68524
uzb,2012,48.34016
uzb,2013,48.30744
uzb,2014,48.26498
uzb,2015,48.31618
uzb,2016,48.28309
uzb,2017,48.33286
uzb,2018,48.32239
vct,1971,49.59323
vct,1972,56.238
vct,1974,56.87916
vct,1975,57.88085
vct,1976,59.14621
vct,1982,58.93707
vct,1984,58.77253
vct,1985,59.94894
vct,1986,59.2961
vct,1987,56.38808
vct,1988,60.02625
vct,1989,60.4458
vct,1991,54.18729
vct,1994,55.69402
vct,2000,57.43796
vct,2001,54.45618
vct,2002,55.87839
vct,2003,55.99949
vct,2004,55.6032
vct,2005,56.09496
vct,2007,52.43816
vct,2008,52.28932
vct,2009,50.4272
vct,2010,50.07877
vct,2017,48.28439
vct,2018,48.91925
ven,1971,50.45718
ven,1972,50.77245
ven,1973,52.2765
ven,1974,51.74184
ven,1975,51.98529
ven,1976,52.58855
ven,1977,53.04483
ven,1978,53.28028
ven,1979,53.9217
ven,1981,54.61521
ven,1982,54.63345
ven,1983,55.12229
ven,1984,54.49929
ven,1985,54.4495
ven,1986,54.27044
ven,1987,54.38142
ven,1988,54.30167
ven,1989,54.43846
ven,1991,54.46696
ven,1992,54.49184
ven,1993,54.62214
ven,1996,54.65471
ven,1997,54.69365
ven,1999,54.23704
ven,2000,53.71139
ven,2001,53.13941
ven,2002,52.8341
ven,2003,52.57112
ven,2004,52.3279
ven,2005,52.14317
ven,2006,52.0188
ven,2007,51.86495
ven,2008,51.55063
ven,2009,51.32063
ven,2010,51.39336
ven,2011,51.2951
ven,2012,51.14405
ven,2013,51.06752
ven,2014,50.86469
ven,2015,50.91292
ven,2016,50.9412
ven,2017,51.02639
vgb,1971,54.91329
vgb,1972,52.23529
vgb,1973,53.55705
vgb,1974,53.41772
vgb,1975,54.0201
vgb,1976,55.54202
vgb,1979,59.68064
vgb,1981,54.70588
vgb,1983,57.52508
vgb,1984,55.12821
vgb,1985,55.00928
vgb,1990,53.01645
vgb,1991,53.02491
vgb,1992,55.11464
vgb,1994,51.03132
vgb,1999,46.79021
vgb,2000,50.76008
vgb,2001,51.53649
vgb,2002,50.96154
vgb,2003,54.22886
vgb,2004,52.67857
vgb,2005,53.5872
vgb,2006,52.35574
vgb,2007,53.16045
vgb,2009,52.78671
vgb,2010,51.88047
vgb,2011,51.22616
vgb,2012,51.31086
vgb,2013,52.16258
vgb,2014,52.05688
vgb,2015,51.53498
vgb,2016,51.91339
vgb,2017,51.70037
vir,1971,50
vir,1972,50
vir,1973,50.29599
vir,1974,50.29979
vir,1975,50.29476
vir,1976,50.30217
vir,1977,50.30087
vir,1978,50
vir,1979,50.09346
vir,1980,50
vir,1981,50.0618
vir,1982,49.11132
vir,1983,49.20233
vir,1984,49.70823
vir,1985,49.04021
vir,1986,49.45379
vir,1987,49.25373
vir,1988,49.24242
vir,1989,49.61832
vir,1990,49.6124
vir,1991,49.6063
vir,1992,49.20635
vir,1993,49.52008
vir,1994,49.20635
vir,1995,49.2126
vir,1997,49.22481
vnm,1976,50.16975
vnm,1977,48.96747
vnm,1978,45.36396
vnm,1979,48.22163
vnm,1980,47.10263
vnm,1981,47.0016
vnm,1985,46.83677
vnm,1986,47.30291
vnm,1998,46.91976
vnm,1999,46.69814
vnm,2000,46.91634
vnm,2001,46.9694
vnm,2002,47.2961
vnm,2003,47.29017
vnm,2004,47.90269
vnm,2005,48.2544
vnm,2006,48.55281
vnm,2007,49.14647
vnm,2008,49.77537
vnm,2009,49.91515
vnm,2010,50.85833
vnm,2011,49.82388
vnm,2012,50.17602
vnm,2013,50.11836
vnm,2014,50.0252
vnm,2015,50.05274
vnm,2016,50.30349
vnm,2017,50.3726
vnm,2018,50.26082
vut,1970,37.70795
vut,1971,37.75862
vut,1972,40.22989
vut,1973,41.1976
vut,1974,40.64961
vut,1975,43.94299
vut,1976,42.43243
vut,1977,43.21608
vut,1978,43.25872
vut,1979,42.82755
vut,1980,43.95939
vut,1981,43.44132
vut,1983,42.086
vut,1989,44.11093
vut,1991,43.2219
vut,1992,44.36636
vut,1999,45.643
vut,2000,54.10256
vut,2001,48.98239
vut,2002,49.76067
vut,2003,49.37746
vut,2004,49.34378
vut,2005,49.67726
vut,2006,49.16353
vut,2008,49.39046
vut,2009,50.48946
vut,2010,49.82767
vut,2013,49.79819
vut,2015,48.89874
wsm,1970,51.00955
wsm,1972,50.30517
wsm,1973,50.83043
wsm,1975,51.26766
wsm,1976,50.21673
wsm,1977,51.62061
wsm,1978,50.21103
wsm,1979,49.79373
wsm,1980,48.65611
wsm,1981,48.49597
wsm,1982,49.99803
wsm,1983,49.74012
wsm,1986,49.90064
wsm,1994,51.20921
wsm,1995,49.1627
wsm,1996,48.6543
wsm,1997,49.45945
wsm,1998,50.01394
wsm,1999,49.508
wsm,2000,50.36668
wsm,2001,50.41244
wsm,2002,50.23256
wsm,2003,50.68511
wsm,2004,50.55967
wsm,2005,50.59142
wsm,2006,51.17671
wsm,2007,51.389
wsm,2009,51.17779
wsm,2010,50.84622
wsm,2011,50.92044
wsm,2012,50.32859
wsm,2014,50.88899
wsm,2015,50.7117
wsm,2016,50.66246
wsm,2017,50.9014
wsm,2018,50.9479
yem,1999,26.12621
yem,2001,28.38008
yem,2003,30.29596
yem,2004,31.38819
yem,2005,32.25324
yem,2008,35.57625
yem,2010,37.68547
yem,2011,38.14732
yem,2012,38.90484
yem,2013,40.05775
yem,2016,41.22708
zaf,1970,48.77608
zaf,1986,51.85657
zaf,1987,52.18552
zaf,1988,52.4279
zaf,1989,53.52513
zaf,1990,54.00811
zaf,1991,54.26803
zaf,1992,53.29861
zaf,1993,53.30124
zaf,1994,53.69444
zaf,1995,54.39602
zaf,1998,53.40986
zaf,1999,53.23251
zaf,2000,52.93137
zaf,2001,52.7461
zaf,2002,52.38546
zaf,2003,52.19285
zaf,2004,52.26732
zaf,2005,51.9877
zaf,2006,51.86414
zaf,2007,51.5995
zaf,2008,51.38396
zaf,2009,51.5509
zaf,2010,51.43662
zaf,2011,51.32022
zaf,2012,51.45959
zaf,2014,52.30053
zaf,2015,49.36208
zaf,2016,52.08643
zaf,2017,51.94324
zmb,1970,32.90707
zmb,1971,32.99129
zmb,1972,33.48487
zmb,1973,34.23738
zmb,1974,33.75707
zmb,1975,34.31395
zmb,1976,34.17803
zmb,1977,33.84195
zmb,1978,33.98854
zmb,1979,34.41909
zmb,1980,34.77984
zmb,1981,35.26734
zmb,1982,35.5115
zmb,1983,36.0611
zmb,1984,36.16218
zmb,1985,36.77967
zmb,1986,37.37269
zmb,1988,37.27634
zmb,1994,38.36077
zmb,1998,42.80431
zmb,1999,43.39948
zmb,2000,44.51522
zmb,2001,43.44988
zmb,2002,45.19494
zmb,2004,44.10376
zmb,2005,44.61734
zmb,2007,46.88916
zmb,2008,45.36963
zmb,2009,48.25951
zmb,2010,45.34953
zmb,2011,46.81781
zmb,2012,46.30717
zmb,2013,46.82706
zmb,2014,47.40592
zmb,2015,47.36851
zmb,2016,47.65228
zmb,2017,48.47013
zwe,1970,38.8109
zwe,1971,39.22369
zwe,1972,38.15877
zwe,1973,39.22532
zwe,1974,39.91001
zwe,1975,40.73778
zwe,1976,41.00643
zwe,1977,41.80262
zwe,1978,42.51335
zwe,1979,44.65292
zwe,1981,41.79932
zwe,1982,41.11063
zwe,1983,40.71666
zwe,1984,40.40842
zwe,1985,40.43611
zwe,1986,40.30259
zwe,1987,41.41012
zwe,1988,41.79622
zwe,1989,42.29962
zwe,1990,46.69382
zwe,1991,43.99896
zwe,1992,44.00649
zwe,1993,44.40106
zwe,1994,45.0067
zwe,1995,45.60846
zwe,1996,46.17614
zwe,1999,46.93046
zwe,2000,46.81473
zwe,2001,47.01416
zwe,2002,46.92862
zwe,2003,47.52008
zwe,2012,49.31144
zwe,2013,49.57466
