geo,time,dt_dod_dimf_cd
vut,2001,20442901.4
vut,2002,22114959.7
vut,2003,24171889.1
vut,2004,25262411.4
vut,2005,23249564.9
vut,2006,24471685.2
vut,2007,25705517.5
vut,2008,25055173.2
vut,2009,25501207.2
vut,2010,25051269.1
vut,2011,24973839.5
vut,2012,25000679.6
vut,2013,25050781.1
vut,2014,23567711.4
vut,2015,46099099.1
vut,2016,44721884.7
vut,2017,47376673.6
vut,2018,43312031.1
vut,2019,37186945.7
vut,2020,34446900.9
wsm,1974,0
wsm,1975,1475000
wsm,1976,2200000
wsm,1977,2259947.9
wsm,1978,4580012.9
wsm,1979,6290368.6
wsm,1980,5783223.3
wsm,1981,7475541.8
wsm,1982,6344445.8
wsm,1983,7876641.6
wsm,1984,9762436.2
wsm,1985,10932638.6
wsm,1986,10118736
wsm,1987,8215460.1
wsm,1988,3833899.3
wsm,1989,1613788.5
wsm,1990,835101.4
wsm,1991,226007.9
wsm,1992,0
wsm,1999,1567406.4
wsm,2000,1487923.2
wsm,2001,1435185.7
wsm,2002,1552571.8
wsm,2003,1696977.7
wsm,2004,1773537.4
wsm,2005,1632226.3
wsm,2006,1718024.8
wsm,2007,1804645.5
wsm,2008,1758988.3
wsm,2009,26479908.2
wsm,2010,26012702.2
wsm,2011,25932300.8
wsm,2012,25960171
wsm,2013,34944195.4
wsm,2014,32874834.8
wsm,2015,29836165
wsm,2016,27385382.2
wsm,2017,27359042.8
wsm,2018,24298519.5
wsm,2019,20951190.4
wsm,2020,43483145.3
yem,1972,0
yem,1973,0
yem,1974,11399000
yem,1975,27687000
yem,1976,42723000
yem,1977,48333245.1
yem,1978,57103535.8
yem,1979,51407685.3
yem,1980,48406099.7
yem,1981,37386626.4
yem,1982,49092258.5
yem,1983,54959209.3
yem,1984,49176823.9
yem,1985,47693461.9
yem,1986,32338354.4
yem,1987,14812229
yem,1988,5697693.8
yem,1989,1303646.7
yem,1990,156492.6
yem,1991,0
yem,1992,0
yem,1993,0
yem,1994,0
yem,1995,0
yem,1996,120788642.4
yem,1997,250117211.2
yem,1998,335639159.1
yem,1999,447943330.6
yem,2000,354748517.3
yem,2001,409803315.5
yem,2002,424840483.4
yem,2003,444096994.2
yem,2004,420854838.9
yem,2005,333367222.6
yem,2006,289461604
yem,2007,214639036.5
yem,2008,139588509
yem,2009,416615660.2
yem,2010,435507090.4
yem,2011,409980501.3
yem,2012,503981124.4
yem,2013,504991106.6
yem,2014,545715593.8
yem,2015,521957593.9
yem,2016,497010206.2
yem,2017,507935988
yem,2018,469432487.5
yem,2019,440287517.1
yem,2020,409956575.9
zaf,1993,843956441.2
zaf,1994,896975607
zaf,1995,913344057.6
zaf,1996,883525780.4
zaf,1997,414509826.2
zaf,1998,0
zaf,1999,302446302.2
zaf,2000,287109247.6
zaf,2001,276933022.8
zaf,2002,299583827.2
zaf,2003,327448349.2
zaf,2004,342221283.6
zaf,2005,314953937.2
zaf,2006,331509584
zaf,2007,348223890
zaf,2008,339413897.2
zaf,2009,2798977460.8
zaf,2010,2749592878.1
zaf,2011,2741094302
zaf,2012,2744040237
zaf,2013,2749539315.6
zaf,2014,2586718224.8
zaf,2015,2474104159.8
zaf,2016,2400190088.5
zaf,2017,2542670622
zaf,2018,2483140129.2
zaf,2019,2468917538
zaf,2020,6966024066.9
zmb,1970,0
zmb,1971,20617443
zmb,1972,41245743
zmb,1973,68740672
zmb,1974,69778556
zmb,1975,88891251
zmb,1976,110629452.6
zmb,1977,115688980.4
zmb,1978,317867732.1
zmb,1979,451899517.9
zmb,1980,447384518.4
zmb,1981,780483733.2
zmb,1982,682081117.8
zmb,1983,710379098.5
zmb,1984,738870817.6
zmb,1985,800686933
zmb,1986,858205844.8
zmb,1987,991355352
zmb,1988,940375160
zmb,1989,900203542.5
zmb,1990,948559977.6
zmb,1991,917809696.9
zmb,1992,846491250
zmb,1993,777215163.2
zmb,1994,804692652
zmb,1995,1238888343
zmb,1996,1198441902.6
zmb,1997,1138000591.4
zmb,1998,1187577586.9
zmb,1999,1265083604.7
zmb,2000,1226989434.3
zmb,2001,1068048328
zmb,2002,1107841579.1
zmb,2003,960220440.3
zmb,2004,996373943.8
zmb,2005,688756637.4
zmb,2006,144136564
zmb,2007,194878010.2
zmb,2008,200709503.2
zmb,2009,1080248955.7
zmb,2010,1116999952.4
zmb,2011,1136719304.5
zmb,2012,1126102075.6
zmb,2013,1110336173.1
zmb,2014,1011128271.4
zmb,2015,906917705.6
zmb,2016,812764161.2
zmb,2017,793620163.5
zmb,2018,714790372.9
zmb,2019,666541290.5
zmb,2020,678334761.6
zwe,1970,0
zwe,1971,0
zwe,1972,0
zwe,1973,0
zwe,1974,0
zwe,1975,0
zwe,1976,0
zwe,1977,0
zwe,1978,0
zwe,1979,0
zwe,1980,0
zwe,1981,43600000
zwe,1982,41400000
zwe,1983,200100000
zwe,1984,256100000
zwe,1985,264100000
zwe,1986,233700000
zwe,1987,156486710
zwe,1988,70246885.7
zwe,1989,29232175
zwe,1990,6891365
zwe,1991,0
zwe,1992,216150000
zwe,1993,281579790.1
zwe,1994,375911363.1
zwe,1995,460811903.5
zwe,1996,437236192.1
zwe,1997,385255388.6
zwe,1998,407171308.9
zwe,1999,382930278.3
zwe,2000,293949525.1
zwe,2001,274770190.4
zwe,2002,294113118.7
zwe,2003,316710730
zwe,2004,309047437
zwe,2005,125085422.6
zwe,2006,128123730.4
zwe,2007,134460312
zwe,2008,129425807.6
zwe,2009,542317089.1
zwe,2010,528729079.6
zwe,2011,527094857.9
zwe,2012,520124286.6
zwe,2013,519341900
zwe,2014,486727497.2
zwe,2015,463752752.4
zwe,2016,455165191.5
zwe,2017,482184792.8
zwe,2018,470895600.2
zwe,2019,468198468.7
zwe,2020,487647537.5
