geo,time,fm_lbl_bmny_gd_zs
stp,2006,32.06179
stp,2007,37.90058
stp,2008,37.90446
stp,2009,37.22656
stp,2010,37.60803
stp,2011,36.86844
stp,2012,37.18202
stp,2013,37.7353
stp,2014,38.5498
stp,2015,40.39423
stp,2016,35.11705
stp,2017,32.76979
stp,2018,36.04159
stp,2019,32.27669
stp,2020,32.83231
sur,1967,21.43407
sur,1968,22.42179
sur,1969,24.46563
sur,1970,25.58931
sur,1971,26.59801
sur,1972,29.0335
sur,1973,32.80012
sur,1974,29.11431
sur,1975,30.52417
sur,1976,38.52918
sur,1977,36.09821
sur,1978,36.57308
sur,1979,38.41597
sur,1980,40.77358
sur,1981,43.64567
sur,1982,47.14481
sur,1983,54.18789
sur,1984,66.78067
sur,1985,87.49714
sur,1986,107.49046
sur,1987,125.28163
sur,1988,130.75883
sur,1989,132.43421
sur,1990,96.41941
sur,1991,103.3767
sur,1992,91.18784
sur,1993,63.00796
sur,1994,34.59208
sur,1995,25.86454
sur,1996,31.71212
sur,1997,35.19112
sur,1998,40.50602
sur,1999,32.55047
sur,2000,35.80908
sur,2001,31.56582
sur,2002,48.42071
sur,2003,45.00767
sur,2004,48.67814
sur,2005,44.80816
sur,2006,38.73071
sur,2007,44.58902
sur,2008,44.79688
sur,2009,46.91852
sur,2010,46.06207
sur,2011,46.4261
sur,2012,49.45737
sur,2013,53.16171
sur,2014,55.04485
sur,2015,60.73892
sur,2016,78.36461
sur,2017,65.4462
sur,2018,64.36808
sur,2019,64.44414
sur,2020,85.72762
swe,1960,54.43624
swe,1961,53.12267
swe,1962,53.73015
swe,1963,53.98949
swe,1964,51.90669
swe,1965,50.11369
swe,1966,50.44608
swe,1967,52.39917
swe,1968,55.10618
swe,1969,53.48347
swe,1970,50.17561
swe,1971,51.12987
swe,1972,52.76761
swe,1973,53.93786
swe,1974,52.37774
swe,1975,49.79853
swe,1976,46.25124
swe,1977,46.38838
swe,1978,48.851
swe,1979,51.04298
swe,1980,50.40894
swe,1981,52.27007
swe,1982,51.59452
swe,1983,49.37033
swe,1984,47.73983
swe,1985,45.36374
swe,1986,47.21609
swe,1987,46.2264
swe,1988,45.50054
swe,1989,45.57079
swe,1990,41.63522
swe,1991,40.52544
swe,1992,41.91857
swe,1993,43.62139
swe,1994,41.19735
swe,1995,39.36263
swe,1996,41.76369
swe,1997,40.35899
swe,1998,38.21116
swe,1999,39.42121
swe,2000,37.78148
swe,2001,44.48956
swe,2002,46.4097
swe,2003,46.57142
swe,2004,45.9866
swe,2005,51.72228
swe,2006,55.85969
swe,2007,62.28135
swe,2008,62.25043
swe,2009,63.89597
swe,2010,61.83307
swe,2011,63.21424
swe,2012,65.07887
swe,2013,66.15568
swe,2014,65.98385
swe,2015,65.94838
swe,2016,69.26977
swe,2017,72.7783
swe,2018,72.37712
swe,2019,74.08846
swe,2020,88.66146
swz,1974,22.63419
swz,1975,28.84662
swz,1976,32.53376
swz,1977,33.84418
swz,1978,38.68332
swz,1979,33.90141
swz,1980,31.67516
swz,1981,28.21262
swz,1982,27.64845
swz,1983,32.02554
swz,1984,32.71679
swz,1985,36.54355
swz,1986,31.75485
swz,1987,31.2578
swz,1988,32.41747
swz,1989,35.06488
swz,1990,22.35534
swz,1991,24.25378
swz,1992,25.61454
swz,1993,24.03333
swz,1994,23.44943
swz,1995,19.91804
swz,1996,20.72218
swz,1997,21.55404
swz,1998,22.07631
swz,1999,23.53122
swz,2000,17.22985
swz,2001,17.17325
swz,2002,17.10612
swz,2003,17.77776
swz,2004,17.6744
swz,2005,17.16873
swz,2006,19.47422
swz,2007,21.56834
swz,2008,22.35301
swz,2009,25.42316
swz,2010,25.61063
swz,2011,25.07964
swz,2012,24.07332
swz,2013,25.22421
swz,2014,24.24661
swz,2015,25.52372
swz,2016,29.76561
swz,2017,29.55078
swz,2018,29.21719
swz,2019,28.27568
swz,2020,32.40887
syc,1971,37.59336
syc,1972,39.6088
syc,1973,35.85657
syc,1974,30.28455
syc,1975,33.4606
syc,1976,37.82874
syc,1977,32.86699
syc,1978,31.00202
syc,1979,28.949
syc,1980,33.63414
syc,1981,32.04866
syc,1982,30.28271
syc,1983,31.3526
syc,1984,32.30971
syc,1985,32.37613
syc,1986,34.17066
syc,1987,34.49394
syc,1988,38.46831
syc,1989,40.09297
syc,1990,39.84037
syc,1991,44.21494
syc,1992,45.15577
syc,1993,50.53755
syc,1994,59.93738
syc,1995,69.67853
syc,1996,77.09082
syc,1997,79.16944
syc,1998,81.03023
syc,1999,92.59033
syc,2000,91.78979
syc,2001,99.62923
syc,2002,104.83033
syc,2003,110.76867
syc,2004,104.24486
syc,2005,96.76787
syc,2006,89.83293
syc,2007,66.96642
syc,2008,64.89821
syc,2009,55.501
syc,2010,62.15379
syc,2011,57.56052
syc,2012,51.11666
syc,2013,58.32358
syc,2014,69.07724
syc,2015,66.37218
syc,2016,71.82135
syc,2017,76.17254
syc,2018,79.48902
syc,2019,87.59729
syc,2020,134.8781
syr,1960,29.89987
syr,1961,27.89322
syr,1962,26.15674
syr,1963,23.8262
syr,1964,22.54504
syr,1965,25.57481
syr,1966,28.11372
syr,1967,30.46418
syr,1968,32.68935
syr,1969,31.87236
syr,1970,36.53382
syr,1971,33.47311
syr,1972,36.69159
syr,1973,41.3092
syr,1974,37.47996
syr,1975,36.31548
syr,1976,37.31527
syr,1977,43.98364
syr,1978,46.6677
syr,1979,45.29661
syr,1980,46.27892
syr,1981,41.78816
syr,1982,48.13165
syr,1983,56.91995
syr,1984,69.35176
syr,1985,75.6912
syr,1986,70.49733
syr,1987,61.54574
syr,1988,51.53633
syr,1989,55.7084
syr,1990,54.69854
syr,1991,53.31592
syr,1992,53.38958
syr,1993,62.49776
syr,1994,57.34413
syr,1995,55.48637
syr,1996,50.53419
syr,1997,50.68152
syr,1998,52.82623
syr,1999,57.82785
syr,2000,62.28783
syr,2001,71.46666
syr,2002,81.15372
syr,2003,82.79553
syr,2004,77.72784
syr,2005,72.80424
syr,2006,68.1561
syr,2007,65.4652
syr,2008,67.64896
syr,2009,71.35839
syr,2010,72.00662
syr,2011,57.84811
tcd,1960,6.97109
tcd,1961,6.90995
tcd,1962,6.79025
tcd,1963,7.20175
tcd,1964,6.86704
tcd,1965,6.66521
tcd,1966,6.16016
tcd,1967,6.05471
tcd,1968,6.58959
tcd,1969,6.54695
tcd,1970,7.01351
tcd,1971,7.07854
tcd,1972,6.85762
tcd,1973,7.38976
tcd,1974,9.62069
tcd,1975,9.0067
tcd,1976,10.06515
tcd,1977,10.31727
tcd,1978,11.70381
tcd,1979,15.55702
tcd,1980,12.89425
tcd,1981,13.91657
tcd,1982,12.63736
tcd,1983,13.36327
tcd,1984,16.8719
tcd,1985,15.49125
tcd,1986,19.66331
tcd,1987,21.55885
tcd,1988,14.8285
tcd,1989,15.47366
tcd,1990,14.80202
tcd,1991,13.67718
tcd,1992,13.34706
tcd,1993,11.5051
tcd,1994,9.5652
tcd,1995,12.91372
tcd,1996,14.50085
tcd,1997,12.68262
tcd,1998,10.25118
tcd,1999,10.79059
tcd,2000,12.3491
tcd,2001,12.0683
tcd,2002,13.25492
tcd,2003,11.61195
tcd,2004,8.16223
tcd,2005,7.21808
tcd,2006,9.77273
tcd,2007,9.67957
tcd,2008,10.92408
tcd,2009,11.05151
tcd,2010,11.46678
tcd,2011,12.05209
tcd,2012,12.42087
tcd,2013,13.31894
tcd,2014,15.65674
tcd,2015,15.8642
tcd,2016,15.8429
tcd,2017,15.63167
tcd,2018,14.66413
tcd,2019,16.94328
tgo,1962,11.35802
tgo,1963,11.11111
tgo,1964,11.13022
tgo,1965,11.87364
tgo,1966,11.09228
tgo,1967,12.22807
tgo,1968,14.29549
tgo,1969,16.51008
tgo,1970,18.0627
tgo,1971,17.88594
tgo,1972,16.42907
tgo,1973,17.56513
tgo,1974,22.58562
tgo,1975,21.37415
tgo,1976,27.84527
tgo,1977,25.17173
tgo,1978,34.91613
tgo,1979,35.0738
tgo,1980,30.22491
tgo,1981,38.45889
tgo,1982,43.39667
tgo,1983,40.35675
tgo,1984,43.36424
tgo,1985,41.80987
tgo,1986,45.0426
tgo,1987,43.63753
tgo,1988,35.13754
tgo,1989,33.80972
tgo,1990,36.05004
tgo,1991,36.47068
tgo,1992,30.16565
tgo,1993,32.43662
tgo,1994,29.96431
tgo,1995,30.58325
tgo,1996,24.97057
tgo,1997,22.52204
tgo,1998,21.0551
tgo,1999,22.0213
tgo,2000,23.26793
tgo,2001,20.64873
tgo,2002,18.42729
tgo,2003,20.14017
tgo,2004,24.60733
tgo,2005,25.01378
tgo,2006,30.34165
tgo,2007,32.35085
tgo,2008,34.73304
tgo,2009,37.06309
tgo,2010,39.82759
tgo,2011,43.43045
tgo,2012,44.1376
tgo,2013,47.82098
tgo,2014,46.82278
tgo,2015,51.68221
tgo,2016,40.16693
tgo,2017,42.51087
tgo,2018,43.6923
tgo,2019,42.64876
tgo,2020,46.17779
tha,1960,23.33885
tha,1961,24.23617
tha,1962,25.0774
tha,1963,23.97805
tha,1964,24.62485
tha,1965,25.22404
tha,1966,25.64203
tha,1967,27.3704
tha,1968,29.46032
tha,1969,30.03116
tha,1970,32.04237
tha,1971,35.87093
tha,1972,39.88295
tha,1973,37.49455
tha,1974,35.88352
tha,1975,38.25308
tha,1976,40.34173
tha,1977,41.38867
tha,1978,40.74111
tha,1979,40.72185
tha,1980,42.01139
tha,1981,42.37007
tha,1982,47.21198
tha,1983,53.39632
tha,1984,59.56151
tha,1985,62.08993
tha,1986,65.76239
tha,1987,68.48048
tha,1988,67.32175
tha,1989,71.35034
tha,1990,76.16468
tha,1991,79.21595
tha,1992,81.0234
tha,1993,83.63294
tha,1994,81.88888
tha,1995,84.3357
tha,1996,84.82529
tha,1997,99.86532
tha,1998,110.12611
tha,1999,112.20328
tha,2000,111.20932
tha,2001,122.75914
tha,2002,115.21056
tha,2003,111.79329
tha,2004,107.43635
tha,2005,104.10419
tha,2006,102.05619
tha,2007,100.36542
tha,2008,102.4457
tha,2009,109.92207
tha,2010,108.98092
tha,2011,119.92571
tha,2012,121.11655
tha,2013,124.36923
tha,2014,127.04955
tha,2015,127.7306
tha,2016,125.39634
tha,2017,124.04474
tha,2018,122.85421
tha,2019,123.33355
tjk,1998,7.07926
tjk,1999,6.72358
tjk,2000,8.2633
tjk,2001,7.86544
tjk,2002,8.68318
tjk,2003,9.66348
tjk,2004,10.57148
tjk,2005,14.44706
tjk,2006,16.21119
tjk,2007,21.30042
tjk,2008,15.08558
tjk,2009,18.2244
tjk,2010,18.04449
tjk,2011,19.72928
tjk,2012,19.61305
tjk,2013,21.09768
tjk,2014,20.20706
tjk,2015,21.16545
tjk,2016,26.99058
tjk,2017,27.96288
tjk,2018,26.6604
tjk,2019,28.00505
tjk,2020,31.03943
tls,2002,9.30186
tls,2003,12.56544
tls,2004,14.94845
tls,2005,16.86058
tls,2006,22.01252
tls,2007,26.47671
tls,2008,29.70861
tls,2009,36.9187
tls,2010,33.4561
tls,2011,30.93091
tls,2012,35.06986
tls,2013,35.84001
tls,2014,41.44401
tls,2015,40.2818
tls,2016,44.46079
tls,2017,50.93408
tls,2018,53.57657
tls,2019,38.49072
ton,1989,30.48231
ton,1990,33.45973
ton,1991,32.19903
ton,1992,28.47944
ton,1993,34.22184
ton,1994,26.48762
ton,1995,26.96126
ton,1996,27.44972
ton,1997,29.5864
ton,1998,32.29863
ton,1999,32.79404
ton,2000,36.52032
ton,2001,39.57806
ton,2002,38.15089
ton,2003,39.18398
ton,2004,41.99229
ton,2005,47.69377
ton,2006,44.00902
ton,2007,48.41711
ton,2008,45.74525
ton,2009,44.86313
ton,2010,43.92859
ton,2011,40.29826
ton,2012,43.24722
ton,2013,45.54189
ton,2014,48.60497
ton,2015,53.01743
ton,2016,54.91711
ton,2017,55.08377
ton,2018,56.39231
ton,2019,51.73713
ton,2020,62.6521
tto,1960,21.6596
tto,1961,22.46711
tto,1962,21.21129
tto,1963,22.59398
tto,1964,20.903
tto,1965,20.8759
tto,1966,23.76078
tto,1967,23.80701
tto,1968,23.84372
tto,1969,26.63629
tto,1970,29.72562
tto,1971,34.21231
tto,1972,34.72976
tto,1973,32.08798
tto,1974,25.58256
tto,1975,26.19384
tto,1976,30.59355
tto,1977,31.327
tto,1978,34.40161
tto,1979,34.54435
tto,1980,28.71776
tto,1981,32.72809
tto,1982,37.85074
tto,1983,42.57929
tto,1984,44.80905
tto,1985,46.72569
tto,1986,47.58343
tto,1987,49.19812
tto,1988,49.45965
tto,1989,49.49491
tto,1990,44.85631
tto,1991,43.9123
tto,1992,39.89039
tto,1993,42.53669
tto,1994,42.30154
tto,1995,40.66681
tto,1996,45.91366
tto,1997,49.28547
tto,1998,53.17443
tto,1999,49.1914
tto,2000,45.87028
tto,2001,48.75636
tto,2002,48.33704
tto,2003,38.38037
tto,2004,38.92165
tto,2005,40.97005
tto,2006,42.59534
tto,2007,40.24945
tto,2008,36.61622
tto,2009,62.05202
tto,2010,53.8147
tto,2011,47.00579
tto,2012,55.89322
tto,2013,54.39163
tto,2014,57.87265
tto,2015,65.07814
tto,2016,71.32269
tto,2017,69.90991
tto,2018,66.94964
tto,2019,70.45123
tto,2020,81.1737
tun,1965,30.67961
tun,1966,33.02964
tun,1967,33.68596
tun,1968,33.99341
tun,1969,33.9399
tun,1970,33.20156
tun,1971,34.48979
tun,1972,33.2192
tun,1973,37.01728
tun,1974,35.29545
tun,1975,38.35064
tun,1976,39.95085
tun,1977,39.96619
tun,1978,42.25883
tun,1979,41.73046
tun,1980,40.82542
tun,1981,42.62484
tun,1982,44.26409
tun,1983,43.66924
tun,1984,43.10818
tun,1985,45.05823
tun,1986,46.33261
tun,1987,47.44887
tun,1988,51.7373
tun,1989,53.95196
tun,1990,51.49614
tun,1991,48.98956
tun,1992,46.57611
tun,1993,46.2068
tun,1994,46.30102
tun,1995,45.76062
tun,1996,46.389
tun,1997,44.91253
tun,1998,43.76276
tun,1999,47.45655
tun,2000,50.08519
tun,2001,54.96507
tun,2002,54.68426
tun,2003,53.27345
tun,2004,52.47725
tun,2005,54.11354
tun,2006,55.34575
tun,2007,57.5783
tun,2008,58.86894
tun,2009,62.58174
tun,2010,62.04681
tun,2011,66.37799
tun,2012,65.7638
tun,2013,65.27457
tun,2014,65.30261
tun,2015,65.42103
tun,2016,66.61255
tun,2017,69.6659
tun,2018,67.55717
tun,2019,68.8478
tun,2020,79.58364
tur,1960,14.69897
tur,1961,15.27121
tur,1962,14.94396
tur,1963,14.59227
tur,1964,15.93439
tur,1965,17.68802
tur,1966,18.47124
tur,1967,19.25426
tur,1968,19.82857
tur,1969,20.86187
tur,1970,22.67328
tur,1971,23.54062
tur,1972,24.88551
tur,1973,25.38242
tur,1974,23.41751
tur,1975,23.05693
tur,1976,22.28474
tur,1977,23.23715
tur,1978,21.18478
tur,1979,19.50887
tur,1980,18.03386
tur,1981,22.48836
tur,1982,25.59554
tur,1983,25.0507
tur,1984,25.13286
tur,1985,24.44558
tur,1986,27.89643
tur,1987,29.23801
tur,1988,27.9064
tur,1989,26.81544
tur,1990,23.74023
tur,1991,27.08993
tur,1992,27.81157
tur,1993,25.19699
tur,1994,31.60052
tur,1995,32.15609
tur,1996,36.58959
tur,1997,37.07526
tur,1998,28.13243
tur,1999,38.0748
tur,2000,33.53148
tur,2001,44.27226
tur,2002,38.66139
tur,2003,33.92996
tur,2004,33.2018
tur,2005,38.67857
tur,2006,40.39752
tur,2007,41.72642
tur,2008,46.10903
tur,2009,51.75953
tur,2010,52.8836
tur,2011,50.63523
tur,2012,49.67066
tur,2013,52.19255
tur,2014,51.49284
tur,2015,52.44159
tur,2016,55.22272
tur,2017,53.85433
tur,2018,53.15093
tur,2019,58.77309
tur,2020,67.50062
tza,1988,17.42687
tza,1989,18.38971
tza,1990,19.9032
tza,1991,19.79837
tza,1992,22.07206
tza,1993,24.39543
tza,1994,24.78372
tza,1995,25.08873
tza,1996,21.80398
tza,1997,19.71037
tza,1998,12.59205
tza,1999,12.86106
tza,2000,13.05489
tza,2001,15.76149
tza,2002,17.23237
tza,2003,17.57738
tza,2004,17.3612
tza,2005,20.4644
tza,2006,22.12003
tza,2007,22.88423
tza,2008,22.29784
tza,2009,22.86669
tza,2010,24.64792
tza,2011,24.1242
tza,2012,23.50356
tza,2013,22.07096
tza,2014,22.53437
tza,2015,23.43983
tza,2016,21.11238
tza,2017,20.79559
tza,2018,20.01137
tza,2019,20.23903
tza,2020,20.89761
uga,1966,15.27988
uga,1967,15.09046
uga,1968,16.88398
uga,1969,16.72577
uga,1970,18.55396
uga,1971,16.29952
uga,1972,19.96526
uga,1973,23.6336
uga,1974,26.12824
uga,1975,21.94387
uga,1976,25.27357
uga,1977,14.79227
uga,1978,16.65325
uga,1979,15.92642
uga,1980,14.76021
uga,1981,12.77283
uga,1982,8.74567
uga,1983,7.93555
uga,1984,13.39519
uga,1985,14.29909
uga,1986,16.47338
uga,1987,14.28921
uga,1988,9.9069
uga,1989,7.28779
uga,1990,7.59657
uga,1991,8.66136
uga,1992,9.61177
uga,1993,10.71949
uga,1994,12.80453
uga,1995,11.96102
uga,1996,12.51547
uga,1997,13.79348
uga,1998,14.8589
uga,1999,15.63352
uga,2000,16.11554
uga,2001,16.09144
uga,2002,19.03209
uga,2003,19.55396
uga,2004,17.22848
uga,2005,19.32294
uga,2006,19.91415
uga,2007,20.87545
uga,2008,23.61768
uga,2009,14.01727
uga,2010,17.34477
uga,2011,16.39288
uga,2012,17.56105
uga,2013,17.98669
uga,2014,18.65997
uga,2015,18.84392
uga,2016,19.07484
uga,2017,19.91861
uga,2018,19.41713
uga,2019,20.52306
uga,2020,22.73137
ukr,1992,50.10596
ukr,1993,32.47094
ukr,1994,26.71355
ukr,1995,12.71169
ukr,1996,11.48738
ukr,1997,13.432
ukr,1998,15.16301
ukr,1999,16.76517
ukr,2000,17.94733
ukr,2001,21.66696
ukr,2002,27.81643
ukr,2003,34.3726
ukr,2004,35.15789
ukr,2005,42.43602
ukr,2006,46.20443
ukr,2007,52.74307
ukr,2008,52.05059
ukr,2009,51.45476
ukr,2010,53.35352
ukr,2011,50.80979
ukr,2012,52.99162
ukr,2013,59.6979
ukr,2014,60.28853
ukr,2015,49.98944
ukr,2016,46.2277
ukr,2017,40.54905
ukr,2018,35.88559
ukr,2019,36.16392
ukr,2020,44.13329
ury,1960,27.29655
ury,1961,27.43182
ury,1962,26.37629
ury,1963,33.61803
ury,1964,32.46567
ury,1965,33.78871
ury,1966,23.14769
ury,1967,26.3709
ury,1968,18.54993
ury,1969,19.74452
ury,1970,21.92547
ury,1971,25.24117
ury,1972,25.41387
ury,1973,14.5103
ury,1974,18.29134
ury,1975,20.69271
ury,1976,26.91812
ury,1977,30.97361
ury,1978,38.33839
ury,1979,37.37555
ury,1980,39.51424
ury,1981,45.48544
ury,1982,63.88495
ury,1983,52.50321
ury,1984,58.41879
ury,1985,52.2506
ury,1986,54.35696
ury,1987,45.60123
ury,1988,46.83627
ury,1989,53.54207
ury,1990,55.84337
ury,1991,48.84357
ury,1992,42.66987
ury,1993,38.37694
ury,1994,36.60305
ury,1995,36.04286
ury,1996,36.2104
ury,1997,33.6634
ury,1998,36.29611
ury,1999,40.08128
ury,2000,43.24049
ury,2001,49.15121
ury,2002,59.56629
ury,2003,58.4082
ury,2004,48.97947
ury,2005,45.28476
ury,2006,45.58368
ury,2007,40.59432
ury,2008,45.07882
ury,2009,39.07091
ury,2010,42.19965
ury,2011,43.43431
ury,2012,42.48971
ury,2013,44.74997
ury,2014,47.29502
ury,2015,53.51792
ury,2016,46.91118
ury,2017,44.80736
ury,2018,46.56714
ury,2019,49.57303
ury,2020,59.0503
usa,1960,60.04767
usa,1961,62.66164
usa,1962,63.54437
usa,1963,65.82086
usa,1964,66.82633
usa,1965,66.93653
usa,1966,63.96356
usa,1967,66.71463
usa,1968,66.35003
usa,1969,61.90234
usa,1970,65.40166
usa,1971,68.67133
usa,1972,71.03611
usa,1973,70.23354
usa,1974,69.87153
usa,1975,70.60224
usa,1976,69.98012
usa,1977,70.55321
usa,1978,69.49922
usa,1979,68.29675
usa,1980,69.50639
usa,1981,69.39768
usa,1982,73.23698
usa,1983,72.96137
usa,1984,73.89906
usa,1985,74.46922
usa,1986,77.17093
usa,1987,75.74927
usa,1988,75.00419
usa,1989,73.31971
usa,1990,71.22352
usa,1991,70.00324
usa,1992,66.01336
usa,1993,63.1322
usa,1994,59.65885
usa,1995,60.81507
usa,1996,62.07709
usa,1997,63.10259
usa,1998,65.45841
usa,1999,67.45598
usa,2000,68.50483
usa,2001,71.63701
usa,2002,72.40029
usa,2003,72.14616
usa,2004,71.56995
usa,2005,72.46571
usa,2006,74.54136
usa,2007,79.60089
usa,2008,84.5809
usa,2009,90.87355
usa,2010,85.17092
usa,2011,87.64476
usa,2012,88.22604
usa,2013,88.96825
usa,2014,89.61226
usa,2015,88.82488
usa,2016,89.7503
usa,2017,90.21977
usa,2018,88.98886
usa,2019,92.7603
usa,2020,111.2061
uzb,2013,18.50863
uzb,2014,17.50152
uzb,2015,18.36107
uzb,2016,19.66443
uzb,2017,22.30593
uzb,2018,18.87435
uzb,2019,17.23982
uzb,2020,17.85804
vct,1975,65.32488
vct,1976,65.07041
vct,1977,46.01154
vct,1978,47.6014
vct,1979,50.23282
vct,1980,45.47296
vct,1981,43.5277
vct,1982,43.96486
vct,1983,46.06358
vct,1984,41.54101
vct,1985,49.90202
vct,1986,52.29941
vct,1987,51.45024
vct,1988,56.67998
vct,1989,59.63438
vct,1990,60.44916
vct,1991,57.85434
vct,1992,57.18673
vct,1993,60.81963
vct,1994,64.23261
vct,1995,62.25614
vct,1996,63.38261
vct,1997,67.70433
vct,1998,71.30012
vct,1999,76.96582
vct,2000,79.49938
vct,2001,76.93459
vct,2002,74.89186
vct,2003,73.41523
vct,2004,70.96933
vct,2005,69.94959
vct,2006,66.05981
vct,2007,63.66728
vct,2008,65.21293
vct,2009,65.84215
vct,2010,66.97861
vct,2011,68.94201
vct,2012,70.56054
vct,2013,72.36773
vct,2014,77.95981
vct,2015,78.23086
vct,2016,77.74324
vct,2017,77.06183
vct,2018,76.1778
vct,2019,78.95517
vct,2020,75.38218
ven,1960,20.50952
ven,1961,19.71211
ven,1962,18.32345
ven,1963,19.53924
ven,1964,20.51239
ven,1965,20.84588
ven,1966,20
ven,1967,21.55868
ven,1968,21.76747
ven,1969,23.54493
ven,1970,22.56953
ven,1971,23.98628
ven,1972,26.67393
ven,1973,26.80177
ven,1974,23.72445
ven,1975,34.56121
ven,1976,37.25856
ven,1977,40.6161
ven,1978,43.14575
ven,1979,37.74431
ven,1980,36.18141
ven,1981,36.58488
ven,1982,38.88515
ven,1983,48.19069
ven,1984,39.40913
ven,1985,39.06199
ven,1986,41.90767
ven,1987,34.90562
ven,1988,33.5094
ven,1989,27.49905
ven,1990,30.04509
ven,1991,33.26613
ven,1992,28.79678
ven,1993,27.3874
ven,1994,29.07948
ven,1995,25.17251
ven,1996,19.75518
ven,1997,21.56699
ven,1998,19.42137
ven,1999,19.91487
ven,2000,19.84193
ven,2001,19.67708
ven,2002,18.60545
ven,2003,24.27603
ven,2004,22.97408
ven,2005,23.69127
ven,2006,31.59033
ven,2007,33.68853
ven,2008,31.67221
ven,2009,37.42323
ven,2010,32.15887
ven,2011,35.94162
ven,2012,45.73081
ven,2013,52.89749
vnm,1992,22.50753
vnm,1993,20.07455
vnm,1995,19.56649
vnm,1996,20.71006
vnm,1997,22.50731
vnm,1998,24.20793
vnm,1999,36.37276
vnm,2000,44.60459
vnm,2001,52.11891
vnm,2002,53.03555
vnm,2003,61.62917
vnm,2004,69.26359
vnm,2005,70.95985
vnm,2006,79.22367
vnm,2007,100.57977
vnm,2008,93.65717
vnm,2009,105.60694
vnm,2010,114.85208
vnm,2011,99.79859
vnm,2012,106.46457
vnm,2013,117.02885
vnm,2014,127.54756
vnm,2015,137.64909
vnm,2016,151.09468
vnm,2017,155.28056
vnm,2018,158.06326
vnm,2019,164.86825
vnm,2020,179.73052
vut,1979,73.69513
vut,1980,63.56936
vut,1981,53.25838
vut,1982,73.43755
vut,1983,75.42083
vut,1984,77.73335
vut,1985,90.56326
vut,1986,117.53252
vut,1987,97.40862
vut,1988,94.94116
vut,1989,129.44863
vut,1990,123.61859
vut,1991,108.31359
vut,1992,98.0148
vut,1993,100.3044
vut,1994,92.45813
vut,1995,101.94823
vut,1996,107.42401
vut,1997,98.90581
vut,1998,105.24603
vut,1999,92.40274
vut,2000,90.10173
vut,2001,94.93545
vut,2002,95.77045
vut,2003,90.32244
vut,2004,93.48551
vut,2005,98.6344
vut,2006,93.70326
vut,2007,99.8533
vut,2008,100.01607
vut,2009,95.08146
vut,2010,86.98886
vut,2011,83.14003
vut,2012,82.17658
vut,2013,75.00453
vut,2014,77.8861
vut,2015,81.67583
vut,2016,84.96241
vut,2017,82.89933
vut,2018,88.27492
vut,2019,88.69842
vut,2020,92.97806
wsm,1982,30.27586
wsm,1983,22.43854
wsm,1984,21.39455
wsm,1985,24.41886
wsm,1986,27.97972
wsm,1987,34.02457
wsm,1988,31.43121
wsm,1989,36.39004
wsm,1990,41.65158
wsm,1991,39.42291
wsm,1992,36.6457
wsm,1993,35.47655
wsm,1994,24.63586
wsm,1995,30.87294
wsm,1996,29.27152
wsm,1997,29.9463
wsm,1998,29.03969
wsm,1999,32.0914
wsm,2000,33.93349
wsm,2001,32.86982
wsm,2002,33.89396
wsm,2003,36.01406
wsm,2004,34.84209
wsm,2005,38.35781
wsm,2006,39.16215
wsm,2007,40.94387
wsm,2008,40.07508
wsm,2009,44.7629
wsm,2010,45.19283
wsm,2011,40.56693
wsm,2012,40.13668
wsm,2013,42.45951
wsm,2014,46.58891
wsm,2015,45.4645
wsm,2016,45.36386
wsm,2017,51.76548
wsm,2018,56.35121
wsm,2019,55.72
wsm,2020,60.15909
yem,1990,47.1111
yem,1991,44.03237
yem,1992,43.45363
yem,1993,47.08093
yem,1994,48.38693
yem,1995,47.35436
yem,1996,35.75514
yem,1997,33.34905
yem,1998,38.37274
yem,1999,31.52556
yem,2000,30.09873
yem,2001,33.54549
yem,2002,34.90659
yem,2003,36.30689
yem,2004,35.06261
yem,2005,32.06033
yem,2006,34.48408
yem,2007,35.20698
yem,2008,31.94936
yem,2009,38.00892
yem,2010,31.90976
yem,2011,31.0765
yem,2012,34.96871
yem,2013,34.74093
zaf,1965,58.89822
zaf,1966,58.83796
zaf,1967,56.6101
zaf,1968,59.47457
zaf,1969,58.97464
zaf,1970,58.78953
zaf,1971,57.66761
zaf,1972,60.11969
zaf,1973,59.57427
zaf,1974,56.494
zaf,1975,59.87228
zaf,1976,57.6977
zaf,1977,57.17107
zaf,1978,57.68004
zaf,1979,56.45481
zaf,1980,52.08934
zaf,1981,52.61318
zaf,1982,52.59521
zaf,1983,52.34542
zaf,1984,53.52617
zaf,1985,53.16485
zaf,1986,49.36318
zaf,1987,50.47785
zaf,1988,53.43538
zaf,1989,53.67478
zaf,1990,52.15655
zaf,1991,53.35797
zaf,1992,48.95198
zaf,1993,41.51655
zaf,1994,43.34456
zaf,1995,44.01102
zaf,1996,44.64067
zaf,1997,47.40251
zaf,1998,49.60069
zaf,1999,50.25918
zaf,2000,47.36436
zaf,2001,51.41957
zaf,2002,52.11745
zaf,2003,53.93369
zaf,2004,55.04332
zaf,2005,59.76094
zaf,2006,65.42431
zaf,2007,71.09368
zaf,2008,73.29521
zaf,2009,69.71194
zaf,2010,68.16896
zaf,2011,67.82973
zaf,2012,66.55027
zaf,2013,64.98076
zaf,2014,65.23814
zaf,2015,67.30188
zaf,2016,66.31202
zaf,2017,66.14477
zaf,2018,66.20537
zaf,2019,67.14997
