geo,time,sp_pop_dpnd
blr,1983,49.07759
blr,1984,48.90384
blr,1985,48.82695
blr,1986,49.18199
blr,1987,49.53546
blr,1988,49.87531
blr,1989,50.23131
blr,1990,50.60684
blr,1991,51.1617
blr,1992,51.62053
blr,1993,51.91715
blr,1994,51.96878
blr,1995,51.73257
blr,1996,51.01594
blr,1997,50.1747
blr,1998,49.20562
blr,1999,48.14791
blr,2000,47.06883
blr,2001,46.41771
blr,2002,45.77755
blr,2003,45.10736
blr,2004,44.36007
blr,2005,43.51921
blr,2006,42.88149
blr,2007,42.11143
blr,2008,41.36313
blr,2009,40.81479
blr,2010,40.56762
blr,2011,40.88988
blr,2012,41.47277
blr,2013,42.2619
blr,2014,43.14867
blr,2015,44.06393
blr,2016,44.78044
blr,2017,45.52441
blr,2018,46.43667
blr,2019,47.5735
blr,2020,48.85505
blz,1960,97.72781
blz,1961,100.3406
blz,1962,102.15036
blz,1963,103.544
blz,1964,104.66035
blz,1965,105.54146
blz,1966,105.98862
blz,1967,106.37772
blz,1968,106.55443
blz,1969,106.36917
blz,1970,105.80091
blz,1971,107.04272
blz,1972,108.03665
blz,1973,108.74409
blz,1974,109.14101
blz,1975,109.22536
blz,1976,108.98618
blz,1977,108.23744
blz,1978,106.94353
blz,1979,105.49577
blz,1980,104.26262
blz,1981,101.82166
blz,1982,100.12947
blz,1983,98.8743
blz,1984,97.5543
blz,1985,95.92511
blz,1986,95.34024
blz,1987,94.24834
blz,1988,92.95222
blz,1989,91.77886
blz,1990,90.80338
blz,1991,90.35644
blz,1992,90.21907
blz,1993,90.12093
blz,1994,89.83161
blz,1995,89.32972
blz,1996,87.27485
blz,1997,85.11324
blz,1998,83.23094
blz,1999,81.79114
blz,2000,80.66595
blz,2001,79.35884
blz,2002,78.06937
blz,2003,76.70191
blz,2004,75.19197
blz,2005,73.54704
blz,2006,71.90356
blz,2007,70.28324
blz,2008,68.70773
blz,2009,67.21225
blz,2010,65.81394
blz,2011,63.9523
blz,2012,62.26722
blz,2013,60.66915
blz,2014,59.09146
blz,2015,57.52887
blz,2016,56.33378
blz,2017,55.08539
blz,2018,53.88456
blz,2019,52.83908
blz,2020,51.99405
bol,1960,84.36895
bol,1961,84.50811
bol,1962,84.35305
bol,1963,83.97993
bol,1964,83.44955
bol,1965,82.79907
bol,1966,82.97186
bol,1967,82.89048
bol,1968,82.63275
bol,1969,82.2735
bol,1970,81.85271
bol,1971,82.12553
bol,1972,82.22204
bol,1973,82.18125
bol,1974,82.02252
bol,1975,81.75387
bol,1976,82.10781
bol,1977,82.25432
bol,1978,82.21676
bol,1979,82.00409
bol,1980,81.62162
bol,1981,81.82398
bol,1982,81.79534
bol,1983,81.61189
bol,1984,81.35932
bol,1985,81.0826
bol,1986,80.97189
bol,1987,80.80699
bol,1988,80.58089
bol,1989,80.26015
bol,1990,79.83399
bol,1991,79.70093
bol,1992,79.34561
bol,1993,78.84131
bol,1994,78.27548
bol,1995,77.6885
bol,1996,77.38474
bol,1997,77.01882
bol,1998,76.57906
bol,1999,76.03695
bol,2000,75.39043
bol,2001,74.88611
bol,2002,74.29444
bol,2003,73.64064
bol,2004,72.94731
bol,2005,72.22328
bol,2006,71.56335
bol,2007,70.81264
bol,2008,70.00479
bol,2009,69.18241
bol,2010,68.3691
bol,2011,67.5526
bol,2012,66.77544
bol,2013,66.00895
bol,2014,65.21074
bol,2015,64.36851
bol,2016,63.62347
bol,2017,62.81473
bol,2018,61.98396
bol,2019,61.19645
bol,2020,60.48829
bra,1960,86.27819
bra,1961,87.0047
bra,1962,87.59952
bra,1963,87.97673
bra,1964,88.02018
bra,1965,87.68654
bra,1966,87.63505
bra,1967,87.05947
bra,1968,86.13736
bra,1969,85.07964
bra,1970,83.98045
bra,1971,82.94822
bra,1972,81.87839
bra,1973,80.74649
bra,1974,79.51439
bra,1975,78.19676
bra,1976,77.03727
bra,1977,75.87746
bra,1978,74.72006
bra,1979,73.57863
bra,1980,72.47492
bra,1981,71.79907
bra,1982,71.05249
bra,1983,70.28501
bra,1984,69.5226
bra,1985,68.75387
bra,1986,68.21464
bra,1987,67.53451
bra,1988,66.75814
bra,1989,65.93206
bra,1990,65.07214
bra,1991,64.09761
bra,1992,63.18772
bra,1993,62.25596
bra,1994,61.20807
bra,1995,60.02899
bra,1996,58.95001
bra,1997,57.77415
bra,1998,56.55985
bra,1999,55.38669
bra,2000,54.2909
bra,2001,53.44216
bra,2002,52.57792
bra,2003,51.72325
bra,2004,50.89022
bra,2005,50.07624
bra,2006,49.24145
bra,2007,48.45965
bra,2008,47.71545
bra,2009,46.99179
bra,2010,46.2933
bra,2011,45.65736
bra,2012,45.07955
bra,2013,44.56022
bra,2014,44.1117
bra,2015,43.74811
bra,2016,43.57751
bra,2017,43.45006
bra,2018,43.38338
bra,2019,43.39138
bra,2020,43.47506
brb,1960,81.53917
brb,1961,83.02292
brb,1962,84.07796
brb,1963,84.83252
brb,1964,85.47438
brb,1965,86.07822
brb,1966,86.03061
brb,1967,85.67618
brb,1968,85.04095
brb,1969,84.18331
brb,1970,83.12164
brb,1971,79.85572
brb,1972,77.28093
brb,1973,75.14699
brb,1974,73.04545
brb,1975,70.82136
brb,1976,69.97625
brb,1977,68.67805
brb,1978,67.61012
brb,1979,67.29654
brb,1980,67.65556
brb,1981,65.48156
brb,1982,63.92617
brb,1983,62.62805
brb,1984,61.14107
brb,1985,59.34982
brb,1986,58.09742
brb,1987,56.47523
brb,1988,54.74694
brb,1989,53.28522
brb,1990,52.23185
brb,1991,51.52267
brb,1992,51.21918
brb,1993,51.16928
brb,1994,51.13339
brb,1995,51.01813
brb,1996,51.02987
brb,1997,50.97674
brb,1998,50.94207
brb,1999,51.01962
brb,2000,51.24529
brb,2001,50.62657
brb,2002,50.19666
brb,2003,49.88335
brb,2004,49.58512
brb,2005,49.28389
brb,2006,49.13574
brb,2007,48.97185
brb,2008,48.8924
brb,2009,48.97664
brb,2010,49.24013
brb,2011,49.09983
brb,2012,49.05977
brb,2013,49.08205
brb,2014,49.1246
brb,2015,49.18279
brb,2016,49.23969
brb,2017,49.36778
brb,2018,49.57914
brb,2019,49.88303
brb,2020,50.29104
brn,1960,90.07374
brn,1961,92.16171
brn,1962,94.99673
brn,1963,97.85101
brn,1964,99.68359
brn,1965,100.05471
brn,1966,98.3947
brn,1967,95.59908
brn,1968,92.31535
brn,1969,89.29151
brn,1970,86.87692
brn,1971,84.59027
brn,1972,82.90296
brn,1973,81.56434
brn,1974,80.15359
brn,1975,78.54697
brn,1976,77.97886
brn,1977,76.59777
brn,1978,74.89094
brn,1979,73.22204
brn,1980,71.65877
brn,1981,71.07876
brn,1982,70.68593
brn,1983,70.36165
brn,1984,69.92562
brn,1985,69.3166
brn,1986,66.85237
brn,1987,64.50503
brn,1988,62.44932
brn,1989,60.75385
brn,1990,59.37596
brn,1991,58.7728
brn,1992,58.11387
brn,1993,57.43309
brn,1994,56.66632
brn,1995,55.74193
brn,1996,54.80625
brn,1997,53.61457
brn,1998,52.26706
brn,1999,50.81902
brn,2000,49.3094
brn,2001,48.3841
brn,2002,47.31686
brn,2003,46.30101
brn,2004,45.37211
brn,2005,44.47522
brn,2006,44.05176
brn,2007,43.42757
brn,2008,42.74191
brn,2009,42.10645
brn,2010,41.54056
brn,2011,40.75079
brn,2012,40.24203
brn,2013,39.89837
brn,2014,39.57268
brn,2015,39.20346
brn,2016,39.24512
brn,2017,39.01184
brn,2018,38.69543
brn,2019,38.55275
brn,2020,38.68493
btn,1960,80.04741
btn,1961,80.54863
btn,1962,80.30395
btn,1963,79.70041
btn,1964,79.27292
btn,1965,79.25839
btn,1966,79.7822
btn,1967,80.50418
btn,1968,81.32148
btn,1969,81.97138
btn,1970,82.32646
btn,1971,83.35972
btn,1972,83.96674
btn,1973,84.26729
btn,1974,84.41728
btn,1975,84.49119
btn,1976,85.19409
btn,1977,85.64424
btn,1978,85.8793
btn,1979,85.8896
btn,1980,85.67133
btn,1981,86.49922
btn,1982,86.97767
btn,1983,87.17784
btn,1984,87.20575
btn,1985,87.13531
btn,1986,87.3632
btn,1987,87.44497
btn,1988,87.34929
btn,1989,86.94436
btn,1990,86.10296
btn,1991,86.39378
btn,1992,86.47826
btn,1993,86.38516
btn,1994,86.24024
btn,1995,86.17614
btn,1996,84.96652
btn,1997,83.47134
btn,1998,81.7625
btn,1999,79.84247
btn,2000,77.71276
btn,2001,75.37769
btn,2002,72.88727
btn,2003,70.3162
btn,2004,67.75182
btn,2005,65.25352
btn,2006,63.53659
btn,2007,61.85544
btn,2008,60.21025
btn,2009,58.59591
btn,2010,57.01887
btn,2011,55.3457
btn,2012,53.71412
btn,2013,52.16898
btn,2014,50.76225
btn,2015,49.52598
btn,2016,48.33534
btn,2017,47.37155
btn,2018,46.57241
btn,2019,45.84322
btn,2020,45.13615
bwa,1960,92.05802
bwa,1961,93.99278
bwa,1962,96.51635
bwa,1963,99.2457
bwa,1964,101.50539
bwa,1965,102.97211
bwa,1966,104.66323
bwa,1967,105.68859
bwa,1968,106.21284
bwa,1969,106.55449
bwa,1970,106.90104
bwa,1971,107.09942
bwa,1972,107.03957
bwa,1973,106.82557
bwa,1974,106.53978
bwa,1975,106.25916
bwa,1976,106.28709
bwa,1977,106.50711
bwa,1978,106.91818
bwa,1979,107.41674
bwa,1980,107.84566
bwa,1981,107.50987
bwa,1982,106.9483
bwa,1983,106.15533
bwa,1984,105.14473
bwa,1985,103.93733
bwa,1986,102.35018
bwa,1987,100.38102
bwa,1988,98.10867
bwa,1989,95.68989
bwa,1990,93.24142
bwa,1991,91.36926
bwa,1992,89.55208
bwa,1993,87.67606
bwa,1994,85.57026
bwa,1995,83.18157
bwa,1996,81.21248
bwa,1997,78.93057
bwa,1998,76.51479
bwa,1999,74.21211
bwa,2000,72.14543
bwa,2001,70.5079
bwa,2002,69.1427
bwa,2003,67.96261
bwa,2004,66.84335
bwa,2005,65.74771
bwa,2006,64.97129
bwa,2007,64.13706
bwa,2008,63.315
bwa,2009,62.60561
bwa,2010,62.03575
bwa,2011,62.093
bwa,2012,62.32828
bwa,2013,62.66817
bwa,2014,63.00233
bwa,2015,63.2738
bwa,2016,63.05628
bwa,2017,62.66956
bwa,2018,62.17138
bwa,2019,61.6315
bwa,2020,61.07186
caf,1960,75.49965
caf,1961,76.73754
caf,1962,77.81918
caf,1963,78.72824
caf,1964,79.39351
caf,1965,79.79232
caf,1966,80.90936
caf,1967,81.64637
caf,1968,82.07135
caf,1969,82.25137
caf,1970,82.22875
caf,1971,83.66802
caf,1972,84.79135
caf,1973,85.64512
caf,1974,86.29587
caf,1975,86.79667
caf,1976,87.26382
caf,1977,87.45919
caf,1978,87.46965
caf,1979,87.39172
caf,1980,87.2933
caf,1981,87.27374
caf,1982,87.21188
caf,1983,87.10674
caf,1984,86.89677
caf,1985,86.54172
caf,1986,87.94395
caf,1987,89.06215
caf,1988,89.94147
caf,1989,90.68015
caf,1990,91.3292
caf,1991,91.34607
caf,1992,91.13733
caf,1993,90.74703
caf,1994,90.18557
caf,1995,89.46537
caf,1996,89.507
caf,1997,89.38993
caf,1998,89.10263
caf,1999,88.63214
caf,2000,87.99234
caf,2001,88.40928
caf,2002,88.53819
caf,2003,88.44811
caf,2004,88.22933
caf,2005,87.92104
caf,2006,88.53937
caf,2007,89.01695
caf,2008,89.3031
caf,2009,89.30591
caf,2010,88.96643
caf,2011,90.22899
caf,2012,91.20681
caf,2013,91.87105
caf,2014,92.26503
caf,2015,92.44021
caf,2016,91.52548
caf,2017,90.39579
caf,2018,89.10773
caf,2019,87.73984
caf,2020,86.35808
can,1960,70.72416
can,1961,71.09696
can,1962,71.1365
can,1963,70.87559
can,1964,70.36453
can,1965,69.6186
can,1966,68.43447
can,1967,66.90971
can,1968,65.18189
can,1969,63.41222
can,1970,61.68834
can,1971,59.7112
can,1972,57.97109
can,1973,56.36376
can,1974,54.74725
can,1975,53.0895
can,1976,51.94108
can,1977,50.66819
can,1978,49.39771
can,1979,48.30201
can,1980,47.45675
can,1981,46.84992
can,1982,46.42798
can,1983,46.18604
can,1984,46.07403
can,1985,46.06399
can,1986,46.15467
can,1987,46.29706
can,1988,46.4835
can,1989,46.70299
can,1990,46.9398
can,1991,47.20883
can,1992,47.47947
can,1993,47.69878
can,1994,47.80616
can,1995,47.77998
can,1996,47.78391
can,1997,47.58798
can,1998,47.24962
can,1999,46.85988
can,2000,46.47433
can,2001,46.00672
can,2002,45.59066
can,2003,45.20707
can,2004,44.83429
can,2005,44.49509
can,2006,44.23699
can,2007,44.03478
can,2008,43.9339
can,2009,43.97675
can,2010,44.17994
can,2011,44.64763
can,2012,45.13919
can,2013,45.70698
can,2014,46.38054
can,2015,47.15646
can,2016,47.82631
can,2017,48.61607
can,2018,49.48188
can,2019,50.36191
can,2020,51.23929
chanisl,1960,53.10637
chanisl,1961,53.43711
chanisl,1962,53.34296
chanisl,1963,53.35894
chanisl,1964,53.66891
chanisl,1965,54.17588
chanisl,1966,54.23855
chanisl,1967,54.07993
chanisl,1968,54.18631
chanisl,1969,54.6508
chanisl,1970,55.23734
chanisl,1971,55.28703
chanisl,1972,54.98646
chanisl,1973,54.43345
chanisl,1974,53.69874
chanisl,1975,52.83436
chanisl,1976,52.574
chanisl,1977,52.14
chanisl,1978,51.54165
chanisl,1979,50.77281
chanisl,1980,49.89653
chanisl,1981,49.04899
chanisl,1982,48.0668
chanisl,1983,47.1161
chanisl,1984,46.29149
chanisl,1985,45.6385
chanisl,1986,45.28091
chanisl,1987,44.94102
chanisl,1988,44.71288
chanisl,1989,44.52716
chanisl,1990,44.3448
chanisl,1991,44.75243
chanisl,1992,45.06839
chanisl,1993,45.35925
chanisl,1994,45.63655
chanisl,1995,45.86239
chanisl,1996,46.06721
chanisl,1997,46.18517
chanisl,1998,46.22556
chanisl,1999,46.20453
chanisl,2000,46.13635
chanisl,2001,46.06899
chanisl,2002,45.93247
chanisl,2003,45.74475
chanisl,2004,45.56043
chanisl,2005,45.46597
chanisl,2006,45.65741
chanisl,2007,45.67798
chanisl,2008,45.48092
chanisl,2009,45.12344
chanisl,2010,44.77136
chanisl,2011,45.4396
chanisl,2012,46.02215
chanisl,2013,46.48607
chanisl,2014,46.7941
chanisl,2015,46.98626
chanisl,2016,47.41332
chanisl,2017,47.76469
chanisl,2018,48.117
chanisl,2019,48.52009
chanisl,2020,49.00922
che,1960,52.26983
che,1961,52.80018
che,1962,53.00623
che,1963,52.98553
che,1964,52.85966
che,1965,52.68791
che,1966,52.98597
che,1967,53.24214
che,1968,53.47162
che,1969,53.64964
che,1970,53.74204
che,1971,54.10476
che,1972,54.31781
che,1973,54.38093
che,1974,54.27725
che,1975,53.98363
che,1976,53.72838
che,1977,53.36031
che,1978,52.81759
che,1979,52.07963
che,1980,51.20405
che,1981,50.23792
che,1982,49.19043
che,1983,48.17553
che,1984,47.31176
che,1985,46.65455
che,1986,46.42108
che,1987,46.24543
che,1988,46.14543
che,1989,46.14424
che,1990,46.2561
che,1991,46.48158
che,1992,46.82552
che,1993,47.22335
che,1994,47.56271
che,1995,47.76998
che,1996,48.18907
che,1997,48.46166
che,1998,48.59402
che,1999,48.63395
che,2000,48.61402
che,2001,48.39675
che,2002,48.12052
che,2003,47.80868
che,2004,47.49424
che,2005,47.21664
che,2006,46.99629
che,2007,46.83559
che,2008,46.76025
che,2009,46.79285
che,2010,46.95015
che,2011,47.18328
che,2012,47.48968
che,2013,47.88642
che,2014,48.33789
che,2015,48.78884
che,2016,49.39078
che,2017,49.93258
che,2018,50.45326
che,2019,51.00876
che,2020,51.64421
chl,1960,76.0589
chl,1961,76.48296
chl,1962,76.96324
chl,1963,77.35807
chl,1964,77.45834
chl,1965,77.17517
chl,1966,77.03884
chl,1967,76.48991
chl,1968,75.65093
chl,1969,74.7038
chl,1970,73.73891
chl,1971,72.69301
chl,1972,71.63794
chl,1973,70.5562
chl,1974,69.40829
chl,1975,68.19072
chl,1976,67.00446
chl,1977,65.81788
chl,1978,64.63581
chl,1979,63.46533
chl,1980,62.31862
chl,1981,61.35066
chl,1982,60.37091
chl,1983,59.43917
chl,1984,58.63554
chl,1985,58.00162
chl,1986,57.39937
chl,1987,56.98663
chl,1988,56.71733
chl,1989,56.52302
chl,1990,56.37017
chl,1991,56.38312
chl,1992,56.35831
chl,1993,56.29767
chl,1994,56.19161
chl,1995,56.01321
chl,1996,55.80516
chl,1997,55.45835
chl,1998,54.99531
chl,1999,54.43969
chl,2000,53.80446
chl,2001,52.95238
chl,2002,52.11414
chl,2003,51.26167
chl,2004,50.37521
chl,2005,49.47404
chl,2006,48.6325
chl,2007,47.81057
chl,2008,47.04501
chl,2009,46.38667
chl,2010,45.86576
chl,2011,45.55126
chl,2012,45.30875
chl,2013,45.17212
chl,2014,45.16018
chl,2015,45.27163
chl,2016,45.30185
chl,2017,45.38284
chl,2018,45.52589
chl,2019,45.72122
chl,2020,45.94575
chn,1960,77.02468
chn,1961,77.26
chn,1962,78.43376
chn,1963,79.87772
chn,1964,80.6736
chn,1965,80.51256
chn,1966,81.35257
chn,1967,81.09076
chn,1968,80.2333
chn,1969,79.47206
chn,1970,79.06786
chn,1971,79.3434
chn,1972,79.48546
chn,1973,79.48665
chn,1974,79.15356
chn,1975,78.335
chn,1976,76.93362
chn,1977,75.20848
chn,1978,73.15732
chn,1979,70.8448
chn,1980,68.3781
chn,1981,65.60204
chn,1982,63.01467
chn,1983,60.57918
chn,1984,58.33107
chn,1985,56.36281
chn,1986,55.10571
chn,1987,54.11585
chn,1988,53.36412
chn,1989,52.71025
chn,1990,52.02161
chn,1991,52.08326
chn,1992,51.50092
chn,1993,50.63293
chn,1994,49.9427
chn,1995,49.60311
chn,1996,48.39245
chn,1997,48.00124
chn,1998,47.90764
chn,1999,47.39669
chn,2000,46.20006
chn,2001,45.25234
chn,2002,43.59934
chn,2003,41.60623
chn,2004,39.84283
chn,2005,38.5731
chn,2006,37.60159
chn,2007,37.01377
chn,2008,36.74351
chn,2009,36.60134
chn,2010,36.48972
chn,2011,36.55419
chn,2012,36.65491
chn,2013,36.8346
chn,2014,37.17564
chn,2015,37.71386
chn,2016,38.49887
chn,2017,39.43595
chn,2018,40.44527
chn,2019,41.39612
chn,2020,42.20723
civ,1960,83.31791
civ,1961,84.52823
civ,1962,85.78736
civ,1963,86.97449
civ,1964,87.78869
civ,1965,88.12474
civ,1966,89.50101
civ,1967,90.24057
civ,1968,90.54606
civ,1969,90.69177
civ,1970,90.84895
civ,1971,91.05126
civ,1972,90.98723
civ,1973,90.77399
civ,1974,90.49156
civ,1975,90.21141
civ,1976,90.90401
civ,1977,91.38238
civ,1978,91.69221
civ,1979,91.83443
civ,1980,91.81918
civ,1981,92.54623
civ,1982,92.82461
civ,1983,92.78594
civ,1984,92.55157
civ,1985,92.18074
civ,1986,92.49169
civ,1987,92.60332
civ,1988,92.49006
civ,1989,92.10652
civ,1990,91.46774
civ,1991,91.19561
civ,1992,90.60259
civ,1993,89.7863
civ,1994,88.86324
civ,1995,87.90709
civ,1996,87.93667
civ,1997,87.83553
civ,1998,87.61209
civ,1999,87.25756
civ,2000,86.77216
civ,2001,87.50457
civ,2002,88.06191
civ,2003,88.44822
civ,2004,88.6656
civ,2005,88.70543
civ,2006,88.70682
civ,2007,88.4779
civ,2008,88.05649
civ,2009,87.49679
civ,2010,86.8443
civ,2011,86.16352
civ,2012,85.44429
civ,2013,84.68404
civ,2014,83.87212
civ,2015,83.02068
civ,2016,82.48673
civ,2017,81.84229
civ,2018,81.14601
civ,2019,80.46574
civ,2020,79.82714
cmr,1960,77.85507
cmr,1961,78.71843
cmr,1962,79.5123
cmr,1963,80.22094
cmr,1964,80.79501
cmr,1965,81.22493
cmr,1966,82.36567
cmr,1967,83.21532
cmr,1968,83.8722
cmr,1969,84.45565
cmr,1970,85.02488
cmr,1971,86.20589
cmr,1972,87.24408
cmr,1973,88.15811
cmr,1974,88.94116
cmr,1975,89.5965
cmr,1976,90.72627
cmr,1977,91.63958
cmr,1978,92.38546
cmr,1979,93.02521
cmr,1980,93.59835
cmr,1981,94.67015
cmr,1982,95.60212
cmr,1983,96.39162
cmr,1984,97.01857
cmr,1985,97.47554
cmr,1986,98.38871
cmr,1987,98.98636
cmr,1988,99.32642
cmr,1989,99.45892
cmr,1990,99.39346
cmr,1991,99.68499
cmr,1992,99.69883
cmr,1993,99.43879
cmr,1994,98.8917
cmr,1995,98.06115
cmr,1996,97.53546
cmr,1997,96.7082
cmr,1998,95.6461
cmr,1999,94.45466
cmr,2000,93.22199
cmr,2001,92.52998
cmr,2002,91.79071
cmr,2003,91.01569
cmr,2004,90.20142
cmr,2005,89.36015
cmr,2006,89.05327
cmr,2007,88.60067
cmr,2008,88.07444
cmr,2009,87.54581
cmr,2010,87.03594
cmr,2011,86.80911
cmr,2012,86.51161
cmr,2013,86.1317
cmr,2014,85.63352
cmr,2015,85.00019
cmr,2016,84.48515
cmr,2017,83.81923
cmr,2018,83.01763
cmr,2019,82.1022
cmr,2020,81.09409
cod,1960,86.21541
cod,1961,86.61793
cod,1962,86.64182
cod,1963,86.43926
cod,1964,86.19243
cod,1965,85.99023
cod,1966,86.64013
cod,1967,87.14491
cod,1968,87.52128
cod,1969,87.73571
cod,1970,87.76524
cod,1971,88.53824
cod,1972,89.02532
cod,1973,89.2813
cod,1974,89.37543
cod,1975,89.35559
cod,1976,89.98905
cod,1977,90.38145
cod,1978,90.57878
cod,1979,90.60325
cod,1980,90.45756
cod,1981,91.04016
cod,1982,91.3889
cod,1983,91.54701
cod,1984,91.5681
cod,1985,91.50237
cod,1986,92.05188
cod,1987,92.32742
cod,1988,92.4266
cod,1989,92.47159
cod,1990,92.55759
cod,1991,93.10565
cod,1992,93.53303
cod,1993,93.85278
cod,1994,93.97824
cod,1995,93.80329
cod,1996,94.31678
cod,1997,94.53467
cod,1998,94.49618
cod,1999,94.32778
cod,2000,94.15137
cod,2001,94.53131
cod,2002,94.78777
cod,2003,94.96331
cod,2004,95.06501
cod,2005,95.10239
cod,2006,95.67193
cod,2007,96.04423
cod,2008,96.28512
cod,2009,96.4575
cod,2010,96.58594
cod,2011,97.10429
cod,2012,97.45594
cod,2013,97.64683
cod,2014,97.65799
cod,2015,97.4793
cod,2016,97.49765
cod,2017,97.25123
cod,2018,96.78641
cod,2019,96.14896
cod,2020,95.36538
cog,1960,82.62549
cog,1961,83.74961
cog,1962,84.80444
cog,1963,85.7745
cog,1964,86.61318
cog,1965,87.31198
cog,1966,88.48011
cog,1967,89.42036
cog,1968,90.18567
cog,1969,90.84392
cog,1970,91.43315
cog,1971,92.4362
cog,1972,93.27188
cog,1973,93.95312
cog,1974,94.49047
cog,1975,94.88939
cog,1976,95.7384
cog,1977,96.39497
cog,1978,96.84499
cog,1979,97.0594
cog,1980,97.02457
cog,1981,97.12798
cog,1982,96.87249
cog,1983,96.34797
cog,1984,95.66172
cog,1985,94.87001
cog,1986,94.22812
cog,1987,93.51771
cog,1988,92.70748
cog,1989,91.74693
cog,1990,90.6399
cog,1991,89.65533
cog,1992,88.53036
cog,1993,87.34169
cog,1994,86.18935
cog,1995,85.12533
cog,1996,84.29261
cog,1997,83.51151
cog,1998,82.78356
cog,1999,82.08847
cog,2000,81.41971
cog,2001,81.16547
cog,2002,80.85108
cog,2003,80.52903
cog,2004,80.26287
cog,2005,80.0857
cog,2006,79.84579
cog,2007,79.66949
cog,2008,79.52938
cog,2009,79.34911
cog,2010,79.07509
cog,2011,79.79954
cog,2012,80.32082
cog,2013,80.65979
cog,2014,80.85244
cog,2015,80.9094
cog,2016,80.77071
cog,2017,80.46426
cog,2018,80.00253
cog,2019,79.40007
cog,2020,78.67675
col,1960,98.46525
col,1961,99.49215
col,1962,100.43121
col,1963,101.1798
col,1964,101.57685
col,1965,101.54193
col,1966,101.42319
col,1967,100.81124
col,1968,99.81715
col,1969,98.55639
col,1970,97.06293
col,1971,95.56993
col,1972,93.81686
col,1973,91.82689
col,1974,89.68635
col,1975,87.50407
col,1976,85.05928
col,1977,82.89681
col,1978,80.93228
col,1979,79.04428
col,1980,77.18794
col,1981,75.89598
col,1982,74.42112
col,1983,72.92376
col,1984,71.61242
col,1985,70.56317
col,1986,69.65577
col,1987,68.96355
col,1988,68.40066
col,1989,67.84129
col,1990,67.23362
col,1991,66.66685
col,1992,66.13074
col,1993,65.58219
col,1994,64.97812
col,1995,64.29877
col,1996,63.75726
col,1997,63.03394
col,1998,62.22
col,1999,61.43206
col,2000,60.71275
col,2001,59.84369
col,2002,59.10277
col,2003,58.39792
col,2004,57.5931
col,2005,56.63457
col,2006,55.66411
col,2007,54.52619
col,2008,53.31535
col,2009,52.17625
col,2010,51.18287
col,2011,50.1845
col,2012,49.36527
col,2013,48.68368
col,2014,48.08113
col,2015,47.54564
col,2016,47.02002
col,2017,46.53303
col,2018,46.10473
col,2019,45.74416
col,2020,45.44213
com,1960,80.21537
com,1961,82.04219
com,1962,83.88333
com,1963,85.63011
com,1964,87.07148
com,1965,88.09474
com,1966,89.41914
com,1967,90.26217
com,1968,90.73041
com,1969,90.92342
com,1970,90.91543
com,1971,91.40475
com,1972,91.58398
com,1973,91.53791
com,1974,91.42404
com,1975,91.39384
com,1976,91.74363
com,1977,91.97125
com,1978,92.15113
com,1979,92.29218
com,1980,92.33307
com,1981,93.01688
com,1982,93.6459
com,1983,94.18746
com,1984,94.6028
com,1985,94.88567
com,1986,95.67264
com,1987,96.15703
com,1988,96.40962
com,1989,96.49625
com,1990,96.43213
com,1991,96.48948
com,1992,96.30821
com,1993,95.9029
com,1994,95.2567
com,1995,94.37714
com,1996,93.53785
com,1997,92.5368
com,1998,91.38763
com,1999,90.10496
com,2000,88.72306
com,2001,87.62805
com,2002,86.41466
com,2003,85.14875
com,2004,83.89775
com,2005,82.71043
com,2006,81.84713
com,2007,81.00071
com,2008,80.1782
com,2009,79.3638
com,2010,78.55283
com,2011,77.99145
com,2012,77.39596
com,2013,76.78656
com,2014,76.17091
com,2015,75.54689
com,2016,75.134
com,2017,74.6279
com,2018,74.05057
com,2019,73.43425
com,2020,72.78813
cpv,1960,89.35761
cpv,1961,92.16356
cpv,1962,96.83127
cpv,1963,102.24437
cpv,1964,106.43524
cpv,1965,108.47961
cpv,1966,111.45361
cpv,1967,112.11106
cpv,1968,111.47829
cpv,1969,110.91222
cpv,1970,110.7471
cpv,1971,110.78085
cpv,1972,111.80325
cpv,1973,113.12723
cpv,1974,113.89289
cpv,1975,113.76275
cpv,1976,114.47067
cpv,1977,113.99101
cpv,1978,112.61288
cpv,1979,110.9689
cpv,1980,109.48891
cpv,1981,106.37032
cpv,1982,103.81101
cpv,1983,101.82175
cpv,1984,100.29048
cpv,1985,99.13743
cpv,1986,99.23669
cpv,1987,99.52346
cpv,1988,99.92267
cpv,1989,100.50918
cpv,1990,101.35007
cpv,1991,101.53554
cpv,1992,101.76892
cpv,1993,101.87338
cpv,1994,101.56633
cpv,1995,100.68577
cpv,1996,99.94389
cpv,1997,98.53693
cpv,1998,96.63233
cpv,1999,94.48718
cpv,2000,92.22357
cpv,2001,88.97308
cpv,2002,85.98426
cpv,2003,83.02505
cpv,2004,79.83994
cpv,2005,76.40197
cpv,2006,73.01793
cpv,2007,69.49814
cpv,2008,66.04911
cpv,2009,62.9587
cpv,2010,60.35649
cpv,2011,58.02999
cpv,2012,56.18732
