geo,time,fm_ast_prvt_zg_m3
kna,1987,10.37629
kna,1988,20.00693
kna,1989,19.87214
kna,1990,2.3336
kna,1991,8.31126
kna,1992,18.1095
kna,1993,8.92358
kna,1994,7.90782
kna,1995,4.48178
kna,1996,3.77452
kna,1997,8.3743
kna,1998,5.70422
kna,1999,5.56035
kna,2000,7.90227
kna,2001,-0.44452
kna,2002,-1.41134
kna,2003,2.30003
kna,2004,4.5595
kna,2005,3.5953
kna,2006,5.69382
kna,2007,6.24722
kna,2008,6.49599
kna,2009,3.4594
kna,2010,1.60978
kna,2011,2.23367
kna,2012,-0.05578
kna,2013,-0.35989
kna,2014,1.20178
kna,2015,1.29623
kna,2016,0.17674
kna,2017,0.18955
kna,2018,0.63053
kna,2019,0.62006
kna,2020,0.55168
kor,1961,77.72901
kor,1962,24.76773
kor,1963,15.7965
kor,1964,19.16103
kor,1965,31.08645
kor,1966,34.7356
kor,1967,65.07281
kor,1968,83.01628
kor,1969,62.72649
kor,1970,30.24402
kor,1971,31.38847
kor,1972,24.13358
kor,1973,30.09328
kor,1974,48.57803
kor,1975,28.14044
kor,1976,28.56467
kor,1977,27.23519
kor,1978,45.2529
kor,1979,40.72772
kor,1980,46.08639
kor,1981,33.67272
kor,1982,32.40922
kor,1983,22.20973
kor,1984,18.45948
kor,1985,25.88618
kor,1986,21.44278
kor,1987,27.36488
kor,1988,20.63382
kor,1989,33.83646
kor,1990,36.13503
kor,1991,29.53113
kor,1992,16.29013
kor,1993,18.60289
kor,1994,26.83046
kor,1995,21.49555
kor,1996,27.42587
kor,1997,29.46421
kor,1998,12.14962
kor,1999,24.54704
kor,2000,21.91199
kor,2001,63.51202
kor,2002,20.15312
kor,2003,5.32369
kor,2004,3.47705
kor,2005,9.89055
kor,2006,16.92961
kor,2007,15.4985
kor,2008,18.15806
kor,2009,1.83149
kor,2010,3.53455
kor,2011,7.28509
kor,2012,2.39861
kor,2013,2.48123
kor,2014,6.64719
kor,2015,6.48978
kor,2016,6.94588
kor,2017,6.58661
kor,2018,6.86877
kor,2019,8.5753
kor,2020,9.42046
kos,2002,12.12415
kos,2003,33.29989
kos,2004,26.78916
kos,2005,19.48413
kos,2006,14.17887
kos,2007,27.97668
kos,2008,25.80819
kos,2009,7.47787
kos,2010,10.04311
kos,2011,11.78695
kos,2012,3.8403
kos,2013,2.24155
kos,2014,4.56457
kos,2015,5.9275
kos,2016,8.59945
kos,2017,9.79533
kos,2018,9.48448
kos,2019,9.09569
kos,2020,6.24418
kwt,1961,0.8547
kwt,1962,8.74317
kwt,1963,8.74503
kwt,1964,1.97072
kwt,1965,6.73499
kwt,1966,5.51181
kwt,1967,3.44037
kwt,1968,11.69154
kwt,1969,0.18116
kwt,1970,0.55394
kwt,1971,2.67833
kwt,1972,6.87679
kwt,1973,14.56645
kwt,1974,19.41078
kwt,1975,21.77914
kwt,1976,47.24498
kwt,1977,24.56356
kwt,1978,20.52655
kwt,1979,27.93273
kwt,1980,23.90065
kwt,1981,36.19121
kwt,1982,20.31869
kwt,1983,-2.58225
kwt,1984,5.84717
kwt,1985,1.59783
kwt,1986,2.57378
kwt,1987,6.02681
kwt,1988,1.33008
kwt,1989,0.36073
kwt,1992,3.25926
kwt,1993,3.43649
kwt,1994,7.22739
kwt,1995,10.87218
kwt,1996,9.99078
kwt,1997,15.70203
kwt,1998,6.26838
kwt,1999,2.82538
kwt,2000,3.08153
kwt,2001,9.89524
kwt,2002,7.62118
kwt,2003,17.85826
kwt,2004,13.35685
kwt,2005,18.34316
kwt,2006,20.66742
kwt,2007,29.45927
kwt,2008,17.28342
kwt,2009,6.49508
kwt,2010,2.31407
kwt,2011,4.52392
kwt,2012,4.72018
kwt,2013,7.96647
kwt,2014,5.53522
kwt,2015,7.88938
kwt,2016,2.36696
kwt,2017,3.81219
kwt,2018,4.86494
lao,1990,3.63866
lao,1991,34.73917
lao,1992,31.92244
lao,1993,36.91899
lao,1994,26.17046
lao,1995,18.07352
lao,1996,13.88501
lao,1997,53.02965
lao,1998,60.89803
lao,1999,39.16243
lao,2000,22.41509
lao,2001,12.73127
lao,2002,-0.00819
lao,2003,-0.93217
lao,2004,4.94205
lao,2005,8.96476
lao,2006,-1.49541
lao,2007,8.41499
lao,2008,19.44174
lao,2009,34.68348
lao,2010,24.49087
lbn,1965,13.91435
lbn,1966,0.77462
lbn,1967,-1.64392
lbn,1968,-7.73865
lbn,1969,2.87863
lbn,1970,0.23079
lbn,1971,12.17569
lbn,1972,11.27329
lbn,1973,21.89287
lbn,1974,13.56653
lbn,1975,11.78473
lbn,1976,3.68896
lbn,1977,6.89461
lbn,1978,14.09317
lbn,1979,17.7469
lbn,1980,14.42686
lbn,1981,17.84828
lbn,1982,11.27949
lbn,1983,16.33345
lbn,1984,15.96924
lbn,1985,18.74028
lbn,1986,58.35103
lbn,1987,124.59619
lbn,1988,14.17574
lbn,1989,6.67678
lbn,1990,27.63324
lbn,1991,11.12192
lbn,1992,52.87611
lbn,1993,8.8585
lbn,1994,12.31337
lbn,1995,13.06319
lbn,1996,11.29966
lbn,1997,10.42107
lbn,1998,9.49647
lbn,1999,5.60844
lbn,2000,2.89793
lbn,2001,0.0327
lbn,2002,1.80083
lbn,2003,-0.05562
lbn,2004,1.72002
lbn,2005,-3.29246
lbn,2006,1.69823
lbn,2007,4.85965
lbn,2008,6.3771
lbn,2009,4.79983
lbn,2010,7.58347
lbn,2011,4.56766
lbn,2012,3.77785
lbn,2013,3.99979
lbn,2014,3.14982
lbn,2015,2.52795
lbn,2016,2.41471
lbn,2017,2.5015
lbr,1975,-43.32332
lbr,1976,8.06548
lbr,1977,23.95408
lbr,1978,17.79028
lbr,1979,9.38247
lbr,1980,-37.133
lbr,1981,2.40691
lbr,1982,-15.69657
lbr,1983,-2.67089
lbr,1984,3.1722
lbr,1985,1.14449
lbr,1986,-1.84737
lbr,1987,7.74641
lbr,1988,-6.6178
lbr,1989,19.00771
lbr,1992,16.14167
lbr,1993,-4.6715
lbr,1994,13.25717
lbr,1995,-7.61863
lbr,1996,-10.89579
lbr,1997,2.17407
lbr,1998,143.13683
lbr,1999,-13.44634
lbr,2000,-9.20033
lbr,2001,1.58735
lbr,2002,1.13123
lbr,2003,0.17811
lbr,2004,19.8824
lbr,2005,7.02233
lbr,2006,15.15758
lbr,2007,12.92672
lbr,2008,18.17311
lbr,2009,13.67911
lbr,2010,14.61078
lbr,2011,15.02846
lbr,2012,5.93909
lbr,2013,17.43797
lbr,2014,-0.97782
lbr,2015,6.864
lbr,2016,4.6627
lbr,2017,20.41425
lbr,2018,1.91651
lby,1961,2.74914
lby,1962,6.85714
lby,1963,-2.11679
lby,1964,10.49153
lby,1965,8.24593
lby,1966,11.44965
lby,1967,6.40587
lby,1968,11.72095
lby,1969,10.68234
lby,1970,1.04651
lby,1971,3.58288
lby,1972,8.50856
lby,1973,16.27422
lby,1974,29.02243
lby,1975,17.80812
lby,1976,9.60125
lby,1977,6.68764
lby,1978,4.4589
lby,1979,6.06853
lby,1980,2.93713
lby,1981,27.08734
lby,1982,-15.87952
lby,1983,19.75058
lby,1984,-2.51012
lby,1985,-3.06386
lby,1986,-1.06913
lby,1987,2.9883
lby,1988,5.24665
lby,1989,3.31131
lby,1990,1.99712
lby,1991,1.10812
lby,1992,3.4599
lby,1993,4.10491
lby,1994,3.27324
lby,1995,3.1489
lby,1996,-6.93739
lby,1997,2.68552
lby,1998,0.17287
lby,1999,10.08955
lby,2000,0.17132
lby,2001,0.38384
lby,2002,4.30768
lby,2003,-1.68928
lby,2004,1.37652
lby,2005,0.9488
lby,2006,1.02723
lby,2007,2.89745
lby,2008,9.48734
lby,2009,2.00916
lby,2010,0.70951
lby,2011,-1.06401
lby,2012,4.53972
lby,2013,3.58846
lby,2014,1.40325
lby,2015,0.56615
lby,2016,-1.83351
lby,2017,-1.03034
lby,2018,-0.48464
lby,2019,-0.32563
lby,2020,0.31834
lca,1976,10.79734
lca,1977,20.42506
lca,1978,18.98403
lca,1979,13.86254
lca,1980,23.47268
lca,1981,12.83157
lca,1982,6.09056
lca,1983,5.18103
lca,1984,12.24891
lca,1985,5.17971
lca,1986,7.28644
lca,1987,8.82013
lca,1988,18.53581
lca,1989,20.07639
lca,1990,8.6228
lca,1991,5.91752
lca,1992,6.82123
lca,1993,14.87062
lca,1994,5.98445
lca,1995,8.96144
lca,1996,11.74145
lca,1997,9.01634
lca,1998,7.43155
lca,1999,10.48895
lca,2000,6.23974
lca,2001,4.03974
lca,2002,0.74915
lca,2003,-3.50675
lca,2004,8.72534
lca,2005,14.16051
lca,2006,22.15989
lca,2007,28.29089
lca,2008,13.49286
lca,2009,3.09709
lca,2010,3.34663
lca,2011,3.20108
lca,2012,8.78999
lca,2013,0.02915
lca,2014,-7.86189
lca,2015,-8.46442
lca,2016,-6.41466
lca,2017,-1.50369
lca,2018,-1.77623
lca,2019,-1.48717
lca,2020,3.61079
lka,1961,1.0296
lka,1962,0
lka,1963,7.69231
lka,1964,4.26097
lka,1965,0.53812
lka,1966,3.1584
lka,1967,5.29895
lka,1968,10.96456
lka,1969,8.53485
lka,1970,5.33574
lka,1971,4.37994
lka,1972,11.018
lka,1973,0.4048
lka,1974,25.62502
lka,1975,3.79541
lka,1976,11.65087
lka,1977,28.40188
lka,1978,33.45875
lka,1979,27.49159
lka,1980,-2.61919
lka,1981,18.76429
lka,1982,15.89084
lka,1983,19.22376
lka,1984,10.45681
lka,1985,8.70193
lka,1986,5.8197
lka,1987,6.03854
lka,1988,14.22344
lka,1989,3.48783
lka,1990,16.19992
lka,1991,-33.29604
lka,1992,5.11728
lka,1993,8.19493
lka,1994,8.97723
lka,1995,75.39366
lka,1996,8.55059
lka,1997,11.24993
lka,1998,9.07462
lka,1999,8.25637
lka,2000,9.1179
lka,2001,14.45892
lka,2002,10.63475
lka,2003,11.14852
lka,2004,16.27399
lka,2005,15.62215
lka,2006,20.30491
lka,2007,17.14097
lka,2008,5.53263
lka,2009,-3.83501
lka,2010,21.69693
lka,2011,42.6002
lka,2012,16.91426
lka,2013,7.46101
lka,2014,8.94313
lka,2015,17.07529
lka,2016,15.43565
lka,2017,13.04645
lka,2018,10.91342
lka,2019,3.55394
lso,1981,15.02045
lso,1982,6.65933
lso,1983,-0.32581
lso,1984,9.03205
lso,1985,8.07073
lso,1986,0.82351
lso,1987,7.31918
lso,1988,9.86345
lso,1989,6.61632
lso,1990,8.35064
lso,1991,11.75165
lso,1992,7.99124
lso,1993,15.8672
lso,1994,20.93794
lso,1995,-2.2645
lso,1996,0.13919
lso,1997,23.83388
lso,1998,-9.73953
lso,1999,-0.63121
lso,2000,1.52029
lso,2001,2.2668
lso,2002,6.79246
lso,2003,-25.521
lso,2004,1.93733
lso,2005,10.97663
lso,2006,4.75968
lso,2007,8.18095
lso,2008,6.8341
lso,2009,8.12197
lso,2010,6.33398
lso,2011,7.6423
lso,2012,16.3846
lso,2013,10.88246
lso,2014,6.52526
lso,2015,4.22435
lso,2016,1.60823
lso,2017,5.01285
lso,2018,5.43298
lso,2019,4.17425
mac,1985,17.46851
mac,1986,6.65777
mac,1987,11.59272
mac,1988,15.34464
mac,1989,14.24569
mac,1990,10.25919
mac,1991,11.2793
mac,1992,14.57306
mac,1993,19.91016
mac,1994,6.83109
mac,1995,3.24635
mac,1996,4.02917
mac,1997,5.91665
mac,1998,-7.77971
mac,1999,-0.86422
mac,2000,-3.46554
mac,2001,-4.92771
mac,2002,-2.86312
mac,2003,-0.4307
mac,2004,2.58575
mac,2005,6.61334
mac,2006,4.36971
mac,2007,12.67638
mac,2008,10.6433
mac,2009,4.84023
mac,2010,13.89307
mac,2011,15.3475
mac,2012,11.02599
mac,2013,15.69063
mac,2014,18.54056
mac,2015,10.26555
mac,2016,7.11467
mac,2017,6.69825
mac,2018,8.03405
mac,2019,3.9528
mac,2020,1.8916
mar,1961,9.09408
mar,1962,6.58722
mar,1963,3.20917
mar,1964,3.27605
mar,1965,1.29527
mar,1966,1.60772
mar,1967,1.86986
mar,1968,11.83921
mar,1969,-0.99229
mar,1970,0.16655
mar,1971,5.67274
mar,1972,6.15302
mar,1973,9.27749
mar,1974,10.84567
mar,1975,10.51969
mar,1976,9.60137
mar,1977,6.22613
mar,1978,4.30527
mar,1979,5.80338
mar,1980,5.39692
mar,1981,6.69008
mar,1982,7.50975
mar,1983,7.14814
mar,1984,6.40471
mar,1985,7.0389
mar,1991,12.43794
mar,1992,6.08314
mar,1993,4.75199
mar,1994,4.84998
mar,1995,6.93403
mar,1996,4.67199
mar,1997,26.38545
mar,1998,7.16129
mar,1999,7.0271
mar,2000,5.48769
mar,2001,-3.63944
mar,2002,0.94513
mar,2003,2.37005
mar,2004,3.12803
mar,2005,6.3261
mar,2006,7.34187
mar,2007,13.15881
mar,2008,10.68352
mar,2009,4.82902
mar,2010,5.94008
mar,2011,5.95811
mar,2012,3.12277
mar,2013,0.50638
mar,2014,1.92293
mar,2015,-0.1496
mar,2016,1.57732
mar,2017,1.77518
mar,2018,1.6864
mar,2019,2.95843
mar,2020,2.38773
mda,1992,53.33956
mda,1993,95.72498
mda,1994,23.97292
mda,1995,34.60237
mda,1996,13.51946
mda,1997,1.20376
mda,1998,33.79215
mda,1999,10.68277
mda,2000,22.75399
mda,2001,21.81186
mda,2002,22.17555
mda,2003,26.57281
mda,2004,13.95509
mda,2005,17.75517
mda,2006,21.54412
mda,2007,37.79022
mda,2008,11.8739
mda,2009,-3.73154
mda,2010,7.0632
mda,2011,10.0514
mda,2012,14.15781
mda,2013,13.06703
mda,2014,-2.92958
mda,2015,1.59472
mda,2016,-4.98471
mda,2017,-1.30141
mda,2018,2.11952
mda,2019,5.8053
mda,2020,5.44197
mdg,1963,8.92992
mdg,1964,11.74339
mdg,1965,-5.14342
mdg,1966,10.15119
mdg,1967,15.65539
mdg,1968,5.76857
mdg,1969,4.98293
mdg,1970,15.75031
mdg,1971,11.28494
mdg,1972,1.1477
mdg,1973,0.25366
mdg,1974,14.31029
mdg,1975,1.70484
mdg,1976,4.68261
mdg,1977,16.02818
mdg,1978,4.14287
mdg,1979,22.97367
mdg,1980,24.71224
mdg,1981,9.91293
mdg,1982,17.22855
mdg,1983,16.37878
mdg,1984,27.55219
mdg,1985,23.13942
mdg,1986,21.20176
mdg,1987,20.33836
mdg,1988,5.78581
mdg,1989,10.82586
mdg,1990,24.58751
mdg,1991,12.70059
mdg,1992,6.84456
mdg,1993,12.00103
mdg,1994,18.69755
mdg,1995,9.37546
mdg,1996,0.88448
mdg,1997,7.35671
mdg,1998,0.38416
mdg,1999,3.21785
mdg,2000,7.85612
mdg,2001,3.62062
mdg,2002,-0.98091
mdg,2003,7.40487
mdg,2004,13.85099
mdg,2005,9.1771
mdg,2006,10.14541
mdg,2007,7.46873
mdg,2008,11.64608
mdg,2009,3.59531
mdg,2010,9.01899
mdg,2011,2.55739
mdg,2012,3.63904
mdg,2013,8.34023
mdg,2014,8.42588
mdg,2015,8.71055
mdg,2016,5.13501
mdg,2017,8.35702
mdg,2018,6.98418
mdg,2019,11.08837
mdg,2020,6.85688
mdv,1977,23.01383
mdv,1978,-4.38678
mdv,1979,5.82882
mdv,1980,-1.18996
mdv,1981,24.27368
mdv,1982,29.81513
mdv,1983,20.50839
mdv,1984,44.16102
mdv,1985,-1.69127
mdv,1986,-1.06036
mdv,1987,-0.3118
mdv,1988,-6.49956
mdv,1989,9.65877
mdv,1990,13.22232
mdv,1991,-1.39866
mdv,1992,1.33874
mdv,1993,18.84095
mdv,1994,10.6435
mdv,1995,11.64841
mdv,1996,4.25778
mdv,1997,15.13579
mdv,1998,11.26326
mdv,1999,1.77259
mdv,2000,3.59722
mdv,2001,13.52734
mdv,2002,8.40542
mdv,2003,3.6304
mdv,2004,27.97266
mdv,2005,34.55411
mdv,2006,40.63113
mdv,2007,51.66175
mdv,2008,37.32274
mdv,2009,-5.4887
mdv,2010,-2.6191
mdv,2011,5.66338
mdv,2012,-8.31534
mdv,2013,0.66214
mdv,2014,1.74098
mdv,2015,6.49687
mdv,2016,5.79165
mdv,2017,7.03217
mdv,2018,7.37698
mdv,2019,5.15049
mdv,2020,6.5653
mex,1961,15.61915
mex,1962,17.27724
mex,1963,9.96033
mex,1964,16.41016
mex,1965,7.07721
mex,1966,14.72281
mex,1967,18.40649
mex,1968,14.81141
mex,1969,21.28769
mex,1970,19.34036
mex,1971,15.60189
mex,1972,15.05433
mex,1973,15.30498
mex,1974,18.19158
mex,1975,22.79684
mex,1976,35.34605
mex,1977,-22.35509
mex,1978,23.68753
mex,1979,21.20524
mex,1980,24.8303
mex,1981,23.66005
mex,1982,14.29925
mex,1983,22.92818
mex,1984,35.93017
mex,1985,22.2802
mex,1986,32.46794
mex,1987,67.06904
mex,1988,40.2893
mex,1989,85.15681
mex,1990,48.39466
mex,1991,42.10386
mex,1992,47.36057
mex,1993,27.21437
mex,1994,42.54051
mex,1995,-2.94047
mex,1996,-11.13067
mex,1997,45.62237
mex,1998,5.76675
mex,1999,1.22925
mex,2000,3.83962
mex,2001,-8.1707
mex,2002,9.1139
mex,2003,3.87288
mex,2004,3.60897
mex,2005,8.70116
mex,2006,16.07599
mex,2007,11.51217
mex,2008,1.2424
mex,2009,3.23953
mex,2010,7.04375
mex,2011,9.67693
mex,2012,6.73749
mex,2013,9.34334
mex,2014,4.09904
mex,2015,9.95072
mex,2016,11.59239
mex,2017,8.9668
mex,2018,4.84318
mex,2019,7.61231
mex,2020,-2.90541
mkd,1994,71.60022
mkd,1995,-138.88832
mkd,1996,38.32272
mkd,1997,19.51575
mkd,1998,-65.60169
mkd,1999,32.57633
mkd,2000,-3.97539
mkd,2001,-2.24996
mkd,2002,2.62141
mkd,2003,5.93981
mkd,2004,14.12991
mkd,2005,14.0962
mkd,2006,19.95925
mkd,2007,26.77782
mkd,2008,25.03939
mkd,2009,4.36521
mkd,2010,6.36444
mkd,2011,6.98108
mkd,2012,4.64143
mkd,2013,5.66954
mkd,2014,8.97532
mkd,2015,8.74456
mkd,2016,0.03973
mkd,2017,4.71574
mkd,2018,6.53665
mkd,2019,5.47885
mkd,2020,4.13724
mli,1963,20
mli,1964,33.67506
mli,1965,-19.31944
mli,1966,6.00665
mli,1967,9.18245
mli,1968,-8.66853
mli,1969,27.99151
mli,1970,15.96198
mli,1971,15.38433
mli,1972,21.29065
mli,1973,28.497
mli,1974,69.91654
mli,1975,62.48134
mli,1976,31.42506
mli,1977,-21.93595
mli,1978,29.73399
mli,1979,20.02486
mli,1980,9.817
mli,1981,8.5854
mli,1982,11.76225
mli,1983,9.19659
mli,1984,-35.57412
mli,1985,11.03033
mli,1986,12.7552
mli,1987,-3.11405
mli,1988,-19.38218
mli,1989,9.88186
mli,1990,0.05662
mli,1991,1.46015
mli,1992,4.05699
mli,1993,1.73741
mli,1994,-4.92389
mli,1995,18.91717
mli,1996,16.26527
mli,1997,8.59203
mli,1998,15.79022
mli,1999,10.23749
mli,2000,-1.9817
mli,2001,14.29158
mli,2002,11.09633
mli,2003,1.51975
mli,2004,10.96068
mli,2005,-0.02673
mli,2006,8.67483
mli,2007,8.43019
mli,2008,-12.55166
mli,2009,35.20831
mli,2010,14.73072
mli,2011,13.87216
mli,2012,8.06295
mli,2013,7.60103
mli,2014,11.11258
mli,2015,19.69197
mli,2016,12.51627
mli,2017,5.15068
mli,2018,4.63102
mli,2019,1.96807
mli,2020,4.40238
mmr,1961,3.52723
mmr,1962,1.99516
mmr,1963,-6.78149
mmr,1964,-5.16827
mmr,1965,-2.99609
mmr,1966,1.27539
mmr,1967,-0.74431
mmr,1968,1.01911
mmr,1969,1.6
mmr,1970,11.07217
mmr,1971,0.20764
mmr,1972,7.52643
mmr,1973,2.8064
mmr,1974,-5.11303
mmr,1975,4.56578
mmr,1976,9.98774
mmr,1977,6.73953
mmr,1978,9.84127
mmr,1979,-4.8573
mmr,1980,1.43479
mmr,1981,4.11179
mmr,1982,-0.5844
mmr,1983,1.16562
mmr,1984,-1.48054
mmr,1985,1.98525
mmr,1986,1.36396
mmr,1987,-0.04625
mmr,1988,-1.09933
mmr,1989,1.97999
mmr,1990,12.81835
mmr,1991,12.79262
mmr,1992,11.6338
mmr,1993,5.03514
mmr,1994,5.09604
mmr,1995,13.30412
mmr,1996,16.34708
mmr,1997,15.63919
mmr,1998,12.46872
mmr,1999,4.87622
mmr,2000,11.6291
mmr,2001,18.35474
mmr,2002,16.59636
mmr,2003,-16.99311
mmr,2004,7.25266
mmr,2005,6.81342
mmr,2006,3.06382
mmr,2007,4.31392
mmr,2008,2.58755
mmr,2009,5.25067
mmr,2010,10.93161
mmr,2011,13.09851
mmr,2012,13.4588
mmr,2013,16.48221
mmr,2014,12.6935
mmr,2015,11.68839
mmr,2016,12.94518
mmr,2017,11.11734
mmr,2018,9.0778
mmr,2019,6.81942
mmr,2020,2.01622
mne,2003,39.77258
mne,2004,40.51241
mne,2005,36.60859
mne,2006,111.17182
mne,2007,153.10774
mne,2008,29.97097
mne,2009,-25.20846
mne,2010,-14.02037
mne,2011,-18.08914
mne,2012,-3.49271
mne,2013,3.32035
mne,2014,-0.51872
mne,2015,2.30652
mne,2016,5.22315
mne,2017,6.85675
mne,2018,8.18303
mne,2019,4.40654
mne,2020,3.2244
mng,1992,40.21575
mng,1993,56.2581
mng,1994,61.00021
mng,1995,14.38384
mng,1996,13.16825
mng,1997,-14.30885
mng,1998,22.39643
mng,1999,-3.50751
mng,2000,2.033
mng,2001,16.38176
mng,2002,29.05411
mng,2003,39.23823
mng,2004,27.77615
mng,2005,27.69466
mng,2006,32.90192
mng,2007,55.17009
mng,2008,23.11313
mng,2009,1.77316
mng,2010,23.61204
mng,2011,51.16451
mng,2012,24.43769
mng,2013,54.96778
mng,2014,17.97218
mng,2015,-6.68388
mng,2016,11.53019
mng,2017,9.60114
mng,2018,20.54312
mng,2019,2.31461
mng,2020,-6.50738
moz,1990,22.0034
moz,1991,29.22211
moz,1992,29.74762
moz,1993,7.61905
moz,1994,22.33754
moz,1995,21.79028
moz,1996,19.11683
moz,1997,25.47093
moz,1998,16.44778
moz,1999,21.21154
moz,2000,18.2271
moz,2001,-2.19457
moz,2002,10.7979
moz,2003,-0.57231
moz,2004,-1.46506
moz,2005,16.781
moz,2006,13.55012
moz,2007,7.6975
moz,2008,23.75618
moz,2009,27.23647
moz,2010,16.73573
moz,2011,3.74528
moz,2012,12.03962
moz,2013,15.99434
moz,2014,15.8029
moz,2015,14.20368
moz,2016,9.01497
moz,2017,-8.5803
moz,2018,-1.50547
moz,2019,1.65504
moz,2020,7.3159
mrt,1963,-12.36559
mrt,1964,10.96892
mrt,1965,10.72125
mrt,1966,-4.55531
mrt,1967,37.78135
mrt,1968,38.05073
mrt,1969,23.78514
mrt,1970,56.72335
mrt,1971,4.15302
mrt,1972,19.80434
mrt,1973,63.21622
mrt,1974,15.85812
mrt,1975,82.13037
mrt,1976,20.08394
mrt,1977,30.41017
mrt,1978,14.9811
mrt,1979,0.59549
mrt,1980,18.4653
mrt,1981,15.99497
mrt,1982,15.6351
mrt,1983,11.44279
mrt,1984,10.96832
mrt,1985,14.56094
mrt,1986,5.81962
mrt,1987,11.72408
mrt,1988,9.22711
mrt,1989,13.58269
mrt,1990,31.1305
mrt,1991,11.70814
mrt,2006,6.75903
mrt,2007,16.46264
mrt,2008,26.0159
mrt,2009,3.69588
mrt,2010,13.19915
mrt,2011,10.27877
mrt,2012,5.07499
mrt,2013,14.57625
mrt,2014,-1.65481
mrt,2015,6.10519
mrt,2016,6.43675
mrt,2017,9.52179
mrt,2018,11.10084
mrt,2019,9.4209
mus,1961,6.12711
mus,1962,0
mus,1963,-12.40209
mus,1964,15.88196
mus,1965,4.40843
mus,1966,-1.53243
mus,1967,6.13556
mus,1968,0.89506
mus,1969,2.54833
mus,1970,0.2317
mus,1971,20.43363
mus,1972,8.48356
mus,1973,26.59933
mus,1974,7.52198
mus,1975,9.98593
mus,1976,20.51576
mus,1977,9.73856
mus,1978,7.10506
mus,1979,6.24726
mus,1980,4.74785
mus,1981,9.65547
mus,1982,5.19398
mus,1983,7.02074
mus,1984,10.12797
mus,1985,19.00249
mus,1986,10.26938
mus,1987,15.1899
mus,1988,14.07181
mus,1989,10.80013
mus,1990,9.94066
mus,1991,9.13113
mus,1992,11.95984
mus,1993,15.0445
mus,1994,11.70983
mus,1995,8.74738
mus,1996,2.60367
mus,1997,15.07225
mus,1998,19.2369
mus,1999,6.99006
mus,2000,8.48579
mus,2001,7.57973
mus,2002,6.86077
mus,2003,25.88456
mus,2004,9.11243
mus,2005,6.3261
mus,2006,7.15855
mus,2007,14.46643
mus,2008,20.64558
mus,2009,0.40656
mus,2010,10.4077
mus,2011,10.80123
mus,2012,16.05989
mus,2013,14.25831
mus,2014,-2.36296
mus,2015,8.49698
mus,2016,-0.56555
mus,2017,10.36215
mus,2018,-17.51801
mus,2019,4.19383
mus,2020,2.03726
mwi,1966,4.35712
mwi,1967,8.0507
mwi,1968,10.55096
mwi,1969,12.35768
mwi,1970,12.27919
mwi,1971,18.4191
mwi,1972,0.86137
mwi,1973,-4.22408
mwi,1974,19.4415
mwi,1975,5.73229
mwi,1976,16.05401
mwi,1977,9.28851
mwi,1978,21.4915
mwi,1979,28.69363
mwi,1980,7.80216
mwi,1981,4.05382
mwi,1982,11.28504
mwi,1983,12.90167
mwi,1984,-8.99273
mwi,1985,-4.04877
mwi,1986,6.15502
mwi,1987,-6.42607
mwi,1988,8.33297
mwi,1989,15.08127
mwi,1990,15.53416
mwi,1991,14.73538
mwi,1992,18.85402
mwi,1993,-8.59392
mwi,1994,21.24883
mwi,1995,2.80967
mwi,1996,3.71749
mwi,1997,3.38491
mwi,1998,31.65158
mwi,1999,2.39734
mwi,2000,16.50887
mwi,2001,3.43758
mwi,2002,3.96968
mwi,2003,8.70409
mwi,2004,11.49796
mwi,2005,7.69829
mwi,2006,18.97326
mwi,2007,9.92921
mwi,2008,39.78032
mwi,2009,19.2635
mwi,2010,28.61474
mwi,2011,12.81575
mwi,2012,14.10249
mwi,2013,8.17192
mwi,2014,8.16007
mwi,2015,15.78941
mwi,2016,2.30863
mys,1961,10.15413
mys,1962,4.69856
mys,1963,7.73333
mys,1964,-0.14605
mys,1965,9.4445
mys,1966,5.50854
mys,1967,4.88882
mys,1968,10.08635
mys,1969,10.58427
mys,1970,10.65318
mys,1971,8.37019
mys,1972,9.47045
mys,1973,25.85623
mys,1974,13.94439
mys,1975,8.83813
mys,1976,11.82358
mys,1977,10.19202
mys,1978,14.06794
mys,1979,15.87866
mys,1980,21.43072
mys,1981,15.5214
mys,1982,11.63019
mys,1983,16.66381
mys,1984,14.76941
mys,1985,10.75271
mys,1986,4.85975
mys,1987,-0.01032
mys,1988,7.02158
mys,1989,18.59156
mys,1990,-13.21108
mys,1991,22.1898
mys,1992,71.27951
mys,1993,12.84372
mys,1994,15.4952
mys,1995,29.17044
mys,1996,32.10253
mys,1997,28.5276
mys,1998,0.74483
mys,1999,-0.10069
mys,2000,8.18938
mys,2001,-5.93563
mys,2002,2.39129
mys,2003,6.14982
mys,2004,5.84955
mys,2005,7.75261
mys,2006,5.83057
mys,2007,7.41106
mys,2008,8.29022
mys,2009,5.50458
mys,2010,8.50209
mys,2011,10.19887
mys,2012,9.82054
mys,2013,8.49533
mys,2014,7.90602
mys,2015,7.56271
mys,2016,4.83145
mys,2017,5.19773
mys,2018,7.93375
mys,2019,4.67564
mys,2020,3.88339
nam,1991,15.38264
nam,1992,77.04189
nam,1993,27.33381
nam,1994,31.54463
nam,1995,30.49936
nam,1996,13.9384
nam,1997,14.00919
nam,1998,10.98619
nam,1999,5.99861
nam,2000,16.26154
nam,2001,16.80514
nam,2002,16.20219
nam,2003,15.46313
