geo,time,sl_emp_totl_sp_zs
uzb,2003,60.292
uzb,2004,60.346
uzb,2005,60.565
uzb,2006,60.724
uzb,2007,60.72
uzb,2008,60.18
uzb,2009,59.608
uzb,2010,58.994
uzb,2011,58.863
uzb,2012,58.491
uzb,2013,58.063
uzb,2014,57.564
uzb,2015,57.125
uzb,2016,56.843
uzb,2017,56.308
uzb,2018,56.059
uzb,2019,55.83
uzb,2020,53.576
uzb,2021,53.59
vct,1991,50.015
vct,1992,50.245
vct,1993,50.334
vct,1994,50.015
vct,1995,50.359
vct,1996,50.152
vct,1997,50.217
vct,1998,50.258
vct,1999,50.21
vct,2000,50.136
vct,2001,50.091
vct,2002,50.586
vct,2003,51.036
vct,2004,51.273
vct,2005,51.513
vct,2006,52.063
vct,2007,52.273
vct,2008,52.496
vct,2009,52.325
vct,2010,52.17
vct,2011,52.196
vct,2012,52.248
vct,2013,52.28
vct,2014,52.268
vct,2015,52.275
vct,2016,52.309
vct,2017,52.281
vct,2018,52.334
vct,2019,52.27
vct,2020,50.095
vct,2021,49.892
ven,1991,58.536
ven,1992,60.03
ven,1993,60.546
ven,1994,58.832
ven,1995,57.922
ven,1996,56.721
ven,1997,57.511
ven,1998,57.36
ven,1999,54.435
ven,2000,54.94
ven,2001,55.685
ven,2002,52.674
ven,2003,51.393
ven,2004,53.846
ven,2005,57.428
ven,2006,59.276
ven,2007,59.73
ven,2008,60.272
ven,2009,60.134
ven,2010,59.31
ven,2011,59.24
ven,2012,58.945
ven,2013,59.563
ven,2014,59.004
ven,2015,58.486
ven,2016,57.925
ven,2017,56.52
ven,2018,54.476
ven,2019,50.065
ven,2020,47.219
ven,2021,47.333
vir,1991,57.181
vir,1992,57.543
vir,1993,61.059
vir,1994,57.235
vir,1995,54.022
vir,1996,51.645
vir,1997,51.872
vir,1998,51.982
vir,1999,51.371
vir,2000,52.637
vir,2001,54.304
vir,2002,53.134
vir,2003,51.689
vir,2004,53.449
vir,2005,54.46
vir,2006,55.424
vir,2007,56.367
vir,2008,56.258
vir,2009,55.569
vir,2010,53.821
vir,2011,54.115
vir,2012,52.944
vir,2013,49.528
vir,2014,48.737
vir,2015,50.708
vir,2016,50.133
vir,2017,50.748
vir,2018,46.913
vir,2019,44.254
vir,2020,43.294
vir,2021,42.831
vnm,1991,75.047
vnm,1992,75.029
vnm,1993,74.84
vnm,1994,74.704
vnm,1995,74.544
vnm,1996,74.337
vnm,1997,72.168
vnm,1998,72.012
vnm,1999,71.787
vnm,2000,70.666
vnm,2001,70.985
vnm,2002,70.963
vnm,2003,70.38
vnm,2004,69.882
vnm,2005,70.895
vnm,2006,71.861
vnm,2007,72.841
vnm,2008,73.65
vnm,2009,74.511
vnm,2010,75.325
vnm,2011,75.507
vnm,2012,75.405
vnm,2013,76.003
vnm,2014,76.069
vnm,2015,75.772
vnm,2016,75.144
vnm,2017,74.706
vnm,2018,74.733
vnm,2019,73.929
vnm,2020,72.965
vnm,2021,72.835
vut,1991,68.461
vut,1992,68.459
vut,1993,68.492
vut,1994,68.42
vut,1995,68.356
vut,1996,68.363
vut,1997,68.307
vut,1998,68.184
vut,1999,68.21
vut,2000,68.172
vut,2001,68.206
vut,2002,68.393
vut,2003,68.474
vut,2004,68.427
vut,2005,68.362
vut,2006,68.234
vut,2007,68.081
vut,2008,68.002
vut,2009,67.939
vut,2010,67.936
vut,2011,68.005
vut,2012,68.006
vut,2013,68.024
vut,2014,68.075
vut,2015,68.11
vut,2016,68.147
vut,2017,68.119
vut,2018,68.066
vut,2019,68.059
vut,2020,67.195
vut,2021,67.374
wsm,1991,43.965
wsm,1992,43.873
wsm,1993,43.665
wsm,1994,43.595
wsm,1995,43.349
wsm,1996,43.025
wsm,1997,42.83
wsm,1998,42.656
wsm,1999,42.468
wsm,2000,42.199
wsm,2001,41.883
wsm,2002,41.713
wsm,2003,41.575
wsm,2004,41.434
wsm,2005,41.3
wsm,2006,41.206
wsm,2007,41.075
wsm,2008,40.969
wsm,2009,41.024
wsm,2010,41.075
wsm,2011,41.002
wsm,2012,39.808
wsm,2013,39.88
wsm,2014,39.876
wsm,2015,39.874
wsm,2016,39.756
wsm,2017,39.622
wsm,2018,39.647
wsm,2019,39.687
wsm,2020,38.992
wsm,2021,38.645
yem,1991,42.015
yem,1992,41.938
yem,1993,41.99
yem,1994,41.971
yem,1995,41.706
yem,1996,41.439
yem,1997,41.178
yem,1998,40.918
yem,1999,40.64
yem,2000,40.011
yem,2001,39.36
yem,2002,38.725
yem,2003,38.092
yem,2004,37.464
yem,2005,36.848
yem,2006,36.214
yem,2007,35.598
yem,2008,34.987
yem,2009,34.38
yem,2010,33.795
yem,2011,33.087
yem,2012,32.564
yem,2013,31.981
yem,2014,31.367
yem,2015,31.536
yem,2016,31.817
yem,2017,32.001
yem,2018,32.158
yem,2019,32.283
yem,2020,31.853
yem,2021,31.808
zaf,1991,41.083
zaf,1992,40.966
zaf,1993,40.888
zaf,1994,40.78
zaf,1995,40.637
zaf,1996,40.519
zaf,1997,40.364
zaf,1998,40.198
zaf,1999,40.065
zaf,2000,39.925
zaf,2001,39.341
zaf,2002,37.74
zaf,2003,38.166
zaf,2004,39.653
zaf,2005,39.73
zaf,2006,40.087
zaf,2007,41.031
zaf,2008,43.287
zaf,2009,41.269
zaf,2010,39.37
zaf,2011,39.315
zaf,2012,39.524
zaf,2013,40.044
zaf,2014,40.041
zaf,2015,40.861
zaf,2016,40.19
zaf,2017,40.391
zaf,2018,40.316
zaf,2019,39.535
zaf,2020,35.779
zaf,2021,35.128
zmb,1991,64.623
zmb,1992,64.238
zmb,1993,63.956
zmb,1994,64.949
zmb,1995,66.215
zmb,1996,67.405
zmb,1997,68.709
zmb,1998,70
zmb,1999,69.63
zmb,2000,69.222
zmb,2001,68.79
zmb,2002,68.331
zmb,2003,67.894
zmb,2004,67.433
zmb,2005,66.969
zmb,2006,68.499
zmb,2007,69.981
zmb,2008,71.411
zmb,2009,68.728
zmb,2010,66.065
zmb,2011,67.4
zmb,2012,68.725
zmb,2013,68.123
zmb,2014,67.517
zmb,2015,66.891
zmb,2016,66.273
zmb,2017,65.634
zmb,2018,65.268
zmb,2019,64.806
zmb,2020,63.95
zmb,2021,63.869
zwe,1991,79.223
zwe,1992,79.122
zwe,1993,79.061
zwe,1994,78.991
zwe,1995,78.353
zwe,1996,77.79
zwe,1997,77.186
zwe,1998,77.539
zwe,1999,77.873
zwe,2000,78.074
zwe,2001,78.322
zwe,2002,78.535
zwe,2003,78.763
zwe,2004,79.041
zwe,2005,78.879
zwe,2006,78.722
zwe,2007,78.56
zwe,2008,78.368
zwe,2009,78.271
zwe,2010,78.129
zwe,2011,77.956
zwe,2012,78.835
zwe,2013,79.655
zwe,2014,80.488
zwe,2015,80.501
zwe,2016,80.511
zwe,2017,80.502
zwe,2018,80.462
zwe,2019,80.392
zwe,2020,78.978
zwe,2021,79.404
