geo,time,is_air_good_mt_k1
usa,1971,5540.7998
usa,1972,6283
usa,1973,7060.1001
usa,1974,7255.3999
usa,1975,6999.6001
usa,1976,7438.2002
usa,1977,7920.6001
usa,1978,8406.7998
usa,1979,8658.09961
usa,1980,8615.40039
usa,1981,8606.90039
usa,1982,8295.7998
usa,1983,9284.5
usa,1984,10293.09961
usa,1985,9672.2002
usa,1986,10619
usa,1987,12023.2002
usa,1988,13875.59961
usa,1989,14651
usa,1990,14791.40039
usa,1991,14486.2002
usa,1992,15617.59961
usa,1993,16343
usa,1994,19083.80078
usa,1995,19622.90039
usa,1996,21676.40039
usa,1997,25478.80078
usa,1998,25757.90039
usa,1999,27292.19922
usa,2000,30171.975
usa,2001,27924.568
usa,2002,29554.684
usa,2003,34205.554
usa,2004,37450.121
usa,2005,37357.644
usa,2006,39881.895
usa,2007,40617.739
usa,2008,39313.596
usa,2009,35097.67065
usa,2010,39353.2561
usa,2011,39621.91354
usa,2012,39111.34038
usa,2013,37113.55892
usa,2014,38225.19609
usa,2015,37866.22451
usa,2016,38657.91904
usa,2017,41591.55177
usa,2018,42985.2996
usa,2019,42498.26266
usa,2020,40793.09466
uzb,1992,36.7
uzb,1993,8.7
uzb,1994,8.7
uzb,1995,8.7
uzb,1996,8.2
uzb,1997,8.2
uzb,1998,49.1
uzb,1999,69.4
uzb,2000,79.569
uzb,2001,103.92
uzb,2002,69.055
uzb,2003,70.983
uzb,2004,83.484
uzb,2005,71.582
uzb,2006,67.552
uzb,2007,66.287
uzb,2008,71.69
uzb,2009,75.994
uzb,2010,153.676
uzb,2011,153.81637
uzb,2012,110.70799
uzb,2013,99.00415
uzb,2014,110.23607
uzb,2015,114.33452
uzb,2016,112.28173
uzb,2017,126.79762
uzb,2018,89.43028
uzb,2019,70.49835
uzb,2020,20.00549
ven,1970,58.6
ven,1971,66.3
ven,1972,65.5
ven,1973,75.3
ven,1974,85.6
ven,1975,71.4
ven,1976,74.6
ven,1977,115.5
ven,1978,110.4
ven,1979,107.5
ven,1980,148.10001
ven,1981,141.89999
ven,1982,135.60001
ven,1983,103.3
ven,1984,107.1
ven,1985,83.1
ven,1986,98.9
ven,1987,117.9
ven,1988,115.2
ven,1989,161.39999
ven,1990,112.5
ven,1991,132.2
ven,1992,174.39999
ven,1993,153.2
ven,1994,213.8
ven,1995,99.8
ven,1996,116.6
ven,1997,82.6
ven,1998,48
ven,1999,68
ven,2000,33.1
ven,2001,51.86
ven,2002,33.17
ven,2003,1.937
ven,2004,0.56
ven,2005,2.112
ven,2006,2.049
ven,2007,2.09
ven,2008,2.169
ven,2009,1.857
ven,2010,1.21619
ven,2011,7.56177
ven,2012,5.67204
ven,2013,5.19878
ven,2014,4.06835
ven,2015,4.12577
ven,2016,3.99671
ven,2017,2.79292
ven,2018,0
ven,2019,0.18357
ven,2020,2.88389
vnm,1970,4.6
vnm,1971,3.4
vnm,1972,3.4
vnm,1973,3.5
vnm,1974,3
vnm,1975,0.9
vnm,1996,82.9
vnm,1997,103.6
vnm,1998,95.6
vnm,1999,98.5
vnm,2000,117.332
vnm,2001,135.363
vnm,2002,151.91
vnm,2003,164.459
vnm,2004,216.527
vnm,2005,230.186
vnm,2006,216.012
vnm,2007,258.488
vnm,2008,295.759
vnm,2009,311.502
vnm,2010,426.91573
vnm,2011,475.38566
vnm,2012,503.55032
vnm,2013,497.17982
vnm,2014,450.22004
vnm,2015,384.47024
vnm,2016,451.25618
vnm,2017,453.34954
vnm,2018,762.66195
vnm,2019,1022.84225
vnm,2020,572.07627
vut,1985,0.1
vut,1986,0.1
vut,1987,0.1
vut,1988,0.1
vut,1989,0.1
vut,1990,0.1
vut,1991,1
vut,1992,1.1
vut,1993,1.1
vut,1994,1.4
vut,1995,1.2
vut,1996,1.2
vut,1997,1.2
vut,1998,2.6
vut,1999,1.9
vut,2000,1.826
vut,2001,1.899
vut,2002,2.108
vut,2003,1.48
vut,2004,1.732
vut,2005,1.784
vut,2006,1.855
vut,2007,1.966
vut,2008,1.86
vut,2009,1.614
vut,2010,0.17675
vut,2011,1.73014
vut,2012,1.909
vut,2013,1.936
vut,2014,1.99658
vut,2015,1.656
vut,2016,1.21118
vut,2017,1.628
vut,2018,1.663
vut,2019,2.10991
vut,2020,0.5564
wsm,1996,1.5
wsm,1997,7.8
wsm,1998,0.8
wsm,1999,2.1
wsm,2000,2.227
wsm,2001,2.083
wsm,2002,2.313
wsm,2003,1.495
wsm,2004,1.75
wsm,2005,1.809
wsm,2006,1.88
wsm,2007,1.99
wsm,2008,1.886
wsm,2009,1.643
wsm,2014,0.01165
wsm,2015,0.01507
wsm,2016,0.01758
wsm,2018,0
wsm,2019,0
wsm,2020,0.00408
yem,1970,0.1
yem,1971,0.1
yem,1972,0.1
yem,1973,0.1
yem,1974,0.1
yem,1975,0.2
yem,1976,0.4
yem,1977,0.5
yem,1978,0.6
yem,1979,0.6
yem,1980,0.6
yem,1981,0.6
yem,1982,3
yem,1983,2.2
yem,1984,7.8
yem,1985,9.3
yem,1986,10.4
yem,1987,10
yem,1988,12.1
yem,1989,12.8
yem,1990,11.5
yem,1991,6.6
yem,1992,9
yem,1993,9.9
yem,1994,10.8
yem,1995,4.4
yem,1996,9.1
yem,1997,16.4
yem,1998,11.6
yem,1999,21.4
yem,2000,32.002
yem,2001,32.213
yem,2002,36.486
yem,2003,48.689
yem,2004,59.738
yem,2005,66.812
yem,2006,66.111
yem,2007,40.52
yem,2008,33.024
yem,2009,26.419
yem,2010,0
yem,2011,0
yem,2012,0
yem,2013,0
yem,2018,3.27
yem,2019,0
yem,2020,2.47546
zaf,1970,56.8
zaf,1971,63.9
zaf,1972,75.8
zaf,1973,112.7
zaf,1974,143.60001
zaf,1975,142.3
zaf,1976,146.3
zaf,1977,173.8
zaf,1978,222.10001
zaf,1979,237
zaf,1980,251.2
zaf,1981,311.39999
zaf,1982,318.20001
zaf,1983,367.29999
zaf,1984,442.89999
zaf,1985,391.79999
zaf,1986,308.20001
zaf,1987,268.10001
zaf,1988,238.3
zaf,1989,205.60001
zaf,1990,179.2
zaf,1991,191
zaf,1992,263.20001
zaf,1993,332.89999
zaf,1994,276.5
zaf,1995,263.10001
zaf,1996,328.5
zaf,1997,420.39999
zaf,1998,535.59998
zaf,1999,688.40002
zaf,2000,687.569
zaf,2001,755.516
zaf,2002,783.844
zaf,2003,891.465
zaf,2004,928.987
zaf,2005,923.383
zaf,2006,1232.995
zaf,2007,939.199
zaf,2008,760.889
zaf,2009,676.413
zaf,2010,1025.562
zaf,2011,1072.91478
zaf,2012,1174.66681
zaf,2013,1122.98647
zaf,2014,1042.73626
zaf,2015,892.73432
zaf,2016,767.27119
zaf,2017,833.34795
zaf,2018,696.73001
zaf,2019,565.20947
zaf,2020,102.39246
zmb,1970,4.5
zmb,1971,5.4
zmb,1972,5.8
zmb,1973,15.5
zmb,1974,21.5
zmb,1975,19
zmb,1976,18.2
zmb,1977,32.6
zmb,1978,36.2
zmb,1979,78.9
zmb,1980,46.9
zmb,1981,17.5
zmb,1982,22.9
zmb,1983,23.4
zmb,1984,25.3
zmb,1985,25.3
zmb,1986,24.5
zmb,1987,25.7
zmb,1988,24.8
zmb,1989,24.9
zmb,1990,29.6
zmb,1991,21.7
zmb,1992,16.5
zmb,1993,13.6
zmb,1994,15.7
zmb,1997,0.5
zmb,1998,0.5
zmb,1999,0.4
zmb,2000,0.457
zmb,2001,0.028
zmb,2002,0.028
zmb,2003,0.031
zmb,2004,0
zmb,2005,0
zmb,2006,0
zmb,2010,0
zmb,2011,0
zmb,2012,0
zmb,2013,93.43254
zmb,2014,83.43125
zmb,2015,79.3821
zmb,2016,80.35295
zmb,2017,81.55761
zmb,2018,75.0774
zmb,2019,79.335
zmb,2020,69.97122
zwe,1970,0.6
zwe,1971,0.4
zwe,1972,0.5
zwe,1973,0.6
zwe,1980,3.2
zwe,1981,7.6
zwe,1982,9.4
zwe,1983,10
zwe,1984,11.9
zwe,1985,11.1
zwe,1986,12.5
zwe,1987,66.9
zwe,1988,73.4
zwe,1989,64.6
zwe,1990,64.9
zwe,1991,87
zwe,1992,93.5
zwe,1993,113.7
zwe,1994,130.8
zwe,1995,144.39999
zwe,1996,152.89999
zwe,1997,153.10001
zwe,1998,156.89999
zwe,1999,158.2
zwe,2000,162.987
zwe,2001,158.174
zwe,2002,25.813
zwe,2003,18.494
zwe,2004,20.823
zwe,2005,22.252
zwe,2006,8.547
zwe,2007,7.692
zwe,2008,7.464
zwe,2009,6.775
zwe,2010,25.13892
zwe,2011,44.68492
zwe,2012,47.28823
zwe,2013,32.68195
zwe,2014,0.71049
zwe,2015,0.79611
zwe,2016,0.80495
zwe,2017,0.66504
zwe,2018,0.66504
zwe,2019,0
zwe,2020,9.99725
