geo,time,sh_xpd_ghed_pp_cd
wsm,2013,229.69913
wsm,2014,259.34491
wsm,2015,266.82447
wsm,2016,263.01933
wsm,2017,270.64878
wsm,2018,256.09323
wsm,2019,314.67779
yem,2000,70.22051
yem,2001,75.60793
yem,2002,72.95223
yem,2003,77.2421
yem,2004,65.09382
yem,2005,58.36779
yem,2006,59.23346
yem,2007,58.77611
yem,2008,61.87575
yem,2009,51.40805
yem,2010,48.37035
yem,2011,39.39358
yem,2012,43.33682
yem,2013,36.13315
yem,2014,28.60885
yem,2015,11.20171
zaf,2000,230.50932
zaf,2001,213.97145
zaf,2002,214.19743
zaf,2003,270.08382
zaf,2004,279.12354
zaf,2005,301.17648
zaf,2006,380.06005
zaf,2007,412.4122
zaf,2008,435.1429
zaf,2009,483.71117
zaf,2010,521.38844
zaf,2011,551.89127
zaf,2012,547.17699
zaf,2013,564.02181
zaf,2014,594.89682
zaf,2015,629.78596
zaf,2016,628.7135
zaf,2017,632.79577
zaf,2018,656.54423
zaf,2019,697.67494
zmb,2000,52.33441
zmb,2001,53.56103
zmb,2002,52.77955
zmb,2003,46.23184
zmb,2004,49.00503
zmb,2005,40.02838
zmb,2006,40.83263
zmb,2007,25.07766
zmb,2008,15.89433
zmb,2009,12.85339
zmb,2010,26.746
zmb,2011,40.01633
zmb,2012,44.42105
zmb,2013,46.87838
zmb,2014,67.03065
zmb,2015,71.71398
zmb,2016,58.36655
zmb,2017,61.53455
zmb,2018,70.807
zmb,2019,77.16291
zwe,2010,50.41068
zwe,2011,44.55164
zwe,2012,47.49003
zwe,2013,51.67817
zwe,2014,71.36274
zwe,2015,41.56881
zwe,2016,50.20599
zwe,2017,54.33304
zwe,2018,86.31001
zwe,2019,36.74665
