geo,time,sg_law_indx
fin,2000,85
fin,2001,85
fin,2002,85
fin,2003,85
fin,2004,88.125
fin,2005,94.375
fin,2006,94.375
fin,2007,94.375
fin,2008,94.375
fin,2009,97.5
fin,2010,97.5
fin,2011,97.5
fin,2012,97.5
fin,2013,97.5
fin,2014,97.5
fin,2015,97.5
fin,2016,97.5
fin,2017,97.5
fin,2018,97.5
fin,2019,97.5
fin,2020,97.5
fin,2021,97.5
fji,1970,51.25
fji,1971,51.25
fji,1972,51.25
fji,1973,51.25
fji,1974,51.25
fji,1975,51.25
fji,1976,51.25
fji,1977,51.25
fji,1978,51.25
fji,1979,51.25
fji,1980,51.25
fji,1981,51.25
fji,1982,51.25
fji,1983,51.25
fji,1984,51.25
fji,1985,51.25
fji,1986,51.25
fji,1987,51.25
fji,1988,51.25
fji,1989,51.25
fji,1990,51.25
fji,1991,51.25
fji,1992,51.25
fji,1993,51.25
fji,1994,51.25
fji,1995,51.25
fji,1996,51.25
fji,1997,51.25
fji,1998,51.25
fji,1999,57.5
fji,2000,57.5
fji,2001,57.5
fji,2002,57.5
fji,2003,57.5
fji,2004,60
fji,2005,60
fji,2006,60
fji,2007,60
fji,2008,71.875
fji,2009,71.875
fji,2010,74.375
fji,2011,74.375
fji,2012,74.375
fji,2013,74.375
fji,2014,74.375
fji,2015,74.375
fji,2016,74.375
fji,2017,74.375
fji,2018,74.375
fji,2019,79.375
fji,2020,82.5
fji,2021,82.5
fra,1970,53.75
fra,1971,56.25
fra,1972,56.25
fra,1973,59.375
fra,1974,59.375
fra,1975,59.375
fra,1976,62.5
fra,1977,62.5
fra,1978,62.5
fra,1979,62.5
fra,1980,62.5
fra,1981,62.5
fra,1982,62.5
fra,1983,65.625
fra,1984,65.625
fra,1985,65.625
fra,1986,73.75
fra,1987,73.75
fra,1988,76.875
fra,1989,76.875
fra,1990,76.875
fra,1991,76.875
fra,1992,76.875
fra,1993,86.25
fra,1994,86.25
fra,1995,86.25
fra,1996,86.25
fra,1997,86.25
fra,1998,86.25
fra,1999,86.25
fra,2000,86.25
fra,2001,89.375
fra,2002,89.375
fra,2003,89.375
fra,2004,91.875
fra,2005,91.875
fra,2006,94.375
fra,2007,97.5
fra,2008,97.5
fra,2009,97.5
fra,2010,97.5
fra,2011,97.5
fra,2012,97.5
fra,2013,97.5
fra,2014,97.5
fra,2015,100
fra,2016,100
fra,2017,100
fra,2018,100
fra,2019,100
fra,2020,100
fra,2021,100
fsm,1970,58.75
fsm,1971,58.75
fsm,1972,58.75
fsm,1973,58.75
fsm,1974,58.75
fsm,1975,58.75
fsm,1976,58.75
fsm,1977,58.75
fsm,1978,58.75
fsm,1979,58.75
fsm,1980,58.75
fsm,1981,58.75
fsm,1982,58.75
fsm,1983,58.75
fsm,1984,58.75
fsm,1985,58.75
fsm,1986,58.75
fsm,1987,58.75
fsm,1988,58.75
fsm,1989,58.75
fsm,1990,58.75
fsm,1991,58.75
fsm,1992,58.75
fsm,1993,58.75
fsm,1994,58.75
fsm,1995,58.75
fsm,1996,58.75
fsm,1997,58.75
fsm,1998,58.75
fsm,1999,58.75
fsm,2000,58.75
fsm,2001,58.75
fsm,2002,58.75
fsm,2003,58.75
fsm,2004,58.75
fsm,2005,58.75
fsm,2006,58.75
fsm,2007,58.75
fsm,2008,58.75
fsm,2009,58.75
fsm,2010,58.75
fsm,2011,58.75
fsm,2012,58.75
fsm,2013,58.75
fsm,2014,58.75
fsm,2015,58.75
fsm,2016,58.75
fsm,2017,58.75
fsm,2018,61.25
fsm,2019,61.25
fsm,2020,61.25
fsm,2021,61.25
gab,1970,43.125
gab,1971,43.125
gab,1972,43.125
gab,1973,43.125
gab,1974,43.125
gab,1975,43.125
gab,1976,43.125
gab,1977,43.125
gab,1978,43.125
gab,1979,43.125
gab,1980,43.125
gab,1981,43.125
gab,1982,45.625
gab,1983,45.625
gab,1984,45.625
gab,1985,45.625
gab,1986,45.625
gab,1987,45.625
gab,1988,45.625
gab,1989,45.625
gab,1990,45.625
gab,1991,45.625
gab,1992,45.625
gab,1993,45.625
gab,1994,45.625
gab,1995,51.25
gab,1996,51.25
gab,1997,51.25
gab,1998,51.25
gab,1999,51.25
gab,2000,51.25
gab,2001,51.25
gab,2002,51.25
gab,2003,51.25
gab,2004,51.25
gab,2005,51.25
gab,2006,51.25
gab,2007,51.25
gab,2008,51.25
gab,2009,51.25
gab,2010,51.25
gab,2011,51.25
gab,2012,51.25
gab,2013,51.25
gab,2014,51.25
gab,2015,51.25
gab,2016,51.25
gab,2017,57.5
gab,2018,57.5
gab,2019,57.5
gab,2020,57.5
gab,2021,82.5
gbr,1970,51.875
gbr,1971,51.875
gbr,1972,51.875
gbr,1973,56.875
gbr,1974,60
gbr,1975,63.125
gbr,1976,69.375
gbr,1977,69.375
gbr,1978,69.375
gbr,1979,69.375
gbr,1980,69.375
gbr,1981,72.5
gbr,1982,72.5
gbr,1983,72.5
gbr,1984,72.5
gbr,1985,72.5
gbr,1986,72.5
gbr,1987,75
gbr,1988,75
gbr,1989,78.125
gbr,1990,78.125
gbr,1991,78.125
gbr,1992,78.125
gbr,1993,78.125
gbr,1994,78.125
gbr,1995,78.125
gbr,1996,81.25
gbr,1997,83.75
gbr,1998,83.75
gbr,1999,83.75
gbr,2000,86.25
gbr,2001,86.25
gbr,2002,86.25
gbr,2003,88.75
gbr,2004,88.75
gbr,2005,88.75
gbr,2006,91.875
gbr,2007,91.875
gbr,2008,91.875
gbr,2009,91.875
gbr,2010,95
gbr,2011,95
gbr,2012,95
gbr,2013,95
gbr,2014,95
gbr,2015,97.5
gbr,2016,97.5
gbr,2017,97.5
gbr,2018,97.5
gbr,2019,97.5
gbr,2020,97.5
gbr,2021,97.5
geo,1970,53.125
geo,1971,50
geo,1972,52.5
geo,1973,52.5
geo,1974,61.25
geo,1975,61.25
geo,1976,61.25
geo,1977,61.25
geo,1978,61.25
geo,1979,61.25
geo,1980,61.25
geo,1981,61.25
geo,1982,61.25
geo,1983,61.25
geo,1984,61.25
geo,1985,61.25
geo,1986,61.25
geo,1987,61.25
geo,1988,61.25
geo,1989,61.25
geo,1990,61.25
geo,1991,61.25
geo,1992,61.25
geo,1993,61.25
geo,1994,61.25
geo,1995,61.25
geo,1996,61.25
geo,1997,61.25
geo,1998,61.25
geo,1999,61.25
geo,2000,61.25
geo,2001,61.25
geo,2002,61.25
geo,2003,61.25
geo,2004,64.375
geo,2005,64.375
geo,2006,66.875
geo,2007,66.875
geo,2008,66.875
geo,2009,66.875
geo,2010,70
geo,2011,70
geo,2012,70
geo,2013,73.125
geo,2014,79.375
geo,2015,79.375
geo,2016,79.375
geo,2017,79.375
geo,2018,79.375
geo,2019,85.625
geo,2020,85.625
geo,2021,88.125
gha,1970,46.25
gha,1971,46.25
gha,1972,49.375
gha,1973,49.375
gha,1974,49.375
gha,1975,49.375
gha,1976,49.375
gha,1977,49.375
gha,1978,49.375
gha,1979,49.375
gha,1980,49.375
gha,1981,49.375
gha,1982,49.375
gha,1983,49.375
gha,1984,49.375
gha,1985,49.375
gha,1986,54.375
gha,1987,54.375
gha,1988,54.375
gha,1989,54.375
gha,1990,54.375
gha,1991,57.5
gha,1992,57.5
gha,1993,57.5
gha,1994,57.5
gha,1995,57.5
gha,1996,57.5
gha,1997,57.5
gha,1998,57.5
gha,1999,57.5
gha,2000,57.5
gha,2001,57.5
gha,2002,57.5
gha,2003,57.5
gha,2004,72.5
gha,2005,72.5
gha,2006,72.5
gha,2007,75
gha,2008,75
gha,2009,75
gha,2010,75
gha,2011,75
gha,2012,75
gha,2013,75
gha,2014,75
gha,2015,75
gha,2016,75
gha,2017,75
gha,2018,75
gha,2019,75
gha,2020,75
gha,2021,75
gin,1970,41.25
gin,1971,41.25
gin,1972,41.25
gin,1973,41.25
gin,1974,41.25
gin,1975,41.25
gin,1976,41.25
gin,1977,41.25
gin,1978,41.25
gin,1979,41.25
gin,1980,41.25
gin,1981,41.25
gin,1982,41.25
gin,1983,41.25
gin,1984,41.25
gin,1985,41.25
gin,1986,41.25
gin,1987,41.25
gin,1988,46.875
gin,1989,46.875
gin,1990,46.875
gin,1991,46.875
gin,1992,46.875
gin,1993,46.875
gin,1994,46.875
gin,1995,46.875
gin,1996,46.875
gin,1997,46.875
gin,1998,46.875
gin,1999,46.875
gin,2000,46.875
gin,2001,46.875
gin,2002,46.875
gin,2003,46.875
gin,2004,46.875
gin,2005,46.875
gin,2006,46.875
gin,2007,46.875
gin,2008,46.875
gin,2009,46.875
gin,2010,46.875
gin,2011,46.875
gin,2012,46.875
gin,2013,46.875
gin,2014,59.375
gin,2015,59.375
gin,2016,59.375
gin,2017,62.5
gin,2018,62.5
gin,2019,73.75
gin,2020,73.75
gin,2021,73.75
gmb,1970,44.375
gmb,1971,44.375
gmb,1972,44.375
gmb,1973,44.375
gmb,1974,44.375
gmb,1975,44.375
gmb,1976,44.375
gmb,1977,44.375
gmb,1978,50.625
gmb,1979,50.625
gmb,1980,50.625
gmb,1981,50.625
gmb,1982,50.625
gmb,1983,50.625
gmb,1984,50.625
gmb,1985,50.625
gmb,1986,50.625
gmb,1987,53.75
gmb,1988,53.75
gmb,1989,53.75
gmb,1990,53.75
gmb,1991,53.75
gmb,1992,53.75
gmb,1993,53.75
gmb,1994,53.75
gmb,1995,53.75
gmb,1996,53.75
gmb,1997,53.75
gmb,1998,53.75
gmb,1999,53.75
gmb,2000,53.75
gmb,2001,53.75
gmb,2002,53.75
gmb,2003,53.75
gmb,2004,53.75
gmb,2005,53.75
gmb,2006,53.75
gmb,2007,53.75
gmb,2008,56.25
gmb,2009,56.25
gmb,2010,56.25
gmb,2011,66.875
gmb,2012,66.875
gmb,2013,66.875
gmb,2014,69.375
gmb,2015,69.375
gmb,2016,69.375
gmb,2017,69.375
gmb,2018,69.375
gmb,2019,69.375
gmb,2020,69.375
gmb,2021,69.375
gnb,1970,28.125
gnb,1971,28.125
gnb,1972,28.125
gnb,1973,28.125
gnb,1974,28.125
gnb,1975,28.125
gnb,1976,28.125
gnb,1977,28.125
gnb,1978,28.125
gnb,1979,28.125
gnb,1980,28.125
gnb,1981,28.125
gnb,1982,28.125
gnb,1983,28.125
gnb,1984,28.125
gnb,1985,28.125
gnb,1986,40
gnb,1987,40
gnb,1988,40
gnb,1989,40
gnb,1990,40
gnb,1991,40
gnb,1992,40
gnb,1993,40
gnb,1994,40
gnb,1995,40
gnb,1996,40
gnb,1997,40
gnb,1998,40
gnb,1999,40
gnb,2000,40
gnb,2001,40
gnb,2002,40
gnb,2003,40
gnb,2004,40
gnb,2005,40
gnb,2006,40
gnb,2007,40
gnb,2008,40
gnb,2009,40
gnb,2010,40
gnb,2011,40
gnb,2012,40
gnb,2013,40
gnb,2014,42.5
gnb,2015,42.5
gnb,2016,42.5
gnb,2017,42.5
gnb,2018,42.5
gnb,2019,42.5
gnb,2020,42.5
gnb,2021,42.5
gnq,1970,31.875
gnq,1971,31.875
gnq,1972,31.875
gnq,1973,31.875
gnq,1974,31.875
gnq,1975,31.875
gnq,1976,31.875
gnq,1977,31.875
gnq,1978,31.875
gnq,1979,31.875
gnq,1980,31.875
gnq,1981,31.875
gnq,1982,31.875
gnq,1983,31.875
gnq,1984,40.625
gnq,1985,40.625
gnq,1986,40.625
gnq,1987,40.625
gnq,1988,40.625
gnq,1989,40.625
gnq,1990,46.25
gnq,1991,46.25
gnq,1992,46.25
gnq,1993,46.25
gnq,1994,46.25
gnq,1995,46.25
gnq,1996,46.25
gnq,1997,46.25
gnq,1998,46.25
gnq,1999,46.25
gnq,2000,46.25
gnq,2001,46.25
gnq,2002,46.25
gnq,2003,46.25
gnq,2004,46.25
gnq,2005,46.25
gnq,2006,46.25
gnq,2007,46.25
gnq,2008,46.25
gnq,2009,46.25
gnq,2010,46.25
gnq,2011,46.25
gnq,2012,46.25
gnq,2013,51.875
gnq,2014,51.875
gnq,2015,51.875
gnq,2016,51.875
gnq,2017,51.875
gnq,2018,51.875
gnq,2019,51.875
gnq,2020,51.875
gnq,2021,51.875
grc,1970,43.75
grc,1971,43.75
grc,1972,43.75
grc,1973,43.75
grc,1974,43.75
grc,1975,43.75
grc,1976,43.75
grc,1977,43.75
grc,1978,43.75
grc,1979,43.75
grc,1980,43.75
grc,1981,43.75
grc,1982,43.75
grc,1983,61.875
grc,1984,67.5
grc,1985,70.625
grc,1986,70.625
grc,1987,70.625
grc,1988,70.625
grc,1989,70.625
grc,1990,70.625
grc,1991,70.625
grc,1992,70.625
grc,1993,73.125
grc,1994,73.125
grc,1995,73.125
grc,1996,73.125
grc,1997,73.125
grc,1998,73.125
grc,1999,73.125
grc,2000,73.125
grc,2001,73.125
grc,2002,73.125
grc,2003,73.125
grc,2004,73.125
grc,2005,73.125
grc,2006,73.125
grc,2007,85
grc,2008,85
grc,2009,85
grc,2010,88.125
grc,2011,97.5
grc,2012,97.5
grc,2013,97.5
grc,2014,97.5
grc,2015,97.5
grc,2016,97.5
grc,2017,97.5
grc,2018,97.5
grc,2019,97.5
grc,2020,97.5
grc,2021,100
grd,1970,45.625
grd,1971,45.625
grd,1972,45.625
grd,1973,50.625
grd,1974,53.75
grd,1975,53.75
grd,1976,53.75
grd,1977,53.75
grd,1978,53.75
grd,1979,53.75
grd,1980,53.75
grd,1981,56.25
grd,1982,56.25
grd,1983,65.625
grd,1984,65.625
grd,1985,65.625
grd,1986,65.625
grd,1987,65.625
grd,1988,65.625
grd,1989,65.625
grd,1990,65.625
grd,1991,65.625
grd,1992,65.625
grd,1993,65.625
grd,1994,65.625
grd,1995,65.625
grd,1996,65.625
grd,1997,65.625
grd,1998,65.625
grd,1999,65.625
grd,2000,75
grd,2001,75
grd,2002,77.5
grd,2003,77.5
grd,2004,77.5
grd,2005,77.5
grd,2006,77.5
grd,2007,77.5
grd,2008,77.5
grd,2009,77.5
grd,2010,77.5
grd,2011,77.5
grd,2012,77.5
grd,2013,77.5
grd,2014,77.5
grd,2015,77.5
grd,2016,77.5
grd,2017,77.5
grd,2018,77.5
grd,2019,80.625
grd,2020,80.625
grd,2021,80.625
gtm,1970,49.375
gtm,1971,49.375
gtm,1972,49.375
gtm,1973,49.375
gtm,1974,49.375
gtm,1975,49.375
gtm,1976,49.375
gtm,1977,49.375
gtm,1978,49.375
gtm,1979,49.375
gtm,1980,49.375
gtm,1981,49.375
gtm,1982,49.375
gtm,1983,49.375
gtm,1984,49.375
gtm,1985,49.375
gtm,1986,49.375
gtm,1987,49.375
gtm,1988,49.375
gtm,1989,49.375
gtm,1990,49.375
gtm,1991,49.375
gtm,1992,49.375
gtm,1993,55
gtm,1994,57.5
gtm,1995,57.5
gtm,1996,57.5
gtm,1997,60
gtm,1998,60
gtm,1999,65
gtm,2000,68.125
gtm,2001,68.125
gtm,2002,68.125
gtm,2003,68.125
gtm,2004,68.125
gtm,2005,68.125
gtm,2006,68.125
gtm,2007,68.125
gtm,2008,70.625
gtm,2009,70.625
gtm,2010,70.625
gtm,2011,70.625
gtm,2012,70.625
gtm,2013,70.625
gtm,2014,70.625
gtm,2015,70.625
gtm,2016,70.625
gtm,2017,70.625
gtm,2018,70.625
gtm,2019,70.625
gtm,2020,70.625
gtm,2021,70.625
guy,1970,60.625
guy,1971,60.625
guy,1972,60.625
guy,1973,60.625
guy,1974,60.625
guy,1975,60.625
guy,1976,60.625
guy,1977,60.625
guy,1978,60.625
guy,1979,60.625
guy,1980,60.625
guy,1981,60.625
guy,1982,60.625
guy,1983,60.625
guy,1984,60.625
guy,1985,60.625
guy,1986,60.625
guy,1987,60.625
guy,1988,60.625
guy,1989,63.75
guy,1990,63.75
guy,1991,66.25
guy,1992,66.25
guy,1993,66.25
guy,1994,66.25
guy,1995,66.25
guy,1996,66.25
guy,1997,71.875
guy,1998,86.875
guy,1999,86.875
guy,2000,86.875
guy,2001,86.875
guy,2002,86.875
guy,2003,86.875
guy,2004,86.875
guy,2005,86.875
guy,2006,86.875
guy,2007,86.875
guy,2008,86.875
guy,2009,86.875
guy,2010,86.875
guy,2011,86.875
guy,2012,86.875
guy,2013,86.875
guy,2014,86.875
guy,2015,86.875
guy,2016,86.875
guy,2017,86.875
guy,2018,86.875
guy,2019,86.875
guy,2020,86.875
guy,2021,86.875
hkg,1970,62.5
hkg,1971,62.5
hkg,1972,62.5
hkg,1973,71.875
hkg,1974,71.875
hkg,1975,71.875
hkg,1976,71.875
hkg,1977,71.875
hkg,1978,71.875
hkg,1979,71.875
hkg,1980,71.875
hkg,1981,71.875
hkg,1982,71.875
hkg,1983,71.875
hkg,1984,71.875
hkg,1985,71.875
hkg,1986,71.875
hkg,1987,74.375
hkg,1988,74.375
hkg,1989,74.375
hkg,1990,74.375
hkg,1991,74.375
hkg,1992,74.375
hkg,1993,74.375
hkg,1994,74.375
hkg,1995,74.375
hkg,1996,83.75
hkg,1997,86.875
hkg,1998,86.875
hkg,1999,86.875
hkg,2000,86.875
hkg,2001,86.875
hkg,2002,86.875
hkg,2003,86.875
hkg,2004,86.875
hkg,2005,86.875
hkg,2006,86.875
hkg,2007,86.875
hkg,2008,86.875
hkg,2009,86.875
hkg,2010,86.875
hkg,2011,86.875
hkg,2012,86.875
hkg,2013,86.875
hkg,2014,86.875
hkg,2015,89.375
hkg,2016,89.375
hkg,2017,89.375
hkg,2018,89.375
hkg,2019,89.375
hkg,2020,89.375
hkg,2021,91.875
hnd,1970,48.75
hnd,1971,48.75
hnd,1972,51.875
hnd,1973,51.875
hnd,1974,51.875
hnd,1975,51.875
hnd,1976,51.875
hnd,1977,51.875
hnd,1978,51.875
hnd,1979,51.875
hnd,1980,51.875
hnd,1981,51.875
hnd,1982,51.875
hnd,1983,51.875
hnd,1984,51.875
hnd,1985,51.875
hnd,1986,51.875
hnd,1987,51.875
hnd,1988,51.875
hnd,1989,51.875
hnd,1990,51.875
hnd,1991,51.875
hnd,1992,51.875
hnd,1993,51.875
hnd,1994,51.875
hnd,1995,51.875
hnd,1996,51.875
hnd,1997,60.625
hnd,1998,60.625
hnd,1999,60.625
hnd,2000,63.75
hnd,2001,63.75
hnd,2002,63.75
hnd,2003,63.75
hnd,2004,63.75
hnd,2005,63.75
hnd,2006,63.75
hnd,2007,63.75
hnd,2008,66.875
hnd,2009,66.875
hnd,2010,66.875
hnd,2011,66.875
hnd,2012,66.875
hnd,2013,75
hnd,2014,75
hnd,2015,75
hnd,2016,75
hnd,2017,75
hnd,2018,75
hnd,2019,75
hnd,2020,75
hnd,2021,75
hrv,1970,58.125
hrv,1971,58.125
hrv,1972,58.125
hrv,1973,58.125
hrv,1974,58.125
hrv,1975,58.125
hrv,1976,58.125
hrv,1977,58.125
hrv,1978,58.125
hrv,1979,58.125
hrv,1980,58.125
hrv,1981,58.125
hrv,1982,58.125
hrv,1983,58.125
hrv,1984,58.125
hrv,1985,58.125
hrv,1986,58.125
hrv,1987,58.125
hrv,1988,58.125
hrv,1989,58.125
hrv,1990,61.25
hrv,1991,61.25
hrv,1992,61.25
hrv,1993,61.25
hrv,1994,61.25
hrv,1995,67.5
hrv,1996,67.5
hrv,1997,67.5
hrv,1998,67.5
hrv,1999,67.5
hrv,2000,67.5
hrv,2001,67.5
hrv,2002,67.5
hrv,2003,67.5
hrv,2004,76.25
hrv,2005,76.25
hrv,2006,76.25
hrv,2007,76.25
hrv,2008,79.375
hrv,2009,84.375
hrv,2010,93.75
hrv,2011,93.75
hrv,2012,93.75
hrv,2013,93.75
hrv,2014,93.75
hrv,2015,93.75
hrv,2016,93.75
hrv,2017,93.75
hrv,2018,93.75
hrv,2019,93.75
hrv,2020,93.75
hrv,2021,93.75
hti,1970,37.5
hti,1971,37.5
hti,1972,37.5
hti,1973,37.5
hti,1974,37.5
hti,1975,37.5
hti,1976,37.5
hti,1977,37.5
hti,1978,37.5
hti,1979,37.5
hti,1980,37.5
hti,1981,37.5
hti,1982,37.5
hti,1983,52.5
hti,1984,58.75
hti,1985,58.75
hti,1986,58.75
hti,1987,58.75
hti,1988,58.75
hti,1989,58.75
hti,1990,58.75
hti,1991,58.75
hti,1992,58.75
hti,1993,58.75
hti,1994,58.75
hti,1995,58.75
hti,1996,58.75
hti,1997,58.75
hti,1998,58.75
hti,1999,58.75
hti,2000,58.75
hti,2001,58.75
hti,2002,58.75
hti,2003,58.75
hti,2004,58.75
hti,2005,58.75
hti,2006,58.75
hti,2007,58.75
hti,2008,58.75
hti,2009,58.75
hti,2010,58.75
hti,2011,58.75
hti,2012,58.75
hti,2013,58.75
hti,2014,58.75
hti,2015,58.75
hti,2016,58.75
hti,2017,61.25
hti,2018,61.25
hti,2019,61.25
hti,2020,61.25
hti,2021,61.25
hun,1970,66.875
hun,1971,66.875
hun,1972,66.875
hun,1973,66.875
hun,1974,66.875
hun,1975,66.875
hun,1976,66.875
hun,1977,66.875
hun,1978,66.875
hun,1979,66.875
hun,1980,66.875
hun,1981,66.875
hun,1982,66.875
hun,1983,66.875
hun,1984,66.875
hun,1985,66.875
hun,1986,66.875
hun,1987,66.875
hun,1988,66.875
hun,1989,66.875
hun,1990,70
hun,1991,70
hun,1992,69.375
hun,1993,69.375
hun,1994,69.375
hun,1995,69.375
hun,1996,69.375
hun,1997,69.375
hun,1998,69.375
hun,1999,69.375
hun,2000,69.375
hun,2001,69.375
hun,2002,69.375
hun,2003,69.375
hun,2004,75.625
hun,2005,75.625
hun,2006,81.875
hun,2007,81.875
hun,2008,81.875
hun,2009,91.25
hun,2010,93.75
hun,2011,93.75
hun,2012,96.875
hun,2013,96.875
hun,2014,96.875
hun,2015,96.875
hun,2016,96.875
hun,2017,96.875
hun,2018,96.875
hun,2019,96.875
hun,2020,96.875
hun,2021,96.875
idn,1970,20.625
idn,1971,20.625
idn,1972,20.625
idn,1973,20.625
idn,1974,41.25
idn,1975,41.25
idn,1976,41.25
idn,1977,47.5
idn,1978,47.5
idn,1979,47.5
idn,1980,47.5
idn,1981,47.5
idn,1982,47.5
idn,1983,47.5
idn,1984,47.5
idn,1985,47.5
idn,1986,47.5
idn,1987,47.5
idn,1988,47.5
idn,1989,47.5
idn,1990,47.5
idn,1991,47.5
idn,1992,47.5
idn,1993,47.5
idn,1994,47.5
idn,1995,47.5
idn,1996,47.5
idn,1997,47.5
idn,1998,50
idn,1999,50
idn,2000,50
idn,2001,50
idn,2002,50
idn,2003,59.375
idn,2004,61.875
idn,2005,64.375
idn,2006,64.375
idn,2007,64.375
idn,2008,64.375
idn,2009,64.375
idn,2010,64.375
idn,2011,64.375
idn,2012,64.375
idn,2013,64.375
idn,2014,64.375
idn,2015,64.375
idn,2016,64.375
idn,2017,64.375
idn,2018,64.375
idn,2019,64.375
idn,2020,64.375
idn,2021,64.375
ind,1970,49.375
ind,1971,49.375
ind,1972,49.375
ind,1973,49.375
ind,1974,49.375
ind,1975,49.375
ind,1976,49.375
ind,1977,49.375
ind,1978,49.375
ind,1979,49.375
ind,1980,49.375
ind,1981,49.375
ind,1982,49.375
ind,1983,49.375
ind,1984,49.375
ind,1985,49.375
ind,1986,49.375
ind,1987,49.375
ind,1988,52.5
ind,1989,52.5
ind,1990,52.5
ind,1991,52.5
ind,1992,52.5
ind,1993,52.5
ind,1994,52.5
ind,1995,57.5
ind,1996,57.5
ind,1997,57.5
ind,1998,60
ind,1999,60
ind,2000,60
ind,2001,60
ind,2002,60
ind,2003,60
ind,2004,60
ind,2005,60
ind,2006,60
ind,2007,60
ind,2008,60
ind,2009,60
ind,2010,60
ind,2011,60
ind,2012,60
ind,2013,66.25
ind,2014,66.25
ind,2015,66.25
ind,2016,66.25
ind,2017,68.75
ind,2018,71.875
ind,2019,71.875
ind,2020,74.375
ind,2021,74.375
irl,1970,55
irl,1971,55
irl,1972,55
irl,1973,55
irl,1974,55
irl,1975,58.125
irl,1976,58.125
irl,1977,60.625
irl,1978,63.75
irl,1979,63.75
irl,1980,63.75
irl,1981,69.375
irl,1982,71.875
irl,1983,71.875
irl,1984,71.875
irl,1985,71.875
irl,1986,71.875
irl,1987,75
irl,1988,75
irl,1989,75
irl,1990,75
irl,1991,75
irl,1992,75
irl,1993,75
irl,1994,78.125
irl,1995,78.125
irl,1996,83.125
irl,1997,85.625
irl,1998,85.625
irl,1999,91.875
irl,2000,95
irl,2001,95
irl,2002,95
irl,2003,95
irl,2004,95
irl,2005,95
irl,2006,95
irl,2007,95
irl,2008,95
irl,2009,95
irl,2010,95
irl,2011,95
irl,2012,95
irl,2013,95
irl,2014,95
irl,2015,95
irl,2016,95
irl,2017,97.5
irl,2018,97.5
irl,2019,97.5
irl,2020,100
irl,2021,100
irn,1970,29.375
irn,1971,29.375
irn,1972,29.375
irn,1973,29.375
irn,1974,29.375
irn,1975,29.375
irn,1976,29.375
irn,1977,29.375
irn,1978,29.375
irn,1979,29.375
irn,1980,29.375
irn,1981,29.375
irn,1982,29.375
irn,1983,29.375
irn,1984,29.375
irn,1985,29.375
irn,1986,29.375
irn,1987,29.375
irn,1988,29.375
irn,1989,29.375
irn,1990,29.375
irn,1991,26.25
irn,1992,26.25
irn,1993,26.25
irn,1994,26.25
irn,1995,26.25
irn,1996,26.25
irn,1997,26.25
irn,1998,26.25
irn,1999,26.25
irn,2000,26.25
irn,2001,26.25
irn,2002,26.25
irn,2003,26.25
irn,2004,26.25
irn,2005,26.25
irn,2006,26.25
irn,2007,26.25
irn,2008,28.75
irn,2009,28.75
irn,2010,28.75
irn,2011,28.75
irn,2012,28.75
irn,2013,28.75
irn,2014,31.25
irn,2015,31.25
irn,2016,31.25
irn,2017,31.25
irn,2018,31.25
irn,2019,31.25
irn,2020,31.25
irn,2021,31.25
irq,1970,26.875
irq,1971,26.875
irq,1972,26.875
irq,1973,26.875
irq,1974,26.875
irq,1975,26.875
irq,1976,26.875
irq,1977,26.875
irq,1978,26.875
irq,1979,26.875
irq,1980,26.875
irq,1981,26.875
irq,1982,26.875
irq,1983,26.875
irq,1984,26.875
irq,1985,26.875
irq,1986,26.875
irq,1987,26.875
irq,1988,33.125
irq,1989,33.125
irq,1990,33.125
irq,1991,33.125
irq,1992,33.125
irq,1993,33.125
irq,1994,33.125
irq,1995,33.125
irq,1996,33.125
irq,1997,33.125
irq,1998,33.125
irq,1999,33.125
irq,2000,33.125
irq,2001,33.125
irq,2002,33.125
irq,2003,33.125
irq,2004,33.125
irq,2005,33.125
irq,2006,33.125
irq,2007,33.125
irq,2008,33.125
irq,2009,33.125
irq,2010,33.125
irq,2011,33.125
irq,2012,33.125
irq,2013,33.125
irq,2014,33.125
irq,2015,33.125
irq,2016,45
irq,2017,45
irq,2018,45
irq,2019,45
irq,2020,45
irq,2021,45
isl,1970,66.25
isl,1971,66.25
isl,1972,66.25
isl,1973,66.25
isl,1974,66.25
isl,1975,69.375
isl,1976,75
isl,1977,75
isl,1978,75
isl,1979,75
isl,1980,75
isl,1981,75
isl,1982,75
isl,1983,75
isl,1984,75
isl,1985,78.125
isl,1986,78.125
isl,1987,80.625
isl,1988,85.625
isl,1989,85.625
isl,1990,85.625
isl,1991,85.625
isl,1992,85.625
isl,1993,85.625
isl,1994,85.625
isl,1995,85.625
isl,1996,85.625
isl,1997,85.625
isl,1998,88.125
isl,1999,88.125
isl,2000,94.375
isl,2001,94.375
isl,2002,94.375
isl,2003,94.375
isl,2004,94.375
isl,2005,94.375
isl,2006,94.375
isl,2007,94.375
isl,2008,94.375
isl,2009,94.375
isl,2010,94.375
isl,2011,94.375
isl,2012,96.875
isl,2013,96.875
isl,2014,96.875
isl,2015,96.875
isl,2016,100
isl,2017,100
isl,2018,100
isl,2019,100
isl,2020,100
isl,2021,100
isr,1970,57.5
isr,1971,57.5
isr,1972,57.5
isr,1973,57.5
isr,1974,60
isr,1975,60
isr,1976,60
isr,1977,60
isr,1978,60
isr,1979,60
isr,1980,60
isr,1981,60
