geo,time,sp_pop_65up_ma_in
brb,1998,12654
brb,1999,13041
brb,2000,13462
brb,2001,13631
brb,2002,13787
brb,2003,13938
brb,2004,14087
brb,2005,14241
brb,2006,14452
brb,2007,14667
brb,2008,14923
brb,2009,15246
brb,2010,15661
brb,2011,16064
brb,2012,16526
brb,2013,17045
brb,2014,17594
brb,2015,18168
brb,2016,18747
brb,2017,19327
brb,2018,19933
brb,2019,20575
brb,2020,21263
brn,1960,1492
brn,1961,1554
brn,1962,1603
brn,1963,1659
brn,1964,1719
brn,1965,1791
brn,1966,1851
brn,1967,1924
brn,1968,2010
brn,1969,2098
brn,1970,2186
brn,1971,2297
brn,1972,2399
brn,1973,2510
brn,1974,2635
brn,1975,2785
brn,1976,2840
brn,1977,2889
brn,1978,2919
brn,1979,2914
brn,1980,2869
brn,1981,2990
brn,1982,3096
brn,1983,3196
brn,1984,3297
brn,1985,3405
brn,1986,3475
brn,1987,3525
brn,1988,3559
brn,1989,3565
brn,1990,3535
brn,1991,3627
brn,1992,3728
brn,1993,3839
brn,1994,3953
brn,1995,4062
brn,1996,4060
brn,1997,4033
brn,1998,3997
brn,1999,3975
brn,2000,3950
brn,2001,4199
brn,2002,4460
brn,2003,4734
brn,2004,5020
brn,2005,5322
brn,2006,5592
brn,2007,5847
brn,2008,6083
brn,2009,6287
brn,2010,6455
brn,2011,6725
brn,2012,7009
brn,2013,7324
brn,2014,7715
brn,2015,8195
brn,2016,8759
brn,2017,9418
brn,2018,10167
brn,2019,10998
brn,2020,11896
btn,1960,2544
btn,1961,2620
btn,1962,2697
btn,1963,2769
btn,1964,2829
btn,1965,2885
btn,1966,2999
btn,1967,3107
btn,1968,3212
btn,1969,3314
btn,1970,3418
btn,1971,3569
btn,1972,3717
btn,1973,3874
btn,1974,4030
btn,1975,4189
btn,1976,4389
btn,1977,4588
btn,1978,4791
btn,1979,4989
btn,1980,5185
btn,1981,5418
btn,1982,5649
btn,1983,5872
btn,1984,6101
btn,1985,6343
btn,1986,6667
btn,1987,7008
btn,1988,7337
btn,1989,7644
btn,1990,7908
btn,1991,8321
btn,1992,8696
btn,1993,9057
btn,1994,9453
btn,1995,9910
btn,1996,10294
btn,1997,10747
btn,1998,11267
btn,1999,11826
btn,2000,12410
btn,2001,12996
btn,2002,13608
btn,2003,14228
btn,2004,14856
btn,2005,15465
btn,2006,16250
btn,2007,16999
btn,2008,17731
btn,2009,18461
btn,2010,19213
btn,2011,19955
btn,2012,20727
btn,2013,21509
btn,2014,22259
btn,2015,22971
btn,2016,23654
btn,2017,24279
btn,2018,24889
btn,2019,25535
btn,2020,26246
bwa,1960,8129
bwa,1961,8250
bwa,1962,8338
bwa,1963,8422
bwa,1964,8548
bwa,1965,8732
bwa,1966,8973
bwa,1967,9232
bwa,1968,9488
bwa,1969,9725
bwa,1970,9940
bwa,1971,10189
bwa,1972,10436
bwa,1973,10676
bwa,1974,10885
bwa,1975,11046
bwa,1976,11398
bwa,1977,11796
bwa,1978,12278
bwa,1979,12850
bwa,1980,13511
bwa,1981,13734
bwa,1982,13869
bwa,1983,13990
bwa,1984,14168
bwa,1985,14435
bwa,1986,14940
bwa,1987,15636
bwa,1988,16479
bwa,1989,17385
bwa,1990,18305
bwa,1991,18884
bwa,1992,19328
bwa,1993,19686
bwa,1994,19991
bwa,1995,20243
bwa,1996,20624
bwa,1997,21014
bwa,1998,21435
bwa,1999,21887
bwa,2000,22328
bwa,2001,22529
bwa,2002,22538
bwa,2003,22467
bwa,2004,22462
bwa,2005,22575
bwa,2006,23340
bwa,2007,24219
bwa,2008,25105
bwa,2009,25858
bwa,2010,26419
bwa,2011,27908
bwa,2012,29236
bwa,2013,30485
bwa,2014,31798
bwa,2015,33266
bwa,2016,34875
bwa,2017,36675
bwa,2018,38613
bwa,2019,40571
bwa,2020,42483
caf,1960,34578
caf,1961,35158
caf,1962,35741
caf,1963,36294
caf,1964,36772
caf,1965,37149
caf,1966,37809
caf,1967,38378
caf,1968,38847
caf,1969,39184
caf,1970,39395
caf,1971,40020
caf,1972,40491
caf,1973,40845
caf,1974,41135
caf,1975,41379
caf,1976,41987
caf,1977,42569
caf,1978,43130
caf,1979,43658
caf,1980,44140
caf,1981,44942
caf,1982,45675
caf,1983,46291
caf,1984,46747
caf,1985,47039
caf,1986,47781
caf,1987,48287
caf,1988,48629
caf,1989,48910
caf,1990,49200
caf,1991,50034
caf,1992,50872
caf,1993,51645
caf,1994,52275
caf,1995,52705
caf,1996,53565
caf,1997,54097
caf,1998,54343
caf,1999,54337
caf,2000,54101
caf,2001,54705
caf,2002,55034
caf,2003,55072
caf,2004,54814
caf,2005,54245
caf,2006,54828
caf,2007,55123
caf,2008,55051
caf,2009,54503
caf,2010,53440
caf,2011,53553
caf,2012,53164
caf,2013,52414
caf,2014,51474
caf,2015,50441
caf,2016,51076
caf,2017,51740
caf,2018,52386
caf,2019,52961
caf,2020,53424
can,1960,668730
can,1961,678650
can,1962,686784
can,1963,694708
can,1964,703321
can,1965,712514
can,1966,722922
can,1967,734487
can,1968,746208
can,1969,756928
can,1970,768401
can,1971,798109
can,1972,812393
can,1973,826803
can,1974,843990
can,1975,863974
can,1976,890609
can,1977,917501
can,1978,943149
can,1979,967220
can,1980,992062
can,1981,1019382
can,1982,1044052
can,1983,1066006
can,1984,1089120
can,1985,1114746
can,1986,1145007
can,1987,1181285
can,1988,1219150
can,1989,1263891
can,1990,1305173
can,1991,1343015
can,1992,1378228
can,1993,1411235
can,1994,1444319
can,1995,1477548
can,1996,1513941
can,1997,1550794
can,1998,1585556
can,1999,1618873
can,2000,1652350
can,2001,1691681
can,2002,1728776
can,2003,1762461
can,2004,1799341
can,2005,1841079
can,2006,1890093
can,2007,1941565
can,2008,2000002
can,2009,2066447
can,2010,2140486
can,2011,2216712
can,2012,2305912
can,2013,2404082
can,2014,2506977
can,2015,2606098
can,2016,2710475
can,2017,2815206
can,2018,2928001
can,2019,3048826
can,2020,3171053
chanisl,1960,5683
chanisl,1961,5750
chanisl,1962,5842
chanisl,1963,5943
chanisl,1964,6054
chanisl,1965,6164
chanisl,1966,6271
chanisl,1967,6375
chanisl,1968,6485
chanisl,1969,6598
chanisl,1970,6715
chanisl,1971,6865
chanisl,1972,6997
chanisl,1973,7110
chanisl,1974,7213
chanisl,1975,7298
chanisl,1976,7473
chanisl,1977,7616
chanisl,1978,7722
chanisl,1979,7784
chanisl,1980,7821
chanisl,1981,7885
chanisl,1982,7923
chanisl,1983,7948
chanisl,1984,7981
chanisl,1985,8018
chanisl,1986,8108
chanisl,1987,8198
chanisl,1988,8278
chanisl,1989,8323
chanisl,1990,8337
chanisl,1991,8415
chanisl,1992,8460
chanisl,1993,8478
chanisl,1994,8478
chanisl,1995,8482
chanisl,1996,8584
chanisl,1997,8690
chanisl,1998,8803
chanisl,1999,8923
chanisl,2000,9048
chanisl,2001,9254
chanisl,2002,9426
chanisl,2003,9558
chanisl,2004,9666
chanisl,2005,9807
chanisl,2006,10071
chanisl,2007,10327
chanisl,2008,10534
chanisl,2009,10687
chanisl,2010,10846
chanisl,2011,11158
chanisl,2012,11477
chanisl,2013,11759
chanisl,2014,11987
chanisl,2015,12194
chanisl,2016,12558
chanisl,2017,12963
chanisl,2018,13393
chanisl,2019,13824
chanisl,2020,14237
che,1960,226635
che,1961,231709
che,1962,238096
che,1963,243578
che,1964,247908
che,1965,251063
che,1966,257241
che,1967,263937
che,1968,270714
che,1969,277126
che,1970,282396
che,1971,290096
che,1972,298143
che,1973,305874
che,1974,312858
che,1975,317950
che,1976,324688
che,1977,331750
che,1978,339232
che,1979,346001
che,1980,351735
che,1981,355939
che,1982,358361
che,1983,359188
che,1984,360042
che,1985,362221
che,1986,366873
che,1987,372738
che,1988,379139
che,1989,384951
che,1990,390242
che,1991,397486
che,1992,402688
che,1993,406008
che,1994,408450
che,1995,410438
che,1996,417298
che,1997,423550
che,1998,430053
che,1999,436972
che,2000,443795
che,2001,452299
che,2002,460883
che,2003,469361
che,2004,478230
che,2005,487939
che,2006,499483
che,2007,513446
che,2008,530542
che,2009,548733
che,2010,566883
che,2011,584969
che,2012,603720
che,2013,623442
che,2014,642974
che,2015,660562
che,2016,679897
che,2017,696905
che,2018,712212
che,2019,728496
che,2020,746949
chl,1960,139388
chl,1961,144500
chl,1962,149260
chl,1963,153668
chl,1964,157750
chl,1965,161512
chl,1966,166128
chl,1967,170412
chl,1968,174444
chl,1969,178299
chl,1970,182054
chl,1971,187451
chl,1972,192664
chl,1973,197704
chl,1974,202594
chl,1975,207347
chl,1976,214083
chl,1977,220672
chl,1978,227020
chl,1979,232980
chl,1980,238521
chl,1981,245567
chl,1982,252354
chl,1983,259059
chl,1984,265906
chl,1985,273080
chl,1986,282366
chl,1987,291656
chl,1988,301511
chl,1989,312731
chl,1990,325716
chl,1991,341019
chl,1992,357871
chl,1993,375473
chl,1994,392676
chl,1995,408843
chl,1996,425519
chl,1997,441351
chl,1998,456533
chl,1999,471289
chl,2000,485818
chl,2001,501712
chl,2002,516968
chl,2003,532171
chl,2004,547962
chl,2005,564732
chl,2006,582974
chl,2007,602086
chl,2008,622279
chl,2009,643668
chl,2010,666435
chl,2011,690145
chl,2012,715004
chl,2013,741931
chl,2014,772296
chl,2015,807019
chl,2016,843309
chl,2017,883743
chl,2018,926711
chl,2019,969650
chl,2020,1010806
chn,1960,10406487
chn,1961,10403317
chn,1962,10400696
chn,1963,10434233
chn,1964,10386430
chn,1965,10298878
chn,1966,10846983
chn,1967,11395188
chn,1968,11948427
chn,1969,12485747
chn,1970,12989596
chn,1971,13648228
chn,1972,14268897
chn,1973,14875937
chn,1974,15487693
chn,1975,16108864
chn,1976,16914746
chn,1977,17728656
chn,1978,18578567
chn,1979,19464212
chn,1980,20364814
chn,1981,21453153
chn,1982,22564256
chn,1983,23639630
chn,1984,24621355
chn,1985,25530586
chn,1986,26431737
chn,1987,27259609
chn,1988,28046232
chn,1989,28866307
chn,1990,29793411
chn,1991,30642779
chn,1992,31630415
chn,1993,32712898
chn,1994,33801945
chn,1995,34838078
chn,1996,36244462
chn,1997,37456540
chn,1998,38544522
chn,1999,39626703
chn,2000,40763294
chn,2001,41956723
chn,2002,43220291
chn,2003,44503850
chn,2004,45688319
chn,2005,46731565
chn,2006,47804992
chn,2007,48739878
chn,2008,49619243
chn,2009,50549381
chn,2010,51606807
chn,2011,52965191
chn,2012,54416725
chn,2013,56050562
chn,2014,58081237
chn,2015,60628700
chn,2016,64025322
chn,2017,67946243
chn,2018,72012179
chn,2019,75826707
chn,2020,79153387
civ,1960,46059
civ,1961,48163
civ,1962,50402
civ,1963,52748
civ,1964,55188
civ,1965,57716
civ,1966,59933
civ,1967,62158
civ,1968,64470
civ,1969,66972
civ,1970,69740
civ,1971,72626
civ,1972,75800
civ,1973,79231
civ,1974,82886
civ,1975,86734
civ,1976,90524
civ,1977,94387
civ,1978,98407
civ,1979,102681
civ,1980,107296
civ,1981,112074
civ,1982,117126
civ,1983,122428
civ,1984,127924
civ,1985,133630
civ,1986,139821
civ,1987,145972
civ,1988,152248
civ,1989,158866
civ,1990,165966
civ,1991,173426
civ,1992,181043
civ,1993,188852
civ,1994,196848
civ,1995,205036
civ,1996,213599
civ,1997,221776
civ,1998,229541
civ,1999,236851
civ,2000,243702
civ,2001,251608
civ,2002,258401
civ,2003,264204
civ,2004,269219
civ,2005,273604
civ,2006,281431
civ,2007,288739
civ,2008,295323
civ,2009,300843
civ,2010,305148
civ,2011,314012
civ,2012,321719
civ,2013,328747
civ,2014,335723
civ,2015,342977
civ,2016,354868
civ,2017,366745
civ,2018,378415
civ,2019,389608
civ,2020,400219
cmr,1960,89656
cmr,1961,92361
cmr,1962,94883
cmr,1963,97251
cmr,1964,99505
cmr,1965,101669
cmr,1966,104432
cmr,1967,107093
cmr,1968,109636
cmr,1969,112035
cmr,1970,114291
cmr,1971,117348
cmr,1972,120224
cmr,1973,122947
cmr,1974,125527
cmr,1975,127994
cmr,1976,131389
cmr,1977,134606
cmr,1978,137662
cmr,1979,140573
cmr,1980,143355
cmr,1981,147221
cmr,1982,150845
cmr,1983,154269
cmr,1984,157554
cmr,1985,160748
cmr,1986,165108
cmr,1987,169320
cmr,1988,173365
cmr,1989,177212
cmr,1990,180877
cmr,1991,185526
cmr,1992,189813
cmr,1993,193755
cmr,1994,197395
cmr,1995,200773
cmr,1996,205218
cmr,1997,209107
cmr,1998,212538
cmr,1999,215563
cmr,2000,218234
cmr,2001,222891
cmr,2002,226937
cmr,2003,230376
cmr,2004,233209
cmr,2005,235452
cmr,2006,240203
cmr,2007,244440
cmr,2008,248186
cmr,2009,251482
cmr,2010,254394
cmr,2011,260294
cmr,2012,265730
cmr,2013,270816
cmr,2014,275719
cmr,2015,280577
cmr,2016,289233
cmr,2017,297756
cmr,2018,306085
cmr,2019,314133
cmr,2020,321895
cod,1960,174906
cod,1961,179412
cod,1962,183678
cod,1963,187735
cod,1964,191597
cod,1965,195268
cod,1966,201479
cod,1967,207541
cod,1968,213470
cod,1969,219309
cod,1970,225084
cod,1971,233045
cod,1972,240774
cod,1973,248338
cod,1974,255829
cod,1975,263321
cod,1976,273056
cod,1977,282718
cod,1978,292213
cod,1979,301399
cod,1980,310233
cod,1981,321196
cod,1982,331523
cod,1983,341393
cod,1984,351007
cod,1985,360542
cod,1986,372818
cod,1987,385143
cod,1988,397878
cod,1989,411394
cod,1990,425873
cod,1991,444056
cod,1992,463426
cod,1993,483223
cod,1994,502580
cod,1995,521134
cod,1996,538963
cod,1997,554507
cod,1998,568633
cod,1999,582345
cod,2000,596282
cod,2001,617086
cod,2002,638330
cod,2003,660036
cod,2004,682200
cod,2005,704817
cod,2006,732937
cod,2007,761550
cod,2008,790690
cod,2009,820405
cod,2010,850808
cod,2011,885755
cod,2012,921211
cod,2013,956934
cod,2014,992600
cod,2015,1028191
cod,2016,1066982
cod,2017,1105571
cod,2018,1144474
cod,2019,1184308
cod,2020,1225616
cog,1960,15178
cog,1961,15686
cog,1962,16191
cog,1963,16662
cog,1964,17081
cog,1965,17428
cog,1966,17948
cog,1967,18403
cog,1968,18793
cog,1969,19124
cog,1970,19408
cog,1971,19897
cog,1972,20326
cog,1973,20702
cog,1974,21001
cog,1975,21245
cog,1976,21750
cog,1977,22171
cog,1978,22522
cog,1979,22825
cog,1980,23076
cog,1981,23625
cog,1982,24119
cog,1983,24564
cog,1984,24941
cog,1985,25250
cog,1986,25871
cog,1987,26386
cog,1988,26811
cog,1989,27157
cog,1990,27440
cog,1991,28114
cog,1992,28694
cog,1993,29198
cog,1994,29624
cog,1995,29970
cog,1996,30824
cog,1997,31598
cog,1998,32301
cog,1999,32934
cog,2000,33497
cog,2001,34509
cog,2002,35451
cog,2003,36341
cog,2004,37193
cog,2005,38027
cog,2006,39333
cog,2007,40633
cog,2008,41889
cog,2009,43076
cog,2010,44163
cog,2011,45864
cog,2012,47466
cog,2013,49025
cog,2014,50627
cog,2015,52341
cog,2016,54758
cog,2017,57298
cog,2018,59957
cog,2019,62717
cog,2020,65580
col,1960,205824
col,1961,211924
col,1962,217547
col,1963,222995
col,1964,228705
col,1965,234943
col,1966,244139
col,1967,253915
col,1968,263983
col,1969,273963
col,1970,283751
col,1971,295828
col,1972,307477
col,1973,319103
col,1974,331201
col,1975,343982
col,1976,360430
col,1977,377000
col,1978,393493
col,1979,409669
col,1980,425477
col,1981,441936
col,1982,458489
col,1983,475242
col,1984,492210
col,1985,509552
col,1986,529790
col,1987,550054
col,1988,570703
col,1989,592244
col,1990,614991
col,1991,640773
col,1992,667028
col,1993,693977
col,1994,721841
col,1995,750809
col,1996,782238
col,1997,815094
col,1998,849077
col,1999,883612
col,2000,918544
col,2001,955398
col,2002,992230
col,2003,1029363
col,2004,1067271
col,2005,1106395
col,2006,1144620
col,2007,1184125
col,2008,1225650
col,2009,1269924
col,2010,1317713
col,2011,1369627
col,2012,1423335
col,2013,1481042
col,2014,1545872
col,2015,1619842
col,2016,1695069
col,2017,1779221
col,2018,1868853
col,2019,1958440
col,2020,2044504
com,1960,2720
com,1961,2753
com,1962,2772
com,1963,2783
com,1964,2782
com,1965,2771
com,1966,2832
com,1967,2889
com,1968,2946
com,1969,2993
com,1970,3036
com,1971,3139
com,1972,3236
com,1973,3338
com,1974,3432
com,1975,3530
com,1976,3686
com,1977,3851
com,1978,4014
com,1979,4175
com,1980,4320
com,1981,4492
com,1982,4634
com,1983,4757
com,1984,4876
com,1985,4979
com,1986,5126
com,1987,5271
com,1988,5411
com,1989,5539
com,1990,5652
com,1991,5827
com,1992,5987
com,1993,6142
com,1994,6288
com,1995,6423
com,1996,6613
com,1997,6783
com,1998,6945
com,1999,7098
com,2000,7248
com,2001,7461
com,2002,7662
com,2003,7847
com,2004,8017
com,2005,8171
com,2006,8400
com,2007,8614
com,2008,8810
com,2009,8981
com,2010,9130
com,2011,9348
com,2012,9539
com,2013,9732
com,2014,9948
com,2015,10200
com,2016,10573
com,2017,10974
com,2018,11402
com,2019,11846
com,2020,12304
cpv,1960,4049
cpv,1961,4024
cpv,1962,4022
cpv,1963,4032
cpv,1964,4048
cpv,1965,4054
cpv,1966,4128
cpv,1967,4195
cpv,1968,4262
cpv,1969,4337
cpv,1970,4428
cpv,1971,4720
cpv,1972,5002
cpv,1973,5253
cpv,1974,5453
cpv,1975,5592
cpv,1976,5731
cpv,1977,5817
cpv,1978,5865
cpv,1979,5899
cpv,1980,5915
cpv,1981,5948
cpv,1982,6001
cpv,1983,6058
cpv,1984,6082
cpv,1985,6067
cpv,1986,6058
cpv,1987,6018
cpv,1988,5990
cpv,1989,6037
cpv,1990,6191
cpv,1991,6356
cpv,1992,6605
cpv,1993,6911
cpv,1994,7223
cpv,1995,7522
cpv,1996,7842
cpv,1997,8145
cpv,1998,8446
cpv,1999,8750
cpv,2000,9064
cpv,2001,9446
cpv,2002,9831
cpv,2003,10207
cpv,2004,10537
cpv,2005,10807
cpv,2006,10711
cpv,2007,10562
cpv,2008,10381
cpv,2009,10172
cpv,2010,9916
cpv,2011,9585
cpv,2012,9186
cpv,2013,8780
cpv,2014,8464
cpv,2015,8288
cpv,2016,8374
cpv,2017,8592
cpv,2018,8902
cpv,2019,9224
cpv,2020,9542
cri,1960,19538
cri,1961,20270
cri,1962,21071
cri,1963,21911
cri,1964,22776
cri,1965,23664
cri,1966,24713
cri,1967,25802
cri,1968,26908
cri,1969,28047
cri,1970,29223
cri,1971,30598
cri,1972,31970
cri,1973,33358
cri,1974,34801
cri,1975,36313
cri,1976,38039
cri,1977,39762
cri,1978,41487
cri,1979,43210
cri,1980,44936
cri,1981,46638
cri,1982,48370
cri,1983,50143
cri,1984,51953
cri,1985,53819
cri,1986,56008
cri,1987,58213
cri,1988,60484
cri,1989,62921
cri,1990,65583
cri,1991,68429
cri,1992,71497
cri,1993,74751
cri,1994,78139
cri,1995,81630
cri,1996,85381
cri,1997,89194
cri,1998,93105
cri,1999,97172
cri,2000,101438
cri,2001,105997
cri,2002,110730
cri,2003,115639
cri,2004,120693
cri,2005,125903
cri,2006,131223
cri,2007,136578
cri,2008,142183
cri,2009,148308
cri,2010,155139
cri,2011,162323
cri,2012,170187
cri,2013,178555
cri,2014,187146
cri,2015,195843
cri,2016,204316
cri,2017,212866
cri,2018,221767
cri,2019,231456
cri,2020,242198
cub,1960,181611
cub,1961,188067
cub,1962,193761
cub,1963,199393
cub,1964,206122
cub,1965,214549
cub,1966,223252
cub,1967,234286
cub,1968,246730
cub,1969,258953
cub,1970,270138
cub,1971,283251
cub,1972,294523
cub,1973,304624
cub,1974,314895
cub,1975,326017
cub,1976,336975
cub,1977,348904
cub,1978,361240
cub,1979,372704
cub,1980,382672
cub,1981,394352
cub,1982,403521
cub,1983,411178
cub,1984,418924
cub,1985,427600
cub,1986,432711
cub,1987,438686
cub,1988,445076
cub,1989,451168
cub,1990,456727
cub,1991,462140
cub,1992,467707
cub,1993,472994
cub,1994,477518
cub,1995,481189
cub,1996,488754
cub,1997,494477
cub,1998,499444
cub,1999,505172
cub,2000,512451
cub,2001,521575
cub,2002,532201
cub,2003,544106
cub,2004,556664
cub,2005,569605
cub,2006,586016
cub,2007,602394
cub,2008,618750
cub,2009,635251
cub,2010,652086
cub,2011,667951
cub,2012,683327
cub,2013,698744
cub,2014,714909
cub,2015,732218
cub,2016,749522
cub,2017,768518
cub,2018,787813
cub,2019,805119
cub,2020,819532
cyp,1960,16623
cyp,1961,17031
cyp,1962,17351
cyp,1963,17479
cyp,1964,17450
cyp,1965,17426
cyp,1966,19164
cyp,1967,21221
cyp,1968,23485
cyp,1969,25879
cyp,1970,28383
cyp,1971,28704
cyp,1972,28943
cyp,1973,29052
cyp,1974,29047
cyp,1975,29004
cyp,1976,29265
cyp,1977,29466
cyp,1978,29577
cyp,1979,29557
cyp,1980,29412
cyp,1981,29902
cyp,1982,30329
cyp,1983,30720
cyp,1984,31121
cyp,1985,31571
cyp,1986,31907
cyp,1987,32382
cyp,1988,32986
cyp,1989,33674
cyp,1990,34399
cyp,1991,35172
cyp,1992,35966
cyp,1993,36822
cyp,1994,37767
cyp,1995,38812
cyp,1996,39505
cyp,1997,40240
cyp,1998,41035
cyp,1999,41892
cyp,2000,42831
cyp,2001,43902
cyp,2002,45121
cyp,2003,46511
cyp,2004,48038
cyp,2005,49604
cyp,2006,51128
cyp,2007,52577
cyp,2008,54035
cyp,2009,55583
cyp,2010,57271
cyp,2011,59146
cyp,2012,61097
cyp,2013,63135
cyp,2014,65238
cyp,2015,67352
cyp,2016,69623
cyp,2017,71922
cyp,2018,74292
cyp,2019,76771
cyp,2020,79358
cze,1960,360909
cze,1961,368290
cze,1962,377240
cze,1963,386469
cze,1964,396695
cze,1965,407590
cze,1966,421631
cze,1967,435188
cze,1968,447790
cze,1969,458867
cze,1970,465411
cze,1971,476141
cze,1972,487096
cze,1973,496397
cze,1974,505347
cze,1975,514198
cze,1976,527376
cze,1977,540663
cze,1978,550721
cze,1979,552642
cze,1980,542628
cze,1981,530080
cze,1982,509848
cze,1983,486164
cze,1984,466471
cze,1985,454690
cze,1986,460032
cze,1987,469823
cze,1988,481352
cze,1989,490626
cze,1990,494198
cze,1991,502039
cze,1992,508879
cze,1993,513534
cze,1994,516239
cze,1995,517278
cze,1996,525927
cze,1997,533917
cze,1998,540489
cze,1999,544316
cze,2000,543956
cze,2001,547507
cze,2002,548472
cze,2003,548974
cze,2004,551331
cze,2005,557390
cze,2006,570046
cze,2007,587028
cze,2008,607777
cze,2009,628920
cze,2010,650101
cze,2011,676523
cze,2012,704137
cze,2013,731649
cze,2014,758971
cze,2015,785503
cze,2016,814946
cze,2017,842562
cze,2018,868331
cze,2019,892352
cze,2020,912917
deu,1960,3362751
deu,1961,3423082
deu,1962,3481579
deu,1963,3539740
deu,1964,3597789
deu,1965,3665208
deu,1966,3765664
deu,1967,3853448
deu,1968,3937439
deu,1969,4026220
deu,1970,4085518
deu,1971,4174110
deu,1972,4261337
deu,1973,4327426
deu,1974,4365127
deu,1975,4366632
deu,1976,4412252
deu,1977,4443724
deu,1978,4453542
deu,1979,4431495
deu,1980,4373400
deu,1981,4312621
deu,1982,4203419
deu,1983,4069678
deu,1984,3942494
deu,1985,3846807
deu,1986,3826114
deu,1987,3832227
deu,1988,3864551
deu,1989,3921925
deu,1990,3989736
deu,1991,4102843
deu,1992,4225171
deu,1993,4345461
deu,1994,4445430
deu,1995,4532423
deu,1996,4674563
deu,1997,4791364
deu,1998,4899396
deu,1999,5031333
deu,2000,5201170
deu,2001,5424074
deu,2002,5676897
deu,2003,5935815
deu,2004,6174953
deu,2005,6380724
deu,2006,6592525
deu,2007,6773046
deu,2008,6923437
deu,2009,7050239
deu,2010,7170004
deu,2011,7125218
deu,2012,7209553
deu,2013,7292826
deu,2014,7388925
deu,2015,7526372
deu,2016,7636022
deu,2017,7713291
deu,2018,7784757
deu,2019,7851701
deu,2020,7912469
dji,1960,867
dji,1961,910
dji,1962,973
dji,1963,1046
dji,1964,1127
dji,1965,1217
dji,1966,1298
dji,1967,1390
dji,1968,1487
dji,1969,1597
dji,1970,1717
dji,1971,1819
dji,1972,1926
dji,1973,2054
dji,1974,2226
dji,1975,2450
dji,1976,2651
dji,1977,2908
dji,1978,3197
dji,1979,3487
dji,1980,3765
dji,1981,3982
dji,1982,4158
dji,1983,4332
dji,1984,4534
dji,1985,4799
dji,1986,5146
dji,1987,5556
dji,1988,6001
dji,1989,6448
dji,1990,6869
dji,1991,7174
dji,1992,7415
dji,1993,7621
dji,1994,7818
dji,1995,8040
dji,1996,8375
dji,1997,8741
dji,1998,9131
dji,1999,9519
dji,2000,9909
dji,2001,10300
dji,2002,10671
dji,2003,11055
dji,2004,11461
dji,2005,11922
dji,2006,12471
dji,2007,13096
dji,2008,13800
dji,2009,14577
dji,2010,15403
dji,2011,16186
dji,2012,16969
dji,2013,17724
dji,2014,18431
dji,2015,19075
dji,2016,19720
dji,2017,20316
dji,2018,20919
dji,2019,21589
dji,2020,22372
dnk,1960,223859
dnk,1961,227869
dnk,1962,232000
dnk,1963,236062
dnk,1964,240003
dnk,1965,243786
dnk,1966,248700
dnk,1967,253360
dnk,1968,257405
dnk,1969,261263
dnk,1970,265676
dnk,1971,271866
dnk,1972,277388
dnk,1973,282701
dnk,1974,287354
dnk,1975,291269
dnk,1976,296396
dnk,1977,301223
dnk,1978,305550
dnk,1979,309055
dnk,1980,311524
dnk,1981,314783
dnk,1982,316968
dnk,1983,318495
dnk,1984,319696
dnk,1985,320975
dnk,1986,324718
dnk,1987,327715
dnk,1988,329640
