geo,time,bm_gsr_mrch_cd
mmr,2018,15207448752.5203
mmr,2019,13691174792.6009
mne,2007,2776344393.23828
mne,2008,3640283353.21727
mne,2009,2248422275.56129
mne,2010,2128054843.12093
mne,2011,2473261907.73443
mne,2012,2273013418.28364
mne,2013,2289409954.94617
mne,2014,2301461060.47071
mne,2015,1988992714.20291
mne,2016,2226081921.17463
mne,2017,2543910808.99683
mne,2018,2928206572.1436
mne,2019,2831736089.10141
mne,2020,2342418119.26557
mne,2021,2881617736.7027
mng,1981,1240700000
mng,1982,1352500000
mng,1983,1362300000
mng,1984,1308800000
mng,1985,1365700000
mng,1986,1692000000
mng,1987,1681400000
mng,1988,1701900000
mng,1989,1758900000
mng,1990,941700000
mng,1991,447600000
mng,1992,384900000
mng,1993,344500000
mng,1994,333300000
mng,1995,425700000
mng,1996,459700000
mng,1997,488020000
mng,1998,524200000
mng,1999,510709216
mng,2000,608358250
mng,2001,623786536
mng,2002,680276500
mng,2003,746800000
mng,2004,971284240
mng,2005,1165601710
mng,2006,1407697250.8
mng,2007,2003102504
mng,2008,3138038153.89202
mng,2009,2059062461.03415
mng,2010,3079892252.98932
mng,2011,6725153314.92514
mng,2012,6830256838.72759
mng,2013,6397471949.91393
mng,2014,5293135245.48101
mng,2015,3883798135.73303
mng,2016,3466192984.30815
mng,2017,4344576392.27305
mng,2018,5871288932.51583
mng,2019,6024732737.18985
mng,2020,5235104422.79315
moz,2005,2242326659.4663
moz,2006,2648841833.95032
moz,2007,2811131819.14497
moz,2008,3643424512.03357
moz,2009,3422006064.65355
moz,2010,3512426634.08857
moz,2011,5367584061.17029
moz,2012,7903056608.13997
moz,2013,8479527574.83007
moz,2014,7951655998.82327
moz,2015,7576564546.54843
moz,2016,4732896768.44782
moz,2017,5223088839.92543
moz,2018,6168694744.56097
moz,2019,6752556187.97862
moz,2020,5882699897.51471
mrt,1975,208494522.00673
mrt,1976,272021056.26156
mrt,1977,295522306.20935
mrt,1978,267099918.76523
mrt,1979,286016233.58937
mrt,1980,321273973.67767
mrt,1981,386223794.32318
mrt,1982,426566650.033
mrt,1983,378240642.20595
mrt,1984,302115876.9158
mrt,1985,333904131.80436
mrt,1986,401196638.65636
mrt,1987,359185146.75029
mrt,1988,348853431.95332
mrt,1989,349327521.64333
mrt,1990,382910096.88744
mrt,1991,399105099.91356
mrt,1992,461271965.22908
mrt,1993,400369739.31998
mrt,1994,352271899.65608
mrt,1995,292559818.13745
mrt,1996,346104235.23982
mrt,1997,316463254.01704
mrt,1998,318666849.41925
mrt,2012,3128825829.56439
mrt,2013,3044334095.54624
mrt,2014,2650402610.65559
mrt,2015,1948002120.91397
mrt,2016,1900061698.88408
mrt,2017,2093931423.83312
mrt,2018,2601454256.29344
mrt,2019,2889457235.37953
mrt,2020,2878853980.07752
mus,1976,307414849.20096
mus,1977,367774572.9087
mus,1978,418446361.78305
mus,1979,484297326.40149
mus,1980,515857566.63963
mus,1981,475911169.99335
mus,1982,396687069.74585
mus,1983,385778476.38218
mus,1984,414989976.10257
mus,1985,465274907.21446
mus,1986,622068698.3551
mus,1987,925438692.98673
mus,1988,1177803534.45245
mus,1989,1217657975.0947
mus,1990,1494806056.90911
mus,1991,1438509868.35275
mus,1992,1493907907.80607
mus,1993,1576040378.45595
mus,1994,1773905877.94235
mus,1995,1812229732.38533
mus,1996,2136274659.10906
mus,1997,2036115021.30501
mus,1998,1933342086.01384
mus,1999,2107853728.47209
mus,2000,1944356995.5037
mus,2001,1845970237.12688
mus,2002,2012562577.88133
mus,2003,2201072973.85182
mus,2004,2572585605.64069
mus,2005,2935200755.60326
mus,2006,3408815876.04116
mus,2007,3655656548.02147
mus,2008,4385993313.53399
mus,2009,3503926834.43148
mus,2010,4156740346.67973
mus,2011,4917361939.32371
mus,2012,5104770500.06472
mus,2013,5139046466.41495
mus,2014,5353894555.11422
mus,2015,4524114794.3875
mus,2016,4407446279.70272
mus,2017,4990109379.19137
mus,2018,5380746637.59276
mus,2019,5293585945.00014
mus,2020,3914640434.48231
mwi,1977,182960307.94955
mwi,1978,263942279.08758
mwi,1979,317550511.55753
mwi,1980,307968642.8257
mwi,1981,244275912.16783
mwi,1982,214019949.01151
mwi,1983,216213762.3733
mwi,1984,162022952.12966
mwi,1985,176662549.5601
mwi,1986,154104620.65181
mwi,1987,177612374.46194
mwi,1988,253035485.54917
mwi,1989,204781681.86605
mwi,1990,280297973.10131
mwi,1991,415829487.43674
mwi,1992,414955790.80191
mwi,1993,340239704.70161
mwi,1994,483137514.80157
mwi,1995,508771554.08607
mwi,1996,587548485.15201
mwi,1997,698659409.79101
mwi,1998,500592608.40578
mwi,1999,575009379.88427
mwi,2000,461970787.05497
mwi,2001,472210792.64239
mwi,2002,573238273.80384
mwi,2003,764397441.83764
mwi,2004,906301144.10398
mwi,2005,1149964879.31057
mwi,2006,1160674250.32368
mwi,2007,1385344978.96789
mwi,2008,1818641599.48903
mwi,2009,2008332759.98452
mwi,2010,2402607685.52008
mwi,2011,2632460650.19736
mwi,2012,2327104188.14761
mwi,2013,2712572448.79715
mwi,2014,2745378268.0651
mwi,2015,2220027511.13101
mwi,2016,2156186682.92455
mwi,2017,2486514256.5483
mwi,2018,2603735395.24194
mwi,2019,2815031774.76922
mwi,2020,2696297627.47567
mys,1974,3958760318.07832
mys,1975,3550864392.03985
mys,1976,3811809607.49791
mys,1977,4551690515.45157
mys,1978,5760259064.97663
mys,1979,7913850421.38905
mys,1980,10569238901.0382
mys,1981,11886073893.5192
mys,1982,12801278876.4202
mys,1983,13366074318.2072
mys,1984,13589961494.4527
mys,1985,11677210410.6187
mys,1986,10440677528.3837
mys,1987,12093402293.8477
mys,1988,15553405843.6806
mys,1989,20498429525.5352
mys,1990,26280327187.0234
mys,1991,33321010399.7478
mys,1992,36672533253.0767
mys,1993,43201202752.8122
mys,1994,55320046184.5068
mys,1995,71870587980.8403
mys,1996,73136806584.41118
mys,1997,74028727749.9162
mys,1998,54377830864.7874
mys,1999,61404105263.1579
mys,2000,77519236842.1053
mys,2001,69524736842.1053
mys,2002,75221210526.3158
mys,2003,79281578947.36838
mys,2004,99217134210.52631
mys,2005,108621428220.231
mys,2006,123443067166.853
mys,2007,138432168743.74701
mys,2008,148391351161.06299
mys,2009,117326991631.506
mys,2010,148932471858.897
mys,2011,169225636072.18201
mys,2012,172152028141.164
mys,2013,171707920960.845
mys,2014,172877628664.17599
mys,2015,146687100438.99399
mys,2016,140985502810.93399
mys,2017,159270121798.50601
mys,2018,177229630861.57501
mys,2019,167149541157.06
mys,2020,152279515116.25101
mys,2021,194773099842.444
nam,1990,1230230112.55208
nam,1991,1228364022.21405
nam,1992,1389088471.68536
nam,1993,1334958682.85586
nam,1994,1406275302.40852
nam,1995,1548157818.19285
nam,1996,1530859612.66618
nam,1997,1614965691.62721
nam,1998,1450938439.15706
nam,1999,1401282529.58684
nam,2000,1309967843.05003
nam,2001,1349010442.40968
nam,2002,1282497489.50853
nam,2003,1726036504.73085
nam,2004,2110287811.41884
nam,2005,2321404909.68939
nam,2006,2545893272.19629
nam,2007,3097429734.87556
nam,2008,4103516034.66978
nam,2009,4465836750.80777
nam,2010,5225114013.84967
nam,2011,5549449986.31158
nam,2012,6455638028.81257
nam,2013,6113995142.74908
nam,2014,6760763009.46143
nam,2015,6350912556.72336
nam,2016,5609887998.46469
nam,2017,5554177630.42192
nam,2018,5745325850.64697
nam,2019,5181384624.50292
nam,2020,4071487621.47246
ncl,2002,1067769462.16041
ncl,2003,1407445726.55185
ncl,2004,1472869816.68439
ncl,2005,1638894807.19217
ncl,2006,1932287533.2707
ncl,2007,2590118662.67525
ncl,2008,3035897387.40177
ncl,2009,2347068943.69845
ncl,2010,3032433673.23694
ncl,2011,3410302587.79329
ncl,2012,3087866319.71055
ncl,2013,3076089125.83438
ncl,2014,3144302345.63196
ncl,2015,2580441605.50018
ncl,2016,2267073342.79131
ner,1974,144895403.74214
ner,1975,147956562.34186
ner,1976,198384188.9317
ner,1977,241346774.85406
ner,1978,410616413.43563
ner,1979,527036166.85906
ner,1980,677377419.31105
ner,1981,591786480.69905
ner,1982,515324947.7426
ner,1983,331575076.37819
ner,1984,269919214.49991
ner,1985,345637216.70437
ner,1986,379904005.82154
ner,1987,448394694.2202
ner,1988,459280906.70556
ner,1989,414794850.8312
ner,1990,501732159.44062
ner,1991,417873495.18579
ner,1992,396529094.22345
ner,1993,312142233.46908
ner,1994,271305342.29741
ner,1995,305628530.6811
ner,1996,349887889.11559
ner,1997,298398388.28231
ner,1998,402643080.7403
ner,1999,333172833.92829
ner,2000,323524949.63578
ner,2001,330144404.09234
ner,2002,372224415.1292
ner,2003,488495011.72946
ner,2004,589980204.24966
ner,2005,768816634.7195
ner,2006,748183054.91509
ner,2007,915129843.74424
ner,2008,1354739784.46043
ner,2009,1800446185.24323
ner,2010,1964456894.93875
ner,2011,2195231866.02776
ner,2012,1902877169.13156
ner,2013,2018375701.97916
ner,2014,2193370375.43015
ner,2015,1976438463.56093
ner,2016,1716522868.06601
ner,2017,1956420175.61377
ner,2018,2282333572.9888
ner,2019,2326092477.08482
ner,2020,2466383770.40838
nga,1977,9680455588.62947
nga,1978,11607626444.3584
nga,1979,11819392125.1653
nga,1980,14728020161.3847
nga,1981,18984692892.3243
nga,1982,14873906744.4872
nga,1983,11435515387.9136
nga,1984,8855521100.85585
nga,1985,7447072055.5875
nga,1986,3137604914.3926
nga,1987,4081635352.10079
nga,1988,4354892035.06013
nga,1989,3693411915.02478
nga,1990,4932440119.50739
nga,1991,7813163333.13755
nga,1992,7180671768.75694
nga,1993,6661691668.38196
nga,1994,6511456628.47791
nga,1995,2558328250.80466
nga,1996,2017343885.42007
nga,1997,2898202022.15501
nga,1998,2624690794.97172
nga,1999,8587971812.2855
nga,2000,8717239390.08564
nga,2001,11096414002.3599
nga,2002,10875792250.6557
nga,2003,16151796883.4339
nga,2004,15008992495.7497
nga,2005,26003095375.33369
nga,2006,21987687010.1436
nga,2007,28296084705.1923
nga,2008,39831771575.3947
nga,2009,30783444160.3812
nga,2010,49520486754.8689
nga,2011,66222804644.9434
nga,2012,56933227904.3573
nga,2013,54851077399.7617
nga,2014,61536216035.2109
nga,2015,52334758960.5012
nga,2016,35239953320.3609
nga,2017,32669337890.9403
nga,2018,40753698152.9092
nga,2019,62110034588.8797
nga,2020,52345924542.99689
nic,1977,704200000
nic,1978,553300000
nic,1979,388900000
nic,1980,802900000
nic,1981,922400000
nic,1982,723500000
nic,1983,742300000
nic,1984,735300000
nic,1985,794100000
nic,1986,677400000
nic,1987,734400000
nic,1988,718300000
nic,1989,547300000
nic,1990,569700000
nic,1991,688000000
nic,1992,770800000
nic,1993,659400000
nic,1994,780500000
nic,1995,881400000
nic,1996,1043400000
nic,1997,1370600000
nic,1998,1397000000
nic,1999,1698100000
nic,2000,1653200000
nic,2001,1617300000
nic,2002,1617500000
nic,2003,1726100000
nic,2004,2027700000
nic,2005,2404600000
nic,2006,3200600000
nic,2007,3778100000
nic,2008,4518300000
nic,2009,3697300000
nic,2010,4512900000
nic,2011,5669600000
nic,2012,6209800000
nic,2013,6113900000
nic,2014,6318700000
nic,2015,6387600000
nic,2016,6291600000
nic,2017,6549100000
nic,2018,5801500000
nic,2019,5396900000
nic,2020,5323700000
nld,1967,7388950270.89529
nld,1968,8068508281.45318
nld,1969,9622099440.54975
nld,1970,11744475129.6214
nld,1971,13064854479.3085
nld,1972,15105505040.1681
nld,1973,20916957439.2744
nld,1974,29871432086.2938
nld,1975,31060671862.8469
nld,1976,34914859877.6545
nld,1977,40013266848.44589
nld,1978,46816600056.5944
nld,1979,59901906989.8108
nld,1980,68764035249.7942
nld,1981,59074198661.29649
nld,1982,55653114917.2513
nld,1983,54643161488.2314
nld,1984,54335321008.0173
nld,1985,56892690403.9691
nld,1986,66051386865.951
nld,1987,80991176220.3774
nld,1988,88965615624.4567
nld,1989,93162460460.46129
nld,1990,111740766320.539
nld,1991,111884863915.72099
nld,1992,117857318931.36501
nld,1993,105153550178.30499
nld,1994,117134266282.666
nld,1995,165064342186.54099
nld,1996,165295076077.423
nld,1997,160843813470.24799
nld,1998,169961372901.34799
nld,1999,174181525824.24899
nld,2000,180240689273.62799
nld,2001,177390376802.79199
nld,2002,185632992577.60501
nld,2003,222364056404.44199
nld,2004,266287905188.34799
nld,2005,290446010940.28998
nld,2006,332963981126.76202
nld,2007,393076433769.61499
nld,2008,450144071239.90997
nld,2009,348431294138.84198
nld,2010,397633766287.30096
nld,2011,464649913441.48999
nld,2012,455256538629.198
nld,2013,467538678107.13
nld,2014,470145945467.65997
nld,2015,391518831959.97906
nld,2016,392968644277.146
nld,2017,439411363513.42706
nld,2018,487951545689.42401
nld,2019,481576055034.92999
nld,2020,455830227466.38702
nld_curacao,2011,2100156424.58101
nld_curacao,2012,2237435754.18994
nld_curacao,2013,1883307262.56983
nld_curacao,2014,1803687150.83799
nld_curacao,2015,1518519553.07263
nld_curacao,2016,1426346368.71508
nld_curacao,2017,1468888841.56425
nld_curacao,2018,1757053885.36313
nld_curacao,2019,1461056693.07821
nld_curacao,2020,1210134145.22346
nor,1975,10141333751.1546
nor,1976,11607712460.7525
nor,1977,13204901243.0013
nor,1978,11545247694.4438
nor,1979,13600634580.9081
nor,1980,16752722954.9153
nor,1981,15454247906.0378
nor,1982,15290992285.9472
nor,1983,13704668177.7698
nor,1984,13951824106.0392
nor,1985,15337689506.8959
nor,1986,20238342142.867
nor,1987,21936135132.0909
nor,1988,23280132945.7024
nor,1989,23395082113.3024
nor,1990,26547990062.05849
nor,1991,25499130949.8886
nor,1992,26190840481.8247
nor,1993,24430059832.33789
nor,1994,26980342707.209
nor,1995,32893803617.0997
nor,1996,36338053129.6112
nor,1997,36792903059.4244
nor,1998,37958192613.9677
nor,1999,34595796711.0265
nor,2000,33740476346.95029
nor,2001,32186262040.4185
nor,2002,34657703334.4096
nor,2003,39992022511.0491
nor,2004,48574040735.6382
nor,2005,54743343662.43649
nor,2006,63580228086.60329
nor,2007,78372462952.90659
nor,2008,86849866100.05769
nor,2009,68125601565.7787
nor,2010,75038153206.62129
nor,2011,91010150206.37827
nor,2012,87798690551.89191
nor,2013,91599683148.1552
nor,2014,91215610257.53299
nor,2015,76346268040.95821
nor,2016,75984841181.87889
nor,2017,80573695655.06529
nor,2018,88105673271.8501
nor,2019,87586141833.0385
nor,2020,82396313836.99059
npl,1976,154105939.36181
npl,1977,165702361.77398
npl,1978,220473690.57281
npl,1979,251378043.59727
npl,1980,327951003.67768
npl,1981,362365881.26244
npl,1982,406337827.02201
npl,1983,468260381.89108
npl,1984,402900789.50384
npl,1985,444034739.61573
npl,1986,436481389.05189
npl,1987,512363004.44358
npl,1988,664860299.06917
npl,1989,568128593.46993
npl,1990,666592748.70276
npl,1991,756876105.62079
npl,1992,752056056.09417
npl,1993,858592006.93546
npl,1994,1158937087.96361
npl,1995,1310834576.66248
npl,1996,1494678668.85787
npl,1997,1691872531.60089
npl,1998,1239103937.18142
npl,1999,1494171119.51449
npl,2000,1590108862.4133
npl,2001,1485725274.2973
npl,2002,1425398101.00038
npl,2003,1665934404.80186
npl,2004,1908001848.76539
npl,2005,2276461352.71976
npl,2006,2441024153.03509
npl,2007,2932574156.47086
npl,2008,3519343419.47759
npl,2009,4259355805.96306
npl,2010,5009190070.62951
npl,2011,5665081713.20755
npl,2012,5949484817.89835
npl,2013,6536392557.21187
npl,2014,7580410927.61028
npl,2015,6510735868.80194
npl,2016,8764295997.70709
npl,2017,10200390539.9328
npl,2018,12862981205.4652
npl,2019,12118399368.3196
npl,2020,9597003835.76661
npl,2021,15416760602.7434
nru,2008,19969411.7351
nru,2009,22011602.38057
nru,2010,16233704.44866
nru,2011,29534243.8535
nru,2012,34832631.63123
nru,2013,36795705.94301
nru,2014,54248394.3355
nru,2015,61838810.97641
nru,2016,57032838.38828
nru,2017,53675821.87762
nru,2018,60576610.98126
nzl,2000,12850309726.6231
nzl,2001,12464772311.2563
nzl,2002,14386535121.8874
nzl,2003,17411671800.6255
nzl,2004,22190033682.8869
nzl,2005,25056852917.2233
nzl,2006,25006521634.879
nzl,2007,29489030865.3236
nzl,2008,33228753129.7412
nzl,2009,24269876540.7344
nzl,2010,29725118261.5021
nzl,2011,35906800585.6922
nzl,2012,37594807312.3938
nzl,2013,38674691221.6356
nzl,2014,41000224270.2364
nzl,2015,35786384867.006
nzl,2016,35560210896.452
nzl,2017,39787803636.0827
nzl,2018,43439684500.7663
nzl,2019,42124582220.268
nzl,2020,36788251868.8863
omn,1974,551534454.40514
omn,1975,907932834.12835
omn,1976,1000000002.89519
omn,1977,1044006951.48815
omn,1978,1157209036.35556
omn,1979,1285176610.55349
omn,1980,1779965262.82561
omn,1981,2296178350.59693
omn,1982,2582513035.84978
omn,1983,2360451657.09453
omn,1984,2639567458.07315
omn,1985,3027837693.07604
omn,1986,2309009828.78116
omn,1987,1768530559.16775
omn,1988,2106631989.59688
omn,1989,2225487646.29389
omn,1990,2623407022.10663
omn,1991,3111833550.06502
omn,1992,3626788036.41092
omn,1993,4029908972.69181
omn,1994,3693107932.37971
omn,1995,4049934980.49415
omn,1996,4230999944.98049
omn,1997,4644999939.59688
omn,1998,5212999966.10533
omn,1999,4298999972.04811
omn,2000,4593000000
omn,2001,5308192457.73732
omn,2002,5633289986.9961
omn,2003,6085825747.72432
omn,2004,7872561768.53056
omn,2005,8028608582.57477
omn,2006,9881144343.30299
omn,2007,14343302990.8973
omn,2008,20707152145.6437
omn,2009,16051755526.658
omn,2010,17875162548.7646
omn,2011,21496759427.8283
omn,2012,25628889466.8401
omn,2013,32043088582.5748
omn,2014,27889070221.0663
omn,2015,26563679141.7425
omn,2016,21286568270.48109
omn,2017,24121331062.1203
omn,2018,23645752555.6957
omn,2019,20456781081.75949
omn,2020,18891027308.1925
pak,1976,2202087204.72667
pak,1977,2499244147.09185
pak,1978,3236250197.45248
pak,1979,4309384592.4557
pak,1980,5470407618.63659
pak,1981,5682517594.57348
pak,1982,5770827042.97438
pak,1983,5618267352.56912
pak,1984,6263361659.55881
pak,1985,5905892147.92347
pak,1986,5999165489.804
pak,1987,6283337656.59508
pak,1988,7130851527.64538
pak,1989,7400895822.20593
pak,1990,8132503396.3656
pak,1991,8683283102.87071
pak,1992,9716526928.39292
pak,1993,9379891899.21855
pak,1994,9355275505.23871
pak,1995,11247761165.1947
pak,1996,12163732482.0271
pak,1997,10750177379.1813
pak,1998,9834000000
pak,1999,9520000000
pak,2000,9896000000
pak,2001,9741000000
pak,2002,10428000000
pak,2003,11978000000
pak,2004,16643000000
pak,2005,21683200000
pak,2006,26597000000
pak,2007,28639000000
pak,2008,38132000000
pak,2009,28536000000
pak,2010,32843000000
pak,2011,38995000000
pak,2012,40385000000
pak,2013,41214000000
pak,2014,42675000000
pak,2015,39815000000
pak,2016,42200000000
pak,2017,52757000000
pak,2018,56753000000
pak,2019,47681000000
pak,2020,43532000000
pak,2021,67039000000
pan,1977,790400000
pan,1978,862100000
pan,1979,1085700000
pan,1980,2802900000
pan,1981,3114800000
pan,1982,2880400000
pan,1983,2216500000
pan,1984,2377100000
pan,1985,2569300000
pan,1986,2669100000
pan,1987,2842300000
pan,1988,2348200000
pan,1989,2865200000
pan,1990,3503100000
pan,1991,4590500000
pan,1992,5478800000
pan,1993,5749900000
pan,1994,6294700000
pan,1995,6678200000
pan,1996,6465700000
pan,1997,7342800000
pan,1998,7616700000
pan,1999,6618300000
pan,2000,6969700000
pan,2001,6678500000
pan,2002,6342000000
pan,2003,6272600000
pan,2004,7615700000
pan,2005,8932100000
pan,2006,10189280000
pan,2007,13488000000
pan,2008,18043800000
pan,2009,15357200000
pan,2010,18709500000
pan,2011,25661500000
pan,2012,27761700000
pan,2013,26493400000
pan,2014,25783100000
pan,2015,22541800000
pan,2016,20693756500
pan,2017,22286266066
pan,2018,23960568503.62
pan,2019,22252404171
pan,2020,14342585251.37
per,1977,2164000000
per,1978,1600500000
per,1979,1951300000
per,1980,3090000000
per,1981,3802000000
per,1982,3721000000
per,1983,2722000000
per,1984,2140000000
per,1985,1830000000
per,1986,2649290000
per,1987,3215080000
per,1988,2854070000
per,1989,2233190000
per,1990,2889000000
per,1991,3562000000
per,1992,3900000000
per,1993,3971524864.05
per,1994,5307377196.56
per,1995,7422812071.37
per,1996,7682342840.75
per,1997,8271791462.55
per,1998,7877174408.3
per,1999,6440563648.26
per,2000,7046877429.09
per,2001,6893554114.5802
per,2002,7116971795.59938
per,2003,8010809633.92855
per,2004,9582510665.99416
per,2005,11782184510.235
per,2006,14468113512.1268
per,2007,19257946575.5294
per,2008,28078161331.8918
per,2009,20808084070.5947
per,2010,28391271227.79309
per,2011,36448776804.7931
per,2012,40279232746.7931
per,2013,41703453761.7931
per,2014,40711494254.7931
per,2015,36962022697.7931
per,2016,34908473497.7931
per,2017,38331170100.7931
per,2018,41865579924.7932
per,2019,41101171581.7932
per,2020,34708898909.7931
phl,1977,3915000000
phl,1978,4732000000
phl,1979,6142000000
phl,1980,7727000000
phl,1981,7946000000
phl,1982,7667000000
phl,1983,7487000000
phl,1984,6070000000
phl,1985,5111000000
phl,1986,5044000000
phl,1987,6737000000
phl,1988,8159000000
phl,1989,10419000000
phl,1990,12206000000
phl,1991,12051000000
phl,1992,14519000000
phl,1993,17597000000
phl,1994,21333000000
phl,1995,26391000000
phl,1996,31885000000
phl,1997,36355000000
phl,1998,29524000000
phl,1999,26029000000
phl,2000,30055000000
phl,2001,27564000000
phl,2002,29093000000
phl,2003,31615000000
phl,2004,34158000000
phl,2005,37307405807.3696
phl,2006,42193601225.3205
phl,2007,46768758845.3464
phl,2008,53324367113.8355
phl,2009,43003010235.515
phl,2010,53630915708.0919
phl,2011,58704507744.0449
phl,2012,65310365443.9378
phl,2013,62174376900.707
phl,2014,67154110407.5841
phl,2015,66506329326.4726
phl,2016,78283237169.2963
phl,2017,92029051174.0083
phl,2018,102949246902.72301
phl,2019,102788477624.601
phl,2020,81986787675.94998
phl,2021,107949671451.785
plw,2005,108083237.18
plw,2006,115280136.25
plw,2007,108529628.00212
plw,2008,120311737.08858
plw,2009,94032984.0494
plw,2010,102753038.3337
plw,2011,125057334.8273
plw,2012,138935816.2593
plw,2013,146508814.5041
plw,2014,177732852.3467
plw,2015,156836482.41
plw,2016,158731575.56
plw,2017,153521637.4
png,1976,434197787.81904
png,1977,559886845.32682
png,1978,688357971.9411
png,1979,783344459.3688
png,1980,1020506181.20661
png,1981,1096405824.1992
png,1982,1017564351.2042
png,1983,974767090.44255
png,1984,962785464.36388
png,1985,874772890.66076
png,1986,928832287.73819
png,1987,1129558784.03421
png,1988,1384450742.4707
png,1989,1341298838.69289
png,1990,1105932267.04847
png,1991,1403923882.26059
png,1992,1322871821.86704
png,1993,1134650068.75035
png,1994,1324897341.63218
png,1995,1262403722.10329
png,1996,1513251090.15008
png,1997,1483296285.8427
png,1998,1078299350.83569
png,1999,1071427098.55374
png,2000,998798868.02754
png,2001,932393891.04293
png,2002,1076675986.18023
png,2003,1189217705.81344
png,2004,1460494194.58696
png,2005,1524776825.61717
png,2006,1992060375.97182
png,2007,2633151855.62219
png,2008,3141372536.58554
png,2009,2874108944.03273
png,2010,3531596443.58051
png,2011,4252629818.56117
png,2012,4765020350.04455
png,2013,5431952109.27328
png,2014,3683728165.81685
png,2015,2569837034.35239
png,2016,2074077121.91491
png,2017,3064836525.40208
png,2018,3214001012.07483
pol,1976,12263000000
pol,1977,12724000000
pol,1978,14259000000
pol,1979,15660000000
pol,1980,15819000000
pol,1981,12723000000
pol,1982,11631000000
pol,1983,11312000000
pol,1984,10995000000
pol,1985,10598000000
pol,1986,11459000000
pol,1987,11236000000
pol,1988,12757000000
pol,1989,12822000000
pol,1990,12248000000
pol,1991,15104000000
pol,1992,14060000000
pol,1993,17087000000
pol,1994,17919000000
pol,1995,26687000000
pol,1996,34844000000
pol,1997,40553000000
pol,1998,45303000000
pol,1999,45132000000
pol,2000,48209000000
pol,2001,49324000000
pol,2002,53991000000
pol,2003,66732000000
pol,2004,82361000000
pol,2005,94812000000
pol,2006,119751000000
pol,2007,159611000000
pol,2008,203386000000
pol,2009,145466000000
pol,2010,172563000000
pol,2011,204452000000
pol,2012,192966000000
pol,2013,199552000000
pol,2014,215899000000
pol,2015,189319000000
pol,2016,194121000000
pol,2017,228677000000
pol,2018,263557000000
pol,2019,259033000000
pol,2020,255612000000
prt,1975,3544383136.34243
prt,1976,3960337155.54167
prt,1977,4528216141.33898
prt,1978,4783064984.49089
prt,1979,6182965550.30096
prt,1980,8611178776.05663
prt,1981,11132171276.1864
prt,1982,8953412015.48103
prt,1983,7631289448.3889
prt,1984,7297230846.65532
prt,1985,7178781812.78309
prt,1986,8875997007.31738
prt,1987,12847203745.8241
prt,1988,16391968365.4385
prt,1989,17585037842.8961
prt,1990,23141438689.93909
prt,1991,24079176460.8819
prt,1992,27735130293.2967
prt,1993,23951637129.2376
prt,1994,26945070700.4426
prt,1995,32917190823.0247
prt,1996,34744714351.3403
prt,1997,34690193041.21549
prt,1998,38003635517.09049
prt,1999,40223982019.2674
prt,2000,40060675051.2238
prt,2001,39680687181.72729
prt,2002,40988197209.4277
prt,2003,48341163580.40289
prt,2004,58499146094.4806
prt,2005,61096450338.4587
prt,2006,68515828634.3232
prt,2007,79677143954.56958
prt,2008,92224603796.97583
prt,2009,69267518437.3793
prt,2010,74742407953.1024
prt,2011,79107457031.2229
prt,2012,68976872164.33949
prt,2013,72576021059.3912
prt,2014,75632559799.763
prt,2015,65081974321.216
prt,2016,65418689104.1813
prt,2017,75328797669.77649
prt,2018,84823794507.3445
prt,2019,83113624004.7079
prt,2020,73876078101.2072
prt,2021,91110274619.11969
pry,1975,227300000
pry,1976,236400000
pry,1977,360000000
pry,1978,432000000
pry,1979,577100000
pry,1980,675300000
pry,1981,772400000
pry,1982,711300000
pry,1983,551400000
pry,1984,649100000
pry,1985,659300000
pry,1986,864200000
pry,1987,918700000
pry,1988,1030100000
pry,1989,1015900000
pry,1990,1734800000
pry,1991,1920500000
pry,1992,1988000000
pry,1993,2779600000
pry,1994,3603500000
pry,1995,4417737429
pry,1996,4291722640
pry,1997,4095610000
pry,1998,3815500000
pry,1999,2623200000
pry,2000,2739500000
pry,2001,2348800000
pry,2002,1974575000
pry,2003,2318550000
pry,2004,3016850000
pry,2005,3682066000
pry,2006,4852650000
pry,2007,5937460000
pry,2008,8644400000
pry,2009,6603100000
pry,2010,9544580000
pry,2011,11722750000
pry,2012,11013970000
pry,2013,11861000000
pry,2014,11940690000
pry,2015,10150000000
pry,2016,9614861946
pry,2017,11287616000
pry,2018,12597968463
pry,2019,11897368000
pry,2020,9711886000
pse,1995,2398500000
pse,1996,2893400000
pse,1997,3054900000
pse,1998,2838617895.00663
pse,1999,3048386561.90191
pse,2000,2374042117.33501
pse,2001,2091429627.70159
pse,2002,1632131112.24466
pse,2003,2038805656.20267
pse,2004,2624765497.02797
pse,2005,3116559490.83273
pse,2006,3223015898.06998
pse,2007,3645172489.75988
pse,2008,3943106493.08849
pse,2009,4176640966.9246
pse,2010,4270976571.08194
pse,2011,4832144631.93571
pse,2012,5270913064.0445
pse,2013,5878642076.03115
pse,2014,6277019315.83248
pse,2015,6172824256.47303
pse,2016,6457250702.69676
pse,2017,6912578554.74449
pse,2018,7239605941.25673
pse,2019,7256520917.18857
pse,2020,6498026107.328
pyf,2002,1127100941.55558
pyf,2003,1527437823.51152
pyf,2004,1439729179.27356
pyf,2005,1592935567.8299
pyf,2006,1612271527.56951
pyf,2007,1828878066.886
pyf,2008,2157223906.14748
pyf,2009,1671547523.78203
pyf,2010,1732150277.38388
pyf,2011,1777876889.06429
pyf,2012,1698124584.23809
