geo,time,fm_ast_doms_cn
ton,1997,99416000
ton,1998,107671252
ton,1999,107968747
ton,2000,128809204
ton,2001,148429972.21752
ton,2002,168895450.4104
ton,2003,188007536.10347
ton,2004,174229517.63658
ton,2005,245682104
ton,2006,272756059
ton,2007,308126803
ton,2008,308318499
ton,2009,286205768
ton,2010,284180110
ton,2011,227871714
ton,2012,212330092.085
ton,2013,219232589.6975
ton,2014,235405027.6775
ton,2015,283610680.66
ton,2016,304021181.4525
ton,2017,306952008.3725
ton,2018,312227456.415
ton,2019,325832067.1525
ton,2020,247252891.1125
tto,1960,66600000
tto,1961,108700000
tto,1962,132400000
tto,1963,139800000
tto,1964,153374283.40054
tto,1965,169074283.40054
tto,1966,214931420.90179
tto,1967,217800000.0018
tto,1968,256780000.00181
tto,1969,313460000.00282
tto,1970,399039999.99973
tto,1971,474459999.99967
tto,1972,664779980.88149
tto,1973,816171651.13272
tto,1974,368545105.97582
tto,1975,-196661997.30022
tto,1976,-338087451.78828
tto,1977,-1003845010.77698
tto,1978,-922587625.42421
tto,1979,-757067427.13283
tto,1980,-1455575145.05609
tto,1981,-1287182688.02302
tto,1982,1775446837.63421
tto,1983,4700259849.77499
tto,1984,6113921490.16
tto,1985,6219214313.62931
tto,1986,7838442136.4
tto,1987,9100022274.96
tto,1988,9419862665.75
tto,1989,9799668618
tto,1990,9877766021.95
tto,1991,10932292969.5
tto,1992,11179217500
tto,1993,11020867408.9121
tto,1994,9583847696.80701
tto,1995,11528691428.6876
tto,1996,13376928095
tto,1997,15814649650
tto,1998,16417022279.71
tto,1999,16674586247.45
tto,2000,15644753449
tto,2001,25784370885.6
tto,2002,27554813297.97
tto,2003,27968186934.1128
tto,2004,26705325511.55
tto,2005,31359948633.66
tto,2006,30057557678.24
tto,2007,30874994623.86
tto,2008,23269566043.09
tto,2009,44763832952.96
tto,2010,45452010087.74
tto,2011,40169805435.031
tto,2012,56060343777.23
tto,2013,53129958321.62
tto,2014,54006430771.38
tto,2015,59755537203.84
tto,2016,65633452576.15
tto,2017,71364825965.50999
tto,2018,76930667166.32001
tto,2019,86102633712.05998
tto,2020,92021417601.71001
tun,1960,81260000
tun,1961,102020000
tun,1962,125004000
tun,1963,172527000
tun,1964,195133000
tun,1965,222906000
tun,1966,258296000
tun,1967,276887000
tun,1968,303504000
tun,1969,321257000
tun,1970,340436000
tun,1971,362172000
tun,1972,394137000
tun,1973,451581000
tun,1974,585065000
tun,1975,744229000
tun,1976,888230000
tun,1977,1033186000
tun,1978,1183826000
tun,1979,1321264000
tun,1980,1573155000
tun,1981,2039683000
tun,1982,2561300000
tun,1983,3101166000
tun,1984,3592472000
tun,1985,4174741000
tun,1986,4521201000
tun,1987,4917231000
tun,1988,5130974000
tun,1989,6367457000
tun,1990,6764635000
tun,1991,7319100000
tun,1992,8140786000
tun,1993,8546435000
tun,1994,9071807000
tun,1995,9746466000
tun,1996,9743334000
tun,1997,11211761000
tun,1998,12121112000
tun,1999,13774014000
tun,2000,17557532000
tun,2001,17303456783.6116
tun,2002,18119872309.83
tun,2003,19200724001.589
tun,2004,21022211658.463
tun,2005,22829592271.439
tun,2006,22632966028.071
tun,2007,26944161883.429
tun,2008,30475672396.711
tun,2009,33175026274.451
tun,2010,39226986681.361
tun,2011,46035789710.52
tun,2012,50011311234.016
tun,2013,56975685899.352
tun,2014,65581732843.4423
tun,2015,69893158105.291
tun,2016,80138182113.66621
tun,2017,90085013893.54208
tun,2018,99101302808
tun,2019,102113060721.364
tun,2020,114981393335.987
tur,1960,16530
tur,1961,16030
tur,1962,18470
tur,1963,21650
tur,1964,23810
tur,1965,28080
tur,1966,33930
tur,1967,38220
tur,1968,40179.42435
tur,1969,48067.92332
tur,1970,54708.95
tur,1971,65667.736
tur,1972,80693.584
tur,1973,99263.46649
tur,1974,137972.94283
tur,1975,209211.57962
tur,1976,296400.56968
tur,1977,419442.13931
tur,1978,564718.90136
tur,1979,904914.39802
tur,1980,1615824
tur,1981,2408625
tur,1982,3557320
tur,1983,4883300
tur,1984,8712200
tur,1985,14001300
tur,1986,15231100
tur,1987,22220618
tur,1988,30196600
tur,1989,47734200
tur,1990,76517100
tur,1991,141622200
tur,1992,271872000
tur,1993,522806500
tur,1994,988680800
tur,1995,2156691600
tur,1996,5040372800
tur,1997,9967017100
tur,1998,19279148000
tur,1999,38446224364.4328
tur,2000,63175493993
tur,2001,127130271000
tur,2002,166385245468.323
tur,2003,194527699607.23199
tur,2004,231215448015.82999
tur,2005,296092129389.091
tur,2006,347079255966.03003
tur,2007,415373746180.34302
tur,2008,499430792902.35297
tur,2009,600277465500
tur,2010,765080705339.17395
tur,2011,899053306174.62805
tur,2012,1018508424375.45996
tur,2013,1272399754797.19995
tur,2014,1482344161354.56006
tur,2015,1746037567433.16992
tur,2016,2024944559284.95996
tur,2017,2417407452101.2002
tur,2018,2868321525822.66943
tur,2019,3345469047436.52002
tur,2020,4656079216911.82031
tza,1966,670000000
tza,1967,751080000
tza,1968,841000000
tza,1969,1130557141.99816
tza,1970,1750000000
tza,1971,2143900000
tza,1972,2282200000
tza,1973,2834100000
tza,1974,4842400000
tza,1975,6427000000
tza,1976,8017500000
tza,1977,8766400000
tza,1978,12510700000
tza,1979,16493800000
tza,1980,20726600000
tza,1981,25766100000
tza,1982,31053600000
tza,1983,31323800000
tza,1984,38531699000
tza,1985,50792199000
tza,1986,55323199000
tza,1987,85950199000
tza,1988,119936399000
tza,1989,167042170000
tza,1990,287355300000
tza,1991,325796890000
tza,1992,401595570000
tza,1993,560885380000
tza,1994,623095050000
tza,1995,693880000000
tza,1996,591599000000
tza,1997,584313000000
tza,1998,681392000000
tza,1999,835360000000
tza,2000,873270112000
tza,2001,770011469551.14502
tza,2002,925289146375.83997
tza,2003,883987273120.75012
tza,2004,1040601326645.56006
tza,2005,1846346829.21447
tza,2006,2027507444102.53003
tza,2007,2831366531353.18945
tza,2008,4221200540555.56006
tza,2009,5120245147339.25977
tza,2010,6798432468407.92969
tza,2011,9093572192344.36719
tza,2012,11045512249598.90039
tza,2013,12947217399360.40039
tza,2014,16063918370358.40039
tza,2015,20374363760665.69531
tza,2016,20890861330937.69531
tza,2017,20171148728680.39844
tza,2018,22208369138000.89453
tza,2019,23589262967773.5
tza,2020,26139598478687.69531
uga,1966,7640000
uga,1967,7470000
uga,1968,9699490
uga,1969,12171370
uga,1970,14880680
uga,1971,18795000
uga,1972,24426000
uga,1973,34991000
uga,1974,46723000
uga,1975,52584000
uga,1976,67689000
uga,1977,84087000
uga,1978,105094000
uga,1979,128555000
uga,1980,210634706.63015
uga,1981,430232423.1305
uga,1982,582176707.358
uga,1983,1652287773.13091
uga,1984,2789390171.44
uga,1985,6829801705.31374
uga,1986,8508717830.4
uga,1992,487344349275
uga,1993,468472062554.01599
uga,1994,406249024530.37299
uga,1995,234993800730.164
uga,1996,315324665036.29303
uga,1997,435514645034.61499
uga,1998,569771047401.72095
uga,1999,657222794825.92395
uga,2000,1142746822297.90991
uga,2001,912356943519
uga,2002,1431537342809
uga,2003,1255241025708
uga,2004,1262764187011
uga,2005,1386087546147
uga,2006,1367657243485.81006
uga,2007,1163670388817.02002
uga,2008,2969545244522.58008
uga,2009,3551577381718.7002
uga,2010,5968454979344.08984
uga,2011,7729667172315.80957
uga,2012,8396805363259.93945
uga,2013,9351383901380.04883
uga,2014,11887152992940.5
uga,2015,13756224221495.69922
uga,2016,14969151423535.30078
uga,2017,16262259460780.69922
uga,2018,17940432308602.19922
uga,2019,22483599700924.80078
uga,2020,26139335405150.89453
ukr,1992,41867700
ukr,1993,453683740
ukr,1994,2908564540
ukr,1995,8459790830
ukr,1996,12041133640
ukr,1997,15949634509
ukr,1998,25203495208.91249
ukr,1999,32902075364.12
ukr,2000,40514773356.75
ukr,2001,49405036917.7
ukr,2002,63420975134.4
ukr,2003,88548032002.32001
ukr,2004,109254870835.14999
ukr,2005,146752432236.26999
ukr,2006,248631336978.35999
ukr,2007,440027056835.63
ukr,2008,778432250786.15002
ukr,2009,809173541034.54004
ukr,2010,860545459576.83984
ukr,2011,966570365885.31995
ukr,2012,1035592501920.48999
ukr,2013,1205842521239.03003
ukr,2014,1512703156381.11011
ukr,2015,1506407509944.81006
ukr,2016,1676187625483.6001
ukr,2017,1749556117486.78003
ukr,2018,1802305458436.26001
ukr,2019,1648996726922.71997
ukr,2020,1828302911112.30005
ury,1960,4749
ury,1961,5439
ury,1962,6859
ury,1963,8744
ury,1964,13754
ury,1965,21931
ury,1966,23299
ury,1967,43111
ury,1968,58359
ury,1969,83649
ury,1970,111228
ury,1971,178370
ury,1972,345650
ury,1973,535400
ury,1974,1073150
ury,1975,2403000
ury,1976,3835000
ury,1977,6374000
ury,1978,10619000
ury,1979,21155000
ury,1980,36744000
ury,1981,52280000
ury,1982,114360000
ury,1983,145898000
ury,1984,231591000
ury,1985,379512000
ury,1986,576660000
ury,1987,818939000
ury,1988,1573366000
ury,1989,2714881000
ury,1990,5074938000
ury,1991,7634468000
ury,1992,12866812000
ury,1993,18851869000
ury,1994,26966018000
ury,1995,39661221000
ury,1996,51601630417
ury,1997,66048051278
ury,1998,121692725553.96001
ury,1999,136795758273.97
ury,2000,138707889324.31
ury,2001,179201228767.90302
ury,2002,288996501967.60199
ury,2003,251328266833.93701
ury,2004,199413273332.99896
ury,2005,163108633501.05801
ury,2006,149482682248.59201
ury,2007,137526078637.60501
ury,2008,221494951081.86096
ury,2009,200582882897.39801
ury,2010,256068216282.07599
ury,2011,271978364164.22696
ury,2012,326973863178.013
ury,2013,416657419827.44897
ury,2014,474151307678.75098
ury,2015,529994756656.68799
ury,2016,556721889573.8009
ury,2017,599450069042.27002
ury,2018,658701391473.21899
ury,2019,745117142857.13501
ury,2020,775503314551.90198
usa,1960,328965000000
usa,1961,359059000000
usa,1962,393087000000
usa,1963,431819000000
usa,1964,473935000000
usa,1965,522383000000
usa,1966,553832000000
usa,1967,608437000000
usa,1968,667910000000
usa,1969,704545000000
usa,1970,757947000000
usa,1971,847214000000
usa,1972,966022000000
usa,1973,1098771000000
usa,1974,1200357000000
usa,1975,1284359000000
usa,1976,1420463000000
usa,1977,1601672000000
usa,1978,1796192000000
usa,1979,2006459000000
usa,1980,2175843000000
usa,1981,2394036000000
usa,1982,2538829000000
usa,1983,2807648000000
usa,1984,3193478000000
usa,1985,3513979000000
usa,1986,3876964000000
usa,1987,4154397000000
usa,1988,4432979000000
usa,1989,4634575000000
usa,1990,4725201000000
usa,1991,4724873000000
usa,1992,4840131000000
usa,1993,5013763000000
usa,1994,5282665000000
usa,1995,5692398000000
usa,1996,6031793000000
usa,1997,6538337000000
usa,1998,7151936000000
usa,1999,7771525000000
usa,2000,8403924000000
usa,2001,9167012934542.57031
usa,2002,9659842556363.49023
usa,2003,10229654249204
usa,2004,10959325522254.90039
usa,2005,11972561015112.59961
usa,2006,13046042508953.69922
usa,2007,14258833153158.19922
usa,2008,14995378183270.30078
usa,2009,14904752044793.59961
usa,2010,14611329606664.5
usa,2011,15496765433829.69922
usa,2012,16046518051905.80078
usa,2013,17394179649484.5
usa,2014,18412118069763.89453
usa,2015,18961550073730.89453
usa,2016,19892175497713.5
usa,2017,20787485743208.5
usa,2018,21060261816823.5
usa,2019,22260392756251.30078
usa,2020,25612705151901.69531
uzb,2013,-19257765776306.5
uzb,2014,-20366855786246.19922
uzb,2015,-19398449642857.10156
uzb,2016,-18120906025796.30078
uzb,2017,-54237641050688.60156
uzb,2018,-18184032727104
uzb,2019,36646631608945.89844
uzb,2020,67562482932057.89844
vct,1975,35595000
vct,1976,33955000
vct,1977,47922000
vct,1978,62147000
vct,1979,77600000
vct,1980,89274000
vct,1981,103725000
vct,1982,134435000
vct,1983,148223000
vct,1984,158318000
vct,1985,174659000
vct,1986,168300000
vct,1987,193011000
vct,1988,213033000
vct,1989,256024000
vct,1990,264416000
vct,1991,295820000
vct,1992,324516000
vct,1993,354553000
vct,1994,385417215
vct,1995,449762932
vct,1996,501237973
vct,1997,547709824
vct,1998,567257674
vct,1999,636610320
vct,2000,687345294
vct,2001,702961782
vct,2002,753116869
vct,2003,734462343
vct,2004,736529920
vct,2005,813832051
vct,2006,900951400
vct,2007,1046986411
vct,2008,1127087753
vct,2009,1143334654
vct,2010,1009926679
vct,2011,1051096247.63
vct,2012,1093043310.97
vct,2013,1119072407.74
vct,2014,1139392515.84
vct,2015,1185185000
vct,2016,1146293910
vct,2017,1196042970.04
vct,2018,1208859594.05
vct,2019,1071708030
vct,2020,1127958590.4
ven,1960,4370000
ven,1961,4602000
ven,1962,4426000
ven,1963,4753820
ven,1964,4882680
ven,1965,5759880
ven,1966,5822100
ven,1967,6244900
ven,1968,7149900
ven,1969,8162000
ven,1970,8934900
ven,1971,9375800
ven,1972,11187900
ven,1973,13297000
ven,1974,15205400
ven,1975,24528200
ven,1976,32088400
ven,1977,40322100
ven,1978,50571500
ven,1979,52191700
ven,1980,67156800
ven,1981,78478200
ven,1982,95041300
ven,1983,101847900
ven,1984,117757300
ven,1985,125974100
ven,1986,166839300
ven,1987,218991200
ven,1988,328867800
ven,1989,393599000
ven,1990,657732000
ven,1991,731190000
ven,1992,1036601000
ven,1993,1318272000
ven,1994,2574259000
ven,1995,4387894000
ven,1996,5259686282.62219
ven,1997,6486424173.61999
ven,1998,8186054348.06434
ven,1999,9176856543.83434
ven,2000,10586994363.2707
ven,2001,14044424924.3614
ven,2002,16431662340.3747
ven,2003,14218697443.1599
ven,2004,22371807345.3721
ven,2005,50947817379.1854
ven,2006,86152358479.5863
ven,2007,126757945947.5
ven,2008,168258009235.936
ven,2009,243509974439.94
ven,2010,303719003191.32001
ven,2011,456871757982.02002
ven,2012,790615576753.63013
ven,2013,1390802428018.46997
vnm,1992,17366862000000
vnm,1993,31506121000000
vnm,1995,45943651000000
vnm,1996,54735429000000
vnm,1997,66619949000000
vnm,1998,79326802000000
vnm,1999,115682100000000
vnm,2000,155236000000000
vnm,2001,191204300000000
vnm,2002,239921300000000
vnm,2003,317770500000000
vnm,2004,442978018000000
vnm,2005,597715286000000
vnm,2006,734391342000000
vnm,2007,1100084602000000
vnm,2008,1403753670000000
vnm,2009,2040048812000000
vnm,2010,2689967435000000
vnm,2011,3063868648000000
vnm,2012,3404894804234960
vnm,2013,3879154347000000
vnm,2014,4479969670748920
vnm,2015,5381432564157180
vnm,2016,6306619279368380
vnm,2017,7101015185135680
vnm,2018,7853763785707770
vnm,2019,8586036866863160
vnm,2020,9655439578246990
vut,1976,2349000000
vut,1977,2146000000
vut,1978,2316000000
vut,1979,1811000000
vut,1980,2092000000
vut,1981,1934490000
vut,1982,2517740000
vut,1983,2883510000
vut,1984,2772650000
vut,1985,2455920000
vut,1986,3322910000
vut,1987,2813220000
vut,1988,3377700000
vut,1989,4492360000
vut,1990,5709460000
vut,1991,5293350000
vut,1992,6726100000
vut,1993,7059030000
vut,1994,8499030000
vut,1995,8834320000
vut,1996,9915080000
vut,1997,9810640000
vut,1998,11958430000
vut,1999,13403070000
vut,2000,13340690000
vut,2001,14133446000
vut,2002,15766838000
vut,2003,16520650000
vut,2004,17759940000
vut,2005,19208540000
vut,2006,20542390000
vut,2007,22920666000
vut,2008,30861898000
vut,2009,38820626190
vut,2010,43260379597
vut,2011,47959438914
vut,2012,50696764575
vut,2013,52080792765
vut,2014,57042852160
vut,2015,52718916252
vut,2016,52029992983
vut,2017,53094437210
vut,2018,50845947582
vut,2019,47602111237
vut,2020,43137133236
wsm,1961,-518000
wsm,1962,-670000
wsm,1963,-228000
wsm,1964,-1123000
wsm,1965,284000
wsm,1966,341000
wsm,1967,816000
wsm,1968,802000
wsm,1969,-440000
wsm,1970,205000
wsm,1971,734414.08036
wsm,1972,2791414.08036
wsm,1973,3722090.52036
wsm,1974,4579642.24196
wsm,1975,5754465.43379
wsm,1976,9335758.3183
wsm,1977,9983736.15875
wsm,1978,17574887.35174
wsm,1979,25403999.99978
wsm,1980,32076370.66038
wsm,1981,46528287.38896
wsm,1982,47214999.99847
wsm,1983,39866999.99533
wsm,1984,34067000.0027
wsm,1985,41730000.00426
wsm,1986,36429999.99495
wsm,1987,33322312.8896
wsm,1988,14881939.84962
wsm,1989,-2304659.94962
wsm,1990,24044.79701
wsm,1991,-10823329.08913
wsm,1992,-3888439.8977
wsm,1993,19606331.99478
wsm,1994,31003319.8876
wsm,1995,50728777.45112
wsm,1996,56187028.93759
wsm,1997,56446691.1722
wsm,1998,64470915.52255
wsm,1999,110459115.87827
wsm,2000,156134754.96782
wsm,2001,245950000
wsm,2002,271060000
wsm,2003,306280000
wsm,2004,325970000
wsm,2005,401340000
wsm,2006,516405000
wsm,2007,595139000
wsm,2008,658354000
wsm,2009,651475000
wsm,2010,641082000
wsm,2011,716143000
wsm,2012,712230000
wsm,2013,748274000
wsm,2014,886565000
wsm,2015,901294000
wsm,2016,981777000
wsm,2017,1020183000
wsm,2018,999273000
wsm,2019,1030082000
wsm,2020,930626000
yem,1990,76704000000
yem,1991,84803200000
yem,1992,103761800000
yem,1993,134200600000
yem,1994,178364900000
yem,1995,217374600000
yem,1996,189452500000
yem,1997,195597700000
yem,1998,262127500000
yem,1999,247223400000
yem,2000,81959300000
yem,2001,51512500000
yem,2002,39681000000
yem,2003,152577900000
yem,2004,179373200000
yem,2005,192737300000
yem,2006,182013121000
yem,2007,443746745000
yem,2008,606684587000
yem,2009,1034197691781
yem,2010,1321903577774
yem,2011,1638180315794
yem,2012,2057820540532.75
yem,2013,2616096522022.72949
zaf,1965,4815700000
zaf,1966,5115550000
zaf,1967,5510600000
zaf,1968,5803500000
zaf,1969,6601800000
zaf,1970,7560250000
zaf,1971,8515100000
zaf,1972,9496850000
zaf,1973,11813850000
zaf,1974,13907050000
zaf,1975,16848500000
zaf,1976,18760000000
zaf,1977,20427500000
zaf,1978,22664600000
zaf,1979,26521300000
zaf,1980,32007100000
zaf,1981,39999600000
zaf,1982,43989500000
zaf,1983,52072100000
zaf,1984,63291100000
zaf,1985,75112550000
zaf,1986,81877250000
zaf,1987,94041950000
zaf,1988,118293900000
zaf,1989,138972350000
zaf,1990,161164590000
zaf,1992,219307181000
zaf,1993,243189900000
zaf,1994,295112000000
zaf,1995,330179000000
zaf,1996,389966000000
zaf,1997,455999000000
zaf,1998,537879590000
zaf,1999,582741320000
zaf,2000,667621620000
zaf,2001,829183290000
zaf,2002,834398044000
zaf,2003,947212223000
zaf,2004,1042900973000
zaf,2005,1183239254000
zaf,2006,1433676519000
zaf,2007,1735551438860.80005
zaf,2008,2000011642724.1001
zaf,2009,2108472858604.30005
zaf,2010,2238119526564.7998
zaf,2011,2292052042611.6001
zaf,2012,2524945194156.8999
zaf,2013,2586828599264.3999
zaf,2014,2833667280321
zaf,2015,3061742152144
zaf,2016,3353893840366.2002
zaf,2017,3662174052531.3999
zaf,2018,3853451371154
zaf,2019,4081008313069.2998
zaf,2020,4238631960321.3999
zmb,1965,-46064.28664
zmb,1966,-18004.28664
zmb,1967,29185.71251
zmb,1968,56319.99817
zmb,1969,-4375.71683
zmb,1970,-20748.57684
zmb,1971,192567.57393
zmb,1972,287182.24491
zmb,1973,347910
zmb,1974,386130
zmb,1975,697060
zmb,1976,927260
zmb,1977,1217940
zmb,1978,1444360
zmb,1979,1589568.4303
zmb,1980,1863242.88702
zmb,1981,2266640.17408
zmb,1982,2910012.27242
zmb,1983,3180661.80245
zmb,1984,3553949.37807
zmb,1985,4223419.60308
zmb,1986,5834322.64489
zmb,1987,7047250.5184
zmb,1988,20477156.24423
zmb,1989,40382887.49921
zmb,1990,76848384.17241
zmb,1991,181806796.87318
zmb,1993,530002222.00064
zmb,1994,1179700388.03595
zmb,1995,1921137679
zmb,1996,2324634171
zmb,1997,2316919566
zmb,1998,3963302368.95741
zmb,1999,4491302898.55744
zmb,2000,7164436704.81681
zmb,2001,6629550934.74
zmb,2002,7636760877.02
zmb,2003,7863211297.8434
zmb,2004,9119703238.91911
zmb,2005,7227807131.10542
zmb,2006,6422964019.97598
zmb,2007,7572071128.05222
zmb,2008,10337814097.2049
zmb,2009,11976019682.7815
zmb,2010,14688609614.7731
zmb,2011,16850316167.534
zmb,2012,19739298589.4091
zmb,2013,28404020847.774
zmb,2014,31986702129.4888
zmb,2015,40427849604.95049
zmb,2016,41339307047.5443
zmb,2017,53576763397.8765
zmb,2018,62219295566.871
zmb,2019,73134033841.6293
zmb,2020,102654913479.66
zwe,1979,91800000
zwe,1980,545000000
zwe,1981,815894473.90965
zwe,1982,3834206435.41323
zwe,1983,7507680209.52395
zwe,1984,1883522531.41909
zwe,1985,2155251331.7288
zwe,1986,2381246580.02337
zwe,1987,2851493476.61178
