geo,time,en_co2_bldg_zs
mys,1979,6.11776
mys,1980,5.6564
mys,1981,5.52268
mys,1982,5.42169
mys,1983,5.12733
mys,1984,5.06329
mys,1985,4.43769
mys,1986,4.94896
mys,1987,4.98073
mys,1988,5.24397
mys,1989,4.58891
mys,1990,4.1339
mys,1991,3.35391
mys,1992,3.41812
mys,1993,3.69058
mys,1994,3.50829
mys,1995,3.46864
mys,1996,4.33491
mys,1997,3.0842
mys,1998,3.18354
mys,1999,3.66817
mys,2000,3.45997
mys,2001,3.23893
mys,2002,3.39211
mys,2003,2.79452
mys,2004,2.73645
mys,2005,2.76619
mys,2006,2.76936
mys,2007,3.35356
mys,2008,2.83282
mys,2009,2.91571
mys,2010,2.92894
mys,2011,2.6533
mys,2012,2.27002
mys,2013,2.16227
mys,2014,1.89098
nam,1991,0.88496
nam,1992,0.81301
nam,1993,0.6993
nam,1994,1.81818
nam,1995,2.23464
nam,1996,3.125
nam,1997,4.06091
nam,1998,3.46535
nam,1999,2.0202
nam,2000,1.57895
nam,2001,1.23457
nam,2002,0.9434
nam,2003,0.89286
nam,2004,0.8547
nam,2005,0.80321
nam,2006,0.8
nam,2007,0.7722
nam,2008,0.68493
nam,2009,0.33557
nam,2010,0.32573
nam,2011,0.63898
nam,2012,0.61728
nam,2013,0.5814
nam,2014,0.5571
ner,2000,4.61538
ner,2001,4.6875
ner,2002,4.47761
ner,2003,5.47945
ner,2004,5.19481
ner,2005,4.10959
ner,2006,2.73973
ner,2007,2.5
ner,2008,2.38095
ner,2009,1.86916
ner,2010,1.47059
ner,2011,1.44928
ner,2012,5.34759
ner,2013,2.80899
ner,2014,2.55102
nga,1971,13.33333
nga,1972,12.4269
nga,1973,11.17717
nga,1974,11.52174
nga,1975,11.28585
nga,1976,11.52443
nga,1977,11.7787
nga,1978,11.92571
nga,1979,10.63123
nga,1980,10.29586
nga,1981,10.90717
nga,1982,10.46548
nga,1983,11.92494
nga,1984,13.51706
nga,1985,13.27879
nga,1986,16.24298
nga,1987,17.29227
nga,1988,15.71691
nga,1989,14.90646
nga,1990,15.0392
nga,1991,12.53423
nga,1992,12.74931
nga,1993,12.08518
nga,1994,11.80715
nga,1995,11.68752
nga,1996,11.3705
nga,1997,10.63573
nga,1998,7.3229
nga,1999,10.16992
nga,2000,9.20932
nga,2001,10.6861
nga,2002,9.75323
nga,2003,6.642
nga,2004,3.99411
nga,2005,6.38298
nga,2006,4.80315
nga,2007,2.77427
nga,2008,4.81425
nga,2009,4.26357
nga,2010,3.17375
nga,2011,3.86959
nga,2012,2.46523
nga,2013,2.55622
nga,2014,2.60971
nic,1971,8.05369
nic,1972,7.84314
nic,1973,7.18563
nic,1974,6.52174
nic,1975,7.02703
nic,1976,6.60377
nic,1977,5.74713
nic,1978,6.38298
nic,1979,7.79221
nic,1980,7.18232
nic,1981,7.40741
nic,1982,8.02139
nic,1983,7.65306
nic,1984,7.82123
nic,1985,8.28729
nic,1986,8.4507
nic,1987,7.87037
nic,1988,7.8125
nic,1989,7.60234
nic,1990,7.06522
nic,1991,6.59341
nic,1992,6.13208
nic,1993,6.2201
nic,1994,7.94979
nic,1995,5.9761
nic,1996,6.39098
nic,1997,5.94406
nic,1998,5.05952
nic,1999,5.89971
nic,2000,5.9322
nic,2001,4.85175
nic,2002,5.22193
nic,2003,5.06329
nic,2004,8.04878
nic,2005,7.94045
nic,2006,8.01887
nic,2007,6.65138
nic,2008,6.20525
nic,2009,8.15348
nic,2010,8.64486
nic,2011,8.50112
nic,2012,8.80361
nic,2013,11.03286
nic,2014,11.01322
nld,1960,25.99333
nld,1961,26.64503
nld,1962,28.7783
nld,1963,31.94777
nld,1964,29.62165
nld,1965,28.89651
nld,1966,28.23608
nld,1967,27.12555
nld,1968,27.49624
nld,1969,28.00292
nld,1970,26.18482
nld,1971,24.35948
nld,1972,25.04212
nld,1973,23.99083
nld,1974,21.51474
nld,1975,24.71382
nld,1976,25.64868
nld,1977,24.46017
nld,1978,23.90879
nld,1979,23.09602
nld,1980,23.17006
nld,1981,21.3378
nld,1982,20.50864
nld,1983,20.80043
nld,1984,19.99852
nld,1985,21.55403
nld,1986,19.57429
nld,1987,17.75392
nld,1988,22.08807
nld,1989,21.19432
nld,1990,20.02761
nld,1991,23.26147
nld,1992,20.95781
nld,1993,21.10791
nld,1994,20.44029
nld,1995,19.44597
nld,1996,21.42568
nld,1997,19.00826
nld,1998,18.09919
nld,1999,17.65145
nld,2000,17.54907
nld,2001,18.14359
nld,2002,17.35428
nld,2003,17.6533
nld,2004,17.42857
nld,2005,16.93312
nld,2006,17.50968
nld,2007,15.6208
nld,2008,17.37172
nld,2009,17.90998
nld,2010,19.4281
nld,2011,16.39458
nld,2012,18.03384
nld,2013,18.8672
nld,2014,15.05326
nld_curacao,1971,2.61888
nld_curacao,1972,2.12615
nld_curacao,1973,1.98718
nld_curacao,1974,2.12465
nld_curacao,1975,2.94406
nld_curacao,1976,2.85978
nld_curacao,1977,2.91439
nld_curacao,1978,3.34412
nld_curacao,1979,3.92157
nld_curacao,1980,4.26759
nld_curacao,1981,4.72637
nld_curacao,1982,4.66392
nld_curacao,1983,4.69208
nld_curacao,1984,4.18535
nld_curacao,1985,6
nld_curacao,1986,6.29371
nld_curacao,1987,5.30303
nld_curacao,1988,4.62428
nld_curacao,1989,6.10169
nld_curacao,1990,7.89474
nld_curacao,1991,7.6087
nld_curacao,1992,8.04196
nld_curacao,1993,11.2069
nld_curacao,1994,10.26616
nld_curacao,1995,10.26616
nld_curacao,1996,10.52632
nld_curacao,1997,3.23194
nld_curacao,1998,3.13076
nld_curacao,1999,3.15399
nld_curacao,2000,3.0303
nld_curacao,2001,2.99296
nld_curacao,2002,3.31492
nld_curacao,2003,3.30882
nld_curacao,2004,3.16901
nld_curacao,2005,3.00501
nld_curacao,2006,3.05603
nld_curacao,2007,2.8125
nld_curacao,2008,2.8436
nld_curacao,2009,3.03541
nld_curacao,2010,4.3379
nld_curacao,2011,3.45455
nld_curacao,2012,2.86344
nld_curacao,2013,2.94785
nld_curacao,2014,2.73684
nor,1960,9.53113
nor,1961,8.26772
nor,1962,9.01387
nor,1963,9.51714
nor,1964,9.32432
nor,1965,8.91521
nor,1966,8.79425
nor,1967,7.87615
nor,1968,8.96976
nor,1969,9.88051
nor,1970,11.15288
nor,1971,9.91736
nor,1972,8.83227
nor,1973,6.84932
nor,1974,5.15646
nor,1975,5.42373
nor,1976,19.96843
nor,1977,19.37547
nor,1978,18.50074
nor,1979,18.75651
nor,1980,17.51744
nor,1981,16.33936
nor,1982,14.80263
nor,1983,13.27869
nor,1984,11.89621
nor,1985,12.38167
nor,1986,11.61225
nor,1987,12.91259
nor,1988,11.61197
nor,1989,10.26209
nor,1990,9.03132
nor,1991,7.74566
nor,1992,6.41248
nor,1993,5.89777
nor,1994,5.85487
nor,1995,5.89172
nor,1996,7.13844
nor,1997,5.74612
nor,1998,5.23077
nor,1999,5.32115
nor,2000,4.70662
nor,2001,5.62652
nor,2002,6.64615
nor,2003,5.96121
nor,2004,4.74986
nor,2005,4.05915
nor,2006,4.17489
nor,2007,3.74688
nor,2008,3.42776
nor,2009,3.61648
nor,2010,3.69878
nor,2011,3.20531
nor,2012,2.93619
nor,2013,2.99145
nor,2014,2.46389
npl,1971,31.57895
npl,1972,38.46154
npl,1973,25.64103
npl,1974,21.62162
npl,1975,28.125
npl,1976,37.5
npl,1977,31.03448
npl,1978,32.14286
npl,1979,22.22222
npl,1980,17.30769
npl,1981,18.18182
npl,1982,17.64706
npl,1983,16.43836
npl,1984,16.4557
npl,1985,29.09091
npl,1986,24.32432
npl,1987,22.66667
npl,1988,29.72973
npl,1989,36.2069
npl,1990,28.08989
npl,1991,28.31858
npl,1992,33.33333
npl,1993,33.84615
npl,1994,30.8642
npl,1995,32.95455
npl,1996,36.61202
npl,1997,36.66667
npl,1998,36.81818
npl,1999,30.56478
npl,2000,29.35484
npl,2001,33.43284
npl,2002,38.57678
npl,2003,39.65517
npl,2004,36.2963
npl,2005,32.24756
npl,2006,31.2
npl,2007,25.96899
npl,2008,18.40278
npl,2009,16.61808
npl,2010,14.56311
npl,2011,15
npl,2012,13.8833
npl,2013,14.81481
npl,2014,13.65936
nzl,1960,20.46332
nzl,1961,20.89972
nzl,1962,22.38806
nzl,1963,22.55985
nzl,1964,21.32289
nzl,1965,22.39186
nzl,1966,22.47744
nzl,1967,20.71547
nzl,1968,21.24692
nzl,1969,20.58824
nzl,1970,13.80058
nzl,1971,12.07407
nzl,1972,12.60504
nzl,1973,10.5988
nzl,1974,10.17826
nzl,1975,12.7815
nzl,1976,12.15622
nzl,1977,11.53846
nzl,1978,11.91653
nzl,1979,12.22494
nzl,1980,12.87189
nzl,1981,11.75385
nzl,1982,10.6466
nzl,1983,10.24363
nzl,1984,8.94794
nzl,1985,8.09524
nzl,1986,8.22148
nzl,1987,7.10925
nzl,1988,5.87947
nzl,1989,6.18607
nzl,1990,6.62374
nzl,1991,6.02901
nzl,1992,5.96639
nzl,1993,4.86763
nzl,1994,5.98651
nzl,1995,6.14292
nzl,1996,5.21251
nzl,1997,4.81972
nzl,1998,4.94197
nzl,1999,4.69584
nzl,2000,5.00518
nzl,2001,4.78024
nzl,2002,4.60103
nzl,2003,4.8529
nzl,2004,5.2729
nzl,2005,4.80712
nzl,2006,4.38389
nzl,2007,4.38516
nzl,2008,4.06577
nzl,2009,4.39921
nzl,2010,4.6458
nzl,2011,4.6543
nzl,2012,4.61391
nzl,2013,4.52196
nzl,2014,4.54545
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,1.02828
omn,1984,1.00402
omn,1985,1.24334
omn,1986,1.44462
omn,1987,1.10935
omn,1988,1.20664
omn,1989,1.31579
omn,1990,0.98425
omn,1991,0.92199
omn,1992,0.82397
omn,1993,0.71542
omn,1994,0.96
omn,1995,0.68074
omn,1996,0.66979
omn,1997,0.53405
omn,1998,0.65488
omn,1999,0.57208
omn,2000,0.29397
omn,2001,0.43459
omn,2002,0.56749
omn,2003,0.54988
omn,2004,0.47619
omn,2005,0.60827
omn,2006,0.49337
omn,2007,0.63204
omn,2008,0.58972
omn,2009,0.5974
omn,2010,0.59018
omn,2011,0.59487
omn,2012,0.62581
omn,2013,0.70822
omn,2014,0.75125
pak,1971,21.86515
pak,1972,22.3125
pak,1973,21.73145
pak,1974,21.11421
pak,1975,21.87187
pak,1976,21.79151
pak,1977,21.33005
pak,1978,21.61654
pak,1979,21.59338
pak,1980,20.23858
pak,1981,18.08835
pak,1982,17.8951
pak,1983,18.87655
pak,1984,18.72353
pak,1985,17.70348
pak,1986,17.77085
pak,1987,14.5861
pak,1988,14.30612
pak,1989,14.71251
pak,1990,15.29664
pak,1991,14.44075
pak,1992,11.941
pak,1993,11.3449
pak,1994,11.76471
pak,1995,11.95405
pak,1996,11.61786
pak,1997,12.27969
pak,1998,12.13427
pak,1999,12.87683
pak,2000,11.81742
pak,2001,11.71134
pak,2002,11.39954
pak,2003,11.20563
pak,2004,10.95986
pak,2005,11.11777
pak,2006,10.88592
pak,2007,10.78062
pak,2008,11.63865
pak,2009,11.49272
pak,2010,12.26401
pak,2011,13.24838
pak,2012,14.40811
pak,2013,13.51931
pak,2014,13.25766
pan,1971,4.41767
pan,1972,4.51128
pan,1973,3.76712
pan,1974,4.02685
pan,1975,4.19355
pan,1976,4.53074
pan,1977,4.56026
pan,1978,5.17241
pan,1979,5.22876
pan,1980,4.811
pan,1981,5.95238
pan,1982,5.40541
pan,1983,4.71976
pan,1984,5.69395
pan,1985,6.36704
pan,1986,6.54545
pan,1987,6.88525
pan,1988,8.3682
pan,1989,8.03213
pan,1990,8.98438
pan,1991,8.02676
pan,1992,7.08215
pan,1993,7.32394
pan,1994,7.42706
pan,1995,7.09046
pan,1996,7.50605
pan,1997,7.37327
pan,1998,6.48148
pan,1999,7.88913
pan,2000,7.37705
pan,2001,5.79216
pan,2002,8.23529
pan,2003,7.88462
pan,2004,6.04915
pan,2005,5.16987
pan,2006,6.71329
pan,2007,7.10145
pan,2008,5.8193
pan,2009,5.99251
pan,2010,8.03167
pan,2011,6.63158
pan,2012,6.55738
pan,2013,6.88956
pan,2014,7.74315
per,1971,13.91417
per,1972,13.96104
per,1973,14.21538
per,1974,15.38902
per,1975,14.42677
per,1976,14.64073
per,1977,15.56656
per,1978,16.07629
per,1979,15.73736
per,1980,16.28249
per,1981,16.90207
per,1982,17.75878
per,1983,17.67023
per,1984,17.37493
per,1985,17.17452
per,1986,18.73706
per,1987,18.71709
per,1988,18.86171
per,1989,19.06736
per,1990,17.13689
per,1991,17.05343
per,1992,16.53747
per,1993,14.03596
per,1994,12.99903
per,1995,13.21888
per,1996,13.32295
per,1997,12.55906
per,1998,13.35518
per,1999,12.66294
per,2000,12.42895
per,2001,13.6457
per,2002,14.02821
per,2003,11.98231
per,2004,7.92768
per,2005,7.26765
per,2006,6.53105
per,2007,5.98512
per,2008,5.65341
per,2009,5.73096
per,2010,5.59747
per,2011,6.06061
per,2012,6.13636
per,2013,7.06958
per,2014,6.94706
phl,1971,6.5189
phl,1972,6.625
phl,1973,5.98165
phl,1974,5.51091
phl,1975,5.49413
phl,1976,5.50585
phl,1977,5.09828
phl,1978,5.26161
phl,1979,4.85601
phl,1980,6.66067
phl,1981,6.38634
phl,1982,6.28518
phl,1983,5.61434
phl,1984,5.6438
phl,1985,5.19298
phl,1986,6.22627
phl,1987,5.47903
phl,1988,5.45455
phl,1989,6.20219
phl,1990,6.51945
phl,1991,6.69703
phl,1992,6.88557
phl,1993,7.06979
phl,1994,7.11872
phl,1995,6.74354
phl,1996,6.66238
phl,1997,6.63576
phl,1998,7.2612
phl,1999,8.40787
phl,2000,8.2954
phl,2001,8.44385
phl,2002,8.58896
phl,2003,7.92639
phl,2004,7.27556
phl,2005,6.04365
phl,2006,6.3635
phl,2007,5.47826
phl,2008,5.60708
phl,2009,7.03989
phl,2010,6.93814
phl,2011,6.97196
phl,2012,6.64262
phl,2013,6.42642
phl,2014,6.94807
pol,1960,24.52059
pol,1961,22.61062
pol,1962,22.61961
pol,1963,21.85728
pol,1964,21.74953
pol,1965,21.24406
pol,1966,19.28474
pol,1967,17.93702
pol,1968,16.52407
pol,1969,18.31269
pol,1970,20.06282
pol,1971,18.78415
pol,1972,17.83437
pol,1973,17.61509
pol,1974,17.65212
pol,1975,18.23198
pol,1976,18.72052
pol,1977,17.5012
pol,1978,17.55504
pol,1979,17.11275
pol,1980,18.12456
pol,1981,18.81755
pol,1982,21.07184
pol,1983,18.29507
pol,1984,18.05535
pol,1985,19.00388
pol,1986,20.01728
pol,1987,21.34406
pol,1988,21.74646
pol,1989,19.93907
pol,1990,13.04701
pol,1991,15.30509
pol,1992,16.19662
pol,1993,16.68978
pol,1994,14.67631
pol,1995,14.69662
pol,1996,14.25626
pol,1997,13.66138
pol,1998,11.92696
pol,1999,12.69522
pol,2000,11.15791
pol,2001,12.23027
pol,2002,13.82531
pol,2003,13.47885
pol,2004,13.49503
pol,2005,14.30644
pol,2006,15.18552
pol,2007,14.06342
pol,2008,14.96752
pol,2009,15.89218
pol,2010,16.94193
pol,2011,15.21008
pol,2012,16.04572
pol,2013,15.68064
pol,2014,15.04802
prk,1971,0.13002
prk,1972,0.15374
prk,1973,0.15097
prk,1974,0.25026
prk,1975,0.27986
prk,1976,0.26011
prk,1977,0.25695
prk,1978,0.33741
prk,1979,0.5508
prk,1980,0.60124
prk,1981,0.57497
prk,1982,0.45474
prk,1983,0.45398
prk,1984,0.36177
prk,1985,0.38631
prk,1986,0.37774
prk,1987,0.39483
prk,1988,0.43753
prk,1989,0.50542
prk,1990,0.46221
prk,1991,0.41509
prk,1992,0.37844
prk,1993,0.36752
prk,1994,0.281
prk,1995,0.35285
prk,1996,0.34267
prk,1997,0.20099
prk,1998,0.20121
prk,1999,0.12315
prk,2000,0.11435
prk,2001,0.17978
prk,2002,0.18821
prk,2003,0.17014
prk,2004,0.16646
prk,2005,0.13275
prk,2006,0.10453
prk,2007,0.14225
prk,2008,0.14209
prk,2009,0.15739
prk,2010,0.18307
prk,2011,0.26036
prk,2012,0.25532
prk,2013,0.39086
prk,2014,0.31746
prt,1960,19.90132
prt,1961,18.93831
prt,1962,15.75246
prt,1963,15.68123
prt,1964,14.94532
prt,1965,13.63116
prt,1966,15.18692
prt,1967,15.19397
prt,1968,12.82051
prt,1969,12.36611
prt,1970,10.85938
prt,1971,11.11883
prt,1972,10.59147
prt,1973,9.82088
prt,1974,8.73786
prt,1975,8.32408
prt,1976,8.01448
prt,1977,9.33333
prt,1978,9.36709
prt,1979,7.86106
prt,1980,7.3294
prt,1981,6.39324
prt,1982,6.42744
prt,1983,5.7921
prt,1984,6.99161
prt,1985,7.39967
prt,1986,6.64464
prt,1987,7.63964
prt,1988,7.17504
prt,1989,5.33262
prt,1990,5.70222
prt,1991,5.67232
prt,1992,5.66124
prt,1993,6.03428
prt,1994,5.93182
prt,1995,5.92969
prt,1996,6.37406
prt,1997,6.41892
prt,1998,5.95581
prt,1999,5.27668
prt,2000,5.51521
prt,2001,7.68964
prt,2002,7.61997
prt,2003,7.78559
prt,2004,7.55464
prt,2005,8.17989
prt,2006,7.60234
prt,2007,7.4881
prt,2008,6.72094
prt,2009,7.18055
prt,2010,7.88644
prt,2011,6.93027
prt,2012,6.5265
prt,2013,6.51727
prt,2014,6.56389
pry,1971,7.01754
pry,1972,6.34921
pry,1973,5.71429
pry,1974,5.97015
pry,1975,7.14286
pry,1976,6.41026
pry,1977,4.46429
pry,1978,4.28571
pry,1979,5.18519
pry,1980,4.44444
pry,1981,5.34351
pry,1982,6.10687
pry,1983,6.4
pry,1984,6.42857
pry,1985,7.04225
pry,1986,6.80272
pry,1987,6.8323
pry,1988,5.97826
pry,1989,6.55738
pry,1990,6.73575
pry,1991,6.91489
pry,1992,6.22222
pry,1993,6.13027
pry,1994,5.53746
pry,1995,5.44413
pry,1996,5.50725
pry,1997,5.48303
pry,1998,5.47264
pry,1999,6.20347
pry,2000,6.70732
pry,2001,5.57185
pry,2002,5.29248
pry,2003,4.85175
pry,2004,5.31915
pry,2005,5.4755
pry,2006,5.27778
pry,2007,5.09383
pry,2008,4.82234
pry,2009,4.63415
pry,2010,4.07725
pry,2011,4.10678
pry,2012,4.16667
pry,2013,4.25963
pry,2014,4.04624
qat,1971,0.44643
qat,1972,0.80972
qat,1973,0.57803
qat,1974,1
qat,1975,0.40568
qat,1976,0.86207
qat,1977,0.74074
qat,1978,0.78329
qat,1979,0.48309
qat,1980,2.86533
qat,1981,0.11792
qat,1982,1.41151
qat,1983,0.31381
qat,1984,0.28169
qat,1985,1.77903
qat,1986,0.43898
qat,1987,1.03181
qat,1988,0.41528
qat,1989,1.71473
qat,1990,0.72405
qat,1991,0.58267
qat,1992,0.69204
qat,1993,0.72037
qat,1994,0.80997
qat,1995,0.77243
qat,1996,0.7941
qat,1997,0.78247
qat,1998,0.78355
qat,1999,0.53215
qat,2000,0.61176
qat,2001,0.53405
qat,2002,0.52731
qat,2003,0.50269
qat,2004,0.45366
qat,2005,0.48193
qat,2006,0.49415
qat,2007,0.43971
qat,2008,0.51524
qat,2009,0.49682
qat,2010,0.47285
qat,2011,0.47839
qat,2012,0.43761
qat,2013,0.45336
qat,2014,0.43809
rou,1971,5.08504
rou,1972,8.39249
rou,1973,8.50569
rou,1974,9.27795
rou,1975,8.18809
rou,1976,3.60959
rou,1977,3.31653
rou,1978,2.99989
rou,1979,2.80327
rou,1980,2.72358
rou,1981,2.88784
rou,1982,2.55596
rou,1983,2.28875
rou,1984,2.33848
rou,1985,5.16384
rou,1986,5.15556
rou,1987,4.96638
rou,1988,4.75773
rou,1989,4.45065
rou,1990,5.18686
rou,1991,6.33727
rou,1992,5.69007
rou,1993,5.37222
rou,1994,4.78818
rou,1995,5.16919
rou,1996,4.98801
rou,1997,6.69202
rou,1998,8.19859
rou,1999,8.5797
rou,2000,8.62709
rou,2001,7.95753
rou,2002,8.09503
rou,2003,9.15464
rou,2004,10.14292
rou,2005,10.55472
rou,2006,12.02266
rou,2007,10.4455
rou,2008,9.06301
rou,2009,10.68801
rou,2010,11.00856
rou,2011,10.19778
rou,2012,10.96553
rou,2013,12.23188
rou,2014,11.73709
rus,1990,13.32221
rus,1991,12.92085
rus,1992,10.49609
rus,1993,11.35932
rus,1994,11.44649
rus,1995,10.65898
rus,1996,10.32024
rus,1997,10.77995
rus,1998,10.31464
rus,1999,11.14369
rus,2000,10.99022
rus,2001,11.11104
rus,2002,9.99297
rus,2003,10.06835
rus,2004,9.66619
rus,2005,9.49678
rus,2006,9.44037
rus,2007,9.65215
rus,2008,10.02536
rus,2009,9.71056
rus,2010,8.95992
rus,2011,8.67489
rus,2012,7.89582
rus,2013,8.21105
rus,2014,9.17243
sau,1971,4.49882
sau,1972,4.64955
sau,1973,4.10023
sau,1974,3.81188
sau,1975,3.7761
sau,1976,3.55212
sau,1977,2.64304
sau,1978,1.89286
sau,1979,1.46699
sau,1980,1.5089
sau,1981,1.32802
sau,1982,1.37992
sau,1983,1.25343
sau,1984,1.35596
sau,1985,1.36696
sau,1986,1.43508
sau,1987,1.17539
sau,1988,1.29382
sau,1989,1.24629
sau,1990,1.68123
sau,1991,1.91391
sau,1992,1.58246
sau,1993,1.6096
sau,1994,1.56501
sau,1995,1.53429
sau,1996,1.4841
sau,1997,1.48775
sau,1998,1.43071
sau,1999,1.41082
sau,2000,1.42388
sau,2001,1.41454
sau,2002,1.36723
sau,2003,1.35952
sau,2004,1.32251
sau,2005,1.35589
sau,2006,1.24775
sau,2007,1.23987
sau,2008,1.19178
sau,2009,1.15445
sau,2010,1.05225
sau,2011,1.1805
sau,2012,0.99711
sau,2013,0.90863
sau,2014,0.82118
sdn,1971,9.65732
sdn,1972,5.8651
sdn,1973,5.28634
sdn,1974,2.34192
sdn,1975,3.42679
sdn,1976,3.1348
sdn,1977,3.24484
sdn,1978,2.5974
sdn,1979,1.91083
sdn,1980,3.26975
sdn,1981,3.63128
sdn,1982,3.53261
sdn,1983,4
sdn,1984,3.9039
sdn,1985,3.01508
sdn,1986,3.57143
sdn,1987,4
sdn,1988,2.96804
sdn,1989,3.29114
sdn,1990,2.6465
sdn,1991,3.38266
sdn,1992,3.61174
sdn,1993,4.85437
sdn,1994,3.92157
sdn,1995,4.40835
sdn,1996,6.58537
sdn,1997,5.52268
sdn,1998,6.27706
sdn,1999,6.67976
sdn,2000,2.37226
sdn,2001,3.32226
sdn,2002,4.1555
sdn,2003,4.71204
sdn,2004,4.41001
sdn,2005,4.86815
sdn,2006,4.63038
sdn,2007,4.60377
sdn,2008,4.1841
sdn,2009,4.7099
sdn,2010,5.07682
sdn,2011,7.63195
sdn,2012,7.91209
sdn,2013,6.72579
sdn,2014,6.52174
sen,1971,3.27869
sen,1972,3.2
sen,1973,2.89855
sen,1974,2.72109
sen,1975,3.10559
sen,1976,3.57143
sen,1977,3.2967
sen,1978,3.40909
sen,1979,3.58974
sen,1980,3.43137
sen,1981,3.5
sen,1982,3.62694
sen,1983,3.66492
sen,1984,3.43137
sen,1985,3.77358
sen,1986,3.92157
sen,1987,4.34783
sen,1988,5.58376
sen,1989,5.76923
sen,1990,6.10329
sen,1991,6.57277
sen,1992,6.89655
sen,1993,7.52212
sen,1994,7.72532
sen,1995,8.06452
sen,1996,8.84615
sen,1997,9.05923
sen,1998,9.40439
sen,1999,10.14085
sen,2000,9.94318
sen,2001,9.39948
sen,2002,9.69388
sen,2003,10.76115
sen,2004,9.68468
sen,2005,9.52381
sen,2006,9.68468
sen,2007,7.42972
sen,2008,7.08812
sen,2009,7.07635
sen,2010,6.22711
sen,2011,5.52677
sen,2012,5.29101
sen,2013,5
sen,2014,4.93631
sgp,1971,5.11551
sgp,1972,3.3241
sgp,1973,2.95567
sgp,1974,2.71868
sgp,1975,2.36967
sgp,1976,2.08333
sgp,1977,1.8664
sgp,1978,1.95745
sgp,1979,2.13102
sgp,1980,2.13439
sgp,1981,1.84775
sgp,1982,1.78571
sgp,1983,1.65453
sgp,1984,1.65711
sgp,1985,8.07229
sgp,1986,6.956
sgp,1987,7.02263
sgp,1988,6.14213
sgp,1989,6.3093
sgp,1990,4.28177
sgp,1991,3.80827
sgp,1992,2.03822
sgp,1993,1.79806
sgp,1994,1.71233
sgp,1995,1.38408
sgp,1996,1.4282
sgp,1997,1.80818
sgp,1998,1.2419
sgp,1999,1.19048
sgp,2000,1.09212
sgp,2001,1.07041
sgp,2002,1.30751
sgp,2003,1.23133
sgp,2004,1.16103
sgp,2005,1.0037
sgp,2006,1.20167
sgp,2007,1.47133
sgp,2008,1.49936
sgp,2009,1.53732
sgp,2010,1.44535
sgp,2011,1.34788
sgp,2012,1.349
sgp,2013,1.40571
sgp,2014,1.32392
slv,1971,10
slv,1972,9.21053
slv,1973,7.7381
slv,1974,5.91716
slv,1975,5.72917
slv,1976,6.15385
slv,1977,6.96517
slv,1978,7.42574
slv,1979,8.76289
slv,1980,9.375
slv,1981,8.66667
slv,1982,8.78378
slv,1983,8.05369
slv,1984,7.89474
slv,1985,8.53659
slv,1986,9.87654
slv,1987,7.5
slv,1988,7.17703
slv,1989,7.84314
slv,1990,8.05687
slv,1991,6.49819
slv,1992,6.30915
slv,1993,6.76056
slv,1994,6.11247
slv,1995,6.78337
slv,1996,7.03518
slv,1997,8.62423
slv,1998,8.82917
slv,1999,8.33333
slv,2000,8.51064
slv,2001,8.34846
slv,2002,7.4141
slv,2003,8.79865
slv,2004,8.60034
slv,2005,8
slv,2006,9.20245
slv,2007,7.22543
slv,2008,8.63192
slv,2009,9.0312
slv,2010,10.30928
slv,2011,8.65225
slv,2012,10.299
slv,2013,12.04188
slv,2014,11.90476
srb,1990,3.35592
srb,1991,2.58274
srb,1992,5.84686
srb,1993,6.52174
srb,1994,6.2885
srb,1995,3.40654
srb,1996,4.89172
srb,1997,4.32701
srb,1998,4.88541
srb,1999,5.91465
srb,2000,5.39535
srb,2001,4.92676
srb,2002,5.05653
srb,2003,5.0182
srb,2004,4.87416
srb,2005,5.65086
srb,2006,3.3823
srb,2007,6.83948
srb,2008,6.51769
srb,2009,5.49595
srb,2010,6.25545
srb,2011,7.45255
srb,2012,6.20659
srb,2013,4.90757
srb,2014,4.80189
ssd,2012,0.69444
ssd,2013,0.68027
ssd,2014,0.65789
sur,2000,5.47945
sur,2001,5.36913
sur,2002,5.55556
sur,2003,5
sur,2004,4.41176
sur,2005,3.63636
sur,2006,4
sur,2007,4.34783
sur,2008,4.22535
sur,2009,4.22535
sur,2010,3.52941
sur,2011,3.35196
sur,2012,3.48259
sur,2013,4.06091
sur,2014,3.51759
svk,1971,2.80422
svk,1972,3.05344
svk,1973,3.19668
svk,1974,3.82318
svk,1975,4.24004
svk,1976,4.62243
svk,1977,5.01982
svk,1978,5.03356
svk,1979,5.99302
svk,1980,20.69892
svk,1981,19.88981
svk,1982,21.59349
svk,1983,21.31614
svk,1984,22.05532
svk,1985,21.56503
svk,1986,20.32489
svk,1987,21.44993
svk,1988,22.22018
svk,1989,22.60108
svk,1990,28.05034
svk,1991,24.67153
svk,1992,23.03571
svk,1993,23.25635
svk,1994,21.23676
svk,1995,20.37846
svk,1996,20.76436
svk,1997,20.28738
svk,1998,21.72815
svk,1999,21.83878
svk,2000,22.18004
svk,2001,17.93362
svk,2002,17.4302
svk,2003,14.83957
svk,2004,15.05109
svk,2005,15.94631
svk,2006,16.56156
svk,2007,15.77473
svk,2008,17.41954
svk,2009,19.93865
svk,2010,18.98148
svk,2011,15.61644
svk,2012,15.04481
svk,2013,16.80302
