geo,time,se_sec_enrr_ma
sur,2006,58.6994
sur,2007,58.42681
sur,2008,60.39163
sur,2009,60.21888
sur,2010,62.60635
sur,2011,59.88218
sur,2012,61.38968
sur,2013,63.02228
sur,2014,62.05054
sur,2015,67.06223
svk,1993,85.58329
svk,1994,86.05071
svk,1995,86.92592
svk,1996,89.53634
svk,1997,90.14112
svk,1998,83.21255
svk,1999,83.6491
svk,2000,84.84141
svk,2001,85.48137
svk,2002,87.5255
svk,2003,89.76325
svk,2004,91.9986
svk,2005,92.84667
svk,2006,92.26254
svk,2007,91.94676
svk,2008,91.26648
svk,2009,91.09963
svk,2010,91.75287
svk,2011,92.25692
svk,2012,92.34234
svk,2013,90.06887
svk,2014,90.17425
svk,2015,90.51829
svk,2016,90.77609
svk,2017,90.53334
svk,2018,90.83804
svk,2019,90.21777
svn,1993,86.22019
svn,1994,86.81064
svn,1995,88.41521
svn,1996,88.64271
svn,1997,90.34318
svn,1998,91.30173
svn,1999,98.05746
svn,2000,99.34388
svn,2001,105.64898
svn,2002,107.44645
svn,2003,109.4917
svn,2004,97.34385
svn,2005,97.42258
svn,2006,97.08449
svn,2007,98.91165
svn,2008,98.98224
svn,2009,98.75426
svn,2010,99.28861
svn,2011,99.33752
svn,2012,98.45585
svn,2013,110.78399
svn,2014,110.12373
svn,2015,109.69301
svn,2016,114.46372
svn,2017,114.23953
svn,2018,113.16123
svn,2019,111.97567
swe,1971,86.67579
swe,1972,78.30699
swe,1973,86.77283
swe,1974,82.21148
swe,1975,82.33296
swe,1976,74.72498
swe,1977,74.90154
swe,1978,76.77648
swe,1979,81.64091
swe,1980,81.94721
swe,1981,83.33347
swe,1982,81.55279
swe,1983,81.47625
swe,1984,80.87986
swe,1985,80.22637
swe,1987,87.08796
swe,1988,88.91222
swe,1989,88.05321
swe,1990,87.72069
swe,1991,88.17387
swe,1992,89.7354
swe,1993,113.11098
swe,1994,119.07643
swe,1995,121.79402
swe,1996,124.63478
swe,1997,127.16662
swe,1998,138.62186
swe,1999,138.85049
swe,2000,134.21713
swe,2001,130.89505
swe,2002,130.3598
swe,2003,125.82488
swe,2004,101.71866
swe,2005,104.28735
swe,2006,103.80185
swe,2007,102.74791
swe,2008,101.62155
swe,2009,99.8726
swe,2010,98.61588
swe,2011,97.46229
swe,2012,98.7723
swe,2013,120.71863
swe,2014,124.77165
swe,2015,131.5076
swe,2016,137.08466
swe,2017,148.11768
swe,2018,147.00403
swe,2019,141.56667
swz,1970,19.32473
swz,1971,21.06714
swz,1972,24.70221
swz,1973,27.8318
swz,1974,30.40568
swz,1975,32.53675
swz,1976,33.16739
swz,1977,34.91763
swz,1998,44.9036
swz,1999,44.78748
swz,2000,43.54129
swz,2001,45.4968
swz,2002,47.30253
swz,2003,47.76096
swz,2004,53.09752
swz,2005,53.88011
swz,2006,58.58436
swz,2007,66.80739
swz,2009,63.1421
swz,2010,67.30784
swz,2011,70.15113
swz,2012,71.56815
swz,2013,71.98621
swz,2014,74.1427
swz,2015,76.03869
swz,2016,82.63283
sxm,2012,100.84986
sxm,2014,92.69126
syc,1970,23.27281
syc,1971,25.01608
syc,1972,28.22547
syc,1973,29.43925
syc,1974,34.67297
syc,1975,31.45576
syc,1976,27.06166
syc,1978,37.82485
syc,1979,41.9965
syc,1980,46.83829
syc,1981,54.26544
syc,1982,63.30084
syc,1983,69.46444
syc,1985,108.66122
syc,1986,111.34149
syc,1987,115.68627
syc,1988,116.40704
syc,1989,113.10174
syc,1991,111.44651
syc,1992,112.50302
syc,1993,111.21631
syc,1994,114.10727
syc,1995,112.97123
syc,1996,113.48952
syc,1998,99.70789
syc,1999,71.10028
syc,2000,69.55997
syc,2001,64.26463
syc,2002,67.99789
syc,2003,72.0301
syc,2004,71.23513
syc,2005,79.04584
syc,2006,72.40097
syc,2007,75.58355
syc,2008,72.16457
syc,2009,72.55927
syc,2010,72.50807
syc,2011,70.57557
syc,2012,81.38502
syc,2013,75.15038
syc,2014,77.19373
syc,2015,78.64684
syc,2016,78.07684
syc,2017,76.8232
syc,2018,78.80993
syc,2019,76.19348
syc,2020,75.20016
syr,1971,51.35759
syr,1972,55.29133
syr,1973,58.80608
syr,1974,60.58515
syr,1975,60.25056
syr,1976,61.30707
syr,1977,61.17895
syr,1978,62.23999
syr,1979,62.95331
syr,1980,60.54447
syr,1981,59.32742
syr,1982,59.8568
syr,1983,61.74882
syr,1984,64.52353
syr,1985,65.78443
syr,1986,66.54473
syr,1987,66.7003
syr,1988,64.3777
syr,1989,62.26443
syr,1990,58.53009
syr,1991,55.47831
syr,1992,52.06607
syr,1993,49.94375
syr,1994,48.40554
syr,1995,46.68247
syr,1996,44.69912
syr,1997,43.96597
syr,1998,44.84699
syr,1999,44.83225
syr,2000,45.65835
syr,2001,47.67505
syr,2002,49.37509
syr,2003,64.75073
syr,2004,67.98224
syr,2005,71.2348
syr,2006,71.84893
syr,2007,72.03528
syr,2008,72.05525
syr,2009,71.21025
syr,2010,72.09172
syr,2011,74.59464
syr,2012,77.89426
syr,2013,52.67416
tca,1973,35.25346
tca,1974,57.76256
tca,1978,65.6
tca,1994,79.16667
tca,1999,69.60409
tca,2000,65.27778
tca,2003,71.98661
tca,2004,75.10593
tca,2005,82.05645
tca,2009,86.25107
tca,2014,66.17539
tca,2015,68.95332
tca,2018,75.51813
tcd,1971,3.59827
tcd,1972,3.85236
tcd,1974,3.94447
tcd,1985,10.58086
tcd,1987,9.49807
tcd,1989,9.68919
tcd,1990,10.78931
tcd,1994,11.73726
tcd,1995,13.02847
tcd,1996,13.48954
tcd,1997,13.88403
tcd,1998,15.12302
tcd,1999,15.8881
tcd,2000,16.68979
tcd,2001,19.07961
tcd,2002,20.027
tcd,2003,22.25746
tcd,2004,22.70155
tcd,2005,23.17023
tcd,2006,23.57575
tcd,2007,25.49043
tcd,2008,29.60438
tcd,2009,32.48142
tcd,2010,31.68732
tcd,2011,32.02582
tcd,2012,30.58719
tcd,2013,33.76209
tcd,2014,31.71552
tcd,2015,30.89519
tcd,2016,30.89157
tcd,2017,27.39433
tcd,2018,26.50427
tcd,2019,26.80956
tgo,1971,10.8109
tgo,1972,12.59796
tgo,1973,14.27837
tgo,1974,16.66909
tgo,1975,21.07444
tgo,1976,27.04547
tgo,1977,33.72859
tgo,1978,38.86738
tgo,1979,44.37108
tgo,1980,48.19271
tgo,1982,45.13342
tgo,1983,39.8195
tgo,1984,32.87958
tgo,1985,28.38201
tgo,1986,29.10229
tgo,1987,28.48375
tgo,1988,31.70445
tgo,1989,29.49546
tgo,1990,32.22459
tgo,1991,30.69026
tgo,1992,30.64659
tgo,1994,30.09332
tgo,1995,32.92375
tgo,1996,35.11057
tgo,1997,35.44881
tgo,1999,42.22531
tgo,2000,44.37169
tgo,2001,47.96
tgo,2002,53.15412
tgo,2003,55.87188
tgo,2004,57.38243
tgo,2005,60.34458
tgo,2006,62.62781
tgo,2007,59.40662
tgo,2017,71.56491
tha,1971,21.08108
tha,1973,24.00912
tha,1974,25.99096
tha,1975,26.84136
tha,1976,28.40906
tha,1977,30.034
tha,1978,30.07021
tha,1990,27.94532
tha,1991,30.83834
tha,1992,34.01419
tha,1993,38.01016
tha,2001,63.56743
tha,2002,64.89471
tha,2004,66.19687
tha,2005,71.91063
tha,2006,71.99159
tha,2007,76.49422
tha,2008,76.47559
tha,2009,77.82635
tha,2010,79.62567
tha,2011,82.01861
tha,2012,80.89234
tha,2013,78.44286
tha,2014,117.21038
tha,2015,122.9613
tha,2016,118.8638
tha,2017,118.9719
tha,2018,118.90223
tha,2019,116.85738
tha,2020,115.17152
tjk,1999,78.77803
tjk,2000,78.48174
tjk,2001,81.82752
tjk,2002,84.92638
tjk,2003,87.11721
tjk,2004,87.32356
tjk,2005,87.39984
tjk,2006,88.20692
tjk,2007,89.25093
tjk,2008,88.92752
tjk,2009,88.95716
tjk,2010,90.35109
tjk,2011,90.8744
tjk,2012,91.54164
tjk,2013,92.97615
tkm,2019,90.49076
tkm,2020,94.08328
tls,2004,57.60972
tls,2005,55.71412
tls,2008,51.86309
tls,2009,62.05913
tls,2010,62.64367
tls,2011,65.17964
tls,2012,66.15018
tls,2013,64.7797
tls,2014,66.44978
tls,2015,70.45512
tls,2016,74.79124
tls,2017,78.32905
tls,2018,80.30131
tls,2019,82.65594
ton,1970,86.97797
ton,1971,85.46032
ton,1972,84.28048
ton,1973,80.19657
ton,1974,80.32557
ton,1975,78.55709
ton,1978,83.40572
ton,1981,107.76807
ton,1982,109.85343
ton,1984,92.93182
ton,1985,83.50504
ton,1986,79.43287
ton,1990,99.314
ton,1991,97.81541
ton,1993,107.73632
ton,1998,88.73648
ton,1999,98.8172
ton,2000,101.12854
ton,2001,101.55807
ton,2002,105.46503
ton,2006,99.81964
ton,2007,119.00849
ton,2008,100.71845
ton,2009,90.15929
ton,2010,100.39194
ton,2011,107.96436
ton,2012,93.09494
ton,2013,94.8906
ton,2014,93.29193
ton,2015,99.43336
ton,2019,88.14239
ton,2020,81.2994
tto,1971,42.48816
tto,1972,43.59682
tto,1973,41.67184
tto,1977,54.82932
tto,1982,75.71695
tto,1983,77.794
tto,1984,80.30628
tto,1985,80.77219
tto,1987,83.19568
tto,1988,84.51792
tto,1989,81.87569
tto,1990,81.69269
tto,1991,78.70494
tto,1992,78.67652
tto,1993,78.53675
tto,2004,82.60626
tun,1971,32.15411
tun,1972,31.95743
tun,1973,30.61009
tun,1974,29.42328
tun,1975,28.23458
tun,1976,27.26664
tun,1977,27.46288
tun,1978,29.16705
tun,1979,30.42593
tun,1980,31.31869
tun,1981,31.89251
tun,1982,35.26814
tun,1983,39.34528
tun,1984,41.7601
tun,1985,43.62023
tun,1986,46.61206
tun,1987,45.59494
tun,1988,46.71263
tun,1989,50.08826
tun,1990,50.26922
tun,1991,50.13717
tun,1992,50.25494
tun,1993,52.45987
tun,1994,56.21113
tun,1995,59.3958
tun,1996,62.43471
tun,1997,63.27174
tun,1999,71.98996
tun,2000,72.84797
tun,2001,74.8463
tun,2002,76.56474
tun,2003,74.66352
tun,2005,80.53423
tun,2006,82.45131
tun,2008,88.26607
tun,2009,86.56683
tun,2010,86.19849
tun,2011,88.6265
tun,2016,86.90164
tur,1971,39.19838
tur,1972,41.95373
tur,1973,42.38887
tur,1974,41.6793
tur,1976,45.06871
tur,1977,47.59569
tur,1978,50.04161
tur,1979,49.55104
tur,1980,51.85004
tur,1982,50.25843
tur,1983,50.60392
tur,1984,52.34962
tur,1986,57.73448
tur,1987,59.32054
tur,1988,61.44942
tur,1989,63.80187
tur,1990,64.06479
tur,1991,65.76887
tur,1992,67.19634
tur,1993,70.91614
tur,1994,71.95882
tur,1995,75.45472
tur,1997,73.81258
tur,1999,85.17492
tur,2000,85.28986
tur,2001,97.01951
tur,2002,102.34359
tur,2003,104.20301
tur,2004,97.96363
tur,2005,91.57912
tur,2006,95.45184
tur,2007,97.46268
tur,2008,93.95441
tur,2009,83.68878
tur,2010,87.92452
tur,2011,92.05548
tur,2012,87.41488
tur,2013,102.06806
tur,2014,104.24999
tur,2015,104.16841
tur,2016,103.96083
tur,2017,108.49478
tur,2018,105.72553
tur,2019,106.09873
tuv,1990,90.02695
tuv,1998,57.82828
tuv,2001,60.46798
tuv,2014,72.4359
tuv,2015,75.15684
tuv,2016,65.55556
tuv,2018,62.48507
tuv,2019,63.41176
tuv,2020,62.19653
tza,1970,3.77223
tza,1971,3.85637
tza,1972,3.87033
tza,1973,3.93999
tza,1974,4.23367
tza,1975,4.20445
tza,1976,4.15132
tza,1977,4.33824
tza,1978,4.38858
tza,1979,4.40025
tza,1981,3.96945
tza,1982,3.9605
tza,1983,3.96064
tza,1985,4.26619
tza,1986,4.42086
tza,1987,4.67587
tza,1988,5.02631
tza,1989,5.25868
tza,1991,6.09793
tza,1992,6.05716
tza,1993,6.03982
tza,1994,5.95584
tza,1995,5.93539
tza,1996,5.68847
tza,1997,6.33152
tza,2010,34.76924
tza,2014,31.33075
tza,2015,27.26834
tza,2016,26.62717
tza,2017,27.03293
tza,2018,28.75113
tza,2019,29.65642
tza,2020,29.97288
uga,1975,5.7402
uga,1976,6.62989
uga,1977,6.74106
uga,1978,6.79788
uga,1979,6.871
uga,1981,7.55121
uga,1982,10.86329
uga,1986,13.84029
uga,1990,14.70086
uga,1992,13.01057
uga,1994,12.80631
uga,1997,12.20165
uga,2004,21.7264
uga,2007,27.5104
ukr,1993,87.05288
ukr,1994,87.07784
ukr,1999,98.41641
ukr,2000,101.43829
ukr,2001,103.49633
ukr,2002,103.35967
ukr,2003,104.28893
ukr,2004,100.77576
ukr,2005,99.17251
ukr,2006,97.48045
ukr,2007,96.86334
ukr,2008,96.95534
ukr,2009,96.27961
ukr,2010,96.71149
ukr,2011,94.85111
ukr,2012,97.45944
ukr,2013,97.93116
ukr,2014,96.91805
ury,1970,54.19559
ury,1971,55.62194
ury,1972,58.32164
ury,1973,59.46423
ury,1978,56.12411
ury,1979,54.9181
ury,1994,74.0993
ury,1995,74.96837
ury,1998,76.83831
ury,1999,84.94879
ury,2000,92.04234
ury,2001,95.2021
ury,2002,100.00877
ury,2003,101.7312
ury,2004,99.55169
ury,2005,94.20768
ury,2006,93.50278
ury,2007,92.42369
ury,2008,82.33459
ury,2009,84.6782
ury,2010,93.22009
ury,2017,114.11081
ury,2018,114.94665
ury,2019,116.62349
usa,1972,108.23361
usa,1978,84.5538
usa,1981,87.70707
usa,1982,90.98086
usa,1983,91.28281
usa,1984,93.52909
usa,1985,92.91829
usa,1986,93.50566
usa,1987,93.9594
usa,1990,91.42984
usa,1991,90.7686
usa,1993,96.56972
usa,1994,98.21934
usa,1995,95.99185
usa,1996,96.53261
usa,1998,94.73311
usa,1999,108.85841
usa,2005,94.20211
usa,2013,96.06963
usa,2014,96.36253
usa,2015,97.15372
usa,2016,99.05283
usa,2017,99.19852
usa,2018,99.73566
usa,2019,100.90212
uzb,1999,87.65114
uzb,2000,89.49694
uzb,2003,99.4401
uzb,2004,99.83745
uzb,2005,90.1987
uzb,2006,89.5204
uzb,2007,89.9792
uzb,2008,88.33439
uzb,2009,89.26355
uzb,2010,89.84449
uzb,2011,90.53452
uzb,2012,92.38568
uzb,2013,92.2157
uzb,2014,92.52383
uzb,2015,92.37921
uzb,2016,93.18018
uzb,2017,93.91007
uzb,2018,95.40372
uzb,2019,97.67924
vct,1971,19.97744
vct,1972,21.29959
vct,1974,25.07888
vct,1975,23.16436
vct,1976,23.32007
vct,1982,34.73574
vct,1984,32.7793
vct,1985,26.27208
vct,1986,29.04072
vct,1987,41.02866
vct,1988,31.32125
vct,1991,53.60734
vct,2000,70.56636
vct,2001,77.84277
vct,2002,82.81606
vct,2003,82.20641
vct,2004,90.67675
vct,2005,79.56774
vct,2007,98.81679
vct,2008,103.21502
vct,2009,107.86392
vct,2010,105.53191
vct,2011,105.07726
vct,2012,101.91796
vct,2013,105.04202
vct,2014,106.11878
vct,2015,107.12835
vct,2016,105.39877
vct,2017,108.64146
vct,2018,105.87489
ven,1971,31.26932
ven,1972,33.76621
ven,1973,35.52567
ven,1974,36.80081
ven,1975,38.33407
ven,1984,47.26336
ven,1985,48.49827
ven,1986,49.96668
ven,1987,49.68482
ven,1988,49.79091
ven,1989,49.16729
ven,1991,49.40041
ven,1992,50.21868
ven,1993,50.52374
ven,1999,51.75661
ven,2000,55.07088
ven,2001,59.32296
ven,2002,63.35731
ven,2003,64.78804
ven,2004,67.55725
ven,2005,70.12183
ven,2006,72.80967
ven,2007,75.56005
ven,2008,77.82671
ven,2009,79.09402
ven,2010,78.99002
ven,2011,80.07141
ven,2012,82.13805
ven,2013,89.47453
ven,2014,89.37473
ven,2015,87.70834
ven,2016,84.65009
ven,2017,84.73322
vgb,1971,82.27848
vgb,1972,84.05797
vgb,1973,69.75806
vgb,1974,71.31783
vgb,1975,67.77778
vgb,1976,63.69983
vgb,1979,51.14504
vgb,1981,52.68817
vgb,1984,83.48214
vgb,1985,72.38806
vgb,1990,87.71331
vgb,1991,88
vgb,1992,78.54938
vgb,1994,90.02809
vgb,1999,106.49007
vgb,2000,95.51282
vgb,2001,93.9206
vgb,2002,98.25654
vgb,2003,95.21411
vgb,2004,104.34227
vgb,2005,110.65469
vgb,2006,116.89962
vgb,2007,107.76699
vgb,2009,104.09745
vgb,2010,107.14286
vgb,2011,99.6904
vgb,2012,95.9725
vgb,2013,91.27962
vgb,2014,88.09963
vgb,2015,89.31159
vgb,2016,87.47764
vgb,2020,98.53346
vir,1982,87.60064
vir,1983,93.93438
vir,1984,99.5437
vir,1985,107.0178
vir,1986,102.83826
vir,1987,106.44959
vir,1988,107.52688
vir,1989,106.76157
vir,1990,104.83871
vir,1991,102.74522
vir,1992,108.01688
vir,1993,111.81786
vir,1994,118.01586
vir,1995,121.90512
vir,1997,126.47229
vnm,1976,35.10206
vnm,1977,38.02682
vnm,1998,60.92208
vut,1970,6.27685
vut,1971,6.76109
vut,1972,7.51676
vut,1973,8.235
vut,1974,9.48009
vut,1975,9.91783
vut,1976,11.59196
vut,1977,13.27263
vut,1978,13.92418
vut,1980,13.90068
vut,1981,14.45347
vut,1983,17.45038
vut,1991,19.50004
vut,1999,32.21591
vut,2000,32.44078
vut,2001,37.29329
vut,2002,40.64251
vut,2003,43.72749
vut,2004,45.7546
vut,2010,59.59428
vut,2015,53.50935
vut,2020,48.2973
wsm,1970,53.16962
wsm,1975,62.74223
wsm,1976,65.30523
wsm,1977,66.12903
wsm,1978,68.40375
wsm,1979,69.44712
wsm,1980,74.70949
wsm,1994,69.10627
wsm,1995,71.80432
wsm,1996,71.42952
wsm,1997,73.85546
wsm,1998,73.0495
wsm,1999,75.00683
wsm,2000,73.65503
wsm,2001,75.70711
wsm,2002,77.17936
wsm,2003,78.64534
wsm,2004,78.79946
wsm,2005,78.23134
wsm,2006,78.14161
wsm,2007,77.93378
wsm,2009,80.17954
wsm,2010,82.25941
wsm,2011,82.13563
wsm,2012,84.04262
wsm,2014,88.55929
wsm,2015,89.31958
wsm,2016,88.82879
yem,1999,62.69548
yem,2001,66.69792
yem,2003,65.40279
yem,2004,65.07312
yem,2005,62.08231
yem,2008,54.67586
yem,2010,54.18268
yem,2011,56.31493
yem,2012,56.54295
yem,2013,58.24347
yem,2016,59.60209
zaf,1989,60.96969
zaf,1990,63.39077
zaf,1991,66.09735
zaf,1994,74.66303
zaf,1998,80.96658
zaf,1999,79.18653
zaf,2000,76.62738
zaf,2001,77.54834
zaf,2002,79.11716
zaf,2003,80.40189
zaf,2004,82.67034
zaf,2005,84.31886
zaf,2006,87.66731
zaf,2007,89.77634
zaf,2008,88.71504
zaf,2009,89.9387
zaf,2010,90.9505
zaf,2011,93.52253
zaf,2012,96.01632
zaf,2014,102.86213
zaf,2015,110.1258
zaf,2016,102.33503
zaf,2017,100.42464
zaf,2018,97.1012
zaf,2019,99.48537
zmb,1970,17.04386
zmb,1972,17.9828
zmb,1974,18.05595
zmb,1979,19.99239
zmb,1980,20.12384
zmb,1981,19.82994
zmb,1982,20.32987
zmb,1986,24.19917
zmb,1988,24.51735
zwe,1970,8.70197
zwe,1971,8.85277
zwe,1972,9.66673
zwe,1973,9.747
zwe,1974,9.6989
zwe,1975,9.82112
zwe,1976,9.80689
zwe,1977,9.73202
zwe,1978,9.17754
zwe,1979,7.90983
zwe,1981,16.56287
zwe,1982,24.69681
zwe,1983,33.24593
zwe,1984,42.315
zwe,1985,47.14206
zwe,1986,50.60001
zwe,1987,51.75034
zwe,1988,52.45638
zwe,1989,52.41008
zwe,1990,46.03774
zwe,1991,50.23644
zwe,1992,44.95418
zwe,1993,42.19547
zwe,1994,42.14005
zwe,1995,44.07848
zwe,1996,45.59862
zwe,1999,48.27532
zwe,2000,48.19611
zwe,2001,49.25445
zwe,2002,47.11889
zwe,2003,42.60136
zwe,2012,52.9864
zwe,2013,53.49126
