geo,time,sp_pop_0014_ma_in
bra,2000,26625336
bra,2001,26552171
bra,2002,26433999
bra,2003,26285429
bra,2004,26120814
bra,2005,25944187
bra,2006,25722626
bra,2007,25505627
bra,2008,25281770
bra,2009,25036304
bra,2010,24767415
bra,2011,24487883
bra,2012,24209801
bra,2013,23932067
bra,2014,23659523
bra,2015,23398593
bra,2016,23206777
bra,2017,23012141
bra,2018,22824115
bra,2019,22651125
bra,2020,22492872
brb,1960,42739
brb,1961,43376
brb,1962,43993
brb,1963,44569
brb,1964,45073
brb,1965,45469
brb,1966,45554
brb,1967,45438
brb,1968,45173
brb,1969,44854
brb,1970,44514
brb,1971,43337
brb,1972,42473
brb,1973,41734
brb,1974,40828
brb,1975,39642
brb,1976,39336
brb,1977,38633
brb,1978,37952
brb,1979,37673
brb,1980,37826
brb,1981,36864
brb,1982,36240
brb,1983,35796
brb,1984,35300
brb,1985,34670
brb,1986,34198
brb,1987,33558
brb,1988,32851
brb,1989,32246
brb,1990,31816
brb,1991,31373
brb,1992,31116
brb,1993,30979
brb,1994,30858
brb,1995,30709
brb,1996,30580
brb,1997,30416
brb,1998,30242
brb,1999,30105
brb,2000,30013
brb,2001,29627
brb,2002,29355
brb,2003,29159
brb,2004,28985
brb,2005,28821
brb,2006,28714
brb,2007,28606
brb,2008,28519
brb,2009,28470
brb,2010,28440
brb,2011,28110
brb,2012,27796
brb,2013,27452
brb,2014,27062
brb,2015,26626
brb,2016,26186
brb,2017,25750
brb,2018,25316
brb,2019,24894
brb,2020,24484
brn,1960,18277
brn,1961,19378
brn,1962,20604
brn,1963,21880
brn,1964,23109
brn,1965,24232
brn,1966,25225
brn,1967,26082
brn,1968,26865
brn,1969,27674
brn,1970,28570
brn,1971,29404
brn,1972,30360
brn,1973,31396
brn,1974,32449
brn,1975,33480
brn,1976,34731
brn,1977,35796
brn,1978,36752
brn,1979,37667
brn,1980,38538
brn,1981,39640
brn,1982,40756
brn,1983,41868
brn,1984,42932
brn,1985,43936
brn,1986,44229
brn,1987,44509
brn,1988,44865
brn,1989,45367
brn,1990,46027
brn,1991,47104
brn,1992,48178
brn,1993,49228
brn,1994,50124
brn,1995,50762
brn,1996,51475
brn,1997,51882
brn,1998,52077
brn,1999,52203
brn,2000,52341
brn,2001,52287
brn,2002,52228
brn,2003,52241
brn,2004,52232
brn,2005,52085
brn,2006,52325
brn,2007,52244
brn,2008,52068
brn,2009,51987
brn,2010,52036
brn,2011,51793
brn,2012,51752
brn,2013,51798
brn,2014,51754
brn,2015,51521
brn,2016,51676
brn,2017,51400
brn,2018,50894
brn,2019,50479
brn,2020,50295
btn,1960,47709
btn,1961,49019
btn,1962,50092
btn,1963,51085
btn,1964,52242
btn,1965,53699
btn,1966,55447
btn,1967,57436
btn,1968,59624
btn,1969,61885
btn,1970,64146
btn,1971,66626
btn,1972,69018
btn,1973,71375
btn,1974,73763
btn,1975,76214
btn,1976,79083
btn,1977,81923
btn,1978,84685
btn,1979,87282
btn,1980,89650
btn,1981,92626
btn,1982,95270
btn,1983,97734
btn,1984,100260
btn,1985,102994
btn,1986,106249
btn,1987,109700
btn,1988,112948
btn,1989,115372
btn,1990,116528
btn,1991,117309
btn,1992,117042
btn,1993,116215
btn,1994,115585
btn,1995,115725
btn,1996,115929
btn,1997,116544
btn,1998,117461
btn,1999,118409
btn,2000,119169
btn,2001,119036
btn,2002,118682
btn,2003,118018
btn,2004,116923
btn,2005,115343
btn,2006,114524
btn,2007,113239
btn,2008,111656
btn,2009,109989
btn,2010,108400
btn,2011,106704
btn,2012,105068
btn,2013,103551
btn,2014,102236
btn,2015,101145
btn,2016,100003
btn,2017,99231
btn,2018,98713
btn,2019,98206
btn,2020,97564
bwa,1960,109992
bwa,1961,113653
bwa,1962,118106
bwa,1963,122936
bwa,1964,127468
bwa,1965,131339
bwa,1966,135313
bwa,1967,138827
bwa,1968,142199
bwa,1969,145947
bwa,1970,150407
bwa,1971,155213
bwa,1972,160534
bwa,1973,166292
bwa,1974,172369
bwa,1975,178685
bwa,1976,185564
bwa,1977,192977
bwa,1978,200945
bwa,1979,209421
bwa,1980,218269
bwa,1981,226067
bwa,1982,233946
bwa,1983,241897
bwa,1984,249942
bwa,1985,258084
bwa,1986,265520
bwa,1987,272708
bwa,1988,279409
bwa,1989,285457
bwa,1990,290756
bwa,1991,296338
bwa,1992,301410
bwa,1993,305847
bwa,1994,309464
bwa,1995,312245
bwa,1996,315286
bwa,1997,317355
bwa,1998,318601
bwa,1999,319478
bwa,2000,320303
bwa,2001,321909
bwa,2002,323850
bwa,2003,326130
bwa,2004,328671
bwa,2005,331538
bwa,2006,335676
bwa,2007,339975
bwa,2008,344154
bwa,2009,347893
bwa,2010,350891
bwa,2011,355517
bwa,2012,359684
bwa,2013,363831
bwa,2014,368580
bwa,2015,374483
bwa,2016,378581
bwa,2017,383329
bwa,2018,388379
bwa,2019,393188
bwa,2020,397261
caf,1960,284250
caf,1961,291953
caf,1962,299600
caf,1963,307232
caf,1964,314771
caf,1965,322193
caf,1966,331776
caf,1967,340988
caf,1968,349674
caf,1969,357571
caf,1970,364495
caf,1971,374424
caf,1972,383184
caf,1973,391291
caf,1974,399483
caf,1975,408338
caf,1976,417945
caf,1977,427781
caf,1978,438226
caf,1979,449713
caf,1980,462509
caf,1981,476938
caf,1982,492740
caf,1983,509019
caf,1984,524367
caf,1985,537802
caf,1986,555472
caf,1987,570822
caf,1988,585014
caf,1989,599886
caf,1990,616688
caf,1991,633054
caf,1992,650681
caf,1993,669002
caf,1994,686996
caf,1995,703915
caf,1996,723101
caf,1997,741473
caf,1998,758969
caf,1999,775631
caf,2000,791564
caf,2001,811830
caf,2002,830592
caf,2003,848245
caf,2004,865402
caf,2005,882277
caf,2006,903961
caf,2007,925306
caf,2008,944879
caf,2009,960595
caf,2010,971089
caf,2011,986582
caf,2012,997349
caf,2013,1004942
caf,2014,1012097
caf,2015,1020983
caf,2016,1025514
caf,2017,1031687
caf,2018,1039326
caf,2019,1048030
caf,2020,1057587
can,1960,3087210
can,1961,3161548
can,1962,3222242
can,1963,3273857
can,1964,3317863
can,1965,3350686
can,1966,3367982
can,1967,3367754
can,1968,3349745
can,1969,3317921
can,1970,3285812
can,1971,3288501
can,1972,3240393
can,1973,3196991
can,1974,3153039
can,1975,3101954
can,1976,3064832
can,1977,3011357
can,1978,2948466
can,1979,2893444
can,1980,2861280
can,1981,2839375
can,1982,2828227
can,1983,2821914
can,1984,2819703
can,1985,2819301
can,1986,2829250
can,1987,2849400
can,1988,2869910
can,1989,2906738
can,1990,2937630
can,1991,2968540
can,1992,3001125
can,1993,3029694
can,1994,3051031
can,1995,3060899
can,1996,3074114
can,1997,3071097
can,1998,3052229
can,1999,3029513
can,2000,3011563
can,2001,2992846
can,2002,2979490
can,2003,2962146
can,2004,2942737
can,2005,2920723
can,2006,2905490
can,2007,2890267
can,2008,2881360
can,2009,2878473
can,2010,2878857
can,2011,2893869
can,2012,2904002
can,2013,2910806
can,2014,2919638
can,2015,2926958
can,2016,2940759
can,2017,2969281
can,2018,3010426
can,2019,3048876
can,2020,3070739
chanisl,1960,12085
chanisl,1961,12239
chanisl,1962,12280
chanisl,1963,12352
chanisl,1964,12507
chanisl,1965,12720
chanisl,1966,12829
chanisl,1967,12869
chanisl,1968,12985
chanisl,1969,13199
chanisl,1970,13444
chanisl,1971,13510
chanisl,1972,13499
chanisl,1973,13423
chanisl,1974,13281
chanisl,1975,13067
chanisl,1976,12907
chanisl,1977,12679
chanisl,1978,12420
chanisl,1979,12179
chanisl,1980,11977
chanisl,1981,11751
chanisl,1982,11560
chanisl,1983,11422
chanisl,1984,11331
chanisl,1985,11278
chanisl,1986,11314
chanisl,1987,11351
chanisl,1988,11410
chanisl,1989,11489
chanisl,1990,11565
chanisl,1991,11754
chanisl,1992,11925
chanisl,1993,12098
chanisl,1994,12281
chanisl,1995,12467
chanisl,1996,12626
chanisl,1997,12755
chanisl,1998,12862
chanisl,1999,12937
chanisl,2000,12980
chanisl,2001,12878
chanisl,2002,12780
chanisl,2003,12698
chanisl,2004,12647
chanisl,2005,12626
chanisl,2006,12669
chanisl,2007,12713
chanisl,2008,12738
chanisl,2009,12721
chanisl,2010,12655
chanisl,2011,12831
chanisl,2012,12923
chanisl,2013,12965
chanisl,2014,13012
chanisl,2015,13078
chanisl,2016,13116
chanisl,2017,13158
chanisl,2018,13208
chanisl,2019,13255
chanisl,2020,13289
che,1960,656903
che,1961,674228
che,1962,691784
che,1963,704282
che,1964,712478
che,1965,716753
che,1966,723952
che,1967,732135
che,1968,740021
che,1969,745941
che,1970,747366
che,1971,748924
che,1972,750495
che,1973,749933
che,1974,745630
che,1975,734431
che,1976,716419
che,1977,698655
che,1978,681407
che,1979,664055
che,1980,647906
che,1981,634596
che,1982,622501
che,1983,610752
che,1984,599881
che,1985,590712
che,1986,587069
che,1987,583399
che,1988,580755
che,1989,580705
che,1990,585185
che,1991,593970
che,1992,605631
che,1993,618263
che,1994,629566
che,1995,637670
che,1996,643511
che,1997,645271
che,1998,644880
che,1999,644421
che,2000,644058
che,2001,640122
che,2002,636819
che,2003,632977
che,2004,628057
che,2005,622393
che,2006,616011
che,2007,611380
che,2008,609446
che,2009,608143
che,2010,606705
che,2011,608992
che,2012,611527
che,2013,615810
che,2014,622033
che,2015,628988
che,2016,637409
che,2017,644879
che,2018,651077
che,2019,656882
che,2020,662328
chl,1960,1623274
chl,1961,1659713
chl,1962,1697527
chl,1963,1734535
chl,1964,1767447
chl,1965,1794514
chl,1966,1822376
chl,1967,1843582
chl,1968,1859796
chl,1969,1873811
chl,1970,1887175
chl,1971,1897405
chl,1972,1907120
chl,1973,1915890
chl,1974,1922837
chl,1975,1927681
chl,1976,1930572
chl,1977,1932755
chl,1978,1934180
chl,1979,1934846
chl,1980,1934932
chl,1981,1936423
chl,1982,1936746
chl,1983,1937646
chl,1984,1941672
chl,1985,1950372
chl,1986,1958977
chl,1987,1973399
chl,1988,1991939
chl,1989,2011825
chl,1990,2031520
chl,1991,2054580
chl,1992,2075490
chl,1993,2094374
chl,1994,2111280
chl,1995,2125396
chl,1996,2136875
chl,1997,2143067
chl,1998,2144352
chl,1999,2141271
chl,2000,2134082
chl,2001,2117222
chl,2002,2099479
chl,2003,2079707
chl,2004,2057013
chl,2005,2031980
chl,2006,2008228
chl,2007,1983806
chl,2008,1959705
chl,2009,1937569
chl,2010,1918449
chl,2011,1906487
chl,2012,1895271
chl,2013,1886689
chl,2014,1882058
chl,2015,1881512
chl,2016,1881390
chl,2017,1882359
chl,2018,1882894
chl,2019,1880165
chl,2020,1871435
chn,1960,136899145
chn,1961,135599602
chn,1962,138100419
chn,1963,143418972
chn,1964,148017374
chn,1965,151731007
chn,1966,156648299
chn,1967,159986818
chn,1968,162703495
chn,1969,165845376
chn,1970,169646014
chn,1971,174365597
chn,1972,178614534
chn,1973,182508231
chn,1974,185577266
chn,1975,187341093
chn,1976,187680887
chn,1977,187003924
chn,1978,185586887
chn,1979,183579498
chn,1980,181008501
chn,1981,177533268
chn,1982,174582305
chn,1983,171696556
chn,1984,168772628
chn,1985,166359780
chn,1986,165653107
chn,1987,165752181
chn,1988,166409957
chn,1989,167118708
chn,1990,167524108
chn,1991,169767157
chn,1992,169978260
chn,1993,169172374
chn,1994,168740046
chn,1995,169181856
chn,1996,166784712
chn,1997,166742296
chn,1998,167521818
chn,1999,166901528
chn,2000,164001297
chn,2001,161648287
chn,2002,156842907
chn,2003,150630832
chn,2004,144945782
chn,2005,140836316
chn,2006,137575323
chn,2007,135621066
chn,2008,134754702
chn,2009,134200891
chn,2010,133532953
chn,2011,133316577
chn,2012,133288880
chn,2013,133276313
chn,2014,133355744
chn,2015,133527703
chn,2016,133778032
chn,2017,134087999
chn,2018,134177435
chn,2019,133990990
chn,2020,133440951
civ,1960,758353
civ,1961,791363
civ,1962,827220
civ,1963,864831
civ,1964,901773
civ,1965,936791
civ,1966,979438
civ,1967,1019414
civ,1968,1058931
civ,1969,1101195
civ,1970,1148480
civ,1971,1200927
civ,1972,1256055
civ,1973,1313948
civ,1974,1374186
civ,1975,1436632
civ,1976,1511466
civ,1977,1587059
civ,1978,1663700
civ,1979,1741291
civ,1980,1819747
civ,1981,1910926
civ,1982,1999423
civ,1983,2085673
civ,1984,2169981
civ,1985,2252273
civ,1986,2345358
civ,1987,2435783
civ,1988,2523794
civ,1989,2609677
civ,1990,2694096
civ,1991,2788502
civ,1992,2879538
civ,1993,2967247
civ,1994,3051874
civ,1995,3133410
civ,1996,3236285
civ,1997,3335759
civ,1998,3430245
civ,1999,3517476
civ,2000,3596101
civ,2001,3698706
civ,2002,3793657
civ,2003,3882924
civ,2004,3969376
civ,2005,4055010
civ,2006,4142131
civ,2007,4227027
civ,2008,4311135
civ,2009,4396460
civ,2010,4484506
civ,2011,4573789
civ,2012,4667359
civ,2013,4763997
civ,2014,4861690
civ,2015,4959679
civ,2016,5067867
civ,2017,5174299
civ,2018,5280728
civ,2019,5389613
civ,2020,5501890
cmr,1960,1032976
cmr,1961,1061497
cmr,1962,1091187
cmr,1963,1121815
cmr,1964,1152786
cmr,1965,1183901
cmr,1966,1222294
cmr,1967,1259844
cmr,1968,1297415
cmr,1969,1336143
cmr,1970,1376633
cmr,1971,1424185
cmr,1972,1472638
cmr,1973,1522259
cmr,1974,1573104
cmr,1975,1625303
cmr,1976,1684345
cmr,1977,1744168
cmr,1978,1805283
cmr,1979,1868380
cmr,1980,1933922
cmr,1981,2007622
cmr,1982,2083185
cmr,1983,2160526
cmr,1984,2239327
cmr,1985,2319309
cmr,1986,2407710
cmr,1987,2495331
cmr,1988,2582134
cmr,1989,2667868
cmr,1990,2751875
cmr,1991,2841611
cmr,1992,2928521
cmr,1993,3011990
cmr,1994,3091076
cmr,1995,3165216
cmr,1996,3243524
cmr,1997,3316730
cmr,1998,3386208
cmr,1999,3454514
cmr,2000,3523901
cmr,2001,3604103
cmr,2002,3686381
cmr,2003,3771008
cmr,2004,3857895
cmr,2005,3947276
cmr,2006,4050613
cmr,2007,4154209
cmr,2008,4259296
cmr,2009,4367222
cmr,2010,4478224
cmr,2011,4598253
cmr,2012,4719078
cmr,2013,4839946
cmr,2014,4959259
cmr,2015,5075888
cmr,2016,5194944
cmr,2017,5310219
cmr,2018,5421483
cmr,2019,5528817
cmr,2020,5632324
cod,1960,3291407
cod,1961,3388274
cod,1962,3480887
cod,1963,3572381
cod,1964,3666990
cod,1965,3767096
cod,1966,3891854
cod,1967,4018599
cod,1968,4146475
cod,1969,4272986
cod,1970,4396154
cod,1971,4539516
cod,1972,4677055
cod,1973,4811435
cod,1974,4946514
cod,1975,5084906
cod,1976,5250969
cod,1977,5417502
cod,1978,5582515
cod,1979,5742084
cod,1980,5893115
cod,1981,6065920
cod,1982,6230659
cod,1983,6391454
cod,1984,6554233
cod,1985,6724306
cod,1986,6927455
cod,1987,7129869
cod,1988,7341416
cod,1989,7575322
cod,1990,7840605
cod,1991,8161301
cod,1992,8507921
cod,1993,8863540
cod,1994,9199161
cod,1995,9491347
cod,1996,9789619
cod,1997,10047142
cod,1998,10279768
cod,1999,10516260
cod,2000,10780064
cod,2001,11105669
cod,2002,11453969
cod,2003,11824607
cod,2004,12212073
cod,2005,12612699
cod,2006,13067539
cod,2007,13529535
cod,2008,14002472
cod,2009,14490525
cod,2010,14994918
cod,2011,15549427
cod,2012,16110349
cod,2013,16676444
cod,2014,17244019
cod,2015,17809621
cod,2016,18408702
cod,2017,18995994
cod,2018,19571472
cod,2019,20135199
cod,2020,20686119
cog,1960,213076
cog,1961,220024
cog,1962,227311
cog,1963,234879
cog,1964,242599
cog,1965,250423
cog,1966,259218
cog,1967,268007
cog,1968,276907
cog,1969,286087
cog,1970,295651
cog,1971,306276
cog,1972,317138
cog,1973,328210
cog,1974,339430
cog,1975,350747
cog,1976,363121
cog,1977,375509
cog,1978,387878
cog,1979,400158
cog,1980,412295
cog,1981,424903
cog,1982,437068
cog,1983,448870
cog,1984,460435
cog,1985,471821
cog,1986,483462
cog,1987,495113
cog,1988,506687
cog,1989,518054
cog,1990,529226
cog,1991,540718
cog,1992,552038
cog,1993,563479
cog,1994,575460
cog,1995,588243
cog,1996,601780
cog,1997,616196
cog,1998,631415
cog,1999,647228
cog,2000,663557
cog,2001,681575
cog,2002,699772
cog,2003,718833
cog,2004,739706
cog,2005,762963
cog,2006,787653
cog,2007,814547
cog,2008,842598
cog,2009,870085
cog,2010,895735
cog,2011,926137
cog,2012,954141
cog,2013,980404
cog,2014,1006012
cog,2015,1031642
cog,2016,1056533
cog,2017,1080955
cog,2018,1104698
cog,2019,1127445
cog,2020,1149015
col,1960,3769039
col,1961,3912456
col,1962,4058932
col,1963,4205328
col,1964,4346819
col,1965,4480092
col,1966,4609922
col,1967,4728326
col,1968,4835519
col,1969,4931702
col,1970,5015705
col,1971,5089133
col,1972,5149692
col,1973,5199241
col,1974,5241984
col,1975,5282234
col,1976,5309039
col,1977,5343602
col,1978,5383067
col,1979,5422205
col,1980,5458489
col,1981,5514166
col,1982,5559017
col,1983,5599919
col,1984,5647277
col,1985,5705616
col,1986,5765259
col,1987,5835957
col,1988,5913502
col,1989,5990395
col,1990,6062889
col,1991,6137176
col,1992,6212672
col,1993,6285407
col,1994,6351172
col,1995,6407295
col,1996,6465232
col,1997,6505349
col,1998,6534041
col,1999,6560833
col,2000,6589560
col,2001,6598753
col,2002,6614303
col,2003,6627980
col,2004,6626644
col,2005,6603672
col,2006,6572922
col,2007,6518528
col,2008,6447177
col,2009,6371425
col,2010,6298650
col,2011,6212827
col,2012,6136078
col,2013,6068390
col,2014,6008315
col,2015,5957246
col,2016,5920247
col,2017,5889386
col,2018,5859510
col,2019,5822610
col,2020,5771394
com,1960,39875
com,1961,41050
com,1962,42239
com,1963,43440
com,1964,44623
com,1965,45774
com,1966,47052
com,1967,48302
com,1968,49509
com,1969,50664
com,1970,51744
com,1971,52904
com,1972,53963
com,1973,55044
com,1974,56318
com,1975,57923
com,1976,59974
com,1977,62281
com,1978,64766
com,1979,67265
com,1980,69636
com,1981,72131
com,1982,74539
com,1983,76896
com,1984,79272
com,1985,81739
com,1986,84553
com,1987,87358
com,1988,90173
com,1989,93008
com,1990,95847
com,1991,98780
com,1992,101667
com,1993,104478
com,1994,107183
com,1995,109749
com,1996,112287
com,1997,114719
com,1998,117033
com,1999,119209
com,2000,121252
com,2001,123418
com,2002,125456
com,2003,127423
com,2004,129417
com,2005,131499
com,2006,133852
com,2007,136278
com,2008,138785
com,2009,141370
com,2010,144032
com,2011,146972
com,2012,149950
com,2013,152947
com,2014,155922
com,2015,158824
com,2016,161877
com,2017,164762
com,2018,167505
com,2019,170150
com,2020,172710
cpv,1960,42448
cpv,1961,44039
cpv,1962,46451
cpv,1963,49346
cpv,1964,52170
cpv,1965,54623
cpv,1966,57390
cpv,1967,59728
cpv,1968,61620
cpv,1969,63114
cpv,1970,64125
cpv,1971,64441
cpv,1972,64535
cpv,1973,64482
cpv,1974,64372
cpv,1975,64343
cpv,1976,64891
cpv,1977,65429
cpv,1978,65977
cpv,1979,66643
cpv,1980,67533
cpv,1981,67674
cpv,1982,68140
cpv,1983,68872
cpv,1984,69772
cpv,1985,70763
cpv,1986,72212
cpv,1987,73635
cpv,1988,75060
cpv,1989,76648
cpv,1990,78561
cpv,1991,80532
cpv,1992,82799
cpv,1993,85165
cpv,1994,87314
cpv,1995,89016
cpv,1996,90638
cpv,1997,91732
cpv,1998,92376
cpv,1999,92732
cpv,2000,92895
cpv,2001,92107
cpv,2002,91311
cpv,2003,90407
cpv,2004,89274
cpv,2005,87899
cpv,2006,86317
cpv,2007,84583
cpv,2008,82806
cpv,2009,81209
cpv,2010,79922
cpv,2011,79353
cpv,2012,79103
cpv,2013,79111
cpv,2014,79211
cpv,2015,79276
cpv,2016,79299
cpv,2017,79229
cpv,2018,79105
cpv,2019,79034
cpv,2020,79034
cri,1960,306629
cri,1961,320503
cri,1962,333239
cri,1963,345175
cri,1964,356807
cri,1965,368196
cri,1966,379719
cri,1967,390362
cri,1968,399977
cri,1969,408195
cri,1970,414781
cri,1971,419363
cri,1972,422750
cri,1973,425106
cri,1974,426913
cri,1975,428722
cri,1976,430851
cri,1977,433845
cri,1978,437623
cri,1979,441992
cri,1980,446975
cri,1981,455335
cri,1982,463428
cri,1983,472017
cri,1984,482092
cri,1985,493996
cri,1986,506986
cri,1987,521721
cri,1988,537459
cri,1989,552866
cri,1990,567121
cri,1991,580589
cri,1992,592107
cri,1993,601840
cri,1994,610326
cri,1995,617765
cri,1996,623724
cri,1997,628667
cri,1998,631983
cri,1999,632795
cri,2000,630739
cri,2001,628430
cri,2002,623358
cri,2003,616287
cri,2004,608527
cri,2005,600941
cri,2006,593575
cri,2007,587076
cri,2008,581143
cri,2009,575175
cri,2010,568966
cri,2011,564892
cri,2012,560439
cri,2013,556037
cri,2014,552255
cri,2015,549290
cri,2016,547671
cri,2017,546429
cri,2018,545438
cri,2019,544344
cri,2020,542852
cub,1960,1274235
cub,1961,1299301
cub,1962,1345722
cub,1963,1403349
cub,1964,1455895
cub,1965,1494878
cub,1966,1541475
cub,1967,1564536
cub,1968,1575628
cub,1969,1592718
cub,1970,1624074
cub,1971,1649262
cub,1972,1692670
cub,1973,1741759
cub,1974,1775666
cub,1975,1783315
cub,1976,1780575
cub,1977,1747990
cub,1978,1694647
cub,1979,1638309
cub,1980,1589487
cub,1981,1528127
cub,1982,1483011
cub,1983,1448633
cub,1984,1414516
cub,1985,1376955
cub,1986,1354950
cub,1987,1327959
cub,1988,1300181
cub,1989,1278036
cub,1990,1263357
cub,1991,1257131
cub,1992,1250465
cub,1993,1245735
cub,1994,1244459
cub,1995,1246693
cub,1996,1236196
cub,1997,1237037
cub,1998,1241830
cub,1999,1240812
cub,2000,1229790
cub,2001,1219413
cub,2002,1196589
cub,2003,1166183
cub,2004,1136876
cub,2005,1112852
cub,2006,1088918
cub,2007,1069604
cub,2008,1053778
cub,2009,1038699
cub,2010,1023680
cub,2011,1009895
cub,2012,998924
cub,2013,989662
cub,2014,980597
cub,2015,970564
cub,2016,965547
cub,2017,956139
cub,2018,944628
cub,2019,934336
cub,2020,926641
cyp,1960,107436
cyp,1961,107585
cyp,1962,106450
cyp,1963,104561
cyp,1964,102686
cyp,1965,101241
cyp,1966,100381
cyp,1967,99668
cyp,1968,99114
cyp,1969,98595
cyp,1970,98014
cyp,1971,96435
cyp,1972,94891
cyp,1973,93748
cyp,1974,93099
cyp,1975,92745
cyp,1976,91969
cyp,1977,91120
cyp,1978,90239
cyp,1979,89242
cyp,1980,88066
cyp,1981,88708
cyp,1982,88960
cyp,1983,89181
cyp,1984,89655
cyp,1985,90518
cyp,1986,92266
cyp,1987,94001
cyp,1988,96054
cyp,1989,98478
cyp,1990,101061
cyp,1991,102659
cyp,1992,104215
cyp,1993,105681
cyp,1994,106838
cyp,1995,107549
cyp,1996,108986
cyp,1997,109469
cyp,1998,109385
cyp,1999,109096
cyp,2000,108726
cyp,2001,108768
cyp,2002,108483
cyp,2003,107910
cyp,2004,107002
cyp,2005,105804
cyp,2006,105426
cyp,2007,104810
cyp,2008,104062
cyp,2009,103206
cyp,2010,102256
cyp,2011,101964
cyp,2012,101620
cyp,2013,101400
cyp,2014,101312
cyp,2015,101254
cyp,2016,101979
cyp,2017,102514
cyp,2018,102932
cyp,2019,103152
cyp,2020,103064
cze,1960,1262919
cze,1961,1238475
cze,1962,1219972
cze,1963,1200825
cze,1964,1180697
cze,1965,1157610
cze,1966,1143144
cze,1967,1123239
cze,1968,1101897
cze,1969,1085656
cze,1970,1072058
cze,1971,1061013
cze,1972,1069533
cze,1973,1087817
cze,1974,1109464
cze,1975,1130304
cze,1976,1159624
cze,1977,1183446
cze,1978,1203686
cze,1979,1222504
cze,1980,1235618
cze,1981,1244756
cze,1982,1251014
cze,1983,1252188
cze,1984,1249850
cze,1985,1245322
cze,1986,1223847
cze,1987,1208068
cze,1988,1193404
cze,1989,1173107
cze,1990,1141765
cze,1991,1117822
cze,1992,1087431
cze,1993,1051814
cze,1994,1017703
cze,1995,988004
cze,1996,958869
cze,1997,932392
cze,1998,908785
cze,1999,886805
cze,2000,864570
cze,2001,834670
cze,2002,813871
cze,2003,798801
cze,2004,785143
cze,2005,772536
cze,2006,767994
cze,2007,763898
cze,2008,762502
cze,2009,763061
cze,2010,765865
cze,2011,775190
cze,2012,784288
cze,2013,793558
cze,2014,804878
cze,2015,818363
cze,2016,824891
cze,2017,836862
cze,2018,850716
cze,2019,861638
cze,2020,865640
