geo,time,ne_imp_gnfs_kd
per,1982,10627413672.7869
per,1983,8111297967.95722
per,1984,6829898250.88637
per,1985,5912357012.27656
per,1986,7263439060.59987
per,1987,8138415722.48404
per,1988,7303944061.03232
per,1989,6006754259.04712
per,1990,6726576173.51205
per,1991,7884744575.70789
per,1992,8581224625.51683
per,1993,8906980942.55413
per,1994,11279612832.2926
per,1995,14336367314.081
per,1996,14350784348.1332
per,1997,16101767460.0481
per,1998,16334842843.8925
per,1999,13968389683.0336
per,2000,14499073841.2419
per,2001,14919570667.7652
per,2002,15297159654.8475
per,2003,15663420972.3172
per,2004,17293232345.6503
per,2005,19399149105.4225
per,2006,21862745614.77629
per,2007,26519447613.6467
per,2008,33144074760.6465
per,2009,27860918305.9352
per,2010,35266468130.7642
per,2011,40061161741.2774
per,2012,44066351106.0732
per,2013,45329557899.221
per,2014,44880570267.3086
per,2015,45316857178.7464
per,2016,46027754262.6076
per,2017,49295272051.7309
per,2018,51026689188.8607
per,2019,51897203435.443
per,2020,44152853310.3865
phl,1960,3728974410.11421
phl,1961,3796408081.09945
phl,1962,3826784321.38771
phl,1963,3646702172.87063
phl,1964,4398106121.71437
phl,1965,4662325017.97185
phl,1966,4885912764.35569
phl,1967,6004706069.2754
phl,1968,6384137115.0577
phl,1969,6601975907.25381
phl,1970,6241190120.89802
phl,1971,6205531060.20219
phl,1972,6390196825.09882
phl,1973,6735289516.96604
phl,1974,7758292796.79732
phl,1975,8229551749.56427
phl,1976,8363642246.67158
phl,1977,8907306961.84011
phl,1978,10041171851.78
phl,1979,11658337424.4865
phl,1980,13943314071.4065
phl,1981,13832996280.6836
phl,1982,14177319305.5586
phl,1983,13787680474.1173
phl,1984,11488030947.6768
phl,1985,9917336407.04468
phl,1986,10909698137.6504
phl,1987,13954737097.5981
phl,1988,16592720556.1266
phl,1989,19028967269.0826
phl,1990,20907721432.0561
phl,1991,20722341807.727
phl,1992,22518805825.8231
phl,1993,24983939844.3564
phl,1994,28385473104.0364
phl,1995,32669310350.3798
phl,1996,37844716730.0701
phl,1997,42681185297.4917
phl,1998,37057325771.53889
phl,1999,37686926687.9187
phl,2000,42131972132.2624
phl,2001,45760339256.4115
phl,2002,49006188072.6769
phl,2003,51607766273.8401
phl,2004,53308229734.2644
phl,2005,55295254824.9435
phl,2006,55512475933.1855
phl,2007,55375794262.4979
phl,2008,58023640566.1169
phl,2009,56661718106.9511
phl,2010,68417360113.4181
phl,2011,67776871460.4236
phl,2012,72354988813.1649
phl,2013,77424567208.81238
phl,2014,85088241669.24461
phl,2015,97859085163.04288
phl,2016,116269484915.23
phl,2017,133878537956.065
phl,2018,153484471352.49799
phl,2019,157065178989.04599
phl,2020,123185669707.995
pol,1995,44969889905.8231
pol,1996,57313436795.33089
pol,1997,69456161294.60139
pol,1998,82368749170.9776
pol,1999,83298846000.7959
pol,2000,96162090462.9261
pol,2001,91142326568.51041
pol,2002,93612680726.8869
pol,2003,102347791484.282
pol,2004,111107308661.62601
pol,2005,118115399920.414
pol,2006,139216341689.879
pol,2007,161207852500.332
pol,2008,176454436927.97501
pol,2009,154244064199.496
pol,2010,176177477118.98099
pol,2011,186115930494.76096
pol,2012,185441835787.23999
pol,2013,188353627802.09601
pol,2014,207069372595.83496
pol,2015,221394614670.38101
pol,2016,238843347924.12799
pol,2017,263204403767.078
pol,2018,282812574612.01801
pol,2019,291431224300.30493
pol,2020,288072423398.32898
pri,2015,43065224800
prt,1970,9114007098.03359
prt,1971,10436654086.409
prt,1972,11692842362.1488
prt,1973,13172038290.8527
prt,1974,13799077281.9637
prt,1975,10318927002.1234
prt,1976,10669789373.0387
prt,1977,11950240476.6707
prt,1978,11971452144.1137
prt,1979,13477355157.6078
prt,1980,14409539040.9758
prt,1981,14745549472.3371
prt,1982,15315907887.9176
prt,1983,14375128608.1859
prt,1984,13736428636.5945
prt,1985,13930099659.2176
prt,1986,16281946338.1172
prt,1987,20036608968.8172
prt,1988,23639986188.3418
prt,1989,25035388375.007
prt,1990,28667520840.118
prt,1991,30743715698.4191
prt,1992,34035106769.20309
prt,1993,32912786771.2816
prt,1994,35817636865.1265
prt,1995,38475413971.4098
prt,1996,40751786035.9246
prt,1997,44938464138.8988
prt,1998,51515769724.8387
prt,1999,56161340140.3496
prt,2000,59271403519.4187
prt,2001,59870068937.37769
prt,2002,59699760927.6926
prt,2003,59570539289.8601
prt,2004,63990384855.3379
prt,2005,65388607423.7711
prt,2006,70331591645.7171
prt,2007,74269088686.63748
prt,2008,75926172817.09529
prt,2009,68716677881.2062
prt,2010,74077345997.4183
prt,2011,69498779065.37219
prt,2012,65136719150.264
prt,2013,68185506351.4097
prt,2014,73586318863.03038
prt,2015,79509937177.2523
prt,2016,83495142162.9566
prt,2017,90260091897.4976
prt,2018,94745047007.93587
prt,2019,99427911480.2394
prt,2020,87368562615.41748
pry,1962,98668738.22168
pry,1963,93190466.96225
pry,1964,109230693.01052
pry,1965,130290583.30685
pry,1966,138815973.39301
pry,1967,142587943.02721
pry,1968,161230240.13574
pry,1969,187972465.5613
pry,1970,178462465.43768
pry,1971,197499941.24012
pry,1972,199512151.98524
pry,1973,268348598.78608
pry,1974,447261013.7308
pry,1975,530198316.87315
pry,1976,940941332.21815
pry,1977,1309332442.7219
pry,1978,1495841816.79124
pry,1979,1671495393.21572
pry,1980,1841874206.28703
pry,1981,1907344706.47391
pry,1982,1964625817.46226
pry,1983,1531510171.82439
pry,1984,1794896706.38608
pry,1985,1613090103.81204
pry,1986,2240378757.92773
pry,1987,2600823043.93128
pry,1988,2925884625.95623
pry,1989,2553480531.91797
pry,1990,4174027938.07178
pry,1991,4751883579.41258
pry,1992,5147944763.47548
pry,1993,6366897011.78443
pry,1994,7450876204.40377
pry,1995,8060791219.93563
pry,1996,6906873539.38454
pry,1997,6272879213.73501
pry,1998,6720317000.58745
pry,1999,5461059928.9953
pry,2000,5281814893.53912
pry,2001,5075817755.13147
pry,2002,5393026102.56999
pry,2003,6557027853.79025
pry,2004,7171119371.61473
pry,2005,7679119837.28919
pry,2006,7865703009.05406
pry,2007,8580510070.12416
pry,2008,9659300005.71315
pry,2009,8661548368.38783
pry,2010,11679628601.8144
pry,2011,11886405104.5491
pry,2012,11207110375.8981
pry,2013,11763585179.6
pry,2014,12008627462.2383
pry,2015,11650765672.323
pry,2016,11758909391.782
pry,2017,13205854242.3775
pry,2018,14301191257.4453
pry,2019,14008244492.7924
pry,2020,11620720938.8317
pse,1994,3441570569.55
pse,1995,3757313978.17
pse,1996,3684650634.39
pse,1997,4125029599.05
pse,1998,4498447500.27
pse,1999,5459200276.67
pse,2000,4933775873.77
pse,2001,4364199528.8
pse,2002,3793482727.76
pse,2003,4351980356.64
pse,2004,5111524098.13
pse,2005,5696415138.87
pse,2006,5492110580.35
pse,2007,5384256020.75
pse,2008,5696415138.87
pse,2009,6203592244.68
pse,2010,5791235914.84
pse,2011,6168400000
pse,2012,7057600000
pse,2013,6660800000
pse,2014,6929400000
pse,2015,7645500000
pse,2016,7796300000
pse,2017,7901500000
pse,2018,8256800000
pse,2019,8376100000
pse,2020,7084700000
qat,2015,59271428571.4286
rou,1990,10792914937.1257
rou,1991,7596801416.60116
rou,1992,8168054813.08843
rou,1993,8526444166.36479
rou,1994,8766033040.46606
rou,1995,10644418505.2547
rou,1996,11605544219.1132
rou,1997,12822590079.1224
rou,1998,14303329716.8808
rou,1999,13691194334.5452
rou,2000,12574778897.6978
rou,2001,15529429571.3399
rou,2002,17186584919.137
rou,2003,20356184127.6819
rou,2004,25433188651.83229
rou,2005,30454527876.7724
rou,2006,38579649562.7243
rou,2007,54511448402.5627
rou,2008,60615700236.4025
rou,2009,48002784816.628
rou,2010,54050060503.5761
rou,2011,59304547706.8081
rou,2012,58227488185.2294
rou,2013,63519288820.1337
rou,2014,69134167681.2328
rou,2015,75016002196.86951
rou,2016,87459879235.41638
rou,2017,97488809027.05768
rou,2018,105897774963.255
rou,2019,114953385109.119
rou,2020,109104809542.791
rus,1990,226265019540.40701
rus,1991,121238800121.043
rus,1992,81079660505.2059
rus,1993,72843110881.90401
rus,1994,75915534847.68118
rus,1995,91977072160.4868
rus,1996,92187158302.9886
rus,1997,92556526124.5379
rus,1998,76451476008.0161
rus,1999,63454633127.8587
rus,2000,84013554165.80449
rus,2001,99723181468.17821
rus,2002,114283323845.98801
rus,2003,134054464547.261
rus,2004,165288268918.328
rus,2005,192725707743.18301
rus,2006,233776113369.62701
rus,2007,295025268088.87097
rus,2008,338688836109.172
rus,2009,235727172447.76901
rus,2010,296544120836.51801
rus,2011,356743412658.02399
rus,2012,391280968120.422
rus,2013,405128500569.82397
rus,2014,375714378763.40198
rus,2015,281640101283.77002
rus,2016,271298156783.35199
rus,2017,318273955401.57599
rus,2018,326729691163.039
rus,2019,337878258262.39203
rus,2020,297407579539.00403
rwa,1960,22618137.78224
rwa,1961,21113908.31001
rwa,1962,30590005.2112
rwa,1963,27276333.78095
rwa,1964,23799084.02508
rwa,1965,34188127.77363
rwa,1966,43200377.16039
rwa,1967,35629452.95865
rwa,1968,37449846.69546
rwa,1969,39418464.4208
rwa,1970,44339210.83295
rwa,1971,49689885.2257
rwa,1972,62064668.52764
rwa,1973,53088374.86872
rwa,1974,84955123.96225
rwa,1975,72394396.5387
rwa,1976,84855416.4896
rwa,1977,81319772.51073
rwa,1978,103966976.63235
rwa,1979,109885320.8595
rwa,1980,129976357.09784
rwa,1981,127990765.78164
rwa,1982,182990867.01372
rwa,1983,177797172.23141
rwa,1984,182187881.80198
rwa,1985,188953082.53871
rwa,1986,217455219.31062
rwa,1987,194718383.15536
rwa,1988,193964629.60212
rwa,1989,181905084.73029
rwa,1990,153759580.85388
rwa,1991,283425885.52584
rwa,1992,291078395.37934
rwa,1993,339005720.35278
rwa,1994,382876398.92284
rwa,1995,248595853.89818
rwa,1996,257299600.32789
rwa,1997,357645213.44272
rwa,1998,390314052.53064
rwa,1999,514144851.49304
rwa,2000,640276210.98466
rwa,2001,606866732.04068
rwa,2002,663843164.52942
rwa,2003,580135978.99004
rwa,2004,701844115.12624
rwa,2005,784747854.08589
rwa,2006,968069004.41443
rwa,2007,1088453099.60134
rwa,2008,1059576571.16329
rwa,2009,1241918711.47132
rwa,2010,1270399002.97704
rwa,2011,1495872447.76271
rwa,2012,1776486224.05221
rwa,2013,1938048480.438
rwa,2014,2220425206.27874
rwa,2015,2731456245.0789
rwa,2016,2939909789.63256
rwa,2017,3109422387.66685
rwa,2018,3361138909.27875
rwa,2019,3967665487.1529
rwa,2020,3831706232.5488
sau,2000,68390372454.4144
sau,2001,65042046582.1896
sau,2002,64775975150.9621
sau,2003,73579792038.82089
sau,2004,84572256981.3102
sau,2005,108745498478.603
sau,2006,146786583191.42001
sau,2007,180756316752.186
sau,2008,199750981415.13696
sau,2009,187069832167.37897
sau,2010,199351151108.04199
sau,2011,210254653256.078
sau,2012,226352722693.28601
sau,2013,234626097972.45001
sau,2014,250189639270.35696
sau,2015,247307252133.33301
sau,2016,202238998772.52399
sau,2017,202930876390.53101
sau,2018,208236388959.013
sau,2019,228187294978.49701
sau,2020,170786432419.70401
sdn,1960,548429347.25398
sdn,1961,706845397.98476
sdn,1962,804994412.46173
sdn,1963,903143426.9387
sdn,1964,961688551.89252
sdn,1965,791219051.68483
sdn,1966,793110923.16751
sdn,1967,747706781.72904
sdn,1968,753081323.85347
sdn,1969,661026103.28849
sdn,1970,630154718.68736
sdn,1971,573571490.21902
sdn,1972,493684222.32646
sdn,1973,512559655.36757
sdn,1974,679901465.95272
sdn,1975,879146667.81342
sdn,1976,925410744.43703
sdn,1977,923862945.55605
sdn,1978,850468086.26479
sdn,1979,983670772.62065
sdn,1980,1305885579.92559
sdn,1981,1441367140.26705
sdn,1982,1548815052.85449
sdn,1983,1679394933.37686
sdn,1984,1516266868.53808
sdn,1985,1153592459.1381
sdn,1986,876179930.132
sdn,1987,811943355.93052
sdn,1988,894238428.26607
sdn,1989,823552375.36452
sdn,1990,811728354.54002
sdn,1991,838740755.20158
sdn,1992,858771036.00627
sdn,1993,966017708.8857
sdn,1994,1226548453.75183
sdn,1995,785261550.86741
sdn,1996,1101036625.72162
sdn,1997,1423909854.88896
sdn,1998,1687992245.67233
sdn,1999,1908182046.94249
sdn,2000,2372067991.30175
sdn,2001,2368865626.45864
sdn,2002,2470059102.79014
sdn,2003,2987393848.61755
sdn,2004,4143414479.78701
sdn,2005,4481114525.1654
sdn,2006,4284066160.945
sdn,2007,4329905655.72463
sdn,2008,4719597177.63562
sdn,2009,4416127040.60014
sdn,2010,4715215585.31585
sdn,2011,249906408.64048
sdn,2012,234912040.94263
sdn,2013,293640023.14399
sdn,2014,367050070.98143
sdn,2015,398621454.54545
sdn,2016,506249267.45742
sdn,2017,640860931.67237
sdn,2018,656241611.97446
sdn,2019,650335458.54848
sdn,2020,624972382.05691
sen,1960,1092492887.29258
sen,1961,1449174440.23466
sen,1962,1449174440.23466
sen,1963,1436703018.04519
sen,1964,1581371037.33289
sen,1965,1429220204.90175
sen,1966,1513522631.13222
sen,1967,1584591537.12119
sen,1968,1490486503.01312
sen,1969,1353740125.59259
sen,1970,1508621327.47433
sen,1971,1461078679.94214
sen,1972,1459608288.92905
sen,1973,1449315550.71375
sen,1974,1477252982.77164
sen,1975,1650269008.83366
sen,1976,1840439598.6815
sen,1977,2127165874.32589
sen,1978,1745844434.23574
sen,1979,1849752075.9405
sen,1980,1812029811.91866
sen,1981,2363171654.06523
sen,1982,2035770989.7395
sen,1983,2349784707.90811
sen,1984,2462223980.90436
sen,1985,2398303554.28639
sen,1986,2511119092.75126
sen,1987,2340998734.85867
sen,1988,2379486359.91021
sen,1989,2346892527.85307
sen,1990,2526218849.93898
sen,1991,2485147911.9011
sen,1992,2586836272.47306
sen,1993,2594300770.59511
sen,1994,2561024998.20005
sen,1995,2607049486.94131
sen,1996,2419859028.94537
sen,1997,2495336980.91323
sen,1998,2807138776.55036
sen,1999,2926288807.51591
sen,2000,2907968692.35309
sen,2001,3402103432.26771
sen,2002,3387982795.61175
sen,2003,3683703567.82197
sen,2004,3795306066.36422
sen,2005,3941204756.88743
sen,2006,4217884864.07896
sen,2007,4695806724.55015
sen,2008,4514303406.40776
sen,2009,4532145603.80095
sen,2010,4469224514.66338
sen,2011,4689717371.46277
sen,2012,4932590449.22345
sen,2013,5265784323.00832
sen,2014,5845842316.59679
sen,2015,6298158510.73313
sen,2016,6723169921.68335
sen,2017,7846846136.69968
sen,2018,8554219965.437
sen,2019,9003806527.47995
sen,2020,9577323658.70214
sgp,1960,3923116089.61303
sgp,1961,3786005237.1254
sgp,1962,3870890311.31801
sgp,1963,4515638638.34739
sgp,1964,3692100669.18824
sgp,1965,4087649112.59819
sgp,1966,4663223741.63515
sgp,1967,4880273494.32645
sgp,1968,6416278731.45185
sgp,1969,7739525749.19988
sgp,1970,8753927844.05004
sgp,1971,9831393657.25924
sgp,1972,10254218795.4612
sgp,1973,11805353505.9645
sgp,1974,13536077974.9782
sgp,1975,12724250800.1164
sgp,1976,13919624672.6797
sgp,1977,15242653476.8694
sgp,1978,17245053826.0111
sgp,1979,21088231015.4204
sgp,1980,25580011638.0564
sgp,1981,28108015711.3762
sgp,1982,29816773348.8507
sgp,1983,31277931335.467
sgp,1984,33803898748.9089
sgp,1985,32444428280.4772
sgp,1986,35985016002.3276
sgp,1987,40771384928.7169
sgp,1988,51640675007.2738
sgp,1989,56599141693.3372
sgp,1990,64803316846.0867
sgp,1991,69456211812.62729
sgp,1992,74644166424.20711
sgp,1993,88489525749.19991
sgp,1994,103058626709.34
sgp,1995,126667588012.802
sgp,1996,139369290078.55701
sgp,1997,155021021239.453
sgp,1998,141930608088.44901
sgp,1999,155288914751.237
sgp,2000,186376272912.42401
sgp,2001,173659295897.58499
sgp,2002,183280549898.16696
sgp,2003,201405368053.535
sgp,2004,246969886528.95001
sgp,2005,275551061972.651
sgp,2006,303932135583.35797
sgp,2007,326617471632.23694
sgp,2008,362141547861.50702
sgp,2009,326124236252.54602
sgp,2010,379304407913.87799
sgp,2011,400877509455.92096
sgp,2012,411227814954.90302
sgp,2013,438009310445.15601
sgp,2014,450135656095.43201
sgp,2015,465353578702.35693
sgp,2016,465587067209.776
sgp,2017,501749636310.73602
sgp,2018,539239016584.22998
sgp,2019,540374381728.25098
sgp,2020,502138420133.83801
slb,1980,163102758.59762
slb,1981,160127594.27141
slb,1982,157471197.55158
slb,1983,163634037.94159
slb,1984,163952805.54796
slb,1985,158746267.9771
slb,1986,165440387.71107
slb,1987,182228814.9804
slb,1988,238438169.57203
slb,1989,250870106.22083
slb,1990,231319026.36288
slb,1991,189241702.32076
slb,1992,175322183.50884
slb,1993,227600070.95511
slb,1994,260008110.93705
slb,1995,245663568.64996
slb,1996,202629941.7887
slb,1997,231425282.23167
slb,1998,216336948.86303
slb,1999,168521807.90608
slb,2000,129632159.92775
slb,2001,117518990.88532
slb,2002,106468380.53082
slb,2003,112737476.78963
slb,2004,133563627.0731
slb,2005,196148333.79232
slb,2006,281153028.82691
slb,2007,360738674.55304
slb,2008,355957160.45735
slb,2009,366582747.33667
slb,2010,528941714.85274
slb,2011,494408557.49493
slb,2012,498127512.9027
slb,2013,552530517.72484
slb,2014,543923792.35258
slb,2015,618090388.77026
slb,2016,645716914.6565
slb,2017,666118041.46481
slb,2018,684819074.37242
slb,2019,719245975.86142
slb,2020,567831362.83106
sle,1967,475018582.40192
sle,1968,554651523.06473
sle,1969,617423826.32985
sle,1970,608342338.75493
sle,1971,535439911.08905
sle,1972,471412229.03249
sle,1973,524689779.72357
sle,1974,519197696.56455
sle,1975,404820916.05138
sle,1976,384665008.75865
sle,1977,409886860.92705
sle,1978,456047100.18518
sle,1979,554598151.32014
sle,1980,419508766.34058
sle,1981,357204134.85371
sle,1982,279565451.35902
sle,1983,214066744.10439
sle,1984,187003773.43299
sle,1985,210005042.03272
sle,1986,239339557.18444
sle,1987,219181480.10236
sle,1988,198421669.35945
sle,1989,264762803.69954
sle,1990,193864116.2745
sle,1991,250170762.80152
sle,1992,228057051.34159
sle,1993,220836247.6101
sle,1994,211789036.61726
sle,1995,213247866.2479
sle,1996,361141865.32943
sle,1997,164890198.1357
sle,1998,195571878.51908
sle,1999,174050764.68335
sle,2000,274700935.40662
sle,2001,417415101.35608
sle,2002,510651971.41575
sle,2003,596642845.47256
sle,2004,564284568.686
sle,2005,588770818.91601
sle,2006,555182314.68121
sle,2007,544242063.55303
sle,2008,560880105.76372
sle,2009,754161514.10886
sle,2010,962252047.36619
sle,2011,1882809907.06806
sle,2012,2069174349.00131
sle,2013,2480063076.3966
sle,2014,2448829991.39793
sle,2015,2001365444.38534
sle,2016,2480234596.93844
sle,2017,2636198782.56435
sle,2018,2331934833.27546
sle,2019,2167893788.50075
sle,2020,2330275475.18134
slv,1965,1940182054.9378
slv,1966,2135391925.36477
slv,1967,2173494284.82332
slv,1968,1955050540.83074
slv,1969,1901707368.22989
slv,1970,2030166583.58014
slv,1971,2202028051.70863
slv,1972,2398068799.78678
slv,1973,2827335990.06845
slv,1974,2894115386.19597
slv,1975,2680570467.22286
slv,1976,3202343124.68081
slv,1977,4211424435.89067
slv,1978,4281212062.00483
slv,1979,3917950872.30115
slv,1980,2902108228.88409
slv,1981,2534549598.87598
slv,1982,1974072979.50919
slv,1983,2243940560.01895
slv,1984,2270096658.15396
slv,1985,2250844944.27459
slv,1986,2178507638.57565
slv,1987,2183005613.03017
slv,1988,2176703048.96005
slv,1989,2307454145.37857
slv,1990,3264287881.83452
slv,1991,3390462252.03438
slv,1992,3970574085.97921
slv,1993,4730030630.05711
slv,1994,5408493592.84678
slv,1995,6415489772.34988
slv,1996,6069727260.15419
slv,1997,6996127267.2631
slv,1998,7437205992.62507
slv,1999,7570529583.41393
slv,2000,8566012119.85714
slv,2001,8810337114.16327
slv,2002,8889105454.86412
slv,2003,9255761361.04276
slv,2004,9453518583.10482
slv,2005,9912294177.65507
slv,2006,10829018533.8757
slv,2007,11986680419.2997
slv,2008,11466780250.3601
slv,2009,8887466167.13956
slv,2010,9678401885.71945
slv,2011,10207321875.4333
slv,2012,10325787300.4582
slv,2013,10783411406.0928
slv,2014,10515261048.8575
slv,2015,11033340000
slv,2016,10950110346.6712
slv,2017,11096641696.4855
slv,2018,11357353816.8231
slv,2019,11725651982.1869
slv,2020,10490521242.887
smr,2015,2085251771.33993
smr,2016,2140410931.2606
smr,2017,2138037825.87914
smr,2018,2159209354.97726
smr,2019,2214109981.71076
som,2015,3987000000
srb,1995,2475302220.17178
srb,1996,4094365112.47902
srb,1997,5440876599.32691
srb,1998,4957514561.89333
srb,1999,3300856344.0963
srb,2000,4146759438.8088
srb,2001,7104257458.31779
srb,2002,9063653256.91977
srb,2003,10712319665.0351
srb,2004,14024941320.4866
srb,2005,13460769735.524
srb,2006,16020681656.5176
srb,2007,19451671424.1339
srb,2008,21412833581.7754
srb,2009,16726360473.2592
srb,2010,16714225715.3203
srb,2011,17911892503.9104
srb,2012,17800701948.5091
srb,2013,18953625263.5294
srb,2014,19918386308.78749
srb,2015,20707756724.0197
srb,2016,22162860692.9053
srb,2017,24620346765.1367
srb,2018,27276795446.0654
srb,2019,30186211187.43069
srb,2020,29095337437.07
ssd,2008,7981369404.1886
ssd,2009,7131680787.81965
ssd,2010,8015005958.70923
ssd,2011,7803680648.78614
ssd,2012,5052795472.5555
ssd,2013,5591711574.33167
ssd,2014,5876888864.62259
ssd,2015,3467364408.19044
svk,1992,17920174296.9988
svk,1993,17813250539.7293
svk,1994,16970115051.45
svk,1995,18945227737.8508
svk,1996,22075054870.0406
svk,1997,24175279558.5269
svk,1998,23728952479.4765
svk,1999,22842996450.6965
svk,2000,24286385069.8812
svk,2001,28869468828.9051
svk,2002,30452901274.6574
svk,2003,32921210193.1472
svk,2004,40351696797.07809
svk,2005,46372733671.6355
svk,2006,55255615920.3972
svk,2007,60603402591.9492
svk,2008,63093013048.42609
svk,2009,51163395087.8535
svk,2010,59665060912.0382
svk,2011,64329075869.8429
svk,2012,65683693472.1617
svk,2013,69378686499.6039
svk,2014,72533281288.0511
svk,2015,78712498086.88631
svk,2016,82517684606.0867
svk,2017,85827850854.0058
svk,2018,89987004161.18941
svk,2019,91867741681.1136
svk,2020,84295402744.6035
svn,1990,12077858868.3762
svn,1991,9378311930.29961
svn,1992,7227547820.13242
svn,1993,8497097959.61406
svn,1994,9613630738.29804
svn,1995,10699533194.6105
svn,1996,10956022618.075
svn,1997,12236843189.4996
svn,1998,13467670219.5855
svn,1999,14600234350.0262
svn,2000,15566745452.7172
svn,2001,16130748578.4602
svn,2002,17038163696.0578
svn,2003,18139593785.2746
svn,2004,20673361745.2855
svn,2005,22190144642.1851
svn,2006,24939183621.7738
svn,2007,29193127053.2551
svn,2008,30387178169.06829
svn,2009,24800384668.66949
svn,2010,26445327399.5652
svn,2011,27850597593.8797
svn,2012,26865993664.4812
svn,2013,27433260977.1484
svn,2014,28573663816.1613
svn,2015,29807624110.6504
svn,2016,31682206053.0574
svn,2017,35063240217.8394
svn,2018,37548083097.4254
svn,2019,39301896780.7137
svn,2020,35537281819.3848
swe,1960,19603848331.8545
swe,1961,19643099789.7708
swe,1962,20762731373.4136
swe,1963,22236912978.6978
swe,1964,24393941150.243
swe,1965,27150422648.7578
swe,1966,28317928141.106
swe,1967,29025869917.1265
swe,1968,31435008240.1279
swe,1969,35490133698.4328
swe,1970,38906733331.9568
swe,1971,37622804658.7325
swe,1972,39127686167.5616
swe,1973,41827552999.6664
swe,1974,45968532976.6646
swe,1975,44359628639.5051
swe,1976,48351986250.67911
swe,1977,46514589279.446
swe,1978,43956316227.6625
swe,1979,49055226906.5738
swe,1980,49251388047.3343
swe,1981,47354951076.4331
swe,1982,49597193861.295
swe,1983,50102101076.99129
swe,1984,52759157498.4275
swe,1985,56912277716.3648
swe,1986,58941107464.0907
swe,1987,63266619553.8763
swe,1988,66442256833.734
swe,1989,71563914592.7374
swe,1990,72372839519.10188
swe,1991,68826732415.12469
swe,1992,69957693886.53751
swe,1993,68048349855.2483
swe,1994,76804650235.9411
swe,1995,82348441864.49289
swe,1996,85174458439.19798
swe,1997,95665824162.45959
swe,1998,106121623120.92599
swe,1999,111861743291.145
swe,2000,125560401307.711
swe,2001,123753372544.37399
swe,2002,122476881355.892
swe,2003,126329828986.103
swe,2004,134966625037.086
swe,2005,144198215951.319
swe,2006,156209586646.02301
swe,2007,168747938239.103
swe,2008,173904407799.04099
swe,2009,148626870947.67401
swe,2010,165694294369.71201
swe,2011,177432038087.263
swe,2012,179231005050.57901
swe,2013,178872847729.09698
swe,2014,190291320454.67401
swe,2015,201824555274.65497
swe,2016,210845709497.186
swe,2017,220816140672.08701
swe,2018,229259809190.23495
swe,2019,234140873434.77802
swe,2020,221108499478.70001
swz,1960,62951754.96023
swz,1961,77258964.04041
swz,1962,106874918.06671
swz,1963,143930611.97071
swz,1964,142786024.55781
swz,1965,170398934.48968
swz,1966,263968050.36731
swz,1967,290436179.42398
swz,1968,300022180.76789
swz,1969,324772880.56204
swz,1970,323771860.59553
swz,1971,283568599.67162
swz,1972,313183752.21128
swz,1973,334931364.46845
swz,1974,336504848.57247
swz,1975,326346355.45357
swz,1976,392589198.81766
swz,1977,374562105.9799
swz,1978,463982100.54668
swz,1979,542242628.09052
swz,1980,789813339.61388
swz,1981,824128612.49987
swz,1982,771952836.23539
swz,1983,811077259.28855
swz,1984,705719481.73615
swz,1985,513382374.63068
swz,1986,478578793.70464
swz,1987,555214735.46162
swz,1988,614419291.63099
swz,1989,659891820.5423
swz,1990,753263660.15599
swz,1991,817311977.81801
swz,1992,956661034.19054
swz,1993,1068850582.54611
swz,1994,1034118039.13156
swz,1995,1149532244.62457
swz,1996,1189523664.33763
swz,1997,1290895114.49251
swz,1998,1415177824.95958
swz,1999,1306306910.35339
swz,2000,1377893688.93748
swz,2001,1466196982.29903
swz,2002,1560038585.21012
swz,2003,1675796038.87338
swz,2004,1649161863.89436
swz,2005,1556427897.09821
swz,2006,1241098399.32017
swz,2007,1338171587.16128
swz,2008,1505402042.27842
swz,2009,1616662105.65345
swz,2010,1822941459.82956
swz,2011,1481158701.95394
swz,2012,1445628725.39257
swz,2013,1615192252.85105
swz,2014,1619859853.10717
swz,2015,1665233707.03655
swz,2016,1802577001.63006
swz,2017,1930785716.10917
swz,2018,2022589433.28811
swz,2019,2053464237.24256
swz,2020,2040526446.39724
sxm,2011,1000145610.72607
sxm,2012,1040061581.02284
sxm,2013,1142529851.09205
sxm,2014,1252543564.3198
sxm,2015,1134804469.27374
sxm,2016,1143882905.02793
sxm,2017,1045508975.19553
sxm,2018,1124967657.31039
syc,2012,978494341.17581
syc,2013,990920628.3024
syc,2014,1160493985.55433
syc,2015,1186255800.32898
syc,2016,1244901813.96303
syc,2017,1361587271.72525
syr,1970,3341518499.53168
syr,1971,3608753979.99514
syr,1972,3730228272.44061
syr,1973,3533942378.71522
syr,1974,5329301365.68463
syr,1975,6255945968.23328
syr,1976,5989228077.3476
syr,1977,8378700270.43676
syr,1978,7219458874.55266
syr,1979,8163024674.83626
syr,1980,8129023021.03474
syr,1981,7457311192.83167
syr,1982,6304798461.45865
syr,1983,6229110939.3548
syr,1984,6160430783.84236
syr,1985,8544090047.82728
syr,1986,7608367720.37612
syr,1987,9015375265.68276
syr,1988,8701835425.2999
syr,1989,9197964942.88857
syr,1990,9301761560.52389
syr,1991,9453654194.30936
syr,1992,10694913630.9793
syr,1993,10645702806.5078
syr,1994,10925320622.2549
syr,1995,10919706766.0652
syr,1996,10476132497.9122
syr,1997,10305726083.0755
syr,1998,9651731744.26551
syr,1999,10764509521.8986
syr,2000,10505794362.177
syr,2001,11594165800.4888
syr,2002,11594165800.4888
