geo,time,it_mlt_main
sgp,1996,1562682
sgp,1997,1684949
sgp,1998,1777900
sgp,1999,1876600
sgp,2000,1946000
sgp,2001,1947500
sgp,2002,1927200
sgp,2003,1889500
sgp,2004,1857000
sgp,2005,1844400
sgp,2006,1853500
sgp,2007,1861800
sgp,2008,1876000
sgp,2009,1930900
sgp,2010,1996100
sgp,2011,2018100
sgp,2012,1987600
sgp,2013,1967000
sgp,2014,1996700
sgp,2015,2016100
sgp,2016,1998400
sgp,2017,1991700
sgp,2018,2001000
sgp,2019,1911200
sgp,2020,1891000
slb,1982,1500
slb,1983,1700
slb,1984,2000
slb,1985,2234
slb,1986,2482
slb,1987,2782
slb,1988,3200
slb,1989,3750
slb,1990,4675
slb,1991,4850
slb,1992,5143
slb,1993,5460
slb,1994,6020
slb,1995,6502
slb,1996,7210
slb,1997,7695
slb,1998,7907
slb,1999,8132
slb,2000,7689
slb,2001,7389
slb,2002,6601
slb,2003,6238
slb,2004,6962
slb,2005,7407
slb,2006,7600
slb,2007,7800
slb,2008,8000
slb,2009,8200
slb,2010,8400
slb,2011,8391
slb,2012,8060
slb,2013,7618
slb,2014,7525
slb,2015,7438
slb,2016,7405
slb,2017,7405
slb,2018,7430
slb,2019,7104
slb,2020,7000
sle,1965,2700
sle,1966,2700
sle,1967,2700
sle,1968,2700
sle,1969,2700
sle,1970,2700
sle,1971,2700
sle,1972,2700
sle,1973,2700
sle,1974,2700
sle,1975,2700
sle,1976,2700
sle,1977,2700
sle,1978,2700
sle,1980,11450
sle,1981,11500
sle,1982,12050
sle,1983,12690
sle,1984,14650
sle,1985,12690
sle,1986,15100
sle,1987,12650
sle,1988,12650
sle,1989,12860
sle,1990,13280
sle,1991,13560
sle,1992,13839
sle,1993,14470
sle,1994,15754
sle,1995,16627
sle,1996,17189
sle,1997,17382
sle,1998,17407
sle,1999,18230
sle,2000,18980
sle,2001,22745
sle,2002,24000
sle,2003,25300
sle,2004,26500
sle,2005,27800
sle,2006,29000
sle,2007,30300
sle,2008,31500
sle,2009,32800
sle,2010,14000
sle,2011,16000
sle,2012,18000
sle,2013,16000
sle,2014,16500
sle,2015,17000
sle,2016,17000
sle,2017,17000
sle,2018,4352
sle,2019,476
sle,2020,189
slv,1965,12200
slv,1966,12200
slv,1967,12200
slv,1968,12200
slv,1969,12200
slv,1970,28700
slv,1971,28700
slv,1972,28700
slv,1973,28700
slv,1974,28700
slv,1975,48100
slv,1976,55000
slv,1977,62000
slv,1978,64162
slv,1979,67095
slv,1980,68833
slv,1981,72690
slv,1982,79603
slv,1983,80448
slv,1984,86257
slv,1985,90496
slv,1986,91122
slv,1987,98107
slv,1988,105672
slv,1989,119867
slv,1990,124969
slv,1991,129964
slv,1992,164949
slv,1993,173503
slv,1994,235730
slv,1995,284777
slv,1996,325259
slv,1997,360410
slv,1998,386659
slv,1999,495340
slv,2000,625285
slv,2001,649879
slv,2002,667699
slv,2003,752645
slv,2004,887816
slv,2005,971455
slv,2006,1036777
slv,2007,1080083
slv,2008,1077179
slv,2009,1099128
slv,2010,1000901
slv,2011,1029742
slv,2012,1059000
slv,2013,960535
slv,2014,953773
slv,2015,944266
slv,2016,941184
slv,2017,928433
slv,2018,923029
slv,2019,893630
slv,2020,894000
smr,1983,7000
smr,1984,7200
smr,1985,7600
smr,1986,8200
smr,1987,8600
smr,1988,8820
smr,1989,9659
smr,1990,10246
smr,1991,10800
smr,1992,13504
smr,1993,14100
smr,1994,14432
smr,1995,16088
smr,1996,17063
smr,1997,17538
smr,1998,19325
smr,1999,19904
smr,2000,20302
smr,2001,20501
smr,2002,20601
smr,2003,20689
smr,2004,20754
smr,2005,20849
smr,2006,21000
smr,2007,21080
smr,2008,21300
smr,2009,20428
smr,2010,19556
smr,2011,18685
smr,2012,18700
smr,2013,18752
smr,2014,18600
smr,2015,16550
smr,2016,16000
smr,2017,18000
smr,2018,16500
smr,2019,16000
smr,2020,16000
som,1960,1249
som,1961,1249
som,1962,1249
som,1963,1249
som,1964,1249
som,1966,1249
som,1967,1249
som,1968,1249
som,1969,1249
som,1971,1249
som,1972,1249
som,1973,1249
som,1974,1249
som,1981,8000
som,1982,8000
som,1983,8000
som,1984,8000
som,1985,8000
som,1986,15000
som,1987,15000
som,1988,15000
som,1989,15000
som,1990,15000
som,1991,15000
som,1992,15000
som,1993,15000
som,1994,15000
som,1995,15000
som,1996,15000
som,1997,15000
som,1998,23000
som,1999,24000
som,2000,25000
som,2001,35000
som,2002,35000
som,2003,100000
som,2004,100000
som,2005,100000
som,2006,100000
som,2007,100000
som,2008,100000
som,2009,100000
som,2010,100000
som,2011,90000
som,2012,70000
som,2013,64000
som,2014,57200
som,2015,51000
som,2016,48000
som,2018,74800
som,2019,91000
som,2020,91000
srb,2004,2685419
srb,2005,2527328
srb,2006,2719402
srb,2007,2993403
srb,2008,3084872
srb,2009,3105728
srb,2010,3110339
srb,2011,3030432
srb,2012,2976849
srb,2013,3031657
srb,2014,2856134
srb,2015,2770462
srb,2016,2684419
srb,2017,2609601
srb,2018,2574691
srb,2019,2565392
srb,2020,2572254
ssd,2010,2400
ssd,2011,2200
ssd,2012,150
ssd,2013,0
ssd,2014,0
ssd,2015,0
ssd,2016,0
ssd,2017,0
ssd,2018,0
stp,1960,352
stp,1961,352
stp,1962,352
stp,1963,352
stp,1964,352
stp,1966,352
stp,1967,352
stp,1968,352
stp,1969,352
stp,1971,352
stp,1972,352
stp,1973,352
stp,1974,352
stp,1975,500
stp,1976,500
stp,1977,600
stp,1978,600
stp,1981,798
stp,1982,1222
stp,1983,1555
stp,1984,1765
stp,1985,1874
stp,1986,2001
stp,1987,2117
stp,1988,2240
stp,1989,2200
stp,1990,2200
stp,1991,2218
stp,1992,2360
stp,1993,2386
stp,1994,2460
stp,1995,2499
stp,1996,2596
stp,1997,4300
stp,1998,4295
stp,1999,4526
stp,2000,4614
stp,2001,5441
stp,2002,6366
stp,2003,6970
stp,2004,7050
stp,2005,7112
stp,2006,7593
stp,2007,7654
stp,2008,7643
stp,2009,7694
stp,2010,7804
stp,2011,7960
stp,2012,8035
stp,2013,6976
stp,2014,6800
stp,2015,6441
stp,2016,5733
stp,2017,5569
stp,2018,5299
stp,2019,4784
stp,2020,2790
sur,1975,10494
sur,1976,11022
sur,1977,12358
sur,1978,13300
sur,1979,14331
sur,1980,15203
sur,1981,16174
sur,1982,16553
sur,1983,21117
sur,1984,25838
sur,1985,27643
sur,1986,29903
sur,1987,30999
sur,1988,32056
sur,1989,33897
sur,1990,36673
sur,1991,40531
sur,1992,43522
sur,1993,47230
sur,1994,50643
sur,1995,54150
sur,1996,56844
sur,1997,63888
sur,1998,67308
sur,1999,70846
sur,2000,75308
sur,2001,77366
sur,2002,78680
sur,2003,79815
sur,2004,81709
sur,2005,81056
sur,2006,81500
sur,2007,82000
sur,2008,83000
sur,2009,83747
sur,2010,84957
sur,2011,83985
sur,2012,86449
sur,2013,84941
sur,2014,84900
sur,2015,91916
sur,2016,89030
sur,2017,89030
sur,2018,88098
sur,2019,92756
sur,2020,103240
svk,1960,79322
svk,1961,79322
svk,1962,79322
svk,1963,79322
svk,1964,79322
svk,1965,159203
svk,1966,159203
svk,1967,159203
svk,1968,159203
svk,1969,159203
svk,1970,263313
svk,1971,263313
svk,1972,263313
svk,1973,263313
svk,1974,263313
svk,1975,383043
svk,1976,404969
svk,1977,426955
svk,1978,448759
svk,1979,463204
svk,1980,469964
svk,1981,479549
svk,1982,489592
svk,1983,503780
svk,1984,522452
svk,1985,539320
svk,1986,563585
svk,1987,593827
svk,1988,629190
svk,1989,668915
svk,1990,710847
svk,1991,758999
svk,1992,820882
svk,1993,892766
svk,1994,1003829
svk,1995,1118486
svk,1996,1246471
svk,1997,1391864
svk,1998,1539283
svk,1999,1655380
svk,2000,1697982
svk,2001,1556254
svk,2002,1402725
svk,2003,1294673
svk,2004,1250415
svk,2005,1197044
svk,2006,1167390
svk,2007,1310027
svk,2008,1288661
svk,2009,1219645
svk,2010,1098821
svk,2011,1056025
svk,2012,974762
svk,2013,967106
svk,2014,918662
svk,2015,866630
svk,2016,823594
svk,2017,758842
svk,2018,722704
svk,2019,675297
svk,2020,648462
svn,1985,286481
svn,1990,421803
svn,1991,458717
svn,1992,494268
svn,1993,527827
svn,1994,577173
svn,1995,614796
svn,1996,663497
svn,1997,710044
svn,1998,723204
svn,1999,757563
svn,2000,785399
svn,2001,801877
svn,2002,807787
svn,2003,812322
svn,2004,994444
svn,2005,1019436
svn,2006,1029055
svn,2007,1005654
svn,2008,978267
svn,2009,939107
svn,2010,910833
svn,2011,881239
svn,2012,835255
svn,2013,798356
svn,2014,769682
svn,2015,753082
svn,2016,728686
svn,2017,739087
svn,2018,722766
svn,2019,707059
svn,2020,704909
swe,1960,2089300
swe,1961,2089300
swe,1962,2089300
swe,1963,2089300
swe,1964,2089300
swe,1965,2927000
swe,1966,2927000
swe,1967,2927000
swe,1968,2927000
swe,1969,2927000
swe,1970,3603000
swe,1971,3603000
swe,1972,3603000
swe,1973,3603000
swe,1974,3603000
swe,1975,4209000
swe,1976,4356000
swe,1977,4495000
swe,1978,4595000
swe,1979,4678000
swe,1980,4820000
swe,1981,4895050
swe,1982,4965900
swe,1983,5016791
swe,1984,5127591
swe,1985,5242497
swe,1986,5373000
swe,1987,5480500
swe,1988,5601000
swe,1989,5716000
swe,1990,5848700
swe,1991,5957000
swe,1992,5929000
swe,1993,5910000
swe,1994,5967000
swe,1995,6013000
swe,1996,6032000
swe,1997,6254000
swe,1998,6389000
swe,1999,6093000
swe,2000,6056000
swe,2001,5954000
swe,2002,5849000
swe,2003,5780000
swe,2004,5688000
swe,2005,5635000
swe,2006,5547000
swe,2007,5500000
swe,2008,5338000
swe,2009,5140000
swe,2010,4734480
swe,2011,4482202
swe,2012,4169083
swe,2013,3928425
swe,2014,3778569
swe,2015,3554665
swe,2016,3104305
swe,2017,2617672
swe,2018,2163913
swe,2019,1750989
swe,2020,1478610
swz,1960,1200
swz,1961,1200
swz,1962,1200
swz,1963,1200
swz,1964,1200
swz,1965,2000
swz,1966,2000
swz,1967,2000
swz,1968,2000
swz,1969,2000
swz,1970,2500
swz,1971,2500
swz,1972,2500
swz,1973,2500
swz,1974,2500
swz,1975,3358
swz,1976,3550
swz,1977,3600
swz,1978,3900
swz,1979,4600
swz,1980,5210
swz,1981,6039
swz,1982,6939
swz,1983,7430
swz,1984,7900
swz,1985,8300
swz,1986,9440
swz,1987,9816
swz,1988,11800
swz,1989,12500
swz,1990,13600
swz,1991,14350
swz,1992,15170
swz,1993,16338
swz,1994,18189
swz,1995,21130
swz,1996,22602
swz,1997,25073
swz,1998,28999
swz,1999,31314
swz,2000,31858
swz,2001,33739
swz,2002,35060
swz,2003,46199
swz,2004,44507
swz,2005,44091
swz,2006,44287
swz,2007,44849
swz,2008,45162
swz,2009,45162
swz,2010,52966
swz,2011,75825
swz,2012,45565
swz,2013,46000
swz,2014,44400
swz,2015,43000
swz,2016,42000
swz,2017,41000
swz,2019,39000
swz,2020,39000
syc,1965,232
syc,1966,232
syc,1967,232
syc,1968,232
syc,1969,232
syc,1970,440
syc,1971,440
syc,1972,440
syc,1973,440
syc,1974,440
syc,1975,1480
syc,1976,1710
syc,1977,2260
syc,1978,2470
syc,1979,2850
syc,1980,3500
syc,1981,3500
syc,1982,4036
syc,1983,4512
syc,1984,5592
syc,1985,5893
syc,1986,6720
syc,1987,6800
syc,1988,7221
syc,1989,7610.5
syc,1990,8679
syc,1991,9349
syc,1992,10068
syc,1993,10909
syc,1994,12110
syc,1995,13111
syc,1996,15712
syc,1997,17844
syc,1998,18750
syc,1999,19635
syc,2000,20621
syc,2001,21247
syc,2002,21249
syc,2003,21191
syc,2004,21268
syc,2005,21404
syc,2006,20679
syc,2007,22722
syc,2008,22322
syc,2009,26078
syc,2010,22045
syc,2011,27912
syc,2012,20948
syc,2013,21752
syc,2014,21208
syc,2015,21341
syc,2016,20836
syc,2017,19652
syc,2018,20290
syc,2019,20122
syc,2020,18882
syr,1960,38885
syr,1961,38885
syr,1962,38885
syr,1963,38885
syr,1964,38885
syr,1965,57000
syr,1966,57000
syr,1967,57000
syr,1968,57000
syr,1969,57000
syr,1970,79792
syr,1971,79792
syr,1972,79792
syr,1973,79792
syr,1974,79792
syr,1975,128000
syr,1976,137000
syr,1977,151000
syr,1978,169000
syr,1979,191000
syr,1980,239824
syr,1981,305000
syr,1982,335000
syr,1983,366000
syr,1984,416000
syr,1985,440000
syr,1986,455000
syr,1987,466000
syr,1988,478000
syr,1989,489000
syr,1990,496360
syr,1991,502314
syr,1992,513403
syr,1993,567000
syr,1994,686431
syr,1995,958457
syr,1996,1199000
syr,1997,1312585
syr,1998,1477000
syr,1999,1600355
syr,2000,1675246
syr,2001,1816991
syr,2002,2095000
syr,2003,2411000
syr,2004,2658000
syr,2005,2903139
syr,2006,3243000
syr,2007,3452000
syr,2008,3633443
syr,2009,3871114
syr,2010,4069041
syr,2011,4289000
syr,2012,4254047
syr,2013,4428774
syr,2014,3629047
syr,2015,3539665
syr,2016,3464846
syr,2017,2726193
syr,2018,2740000
syr,2019,2843103
syr,2020,2857193
tca,1975,440
tca,1976,510
tca,1977,510
tca,1978,540
tca,1979,530
tca,1980,640
tca,1983,855
tca,1984,832
tca,1985,902
tca,1992,3200
tca,1993,3234
tca,1994,3300
tca,1995,3717
tca,1996,4052
tca,1997,4420
tca,1998,2411
tca,1999,2819
tca,2000,3396
tca,2001,3822
tca,2002,3631
tca,2003,3715
tca,2004,3718
tca,2005,3700
tca,2006,3700
tca,2007,3700
tca,2008,3700
tca,2009,3700
tca,2010,3700
tca,2012,3700
tca,2013,4000
tca,2014,4100
tca,2015,4000
tca,2019,4000
tca,2020,4000
tcd,1965,1500
tcd,1966,1500
tcd,1967,1500
tcd,1968,1500
tcd,1969,1500
tcd,1970,1900
tcd,1971,1900
tcd,1972,1900
tcd,1973,1900
tcd,1974,1900
tcd,1975,2400
tcd,1976,2400
tcd,1977,2400
tcd,1981,550
tcd,1982,670
tcd,1983,1160
tcd,1984,1590
tcd,1985,2101
tcd,1986,2289
tcd,1987,2423
tcd,1988,3319
tcd,1989,3639
tcd,1990,4026
tcd,1991,4121
tcd,1992,4200
tcd,1993,4571
tcd,1994,4733
tcd,1995,5334
tcd,1996,6004
tcd,1997,7471
tcd,1998,8631
tcd,1999,9700
tcd,2000,10261
tcd,2001,10689
tcd,2002,11835
tcd,2003,12450
tcd,2004,13000
tcd,2005,13000
tcd,2006,20000
tcd,2007,32000
tcd,2008,45000
tcd,2009,58267
tcd,2010,51227
tcd,2011,31839
tcd,2012,27937
tcd,2013,31323
tcd,2014,23580
tcd,2015,17029
tcd,2016,13332
tcd,2017,8664
tcd,2018,9036
tcd,2019,6524
tcd,2020,5340
tgo,1960,1164
tgo,1961,1164
tgo,1962,1164
tgo,1963,1164
tgo,1964,1164
tgo,1966,1164
tgo,1967,1164
tgo,1968,1164
tgo,1969,1164
tgo,1970,3000
tgo,1971,3000
tgo,1972,3000
tgo,1973,3000
tgo,1974,3000
tgo,1976,4800
tgo,1977,5800
tgo,1978,5600
tgo,1979,5700
tgo,1980,5783
tgo,1981,6120
tgo,1982,7425
tgo,1983,7936
tgo,1984,8351
tgo,1985,8390
tgo,1986,8455
tgo,1987,9225
tgo,1988,9595
tgo,1989,9869
tgo,1990,10516
tgo,1991,10730
tgo,1992,15337
tgo,1993,17298
tgo,1994,21400
tgo,1995,21715
tgo,1996,24050
tgo,1997,25132
tgo,1998,31415
tgo,1999,38166
tgo,2000,42763
tgo,2001,48384
tgo,2002,51156
tgo,2003,61099
tgo,2004,65949
tgo,2005,62831
tgo,2006,82057
tgo,2007,99483
tgo,2008,140919
tgo,2009,178713
tgo,2010,60011
tgo,2011,60273
tgo,2012,61590
tgo,2013,62537
tgo,2014,53311
tgo,2015,52690
tgo,2016,33817
tgo,2017,36111
tgo,2018,37691
tgo,2019,43605
tgo,2020,46499
tha,1960,37148
tha,1961,37148
tha,1962,37148
tha,1963,37148
tha,1964,37148
tha,1965,54000
tha,1966,54000
tha,1967,54000
tha,1968,54000
tha,1969,54000
tha,1970,95000
tha,1971,95000
tha,1972,95000
tha,1973,95000
tha,1974,95000
tha,1975,219000
tha,1976,237000
tha,1977,261000
tha,1978,296000
tha,1979,332000
tha,1980,366000
tha,1981,382240
tha,1982,434320
tha,1983,463231
tha,1984,519491
tha,1985,626498
tha,1986,798912
tha,1987,901622
tha,1988,1005872
tha,1989,1158014
tha,1990,1324522
tha,1991,1553160
tha,1992,1790029
tha,1993,2214519
tha,1994,2750839
tha,1995,3481997
tha,1996,4160158
tha,1997,4826684
tha,1998,5037549
tha,1999,5215636
tha,2000,5591084
tha,2001,6049129
tha,2002,6557023
tha,2003,6632409
tha,2004,6811615
tha,2005,7034662
tha,2006,7071633
tha,2007,7024049
tha,2008,7394349
tha,2009,7204936
tha,2010,6835146
tha,2011,6661000
tha,2012,6377000
tha,2013,6056000
tha,2014,5690000
tha,2015,5309000
tha,2016,4706000
tha,2017,9955000
tha,2018,6059000
tha,2019,5415000
tha,2020,5003000
tjk,1975,70000
tjk,1976,80000
tjk,1977,90000
tjk,1978,100000
tjk,1979,110000
tjk,1980,120000
tjk,1981,140000
tjk,1982,150000
tjk,1983,160000
tjk,1984,170000
tjk,1985,180000
tjk,1986,190000
tjk,1987,200000
tjk,1988,216000
tjk,1989,230000
tjk,1990,240000
tjk,1991,257500
tjk,1992,267097
tjk,1993,265050
tjk,1994,268118
tjk,1995,262725
tjk,1996,246625
tjk,1997,225600
tjk,1998,221324
tjk,1999,212500
tjk,2000,218516
tjk,2001,226851
tjk,2002,237600
tjk,2003,245192
tjk,2004,273400
tjk,2005,280200
tjk,2007,292730
tjk,2008,286940
tjk,2009,347260
tjk,2010,367693
tjk,2011,380000
tjk,2012,393000
tjk,2013,425000
tjk,2014,440700
tjk,2015,457000
tjk,2016,468000
tjk,2017,479000
tjk,2019,502000
tjk,2020,502000
tkm,1975,60000
tkm,1976,70000
tkm,1977,80000
tkm,1978,90000
tkm,1979,100000
tkm,1980,110000
tkm,1981,120000
tkm,1982,130000
tkm,1983,140000
tkm,1984,150000
tkm,1985,160000
tkm,1986,170000
tkm,1987,180000
tkm,1988,194000
tkm,1989,210000
tkm,1990,220000
tkm,1991,237320
tkm,1992,248789
tkm,1993,265130
tkm,1994,304600
tkm,1995,320300
tkm,1996,338200
tkm,1997,354000
tkm,1998,354036
tkm,1999,358900
tkm,2000,364400
tkm,2001,387620
tkm,2002,374000
tkm,2003,376100
tkm,2004,388000
tkm,2005,398100
tkm,2006,423810
tkm,2007,458180
tkm,2008,477670
tkm,2009,494312
tkm,2010,520002
tkm,2011,547000
tkm,2012,575000
tkm,2013,602000
tkm,2014,624400
tkm,2015,648000
tkm,2016,665000
tkm,2017,682000
tkm,2019,717000
tkm,2020,717000
tls,2003,1970
tls,2004,2098
tls,2005,2334
tls,2006,2504
tls,2007,2440
tls,2008,2641
tls,2009,2907
tls,2010,2907
tls,2011,3054
tls,2012,3000
tls,2013,3000
tls,2014,3557
tls,2015,2720
tls,2016,2545
tls,2017,2381
tls,2018,2206
tls,2019,2075
tls,2020,2012
ton,1960,529
ton,1961,529
ton,1962,529
ton,1963,529
ton,1964,529
ton,1965,560
ton,1966,560
ton,1967,560
ton,1968,560
ton,1969,560
ton,1970,580
ton,1971,580
ton,1972,580
ton,1973,580
ton,1974,580
ton,1976,500
ton,1977,500
ton,1978,510
ton,1979,920
ton,1981,1690
ton,1983,2800
ton,1984,2567
ton,1985,2600
ton,1986,2700
ton,1987,2800
ton,1988,3400
ton,1989,3984
ton,1990,4382
ton,1991,5080
ton,1992,5487
ton,1993,5914
ton,1994,6464
ton,1995,6610
ton,1996,7780
ton,1997,7300
ton,1998,8500
ton,1999,9100
ton,2000,9700
ton,2001,10800
ton,2002,11201
ton,2003,12000
ton,2004,13000
ton,2005,13746
ton,2006,18447
ton,2007,21034
ton,2008,25536
ton,2009,31000
ton,2010,31000
ton,2011,30000
ton,2012,30000
ton,2013,31000
ton,2014,12000
ton,2015,13220
ton,2016,11000
ton,2017,14697
ton,2018,14697
ton,2019,6637
ton,2020,7000
tto,1965,22200
tto,1966,22200
tto,1967,22200
tto,1968,22200
tto,1969,22200
tto,1970,35100
tto,1971,35100
tto,1972,35100
tto,1973,35100
tto,1974,35100
tto,1975,40800
tto,1976,42200
tto,1977,43334
tto,1978,44006
tto,1979,43794
tto,1980,43174
tto,1981,45152
tto,1982,46779
tto,1983,66323
tto,1984,82733
tto,1985,118075
tto,1986,141819
tto,1987,158848
tto,1988,161110
tto,1989,158208
tto,1990,164931
tto,1991,173965
tto,1992,180108
tto,1993,192488
tto,1994,203817
tto,1995,209310
tto,1996,219551
tto,1997,243390
tto,1998,264070
tto,1999,278876
tto,2000,316767
tto,2001,311842
tto,2002,318189
tto,2003,318879
tto,2004,322338
tto,2005,322300
tto,2006,325500
tto,2007,307301
tto,2008,314792
tto,2009,303227
tto,2010,293315
tto,2011,292036
tto,2012,286605
tto,2013,291291
tto,2014,288922
tto,2015,270872
tto,2016,272187
tto,2017,257445
tto,2018,319401
tto,2019,343385
tto,2020,323905
tun,1960,26218
tun,1961,26218
tun,1962,26218
tun,1963,26218
tun,1964,26218
tun,1965,33000
tun,1966,33000
tun,1967,33000
tun,1968,33000
tun,1969,33000
tun,1970,46000
tun,1971,46000
tun,1972,46000
tun,1973,46000
tun,1974,46000
tun,1975,65000
tun,1976,71300
tun,1977,78600
tun,1978,87200
tun,1979,100000
tun,1980,112000
tun,1981,121440
tun,1982,138560
tun,1983,152014
tun,1984,168800
tun,1985,189337
tun,1986,216661
tun,1987,227663
tun,1988,248885
tun,1989,277490
tun,1990,302836
tun,1991,331947
tun,1992,374848
tun,1993,421362
tun,1994,474253
tun,1995,521742
tun,1996,584226
tun,1997,654242
tun,1998,752180
tun,1999,850381
tun,2000,955131
tun,2001,1056209
tun,2002,1148586
tun,2003,1163849
tun,2004,1203530
tun,2005,1257479
tun,2006,1268462
tun,2007,1273332
tun,2008,1239074
tun,2009,1278548
tun,2010,1289585
tun,2011,1217781
tun,2012,1098893
tun,2013,1021979
tun,2014,949395
tun,2015,943642
tun,2016,974129
tun,2017,1113168
tun,2018,1302015
tun,2019,1454183
tun,2020,1533273
tur,1960,180030
tur,1961,180030
tur,1962,180030
tur,1963,180030
tur,1964,180030
tur,1965,243361
tur,1966,243361
tur,1967,243361
tur,1968,243361
tur,1969,243361
tur,1970,376987
tur,1971,376987
tur,1972,376987
tur,1973,376987
tur,1974,376987
tur,1975,680585
tur,1976,769907
tur,1977,851353
tur,1978,986844
tur,1979,1092137
tur,1980,1147782
tur,1981,1301558
tur,1982,1501977
tur,1983,1673227
tur,1984,1941088
tur,1985,2247884
tur,1986,2779615
tur,1987,3696872
tur,1988,4910911
tur,1989,5861517
tur,1990,6861458
tur,1991,8151740
tur,1992,9410486
tur,1993,10935523
tur,1994,12212000
tur,1995,13127000
tur,1996,14286478
tur,1997,15579000
tur,1998,16807000
tur,1999,17912000
tur,2000,18395171
tur,2001,18904486
tur,2002,18890000
tur,2003,18916721
tur,2004,19125163
tur,2005,18978223
tur,2006,18831616
tur,2007,18201006
tur,2008,17502205
tur,2009,16534356
tur,2010,16201466
tur,2011,15210846
tur,2012,13859672
tur,2013,13551705
tur,2014,12528865
tur,2015,11493057
tur,2016,11077559
tur,2017,11308444
tur,2018,11633461
tur,2019,11532903
tur,2020,12448604
tuv,1985,120
tuv,1986,120
tuv,1987,120
tuv,1988,120
tuv,1989,120
tuv,1990,120
tuv,1991,120
tuv,1992,126
tuv,1993,150
tuv,1994,493
tuv,1995,504
tuv,1996,504
tuv,1997,508
tuv,1998,600
tuv,1999,630
tuv,2000,660
tuv,2001,650
tuv,2002,660
tuv,2003,700
tuv,2004,750
tuv,2005,890
tuv,2006,1100
tuv,2007,1300
tuv,2008,1000
tuv,2009,800
tuv,2010,1200
tuv,2011,1450
tuv,2012,1450
tuv,2013,1450
tuv,2014,1500
tuv,2015,2000
tuv,2016,2000
tuv,2017,2000
tuv,2019,2000
tuv,2020,2000
tza,1960,8130
tza,1961,8130
tza,1962,8130
tza,1963,8130
tza,1964,8130
tza,1965,10231
tza,1966,10231
tza,1967,10231
tza,1968,10231
tza,1969,10231
tza,1970,14977
tza,1971,14977
tza,1972,14977
tza,1973,14977
tza,1974,14977
tza,1975,27056
tza,1976,28766
tza,1977,31777
tza,1978,35021
tza,1979,38283
tza,1980,39770
tza,1981,40704
tza,1982,42007
tza,1983,43987
tza,1984,47509
tza,1985,52064
tza,1986,54460
tza,1987,58919
tza,1988,66058
tza,1989,70640
tza,1990,73011
tza,1991,76369
tza,1992,81306
tza,1993,85005
tza,1994,88315
tza,1995,90270
tza,1996,92760
tza,1997,105095
tza,1998,121769
tza,1999,149611
tza,2000,173591
tza,2001,177802
tza,2002,161590
tza,2003,147006
tza,2004,148360
tza,2005,154360
tza,2006,152000
tza,2007,163269
tza,2008,123809
tza,2009,172922
tza,2010,174511
tza,2011,161063
tza,2012,176367
tza,2013,164999
tza,2014,151274
tza,2015,142819
tza,2016,129597
tza,2017,127094
tza,2018,124238
tza,2019,76288
tza,2020,72469
uga,1960,7000
uga,1961,7000
uga,1962,7000
uga,1963,7000
uga,1964,7000
uga,1965,10000
uga,1966,10000
uga,1967,10000
uga,1968,10000
uga,1969,10000
uga,1970,14000
uga,1971,14000
uga,1972,14000
uga,1973,14000
uga,1974,14000
uga,1975,20100
uga,1976,20000
uga,1977,21000
uga,1978,22600
uga,1979,20700
uga,1980,19600
uga,1981,20480
uga,1982,22962
uga,1983,24067
uga,1984,20970
uga,1985,25580
uga,1986,25830
uga,1987,26000
uga,1988,26943
uga,1989,27414.5
uga,1990,27886
uga,1991,28405
uga,1992,30047
uga,1993,20770
uga,1994,30449
uga,1995,38972
uga,1996,47927
uga,1997,54074
uga,1998,56919
uga,1999,57239
uga,2000,61678
uga,2001,56149
uga,2002,54976
uga,2003,60995
uga,2004,71568
uga,2005,87513
uga,2006,108140
uga,2007,165788
uga,2008,168481
uga,2009,233533
uga,2010,327114
uga,2011,464849
uga,2012,314956
uga,2013,272844
uga,2014,324442
uga,2015,328811
uga,2016,368243
uga,2017,262286
uga,2018,82066
uga,2019,85710
uga,2020,90774
ukr,1960,1200000
ukr,1961,1200000
ukr,1962,1200000
ukr,1963,1200000
ukr,1964,1200000
ukr,1965,1600000
ukr,1966,1600000
ukr,1967,1600000
ukr,1968,1600000
ukr,1969,1600000
ukr,1970,2100000
ukr,1971,2100000
ukr,1972,2100000
ukr,1973,2100000
ukr,1974,2100000
ukr,1975,2800000
ukr,1976,3000000
ukr,1977,3200000
ukr,1978,3400000
ukr,1979,3600000
ukr,1980,3800000
ukr,1981,4000000
ukr,1982,4300000
ukr,1983,4609900
ukr,1984,4900000
ukr,1985,5200000
ukr,1986,5500000
ukr,1987,5800000
ukr,1988,6233000
ukr,1989,6684200
ukr,1990,7028300
ukr,1991,7344100
ukr,1992,7577900
ukr,1993,7820400
ukr,1994,8066000
ukr,1995,8311000
ukr,1996,9241000
ukr,1997,9410000
ukr,1998,9698200
ukr,1999,10074000
ukr,2000,10417000
ukr,2001,10669600
ukr,2002,10833300
ukr,2003,11109500
ukr,2004,12141956
ukr,2005,11666600
ukr,2006,12397133
ukr,2007,12905864
ukr,2008,13176871
ukr,2009,13026293
ukr,2010,12941346
ukr,2011,12680881
ukr,2012,12182142
ukr,2013,11830969
ukr,2014,10461083
ukr,2015,9113061
ukr,2016,8451229
ukr,2017,7186579
ukr,2018,6074255
ukr,2019,4182994
ukr,2020,3314263
ury,1960,110000
ury,1961,110000
ury,1962,110000
ury,1963,110000
ury,1964,110000
