geo,time,fm_ast_nfrg_cn
hnd,1963,13700000
hnd,1964,20800000
hnd,1965,31000000
hnd,1966,33300000
hnd,1967,-6280000.00678
hnd,1968,7719999.99322
hnd,1969,-3000000.01425
hnd,1970,-30920000.00057
hnd,1971,-15711453.00879
hnd,1972,-5465761.01682
hnd,1973,-13667918.03739
hnd,1974,-106184536.96289
hnd,1975,-199068895.95942
hnd,1976,-191010079.15536
hnd,1977,-161697770.7991
hnd,1978,-127228664.03039
hnd,1979,-220670494.42044
hnd,1980,-394881582.11579
hnd,1981,-581819354.2574
hnd,1982,-778028616.26943
hnd,1983,-789652785.54984
hnd,1984,-836991570.2
hnd,1985,-1175361444.53256
hnd,1986,-1249448865.2
hnd,1987,-1401783401.64488
hnd,1988,-1370112583.891
hnd,1989,-1449402532.81568
hnd,1990,-3918619944.893
hnd,1991,-2773907783.1
hnd,1992,-2458940150
hnd,1993,-3536798717.04
hnd,1994,-4456797296.24954
hnd,1995,-3460650960.76064
hnd,1996,-2329491362.18068
hnd,1997,3433198794.5
hnd,1998,5917071372.21
hnd,1999,13784065334.52
hnd,2000,18045552065.173
hnd,2001,25080449477.9635
hnd,2002,30366395705.6017
hnd,2003,31012171815.4518
hnd,2004,42010835933.3368
hnd,2005,49690815750.1356
hnd,2006,55347404826.5909
hnd,2007,51742949956.0438
hnd,2008,49998803970.5383
hnd,2009,42952068105.45429
hnd,2010,52954665448.0253
hnd,2011,54484376211.6245
hnd,2012,45482332477.2521
hnd,2013,52946790484.4083
hnd,2014,61521864445.7736
hnd,2015,67722716774.9097
hnd,2016,82495142894.7408
hnd,2017,102723255433.5
hnd,2018,99932592012.95161
hnd,2019,119485412263.592
hnd,2020,156085980433.36499
hrv,1993,-1961683332.70258
hrv,1994,1139779453.11594
hrv,1995,3049151984.5979
hrv,1996,11740608673.9992
hrv,1997,16912882971.2156
hrv,1998,12713485455.8328
hrv,1999,16653616710.3776
hrv,2000,29013531995.6432
hrv,2001,48776686757.93369
hrv,2002,32570336299.479
hrv,2003,35174990945.9205
hrv,2004,30930282195.63309
hrv,2005,22663504302.5118
hrv,2006,27229120971.6721
hrv,2007,48919579114.0575
hrv,2008,39769576654.5522
hrv,2009,41830703099.778
hrv,2010,39823064263.0272
hrv,2011,28873199262.7627
hrv,2012,41915549450.0564
hrv,2013,58309423142.7379
hrv,2014,71209480767.9594
hrv,2015,88997925931.90089
hrv,2016,97027994482.45911
hrv,2017,121184333604.64101
hrv,2018,129385243394.349
hrv,2019,140227779588.784
hrv,2020,149537692663.57199
hti,1960,19600000
hti,1961,19300000
hti,1962,-2600000
hti,1963,-13900000
hti,1964,-25100000
hti,1965,-27823480.2
hti,1966,-34262310.2
hti,1967,-41083138.3
hti,1968,-37885918.6
hti,1969,-25810428.5
hti,1970,-16863040.8
hti,1971,24040668.75349
hti,1972,78780644.85149
hti,1973,38288740.93502
hti,1974,-48903543.05211
hti,1975,-178473229.31802
hti,1976,-169457352.15108
hti,1977,-230189749.51728
hti,1978,-371846407.24132
hti,1979,-371012560.26627
hti,1980,-613597637.42013
hti,1981,-553461689.45206
hti,1982,-866688089.1015
hti,1983,-984406757.55507
hti,1984,-1034996595.1528
hti,1985,-975012329.91339
hti,1986,-895577086.88744
hti,1987,-897911304.44076
hti,1988,-832940991.67178
hti,1989,-836598579.74997
hti,1990,5700000
hti,1991,18100000
hti,1992,287500000
hti,1993,695500000
hti,1994,1370300000
hti,1995,3811282100
hti,1996,4022562200
hti,1997,4120844743.13215
hti,1998,4599411466.52971
hti,1999,5611798836.69492
hti,2000,5633507773.95525
hti,2001,6728517408.96664
hti,2002,5818221196.71594
hti,2003,9002067230.08525
hti,2004,10394709715.1237
hti,2005,10473880640.882
hti,2006,14733716486.3403
hti,2007,25905235496.8025
hti,2008,33614653236.1343
hti,2009,44576649061.1007
hti,2010,82585652095.24409
hti,2011,92102254715.69528
hti,2012,99669563132.90088
hti,2013,84223237884.67009
hti,2014,84288726072.51228
hti,2015,105320453102.731
hti,2016,136642344404.974
hti,2017,137024725063.715
hti,2018,151673486670.14401
hti,2019,184737248081.20496
hti,2020,159877604864.69
hun,1982,-337443170496.98499
hun,1983,-387660125885.23798
hun,1984,-430169566464.44397
hun,1985,-453131729292.87695
hun,1986,-577520631618.22998
hun,1987,-730599068229.12305
hun,1988,-830348439139.21692
hun,1989,-1020775503687.18005
hun,1990,-983736702019.86597
hun,1991,-1029304940844.05005
hun,1992,-1000710093275
hun,1993,-1216228048932.97998
hun,1994,-1615898177868.36011
hun,1995,-1551752879511.75
hun,1996,-1322269490101.62012
hun,1997,-1083969996085.97998
hun,1998,-976008355206.51611
hun,1999,4885869465.68359
hun,2000,244179711356.66296
hun,2001,1064571793264.20996
hun,2002,575298487286.03198
hun,2003,1268335359414.71997
hun,2004,1130116051904.11011
hun,2005,1305350602782.12012
hun,2006,1451635997550.12988
hun,2007,938847634162.80994
hun,2008,-423556592999.40002
hun,2009,43409928653.5
hun,2010,153982514829.39999
hun,2011,2400715914904.1001
hun,2012,4074036631324.96973
hun,2013,6968572602020.64941
hun,2014,7974663590359.28027
hun,2015,8341153942489.36914
hun,2016,8766122776058.84961
hun,2017,8422633671900.15039
hun,2018,10547973416356.5
hun,2019,10839489931880.19922
hun,2020,12547965865925.30078
idn,1968,-5564219979.14577
idn,1969,-38854599963.4554
idn,1970,-43000000000
idn,1971,-58000000000
idn,1972,117000000000
idn,1973,296000000000
idn,1974,659000000000
idn,1975,-345000000000
idn,1976,525000000000
idn,1977,1061000000000
idn,1978,1844000000000
idn,1979,3483000000000
idn,1980,6539622276835.21973
idn,1981,6811123954074.44922
idn,1982,5590165730182.55957
idn,1983,8390725303989.69922
idn,1984,11918807651854.59961
idn,1985,14083470885383.09961
idn,1986,15892398888687.90039
idn,1987,16205755044880
idn,1988,13750925497050
idn,1989,12568287633580
idn,1990,10659146468282.80078
idn,1991,17283257781014.40039
idn,1992,31502399420000
idn,1993,30794526391536
idn,1994,26351113959944.19922
idn,1995,33737312744759.19922
idn,1996,51633372829800.29688
idn,1997,60331225377584.39844
idn,1998,111843514289620
idn,1999,116141186594363
idn,2000,177940847130711
idn,2001,226078722295009
idn,2002,230831577152836
idn,2003,251314769203060
idn,2004,241549787908225
idn,2005,304043852396003
idn,2006,401983133965891.0625
idn,2007,510364051171614
idn,2008,584319794043378
idn,2009,639005815219437
idn,2010,813214642341129.875
idn,2011,907389664805399
idn,2012,968207949776011
idn,2013,1011355471510380
idn,2014,1107547220967100
idn,2015,1176637623867270
idn,2016,1297502415692310
idn,2017,1541792697636810
idn,2018,1442535957321010
idn,2019,1506619176323580
idn,2020,1711187998654740
ind,1960,2401571727.06267
ind,1961,1783238992.18832
ind,1962,1114667702.21742
ind,1963,1288334275.19775
ind,1964,1398000732.15372
ind,1965,823525176.28696
ind,1966,493025000.36093
ind,1967,337975000.45627
ind,1968,1228225000.37357
ind,1969,4931775000.24043
ind,1970,5519900000.07068
ind,1971,5881348495.20236
ind,1972,7412769769.02848
ind,1973,7760896520.17261
ind,1974,4743568662.21806
ind,1975,6971063006.5956
ind,1976,19699677065.0355
ind,1977,39212782711.6867
ind,1978,51929168557.7462
ind,1979,58313251926.4749
ind,1980,43510681059.3908
ind,1981,27759439499.983
ind,1982,9278517168.01781
ind,1983,2198988948.85361
ind,1984,12627349362.4039
ind,1985,11930217795.0358
ind,1986,14136970094.0314
ind,1987,13360586820.3872
ind,1988,17490010949.8473
ind,1989,20868792829.7154
ind,1990,58250490933.8548
ind,1991,63101794673.5254
ind,1992,88634464875.00099
ind,1993,229083933668.32101
ind,1994,563555332429.88196
ind,1995,610575044045.91394
ind,1996,756538031351.87292
ind,1997,990706143239.12305
ind,1998,1198594553611.31006
ind,1999,1482215052152.16992
ind,2000,1835291212069.01001
ind,2001,2284736788280.81006
ind,2002,3335088363095.29004
ind,2003,4566340829402.54004
ind,2004,5660569617848.28027
ind,2005,6423317523130.04004
ind,2006,7760717936922.46094
ind,2007,10689421158434.90039
ind,2008,11857836241454.09961
ind,2009,12598590464549.69922
ind,2010,12553862482378.80078
ind,2011,14889307028901
ind,2012,15362722732705.80078
ind,2013,17568764405434.30078
ind,2014,19639560249802.80078
ind,2015,22683687524311
irl,2001,15602128327.864
irl,2002,13541295172.891
irl,2003,32764555887.079
irl,2004,48727632884.592
irl,2005,59092511391.3411
irl,2006,93653949417.11609
irl,2007,53289843825.084
irl,2008,22666277567.03
irl,2009,30675754904.0139
irl,2010,39084060553.434
irl,2011,53150237010.004
irl,2012,66978755179.0164
irl,2013,66931398888.6246
irl,2014,101252248836.785
irl,2015,115619242226.045
irl,2016,121778674089.948
irl,2017,137913509766.612
irl,2018,163186772572.35999
irl,2019,208391369448.77896
irl,2020,231423394434.96701
irn,1960,11400000000
irn,1961,15880000000
irn,1962,18025625000
irn,1963,19666382500
irn,1964,14680757500
irn,1965,20693610000
irn,1966,20585172500
irn,1967,22207187500
irn,1968,14450000000
irn,1969,7640757500
irn,1970,-14615000000
irn,1971,3519870275.0403
irn,1972,51802321800.0083
irn,1973,73765689624.97699
irn,1974,539202016048.94897
irn,1975,581591018359.651
irn,1976,584429527004.15698
irn,1977,799724834577.96301
irn,1979,1135323731242.76001
irn,1980,876656038077.80493
irn,1981,486526294634.70898
irn,1982,1374596262111.51001
irn,1983,733738976581.23804
irn,1986,577606026323.50403
irn,1987,738834037754.94495
irn,1988,576353267109.54492
irn,1989,700199842674.49194
irn,1990,606764555716.73706
irn,1991,1129091748316.40991
irn,1992,1095026890782.5
irn,1993,995829725351.10901
irn,1994,2241334431007.52002
irn,1995,9943901321739.82031
irn,1996,18261790583433.30078
irn,1997,14025333967161.5
irn,1998,4500683767432.75977
irn,1999,2246470060415.37988
irn,2000,15907341315155.09961
irn,2001,14580775411678.09961
irn,2002,60319047601909.20312
irn,2003,71746923665179.20312
irn,2004,206830017284025
irn,2005,252998195991701
irn,2006,390059827530967.0625
irn,2007,493507502227451.0625
irn,2008,559806901275166
irn,2009,734625713072635
irn,2010,687007925990964
irn,2011,707663235920667
irn,2012,840536876834069
irn,2013,1919212648429620
irn,2014,2143741307426670
irn,2015,2355417172180860
irn,2016,2473743911927340
irq,1960,106200000
irq,1961,86500000
irq,1962,77200000
irq,1963,113800000
irq,1964,93400000
irq,1965,89521430.84398
irq,1966,113703574.26997
irq,1967,122857854.30997
irq,1968,156272859.98
irq,1969,162442859.98
irq,1970,161360000
irq,1971,194524287.36834
irq,1972,251650005.73954
irq,1973,444650006.71268
irq,1974,998919786.38454
irq,1975,859977981.96897
irq,1976,1438756289.27976
irq,2004,3560093950764.45996
irq,2005,-96801085849.7305
irq,2006,11836721747580.90039
irq,2007,36162892734652.60156
irq,2008,60408800721071
irq,2009,57298695940557.89844
irq,2010,61324741691752.79688
irq,2011,71629879661157.59375
irq,2012,91801945620904.28125
irq,2013,108975949582732
irq,2014,102125930866566
irq,2015,78455350855848.40625
irq,2016,65243973036911.20312
irq,2017,69819639511487.50781
irq,2018,91899531496836
isl,1960,-1460000
isl,1961,2800000
isl,1962,9640000
isl,1963,11210000
isl,1964,31792679.99737
isl,1965,39297679.99737
isl,1966,40483037.9965
isl,1967,25711717.99536
isl,1968,-1611800.00329
isl,1969,17712200.00991
isl,1970,29711200.00331
isl,1971,37031180.25273
isl,1972,46026655.38482
isl,1973,41029388.5864
isl,1974,-43555748.65895
isl,1975,-178012572.57807
isl,1976,-183457673.05559
isl,1977,-156501420.57609
isl,1978,-194696856.7676
isl,1979,-144550549.41943
isl,1980,-245496997.06896
isl,1981,-161253493.94603
isl,1982,-2265369305.35087
isl,1983,-5933561424.17794
isl,1984,-8521382436.364
isl,1985,-9620004762.79099
isl,1986,-4932067962.176
isl,1987,-10636377075.488
isl,1988,-21229150095.6
isl,1989,-20306538386.592
isl,1990,-12565341773.914
isl,1991,-12295565564.512
isl,1992,-9309388799.99995
isl,1993,-9290943513.86354
isl,1994,-10270732155.9891
isl,1995,-9286015397.15815
isl,1996,-13168267497.781
isl,1997,-25880541904.1696
isl,1998,-66700227533.4736
isl,1999,-100066217928.45599
isl,2000,-186844227442.12296
isl,2001,-198455773102.37201
isl,2002,-161441889414.74701
isl,2003,-46785324704.5318
isl,2004,14956458958.1533
isl,2005,267755291798.36801
isl,2006,816995860338.94092
isl,2007,-1341435656402.84009
isl,2008,190047541965.60501
isl,2009,353777184411.31799
isl,2010,553955092795.35291
isl,2011,936964775703.98206
isl,2012,689393343087.81604
isl,2013,722095225157.88098
isl,2014,690063206225.07898
isl,2015,695345722881.33606
isl,2016,529010178279.526
isl,2017,374630350625.64801
isl,2018,423724760855.07501
isl,2019,489562167093.65002
isl,2020,458548026385.71399
isr,1960,40000
isr,1961,60000
isr,1962,120000
isr,1963,148877.99588
isr,1964,153749.99178
isr,1965,175749.99178
isr,1966,168752.98519
isr,1967,236878.48272
isr,1968,220881.98271
isr,1969,134132.01725
isr,1970,119340.02118
isr,1971,196943.32837
isr,1972,535354.09221
isr,1973,815431.15313
isr,1974,785279.71384
isr,1975,714108.55194
isr,1976,1040444.52159
isr,1977,2985368.40043
isr,1978,3115340.27703
isr,1979,5358159.42118
isr,1980,11120561.2493
isr,1981,14277661.55277
isr,1982,4001689.94466
isr,1983,-11452829.50137
isr,1984,-442669408.56843
isr,1985,-293873687.8176
isr,1986,1451417425.34608
isr,1987,3227008128.16948
isr,1988,1339801596.605
isr,1989,4980014697.5784
isr,1990,7020951000.4608
isr,1991,8068047547.1248
isr,1992,8215135610.00001
isr,1993,11010604574.3129
isr,1994,13014614151.2799
isr,1995,16108413890.2034
isr,1996,29252686566.1622
isr,1997,49441927306.53169
isr,1998,70362519783.743
isr,1999,67011383792.8084
isr,2000,70105140626.5174
isr,2001,74220317176.9147
isr,2002,78583829703.95711
isr,2003,97127551895.03261
isr,2004,117395632044.439
isr,2005,148383000594.19101
isr,2006,165824257721.23199
isr,2007,148925058925.026
isr,2008,167975265103.927
isr,2009,212898677596.14496
isr,2010,194404992989.64999
isr,2011,239660653401.79999
isr,2012,270057742073.68799
isr,2013,282746942007.48694
isr,2014,354336202384.30493
isr,2015,389622023102.44
isr,2016,429658849633.50598
isr,2017,457469985369.89294
isr,2018,497720905884.38
isr,2019,504616485505.97198
isr,2020,609760161414.98804
ita,2001,-33653273463.246
ita,2002,4511215109.26401
ita,2003,7818297725.40302
ita,2004,25970162781.505
ita,2005,26663160549.552
ita,2006,28243639426.473
ita,2007,6048953427.5
ita,2008,26554735631.447
ita,2009,89761486039.283
ita,2010,85266094429.95198
ita,2011,-19098711998.765
ita,2012,-57061158512.6904
ita,2013,-83696870651.0313
ita,2014,-32389308801.20869
ita,2015,-56466572984.44009
ita,2016,-124188068463.414
ita,2017,-178865614396.22601
ita,2018,-219888424852.63101
ita,2019,-136841319463.763
ita,2020,-146287584509.63901
jam,1960,45600000
jam,1961,-304000
jam,1962,17432000
jam,1963,41759521.56255
jam,1964,26411574.42479
jam,1965,18386685.71521
jam,1966,43371266.33358
jam,1967,55972646.35531
jam,1968,83924678.96529
jam,1969,72778056.07785
jam,1970,87367504.25301
jam,1971,124502275.97303
jam,1972,83028811.30421
jam,1973,9987670.67155
jam,1974,37042210.38959
jam,1975,-73121117.69514
jam,1976,-266096701.72905
jam,1977,-283513045.18144
jam,1978,-691469609.18791
jam,1979,-942369275.12537
jam,1980,-1035718192.78343
jam,1981,-1376324383.11805
jam,1982,-1683188714.9725
jam,1983,-4483687466.11593
jam,1984,-5207578352.714
jam,1985,-6803408108.06368
jam,1986,-6587857474.58675
jam,1987,-5737192141.2
jam,1988,-5081155403.72
jam,1989,-5435966046.4
jam,1990,-5689624708.24672
jam,1991,-10388116189.64
jam,1992,-2943680965.75
jam,1993,-268014756.65172
jam,1994,10740309561.2326
jam,1995,20591883467.5088
jam,1996,26847671957.4359
jam,1997,23721964836.2454
jam,1998,24341826640.5262
jam,1999,27709103428.2421
jam,2000,55199571958.8131
jam,2001,88585445667.9393
jam,2002,78147228828.60118
jam,2003,61524703809.6236
jam,2004,94948404572.2646
jam,2005,125382881543.937
jam,2006,140593476304.96399
jam,2007,123147774676.045
jam,2008,89824083830.16859
jam,2009,91536001355.9848
jam,2010,150348462470.60999
jam,2011,157921082111.43201
jam,2012,89066398870.3197
jam,2013,117663659598.77
jam,2014,277176432240.32501
jam,2015,244991666712.96301
jam,2016,264800507770.646
jam,2017,295430103082.74902
jam,2018,307768052917.73999
jam,2019,372586257839.42896
jam,2020,371558571750.37598
jor,1960,30840000
jor,1961,34380000
jor,1962,41030000
jor,1963,34420000
jor,1964,49542714.28514
jor,1965,56062571.42794
jor,1966,64207142.85646
jor,1967,89753999.99928
jor,1968,105258571.42765
jor,1969,95181142.85622
jor,1970,93675857.14092
jor,1971,88232471.21812
jor,1972,95884984.57282
jor,1973,103491019.50854
jor,1974,113333568.85652
jor,1975,163825220.96556
jor,1976,174633428.31813
jor,1977,244209158.50974
jor,1978,300537379.60504
jor,1979,363778859.0734
jor,1980,473059457.74576
jor,1981,487317700.5155
jor,1982,425939687.33911
jor,1983,435814935.9445
jor,1984,289711454.74059
jor,1985,400398864.97333
jor,1986,430934190.15175
jor,1987,374077353.34759
jor,1988,325535947.7199
jor,1989,648088647.48574
jor,1990,904865699.69411
jor,1991,1240367559.43301
jor,1992,786946389.16529
jor,1993,1540366507.81091
jor,1994,1596753185.51229
jor,1995,1716874996.26068
jor,1996,1740449660.20782
jor,1997,2175604393.30528
jor,1998,2272146147.83651
jor,1999,2896909981.68343
jor,2000,3770677723.47593
jor,2001,3915353432.47138
jor,2002,4298386548.58501
jor,2003,5339718313.90735
jor,2004,5714971379.93413
jor,2005,5913402231.81487
jor,2006,7322941012.13664
jor,2007,7751841412.8093
jor,2008,6957209061.87448
jor,2009,8603947992.54323
jor,2010,9787732079.5456
jor,2011,9041094508.77223
jor,2012,6194573667.57814
jor,2013,6493692971.8672
jor,2014,9079733357.51091
jor,2015,9727359079.14195
jor,2016,10151729838.8479
jor,2017,10095486358.5677
jor,2018,8035014019.98076
jor,2019,8041967259.15977
jor,2020,8373683112.39978
jpn,1960,680000000000
jpn,1961,427000000000
jpn,1962,374000000000
jpn,1963,273000000000
jpn,1964,301000000000
jpn,1965,449000000000
jpn,1966,576000000000
jpn,1967,361000000000
jpn,1968,762000000000
jpn,1969,1565000000000
jpn,1970,2063000000000
jpn,1971,4129000000000
jpn,1972,5589000000000
jpn,1973,2487000000000
jpn,1974,403000000000
jpn,1975,-421000000000
jpn,1976,480000000000
jpn,1977,2865000000000
jpn,1978,3360000000000
jpn,1979,-721000000000
jpn,1980,-2669000000000
jpn,1981,-2985000000000
jpn,1982,-4320000000000
jpn,1983,-3182000000000
jpn,1984,-6668000000000
jpn,1985,-9695000000000
jpn,1986,-16883000000000
jpn,1987,-19879000000000
jpn,1988,-21613000000000
jpn,1989,-25833000000000
jpn,1990,-30521000000000
jpn,1991,-17858000000000
jpn,1992,-7625000000000
jpn,1993,31776000000000
jpn,1994,34563000000000
jpn,1995,46014000000000
jpn,1996,41937000000000
jpn,1997,53334000000000
jpn,1998,32687000000000
jpn,1999,27356300000000
jpn,2000,27727500000000
jpn,2001,40842000000000
jpn,2002,37963800000000
jpn,2003,33508300000000
jpn,2004,41760000000000
jpn,2005,71812700000000
jpn,2006,82740300000000
jpn,2007,109444800000000
jpn,2008,77179600000000
jpn,2009,73143400000000
jpn,2010,80418200000000
jpn,2011,85781600000000
jpn,2012,92436900000000
jpn,2013,107755800000000
jpn,2014,86378800000000
jpn,2015,77905100000000
jpn,2016,79883800000000
jpn,2017,83555200000000
jpn,2018,80976600000000
jpn,2019,79667500000000
jpn,2020,92950400000000
kaz,1993,1293000000
kaz,1994,-533000000
kaz,1995,76568000000
kaz,1996,97876000000
kaz,1997,135571854000
kaz,1998,104455275179.46001
kaz,1999,257392015461.54697
kaz,2000,303217146422.60199
kaz,2001,501459507392.24493
kaz,2002,-72591024049.2256
kaz,2003,442310652474.78802
kaz,2004,735014059155.71484
kaz,2005,119636686047.73599
kaz,2006,507596238205.42603
kaz,2007,-553813356221.375
kaz,2008,810810196287.45483
kaz,2009,2820954303806.99023
kaz,2010,4498938534304.86035
kaz,2011,5286882002994.15039
kaz,2012,5795336861422.19043
kaz,2013,6696952281084.90039
kaz,2014,7582014645896.25
kaz,2015,9286308958585.48047
kaz,2016,10856765744905.5
kaz,2017,11488701010845.90039
kaz,2018,13329218572253.69922
kaz,2019,13369832475989.5
kaz,2020,16671065190610.09961
ken,1966,775000000
ken,1967,594000000
ken,1968,789000000
ken,1969,1255945729.571
ken,1970,1617130053.71393
ken,1971,1200394633.45065
ken,1972,1331200293.04951
ken,1973,1546401232.48011
ken,1974,961996533.72357
ken,1975,533653890.01368
ken,1976,1445572016.21692
ken,1977,3609711696.24414
ken,1978,1953679406.37719
ken,1979,3275107509.86523
