geo,time,bn_kac_eoms_cd
tun,2003,-23206027.87569
tun,2004,-134327159.83299
tun,2005,-27053413.14904
tun,2006,-37189384.12126
tun,2007,-36913951.99105
tun,2008,112730543.70101
tun,2009,66060617.28166
tun,2010,125820874.66816
tun,2011,98878852.09609
tun,2012,96805689.68185
tun,2013,126426581.99929
tun,2014,132534201.18692
tun,2015,102873892.81845
tun,2016,216337424.93133
tun,2017,408278826.58069
tun,2018,577324131.67771
tun,2019,444412890.62056
tun,2020,498193983.10434
tur,1974,-170000000
tur,1975,-351000000
tur,1976,-830000000
tur,1977,-634000000
tur,1978,-874000000
tur,1979,651000000
tur,1980,1434000000
tur,1981,649000000
tur,1982,-75000000
tur,1983,409000000
tur,1984,469000000
tur,1985,-837000000
tur,1986,-118000000
tur,1987,-506000000
tur,1988,515000000
tur,1989,994000000
tur,1990,-468000000
tur,1991,948000000
tur,1992,-1190000000
tur,1993,-2222000000
tur,1994,1769000000
tur,1995,2353000000
tur,1996,1499000000
tur,1997,-987000000
tur,1998,-713000000
tur,1999,1302000000
tur,2000,-2661000000
tur,2001,-2127000000
tur,2002,-758000000
tur,2003,4489000000
tur,2004,838000000
tur,2005,1495000000
tur,2006,-2660000000
tur,2007,140000000
tur,2008,5576000000
tur,2009,621000000
tur,2010,-6779000000
tur,2011,12090000000
tur,2012,616000000
tur,2013,968000000
tur,2014,-618000000
tur,2015,9209000000
tur,2016,10292000000
tur,2017,-8803000000
tur,2018,22710000000
tur,2019,-282000000
tur,2020,-3907000000
tur,2021,10474000000
tuv,2001,-6035009.18603
tuv,2002,-6808168.2007
tuv,2003,-9734209.88323
tuv,2004,2844590.88421
tuv,2005,2273407.06842
tuv,2006,-3224891.55786
tuv,2007,-2948188.88532
tuv,2008,663673.53023
tuv,2009,1932030.98676
tuv,2010,5420807.91853
tuv,2011,11694659.27358
tuv,2012,-2115211.17994
tuv,2013,13410992.82154
tuv,2014,7587105.49688
tuv,2015,3952153.75299
tuv,2016,-702061.84019
tuv,2017,1254927.91996
tuv,2018,3734150.46903
tuv,2019,-5368299.07162
tza,1976,-11069239.2053
tza,1977,63813081.6851
tza,1978,2389470.4774
tza,1979,23752171.7136
tza,1980,-46641946.6663
tza,1981,78733071.8153
tza,1982,58195939.348
tza,1983,-61722542.9387
tza,1984,126933251.6599
tza,1985,-39642276.693
tza,1986,-40077561.5404
tza,1987,55515836.0143
tza,1988,-61262129.3968
tza,1989,-13467374.587
tza,1990,37691325.3913
tza,1991,1638144.9506
tza,1992,137660243.9185
tza,1993,137281949.1342
tza,1994,121396722.7033
tza,1995,30042837.8376
tza,1996,158617745.1047
tza,1997,-68612301.9968
tza,1998,-136781249.9301
tza,1999,-214739737.2819
tza,2000,-486930075.3855
tza,2001,-278666992.04552
tza,2002,-585088686.44383
tza,2003,-306264612.83624
tza,2004,-111617118.15216
tza,2005,-839462589.19631
tza,2006,376554124.84161
tza,2007,311802907.82812
tza,2008,-389921670.41338
tza,2009,-247789720.33323
tza,2010,-1017870874.7429
tza,2011,644924611.51482
tza,2012,-566311768.46158
tza,2013,-237906406.58328
tza,2014,1153300570.20851
tza,2015,1312221422.10527
tza,2016,863797094.89616
tza,2017,877700730.01768
tza,2018,-617686083.39214
tza,2019,-1050508240.81075
tza,2020,-644528781.51643
uga,1980,-7200000
uga,1981,97700000
uga,1982,-24700000
uga,1983,-36600000
uga,1984,21600000
uga,1985,-52100000
uga,1986,-500000
uga,1987,14500000
uga,1988,141600000
uga,1989,-40400000
uga,1990,-400000
uga,1991,-3390000
uga,1992,8300000
uga,1993,30000
uga,1994,32500000
uga,1995,33120000
uga,1996,35210000
uga,1997,-10130000
uga,1998,40170000
uga,1999,3800000
uga,2000,39300000
uga,2001,-52461239.54052
uga,2002,-216093329.48713
uga,2003,-231986791.22468
uga,2004,-399656257.62433
uga,2005,-558811742.10394
uga,2006,-181709120.44659
uga,2007,-84084734.07201
uga,2008,40744994.7831
uga,2009,-302136657.29262
uga,2010,448125756.60395
uga,2011,430698745.73638
uga,2012,497449682.12239
uga,2013,575673300.26063
uga,2014,398841858.23825
uga,2015,239098900.32009
uga,2016,-133526037.3916
uga,2017,451610085.11746
uga,2018,-163709101.24226
uga,2019,504217326.65691
uga,2020,999800502.92418
ukr,1994,428000000
ukr,1995,74000000
ukr,1996,352000000
ukr,1997,-1155000000
ukr,1998,-885000000
ukr,1999,-932000000
ukr,2000,76000000
ukr,2001,-92000000
ukr,2002,-897000000
ukr,2003,-860000000
ukr,2004,128000000
ukr,2005,104000000
ukr,2006,76000000
ukr,2007,-480000000
ukr,2008,526000000
ukr,2009,343000000
ukr,2010,1351000000
ukr,2011,971000000
ukr,2012,1393000000
ukr,2013,-640000000
ukr,2014,533000000
ukr,2015,-339000000
ukr,2016,-575000000
ukr,2017,422000000
ukr,2018,1671000000
ukr,2019,1194000000
ukr,2020,751000000
ukr,2021,1591000000
ury,1978,162400000
ury,1979,-10900000
ury,1980,89500000
ury,1981,-161300000
ury,1982,-1268100000
ury,1983,-252900000
ury,1984,-123100000
ury,1985,318100000
ury,1986,186940000
ury,1987,-94670000
ury,1988,-246940000
ury,1989,-58770000
ury,1990,48610000
ury,1991,472570000
ury,1992,243180000
ury,1993,208190000
ury,1994,10400000
ury,1995,18000000
ury,1996,152600000
ury,1997,78900000
ury,1998,291200000
ury,1999,255000000
ury,2000,23223947.91149
ury,2001,285046159.31329
ury,2002,-2429558058.36054
ury,2003,1036857302.06292
ury,2004,379066856.87173
ury,2005,-174073752.6077
ury,2006,-151511762.16139
ury,2007,-279297148.92178
ury,2008,863872091.0318
ury,2009,785702584.40816
ury,2010,-686841087.59021
ury,2011,-311160748.41086
ury,2012,389765584.71371
ury,2013,221243760.0849
ury,2014,317014907.28516
ury,2015,-532174381.92657
ury,2016,-319772695.23507
ury,2017,870904203.90626
ury,2018,-367724520.10675
ury,2019,-301028599.37683
ury,2020,803998883.19516
usa,1970,-550000000
usa,1971,-11748000000
usa,1972,-2619000000
usa,1973,-4206100000
usa,1974,-5086000000
usa,1975,4638000000
usa,1976,10370000000
usa,1977,-2690000000
usa,1978,11162999999.9961
usa,1979,26341699999.9981
usa,1980,22870000000
usa,1981,23768999999.9998
usa,1982,39152000000
usa,1983,18292000000
usa,1984,18942000000
usa,1985,19780000000
usa,1986,30575000000
usa,1987,-7156000000
usa,1988,-17007000000
usa,1989,52314500000
usa,1990,28113200000
usa,1991,-41538100000
usa,1992,-43775350000
usa,1993,6243000000
usa,1994,-1494400000
usa,1995,30962700000
usa,1996,-9773500000
usa,1997,-77957100000
usa,1998,148091000000
usa,1999,54448000000
usa,2000,-72248000000
usa,2001,-20122000000
usa,2002,-42734000000
usa,2003,-9759000000
usa,2004,98009000000
usa,2005,34221000000
usa,2006,-1483000000
usa,2007,109773000000
usa,2008,-50359000000
usa,2009,146231000000
usa,2010,-7492000000
usa,2011,-61651000000
usa,2012,-30853000000
usa,2013,-54077000000
usa,2014,79437000000
usa,2015,83679000000
usa,2016,40548000000
usa,2017,4713000000
usa,2018,94134000000
usa,2019,-1791000000
usa,2020,-31413000000
uzb,2010,-781804518.87309
uzb,2011,-506117980.06434
uzb,2012,-815643287.13521
uzb,2013,-1900800784.25288
uzb,2014,-943004369.68702
uzb,2015,83837314.79318
uzb,2016,309682354.32515
uzb,2017,-2506021023.12168
uzb,2018,570333313.03871
uzb,2019,-1953080124.51742
uzb,2020,-1136709915.43891
vct,1978,-2370370.37037
vct,1979,1625925.92593
vct,1980,1729629.62963
vct,1981,74074.07407
vct,1982,465185.18519
vct,1983,-629629.62963
vct,1984,25925.92593
vct,1985,1874074.07407
vct,1986,7803703.7037
vct,1987,-7855555.55556
vct,1988,7755555.55556
vct,1989,4129629.62963
vct,1990,9666666.66667
vct,1991,2551851.85185
vct,1992,-6822222.22222
vct,1993,24925925.92593
vct,1994,13922222.22222
vct,1995,585185.18519
vct,1996,-11192592.59259
vct,1997,-4718518.51852
vct,1998,-3855555.55556
vct,1999,11325925.92593
vct,2000,9592592.59259
vct,2001,-8961851.85185
vct,2002,10898318.51852
vct,2003,17201562.96296
vct,2004,-13914591.11111
vct,2005,-20376051.48148
vct,2006,-13754089.25926
vct,2007,2046554.81481
vct,2008,24174012.0037
vct,2009,6346930.31809
vct,2010,1789175.31407
vct,2011,5148703.08998
vct,2012,-5387758.51852
vct,2013,12550454.81481
vct,2014,13311879.54474
vct,2015,-17511149.36872
vct,2016,30637227.14063
vct,2017,-45018239.03809
vct,2018,53337098.67527
vct,2019,20257419.12991
vct,2020,88162144.69899
ven,1970,69000000
ven,1971,-74000000
ven,1972,497000000
ven,1973,-475000000
ven,1974,-468000000
ven,1975,408000000
ven,1976,2012000000
ven,1977,2293000000
ven,1978,1531000000
ven,1979,527000000
ven,1980,-1137000000
ven,1981,-2139000000
ven,1982,-2385000000
ven,1983,-278000000
ven,1984,-1071000000
ven,1985,-910000000
ven,1986,-850000000
ven,1987,-411000000
ven,1988,3090000000
ven,1989,1623000000
ven,1990,-1760000000
ven,1991,-1516000000
ven,1992,-494000000
ven,1993,-538000000
ven,1994,-281000000
ven,1995,-493000000
ven,1996,-892000000
ven,1997,-1520000000
ven,1998,-1662000000
ven,1999,-534000000
ven,2000,-2926000000
ven,2001,-3603000000
ven,2002,-2783000000
ven,2003,-795000000
ven,2004,-2503000000
ven,2005,-3593000000
ven,2006,-2211000000
ven,2007,-790000000
ven,2008,-1908000000
ven,2009,-2804000000
ven,2010,-3730000000
ven,2011,-1481000000
ven,2012,-2122000000
ven,2013,-3418000000
ven,2014,-3219000000
ven,2015,-2252000000
ven,2016,-2794000000
vnm,1996,-628000000
vnm,1997,-279000000
vnm,1998,-558000000
vnm,1999,-918000000
vnm,2000,-674000000
vnm,2001,-862000000
vnm,2002,-1019000000
vnm,2003,776716000
vnm,2004,-913000000
vnm,2005,-395810999.99999
vnm,2006,1397741800
vnm,2007,-577900000
vnm,2008,-1045000000
vnm,2009,-9022000000
vnm,2010,-3690000000
vnm,2011,-5477000000
vnm,2012,-5532000000
vnm,2013,-6907820000
vnm,2014,-6555300000
vnm,2015,-4958000000
vnm,2016,-2962000000
vnm,2017,-5835000000
vnm,2018,-8334353000.00003
vnm,2019,-9221247000.00003
vnm,2020,-6784000000
vut,1982,4635813.21625
vut,1983,3693354.4841
vut,1984,3115802.85984
vut,1985,-5564255.49644
vut,1986,-4591055.14139
vut,1987,-13887068.69354
vut,1988,-16435905.56904
vut,1989,-12552763.35879
vut,1990,-18113011.29124
vut,1991,21194292.37867
vut,1992,-29180800.98586
vut,1993,-21076772.94532
vut,1994,-1916476.5549
vut,1995,-32499891.36608
vut,1996,-7431252.7491
vut,1997,25524943.49629
vut,1998,-26135078.85352
vut,1999,-52169542.11741
vut,2000,-34115204.0242
vut,2001,-20071530.50034
vut,2002,-21472597.9887
vut,2003,-21901508.27771
vut,2004,-24495566.72566
vut,2005,-16639273.80507
vut,2006,-3937750.84409
vut,2007,-4925625.46131
vut,2008,101828242.33629
vut,2009,-37378776.35139
vut,2010,-127938009.32664
vut,2011,-63153912.55288
vut,2012,-17261581.84154
vut,2013,-136972016.61958
vut,2014,-98656142.60617
vut,2015,-36004129.04618
vut,2016,-104724439.14107
vut,2017,-66890325.39768
vut,2018,88118770.15964
vut,2019,7674048.29682
vut,2020,-23082622.83317
wsm,1977,4312551.88491
wsm,1978,3598915.98423
wsm,1979,1851945.25083
wsm,1980,2273452.4594
wsm,1981,6953006.7706
wsm,1982,3528439.76554
wsm,1983,987650.60208
wsm,1984,2126396.17521
wsm,1985,3892621.83415
wsm,1986,948223.42294
wsm,1987,-1762697.27245
wsm,1988,1586205.46007
wsm,1989,-2964507.40209
wsm,1990,-5034955.34706
wsm,1991,4350684.62857
wsm,1992,23403399.81822
wsm,1993,13824633.17209
wsm,1994,-4165619.39953
wsm,1995,-1568688.22827
wsm,1996,-1514922.03279
wsm,1997,8025407.2777
wsm,1998,-9186864.66071
wsm,1999,2187078.51446
wsm,2004,-2555692.66452
wsm,2005,3806935.39073
wsm,2006,6119290.839
wsm,2007,-2151429.34095
wsm,2008,-22787966.57339
wsm,2009,-1220187.14053
wsm,2010,19245768.53576
wsm,2011,13915544.38906
wsm,2012,-57411001.11141
wsm,2013,-22123417.21076
wsm,2014,-39430997.53778
wsm,2015,4624809.75947
wsm,2016,-32713598.73977
wsm,2017,11411784.98975
wsm,2018,-44381389.28827
wsm,2019,-44732178.35522
wsm,2020,67117632.63653
yem,2005,213760867.66601
yem,2006,181100000
yem,2007,467570000
yem,2008,56640000
yem,2009,1587302934.36882
yem,2010,119979685.11024
yem,2011,-343585451.30643
yem,2012,974986949.10084
yem,2013,716477857.93002
yem,2014,445562897.1996
yem,2015,652466455.87371
yem,2016,1258826345.32819
zaf,1960,-249199900.41972
zaf,1961,-149799940.13994
zaf,1962,-109199956.3637
zaf,1963,-74199970.34969
zaf,1964,36399985.45457
zaf,1965,459199816.50375
zaf,1966,342999862.93726
zaf,1967,348599860.6995
zaf,1968,767199693.427
zaf,1969,389199844.47574
zaf,1970,888999644.75574
zaf,1971,1153656340.36181
zaf,1972,657098394.53736
zaf,1973,101304542.64798
zaf,1974,1279849961.17199
zaf,1975,2545114642.78841
zaf,1976,1316749998.855
zaf,1977,-638249999.445
zaf,1978,-1059149999.079
zaf,1979,-2950852511.22824
zaf,1980,-2407689991.3313
zaf,1981,3575477678.57888
zaf,1982,4369186374.74128
zaf,1983,1275016280.91174
zaf,1984,1359972475.14877
zaf,1985,-801551186.23868
zaf,1986,100641304.63257
zaf,1987,-698401460.84733
zaf,1988,-905106735.53099
zaf,1989,-295247557.2799
zaf,1990,-159892512.39265
zaf,1991,176264839.13877
zaf,1992,-1221305157.9038
zaf,1993,-2467360080.43138
zaf,1994,-514486167.71378
zaf,1995,-891968004.54199
zaf,1996,-2447491976.17243
zaf,1997,-1189385102.64712
zaf,1998,-1837244660.34776
zaf,1999,-556001726.08154
zaf,2000,641537221.00396
zaf,2001,949211392.82961
zaf,2002,-686308227.57275
zaf,2003,3051832575.88293
zaf,2004,5250656988.18201
zaf,2005,1158479023.70372
zaf,2006,-307763700.55985
zaf,2007,342569359.71024
zaf,2008,6599457789.45474
zaf,2009,-6538646197.54673
zaf,2010,-2117636025.45638
zaf,2011,-3196415248.83739
zaf,2012,-3948265032.38473
zaf,2013,2757605608.90879
zaf,2014,-4654832688.46945
zaf,2015,-1408368359.18851
zaf,2016,-254173517.91967
zaf,2017,840787209.50698
zaf,2018,843931964.15941
zaf,2019,2853186029.11367
zaf,2020,1296356272.42618
zmb,1978,-92200000
zmb,1979,-129000000
zmb,1980,4500000
zmb,1981,-194100000
zmb,1982,-81900000
zmb,1983,203400000
zmb,1984,-93100000
zmb,1985,-148700000
zmb,1986,312500000
zmb,1987,150500000
zmb,1988,38100000
zmb,1989,-1714600000
zmb,1990,319600000
zmb,1991,108500000
zmb,1997,-225400000
zmb,1998,-37300000
zmb,1999,-229300000
zmb,2000,365096600
zmb,2001,-193018400
zmb,2002,175884351.95531
zmb,2003,-94458653.02782
zmb,2004,153524000
zmb,2005,-110596776.25948
zmb,2006,-210918542.94626
zmb,2007,-65736413.83691
zmb,2008,-13683705.5846
zmb,2009,-8380489.47985
zmb,2010,-27174712.89354
zmb,2011,-30736284.9425
zmb,2012,-32333384.19169
zmb,2013,-29426830.61488
zmb,2014,-17585363.87427
zmb,2015,15127644.68138
zmb,2016,-70710503.36243
zmb,2017,30703725.39217
zmb,2018,24833833.10505
zmb,2019,-101529402.17878
zmb,2020,-114549580.75685
zwe,1977,-20506665.15134
zwe,1978,-78390807.63633
zwe,1979,36884799.50847
zwe,1980,69736032.47099
zwe,1981,40092960.142
zwe,1982,18003651.54809
zwe,1983,-28512233.18275
zwe,1984,-16876851.49022
zwe,1985,11070424.31216
zwe,1986,-65199956.03164
zwe,1987,5126408.14265
zwe,1988,-86351177.08956
zwe,1989,-150264994.94969
zwe,1990,-39387026.55656
zwe,1991,-40912309.42015
zwe,1992,260927198.49494
zwe,1993,82296021.76705
zwe,1994,111503009.58297
zwe,2009,-956654134.05768
zwe,2010,837082337.12603
zwe,2011,1611487589.90646
zwe,2012,489819154.70942
zwe,2013,822437410.01711
zwe,2014,224669474.66907
zwe,2015,-83608182.31292
zwe,2016,-455589951.08003
zwe,2017,-1098432205.72074
zwe,2018,81803930.64718
zwe,2019,-938444819.33752
zwe,2020,-638816238.73588
