geo,time,nv_ind_manf_kd
rou,2013,31594866938.9084
rou,2014,33528705262.1773
rou,2015,34807324562.4984
rou,2016,37062218883.0696
rou,2017,39984512495.3521
rou,2018,41124382647.1484
rou,2019,40665018815.4071
rou,2020,36735205145.6113
rus,2002,114335783760.67799
rus,2003,124396613107.44501
rus,2004,134414028164.57401
rus,2005,140378287256.914
rus,2006,149604047864.82999
rus,2007,160857830637.504
rus,2008,157444043224.86899
rus,2009,134432159657.30499
rus,2010,146004849224.96899
rus,2011,158547516230.82001
rus,2012,166767780330.58499
rus,2013,169111462062.36301
rus,2014,170400047603.474
rus,2015,168840117314.897
rus,2016,170674508550.36099
rus,2017,178160275382.23599
rus,2018,185219439477.034
rus,2019,190350016253.42999
rus,2020,190302414527.95901
rwa,1999,235429122.42902
rwa,2000,234870091.97385
rwa,2001,258375138.0256
rwa,2002,297548721.04317
rwa,2003,310949767.74595
rwa,2004,349223748.64829
rwa,2005,378763858.9525
rwa,2006,429409329.46684
rwa,2007,431680180.63442
rwa,2008,455559407.39163
rwa,2009,468888754.79755
rwa,2010,512559228.08974
rwa,2011,555827513.13862
rwa,2012,587942076.32052
rwa,2013,615249425.70861
rwa,2014,537694312.84342
rwa,2015,582713629.15769
rwa,2016,621374114.08213
rwa,2017,661821479.92039
rwa,2018,751659578.57803
rwa,2019,836266989.4698
rwa,2020,853142091.1655
sau,1968,3303224341.81489
sau,1969,3564377542.72033
sau,1970,6976469415.25536
sau,1971,6972128659.01962
sau,1972,7242706452.6075
sau,1973,7782941384.16224
sau,1974,8899895368.51846
sau,1975,8504136359.37577
sau,1976,9491975042.86948
sau,1977,10096869252.3345
sau,1978,10869201521.403
sau,1979,11872669753.8541
sau,1980,12305929247.0239
sau,1981,13244711850.1549
sau,1982,14121548385.3486
sau,1983,15201341981.6135
sau,1984,16662457210.1676
sau,1985,18771935149.30849
sau,1986,20622560859.6748
sau,1987,20735923153.4486
sau,1988,21590545261.48809
sau,1989,20932214150.3321
sau,1990,22686031879.9396
sau,1991,22092275493.2657
sau,1992,22981017536.0294
sau,1993,23653543719.8746
sau,1994,24534414647.17369
sau,1995,25348891175.5208
sau,1996,28877207251.0704
sau,1997,29471529164.8444
sau,1998,30039589518.9354
sau,1999,30935273249.7364
sau,2000,32306585202.7403
sau,2001,33277424888.5423
sau,2002,33916594268.7849
sau,2003,36596955852.845
sau,2004,41099542929.1159
sau,2005,43787930547.1158
sau,2006,47084315478.7883
sau,2007,50659770902.137
sau,2008,55286190286.048
sau,2009,56107763226.2514
sau,2010,60668993327.34049
sau,2011,66071082342.3034
sau,2012,68760536536.8817
sau,2013,71078161363.6694
sau,2014,77858703709.0596
sau,2015,82990698800
sau,2016,85645115947.0287
sau,2017,86755915256.85059
sau,2018,88576656940.9621
sau,2019,87192816223.92542
sau,2020,80455033463.3026
sen,1999,1926007648.66083
sen,2000,2096239561.65776
sen,2001,2255450635.20365
sen,2002,2325875531.3692
sen,2003,2316557601.01606
sen,2004,2386366004.65766
sen,2005,2411186068.0338
sen,2006,2411007470.17157
sen,2007,2466284644.68125
sen,2008,2408348134.84412
sen,2009,2494457426.71675
sen,2010,2538188828.96936
sen,2011,2771340414.27254
sen,2012,2769704668.25874
sen,2013,2848721026.84013
sen,2014,2854986948.78258
sen,2015,3029363255.15885
sen,2016,3208210266.50749
sen,2017,3372856474.13473
sen,2018,3509705146.00446
sen,2019,3634828288.57972
sen,2020,3537710944.78311
sgp,1960,741416933.37213
sgp,1961,781059063.13646
sgp,1962,851178353.21501
sgp,1963,993089903.98603
sgp,1964,1023930753.56415
sgp,1965,1144602851.32383
sgp,1966,1305353505.9645
sgp,1967,1499563572.88333
sgp,1968,1789060226.9421
sgp,1969,2196464940.35496
sgp,1970,2669479196.97411
sgp,1971,3161405295.31568
sgp,1972,3732688391.0387
sgp,1973,4337576374.74542
sgp,1974,4509819610.12511
sgp,1975,4420861216.1769
sgp,1976,4939482106.48822
sgp,1977,5399767238.87111
sgp,1978,6011201629.32791
sgp,1979,6840922315.97324
sgp,1980,7524949083.50306
sgp,1981,8224759965.08584
sgp,1982,7936790805.93541
sgp,1983,8158932208.32122
sgp,1984,8770803025.89468
sgp,1985,8130637183.59035
sgp,1986,8813791096.88683
sgp,1987,10352051207.4484
sgp,1988,12249636310.7361
sgp,1989,13450174570.8467
sgp,1990,14727524003.4914
sgp,1991,15528949665.4059
sgp,1992,15885437881.8737
sgp,1993,17421006691.8825
sgp,1994,19632164678.4987
sgp,1995,21603287750.9456
sgp,1996,22201702065.755
sgp,1997,23156168169.9156
sgp,1998,22987489089.3221
sgp,1999,25982979342.4498
sgp,2000,29918460867.0352
sgp,2001,26446319464.6494
sgp,2002,28686063427.4076
sgp,2003,29545533895.8394
sgp,2004,33636383473.9599
sgp,2005,36835030549.8982
sgp,2006,41226505673.5525
sgp,2007,43675734652.3131
sgp,2008,41846377654.9316
sgp,2009,40109761419.8429
sgp,2010,52012292697.1196
sgp,2011,56073247017.74809
sgp,2012,56252400349.14169
sgp,2013,57192609834.1577
sgp,2014,58727014838.522
sgp,2015,55715885947.0468
sgp,2016,57777713121.9086
sgp,2017,63790078556.881
sgp,2018,68273785277.8586
sgp,2019,67280258946.7559
sgp,2020,72164023858.0157
sle,1990,69459310.52216
sle,1991,58192990.76772
sle,1992,74961846.39856
sle,1993,78390726.36105
sle,1994,75239422.41367
sle,1995,66879486.57566
sle,1996,67695886.56469
sle,1997,52608814.86673
sle,1998,52870062.86835
sle,1999,50551486.92348
sle,2000,54437550.83531
sle,2001,46110420.50444
sle,2002,51989761.59817
sle,2003,51418645.58068
sle,2004,51982199.6644
sle,2005,53815584.24416
sle,2006,62646501.58345
sle,2007,63361994.31391
sle,2008,64308900.94982
sle,2009,59932234.16483
sle,2010,65382481.04184
sle,2011,75174540.26511
sle,2012,78196979.06523
sle,2013,80112207.6424
sle,2014,74389449.48314
sle,2015,74613566.46966
sle,2016,78031224.97344
sle,2017,81941852.99158
sle,2018,84811170.53067
sle,2019,88621374.2328
sle,2020,82646447.45217
slv,1965,1774105879.72927
slv,1966,1975566988.71513
slv,1967,2140761382.64265
slv,1968,2235099101.09554
slv,1969,2251624036.33165
slv,1970,2335815968.22193
slv,1971,2429328892.23663
slv,1972,2543243515.21106
slv,1973,2686908621.93756
slv,1974,2783391182.07109
slv,1975,2682949316.0799
slv,1976,2973881501.08874
slv,1977,3169128545.66917
slv,1978,3326706494.78221
slv,1979,3016609697.98719
slv,1980,2384895730.0934
slv,1981,2044471281.51029
slv,1982,1906772821.7545
slv,1983,1909357539.871
slv,1984,1894097275.50894
slv,1985,1874877705.28922
slv,1986,1899953796.64512
slv,1987,1956347627.46282
slv,1988,2023079703.84428
slv,1989,2076641399.11077
slv,1990,2178485436.54361
slv,1991,2244648167.57562
slv,1992,2361728587.36969
slv,1993,2536918273.82133
slv,1994,2681206031.62947
slv,1995,2793518221.70333
slv,1996,2777325097.30678
slv,1997,2930630910.51084
slv,1998,3079210454.66245
slv,1999,3122892227.95571
slv,2000,3182060873.23263
slv,2001,3229484224.89576
slv,2002,3242720199.44496
slv,2003,3241841487.66163
slv,2004,3192041356.56076
slv,2005,3148301720.63517
slv,2006,3241241008.96136
slv,2007,3310891613.71316
slv,2008,3497929494.87827
slv,2009,3353898733.336
slv,2010,3416962846.96235
slv,2011,3556787282.39646
slv,2012,3607991608.26422
slv,2013,3636225289.84869
slv,2014,3728600314.91646
slv,2015,3840940000
slv,2016,3894514231.55308
slv,2017,3940363186.13192
slv,2018,3959137763.63903
slv,2019,4036975315.30376
slv,2020,3549687824.67246
smr,2015,404308041.85012
smr,2016,419145283.95288
smr,2017,417297611.73508
smr,2018,476044770.90269
smr,2019,463149354.21346
srb,1995,3401923879.29941
srb,1996,3782272813.32654
srb,1997,4214021692.58
srb,1998,4538436230.02737
srb,1999,3910718913.64324
srb,2000,4428533223.54091
srb,2001,4637492027.48976
srb,2002,5041352284.77898
srb,2003,5127700773.99978
srb,2004,5547597034.8695
srb,2005,5677229591.75233
srb,2006,5691457880.33239
srb,2007,6026894240.86079
srb,2008,6236906243.27965
srb,2009,5448276559.25758
srb,2010,5487186085.2815
srb,2011,5569217931.20941
srb,2012,5705290070.7095
srb,2013,6068448710.33733
srb,2014,5679267062.09092
srb,2015,5856363395.74714
srb,2016,6030860737.01836
srb,2017,6302893814.43488
srb,2018,6396028357.32285
srb,2019,6399968201.8612
srb,2020,6411985325.06704
ssd,2008,348134867.83962
ssd,2009,553395237.97194
ssd,2010,484110173.27035
ssd,2011,413962568.81706
ssd,2012,312351138.28492
ssd,2013,522665242.37183
ssd,2014,359885161.39613
ssd,2015,424035514.12241
stp,2001,11378399.92805
stp,2002,11891629.03508
stp,2003,12296497.38086
stp,2004,12632398.9666
stp,2005,13083823.85926
stp,2006,13735825.19195
stp,2007,14181773.33716
stp,2008,15267964.16279
stp,2009,17265727.3118
stp,2010,18097228.41323
stp,2011,19346111.34773
stp,2012,19057386.95099
stp,2013,20206438.76002
stp,2014,19482392.61781
stp,2015,20130108.16497
stp,2016,22415622.81224
stp,2017,22631144.98575
stp,2018,22300258.85938
stp,2019,22552558.27268
stp,2020,23303895.89454
sur,1975,606515755.83067
sur,1976,652102806.54044
sur,1977,641689520.49837
sur,1978,682648413.70118
sur,1979,644234993.45748
sur,1980,571817402.8775
sur,1981,587892590.91021
sur,1982,491441462.714
sur,1983,445512354.04914
sur,1984,429437166.01644
sur,1985,459291086.6486
sur,1986,470773363.81481
sur,1987,365136413.88564
sur,1988,408769067.11725
sur,1989,415658433.41698
sur,1990,422547799.71671
sur,1991,435076155.35458
sur,1992,369017473.00026
sur,1993,294986185.50063
sur,1994,302958790.64595
sur,1995,298403049.72634
sur,1996,312070331.02116
sur,1997,313209295.51907
sur,1998,320042936.16648
sur,1999,291569379.81093
sur,2000,465827640.70594
sur,2001,523913688.64694
sur,2002,504551701.93462
sur,2003,533025258.29016
sur,2004,589972400.26927
sur,2005,650336377.20608
sur,2006,634616793.9825
sur,2007,646919542.24837
sur,2008,706382854.80142
sur,2009,625389732.7831
sur,2010,700573213.91986
sur,2011,712875962.18573
sur,2012,583697105.39409
sur,2013,634616793.9825
sur,2014,583013609.62332
sur,2015,589164983.75626
sur,2016,615798870.25492
sur,2017,750431703.10533
sur,2018,794333713.81743
sur,2019,732870898.8205
sur,2020,746041502.03413
svk,1995,3249435950.33789
svk,1996,3316103251.39687
svk,1997,3535153271.88008
svk,1998,4108581709.6289
svk,1999,4101711605.81015
svk,2000,4625369514.31133
svk,2001,5395869631.69297
svk,2002,5569559436.66875
svk,2003,6520009230.75508
svk,2004,7863338648.92461
svk,2005,8899692478.56757
svk,2006,9998699391.63124
svk,2007,11019159449.116
svk,2008,11372598108.9633
svk,2009,9681884642.79062
svk,2010,12451711455.898
svk,2011,12948033185.8
svk,2012,12986921612.6164
svk,2013,12857408172.8937
svk,2014,15444643559.1039
svk,2015,17378979427.7484
svk,2016,17181735773.6176
svk,2017,17359193484.3699
svk,2018,19394814565.7738
svk,2019,20822541300.9945
svk,2020,17482151921.9348
svn,1995,4537865561.1664
svn,1996,4785962629.12617
svn,1997,5148903157.36874
svn,1998,5252168850.63789
svn,1999,5414084504.81835
svn,2000,5922180385.51562
svn,2001,6229175945.27421
svn,2002,6564286561.68124
svn,2003,6940722095.21249
svn,2004,7341018812.96953
svn,2005,7607787873.36562
svn,2006,8140856670.20507
svn,2007,8855287553.65898
svn,2008,8953494977.65976
svn,2009,7558247013.28632
svn,2010,8036022125.70859
svn,2011,8295295317.01562
svn,2012,8057477885.9875
svn,2013,7997882620.09336
svn,2014,8359913347.76562
svn,2015,8595370844.87539
svn,2016,9073413349.90429
svn,2017,9776500573.56445
svn,2018,10069904600.4129
svn,2019,10902971259.2098
svn,2020,10601870541.4391
swe,1980,29091198737.3008
swe,1981,28032186815.61769
swe,1982,27782429168.5409
swe,1983,29372749752.5393
swe,1984,32095665745.1252
swe,1985,32850510812.8399
swe,1986,33116165143.9975
swe,1987,33857571902.41389
swe,1988,35017371855.1694
swe,1989,35181582659.7795
swe,1990,34511628939.0563
swe,1991,32899839663.0484
swe,1992,31331479303.749
swe,1993,31406046093.144
swe,1994,36342001711.3542
swe,1995,41151932426.3084
swe,1996,42641824203.5589
swe,1997,46220314965.43751
swe,1998,50365977069.9091
swe,1999,54341867150.4274
swe,2000,59466682289.6974
swe,2001,58950134308.9956
swe,2002,61669213477.55129
swe,2003,63792786447.5609
swe,2004,67419173786.0298
swe,2005,69363727373.2393
swe,2006,74505970227.2588
swe,2007,77559376984.88478
swe,2008,74333352862.1218
swe,2009,57087977060.2271
swe,2010,69415536293.957
swe,2011,73460663009.94221
swe,2012,68204725064.4623
swe,2013,65844870220.3332
swe,2014,65097138268.4657
swe,2015,68720206042.22031
swe,2016,69037817251.8371
swe,2017,71634072525.9684
swe,2018,73331081430.2068
swe,2019,71988080391.5585
swe,2020,67387045141.8319
swz,1971,88731862.74633
swz,1972,98094835.21439
swz,1973,104784811.82777
swz,1974,104784811.82777
swz,1975,104112829.74553
swz,1976,110787884.25441
swz,1977,149494195.29431
swz,1978,159887570.70648
swz,1979,163904551.46518
swz,1980,151590424.32985
swz,1981,152316536.63136
swz,1982,160231027.98474
swz,1983,162022987.11723
swz,1984,161127017.92076
swz,1985,159036398.93286
swz,1986,229968099.03923
swz,1987,380791346.76328
swz,1988,468896014.48045
swz,1989,512201703.88538
swz,1990,615388678.74633
swz,1991,623452494.84253
swz,1992,640625452.08355
swz,1993,646449303.70948
swz,1994,674822000.34366
swz,1995,701552052.21841
swz,1996,718724999.08965
swz,1997,758297424.74723
swz,1998,770243839.70337
swz,1999,779950269.4497
swz,2000,791448679.06806
swz,2001,797506545.37949
swz,2002,846755473.61619
swz,2003,875159891.38845
swz,2004,873201383.31885
swz,2005,898763684.59541
swz,2006,1018233506.42311
swz,2007,1108416712.34169
swz,2008,1063576960.07885
swz,2009,1019413980.73375
swz,2010,1131377361.80737
swz,2011,1150203769.11214
swz,2012,1171772089.7883
swz,2013,1209143572.43445
swz,2014,1265602635.50847
swz,2015,1288616751.52789
swz,2016,1307660882.60351
swz,2017,1348933598.59313
swz,2018,1340415389.37848
swz,2019,1412119948.72669
swz,2020,1269387602.94801
sxm,2015,9664804.46927
syc,1978,16037655.97021
syc,1979,17614500.53963
syc,1980,22441165.78007
syc,1981,17518336.71063
syc,1982,18133704.47417
syc,1983,19902844.40477
syc,1984,20037441.46854
syc,1985,21729666.48436
syc,1986,22883454.79983
syc,1987,25691002.59951
syc,1988,28383186.10122
syc,1989,29210065.84333
syc,1990,36901977.18086
syc,1991,43517031.26612
syc,1992,45786142.36546
syc,1993,43478565.73452
syc,1994,42055567.14308
syc,1995,46805317.46874
syc,1996,53843427.80796
syc,1997,69034971.27026
syc,1998,80765149.78614
syc,1999,64535198.45476
syc,2000,87509730.33194
syc,2001,84796925.30048
syc,2002,87256038.68564
syc,2003,77308839.29456
syc,2004,70505672.28837
syc,2005,78648059.89356
syc,2006,81204063.78654
syc,2007,84037222.97712
syc,2008,73652320.71699
syc,2009,65361109.29179
syc,2010,70876116.99658
syc,2011,75822393.56892
syc,2012,94257007.66353
syc,2013,81928384.92613
syc,2014,76748166.22267
syc,2015,82430519.98288
syc,2016,83816780.92343
syc,2017,87754798.72303
syc,2018,93757714.72834
syc,2019,101072948.06833
syc,2020,94468245.11898
tca,2012,5932864.55799
tca,2013,6292111.92214
tca,2014,6731925.79075
tca,2015,6514000
tca,2016,6450603.40633
tca,2017,6407018.24818
tca,2018,6218149.22952
tca,2019,6031921.7356
tca,2020,5850977.29116
tcd,2007,136917000.81403
tcd,2008,145612502.61041
tcd,2009,158612006.28216
tcd,2010,174262989.21931
tcd,2011,193867575.27209
tcd,2012,217560278.40326
tcd,2013,275648872.96707
tcd,2014,312034524.00608
tcd,2015,304233661.14033
tcd,2016,297835078.18724
tcd,2017,272844721.84981
tcd,2018,274481885.30462
tcd,2019,276952301.78504
tcd,2020,276400013.17649
tgo,1976,51991329.35602
tgo,1977,53000985.05557
tgo,1978,44924558.59756
tgo,1979,48962771.82656
tgo,1980,55524919.57948
tgo,1981,57974550.45061
tgo,1982,60424177.14734
tgo,1983,55933189.94023
tgo,1984,45726404.32449
tgo,1985,50217391.5316
tgo,1986,52667018.22832
tgo,1987,53075288.70834
tgo,1988,56333295.51396
tgo,1989,65847197.03012
tgo,1990,74918224.47827
tgo,1991,78829461.4984
tgo,1992,81048827.7444
tgo,1993,50304354.25667
tgo,1994,62601080.13691
tgo,1995,77865943.984
tgo,1996,79944044.43631
tgo,1997,82225059.29719
tgo,1998,74713679.58074
tgo,1999,74713679.58074
tgo,2000,94310710.02097
tgo,2001,102209288.34729
tgo,2002,109279645.68977
tgo,2003,99540498.76288
tgo,2004,98660088.96748
tgo,2005,105518835.05409
tgo,2006,116611158.42558
tgo,2007,119099478.78528
tgo,2008,128729244.99674
tgo,2009,114621530.15722
tgo,2010,119793027.09428
tgo,2011,128657711.0914
tgo,2012,148009053.05785
tgo,2013,149532516.63699
tgo,2014,275346430.63655
tgo,2015,284591796.81322
tgo,2016,328263629.82676
tgo,2017,340631376.17241
tgo,2018,355488978.74424
tgo,2019,377963233.5081
tgo,2020,384543156.17007
tha,1960,2061981615.33839
tha,1961,2273468329.92965
tha,1962,2537809407.59466
tha,1963,2775749992.46035
tha,1964,3013660305.0453
tha,1965,3515941956.91863
tha,1966,3912484322.61453
tha,1967,4388312109.54211
tha,1968,4705553430.29094
tha,1969,5313559714.44763
tha,1970,6161236030.71572
tha,1971,6829321612.54784
tha,1972,7744882476.61155
tha,1973,8957297577.88298
tha,1974,9526388666.64028
tha,1975,10070786233.4348
tha,1976,11604900790.9878
tha,1977,13287480540.6256
tha,1978,14425738886.4171
tha,1979,15638154611.1451
tha,1980,16083549569.2719
tha,1981,17094377583.2378
tha,1982,17547166054.3632
tha,1983,19510443195.8402
tha,1984,20719198995.9655
tha,1985,20435530972.0556
tha,1986,22446670497.0495
tha,1987,26046187155.2438
tha,1988,30716897366.2523
tha,1989,35640178167.6527
tha,1990,41226677140.0853
tha,1991,46059035623.7913
tha,1992,51264386128.9402
tha,1993,45517126356.8935
tha,1994,49302979921.0666
tha,1995,54833416415.9722
tha,1996,58062795416.28889
tha,1997,58606969699.6253
tha,1998,53741612252.0965
tha,1999,59038590245.4951
tha,2000,60973025332.0787
tha,2001,62170472039.0152
tha,2002,67680216088.7652
tha,2003,74584458162.14209
tha,2004,80157719379.52678
tha,2005,83525322267.96049
tha,2006,88253854521.47838
tha,2007,94671104217.61501
tha,2008,96914938668.04588
tha,2009,93699052952.0453
tha,2010,104386474615.569
tha,2011,99309955496.10471
tha,2012,106186388239.61
tha,2013,108182365866.856
tha,2014,108217744600.12399
tha,2015,109851172487.495
tha,2016,112331098275.39799
tha,2017,115594128210.381
tha,2018,119579007718.217
tha,2019,118756904688.41701
tha,2020,112012607399.86099
tjk,2015,887767519.59241
tls,2000,17691600
tls,2001,21223400
tls,2002,20123400
tls,2003,20175400
tls,2004,18629700
tls,2005,17222100
tls,2006,16787600
tls,2007,15983000
tls,2008,14812700
tls,2009,13749200
tls,2010,11866100
tls,2011,11508500
tls,2012,10258500
tls,2013,10273100
tls,2014,11335700
tls,2015,15452300
tls,2016,18104300
tls,2017,24825000
tls,2018,25522600
tls,2019,35678800
tls,2020,31449700
ton,1975,7884727.08521
ton,1976,7977494.78459
ton,1977,9513842.94694
ton,1978,10029842.3001
ton,1979,10267538.55513
ton,1980,10429870.04355
ton,1981,18152265.64034
ton,1982,18772634.64805
ton,1983,18749430.73771
ton,1984,24007849.12038
ton,1985,23851318.60955
ton,1986,22587424.62578
ton,1987,20656849.69756
ton,1988,22256960.67136
ton,1989,24593412.26258
ton,1990,24083213.887
ton,1991,22639642.89548
ton,1992,22396133.0573
ton,1993,23683202.36535
ton,1994,20164054.25473
ton,1995,19303577.05526
ton,1996,20170778.95271
ton,1997,20513691.19275
ton,1998,20732954.23257
ton,1999,21512829.77032
ton,2000,20863801.70104
ton,2001,20765346.43975
ton,2002,21742227.21414
ton,2003,22542560.988
ton,2004,24477142.94043
ton,2005,23284692.9744
ton,2006,22963422.89618
ton,2007,24878872.60928
ton,2008,24218715.63842
ton,2009,23700771.82275
ton,2010,23822432.02779
ton,2011,24418609.65377
ton,2012,24873047.69483
ton,2013,25343113.55515
ton,2014,25566307.2283
ton,2015,26337090.21666
ton,2016,28288152.41485
ton,2017,28720001.15354
ton,2018,28502348.25267
ton,2019,27134487.85479
ton,2020,28099671.44325
tto,1984,1595598414.56989
tto,1985,1308440624.94808
tto,1986,1491555767.54051
tto,1987,1380854390.71141
tto,1988,990569452.04407
tto,1989,1050831012.77469
tto,1990,1071805936.10774
tto,1991,1163862997.40789
tto,1992,1159368255.99881
tto,1993,1119915286.99851
tto,1994,1101354113.9031
tto,1995,1429436109.70276
tto,1996,1492204211.09014
tto,1997,1610235512.82013
tto,1998,1795128491.71756
tto,1999,1666181036.36617
tto,2000,1766765933.94597
tto,2001,1939475660.24659
tto,2002,2013208628.39768
tto,2003,2258189468.22223
tto,2004,2441279224.94116
tto,2005,2770275649.1652
tto,2006,3069008891.3839
tto,2007,3570373916.65089
tto,2008,3716816549.8682
tto,2009,3786553465.44132
tto,2010,3843083728.41528
tto,2011,3830851750.56148
tto,2012,3848495733.08468
tto,2013,3860465040.37108
tto,2014,3763789866.13472
tto,2015,3845297456.64377
tto,2016,3752547439.8576
tto,2017,3663831612.67303
tto,2018,3674407731.35828
tto,2019,3883848972.0457
tun,1965,447432778.69899
tun,1966,446299638.91844
tun,1967,438509576.7794
tun,1968,421937924.7653
tun,1969,454797943.84836
tun,1970,428736702.59256
tun,1971,611732204.69767
tun,1972,812715905.2547
tun,1973,861297417.23616
tun,1974,991320703.70638
tun,1975,1049533660.39831
tun,1976,1421190485.22343
tun,1977,1467505778.49985
tun,1978,1553621419.87507
tun,1979,1733500970.15184
tun,1980,1942416405.74851
tun,1981,2194672733.98172
tun,1982,2256426600.34774
tun,1983,2385883134.35951
tun,1984,2541542825.9519
tun,1985,2640264130.10929
tun,1986,2616185579.18917
tun,1987,2676098488.97616
tun,1988,2780626799.80056
tun,1989,3310492515.58798
tun,1990,2587008446.96107
tun,1991,2687571011.97777
tun,1992,2861218536.88573
tun,1993,3002006225.2788
tun,1994,3261486106.61684
tun,1995,3404681564.90344
tun,1996,3496604273.80173
tun,1997,3758350373.84482
tun,1998,3983306857.49497
tun,1999,4261664470.26947
tun,2000,4506263219.99964
tun,2001,4815186821.93412
tun,2002,4854530262.75729
tun,2003,4890435336.36234
tun,2004,5007741471.75405
tun,2005,5073137390.56081
tun,2006,5279396824.40763
tun,2007,5737855929.49862
tun,2008,5984389901.84003
tun,2009,5926101970.48593
tun,2010,6342375656.89381
tun,2011,6293458630.38703
tun,2012,6371221395.13851
tun,2013,6414909438.31255
tun,2014,6452064751.72115
tun,2015,6413961921.36491
tun,2016,6440018972.99842
tun,2017,6534647523.84671
tun,2018,6653918747.24521
tun,2019,6546963818.54843
tun,2020,5924290630.32101
tur,1968,10488432201.521
tur,1969,11715578745.0381
tur,1970,11903027855.6554
tur,1971,12938591366.7844
tur,1972,14348897708.8479
tur,1973,16199905929.6733
tur,1974,17382499042.1538
tur,1975,18894776105.37429
tur,1976,20595306047.8854
tur,1977,21954596192.49269
tur,1978,22657143245.3858
tur,1979,21275057584.9401
tur,1980,20441075317.7794
tur,1981,22370712868.0208
tur,1982,23806912884.6328
tur,1983,25582908189.5409
tur,1984,27949327430.2163
tur,1985,29542439032.8688
tur,1986,32644395100.598
tur,1987,35928421110.072
tur,1988,36493598830.8745
tur,1989,37595896216.6301
tur,1990,41235474469.8284
tur,1991,42217021820.4352
tur,1992,44652661869.6307
tur,1993,48803518311.9708
tur,1994,45074121881.2348
tur,1995,51345709133.895
tur,1996,54997523885.117
tur,1997,61292256712.4733
tur,1998,62017889733.5838
tur,1999,58546248255.141
tur,2000,62934938452.5169
tur,2001,57513708480.7602
tur,2002,60042706976.2997
tur,2003,65886872420.9946
tur,2004,74765443082.5174
tur,2005,81886554733.26068
tur,2006,89749033046.25508
tur,2007,95772624098.64888
tur,2008,96213265050.17191
tur,2009,87596242506.6006
tur,2010,95631811832.0309
tur,2011,114981475756.13699
tur,2012,117473595930.007
tur,2013,129002326050.89
tur,2014,136242214406.30499
tur,2015,144307914117.647
tur,2016,150094183927.358
tur,2017,164001473601.14899
tur,2018,166011875460.83899
tur,2019,162035690004.59201
tur,2020,167289646280.60101
tza,1990,945414596.9047
tza,1991,963031566.67484
tza,1992,924042756.41248
tza,1993,929829674.66022
tza,1994,928045006.72374
tza,1995,943135169.46123
tza,1996,988582357.43111
tza,1997,1038014125.85201
tza,1998,1121045360.65381
tza,1999,1189002730.27124
tza,2000,1246647770.32335
tza,2001,1309086587.07686
tza,2002,1406463194.90492
tza,2003,1532484263.19833
tza,2004,1676228123.0291
tza,2005,1836777609.99593
tza,2006,1991020525.9098
tza,2007,2162758743.37614
tza,2008,2408431451.03713
tza,2009,2515856620.93842
tza,2010,2740669213.39369
tza,2011,2923711050.60244
tza,2012,3046608595.17965
tza,2013,3159858833.59722
tza,2014,3474854659.61662
tza,2015,3721856624.03817
tza,2016,4124435859.53031
tza,2017,4464124900.65557
tza,2018,4832552142.40244
tza,2019,5050016988.84771
tza,2020,5178352519.93949
uga,1982,451086473.53337
uga,1983,473495647.43484
uga,1984,506327833.57549
uga,1985,478595499.93125
uga,1986,450942116.9321
uga,1987,466650839.27899
uga,1988,552560179.98448
uga,1989,602565940.97326
uga,1990,643074551.53117
uga,1991,691235980.28376
uga,1992,796780499.09002
uga,1993,855268448.27646
uga,1994,997345823.24498
uga,1995,1170185267.28784
uga,1996,1400764487.90266
uga,1997,1589112561.61565
uga,1998,1817943146.53029
uga,1999,2075743666.21156
uga,2000,2190128597.45558
uga,2001,2271332823.75477
uga,2002,2424600837.2629
uga,2003,2531907853.72504
uga,2004,2691585637.34715
uga,2005,2946067360.6267
uga,2006,3160767084.10134
uga,2007,3338862585.78258
uga,2008,3581134842.43731
uga,2009,3940575755.32335
uga,2010,4188247113.98402
uga,2011,4620054011.06011
uga,2012,4736028450.06883
uga,2013,4732060905.45294
uga,2014,4956584137.58859
uga,2015,5434427228.29518
uga,2016,5598046548.10965
uga,2017,5797886181.5865
uga,2018,6066018911.97267
uga,2019,6533176418.40553
uga,2020,6615206686.81158
ukr,1990,27818593013.622
ukr,1991,24806219569.7145
ukr,1992,21867244035.4563
ukr,1993,17029669151.4174
ukr,1994,10640740045.2906
ukr,1995,9448931352.5803
ukr,1996,9068673485.04695
ukr,1997,8798407734.14824
ukr,1998,8798407734.14824
ukr,1999,9282320756.30761
ukr,2000,10470457538.8326
ukr,2001,11788899081.2864
ukr,2002,13040747995.8506
ukr,2003,15252024030.7507
ukr,2004,17083167148.1141
ukr,2005,17055343145.0259
ukr,2006,18492171581.5058
ukr,2007,20292292091.5479
ukr,2008,19336371874.6484
ukr,2009,15159726956.7948
ukr,2010,15820142387.4341
ukr,2011,16315386519.9629
ukr,2012,15955871111.6397
ukr,2013,14406282241.5921
ukr,2014,12782316188.7743
ukr,2015,10835214033.61
ukr,2016,11232534631.7247
ukr,2017,11681572421.1749
ukr,2018,11874721871.9752
ukr,2019,11977077207.4352
ukr,2020,11246475497.7816
ury,1983,3794050941.42749
ury,1984,3963987296.94585
ury,1985,3902052661.3503
ury,1986,4359993603.32948
ury,1987,4790635532.37404
ury,1988,4748919228.23321
ury,1989,4739791120.78319
ury,1990,4670690494.29228
ury,1991,4646292000.09155
ury,1992,4717269432.8929
ury,1993,4293452257.12006
ury,1994,4466886301.88141
ury,1995,4340287127.84193
ury,1996,4514403648.78532
