geo,time,bx_gsr_trvl_zs
png,1994,12.74242
png,1995,7.83401
png,1996,3.14934
png,1997,2.03182
png,1998,4.7352
png,1999,2.37253
png,2000,2.96949
png,2001,1.80923
png,2002,1.70445
png,2003,1.7282
png,2004,2.85603
png,2005,1.19843
png,2006,1.35616
png,2007,1.37457
png,2008,0.73398
png,2009,1.13259
png,2010,0.73322
png,2011,1.3762
png,2012,0.48494
png,2013,0.89436
png,2014,1.30259
png,2015,1.13719
png,2016,0.62452
png,2017,0.65834
png,2018,0.88976
pol,1976,11.69492
pol,1977,10.83032
pol,1978,12.35813
pol,1979,12.27321
pol,1980,11.89296
pol,1981,5.64558
pol,1982,3.58306
pol,1983,4.27136
pol,1984,5.00744
pol,1985,5.60837
pol,1986,6.74938
pol,1987,8.30325
pol,1988,8.33333
pol,1989,6.31053
pol,1990,11.1875
pol,1991,4.04123
pol,1992,3.83407
pol,1993,3.49917
pol,1994,34.70667
pol,1995,21.60187
pol,1996,32.1818
pol,1997,25.71365
pol,1998,39.48119
pol,1999,37.702
pol,2000,54.70753
pol,2001,47.50026
pol,2002,42.98525
pol,2003,36.38884
pol,2004,38.89849
pol,2005,34.93489
pol,2006,32.68003
pol,2007,33.88422
pol,2008,31.31554
pol,2009,29.14803
pol,2010,27.15394
pol,2011,26.43655
pol,2012,26.99238
pol,2013,25.56791
pol,2014,24.40942
pol,2015,23.32963
pol,2016,22.26761
pol,2017,22.06574
pol,2018,20.53992
pol,2019,19.94673
pol,2020,12.42198
prt,1975,38.21834
prt,1976,43.15058
prt,1977,47.97368
prt,1978,54.92791
prt,1979,59.16685
prt,1980,57.2574
prt,1981,52.57741
prt,1982,55.82594
prt,1983,55.42514
prt,1984,57.26163
prt,1985,58.87061
prt,1986,63.22329
prt,1987,67.75802
prt,1988,70.29015
prt,1989,70.83425
prt,1990,69.78276
prt,1991,70.9622
prt,1992,67.69253
prt,1993,58.07674
prt,1994,59.67583
prt,1995,57.38239
prt,1996,58.81329
prt,1997,58.26055
prt,1998,59.89093
prt,1999,56.58557
prt,2000,56.24396
prt,2001,57.81525
prt,2002,56.10531
prt,2003,53.82729
prt,2004,52.16095
prt,2005,50.83419
prt,2006,45.2998
prt,2007,43.00191
prt,2008,41.50536
prt,2009,41.97062
prt,2010,43.37247
prt,2011,42.25566
prt,2012,43.06215
prt,2013,41.59203
prt,2014,44.59874
prt,2015,46.58847
prt,2016,48.31322
prt,2017,50.66836
prt,2018,50.969
prt,2019,51.16319
prt,2020,34.67416
prt,2021,36.62954
pry,1975,30.20528
pry,1976,35.08772
pry,1977,56.27981
pry,1978,51.6624
pry,1979,53.75678
pry,1980,55.30488
pry,1981,51.34443
pry,1982,48.92027
pry,1983,35.36232
pry,1984,45.73055
pry,1985,68.82777
pry,1986,80.68553
pry,1987,70.48228
pry,1988,38.42514
pry,1989,32.21069
pry,1990,20.39694
pry,1991,20.44773
pry,1992,16.45639
pry,1993,23.82581
pry,1994,27.19381
pry,1995,50
pry,1996,51.1883
pry,1997,45.11252
pry,1998,43.14485
pry,1999,39.82257
pry,2000,34.74241
pry,2001,30.0308
pry,2002,28.83465
pry,2003,30.03868
pry,2004,29.9193
pry,2005,27.5433
pry,2006,26.20698
pry,2007,20.19034
pry,2008,22.66703
pry,2009,33.76937
pry,2010,30.42499
pry,2011,30.07074
pry,2012,31.97931
pry,2013,29.37818
pry,2014,29.10171
pry,2015,33.48775
pry,2016,32.2916
pry,2017,33.03099
pry,2018,30.81218
pry,2019,32.62103
pry,2020,9.57674
pse,1995,93.13869
pse,1996,82.66803
pse,1997,84.83126
pse,1998,74.23457
pse,1999,70.08891
pse,2000,29.83837
pse,2001,8.77192
pse,2002,10.66325
pse,2003,34.97172
pse,2004,37.2983
pse,2005,23.09649
pse,2006,13.714
pse,2007,38.2137
pse,2008,41.3646
pse,2009,58.53835
pse,2010,74.19435
pse,2011,82.16917
pse,2012,63.65372
pse,2013,55.7813
pse,2014,52.17855
pse,2015,53.47061
pse,2016,46.77059
pse,2017,39.58935
pse,2018,40.05335
pse,2019,78.80129
pse,2020,69.35352
pyf,2002,48.71442
pyf,2003,50.44126
pyf,2004,51.02656
pyf,2005,49.40014
pyf,2006,44.97949
pyf,2007,46.93387
pyf,2008,39.17842
pyf,2009,38.54626
pyf,2010,41.77247
pyf,2011,40.60687
pyf,2012,43.19249
pyf,2013,45.00103
pyf,2014,46.65177
pyf,2015,46.90584
pyf,2016,47.67913
qat,2011,15.81763
qat,2012,28.7953
qat,2013,30.93055
qat,2014,33.94467
qat,2015,33.57636
qat,2016,35.65597
qat,2017,33.72227
qat,2018,30.45766
qat,2019,28.47409
qat,2020,18.33774
rou,1971,27.5
rou,1972,36.22642
rou,1973,39.64497
rou,1974,36.27685
rou,1975,39.49045
rou,1976,32.87402
rou,1977,32.32932
rou,1978,34.98584
rou,1979,36.50602
rou,1980,30.47977
rou,1981,27.67123
rou,1982,24.60606
rou,1983,27.78542
rou,1984,24.88095
rou,1985,19.57105
rou,1986,20.70485
rou,1987,22.85714
rou,1988,20.11765
rou,1989,20.02398
rou,1990,17.37705
rou,1991,21.32353
rou,1992,39.75721
rou,1993,24.65582
rou,1994,39.46616
rou,1995,39.25482
rou,1996,33.6514
rou,1997,34.08944
rou,1998,19.51952
rou,1999,18.26087
rou,2000,20.37457
rou,2001,17.58989
rou,2002,13.90041
rou,2003,14.57792
rou,2004,13.44201
rou,2005,10.87583
rou,2006,10.65037
rou,2007,12.29528
rou,2008,12.1768
rou,2009,10.42919
rou,2010,10.94007
rou,2011,11.74507
rou,2012,11.54769
rou,2013,10.21468
rou,2014,9.60062
rou,2015,9.6638
rou,2016,9.72983
rou,2017,12.51729
rou,2018,12.07502
rou,2019,11.79524
rou,2020,5.30331
rus,1994,28.62722
rus,1995,40.80308
rus,1996,53.47403
rus,1997,50.87807
rus,1998,52.04394
rus,1999,33.55451
rus,2000,30.34491
rus,2001,28.07814
rus,2002,27.5681
rus,2003,24.43207
rus,2004,24.07751
rus,2005,20.34868
rus,2006,21.35499
rus,2007,21.5388
rus,2008,20.72616
rus,2009,20.45211
rus,2010,17.9631
rus,2011,19.51751
rus,2012,17.25835
rus,2013,17.09639
rus,2014,17.88602
rus,2015,16.31252
rus,2016,15.3762
rus,2017,15.54469
rus,2018,17.93035
rus,2019,17.70474
rus,2020,6.06805
rwa,2010,49.73415
rwa,2011,51.48727
rwa,2012,53.20692
rwa,2013,49.27647
rwa,2014,50.18283
rwa,2015,44.07769
rwa,2016,45.95346
rwa,2017,44.13436
rwa,2018,42.90575
rwa,2019,45.12435
rwa,2020,23.10074
sau,1971,71.01449
sau,1972,72.22222
sau,1973,68.93939
sau,1974,72.92576
sau,1975,66.89189
sau,1976,64.11609
sau,1977,58.66935
sau,1978,63.6528
sau,1979,29.32166
sau,1980,25.88303
sau,1981,22.4
sau,2005,40.54124
sau,2006,33.57824
sau,2007,36.40425
sau,2008,63.04921
sau,2009,61.48788
sau,2010,62.79642
sau,2011,73.6317
sau,2012,67.26087
sau,2013,64.59836
sau,2014,65.82138
sau,2015,69.98625
sau,2016,64.3124
sau,2017,66.49221
sau,2018,67.17422
sau,2019,67.77859
sau,2020,39.1906
sdn,1977,9.50133
sdn,1978,9.75565
sdn,1979,13.41746
sdn,1980,17.92066
sdn,1981,13.82321
sdn,1982,10.10391
sdn,1983,9.51429
sdn,1984,19.91071
sdn,1985,16.61344
sdn,1986,9.72247
sdn,1987,7.75858
sdn,1988,18.19431
sdn,1989,16.59467
sdn,1990,12.17391
sdn,1991,10.38961
sdn,1992,3.21543
sdn,1993,8.50144
sdn,1994,5.77428
sdn,1995,6.30487
sdn,1996,16.56805
sdn,1997,13.65079
sdn,1998,12.65823
sdn,1999,2.08333
sdn,2000,19.70803
sdn,2001,21.23288
sdn,2002,81.78861
sdn,2003,47.86184
sdn,2004,47.99456
sdn,2005,77.52907
sdn,2006,70.85444
sdn,2007,76.34956
sdn,2008,61.15314
sdn,2009,71.18759
sdn,2010,34.00079
sdn,2011,21.52689
sdn,2012,72.89448
sdn,2013,61.44723
sdn,2014,61.67528
sdn,2015,54.93161
sdn,2016,65.29798
sdn,2017,57.81012
sdn,2018,69.0575
sdn,2019,60.10136
sdn,2020,54.57576
sen,1974,23.82507
sen,1975,23.65385
sen,1976,28.7851
sen,1977,30.39521
sen,1978,27.53917
sen,1979,29.04597
sen,1980,29.33652
sen,1981,21.88076
sen,1982,24.3004
sen,1983,26.3185
sen,1984,28.80532
sen,1985,30.61307
sen,1986,34.37797
sen,1987,35.84078
sen,1988,37.03298
sen,1989,36.0104
sen,1990,29.59686
sen,1991,37.96618
sen,1992,38.36917
sen,1993,31.10068
sen,1994,31.44193
sen,1995,32.75478
sen,1996,41.2852
sen,1997,43.76108
sen,1998,40.3633
sen,1999,41.73956
sen,2000,37.35645
sen,2001,43.80445
sen,2002,41.76347
sen,2003,36.8092
sen,2004,31.99055
sen,2005,31.82101
sen,2006,31.2497
sen,2007,44.55877
sen,2008,42.25017
sen,2009,45.45322
sen,2010,43.19311
sen,2011,40.11179
sen,2012,33.33259
sen,2013,33.00753
sen,2014,32.02503
sen,2015,30.87265
sen,2016,31.9785
sen,2017,32.12676
sen,2018,34.93032
sgp,1972,27.20207
sgp,1973,28.06499
sgp,1974,23.11942
sgp,1975,19.5322
sgp,1976,21.67808
sgp,1977,23.98862
sgp,1978,25.91759
sgp,1979,31.19724
sgp,1980,29.50851
sgp,1981,24.94564
sgp,1982,23.19191
sgp,1983,25.46212
sgp,1984,30.20952
sgp,1985,36.30017
sgp,1986,37.63975
sgp,1987,37.67045
sgp,1988,35.33509
sgp,1989,34.77825
sgp,1990,36.29371
sgp,1991,33.3914
sgp,1992,35.36759
sgp,1993,34.39193
sgp,1994,29.42719
sgp,1995,29.23797
sgp,1996,27.18098
sgp,1997,23.82001
sgp,1998,20.1145
sgp,1999,21.04568
sgp,2000,19.7631
sgp,2001,17.95874
sgp,2002,15.98136
sgp,2003,12.66166
sgp,2004,13.46896
sgp,2005,13.61508
sgp,2006,12.91991
sgp,2007,12.33206
sgp,2008,11.90448
sgp,2009,11.38714
sgp,2010,14.12353
sgp,2011,15.03283
sgp,2012,14.51902
sgp,2013,13.54006
sgp,2014,12.45997
sgp,2015,10.84665
sgp,2016,12.47853
sgp,2017,11.65121
sgp,2018,9.95433
sgp,2019,9.42564
sgp,2020,2.46845
sgp,2021,1.65663
slb,1982,14.28571
slb,1983,16.09195
slb,1984,23.1405
slb,1985,26.61871
slb,1986,16.55172
slb,1987,23.97911
slb,1988,25.32751
slb,1989,24.50658
slb,1990,27.92512
slb,1991,29.37063
slb,1992,30.04739
slb,1993,31.85514
slb,1994,33.81995
slb,1995,37.57022
slb,1996,26.0686
slb,1997,10.05736
slb,1998,12.02866
slb,1999,10.09174
slb,2000,7.37397
slb,2001,10.09545
slb,2002,4.49245
slb,2003,6.10856
slb,2004,11.41541
slb,2005,3.73842
slb,2006,43.4248
slb,2007,41.64553
slb,2008,55.3867
slb,2009,56.30386
slb,2010,47.16214
slb,2011,48.73247
slb,2012,45.43742
slb,2013,48.21817
slb,2014,49.77341
slb,2015,48.46099
slb,2016,47.86297
slb,2017,52.87508
slb,2018,55.88359
slb,2019,54.48404
slb,2020,12.06689
sle,1977,27.64228
sle,1978,21.08108
sle,1979,14.84848
sle,1980,25.53606
sle,1981,18.09745
sle,1982,29.71246
sle,1983,28.37302
sle,1984,19.51501
sle,1985,21.52209
sle,1986,46.8638
sle,1987,49.07288
sle,1988,20.56122
sle,1989,12.66172
sle,1990,56.35637
sle,1991,59.59146
sle,1992,65.35955
sle,1993,55.00304
sle,1994,69.01104
sle,1995,65.81958
sle,1996,46.51719
sle,1997,31.48207
sle,1998,31.31265
sle,1999,27.78015
sle,2000,24.83859
sle,2001,27.41639
sle,2002,98.98072
sle,2003,90.70697
sle,2004,94.67545
sle,2005,81.93972
sle,2006,57.47321
sle,2007,51.12136
sle,2008,57.26117
sle,2009,25.18583
sle,2010,45.51123
sle,2011,28.27119
sle,2012,26.31129
sle,2013,29.74427
sle,2014,16.93498
sle,2015,18.70116
sle,2016,54.5398
sle,2017,50.12194
sle,2018,48.92651
sle,2019,56.99203
sle,2020,72.946
slv,1976,25.732
slv,1977,28.15156
slv,1978,30.35714
slv,1979,18.73684
slv,1980,9.62259
slv,1981,11.32499
slv,1982,17.03578
slv,1983,17.87397
slv,1984,17.92019
slv,1985,19.3462
slv,1986,17.49166
slv,1987,13.53492
slv,1988,16.92683
slv,1989,16.54607
slv,1990,23.08955
slv,1991,22.78837
slv,1992,19.47352
slv,1993,19.34844
slv,1994,17.2366
slv,1995,18.48739
slv,1996,13.77115
slv,1997,19.24945
slv,1998,21.8894
slv,1999,21.35447
slv,2000,18.4753
slv,2001,16.51338
slv,2002,19.16556
slv,2003,26.11981
slv,2004,21.7104
slv,2005,24.41764
slv,2006,25.16541
slv,2007,30.99205
slv,2008,27.66824
slv,2009,24.71105
slv,2010,26.03338
slv,2011,25.36037
slv,2012,29.87062
slv,2013,29.001
slv,2014,35.31783
slv,2015,32.9776
slv,2016,32.53581
slv,2017,34.12984
slv,2018,35.82373
slv,2019,40.36647
slv,2020,29.8401
srb,2007,27.39805
srb,2008,23.36786
srb,2009,24.79188
srb,2010,22.6915
srb,2011,23.51576
srb,2012,23.18883
srb,2013,23.14972
srb,2014,22.65169
srb,2015,22.11101
srb,2016,22.76139
srb,2017,22.59345
srb,2018,21.68103
srb,2019,20.68951
srb,2020,17.56674
ssd,2014,2.30163
ssd,2015,18.9562
ssd,2016,12.87602
ssd,2017,8.24075
ssd,2018,0.67476
stp,1974,36.7742
stp,1975,60.38592
stp,1976,43.04354
stp,1977,42.89504
stp,1978,7.6827
stp,1979,13.77119
stp,1980,13.30762
stp,1981,17.66029
stp,1982,23.68098
stp,1983,20.6015
stp,1984,28.44037
stp,1985,30.22036
stp,1986,30.74205
stp,1987,69.82183
stp,1988,59.32584
stp,1989,29.40966
stp,1990,45.62842
stp,1997,56.33557
stp,1998,62.77383
stp,1999,73.74556
stp,2000,72.81234
stp,2001,79.9984
stp,2002,80
stp,2003,80
stp,2004,80
stp,2005,79.9984
stp,2006,79.9984
stp,2007,74.62497
stp,2008,79.9984
stp,2009,79.93975
stp,2010,83.18797
stp,2011,86.59106
stp,2012,83.78611
stp,2013,84.61783
stp,2014,80.10091
stp,2015,78.93833
stp,2016,82.99036
stp,2017,86.12931
stp,2018,87.5105
stp,2019,75.16422
stp,2020,46.36126
sur,2005,21.85203
sur,2006,40.06762
sur,2007,26.28256
sur,2008,27.23434
sur,2009,22.18347
sur,2010,25.22784
sur,2011,30.3295
sur,2012,41.20502
sur,2013,48.87675
sur,2014,46.97619
sur,2015,49.38746
sur,2016,39.05938
sur,2017,29.2633
sur,2018,32.91665
sur,2019,33.38276
sur,2020,14.98875
svk,1993,19.75249
svk,1994,25.10901
svk,1995,26.18367
svk,1996,32.57573
svk,1997,25.13159
svk,1998,21.30184
svk,1999,24.27175
svk,2000,19.3238
svk,2001,33.87834
svk,2002,14.89274
svk,2003,12.24086
svk,2008,28.23732
svk,2009,35.42039
svk,2010,34.73569
svk,2011,33.42866
svk,2012,29.54675
svk,2013,28.67516
svk,2014,28.43718
svk,2015,29.92422
svk,2016,29.76659
svk,2017,27.76311
svk,2018,26.48261
svk,2019,26.04594
svk,2020,12.48824
svn,1992,47.22027
svn,1993,43.32173
svn,1994,43.92591
svn,1995,46.70228
svn,1996,50.36565
svn,1997,51.15916
svn,1998,47.38561
svn,1999,45.30274
svn,2000,50.86011
svn,2001,51.04018
svn,2002,46.87999
svn,2003,48.09029
svn,2004,46.94933
svn,2005,45.14085
svn,2006,44.99099
svn,2007,41.82678
svn,2008,36.22466
svn,2009,41.73114
svn,2010,42.06638
svn,2011,41.13068
svn,2012,39.74907
svn,2013,38.97165
svn,2014,37.50868
svn,2015,36.33648
svn,2016,34.90156
svn,2017,34.22016
svn,2018,33.24821
svn,2019,32.8263
svn,2020,17.33955
svn,2021,18.28134
swe,1970,11.93548
swe,1971,12.24189
swe,1972,12.55411
swe,1973,12.59446
swe,1974,12.62626
swe,1975,14.55624
swe,1976,14.68345
swe,1977,17.62439
swe,1978,17.6897
swe,1979,20.00181
swe,1980,19.50453
swe,1981,20.39033
swe,1982,15.51041
swe,1983,17.0882
swe,1984,17.8924
swe,1985,19.53764
swe,1986,23.41948
swe,1987,23.03034
swe,1988,22.8064
swe,1989,22.81164
swe,1990,21.57718
swe,1991,18.48911
swe,1992,19.5963
swe,1993,21.68677
swe,1994,21.38603
swe,1995,23.06352
swe,1996,22.47188
swe,1997,20.82484
swe,1998,24.80951
swe,1999,22.70085
swe,2000,20.37191
swe,2001,20.67734
swe,2002,22.13022
swe,2003,17.53133
swe,2004,16.02361
swe,2005,17.19589
swe,2006,19.29504
swe,2007,18.99681
swe,2008,16.74726
swe,2009,15.49675
swe,2010,15.42164
swe,2011,15.66088
swe,2012,15.56649
swe,2013,12.18947
swe,2014,12.20478
swe,2015,11.75795
swe,2016,13.02132
swe,2017,13.94139
swe,2018,13.56765
swe,2019,11.78263
swe,2020,6.34653
swz,1974,85.89744
swz,1975,80
swz,1976,81.25
swz,1977,75.59055
swz,1978,51.42857
swz,1979,37.87879
swz,1980,35.23132
swz,1981,35.53719
swz,1982,42.85714
swz,1983,36.16558
swz,1984,43.32298
swz,1985,47.65751
swz,1986,47.09937
swz,1987,38.38475
swz,1988,38.53396
swz,1989,30.65452
swz,1990,27.65805
swz,1991,32.35527
swz,1992,36.84961
swz,1993,35.58732
swz,1994,31.11479
swz,1995,31.77393
swz,1996,37.28329
swz,1997,43.24915
swz,1998,51.12279
swz,1999,22.94495
swz,2000,7.85369
swz,2001,18.0345
swz,2002,46.37763
swz,2003,34.08916
swz,2004,39.47483
swz,2005,37.83154
swz,2006,27.17538
swz,2007,6.42216
swz,2008,10.28392
swz,2009,18.9022
swz,2010,19.61814
swz,2011,12.60202
swz,2012,25.99945
swz,2013,16.53303
swz,2014,16.85842
swz,2015,18.71211
swz,2016,22.04853
swz,2017,10.49524
swz,2018,22.82508
swz,2019,16.03512
swz,2020,9.9162
sxm,2011,79.91991
sxm,2012,80.95868
sxm,2013,80.67853
sxm,2014,81.22079
sxm,2015,82.62497
sxm,2016,83.02205
sxm,2017,75.04705
sxm,2018,69.36956
sxm,2019,74.94551
sxm,2020,59.75264
syc,1976,65.63246
syc,1977,52.88853
syc,1978,54.77908
syc,1979,55.17304
syc,1980,55.94324
syc,1981,50.79503
syc,1982,43.26493
syc,1983,44.22095
syc,1984,41.55354
syc,1985,41.31443
syc,1986,44.88624
syc,1987,46.15818
syc,1988,48.99878
syc,1989,64.8532
syc,1990,70.92406
syc,1991,59.73425
syc,1992,61.96165
syc,1993,49.07455
syc,1994,48.4554
syc,1995,46.2963
syc,1996,59.26573
syc,1997,61.14334
syc,1998,54.32362
syc,1999,48.77729
syc,2000,48.41171
syc,2001,49.57289
syc,2002,52.323
syc,2003,51.6682
syc,2004,52.45562
syc,2005,51.97948
syc,2006,52.8265
syc,2007,71.42197
syc,2008,66.45968
syc,2009,61.36405
syc,2010,62.2885
syc,2011,62.50585
syc,2012,57.66298
syc,2013,52.03575
syc,2014,47.65682
syc,2015,46.2929
syc,2016,46.28509
syc,2017,48.36032
syc,2018,50.57116
syc,2019,52.36838
syc,2020,32.41349
syr,1977,33.47496
syr,1978,48.45679
syr,1979,35.95535
syr,1980,42.87281
syr,1981,43.10225
syr,1982,37.82609
syr,1983,35.33512
syr,1984,42.5
syr,1985,39.58206
syr,1986,36.84211
syr,1987,40.33333
syr,1988,39.88006
syr,1989,41.82897
syr,1990,36.63004
syr,1991,38.51212
syr,1992,46.85304
syr,1993,63.38558
syr,1994,61.67472
syr,1995,66.24539
syr,1996,65.01116
syr,1997,64.03287
syr,1998,61.04442
syr,1999,62.447
syr,2000,63.68452
syr,2001,64.57047
syr,2002,62.21937
syr,2003,57.1323
syr,2004,68.8837
syr,2005,66.80412
syr,2006,69.25445
syr,2007,74.68278
syr,2008,71.34778
syr,2009,78.2873
syr,2010,84.41381
tca,2014,94.99982
tca,2015,95.31765
tca,2016,95.85785
tca,2017,95.10346
tca,2018,95.88627
tcd,1977,30.25917
tcd,1978,40.85235
tcd,1979,59.44842
tcd,1980,100
tcd,1981,77.90698
tcd,1982,98.96774
tcd,1983,10.77073
tcd,1984,28.10112
tcd,1985,20.89022
tcd,1986,11.15582
tcd,1987,7.90942
tcd,1988,9.15448
tcd,1989,17.90293
tcd,1990,19.56912
tcd,1991,21.66342
tcd,1992,29.24795
tcd,1993,15.98441
tcd,1994,21.2675
tgo,1974,26.06078
tgo,1975,24.82459
tgo,1976,34.0669
tgo,1977,35.831
tgo,1978,37.0261
tgo,1979,37.6429
tgo,1980,35.22553
tgo,1981,42.65459
tgo,1982,45.16785
tgo,1983,42.23824
tgo,1984,39.55756
tgo,1985,28.72719
tgo,1986,32.83013
tgo,1987,29.36959
tgo,1988,34.62865
tgo,1989,38.9233
tgo,1990,38.85138
tgo,1991,41.70726
tgo,1992,30.11696
tgo,1993,11.88817
tgo,1994,16.17199
tgo,1995,14.53678
tgo,1996,8.4295
tgo,1997,13.44858
tgo,1998,13.93576
tgo,1999,10.07121
tgo,2000,13.01837
tgo,2001,15.15808
tgo,2002,14.68811
tgo,2003,15.53107
tgo,2004,12.76427
tgo,2005,11.51886
tgo,2006,10.23058
tgo,2007,14.47111
tgo,2008,13.96319
tgo,2009,23.27432
tgo,2010,20.46217
tgo,2011,19.21307
tgo,2012,24.30409
tgo,2013,25.8108
tgo,2014,25.60182
tgo,2015,23.30198
tgo,2016,22.02144
tgo,2017,24.2046
tgo,2018,24.56536
tgo,2019,24.49737
tgo,2020,14.97644
tha,1975,36.46867
tha,1976,38.50608
tha,1977,42.56282
tha,1978,53.43285
tha,1979,53.17408
tha,1980,58.23737
tha,1981,60.97393
tha,1982,60.4746
tha,1983,59.00782
tha,1984,58.82943
tha,1985,57.27912
tha,1986,61.6354
tha,1987,63.36209
tha,1988,67.0927
tha,1989,68.78853
tha,1990,67.37062
tha,1991,62.39107
tha,1992,54.8265
tha,1993,50.98022
tha,1994,52.08672
tha,1995,54.12553
tha,1996,53.43907
tha,1997,48.59695
tha,1998,46.92755
tha,1999,48.01844
tha,2000,53.95684
tha,2001,54.32509
tha,2002,51.33544
tha,2003,49.727
tha,2004,52.74663
tha,2005,48.06042
tha,2006,54.44933
tha,2007,55.35241
tha,2008,54.86187
tha,2009,53.15821
tha,2010,58.54439
tha,2011,65.4336
tha,2012,65.89311
tha,2013,68.98623
tha,2014,67.04291
tha,2015,71.01264
tha,2016,70.21224
tha,2017,73.80625
tha,2018,72.75501
tha,2019,73.67835
tha,2020,44.84226
tjk,2002,2.36501
tjk,2003,1.73293
tjk,2004,0.9888
tjk,2005,1.06818
tjk,2006,1.57874
tjk,2007,2.18969
tjk,2008,2.31069
tjk,2009,0.84049
tjk,2010,0.63847
tjk,2011,0.23076
tjk,2012,0.33159
tjk,2013,0.36388
tjk,2014,0.38205
tjk,2015,0.39115
tjk,2016,1.55488
tjk,2017,3.03237
tjk,2018,3.67825
tjk,2019,5.6527
tjk,2020,4.60234
tls,2006,59.575
tls,2007,41.96997
tls,2008,31.7369
tls,2009,31.9279
tls,2010,35.26184
tls,2011,24.95173
tls,2012,30.49912
tls,2013,41.3076
tls,2014,47.54703
tls,2015,70.05936
tls,2016,75.26138
tls,2017,78.1901
tls,2018,79.75643
tls,2019,76.9831
tls,2020,64.57612
ton,1971,75.58269
ton,1972,77.9661
ton,1973,85.79668
ton,1974,87.45847
ton,1975,81.66322
ton,1976,88.62087
ton,1977,78.57438
ton,1978,75.07997
ton,1979,69.30293
ton,1980,71.00905
ton,1981,79.59237
ton,1982,55.42128
ton,1983,41.44249
ton,1984,43.91052
ton,1985,34.83918
ton,1986,44.69771
ton,1987,50.19564
ton,1988,47.83859
ton,1989,34.30592
ton,1990,22.6595
ton,1991,37.54506
ton,1992,43.43431
ton,1993,56.25071
ton,1994,53.81407
ton,2001,38.30159
ton,2002,25.15899
ton,2003,34.21778
ton,2004,48.40815
ton,2005,56.61321
ton,2006,45.44407
ton,2007,57.26917
ton,2008,46.00659
ton,2009,52.64996
ton,2010,45.97101
ton,2011,58.48999
ton,2012,60.08887
ton,2013,57.77492
ton,2014,63.37952
ton,2015,65.05891
ton,2016,65.75475
ton,2017,59.33437
ton,2018,53.29313
ton,2019,58.753
ton,2020,57.44312
tto,1975,36.00509
tto,1976,32.80304
tto,1977,35.63418
tto,1978,42.10111
tto,1979,39.62723
tto,1980,37.27042
tto,1981,37.15482
tto,1982,41.73951
tto,1983,35.7976
tto,1984,36.99937
tto,1985,36.78516
tto,1986,30.64104
tto,1987,44.74522
tto,1988,33.86401
tto,1989,30.10221
tto,1990,28.82618
tto,1991,25.55588
tto,1992,24.56213
tto,1993,22.89431
tto,1994,26.48442
tto,1995,22.59521
tto,1996,23.37714
tto,1997,35.23695
tto,1998,29.86433
tto,1999,34.02597
tto,2000,38.42542
tto,2001,34.79993
tto,2002,37.94888
tto,2003,36.32516
tto,2004,40.13869
tto,2005,50.5073
tto,2006,46.90722
tto,2007,50.1299
tto,2008,42.38121
tto,2009,47.9341
tto,2010,51.42988
tto,2011,42.51013
tto,2012,32.06395
tto,2013,34.79743
tto,2014,32.73604
tto,2015,47.20277
tto,2016,48.47901
tto,2017,46.25137
tto,2018,52.71011
tto,2019,54.40738
tto,2020,33.23241
tun,1976,60.63348
tun,1977,62.33766
tun,1978,60.13514
tun,1979,60.34483
tun,1980,64.12037
tun,1981,63.74745
tun,1982,62.47878
tun,1983,60.93979
tun,1984,54.99297
tun,1985,57.8882
tun,1986,57.34908
tun,1987,61.18677
tun,1988,72.13836
tun,1989,60.37873
tun,1990,60.41807
tun,1991,54.21779
tun,1992,59.51835
tun,1993,60.05859
tun,1994,62.49455
tun,1995,60.97767
tun,1996,60.34348
tun,1997,59.03114
tun,1998,62.42144
tun,1999,65.21216
tun,2000,63.28211
tun,2001,62.30522
tun,2002,59.375
tun,2003,56.40387
tun,2004,56.66128
tun,2005,55.26949
tun,2006,54.77948
tun,2007,53.96088
tun,2008,50.64716
tun,2009,51.99106
tun,2010,46.96389
tun,2011,41.4498
tun,2012,43.86319
tun,2013,45.35435
tun,2014,49.83077
tun,2015,41.91801
tun,2016,38.04557
tun,2017,39.85557
tun,2018,45.1673
tun,2019,50.70091
tun,2020,39.3606
tur,1974,35.33698
tur,1975,32.62987
tur,1976,31.2069
tur,1977,38.38951
tur,1978,50.10707
tur,1979,41.69139
tur,1980,45.85091
tur,1981,30.06329
tur,1982,19.44734
tur,1983,21.66065
tur,1984,24.68468
tur,1985,38.19832
tur,1986,31.69837
tur,1987,38.70968
tur,1988,41.66667
tur,1989,39.86592
tur,1990,40.23204
tur,1991,31.70091
tur,1992,38.68396
tur,1993,37.16673
tur,1994,40.00556
tur,1995,33.93811
tur,1996,43.43481
tur,1997,36.21787
tur,1998,30.84891
tur,1999,31.82847
tur,2000,39.30005
tur,2001,53.38877
tur,2002,60.37024
tur,2003,73.75485
tur,2004,70.65627
tur,2005,68.97779
tur,2006,66.903
tur,2007,64.75372
tur,2008,62.95807
tur,2009,64.16127
tur,2010,61.96329
tur,2011,60.72961
tur,2012,58.17343
tur,2013,47.55733
tur,2014,47.44261
tur,2015,47.96713
tur,2016,40.45717
tur,2017,42.02988
tur,2018,43.01772
tur,2019,47.54307
tur,2020,28.84643
tur,2021,36.66209
tuv,2001,57.07902
tuv,2002,53.30643
tuv,2003,54.27578
tuv,2004,54.97546
tuv,2005,51.88531
tuv,2006,45.35965
tuv,2007,52.53438
tuv,2008,53.01692
tuv,2009,51.92284
