geo,time,fm_lbl_bmny_cn
ton,1990,49238000
ton,1991,55193000
ton,1992,52585000
ton,1993,65593000
ton,1994,68536000
ton,1995,71570000
ton,1996,75104000
ton,1997,80369000
ton,1998,92285362
ton,1999,103398618
ton,2000,122623918
ton,2001,140297126
ton,2002,151988678
ton,2003,173989869
ton,2004,198143543
ton,2005,242018380
ton,2006,258361601
ton,2007,289453873
ton,2008,299489505
ton,2009,292294738
ton,2010,310837682
ton,2011,306044451
ton,2012,345032081.32
ton,2013,355830571.72
ton,2014,387475105.58
ton,2015,450195805.42
ton,2016,512151406.53
ton,2017,560569916.12
ton,2018,605250119.16
ton,2019,602224402.29
ton,2020,707496412.91
tto,1960,198900000
tto,1961,225300000
tto,1962,225200000
tto,1963,262700000
tto,1964,255100000
tto,1965,263600000
tto,1966,294800000
tto,1967,315300000
tto,1968,361900000
tto,1969,415100000
tto,1970,488600000
tto,1971,605900000
tto,1972,722900000
tto,1973,822800000
tto,1974,1072600000
tto,1975,1388300000
tto,1976,1863300000
tto,1977,2359800000
tto,1978,2941200000
tto,1979,3815700000
tto,1980,4297900000
tto,1981,5492100000
tto,1982,7394900000
tto,1983,7933800000
tto,1984,8342100000
tto,1985,8443800000
tto,1986,8212900000
tto,1987,8497500000
tto,1988,8549100000
tto,1989,9093700000
tto,1990,9661600000
tto,1991,9906000000
tto,1992,9221900000
tto,1993,10628600000
tto,1994,12399300000
tto,1995,12890200000
tto,1996,15879972321
tto,1997,17679042000
tto,1998,20240845000
tto,1999,21097750386
tto,2000,23563884047
tto,2001,26819508047
tto,2002,27208917332
tto,2003,27314926514
tto,2004,32558915884
tto,2005,41249464418.96
tto,2006,49389761597.94
tto,2007,55122622364.11
tto,2008,64183551586.47
tto,2009,75257435489.55998
tto,2010,76022955921.47
tto,2011,76623105737.28
tto,2012,92585559304.02
tto,2013,95555165595.56
tto,2014,102430374018.47
tto,2015,103590733519.2
tto,2016,106480500623.95
tto,2017,106096684430.34
tto,2018,107341696896.14
tto,2019,110436526508.5
tto,2020,118304984574.8
tun,1960,91470000
tun,1961,102620000
tun,1962,112979000
tun,1963,142777000
tun,1964,147321000
tun,1965,159626000
tun,1966,180507000
tun,1967,192010000
tun,1968,216776000
tun,1969,229841000
tun,1970,250871000
tun,1971,303924000
tun,1972,354615000
tun,1973,426180000
tun,1974,546303000
tun,1975,667838000
tun,1976,772250000
tun,1977,876019000
tun,1978,1049667000
tun,1979,1219364000
tun,1980,1445424000
tun,1981,1774046000
tun,1982,2126624000
tun,1983,2475216000
tun,1984,2764269000
tun,1985,3162322000
tun,1986,3317600000
tun,1987,3812659000
tun,1988,4480761000
tun,1989,5173939000
tun,1990,5569668000
tun,1991,5892856000
tun,1992,6383629000
tun,1993,6775303000
tun,1994,7321950000
tun,1995,7803009000
tun,1996,8844666000
tun,1997,10304462000
tun,1998,10865199000
tun,1999,12915679000
tun,2000,14741774000
tun,2001,17449431187.703
tun,2002,17991778276.227
tun,2003,18844525229.943
tun,2004,20381378448.656
tun,2005,22657882357.208
tun,2006,25324111406.636
tun,2007,28711130269.058
tun,2008,32538745935.771
tun,2009,36721214305.901
tun,2010,41037602635.803
tun,2011,44969319060.713
tun,2012,48596392862.9
tun,2013,51629993712.7
tun,2014,55732941492.2
tun,2015,58749509106.1
tun,2016,63473064524.8
tun,2017,71067241200
tun,2018,76122916300
tun,2019,84456534600
tun,2020,93155090267.68401
tur,1960,10010
tur,1961,10980
tur,1962,12000
tur,1963,13600
tur,1964,16030
tur,1965,19050
tur,1966,23440
tur,1967,27110
tur,1968,31230
tur,1969,36550
tur,1970,44553
tur,1971,57086
tur,1972,71944
tur,1973,92392
tur,1974,116104
tur,1975,148625
tur,1976,183448
tur,1977,245454
tur,1978,335122
tur,1979,541976
tur,1980,943279
tur,1981,1776805
tur,1982,2685535
tur,1983,3483500
tur,1984,5528500
tur,1985,8579300
tur,1986,14249300
tur,1987,21847200
tur,1988,36061900
tur,1989,60957900
tur,1990,93313400
tur,1991,170698200
tur,1992,304082800
tur,1993,499370800
tur,1994,1222443700
tur,1995,2496102600
tur,1996,5405054400
tur,1997,10690979400
tur,1998,20239792000
tur,1999,40882538746.869
tur,2000,57504545149
tur,2001,109470329900
tur,2002,139996629305.98199
tur,2003,160207706629.78201
tur,2004,193517600037.85101
tur,2005,263120953032.621
tur,2006,321466118110.35498
tur,2007,370411478072.61603
tur,2008,462361272379.23798
tur,2009,520893655100
tur,2010,617503067322.19604
tur,2011,711388398021.76697
tur,2012,785531250932.74597
tur,2013,951693276316.14795
tur,2014,1058125182595.31995
tur,2015,1232870914519.58008
tur,2016,1450457691405.30005
tur,2017,1687635407824.58008
tur,2018,1997823254146.91992
tur,2019,2537696760141.39014
tur,2020,3406677351402.97021
tza,1966,1361000000
tza,1967,1548000000
tza,1968,1815200000
tza,1969,1981400000
tza,1970,2219600000
tza,1971,2624400000
tza,1972,3089700000
tza,1973,3653000000
tza,1974,4462090000
tza,1975,5552700000
tza,1976,6946600000
tza,1977,8346700000
tza,1978,9396300000
tza,1979,13806600000
tza,1980,17519800000
tza,1981,20689700000
tza,1982,24728600000
tza,1983,29127400000
tza,1984,30199500000
tza,1985,39390100000
tza,1986,50308700000
tza,1987,66439900000
tza,1988,88254900000
tza,1989,116544760000
tza,1990,165334490000
tza,1991,215064330000
tza,1992,302360230000
tza,1993,420951980000
tza,1994,569744740000
tza,1995,757805000000
tza,1996,821496000000
tza,1997,927069000000
tza,1998,1026984000000
tza,1999,1217530000000
tza,2000,1397688753000
tza,2001,1876107381533.71997
tza,2002,2355570081470.47998
tza,2003,2778836395628.02002
tza,2004,3153781126894.2998
tza,2005,4250725019600
tza,2006,5164455599400
tza,2007,6223588636857.82031
tza,2008,7458779088104.38867
tza,2009,8780143350738.4209
tza,2010,11012663700491.30078
tza,2011,13021322027213
tza,2012,14647104960697.30078
tza,2013,16106768389366.30078
tza,2014,18614151366555.80078
tza,2015,22115315229986.10156
tza,2016,22877866165010.10156
tza,2017,24714324596314.89453
tza,2018,25823453244950.60156
tza,2019,28313146589798.19922
tza,2020,29920566472147.10156
uga,1966,10100000
uga,1967,10426000
uga,1968,12511030
uga,1969,13961000
uga,1970,16693000
uga,1971,16500000
uga,1972,21263000
uga,1973,28729000
uga,1974,38466000
uga,1975,46600000
uga,1976,61852000
uga,1977,73843000
uga,1978,92702000
uga,1979,136268000
uga,1980,183707000
uga,1981,341622000
uga,1982,380874000
uga,1983,533348000
uga,1984,1123968000
uga,1985,2556210000
uga,1986,7014950000
uga,1987,17775100000
uga,1988,38690000000
uga,1989,65220300000
uga,1990,104509600000
uga,1991,158502860000
uga,1992,263890350000
uga,1993,414885700000
uga,1994,563433700000
uga,1995,642002400000
uga,1996,766208000000
uga,1997,914987000000
uga,1998,1124856200000
uga,1999,1277368031000
uga,2000,1509109961977
uga,2001,1656833758509
uga,2002,2063205268841
uga,2003,2433196276406
uga,2004,2646677994185
uga,2005,3101452775080
uga,2006,3626247770733.62939
uga,2007,4422791090277.2002
uga,2008,5785727696316.91016
uga,2009,6797701627418.75977
uga,2010,9386510975235.13867
uga,2011,10615960675113.09961
uga,2012,12262035166179.30078
uga,2013,13476373883782.90039
uga,2014,15445084831976.5
uga,2015,17257661041665.80078
uga,2016,19179474476160.69531
uga,2017,21615281939951.89453
uga,2018,23394685042800.19922
uga,2019,27108857982666.39844
uga,2020,31753235424073.39844
ukr,1992,25218330
ukr,1993,481456300
ukr,1994,3215694210
ukr,1995,6929957170
ukr,1996,9364399820
ukr,1997,12540782682
ukr,1998,15556186390.07
ukr,1999,21868824636.35
ukr,2000,31610281982.12
ukr,2001,45755205945.22
ukr,2002,65128836739.55
ukr,2003,95334122914.83
ukr,2004,125704912272.64999
ukr,2005,194070535396.29001
ukr,2006,261063356489.75
ukr,2007,396156389459.69
ukr,2008,515727118970.34998
ukr,2009,487298234743.34003
ukr,2010,597871550160.80005
ukr,2011,685514574666.87
ukr,2012,773198630848.42004
ukr,2013,908994287268.28992
ukr,2014,956727723846.63013
ukr,2015,994061990781.57996
ukr,2016,1102700199620.62988
ukr,2017,1208859312934.88989
ukr,2018,1277635365551.91992
ukr,2019,1438310883878.47998
ukr,2020,1850007351973.73999
ury,1960,3958
ury,1961,4828
ury,1962,5117
ury,1963,7833
ury,1964,10876
ury,1965,18550
ury,1966,22569
ury,1967,44224
ury,1968,68542
ury,1969,98150
ury,1970,116205
ury,1971,175729
ury,1972,295360
ury,1973,493060
ury,1974,821720
ury,1975,1637000
ury,1976,3260000
ury,1977,5922000
ury,1978,11339000
ury,1979,21038135.07113
ury,1980,36433710
ury,1981,54240479.23875
ury,1982,81234000
ury,1983,92088000
ury,1984,158371000
ury,1985,250109000
ury,1986,484021000
ury,1987,757679000
ury,1988,1379146000
ury,1989,2806724000
ury,1990,6072859000
ury,1991,11043671000
ury,1992,16621612000
ury,1993,22690290000
ury,1994,32262070000
ury,1995,44160018000
ury,1996,59220590817
ury,1997,76186415171
ury,1998,96489192482.77
ury,1999,109005502885.94
ury,2000,119409582247.06
ury,2001,136813883651.31
ury,2002,172285528681.57999
ury,2003,198466166658.45001
ury,2004,192415676371.22
ury,2005,192468564416.67999
ury,2006,214855980071.09
ury,2007,223053405601.57999
ury,2008,286769323722.65002
ury,2009,279170817280.16602
ury,2010,341006290009.58002
ury,2011,402356395942.47998
ury,2012,442407348009.85999
ury,2013,527303028214.82202
ury,2014,629264256965.13599
ury,2015,779139704512.52002
ury,2016,809877460435.42004
ury,2017,825351131088.09985
ury,2018,923074265316.95996
ury,2019,1070147183269.55005
ury,2020,1330476387231.68994
usa,1960,326239000000
usa,1961,352973000000
usa,1962,384507000000
usa,1963,420332000000
usa,1964,458295000000
usa,1965,497807000000
usa,1966,521303000000
usa,1967,574880000000
usa,1968,625349000000
usa,1969,631342000000
usa,1970,701958000000
usa,1971,799918000000
usa,1972,908630000000
usa,1973,1001092000000
usa,1974,1079685000000
usa,1975,1189580000000
usa,1976,1311016000000
usa,1977,1468795000000
usa,1978,1634343000000
usa,1979,1794383000000
usa,1980,1986011000000
usa,1981,2225612000000
usa,1982,2448890000000
usa,1983,2651444000000
usa,1984,2983758000000
usa,1985,3231204000000
usa,1986,3534144000000
usa,1987,3677790000000
usa,1988,3927548000000
usa,1989,4136390000000
usa,1990,4247161000000
usa,1991,4310890000000
usa,1992,4304287000000
usa,1993,4329959000000
usa,1994,4347481000000
usa,1995,4646119000000
usa,1996,5011559000000
usa,1997,5412659000000
usa,1998,5932377000000
usa,1999,6496459000000
usa,2000,7023352000000
usa,2001,7580500198181.0498
usa,2002,7917998720540.50879
usa,2003,8266683128541.79883
usa,2004,8741359853877.03027
usa,2005,9447094076739.33984
usa,2006,10297599323202.69922
usa,2007,11503807526482.19922
usa,2008,12444255813345.59961
usa,2009,13130258002953
usa,2010,12768868670908.09961
usa,2011,13622257521129.80078
usa,2012,14289978816859.09961
usa,2013,14933186984470.5
usa,2014,15706487072700
usa,2015,16200148206841
usa,2016,16823761856960.40039
usa,2017,17631631156299
usa,2018,18342259948911.80078
usa,2019,19881523881838
usa,2020,23301047844003.39844
uzb,2013,28375835184000
uzb,2014,32697992470000
uzb,2015,40642391166000
uzb,2016,50227261995000
uzb,2017,70816041518000
uzb,2018,80164787274000
uzb,2019,91266128045000
uzb,2020,107603850035742
vct,1975,47111000
vct,1976,55793000
vct,1977,61312000
vct,1978,78200000
vct,1979,96427000
vct,1980,101095000
vct,1981,119977000
vct,1982,135038000
vct,1983,152051000
vct,1984,151445000.00095
vct,1985,196231000
vct,1986,227129000.00381
vct,1987,243909000.00003
vct,1988,307184000
vct,1989,345767000
vct,1990,392309000
vct,1991,398061000
vct,1992,429175000
vct,1993,470154000
vct,1994,501965000
vct,1995,531181802
vct,1996,567287009
vct,1997,635730109
vct,1998,719254191
vct,1999,811943260
vct,2000,850571766
vct,2001,893295216
vct,2002,933968931
vct,2003,955044079
vct,2004,1000192099
vct,2005,1040129363
vct,2006,1089663109
vct,2007,1176571301
vct,2008,1224477087
vct,2009,1199834934
vct,2010,1231944208.19738
vct,2011,1258570882.64053
vct,2012,1320131303.61768
vct,2013,1409187845.95447
vct,2014,1531777665.92969
vct,2015,1595581000
vct,2016,1625580000
vct,2017,1648260000
vct,2018,1668682415.17
vct,2019,1758813340
vct,2020,1643467313.7
ven,1960,5265000
ven,1961,5327000
ven,1962,5410000
ven,1963,6288900
ven,1964,7310000
ven,1965,7905800
ven,1966,7903200
ven,1967,8973800
ven,1968,9829100
ven,1969,10897300
ven,1970,11741800
ven,1971,13706000
ven,1972,16405000
ven,1973,19633100
ven,1974,26626900
ven,1975,40816100
ven,1976,50337800
ven,1977,63241700
ven,1978,72942200
ven,1979,78408900
ven,1980,91973500
ven,1981,104343000
ven,1982,113260000
ven,1983,139990100
ven,1984,165546700
ven,1985,181537100
ven,1986,205000600
ven,1987,243090100
ven,1988,292631900
ven,1989,415335000
ven,1990,684806000
ven,1991,1010456000
ven,1992,1189734000
ven,1993,1493682000
ven,1994,2522695000
ven,1995,3445030000
ven,1996,5815467284.7069
ven,1997,9045876080.98994
ven,1998,9713201345.2946
ven,1999,11818397610.669
ven,2000,15805226015.0277
ven,2001,17501896532.2486
ven,2002,20064142824.2247
ven,2003,32585185980.8674
ven,2004,48861971002.0339
ven,2005,72042017391.5023
ven,2006,124442610773.414
ven,2007,166620629236.59601
ven,2008,214608878055.82401
ven,2009,264680479681.20999
ven,2010,327002614259.35999
ven,2011,487902854090.20001
ven,2012,747904937485.81982
ven,2013,1187995168358.76001
vnm,1992,24878021000000
vnm,1993,28156168000000
vnm,1995,44786128000000
vnm,1996,56338824000000
vnm,1997,70588101000000
vnm,1998,87394739000000
vnm,1999,145469939000000
vnm,2000,196994400000000
vnm,2001,250845700000000
vnm,2002,284144300000000
vnm,2003,378059800000000
vnm,2004,495447279000000
vnm,2005,648573735000000
vnm,2006,841010724000000
vnm,2007,1253997428000000
vnm,2008,1513543885000000
vnm,2009,1910586864000000
vnm,2010,2478310239000000
vnm,2011,2774281102000000
vnm,2012,3455221398958220
vnm,2013,4194620471000000
vnm,2014,5022639327367210
vnm,2015,5771436493824790
vnm,2016,6803389934610270
vnm,2017,7773306261357280
vnm,2018,8760390532741640
vnm,2019,9953669809665410
vnm,2020,11310702388165900
vut,1976,5392000000
vut,1977,5816000000
vut,1978,5869000000
vut,1979,6043000000
vut,1980,5261000000
vut,1981,5322110000
vut,1982,8089880000
vut,1983,8797840000
vut,1984,11144630000
vut,1985,12661650000
vut,1986,15919780000
vut,1987,14923000000
vut,1988,15699470000
vut,1989,23135060000
vut,1990,24438160000
vut,1991,24354310000
vut,1992,23238330000
vut,1993,24450200000
vut,1994,25152310000
vut,1995,28497590000
vut,1996,31367810000
vut,1997,31260170000
vut,1998,35201640000
vut,1999,31964880000
vut,2000,33734990000
vut,2001,35581807000
vut,2002,35006974000
vut,2003,34706399000
vut,2004,38144894000
vut,2005,42558769000
vut,2006,45551964000
vut,2007,52820401000
vut,2008,59872617000
vut,2009,60145682187
vut,2010,56539282395
vut,2011,57287640505
vut,2012,56930294436
vut,2013,53772244621
vut,2014,58391210337
vut,2015,65060516127
vut,2016,71969107993
vut,2017,78660690285
vut,2018,88955523521
vut,2019,95102448978
vut,2020,94570772577
wsm,1961,1396000
wsm,1962,1654000
wsm,1963,1764000
wsm,1964,2022000
wsm,1965,1849000
wsm,1966,1894000
wsm,1967,1923000
wsm,1968,2178000
wsm,1969,2423000
wsm,1970,2681000
wsm,1971,3455000
wsm,1972,3878000
wsm,1973,4878000
wsm,1974,5766000
wsm,1975,6280000
wsm,1976,7636000
wsm,1977,9284000
wsm,1978,10332000
wsm,1979,14782000
wsm,1980,19597000
wsm,1981,32773000
wsm,1982,44309000
wsm,1983,38883000
wsm,1984,43509000
wsm,1985,52400000
wsm,1986,63150000
wsm,1987,80650000
wsm,1988,86920000
wsm,1989,101450000
wsm,1990,120980000
wsm,1991,118710000
wsm,1992,119560000
wsm,1993,121280000
wsm,1994,138080000
wsm,1995,171710000
wsm,1996,182500000
wsm,1997,210150000
wsm,1998,215370000
wsm,1999,249240000
wsm,2000,289930000
wsm,2001,307620000
wsm,2002,339040000
wsm,2003,386370000
wsm,2004,418520000
wsm,2005,484010000
wsm,2006,550565000
wsm,2007,611165000
wsm,2008,656209000
wsm,2009,714736000
wsm,2010,760576000
wsm,2011,713924000
wsm,2012,702189000
wsm,2013,747079000
wsm,2014,818920000
wsm,2015,868413000
wsm,2016,947940000
wsm,2017,1092088000
wsm,2018,1187743000
wsm,2019,1242865000
wsm,2020,1309902000
yem,1990,69703000000
yem,1991,77555100000
yem,1992,93726000000
yem,1993,122909000000
yem,1994,162828800000
yem,1995,245414900000
yem,1996,265184100000
yem,1997,294848900000
yem,1998,329657700000
yem,1999,375109200000
yem,2000,469832900000
yem,2001,557985300000
yem,2002,655630900000
yem,2003,784462700000
yem,2004,898780650000
yem,2005,1028200100000
yem,2006,1296535881000
yem,2007,1516940444000
yem,2008,1717541718000
yem,2009,1937540317170
yem,2010,2165655787113
yem,2011,2174393844574
yem,2012,2652918634234
yem,2013,3017191120660
zaf,1965,4768400000
zaf,1966,5192450000
zaf,1967,5571000000
zaf,1968,6327500000
zaf,1969,7068700000
zaf,1970,7734350000
zaf,1971,8386600000
zaf,1972,9870450000
zaf,1973,12111450000
zaf,1974,14129150000
zaf,1975,16875600000
zaf,1976,18364600000
zaf,1977,20209400000
zaf,1978,23442900000
zaf,1979,27402600000
zaf,1980,33664300000
zaf,1981,39456200000
zaf,1982,44786400000
zaf,1983,50979200000
zaf,1984,61075500000
zaf,1985,70005350000
zaf,1986,76161950000
zaf,1987,91031250000
zaf,1988,115624000000
zaf,1989,139407350000
zaf,1990,155932950000
zaf,1991,182615000000
zaf,1992,187840000000
zaf,1993,199692300000
zaf,1994,236268000000
zaf,1995,274145000000
zaf,1996,313290000000
zaf,1997,369097000000
zaf,1998,419489630000
zaf,1999,465244420000
zaf,2000,498812070000
zaf,2001,599521610000
zaf,2002,709151275000
zaf,2003,803827237000
zaf,2004,909554616000
zaf,2005,1097809227000
zaf,2006,1346166717000
zaf,2007,1668319727768.1001
zaf,2008,1914200251051.8999
zaf,2009,1947910962814.69995
zaf,2010,2082979691070.5
zaf,2011,2256726953886.6001
zaf,2012,2373438784568.6001
zaf,2013,2513865443640.7998
zaf,2014,2696861976261
zaf,2015,2975276448350.3999
zaf,2016,3156156860453
zaf,2017,3358956867666.6001
zaf,2018,3547045542532.5
zaf,2019,3763778723681.3999
zaf,2020,4118602431239.2998
zmb,1965,107530
zmb,1966,145310
zmb,1967,169410
zmb,1968,218720
zmb,1969,281540
zmb,1970,355570
zmb,1971,318520
zmb,1972,341080
zmb,1973,410810
zmb,1974,440650
zmb,1975,493740
zmb,1976,623480
zmb,1977,698690
zmb,1978,639410
zmb,1979,832160
zmb,1980,907100
zmb,1981,978730
zmb,1982,1309250
zmb,1983,1454150
zmb,1984,1703750
zmb,1985,2101810
zmb,1986,4061780
zmb,1987,6265590
zmb,1988,10125770
zmb,1989,16727500
zmb,1990,24736400
zmb,1991,48806600
zmb,1993,208559400
zmb,1994,331999800
zmb,1995,516169494
zmb,1996,696874796
zmb,1997,871509569
zmb,1998,1094740854.19738
zmb,1999,1397914140.31699
zmb,2000,2429052729.94606
zmb,2001,2640702976.4
zmb,2002,3384496896.4
zmb,2003,4229863050.26866
zmb,2004,5581585245.96905
zmb,2005,5763264004.4763
zmb,2006,8301871607.59936
zmb,2007,10399460433.5119
zmb,2008,12815112055.0822
zmb,2009,13796907418.9235
zmb,2010,17916536369.4215
zmb,2011,21804779574.766
zmb,2012,25698988305.861
zmb,2013,31042213893.1948
zmb,2014,34959146920.8832
zmb,2015,47262134733.633
zmb,2016,44567119024.8178
zmb,2017,54084937882.7284
zmb,2018,62997058168.30769
zmb,2019,70900180662.6754
zmb,2020,103828741051.47099
zwe,1979,666600000
zwe,1980,1209800000
zwe,1981,1399400000
zwe,1982,1746400000
zwe,1983,1677557545.79125
zwe,1984,1845200000
zwe,1985,2172700000
zwe,1986,2264500000
zwe,1987,2878500000
zwe,1988,3477100000
zwe,1989,4320500000
zwe,1990,2032325274.10581
zwe,1991,1471557771.08827
zwe,1992,1115214007.28679
zwe,1993,1503600095.24265
zwe,1994,1613411118.46826
zwe,1995,1904966978.39317
zwe,1996,2200541782.32466
zwe,1997,2565970360.65476
zwe,1998,1460473579.93111
zwe,1999,1226720988.815
zwe,2000,1786923736.18086
zwe,2001,3293788908.63077
zwe,2002,9611409579.75956
zwe,2003,4020223889.73779
zwe,2004,1821758293.26639
zwe,2005,2612908554.74061
zwe,2009,1380450039.28
zwe,2010,2223532141.69
zwe,2011,2917114032.52
zwe,2012,3718727221.59
zwe,2013,3887978416.03
zwe,2014,4377131272.6058
zwe,2015,4736138978.30419
zwe,2016,5638281018.47196
zwe,2017,7817278645.73082
zwe,2018,10009905269.3895
zwe,2019,35018179944.92
zwe,2020,205047918055.23495
