geo,time,ne_dab_totl_kd
ita,1993,1559018918271.79004
ita,1994,1583114974171.87012
ita,1995,1612845410580.22998
ita,1996,1623993685153.93994
ita,1997,1668698733299.44995
ita,1998,1720784704998.55005
ita,1999,1770488885375.3501
ita,2000,1830607397548.70972
ita,2001,1865578467202.1897
ita,2002,1886542380416.67993
ita,2003,1898527005807.34009
ita,2004,1918404373048.05005
ita,2005,1934741950362.5
ita,2006,1968046642605.55005
ita,2007,1994234808216.83008
ita,2008,1970105121871.52002
ita,2009,1889105688047.88965
ita,2010,1924376769986.9895
ita,2011,1914933816726.16968
ita,2012,1805246706651.25
ita,2013,1756256719722.1499
ita,2014,1759028393874.21997
ita,2015,1781285444362.72998
ita,2016,1814119370286.29004
ita,2017,1845293021120.31006
ita,2018,1868630626213.01001
ita,2019,1863311399512.77002
ita,2020,1706160215587.22998
jam,2007,18636131149.3062
jam,2008,18738372513.093
jam,2009,16507497715.8084
jam,2010,16311074204.9362
jam,2011,16967172348.2509
jam,2012,16676206732.95
jam,2013,16697789904.3488
jam,2014,16710603802.8347
jam,2015,16498070442.1141
jam,2016,16504475039.0539
jam,2017,16839065701.1439
jam,2018,17071837163.863
jam,2019,17313247423.6853
jam,2020,15512491905.1862
jor,1976,8454778388.60477
jor,1977,8671735482.04996
jor,1978,9865442177.69296
jor,1979,11966492609.494
jor,1980,12813059082.0384
jor,1981,16755169018.2357
jor,1982,17350778089.5598
jor,1983,16545045105.7181
jor,1984,16211460390.7944
jor,1985,15206751453.3204
jor,1986,16690365505.573
jor,1987,17370230585.5413
jor,1988,16221220433.2972
jor,1989,12628652839.3798
jor,1990,13198950742.4748
jor,1991,12704432302.9597
jor,1992,15501956341.0713
jor,1993,15968000639.8908
jor,1994,16242082128.2746
jor,1995,16606413585.3368
jor,1996,17114167654.417
jor,1997,17337445573.9366
jor,1998,17777460587.7263
jor,1999,18197790108.2466
jor,2000,19870585347.7596
jor,2001,20782870635.8457
jor,2002,21071887163.5644
jor,2003,22531770808.1166
jor,2004,25802620021.6704
jor,2005,29635898878.85509
jor,2006,30714435303.365
jor,2007,33934759012.4432
jor,2008,35535969594.942
jor,2009,36703086384.5752
jor,2010,37709671278.375
jor,2011,41075389020.0545
jor,2012,41461795516.7059
jor,2013,44602548431.6175
jor,2014,45285994121.7101
jor,2015,46020820704.2254
jor,2016,46329510622.5052
jor,2017,48805154060.6367
jor,2018,48000793253.0993
jor,2019,47262470266.2728
jor,2020,48296660862.4684
jpn,1970,1568099093899.12012
jpn,1971,1634770534438.17993
jpn,1972,1777273188365.3501
jpn,1973,1943838740866.33008
jpn,1974,1899546665865.4895
jpn,1975,1943897279864.52002
jpn,1976,2008444683148.97998
jpn,1977,2083943883290.06006
jpn,1978,2207252138502.62939
jpn,1979,2342812202522.93018
jpn,1980,2360208391637.6001
jpn,1981,2422789440443.5498
jpn,1982,2499582067146.70947
jpn,1983,2548737540020.12939
jpn,1984,2642360500046.12939
jpn,1985,2783605180652.10938
jpn,1986,2897802100474.35986
jpn,1987,3042055072129.33984
jpn,1988,3289085779502.37012
jpn,1989,3485833836892.41016
jpn,1990,3682726568362
jpn,1991,3782376426748.96973
jpn,1992,3791646880657.43994
jpn,1993,3791108023934.6001
jpn,1994,3830093216126.72949
jpn,1995,3953291852240.58008
jpn,1996,4096390166619.32959
jpn,1997,4096414411442.50977
jpn,1998,4027891987711.72021
jpn,1999,4018197332726.74023
jpn,2000,4111471427315.0498
jpn,2001,4160369700712.28955
jpn,2002,4129915649657.97998
jpn,2003,4163898855444.1001
jpn,2004,4222354313423.25977
jpn,2005,4288973061142.7998
jpn,2006,4311869394748.18018
jpn,2007,4330945230081.24951
jpn,2008,4269504605977.95996
jpn,2009,4083749654207.7998
jpn,2010,4180748138202.79053
jpn,2011,4215807076642.91016
jpn,2012,4307848251587.66943
jpn,2013,4409463343423.00977
jpn,2014,4422493952138.2002
jpn,2015,4469550619642.5498
jpn,2016,4481116224009.12988
jpn,2017,4531627306645.7998
jpn,2018,4556251843075.05957
jpn,2019,4577029457309.12012
jpn,2020,4402258478233.90039
kaz,1990,137017480308.261
kaz,1991,106061815753.97099
kaz,1992,104623083214.347
kaz,1993,74691990028.7998
kaz,1994,66972579119.9864
kaz,1995,50042240948.93649
kaz,1996,44264001805.6208
kaz,1997,45049630667.4269
kaz,1998,43788241008.2906
kaz,1999,45036505557.5497
kaz,2000,47070713456.8552
kaz,2001,54574703792.1186
kaz,2002,56343236599.2498
kaz,2003,61999787489.6329
kaz,2004,70523359588.1933
kaz,2005,82382852299.71918
kaz,2006,96755997279.2621
kaz,2007,111573428029.908
kaz,2008,111236586826.69901
kaz,2009,112404058706.01601
kaz,2010,120632150099.319
kaz,2011,132684008656.763
kaz,2012,147723531340.67899
kaz,2013,159944870058.58701
kaz,2014,167028320742.22299
kaz,2015,171957804664.53799
kaz,2016,174931262578.418
kaz,2017,178521344413.64499
kaz,2018,183450181814.89999
kaz,2019,199711459441.00201
kaz,2020,197086500721.43399
ken,1960,6794642709.18816
ken,1961,6413790086.21038
ken,1962,6751723772.57014
ken,1963,6950629222.57978
ken,1964,7368488035.7684
ken,1965,7796419992.30161
ken,1966,8753517641.48637
ken,1967,9251795283.98075
ken,1968,9591591110.29737
ken,1969,10013221860.5777
ken,1970,10234138166.3642
ken,1971,13112778615.9608
ken,1972,14137156913.3285
ken,1973,14140338004.3136
ken,1974,15471972340.0674
ken,1975,14600808197.3445
ken,1976,14524069922.8925
ken,1977,16492329974.7625
ken,1978,19177172172.3037
ken,1979,18901281129.5508
ken,1980,19690754961.8492
ken,1981,18857879790.0443
ken,1982,18461937937.0478
ken,1983,18121671765.4985
ken,1984,19090246551.6431
ken,1985,18869354644.6503
ken,1986,20924731761.9038
ken,1987,22825315629.3511
ken,1988,24282492672.8299
ken,1989,25644731763.46329
ken,1990,25577254406.3381
ken,1991,26049328110.8734
ken,1992,25820500615.5828
ken,1993,26283229175.8902
ken,1994,28563640448.1473
ken,1995,32089974738.87429
ken,1996,33157252789.3878
ken,1997,34341250130.4212
ken,1998,36443235300.9704
ken,1999,37025758533.86169
ken,2000,37241142022.154
ken,2001,39065558374.9184
ken,2002,38377831606.0555
ken,2003,39754653573.0522
ken,2004,40832389133.05209
ken,2005,43345277282.0464
ken,2006,48069504615.5143
ken,2007,50986077940.2831
ken,2008,52050013228.3696
ken,2009,55287727852.5016
ken,2010,59055197035.0083
ken,2011,61631559043.1154
ken,2012,65927938189.2755
ken,2013,69402629334.4962
ken,2014,74072285477.66071
ken,2015,77375657603.2431
ken,2016,79626597267.4368
ken,2017,84712083268.83591
ken,2018,87759107790.3038
ken,2019,92205825609.4951
ken,2020,91552205353.49361
kgz,1991,6919868235.22586
kgz,1992,6170938410.87666
kgz,1993,5030653774.67601
kgz,1994,3961817350.90545
kgz,1995,3684750064.39149
kgz,1996,3892034294.92188
kgz,1997,3600394700.31411
kgz,1998,3889200073.7074
kgz,1999,4040013301.01696
kgz,2000,4082117746.94246
kgz,2001,4095169402.3512
kgz,2002,4171451949.98074
kgz,2003,4714162440.69243
kgz,2004,5104136745.75218
kgz,2005,5459021300.82567
kgz,2006,6594650425.79674
kgz,2007,6878381964.86492
kgz,2008,7657871694.04433
kgz,2009,6893794777.40544
kgz,2010,6933747315.14185
kgz,2011,7471803389.19416
kgz,2012,8665583866.05502
kgz,2013,9231996183.46376
kgz,2014,9719730163.5718
kgz,2015,9548019689.08863
kgz,2016,9717301691.99742
kgz,2017,10250464921.378
kgz,2018,11165122722.5206
kgz,2019,11487947755.8508
kgz,2020,9896291820.54612
khm,1993,3827124156.66816
khm,1994,4094800490.60186
khm,1995,4462428919.56178
khm,1996,4885568625.76359
khm,1997,4875826792.18131
khm,1998,5130350959.22795
khm,1999,5707610612.58545
khm,2000,6067947824.30533
khm,2001,6363804689.78975
khm,2002,6820180817.1121
khm,2003,7502876597.49044
khm,2004,8074483894.00452
khm,2005,9262005749.58608
khm,2006,10134410056.5518
khm,2007,10990444408.208
khm,2008,12412617352.913
khm,2009,12628217107.8902
khm,2010,13342926009.3111
khm,2011,14694912530.4078
khm,2012,15685639330.3739
khm,2013,16832460456.7959
khm,2014,17710590686.2612
khm,2015,18890382825.2474
khm,2016,20282654244.5559
khm,2017,21295748771.2824
khm,2018,23118399663.0722
khm,2019,24935619960.8403
khm,2020,24215616589.12049
kir,2008,226703022.43797
kir,2009,224505155.314
kir,2010,214636714.49045
kir,2011,229906949.83639
kir,2012,252683919.33081
kir,2013,266582534.5385
kir,2014,283626841.13364
kir,2015,325270828.63797
kir,2016,336283301.07591
kir,2017,337555299.24345
kir,2018,346781308.41692
kor,1960,37312133809.8364
kor,1961,38599841312.99129
kor,1962,41731677507.33209
kor,1963,44891449687.5988
kor,1964,47503022346.5786
kor,1965,50728833075.8537
kor,1966,56326373648.232
kor,1967,61898984005.322
kor,1968,70488062007.2802
kor,1969,79712948904.10931
kor,1970,86707730797.8774
kor,1971,95652727405.33479
kor,1972,98598205820.1445
kor,1973,109679509705.76601
kor,1974,121775349586.59599
kor,1975,127535997418.57401
kor,1976,140149006659.108
kor,1977,154969489217.90302
kor,1978,175784981313.38901
kor,1979,194351714946.858
kor,1980,188268035176.35696
kor,1981,197375785423.33896
kor,1982,211925395004.67401
kor,1983,233432656371.90201
kor,1984,251993555274.13297
kor,1985,269205658805.25
kor,1986,296840448832.28003
kor,1987,326562127731.99103
kor,1988,365913411704.38293
kor,1989,412619904831.99695
kor,1990,461823662929.34497
kor,1991,516863124719.59003
kor,1992,541835420796.83899
kor,1993,574394812393.5
kor,1994,634179325160.29004
kor,1995,694108203322.703
kor,1996,755548453685.71582
kor,1997,772084966063.52405
kor,1998,652580476193.63403
kor,1999,751031487657.55505
kor,2000,825259347173.13904
kor,2001,862648039729.21582
kor,2002,934671343292.15906
kor,2003,954537453891.25793
kor,2004,975018951825.89502
kor,2005,1013325907311.76001
kor,2006,1067105155559.68005
kor,2007,1124413797371.28003
kor,2008,1140672541180.15991
kor,2009,1116630796330.31006
kor,2010,1209618289230.28003
kor,2011,1245638560501.08008
kor,2012,1254400647124.73999
kor,2013,1279226102465.84009
kor,2014,1315465618183.13989
kor,2015,1365417105929.1001
kor,2016,1420787909729.63989
kor,2017,1500255711516.73999
kor,2018,1530243489522.8999
kor,2019,1553298899578.53003
kor,2020,1530151813518.44995
kos,2008,6432791488.63976
kos,2009,6587265395.09919
kos,2010,6896286357.18619
kos,2011,7365885814.99925
kos,2012,7365887073.59394
kos,2013,7616791038.15851
kos,2014,7885153214.88719
kos,2015,8129014756.46289
kos,2016,8581636390.09916
kos,2017,8774362529.45536
kos,2018,9238790870.44649
kos,2019,9626097801.36381
kos,2020,9634306544.95016
kwt,2010,80892770210.85219
kwt,2011,83096270147.7715
kwt,2012,90597396469.63101
kwt,2013,96402686275.73068
kwt,2014,99405384673.35201
kwt,2015,104449983383.18401
kwt,2016,108533370447.203
kwt,2017,111213759282.716
kwt,2018,116128145079.33299
kwt,2019,118787829518.75301
lao,2000,4179229582.58771
lao,2001,4879487223.48743
lao,2002,5247715634.56058
lao,2003,5782445267.41835
lao,2004,6552758679.26631
lao,2005,7117513694.54672
lao,2006,7838359242.27322
lao,2007,8635573534.15725
lao,2008,9615983807.42399
lao,2009,10467819545.0809
lao,2010,11189672736.3103
lao,2011,12014170807.9339
lao,2012,14261887490.2006
lao,2013,15287010907.7324
lao,2014,16069929627.0363
lao,2015,17007758835.7832
lao,2016,17784035169.2076
lbn,1990,10656545694.4714
lbn,1991,14736734830.5317
lbn,1992,22237794101.081
lbn,1993,25959827563.117
lbn,1994,28212585402.236
lbn,1995,29689833136.3718
lbn,1996,31452253466.448
lbn,1997,30432232507.1904
lbn,1998,31139895013.25809
lbn,1999,30262876197.5554
lbn,2000,30347589369.2999
lbn,2001,31905711879.4768
lbn,2002,32736058970.7166
lbn,2003,33835984109.1175
lbn,2004,35749334850.2622
lbn,2005,35097013792.0066
lbn,2006,35486276370.095
lbn,2007,39053933041.305
lbn,2008,43511693180.0304
lbn,2009,49872770075.5846
lbn,2010,53149767288.9564
lbn,2011,52335913697.581
lbn,2012,56004108847.6208
lbn,2013,59438076620.857
lbn,2014,61458141788.2109
lbn,2015,62827738635.1022
lbn,2016,65225543479.0729
lbn,2017,65674347758.33929
lbn,2018,65596275359.5839
lbn,2019,58520071446.3679
lbn,2020,43996543453.4287
lka,1960,5727329084.56083
lka,1961,5601559338.10759
lka,1962,5941955178.92667
lka,1963,5859050576.25775
lka,1964,6023557841.99872
lka,1965,5943377118.89646
lka,1966,6514721169.33158
lka,1967,6625231908.08131
lka,1968,7350922974.90974
lka,1969,8024751757.22531
lka,1970,8130056341.48723
lka,1971,8003977906.65575
lka,1972,7922147968.92472
lka,1973,8052120719.84736
lka,1974,9016052466.56436
lka,1975,8836182834.62187
lka,1976,9469065400.84704
lka,1977,9998267302.83545
lka,1978,11414826300.7469
lka,1979,12598728939.9139
lka,1980,14287861183.296
lka,1981,16690656464.1354
lka,1982,17281034699.1466
lka,1983,18639540765.0458
lka,1984,19946466738.5334
lka,1985,20666613740.1488
lka,1986,20939375167.5608
lka,1987,21436636013.9161
lka,1988,21310277629.2529
lka,1989,21959949032.9613
lka,1990,20862540277.6392
lka,1991,22368616324.4683
lka,1992,23334702198.031
lka,1993,25174668126.1183
lka,1994,27085005447.01369
lka,1995,27673286735.93069
lka,1996,28498786252.1257
lka,1997,30217142753.80429
lka,1998,32875278384.9411
lka,1999,34742386093.755
lka,2000,36790370271.1182
lka,2001,35388130626.1654
lka,2002,38020030948.40111
lka,2003,41376383809.9216
lka,2004,43373629115.2218
lka,2005,45078304487.122
lka,2006,48909530224.6407
lka,2007,51306788386.8516
lka,2008,54672428660.4161
lka,2009,56098322914.73489
lka,2010,62374988893.2639
lka,2011,69621882600.4745
lka,2012,75183061085.29021
lka,2013,76678649879.93788
lka,2014,81315439149.62241
lka,2015,86675655779.72121
lka,2016,92146045751.72951
lka,2017,95663277931.2336
lka,2018,98814228479.83969
lka,2019,98434733743.34941
lka,2020,94088079918.1508
lso,1960,4200041.82069
lso,1961,4547464.82594
lso,1962,5349355.80716
lso,1963,6125356.48839
lso,1964,6673482.71775
lso,1965,7234393.55912
lso,1966,7906863.49739
lso,1967,8203651.04255
lso,1968,8411448.44757
lso,1969,8710478.46035
lso,1970,8991311.64124
lso,1971,10414232.21601
lso,1972,12756970.72034
lso,1973,17291563.24457
lso,1974,22443089.16948
lso,1975,28072012.33878
lso,1976,37901598.96551
lso,1977,45123052.20439
lso,1978,53750380.19757
lso,1979,65828183.23674
lso,1980,84907976.22805
lso,1981,100660935.55408
lso,1982,109848785.46325
lso,1983,123588035.22657
lso,1984,143765306.3441
lso,1985,168718492.25723
lso,1986,192666601.73745
lso,1987,220538603.43892
lso,1988,286978547.47321
lso,1989,344181591.40384
lso,1990,384084926.82214
lso,1991,507408644.87378
lso,1992,585676073.49092
lso,1993,636215365.94454
lso,1994,704717056.78394
lso,1995,824282534.59803
lso,1996,929845014.4554
lso,1997,1035745218.51336
lso,1998,1282969429.33418
lso,1999,1418136751.72656
lso,2000,1428121444.36776
lso,2001,1473771879.27187
lso,2002,1684750387.43838
lso,2003,1785104533.36299
lso,2004,1848445804.1923
lso,2005,1960311375.43471
lso,2006,2123831295.73914
lso,2007,2536905715.81537
lso,2008,2703681907.17311
lso,2009,2786000083.47421
lso,2010,2943325013.44023
lso,2011,2989050499.80831
lso,2012,3281684375.12664
lso,2013,3222761974.50017
lso,2014,3315786290.87173
lso,2015,3396521635.8777
lso,2016,3404230629.85
lso,2017,3314382136.89071
lso,2018,3250396095.73986
lso,2019,3374785795.18529
ltu,1995,17754103517.043
ltu,1996,18980938519.7484
ltu,1997,20887527690.0242
ltu,1998,22478594693.977
ltu,1999,22338644066.4922
ltu,2000,22821712664.9156
ltu,2001,24035398830.3543
ltu,2002,25756859117.7519
ltu,2003,28492289921.73709
ltu,2004,31863782275.6598
ltu,2005,34568472915.4973
ltu,2006,37507059967.8074
ltu,2007,42792367749.46249
ltu,2008,44153102096.3473
ltu,2009,33911225216.9133
ltu,2010,34827550832.5355
ltu,2011,36963561749.7961
ltu,2012,36931357028.6328
ltu,2013,37837944449.614
ltu,2014,39222610989.5496
ltu,2015,41848660465.21249
ltu,2016,42656666556.3488
ltu,2017,43769047537.7961
ltu,2018,45239396210.7101
ltu,2019,45962165083.5371
ltu,2020,44144870620.21169
lux,1970,9394997894.66171
lux,1971,9966634469.09218
lux,1972,10387717910.8551
lux,1973,10987637078.3805
lux,1974,11005292757.009
lux,1975,11157865203.1375
lux,1976,11465824929.598
lux,1977,11267379673.0066
lux,1978,12064023242.6301
lux,1979,12066141302.7383
lux,1980,12736193889.593
lux,1981,12898010797.1262
lux,1982,13032019983.0816
lux,1983,12992936281.9965
lux,1984,13301430793.6703
lux,1985,13411545510.0133
lux,1986,14560337375.9922
lux,1987,15728569017.3277
lux,1988,16939360463.6348
lux,1989,17986201409.1199
lux,1990,18825651095.5765
lux,1991,20406324182.7699
lux,1992,19581632127.2715
lux,1993,20464098738.0105
lux,1994,20966477298.7824
lux,1995,21125289645.4078
lux,1996,21551314857.58549
lux,1997,22836662241.6039
lux,1998,24104270733.5269
lux,1999,26170923780.9687
lux,2000,27290143799.8738
lux,2001,28066472188.46989
lux,2002,28660542004.0359
lux,2003,29734507211.1582
lux,2004,30532756245.9344
lux,2005,31051564473.5906
lux,2006,31518023664.0414
lux,2007,32851637077.8277
lux,2008,34402121428.7801
lux,2009,32753508429.2422
lux,2010,35251878489.9906
lux,2011,36665079482.4472
lux,2012,37375749117.2019
lux,2013,37975987824.4398
lux,2014,39665622844.0828
lux,2015,40524938358.84609
lux,2016,40987976921.0551
lux,2017,42804617881.2879
lux,2018,42979001131.8203
lux,2019,44990045393.184
lux,2020,43959705123.4082
lva,1995,12969280357.6555
lva,1996,13728640965.6152
lva,1997,14468319924.4082
lva,1998,15937846448.2703
lva,1999,16308718884.168
lva,2000,16583457575.6574
lva,2001,18078558371.6484
lva,2002,19139459064.4836
lva,2003,21283243229.0558
lva,2004,23830266539.57109
lva,2005,26070475140.9289
lva,2006,30901778014.3304
lva,2007,34702287936.6969
lva,2008,31680948974.9523
lva,2009,24579479542.6332
lva,2010,23400801837.4324
lva,2011,25402890110.743
lva,2012,26557113042.3215
lva,2013,26918089732.7476
lva,2014,26919248064.2055
lva,2015,27732975913.3187
lva,2016,28333332228.923
lva,2017,29664820925.5238
lva,2018,31278939169.2922
lva,2019,32312093163.7586
lva,2020,31162556814.6301
mac,2015,27697557921.1021
mar,1966,10596683815.6066
mar,1967,11855274874.8834
mar,1968,12956112611.2175
mar,1969,14008566233.2544
mar,1970,15258663202.5004
mar,1971,15835341841.2895
mar,1972,15624140333.9727
mar,1973,16166448792.9076
mar,1974,18120235829.7768
mar,1975,21526385882.674
mar,1976,24758593572.0979
mar,1977,27594861285.3258
mar,1978,25929750191.858
mar,1979,27154489869.01089
mar,1980,27086852141.6253
mar,1981,26931814471.579
mar,1982,28751154523.588
mar,1983,28563814188.4426
mar,1984,30306061924.406
mar,1985,32109115926.2879
mar,1986,34887860573.6738
mar,1987,35081014082.8048
mar,1988,37898501106.2063
mar,1989,39983095277.253
mar,1990,41033005447.422
mar,1991,44259079570.7188
mar,1992,43880945423.1367
mar,1993,43350511259.9516
mar,1994,46789012653.7875
mar,1995,46496615536.6582
mar,1996,49985232072.9547
mar,1997,49499968534.5118
mar,1998,52935590579.9307
mar,1999,53828396415.4669
mar,2000,54858118066.83649
mar,2001,56945510073.929
mar,2002,58910988036.2636
mar,2003,63839809602.1956
mar,2004,67581387780.3522
mar,2005,69086317121.8544
mar,2006,73549131454.98019
mar,2007,78775543750.2041
mar,2008,87884439424.19539
mar,2009,90572082594.3232
mar,2010,92160271651.5182
mar,2011,98224427943.18819
mar,2012,101457657421.83701
mar,2013,105412664055.472
mar,2014,106839701468.644
mar,2015,108867404729.474
mar,2016,114037975063.27499
mar,2017,118122483317.228
mar,2018,122836706447.756
mar,2019,124885160788.13901
mar,2020,117368250695.597
mda,1995,4091108865.62947
mda,1996,4421234128.04989
mda,1997,4774996039.26398
mda,1998,4765229841.8163
mda,1999,3974547481.5342
mda,2000,4614811088.74465
mda,2001,4823182497.35255
mda,2002,5209057889.31139
mda,2003,5991658429.34547
mda,2004,6201823610.95252
mda,2005,7107339959.12792
mda,2006,7736109928.2529
mda,2007,8321523857.6948
mda,2008,8817005937.76968
mda,2009,7553059233.55245
mda,2010,8241738114.12169
mda,2011,8924336701.90924
mda,2012,9008180999.22309
mda,2013,9598302193.42497
mda,2014,10086131572.4935
mda,2015,9723346494.1414
mda,2016,9948887320.71331
mda,2017,10541654830.0765
mda,2018,11188556674.2388
mda,2019,11558190281.3735
mda,2020,10941869277.1745
mdg,1960,4872764623.93211
mdg,1961,4849099833.66891
mdg,1962,4979816275.11274
mdg,1963,5154914923.20703
mdg,1964,5299661602.38754
mdg,1965,5231126419.19486
mdg,1966,5332573228.80758
mdg,1967,5414772743.8771
mdg,1968,5902291566.25952
mdg,1969,6138955518.03465
mdg,1970,6450384429.54952
mdg,1971,6901191733.38836
mdg,1972,6627146612.76034
mdg,1973,6450681935.49293
mdg,1974,6287631018.50988
mdg,1975,6292040634.87156
mdg,1976,5960955120.04454
mdg,1977,6176724370.63417
mdg,1978,6089111004.3045
mdg,1979,7031254947.37663
mdg,1980,7277642206.55348
mdg,1981,6317750714.56945
mdg,1982,6143328096.91027
mdg,1983,6029514545.16519
mdg,1984,6050664161.65326
mdg,1985,6271146436.28452
mdg,1986,6203449441.8486
mdg,1987,6103324934.37665
mdg,1988,6231060223.60246
mdg,1989,5958315723.06984
mdg,1990,6726609385.69169
mdg,1991,6108302684.44366
mdg,1992,6157603096.49661
mdg,1993,6375764399.44922
mdg,1994,6272342145.24458
mdg,1995,6365953791.57351
mdg,1996,6469383437.60607
mdg,1997,6881065923.62823
mdg,1998,7253654549.9445
mdg,1999,7460521283.33675
mdg,2000,7812206283.44321
mdg,2001,8244610151.4916
mdg,2002,7800435696.65966
mdg,2003,8947235327.99197
mdg,2004,9317932522.29798
mdg,2005,9478831744.57221
mdg,2006,9606508929.08424
mdg,2007,10103478439.4812
mdg,2008,11137441808.2955
mdg,2009,10776586113.4047
mdg,2010,10708706718.7319
mdg,2011,10861059252.4947
mdg,2012,11135059683.1196
mdg,2013,11632329920.9144
mdg,2014,11318146891.7034
mdg,2015,11825662484.098
mdg,2016,12393506574.0239
mdg,2017,12543102744.6735
mdg,2018,13098652569.2502
mdg,2019,13537156943.1318
mdg,2020,13634235508.9262
mdv,2014,3312687026.12452
mdv,2015,3814015527.48547
mdv,2016,4059030591.21238
mdv,2017,4382612362.22475
mdv,2018,4814294419.01193
mdv,2019,4862431962.24949
mdv,2020,3716740230.85935
mex,1960,118221264588.10899
mex,1961,122908260124.311
mex,1962,127717404572.245
mex,1963,139908533852.69901
mex,1964,158324726231.64099
mex,1965,221142403773.80301
mex,1966,234522798321.53201
mex,1967,248476409507.60501
mex,1968,272204659574.46497
mex,1969,278222793635.216
mex,1970,296937041043.57098
mex,1971,305375523784.71399
mex,1972,331420561710.49902
mex,1973,361234747573.11102
mex,1974,389096613563.01801
mex,1975,407485040822.82495
mex,1976,419791359337.99103
mex,1977,420515074865.46301
mex,1978,458416577423.68097
mex,1979,507780673115.43298
mex,1980,563279041865.60901
mex,1981,619057084344.8009
mex,1982,565353096133.75098
mex,1983,508911641027.23602
mex,1984,529786147999.10199
mex,1985,554056005924.13098
mex,1986,522886944239.51398
mex,1987,526987672153.776
mex,1988,545459707480.70398
mex,1989,575170975018.12
mex,1990,613686608189.276
mex,1991,646573700527.75195
mex,1992,685375360207.07397
mex,1993,683458081217.70703
mex,1994,732088961233.92285
mex,1995,647416063306.43298
mex,1996,686416185096.703
mex,1997,744805543357.34998
mex,1998,793872099586.91797
mex,1999,829113391952.41711
mex,2000,880516409161.151
mex,2001,874382987451.70911
mex,2002,883536981344.34399
mex,2003,899821676117.03503
mex,2004,943410788020.00403
mex,2005,968406717183.97205
mex,2006,1019830304265.60999
mex,2007,1050365537200.02002
mex,2008,1070893575677.76001
mex,2009,1000928027814.82996
mex,2010,1042283426166.32996
mex,2011,1084161158387.37
mex,2012,1118340227328.29004
mex,2013,1126183558197.45996
mex,2014,1149435037381.43994
mex,2015,1184081198866.76001
mex,2016,1217388935137.1001
mex,2017,1240445261968.38989
mex,2018,1266924845527.54004
mex,2019,1253767649877.41992
mex,2020,1121644502758.63989
mhl,2004,265156296.11143
mhl,2005,269576024.85052
mhl,2006,282896236.33025
mhl,2007,289276642.20709
mhl,2008,267998050.34869
mhl,2009,283457602.11919
mhl,2010,292819961.60182
mhl,2011,268670611.27551
mhl,2012,260491088.85693
mhl,2013,292163873.20009
mhl,2014,274563869.74976
mhl,2015,270588814.91776
mhl,2016,295370716.02289
mhl,2017,319744289.65858
mhl,2018,327178345.52429
mhl,2019,416734760.05193
mhl,2020,291954166.175
mkd,1990,6316745948.16488
mkd,1991,5841799686.83387
mkd,1992,5149303949.05959
mkd,1993,5482592992.18262
mkd,1994,5780027732.31988
mkd,1995,6083167664.27369
mkd,1996,6170657110.11909
mkd,1997,6332827085.33914
mkd,1998,6551813629.06109
mkd,1999,6701893792.17721
mkd,2000,7267293504.8501
mkd,2001,7087652425.52199
mkd,2002,7500356590.04358
mkd,2003,7465936078.76916
mkd,2004,8071130091.11183
mkd,2005,8336170385.30233
mkd,2006,8741676877.44767
mkd,2007,9441382358.4288
mkd,2008,10261460631.3221
mkd,2009,10032322904.7718
mkd,2010,10139153915.1392
mkd,2011,10155667191.5616
mkd,2012,10503703150.2372
mkd,2013,10642366200.8468
mkd,2014,11105097232.1365
mkd,2015,11697207812.4353
mkd,2016,12265840987.5387
mkd,2017,12297288712.0673
mkd,2018,12647457780.1157
mkd,2019,13297729857.7621
mkd,2020,12572682247.677
mli,1985,4537272866.26445
mli,1986,4488273717.59054
mli,1987,4372344731.72391
mli,1988,4657751982.03722
mli,1989,4670518613.43507
mli,1990,4643630928.14461
mli,1991,5196650071.86631
mli,1992,4983463516.20433
mli,1993,5070649917.3877
mli,1994,5014503854.91081
mli,1995,5192522954.45612
mli,1996,5508216646.22788
mli,1997,5522640483.17191
mli,1998,6165747429.17365
mli,1999,6383187732.70437
mli,2000,6345741966.0622
mli,2001,7035731572.05224
mli,2002,6835308530.54521
mli,2003,7707739429.1264
mli,2004,7950788576.10062
mli,2005,8373892836.74922
mli,2006,8771582808.26954
mli,2007,9356591919.45334
mli,2008,10191927231.9617
mli,2009,10697712683.5946
mli,2010,11945954859.2313
mli,2011,12375294027.1265
mli,2012,11985734422.8678
mli,2013,13070633460.0709
mli,2014,14095518061.6341
mli,2015,15142846462.6123
mli,2016,16374501745.8784
mli,2017,16176607117.8824
mli,2018,16291060516.7669
mli,2019,17111324035.8338
mli,2020,16964862432.9713
mlt,2000,6837905580.82769
mlt,2001,6588991567.73549
mlt,2002,6365253522.68945
mlt,2003,7001605014.97836
mlt,2004,7221155109.28658
mlt,2005,7704143681.34916
mlt,2006,7666720071.00854
mlt,2007,7834705869.2999
mlt,2008,7988889936.75802
mlt,2009,7828465105.95806
mlt,2010,8255157550.20526
mlt,2011,8113643293.02119
mlt,2012,8224192721.62432
mlt,2013,8389064573.39399
mlt,2014,8714750804.39365
mlt,2015,10008228003.9942
mlt,2016,10314747989.6222
mlt,2017,10518313630.567
mlt,2018,11329387204.9571
mlt,2019,12188843133.316
mlt,2020,12034498415.5047
mmr,2011,43004462807.2084
mmr,2012,45996326796.1438
mmr,2013,51125325082.3426
mmr,2014,56970032646.23209
mmr,2015,63724545922.4342
mmr,2016,69643300826.6331
mmr,2017,73451428696.96201
