geo,time,bm_trf_pwkr_cd_dt
lca,1986,3951851.845
lca,1987,3285185.099
lca,1988,4151851.654
lca,1989,3377777.815
lca,1990,4459259.25926
lca,1991,1759259.25926
lca,1993,3037037.03704
lca,1994,1851851.85185
lca,1995,1888888.88889
lca,1996,5811111.11111
lca,1997,2266666.66667
lca,1998,2329629.62963
lca,1999,2592592.59259
lca,2000,2592592.59259
lca,2001,2777777.77778
lca,2002,2777777.77778
lca,2003,2777777.77778
lca,2004,2777777.77778
lca,2005,2992500
lca,2006,3118148.14815
lca,2007,3242911.11111
lca,2008,3343440.74074
lca,2009,3235447.77778
lca,2010,3331270.37037
lca,2011,3359586.2963
lca,2012,3289034.81481
lca,2013,3328503.33333
lca,2014,17431302.83525
lca,2015,18735427.63969
lca,2016,21837280.01481
lca,2017,20922398.08148
lca,2018,15898611.90741
lca,2019,17119542.45556
lca,2020,20557661.57741
lka,1995,12638366.8558
lka,1996,12364707.5787
lka,1997,13253602.0822
lka,1998,13356026.3893
lka,1999,13507477.2648
lka,2000,14033983.3221
lka,2001,188270000
lka,2002,203680000
lka,2003,223690000
lka,2004,229550000
lka,2005,249350000
lka,2006,274200000
lka,2007,304550000
lka,2008,372900000
lka,2009,420300000
lka,2010,526140000
lka,2011,580970000
lka,2012,680120989.53216
lka,2013,854400005.90966
lka,2014,887060001.06929
lka,2015,896280000.21591
lka,2016,895080001.023
lka,2017,944429997.97874
lka,2018,962280000
lka,2019,1090540000
lka,2020,1042200001.07553
lso,1995,75360114.47874
lso,1996,60481623.80219
lso,1997,56305054.49132
lso,1998,55623932.98795
lso,1999,34060380.4745
lso,2000,10318299.29
lso,2001,9554950.714
lso,2002,7967420.578
lso,2003,10110385.89
lso,2004,11025073.05
lso,2005,0
lso,2006,0
lso,2007,0
lso,2008,0
lso,2009,0
lso,2010,0
lso,2011,0
lso,2012,0
lso,2013,0
lso,2014,0
lso,2015,0
ltu,1993,90194.27418
ltu,1994,593128.99514
ltu,1995,967500
ltu,1996,33075000
ltu,1997,58107500
ltu,1998,63300000
ltu,1999,46635000
ltu,2000,38125000
ltu,2001,29425000
ltu,2002,31277059.80413
ltu,2003,41935040.13038
ltu,2004,280385149.04365
ltu,2005,258897637.7586
ltu,2006,426012938.66356
ltu,2007,566889505.9418
ltu,2008,652017790.01398
ltu,2009,679864454.29751
ltu,2010,552309227.59163
ltu,2011,1026308575.16795
ltu,2012,1134627104.38912
ltu,2013,851747820.42881
ltu,2014,904678078.81731
ltu,2015,589066458.2704
ltu,2016,583843381.16926
ltu,2017,548041411.09504
ltu,2018,616910983.7468
ltu,2019,602061051.71943
ltu,2020,365938903.91702
lux,1995,2214762939
lux,1996,2304241455
lux,1997,2219349121
lux,1998,2458588135
lux,1999,2694624183.39955
lux,2000,2719591402.98527
lux,2001,3138724319.20243
lux,2002,4070377007.69479
lux,2003,5068145922.84306
lux,2004,6037754948.52525
lux,2005,6742474551.29138
lux,2006,7626976008.07374
lux,2007,9367574108.35146
lux,2008,11042647564.1535
lux,2009,10758738695.7527
lux,2010,10658661179.0235
lux,2011,11775377476.6345
lux,2012,11454422098.5619
lux,2013,12419217720.367
lux,2014,12917475761.2132
lux,2015,11232764645.6209
lux,2016,11679077113.5343
lux,2017,12693980482.8748
lux,2018,14089593492.1211
lux,2019,14233446224.9094
lux,2020,14325404240.0205
lva,1992,224030
lva,1993,354000
lva,1994,2088000
lva,1995,1238000
lva,1996,2168000
lva,1997,4600000
lva,1998,7700000
lva,1999,7600000
lva,2000,131509462.69723
lva,2001,142426404.45215
lva,2002,3778528.24966
lva,2003,4524124.96138
lva,2004,8698274.20635
lva,2005,17345243.72876
lva,2006,25148128.406
lva,2007,41190568.8764
lva,2008,791452698.98277
lva,2009,571395003.17267
lva,2010,314819934.77634
lva,2011,357550717.80303
lva,2012,337561104.53784
lva,2013,376424514.33124
lva,2014,292327330.7032
lva,2015,273065661.13081
lva,2016,233810559.59158
lva,2017,202640897.90145
lva,2018,238603497.11539
lva,2019,240536845.37338
lva,2020,174638567.17509
mac,2002,95124956.95074
mac,2003,93896939.93118
mac,2004,132290260.20211
mac,2005,232536754.89645
mac,2006,441438338.13449
mac,2007,792459632.97562
mac,2008,1017705651.72488
mac,2009,768319249.52248
mac,2010,636508215.05994
mac,2011,773583528.17873
mac,2012,972686489.59598
mac,2013,1282686425.75146
mac,2014,1629715149.16061
mac,2015,1949440186.67635
mac,2016,2026879348.86578
mac,2017,2041139084.01083
mac,2018,2165697577.27382
mac,2019,2323959039.45086
mac,2020,2134016117.39584
mar,1975,53300598.14
mar,1976,57701282.5
mar,1977,61287765.5
mar,1978,75359924.32
mar,1979,81813034.06
mar,1980,77477127.08
mar,1981,59161350.25
mar,1982,46322258
mar,1983,37967617.03
mar,1984,30758628.85
mar,1985,21167715.07
mar,1986,18782041.55
mar,1987,24045291.9
mar,1988,20830415.73
mar,1989,14255133.63
mar,1990,11404526.01961
mar,1991,17343264.5537
mar,1992,22605156.4353
mar,1993,13980435.09803
mar,1994,13039630.15262
mar,1995,14753690.93535
mar,1996,14112179.01127
mar,1997,14904839.94441
mar,1998,21760823.73221
mar,1999,19685000.88778
mar,2000,23198610.99454
mar,2001,26568226.50674
mar,2002,30315999.6068
mar,2003,34149629.35498
mar,2004,33536406.45884
mar,2005,35071215.05301
mar,2006,37889226.54368
mar,2007,48909774.0989
mar,2008,54396669.31642
mar,2009,60109315.81371
mar,2010,62034092.00404
mar,2011,70930587.40313
mar,2012,64152932.18499
mar,2013,63305944.11508
mar,2014,100200862.56165
mar,2015,78799239.09782
mar,2016,106698413.01766
mar,2017,111635972.47416
mar,2018,138278344.99178
mar,2019,136433736.53639
mar,2020,151905882.60761
mda,1994,9520000
mda,1995,330000
mda,1996,5840000
mda,1997,19950000
mda,1998,21420000
mda,1999,24660000
mda,2000,29210000
mda,2001,39390000
mda,2002,36280000
mda,2003,43810000
mda,2004,41830000
mda,2005,46270000
mda,2006,56860000
mda,2007,71900000
mda,2008,92250000
mda,2009,86950000
mda,2010,115730000
mda,2011,79620000
mda,2012,92990000
mda,2013,93870000
mda,2014,147050000
mda,2015,154110000
mda,2016,141340000
mda,2017,144060000
mda,2018,169040000
mda,2019,180740000
mda,2020,207370000
mdg,1974,20315429.69
mdg,1975,37328739.17
mdg,1976,34735359.19
mdg,1977,26009574.89
mdg,1978,27386940
mdg,1979,26325582.5
mdg,1980,31238351.82
mdg,1981,23331947.33
mdg,1982,20100885.39
mdg,1983,12196561.81
mdg,1984,10647845.27
mdg,1985,14430678.37
mdg,1986,16308345.79
mdg,1987,11905949.59
mdg,1988,13844011.31
mdg,1989,13458584.79
mdg,1990,17501628.57729
mdg,1991,9992590.00959
mdg,1992,9436864.03548
mdg,1993,6698775.85358
mdg,1994,8447069.83775
mdg,1995,11076905.76503
mdg,1996,13210213.10754
mdg,1997,15125069.09816
mdg,1998,13000334.77914
mdg,1999,11213004.9214
mdg,2000,11903986.42922
mdg,2001,11415636.25125
mdg,2002,4714538.88562
mdg,2003,17924587.4
mdg,2004,9001433.9
mdg,2005,23162247.72633
mdg,2006,27214040.87604
mdg,2007,38241872.30267
mdg,2008,40562028.78214
mdg,2009,49537321.82938
mdg,2010,58909226.18426
mdg,2011,54214198.65677
mdg,2012,63112378.1222
mdg,2013,55195669.66852
mdg,2014,49749228.96142
mdg,2015,57976274.82887
mdg,2016,47656921.84622
mdg,2017,63489593.2209
mdg,2018,74265373.84049
mdg,2019,63243733.91978
mdg,2020,49908652.57824
mdv,1980,200000.003
mdv,1981,300000.0119
mdv,1982,1299999.952
mdv,1983,2000000
mdv,1984,3400000.095
mdv,1985,2000000
mdv,1986,3043138.742
mdv,1987,3665143.728
mdv,1988,5871821.88
mdv,1989,5999455.929
mdv,1990,8219088
mdv,1991,17141988
mdv,1992,19300000
mdv,1993,26811040
mdv,1994,22463450
mdv,1995,26774476.35416
mdv,1996,27462499
mdv,1997,28145551.248
mdv,1998,30808433.94689
mdv,1999,40881382.7288
mdv,2000,46352243.97646
mdv,2001,49963192
mdv,2002,50617855
mdv,2003,55320628
mdv,2004,61507567
mdv,2005,69910462
mdv,2006,83551366
mdv,2007,188824500
mdv,2008,218697300
mdv,2009,190152900
mdv,2010,189384561.876
mdv,2011,239910120.14826
mdv,2012,259861750.17205
mdv,2013,265584668.80556
mdv,2014,301426449.71446
mdv,2015,348365189.16574
mdv,2016,376235041.42093
mdv,2017,475257899.96309
mdv,2018,532373122.29335
mdv,2019,596115719.22895
mdv,2020,396701999.91085
mex,1980,11000000
mex,1981,19000000
mex,1982,7000000
mex,2005,0
mex,2006,0
mex,2007,0
mex,2008,0
mex,2009,0
mex,2010,0
mex,2011,0
mex,2012,0
mex,2013,866997321
mex,2014,1001831236
mex,2015,810619117
mex,2016,653519183
mex,2017,806222560
mex,2018,999848929
mex,2019,981248256
mex,2020,898705958
mhl,2005,3470887.10433
mhl,2006,3616436.13876
mhl,2007,3843304.76065
mhl,2008,4070087.61802
mhl,2009,4432601.27822
mhl,2010,7881811.21128
mhl,2011,9237557.15635
mhl,2012,23120296.33308
mhl,2013,23658445.15423
mhl,2014,23818965.82073
mhl,2015,18452182.37
mhl,2016,19452182.37
mhl,2017,22766242
mhl,2018,23766242
mkd,1996,850000
mkd,1997,380000
mkd,1998,20661702
mkd,1999,11999652
mkd,2000,14208225
mkd,2001,20520593
mkd,2002,23265150
mkd,2003,16067713
mkd,2004,16158268
mkd,2005,15545106
mkd,2006,17848735
mkd,2007,24875466
mkd,2008,32975259
mkd,2009,26302033
mkd,2010,22611970
mkd,2011,24692250
mkd,2012,23859882
mkd,2013,24438824
mkd,2014,23991042
mkd,2015,19890647
mkd,2016,24250401
mkd,2017,27449618
mkd,2018,24903445
mkd,2019,21972421
mkd,2020,27313816
mli,1975,11548534.39
mli,1976,7825888.634
mli,1977,6186917.782
mli,1978,11965122.22
mli,1979,19509063.72
mli,1980,18932262.42
mli,1981,15272431.37
mli,1982,14454989.43
mli,1983,13121085.17
mli,1984,11671637.54
mli,1985,28713695.53
mli,1986,37827827.45
mli,1987,43921443.94
mli,1988,39886085.51
mli,1989,42067871.09
mli,1990,45396983.18267
mli,1991,51221716.12533
mli,1992,69174791.01385
mli,1993,55727702.53705
mli,1994,36635136.8408
mli,1995,42231927.23073
mli,1996,22679982.17469
mli,1997,21436793.82996
mli,1998,32302640.35391
mli,1999,29814886.92562
mli,2000,26321101.80214
mli,2001,23287998.97325
mli,2002,30323325.25928
mli,2003,57610085.88826
mli,2004,63903029.96676
mli,2005,69331201.31786
mli,2006,57163062.4688
mli,2007,82667944.95145
mli,2008,104777689.44726
mli,2009,166904464.49431
mli,2010,175881367.81199
mli,2011,128945474.53809
mli,2012,110782358.12104
mli,2013,133904127.16722
mli,2014,147305718.76513
mli,2015,132857139.96443
mli,2016,160270860.90887
mli,2017,155032631.68638
mli,2018,206961471.63363
mlt,1971,3193259.478
mlt,1972,4193128.586
mlt,1973,4609586.239
mlt,1974,3372404.337
mlt,1975,3898297.787
mlt,1976,4939597.607
mlt,1977,3078313.589
mlt,1978,5708601.952
mlt,1979,6695120.811
mlt,1980,7526923.18
mlt,1981,7499337.196
mlt,1982,5095324.993
mlt,1983,4393579.96
mlt,1984,6073302.746
mlt,1985,4689281.94
mlt,1986,6106987
mlt,1987,8393835.068
mlt,1988,9369616.508
mlt,1989,23529918.67
mlt,1990,24796249.09531
mlt,1991,8380704.88874
mlt,1992,5129759.50333
mlt,1993,1852000.40458
mlt,1994,2915952.69118
mlt,1995,8721485.07701
mlt,1996,9272450.78805
mlt,1997,9008069.09785
mlt,1998,6890502.57027
mlt,1999,9880053.66965
mlt,2000,8403735.63113
mlt,2001,8422550.22755
mlt,2002,9392415.87765
mlt,2003,11531928.03621
mlt,2004,376040942.06691
mlt,2005,192227232.53
mlt,2006,222752000.26288
mlt,2007,258535693.76
mlt,2008,1320344847.97603
mlt,2009,1863673779.12366
mlt,2010,1611546408.52253
mlt,2011,1107824808.09916
mlt,2012,1050328347.06857
mlt,2013,1107797475.77742
mlt,2014,1112989947.39356
mlt,2015,403791052.2355
mlt,2016,450710172.11523
mlt,2017,477225666.6022
mlt,2018,512942111.13197
mlt,2019,500603170.266
mlt,2020,516356111.7702
mmr,1987,75017.8397
mmr,1988,418023.3479
mmr,2000,13781411.5192
mmr,2001,13974440.85003
mmr,2002,23043884.54858
mmr,2003,22610100.90499
mmr,2004,24271990.02914
mmr,2005,18816238.29603
mmr,2006,31369185.55366
mmr,2011,0
mmr,2013,419356298.14641
mmr,2014,565941089.77878
mmr,2015,382264665.65137
mmr,2016,297721233.56843
mmr,2017,96325534.8527
mmr,2018,151129018.57394
mmr,2019,178868962.97166
mne,2007,27087488.49094
mne,2008,27271060.01542
mne,2009,25942628.6791
mne,2010,32630767.41613
mne,2011,43510270.64702
mne,2012,52603848.25258
mne,2013,64263246.51794
mne,2014,72165183.95082
mne,2015,53639764.5481
mne,2016,59921997.92099
mne,2017,70433308.38948
mne,2018,110740637.01459
mne,2019,123350542.04518
mne,2020,98244951.67858
mng,1998,3000000
mng,1999,1886587.69309
mng,2000,4596293.69565
mng,2001,6393861.89258
mng,2002,16460011.80185
mng,2003,19014124.1399
mng,2004,49094956.62516
mng,2005,40422531.016
mng,2006,76579020
mng,2007,90323100
mng,2008,172184896.74637
mng,2009,83443648.91823
mng,2010,169098104.27113
mng,2011,312199055.15508
mng,2012,531374750.34132
mng,2013,441381964.0482
mng,2014,336940233.60539
mng,2015,227551598.29578
mng,2016,170934427.0664
mng,2017,183097762.13654
mng,2018,216788387.33297
mng,2019,233421699.20412
mng,2020,145842925.53911
moz,1980,25299999.24
moz,1981,29399999.62
moz,1982,23600000.38
moz,1983,19899999.62
moz,1984,25700000.76
moz,1985,25000000
moz,1986,23000000
moz,1987,25000000
moz,1988,25299999.24
moz,1989,27500000
moz,1990,25399999.62
moz,1991,29600000.38
moz,1992,26600000.38
moz,1993,21299999.24
moz,1994,19399999.62
moz,1995,20600000.38
moz,1996,15699999.81
moz,1997,22899999.62
moz,1998,31100000.38
moz,1999,139800003.1
moz,2000,156199996.9
moz,2001,64189277.65
moz,2002,49908393.86
moz,2003,29506679.53
moz,2004,20255369.19
moz,2005,24484791.324
moz,2006,26098008.42
moz,2007,45250476.6075
moz,2008,56837736.4293
moz,2009,65747044.09164
moz,2010,53681013.21117
moz,2011,41487242.70242
moz,2012,96201741.86279
moz,2013,99836837.31322
moz,2014,193870444.79722
moz,2015,190566935.10661
moz,2016,98477390.9082
moz,2017,219143648.08533
moz,2018,209479738.37071
moz,2019,202255973.93651
moz,2020,211095590.99252
mrt,1975,21529199.6
mrt,1976,24965433.12
mrt,1977,22330886.84
mrt,1978,21164365.77
mrt,1979,32227489.47
mrt,1980,32582595.83
mrt,1981,21678888.32
mrt,1982,31505239.49
mrt,1983,27129261.02
mrt,1984,24105323.79
mrt,1985,24220016.48
mrt,1986,29243698.12
mrt,1987,32228664.4
mrt,1988,34041610.72
mrt,1989,32498104.1
mrt,1990,31224801.20086
mrt,1991,29373061.47353
mrt,1992,30392953.89061
mrt,1993,22830023.38463
mrt,1994,24907950.63726
mrt,1995,14433413.39053
mrt,1996,12235677.06752
mrt,1997,11550619.01835
mrt,1998,9619270.37507
mrt,2012,239832472.01935
mrt,2013,255109256.17697
mrt,2014,188556446.70459
mrt,2015,171581503.0344
mrt,2017,53064260.45231
mrt,2018,26581211.44994
mrt,2019,10091814.77533
mrt,2020,38619252.22609
mus,1976,897998.5714
mus,1977,908085.3462
mus,1978,1622514.009
mus,1979,1109682.918
mus,1980,1561627.388
mus,1981,1342801.332
mus,1982,919747.4122
mus,1983,1110522.628
mus,1984,797082.1857
mus,1985,841833.5319
mus,1986,1113886.833
mus,1987,1785961.509
mus,1988,1116260.409
mus,1989,852472.0669
mus,1990,605511.4865
mus,1991,1597208.5
mus,1992,1413590.312
mus,1993,1473252.654
mus,1994,1336275.578
mus,1995,1092813.373
mus,1996,780028.2836
mus,1997,522385.18
mus,1998,791909.2178
mus,1999,476458.7879
mus,2001,6343698.7264
mus,2002,8120378.6414
mus,2003,9114165.11956
mus,2004,9332633.79971
mus,2005,9247006.09311
mus,2006,10072841.97664
mus,2007,9947909.84909
mus,2008,12740006.74649
mus,2009,10257767.09945
mus,2010,8458860.23576
mus,2011,9445395.35554
mus,2012,8187835.34215
mus,2013,8310946.43769
mus,2014,700782846.64811
mus,2015,599739064.39545
mus,2016,599031731.59797
mus,2017,581452822.99223
mus,2018,747332851.20329
mus,2019,822789626.7047
mus,2020,691477554.69401
mwi,1978,118519.2093
mwi,1979,122417.3158
mwi,1980,246276.4084
mwi,1981,223389.0444
mwi,1982,189482.0333
mwi,1983,85123.5315
mwi,1984,212257.1468
mwi,1985,116340.1678
mwi,1986,53732.4324
mwi,1987,45274.6302
mwi,1988,234255.9695
mwi,1989,398619.4432
mwi,1990,36645.04812
mwi,1991,35672.08436
mwi,1992,138762.63737
mwi,1993,136277.58533
mwi,1994,583764.14555
mwi,1995,804776.75351
mwi,1996,1175819.91665
mwi,1997,996705.52034
mwi,1998,1408954.59624
mwi,1999,821082.46416
mwi,2000,424876.61955
mwi,2001,623014.70045
mwi,2002,448161.69012
mwi,2003,6976454.73493
mwi,2004,7315991.8295
mwi,2005,7336575.79355
mwi,2006,7338187.33199
mwi,2007,10185949.30604
mwi,2008,10385587.03877
mwi,2009,13316725.89462
mwi,2010,14907784.67519
mwi,2011,17450252.15809
mwi,2012,17793232.82061
mwi,2013,16452845.57542
mwi,2014,18552017.83505
mwi,2015,20001245.98571
mwi,2016,7593224.62248
mwi,2017,9601317.26625
mwi,2018,14979831.89702
mwi,2019,32074022.96419
mwi,2020,36875742.73547
mys,1974,4569877.625
mys,1975,4595236.301
mys,1976,5901852.131
mys,1977,10563594.82
mys,1978,19429702.76
mys,1979,12337546.35
mys,1980,18834266.66
mys,1981,16926164.63
mys,1982,15414973.26
mys,1983,14647280.69
mys,1984,14507337.57
mys,1985,12887419.7
mys,1986,21305923.46
mys,1987,130971176.1
mys,1988,182145660.4
mys,1989,183842422.5
mys,1990,182263505.70729
mys,1991,153814452.98296
mys,1992,186858410.26413
mys,1993,210947925.38737
mys,1994,105553699.65082
mys,1995,1329258289.97916
mys,1996,1424913327.7092
mys,1997,2074156577.78975
mys,1998,2924032489.24988
mys,1999,483684210.52632
mys,2000,598947368.42105
mys,2001,633947368.42105
mys,2002,3826315789.47369
mys,2003,3463789473.68421
mys,2004,5064289473.68421
mys,2005,5679210083.08879
mys,2006,5596604811.25662
mys,2007,6388479680.05251
mys,2008,6785527867.84035
mys,2009,6528552507.83215
mys,2010,8628262709.43889
mys,2011,9421625636.37394
mys,2012,8958203380.43879
mys,2013,8981934821.52686
mys,2014,10192344889.7404
mys,2015,10482814888.6086
mys,2016,10105146887.5383
mys,2017,9393881493.64421
mys,2018,10915511979.3011
mys,2019,11397960819.8498
mys,2020,9089686975.64348
nam,1990,25856862.87456
nam,1991,22308211.84834
nam,1992,17286029.14256
nam,1993,13342548.32829
nam,1994,11152421.59158
nam,1995,11165991.42286
nam,1996,10769071.83045
nam,1997,16558297.46848
nam,1998,10491501.20569
nam,1999,9132202.34487
nam,2000,8662483.85741
nam,2001,7840079.55339
nam,2002,8012240.68885
nam,2003,14718444.71355
nam,2004,17134910.97689
nam,2005,18283122.4081
nam,2006,19662580.34205
nam,2007,15549449.88081
nam,2008,42431706.07977
nam,2009,67788579.32119
nam,2010,81636368.36273
nam,2011,111952120.71448
nam,2012,103503168.55136
nam,2013,83084221.89642
nam,2014,131231613.48264
nam,2015,71439738.98426
nam,2016,49880620.51768
nam,2017,68481234.3549
nam,2018,57922969.99584
nam,2019,95556581.89646
nam,2020,104742907.8785
ncl,2002,19251381.25796
ncl,2003,20741126.24202
ncl,2004,21164224.95875
ncl,2005,27668228.61572
ncl,2006,50185772.12081
ncl,2007,55565417.89842
ncl,2008,67950370.49924
ncl,2009,92403339.0568
ncl,2010,82719576.33532
ncl,2011,87380356.22459
ncl,2012,68282196.61264
ncl,2013,61223808.27481
ncl,2014,47883853.15425
ncl,2015,28730855.73826
ncl,2016,59857716.32596
ner,1974,17569248.2
ner,1975,20334753.04
ner,1976,20225946.43
ner,1977,21849588.39
ner,1978,34011966.71
ner,1979,45373851.78
ner,1980,53417377.47
ner,1981,47948074.34
ner,1982,48370960.24
ner,1983,43454410.55
ner,1984,40738594.06
ner,1985,48911220.55
ner,1986,72848884.58
ner,1987,65576049.8
ner,1988,68931083.68
ner,1989,56333957.67
ner,1990,66479400.93903
ner,1991,65379469.35748
ner,1992,64901897.04134
ner,1993,61300472.79075
ner,1994,46539591.97785
ner,1995,28640779.49196
ner,1996,33392471.60042
ner,1997,19975350.00507
ner,1998,20961035.34746
ner,1999,18520409.414
ner,2000,11906371.47635
ner,2001,10338645.34211
ner,2002,6398897.74398
ner,2003,9061947.44592
ner,2004,24911914.55111
ner,2005,29323385.07123
ner,2006,29292207.868
ner,2007,18036756.84923
ner,2008,22392374.60139
ner,2009,25299099.26332
ner,2010,72250231.51924
ner,2011,111656559.03978
ner,2012,90688150.38156
ner,2013,91514546.31098
ner,2014,147282876.83013
ner,2015,101269765.47369
ner,2016,109142182.17983
ner,2017,169749529.42502
ner,2018,184458102.93842
ner,2019,178579848.55422
ner,2020,395522247.26769
nga,1977,198541626
nga,1978,253434753.4
nga,1979,355955932.6
nga,1980,523061462.4
nga,1981,484047332.8
nga,1982,427641510
nga,1983,408608459.5
nga,1984,332669097.9
nga,1985,297614349.4
nga,1986,149898284.9
nga,1987,21663145.07
nga,1988,37029144.29
nga,1989,28785829.54
nga,1990,8853591.75516
nga,1991,53510676.98921
nga,1992,34802542.93569
nga,1993,2310583.52763
nga,1994,3500636.47936
nga,1995,1463817.39249
nga,1996,547300.15504
nga,1997,1164844.85612
nga,1998,1328093.31967
nga,1999,9400236.73868
nga,2000,1052141.64908
nga,2001,593358.4312
nga,2002,903977.97998
nga,2003,11562241.3615
nga,2004,20855603.80629
nga,2005,68030269.68968
nga,2006,101560829.6304
nga,2007,54006296.49401
nga,2008,58148760.58027
nga,2009,47035790.56959
nga,2010,47474692.66455
nga,2011,75506157.76619
nga,2012,38702386.73016
nga,2013,50482639.36506
nga,2014,54615715.5825
nga,2015,1035451150
nga,2016,744771120.37037
nga,2017,275345845.07817
nga,2018,67676279.78562
nga,2019,90600080.52519
nga,2020,92101664.90519
nic,1977,4599999.905
nic,1978,5099999.905
nic,1979,4000000
nic,1980,2000000
nic,1981,4199999.809
nic,1982,2000000
nic,1983,2599999.905
nic,2006,0
nic,2007,0
nic,2008,1200000
nic,2009,1200000
nic,2010,1200000
nic,2011,1300000
nic,2012,1500000
nic,2013,1300000
nic,2014,1300000
nic,2015,1600000
nic,2016,1600000
nic,2017,1600000
nic,2018,1600000
nic,2019,1600000
nic,2020,1600000
nld,1970,181215469.4
nld,1971,243088134.8
nld,1972,308894805.9
nld,1973,402334350.6
nld,1974,467887573.2
nld,1975,478802337.6
nld,1976,507218383.8
nld,1977,543714599.6
nld,1978,666613037.1
nld,1979,763429077.1
nld,1980,970156738.3
nld,1981,884096984.9
nld,1982,872030090.3
nld,1983,736433776.9
nld,1984,647414856
nld,1985,657619140.6
nld,1986,885802612.3
nld,1987,1245937622
nld,1988,1162909790
nld,1989,1193692749
nld,1990,921032391.2927
nld,1991,947883470.0154
nld,1992,1305924813.8151
nld,1993,1180055165.66405
nld,1994,1163632822.7581
nld,1995,1505896052.21904
nld,1996,1443366470.20318
nld,1997,1391005515.4812
nld,1998,1423421396.42055
nld,1999,1506537684.65393
nld,2000,1447233059.54823
nld,2001,1534123315.33718
nld,2002,1641973257.92312
nld,2003,2470743132.39574
nld,2004,4194545716.26985
nld,2005,4544867969.05266
nld,2006,6078723965.96518
nld,2007,10084061727.4015
nld,2008,12696526891.9218
nld,2009,11672005382.1803
nld,2010,9395852984.41558
nld,2011,10252485040.6859
nld,2012,9572511982.90325
nld,2013,9685792160.46933
nld,2014,8282700724.51772
nld,2015,10199272550.1808
nld,2016,10484244241.4052
nld,2017,11295433035.5015
nld,2018,12933529695.3846
nld,2019,14058971209.7944
nld,2020,13560994131.9843
nld_curacao,2011,132882681.56425
nld_curacao,2012,135195530.72626
nld_curacao,2013,117022346.36872
nld_curacao,2014,121039106.14525
nld_curacao,2015,130206703.91061
nld_curacao,2016,127391061.45251
nld_curacao,2017,141776536.31285
nld_curacao,2018,140578526.2514
nld_curacao,2019,130951692.7486
nld_curacao,2020,117872715.44693
nor,1975,12653072.36
nor,1976,14296213.15
nor,1977,66100570.68
nor,1978,72999969.48
nor,1979,92032424.93
nor,1980,109972061.2
nor,1981,133439346.3
nor,1982,139730178.8
nor,1983,126913864.1
nor,1984,108805236.8
nor,1985,143537109.4
nor,1986,181133026.1
nor,1987,238485809.3
nor,1988,226984314
nor,1989,250673156.7
nor,1990,216797373.04937
nor,1991,309144752.15285
nor,1992,446375352.4854
nor,1993,531989185.89373
nor,1994,474738581.02255
nor,1995,603073709.95956
nor,1996,647206936.92177
nor,1997,703252851.98745
nor,1998,745710304.63551
nor,1999,957723859.36987
nor,2000,1059510253.66112
nor,2001,1022440563.25367
nor,2002,922870428.8478
nor,2003,1430077423.31357
nor,2004,1749216384.60009
nor,2005,2174008490.80832
nor,2006,2596882572.17891
nor,2007,3577067724.4382
nor,2008,4750013567.77492
nor,2009,4174095053.5958
nor,2010,4118496971.95049
nor,2011,4427035713.50554
nor,2012,5099595368.73623
nor,2013,5799187010.92116
nor,2014,5941154711.73783
nor,2015,4578256592.99854
nor,2016,4162485626.49775
nor,2017,4025198596.09662
nor,2018,4410935943.39499
nor,2019,4619086160.04778
nor,2020,3871363610.04613
npl,1993,3005676.36732
npl,1994,8713303.282
npl,1995,9062518.96971
npl,1996,17992224.688
npl,1997,21802417.28294
npl,1998,24058675.42089
npl,1999,26947867.60168
npl,2000,16732552.40649
npl,2001,24304800.7464
npl,2002,34089615.1014
npl,2003,26189754.76236
npl,2004,63611104.50054
npl,2005,65787634.35107
npl,2006,79166536.16841
npl,2007,3953399.49795
npl,2008,5286468.44302
npl,2009,12297855.76763
npl,2010,32360885.5159
npl,2011,39162790.85801
npl,2012,50325791.47201
npl,2013,27772183.88039
npl,2014,9103367.60371
npl,2015,9494425.81339
npl,2016,20054323.5822
npl,2017,33435192.62645
npl,2018,49426302.08604
npl,2019,60035162.84613
npl,2020,44143198.96499
nru,2008,2149091.22936
nru,2009,2018158.30839
nru,2010,2109414.89704
nru,2011,6092052.43265
nru,2012,7119703.29381
nru,2013,16834211.81516
nru,2014,19082583.62629
nru,2015,18192164.77565
nru,2016,25288098.92732
nru,2017,16371270.92692
nru,2018,9997005.96476
nzl,1972,52588798.52
nzl,1973,77360290.53
nzl,1974,109029518.1
nzl,1975,99722793.58
nzl,1976,95532958.98
nzl,1977,98999168.4
nzl,1978,129610900.9
nzl,1979,140009857.2
nzl,1980,150951782.2
nzl,1981,192109329.2
nzl,1982,134221740.7
nzl,1983,131855194.1
nzl,1984,121539619.4
nzl,1985,126944213.9
nzl,1986,171737396.2
nzl,1987,241905807.5
nzl,1988,347438751.2
nzl,1989,352945709.2
nzl,1990,366592132.6
nzl,1991,349928283.7
nzl,1992,310627380.4
nzl,1993,290843261.7
nzl,1994,349057525.6
nzl,1995,427224151.6
nzl,1996,604967346.2
nzl,1997,683438781.7
nzl,1998,436495086.7
nzl,1999,469204010
nzl,2000,187155232.67975
nzl,2001,215634248.81708
nzl,2002,310921690.52868
nzl,2003,381769864.81508
nzl,2004,457332000.67681
nzl,2005,647307740.20882
nzl,2006,552021852.4284
nzl,2007,622559549.78757
nzl,2008,624258402.72449
nzl,2009,524453998.20957
nzl,2010,533917798.42541
