geo,time,pa_nus_pppc_rf
mys,1992,0.38185
mys,1993,0.38375
mys,1994,0.38304
mys,1995,0.40685
mys,1996,0.41295
mys,1997,0.37483
mys,1998,0.28873
mys,1999,0.2941
mys,2000,0.31314
mys,2001,0.30157
mys,2002,0.30617
mys,2003,0.3105
mys,2004,0.32053
mys,2005,0.33955
mys,2006,0.3538
mys,2007,0.38561
mys,2008,0.43029
mys,2009,0.37995
mys,2010,0.44082
mys,2011,0.47913
mys,2012,0.47061
mys,2013,0.46725
mys,2014,0.45998
mys,2015,0.40139
mys,2016,0.38432
mys,2017,0.3848
mys,2018,0.40298
mys,2019,0.38594
mys,2020,0.37289
nam,1990,0.55009
nam,1991,0.52842
nam,1992,0.54877
nam,1993,0.51635
nam,1994,0.53816
nam,1995,0.5505
nam,1996,0.52529
nam,1997,0.51574
nam,1998,0.46025
nam,1999,0.4384
nam,2000,0.42009
nam,2001,0.36849
nam,2002,0.32592
nam,2003,0.45153
nam,2004,0.52541
nam,2005,0.54503
nam,2006,0.54543
nam,2007,0.55684
nam,2008,0.51815
nam,2009,0.53245
nam,2010,0.63474
nam,2011,0.64815
nam,2012,0.63614
nam,2013,0.55386
nam,2014,0.52257
nam,2015,0.4605
nam,2016,0.43607
nam,2017,0.52767
nam,2018,0.541
nam,2019,0.48982
nam,2020,0.44948
ner,1990,0.5733
ner,1991,0.52106
ner,1992,0.51473
ner,1993,0.45183
ner,1994,0.27574
ner,1995,0.31317
ner,1996,0.321
ner,1997,0.29572
ner,1998,0.3069
ner,1999,0.29109
ner,2000,0.25458
ner,2001,0.25368
ner,2002,0.27044
ner,2003,0.31702
ner,2004,0.34079
ner,2005,0.35893
ner,2006,0.35687
ner,2007,0.40602
ner,2008,0.47071
ner,2009,0.46158
ner,2010,0.44874
ner,2011,0.47985
ner,2012,0.4572
ner,2013,0.49015
ner,2014,0.49417
ner,2015,0.42273
ner,2016,0.43371
ner,2017,0.44512
ner,2018,0.4643
ner,2019,0.43419
ner,2020,0.44065
nga,1990,0.25658
nga,1991,0.2248
nga,1992,0.2044
nga,1993,0.11835
nga,1994,0.14387
nga,1995,0.18366
nga,1996,0.20064
nga,1997,0.20417
nga,1998,0.19735
nga,1999,0.2103
nga,2000,0.22912
nga,2001,0.22564
nga,2002,0.24816
nga,2003,0.24963
nga,2004,0.28538
nga,2005,0.33579
nga,2006,0.41194
nga,2007,0.43936
nga,2008,0.49718
nga,2009,0.39689
nga,2010,0.48487
nga,2011,0.50533
nga,2012,0.54663
nga,2013,0.56678
nga,2014,0.56272
nga,2015,0.49527
nga,2016,0.41569
nga,2017,0.37927
nga,2018,0.38413
nga,2019,0.41659
nga,2020,0.40434
nic,1990,0.40518
nic,1991,0.37973
nic,1992,0.44536
nic,1993,0.42791
nic,1994,0.41124
nic,1995,0.40761
nic,1996,0.39166
nic,1997,0.37711
nic,1998,0.37966
nic,1999,0.36628
nic,2000,0.36199
nic,2001,0.35857
nic,2002,0.34384
nic,2003,0.33546
nic,2004,0.33776
nic,2005,0.3426
nic,2006,0.3416
nic,2007,0.34749
nic,2008,0.3772
nic,2009,0.37806
nic,2010,0.37775
nic,2011,0.3884
nic,2012,0.39758
nic,2013,0.39295
nic,2014,0.39138
nic,2015,0.38721
nic,2016,0.37014
nic,2017,0.35962
nic,2018,0.34336
nic,2019,0.33908
nic,2020,0.34207
nld,1990,1.11094
nld,1991,1.07923
nld,1992,1.14982
nld,1993,1.08048
nld,1994,1.10181
nld,1995,1.24855
nld,1996,1.18353
nld,1997,1.02627
nld,1998,1.00638
nld,1999,0.96597
nld,2000,0.82252
nld,2001,0.81062
nld,2002,0.85183
nld,2003,1.04689
nld,2004,1.12921
nld,2005,1.11612
nld,2006,1.09478
nld,2007,1.17889
nld,2008,1.24687
nld,2009,1.18326
nld,2010,1.13222
nld,2011,1.16377
nld,2012,1.05919
nld,2013,1.06006
nld,2014,1.07449
nld,2015,0.89868
nld,2016,0.88048
nld,2017,0.88358
nld,2018,0.9173
nld,2019,0.88936
nld,2020,0.88407
nld_curacao,2011,0.74001
nld_curacao,2012,0.78651
nld_curacao,2013,0.78942
nld_curacao,2014,0.79821
nld_curacao,2015,0.79518
nld_curacao,2016,0.78826
nld_curacao,2017,0.76377
nld_curacao,2018,0.76514
nld_curacao,2019,0.77168
nld_curacao,2020,0.78201
nor,1990,1.53069
nor,1991,1.46126
nor,1992,1.48087
nor,1993,1.29627
nor,1994,1.27375
nor,1995,1.4324
nor,1996,1.39166
nor,1997,1.28035
nor,1998,1.23423
nor,1999,1.19035
nor,2000,1.03235
nor,2001,1.02061
nor,2002,1.13439
nor,2003,1.29904
nor,2004,1.35379
nor,2005,1.39778
nor,2006,1.36905
nor,2007,1.52224
nor,2008,1.57079
nor,2009,1.44457
nor,2010,1.51406
nor,2011,1.62058
nor,2012,1.55343
nor,2013,1.53691
nor,2014,1.47238
nor,2015,1.23169
nor,2016,1.19546
nor,2017,1.1787
nor,2018,1.17848
nor,2019,1.13354
nor,2020,1.07478
npl,1990,0.23982
npl,1991,0.23576
npl,1992,0.19204
npl,1993,0.19438
npl,1994,0.19541
npl,1995,0.20019
npl,1996,0.19175
npl,1997,0.19508
npl,1998,0.18488
npl,1999,0.18093
npl,2000,0.18189
npl,2001,0.17296
npl,2002,0.17131
npl,2003,0.16928
npl,2004,0.18093
npl,2005,0.18953
npl,2006,0.19797
npl,2007,0.21286
npl,2008,0.23909
npl,2009,0.23259
npl,2010,0.27306
npl,2011,0.34943
npl,2012,0.32096
npl,2013,0.3047
npl,2014,0.28665
npl,2015,0.30096
npl,2016,0.30088
npl,2017,0.29408
npl,2018,0.30498
npl,2019,0.29004
npl,2020,0.28817
nru,2010,0.79623
nru,2011,0.98467
nru,2012,1.27302
nru,2013,0.97331
nru,2014,0.80231
nru,2015,0.63363
nru,2016,0.69775
nru,2017,0.79685
nru,2018,0.83177
nru,2019,0.78228
nru,2020,0.73781
nzl,1990,0.9192
nzl,1991,0.83946
nzl,1992,0.79034
nzl,1993,0.82014
nzl,1994,0.89362
nzl,1995,0.97125
nzl,1996,1.01756
nzl,1997,0.91279
nzl,1998,0.76178
nzl,1999,0.74454
nzl,2000,0.63407
nzl,2001,0.61677
nzl,2002,0.72402
nzl,2003,0.91408
nzl,2004,1.01312
nzl,2005,1.08076
nzl,2006,0.96033
nzl,2007,1.1059
nzl,2008,1.0478
nzl,2009,0.91943
nzl,2010,1.07861
nzl,2011,1.17388
nzl,2012,1.21173
nzl,2013,1.1858
nzl,2014,1.1952
nzl,2015,1.03071
nzl,2016,1.00312
nzl,2017,1.01673
nzl,2018,1.01716
nzl,2019,0.94096
nzl,2020,0.93145
omn,1990,0.27931
omn,1991,0.24721
omn,1992,0.24478
omn,1993,0.22623
omn,1994,0.2205
omn,1995,0.21976
omn,1996,0.23182
omn,1997,0.22265
omn,1998,0.19078
omn,1999,0.20882
omn,2000,0.23981
omn,2001,0.22396
omn,2002,0.23084
omn,2003,0.25008
omn,2004,0.2752
omn,2005,0.32685
omn,2006,0.36049
omn,2007,0.38007
omn,2008,0.49865
omn,2009,0.37052
omn,2010,0.42352
omn,2011,0.48075
omn,2012,0.49142
omn,2013,0.49587
omn,2014,0.51872
omn,2015,0.51517
omn,2016,0.50539
omn,2017,0.52026
omn,2018,0.56767
omn,2019,0.54285
omn,2020,0.46546
pak,1990,0.2545
pak,1991,0.26719
pak,1992,0.25988
pak,1993,0.2644
pak,1994,0.25188
pak,1995,0.27254
pak,1996,0.26656
pak,1997,0.25562
pak,1998,0.24554
pak,1999,0.23643
pak,2000,0.21633
pak,2001,0.1981
pak,2002,0.19125
pak,2003,0.20385
pak,2004,0.21676
pak,2005,0.21986
pak,2006,0.23376
pak,2007,0.24108
pak,2008,0.25951
pak,2009,0.24762
pak,2010,0.25381
pak,2011,0.29171
pak,2012,0.29813
pak,2013,0.2946
pak,2014,0.29518
pak,2015,0.31024
pak,2016,0.3103
pak,2017,0.32047
pak,2018,0.30541
pak,2019,0.26316
pak,2020,0.24702
pan,1990,0.51645
pan,1991,0.50202
pan,1992,0.51568
pan,1993,0.52164
pan,1994,0.52953
pan,1995,0.52107
pan,1996,0.50688
pan,1997,0.50599
pan,1998,0.50535
pan,1999,0.50235
pan,2000,0.48524
pan,2001,0.4797
pan,2002,0.48013
pan,2003,0.4767
pan,2004,0.47333
pan,2005,0.46706
pan,2006,0.46227
pan,2007,0.4719
pan,2008,0.49774
pan,2009,0.52593
pan,2010,0.53334
pan,2011,0.55296
pan,2012,0.57401
pan,2013,0.57132
pan,2014,0.55884
pan,2015,0.53834
pan,2016,0.51544
pan,2017,0.49747
pan,2018,0.48908
pan,2019,0.48136
pan,2020,0.46709
per,1990,0.35621
per,1991,0.4383
per,1992,0.45124
per,1993,0.40563
per,1994,0.45565
per,1995,0.49354
per,1996,0.48863
per,1997,0.47447
per,1998,0.4496
per,1999,0.39486
per,2000,0.38776
per,2001,0.37919
per,2002,0.37267
per,2003,0.3766
per,2004,0.39722
per,2005,0.41288
per,2006,0.43435
per,2007,0.44926
per,2008,0.47648
per,2009,0.46881
per,2010,0.52232
per,2011,0.56022
per,2012,0.60635
per,2013,0.59816
per,2014,0.57973
per,2015,0.53828
per,2016,0.51651
per,2017,0.53656
per,2018,0.5316
per,2019,0.52456
per,2020,0.51579
phl,1990,0.30786
phl,1991,0.30665
phl,1992,0.34838
phl,1993,0.34194
phl,1994,0.37828
phl,1995,0.40972
phl,1996,0.425
phl,1997,0.39467
phl,1998,0.31068
phl,1999,0.34069
phl,2000,0.3119
phl,2001,0.27937
phl,2002,0.28326
phl,2003,0.27321
phl,2004,0.27249
phl,2005,0.28472
phl,2006,0.31184
phl,2007,0.34836
phl,2008,0.38132
phl,2009,0.36143
phl,2010,0.39413
phl,2011,0.41783
phl,2012,0.42788
phl,2013,0.4341
phl,2014,0.42518
phl,2015,0.41758
phl,2016,0.39898
phl,2017,0.3846
phl,2018,0.37292
phl,2019,0.3751
phl,2020,0.39319
plw,2000,0.77754
plw,2001,0.76666
plw,2002,0.75779
plw,2003,0.72561
plw,2004,0.72299
plw,2005,0.7776
plw,2006,0.76551
plw,2007,0.75547
plw,2008,0.7841
plw,2009,0.78786
plw,2010,0.77056
plw,2011,0.74924
plw,2012,0.77991
plw,2013,0.8259
plw,2014,0.8338
plw,2015,0.89129
plw,2016,0.92875
plw,2017,0.90149
plw,2018,0.87944
plw,2019,0.84824
plw,2020,0.87268
png,1990,0.76075
png,1991,0.79017
png,1992,0.7844
png,1993,0.73657
png,1994,0.75301
png,1995,0.64266
png,1996,0.65141
png,1997,0.63772
png,1998,0.50304
png,1999,0.44671
png,2000,0.45383
png,2001,0.38903
png,2002,0.37344
png,2003,0.4231
png,2004,0.44541
png,2005,0.50327
png,2006,0.54248
png,2007,0.56552
png,2008,0.65651
png,2009,0.60738
png,2010,0.66861
png,2011,0.78407
png,2012,0.8704
png,2013,0.82255
png,2014,0.77649
png,2015,0.67545
png,2016,0.60552
png,2017,0.6289
png,2018,0.65289
png,2019,0.63028
png,2020,0.64321
pol,1990,0.28005
pol,1991,0.37753
pol,1992,0.39727
pol,1993,0.38086
pol,1994,0.40857
pol,1995,0.47998
pol,1996,0.50116
pol,1997,0.46137
pol,1998,0.4762
pol,1999,0.43802
pol,2000,0.4218
pol,2001,0.44886
pol,2002,0.44113
pol,2003,0.46398
pol,2004,0.50034
pol,2005,0.57722
pol,2006,0.5963
pol,2007,0.6698
pol,2008,0.76467
pol,2009,0.59907
pol,2010,0.59855
pol,2011,0.60801
pol,2012,0.55156
pol,2013,0.5575
pol,2014,0.5602
pol,2015,0.46826
pol,2016,0.4395
pol,2017,0.46116
pol,2018,0.4841
pol,2019,0.46548
pol,2020,0.45914
pri,1990,0.64499
pri,1991,0.64338
pri,1992,0.64525
pri,1993,0.6422
pri,1994,0.64876
pri,1995,0.65306
pri,1996,0.6664
pri,1997,0.66342
pri,1998,0.69776
pri,1999,0.69796
pri,2000,0.70519
pri,2001,0.72804
pri,2002,0.73498
pri,2003,0.75346
pri,2004,0.72422
pri,2005,0.74863
pri,2006,0.76655
pri,2007,0.77474
pri,2008,0.80982
pri,2009,0.84374
pri,2010,0.85482
pri,2011,0.85718
pri,2012,0.85766
pri,2013,0.85954
pri,2014,0.86042
pri,2015,0.87498
pri,2016,0.8917
pri,2017,0.90528
pri,2018,0.89983
pri,2019,0.90555
pri,2020,0.91535
prt,1990,0.66968
prt,1991,0.70362
prt,1992,0.82053
prt,1993,0.72256
prt,1994,0.7352
prt,1995,0.81821
prt,1996,0.81683
prt,1997,0.73315
prt,1998,0.73106
prt,1999,0.7041
prt,2000,0.61062
prt,2001,0.60102
prt,2002,0.6355
prt,2003,0.75765
prt,2004,0.84106
prt,2005,0.8264
prt,2006,0.80378
prt,2007,0.88645
prt,2008,0.93562
prt,2009,0.87499
prt,2010,0.82608
prt,2011,0.8673
prt,2012,0.77781
prt,2013,0.7751
prt,2014,0.76903
prt,2015,0.64901
prt,2016,0.6325
prt,2017,0.65034
prt,2018,0.67459
prt,2019,0.645
prt,2020,0.6494
pry,1990,0.2554
pry,1991,0.28685
pry,1992,0.28261
pry,1993,0.26647
pry,1994,0.26896
pry,1995,0.28393
pry,1996,0.2965
pry,1997,0.28449
pry,1998,0.26125
pry,1999,0.24916
pry,2000,0.25001
pry,2001,0.23667
pry,2002,0.19739
pry,2003,0.19855
pry,2004,0.2325
pry,2005,0.2463
pry,2006,0.28529
pry,2007,0.35041
pry,2008,0.44495
pry,2009,0.40207
pry,2010,0.43588
pry,2011,0.50739
pry,2012,0.51755
pry,2013,0.53667
pry,2014,0.53414
pry,2015,0.47132
pry,2016,0.44218
pry,2017,0.45104
pry,2018,0.44023
pry,2019,0.40923
pry,2020,0.38266
pse,1994,0.57217
pse,1995,0.60404
pse,1996,0.6087
pse,1997,0.57508
pse,1998,0.53813
pse,1999,0.5144
pse,2000,0.55569
pse,2001,0.55651
pse,2002,0.556
pse,2003,0.53426
pse,2004,0.49499
pse,2005,0.48031
pse,2006,0.49134
pse,2007,0.50132
pse,2008,0.57539
pse,2009,0.58162
pse,2010,0.65078
pse,2011,0.67202
pse,2012,0.61194
pse,2013,0.64712
pse,2014,0.60835
pse,2015,0.54954
pse,2016,0.55946
pse,2017,0.56553
pse,2018,0.5506
pse,2019,0.56177
pse,2020,0.56938
qat,2000,0.3096
qat,2001,0.28795
qat,2002,0.292
qat,2003,0.33591
qat,2004,0.36998
qat,2005,0.46839
qat,2006,0.49265
qat,2007,0.53239
qat,2008,0.64182
qat,2009,0.4827
qat,2010,0.51044
qat,2011,0.59135
qat,2012,0.60067
qat,2013,0.61528
qat,2014,0.64972
qat,2015,0.67807
qat,2016,0.68786
qat,2017,0.64449
qat,2018,0.70751
qat,2019,0.66413
qat,2020,0.55713
rou,1990,0.31847
rou,1991,0.26306
rou,1992,0.24423
rou,1993,0.24659
rou,1994,0.265
rou,1995,0.30413
rou,1996,0.2843
rou,1997,0.28348
rou,1998,0.33412
rou,1999,0.28587
rou,2000,0.28384
rou,2001,0.27999
rou,2002,0.29598
rou,2003,0.35442
rou,2004,0.38875
rou,2005,0.48093
rou,2006,0.4982
rou,2007,0.61023
rou,2008,0.62179
rou,2009,0.51396
rou,2010,0.48386
rou,2011,0.50844
rou,2012,0.45084
rou,2013,0.48266
rou,2014,0.4862
rou,2015,0.41513
rou,2016,0.39341
rou,2017,0.39817
rou,2018,0.42257
rou,2019,0.40478
rou,2020,0.40235
rus,1990,0.43508
rus,1991,0.4442
rus,1992,0.45156
rus,1993,0.45653
rus,1994,0.46423
rus,1995,0.47491
rus,1996,0.47916
rus,1997,0.48028
rus,1998,0.33574
rus,1999,0.22501
rus,2000,0.25956
rus,2001,0.28532
rus,2002,0.29581
rus,2003,0.32148
rus,2004,0.40114
rus,2005,0.45029
rus,2006,0.46406
rus,2007,0.54668
rus,2008,0.57704
rus,2009,0.44161
rus,2010,0.52098
rus,2011,0.62772
rus,2012,0.63451
rus,2013,0.61267
rus,2014,0.54716
rus,2015,0.38667
rus,2016,0.36078
rus,2017,0.41349
rus,2018,0.39163
rus,2019,0.38368
rus,2020,0.33968
rwa,1990,0.71417
rwa,1991,0.53118
rwa,1992,0.52067
rwa,1993,0.53781
rwa,1994,0.40458
rwa,1995,0.50298
rwa,1996,0.46817
rwa,1997,0.54113
rwa,1998,0.52814
rwa,1999,0.46979
rwa,2000,0.40668
rwa,2001,0.35409
rwa,2002,0.30785
rwa,2003,0.32166
rwa,2004,0.32401
rwa,2005,0.35463
rwa,2006,0.3566
rwa,2007,0.39558
rwa,2008,0.44423
rwa,2009,0.45456
rwa,2010,0.45183
rwa,2011,0.46085
rwa,2012,0.48713
rwa,2013,0.46842
rwa,2014,0.43568
rwa,2015,0.41621
rwa,2016,0.39565
rwa,2017,0.391
rwa,2018,0.36637
rwa,2019,0.35325
rwa,2020,0.3604
sau,1990,0.22596
sau,1991,0.21363
sau,1992,0.20825
sau,1993,0.20004
sau,1994,0.198
sau,1995,0.20522
sau,1996,0.21733
sau,1997,0.2209
sau,1998,0.18776
sau,1999,0.2119
sau,2000,0.22996
sau,2001,0.22132
sau,2002,0.23085
sau,2003,0.23189
sau,2004,0.25078
sau,2005,0.29243
sau,2006,0.31687
sau,2007,0.33439
sau,2008,0.38577
sau,2009,0.32269
sau,2010,0.37381
sau,2011,0.42303
sau,2012,0.44005
sau,2013,0.44439
sau,2014,0.43901
sau,2015,0.42435
sau,2016,0.43705
sau,2017,0.43974
sau,2018,0.47885
sau,2019,0.47274
sau,2020,0.43008
sdn,1990,0.29509
sdn,1991,0.24347
sdn,1992,0.13807
sdn,1993,0.16286
sdn,1994,0.2274
sdn,1995,0.22714
sdn,1996,0.13732
sdn,1997,0.15805
sdn,1998,0.14431
sdn,1999,0.131
sdn,2000,0.13826
sdn,2001,0.16288
sdn,2002,0.17456
sdn,2003,0.18985
sdn,2004,0.21939
sdn,2005,0.26592
sdn,2006,0.31171
sdn,2007,0.377
sdn,2008,0.38842
sdn,2009,0.31566
sdn,2010,0.34317
sdn,2011,0.32407
sdn,2012,0.2732
sdn,2013,0.30235
sdn,2014,0.29449
sdn,2015,0.29984
sdn,2016,0.2249
sdn,2017,0.21995
sdn,2018,0.16554
sdn,2019,0.14044
sdn,2020,0.11742
sen,1990,0.63246
sen,1991,0.58497
sen,1992,0.60452
sen,1993,0.55247
sen,1994,0.36979
sen,1995,0.43153
sen,1996,0.4307
sen,1997,0.37819
sen,1998,0.38028
sen,1999,0.35743
sen,2000,0.30695
sen,2001,0.31163
sen,2002,0.33006
sen,2003,0.38406
sen,2004,0.41071
sen,2005,0.41717
sen,2006,0.42046
sen,2007,0.47636
sen,2008,0.54267
sen,2009,0.50212
sen,2010,0.47933
sen,2011,0.51199
sen,2012,0.48104
sen,2013,0.50053
sen,2014,0.4934
sen,2015,0.41034
sen,2016,0.41285
sen,2017,0.42501
sen,2018,0.43024
sen,2019,0.40819
sen,2020,0.42018
sgp,1990,0.49797
sgp,1991,0.56792
sgp,1992,0.59702
sgp,1993,0.60826
sgp,1994,0.65182
sgp,1995,0.70966
sgp,1996,0.71111
sgp,1997,0.6706
sgp,1998,0.58053
sgp,1999,0.5448
sgp,2000,0.54416
sgp,2001,0.50306
sgp,2002,0.49112
sgp,2003,0.48671
sgp,2004,0.50843
sgp,2005,0.51026
sgp,2006,0.52839
sgp,2007,0.57459
sgp,2008,0.59203
sgp,2009,0.58848
sgp,2010,0.62736
sgp,2011,0.67319
sgp,2012,0.67686
sgp,2013,0.68634
sgp,2014,0.68183
sgp,2015,0.6398
sgp,2016,0.63576
sgp,2017,0.6416
sgp,2018,0.66294
sgp,2019,0.63994
sgp,2020,0.60696
slb,1990,0.6195
slb,1991,0.59931
slb,1992,0.61463
slb,1993,0.62644
slb,1994,0.63529
slb,1995,0.65865
slb,1996,0.69233
slb,1997,0.70785
slb,1998,0.60066
slb,1999,0.63443
slb,2000,0.62292
slb,2001,0.64574
slb,2002,0.55334
slb,2003,0.51893
slb,2004,0.53441
slb,2005,0.58898
slb,2006,0.61578
slb,2007,0.66103
slb,2008,0.69082
slb,2009,0.70367
slb,2010,0.73685
slb,2011,0.83426
slb,2012,0.91157
slb,2013,0.91742
slb,2014,0.92666
slb,2015,0.8858
slb,2016,0.87321
slb,2017,0.87571
slb,2018,0.8731
slb,2019,0.84516
slb,2020,0.85932
sle,1990,0.19382
sle,1991,0.21992
sle,1992,0.23147
sle,1993,0.25218
sle,1994,0.29868
sle,1995,0.30363
sle,1996,0.31692
sle,1997,0.29864
sle,1998,0.22945
sle,1999,0.22973
sle,2000,0.20014
sle,2001,0.35861
sle,2002,0.32096
sle,2003,0.31873
sle,2004,0.30434
sle,2005,0.3218
sle,2006,0.34229
sle,2007,0.35322
sle,2008,0.38157
sle,2009,0.35944
sle,2010,0.35432
sle,2011,0.37262
sle,2012,0.40295
sle,2013,0.41043
sle,2014,0.3998
sle,2015,0.37073
sle,2016,0.31405
sle,2017,0.30402
sle,2018,0.31516
sle,2019,0.29357
sle,2020,0.29493
slv,1990,0.31236
slv,1991,0.32456
slv,1992,0.32818
slv,1993,0.34813
slv,1994,0.37427
slv,1995,0.40664
slv,1996,0.42561
slv,1997,0.43229
slv,1998,0.44556
slv,1999,0.44358
slv,2000,0.44808
slv,2001,0.45299
slv,2002,0.45268
slv,2003,0.4576
slv,2004,0.45772
slv,2005,0.46282
slv,2006,0.46866
slv,2007,0.4764
slv,2008,0.48381
slv,2009,0.47988
slv,2010,0.4869
slv,2011,0.50512
slv,2012,0.52412
slv,2013,0.51032
slv,2014,0.49619
slv,2015,0.48772
slv,2016,0.47346
slv,2017,0.46253
slv,2018,0.45935
slv,2019,0.45563
slv,2020,0.45112
smr,1999,0.80407
smr,2000,0.69758
smr,2001,0.69302
smr,2002,0.73746
smr,2003,0.87366
smr,2004,0.9579
smr,2005,0.93964
smr,2006,0.93856
smr,2007,0.97754
smr,2008,1.05522
smr,2009,1.00319
smr,2010,0.95981
smr,2011,0.98866
smr,2012,0.91805
smr,2013,0.96457
smr,2014,0.91675
smr,2015,0.76712
smr,2016,0.76282
smr,2017,0.77121
smr,2018,0.80313
smr,2019,0.75262
som,2013,0.43175
som,2014,0.40182
som,2015,0.35686
som,2016,0.34329
som,2017,0.35628
som,2018,0.33703
som,2019,0.33914
som,2020,0.3518
srb,1995,0.45774
srb,1996,0.5483
srb,1997,0.59131
srb,1998,0.42879
srb,1999,0.465
srb,2000,0.15198
srb,2001,0.26647
srb,2002,0.31612
srb,2003,0.39308
srb,2004,0.4127
srb,2005,0.40521
srb,2006,0.42928
srb,2007,0.5205
srb,2008,0.56214
srb,2009,0.49219
srb,2010,0.44814
srb,2011,0.49532
srb,2012,0.43175
srb,2013,0.46176
srb,2014,0.45022
srb,2015,0.37438
srb,2016,0.36355
srb,2017,0.37882
srb,2018,0.40933
srb,2019,0.39406
srb,2020,0.40488
ssd,2008,0.5736
ssd,2009,0.45444
ssd,2010,0.50835
ssd,2011,0.5331
ssd,2012,0.77658
ssd,2013,0.84767
ssd,2014,0.88453
ssd,2015,0.9068
stp,2001,0.28487
stp,2002,0.30717
stp,2003,0.33917
stp,2004,0.35702
stp,2005,0.385
stp,2006,0.35835
stp,2007,0.35306
stp,2008,0.40356
stp,2009,0.3906
stp,2010,0.37897
stp,2011,0.41857
stp,2012,0.45033
stp,2013,0.47145
stp,2014,0.46381
stp,2015,0.41297
stp,2016,0.4371
stp,2017,0.45885
stp,2018,0.47773
stp,2019,0.4761
stp,2020,0.50489
sur,1990,0.20533
sur,1991,0.26481
sur,1992,0.23285
sur,1993,0.24579
sur,1994,0.32867
sur,1995,0.33157
sur,1996,0.36343
sur,1997,0.36328
sur,1998,0.42221
sur,1999,0.33418
sur,2000,0.34232
sur,2001,0.28301
sur,2002,0.33671
sur,2003,0.36234
sur,2004,0.37877
sur,2005,0.42476
sur,2006,0.46364
sur,2007,0.48029
sur,2008,0.54425
sur,2009,0.57515
sur,2010,0.60936
sur,2011,0.57086
sur,2012,0.58289
sur,2013,0.55915
sur,2014,0.54874
sur,2015,0.53272
sur,2016,0.3899
sur,2017,0.34433
sur,2018,0.35649
sur,2019,0.34542
sur,2020,0.2938
svk,1992,0.40725
svk,1993,0.41546
svk,1994,0.46745
svk,1995,0.55437
svk,1996,0.55258
svk,1997,0.51027
svk,1998,0.52138
svk,1999,0.52693
svk,2000,0.477
svk,2001,0.46199
svk,2002,0.49313
svk,2003,0.61574
svk,2004,0.70217
svk,2005,0.70256
svk,2006,0.69635
svk,2007,0.75892
svk,2008,0.79043
svk,2009,0.7191
svk,2010,0.66562
svk,2011,0.7049
svk,2012,0.64823
svk,2013,0.65227
svk,2014,0.64487
svk,2015,0.54538
svk,2016,0.55699
svk,2017,0.5834
svk,2018,0.62118
svk,2019,0.60387
svk,2020,0.61444
svn,1990,0.73608
svn,1991,0.56963
svn,1992,0.5819
svn,1993,0.55937
svn,1994,0.5902
svn,1995,0.78782
svn,1996,0.75607
svn,1997,0.6841
svn,1998,0.69605
svn,1999,0.67041
svn,2000,0.5667
svn,2001,0.55307
svn,2002,0.58183
svn,2003,0.70333
svn,2004,0.75714
svn,2005,0.75878
svn,2006,0.76488
svn,2007,0.8639
svn,2008,0.93215
svn,2009,0.9003
svn,2010,0.84567
svn,2011,0.86854
svn,2012,0.7796
svn,2013,0.78413
svn,2014,0.78546
svn,2015,0.66049
svn,2016,0.6388
svn,2017,0.64409
svn,2018,0.67032
svn,2019,0.63788
svn,2020,0.64164
swe,1990,1.49865
swe,1991,1.53578
swe,1992,1.57507
swe,1993,1.1767
swe,1994,1.19224
swe,1995,1.31129
swe,1996,1.37912
swe,1997,1.22199
swe,1998,1.18189
swe,1999,1.1263
swe,2000,1.00022
swe,2001,0.91046
swe,2002,0.96678
swe,2003,1.17309
swe,2004,1.26472
swe,2005,1.26844
swe,2006,1.23492
swe,2007,1.31279
swe,2008,1.33195
swe,2009,1.16553
swe,2010,1.25211
swe,2011,1.36197
swe,2012,1.27745
swe,2013,1.31988
swe,2014,1.27203
swe,2015,1.04974
swe,2016,1.03044
swe,2017,1.03549
swe,2018,1.01994
swe,2019,0.95129
swe,2020,0.94979
swz,1990,0.38546
swz,1991,0.38002
swz,1992,0.39999
swz,1993,0.40032
swz,1994,0.40027
swz,1995,0.44771
swz,1996,0.39941
swz,1997,0.40764
swz,1998,0.36088
swz,1999,0.33919
swz,2000,0.3661
swz,2001,0.3146
swz,2002,0.2755
swz,2003,0.39952
swz,2004,0.47324
swz,2005,0.49675
swz,2006,0.47111
swz,2007,0.46306
swz,2008,0.42776
swz,2009,0.45431
swz,2010,0.53639
swz,2011,0.55806
swz,2012,0.5477
swz,2013,0.48576
swz,2014,0.45908
swz,2015,0.4176
swz,2016,0.39348
swz,2017,0.46556
swz,2018,0.47058
swz,2019,0.43416
swz,2020,0.38624
sxm,2011,0.75193
sxm,2012,0.86562
sxm,2013,0.86036
sxm,2014,0.85036
sxm,2015,0.84463
sxm,2016,0.82701
sxm,2017,0.77462
sxm,2018,0.80574
syc,1990,0.5918
syc,1991,0.56579
syc,1992,0.598
syc,1993,0.60112
syc,1994,0.60898
syc,1995,0.62836
syc,1996,0.58217
syc,1997,0.57166
syc,1998,0.56354
syc,1999,0.55841
syc,2000,0.53105
syc,2001,0.53811
syc,2002,0.58668
syc,2003,0.6192
syc,2004,0.73817
syc,2005,0.71916
syc,2006,0.70557
syc,2007,0.63276
syc,2008,0.59358
syc,2009,0.52189
syc,2010,0.55729
syc,2011,0.556
syc,2012,0.55677
syc,2013,0.66008
syc,2014,0.61534
syc,2015,0.61267
syc,2016,0.58675
syc,2017,0.58387
syc,2018,0.56738
syc,2019,0.56338
syc,2020,0.41775
