geo,time,sp_pop_totl_ma_zs
gtm,2014,49.17755
gtm,2015,49.19266
gtm,2016,49.20847
gtm,2017,49.22461
gtm,2018,49.24065
gtm,2019,49.2561
gtm,2020,49.27061
gum,1960,58.50629
gum,1961,58.00485
gum,1962,57.68838
gum,1963,57.49134
gum,1964,57.32474
gum,1965,57.13503
gum,1966,56.90175
gum,1967,56.63291
gum,1968,56.34818
gum,1969,56.04461
gum,1970,55.72578
gum,1971,55.40249
gum,1972,55.06851
gum,1973,54.71892
gum,1974,54.34678
gum,1975,53.94372
gum,1976,53.50702
gum,1977,53.05559
gum,1978,52.63628
gum,1979,52.32087
gum,1980,52.14051
gum,1981,52.10928
gum,1982,52.19052
gum,1983,52.35945
gum,1984,52.5629
gum,1985,52.76215
gum,1986,52.96071
gum,1987,53.15322
gum,1988,53.30702
gum,1989,53.37777
gum,1990,53.34687
gum,1991,53.20734
gum,1992,52.97418
gum,1993,52.69109
gum,1994,52.38785
gum,1995,52.1122
gum,1996,51.86241
gum,1997,51.6317
gum,1998,51.43163
gum,1999,51.26238
gum,2000,51.13666
gum,2001,51.05342
gum,2002,51.0094
gum,2003,50.9951
gum,2004,50.98802
gum,2005,50.97534
gum,2006,50.95462
gum,2007,50.92667
gum,2008,50.89507
gum,2009,50.85536
gum,2010,50.81755
gum,2011,50.78151
gum,2012,50.73755
gum,2013,50.6985
gum,2014,50.6537
gum,2015,50.6126
gum,2016,50.57442
gum,2017,50.54084
gum,2018,50.50552
gum,2019,50.47192
gum,2020,50.44347
guy,1960,50.09575
guy,1961,50.16325
guy,1962,50.23388
guy,1963,50.29619
guy,1964,50.33778
guy,1965,50.35414
guy,1966,50.33964
guy,1967,50.30221
guy,1968,50.25447
guy,1969,50.21366
guy,1970,50.19349
guy,1971,50.19434
guy,1972,50.21338
guy,1973,50.24325
guy,1974,50.27485
guy,1975,50.30026
guy,1976,50.31846
guy,1977,50.32869
guy,1978,50.33449
guy,1979,50.33707
guy,1980,50.33782
guy,1981,50.34014
guy,1982,50.34131
guy,1983,50.32871
guy,1984,50.28373
guy,1985,50.19593
guy,1986,50.05775
guy,1987,49.87834
guy,1988,49.67714
guy,1989,49.48892
guy,1990,49.33796
guy,1991,49.23483
guy,1992,49.17526
guy,1993,49.15792
guy,1994,49.17749
guy,1995,49.22947
guy,1996,49.31474
guy,1997,49.43158
guy,1998,49.56804
guy,1999,49.70494
guy,2000,49.83059
guy,2001,49.9376
guy,2002,50.03108
guy,2003,50.09649
guy,2004,50.12343
guy,2005,50.10641
guy,2006,50.03745
guy,2007,49.9217
guy,2008,49.79131
guy,2009,49.68544
guy,2010,49.63145
guy,2011,49.6409
guy,2012,49.70399
guy,2013,49.80198
guy,2014,49.90706
guy,2015,50.00007
guy,2016,50.07526
guy,2017,50.1379
guy,2018,50.19198
guy,2019,50.24062
guy,2020,50.28854
hkg,1960,51.53573
hkg,1961,51.57282
hkg,1962,51.61762
hkg,1963,51.65483
hkg,1964,51.6662
hkg,1965,51.64005
hkg,1966,51.58007
hkg,1967,51.4955
hkg,1968,51.38896
hkg,1969,51.26393
hkg,1970,51.12738
hkg,1971,50.96577
hkg,1972,50.78812
hkg,1973,50.64715
hkg,1974,50.61036
hkg,1975,50.71432
hkg,1976,50.97446
hkg,1977,51.34763
hkg,1978,51.74417
hkg,1979,52.05952
hkg,1980,52.23187
hkg,1981,52.24902
hkg,1982,52.14228
hkg,1983,51.95297
hkg,1984,51.73966
hkg,1985,51.5443
hkg,1986,51.37397
hkg,1987,51.21656
hkg,1988,51.07207
hkg,1989,50.93635
hkg,1990,50.80509
hkg,1991,50.68122
hkg,1992,50.56498
hkg,1993,50.44736
hkg,1994,50.31668
hkg,1995,50.16604
hkg,1996,49.995
hkg,1997,49.80844
hkg,1998,49.61005
hkg,1999,49.40361
hkg,2000,49.19096
hkg,2001,48.97057
hkg,2002,48.74159
hkg,2003,48.50678
hkg,2004,48.27133
hkg,2005,48.04054
hkg,2006,47.81668
hkg,2007,47.60077
hkg,2008,47.39658
hkg,2009,47.20689
hkg,2010,47.0338
hkg,2011,46.87898
hkg,2012,46.74167
hkg,2013,46.6175
hkg,2014,46.50068
hkg,2015,46.38703
hkg,2016,46.2761
hkg,2017,46.1695
hkg,2018,46.06756
hkg,2019,45.97115
hkg,2020,45.88064
hnd,1960,50.16403
hnd,1961,50.13549
hnd,1962,50.10679
hnd,1963,50.07759
hnd,1964,50.04706
hnd,1965,50.01524
hnd,1966,49.98201
hnd,1967,49.94816
hnd,1968,49.91469
hnd,1969,49.88214
hnd,1970,49.85177
hnd,1971,49.82308
hnd,1972,49.79643
hnd,1973,49.77224
hnd,1974,49.7511
hnd,1975,49.7332
hnd,1976,49.71879
hnd,1977,49.70725
hnd,1978,49.69816
hnd,1979,49.69104
hnd,1980,49.68521
hnd,1981,49.68064
hnd,1982,49.67721
hnd,1983,49.67459
hnd,1984,49.67246
hnd,1985,49.67078
hnd,1986,49.66948
hnd,1987,49.66849
hnd,1988,49.6679
hnd,1989,49.66795
hnd,1990,49.6685
hnd,1991,49.66969
hnd,1992,49.67156
hnd,1993,49.67431
hnd,1994,49.67833
hnd,1995,49.68366
hnd,1996,49.69031
hnd,1997,49.69813
hnd,1998,49.70725
hnd,1999,49.71787
hnd,2000,49.72994
hnd,2001,49.7433
hnd,2002,49.75787
hnd,2003,49.77319
hnd,2004,49.78891
hnd,2005,49.80481
hnd,2006,49.82066
hnd,2007,49.83644
hnd,2008,49.85172
hnd,2009,49.86591
hnd,2010,49.8787
hnd,2011,49.88993
hnd,2012,49.89985
hnd,2013,49.90879
hnd,2014,49.91731
hnd,2015,49.92575
hnd,2016,49.9342
hnd,2017,49.94257
hnd,2018,49.95066
hnd,2019,49.95831
hnd,2020,49.96543
hrv,1960,48.02219
hrv,1961,48.06784
hrv,1962,48.12131
hrv,1963,48.17788
hrv,1964,48.23067
hrv,1965,48.27479
hrv,1966,48.30865
hrv,1967,48.33394
hrv,1968,48.35314
hrv,1969,48.37056
hrv,1970,48.38864
hrv,1971,48.40839
hrv,1972,48.42854
hrv,1973,48.44716
hrv,1974,48.46134
hrv,1975,48.46924
hrv,1976,48.47078
hrv,1977,48.46699
hrv,1978,48.45897
hrv,1979,48.44849
hrv,1980,48.4369
hrv,1981,48.42356
hrv,1982,48.40899
hrv,1983,48.39658
hrv,1984,48.39064
hrv,1985,48.39395
hrv,1986,48.40805
hrv,1987,48.43059
hrv,1988,48.45593
hrv,1989,48.4759
hrv,1990,48.48483
hrv,1991,48.48129
hrv,1992,48.46719
hrv,1993,48.443
hrv,1994,48.41052
hrv,1995,48.37147
hrv,1996,48.32516
hrv,1997,48.27201
hrv,1998,48.21817
hrv,1999,48.17186
hrv,2000,48.13936
hrv,2001,48.12361
hrv,2002,48.1228
hrv,2003,48.1326
hrv,2004,48.14542
hrv,2005,48.15631
hrv,2006,48.16406
hrv,2007,48.17034
hrv,2008,48.17319
hrv,2009,48.17123
hrv,2010,48.16376
hrv,2011,48.14899
hrv,2012,48.12775
hrv,2013,48.10558
hrv,2014,48.08968
hrv,2015,48.08565
hrv,2016,48.09511
hrv,2017,48.11692
hrv,2018,48.14738
hrv,2019,48.18089
hrv,2020,48.21347
hti,1960,49.07816
hti,1961,49.09395
hti,1962,49.10488
hti,1963,49.11218
hti,1964,49.11745
hti,1965,49.12178
hti,1966,49.12581
hti,1967,49.12922
hti,1968,49.13122
hti,1969,49.13069
hti,1970,49.12702
hti,1971,49.12012
hti,1972,49.111
hti,1973,49.10114
hti,1974,49.09313
hti,1975,49.08809
hti,1976,49.08683
hti,1977,49.08865
hti,1978,49.09275
hti,1979,49.09812
hti,1980,49.10399
hti,1981,49.11006
hti,1982,49.11657
hti,1983,49.12348
hti,1984,49.13103
hti,1985,49.13902
hti,1986,49.14758
hti,1987,49.15652
hti,1988,49.16545
hti,1989,49.17369
hti,1990,49.18103
hti,1991,49.18731
hti,1992,49.1927
hti,1993,49.19767
hti,1994,49.20261
hti,1995,49.20796
hti,1996,49.21371
hti,1997,49.21983
hti,1998,49.22626
hti,1999,49.23282
hti,2000,49.23951
hti,2001,49.24616
hti,2002,49.25291
hti,2003,49.26
hti,2004,49.26769
hti,2005,49.27618
hti,2006,49.28537
hti,2007,49.295
hti,2008,49.30493
hti,2009,49.31497
hti,2010,49.32494
hti,2011,49.3351
hti,2012,49.34526
hti,2013,49.35418
hti,2014,49.36015
hti,2015,49.36235
hti,2016,49.36008
hti,2017,49.35442
hti,2018,49.34779
hti,2019,49.34349
hti,2020,49.34382
hun,1960,48.21778
hun,1961,48.22508
hun,1962,48.25225
hun,1963,48.29237
hun,1964,48.33479
hun,1965,48.37158
hun,1966,48.4015
hun,1967,48.42652
hun,1968,48.44612
hun,1969,48.46046
hun,1970,48.46973
hun,1971,48.47247
hun,1972,48.46873
hun,1973,48.46146
hun,1974,48.45494
hun,1975,48.45176
hun,1976,48.45374
hun,1977,48.45909
hun,1978,48.46315
hun,1979,48.45929
hun,1980,48.4431
hun,1981,48.41251
hun,1982,48.36951
hun,1983,48.31859
hun,1984,48.26667
hun,1985,48.21886
hun,1986,48.17726
hun,1987,48.14043
hun,1988,48.10566
hun,1989,48.06863
hun,1990,48.02644
hun,1991,47.97851
hun,1992,47.92665
hun,1993,47.87309
hun,1994,47.82062
hun,1995,47.77142
hun,1996,47.7261
hun,1997,47.68421
hun,1998,47.64558
hun,1999,47.60947
hun,2000,47.57562
hun,2001,47.54399
hun,2002,47.51512
hun,2003,47.48979
hun,2004,47.46902
hun,2005,47.45354
hun,2006,47.44345
hun,2007,47.43849
hun,2008,47.43823
hun,2009,47.44204
hun,2010,47.44929
hun,2011,47.4599
hun,2012,47.47367
hun,2013,47.48957
hun,2014,47.50614
hun,2015,47.52252
hun,2016,47.53808
hun,2017,47.55294
hun,2018,47.56757
hun,2019,47.58288
hun,2020,47.5996
idn,1960,49.68821
idn,1961,49.70544
idn,1962,49.7231
idn,1963,49.74069
idn,1964,49.7577
idn,1965,49.77375
idn,1966,49.78873
idn,1967,49.80268
idn,1968,49.81583
idn,1969,49.82847
idn,1970,49.84083
idn,1971,49.85289
idn,1972,49.86463
idn,1973,49.87606
idn,1974,49.88725
idn,1975,49.89821
idn,1976,49.90966
idn,1977,49.92169
idn,1978,49.93314
idn,1979,49.94253
idn,1980,49.94929
idn,1981,49.95124
idn,1982,49.94969
idn,1983,49.95111
idn,1984,49.96358
idn,1985,49.99132
idn,1986,50.03759
idn,1987,50.09739
idn,1988,50.15727
idn,1989,50.19995
idn,1990,50.21479
idn,1991,50.19848
idn,1992,50.15784
idn,1993,50.1049
idn,1994,50.05581
idn,1995,50.02168
idn,1996,50.00493
idn,1997,50.00204
idn,1998,50.01053
idn,1999,50.02617
idn,2000,50.04582
idn,2001,50.06881
idn,2002,50.09582
idn,2003,50.12652
idn,2004,50.16072
idn,2005,50.19782
idn,2006,50.23798
idn,2007,50.27975
idn,2008,50.31922
idn,2009,50.35152
idn,2010,50.37356
idn,2011,50.38401
idn,2012,50.38446
idn,2013,50.37837
idn,2014,50.37053
idn,2015,50.36427
idn,2016,50.36041
idn,2017,50.35794
idn,2018,50.35612
idn,2019,50.35362
idn,2020,50.34953
ind,1960,51.60491
ind,1961,51.63004
ind,1962,51.65386
ind,1963,51.6761
ind,1964,51.69649
ind,1965,51.71486
ind,1966,51.7311
ind,1967,51.74536
ind,1968,51.75798
ind,1969,51.76942
ind,1970,51.77996
ind,1971,51.78991
ind,1972,51.79918
ind,1973,51.80717
ind,1974,51.81312
ind,1975,51.81669
ind,1976,51.81779
ind,1977,51.81707
ind,1978,51.81581
ind,1979,51.81559
ind,1980,51.81744
ind,1981,51.82162
ind,1982,51.82775
ind,1983,51.8354
ind,1984,51.84392
ind,1985,51.85286
ind,1986,51.8621
ind,1987,51.87173
ind,1988,51.88174
ind,1989,51.89218
ind,1990,51.903
ind,1991,51.91418
ind,1992,51.92554
ind,1993,51.93679
ind,1994,51.94754
ind,1995,51.95755
ind,1996,51.96667
ind,1997,51.97495
ind,1998,51.9826
ind,1999,51.9899
ind,2000,51.99703
ind,2001,52.00398
ind,2002,52.01058
ind,2003,52.0166
ind,2004,52.02171
ind,2005,52.02571
ind,2006,52.02862
ind,2007,52.03048
ind,2008,52.03104
ind,2009,52.03005
ind,2010,52.02738
ind,2011,52.02294
ind,2012,52.01696
ind,2013,52.00997
ind,2014,52.00273
ind,2015,51.99573
ind,2016,51.98911
ind,2017,51.98271
ind,2018,51.97646
ind,2019,51.97017
ind,2020,51.96367
irl,1960,50.26951
irl,1961,50.23503
irl,1962,50.21637
irl,1963,50.20855
irl,1964,50.20525
irl,1965,50.20165
irl,1966,50.1962
irl,1967,50.19009
irl,1968,50.18448
irl,1969,50.18153
irl,1970,50.18271
irl,1971,50.18722
irl,1972,50.19353
irl,1973,50.20108
irl,1974,50.20898
irl,1975,50.21629
irl,1976,50.22329
irl,1977,50.22886
irl,1978,50.23044
irl,1979,50.22395
irl,1980,50.20708
irl,1981,50.17931
irl,1982,50.14186
irl,1983,50.09743
irl,1984,50.04893
irl,1985,49.99909
irl,1986,49.94817
irl,1987,49.89643
irl,1988,49.84564
irl,1989,49.7986
irl,1990,49.75728
irl,1991,49.72292
irl,1992,49.69629
irl,1993,49.67692
irl,1994,49.66359
irl,1995,49.65559
irl,1996,49.65125
irl,1997,49.65038
irl,1998,49.65688
irl,1999,49.67514
irl,2000,49.70721
irl,2001,49.75482
irl,2002,49.81306
irl,2003,49.86974
irl,2004,49.90874
irl,2005,49.92046
irl,2006,49.90274
irl,2007,49.86171
irl,2008,49.80562
irl,2009,49.74505
irl,2010,49.6877
irl,2011,49.63311
irl,2012,49.58006
irl,2013,49.53424
irl,2014,49.5029
irl,2015,49.49132
irl,2016,49.5023
irl,2017,49.53309
irl,2018,49.57449
irl,2019,49.61432
irl,2020,49.6446
irn,1960,51.31954
irn,1961,51.33951
irn,1962,51.35683
irn,1963,51.37109
irn,1964,51.38178
irn,1965,51.38873
irn,1966,51.39258
irn,1967,51.39415
irn,1968,51.39359
irn,1969,51.39109
irn,1970,51.38709
irn,1971,51.3789
irn,1972,51.36726
irn,1973,51.35935
irn,1974,51.36392
irn,1975,51.38487
irn,1976,51.42627
irn,1977,51.48103
irn,1978,51.52965
irn,1979,51.54846
irn,1980,51.52487
irn,1981,51.45654
irn,1982,51.3563
irn,1983,51.24468
irn,1984,51.14597
irn,1985,51.07447
irn,1986,51.03189
irn,1987,51.01079
irn,1988,51.00372
irn,1989,51.00097
irn,1990,50.99616
irn,1991,50.98878
irn,1992,50.98077
irn,1993,50.97154
irn,1994,50.96082
irn,1995,50.94863
irn,1996,50.93282
irn,1997,50.91332
irn,1998,50.89433
irn,1999,50.88143
irn,2000,50.87751
irn,2001,50.88706
irn,2002,50.90652
irn,2003,50.92165
irn,2004,50.91385
irn,2005,50.87216
irn,2006,50.7896
irn,2007,50.67525
irn,2008,50.55334
irn,2009,50.45628
irn,2010,50.40526
irn,2011,50.40818
irn,2012,50.45398
irn,2013,50.52179
irn,2014,50.5826
irn,2015,50.61667
irn,2016,50.61905
irn,2017,50.59752
irn,2018,50.56087
irn,2019,50.52216
irn,2020,50.49043
irq,1960,50.29836
irq,1961,50.36585
irq,1962,50.43304
irq,1963,50.49908
irq,1964,50.56278
irq,1965,50.62335
irq,1966,50.68001
irq,1967,50.73235
irq,1968,50.78043
irq,1969,50.82481
irq,1970,50.86569
irq,1971,50.90126
irq,1972,50.93111
irq,1973,50.95813
irq,1974,50.98594
irq,1975,51.0156
irq,1976,51.05056
irq,1977,51.08706
irq,1978,51.11159
irq,1979,51.10786
irq,1980,51.06742
irq,1981,50.98768
irq,1982,50.87815
irq,1983,50.75691
irq,1984,50.64634
irq,1985,50.56107
irq,1986,50.50411
irq,1987,50.4698
irq,1988,50.45208
irq,1989,50.44216
irq,1990,50.4339
irq,1991,50.4269
irq,1992,50.42298
irq,1993,50.42124
irq,1994,50.42103
irq,1995,50.42196
irq,1996,50.42292
irq,1997,50.42383
irq,1998,50.4261
irq,1999,50.43162
irq,2000,50.44128
irq,2001,50.45556
irq,2002,50.47311
irq,2003,50.49089
irq,2004,50.50524
irq,2005,50.51406
irq,2006,50.51675
irq,2007,50.51475
irq,2008,50.51063
irq,2009,50.50801
irq,2010,50.50915
irq,2011,50.51442
irq,2012,50.52266
irq,2013,50.53293
irq,2014,50.54411
irq,2015,50.55551
irq,2016,50.56718
irq,2017,50.5793
irq,2018,50.59132
irq,2019,50.6027
irq,2020,50.61291
isl,1960,50.52681
isl,1961,50.5366
isl,1962,50.54211
isl,1963,50.54586
isl,1964,50.54583
isl,1965,50.5452
isl,1966,50.55003
isl,1967,50.55039
isl,1968,50.55667
isl,1969,50.55874
isl,1970,50.55938
isl,1971,50.55603
isl,1972,50.55448
isl,1973,50.54863
isl,1974,50.53672
isl,1975,50.52481
isl,1976,50.50482
isl,1977,50.48523
isl,1978,50.45952
isl,1979,50.43476
isl,1980,50.40963
isl,1981,50.38042
isl,1982,50.35559
isl,1983,50.33027
isl,1984,50.30735
isl,1985,50.28706
isl,1986,50.26664
isl,1987,50.25035
isl,1988,50.23563
isl,1989,50.22383
isl,1990,50.20977
isl,1991,50.2003
isl,1992,50.19239
isl,1993,50.18237
isl,1994,50.17161
isl,1995,50.15451
isl,1996,50.12919
isl,1997,50.10286
isl,1998,50.07374
isl,1999,50.05146
isl,2000,50.04261
isl,2001,50.04065
isl,2002,50.05064
isl,2003,50.06824
isl,2004,50.10031
isl,2005,50.14171
isl,2006,50.19701
isl,2007,50.26099
isl,2008,50.32153
isl,2009,50.36433
isl,2010,50.37803
isl,2011,50.36124
isl,2012,50.31661
isl,2013,50.25948
isl,2014,50.20603
isl,2015,50.17154
isl,2016,50.1624
isl,2017,50.16851
isl,2018,50.18829
isl,2019,50.20986
isl,2020,50.22857
isr,1960,50.73954
isr,1961,50.69624
isr,1962,50.64231
isr,1963,50.5873
isr,1964,50.54205
isr,1965,50.51202
isr,1966,50.49912
isr,1967,50.49738
isr,1968,50.49754
isr,1969,50.48659
isr,1970,50.45718
isr,1971,50.40886
isr,1972,50.34716
isr,1973,50.27809
isr,1974,50.2097
isr,1975,50.14606
isr,1976,50.08674
isr,1977,50.03119
isr,1978,49.98343
isr,1979,49.94839
isr,1980,49.92886
isr,1981,49.92471
isr,1982,49.93251
isr,1983,49.94772
isr,1984,49.96475
isr,1985,49.97866
isr,1986,49.99075
isr,1987,50.00014
isr,1988,49.99644
isr,1989,49.96758
isr,1990,49.90738
isr,1991,49.81484
isr,1992,49.69913
isr,1993,49.57795
isr,1994,49.47092
isr,1995,49.38927
isr,1996,49.33429
isr,1997,49.30069
isr,1998,49.28358
isr,1999,49.27642
isr,2000,49.27432
isr,2001,49.27737
isr,2002,49.28659
isr,2003,49.29921
isr,2004,49.31246
isr,2005,49.3246
isr,2006,49.33405
isr,2007,49.34165
isr,2008,49.35059
isr,2009,49.36518
isr,2010,49.3878
isr,2011,49.41934
isr,2012,49.45788
isr,2013,49.501
isr,2014,49.54503
isr,2015,49.58747
isr,2016,49.62743
isr,2017,49.66542
isr,2018,49.70187
isr,2019,49.73755
isr,2020,49.77294
ita,1960,48.61547
ita,1961,48.62156
ita,1962,48.6262
ita,1963,48.6308
ita,1964,48.63744
ita,1965,48.64738
ita,1966,48.6609
ita,1967,48.67683
ita,1968,48.69315
ita,1969,48.70718
ita,1970,48.71699
ita,1971,48.72256
ita,1972,48.72439
ita,1973,48.72184
ita,1974,48.71425
ita,1975,48.70151
ita,1976,48.68255
ita,1977,48.65842
ita,1978,48.63378
ita,1979,48.61484
ita,1980,48.60574
ita,1981,48.60845
ita,1982,48.62094
ita,1983,48.63835
ita,1984,48.65369
ita,1985,48.66195
ita,1986,48.66145
ita,1987,48.6537
ita,1988,48.64085
ita,1989,48.62634
ita,1990,48.6126
ita,1991,48.60112
ita,1992,48.59099
ita,1993,48.57963
ita,1994,48.56332
ita,1995,48.53987
ita,1996,48.50664
ita,1997,48.46578
ita,1998,48.42579
ita,1999,48.39863
ita,2000,48.39224
ita,2001,48.41181
ita,2002,48.45255
ita,2003,48.50069
ita,2004,48.53741
ita,2005,48.55036
ita,2006,48.53456
ita,2007,48.49612
ita,2008,48.44735
ita,2009,48.40612
ita,2010,48.38504
ita,2011,48.38778
ita,2012,48.40964
ita,2013,48.44487
ita,2014,48.48457
ita,2015,48.52238
ita,2016,48.55715
ita,2017,48.59075
ita,2018,48.62333
ita,2019,48.65564
ita,2020,48.68812
jam,1960,48.13316
jam,1961,48.01828
jam,1962,47.91023
jam,1963,47.83331
jam,1964,47.81582
jam,1965,47.87431
jam,1966,48.01839
jam,1967,48.23315
jam,1968,48.47823
jam,1969,48.69998
jam,1970,48.86111
jam,1971,48.94939
jam,1972,48.97976
jam,1973,48.97737
jam,1974,48.97841
jam,1975,49.00664
jam,1976,49.06559
jam,1977,49.14419
jam,1978,49.23712
jam,1979,49.33364
jam,1980,49.42555
jam,1981,49.51475
jam,1982,49.6014
jam,1983,49.67234
jam,1984,49.71195
jam,1985,49.7115
jam,1986,49.66624
jam,1987,49.5839
jam,1988,49.485
jam,1989,49.39808
jam,1990,49.34326
jam,1991,49.32598
jam,1992,49.33965
jam,1993,49.37722
jam,1994,49.42819
jam,1995,49.48406
jam,1996,49.54607
jam,1997,49.61427
jam,1998,49.67745
jam,1999,49.72133
jam,2000,49.73711
jam,2001,49.71866
jam,2002,49.67204
jam,2003,49.61343
jam,2004,49.56593
jam,2005,49.54533
jam,2006,49.55697
jam,2007,49.59445
jam,2008,49.64572
jam,2009,49.69335
jam,2010,49.72531
jam,2011,49.73825
jam,2012,49.73675
jam,2013,49.72467
jam,2014,49.70914
jam,2015,49.69519
jam,2016,49.6833
jam,2017,49.67191
jam,2018,49.66017
jam,2019,49.64662
jam,2020,49.63057
jor,1960,52.27392
jor,1961,52.26559
jor,1962,52.24633
jor,1963,52.21641
jor,1964,52.17479
jor,1965,52.1241
jor,1966,52.06987
jor,1967,52.01752
jor,1968,51.96691
jor,1969,51.91536
jor,1970,51.86192
jor,1971,51.80299
jor,1972,51.74245
jor,1973,51.69512
jor,1974,51.67878
jor,1975,51.70418
jor,1976,51.77178
jor,1977,51.87218
jor,1978,51.99505
jor,1979,52.12482
jor,1980,52.2499
jor,1981,52.36844
jor,1982,52.47825
jor,1983,52.56739
jor,1984,52.62347
jor,1985,52.64173
jor,1986,52.61901
jor,1987,52.56351
jor,1988,52.49307
jor,1989,52.42943
jor,1990,52.38611
jor,1991,52.36747
jor,1992,52.36469
jor,1993,52.36285
jor,1994,52.3442
jor,1995,52.29919
jor,1996,52.22338
jor,1997,52.12345
jor,1998,52.01319
jor,1999,51.91212
jor,2000,51.83275
jor,2001,51.78034
jor,2002,51.74672
jor,2003,51.7162
jor,2004,51.66843
jor,2005,51.59178
jor,2006,51.48747
jor,2007,51.36614
jor,2008,51.2377
jor,2009,51.11364
jor,2010,51.0017
jor,2011,50.9027
jor,2012,50.81612
jor,2013,50.74427
jor,2014,50.68858
jor,2015,50.64882
jor,2016,50.6237
jor,2017,50.61162
jor,2018,50.61032
jor,2019,50.61739
jor,2020,50.63127
jpn,1960,49.22314
jpn,1961,49.22505
jpn,1962,49.22509
jpn,1963,49.22485
jpn,1964,49.22633
jpn,1965,49.23083
jpn,1966,49.23875
jpn,1967,49.24959
jpn,1968,49.26261
jpn,1969,49.27672
jpn,1970,49.29104
jpn,1971,49.30545
jpn,1972,49.31985
jpn,1973,49.33342
jpn,1974,49.34524
jpn,1975,49.35469
jpn,1976,49.36147
jpn,1977,49.36572
jpn,1978,49.36788
jpn,1979,49.36862
jpn,1980,49.3684
jpn,1981,49.36744
jpn,1982,49.3655
jpn,1983,49.36212
jpn,1984,49.35661
jpn,1985,49.34858
jpn,1986,49.33777
jpn,1987,49.32454
jpn,1988,49.30984
jpn,1989,49.295
jpn,1990,49.28088
jpn,1991,49.26796
jpn,1992,49.25586
jpn,1993,49.24366
jpn,1994,49.23004
jpn,1995,49.21407
jpn,1996,49.19552
jpn,1997,49.17484
jpn,1998,49.15273
jpn,1999,49.13019
jpn,2000,49.108
jpn,2001,49.08645
jpn,2002,49.06546
jpn,2003,49.04492
jpn,2004,49.02465
jpn,2005,49.00451
jpn,2006,48.98449
jpn,2007,48.96483
jpn,2008,48.94604
jpn,2009,48.92877
jpn,2010,48.91346
jpn,2011,48.90026
jpn,2012,48.889
jpn,2013,48.87928
jpn,2014,48.8706
jpn,2015,48.86251
jpn,2016,48.8549
jpn,2017,48.84775
jpn,2018,48.84074
jpn,2019,48.83349
jpn,2020,48.82572
kaz,1960,48.14059
kaz,1961,48.14167
kaz,1962,48.14608
kaz,1963,48.15177
kaz,1964,48.1566
kaz,1965,48.15923
kaz,1966,48.15868
kaz,1967,48.15593
kaz,1968,48.15383
kaz,1969,48.15618
kaz,1970,48.16535
kaz,1971,48.18254
kaz,1972,48.20602
kaz,1973,48.23104
kaz,1974,48.25169
kaz,1975,48.26415
kaz,1976,48.26715
kaz,1977,48.26293
kaz,1978,48.25595
kaz,1979,48.25225
kaz,1980,48.25611
kaz,1981,48.26764
kaz,1982,48.28525
kaz,1983,48.30864
kaz,1984,48.33719
kaz,1985,48.36991
kaz,1986,48.40699
kaz,1987,48.44685
kaz,1988,48.48477
kaz,1989,48.51505
kaz,1990,48.53355
kaz,1991,48.54034
kaz,1992,48.53622
kaz,1993,48.51961
kaz,1994,48.48884
kaz,1995,48.44322
kaz,1996,48.38027
kaz,1997,48.30194
kaz,1998,48.21864
kaz,1999,48.14583
kaz,2000,48.09579
kaz,2001,48.07423
kaz,2002,48.07835
kaz,2003,48.10178
kaz,2004,48.13426
kaz,2005,48.16824
kaz,2006,48.20262
kaz,2007,48.23874
kaz,2008,48.27428
kaz,2009,48.30682
kaz,2010,48.33489
kaz,2011,48.35679
kaz,2012,48.37287
kaz,2013,48.38596
kaz,2014,48.3999
kaz,2015,48.41727
kaz,2016,48.43876
kaz,2017,48.46311
kaz,2018,48.48852
kaz,2019,48.51246
kaz,2020,48.53321
ken,1960,50.18792
ken,1961,50.15859
ken,1962,50.12684
ken,1963,50.09424
ken,1964,50.06274
ken,1965,50.03354
ken,1966,50.00713
ken,1967,49.98306
ken,1968,49.96119
ken,1969,49.94083
ken,1970,49.92189
ken,1971,49.90421
ken,1972,49.88811
ken,1973,49.87402
ken,1974,49.86243
ken,1975,49.8536
ken,1976,49.84721
ken,1977,49.84294
ken,1978,49.84054
ken,1979,49.83989
ken,1980,49.84068
ken,1981,49.84263
ken,1982,49.84522
ken,1983,49.84776
ken,1984,49.84943
ken,1985,49.84958
ken,1986,49.8483
ken,1987,49.84545
ken,1988,49.84047
ken,1989,49.83275
ken,1990,49.82197
ken,1991,49.80842
ken,1992,49.79258
ken,1993,49.77477
ken,1994,49.75546
ken,1995,49.7351
ken,1996,49.71381
ken,1997,49.69215
ken,1998,49.67147
ken,1999,49.65332
ken,2000,49.63875
ken,2001,49.62785
ken,2002,49.62029
ken,2003,49.61601
ken,2004,49.61487
ken,2005,49.61659
ken,2006,49.62113
ken,2007,49.62809
ken,2008,49.63629
ken,2009,49.64438
ken,2010,49.65145
ken,2011,49.65718
ken,2012,49.66179
ken,2013,49.66565
ken,2014,49.66927
ken,2015,49.673
ken,2016,49.67684
ken,2017,49.68055
ken,2018,49.68398
ken,2019,49.68691
ken,2020,49.6892
kgz,1960,47.51206
kgz,1961,47.54374
kgz,1962,47.5824
kgz,1963,47.62324
kgz,1964,47.66179
kgz,1965,47.69593
kgz,1966,47.7227
kgz,1967,47.74509
kgz,1968,47.7725
kgz,1969,47.81747
kgz,1970,47.88635
kgz,1971,47.98183
kgz,1972,48.09761
kgz,1973,48.22022
kgz,1974,48.33276
