geo,time,eg_elc_petr_zs
ago,1971,18.46361
ago,1972,18.85442
ago,1973,17.27642
ago,1974,30.18714
ago,1975,27.20307
ago,1976,26.83761
ago,1977,26.83761
ago,1978,9.74359
ago,1979,11.90476
ago,1980,11.85185
ago,1981,11.85185
ago,1982,12.36111
ago,1983,26.18135
ago,1984,10.29851
ago,1985,13.0273
ago,1986,13.0273
ago,1987,13.45679
ago,1988,13.98773
ago,1989,13.30891
ago,1990,13.7931
ago,1991,17.34475
ago,1992,11.29884
ago,1993,6.31579
ago,1994,6.28272
ago,1995,6.25
ago,1996,10.01946
ago,1997,23.64747
ago,1998,19.57511
ago,1999,33.03371
ago,2000,36.88581
ago,2001,37.91209
ago,2002,35.24079
ago,2003,37.79449
ago,2004,21.59498
ago,2005,20.35176
ago,2006,19.38899
ago,2007,22.3811
ago,2008,24.59095
ago,2009,34.65681
ago,2010,32.04258
ago,2011,29.0922
ago,2012,39.20052
ago,2013,41.97907
ago,2014,46.82489
ago,2015,46.82507
alb,1971,42.85714
alb,1972,37.93103
alb,1973,33.78378
alb,1974,31.57895
alb,1975,28.08989
alb,1976,25.4902
alb,1977,23.47826
alb,1978,22.58065
alb,1979,21.16788
alb,1980,20.59219
alb,1981,18.66667
alb,1982,16.99867
alb,1983,15.34392
alb,1984,26.31154
alb,1985,32.31649
alb,1986,20.46612
alb,1987,23.77702
alb,1988,26.22992
alb,1989,25.34562
alb,1990,13.59223
alb,1991,7.85752
alb,1992,4.94991
alb,1993,6.09238
alb,1994,4.31363
alb,1995,6.01386
alb,1996,4.27951
alb,1997,3.82555
alb,1998,3.67978
alb,1999,2.67084
alb,2000,3.85098
alb,2001,4.69169
alb,2002,6.04601
alb,2003,2.14343
alb,2004,2.49732
alb,2005,1.28606
alb,2006,1.68356
alb,2007,2.51748
alb,2008,0
alb,2009,0.01922
alb,2010,0.01321
alb,2011,1.40778
alb,2012,0
alb,2013,0
alb,2014,0
alb,2015,0
are,1971,0
are,1972,0
are,1973,0
are,1974,0
are,1975,0
are,1976,0
are,1977,3.7225
are,1978,3.71945
are,1979,3.70667
are,1980,3.71075
are,1981,3.72783
are,1982,3.71284
are,1983,3.71758
are,1984,3.71818
are,1985,3.70833
are,1986,3.72249
are,1987,3.71238
are,1988,3.71968
are,1989,3.70228
are,1990,3.70609
are,1991,3.70584
are,1992,3.70271
are,1993,3.70916
are,1994,3.70745
are,1995,3.10624
are,1996,3.36821
are,1997,4.1338
are,1998,3.65057
are,1999,3.38846
are,2000,3.08933
are,2001,2.79811
are,2002,2.76379
are,2003,2.74419
are,2004,2.33512
are,2005,2.13516
are,2006,2.03241
are,2007,1.86319
are,2008,1.70531
are,2009,1.58877
are,2010,1.47859
are,2011,1.40008
are,2012,1.37914
are,2013,1.30952
are,2014,1.26407
are,2015,1.24209
arg,1971,67.21131
arg,1972,68.14589
arg,1973,61.6481
arg,1974,52.36852
arg,1975,46.38926
arg,1976,46.96518
arg,1977,50.52294
arg,1978,45.80965
arg,1979,42.77251
arg,1980,31.64005
arg,1981,29.99562
arg,1982,23.43429
arg,1983,22.38681
arg,1984,19.3991
arg,1985,12.60577
arg,1986,16.10922
arg,1987,19.36624
arg,1988,16.52758
arg,1989,14.26224
arg,1990,9.74379
arg,1991,14.20846
arg,1992,13.70949
arg,1993,10.86949
arg,1994,7.06435
arg,1995,6.84175
arg,1996,6.63548
arg,1997,2.82442
arg,1998,5.14781
arg,1999,4.76096
arg,2000,3.2426
arg,2001,1.11413
arg,2002,0.89872
arg,2003,1.09855
arg,2004,4.03235
arg,2005,5.44691
arg,2006,7.51949
arg,2007,10.21273
arg,2008,11.81705
arg,2009,11.70941
arg,2010,13.30241
arg,2011,15.12176
arg,2012,14.78909
arg,2013,14.26825
arg,2014,13.84011
arg,2015,15.42319
arm,1990,68.58715
arm,1991,55.69567
arm,1992,43.31408
arm,1993,8.67355
arm,1994,11.24072
arm,1995,7.64251
arm,1996,2.04377
arm,1997,0.31514
arm,1998,0
arm,1999,0
arm,2000,0
arm,2001,0
arm,2002,0
arm,2003,0
arm,2004,0
arm,2005,0
arm,2006,0
arm,2007,0
arm,2008,0
arm,2009,0
arm,2010,0
arm,2011,0
arm,2012,0
arm,2013,0
arm,2014,0
arm,2015,0
aus,1960,5.52473
aus,1961,5.64663
aus,1962,3.18139
aus,1963,2.9285
aus,1964,3.83882
aus,1965,3.56236
aus,1966,3.79142
aus,1967,3.98479
aus,1968,4.3724
aus,1969,4.86767
aus,1970,4.63944
aus,1971,3.37072
aus,1972,3.26719
aus,1973,2.60515
aus,1974,7.41778
aus,1975,6.55486
aus,1976,6.62766
aus,1977,6.11005
aus,1978,6.21022
aus,1979,5.90007
aus,1980,5.42768
aus,1981,5.39195
aus,1982,5.67554
aus,1983,5.48727
aus,1984,4.98278
aus,1985,3.90022
aus,1986,3.0078
aus,1987,2.12814
aus,1988,1.76725
aus,1989,2.056
aus,1990,2.3022
aus,1991,2.16947
aus,1992,1.48436
aus,1993,1.48313
aus,1994,1.38782
aus,1995,1.58444
aus,1996,1.58229
aus,1997,1.19113
aus,1998,0.93376
aus,1999,0.8491
aus,2000,0.85007
aus,2001,0.91142
aus,2002,1.07574
aus,2003,0.75299
aus,2004,0.60864
aus,2005,1.24416
aus,2006,1.31399
aus,2007,1.19064
aus,2008,1.66946
aus,2009,1.45025
aus,2010,2.41361
aus,2011,2.28785
aus,2012,1.50931
aus,2013,2.56789
aus,2014,2.01922
aus,2015,2.69506
aut,1960,4.28053
aut,1961,5.40641
aut,1962,8.31209
aut,1963,10.54843
aut,1964,11.91194
aut,1965,10.01281
aut,1966,7.8208
aut,1967,8.93568
aut,1968,9.84822
aut,1969,11.35233
aut,1970,7.02871
aut,1971,12.30055
aut,1972,14.6344
aut,1973,14.06392
aut,1974,9.19024
aut,1975,11.16137
aut,1976,15.45616
aut,1977,11.91331
aut,1978,13.16188
aut,1979,12.6502
aut,1980,13.95673
aut,1981,7.49893
aut,1982,6.85924
aut,1983,7.43114
aut,1984,6.17094
aut,1985,4.78716
aut,1986,5.32324
aut,1987,4.2626
aut,1988,3.21502
aut,1989,2.82779
aut,1990,3.8137
aut,1991,4.44391
aut,1992,3.98286
aut,1993,5.31623
aut,1994,4.99894
aut,1995,3.83667
aut,1996,3.60063
aut,1997,4.2938
aut,1998,4.98122
aut,1999,4.43454
aut,2000,2.84264
aut,2001,2.97706
aut,2002,2.38527
aut,2003,3.20326
aut,2004,2.93795
aut,2005,2.5447
aut,2006,2.63462
aut,2007,2.04046
aut,2008,1.92782
aut,2009,1.71301
aut,2010,1.87535
aut,2011,1.62834
aut,2012,1.08136
aut,2013,1.07668
aut,2014,0.97864
aut,2015,1.39404
aze,1990,34.41603
aze,1991,37.94456
aze,1992,58.00233
aze,1993,60.31704
aze,1994,71.27084
aze,1995,72.28937
aze,1996,72.41763
aze,1997,71.2996
aze,1998,69.41882
aze,1999,72.15559
aze,2000,71.95037
aze,2001,33.75329
aze,2002,30.97161
aze,2003,35.69482
aze,2004,28.26987
aze,2005,25.67331
aze,2006,24.89508
aze,2007,18.27253
aze,2008,7.95176
aze,2009,2.63409
aze,2010,0.12293
aze,2011,1.66552
aze,2012,2.1881
aze,2013,0.07707
aze,2014,0.15772
aze,2015,6.50924
bel,1960,13.23258
bel,1961,15.23489
bel,1962,15.28071
bel,1963,19.63109
bel,1964,24.75305
bel,1965,26.21192
bel,1966,29.43306
bel,1967,33.89895
bel,1968,40.08314
bel,1969,47.3067
bel,1970,52.08204
bel,1971,54.13545
bel,1972,53.16244
bel,1973,53.72399
bel,1974,46.97263
bel,1975,39.29149
bel,1976,36.28589
bel,1977,32.11931
bel,1978,34.47062
bel,1979,34.73654
bel,1980,34.67066
bel,1981,28.29114
bel,1982,25.05703
bel,1983,13.18707
bel,1984,8.24362
bel,1985,6.65138
bel,1986,4.33696
bel,1987,3.59234
bel,1988,2.66032
bel,1989,2.54647
bel,1990,1.86935
bel,1991,2.56511
bel,1992,2.16076
bel,1993,2.1051
bel,1994,2.26798
bel,1995,1.78601
bel,1996,1.71684
bel,1997,1.82633
bel,1998,3.14347
bel,1999,1.24151
bel,2000,0.96287
bel,2001,2.11656
bel,2002,1.2009
bel,2003,1.20511
bel,2004,1.98689
bel,2005,2.03013
bel,2006,1.63252
bel,2007,0.92885
bel,2008,0.48574
bel,2009,0.31178
bel,2010,0.43268
bel,2011,0.32579
bel,2012,0.40798
bel,2013,0.19108
bel,2014,0.30349
bel,2015,0.30051
ben,1973,100
ben,1974,100
ben,1975,100
ben,1976,100
ben,1977,100
ben,1978,100
ben,1979,100
ben,1980,100
ben,1981,100
ben,1982,100
ben,1983,100
ben,1984,100
ben,1985,100
ben,1986,100
ben,1987,100
ben,1988,100
ben,1989,100
ben,1990,100
ben,1991,100
ben,1992,100
ben,1993,100
ben,1994,100
ben,1995,100
ben,1996,100
ben,1997,96.61017
ben,1998,97.46835
ben,1999,97.22222
ben,2000,97.61905
ben,2001,96.9697
ben,2002,96.8254
ben,2003,97.5
ben,2004,98.76543
ben,2005,99.06542
ben,2006,97.4026
ben,2007,98.63636
ben,2008,98.68996
ben,2009,99.21875
ben,2010,99.13043
ben,2011,100
ben,2012,100
ben,2013,100
ben,2014,100
ben,2015,94.44444
bgd,1971,43.1068
bgd,1972,43.1068
bgd,1973,41.73789
bgd,1974,35.95868
bgd,1975,32.63675
bgd,1976,32.78689
bgd,1977,30.86867
bgd,1978,33.84407
bgd,1979,29.93339
bgd,1980,26.60433
bgd,1981,26.07062
bgd,1982,24.86825
bgd,1983,18.40955
bgd,1984,18.53253
bgd,1985,19.43463
bgd,1986,27.45833
bgd,1987,15.0528
bgd,1988,12.09295
bgd,1989,8.19396
bgd,1990,4.30678
bgd,1991,1.76542
bgd,1992,4.45244
bgd,1993,6.78905
bgd,1994,6.70482
bgd,1995,8.5323
bgd,1996,6.45808
bgd,1997,9.42823
bgd,1998,8.70206
bgd,1999,9.26644
bgd,2000,6.46757
bgd,2001,6.73873
bgd,2002,6.73989
bgd,2003,6.74209
bgd,2004,5.86233
bgd,2005,5.77003
bgd,2006,5.55349
bgd,2007,5.29915
bgd,2008,4.19662
bgd,2009,4.32525
bgd,2010,3.62344
bgd,2011,9.49199
bgd,2012,12.33681
bgd,2013,12.59789
bgd,2014,14.69962
bgd,2015,16.38
bgr,1971,8.16997
bgr,1972,9.2048
bgr,1973,11.01749
bgr,1974,16.65351
bgr,1975,15.28708
bgr,1976,18.61102
bgr,1977,21.28913
bgr,1978,26.13045
bgr,1979,23.42437
bgr,1980,22.49175
bgr,1981,19.7582
bgr,1982,18.86354
bgr,1983,18.19546
bgr,1984,18.63583
bgr,1985,18.81726
bgr,1986,17.87422
bgr,1987,14.94951
bgr,1988,2.72317
bgr,1989,4.12832
bgr,1990,2.91877
bgr,1991,3.3087
bgr,1992,3.40635
bgr,1993,4.32666
bgr,1994,4.26402
bgr,1995,3.45306
bgr,1996,3.12529
bgr,1997,2.17264
bgr,1998,2.18162
bgr,1999,2.43825
bgr,2000,1.62624
bgr,2001,1.32999
bgr,2002,1.96827
bgr,2003,1.86401
bgr,2004,1.98426
bgr,2005,1.37815
bgr,2006,0.83293
bgr,2007,1.32287
bgr,2008,0.6213
bgr,2009,0.77393
bgr,2010,0.85403
bgr,2011,0.27387
bgr,2012,0.47232
bgr,2013,0.52474
bgr,2014,0.44963
bgr,2015,0.37339
bhr,1971,0
bhr,1972,0
bhr,1973,0
bhr,1974,0
bhr,1975,0
bhr,1976,0
bhr,1977,0
bhr,1978,0
bhr,1979,0
bhr,1980,0
bhr,1981,0
bhr,1982,0
bhr,1983,0
bhr,1984,0
bhr,1985,0
bhr,1986,0
bhr,1987,0
bhr,1988,0
bhr,1989,0
bhr,1990,0
bhr,1991,0
bhr,1992,0
bhr,1993,0
bhr,1994,0
bhr,1995,0
bhr,1996,0
bhr,1997,0
bhr,1998,0
bhr,1999,0
bhr,2000,0
bhr,2001,0
bhr,2002,0
bhr,2003,0
bhr,2004,0
bhr,2005,0
bhr,2006,2.44273
bhr,2007,1.16445
bhr,2008,0.02191
bhr,2009,0
bhr,2010,0
bhr,2011,0
bhr,2012,0
bhr,2013,0.02701
bhr,2014,0.02569
bhr,2015,0.0316
bih,1990,7.34008
bih,1991,0
bih,1992,0
bih,1993,0
bih,1994,0.84826
bih,1995,0.818
bih,1996,0.49046
bih,1997,0.41072
bih,1998,0.46271
bih,1999,0.41363
bih,2000,0.46026
bih,2001,0.86482
bih,2002,1.26101
bih,2003,1.21605
bih,2004,1.03708
bih,2005,1.11887
bih,2006,1.19468
bih,2007,1.32383
bih,2008,0
bih,2009,0.21062
bih,2010,0.28031
bih,2011,0.24869
bih,2012,0.19884
bih,2013,0.24067
bih,2014,0.27228
bih,2015,0.31352
blr,1990,47.8141
blr,1991,48.07538
blr,1992,30.97486
blr,1993,27.99305
blr,1994,27.93261
blr,1995,28.08813
blr,1996,19.55074
blr,1997,13.40139
blr,1998,13.24281
blr,1999,12.0795
blr,2000,6.5668
blr,2001,5.80936
blr,2002,5.12171
blr,2003,4.07857
blr,2004,4.85421
blr,2005,3.03608
blr,2006,4.89453
blr,2007,0.77916
blr,2008,2.8732
blr,2009,17.88254
blr,2010,2.3757
blr,2011,1.2236
blr,2012,2.56177
blr,2013,0.56813
blr,2014,1.09112
blr,2015,1.06214
bol,1971,10
bol,1972,11.73875
bol,1973,11.61401
bol,1974,11.9403
bol,1975,11.58129
bol,1976,11.28134
bol,1977,10.44025
bol,1978,10.69146
bol,1979,10.09879
bol,1980,12.7239
bol,1981,13.92897
bol,1982,10.47059
bol,1983,11.6107
bol,1984,13.08204
bol,1985,10.97973
bol,1986,11.15343
bol,1987,8.5963
bol,1988,6.06061
bol,1989,5.96374
bol,1990,8.61099
bol,1991,2.94376
bol,1992,5.43118
bol,1993,2.03697
bol,1994,2.01841
bol,1995,2.21928
bol,1996,1.57505
bol,1997,1.15207
bol,1998,1.91375
bol,1999,1.90673
bol,2000,0.7732
bol,2001,1.1809
bol,2002,1.21893
bol,2003,1.31579
bol,2004,1.26023
bol,2005,1.30719
bol,2006,1.66038
bol,2007,1.76142
bol,2008,1.68472
bol,2009,1.69907
bol,2010,1.93301
bol,2011,1.5928
bol,2012,2.02323
bol,2013,1.83509
bol,2014,1.99886
bol,2015,2.25141
bra,1971,11.74338
bra,1972,6.61698
bra,1973,7.24129
bra,1974,5.46312
bra,1975,5.26382
bra,1976,5.28251
bra,1977,4.57668
bra,1978,4.96057
bra,1979,4.24298
bra,1980,3.75305
bra,1981,3.54744
bra,1982,2.70105
bra,1983,2.51702
bra,1984,1.91649
bra,1985,2.02084
bra,1986,5.04037
bra,1987,3.79037
bra,1988,3.27616
bra,1989,2.71078
bra,1990,2.21568
bra,1991,2.17427
bra,1992,2.58178
bra,1993,2.42999
bra,1994,2.455
bra,1995,2.72169
bra,1996,3.17841
bra,1997,3.21317
bra,1998,3.4583
bra,1999,4.93553
bra,2000,4.34754
bra,2001,4.8151
bra,2002,3.8878
bra,2003,2.95192
bra,2004,3.13019
bra,2005,2.89753
bra,2006,2.95085
bra,2007,2.99519
bra,2008,3.79081
bra,2009,3.1406
bra,2010,3.11491
bra,2011,2.78247
bra,2012,3.54527
bra,2013,4.65071
bra,2014,5.99728
bra,2015,5.04425
brn,1971,1.6
brn,1972,1.6
brn,1973,0
brn,1974,1.6
brn,1975,1.6
brn,1976,1.6
brn,1977,1.6
brn,1978,1.6
brn,1979,1.6
brn,1980,1.16618
brn,1981,0.84567
brn,1982,0.70547
brn,1983,0.58651
brn,1984,0.53333
brn,1985,0.52219
brn,1986,0.9009
brn,1987,0.67179
brn,1988,0.63869
brn,1989,0.97173
brn,1990,0.93857
brn,1991,0.94563
brn,1992,0.85288
brn,1993,0.90439
brn,1994,0.84185
brn,1995,0.76297
brn,1996,0.75365
brn,1997,0.78936
brn,1998,0.87859
brn,1999,0.90386
brn,2000,0.90444
brn,2001,0.93059
brn,2002,0.92558
brn,2003,0.78345
brn,2004,0.88848
brn,2005,0.88848
brn,2006,0.93996
brn,2007,0.97202
brn,2008,0.96407
brn,2009,1.02436
brn,2010,1.00211
brn,2011,0.99329
brn,2012,0.94148
brn,2013,0.90868
brn,2014,0.95428
brn,2015,1
bwa,1981,21.82836
bwa,1982,18.00766
bwa,1983,14.03888
bwa,1984,11.15789
bwa,1985,4.72279
bwa,1986,8.37521
bwa,1987,5.51876
bwa,1988,15.84158
bwa,1989,13.08962
bwa,1990,11.92053
bwa,1991,3.52941
bwa,1992,2.66904
bwa,1993,2.93594
bwa,1994,2.48162
bwa,1995,2.01729
bwa,1996,2.77411
bwa,1997,3.12907
bwa,1998,2.12766
bwa,1999,2.3915
bwa,2000,2.36842
bwa,2001,2.12578
bwa,2002,2.53054
bwa,2003,2.78311
bwa,2004,5.23614
bwa,2005,0.57034
bwa,2006,0.61038
bwa,2007,0.72464
bwa,2008,0
bwa,2009,0
bwa,2010,0
bwa,2011,8.57741
bwa,2012,28.57143
bwa,2013,17.55146
bwa,2014,4.28016
bwa,2015,3.60634
can,1960,1.02875
can,1961,1.30882
can,1962,1.25117
can,1963,1.28377
can,1964,1.66836
can,1965,2.20104
can,1966,2.24266
can,1967,3.21816
can,1968,4.67638
can,1969,4.52708
can,1970,3.05901
can,1971,2.89497
can,1972,2.38129
can,1973,3.35751
can,1974,3.62803
can,1975,3.68341
can,1976,4.41721
can,1977,4.27792
can,1978,4.4811
can,1979,4.10181
can,1980,3.69644
can,1981,2.64739
can,1982,2.80342
can,1983,2.11583
can,1984,1.43017
can,1985,1.47677
can,1986,1.31618
can,1987,2.02741
can,1988,2.34107
can,1989,3.63866
can,1990,3.41631
can,1991,2.77996
can,1992,2.99724
can,1993,2.25665
can,1994,1.69452
can,1995,1.64213
can,1996,1.25495
can,1997,1.63616
can,1998,2.56067
can,1999,2.09709
can,2000,1.82977
can,2001,2.86446
can,2002,2.31121
can,2003,3.66081
can,2004,3.86937
can,2005,2.51545
can,2006,1.85243
can,2007,1.98676
can,2008,1.62297
can,2009,1.7338
can,2010,1.29501
can,2011,1.03721
can,2012,1.08819
can,2013,1.16709
can,2014,1.24249
can,2015,1.21478
che,1960,0.86957
che,1961,0.8536
che,1962,1.15334
che,1963,1.19324
che,1964,1.45251
che,1965,2.08102
che,1966,2.46113
che,1967,3.12175
che,1968,4.52459
che,1969,5.75884
che,1970,6.03865
che,1971,9.34864
che,1972,11.19859
che,1973,7.07282
che,1974,6.10479
che,1975,4.05547
che,1976,6.10175
che,1977,4.35825
che,1978,3.85089
che,1979,3.00451
che,1980,1.02128
che,1981,0.56334
che,1982,0.63228
che,1983,0.67248
che,1984,0.52265
che,1985,0.45015
che,1986,0.52528
che,1987,0.52045
che,1988,0.48259
che,1989,0.55443
che,1990,0.70192
che,1991,1.06181
che,1992,1.26561
che,1993,0.42885
che,1994,0.46775
che,1995,0.58636
che,1996,0.54932
che,1997,0.47748
che,1998,1.085
che,1999,0.47763
che,2000,0.34329
che,2001,0.3462
che,2002,0.34522
che,2003,0.37462
che,2004,0.31629
che,2005,0.37031
che,2006,0.32187
che,2007,0.2634
che,2008,0.18647
che,2009,0.15449
che,2010,0.10295
che,2011,0.08269
che,2012,0.07485
che,2013,0.06694
che,2014,0.05991
che,2015,0.06808
chl,1971,25.55138
chl,1972,24.64741
chl,1973,20.47684
chl,1974,18.55437
chl,1975,15.98717
chl,1976,16.4385
chl,1977,15.98813
chl,1978,16.43822
chl,1979,16.64272
chl,1980,14.73917
chl,1981,13.44966
chl,1982,12.49263
chl,1983,9.9097
chl,1984,7.49796
chl,1985,5.94017
chl,1986,5.50054
chl,1987,4.88585
chl,1988,4.46941
chl,1989,7.28202
chl,1990,9.62334
chl,1991,6.75317
chl,1992,4.81152
chl,1993,5.26601
chl,1994,5.98172
chl,1995,3.71428
chl,1996,7.64
chl,1997,6.6973
chl,1998,5.50001
chl,1999,8.84866
chl,2000,4.2542
chl,2001,2.99781
chl,2002,3.38898
chl,2003,4.02955
chl,2004,5.53624
chl,2005,6.46292
chl,2006,4.90962
chl,2007,25.26962
chl,2008,26.94962
chl,2009,20.00758
chl,2010,14.01529
chl,2011,9.67084
chl,2012,8.80848
chl,2013,7.46048
chl,2014,6.57854
chl,2015,4.1864
chn,1971,8.30493
chn,1972,14.25401
chn,1973,19.5484
chn,1974,18.00784
chn,1975,21.49233
chn,1976,27.33088
chn,1977,22.32253
chn,1978,22.03725
chn,1979,25.71662
chn,1980,27.37318
chn,1981,25.95305
chn,1982,22.75604
chn,1983,20.39409
chn,1984,18.47903
chn,1985,13.80238
chn,1986,11.94092
chn,1987,10.9888
chn,1988,11.06656
chn,1989,9.85482
chn,1990,8.10697
chn,1991,7.6625
chn,1992,7.05636
chn,1993,7.80702
chn,1994,5.19249
chn,1995,5.46614
chn,1996,4.66109
chn,1997,4.14786
chn,1998,4.57319
chn,1999,4.05355
chn,2000,3.48651
chn,2001,3.27608
chn,2002,3.06523
chn,2003,2.86928
chn,2004,2.97408
chn,2005,2.02014
chn,2006,1.32301
chn,2007,0.85606
chn,2008,0.54249
chn,2009,0.32635
chn,2010,0.35395
chn,2011,0.25782
chn,2012,0.21941
chn,2013,0.18418
chn,2014,0.16797
chn,2015,0.16562
civ,1971,76.36054
civ,1972,67.34104
civ,1973,78.89447
civ,1974,67.5644
civ,1975,60.18711
civ,1976,69.14798
civ,1977,82.13998
civ,1978,88.18953
civ,1979,59.86806
civ,1980,22.69868
civ,1981,8.36864
civ,1982,11.24807
civ,1983,49.6128
civ,1984,75.06684
civ,1985,23.87892
civ,1986,35.78721
civ,1987,51.58767
civ,1988,46.3003
civ,1989,27.57837
civ,1990,33.33333
civ,1991,30.98514
civ,1992,43.35135
civ,1993,49.77148
civ,1994,50.27531
civ,1995,34.98473
civ,1996,8.96255
civ,1997,9.52617
civ,1998,11.73545
civ,1999,4.96159
civ,2000,0.27083
civ,2001,0.26612
civ,2002,0.24556
civ,2003,0.11795
civ,2004,0.14519
civ,2005,0.12322
civ,2006,0.28294
civ,2007,0.31966
civ,2008,0.15517
civ,2009,0.20439
civ,2010,1.42498
civ,2011,0.54107
civ,2012,6.10034
civ,2013,2.66667
civ,2014,6.13082
civ,2015,5.22328
cmr,1971,2.69767
cmr,1972,3.76682
cmr,1973,4.47227
cmr,1974,4.57097
cmr,1975,4.77941
cmr,1976,5.27903
cmr,1977,5.76923
cmr,1978,5.83396
cmr,1979,5.69575
cmr,1980,6.05643
cmr,1981,5.18596
cmr,1982,5.12104
cmr,1983,3.4658
cmr,1984,1.7148
cmr,1985,2.17124
cmr,1986,1.89669
cmr,1987,2.27273
cmr,1988,1.94434
cmr,1989,1.58847
cmr,1990,1.52021
cmr,1991,1.43911
cmr,1992,1.27877
cmr,1993,1.05932
cmr,1994,1.17647
cmr,1995,1.14901
cmr,1996,1.13754
cmr,1997,1.1509
cmr,1998,1.64141
cmr,1999,1.24408
cmr,2000,1.09195
cmr,2001,1.89212
cmr,2002,3.57576
cmr,2003,4.23453
cmr,2004,4.62287
cmr,2005,5.79421
cmr,2006,11.18292
cmr,2007,15.98322
cmr,2008,15.34941
cmr,2009,22.18572
cmr,2010,19.71521
cmr,2011,18.51039
cmr,2012,18.45503
cmr,2013,18.4755
cmr,2014,18.48179
cmr,2015,17.88991
cod,1971,3.04654
cod,1972,3.29207
cod,1973,2.079
cod,1974,2.33094
cod,1975,2.47368
cod,1976,1.95695
cod,1977,1.81159
cod,1978,1.96078
cod,1979,3.96806
cod,1980,4.54443
cod,1981,4.09478
cod,1982,3.57811
cod,1983,3.00996
cod,1984,2.89555
cod,1985,2.78476
cod,1986,2.7192
cod,1987,2.76387
cod,1988,2.67062
cod,1989,0.31714
cod,1990,0.44248
cod,1991,0.41659
cod,1992,0.31286
cod,1993,0.30658
cod,1994,0.33886
cod,1995,0.2914
cod,1996,0.29465
cod,1997,0.37676
cod,1998,0.40186
cod,1999,0.45232
cod,2000,0.05015
cod,2001,0.08386
cod,2002,0.13115
cod,2003,0.11388
cod,2004,0.11323
cod,2005,0.09493
cod,2006,0.07954
cod,2007,0.08881
cod,2008,0.2252
cod,2009,0.07639
cod,2010,0.0759
cod,2011,0.10128
cod,2012,0.11823
cod,2013,0.10899
cod,2014,0.04525
cod,2015,0.1342
cog,1971,30.68182
cog,1972,27.45098
cog,1973,39.58333
cog,1974,35.35354
cog,1975,37.14286
cog,1976,37.7193
cog,1977,49.03846
cog,1978,81.81818
cog,1979,40.76923
cog,1980,35.48387
cog,1981,34.81013
cog,1982,10.76923
cog,1983,0.8547
cog,1984,0.79051
cog,1985,1.02041
cog,1986,0.74074
cog,1987,1.06762
cog,1988,1.0274
cog,1989,0.75
cog,1990,0.60852
cog,1991,0
cog,1992,0.93458
cog,1993,0.82873
cog,1994,0.61728
cog,1995,0.56497
cog,1996,0.43668
cog,1997,0.4415
cog,1998,0.5814
cog,1999,14.41441
cog,2000,0.33784
cog,2001,0
cog,2002,0
cog,2003,0
cog,2004,0
cog,2005,0
cog,2006,0
cog,2007,0
cog,2008,0
cog,2009,4.26716
cog,2010,1.53061
cog,2011,0.69606
cog,2012,0
cog,2013,0
cog,2014,0
cog,2015,0
col,1971,12.60619
col,1972,8.34046
col,1973,10.57883
col,1974,11.71513
col,1975,1.89467
col,1976,1.96264
col,1977,1.92698
col,1978,1.64142
col,1979,1.85214
col,1980,1.8341
col,1981,2.20436
col,1982,1.36597
col,1983,1.04344
col,1984,1.03977
col,1985,0.95799
col,1986,1.05335
col,1987,0.94295
col,1988,1.02084
col,1989,0.78067
col,1990,1.04244
col,1991,1.09759
col,1992,2.16428
col,1993,1.3434
col,1994,1.00944
col,1995,0.59462
col,1996,0.60191
col,1997,0.62773
col,1998,0.40092
col,1999,0.27556
col,2000,0.2342
col,2001,0.23249
col,2002,0.20869
col,2003,0.25354
col,2004,0.22929
col,2005,0.22647
col,2006,0.21947
col,2007,0.27343
col,2008,0.26994
col,2009,0.56344
col,2010,0.84478
col,2011,0.23769
col,2012,0.55023
col,2013,0.45351
col,2014,0.5149
col,2015,0.56798
cri,1971,9.58188
cri,1972,12.78611
cri,1973,15.51596
cri,1974,14.50954
cri,1975,14.89223
cri,1976,11.53613
cri,1977,23.46591
cri,1978,22.80519
cri,1979,18.27742
cri,1980,4.31267
cri,1981,2.95983
cri,1982,2.71916
cri,1983,2.5784
cri,1984,1.72807
cri,1985,1.77557
cri,1986,1.62767
cri,1987,3.92595
cri,1988,4.29064
cri,1989,2.40469
cri,1990,2.47982
cri,1991,5.12422
cri,1992,17.16205
cri,1993,10.07736
cri,1994,9.85342
cri,1995,17.25056
cri,1996,9.2878
cri,1997,3.04759
cri,1998,8.14705
cri,1999,2.1528
cri,2000,0.85272
cri,2001,1.48258
cri,2002,1.62126
cri,2003,2.10653
cri,2004,0.80341
cri,2005,3.28087
cri,2006,6.12855
cri,2007,7.9779
cri,2008,7.14587
cri,2009,4.84425
cri,2010,6.68893
cri,2011,8.77746
cri,2012,8.15805
cri,2013,11.68539
cri,2014,10.20848
cri,2015,0.99889
cub,1971,81.53386
cub,1972,86.35415
cub,1973,86.31745
cub,1974,84.53231
cub,1975,83.9405
cub,1976,83.57192
cub,1977,85.97015
cub,1978,85.24281
cub,1979,88.44927
cub,1980,89.00791
cub,1981,89.78723
cub,1982,89.92052
cub,1983,89.72472
cub,1984,89.7486
cub,1985,89.96639
cub,1986,90.1184
cub,1987,90.60546
cub,1988,90.24206
cub,1989,90.89835
cub,1990,87.45341
cub,1991,86.52525
cub,1992,72.5689
cub,1993,69.2874
cub,1994,69.35228
cub,1995,71.2818
cub,1996,70.20248
cub,1997,77.88067
cub,1998,74.48403
cub,1999,66.78857
cub,2000,57.06493
cub,2001,56.71613
cub,2002,33.87477
