geo,time,se_prm_enrl
tun,1972,946712
tun,1973,896000
tun,1974,878317
tun,1975,910532
tun,1976,932787
tun,1977,968436
tun,1978,991908
tun,1979,1004144
tun,1980,1033638
tun,1981,1054027
tun,1982,1088822
tun,1983,1150580
tun,1984,1198447
tun,1985,1245262
tun,1986,1291490
tun,1987,1326541
tun,1988,1345921
tun,1989,1333490
tun,1990,1376519
tun,1991,1405665
tun,1992,1426215
tun,1993,1440960
tun,1994,1476329
tun,1995,1481759
tun,1996,1468998
tun,1997,1450916
tun,1998,1450164
tun,1999,1442904
tun,2000,1413795
tun,2001,1373904
tun,2002,1325707
tun,2003,1277124
tun,2004,1228347
tun,2005,1184301
tun,2006,1134414
tun,2007,1068822
tun,2008,1036445
tun,2009,1025044
tun,2010,1030109
tun,2011,1027970
tun,2012,1046671
tun,2013,1063291
tun,2014,1089220
tun,2015,1114883
tun,2016,1139314
tun,2017,1170470
tun,2018,1201736
tun,2020,1269412
tur,1971,5011926
tur,1972,5099694
tur,1973,5243681
tur,1974,5324707
tur,1975,5377708
tur,1976,5463684
tur,1977,5499456
tur,1978,5454356
tur,1979,5570935
tur,1981,5656494
tur,1982,5859711
tur,1983,6038169
tur,1984,6497308
tur,1985,6522438
tur,1986,6635858
tur,1987,6703528
tur,1988,6880304
tur,1989,6766829
tur,1990,6848083
tur,1991,6861711
tur,1992,6878923
tur,1993,6707725
tur,1994,6526356
tur,1995,6466648
tur,1997,6389060
tur,1999,6583231
tur,2000,6562090
tur,2001,6694754
tur,2002,6755124
tur,2003,6575666
tur,2004,6617912
tur,2005,6678265
tur,2006,6705994
tur,2007,6769452
tur,2008,6760145
tur,2009,6591608
tur,2010,6635156
tur,2011,6580999
tur,2012,6429549
tur,2013,5593910
tur,2014,5574916
tur,2015,5434150
tur,2016,5360703
tur,2017,4972430
tur,2018,5104599
tur,2019,5267378
tuv,1984,1008
tuv,1986,1016
tuv,1987,1073
tuv,1990,1255
tuv,1993,1395
tuv,1994,1432
tuv,1998,1419
tuv,1999,1360
tuv,2000,1517
tuv,2001,1427
tuv,2002,1283
tuv,2003,1344
tuv,2004,1404
tuv,2005,1450
tuv,2006,1460
tuv,2014,1421
tuv,2015,1488
tuv,2016,1324
tuv,2018,1324
tuv,2019,1323
tuv,2020,1340
tza,1970,856213
tza,1971,922083
tza,1972,1017942
tza,1973,1126165
tza,1974,1260103
tza,1975,1592396
tza,1976,1953348
tza,1977,2274167
tza,1978,2993371
tza,1979,3211568
tza,1980,3367644
tza,1981,3538183
tza,1982,3512799
tza,1983,3561410
tza,1984,3493469
tza,1985,3169759
tza,1986,3158839
tza,1987,3159726
tza,1988,3165113
tza,1989,3258601
tza,1990,3379000
tza,1991,3512347
tza,1992,3603488
tza,1993,3736734
tza,1994,3796830
tza,1995,3877643
tza,1996,3942888
tza,1997,4057965
tza,1998,4042568
tza,1999,4189816
tza,2000,4382410
tza,2001,4881588
tza,2002,5981338
tza,2003,6562772
tza,2004,7083063
tza,2005,7541208
tza,2006,7959884
tza,2007,8316925
tza,2008,8626825
tza,2009,8441553
tza,2010,8419305
tza,2011,8247172
tza,2012,8294957
tza,2013,8231913
tza,2014,8222667
tza,2015,8298282
tza,2016,8638572
tza,2017,9315656
tza,2018,10111671
tza,2019,10605430
tza,2020,10925896
uga,1970,729522
uga,1971,793530
uga,1972,783276
uga,1973,814673
uga,1974,878096
uga,1975,973604
uga,1976,1036920
uga,1977,1139413
uga,1978,1208915
uga,1979,1223850
uga,1980,1302377
uga,1981,1407158
uga,1982,1616791
uga,1983,1730300
uga,1984,1930298
uga,1985,2117000
uga,1986,2203824
uga,1987,2309000
uga,1988,2417000
uga,1989,2366666
uga,1990,2470000
uga,1991,2576537
uga,1992,2403845
uga,1993,2674965
uga,1994,2789573
uga,1995,2912473
uga,1996,3068626
uga,1997,5303564
uga,1998,5806385
uga,1999,6288239
uga,2000,6559013
uga,2001,6900916
uga,2002,7354153
uga,2003,7633314
uga,2004,7377292
uga,2005,7223879
uga,2006,7363721
uga,2007,7537971
uga,2008,7963979
uga,2009,8297774
uga,2010,8374648
uga,2011,8098177
uga,2012,8328643
uga,2013,8459336
uga,2015,8264317
uga,2016,8655924
uga,2017,8840589
ukr,1971,2425300
ukr,1972,2338600
ukr,1973,2239900
ukr,1974,2167400
ukr,1976,2082300
ukr,1977,2048300
ukr,1978,2062600
ukr,1979,2107800
ukr,1980,2177400
ukr,1981,2218876
ukr,1982,2229500
ukr,1983,2229800
ukr,1984,2253600
ukr,1985,2269100
ukr,1986,2301900
ukr,1988,2518700
ukr,1990,2539500
ukr,1991,2703794
ukr,1992,2656561
ukr,1993,2674319
ukr,1994,2660695
ukr,1997,2331614
ukr,1998,2339118
ukr,1999,2200098
ukr,2000,2078699
ukr,2001,2065348
ukr,2002,2047085
ukr,2003,1960512
ukr,2004,1850734
ukr,2005,1945715
ukr,2006,1753689
ukr,2007,1647847
ukr,2008,1573458
ukr,2009,1531943
ukr,2010,1540282
ukr,2011,1563396
ukr,2012,1584382
ukr,2013,1638497
ukr,2014,1685030
ukr,2015,1536578
ukr,2016,1599250
ukr,2017,1644263
ukr,2018,1676550
ukr,2019,1724664
ukr,2020,1724705
ury,1970,354096
ury,1971,359928
ury,1972,352209
ury,1973,353653
ury,1974,331047
ury,1975,322602
ury,1976,322942
ury,1977,324361
ury,1978,325888
ury,1979,326235
ury,1980,331247
ury,1981,387150
ury,1982,363179
ury,1983,350178
ury,1984,350390
ury,1985,356002
ury,1986,354883
ury,1987,354177
ury,1988,351984
ury,1989,350415
ury,1990,346416
ury,1991,340789
ury,1992,338020
ury,1993,338204
ury,1994,337889
ury,1995,341197
ury,1996,345573
ury,1997,364291
ury,1998,365297
ury,1999,366461
ury,2000,360834
ury,2001,359557
ury,2002,364858
ury,2003,365423
ury,2004,366205
ury,2005,365536
ury,2006,365388
ury,2007,359439
ury,2008,353560
ury,2009,348691
ury,2010,341885
ury,2011,339783
ury,2012,332212
ury,2013,327137
ury,2014,321779
ury,2015,316864
ury,2016,309806
ury,2017,304309
ury,2018,296791
ury,2019,292536
usa,2014,24538372
usa,2015,24785698
usa,2016,25019052
usa,2017,25123678
usa,2018,24957956
usa,2019,24786460
uzb,1981,1391000
uzb,1986,1612000
uzb,1989,1651200
uzb,1990,1711300
uzb,1991,1777900
uzb,1992,1715100
uzb,1993,1769300
uzb,1994,1852841
uzb,1995,1901980
uzb,1996,2451355
uzb,1997,2497437
uzb,1998,2528920
uzb,1999,2569852
uzb,2000,2601953
uzb,2001,2597886
uzb,2002,2567685
uzb,2003,2513342
uzb,2004,2451125
uzb,2005,2383326
uzb,2006,2277191
uzb,2007,2164897
uzb,2008,2071317
uzb,2009,1995747
uzb,2010,1970922
uzb,2011,1948128
uzb,2012,1955692
uzb,2013,1981330
uzb,2014,2033877
uzb,2015,2134601
uzb,2016,2260515
uzb,2017,2391489
uzb,2018,2485178
uzb,2019,2505930
uzb,2020,2508453
vct,1971,28225
vct,1972,34521
vct,1974,21664
vct,1975,20724
vct,1976,21854
vct,1982,21497
vct,1984,22454
vct,1986,24561
vct,1987,22324
vct,1991,22030
vct,1994,21386
vct,1998,20135
vct,1999,19838
vct,2000,19183
vct,2001,19052
vct,2002,18130
vct,2003,18629
vct,2004,17536
vct,2005,17858
vct,2007,15928
vct,2008,15532
vct,2009,14909
vct,2010,14435
vct,2011,13363
vct,2012,13811
vct,2013,13609
vct,2014,13427
vct,2015,13362
vct,2016,13179
vct,2017,13026
vct,2018,13198
ven,1971,1769680
ven,1972,1838314
ven,1973,1894206
ven,1974,1924040
ven,1975,1990123
ven,1976,2108413
ven,1977,2204074
ven,1978,2309173
ven,1979,2378601
ven,1980,2456815
ven,1981,2530263
ven,1982,2591051
ven,1983,2619844
ven,1984,2641380
ven,1985,2710333
ven,1986,2770520
ven,1987,2880333
ven,1988,2925663
ven,1989,2967110
ven,1990,3036219
ven,1991,3183729
ven,1992,3282472
ven,1993,3287287
ven,1996,3175566
ven,1997,3257337
ven,1999,3261343
ven,2000,3327797
ven,2001,3423480
ven,2002,3506780
ven,2003,3449984
ven,2004,3453379
ven,2005,3449290
ven,2006,3452062
ven,2007,3521139
ven,2008,3439199
ven,2009,3461820
ven,2010,3457754
ven,2011,3466230
ven,2012,3486365
ven,2013,3519519
ven,2014,3493044
ven,2015,3476473
ven,2016,3383277
ven,2017,3285299
vgb,1971,2156
vgb,1972,2033
vgb,1973,2138
vgb,1974,1868
vgb,1975,2090
vgb,1976,2096
vgb,1979,2016
vgb,1981,1974
vgb,1983,2009
vgb,1984,2054
vgb,1985,2069
vgb,1990,2244
vgb,1991,2340
vgb,1992,2443
vgb,1993,2539
vgb,1994,2502
vgb,1995,2625
vgb,1999,2757
vgb,2000,2783
vgb,2001,2775
vgb,2002,2811
vgb,2003,2780
vgb,2004,2824
vgb,2005,2898
vgb,2006,2923
vgb,2007,3044
vgb,2009,3128
vgb,2010,3201
vgb,2011,3138
vgb,2012,3164
vgb,2013,3197
vgb,2014,3277
vgb,2015,3358
vgb,2016,3309
vgb,2017,3334
vgb,2018,2529
vgb,2019,2750
vgb,2020,2715
vir,1971,11644
vir,1972,15302
vir,1973,15008
vir,1974,16004
vir,1975,16379
vir,1976,17997
vir,1977,16500
vir,1978,17000
vir,1981,12641
vir,1982,15904
vir,1983,16069
vir,1984,15758
vir,1985,15308
vir,1986,14948
vir,1991,14319
vir,1992,14400
vir,1993,14544
vnm,1976,7403715
vnm,1977,7722524
vnm,1978,7784587
vnm,1979,7337436
vnm,1980,7923495
vnm,1981,7887439
vnm,1983,7884202
vnm,1984,7993019
vnm,1985,8005981
vnm,1986,8125836
vnm,1987,8484685
vnm,1988,8666252
vnm,1989,8663481
vnm,1990,8583052
vnm,1991,8862292
vnm,1992,9090800
vnm,1993,9527200
vnm,1994,9782900
vnm,1995,10047564
vnm,1996,10228800
vnm,1997,10431300
vnm,1998,10435508
vnm,1999,10250214
vnm,2000,10063025
vnm,2001,9751434
vnm,2002,9336913
vnm,2003,8841004
vnm,2004,8350191
vnm,2005,7773484
vnm,2006,7317813
vnm,2007,7041312
vnm,2008,6871795
vnm,2009,6745016
vnm,2010,6922624
vnm,2011,7048493
vnm,2012,7100950
vnm,2013,7202767
vnm,2014,7434848
vnm,2015,7543632
vnm,2016,7790009
vnm,2017,7801560
vnm,2018,8041842
vnm,2019,8506562
vnm,2020,8718356
vut,1970,18250
vut,1971,18878
vut,1972,18622
vut,1973,19252
vut,1974,19834
vut,1975,20095
vut,1976,20639
vut,1977,21161
vut,1978,21816
vut,1979,22749
vut,1980,23264
vut,1981,22969
vut,1983,22244
vut,1985,22897
vut,1986,23856
vut,1987,24060
vut,1988,24634
vut,1989,25000
vut,1990,24471
vut,1991,24952
vut,1992,26267
vut,1993,30179
vut,1994,30472
vut,1997,31747
vut,1998,34366
vut,1999,34333
vut,2000,35674
vut,2001,36482
vut,2002,37470
vut,2003,39388
vut,2004,38960
vut,2005,38530
vut,2006,37060
vut,2007,37817
vut,2008,38658
vut,2009,38762
vut,2010,41834
vut,2013,44181
vut,2015,45931
vut,2019,54820
vut,2020,56390
wsm,1970,24462
wsm,1971,24976
wsm,1972,25761
wsm,1973,27408
wsm,1975,28492
wsm,1976,28677
wsm,1977,29017
wsm,1978,28955
wsm,1979,29249
wsm,1980,28388
wsm,1981,27675
wsm,1982,26973
wsm,1983,26939
wsm,1986,26921
wsm,1994,26681
wsm,1995,27196
wsm,1996,27011
wsm,1997,27317
wsm,1998,27439
wsm,1999,27297
wsm,2000,28026
wsm,2001,29203
wsm,2002,30530
wsm,2003,31059
wsm,2004,31175
wsm,2005,30964
wsm,2006,30516
wsm,2007,30193
wsm,2009,29663
wsm,2010,30871
wsm,2011,29860
wsm,2012,29869
wsm,2014,31352
wsm,2015,31998
wsm,2016,32629
wsm,2017,32950
wsm,2018,33123
wsm,2019,33841
wsm,2020,33950
yem,1999,2302787
yem,2001,2643579
yem,2002,2783371
yem,2003,2950403
yem,2004,3107801
yem,2005,3219564
yem,2008,3282457
yem,2010,3426991
yem,2011,3640590
yem,2012,3684948
yem,2013,3874741
yem,2016,3900134
zaf,1970,3988514
zaf,1975,4635315
zaf,1977,4324747
zaf,1978,4141797
zaf,1979,4268090
zaf,1981,4480493
zaf,1982,4426022
zaf,1986,4737367
zaf,1987,4920543
zaf,1988,5055396
zaf,1989,6757600
zaf,1990,6951777
zaf,1991,7210021
zaf,1994,7971770
zaf,1995,8159430
zaf,1997,8091295
zaf,1998,7998945
zaf,1999,7935221
zaf,2000,7444802
zaf,2001,7413415
zaf,2002,7465728
zaf,2003,7470476
zaf,2004,7444142
zaf,2005,7314449
zaf,2006,7256518
zaf,2007,7312258
zaf,2008,7231660
zaf,2009,7128500
zaf,2010,7024368
zaf,2011,6957432
zaf,2012,7004482
zaf,2013,7063849
zaf,2014,7195183
zaf,2015,7555842
zaf,2016,7569924
zaf,2017,7582154
zaf,2018,7568387
zaf,2019,7688381
zmb,1970,694670
zmb,1971,729801
zmb,1972,777873
zmb,1973,810234
zmb,1974,858191
zmb,1975,872392
zmb,1976,907867
zmb,1977,936817
zmb,1978,964475
zmb,1979,996597
zmb,1980,1041938
zmb,1981,1073203
zmb,1982,1121624
zmb,1983,1195149
zmb,1984,1266739
zmb,1985,1348318
zmb,1986,1377516
zmb,1987,1391222
zmb,1988,1426135
zmb,1989,1446847
zmb,1990,1461206
zmb,1991,1510337
zmb,1994,1507660
zmb,1995,1506349
zmb,1996,1516919
zmb,1998,1557260
zmb,1999,1555707
zmb,2000,1589544
zmb,2001,1625647
zmb,2002,1731579
zmb,2004,2251357
zmb,2005,2572846
zmb,2006,2678610
zmb,2007,2790312
zmb,2008,2909436
zmb,2009,2840540
zmb,2010,2899131
zmb,2011,3030120
zmb,2012,3135442
zmb,2013,3075161
zmb,2014,3217872
zmb,2015,3215723
zmb,2016,3203220
zmb,2017,3284841
zwe,1970,735782
zwe,1971,696130
zwe,1972,755937
zwe,1973,790592
zwe,1974,835028
zwe,1975,862736
zwe,1976,882375
zwe,1977,890460
zwe,1978,826857
zwe,1979,831879
zwe,1980,1235036
zwe,1981,1714266
zwe,1982,1905437
zwe,1983,2044029
zwe,1984,2130487
zwe,1985,2214963
zwe,1986,2262071
zwe,1987,2248823
zwe,1988,2208715
zwe,1989,2230881
zwe,1990,2116414
zwe,1991,2289309
zwe,1992,2301642
zwe,1993,2430198
zwe,1995,2482508
zwe,1996,2493791
zwe,1997,2510605
zwe,1998,2482436
zwe,1999,2460323
zwe,2000,2460669
zwe,2001,2534796
zwe,2002,2399250
zwe,2003,2361588
zwe,2012,2666451
zwe,2013,2663187
zwe,2015,2658415
zwe,2016,2662010
zwe,2017,2676485
zwe,2018,2725970
zwe,2019,2789692
zwe,2020,2869735
