geo,time,bm_gsr_totl_cd
mmr,1988,483729308.4516
mmr,1989,405710612.49945
mmr,1990,788693250.08989
mmr,1991,628080084.78926
mmr,1992,829995200.59212
mmr,1993,1454096218.96526
mmr,1994,1669758319.83886
mmr,1995,2124231455.93675
mmr,1996,2224077741.46056
mmr,1997,2570209660.1513
mmr,1998,2827280652.20663
mmr,1999,2501844220.03157
mmr,2000,2626757548.95628
mmr,2001,2891478534.52934
mmr,2002,2525539064.40207
mmr,2003,2751612396.06354
mmr,2004,2982514068.13505
mmr,2005,3428501024.45532
mmr,2006,3959358029.82269
mmr,2007,4735132009.09969
mmr,2008,5499900985.05498
mmr,2009,5794490494.08056
mmr,2010,6515984487.06693
mmr,2011,10613707579.3366
mmr,2012,11554568413.0546
mmr,2013,13925383420.1547
mmr,2014,17650959266.5065
mmr,2015,19343652705.8088
mmr,2016,18002469285.0247
mmr,2017,21651434975.059
mmr,2018,21780724676.192
mmr,2019,21251966532.0288
mne,2007,3272193452.3299
mne,2008,4429268827.08262
mne,2009,2935470121.59947
mne,2010,2808754461.56863
mne,2011,3136803512.30326
mne,2012,2901434439.2736
mne,2013,2937504763.59816
mne,2014,2992835579.06964
mne,2015,2645571280.89918
mne,2016,3011352378.81251
mne,2017,3355085793.61174
mne,2018,3959987845.91486
mne,2019,3880935637.2363
mne,2020,3163402281.96218
mne,2021,3931753806.87447
mng,1981,1283000000
mng,1982,1412700000
mng,1983,1436100000
mng,1984,1388500000
mng,1985,1450500000
mng,1986,1885600000
mng,1987,1896600000
mng,1988,1956600000
mng,1989,2034020000
mng,1990,1124440000
mng,1991,509050000
mng,1992,474240000
mng,1993,425050000
mng,1994,447160000
mng,1995,549500000
mng,1996,599200000
mng,1997,611220000
mng,1998,681600000
mng,1999,658864233.29
mng,2000,790516032.62918
mng,2001,845643596.71446
mng,2002,965357981.31868
mng,2003,1109322460.64329
mng,2004,1433296350.26229
mng,2005,1628895006.87219
mng,2006,1886353198.95441
mng,2007,2618456682.03446
mng,2008,3955922354.02594
mng,2009,2850221855.42705
mng,2010,4495682123.16105
mng,2011,9380684304.55826
mng,2012,10134985961.1513
mng,2013,9410997918.91452
mng,2014,8218995099.60871
mng,2015,6316601540.36495
mng,2016,6584902720.83436
mng,2017,8212041517.11917
mng,2018,10125149961.6027
mng,2019,11212446420.008
mng,2020,8934986390.73214
moz,2005,3349656543.93826
moz,2006,4192760447.7537
moz,2007,4452838108.15059
moz,2008,5407098332.92428
moz,2009,4898387407.06331
moz,2010,5220211849.92229
moz,2011,8001310842.40294
moz,2012,12609374537.8449
moz,2013,12576702106.0951
moz,2014,11938663538.6293
moz,2015,11018186842.2697
moz,2016,8240395440.06293
moz,2017,8771436535.86745
moz,2018,10690801608.2315
moz,2019,10127491227.5749
moz,2020,8879502582.09404
mrt,1975,312730183.22585
mrt,1976,415838835.25181
mrt,1977,410401338.09908
mrt,1978,372575142.16084
mrt,1979,411940948.9568
mrt,1980,492877094.72752
mrt,1981,585019411.61246
mrt,1982,648223685.26954
mrt,1983,626819107.8656
mrt,1984,527464604.77922
mrt,1985,631770123.89263
mrt,1986,730931092.43861
mrt,1987,665445439.57407
mrt,1988,655573394.74937
mrt,1989,600992161.44297
mrt,1990,569973576.15155
mrt,1991,584910764.22434
mrt,1992,670219214.20713
mrt,1993,682922320.2522
mrt,1994,580999393.08112
mrt,1995,559042396.06478
mrt,1996,623290782.55377
mrt,1997,556701641.9352
mrt,1998,505237187.79154
mrt,2012,4448328479.13362
mrt,2013,4359996697.16619
mrt,2014,3822186966.256
mrt,2015,2846184391.41601
mrt,2016,2681282988.94175
mrt,2017,3001375737.83556
mrt,2018,3402561268.82861
mrt,2019,3865623281.99924
mrt,2020,3864881801.58813
mus,1976,382846730.40703
mus,1977,496268652.08545
mus,1978,575667968.82756
mus,1979,677857730.83233
mus,1980,718088307.95093
mus,1981,678450370.01403
mus,1982,587350713.51658
mus,1983,556371837.17385
mus,1984,589550977.0509
mus,1985,643031291.39034
mus,1986,846405517.94812
mus,1987,1227809751.09131
mus,1988,1555620464.02944
mus,1989,1628877381.73043
mus,1990,1994487602.71269
mus,1991,1963799801.62671
mus,1992,2096739907.42055
mus,1993,2164208176.26902
mus,1994,2376677536.27895
mus,1995,2524859108.55183
mus,1996,2884321802.53397
mus,1997,2757054079.92731
mus,1998,2725751428.04151
mus,1999,2895598943.45261
mus,2000,2771756878.27206
mus,2001,2716979918.90535
mus,2002,2871981366.56652
mus,2003,3184441507.87603
mus,2004,3661595569.29688
mus,2005,4284283294.27001
mus,2006,5049501565.81684
mus,2007,5818298368.99167
mus,2008,6947626519.2729
mus,2009,5513762008.44588
mus,2010,11377585548.9771
mus,2011,8663563778.36003
mus,2012,9017179890.15214
mus,2013,12926107841.8459
mus,2014,14728888815.7596
mus,2015,13165925805.1808
mus,2016,14185846641.5576
mus,2017,17604551927.5319
mus,2018,14416154279.2503
mus,2019,15751736090.2742
mus,2020,10997566356.261
mwi,1977,300466897.98252
mwi,1978,432713633.11574
mwi,1979,577932137.64962
mwi,1980,637855885.58063
mwi,1981,522506957.98863
mwi,1982,429934718.28872
mwi,1983,445621671.66307
mwi,1984,419986132.68194
mwi,1985,438835124.75516
mwi,1986,399500646.63396
mwi,1987,413900669.72497
mwi,1988,559208032.63706
mwi,1989,535237204.24022
mwi,1990,637660482.40763
mwi,1991,865226406.26045
mwi,1992,837182743.80219
mwi,1993,671167107.73917
mwi,1994,678061056.00645
mwi,1995,708170632.30044
mwi,1996,818121126.87097
mwi,1997,958789054.48282
mwi,1998,710261490.1037
mwi,1999,810259812.49304
mwi,2000,679624671.04436
mwi,2001,686203193.56916
mwi,2002,839654007.15489
mwi,2003,1003138018.12146
mwi,2004,1158346268.88119
mwi,2005,1389954218.6087
mwi,2006,1400191902.44982
mwi,2007,1618699365.18331
mwi,2008,2156749536.25355
mwi,2009,2360032078.43581
mwi,2010,2834786018.93548
mwi,2011,3261588292.22045
mwi,2012,2599288466.31277
mwi,2013,3226154422.20909
mwi,2014,3316953349.51756
mwi,2015,2735865095.28574
mwi,2016,2504513983.54095
mwi,2017,2986561131.23993
mwi,2018,3331425253.5752
mwi,2019,3537766211.54117
mwi,2020,3363885065.09933
mys,1974,5232925277.20795
mys,1975,4855075995.79849
mys,1976,5246353148.88285
mys,1977,6373098047.43135
mys,1978,8233444277.79321
mys,1979,11481685982.9229
mys,1980,15100487706.6642
mys,1981,16330711230.3407
mys,1982,17867238549.5178
mys,1983,19705331186.39569
mys,1984,20699836796.8723
mys,1985,18383098686.0873
mys,1986,16344742763.2492
mys,1987,18485192650.0034
mys,1988,22790354299.3885
mys,1989,28641024300.0544
mys,1990,35485928185.2212
mys,1991,43782938595.428
mys,1992,48760231086.8016
mys,1993,57934924701.6913
mys,1994,73275225873.4854
mys,1995,93618275804.12488
mys,1996,98092861820.17281
mys,1997,100176252951.12601
mys,1998,72950469820.035
mys,1999,83638842105.26311
mys,2000,103860342105.263
mys,2001,94771052631.5789
mys,2002,100403263157.895
mys,2003,106189500000
mys,2004,129236584210.526
mys,2005,142267892928.82199
mys,2006,160300087916
mys,2007,182562653186.52496
mys,2008,197878940773.896
mys,2009,160180866932.65601
mys,2010,201593884165.43799
mys,2011,231774722074.10101
mys,2012,240782718257.90302
mys,2013,242715337659.92096
mys,2014,245414655529.86096
mys,2015,207595455500.78
mys,2016,200927428355.34
mys,2017,223211115891.30301
mys,2018,247937197736.96399
mys,2019,236159399249.82401
mys,2020,205293045577.936
mys,2021,263612720634.44696
nam,1990,1730168111.47954
nam,1991,1837095731.56268
nam,1992,2085017693.63581
nam,1993,1975003174.33812
nam,1994,2034443897.35829
nam,1995,2334767450.99715
nam,1996,2360799182.97711
nam,1997,2329229445.99149
nam,1998,2073717568.48606
nam,1999,1942684114.44184
nam,2000,1856254051.33828
nam,2001,1889701885.72934
nam,2002,1636529638.81472
nam,2003,2055900370.09429
nam,2004,2742606816.9621
nam,2005,3039084693.94417
nam,2006,3294346685.17034
nam,2007,4044188644.47518
nam,2008,5164134798.72432
nam,2009,5403095790.36969
nam,2010,6516564834.54806
nam,2011,6684203703.22264
nam,2012,7952870610.12679
nam,2013,7215523219.31514
nam,2014,8087077004.05492
nam,2015,7363810797.21193
nam,2016,6829350675.85095
nam,2017,6775736056.93067
nam,2018,7193843099.50978
nam,2019,6413086695.87164
nam,2020,4824651836.31697
ncl,2002,1573108361.83415
ncl,2003,2075663716.17863
ncl,2004,2180019222.98803
ncl,2005,2586899222.14239
ncl,2006,3230212943.96508
ncl,2007,4102057971.79366
ncl,2008,4592820221.10371
ncl,2009,3575154044.65852
ncl,2010,4527590447.45869
ncl,2011,5087711263.51232
ncl,2012,5055448967.97412
ncl,2013,4954417239.43507
ncl,2014,4615246266.94637
ncl,2015,3869782396.50368
ncl,2016,3536174219.91093
ner,1974,213776494.26153
ner,1975,223831602.87423
ner,1976,313889285.85422
ner,1977,379783128.60927
ner,1978,613066285.34517
ner,1979,762009905.30172
ner,1980,1016274383.85388
ner,1981,832829611.27986
ner,1982,770414433.44629
ner,1983,535914987.67631
ner,1984,449339752.36633
ner,1985,533760892.62433
ner,1986,575603817.18596
ner,1987,720481389.25188
ner,1988,749636848.20758
ner,1989,676001221.11612
ner,1990,802913228.85506
ner,1991,654755322.29938
ner,1992,651652221.60597
ner,1993,527958179.58704
ner,1994,465610255.14149
ner,1995,510293104.78154
ner,1996,556576380.34937
ner,1997,489208468.91229
ner,1998,592692513.30999
ner,1999,508108109.54843
ner,2000,486299803.95834
ner,2001,506092527.88608
ner,2002,563486445.21922
ner,2003,726009430.28636
ner,2004,892873206.87627
ner,2005,1095789163.20373
ner,2006,1118576448.30736
ner,2007,1344650356.11941
ner,2008,2014369768.02476
ner,2009,2667322011.6229
ner,2010,2918948561.59272
ner,2011,3211746236.26956
ner,2012,3014953853.39914
ner,2013,3266264888.84031
ner,2014,3506183291.36943
ner,2015,3206540544.56102
ner,2016,2799539757.69124
ner,2017,3235751347.64831
ner,2018,3696455272.97246
ner,2019,3723961319.922
ner,2020,3894584254.01546
nga,1977,14119722355.9196
nga,1978,15092747809.6702
nga,1979,15965036876.729
nga,1980,22005158149.979
nga,1981,25384154903.35509
nga,1982,19735359343.2146
nga,1983,14802393952.752
nga,1984,11892594336.388
nga,1985,10646985829.4728
nga,1986,5042966082.20631
nga,1987,7879159800.30047
nga,1988,7564084667.43565
nga,1989,7612358082.13059
nga,1990,9857950766.21521
nga,1991,12892671384.9675
nga,1992,11484602539.3347
nga,1993,12723051235.4121
nga,1994,12504409892.7078
nga,1995,4922769244.44453
nga,1996,4512723053.80191
nga,1997,5373735411.88375
nga,1998,4559310978.60698
nga,1999,14881495287.4274
nga,2000,15382970907.1362
nga,2001,18732692476.2601
nga,2002,18651172244.5035
nga,2003,25191005658.0769
nga,2004,23671552421.67229
nga,2005,35772642566.5845
nga,2006,42388092834.6568
nga,2007,60958280524.182
nga,2008,81606469265.8681
nga,2009,64823496557.1442
nga,2010,91290792507.39191
nga,2011,114473246327.53
nga,2012,103916145694.64101
nga,2013,103055330291.976
nga,2014,107242681445.89
nga,2015,85585966970.0322
nga,2016,54504536590.3254
nga,2017,61640231355.4539
nga,2018,85962676124.69791
nga,2019,113242181516.494
nga,2020,79494069493.67209
nic,1977,926000000
nic,1978,766300000
nic,1979,594600000
nic,1980,1049320000
nic,1981,1243500000
nic,1982,1020900000
nic,1983,1091200000
nic,1984,1152300000
nic,1985,1198500000
nic,1986,1090800000
nic,1987,1140200000
nic,1988,1120600000
nic,1989,878100000
nic,1990,910800000
nic,1991,1197200000
nic,1992,1421400000
nic,1993,1250500000
nic,1994,1432300000
nic,1995,1481100000
nic,1996,1631000000
nic,1997,1889400000
nic,1998,1876000000
nic,1999,2260300000
nic,2000,2330200000
nic,2001,2251300000
nic,2002,2228000000
nic,2003,2350400000
nic,2004,2676900000
nic,2005,3074800000
nic,2006,4043200000
nic,2007,4705000000
nic,2008,5558500000
nic,2009,4664400000
nic,2010,5501400000
nic,2011,6817900000
nic,2012,7569700000
nic,2013,7763600000
nic,2014,7794300000
nic,2015,7924300000
nic,2016,7964700000
nic,2017,8345000000
nic,2018,7496200000
nic,2019,6811200000
nic,2020,6347500000
nld,1967,9574585628.42945
nld,1968,10614364633.2018
nld,1969,12539778996.4491
nld,1970,15330939215.4235
nld,1971,18273009899.5572
nld,1972,20648013079.7744
nld,1973,28581287419.7715
nld,1974,40060076083.3227
nld,1975,42824765854.6778
nld,1976,47308030915.0891
nld,1977,54420455391.0884
nld,1978,65100599473.38409
nld,1979,83504055878.5502
nld,1980,98834954722.7355
nld,1981,87969694247.81779
nld,1982,83803689936.1682
nld,1983,79444218672.40019
nld,1984,79542242242.40041
nld,1985,82298993654.17181
nld,1986,98487089807.9512
nld,1987,118120953411.05499
nld,1988,131029969546.729
nld,1989,139656787118.14001
nld,1990,168684737946.314
nld,1991,172956807357.19699
nld,1992,184871209896.12296
nld,1993,170853107557.30701
nld,1994,184820637932.43896
nld,1995,238668140216.30701
nld,1996,243669974176.43799
nld,1997,238633565431.42096
nld,1998,255149390548.62799
nld,1999,263485993047.47296
nld,2000,279159250944.69293
nld,2001,274631048142.91
nld,2002,283108436840.422
nld,2003,344231237555.62598
nld,2004,516306513222.04303
nld,2005,586774189487.73804
nld,2006,665045563451.04492
nld,2007,861411829068.21411
nld,2008,924234129947.20483
nld,2009,740635514698.92993
nld,2010,820616127899.56702
nld,2011,933660468491.00305
nld,2012,876320170732.26611
nld,2013,912798517131.72998
nld,2014,974424904883.23071
nld,2015,863660100617.52002
nld,2016,843143960178.17798
nld,2017,897478913163.39795
nld,2018,1025848084864.10999
nld,2019,962894494956.76501
nld,2020,919433227421.04004
nld_curacao,2011,3058446927.3743
nld_curacao,2012,3277547486.03352
nld_curacao,2013,2955703910.61452
nld_curacao,2014,2859044692.73743
nld_curacao,2015,2597664804.46927
nld_curacao,2016,2468463687.15083
nld_curacao,2017,2599977984.73184
nld_curacao,2018,2885125520.47486
nld_curacao,2019,2475619847.01676
nld_curacao,2020,1795374460.11732
nor,1975,14444050717.3508
nor,1976,16661278651.6402
nor,1977,19304513193.8328
nor,1978,18756804130.0119
nor,1979,22004668248.35229
nor,1980,26657709229.2946
nor,1981,26015990775.6674
nor,1982,25995171725.9187
nor,1983,23982351614.419
nor,1984,24401324217.8297
nor,1985,26005636832.4092
nor,1986,32729390272.4739
nor,1987,35885655818.465
nor,1988,38825036556.3348
nor,1989,40009838685.2707
nor,1990,45503436547.8394
nor,1991,44477276369.5057
nor,1992,44916881900.276
nor,1993,41950744482.9674
nor,1994,45173697390.6657
nor,1995,53357051499.9491
nor,1996,57589150114.8308
nor,1997,59243740096.8233
nor,1998,61699371065.6331
nor,1999,57736703510.94569
nor,2000,59327156934.1419
nor,2001,58345353981.0648
nor,2002,62889929504.24889
nor,2003,73784693707.14798
nor,2004,89909017798.02998
nor,2005,106742692005.545
nor,2006,125709392233.558
nor,2007,162894047224.92801
nor,2008,181707887661.49301
nor,2009,129748327045.94501
nor,2010,150251370761.40399
nor,2011,172809685625.12701
nor,2012,178544649402.93799
nor,2013,184321991985.811
nor,2014,180143332595.72101
nor,2015,149627493123.51099
nor,2016,148243548081.71899
nor,2017,158320481909.965
nor,2018,173117739146.75101
nor,2019,171348446916.207
nor,2020,139826210655.009
npl,1976,198520000
npl,1977,212584000
npl,1978,278829145.90366
npl,1979,328525000
npl,1980,418575000
npl,1981,459526499.94348
npl,1982,493781469.08856
npl,1983,558642084.21683
npl,1984,507363000.77118
npl,1985,563640598.1755
npl,1986,553823718.95782
npl,1987,650290734.26246
npl,1988,830124559.42551
npl,1989,726310726.95503
npl,1990,845149737.9247
npl,1991,957028385.36355
npl,1992,993822680.98138
npl,1993,1134127612.81077
npl,1994,1486355619.78719
npl,1995,1658964319.57334
npl,1996,1769523196.53296
npl,1997,1945005559.8298
npl,1998,1461769917.23447
npl,1999,1735064238.30312
npl,2000,1825235416.97763
npl,2001,1759228896.26026
npl,2002,1733386914.02799
npl,2003,2001127920.67802
npl,2004,2371032259.61091
npl,2005,2802749617.8496
npl,2006,3029920645.12555
npl,2007,3742771871.0576
npl,2008,4455714115.66085
npl,2009,5153347364.85263
npl,2010,5994936413.1947
npl,2011,6587556414.47467
npl,2012,6967193472.81475
npl,2013,7610576087.20267
npl,2014,8843504434.8254
npl,2015,7798582480.58696
npl,2016,10187438740.1433
npl,2017,12104496680.8847
npl,2018,15121854812.6751
npl,2019,14018290934.1591
npl,2020,11026919976.9221
npl,2021,17168947460.5311
nru,2008,30998023.10382
nru,2009,32793833.1046
nru,2010,26992944.49314
nru,2011,49807504.10348
nru,2012,56050036.71883
nru,2013,72559171.3236
nru,2014,98077551.97758
nru,2015,100394903.57119
nru,2016,98852335.00613
nru,2017,93284480.23756
nru,2018,96229236.69467
nzl,2000,22485122326.1046
nzl,2001,21101843712.8202
nzl,2002,24566763550.9637
nzl,2003,30070463952.8534
nzl,2004,38344958129.9031
nzl,2005,44245764001.7812
nzl,2006,44404625855.8314
nzl,2007,53785282900.1695
nzl,2008,58342644065.6112
nzl,2009,41992019245.7884
nzl,2010,50940255187.4328
nzl,2011,60853536142.1698
nzl,2012,62740383823.8102
nzl,2013,64449403608.6619
nzl,2014,68442788466.7891
nzl,2015,59625278875.3138
nzl,2016,59414406791.1047
nzl,2017,67372166887.004
nzl,2018,72211349880.69991
nzl,2019,69516313081.12131
nzl,2020,57435311180.4547
omn,1974,965257675.05865
omn,1975,1374638104.73259
omn,1976,1397220617.82635
omn,1977,1389403594.06313
omn,1978,1468152870.49262
omn,1979,1669079333.1473
omn,1980,2649971055.7324
omn,1981,3331789239.52458
omn,1982,3754777080.9345
omn,1983,3538506090.15202
omn,1984,3872060456.75883
omn,1985,4428263292.75178
omn,1986,3665618551.31449
omn,1987,2859297789.3368
omn,1988,3201560468.14044
omn,1989,3384135240.57217
omn,1990,3970871261.37841
omn,1991,4668400520.15605
omn,1992,5298049414.82445
omn,1993,5624447334.20026
omn,1994,5317295188.55657
omn,1995,5734200260.07802
omn,1996,6252299918.69571
omn,1997,6976199909.28218
omn,1998,7943899948.34915
omn,1999,6858599955.40572
omn,2000,7480498699.60988
omn,2001,8372691807.54227
omn,2002,8474902470.74122
omn,2003,9516254876.46294
omn,2004,12176749024.7074
omn,2005,12960832249.6749
omn,2006,16186840052.0156
omn,2007,22404161248.3745
omn,2008,30441872561.7685
omn,2009,25206265279.5839
omn,2010,28843229446.0339
omn,2011,34088248408.32249
omn,2012,39637647877.3642
omn,2013,46994218857.21609
omn,2014,43372991622.291
omn,2015,39697307797.6052
omn,2016,34242918754.69329
omn,2017,39129023056.8386
omn,2018,41819533726.655
omn,2019,39900726384.3268
omn,2020,33343780248.6635
pak,1976,2812131733.60546
pak,1977,3216561520.26025
pak,1978,4096056760.19762
pak,1979,5414183251.80931
pak,1980,6706937736.72995
pak,1981,6980346480.83232
pak,1982,7256314211.14689
pak,1983,7188165950.45228
pak,1984,8021169425.06722
pak,1985,7785093340.19626
pak,1986,7957432102.15869
pak,1987,8480270705.67761
pak,1988,9535387238.35806
pak,1989,10222060220.2533
pak,1990,11385915086.1764
pak,1991,12258919216.4191
pak,1992,13884468482.4364
pak,1993,13628188558.8862
pak,1994,13714282161.8475
pak,1995,16310679893.9258
pak,1996,17820301727.9065
pak,1997,15774816943.969
pak,1998,14259000000
pak,1999,13524000000
pak,2000,14362000000
pak,2001,14141000000
pak,2002,14980000000
pak,2003,17614000000
pak,2004,24591050000
pak,2005,32448200000
pak,2006,39097000000
pak,2007,42690000000
pak,2008,53573000000
pak,2009,39372430000
pak,2010,43884000000
pak,2011,51089000000
pak,2012,52876000000
pak,2013,53631000000
pak,2014,55954000000
pak,2015,54278000000
pak,2016,57580109000
pak,2017,70366061000
pak,2018,74555877000
pak,2019,64581078000
pak,2020,56641999000
pak,2021,81454975000
pan,1977,1541100000
pan,1978,1949200000
pan,1979,2906700000
pan,1980,8222000000
pan,1981,9706100000
pan,1982,9745500000
pan,1983,7260700000
pan,1984,6952500000
pan,1985,6468300000
pan,1986,6431900000
pan,1987,5606300000
pan,1988,3931300000
pan,1989,4683700000
pan,1990,5587600000
pan,1991,6950500000
pan,1992,7936700000
pan,1993,8067800000
pan,1994,8784400000
pan,1995,9877600000
pan,1996,9172300000
pan,1997,10473800000
pan,1998,11041400000
pan,1999,9938800000
pan,2000,10233400000
pan,2001,9749400000
pan,2002,8862500000
pan,2003,9167600000
pan,2004,10842200000
pan,2005,12883300000
pan,2006,14546680000
pan,2007,18749900000
pan,2008,24099900000
pan,2009,20454900000
pan,2010,25243700000
pan,2011,33671000000
pan,2012,36626900000
pan,2013,36491700000
pan,2014,37000900000
pan,2015,32602900000
pan,2016,31500381218.47
pan,2017,32919801302.16
pan,2018,35606756773.96
pan,2019,33952391267.63
pan,2020,20548044491.07
per,1977,3123100000
per,1978,2663600000
per,1979,3535700000
per,1980,5080400000
per,1981,6112000000
per,1982,5962000000
per,1983,4933000000
per,1984,4364900000
per,1985,3959000000
per,1986,4915990000
per,1987,5811330000
per,1988,5667030000
per,1989,5310520000
per,1990,5987000000
per,1991,6393000000
per,1992,6933000000
per,1993,7239780367.19954
per,1994,9130387610.58263
per,1995,12353723645.6425
per,1996,12285125018.4912
per,1997,13163600339.9373
per,1998,12320374851.9384
per,1999,10433716986.554
per,2000,11488818176.5047
per,2001,11069517215.002
per,2002,11403942642.5396
per,2003,13098594052.9117
per,2004,16333677060.439
per,2005,20630652256.54589
per,2006,26488091337.73389
per,2007,33557905660.4585
per,2008,44404201077.4069
per,2009,35410867974.3614
per,2010,46811463418.9982
per,2011,57604731770.7998
per,2012,62097494837.4024
per,2013,62900148802.3801
per,2014,59800254539.1143
per,2015,54257953495.4313
per,2016,53372648502.535
per,2017,60304621972.2648
per,2018,64891853578.1998
per,2019,63352690362.2345
per,2020,50176078373.8539
phl,1977,5248000000
phl,1978,6322000000
phl,1979,8106000000
phl,1980,10348000000
phl,1981,11151000000
phl,1982,11690000000
phl,1983,11375000000
phl,1984,9697000000
phl,1985,8331000000
phl,1986,8120000000
phl,1987,10191000000
phl,1988,11831000000
phl,1989,14693000000
phl,1990,16437000000
phl,1991,16324000000
phl,1992,19137000000
phl,1993,22587000000
phl,1994,27919000000
phl,1995,35722000000
phl,1996,44091000000
phl,1997,53494000000
phl,1998,42302000000
phl,1999,34961000000
phl,2000,38668000000
phl,2001,36584000000
phl,2002,38312000000
phl,2003,40639000000
phl,2004,43822000000
phl,2005,48157783195.90569
phl,2006,54155356354.4698
phl,2007,60070416495.4386
phl,2008,70313142216.78081
phl,2009,57753400213.3668
phl,2010,71658150173.5538
phl,2011,77715948451.07179
phl,2012,87630647546.47249
phl,2013,85895732027.246
phl,2014,96127236497.4355
phl,2015,97762166322.35001
phl,2016,109420441088.849
phl,2017,125524759403.30701
phl,2018,138068438388.453
phl,2019,139138524706.271
phl,2020,107434710923.519
phl,2021,136160825230.58
plw,2005,150024933.98323
plw,2006,157072711.86153
plw,2007,155816388.25615
plw,2008,170100884.821
plw,2009,131718652.93794
plw,2010,151854331.44376
plw,2011,179721467.26983
plw,2012,203830008.36719
plw,2013,210410833.77622
plw,2014,246938850.5468
plw,2015,239417446.02745
plw,2016,259739424.42059
plw,2017,232087940.07032
png,1976,685020556.58544
png,1977,824883128.88776
png,1978,1008904748.09362
png,1979,1179308989.11448
png,1980,1561058512.86781
png,1981,1647623578.11987
png,1982,1546280039.15165
png,1983,1488402139.83
png,1984,1518029128.40107
png,1985,1325061308.73219
png,1986,1458733346.1232
png,1987,1726528596.64759
png,1988,2145710429.74834
png,1989,2015253746.55771
png,1990,1718723818.45131
png,1991,2267551704.08133
png,1992,2434037377.88732
png,1993,2339416480.83331
png,1994,2356358979.84326
png,1995,2415218927.31338
png,1996,2752977398.42424
png,1997,2751651333.18433
png,1998,2151856745.46647
png,1999,2090408365.70463
png,2000,2013171551.18417
png,2001,1844617878.23145
png,2002,2064026467.12207
png,2003,2547797372.24223
png,2004,2912752969.20034
png,2005,3256529306.7111
png,2006,4346754190.40564
png,2007,5282570760.39475
png,2008,5621109429.97169
png,2009,5397641206.61244
png,2010,6930047789.03305
png,2011,7819594789.546
png,2012,9272695577.9609
png,2013,10002624577.2792
png,2014,6400341978.20058
png,2015,4317048288.24256
png,2016,3379964656.08291
png,2017,5133338690.92814
png,2018,5491750146.95083
pol,1976,14095000000
pol,1977,14957000000
pol,1978,17024000000
pol,1979,19261000000
pol,1980,20338000000
pol,1981,17845000000
pol,1982,16254000000
pol,1983,16073000000
pol,1984,15681000000
pol,1985,15174000000
pol,1986,16332000000
pol,1987,16396000000
pol,1988,18387000000
pol,1989,19498000000
pol,1990,19084000000
pol,1991,21567000000
pol,1992,23000000000
pol,1993,24910000000
pol,1994,24887000000
pol,1995,36909000000
pol,1996,43789000000
pol,1997,48892000000
pol,1998,55331000000
pol,1999,54961000000
pol,2000,60914000000
pol,2001,62307000000
pol,2002,67090000000
pol,2003,83408000000
pol,2004,108925000000
pol,2005,123831000000
pol,2006,157852000000
pol,2007,209619000000
pol,2008,257182000000
pol,2009,192248000000
pol,2010,230726000000
pol,2011,268135000000
pol,2012,255559000000
pol,2013,263891000000
pol,2014,285285000000
pol,2015,250346000000
pol,2016,259687000000
pol,2017,301569000000
pol,2018,345174000000
pol,2019,340999000000
pol,2020,330461000000
prt,1975,4793510851.93545
prt,1976,4874279805.61135
prt,1977,5561859326.1454
prt,1978,6042096916.85341
prt,1979,7863689043.62564
prt,1980,10916441876.5858
prt,1981,13911608697.0617
prt,1982,11820426910.1673
prt,1983,10097009525.088
prt,1984,9896142435.7766
prt,1985,9820961545.93191
prt,1986,11737657306.4919
prt,1987,16248660597.5443
prt,1988,20297933313.1119
prt,1989,21736944892.8322
prt,1990,28602642791.8426
prt,1991,29863082137.1211
prt,1992,33922913170.6848
prt,1993,31678859981.0993
prt,1994,35223207114.6117
prt,1995,43587638347.4579
prt,1996,46699372913.2038
prt,1997,46422757358.8213
prt,1998,51077182134.6658
prt,1999,53193704410.6228
prt,2000,54070685749.4156
prt,2001,55130620467.051
prt,2002,55536072917.3542
prt,2003,65445203295.926
prt,2004,79308890071.3204
prt,2005,84745330504.53468
prt,2006,101248211405.522
prt,2007,120098212934.30499
prt,2008,137516559429.47198
prt,2009,107808903106.873
prt,2010,115656224123.377
prt,2011,119117437106.845
prt,2012,99887886835.3849
prt,2013,101693590670.619
prt,2014,108326940777.287
prt,2015,94159250596.91968
prt,2016,94584605535.81981
prt,2017,106892247633.02
prt,2018,120251995244.039
prt,2019,117755932201.353
prt,2020,101460213569.228
prt,2021,124582708846.681
pry,1975,320000000
pry,1976,330500000
pry,1977,479400000
pry,1978,607800000
pry,1979,807000000
pry,1980,972700000
pry,1981,1097800000
pry,1982,1059100000
pry,1983,814100000
pry,1984,992700000
pry,1985,946400000
pry,1986,1206100000
pry,1987,1336500000
pry,1988,1468900000
pry,1989,1431500000
pry,1990,2283600000
pry,1991,2506100000
pry,1992,2638200000
pry,1993,3515000000
pry,1994,4331000000
pry,1995,6133676929
pry,1996,5537181140
pry,1997,5672239500
pry,1998,5251003500
pry,1999,3933605000
pry,2000,4396369500
pry,2001,3772081500
pry,2002,2990798000
pry,2003,3826551000
pry,2004,4635038000
pry,2005,5473044802.02324
pry,2006,6701965976.28205
pry,2007,7564313822.46795
pry,2008,10560073045.7803
pry,2009,8350008800.4442
pry,2010,11686465072.4476
pry,2011,14018980811.7994
pry,2012,13346938439.4
pry,2013,14482781522.7456
pry,2014,14509138165.6997
pry,2015,12588961638.6171
pry,2016,12012648530.7849
pry,2017,13866696938.4894
pry,2018,15393831517.8982
pry,2019,14433006500.3797
pry,2020,11756968299.5496
