geo,time,se_enr_seco_fm_zs
sur,2007,1.37413
sur,2008,1.31358
sur,2009,1.25419
sur,2010,1.28961
sur,2011,1.35858
sur,2012,1.35833
sur,2013,1.35335
sur,2014,1.37687
sur,2015,1.32175
svk,1993,1.03779
svk,1994,1.03647
svk,1995,1.04893
svk,1996,1.03272
svk,1997,1.0288
svk,1998,1.02108
svk,1999,1.02268
svk,2000,1.01868
svk,2001,1.013
svk,2002,1.00969
svk,2003,1.00736
svk,2004,1.01267
svk,2005,1.00949
svk,2006,1.00935
svk,2007,1.00869
svk,2008,1.01064
svk,2009,1.01297
svk,2010,1.01136
svk,2011,1.00761
svk,2012,1.00564
svk,2013,1.01705
svk,2014,1.01145
svk,2015,1.01048
svk,2016,1.01077
svk,2017,1.01212
svk,2018,1.01185
svk,2019,1.0134
svn,1993,1.05006
svn,1994,1.03981
svn,1995,1.03658
svn,1996,1.03408
svn,1997,1.03285
svn,1998,1.0314
svn,1999,1.02768
svn,2000,1.03315
svn,2001,1.01872
svn,2002,1.00173
svn,2003,0.99185
svn,2004,0.99673
svn,2005,0.99506
svn,2006,0.99775
svn,2007,0.99471
svn,2008,0.99618
svn,2009,0.99991
svn,2010,0.99296
svn,2011,0.99079
svn,2012,0.998
svn,2013,1.00524
svn,2014,1.0068
svn,2015,1.01193
svn,2016,1.02658
svn,2017,1.02468
svn,2018,1.02427
svn,2019,1.01937
swe,1971,0.97944
swe,1972,0.96343
swe,1973,0.99453
swe,1974,1.00339
swe,1975,1.0026
swe,1976,1.09397
swe,1977,1.08108
swe,1978,1.09052
swe,1979,1.08104
swe,1980,1.10844
swe,1981,1.11112
swe,1982,1.13568
swe,1983,1.13074
swe,1984,1.13293
swe,1985,1.12596
swe,1987,1.03834
swe,1988,1.02563
swe,1989,1.03899
swe,1990,1.04541
swe,1991,1.04609
swe,1992,1.04352
swe,1993,1.1385
swe,1994,1.13195
swe,1995,1.15087
swe,1996,1.17372
swe,1997,1.19381
swe,1998,1.25336
swe,1999,1.26194
swe,2000,1.27015
swe,2001,1.26311
swe,2002,1.214
swe,2003,1.18289
swe,2004,1.03179
swe,2005,0.99552
swe,2006,0.99539
swe,2007,0.99279
swe,2008,0.99358
swe,2009,0.99213
swe,2010,0.98967
swe,2011,0.98982
swe,2012,0.98687
swe,2013,1.1338
swe,2014,1.13521
swe,2015,1.14045
swe,2016,1.11816
swe,2017,1.06609
swe,2018,1.06579
swe,2019,1.06785
swz,1970,0.7417
swz,1971,0.75942
swz,1972,0.73708
swz,1973,0.74555
swz,1974,0.77908
swz,1975,0.8156
swz,1976,0.84353
swz,1977,0.88068
swz,1998,1.01721
swz,1999,1.01065
swz,2000,1.01368
swz,2001,0.99604
swz,2002,0.99164
swz,2003,0.97192
swz,2004,0.92602
swz,2005,0.96189
swz,2006,0.95448
swz,2007,0.84184
swz,2009,0.94642
swz,2010,0.94648
swz,2011,0.93687
swz,2012,0.94472
swz,2013,0.97325
swz,2014,0.99186
swz,2015,0.9999
swz,2016,0.99463
sxm,2012,1.02788
sxm,2014,0.95491
syc,1970,1.31932
syc,1971,1.32398
syc,1972,1.22817
syc,1973,1.28556
syc,1974,1.21708
syc,1975,1.36118
syc,1976,1.31766
syc,1978,1.23508
syc,1979,1.19887
syc,1980,1.17682
syc,1981,1.16492
syc,1982,1.17736
syc,1983,1.09592
syc,1985,1.01952
syc,1986,0.98421
syc,1987,0.94307
syc,1988,0.95313
syc,1989,0.97504
syc,1991,0.99211
syc,1992,1.0117
syc,1993,1.02909
syc,1994,1.03309
syc,1995,1.0004
syc,1996,1.01602
syc,1998,0.99836
syc,1999,1.0764
syc,2000,1.09804
syc,2001,1.07937
syc,2002,1.07814
syc,2003,1.08087
syc,2004,1.10549
syc,2005,1.07247
syc,2006,1.07225
syc,2007,1.09821
syc,2008,1.12363
syc,2009,1.10716
syc,2010,1.06275
syc,2011,1.05308
syc,2012,0.99794
syc,2013,1.09529
syc,2014,1.05228
syc,2015,1.07267
syc,2016,1.10867
syc,2017,1.11833
syc,2018,1.06833
syc,2019,1.0648
syc,2020,1.08508
syr,1971,0.35333
syr,1972,0.37181
syr,1973,0.38786
syr,1974,0.41109
syr,1975,0.43964
syr,1976,0.45968
syr,1977,0.48926
syr,1978,0.51125
syr,1979,0.53767
syr,1980,0.57101
syr,1981,0.58966
syr,1982,0.60157
syr,1983,0.61869
syr,1984,0.6355
syr,1985,0.66197
syr,1986,0.68238
syr,1987,0.68856
syr,1988,0.70402
syr,1989,0.70746
syr,1990,0.7273
syr,1991,0.73559
syr,1992,0.76255
syr,1993,0.80329
syr,1994,0.81165
syr,1995,0.83257
syr,1996,0.87292
syr,1997,0.89863
syr,1998,0.89955
syr,1999,0.91669
syr,2000,0.91906
syr,2001,0.90403
syr,2002,0.91195
syr,2003,0.93808
syr,2004,0.94809
syr,2005,0.95697
syr,2006,0.97053
syr,2007,0.99071
syr,2008,0.99885
syr,2009,1.00469
syr,2010,1.00242
syr,2011,0.9979
syr,2012,0.99937
syr,2013,0.99444
tca,1973,1.37719
tca,1974,0.88001
tca,1978,1.23434
tca,1994,1.0164
tca,1999,1.07847
tca,2000,1.14245
tca,2003,0.98999
tca,2004,0.97765
tca,2005,0.93861
tca,2009,1.10736
tca,2014,1.05479
tca,2015,1.10526
tca,2018,1.02754
tcd,1971,0.07855
tcd,1972,0.08716
tcd,1974,0.11726
tcd,1985,0.17994
tcd,1987,0.18772
tcd,1989,0.19701
tcd,1990,0.22288
tcd,1994,0.22273
tcd,1995,0.23792
tcd,1996,0.24917
tcd,1997,0.25795
tcd,1998,0.26141
tcd,1999,0.26342
tcd,2000,0.2866
tcd,2001,0.30687
tcd,2002,0.33418
tcd,2003,0.32345
tcd,2004,0.33244
tcd,2005,0.34655
tcd,2006,0.35902
tcd,2007,0.44878
tcd,2008,0.41203
tcd,2009,0.41276
tcd,2010,0.42269
tcd,2011,0.43738
tcd,2012,0.45669
tcd,2013,0.4591
tcd,2014,0.45039
tcd,2015,0.44874
tcd,2016,0.45837
tcd,2017,0.50843
tcd,2018,0.52399
tcd,2019,0.53255
tgo,1971,0.2873
tgo,1972,0.32726
tgo,1973,0.30829
tgo,1974,0.31019
tgo,1975,0.30093
tgo,1976,0.3109
tgo,1977,0.29486
tgo,1978,0.29825
tgo,1979,0.31091
tgo,1980,0.31669
tgo,1982,0.33702
tgo,1983,0.33092
tgo,1984,0.32328
tgo,1985,0.31344
tgo,1986,0.30781
tgo,1987,0.3052
tgo,1988,0.323
tgo,1989,0.31012
tgo,1990,0.33875
tgo,1991,0.33517
tgo,1992,0.32378
tgo,1994,0.33822
tgo,1995,0.3488
tgo,1996,0.34897
tgo,1997,0.36025
tgo,1999,0.39826
tgo,2000,0.44506
tgo,2001,0.45714
tgo,2002,0.47611
tgo,2003,0.49138
tgo,2004,0.51437
tgo,2005,0.53026
tgo,2006,0.54552
tgo,2007,0.5289
tgo,2017,0.7275
tha,1971,0.71912
tha,1973,0.72956
tha,1974,0.73236
tha,1975,0.75194
tha,1976,0.78848
tha,1977,0.81494
tha,1978,0.83946
tha,1990,1.04157
tha,1991,0.96194
tha,1992,0.96593
tha,1993,0.97614
tha,2001,0.97741
tha,2002,1.00137
tha,2004,1.06601
tha,2005,1.04852
tha,2006,1.06178
tha,2007,1.0756
tha,2008,1.0729
tha,2009,1.07819
tha,2010,1.0717
tha,2011,1.07437
tha,2012,1.07249
tha,2013,1.09278
tha,2014,1.05457
tha,2015,0.96148
tha,2016,0.99589
tha,2017,0.96139
tha,2018,0.97991
tha,2019,0.97003
tha,2020,0.97542
tjk,1999,0.85636
tjk,2000,0.85589
tjk,2001,0.82895
tjk,2002,0.82062
tjk,2003,0.83007
tjk,2004,0.84076
tjk,2005,0.83576
tjk,2006,0.83451
tjk,2007,0.8452
tjk,2008,0.87554
tjk,2009,0.88843
tjk,2010,0.87317
tjk,2011,0.88145
tjk,2012,0.89966
tjk,2013,0.90137
tkm,2019,0.98166
tkm,2020,0.98259
tls,2004,0.94978
tls,2005,0.9732
tls,2008,0.98507
tls,2009,0.9725
tls,2010,0.99178
tls,2011,1.01209
tls,2012,1.01973
tls,2013,1.03623
tls,2014,1.05958
tls,2015,1.05564
tls,2016,1.06027
tls,2017,1.06995
tls,2018,1.08374
tls,2019,1.09519
ton,1970,0.99027
ton,1971,1.01501
ton,1972,0.95086
ton,1973,1.0079
ton,1974,1.01067
ton,1975,1.01563
ton,1978,1.03409
ton,1981,0.95418
ton,1982,0.98042
ton,1984,1.065
ton,1985,1.09441
ton,1986,1.04765
ton,1990,0.98193
ton,1991,1.02431
ton,1993,0.98473
ton,1998,1.17119
ton,1999,1.14361
ton,2000,1.11676
ton,2001,1.09587
ton,2002,1.10352
ton,2006,1.00225
ton,2007,0.72336
ton,2008,1.03527
ton,2009,1.284
ton,2010,1.06741
ton,2011,0.96369
ton,2012,1.03195
ton,2013,1.01961
ton,2014,1.0709
ton,2015,1.02982
ton,2019,1.14093
ton,2020,1.17642
tto,1971,1.07688
tto,1972,1.05774
tto,1973,1.08593
tto,1977,1.03095
tto,1982,1.02091
tto,1983,1.02581
tto,1984,1.02751
tto,1985,1.01803
tto,1987,1.02225
tto,1988,1.0135
tto,1989,1.03311
tto,1990,1.03676
tto,1991,1.04321
tto,1992,1.02641
tto,1993,1.0358
tto,2004,1.07128
tun,1971,0.38971
tun,1972,0.40043
tun,1973,0.4231
tun,1974,0.45024
tun,1975,0.47451
tun,1976,0.52706
tun,1977,0.56465
tun,1978,0.57529
tun,1979,0.58864
tun,1980,0.59734
tun,1981,0.60137
tun,1982,0.61605
tun,1983,0.62402
tun,1984,0.64326
tun,1985,0.67768
tun,1986,0.69067
tun,1987,0.71788
tun,1988,0.7343
tun,1989,0.75961
tun,1990,0.77677
tun,1991,0.79932
tun,1992,0.8335
tun,1993,0.85748
tun,1994,0.89596
tun,1995,0.9141
tun,1996,0.93495
tun,1997,0.95218
tun,1999,1.00634
tun,2000,1.0457
tun,2001,1.0432
tun,2002,1.03504
tun,2003,1.07445
tun,2005,1.10443
tun,2006,1.10794
tun,2008,1.09671
tun,2009,1.09666
tun,2010,1.09621
tun,2011,1.07506
tun,2016,1.14289
tur,1971,0.38474
tur,1972,0.39082
tur,1973,0.40718
tur,1974,0.42662
tur,1976,0.45209
tur,1977,0.45582
tur,1978,0.45775
tur,1979,0.47547
tur,1980,0.48245
tur,1982,0.52527
tur,1983,0.53675
tur,1984,0.5428
tur,1986,0.54361
tur,1987,0.55109
tur,1988,0.56163
tur,1989,0.57563
tur,1990,0.58958
tur,1991,0.6031
tur,1992,0.61873
tur,1993,0.63209
tur,1994,0.65462
tur,1995,0.6486
tur,1997,0.67605
tur,1999,0.68049
tur,2000,0.72321
tur,2001,0.7243
tur,2002,0.72247
tur,2003,0.72599
tur,2004,0.77049
tur,2005,0.83096
tur,2006,0.83966
tur,2007,0.85104
tur,2008,0.88254
tur,2009,0.91148
tur,2010,0.91584
tur,2011,0.91789
tur,2012,0.9481
tur,2013,0.9684
tur,2014,0.97306
tur,2015,0.97397
tur,2016,0.97606
tur,2017,0.95292
tur,2018,0.97591
tur,2019,0.96177
tuv,1990,0.86892
tuv,1998,0.91117
tuv,2001,0.96565
tuv,2014,1.17697
tuv,2015,1.20959
tuv,2016,1.17127
tuv,2018,1.13939
tuv,2019,1.08516
tuv,2020,1.01298
tza,1970,0.40971
tza,1971,0.41462
tza,1972,0.38494
tza,1973,0.40678
tza,1974,0.44158
tza,1975,0.46194
tza,1976,0.52813
tza,1977,0.52017
tza,1978,0.52063
tza,1979,0.54186
tza,1981,0.54192
tza,1982,0.53812
tza,1983,0.55145
tza,1985,0.6008
tza,1986,0.6331
tza,1987,0.66299
tza,1988,0.70327
tza,1989,0.74301
tza,1991,0.76507
tza,1992,0.78063
tza,1993,0.78328
tza,1994,0.79926
tza,1995,0.8105
tza,1996,0.85673
tza,1997,0.80606
tza,2010,0.81956
tza,2014,0.96256
tza,2015,0.99053
tza,2016,1.0066
tza,2017,1.0234
tza,2018,1.04791
tza,2019,1.07986
tza,2020,1.0973
uga,1975,0.35124
uga,1976,0.37478
uga,1977,0.38034
uga,1978,0.38736
uga,1979,0.39665
uga,1981,0.44441
uga,1982,0.49578
uga,1986,0.52958
uga,1990,0.57387
uga,1992,0.58696
uga,1994,0.61122
uga,1997,0.63646
uga,2004,0.78509
uga,2007,0.79395
ukr,1993,1.06683
ukr,1994,1.06513
ukr,1999,1.03804
ukr,2000,1.0125
ukr,2001,0.99416
ukr,2002,1.00797
ukr,2003,1.00047
ukr,2004,0.99042
ukr,2005,0.92599
ukr,2006,0.98662
ukr,2007,0.99769
ukr,2008,0.98275
ukr,2009,0.97953
ukr,2010,0.97593
ukr,2011,0.97087
ukr,2012,0.97865
ukr,2013,0.97049
ukr,2014,0.98053
ury,1970,1.17195
ury,1971,1.16053
ury,1972,1.13967
ury,1973,1.15613
ury,1978,1.09984
ury,1979,1.12787
ury,1994,1.1882
ury,1995,1.20351
ury,1998,1.32648
ury,1999,1.17152
ury,2000,1.13717
ury,2001,1.13665
ury,2002,1.12451
ury,2003,1.1485
ury,2004,1.15236
ury,2005,1.15216
ury,2006,1.16046
ury,2007,0.98828
ury,2008,1.13435
ury,2009,1.13278
ury,2010,1.17453
ury,2017,1.10941
ury,2018,1.11074
ury,2019,1.11185
usa,1972,0.56165
usa,1978,1.02272
usa,1981,1.05454
usa,1982,1.05029
usa,1983,1.04488
usa,1984,1.0355
usa,1985,1.02479
usa,1986,1.03253
usa,1987,1.02764
usa,1990,1.00117
usa,1991,1.01727
usa,1993,0.99836
usa,1994,0.99257
usa,1995,1.01458
usa,1996,1.00025
usa,1998,1.03747
usa,1999,0.7266
usa,2005,1.01854
usa,2013,1.00249
usa,2014,1.01194
usa,2015,1.0105
usa,2016,0.99416
usa,2017,0.99493
usa,2018,0.99058
usa,2019,0.98303
uzb,1999,0.98421
uzb,2000,0.96878
uzb,2003,0.96305
uzb,2004,0.95933
uzb,2005,0.97046
uzb,2006,0.97887
uzb,2007,0.99173
uzb,2008,0.99707
uzb,2009,1.00481
uzb,2010,1.00061
uzb,2011,0.99278
uzb,2012,0.99327
uzb,2013,0.99066
uzb,2014,0.98866
uzb,2015,0.98819
uzb,2016,0.98741
uzb,2017,0.9875
uzb,2018,0.99108
uzb,2019,0.99454
vct,1971,0.98118
vct,1972,1.31264
vct,1974,1.33933
vct,1975,1.4141
vct,1976,1.43955
vct,1982,1.45603
vct,1984,1.42175
vct,1985,1.49053
vct,1986,1.47865
vct,1987,1.31787
vct,1988,1.54523
vct,1991,1.24467
vct,2000,1.34133
vct,2001,1.17461
vct,2002,1.11681
vct,2003,1.09836
vct,2004,1.07847
vct,2005,1.24939
vct,2007,1.12329
vct,2008,1.12289
vct,2009,1.05043
vct,2010,1.04855
vct,2011,0.96764
vct,2012,1.00019
vct,2013,0.99007
vct,2014,1.00353
vct,2015,1.00571
vct,2016,1.02521
vct,2017,0.99969
vct,2018,1.02645
ven,1971,1.06592
ven,1972,1.07165
ven,1973,1.09589
ven,1974,1.13256
ven,1975,1.13681
ven,1984,1.24409
ven,1985,1.25617
ven,1986,1.23227
ven,1987,1.2352
ven,1988,1.23056
ven,1989,1.23713
ven,1991,1.24016
ven,1992,1.24062
ven,1993,1.24876
ven,1999,1.22622
ven,2000,1.19964
ven,2001,1.17511
ven,2002,1.16195
ven,2003,1.15087
ven,2004,1.13995
ven,2005,1.13028
ven,2006,1.12556
ven,2007,1.11648
ven,2008,1.1014
ven,2009,1.09312
ven,2010,1.09621
ven,2011,1.09372
ven,2012,1.09325
ven,2013,1.0905
ven,2014,1.0773
ven,2015,1.07729
ven,2016,1.07925
ven,2017,1.08062
vgb,1971,1.28863
vgb,1972,1.17379
vgb,1973,1.24343
vgb,1974,1.2379
vgb,1975,1.25381
vgb,1976,1.33805
vgb,1979,1.55058
vgb,1981,1.36922
vgb,1984,1.37259
vgb,1985,1.23933
vgb,1990,1.15602
vgb,1991,1.13827
vgb,1992,1.24325
vgb,1994,1.08478
vgb,1999,0.92985
vgb,2000,1.06926
vgb,2001,1.07005
vgb,2002,0.99304
vgb,2003,1.10974
vgb,2004,1.03015
vgb,2005,1.11732
vgb,2006,1.07733
vgb,2007,1.12111
vgb,2009,1.05428
vgb,2010,1.01782
vgb,2011,0.99686
vgb,2012,1.01397
vgb,2013,1.07124
vgb,2014,1.10718
vgb,2015,1.08527
vgb,2016,1.1126
vgb,2020,0.98828
vir,1982,0.95406
vir,1983,0.95881
vir,1984,0.98223
vir,1985,0.96177
vir,1986,0.98519
vir,1987,0.98088
vir,1988,0.98437
vir,1989,1.00269
vir,1990,1.00537
vir,1991,1.00585
vir,1992,0.98336
vir,1993,0.98693
vir,1994,0.96395
vir,1995,0.95049
vir,1997,0.92041
vnm,1976,1.04583
vnm,1977,0.98541
vnm,1998,0.91057
vut,1970,0.82927
vut,1971,0.83
vut,1972,0.76555
vut,1973,0.72118
vut,1974,0.70757
vut,1975,0.82766
vut,1976,0.79067
vut,1977,0.80298
vut,1978,0.79193
vut,1980,0.81038
vut,1981,0.75784
vut,1983,0.66682
vut,1991,0.81207
vut,1999,0.87703
vut,2000,1.14131
vut,2001,0.91305
vut,2002,0.94433
vut,2003,0.83987
vut,2004,0.86414
vut,2010,0.99789
vut,2015,1.02691
vut,2020,1.14438
wsm,1970,1.11211
wsm,1975,1.10337
wsm,1976,1.05906
wsm,1977,1.12734
wsm,1978,1.07201
wsm,1979,1.07336
wsm,1980,1.03659
wsm,1994,1.23245
wsm,1995,1.12311
wsm,1996,1.0899
wsm,1997,1.12062
wsm,1998,1.14271
wsm,1999,1.11354
wsm,2000,1.13905
wsm,2001,1.13175
wsm,2002,1.11896
wsm,2003,1.13691
wsm,2004,1.12911
wsm,2005,1.12727
wsm,2006,1.15009
wsm,2007,1.15853
wsm,2009,1.15212
wsm,2010,1.13793
wsm,2011,1.13849
wsm,2012,1.10934
wsm,2014,1.12499
wsm,2015,1.10981
wsm,2016,1.10345
yem,1999,0.3637
yem,2001,0.40595
yem,2003,0.44453
yem,2004,0.46848
yem,2005,0.48789
yem,2008,0.56604
yem,2010,0.62052
yem,2011,0.63282
yem,2012,0.65316
yem,2013,0.68648
yem,2016,0.72579
zaf,1989,1.14989
zaf,1990,1.17412
zaf,1991,1.18908
zaf,1994,1.16634
zaf,1998,1.14505
zaf,1999,1.1373
zaf,2000,1.11575
zaf,2001,1.10673
zaf,2002,1.08568
zaf,2003,1.07749
zaf,2004,1.08046
zaf,2005,1.07362
zaf,2006,1.06858
zaf,2007,1.05746
zaf,2008,1.04958
zaf,2009,1.05765
zaf,2010,1.06172
zaf,2011,1.0573
zaf,2012,1.05899
zaf,2014,1.09686
zaf,2015,0.98752
zaf,2016,1.09534
zaf,2017,1.08571
zaf,2018,1.07072
zaf,2019,1.06217
zmb,1970,0.48396
zmb,1972,0.49724
zmb,1974,0.50268
zmb,1979,0.53576
zmb,1980,0.54349
zmb,1981,0.55724
zmb,1982,0.55328
zmb,1986,0.60032
zmb,1988,0.59777
zwe,1970,0.64941
zwe,1971,0.66109
zwe,1972,0.63847
zwe,1973,0.66622
zwe,1974,0.68166
zwe,1975,0.71088
zwe,1976,0.72195
zwe,1977,0.74352
zwe,1978,0.76538
zwe,1979,0.83017
zwe,1981,0.72865
zwe,1982,0.70403
zwe,1983,0.69276
zwe,1984,0.68397
zwe,1985,0.68514
zwe,1986,0.68162
zwe,1987,0.71338
zwe,1988,0.7248
zwe,1989,0.73961
zwe,1990,0.8829
zwe,1991,0.79127
zwe,1992,0.79086
zwe,1993,0.80299
zwe,1994,0.82239
zwe,1995,0.84219
zwe,1996,0.85908
zwe,1999,0.88219
zwe,2000,0.8768
zwe,2001,0.87517
zwe,2002,0.86428
zwe,2003,0.87874
zwe,2012,0.94655
zwe,2013,0.95989
