geo,time,ne_con_prvt_kd
pri,1973,21748838269.5437
pri,1974,21289318840.1944
pri,1975,20964836504.206
pri,1976,42136817287.548
pri,1977,24068723091.8933
pri,1978,25456458658.1307
pri,1979,26498735252.5177
pri,1980,26556421001.1379
pri,1981,25736365642.9126
pri,1982,25690479251.96469
pri,1983,26437771904.5442
pri,1984,27673426860.7829
pri,1985,28920225654.8233
pri,1986,30129004296.3641
pri,1987,31861543314.5811
pri,1988,33131940823.96609
pri,1989,33487232593.8766
pri,1990,34189294375.37889
pri,1991,33790738294.0032
pri,1992,35054580604.6813
pri,1993,36806129699.1482
pri,1994,38650107095.3814
pri,1995,34078511517.2333
pri,1996,43143695808.9182
pri,1997,45640570996.3523
pri,1998,47657605638.4461
pri,1999,50231832170.621
pri,2000,51762471068.6674
pri,2001,52276398647.2834
pri,2002,53614970223.2195
pri,2003,55609717189.71
pri,2004,60336670977.2101
pri,2005,61977948519.03049
pri,2006,62610000778.3438
pri,2007,63454920005.2641
pri,2008,62714241548.1799
pri,2009,60914839503.1532
pri,2010,61796513729.2227
pri,2011,62736529223.7831
pri,2012,64250780125.06249
pri,2013,65335665511.044
pri,2014,63298965272.8298
pri,2015,61640500000
pri,2016,59890261945.2745
pri,2017,59399933082.0031
pri,2018,59119370577.35049
pri,2019,61374358932.5024
pri,2020,55616927908.2875
prt,1970,45056453068.22649
prt,1971,50770311313.3984
prt,1972,52814892820.907
prt,1973,59164728293.0367
prt,1974,64926817063.56409
prt,1975,64352311288.7984
prt,1976,66604471563.0141
prt,1977,67004026016.64729
prt,1978,65638409813.04369
prt,1979,65713198748.4621
prt,1980,68358685780.4558
prt,1981,70244399465.69449
prt,1982,71857374911.1855
prt,1983,70969573762.46831
prt,1984,68840739174.5844
prt,1985,69281819367.175
prt,1986,73187510002.05969
prt,1987,77056330414.0761
prt,1988,82316251431.28081
prt,1989,84738972684.12068
prt,1990,90195174298.26711
prt,1991,94009940351.7652
prt,1992,98462858277.48669
prt,1993,99547769938.78781
prt,1994,100568461884.467
prt,1995,101167961656.119
prt,1996,104726166167.815
prt,1997,108288330531.01801
prt,1998,113469706911.66901
prt,1999,119444252977.084
prt,2000,123848560924.041
prt,2001,124950741043.972
prt,2002,126553743078.089
prt,2003,126150023513.064
prt,2004,129374836043.821
prt,2005,131414642207.84801
prt,2006,133407942029.552
prt,2007,136755565432.659
prt,2008,138631261326.008
prt,2009,135426143758.573
prt,2010,138616227426.34
prt,2011,133543359187.366
prt,2012,126440846812.929
prt,2013,125122429287.69299
prt,2014,128101265029.623
prt,2015,130712099755.017
prt,2016,134057860285.98
prt,2017,136874253355.10699
prt,2018,140453862589.48901
prt,2019,145037288078.483
prt,2020,134775170355.38499
pry,1962,2592785829.95978
pry,1963,2733010825.57736
pry,1964,2816281188.08329
pry,1965,2872141626.65364
pry,1966,2822796071.58305
pry,1967,3091514502.75953
pry,1968,3199149538.96554
pry,1969,3305657292.97536
pry,1970,3489287788.26287
pry,1971,3697779546.994
pry,1972,3864537357.67199
pry,1973,3960082943.06366
pry,1974,4394514821.40612
pry,1975,4814317443.23176
pry,1976,5026812803.91117
pry,1977,5671059001.5178
pry,1978,6020215772.81366
pry,1979,6098350907.1762
pry,1980,7010865369.82435
pry,1981,7664129172.60188
pry,1982,8111267688.33319
pry,1983,8040751207.23521
pry,1984,8404499643.85858
pry,1985,8605862428.16164
pry,1986,8790032375.57185
pry,1987,9399268122.45214
pry,1988,9634669703.6745
pry,1989,9554900483.68721
pry,1990,10634143314.387
pry,1991,10791707592.6249
pry,1992,11146273693.7925
pry,1993,11525807337.5141
pry,1994,12204273728.9065
pry,1995,12610069159.3886
pry,1996,12672920953.1355
pry,1997,13047797815.5071
pry,1998,12984414413.7544
pry,1999,12802258588.7772
pry,2000,12612685967.3171
pry,2001,13307013178.5433
pry,2002,12934714022.4484
pry,2003,13945463944.9317
pry,2004,14601764062.2071
pry,2005,14735483791.5651
pry,2006,15324673295.414
pry,2007,16089857042.5611
pry,2008,17037788762.67
pry,2009,17198373683.2608
pry,2010,18787992855.3347
pry,2011,19697280412.8668
pry,2012,20349217662.1204
pry,2013,21293912877.1383
pry,2014,22620358602.193
pry,2015,23076297146.5771
pry,2016,23921397208.1783
pry,2017,25066942426.8786
pry,2018,26165167963.48569
pry,2019,26626567791.2135
pry,2020,25685498877.28329
pse,1994,5160161622.18
pse,1995,5557444114.9
pse,1996,5449285445.59
pse,1997,6146008213.36
pse,1998,6778623307.57
pse,1999,7212122137.4
pse,2000,6629266454.04
pse,2001,6309187590.81
pse,2002,5734586300.15
pse,2003,6591792593.3
pse,2004,7279748737.91
pse,2005,8148236051.9
pse,2006,7705226237.76
pse,2007,8284833035.28
pse,2008,8239677283.23
pse,2009,8774841485.17
pse,2010,9049986757.24
pse,2011,10883400000
pse,2012,11934600000
pse,2013,11731500000
pse,2014,11926900000
pse,2015,12348300000
pse,2016,13569000000
pse,2017,13420300000
pse,2018,13570100000
pse,2019,14126500000
pse,2020,12367200000
qat,2015,36052148159.3407
rou,1990,47221049845.8375
rou,1991,41653597182.06049
rou,1992,39326924633.42071
rou,1993,39815994860.4962
rou,1994,41324937061.0863
rou,1995,46181324205.616
rou,1996,49671030941.45129
rou,1997,47390448728.0881
rou,1998,50222745901.4998
rou,1999,48115838078.8235
rou,2000,48859541619.1041
rou,2001,52932663935.4507
rou,2002,56688353233.4305
rou,2003,61438867755.4545
rou,2004,71170958237.51421
rou,2005,79160213016.60609
rou,2006,87239991109.69991
rou,2007,99315289021.0675
rou,2008,107958073237.679
rou,2009,101101543321.707
rou,2010,96058622586.94479
rou,2011,97078241809.12321
rou,2012,98938102079.18468
rou,2013,99356146736.3028
rou,2014,103455576299.496
rou,2015,109610230421.649
rou,2016,118383464437.521
rou,2017,131115900302.569
rou,2018,141172679636.56601
rou,2019,146713692005.20801
rou,2020,138945138730.63501
rus,1996,272104247277.586
rus,1997,285210233920.56
rus,1998,275847035304.922
rus,1999,267975420668.746
rus,2000,287053861886.50098
rus,2001,313669134790.63501
rus,2002,339655279634.664
rus,2003,365136286862.41602
rus,2004,408689939207.27002
rus,2005,456149853637.45398
rus,2006,510907153463.56299
rus,2007,583234235037.65503
rus,2008,644276606688.96106
rus,2009,611233169723.23596
rus,2010,644497215040.42297
rus,2011,687636873348.44397
rus,2012,739384580466.04602
rus,2013,776988006439.98706
rus,2014,793068661323.97485
rus,2015,718279488723.729
rus,2016,700053620425.59497
rus,2017,725972773766.58496
rus,2018,756613853556.03296
rus,2019,780397006997.89905
rus,2020,713812469524.19482
rwa,1960,743941557.99829
rwa,1961,713079203.54301
rwa,1962,826189969.94199
rwa,1963,771438629.58798
rwa,1964,625918538.20838
rwa,1965,664660051.14028
rwa,1966,729154159.04047
rwa,1967,796267945.32367
rwa,1968,867717127.31108
rwa,1969,981903455.30478
rwa,1970,1009197240.03455
rwa,1971,1012927019.48768
rwa,1972,962660356.8835
rwa,1973,936049024.7345
rwa,1974,974302956.43078
rwa,1975,869467165.1215
rwa,1976,1021024978.4047
rwa,1977,1071849033.35669
rwa,1978,1207673776.08376
rwa,1979,1410705532.86205
rwa,1980,1527598400.66097
rwa,1981,1553013501.59605
rwa,1982,1509918591.35516
rwa,1983,1732616192.4324
rwa,1984,1499977000.70539
rwa,1985,1466060733.30993
rwa,1986,1650584897.91446
rwa,1987,1567157817.3591
rwa,1988,1730752949.2228
rwa,1989,1740756740.62678
rwa,1990,1719925472.84722
rwa,1991,1913248196.87754
rwa,1992,1937093349.55955
rwa,1993,1843035493.63448
rwa,1994,1445392358.41861
rwa,1995,1468514957.39093
rwa,1996,1583506675.97792
rwa,1997,1739656298.58564
rwa,1998,1979215878.39203
rwa,1999,2297888755.10926
rwa,2000,2569750241.85215
rwa,2001,2682709747.21534
rwa,2002,3047917010.01812
rwa,2003,2911319286.80293
rwa,2004,3107401312.20299
rwa,2005,3377773085.01993
rwa,2006,3722555189.18031
rwa,2007,3816716162.827
rwa,2008,4115187758.77837
rwa,2009,4523211108.08527
rwa,2010,4774554486.07571
rwa,2011,5203437598.59363
rwa,2012,5545109642.31501
rwa,2013,5775948728.46125
rwa,2014,6147350990.49067
rwa,2015,6886242817.34938
rwa,2016,7175396792.80944
rwa,2017,7130150186.53575
rwa,2018,7933566974.92574
rwa,2019,8373285055.67742
rwa,2020,7954058705.94426
sau,2000,97771424901.43689
sau,2001,99236340981.6272
sau,2002,101482807649.177
sau,2003,106059142828.082
sau,2004,113244501371.84399
sau,2005,124634676492.228
sau,2006,138329843043.37701
sau,2007,156422662175.698
sau,2008,175462696115.242
sau,2009,191106202275.73199
sau,2010,198478709169.966
sau,2011,201898603782.43201
sau,2012,225460100928.13901
sau,2013,232709392710.43701
sau,2014,246981216947.729
sau,2015,263681841626.66696
sau,2016,266103085089.91199
sau,2017,274697058261.466
sau,2018,279919137718.04901
sau,2019,292408277688.26599
sau,2020,273993240848.15701
sdn,1960,4958539530.64653
sdn,1961,4774092136.55437
sdn,1962,4942383710.6576
sdn,1963,4865642643.70059
sdn,1964,4885837726.02328
sdn,1965,5211649958.76662
sdn,1966,4573777695.86166
sdn,1967,4358327054.79824
sdn,1968,4373722278.38278
sdn,1969,4173419885.2814
sdn,1970,4452015640.60374
sdn,1971,4835414007.67874
sdn,1972,4484699526.56716
sdn,1973,4402619163.82297
sdn,1974,5419608842.03472
sdn,1975,6349002204.68695
sdn,1976,7504301673.66796
sdn,1977,8656225850.11966
sdn,1978,8406280004.61499
sdn,1979,7824472806.16755
sdn,1980,8116158515.35162
sdn,1981,8951863292.19834
sdn,1982,10005982663.4477
sdn,1983,10470226515.1544
sdn,1984,10313228205.6532
sdn,1985,9516381951.20156
sdn,1986,8469178143.25142
sdn,1987,8389567659.66684
sdn,1988,8830512821.99974
sdn,1989,9179086765.7599
sdn,1990,9708533902.8912
sdn,1991,10322096536.002
sdn,1992,10933811442.6687
sdn,1993,11643651142.3308
sdn,1994,12039033130.4889
sdn,1995,12075497620.2938
sdn,1996,12502700366.9875
sdn,1997,13212593789.0662
sdn,1998,13787313128.4916
sdn,1999,14328371993.2156
sdn,2000,13758202831.8351
sdn,2001,15126737138.2752
sdn,2002,15427113530.8766
sdn,2003,16123244542.6521
sdn,2004,18310414003.9186
sdn,2005,19430354645.6678
sdn,2006,20897346454.2378
sdn,2007,21443239296.1925
sdn,2008,21782042487.758
sdn,2009,22434815486.3526
sdn,2010,24161623327.7296
sdn,2011,19845839180.7565
sdn,2012,18934915193.0102
sdn,2013,19938465655.5463
sdn,2014,21932312245.7792
sdn,2015,22832188383.8384
sdn,2016,23973797790.6912
sdn,2017,24420341053.6168
sdn,2018,23809832450.1568
sdn,2019,23595544021.6519
sdn,2020,22793295535.5274
sen,1960,2630354805.85238
sen,1961,2682175698.71897
sen,1962,2710766509.86611
sen,1963,2887672105.00397
sen,1964,2987739943.57923
sen,1965,2873376671.72353
sen,1966,2969469084.19377
sen,1967,2993812495.3138
sen,1968,3102290152.20782
sen,1969,2774294717.50595
sen,1970,2973312780.80987
sen,1971,2999364501.37415
sen,1972,2975875245.12286
sen,1973,2958365072.07307
sen,1974,3054457484.5433
sen,1975,3323516239.45993
sen,1976,3663469841.15122
sen,1977,3692938180.89723
sen,1978,3730948068.45096
sen,1979,3956853714.51222
sen,1980,4024359327.46523
sen,1981,3952327386.71332
sen,1982,4373623167.47138
sen,1983,4317432161.67442
sen,1984,4509520256.19649
sen,1985,4538249543.89027
sen,1986,5032868048.94127
sen,1987,5218864763.72249
sen,1988,5386090807.02454
sen,1989,5557246948.07161
sen,1990,5541081822.95151
sen,1991,5663999803.41693
sen,1992,5813525120.98474
sen,1993,6115920723.38593
sen,1994,5844202947.52729
sen,1995,6027135936.32934
sen,1996,6186794765.65449
sen,1997,6264574899.19242
sen,1998,6750573843.19599
sen,1999,7484002946.27412
sen,2000,7732826086.55428
sen,2001,8189987572.79997
sen,2002,8289834309.53839
sen,2003,8718910972.31103
sen,2004,8927479488.99481
sen,2005,9233459453.31488
sen,2006,9685044430.35054
sen,2007,10033805960.9028
sen,2008,10418514856.0789
sen,2009,10757713233.2721
sen,2010,10994076141.8814
sen,2011,11074110714.2759
sen,2012,11390597206.5937
sen,2013,11742892408.1108
sen,2014,12359822719.3626
sen,2015,12908633235.7766
sen,2016,13591511029.7404
sen,2017,14254880857.3499
sen,2018,14931841022.8369
sen,2019,15439959290.1585
sen,2020,15794254058.1227
sgp,1960,5054407913.87838
sgp,1961,5537678207.73931
sgp,1962,5752327611.28891
sgp,1963,6021603142.27524
sgp,1964,5727378527.78586
sgp,1965,5951556590.04946
sgp,1966,6374236252.54582
sgp,1967,6951265638.63834
sgp,1968,7649621763.16555
sgp,1969,8286950829.21152
sgp,1970,9331684608.67035
sgp,1971,10435917951.7021
sgp,1972,11389729415.1877
sgp,1973,12314882164.6785
sgp,1974,13164533022.9852
sgp,1975,13588376491.126
sgp,1976,14304480651.7312
sgp,1977,15051643875.4728
sgp,1978,16039787605.4699
sgp,1979,17104378818.7373
sgp,1980,18071283095.723
sgp,1981,18947992435.2633
sgp,1982,19710430608.0884
sgp,1983,20831684608.6704
sgp,1984,22049389002.0367
sgp,1985,22032368344.4865
sgp,1986,22898530695.3739
sgp,1987,25239089322.0832
sgp,1988,28121763165.5514
sgp,1989,30454902531.2773
sgp,1990,32706793715.4495
sgp,1991,34711157986.6162
sgp,1992,36756982833.8668
sgp,1993,41077902240.3259
sgp,1994,44075720104.74249
sgp,1995,45777931335.467
sgp,1996,48789714867.6171
sgp,1997,51591213267.3844
sgp,1998,50595068373.5816
sgp,1999,55480724469.01369
sgp,2000,63017384346.81409
sgp,2001,68100669188.2456
sgp,2002,70449228978.7606
sgp,2003,71353215013.0928
sgp,2004,75102924061.6817
sgp,2005,78179080593.54089
sgp,2006,81607288332.8484
sgp,2007,87323901658.423
sgp,2008,91058117544.3701
sgp,2009,90807026476.57841
sgp,2010,94757855688.10008
sgp,2011,98510910677.91679
sgp,2012,102178862379.983
sgp,2013,105055498981.67
sgp,2014,108842668024.44
sgp,2015,114448428862.38
sgp,2016,118186354378.819
sgp,2017,121892857142.85699
sgp,2018,126736179807.972
sgp,2019,130859106779.168
sgp,2020,112381000872.854
sle,1980,2500392197.75045
sle,1981,2430643538.69883
sle,1982,2389987142.52636
sle,1983,2214616959.11828
sle,1984,2167083182.78933
sle,1985,2015613960.66114
sle,1986,1967518467.27623
sle,1987,2213014962.12603
sle,1988,1901423259.31288
sle,1989,2058667803.73877
sle,1990,1728341189.3749
sle,1991,1722075678.45687
sle,1992,1551765665.37334
sle,1993,1640780674.18432
sle,1994,1337104785.62192
sle,1995,1650671230.70204
sle,1996,1739372963.98732
sle,1997,1446505081.76862
sle,1998,1401192011.67151
sle,1999,1316003439.87681
sle,2000,1338850177.96639
sle,2001,1723776317.14761
sle,2002,2121811530.96563
sle,2003,2273672542.06185
sle,2004,2363645664.76155
sle,2005,2410460952.22232
sle,2006,2438853666.97871
sle,2007,2673421871.0501
sle,2008,2902038384.50981
sle,2009,3188957587.75911
sle,2010,2767776459.03668
sle,2011,3695628086.40672
sle,2012,3962847769.00757
sle,2013,5134332315.91809
sle,2014,4357573274.4863
sle,2015,4349026102.08826
sle,2016,4810094085.656
sle,2017,4797393338.59842
sle,2018,4472943902.53749
sle,2019,4663552499.67913
sle,2020,4864959265.05222
slv,1965,6842795608.72732
slv,1966,7423372346.99872
slv,1967,7771097021.14268
slv,1968,7818832891.67686
slv,1969,7936357789.16997
slv,1970,8411343464.98071
slv,1971,8670575459.87353
slv,1972,9048344098.75713
slv,1973,9688380502.43102
slv,1974,9873949926.63097
slv,1975,9932677899.08801
slv,1976,11033742120.1404
slv,1977,12422965799.4477
slv,1978,12573466472.3048
slv,1979,11304594215.8306
slv,1980,10042212253.4684
slv,1981,8952279100.30598
slv,1982,8129185267.93042
slv,1983,8232159314.81075
slv,1984,8466756144.3925
slv,1985,8643042960.22771
slv,1986,8583304036.87973
slv,1987,8623258343.65647
slv,1988,8740643744.77794
slv,1989,8907195252.04617
slv,1990,11311068055.684
slv,1991,11379406455.2945
slv,1992,12229969172.7107
slv,1993,12943774914.8874
slv,1994,13740452292.0164
slv,1995,14596831654.2144
slv,1996,14829637399.4422
slv,1997,15027082466.443
slv,1998,14915617396.9844
slv,1999,15297472031.3346
slv,2000,15642354489.3295
slv,2001,15850708547.0665
slv,2002,15970045161.2709
slv,2003,16095436885.9776
slv,2004,16349994146.9106
slv,2005,16968715268.3506
slv,2006,17773032351.2998
slv,2007,19024253877.4146
slv,2008,18938644782.5902
slv,2009,17671649406.7851
slv,2010,17880023246.0004
slv,2011,18158358536.1813
slv,2012,18745057400.57669
slv,2013,19394186610.4332
slv,2014,19362734059.96329
slv,2015,19939740000
slv,2016,20330374742.3935
slv,2017,20669231465.3812
slv,2018,20947576646.3013
slv,2019,21614598203.2648
slv,2020,19327384558.2715
smr,2015,573178748.49279
smr,2016,565213566.56393
smr,2017,551942505.60817
smr,2018,547251872.17395
smr,2019,550234935.91031
som,2015,7281761394.25501
srb,1995,17891170410.4533
srb,1996,18344284698.11069
srb,1997,19094938581.803
srb,1998,19628790733.32389
srb,1999,17784453650.9961
srb,2000,18687427971.7015
srb,2001,18972695875.616
srb,2002,20718825417.1897
srb,2003,21275976598.04029
srb,2004,23979258607.0945
srb,2005,24545823323.6591
srb,2006,27131516550.65549
srb,2007,29217006673.9331
srb,2008,30529272668.1212
srb,2009,29507221669.7883
srb,2010,29327847082.1991
srb,2011,29742617960.98569
srb,2012,29237928195.0237
srb,2013,28743269547.12469
srb,2014,28714900276.993
srb,2015,28531966319.7055
srb,2016,29071441043.8612
srb,2017,29713585157.4375
srb,2018,30639277685.9778
srb,2019,31763477907.64569
srb,2020,31151311351.5679
ssd,2008,999991934.42027
ssd,2009,1042627557.18992
ssd,2010,1172519324.13804
ssd,2011,1115592431.16627
ssd,2012,1165294293.09141
ssd,2013,1214519779.34314
ssd,2014,1135119681.36788
ssd,2015,879336496.30986
svk,1993,23730694414.7148
svk,1994,23965563869.9926
svk,1995,25258525840.9793
svk,1996,27229419049.857
svk,1997,28250805550.6055
svk,1998,29652073731.9234
svk,1999,29458636816.5203
svk,2000,30202645094.6125
svk,2001,31803281647.24689
svk,2002,33603251066.7852
svk,2003,33903224519.459
svk,2004,36367721151.6566
svk,2005,38009313153.6227
svk,2006,40410412219.25
svk,2007,43589792416.1609
svk,2008,46648267883.8676
svk,2009,46567334466.0609
svk,2010,46943493730.8824
svk,2011,46043816356.184
svk,2012,46228601290.066
svk,2013,45682888484.325
svk,2014,46540548605.8554
svk,2015,47826861266.0886
svk,2016,49685562750.4922
svk,2017,51982902389.614
svk,2018,54105886516.0258
svk,2019,55553668806.2574
svk,2020,54834840923.2179
svn,1990,14146877397.3008
svn,1991,12597215195.4004
svn,1992,12138551442.5191
svn,1993,13825348328.1879
svn,1994,14381511635.8457
svn,1995,15689665057.3309
svn,1996,16121477488.7461
svn,1997,16581245206.9535
svn,1998,17063239796.8988
svn,1999,18192364437.3785
svn,2000,18169292116.818
svn,2001,18688185776.9668
svn,2002,19135166359.1098
svn,2003,19805678284.3012
svn,2004,20307971412.5805
svn,2005,20727564778.5312
svn,2006,20995037270.1
svn,2007,22363606997.0183
svn,2008,23005299324.8758
svn,2009,23482288902.1715
svn,2010,23711041612.8832
svn,2011,23899138442.74369
svn,2012,23375714641.4625
svn,2013,22455549001.7258
svn,2014,22820181537.1266
svn,2015,23283088067.3016
svn,2016,24318780627.2617
svn,2017,24781612820.073
svn,2018,25669119947.8742
svn,2019,26901057600.3637
svn,2020,25137697668.1644
swe,1960,69142415834.95599
swe,1961,72806928208.18889
swe,1962,75209501013.10948
swe,1963,78518671684.08339
swe,1964,81659429443.88699
swe,1965,85089089537.25569
swe,1966,86705826209.52449
swe,1967,88700096431.3791
swe,1968,92336834966.95107
swe,1969,96399711253.19601
swe,1970,101119676453.093
swe,1971,101220817899.25101
swe,1972,104662387760.923
swe,1973,107383548889.334
swe,1974,111034576882.453
swe,1975,114143607926.21201
swe,1976,118937686415.541
swe,1977,117748273574.41701
swe,1978,116924101650.209
swe,1979,119730260233.12601
swe,1980,118772382881.36
swe,1981,120409274112.95799
swe,1982,121503064758.483
swe,1983,118783697380.577
swe,1984,120917603207.095
swe,1985,124092038211.74699
swe,1986,130031788823.52
swe,1987,136542236748.392
swe,1988,140441495981.59799
swe,1989,141961101893.94
swe,1990,141021990160.05899
swe,1991,141338384986.32001
swe,1992,139160186563.48901
swe,1993,135132603272.795
swe,1994,137560272081.79901
swe,1995,138856917770.33099
swe,1996,141378838506.04199
swe,1997,145704349884.492
swe,1998,150571780202.53101
swe,1999,156696021432.53299
swe,2000,165192328762.57599
swe,2001,166587375833.707
swe,2002,170358164237.24301
swe,2003,173153949061.87201
swe,2004,178135193027.254
swe,2005,183749525405.98199
swe,2006,189250044137.367
swe,2007,196796955959.15701
swe,2008,197620919343.56799
swe,2009,199672291781.04401
swe,2010,207996930193.01199
swe,2011,212136901615.117
swe,2012,213688442451.345
swe,2013,217520879913.85696
swe,2014,223782883079.49701
swe,2015,232566925536.73001
swe,2016,237917945300.09399
swe,2017,244119603521.46497
swe,2018,248634567200.38901
swe,2019,250425235251.92001
swe,2020,238701836796.17001
swz,1980,909015887.81636
swz,1981,833039125.50116
swz,1982,928194192.60961
swz,1983,928194192.60961
swz,1984,935047887.94176
swz,1985,844236486.72653
swz,1986,697333025.3836
swz,1987,711446218.80628
swz,1988,603470515.20928
swz,1989,648244957.90596
swz,1990,808976038.59186
swz,1991,847510435.77495
swz,1992,902401255.14118
swz,1993,1009053333.01782
swz,1994,883315945.66643
swz,1995,1107859211.90007
swz,1996,1251437459.77973
swz,1997,1263290559.57807
swz,1998,1352773288.4597
swz,1999,1420690838.8235
swz,2000,1727755040.15102
swz,2001,1759111428.2839
swz,2002,1779876874.58954
swz,2003,1824339734.60193
swz,2004,1834682639.75419
swz,2005,2035857107.30165
swz,2006,2126298391.66778
swz,2007,2171611630.16664
swz,2008,2257196480.55059
swz,2009,2359576592.23777
swz,2010,2517513513.54313
swz,2011,2653145408.98588
swz,2012,2673928748.83754
swz,2013,2722483716.975
swz,2014,2757462151.10463
swz,2015,2719672657.9478
swz,2016,2658216159.61242
swz,2017,2798290834.92109
swz,2018,2833526728.42821
swz,2019,2789777377.62438
swz,2020,2804755308.29123
syc,2012,582204930.40887
syc,2013,450568566.37801
syc,2014,734911137.2101
syc,2015,742248694.97292
syc,2016,803502219.59937
syc,2017,874918361.77778
syr,1970,7226476850.0943
syr,1971,7997419917.92988
syr,1972,9791124700.55216
syr,1973,7919372949.05893
syr,1974,11694665817.9563
syr,1975,12443753696.7281
syr,1976,13174603445.6985
syr,1977,15031020903.6995
syr,1978,16274423233.4863
syr,1979,15981848989.2135
syr,1980,17611563437.1128
syr,1981,18124472629.4057
syr,1982,16819121791.6901
syr,1983,16461797092.1725
syr,1984,14022574592.472
syr,1985,18996591467.5923
syr,1986,17608150155.8371
syr,1987,22704688545.4056
syr,1988,26626752509.1575
syr,1989,22224638553.4532
syr,1990,21487166019.91809
syr,1991,21678462604.8465
syr,1992,25456404587.5698
syr,1993,26402189167.9152
syr,1994,25656107014.4458
syr,1995,27730872585.0975
syr,1996,29414486310.4547
syr,1997,29715670174.6617
syr,1998,31463473965.8004
syr,1999,30043447066.121
syr,2000,29213612160.1556
syr,2001,27678858254.0158
syr,2002,29537466325.3728
syr,2003,32857621061.1806
syr,2004,36381961339.57
syr,2005,43853124607.0841
syr,2006,38319533380.73769
syr,2007,43522036323.3424
syr,2008,49870433829.1418
syr,2009,48491009693.2941
syr,2010,50058011465.8147
syr,2011,56036602870.41689
syr,2012,43995972975.6965
syr,2013,28386399744.42229
syr,2014,23749233500.3434
syr,2015,17231459945.185
syr,2016,17383313553.4093
syr,2017,16945692756.8159
syr,2018,10870180084.1394
syr,2019,8241087445.41668
tcd,2007,5101535228.96338
tcd,2008,5374032907.66859
tcd,2009,5974864066.6822
tcd,2010,6362556937.37683
tcd,2011,6580310227.70979
tcd,2012,7155468649.65623
tcd,2013,7784602974.25427
tcd,2014,8320045400.12644
tcd,2015,8028843882.65659
tcd,2016,7667545907.93704
tcd,2017,7682884896.20647
tcd,2018,7736664589.73789
tcd,2019,7844978359.99088
tcd,2020,7864590847.68749
tgo,1960,438525697.67102
tgo,1961,487713083.86316
tgo,1962,495568665.6224
tgo,1963,530218818.05479
tgo,1964,508942312.51473
tgo,1965,545723083.40557
tgo,1966,657412416.35496
tgo,1967,741877404.39362
tgo,1968,802182854.01147
tgo,1969,866892644.26475
tgo,1970,892773519.43619
tgo,1971,515669427.24282
tgo,1972,560004019.2268
tgo,1973,623327500.90346
tgo,1974,692161097.29188
tgo,1975,526036272.9644
tgo,1976,803522117.60298
tgo,1977,799627825.53077
tgo,1978,725508534.10742
tgo,1979,798625867.11473
tgo,1980,857419232.93534
tgo,1981,942218284.09171
tgo,1982,1014769222.29213
tgo,1983,949756166.1748
tgo,1984,1092031086.10933
tgo,1985,1297266595.3876
tgo,1986,1190234658.95439
tgo,1987,1135891405.45974
tgo,1988,1351423597.60503
tgo,1989,1378420203.96319
tgo,1990,1325765251.37309
tgo,1991,1421808913.50169
tgo,1992,1496214721.35749
tgo,1993,1151444954.48401
tgo,1994,1228873232.23955
tgo,1995,1351817557.81332
tgo,1996,1729082159.14952
tgo,1997,1868418973.7407
tgo,1998,1950391994.74258
tgo,1999,1983369630.70574
tgo,2000,1937200971.14848
tgo,2001,1945326030.75988
tgo,2002,2033527532.02111
tgo,2003,2145178677.95791
tgo,2004,2112037042.74995
tgo,2005,2023346658.95736
tgo,2006,2114796930.51877
tgo,2007,2255056058.03941
tgo,2008,2324437673.31826
tgo,2009,2400546645.77873
tgo,2010,2496515946.27982
tgo,2011,2558257206.10909
tgo,2012,2596452716.082
tgo,2013,2739450838.96513
tgo,2014,2873450599.42919
tgo,2015,2999954161.93556
tgo,2016,3108082847.04937
tgo,2017,3209898134.77419
tgo,2018,3298184483.33749
tgo,2019,3387786282.60275
tgo,2020,3371340182.55348
tha,1960,12821752670.3113
tha,1961,13212491126.3889
tha,1962,14213818956.3117
tha,1963,14946497508.3543
tha,1964,15801272410.4292
tha,1965,16851577959.2826
tha,1966,17975045187.0326
tha,1967,19831133571.1641
tha,1968,21858252980.6601
tha,1969,23006040475.2025
tha,1970,23929995420.5036
tha,1971,24370701623.4551
tha,1972,25913137470.4147
tha,1973,28160717596.6773
tha,1974,29526885312.8404
tha,1975,31113370258.71569
tha,1976,33537218515.7748
tha,1977,36203480295.5311
tha,1978,38495109520.7093
tha,1979,41315543146.6702
tha,1980,43563123268.7363
tha,1981,44518931307.793
tha,1982,45520295009.4794
tha,1983,48975494789.0234
tha,1984,51149396700.6187
tha,1985,51883165715.6675
tha,1986,53726699389.5925
tha,1987,58381770781.6589
tha,1988,63491537911.2668
tha,1989,70606543383.7708
tha,1990,79699812509.9971
tha,1991,84020713379.14798
tha,1992,91328774426.4743
tha,1993,99017566035.1552
tha,1994,106816107590.00301
tha,1995,115659705917.77901
tha,1996,121481313789.3
tha,1997,119768214661.304
tha,1998,107552259295.047
tha,1999,111925357965.621
tha,2000,119801870667.88499
tha,2001,126864931959.216
tha,2002,134758398560.05701
tha,2003,144658174411.065
tha,2004,155403798726.72299
tha,2005,161932098806.255
tha,2006,166467644361.46201
tha,2007,168451334425.16199
tha,2008,173224276525.543
tha,2009,171666616111.233
tha,2010,181024580614.401
tha,2011,184344481283.52301
tha,2012,197861900156.138
tha,2013,199749658011.55301
tha,2014,200814732135.02896
tha,2015,206044464299.79199
tha,2016,211980343126.32599
tha,2017,218526100685.582
tha,2018,228524746301.55896
tha,2019,237564069834.68896
tha,2020,235258381593.31296
