geo,time,ag_lnd_arbl_ha_pc
gnb,1968,0.36007
gnb,1969,0.35384
gnb,1970,0.34755
gnb,1971,0.34106
gnb,1972,0.33446
gnb,1973,0.33504
gnb,1974,0.33656
gnb,1975,0.3329
gnb,1976,0.33099
gnb,1977,0.33043
gnb,1978,0.33025
gnb,1979,0.32915
gnb,1980,0.32622
gnb,1981,0.32376
gnb,1982,0.33317
gnb,1983,0.33726
gnb,1984,0.33479
gnb,1985,0.33251
gnb,1986,0.2801
gnb,1987,0.26294
gnb,1988,0.2465
gnb,1989,0.25163
gnb,1990,0.25634
gnb,1991,0.25062
gnb,1992,0.24501
gnb,1993,0.25876
gnb,1994,0.26258
gnb,1995,0.25715
gnb,1996,0.24306
gnb,1997,0.23841
gnb,1998,0.22523
gnb,1999,0.23787
gnb,2000,0.24973
gnb,2001,0.24448
gnb,2002,0.2232
gnb,2003,0.2104
gnb,2004,0.21317
gnb,2005,0.20819
gnb,2006,0.20325
gnb,2007,0.19836
gnb,2008,0.19351
gnb,2009,0.18869
gnb,2010,0.19703
gnb,2011,0.19194
gnb,2012,0.18692
gnb,2013,0.18201
gnb,2014,0.17726
gnb,2015,0.17269
gnb,2016,0.16831
gnb,2017,0.1641
gnb,2018,0.16006
gnq,1961,0.42506
gnq,1962,0.43856
gnq,1963,0.45112
gnq,1964,0.44713
gnq,1965,0.43794
gnq,1966,0.44091
gnq,1967,0.4284
gnq,1968,0.41748
gnq,1969,0.41118
gnq,1970,0.4112
gnq,1971,0.435
gnq,1972,0.44904
gnq,1973,0.46821
gnq,1974,0.48916
gnq,1975,0.50819
gnq,1976,0.52426
gnq,1977,0.53684
gnq,1978,0.54239
gnq,1979,0.53724
gnq,1980,0.52014
gnq,1981,0.49174
gnq,1982,0.45672
gnq,1983,0.42179
gnq,1984,0.39209
gnq,1985,0.3692
gnq,1986,0.35228
gnq,1987,0.33945
gnq,1988,0.32914
gnq,1989,0.31971
gnq,1990,0.31012
gnq,1991,0.30034
gnq,1992,0.29065
gnq,1993,0.281
gnq,1994,0.27134
gnq,1995,0.26169
gnq,1996,0.25201
gnq,1997,0.24233
gnq,1998,0.23277
gnq,1999,0.22346
gnq,2000,0.21446
gnq,2001,0.20581
gnq,2002,0.19745
gnq,2003,0.18932
gnq,2004,0.18132
gnq,2005,0.17344
gnq,2006,0.16571
gnq,2007,0.15821
gnq,2008,0.15102
gnq,2009,0.1331
gnq,2010,0.12717
gnq,2011,0.1216
gnq,2012,0.11637
gnq,2013,0.11148
gnq,2014,0.10693
gnq,2015,0.10269
gnq,2016,0.09875
gnq,2017,0.09509
gnq,2018,0.09168
grc,1961,0.3327
grc,1962,0.33889
grc,1963,0.36051
grc,1964,0.35263
grc,1965,0.34981
grc,1966,0.3477
grc,1967,0.34776
grc,1968,0.34928
grc,1969,0.34391
grc,1970,0.34233
grc,1971,0.33869
grc,1972,0.33582
grc,1973,0.33116
grc,1974,0.32894
grc,1975,0.32145
grc,1976,0.31432
grc,1977,0.30811
grc,1978,0.30997
grc,1979,0.30676
grc,1980,0.30106
grc,1981,0.30064
grc,1982,0.2991
grc,1983,0.29452
grc,1984,0.29528
grc,1985,0.29091
grc,1986,0.28885
grc,1987,0.28698
grc,1988,0.28525
grc,1989,0.28673
grc,1990,0.28431
grc,1991,0.27781
grc,1992,0.27541
grc,1993,0.2714
grc,1994,0.26976
grc,1995,0.26709
grc,1996,0.26487
grc,1997,0.2616
grc,1998,0.25969
grc,1999,0.25665
grc,2000,0.25366
grc,2001,0.25041
grc,2002,0.24922
grc,2003,0.24817
grc,2004,0.23998
grc,2005,0.24019
grc,2006,0.23448
grc,2007,0.23234
grc,2008,0.23073
grc,2009,0.22931
grc,2010,0.23082
grc,2011,0.22981
grc,2012,0.22997
grc,2013,0.22891
grc,2014,0.20418
grc,2015,0.20063
grc,2016,0.19859
grc,2017,0.1988
grc,2018,0.19907
grd,1961,0.05475
grd,1962,0.05407
grd,1963,0.05353
grd,1964,0.05312
grd,1965,0.05284
grd,1966,0.05267
grd,1967,0.05262
grd,1968,0.05267
grd,1969,0.05279
grd,1970,0.05292
grd,1971,0.05307
grd,1972,0.04256
grd,1973,0.04271
grd,1974,0.04292
grd,1975,0.04325
grd,1976,0.04373
grd,1977,0.04434
grd,1978,0.03367
grd,1979,0.03386
grd,1980,0.0337
grd,1981,0.03311
grd,1982,0.03221
grd,1983,0.03124
grd,1984,0.03047
grd,1985,0.03001
grd,1986,0.02995
grd,1987,0.02012
grd,1988,0.02038
grd,1989,0.02063
grd,1990,0.02076
grd,1991,0.02073
grd,1992,0.02058
grd,1993,0.02036
grd,1994,0.02013
grd,1995,0.00997
grd,1996,0.0099
grd,1997,0.00985
grd,1998,0.0098
grd,1999,0.00976
grd,2000,0.00972
grd,2001,0.01937
grd,2002,0.0193
grd,2003,0.01923
grd,2004,0.01917
grd,2005,0.01911
grd,2006,0.01906
grd,2007,0.01901
grd,2008,0.01897
grd,2009,0.02836
grd,2010,0.02824
grd,2011,0.02809
grd,2012,0.02792
grd,2013,0.02773
grd,2014,0.02755
grd,2015,0.02737
grd,2016,0.02721
grd,2017,0.02706
grd,2018,0.02692
grl,1985,0.00752
grl,1986,0.00748
grl,1987,0.00739
grl,1988,0.0073
grl,1989,0.00723
grl,1990,0.00899
grl,1991,0.00901
grl,1992,0.01085
grl,1993,0.01087
grl,1994,0.01081
grl,1995,0.01075
grl,1996,0.01252
grl,1997,0.0125
grl,1998,0.01248
grl,1999,0.01248
grl,2000,0.01423
grl,2001,0.0142
grl,2002,0.0159
grl,2003,0.01585
grl,2004,0.01581
grl,2005,0.01581
grl,2006,0.01585
grl,2007,0.01591
grl,2008,0.01598
grl,2009,0.01598
grl,2010,0.01582
grl,2011,0.01582
grl,2012,0.01584
grl,2013,0.01593
grl,2014,0.01599
grl,2015,0.01604
gtm,1961,0.25871
gtm,1962,0.25122
gtm,1963,0.24399
gtm,1964,0.23703
gtm,1965,0.23037
gtm,1966,0.224
gtm,1967,0.21991
gtm,1968,0.21412
gtm,1969,0.20676
gtm,1970,0.20164
gtm,1971,0.1968
gtm,1972,0.19568
gtm,1973,0.1963
gtm,1974,0.19519
gtm,1975,0.19083
gtm,1976,0.19139
gtm,1977,0.19493
gtm,1978,0.19049
gtm,1979,0.18585
gtm,1980,0.18432
gtm,1981,0.18031
gtm,1982,0.179
gtm,1983,0.1742
gtm,1984,0.16949
gtm,1985,0.16489
gtm,1986,0.1604
gtm,1987,0.15602
gtm,1988,0.15176
gtm,1989,0.14763
gtm,1990,0.14364
gtm,1991,0.13983
gtm,1992,0.13621
gtm,1993,0.13523
gtm,1994,0.13489
gtm,1995,0.13172
gtm,1996,0.12916
gtm,1997,0.12699
gtm,1998,0.12493
gtm,1999,0.12289
gtm,2000,0.12036
gtm,2001,0.11835
gtm,2002,0.11731
gtm,2003,0.1561
gtm,2004,0.12616
gtm,2005,0.10812
gtm,2006,0.11398
gtm,2007,0.11694
gtm,2008,0.09644
gtm,2009,0.09004
gtm,2010,0.08388
gtm,2011,0.07793
gtm,2012,0.07219
gtm,2013,0.06665
gtm,2014,0.06101
gtm,2015,0.05537
gtm,2016,0.05446
gtm,2017,0.05358
gtm,2018,0.05273
gum,1961,0.02938
gum,1962,0.02873
gum,1963,0.02805
gum,1964,0.02738
gum,1965,0.02673
gum,1966,0.02611
gum,1967,0.02551
gum,1968,0.02493
gum,1969,0.02438
gum,1970,0.02385
gum,1971,0.02333
gum,1972,0.02284
gum,1973,0.02236
gum,1974,0.02189
gum,1975,0.02142
gum,1976,0.02097
gum,1977,0.02052
gum,1978,0.02007
gum,1979,0.01964
gum,1980,0.01921
gum,1981,0.01878
gum,1982,0.01837
gum,1983,0.01795
gum,1984,0.01755
gum,1985,0.01716
gum,1986,0.01677
gum,1987,0.0164
gum,1988,0.01604
gum,1989,0.01568
gum,1990,0.01533
gum,1991,0.01498
gum,1992,0.01463
gum,1993,0.0143
gum,1994,0.01401
gum,1995,0.01374
gum,1996,0.01351
gum,1997,0.01331
gum,1998,0.01313
gum,1999,0.01299
gum,2000,0.01288
gum,2001,0.01279
gum,2002,0.01272
gum,2003,0.01268
gum,2004,0.01265
gum,2005,0.01263
gum,2006,0.01261
gum,2007,0.0063
gum,2008,0.00629
gum,2009,0.00628
gum,2010,0.00627
gum,2011,0.00626
gum,2012,0.00625
gum,2013,0.00623
gum,2014,0.00621
gum,2015,0.00618
gum,2016,0.00614
gum,2017,0.00609
gum,2018,0.00603
guy,1961,0.59395
guy,1962,0.57729
guy,1963,0.56218
guy,1964,0.54873
guy,1965,0.53692
guy,1966,0.53422
guy,1967,0.52526
guy,1968,0.51738
guy,1969,0.51025
guy,1970,0.51069
guy,1971,0.50442
guy,1972,0.49865
guy,1973,0.49595
guy,1974,0.49062
guy,1975,0.48804
guy,1976,0.52115
guy,1977,0.5535
guy,1978,0.58562
guy,1979,0.61835
guy,1980,0.61526
guy,1981,0.61402
guy,1982,0.6144
guy,1983,0.61621
guy,1984,0.61918
guy,1985,0.62302
guy,1986,0.6279
guy,1987,0.6337
guy,1988,0.63945
guy,1989,0.64379
guy,1990,0.64576
guy,1991,0.64475
guy,1992,0.6412
guy,1993,0.63649
guy,1994,0.6325
guy,1995,0.6305
guy,1996,0.63091
guy,1997,0.63327
guy,1998,0.63679
guy,1999,0.64028
guy,2000,0.60264
guy,2001,0.60386
guy,2002,0.6042
guy,2003,0.60391
guy,2004,0.60343
guy,2005,0.56288
guy,2006,0.56275
guy,2007,0.56264
guy,2008,0.56239
guy,2009,0.56171
guy,2010,0.56043
guy,2011,0.55849
guy,2012,0.55601
guy,2013,0.55315
guy,2014,0.55019
guy,2015,0.54728
guy,2016,0.54449
guy,2017,0.54178
guy,2018,0.53915
hkg,1961,0.0041
hkg,1962,0.00393
hkg,1963,0.0038
hkg,1964,0.00342
hkg,1965,0.00334
hkg,1966,0.00331
hkg,1967,0.00322
hkg,1968,0.00316
hkg,1969,0.00311
hkg,1970,0.00303
hkg,1971,0.00272
hkg,1972,0.00267
hkg,1973,0.00259
hkg,1974,0.00251
hkg,1975,0.00202
hkg,1976,0.00199
hkg,1977,0.00175
hkg,1978,0.00171
hkg,1979,0.00162
hkg,1980,0.00138
hkg,1981,0.00135
hkg,1982,0.00133
hkg,1983,0.00131
hkg,1984,0.0013
hkg,1985,0.00128
hkg,1986,0.00127
hkg,1987,0.00125
hkg,1988,0.00124
hkg,1989,0.00106
hkg,1990,0.00105
hkg,1991,0.00104
hkg,1992,0.00103
hkg,1993,0.00102
hkg,1994,0.00099
hkg,1995,0.00097
hkg,1996,0.00093
hkg,1997,0.00077
hkg,1998,0.00076
hkg,1999,0.00076
hkg,2000,0.00075
hkg,2001,0.00074
hkg,2002,0.00074
hkg,2003,0.00074
hkg,2004,0.00074
hkg,2005,0.00073
hkg,2006,0.00058
hkg,2007,0.00058
hkg,2008,0.00057
hkg,2009,0.00057
hkg,2010,0.0005
hkg,2011,0.00049
hkg,2012,0.00043
hkg,2013,0.00043
hkg,2014,0.00043
hkg,2015,0.00043
hkg,2016,0.00041
hkg,2017,0.00042
hkg,2018,0.0004
hnd,1961,0.61772
hnd,1962,0.60539
hnd,1963,0.59097
hnd,1964,0.57587
hnd,1965,0.56181
hnd,1966,0.54828
hnd,1967,0.53491
hnd,1968,0.52017
hnd,1969,0.5035
hnd,1970,0.48957
hnd,1971,0.47639
hnd,1972,0.47465
hnd,1973,0.46413
hnd,1974,0.4524
hnd,1975,0.44811
hnd,1976,0.44231
hnd,1977,0.44828
hnd,1978,0.43492
hnd,1979,0.41888
hnd,1980,0.40345
hnd,1981,0.39046
hnd,1982,0.37743
hnd,1983,0.3639
hnd,1984,0.35236
hnd,1985,0.33986
hnd,1986,0.329
hnd,1987,0.31725
hnd,1988,0.30596
hnd,1989,0.30033
hnd,1990,0.29504
hnd,1991,0.29263
hnd,1992,0.28886
hnd,1993,0.31199
hnd,1994,0.29735
hnd,1995,0.28026
hnd,1996,0.27235
hnd,1997,0.25142
hnd,1998,0.24436
hnd,1999,0.22948
hnd,2000,0.16245
hnd,2001,0.15818
hnd,2002,0.15413
hnd,2003,0.15029
hnd,2004,0.14417
hnd,2005,0.14077
hnd,2006,0.13754
hnd,2007,0.13447
hnd,2008,0.12755
hnd,2009,0.12514
hnd,2010,0.12263
hnd,2011,0.12027
hnd,2012,0.11805
hnd,2013,0.11593
hnd,2014,0.1139
hnd,2015,0.11193
hnd,2016,0.11002
hnd,2017,0.10818
hnd,2018,0.10639
hrv,1992,0.26487
hrv,1993,0.23085
hrv,1994,0.23732
hrv,1995,0.24177
hrv,1996,0.21637
hrv,1997,0.21676
hrv,1998,0.24028
hrv,1999,0.23667
hrv,2000,0.18844
hrv,2001,0.19839
hrv,2002,0.19943
hrv,2003,0.20077
hrv,2004,0.19677
hrv,2005,0.20255
hrv,2006,0.20435
hrv,2007,0.19767
hrv,2008,0.19971
hrv,2009,0.20169
hrv,2010,0.21055
hrv,2011,0.20948
hrv,2012,0.21239
hrv,2013,0.20594
hrv,2014,0.19179
hrv,2015,0.20071
hrv,2016,0.20937
hrv,2017,0.19808
hrv,2018,0.19668
hti,1961,0.22831
hti,1962,0.22393
hti,1963,0.21963
hti,1964,0.21543
hti,1965,0.21133
hti,1966,0.20731
hti,1967,0.20338
hti,1968,0.19956
hti,1969,0.19592
hti,1970,0.19246
hti,1971,0.18919
hti,1972,0.15877
hti,1973,0.15614
hti,1974,0.15349
hti,1975,0.15075
hti,1976,0.14832
hti,1977,0.14543
hti,1978,0.14434
hti,1979,0.1413
hti,1980,0.13822
hti,1981,0.1351
hti,1982,0.13197
hti,1983,0.12889
hti,1984,0.12591
hti,1985,0.12308
hti,1986,0.1204
hti,1987,0.11785
hti,1988,0.11541
hti,1989,0.11308
hti,1990,0.11083
hti,1991,0.10866
hti,1992,0.10656
hti,1993,0.10455
hti,1994,0.10523
hti,1995,0.1033
hti,1996,0.10143
hti,1997,0.11207
hti,1998,0.1101
hti,1999,0.10819
hti,2000,0.10634
hti,2001,0.10454
hti,2002,0.10281
hti,2003,0.10112
hti,2004,0.09948
hti,2005,0.09788
hti,2006,0.09631
hti,2007,0.11058
hti,2008,0.10366
hti,2009,0.10475
hti,2010,0.11056
hti,2011,0.10495
hti,2012,0.09755
hti,2013,0.10288
hti,2014,0.10143
hti,2015,0.10004
hti,2016,0.09871
hti,2017,0.09743
hti,2018,0.0962
hun,1961,0.51788
hun,1962,0.51601
hun,1963,0.51497
hun,1964,0.51513
hun,1965,0.51528
hun,1966,0.51333
hun,1967,0.51044
hun,1968,0.50771
hun,1969,0.50492
hun,1970,0.50233
hun,1971,0.50002
hun,1972,0.49786
hun,1973,0.49616
hun,1974,0.48947
hun,1975,0.4865
hun,1976,0.48195
hun,1977,0.47624
hun,1978,0.47226
hun,1979,0.47057
hun,1980,0.46933
hun,1981,0.46967
hun,1982,0.46882
hun,1983,0.46962
hun,1984,0.47122
hun,1985,0.47292
hun,1986,0.47439
hun,1987,0.47565
hun,1988,0.47657
hun,1989,0.48198
hun,1990,0.48718
hun,1991,0.4874
hun,1992,0.45731
hun,1993,0.45841
hun,1994,0.45914
hun,1995,0.46529
hun,1996,0.46658
hun,1997,0.46839
hun,1998,0.46939
hun,1999,0.47033
hun,2000,0.45069
hun,2001,0.45212
hun,2002,0.45341
hun,2003,0.45382
hun,2004,0.45493
hun,2005,0.45613
hun,2006,0.45644
hun,2007,0.45665
hun,2008,0.45676
hun,2009,0.45746
hun,2010,0.4392
hun,2011,0.44075
hun,2012,0.44323
hun,2013,0.43626
hun,2014,0.43805
hun,2015,0.4393
hun,2016,0.44049
hun,2017,0.44166
hun,2018,0.44233
idn,1961,0.19978
idn,1962,0.19456
idn,1963,0.18944
idn,1964,0.18443
idn,1965,0.17952
idn,1966,0.17471
idn,1967,0.17003
idn,1968,0.16547
idn,1969,0.16106
idn,1970,0.1568
idn,1971,0.1527
idn,1972,0.14874
idn,1973,0.14493
idn,1974,0.14126
idn,1975,0.13774
idn,1976,0.13436
idn,1977,0.13112
idn,1978,0.128
idn,1979,0.12499
idn,1980,0.12208
idn,1981,0.11925
idn,1982,0.11653
idn,1983,0.11392
idn,1984,0.11157
idn,1985,0.11819
idn,1986,0.11984
idn,1987,0.12329
idn,1988,0.12091
idn,1989,0.11705
idn,1990,0.11164
idn,1991,0.09795
idn,1992,0.09641
idn,1993,0.09499
idn,1994,0.08832
idn,1995,0.08806
idn,1996,0.08975
idn,1997,0.09121
idn,1998,0.0909
idn,1999,0.09443
idn,2000,0.09692
idn,2001,0.0942
idn,2002,0.09239
idn,2003,0.1017
idn,2004,0.11047
idn,2005,0.1014
idn,2006,0.09376
idn,2007,0.09467
idn,2008,0.0964
idn,2009,0.0989
idn,2010,0.09759
idn,2011,0.09587
idn,2012,0.09459
idn,2013,0.09333
idn,2014,0.09211
idn,2015,0.09211
idn,2016,0.09635
idn,2017,0.09938
idn,2018,0.09826
ind,1961,0.33897
ind,1962,0.33406
ind,1963,0.32887
ind,1964,0.32266
ind,1965,0.31699
ind,1966,0.31119
ind,1967,0.30703
ind,1968,0.30116
ind,1969,0.29457
ind,1970,0.2892
ind,1971,0.28133
ind,1972,0.27567
ind,1973,0.27077
ind,1974,0.26528
ind,1975,0.25973
ind,1976,0.25416
ind,1977,0.2484
ind,1978,0.24455
ind,1979,0.2393
ind,1980,0.233
ind,1981,0.22773
ind,1982,0.22294
ind,1983,0.21714
ind,1984,0.21337
ind,1985,0.2085
ind,1986,0.20376
ind,1987,0.19911
ind,1988,0.19448
ind,1989,0.19113
ind,1990,0.18718
ind,1991,0.18309
ind,1992,0.17893
ind,1993,0.17531
ind,1994,0.17187
ind,1995,0.16797
ind,1996,0.16392
ind,1997,0.16146
ind,1998,0.15832
ind,1999,0.15507
ind,2000,0.15231
ind,2001,0.14914
ind,2002,0.14674
ind,2003,0.14377
ind,2004,0.14136
ind,2005,0.13894
ind,2006,0.13613
ind,2007,0.13355
ind,2008,0.13159
ind,2009,0.12969
ind,2010,0.12721
ind,2011,0.12555
ind,2012,0.12368
ind,2013,0.12214
ind,2014,0.12076
ind,2015,0.11939
ind,2016,0.11809
ind,2017,0.11684
ind,2018,0.11564
irl,1961,0.56295
irl,1962,0.55253
irl,1963,0.54721
irl,1964,0.53235
irl,1965,0.51854
irl,1966,0.49467
irl,1967,0.49062
irl,1968,0.47813
irl,1969,0.47091
irl,1970,0.46564
irl,1971,0.45554
irl,1972,0.43894
irl,1973,0.41576
irl,1974,0.39936
irl,1975,0.38689
irl,1976,0.37306
irl,1977,0.36043
irl,1978,0.34784
irl,1979,0.33583
irl,1980,0.32466
irl,1981,0.31364
irl,1982,0.30352
irl,1983,0.28969
irl,1984,0.2947
irl,1985,0.29084
irl,1986,0.28449
irl,1987,0.27683
irl,1988,0.29135
irl,1989,0.29963
irl,1990,0.29625
irl,1991,0.29115
irl,1992,0.28187
irl,1993,0.28605
irl,1994,0.28242
irl,1995,0.28541
irl,1996,0.29113
irl,1997,0.2817
irl,1998,0.29224
irl,1999,0.28657
irl,2000,0.28304
irl,2001,0.30728
irl,2002,0.29934
irl,2003,0.29576
irl,2004,0.29605
irl,2005,0.28462
irl,2006,0.2698
irl,2007,0.10581
irl,2008,0.10817
irl,2009,0.102
irl,2010,0.09623
irl,2011,0.10025
irl,2012,0.10493
irl,2013,0.10252
irl,2014,0.09987
irl,2015,0.09634
irl,2016,0.09694
irl,2017,0.09589
irl,2018,0.09266
irn,1961,0.66636
irn,1962,0.64972
irn,1963,0.63344
irn,1964,0.6175
irn,1965,0.60189
irn,1966,0.58655
irn,1967,0.57186
irn,1968,0.55859
irn,1969,0.54457
irn,1970,0.53132
irn,1971,0.53211
irn,1972,0.53955
irn,1973,0.54686
irn,1974,0.515
irn,1975,0.48427
irn,1976,0.45444
irn,1977,0.43011
irn,1978,0.39465
irn,1979,0.40803
irn,1980,0.33586
irn,1981,0.33707
irn,1982,0.33774
irn,1983,0.33
irn,1984,0.32217
irn,1985,0.3147
irn,1986,0.30755
irn,1987,0.30082
irn,1988,0.29353
irn,1989,0.28091
irn,1990,0.26949
irn,1991,0.2892
irn,1992,0.28868
irn,1993,0.2902
irn,1994,0.28613
irn,1995,0.283
irn,1996,0.27445
irn,1997,0.26137
irn,1998,0.26319
irn,1999,0.25211
irn,2000,0.22742
irn,2001,0.23869
irn,2002,0.23823
irn,2003,0.23776
irn,2004,0.23734
irn,2005,0.23699
irn,2006,0.23671
irn,2007,0.23647
irn,2008,0.21554
irn,2009,0.21345
irn,2010,0.20864
irn,2011,0.20385
irn,2012,0.19907
irn,2013,0.19203
irn,2014,0.18959
irn,2015,0.18711
irn,2016,0.18459
irn,2017,0.18205
irn,2018,0.17955
irq,1961,0.61536
irq,1962,0.60593
irq,1963,0.59577
irq,1964,0.58482
irq,1965,0.57308
irq,1966,0.55484
irq,1967,0.54206
irq,1968,0.52372
irq,1969,0.50597
irq,1970,0.48881
irq,1971,0.47271
irq,1972,0.47171
irq,1973,0.45658
irq,1974,0.45085
irq,1975,0.43647
irq,1976,0.42258
irq,1977,0.40924
irq,1978,0.40433
irq,1979,0.39595
irq,1980,0.38452
irq,1981,0.37382
irq,1982,0.36376
irq,1983,0.35435
irq,1984,0.34561
irq,1985,0.33749
irq,1986,0.32999
irq,1987,0.32294
irq,1988,0.31904
irq,1989,0.29421
irq,1990,0.28704
irq,1991,0.30185
irq,1992,0.288
irq,1993,0.29544
irq,1994,0.25845
irq,1995,0.23822
irq,1996,0.23096
irq,1997,0.20523
irq,1998,0.21027
irq,1999,0.19954
irq,2000,0.17449
irq,2001,0.17763
irq,2002,0.18651
irq,2003,0.17548
irq,2004,0.17101
irq,2005,0.19315
irq,2006,0.17488
irq,2007,0.17735
irq,2008,0.14092
irq,2009,0.12598
irq,2010,0.13449
irq,2011,0.13995
irq,2012,0.13542
irq,2013,0.13915
irq,2014,0.14585
irq,2015,0.14056
irq,2016,0.13657
irq,2017,0.13315
irq,2018,0.13009
isl,1961,0.67028
isl,1962,0.65797
isl,1963,0.64637
isl,1964,0.63498
isl,1965,0.62407
isl,1966,0.61359
isl,1967,0.60377
isl,1968,0.59557
isl,1969,0.59006
isl,1970,0.59187
isl,1971,0.59195
isl,1972,0.58813
isl,1973,0.58403
isl,1974,0.58083
isl,1975,0.57804
isl,1976,0.57687
isl,1977,0.58161
isl,1978,0.58156
isl,1979,0.58033
isl,1980,0.58298
isl,1981,0.57637
isl,1982,0.57299
isl,1983,0.56546
isl,1984,0.55947
isl,1985,0.55508
isl,1986,0.55514
isl,1987,0.5491
isl,1988,0.54056
isl,1989,0.53391
isl,1990,0.5337
isl,1991,0.52755
isl,1992,0.52096
isl,1993,0.5119
isl,1994,0.50748
isl,1995,0.50473
isl,1996,0.4983
isl,1997,0.49054
isl,1998,0.47437
isl,1999,0.46506
isl,2000,0.45874
isl,2001,0.45268
isl,2002,0.44866
isl,2003,0.44556
isl,2004,0.44167
isl,2005,0.43473
isl,2006,0.42465
isl,2007,0.4012
isl,2008,0.39381
isl,2009,0.38933
isl,2010,0.38674
isl,2011,0.38306
isl,2012,0.3779
isl,2013,0.37435
isl,2014,0.37021
isl,2015,0.36576
isl,2016,0.36072
isl,2017,0.35236
isl,2018,0.34305
isr,1961,0.14554
isr,1962,0.13476
isr,1963,0.13451
isr,1964,0.1301
isr,1965,0.12173
isr,1966,0.12248
isr,1967,0.11767
isr,1968,0.11488
isr,1969,0.11157
isr,1970,0.10928
isr,1971,0.10622
isr,1972,0.10324
isr,1973,0.10189
isr,1974,0.10038
isr,1975,0.09725
isr,1976,0.09199
isr,1977,0.08995
isr,1978,0.08808
isr,1979,0.08584
isr,1980,0.08381
isr,1981,0.08215
isr,1982,0.08063
isr,1983,0.07674
isr,1984,0.07887
isr,1985,0.07725
isr,1986,0.07862
isr,1987,0.07759
isr,1988,0.07632
isr,1989,0.07481
isr,1990,0.07361
isr,1991,0.07012
isr,1992,0.06773
isr,1993,0.06596
isr,1994,0.06464
isr,1995,0.06222
isr,1996,0.05903
isr,1997,0.05757
isr,1998,0.0561
isr,1999,0.05437
isr,2000,0.05374
isr,2001,0.05311
isr,2002,0.05312
isr,2003,0.04993
isr,2004,0.04567
isr,2005,0.04488
isr,2006,0.04296
isr,2007,0.04259
isr,2008,0.04101
isr,2009,0.04065
isr,2010,0.03851
isr,2011,0.03808
isr,2012,0.03727
isr,2013,0.03546
isr,2014,0.03658
isr,2015,0.03546
isr,2016,0.03452
isr,2017,0.04441
isr,2018,0.04317
ita,1961,0.25451
ita,1962,0.25148
ita,1963,0.24729
ita,1964,0.24379
ita,1965,0.24033
ita,1966,0.23694
ita,1967,0.23419
ita,1968,0.23191
ita,1969,0.22827
ita,1970,0.22266
ita,1971,0.17589
ita,1972,0.17272
ita,1973,0.16964
ita,1974,0.1691
ita,1975,0.16829
ita,1976,0.16806
ita,1977,0.16726
ita,1978,0.1683
ita,1979,0.16826
ita,1980,0.16804
ita,1981,0.16753
ita,1982,0.16727
ita,1983,0.16137
ita,1984,0.16079
ita,1985,0.15991
ita,1986,0.16054
ita,1987,0.16015
ita,1988,0.15819
ita,1989,0.15869
ita,1990,0.15889
ita,1991,0.1568
ita,1992,0.15406
ita,1993,0.15044
ita,1994,0.14653
ita,1995,0.14571
ita,1996,0.14653
ita,1997,0.14507
ita,1998,0.14636
ita,1999,0.15013
ita,2000,0.14891
ita,2001,0.14636
ita,2002,0.14524
ita,2003,0.13887
ita,2004,0.13832
ita,2005,0.13421
ita,2006,0.12686
ita,2007,0.12271
ita,2008,0.12746
ita,2009,0.11813
ita,2010,0.1188
ita,2011,0.11317
ita,2012,0.11955
ita,2013,0.11334
ita,2014,0.11068
ita,2015,0.10869
ita,2016,0.11046
ita,2017,0.11128
ita,2018,0.11127
jam,1961,0.10054
jam,1962,0.09902
jam,1963,0.09744
jam,1964,0.09591
jam,1965,0.0854
jam,1966,0.08424
jam,1967,0.08595
jam,1968,0.08489
jam,1969,0.0838
jam,1970,0.07731
jam,1971,0.07614
jam,1972,0.07493
jam,1973,0.07372
jam,1974,0.07256
jam,1975,0.0715
jam,1976,0.07055
jam,1977,0.06968
jam,1978,0.06885
jam,1979,0.0633
jam,1980,0.06242
jam,1981,0.06145
jam,1982,0.05595
jam,1983,0.05062
jam,1984,0.04986
jam,1985,0.04924
jam,1986,0.04877
jam,1987,0.04841
jam,1988,0.04813
jam,1989,0.04993
jam,1990,0.04918
jam,1991,0.05165
jam,1992,0.05526
jam,1993,0.07003
jam,1994,0.06417
jam,1995,0.06236
jam,1996,0.06058
jam,1997,0.05805
jam,1998,0.05558
jam,1999,0.05432
jam,2000,0.05274
jam,2001,0.05234
jam,2002,0.05013
jam,2003,0.04983
jam,2004,0.04881
jam,2005,0.04672
jam,2006,0.04647
jam,2007,0.04516
jam,2008,0.04314
jam,2009,0.04292
jam,2010,0.0427
jam,2011,0.04246
jam,2012,0.04222
jam,2013,0.04198
jam,2014,0.04174
jam,2015,0.04151
jam,2016,0.04129
jam,2017,0.04108
jam,2018,0.04089
jor,1961,0.27721
jor,1962,0.26913
jor,1963,0.25995
jor,1964,0.24945
jor,1965,0.23517
jor,1966,0.21941
jor,1967,0.20232
jor,1968,0.18731
jor,1969,0.17435
jor,1970,0.16499
jor,1971,0.15753
jor,1972,0.15234
jor,1973,0.14781
jor,1974,0.14444
jor,1975,0.14086
jor,1976,0.138
jor,1977,0.1349
jor,1978,0.13226
jor,1979,0.12896
jor,1980,0.12574
jor,1981,0.1179
jor,1982,0.11551
jor,1983,0.1138
jor,1984,0.07617
jor,1985,0.09545
jor,1986,0.0918
jor,1987,0.09675
jor,1988,0.09458
jor,1989,0.08613
jor,1990,0.05025
jor,1991,0.03973
jor,1992,0.06529
