geo,time,bm_klt_dinv_cd_wd
ner,2017,29088786.12362
ner,2018,38617403.4881
ner,2019,32027559.77933
ner,2020,14992025.40085
nga,1977,0
nga,1978,0
nga,1979,4966826.77903
nga,1980,4551999.9
nga,1981,8224999.9
nga,1982,-27000000
nga,1983,861000
nga,1984,1500999.9
nga,1985,1847000
nga,1986,14411000
nga,1987,-7889999.9
nga,1988,5060999.9
nga,1989,797748186.2
nga,1990,414600000
nga,1991,411500000
nga,1992,260100000
nga,1993,532700000
nga,1994,328199999.9
nga,1995,191753359.7
nga,1996,597184659.5
nga,1997,102972821
nga,1998,158800978.7
nga,1999,172817608.8
nga,2000,168938514.5
nga,2001,93883556.7
nga,2002,172161494.5
nga,2003,167321366.7
nga,2004,260755093.6
nga,2005,14635077.17934
nga,2006,319618789.75528
nga,2007,867680640.35089
nga,2008,1051265239.83719
nga,2009,1525344474.74476
nga,2010,911719866.46767
nga,2011,816759862.41024
nga,2012,1530123712.34603
nga,2013,1227434198.22221
nga,2014,1614294500
nga,2015,1435203636.69451
nga,2016,335464994.19667
nga,2017,310830719.00095
nga,2018,565569111.65286
nga,2019,285318845.89877
nga,2020,-337869298.21003
nic,1977,0
nic,1978,0
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,0
nic,1985,0
nic,1986,0
nic,1987,0
nic,1988,0
nic,1989,0
nic,1990,0
nic,1991,0
nic,1992,0
nic,1993,0
nic,1994,0
nic,1995,0
nic,1996,0
nic,1997,0
nic,1998,0
nic,1999,0
nic,2000,0
nic,2001,0
nic,2002,0
nic,2003,0
nic,2004,0
nic,2006,21000000
nic,2007,15300000
nic,2008,18900000
nic,2009,-29100000
nic,2010,15100000
nic,2011,7700000
nic,2012,63400000
nic,2013,150100000
nic,2014,94000000
nic,2015,45000000
nic,2016,65300000
nic,2017,64500000
nic,2018,75100000
nic,2019,59100000
nic,2020,39500000
nld,1970,1316850827.7762
nld,1971,1319118576.75443
nld,1972,1640443862.62126
nld,1973,2116954680.56954
nld,1974,2788608558.4243
nld,1975,2518836107.22477
nld,1976,2352509213.28344
nld,1977,3038381023.2726
nld,1978,3385684719.64331
nld,1979,6282058629.50138
nld,1980,5918005427.86792
nld,1981,4526603260.36036
nld,1982,3262884433.91572
nld,1983,3835376221.48475
nld,1984,4844384683.64578
nld,1985,2704542591.89004
nld,1986,4093406004.4274
nld,1987,8657987148.4815
nld,1988,7117014325.11731
nld,1989,14858810655.7812
nld,1990,13718073803.8267
nld,1991,12834850530.1335
nld,1992,12775925405.0255
nld,1993,9954120241.12076
nld,1994,17581323778.3404
nld,1995,20187726220.4261
nld,1996,31936850993.586
nld,1997,24499218879.7808
nld,1998,36938048263.2742
nld,1999,57153342876.4103
nld,2000,74513303820.04819
nld,2001,50779901465.1175
nld,2002,31791836322.2961
nld,2003,44672545586.882
nld,2004,151496906350.14499
nld,2005,266586385887.18497
nld,2006,523660118039.69
nld,2007,596418054303.47705
nld,2008,272589490285.04901
nld,2009,140270726931.62799
nld,2010,191482692542.56799
nld,2011,371633684016.646
nld,2012,237939864603.77896
nld,2013,415851796750.98694
nld,2014,118413346429.409
nld,2015,390903657073.54199
nld,2016,290667529758.58899
nld,2017,273463675620.26501
nld,2018,-273628405462.17896
nld,2019,-126432903914.96201
nld,2020,-200228797440.078
nld_curacao,2011,-28659217.87709
nld_curacao,2012,11544692.73743
nld_curacao,2013,-15955307.26257
nld_curacao,2014,43843575.41899
nld_curacao,2015,18631284.9162
nld_curacao,2016,37720670.39106
nld_curacao,2017,-145273743.01676
nld_curacao,2018,30834743.45251
nld_curacao,2019,-11145796.03352
nld_curacao,2020,9355487.18994
nor,1970,32000000
nor,1971,32000000
nor,1973,50000000
nor,1974,148000000
nor,1975,171519172.69975
nor,1976,192709247.7772
nor,1977,125090717.0865
nor,1978,65738416.34193
nor,1979,43657000.40303
nor,1980,253225020.62342
nor,1981,180277601.5602
nor,1982,302483566.08554
nor,1983,358309135.05477
nor,1984,603482061.63572
nor,1985,1293187385.29751
nor,1986,1603110884.81527
nor,1987,877320414.50966
nor,1988,967942687.67267
nor,1989,1345779025.37905
nor,1990,1466739129.96195
nor,1991,1783172226.93632
nor,1992,-120202735.51067
nor,1993,718340458.74787
nor,1994,2165721291.9729
nor,1995,2859227884.15645
nor,1996,6534062473.37298
nor,1997,5631946243.78735
nor,1998,4491662717.67689
nor,1999,4853439699.46629
nor,2000,10802972740.6465
nor,2001,1930432331.72455
nor,2002,7739946504.7392
nor,2003,6681889766.04179
nor,2004,7624818391.13539
nor,2005,31735027706.5135
nor,2006,18521595401.1491
nor,2007,22925008295.34069
nor,2008,36326091632.5057
nor,2009,9968098526.7885
nor,2010,29942039228.9003
nor,2011,12996193187.1811
nor,2012,27367332887.0399
nor,2013,11962245127.5576
nor,2014,23066281355.86209
nor,2015,21421479826.7049
nor,2016,6555709017.57438
nor,2017,3294979641.82914
nor,2018,14402618833.0838
nor,2019,7687329243.34271
nor,2020,-11047092022.5307
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,0
npl,1982,0
npl,1983,0
npl,1984,0
npl,1985,0
npl,1986,0
npl,1987,0
npl,1988,0
npl,1989,0
npl,1990,0
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,0
npl,1996,0
npl,1997,0
npl,1998,0
npl,1999,0
npl,2000,0
npl,2001,0
npl,2010,0
npl,2011,0
npl,2012,0
npl,2013,0
npl,2014,0
npl,2015,0
npl,2016,0
npl,2017,0
npl,2018,0
npl,2019,0
npl,2020,0
nzl,1970,9000000
nzl,1971,12000000
nzl,1972,3589999.9
nzl,1973,19000000
nzl,1974,20969999.9
nzl,1975,21629999.9
nzl,1976,35820000
nzl,1977,32030000
nzl,1978,55990000
nzl,1979,74599999.9
nzl,1980,71102972.69
nzl,1981,102360360.5
nzl,1982,86296816.02
nzl,1983,403535613.4
nzl,1984,30612418.44
nzl,1985,172484518.4
nzl,1986,86767442.35
nzl,1987,560027381.7
nzl,1988,614517819.7
nzl,1989,135155338.9
nzl,1990,2363083164
nzl,1991,1468696460
nzl,1992,391021543.8
nzl,1993,-1388806329
nzl,1994,2008870337
nzl,1995,1783605008
nzl,1996,-1238615665
nzl,1997,-1565702649
nzl,1998,401445202.7
nzl,1999,1073766544
nzl,2000,-4140835415.91304
nzl,2001,-607280709.75549
nzl,2002,1406692984.74432
nzl,2003,645368234.41254
nzl,2004,853681586.81495
nzl,2005,-640852200.04215
nzl,2006,-399857077.83542
nzl,2007,3990624004.19435
nzl,2008,839269149.91382
nzl,2009,-2072579277.12305
nzl,2010,1033263171.88308
nzl,2011,-120297963.67367
nzl,2012,-90671712.68667
nzl,2013,-1414175218.19849
nzl,2014,1422388363.46075
nzl,2015,-15724523.65787
nzl,2016,-764628702.297
nzl,2017,-80051140.16032
nzl,2018,644146552.51345
nzl,2019,-1558656256.47124
nzl,2020,697301697.29394
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,2600780.23407
omn,2003,88426527.95839
omn,2004,41612483.74512
omn,2005,233550065.01951
omn,2006,274642392.71781
omn,2007,-37191157.3472
omn,2008,584395318.59558
omn,2009,109232769.83095
omn,2010,1498049414.82445
omn,2011,1222886866.05982
omn,2012,885045513.6541
omn,2013,933680104.03121
omn,2014,1356306892.06762
omn,2015,334980494.14824
omn,2016,356594278.28348
omn,2017,2423667100.13004
omn,2018,716254876.46294
omn,2019,627828348.50455
omn,2020,534460338.10143
pak,1976,0
pak,1977,0
pak,1978,0
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,-4684410.47587
pak,1985,-7866025.00557
pak,1986,-649653.4347
pak,1987,19226956.16928
pak,1988,12741495.17124
pak,1989,43083008.82999
pak,1990,1948282.95216
pak,1991,-3737254.74894
pak,1992,-11579897.29887
pak,1993,-2153461.34905
pak,1994,966633.93347
pak,1995,410453.27681
pak,1996,6785421.46683
pak,1997,-24314470.86172
pak,1998,50000000
pak,1999,21000000
pak,2000,11000000
pak,2001,26000000
pak,2002,31000000
pak,2003,19000000
pak,2004,56000000
pak,2005,45000000
pak,2006,109000000
pak,2007,98000000
pak,2008,49000000
pak,2009,71000000
pak,2010,47000000
pak,2011,62000000
pak,2012,77000000
pak,2013,212000000
pak,2014,122000000
pak,2015,25000000
pak,2016,52000000
pak,2017,52000000
pak,2018,-21000000
pak,2019,-85000000
pak,2020,34000000
pan,1977,0
pan,1978,0
pan,1979,0
pan,1980,33800000
pan,1984,157700000
pan,1986,105800000
pan,1987,108600000
pan,1988,134600000
pan,1991,16200000
pan,1992,6000000
pan,1993,7400000
pan,1995,58300000
pan,1996,12800000
pan,1997,12900000
pan,1998,112100000
pan,1999,287900000
pan,2000,203900000
pan,2001,139700000
pan,2002,148500000
pan,2003,233100000
pan,2004,258800000
pan,2005,186800000
pan,2006,397000000
pan,2007,325400000
pan,2008,243300000
pan,2009,-173800000
pan,2010,142600000
pan,2011,1418600000
pan,2012,-103000000
pan,2013,562700000
pan,2014,854800000
pan,2015,1147200000
pan,2016,691127215.27
pan,2017,-338156706.11
pan,2018,410697366.91
pan,2019,724903167.68
pan,2020,-2800043497.05
per,1977,0
per,1978,0
per,1979,0
per,1980,0
per,1981,700000
per,1982,500000
per,1983,9099999.9
per,1984,24600000
per,1985,200000
per,1986,799999.9
per,1987,21399999.9
per,1988,100000
per,1989,2299999.9
per,1990,49700000
per,1991,10000000
per,1992,10000
per,1993,-13000000
per,1994,10000
per,1995,8000000
per,1996,-17010000
per,1997,85000000
per,1998,62041666.66667
per,1999,128000000
per,2000,0
per,2001,74400000
per,2002,0
per,2003,60000000
per,2004,0
per,2005,0
per,2006,0
per,2007,65576972
per,2008,735799630
per,2009,410713000
per,2010,436270502.82472
per,2011,342593549.5135
per,2012,1755932169.52278
per,2013,492312091.62571
per,2014,1106781217.91357
per,2015,189079474.92188
per,2016,1155961998.00467
per,2017,500069430.95245
per,2018,-752338453.00845
per,2019,-477666075.7192
per,2020,2101806369.48824
phl,1977,1000000
phl,1978,0
phl,1979,0
phl,1980,86000000
phl,1981,47000000
phl,1982,61000000
phl,1983,27000000
phl,1984,15000000
phl,1985,58000000
phl,1986,11000000
phl,1987,53000000
phl,1988,16000000
phl,1989,9000000
phl,1990,22000000
phl,1991,27000000
phl,1992,101000000
phl,1993,374000000
phl,1994,302000000
phl,1995,399000000
phl,1996,182000000
phl,1997,136000000
phl,1998,160000000
phl,1999,715000000
phl,2000,-628000000
phl,2001,425000000
phl,2002,292000000
phl,2003,304000000
phl,2004,483000000
phl,2005,794117296.73448
phl,2006,1068312763.4408
phl,2007,5372665966.93904
phl,2008,1970034441.18
phl,2009,1897129837.55994
phl,2010,2712166531.85895
phl,2011,2349641139.81526
phl,2012,4173220332.74718
phl,2013,3646949296.38035
phl,2014,6753922593.24043
phl,2015,5539505400.92708
phl,2016,2396734618.30099
phl,2017,3304731499.29268
phl,2018,4115698240.14959
phl,2019,3350936705.36913
phl,2020,3525188483.33447
plw,1990,-1000000
plw,1991,1000000
plw,1997,10000
plw,1998,-38000
plw,2005,0
plw,2006,0
plw,2007,0
plw,2008,0
plw,2009,0
plw,2010,0
plw,2011,0
plw,2012,0
plw,2013,0
plw,2014,0
plw,2015,0
plw,2016,0
plw,2017,0
plw,2018,1200000
png,1976,-1884363.36033
png,1977,1772894.30756
png,1978,4862439.66717
png,1979,3227670.56508
png,1980,15736088.40376
png,1981,617319.48511
png,1982,1773372.01319
png,1983,1124055.98904
png,1984,2271224.56061
png,1985,917966.95637
png,1986,-8712600.06683
png,1987,-22231722.63191
png,1988,33835146.16574
png,1989,-17868565.6047
png,1990,26799.23675
png,1991,3878702.93841
png,1992,2043010.93481
png,1993,101795.33031
png,1994,2763067.00437
png,1995,-33342683.7
png,1996,-1461485.06644
png,1997,-262471.67814
png,1998,-187518.08958
png,1999,1531275.96459
png,2000,564238.10054
png,2001,642791.65513
png,2002,1002321.62792
png,2003,49475393.01165
png,2004,2316720.2224
png,2005,8220054.2642
png,2006,117699094.30379
png,2007,37908681.41097
png,2008,78033333.27709
png,2009,6495134.5727
png,2010,7061622.65701
png,2011,314220484.54706
png,2012,92810560.96354
png,2013,9022599.0124
png,2014,59233502.39829
png,2015,827385.40269
png,2016,71973288.68607
png,2017,340634567.43598
png,2018,857293142.77428
png,2019,335176756.7
png,2020,114157538.6
pol,1976,12000000
pol,1977,17000000
pol,1978,16000000
pol,1979,13000000
pol,1980,21000000
pol,1981,3000000
pol,1982,4000000
pol,1983,1000000
pol,1984,12000000
pol,1985,1000000
pol,1986,22000000
pol,1987,8000000
pol,1988,22000000
pol,1989,18000000
pol,1990,5357000
pol,1991,-7000000
pol,1992,13000000
pol,1993,18000000
pol,1994,29000000
pol,1995,42000000
pol,1996,55000000
pol,1997,47000000
pol,1998,334000000
pol,1999,168000000
pol,2000,8000000
pol,2001,-127000000
pol,2002,190000000
pol,2003,1087000000
pol,2004,2139000000
pol,2005,4134000000
pol,2006,10803000000
pol,2007,7586000000
pol,2008,4666000000
pol,2009,5931000000
pol,2010,9516000000
pol,2011,4878000000
pol,2012,1327000000
pol,2013,-3411000000
pol,2014,6799000000
pol,2015,4913000000
pol,2016,13923000000
pol,2017,3926000000
pol,2018,2339000000
pol,2019,5136000000
pol,2020,4883000000
prt,1972,7000000
prt,1973,44000000
prt,1974,37000000
prt,1975,8093574.9693
prt,1976,5130024.68423
prt,1977,2645960.72263
prt,1978,6078115.84006
prt,1979,-8052773.16087
prt,1980,13682924.99283
prt,1981,16451268.04242
prt,1982,8493803.72322
prt,1983,18236709.37423
prt,1984,8873177.20173
prt,1985,21678401.8778
prt,1986,-255382.75175
prt,1987,-10187674.19617
prt,1988,79759561.45551
prt,1989,84286806.19335
prt,1990,163028961.95039
prt,1991,463391693.27048
prt,1992,687431625.76933
prt,1993,147313326.36334
prt,1994,286847009.2919
prt,1995,688227306.85431
prt,1996,951330277.0205
prt,1997,2428516729.83071
prt,1998,7106017575.26343
prt,1999,2647172008.05861
prt,2000,8780543996.11605
prt,2001,6838395014.31298
prt,2002,-1379729654.85384
prt,2003,9024847244.27756
prt,2004,8186196703.31892
prt,2005,2735794685.94519
prt,2006,8852277601.52114
prt,2007,10559056572.3503
prt,2008,5578700681.27291
prt,2009,3635424707.12535
prt,2010,-3337469276.76766
prt,2011,15762323224.2018
prt,2012,4547269833.30336
prt,2013,7092011212.53935
prt,2014,3426476342.86121
prt,2015,-1116559254.4736
prt,2016,3188332384.96529
prt,2017,2278826034.78198
prt,2018,1453893233.28755
prt,2019,1632043071.02273
prt,2020,-355754812.65476
pry,1975,0
pry,1976,25000000
pry,1977,0
pry,1978,5000000
pry,1979,0
pry,1980,0
pry,1981,0
pry,1982,0
pry,1983,0
pry,1984,0
pry,1985,0
pry,1986,0
pry,1987,0
pry,1988,0
pry,1989,0
pry,1990,0
pry,1991,0
pry,1992,0
pry,1995,0
pry,1996,300000
pry,1997,5200000
pry,1998,7400000
pry,1999,500000
pry,2000,9900000
pry,2001,29500000
pry,2002,84500000
pry,2003,-82600000
pry,2004,66300000
pry,2005,-28200000
pry,2006,73600000
pry,2007,-97300000
pry,2008,75016000
pry,2009,-44412000
pry,2010,93579000
pry,2011,-117248000
pry,2012,30063000
pry,2013,67220000
pry,2014,137798000
pry,2015,172339362.6
pry,2016,67428052.35791
pry,2017,168438388.75086
pry,2018,-128271143.95077
pry,2019,73901982.02745
pry,2020,54328296.82419
pse,1995,129000000
pse,1996,141900000
pse,1997,156100000
pse,1998,150934366.04307
pse,1999,170498243.23832
pse,2000,218140605.36504
pse,2001,363695036.69342
pse,2002,346153148.98167
pse,2003,43400000
pse,2004,-37413440.65076
pse,2005,32182722.98944
pse,2006,129423394.38065
pse,2007,35159827.32532
pse,2008,-4275519.61283
pse,2009,69313462.81204
pse,2010,58081781.30019
pse,2011,-238545633.88446
pse,2012,33672266.04
pse,2013,-34485920.33818
pse,2014,187455372.11099
pse,2015,75269820.93571
pse,2016,-44984570.4427
pse,2017,-7245083.23603
pse,2018,-71815025.47313
pse,2019,-56476884.33725
pse,2020,-60857171.5093
pyf,1995,1000000
pyf,1996,-970105.2
pyf,2000,3814004.055
pyf,2001,3891884.644
pyf,2002,14030400.35146
pyf,2003,5665268.8641
pyf,2004,9281459.51977
pyf,2005,15755266.88988
pyf,2006,10213203.532
pyf,2007,13691158.56501
pyf,2008,29968055.09507
pyf,2009,7793966.67417
pyf,2010,37803368.90513
pyf,2011,28158137.13866
pyf,2012,41058672.17694
pyf,2013,65064875.10661
pyf,2014,30609350.21284
pyf,2015,22739929.93962
pyf,2016,24228475.31151
pyf,2017,15441374.99
pyf,2018,-28264124.92
pyf,2019,4343634.146
pyf,2020,-2425404.268
qat,1980,2000000
qat,1981,-2000000
qat,1983,3000000
qat,1985,1000000
qat,1986,346537.4
qat,1987,-357483.3
qat,1988,-14930452.6
qat,1989,1779102.2
qat,1990,1982750
qat,1991,2366955.4
qat,1992,4546362.3
qat,1993,4269493.1
qat,1994,31259302.3
qat,1995,4710763.9
qat,1996,8970411.6
qat,1997,14245670.2
qat,1998,21427000
qat,1999,7199929.2
qat,2000,17749913.8
qat,2001,17213381.6
qat,2002,-21042632.6
qat,2003,88170443
qat,2004,437918000
qat,2005,351913999.9
qat,2006,127431000
qat,2007,5160249000
qat,2008,3657774725
qat,2009,3214574176
qat,2010,1863173409
qat,2011,10108529120.8791
qat,2012,1840109890.10989
qat,2013,8021428571.42857
qat,2014,6748351648.35165
qat,2015,4023351648.35165
qat,2016,7901923076.92308
qat,2017,1694780219.78022
qat,2018,3522802197.8022
qat,2019,4450274725.27472
qat,2020,2729945054.94506
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,18000000
rou,1991,3000000
rou,1992,4000000
rou,1993,7000000
rou,1994,10000
rou,1995,2000000
rou,1996,10000
rou,1997,-9000000
rou,1998,-9000000
rou,1999,16000000
rou,2000,-11000000
rou,2001,-17000000
rou,2002,16000000
rou,2003,39000000
rou,2004,70000000
rou,2005,330392306.04825
rou,2006,501593914.78903
rou,2007,666068986.68811
rou,2008,313002960.44958
rou,2009,13529029.44661
rou,2010,235599035.90824
rou,2011,56828177.74439
rou,2012,-207448372.68782
rou,2013,-60528094.65073
rou,2014,269206756.85087
rou,2015,1030277690.33278
rou,2016,1255764122.15043
rou,2017,386332440.21818
rou,2018,1503441002.50829
rou,2019,1923634039.94025
rou,2020,198628789.67109
rus,1992,1566000000
rus,1993,1021942000
rus,1994,310960000
rus,1995,605780000
rus,1996,922830000
rus,1997,3183910000
rus,1998,1209750000
rus,1999,2195120000
rus,2000,3178830000
rus,2001,2541040000
rus,2002,3532650000
rus,2003,9723950000
rus,2004,13782020000
rus,2005,17879650000
rus,2006,29993150000
rus,2007,44801220000
rus,2008,55662610000
rus,2009,43280520000
rus,2010,52616270000
rus,2011,66850790000
rus,2012,48822420000
rus,2013,86506530000
rus,2014,57082180000
rus,2015,22085070000
rus,2016,22314330000
rus,2017,36757030000
rus,2018,31376880000
rus,2019,21923140000
rus,2020,5847000000
rwa,2007,12946000
rwa,2010,0
rwa,2011,0
rwa,2012,0
rwa,2013,0
rwa,2014,3787824.11073
rwa,2015,3453281.38916
rwa,2016,47756563.65437
rwa,2017,15686571.47
rwa,2018,17964147.24749
rwa,2019,5432309.26657
rwa,2020,0
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,211461699.4
sau,1981,22316284.6
sau,1982,265287819.7
sau,1983,-34273961.2
sau,1984,78376909.2
sau,1985,43860226.6
sau,1986,96947682.7
sau,1987,11970282.7
sau,1988,1566244983
sau,1989,704263324.1
sau,1990,-638330606.9
sau,1991,-127907098.6
sau,1992,195271547.5
sau,1993,44893045.1
sau,1994,286646657.8
sau,1995,119574445.3
sau,1996,323405753
sau,1997,325959888.5
sau,1998,127897820.8
sau,1999,110681443.6
sau,2000,1550000000
sau,2001,45629000
sau,2002,2020025000
sau,2003,473000000
sau,2004,78734999.9
sau,2005,-349866666.66667
sau,2006,-38560000
sau,2007,-134826666.66667
sau,2008,3497620000
sau,2009,2177270000
sau,2010,3906848666.66667
sau,2011,3429918666.66667
sau,2012,4401548333.33333
sau,2013,4943293333.33333
sau,2014,5395990000
sau,2015,5389928333.33333
sau,2016,8936155333.33333
sau,2017,7279599195.31069
sau,2018,19252328472.9017
sau,2019,13547065583.0659
sau,2020,4910922646.96857
sdn,1977,0
sdn,1978,0
sdn,1979,0
sdn,1980,0
sdn,1981,0
sdn,1982,0
sdn,1983,0
sdn,1984,0
sdn,1985,0
sdn,1986,0
sdn,1987,0
sdn,1988,0
sdn,1989,0
sdn,1990,0
sdn,1991,0
sdn,1992,0
sdn,1999,0
sdn,2000,0
sdn,2003,0
sdn,2004,0
sdn,2005,0
sdn,2006,0
sdn,2007,0
sdn,2008,0
sdn,2009,0
sdn,2018,0
sdn,2019,0
sdn,2020,0
sen,1974,3240485.56123
sen,1975,-6859129.79414
sen,1976,-376647.05518
sen,1977,2889941.81783
sen,1978,487467.9518
sen,1979,3948822.42901
sen,1980,1561911.65469
sen,1981,14757216.95948
sen,1982,17954618.79237
sen,1983,-1600772.41825
sen,1984,1853730.73218
sen,1985,3116215.03707
sen,1986,-4649068.88238
sen,1987,-1863334.01675
sen,1988,13765400.43198
sen,1989,8589118.22795
sen,1990,-9549527.20671
sen,1991,-19141679.38248
sen,1992,51342731.28772
sen,1993,317838.60763
sen,1994,17398988.29312
sen,1995,-3325664.09881
sen,1996,7193788.51947
sen,1997,1917181.28962
sen,1998,10792407.57377
sen,1999,19443571.38004
sen,2000,19200009.63239
sen,2001,6067741.66671
sen,2002,38448164.14228
sen,2003,36551291.7343
sen,2004,73503137.69626
sen,2005,115597976.85087
sen,2006,79226588.48961
sen,2007,78368904.13698
sen,2008,183273525.57504
sen,2009,87583618.98269
sen,2010,7962905.59696
sen,2011,47520562.98485
sen,2012,55989903.26229
sen,2013,33328634.41282
sen,2014,27459642.9858
sen,2015,31364061.40689
sen,2016,223862543.02685
sen,2017,82415299.63092
sen,2018,52808330.22968
sen,2019,71064033.75
sen,2020,171462305.3
sgp,1972,20266666.67387
sgp,1973,26044139.39924
sgp,1974,29956501.52859
sgp,1975,37953864.98325
sgp,1976,44923963.17059
sgp,1977,85266868.9284
sgp,1978,113455217.11263
sgp,1979,167390313.03958
sgp,1980,97608437.63757
sgp,1981,-14673224.91914
sgp,1982,304202053.83278
sgp,1983,49217955.11191
sgp,1984,92354572.81593
sgp,1985,237711065.19066
sgp,1986,181407631.38133
sgp,1987,206079503.63647
sgp,1988,117768364.03841
sgp,1989,882190820.87416
sgp,1990,2033783286.74416
sgp,1991,525831379.69958
sgp,1992,1316969858.19231
sgp,1993,2151887440.05129
sgp,1994,4577057644.76933
sgp,1995,7479460269.86507
sgp,1996,9403912061.64836
sgp,1997,12422971129.2218
sgp,1998,3621172302.05116
sgp,1999,8310005958.85439
sgp,2000,6848347509.32446
sgp,2001,20204412234.5955
sgp,2002,2835269227.15346
sgp,2003,3725727296.20879
sgp,2004,13138579896.0101
sgp,2005,12552530269.9626
sgp,2006,20063082151.5482
sgp,2007,40882245280.9531
sgp,2008,7964387545.7716
sgp,2009,32039620891.71609
sgp,2010,35407191008.4892
sgp,2011,31900198379.9725
sgp,2012,20480425188.6582
sgp,2013,45278830016.78249
sgp,2014,52477487076.2795
sgp,2015,45223210226.7561
sgp,2016,38157242773.41409
sgp,2017,64882886471.02489
sgp,2018,22035128906.9016
sgp,2019,50578073170.8808
sgp,2020,32375480917.3214
slb,1975,0
slb,1976,0
slb,1977,0
slb,1978,0
slb,1979,0
slb,1980,0
slb,1981,0
slb,1982,0
slb,1983,0
slb,1984,0
slb,1985,0
slb,1986,0
slb,1987,0
slb,1988,0
slb,1989,0
slb,1990,0
slb,1991,0
slb,1992,0
slb,1993,0
slb,1994,0
slb,1995,0
slb,1996,0
slb,1997,0
slb,1998,0
slb,1999,0
slb,2000,-10964975.12493
slb,2001,1425460.67614
slb,2002,1713580.0148
slb,2003,818581.8074
slb,2004,-8671936.91854
slb,2005,-16456222.51415
slb,2006,4742183.25391
slb,2007,12184747.5682
slb,2008,3774613.82214
slb,2009,2983741.95554
slb,2010,2291491.15726
slb,2011,3692085.76824
slb,2012,2541371.86492
slb,2013,3024892.70886
slb,2014,673085.24261
slb,2015,4713852.0078
slb,2016,1365432.19142
slb,2017,7022434.21194
slb,2018,9055533.46066
slb,2019,4047714.08581
slb,2020,3326629.21432
sle,1977,0
sle,1978,0
sle,1979,0
sle,1980,0
sle,1981,0
sle,1982,0
sle,1983,0
sle,1984,0
sle,1985,0
sle,1986,0
sle,1987,0
sle,1988,-167871.4
sle,1989,-80601.9
sle,1990,149620.4
sle,1991,0
sle,1992,342151.5
sle,1993,90000
sle,1994,190000
sle,1995,640000
sle,1999,100000
sle,2001,0
sle,2002,0
sle,2003,0
sle,2004,0
sle,2005,-7549999.9
sle,2006,101108.75559
sle,2007,-1107661.02501
sle,2008,-4528665.79574
sle,2009,-415299.95126
sle,2010,-33271.52249
slv,1996,7195888.06396
slv,1999,53800000
slv,2000,-5000000
slv,2001,-9700000
slv,2002,-25700000
slv,2003,18600000
slv,2004,-2750000
slv,2005,112900000
slv,2006,-26300000
slv,2007,95200000
slv,2008,79430000
slv,2009,2960000
slv,2010,112404698.39
slv,2011,-95929101.16
slv,2012,-35893979.87
slv,2013,66072599.11
slv,2014,199849521.05
slv,2015,98191694.05
slv,2016,131616459.16
slv,2017,-385043107.15031
slv,2018,-413302988.31
slv,2019,60523684.361
slv,2020,97317117.63564
srb,2007,940556313.00416
srb,2008,328498464.165
srb,2009,46929155.33413
srb,2010,192612568.90494
srb,2011,309797714.32797
srb,2012,327210510.85699
srb,2013,331834695.95716
srb,2014,350718504.82565
srb,2015,344281176.24573
srb,2016,252383373.86671
srb,2017,149506343.65817
srb,2018,358102436.79444
srb,2019,295779820.5777
srb,2020,116496586.78153
ssd,2015,-1030000
ssd,2016,-1970000
ssd,2017,41981000
stp,1974,0
stp,1975,0
stp,1976,0
stp,1977,0
stp,1978,0
stp,1979,0
stp,1980,0
stp,1981,0
stp,1982,0
stp,1983,0
stp,1984,0
stp,1985,0
stp,1986,0
stp,1987,0
stp,1988,-200362.89233
stp,1989,0
stp,1990,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,0
stp,2001,0
stp,2002,0
stp,2003,0
stp,2004,0
stp,2005,14552928.92005
stp,2006,3068969.06289
stp,2007,3123420.96632
stp,2008,94588.69851
stp,2009,150291.97733
stp,2010,55224.39957
stp,2011,297256.4264
stp,2012,402787.5738
stp,2013,910218.60246
stp,2014,3931551.10796
stp,2015,2654806.11993
stp,2016,1006101.13491
stp,2017,322067.07865
stp,2018,2393964.46337
stp,2019,938906.44797
stp,2020,853447.16331
sur,2006,0
sur,2007,0
sur,2008,0
sur,2009,0
sur,2010,0
sur,2011,72393358.53
sur,2012,-3424588.11
sur,2013,-872587.02225
