geo,time,en_co2_manf_zs
cub,2003,23.06122
cub,2004,20.47894
cub,2005,25.18962
cub,2006,30.34591
cub,2007,30.93881
cub,2008,27.87593
cub,2009,34.60621
cub,2010,34.27173
cub,2011,32.28082
cub,2012,31.55308
cub,2013,30.04759
cub,2014,29.88115
cyp,1971,22.41379
cyp,1972,23.96313
cyp,1973,22.46696
cyp,1974,18.49711
cyp,1975,25.3012
cyp,1976,29.38144
cyp,1977,30.33175
cyp,1978,29.14798
cyp,1979,30.45267
cyp,1980,30.7393
cyp,1981,26.48221
cyp,1982,24.90272
cyp,1983,24.42748
cyp,1984,25.18248
cyp,1985,23.55072
cyp,1986,26.07261
cyp,1987,28.41226
cyp,1988,28.76712
cyp,1989,25.72178
cyp,1990,20.30848
cyp,1991,29.05405
cyp,1992,23.36842
cyp,1993,23.88664
cyp,1994,23.54086
cyp,1995,24.35644
cyp,1996,25.42056
cyp,1997,23.40037
cyp,1998,22.54733
cyp,1999,22.24053
cyp,2000,22.06349
cyp,2001,21.48627
cyp,2002,20.82019
cyp,2003,19.37322
cyp,2004,20.11577
cyp,2005,14.1844
cyp,2006,12.37693
cyp,2007,12.12938
cyp,2008,11.6095
cyp,2009,10.13333
cyp,2010,9.22865
cyp,2011,8
cyp,2012,7.06605
cyp,2013,9.60854
cyp,2014,11.63194
cze,1971,45.56228
cze,1972,44.38397
cze,1973,43.95744
cze,1974,45.19082
cze,1975,43.65407
cze,1976,42.80265
cze,1977,43.01481
cze,1978,40.86678
cze,1979,43.37466
cze,1980,41.04105
cze,1981,39.73212
cze,1982,40.95099
cze,1983,40.39509
cze,1984,39.97148
cze,1985,40.58723
cze,1986,40.78677
cze,1987,41.62321
cze,1988,41.36655
cze,1989,40.12935
cze,1990,31.0604
cze,1991,27.04715
cze,1992,30.39156
cze,1993,25.609
cze,1994,22.33279
cze,1995,21.49578
cze,1996,20.33993
cze,1997,20.16937
cze,1998,19.83923
cze,1999,18.08849
cze,2000,19.85494
cze,2001,18.48337
cze,2002,17.48848
cze,2003,17.00445
cze,2004,17.02215
cze,2005,17.03529
cze,2006,16.62183
cze,2007,14.93855
cze,2008,14.87967
cze,2009,15.13429
cze,2010,12.65255
cze,2011,12.98678
cze,2012,12.57689
cze,2013,12.82989
cze,2014,14.02382
deu,1960,33.56173
deu,1961,32.59021
deu,1962,30.60047
deu,1963,28.46878
deu,1964,29.8176
deu,1965,30.0182
deu,1966,29.03592
deu,1967,29.22796
deu,1968,28.21027
deu,1969,27.34752
deu,1970,25.67727
deu,1971,24.63938
deu,1972,24.16885
deu,1973,24.73699
deu,1974,24.94956
deu,1975,24.04027
deu,1976,22.58923
deu,1977,22.18616
deu,1978,21.76844
deu,1979,21.50759
deu,1980,20.31725
deu,1981,20.20292
deu,1982,19.06095
deu,1983,19.83224
deu,1984,19.21266
deu,1985,19.34241
deu,1986,17.8236
deu,1987,17.86309
deu,1988,18.24004
deu,1989,18.68421
deu,1990,16.60587
deu,1991,14.55373
deu,1992,14.21101
deu,1993,13.47539
deu,1994,13.72058
deu,1995,13.60936
deu,1996,12.45223
deu,1997,12.65029
deu,1998,12.50871
deu,1999,12.47071
deu,2000,12.64032
deu,2001,11.59133
deu,2002,11.71135
deu,2003,12.00356
deu,2004,12.05547
deu,2005,12.03925
deu,2006,12.08758
deu,2007,12.52315
deu,2008,12.87551
deu,2009,12.05453
deu,2010,12.7927
deu,2011,13.11892
deu,2012,12.48288
deu,2013,12.13573
deu,2014,12.4421
dnk,1960,18.63695
dnk,1961,23.23106
dnk,1962,22.53677
dnk,1963,21.90572
dnk,1964,17.20965
dnk,1965,17.64568
dnk,1966,19.7619
dnk,1967,16.34423
dnk,1968,15.50659
dnk,1969,15.61054
dnk,1970,17.97545
dnk,1971,17.76173
dnk,1972,17.61938
dnk,1973,16.50365
dnk,1974,14.16
dnk,1975,14.02242
dnk,1976,14.27346
dnk,1977,14.06876
dnk,1978,15.03444
dnk,1979,14.25626
dnk,1980,13.10071
dnk,1981,12.71283
dnk,1982,11.02834
dnk,1983,10.71981
dnk,1984,11.67637
dnk,1985,10.50475
dnk,1986,10.79721
dnk,1987,10.41806
dnk,1988,10.66452
dnk,1989,10.98266
dnk,1990,10.71218
dnk,1991,9.62576
dnk,1992,10.39595
dnk,1993,9.86306
dnk,1994,9.30044
dnk,1995,10.2261
dnk,1996,8.23677
dnk,1997,9.38914
dnk,1998,9.7481
dnk,1999,10.42542
dnk,2000,10.62069
dnk,2001,10.66106
dnk,2002,9.97118
dnk,2003,9.08616
dnk,2004,10.33018
dnk,2005,10.65235
dnk,2006,9.43764
dnk,2007,9.95931
dnk,2008,9.54144
dnk,2009,8.10235
dnk,2010,8.47099
dnk,2011,9.46943
dnk,2012,9.9647
dnk,2013,8.88141
dnk,2014,9.96813
dom,1971,18.96552
dom,1972,19.91247
dom,1973,19.22246
dom,1974,15.6
dom,1975,12.66795
dom,1976,17.19626
dom,1977,15.14085
dom,1978,20.92624
dom,1979,17.56098
dom,1980,19.11532
dom,1981,19.83333
dom,1982,26.94301
dom,1983,18.22222
dom,1984,16.24294
dom,1985,7.54414
dom,1986,10.32532
dom,1987,9.77723
dom,1988,15.25215
dom,1989,10.49596
dom,1990,10.81081
dom,1991,9.75293
dom,1992,9.30233
dom,1993,7.91527
dom,1994,8.59301
dom,1995,8.7344
dom,1996,8.98502
dom,1997,9.19037
dom,1998,6.67939
dom,1999,6.83044
dom,2000,7.60394
dom,2001,7.68368
dom,2002,10.78687
dom,2003,10.04159
dom,2004,10.87516
dom,2005,10.04619
dom,2006,12.06057
dom,2007,11.59655
dom,2008,11.6453
dom,2009,11.09902
dom,2010,11.26761
dom,2011,10.6701
dom,2012,9.27783
dom,2013,9.85272
dom,2014,11.63032
dza,1971,12.33993
dza,1972,16.28631
dza,1973,16.6515
dza,1974,15.15913
dza,1975,13.35793
dza,1976,13.04893
dza,1977,13.09255
dza,1978,12.40706
dza,1979,14.16389
dza,1980,11.97259
dza,1981,12.61289
dza,1982,13.39613
dza,1983,10.42563
dza,1984,10.95588
dza,1985,12.22064
dza,1986,11.65398
dza,1987,12.45756
dza,1988,11.58894
dza,1989,9.61034
dza,1990,11.08288
dza,1991,11.36904
dza,1992,11.48526
dza,1993,10.99153
dza,1994,10.93407
dza,1995,11.31598
dza,1996,10.71429
dza,1997,9.4498
dza,1998,9.84177
dza,1999,9.93269
dza,2000,10.01789
dza,2001,9.92063
dza,2002,9.70204
dza,2003,9.74152
dza,2004,11.02931
dza,2005,10.60039
dza,2006,10.77666
dza,2007,11.45551
dza,2008,11.43019
dza,2009,10.43322
dza,2010,11.43364
dza,2011,10.97836
dza,2012,9.21659
dza,2013,8.89533
dza,2014,8.33808
ecu,1971,13.75358
ecu,1972,11.36364
ecu,1973,10.57935
ecu,1974,13.57553
ecu,1975,12.64755
ecu,1976,12.53644
ecu,1977,11.49567
ecu,1978,11.68831
ecu,1979,13.60825
ecu,1980,12.98077
ecu,1981,12.71186
ecu,1982,11.67513
ecu,1983,13.61587
ecu,1984,12.70125
ecu,1985,15.60892
ecu,1986,15.19731
ecu,1987,16.86747
ecu,1988,12.85598
ecu,1989,13.47754
ecu,1990,18.09309
ecu,1991,18.18835
ecu,1992,18.69096
ecu,1993,17.73504
ecu,1994,18.65772
ecu,1995,16.05752
ecu,1996,15.72917
ecu,1997,14.97797
ecu,1998,15.68627
ecu,1999,17.07022
ecu,2000,17.92609
ecu,2001,16.07884
ecu,2002,16.71717
ecu,2003,16.13068
ecu,2004,16.43404
ecu,2005,16.72241
ecu,2006,15.34225
ecu,2007,14.25834
ecu,2008,15.06692
ecu,2009,14.70282
ecu,2010,13.10452
ecu,2011,14.03776
ecu,2012,13.74671
ecu,2013,13.57681
ecu,2014,13.27137
egy,1971,42.01597
egy,1972,42.52108
egy,1973,39.34268
egy,1974,41.41759
egy,1975,44.97458
egy,1976,45.57641
egy,1977,42.51329
egy,1978,39.98179
egy,1979,38.88277
egy,1980,37.41714
egy,1981,36.51577
egy,1982,36.09456
egy,1983,33.77154
egy,1984,33.50065
egy,1985,32.41272
egy,1986,30.0137
egy,1987,35.10383
egy,1988,33.94419
egy,1989,34.87328
egy,1990,34.15136
egy,1991,31.29613
egy,1992,32.20932
egy,1993,34.25779
egy,1994,27.01015
egy,1995,28.40171
egy,1996,29.64253
egy,1997,28.96915
egy,1998,25.48219
egy,1999,25.88937
egy,2000,24.99248
egy,2001,29.16405
egy,2002,26.9649
egy,2003,24.093
egy,2004,18.2251
egy,2005,22.63864
egy,2006,22.55965
egy,2007,23.98508
egy,2008,21.30524
egy,2009,18.09322
egy,2010,17.74376
egy,2011,17.35655
egy,2012,14.55967
egy,2013,15.12519
egy,2014,15.18439
eri,1992,4.54545
eri,1993,6.34921
eri,1994,7.04225
eri,1995,7.69231
eri,1996,5.88235
eri,1997,6.25
eri,1998,6.77966
eri,1999,6.34921
eri,2000,6.55738
eri,2001,5.97015
eri,2002,6.06061
eri,2003,5.97015
eri,2004,6.06061
eri,2005,5.17241
eri,2006,4
eri,2007,4.08163
eri,2008,4.65116
eri,2009,4.44444
eri,2010,4.16667
eri,2011,3.92157
eri,2012,3.63636
eri,2013,3.63636
eri,2014,3.57143
esp,1960,36.41791
esp,1961,36.28655
esp,1962,34.77258
esp,1963,36.83703
esp,1964,36.97878
esp,1965,38.42645
esp,1966,36.23967
esp,1967,33.74387
esp,1968,27.78135
esp,1969,39.0066
esp,1970,39.77637
esp,1971,40.30578
esp,1972,38.06323
esp,1973,39.13012
esp,1974,36.44259
esp,1975,33.27128
esp,1976,31.51058
esp,1977,33.48268
esp,1978,32.61465
esp,1979,30.45618
esp,1980,27.0623
esp,1981,26.47739
esp,1982,23.76383
esp,1983,24.06875
esp,1984,23.56331
esp,1985,23.95376
esp,1986,22.67652
esp,1987,21.8922
esp,1988,23.13972
esp,1989,20.95224
esp,1990,20.25666
esp,1991,20.23578
esp,1992,18.01712
esp,1993,18.46442
esp,1994,19.243
esp,1995,18.67467
esp,1996,17.86271
esp,1997,18.86264
esp,1998,18.23733
esp,1999,15.66598
esp,2000,16.93893
esp,2001,18.30044
esp,2002,17.25333
esp,2003,18.38374
esp,2004,17.56579
esp,2005,17.00686
esp,2006,13.91248
esp,2007,14.65451
esp,2008,14.86971
esp,2009,13.71689
esp,2010,15.28361
esp,2011,14.75453
esp,2012,13.87652
esp,2013,15.11336
esp,2014,14.27217
est,1990,11.98221
est,1991,9.65048
est,1992,8.35091
est,1993,10.01651
est,1994,8.84855
est,1995,11.21554
est,1996,10.99291
est,1997,8.90909
est,1998,8.10302
est,1999,5.63758
est,2000,6.27154
est,2001,7.28123
est,2002,5.35347
est,2003,5.67633
est,2004,5.89651
est,2005,6.24257
est,2006,6.69672
est,2007,6.92865
est,2008,6.86937
est,2009,5.28455
est,2010,4.07507
est,2011,5.25127
est,2012,5.17032
est,2013,5.72641
est,2014,4.8516
eth,1971,20.61069
eth,1972,17.35537
eth,1973,22.30769
eth,1974,21.21212
eth,1975,18.64407
eth,1976,20.33898
eth,1977,20.51282
eth,1978,18.4
eth,1979,15.90909
eth,1980,18.51852
eth,1981,24.83221
eth,1982,15.55556
eth,1983,14.48276
eth,1984,15.55556
eth,1985,16.54676
eth,1986,19.5122
eth,1987,17.2043
eth,1988,21.24352
eth,1989,24.13793
eth,1990,25.34562
eth,1991,25.33937
eth,1992,18.70504
eth,1993,21.66667
eth,1994,24.63768
eth,1995,24.13793
eth,1996,23.55212
eth,1997,24
eth,1998,24.65753
eth,1999,24.31507
eth,2000,24.6875
eth,2001,23.76238
eth,2002,23.75297
eth,2003,20.78775
eth,2004,23.125
eth,2005,25.61247
eth,2006,25.625
eth,2007,24.67532
eth,2008,23.50937
eth,2009,22.53756
eth,2010,28.85906
eth,2011,35.6623
eth,2012,31.49931
eth,2013,33.76471
eth,2014,34.17306
fin,1960,48.13512
fin,1961,40.19816
fin,1962,39.91201
fin,1963,39.79258
fin,1964,40.56649
fin,1965,40.8557
fin,1966,36.80451
fin,1967,36.96925
fin,1968,34.36693
fin,1969,35.03589
fin,1970,31.41791
fin,1971,31.3002
fin,1972,35.48979
fin,1973,36.06763
fin,1974,36.38832
fin,1975,31.5146
fin,1976,28.81524
fin,1977,27.5145
fin,1978,25.43025
fin,1979,26.09982
fin,1980,25.57885
fin,1981,31.51768
fin,1982,33.08373
fin,1983,32.21413
fin,1984,32.06645
fin,1985,26.22747
fin,1986,26.48637
fin,1987,25.58942
fin,1988,24.62106
fin,1989,27.59759
fin,1990,25.26942
fin,1991,24.01467
fin,1992,24.48349
fin,1993,23.02185
fin,1994,22.58606
fin,1995,21.11311
fin,1996,18.70677
fin,1997,19.81712
fin,1998,23.57394
fin,1999,22.81735
fin,2000,20.12832
fin,2001,18.03008
fin,2002,16.76475
fin,2003,14.36604
fin,2004,15.34905
fin,2005,17.84672
fin,2006,14.76621
fin,2007,14.6789
fin,2008,16.11807
fin,2009,13.66355
fin,2010,14.55133
fin,2011,15.52168
fin,2012,15.89418
fin,2013,15.29579
fin,2014,16.68508
fra,1960,35.77098
fra,1961,34.76883
fra,1962,33.18056
fra,1963,32.72611
fra,1964,32.93621
fra,1965,35.0164
fra,1966,35.70836
fra,1967,34.80579
fra,1968,35.89549
fra,1969,36.6411
fra,1970,36.13299
fra,1971,31.88252
fra,1972,29.06749
fra,1973,26.04652
fra,1974,27.951
fra,1975,25.93687
fra,1976,24.24229
fra,1977,24.69356
fra,1978,23.69479
fra,1979,24.40346
fra,1980,24.2034
fra,1981,22.46026
fra,1982,21.02493
fra,1983,21.41137
fra,1984,22.21146
fra,1985,22.82912
fra,1986,22.03613
fra,1987,22.46597
fra,1988,21.96731
fra,1989,21.01043
fra,1990,20.74385
fra,1991,19.63316
fra,1992,20.08073
fra,1993,19.82278
fra,1994,20.23302
fra,1995,20.28585
fra,1996,20.19977
fra,1997,20.20119
fra,1998,18.16693
fra,1999,17.98958
fra,2000,17.34193
fra,2001,18.02326
fra,2002,17.88079
fra,2003,17.36249
fra,2004,16.45209
fra,2005,14.81831
fra,2006,15.05278
fra,2007,14.9096
fra,2008,14.58154
fra,2009,12.76206
fra,2010,13.45566
fra,2011,14.68191
fra,2012,14.62624
fra,2013,15.80424
fra,2014,15.69588
gab,1971,81.25
gab,1972,80.85106
gab,1973,68.85246
gab,1974,73.21429
gab,1975,75
gab,1976,78.63248
gab,1977,59.09091
gab,1978,62.06897
gab,1979,69.17293
gab,1980,65.11628
gab,1981,61.11111
gab,1982,49.43182
gab,1983,49.45055
gab,1984,54.96689
gab,1985,47.61905
gab,1986,33.10811
gab,1987,37.5
gab,1988,40.97222
gab,1989,25.66372
gab,1990,15.38462
gab,1991,18.69159
gab,1992,24.32432
gab,1993,25.83333
gab,1994,35.34483
gab,1995,34.35115
gab,1996,32.62411
gab,1997,33.55263
gab,1998,32.09877
gab,1999,31.57895
gab,2000,35.61644
gab,2001,35.81081
gab,2002,24.63768
gab,2003,25.89928
gab,2004,23.77622
gab,2005,31.21387
gab,2006,35
gab,2007,26.80412
gab,2008,33.5
gab,2009,36.8932
gab,2010,34.58647
gab,2011,34.44816
gab,2012,34.38486
gab,2013,35.39823
gab,2014,33.52436
gbr,1960,25.67137
gbr,1961,25.37575
gbr,1962,24.45292
gbr,1963,24.09508
gbr,1964,25.10199
gbr,1965,25.64521
gbr,1966,25.72541
gbr,1967,27.34085
gbr,1968,28.51491
gbr,1969,27.76033
gbr,1970,26.77545
gbr,1971,25.17552
gbr,1972,24.88789
gbr,1973,24.52176
gbr,1974,23.46694
gbr,1975,23.09349
gbr,1976,22.41181
gbr,1977,21.89851
gbr,1978,20.09104
gbr,1979,20.16661
gbr,1980,17.19955
gbr,1981,17.81726
gbr,1982,17.69411
gbr,1983,16.93306
gbr,1984,16.68282
gbr,1985,16.15634
gbr,1986,15.16721
gbr,1987,15.30434
gbr,1988,15.65185
gbr,1989,14.43241
gbr,1990,14.04575
gbr,1991,14.0995
gbr,1992,12.88796
gbr,1993,13.48916
gbr,1994,13.86515
gbr,1995,13.46753
gbr,1996,12.74734
gbr,1997,13.06055
gbr,1998,12.47768
gbr,1999,12.31952
gbr,2000,12.09249
gbr,2001,12.41737
gbr,2002,11.83735
gbr,2003,11.46432
gbr,2004,10.93005
gbr,2005,10.39631
gbr,2006,10.2398
gbr,2007,10.27333
gbr,2008,9.8008
gbr,2009,8.84133
gbr,2010,9.07909
gbr,2011,8.77577
gbr,2012,8.30087
gbr,2013,8.66945
gbr,2014,9.5969
geo,1990,22.07288
geo,1991,26.66667
geo,1992,20.3424
geo,1993,19.59925
geo,1994,20.57692
geo,1995,11.19311
geo,1996,19.11532
geo,1997,17.15328
geo,1998,15.68228
geo,1999,14.84018
geo,2000,14.03888
geo,2001,9.76331
geo,2002,9.57447
geo,2003,11.5894
geo,2004,8.125
geo,2005,7.38916
geo,2006,9.51327
geo,2007,8.99083
geo,2008,13.49036
geo,2009,12.0983
geo,2010,11.62325
geo,2011,17.31092
geo,2012,16.33888
geo,2013,25.41106
geo,2014,20.98446
gha,1971,21.46597
gha,1972,21.39303
gha,1973,20.67308
gha,1974,19.72477
gha,1975,20.34632
gha,1976,19.57447
gha,1977,18.32669
gha,1978,16.60079
gha,1979,16.74208
gha,1980,16.89498
gha,1981,17.71218
gha,1982,11.68831
gha,1983,10
gha,1984,17.67956
gha,1985,8.61244
gha,1986,11.21076
gha,1987,12.06897
gha,1988,11.71548
gha,1989,11.36364
gha,1990,11.81102
gha,1991,12.7193
gha,1992,12.68657
gha,1993,12.86765
gha,1994,13.94558
gha,1995,14.01869
gha,1996,13.96011
gha,1997,14.16667
gha,1998,10.62271
gha,1999,11.2628
gha,2000,13.65462
gha,2001,11.86131
gha,2002,12.40658
gha,2003,12.79251
gha,2004,15.2027
gha,2005,14.6875
gha,2006,13.16129
gha,2007,12.39571
gha,2008,12.75773
gha,2009,14.27027
gha,2010,12.05742
gha,2011,13.30869
gha,2012,12.92091
gha,2013,12.45421
gha,2014,12.58581
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
grc,1960,21.31148
grc,1961,22.26233
grc,1962,22.38307
grc,1963,22.74143
grc,1964,24.31958
grc,1965,25.96078
grc,1966,29.30914
grc,1967,25.14178
grc,1968,21.49533
grc,1969,25.03904
grc,1970,26.14379
grc,1971,24.74062
grc,1972,24.25708
grc,1973,23.72479
grc,1974,24.33354
grc,1975,23.13783
grc,1976,22.17358
grc,1977,22.33831
grc,1978,22.10502
grc,1979,23.14547
grc,1980,22.08453
grc,1981,19.52093
grc,1982,18.71192
grc,1983,18.41302
grc,1984,18.34808
grc,1985,16.74922
grc,1986,16.73409
grc,1987,15.92314
grc,1988,15.47377
grc,1989,14.44767
grc,1990,13.77682
grc,1991,13.58517
grc,1992,12.67275
grc,1993,12.41351
grc,1994,12.03466
grc,1995,12.5833
grc,1996,13.48947
grc,1997,13.47545
grc,1998,12.8605
grc,1999,11.47015
grc,2000,11.59354
grc,2001,11.46504
grc,2002,10.94753
grc,2003,10.14909
grc,2004,9.39705
grc,2005,9.1377
grc,2006,9.59108
grc,2007,10.42262
grc,2008,9.03602
grc,2009,7.14998
grc,2010,7.99568
grc,2011,7.02203
grc,2012,7.5675
grc,2013,8.17245
grc,2014,9.09229
gtm,1971,38.49558
gtm,1972,30.92369
gtm,1973,26.23574
gtm,1974,31.73432
gtm,1975,23.58804
gtm,1976,21.03448
gtm,1977,18.26347
gtm,1978,22.93333
gtm,1979,26.84086
gtm,1980,19.00238
gtm,1981,15.97796
gtm,1982,14.73354
gtm,1983,16.36364
gtm,1984,14.56311
gtm,1985,14.15094
gtm,1986,22.41379
gtm,1987,20.95588
gtm,1988,21.72414
gtm,1989,22.36842
gtm,1990,22.11838
gtm,1991,22.28739
gtm,1992,19.90521
gtm,1993,22.4622
gtm,1994,22.15447
gtm,1995,21.843
gtm,1996,21.32867
gtm,1997,20.83333
gtm,1998,16.88482
gtm,1999,15.0466
gtm,2000,15.03497
gtm,2001,14.57175
gtm,2002,11.81347
gtm,2003,9.85477
gtm,2004,14.84375
gtm,2005,15.53672
gtm,2006,15.61618
gtm,2007,17.34961
gtm,2008,15.12195
gtm,2009,15.67231
gtm,2010,13.85659
gtm,2011,16.41221
gtm,2012,16.43059
gtm,2013,20.45827
gtm,2014,34.20074
hkg,1971,27.51896
hkg,1972,25.52301
hkg,1973,22.01454
hkg,1974,32.36364
hkg,1975,27.45638
hkg,1976,30.31746
hkg,1977,31.54639
hkg,1978,29.98705
hkg,1979,18.14996
hkg,1980,14.72603
hkg,1981,14.95564
hkg,1982,16.75423
hkg,1983,14.82618
hkg,1984,15.49296
hkg,1985,12.69058
hkg,1986,12.47031
hkg,1987,12.24784
hkg,1988,13.18504
hkg,1989,12.32623
hkg,1990,8.97898
hkg,1991,5.96356
hkg,1992,9.10653
hkg,1993,6.87659
hkg,1994,9.08342
hkg,1995,8.023
hkg,1996,7.522
hkg,1997,7.93651
hkg,1998,10.64446
hkg,1999,13.15789
hkg,2000,10.58503
hkg,2001,13.39286
hkg,2002,11.31605
hkg,2003,9.03994
hkg,2004,12.07529
hkg,2005,9.48464
hkg,2006,13.18526
hkg,2007,14.17216
hkg,2008,15.26254
hkg,2009,15.91696
hkg,2010,13.36032
hkg,2011,15.51271
hkg,2012,15.94589
hkg,2013,15.83062
hkg,2014,16.72924
hnd,1971,25
hnd,1972,27.58621
hnd,1973,27.55906
hnd,1974,30.4
hnd,1975,30.82707
hnd,1976,28.87324
hnd,1977,27.8481
hnd,1978,30.37975
hnd,1979,32.7381
hnd,1980,31.76471
hnd,1981,28.57143
hnd,1982,27.04403
hnd,1983,29.54545
hnd,1984,32.7957
hnd,1985,30.53892
hnd,1986,28.82353
hnd,1987,30.52632
hnd,1988,33.01435
hnd,1989,34.91379
hnd,1990,34.86239
hnd,1991,35.18519
hnd,1992,31.70732
hnd,1993,29.23077
hnd,1994,26
hnd,1995,21.0084
hnd,1996,26.13636
hnd,1997,19.61326
hnd,1998,18.05556
hnd,1999,16.97248
hnd,2000,23.16258
hnd,2001,12.28733
hnd,2002,12.98932
hnd,2003,13.46154
hnd,2004,14.0825
hnd,2005,16.20112
hnd,2006,20.78125
hnd,2007,21.79803
hnd,2008,19.28934
hnd,2009,17.43243
hnd,2010,17.98365
hnd,2011,20.88305
hnd,2012,31.01796
hnd,2013,27.57396
hnd,2014,9.71429
hrv,1990,26.13189
hrv,1991,23.11902
hrv,1992,20.50919
hrv,1993,18.48853
hrv,1994,20.58613
hrv,1995,17.86198
hrv,1996,17.20137
hrv,1997,18.01968
hrv,1998,16.62883
hrv,1999,15.9954
hrv,2000,17.22288
hrv,2001,17.29577
hrv,2002,15.64987
hrv,2003,14.81665
hrv,2004,17.39796
hrv,2005,17.67956
hrv,2006,18.32749
hrv,2007,17.57776
hrv,2008,18.75
hrv,2009,16.05456
hrv,2010,15.78947
hrv,2011,14.87465
hrv,2012,14.13772
hrv,2013,14.46541
hrv,2014,14.92734
hti,1971,39.47368
hti,1972,44.44444
hti,1973,43.24324
hti,1974,48.78049
hti,1975,41.46341
hti,1976,47.36842
hti,1977,42.37288
hti,1978,42.1875
hti,1979,35.38462
hti,1980,33.87097
hti,1981,15.38462
hti,1982,29.85075
hti,1983,33.33333
hti,1984,33.33333
hti,1985,33.75
hti,1986,24.32432
hti,1987,23.45679
hti,1988,24.7191
hti,1989,21.50538
hti,1990,19.35484
hti,1991,24.7191
hti,1992,27.16049
hti,1993,20
hti,1994,10.52632
hti,1995,15.55556
hti,1996,15.09434
hti,1997,19.68504
hti,1998,23.84615
hti,1999,25.92593
hti,2000,18.11594
hti,2001,16.55629
hti,2002,25.43353
hti,2003,26.21951
hti,2004,19.04762
hti,2005,19.19192
hti,2006,19.30693
hti,2007,21.98276
hti,2008,21.98276
hti,2009,20.53571
hti,2010,25.35885
hti,2011,25.70093
hti,2012,16.82692
hti,2013,22.11982
hti,2014,24.63768
hun,1965,23.01975
hun,1966,24.06663
hun,1967,24.9857
hun,1968,25.05673
hun,1969,25.44067
hun,1970,25.29422
hun,1971,26.36469
hun,1972,26.481
hun,1973,26.17793
hun,1974,26.25763
hun,1975,24.26272
hun,1976,24.64558
hun,1977,24.0837
hun,1978,22.91642
hun,1979,23.40528
hun,1980,23.12719
hun,1981,22.06044
hun,1982,21.80799
hun,1983,22.2024
hun,1984,22.17391
hun,1985,21.71242
hun,1986,21.58917
hun,1987,21.07924
hun,1988,21.44488
hun,1989,21.5372
hun,1990,21.3916
hun,1991,18.5156
hun,1992,16.55003
hun,1993,15.46104
hun,1994,14.80304
hun,1995,14.73516
hun,1996,14.89102
hun,1997,12.30521
hun,1998,11.4357
hun,1999,10.95238
hun,2000,10.80878
hun,2001,10.92299
hun,2002,11.16648
hun,2003,10.39098
hun,2004,10.55021
hun,2005,10.83699
hun,2006,10.63516
hun,2007,10.79589
hun,2008,10.72464
hun,2009,8.72626
hun,2010,9.16544
hun,2011,9.44262
hun,2012,8.91418
hun,2013,13.84919
hun,2014,15.59086
idn,1971,19.92063
idn,1972,18.98377
idn,1973,17.78816
idn,1974,17.41844
idn,1975,20.53925
idn,1976,20.52075
idn,1977,21.31148
idn,1978,24.88576
idn,1979,27.39218
idn,1980,29.19071
idn,1981,28.94089
idn,1982,27.87687
idn,1983,28.99549
idn,1984,24.7977
idn,1985,28.7877
idn,1986,30.23555
idn,1987,27.15792
idn,1988,28.86637
idn,1989,26.24931
idn,1990,22.87699
idn,1991,21.24395
idn,1992,21.28859
idn,1993,21.54793
idn,1994,23.30423
idn,1995,24.92285
idn,1996,23.64594
idn,1997,23.23318
idn,1998,21.42975
idn,1999,25.88796
idn,2000,22.83801
idn,2001,22.72926
idn,2002,21.11861
idn,2003,24.23221
idn,2004,25.474
idn,2005,25.59965
idn,2006,30.86108
idn,2007,30.24531
idn,2008,27.49472
idn,2009,26.41039
idn,2010,24.5919
idn,2011,20.15339
idn,2012,18.08337
idn,2013,17.95116
idn,2014,18.39507
ind,1971,35.13618
ind,1972,35.42286
ind,1973,34.66468
ind,1974,34.68876
ind,1975,35.55934
ind,1976,35.49638
ind,1977,35.81155
ind,1978,35.96182
ind,1979,33.17537
ind,1980,31.02053
ind,1981,30.09163
ind,1982,33.06223
ind,1983,31.25229
ind,1984,31.36126
ind,1985,30.28658
ind,1986,32.36527
ind,1987,30.43744
ind,1988,29.39778
ind,1989,29.33944
ind,1990,27.90294
ind,1991,26.57695
ind,1992,26.02025
ind,1993,24.56476
ind,1994,24.73523
ind,1995,21.9944
ind,1996,20.97332
ind,1997,21.74475
ind,1998,22.39156
ind,1999,21.50499
ind,2000,21.04914
ind,2001,20.8082
ind,2002,21.61486
ind,2003,19.86979
ind,2004,19.66312
ind,2005,21.43519
ind,2006,22.39641
ind,2007,22.92256
ind,2008,23.4721
ind,2009,24.28176
ind,2010,25.97381
ind,2011,26.86398
ind,2012,25.18484
ind,2013,26.96954
ind,2014,26.40827
irl,1960,17.16475
irl,1961,18.2016
irl,1962,19.78417
irl,1963,19.35709
irl,1964,21.41892
irl,1965,22.82913
irl,1966,21.71975
irl,1967,23.09959
