geo,time,en_atm_noxe_eg_zs
kwt,1984,11.3939
kwt,1985,12.09373
kwt,1986,10.3583
kwt,1987,9.43533
kwt,1988,10.55218
kwt,1989,10.53823
kwt,1990,17.3913
kwt,1991,26.66667
kwt,1992,25
kwt,1993,23.80952
kwt,1994,20.83333
kwt,1995,19.23077
kwt,1996,19.35484
kwt,1997,19.35484
kwt,1998,18.18182
kwt,1999,17.14286
kwt,2000,17.14286
kwt,2001,17.64706
kwt,2002,18.91892
kwt,2003,17.5
kwt,2004,20.51282
kwt,2005,19.04762
kwt,2006,22.72727
kwt,2007,23.91304
kwt,2008,23.52941
lao,1970,2.8867
lao,1971,5.29175
lao,1972,3.81622
lao,1973,2.44632
lao,1974,5.57306
lao,1975,5.64685
lao,1976,5.7074
lao,1977,3.04114
lao,1978,2.46673
lao,1979,2.99979
lao,1980,2.44476
lao,1981,2.91996
lao,1982,2.89838
lao,1983,1.40677
lao,1984,2.82224
lao,1985,3.54933
lao,1986,2.82207
lao,1987,1.9882
lao,1988,2.79891
lao,1989,4.62883
lao,1990,7.05128
lao,1991,6.91824
lao,1992,6.58683
lao,1993,6.54762
lao,1994,6.25
lao,1995,5.55556
lao,1996,5.64972
lao,1997,5.55556
lao,1998,5.95238
lao,1999,6.25
lao,2000,5.88235
lao,2001,5.68182
lao,2002,5.43478
lao,2003,5.26316
lao,2004,4.85437
lao,2005,4.85437
lao,2006,4.97512
lao,2007,4.5045
lao,2008,4.62963
lbn,1970,7.04215
lbn,1971,6.19639
lbn,1972,6.25455
lbn,1973,6.77436
lbn,1974,9.40876
lbn,1975,11.84521
lbn,1976,9.84087
lbn,1977,9.34389
lbn,1978,9.46121
lbn,1979,9.21168
lbn,1980,9.24159
lbn,1981,8.9785
lbn,1982,7.3453
lbn,1983,9.16903
lbn,1984,9.15641
lbn,1985,10.63377
lbn,1986,10.29042
lbn,1987,10.40118
lbn,1988,8.49494
lbn,1989,8.65895
lbn,1990,5.55556
lbn,1991,5.26316
lbn,1992,7.5
lbn,1993,6.81818
lbn,1994,9.7561
lbn,1995,8.16327
lbn,1996,8.16327
lbn,1997,8
lbn,1998,5.76923
lbn,1999,5.88235
lbn,2000,5.66038
lbn,2001,5.35714
lbn,2002,5.88235
lbn,2003,5.55556
lbn,2004,5.26316
lbn,2005,6
lbn,2006,6.25
lbn,2007,5.88235
lbn,2008,8
lbr,1970,21.49848
lbr,1971,21.76339
lbr,1972,22.24061
lbr,1973,22.1454
lbr,1974,21.75447
lbr,1975,20.96016
lbr,1976,19.10289
lbr,1977,23.49681
lbr,1978,24.7222
lbr,1979,25.32045
lbr,1980,24.20652
lbr,1981,22.2185
lbr,1982,22.23907
lbr,1983,20.4158
lbr,1984,20.88059
lbr,1985,21.76048
lbr,1986,24.61976
lbr,1987,24.17933
lbr,1988,27.09145
lbr,1989,27.36601
lbr,1990,67.27273
lbr,1991,69.23077
lbr,1992,66.66667
lbr,1993,66.66667
lbr,1994,67.3913
lbr,1995,65.90909
lbr,1996,66.66667
lbr,1997,68.08511
lbr,1998,66
lbr,1999,68.62745
lbr,2000,67.92453
lbr,2001,70.37037
lbr,2002,69.64286
lbr,2003,68.96552
lbr,2004,71.18644
lbr,2005,71.66667
lbr,2006,68.75
lbr,2007,67.16418
lbr,2008,66.66667
lby,1970,32.13612
lby,1971,26.31737
lby,1972,21.86277
lby,1973,19.54459
lby,1974,15.25106
lby,1975,13.75023
lby,1976,14.53793
lby,1977,15.49966
lby,1978,16.31632
lby,1979,14.6009
lby,1980,12.24046
lby,1981,11.39354
lby,1982,9.4437
lby,1983,8.33001
lby,1984,6.73547
lby,1985,6.92629
lby,1986,8.84133
lby,1987,7.61801
lby,1988,9.58554
lby,1989,9.49522
lby,1990,20
lby,1991,20.74074
lby,1992,21.875
lby,1993,22.1374
lby,1994,23.80952
lby,1995,22.55639
lby,1996,24.61538
lby,1997,26.15385
lby,1998,26.24113
lby,1999,26
lby,2000,29.92701
lby,2001,31.85185
lby,2002,30.82192
lby,2003,30.87248
lby,2004,29.62963
lby,2005,29.23977
lby,2006,28.49162
lby,2007,27.80749
lby,2008,28.04233
lca,1970,5.49634
lca,1971,5.56159
lca,1972,5.74262
lca,1973,5.60232
lca,1974,5.37499
lca,1975,5.52702
lca,1976,5.42488
lca,1977,4.72281
lca,1978,6.5961
lca,1979,5.84839
lca,1980,7.10031
lca,1981,6.90788
lca,1982,6.12474
lca,1983,6.36405
lca,1984,6.60269
lca,1985,6.00137
lca,1986,6.02116
lca,1987,5.96137
lca,1988,6.13181
lca,1989,5.06184
lca,1990,0
lca,1991,0
lca,1992,0
lca,1993,0
lca,1994,0
lca,1995,0
lca,1996,0
lca,1997,0
lca,1998,0
lca,1999,0
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lie,1990,0
lie,1991,0
lie,1992,0
lie,1993,0
lie,1994,0
lie,1995,0
lie,1996,0
lie,1997,0
lie,1998,0
lie,1999,0
lie,2000,0
lie,2001,0
lie,2002,0
lie,2003,0
lie,2004,0
lie,2005,0
lie,2006,0
lie,2007,0
lie,2008,0
lka,1970,16.25773
lka,1971,15.88232
lka,1972,16.41548
lka,1973,16.33718
lka,1974,14.83398
lka,1975,17.58066
lka,1976,16.37243
lka,1977,15.39077
lka,1978,14.68651
lka,1979,14.86394
lka,1980,13.87131
lka,1981,14.35506
lka,1982,13.24849
lka,1983,13.44059
lka,1984,12.75448
lka,1985,13.22473
lka,1986,13.49167
lka,1987,13.29843
lka,1988,13.12272
lka,1989,13.1093
lka,1990,13.77778
lka,1991,15.31532
lka,1992,16.30901
lka,1993,16.66667
lka,1994,17.82946
lka,1995,17.2
lka,1996,17.08333
lka,1997,15.76763
lka,1998,15.18987
lka,1999,13.49206
lka,2000,13.06122
lka,2001,13.11475
lka,2002,12.40602
lka,2003,13.36032
lka,2004,13.38583
lka,2005,12.5
lka,2006,12.68657
lka,2007,13.51351
lka,2008,11.86441
lso,1970,4.31114
lso,1971,4.99498
lso,1972,5.08334
lso,1973,5.01447
lso,1974,4.97334
lso,1975,4.97074
lso,1976,5.1693
lso,1977,5.45021
lso,1978,5.3953
lso,1979,5.09764
lso,1980,5.11976
lso,1981,5.29611
lso,1982,5.10409
lso,1983,5.48797
lso,1984,5.84195
lso,1985,5.68787
lso,1986,5.79185
lso,1987,4.98136
lso,1988,5.11287
lso,1989,5.35755
lso,1990,7.69231
lso,1991,7.93651
lso,1992,7.24638
lso,1993,7.35294
lso,1994,7.46269
lso,1995,7.93651
lso,1996,7.93651
lso,1997,9.67742
lso,1998,10.16949
lso,1999,7.59494
lso,2000,7.89474
lso,2001,8
lso,2002,10.44776
lso,2003,10.14493
lso,2004,10.60606
lso,2005,9.58904
lso,2006,10.9589
lso,2007,12.98701
lso,2008,15.06849
ltu,1970,7.67101
ltu,1971,7.36684
ltu,1972,7.39487
ltu,1973,7.28212
ltu,1974,7.19365
ltu,1975,7.82193
ltu,1976,8.19368
ltu,1977,8.27975
ltu,1978,8.45933
ltu,1979,8.64564
ltu,1980,8.76403
ltu,1981,8.80456
ltu,1982,8.92834
ltu,1983,8.75884
ltu,1984,8.45778
ltu,1985,8.35566
ltu,1986,8.35982
ltu,1987,8.33391
ltu,1988,8.63422
ltu,1989,9.1715
ltu,1990,5.80205
ltu,1991,5.36673
ltu,1992,4.56432
ltu,1993,4.73934
ltu,1994,5.2356
ltu,1995,4.86486
ltu,1996,3.86473
ltu,1997,3.53774
ltu,1998,3.34076
ltu,1999,2.90179
ltu,2000,2.55864
ltu,2001,2.53165
ltu,2002,2.60521
ltu,2003,2.55403
ltu,2004,2.63158
ltu,2005,2.51346
ltu,2006,2.71739
ltu,2007,2.54372
ltu,2008,2.67112
lux,1970,8.5154
lux,1971,9.14358
lux,1972,9.76419
lux,1973,10.06245
lux,1974,9.09405
lux,1975,9.15364
lux,1976,9.83837
lux,1977,9.83955
lux,1978,11.02818
lux,1979,10.95117
lux,1980,10.84402
lux,1981,10.68151
lux,1982,10.84242
lux,1983,9.95159
lux,1984,10.55619
lux,1985,10.86455
lux,1986,10.60668
lux,1987,10.5478
lux,1988,10.71944
lux,1989,10.77142
lux,1990,14.28571
lux,1991,14.28571
lux,1992,17.85714
lux,1993,17.85714
lux,1994,17.24138
lux,1995,17.24138
lux,1996,17.24138
lux,1997,17.24138
lux,1998,17.24138
lux,1999,16.66667
lux,2000,23.80952
lux,2001,23.80952
lux,2002,17.24138
lux,2003,17.85714
lux,2004,16.66667
lux,2005,17.24138
lux,2006,17.24138
lux,2007,20.68966
lux,2008,20
lva,1970,9.08924
lva,1971,8.76857
lva,1972,8.95034
lva,1973,8.98332
lva,1974,8.88501
lva,1975,9.75965
lva,1976,10.00714
lva,1977,10.11774
lva,1978,10.2241
lva,1979,10.35642
lva,1980,10.25145
lva,1981,10.34
lva,1982,10.03042
lva,1983,9.77386
lva,1984,9.73026
lva,1985,9.50843
lva,1986,9.4763
lva,1987,9.36777
lva,1988,9.51423
lva,1989,9.85089
lva,1990,7.05882
lva,1991,7.85124
lva,1992,6.30252
lva,1993,6.40394
lva,1994,6.58683
lva,1995,7.80142
lva,1996,7.69231
lva,1997,7.63889
lva,1998,7.43243
lva,1999,6.84932
lva,2000,7.04225
lva,2001,7.33333
lva,2002,7.38255
lva,2003,7.69231
lva,2004,7.84314
lva,2005,7.69231
lva,2006,7.59494
lva,2007,7.92683
lva,2008,7.14286
mac,1970,36.61696
mac,1971,36.49209
mac,1972,34.10528
mac,1973,36.62726
mac,1974,35.16897
mac,1975,32.90572
mac,1976,32.16986
mac,1977,23.04409
mac,1978,26.99705
mac,1979,25.38093
mac,1980,34.19124
mac,1981,36.51253
mac,1982,33.72079
mac,1983,34.46643
mac,1984,31.61771
mac,1985,32.48828
mac,1986,37.63494
mac,1987,37.52193
mac,1988,37.87322
mac,1989,38.53164
mar,1970,3.54883
mar,1971,3.45587
mar,1972,3.67095
mar,1973,3.89513
mar,1974,4.02032
mar,1975,4.21785
mar,1976,4.32129
mar,1977,4.80844
mar,1978,4.62067
mar,1979,4.76994
mar,1980,4.5406
mar,1981,4.94725
mar,1982,5.7506
mar,1983,5.37416
mar,1984,5.69902
mar,1985,5.19814
mar,1986,4.8383
mar,1987,4.68351
mar,1988,3.22962
mar,1989,3.28257
mar,1990,5.22273
mar,1991,5.50314
mar,1992,6.33562
mar,1993,6.78571
mar,1994,6.19048
mar,1995,6.65529
mar,1996,6.01852
mar,1997,5.78387
mar,1998,5.63798
mar,1999,5.42083
mar,2000,5.38244
mar,2001,5.43933
mar,2002,5.34759
mar,2003,5.32623
mar,2004,5.26316
mar,2005,5.14076
mar,2006,5.13419
mar,2007,5.72852
mar,2008,5.89681
mda,1970,3.11323
mda,1971,2.95489
mda,1972,2.98784
mda,1973,3.07979
mda,1974,3.16503
mda,1975,3.23783
mda,1976,3.36392
mda,1977,3.26684
mda,1978,3.32923
mda,1979,3.32788
mda,1980,3.36668
mda,1981,3.15586
mda,1982,3.08617
mda,1983,2.9684
mda,1984,2.99663
mda,1985,2.96946
mda,1986,3.0467
mda,1987,3.07691
mda,1988,3.27541
mda,1989,3.46944
mda,1990,8.25688
mda,1991,7.84314
mda,1992,6.91824
mda,1993,6
mda,1994,5.51724
mda,1995,4.08163
mda,1996,4.28571
mda,1997,4.71698
mda,1998,5.55556
mda,1999,3.61446
mda,2000,3.79747
mda,2001,4.16667
mda,2002,4.5977
mda,2003,5.95238
mda,2004,5.61798
mda,2005,5.74713
mda,2006,6.0241
mda,2007,6.09756
mda,2008,6.0241
mdg,1970,0.5387
mdg,1971,0.77103
mdg,1972,0.76736
mdg,1973,0.77265
mdg,1974,0.8427
mdg,1975,0.81823
mdg,1976,0.89806
mdg,1977,0.87705
mdg,1978,0.86138
mdg,1979,0.80868
mdg,1980,0.94993
mdg,1981,1.05946
mdg,1982,1.09053
mdg,1983,1.2047
mdg,1984,1.42893
mdg,1985,1.51212
mdg,1986,1.58907
mdg,1987,1.46405
mdg,1988,1.78878
mdg,1989,1.77659
mdg,1990,2.18447
mdg,1991,2.29746
mdg,1992,2.40674
mdg,1993,2.50896
mdg,1994,2.62217
mdg,1995,2.60355
mdg,1996,2.58824
mdg,1997,2.66022
mdg,1998,2.57913
mdg,1999,2.66022
mdg,2000,2.77778
mdg,2001,3.01047
mdg,2002,3.45324
mdg,2003,3.1407
mdg,2004,3.75
mdg,2005,3.1746
mdg,2006,3.41463
mdg,2007,3.14254
mdg,2008,3.5109
mdv,1970,3.3547
mdv,1971,3.56834
mdv,1972,3.63778
mdv,1973,3.2333
mdv,1974,3.35953
mdv,1975,3.41949
mdv,1976,3.09376
mdv,1977,3.3232
mdv,1978,3.11308
mdv,1979,3.26537
mdv,1980,4.45458
mdv,1981,5.05554
mdv,1982,4.72309
mdv,1983,4.33781
mdv,1984,7.77452
mdv,1985,8.99797
mdv,1986,13.82185
mdv,1987,13.64635
mdv,1988,13.62809
mdv,1989,14.15474
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,100
mdv,1998,100
mdv,1999,100
mdv,2000,100
mdv,2001,100
mdv,2002,100
mdv,2003,100
mdv,2004,100
mdv,2005,100
mdv,2006,50
mdv,2007,50
mdv,2008,50
mex,1970,3.71973
mex,1971,3.69666
mex,1972,3.78214
mex,1973,3.90449
mex,1974,3.99609
mex,1975,4.05743
mex,1976,4.16484
mex,1977,4.11975
mex,1978,4.47048
mex,1979,4.45946
mex,1980,4.65421
mex,1981,4.64194
mex,1982,4.51262
mex,1983,4.31712
mex,1984,4.28568
mex,1985,4.14163
mex,1986,4.80621
mex,1987,4.33733
mex,1988,4.52721
mex,1989,4.60505
mex,1990,3.96717
mex,1991,4.23251
mex,1992,4.2841
mex,1993,4.25473
mex,1994,4.32492
mex,1995,4.40181
mex,1996,4.39469
mex,1997,4.49625
mex,1998,4.47721
mex,1999,4.54795
mex,2000,4.61245
mex,2001,4.53319
mex,2002,4.85889
mex,2003,4.89971
mex,2004,5.07454
mex,2005,4.95398
mex,2006,5.12607
mex,2007,5.1552
mex,2008,5.20487
mhl,1970,0
mhl,1971,0
mhl,1972,0
mhl,1973,0
mhl,1974,0
mhl,1975,0
mhl,1976,0
mhl,1977,0
mhl,1978,0
mhl,1979,0
mhl,1980,0
mhl,1981,0
mhl,1982,0
mhl,1983,0
mhl,1984,0
mhl,1985,0
mhl,1986,0
mhl,1987,0
mhl,1988,0
mhl,1989,0
mkd,1970,3.34404
mkd,1971,3.40623
mkd,1972,3.5096
mkd,1973,3.66238
mkd,1974,3.66967
mkd,1975,3.79896
mkd,1976,3.87764
mkd,1977,3.81353
mkd,1978,3.85466
mkd,1979,3.98011
mkd,1980,3.95053
mkd,1981,4.86331
mkd,1982,4.96413
mkd,1983,4.97571
mkd,1984,4.86189
mkd,1985,5.37942
mkd,1986,5.8961
mkd,1987,5.87518
mkd,1988,5.29114
mkd,1989,5.85465
mkd,1990,4.16667
mkd,1991,4.44444
mkd,1992,5.97015
mkd,1993,7.14286
mkd,1994,5.20833
mkd,1995,5.37634
mkd,1996,5.49451
mkd,1997,5.95238
mkd,1998,6.32911
mkd,1999,6.84932
mkd,2000,7.35294
mkd,2001,8.19672
mkd,2002,8.77193
mkd,2003,10.52632
mkd,2004,9.83607
mkd,2005,10.16949
mkd,2006,10.16949
mkd,2007,8.62069
mkd,2008,10.71429
mli,1970,1.05248
mli,1971,1.08183
mli,1972,1.18682
mli,1973,1.23628
mli,1974,1.57295
mli,1975,1.43629
mli,1976,1.36041
mli,1977,1.2329
mli,1978,1.34158
mli,1979,1.22217
mli,1980,1.05396
mli,1981,1.17754
mli,1982,1.11028
mli,1983,1.28751
mli,1984,1.38778
mli,1985,1.60274
mli,1986,1.54282
mli,1987,1.52158
mli,1988,1.62503
mli,1989,1.56165
mli,1990,0.96
mli,1991,0.96463
mli,1992,0.96154
mli,1993,0.94787
mli,1994,0.93897
mli,1995,0.92593
mli,1996,1.30814
mli,1997,1.71184
mli,1998,2.01072
mli,1999,2.22497
mli,2000,2.42718
mli,2001,2.69576
mli,2002,2.875
mli,2003,2.92326
mli,2004,2.69687
mli,2005,2.74551
mli,2006,2.71399
mli,2007,2.68041
mli,2008,2.51938
mlt,1970,6.28441
mlt,1971,6.13571
mlt,1972,6.68959
mlt,1973,7.42893
mlt,1974,7.18251
mlt,1975,6.34351
mlt,1976,6.42076
mlt,1977,6.06816
mlt,1978,6.04965
mlt,1979,6.3378
mlt,1980,6.3707
mlt,1981,7.41216
mlt,1982,8.16505
mlt,1983,7.49115
mlt,1984,8.10015
mlt,1985,7.03992
mlt,1986,10.66676
mlt,1987,9.74613
mlt,1988,12.07359
mlt,1989,12.89709
mlt,1990,20
mlt,1991,20
mlt,1992,16.66667
mlt,1993,16.66667
mlt,1994,16.66667
mlt,1995,16.66667
mlt,1996,20
mlt,1997,16.66667
mlt,1998,16.66667
mlt,1999,20
mlt,2000,20
mlt,2001,20
mlt,2002,20
mlt,2003,20
mlt,2004,20
mlt,2005,20
mlt,2006,16.66667
mlt,2007,16.66667
mlt,2008,16.66667
mmr,1970,0.90687
mmr,1971,1.40709
mmr,1972,1.11245
mmr,1973,0.80286
mmr,1974,1.46447
mmr,1975,1.50617
mmr,1976,1.55875
mmr,1977,1.0349
mmr,1978,0.88258
mmr,1979,1.01755
mmr,1980,0.90103
mmr,1981,1.04087
mmr,1982,1.05133
mmr,1983,0.58336
mmr,1984,1.01202
mmr,1985,1.22061
mmr,1986,1.05404
mmr,1987,0.80558
mmr,1988,1.01266
mmr,1989,1.51379
mmr,1990,4.14788
mmr,1991,4.12926
mmr,1992,4.05286
mmr,1993,3.96894
mmr,1994,3.8111
mmr,1995,3.65854
mmr,1996,3.73906
mmr,1997,3.89817
mmr,1998,3.97506
mmr,1999,3.92157
mmr,2000,3.93873
mmr,2001,4.03587
mmr,2002,4.17599
mmr,2003,4.05405
mmr,2004,3.82807
mmr,2005,3.89785
mmr,2006,3.74919
mmr,2007,3.52287
mmr,2008,3.45679
mne,1990,5.55556
mne,1991,6.25
mne,1992,7.69231
mne,1993,7.69231
mne,1994,7.69231
mne,1995,6.66667
mne,1996,6.66667
mne,1997,6.25
mne,1998,6.66667
mne,1999,7.14286
mne,2000,7.69231
mne,2001,6.66667
mne,2002,7.14286
mne,2003,7.69231
mne,2004,5.88235
mne,2005,6.66667
mne,2006,5.88235
mne,2007,11.76471
mne,2008,17.64706
mng,1970,0.91621
mng,1971,1.18149
mng,1972,0.95267
mng,1973,0.7869
mng,1974,1.10565
mng,1975,1.11373
mng,1976,1.08639
mng,1977,0.9481
mng,1978,0.93094
mng,1979,1.05457
mng,1980,1.69977
mng,1981,1.91511
mng,1982,1.8387
mng,1983,1.11246
mng,1984,1.72774
mng,1985,1.96579
mng,1986,1.9648
mng,1987,1.62176
mng,1988,2.15002
mng,1989,2.55041
mng,1990,0.48662
mng,1991,0.47676
mng,1992,0.47962
mng,1993,0.48368
mng,1994,0.3672
mng,1995,0.35377
mng,1996,0.34325
mng,1997,0.43621
mng,1998,0.4329
mng,1999,0.42463
mng,2000,0.52029
mng,2001,0.57274
mng,2002,0.62189
mng,2003,0.74166
mng,2004,0.75377
mng,2005,0.83333
mng,2006,0.77778
mng,2007,0.81716
mng,2008,0.80972
mnp,1970,4.88512
mnp,1971,5.02882
mnp,1972,5.03983
mnp,1973,5.0742
mnp,1974,5.11657
mnp,1975,5.15544
mnp,1976,5.17741
mnp,1977,5.0901
mnp,1978,5.11772
mnp,1979,5.12146
mnp,1980,5.13025
mnp,1981,4.80377
mnp,1982,4.59656
mnp,1983,4.315
mnp,1984,4.05563
mnp,1985,3.78878
mnp,1986,3.51862
mnp,1987,3.25872
mnp,1988,3.00182
mnp,1989,2.75803
moz,1970,1.14873
moz,1971,2.51079
moz,1972,2.28535
moz,1973,2.10542
moz,1974,2.57716
moz,1975,2.03929
moz,1976,2.46267
moz,1977,2.24308
moz,1978,2.14028
moz,1979,1.54115
moz,1980,2.08104
moz,1981,2.5642
moz,1982,2.28572
moz,1983,2.35782
moz,1984,3.42877
moz,1985,3.79642
moz,1986,4.12504
moz,1987,2.55815
moz,1988,4.46294
moz,1989,3.68827
moz,1990,4.2735
moz,1991,4.69314
moz,1992,5.22565
moz,1993,5.60748
moz,1994,6.10599
moz,1995,6.16438
moz,1996,6.28638
moz,1997,6.94087
moz,1998,6.11552
moz,1999,6.55542
moz,2000,7.05128
moz,2001,6.77201
moz,2002,6.74394
moz,2003,7.14286
moz,2004,7.9314
moz,2005,7.88423
moz,2006,8.67725
moz,2007,8.48303
moz,2008,8.17844
mrt,1970,1.26743
mrt,1971,1.30245
mrt,1972,1.42651
mrt,1973,1.49375
mrt,1974,1.7777
mrt,1975,1.81338
mrt,1976,1.77048
mrt,1977,1.75619
mrt,1978,1.79705
mrt,1979,1.83718
mrt,1980,1.82862
mrt,1981,1.70085
mrt,1982,1.72593
mrt,1983,1.94647
mrt,1984,2.20096
mrt,1985,2.10015
mrt,1986,2.00463
mrt,1987,2.00663
mrt,1988,2.07873
mrt,1989,2.07899
mrt,1990,1.08696
mrt,1991,1.05263
mrt,1992,1.10497
mrt,1993,1.07527
mrt,1994,1.0989
mrt,1995,1.0929
mrt,1996,0.97561
mrt,1997,0.93458
mrt,1998,0.86957
mrt,1999,1.21457
mrt,2000,1.1236
mrt,2001,1.12782
mrt,2002,1.15385
mrt,2003,1.14068
mrt,2004,1.14943
mrt,2005,1.13208
mrt,2006,1.07527
mrt,2007,1.06762
mrt,2008,1.18577
mus,1970,2.11323
mus,1971,2.1017
mus,1972,1.78047
mus,1973,2.11257
mus,1974,2.55292
mus,1975,2.59098
mus,1976,2.93063
mus,1977,2.43461
mus,1978,3.05993
mus,1979,3.68367
mus,1980,3.59313
mus,1981,2.92932
mus,1982,3.50422
mus,1983,3.68737
mus,1984,3.69372
mus,1985,3.58207
mus,1986,4.5927
mus,1987,4.06857
mus,1988,3.62344
mus,1989,3.79143
mus,1990,4.54545
mus,1991,4.34783
mus,1992,4.34783
mus,1993,4.34783
mus,1994,4
mus,1995,4
mus,1996,3.84615
mus,1997,3.84615
mus,1998,7.40741
mus,1999,7.14286
mus,2000,6.89655
mus,2001,9.09091
mus,2002,7.69231
mus,2003,7.40741
mus,2004,7.69231
mus,2005,11.53846
mus,2006,12
mus,2007,11.53846
mus,2008,12
mwi,1970,2.59084
mwi,1971,5.01669
mwi,1972,4.68601
mwi,1973,3.67078
mwi,1974,4.28551
mwi,1975,4.35765
mwi,1976,4.87402
mwi,1977,3.50078
mwi,1978,3.27368
mwi,1979,2.57803
mwi,1980,3.11574
mwi,1981,3.5744
mwi,1982,3.23854
mwi,1983,3.28213
mwi,1984,4.19376
mwi,1985,4.20818
mwi,1986,4.44955
mwi,1987,3.3884
mwi,1988,5.13938
mwi,1989,4.7961
mwi,1990,18.58974
mwi,1991,16.76647
mwi,1992,16.76647
mwi,1993,16.47059
mwi,1994,20.43796
mwi,1995,18.58974
mwi,1996,17.36527
mwi,1997,17.75148
mwi,1998,17.04545
mwi,1999,17.81609
mwi,2000,17.48634
mwi,2001,19.52663
mwi,2002,17.5
mwi,2003,17.06161
mwi,2004,17.59259
mwi,2005,17.72727
mwi,2006,15.89958
mwi,2007,14.72868
mwi,2008,13.21429
mys,1970,1.52231
mys,1971,1.88317
mys,1972,1.67185
mys,1973,1.36529
mys,1974,1.97865
mys,1975,2.02232
mys,1976,2.06443
mys,1977,1.62295
mys,1978,1.44774
mys,1979,1.65078
mys,1980,1.54484
mys,1981,1.71698
mys,1982,1.74582
mys,1983,1.24743
mys,1984,1.70755
mys,1985,1.89541
mys,1986,1.76957
mys,1987,1.45552
mys,1988,1.73462
mys,1989,2.22647
mys,1990,1.92024
mys,1991,1.98171
mys,1992,2.02899
mys,1993,2.1398
mys,1994,2.12766
mys,1995,2.25352
mys,1996,2.29226
mys,1997,2.1879
mys,1998,2.04819
mys,1999,2.23048
mys,2000,2.19512
mys,2001,2.30303
mys,2002,2.24972
mys,2003,2.07469
mys,2004,2.04878
mys,2005,2.06961
mys,2006,2.058
mys,2007,2.07581
mys,2008,2.04429
nam,1970,0.11872
nam,1971,0.17682
nam,1972,0.18988
nam,1973,0.20479
nam,1974,0.23001
nam,1975,0.2655
nam,1976,0.30586
nam,1977,0.28856
nam,1978,0.30152
nam,1979,0.27642
nam,1980,0.45908
nam,1981,0.49816
nam,1982,0.53036
nam,1983,0.56726
nam,1984,0.71317
nam,1985,0.74447
nam,1986,3.18056
nam,1987,2.63445
nam,1988,3.12632
nam,1989,2.56562
nam,1990,1.14943
nam,1991,0.84507
nam,1992,0.86207
nam,1993,0.88496
nam,1994,0.88757
nam,1995,0.89286
nam,1996,0.92879
nam,1997,0.97087
nam,1998,1.17994
nam,1999,1.18694
nam,2000,1.06952
nam,2001,1.42045
nam,2002,1.66667
nam,2003,1.53846
nam,2004,1.7341
nam,2005,1.70455
nam,2006,1.37615
nam,2007,1.50376
nam,2008,2.33333
ncl,1970,3.74539
ncl,1971,3.75038
ncl,1972,3.94985
ncl,1973,4.70441
ncl,1974,5.50517
ncl,1975,5.37761
ncl,1976,5.14015
ncl,1977,4.79369
ncl,1978,4.19511
ncl,1979,4.23834
ncl,1980,8.04837
ncl,1981,7.72407
ncl,1982,6.13432
ncl,1983,4.75775
ncl,1984,4.33733
ncl,1985,3.9302
ncl,1986,4.51284
ncl,1987,4.15079
ncl,1988,4.35584
ncl,1989,5.12683
ner,1970,2.20414
ner,1971,2.19524
ner,1972,2.2281
ner,1973,3.62684
ner,1974,3.65008
ner,1975,3.59116
ner,1976,3.46001
ner,1977,3.28419
ner,1978,3.1528
ner,1979,3.12882
ner,1980,3.1554
ner,1981,3.17497
ner,1982,3.28712
ner,1983,3.31462
ner,1984,5.10027
ner,1985,6.14682
ner,1986,6.06187
ner,1987,6.24355
ner,1988,6.00963
ner,1989,6.04685
ner,1990,3.50404
ner,1991,3.35917
ner,1992,3.43137
ner,1993,3.29412
ner,1994,3.1746
ner,1995,3.23276
ner,1996,3.09278
ner,1997,3.01205
ner,1998,2.83019
ner,1999,2.88288
ner,2000,2.76817
ner,2001,2.62726
ner,2002,2.68139
ner,2003,2.57576
ner,2004,2.63543
ner,2005,2.50348
ner,2006,2.4032
ner,2007,2.29592
ner,2008,2.30583
nga,1970,6.43027
nga,1971,6.70464
nga,1972,7.11407
nga,1973,6.97955
nga,1974,7.90531
nga,1975,7.17252
nga,1976,7.19146
nga,1977,6.62763
nga,1978,7.28001
nga,1979,7.0835
nga,1980,6.21446
nga,1981,6.32433
nga,1982,5.99688
nga,1983,6.25725
nga,1984,6.37594
nga,1985,6.52078
nga,1986,6.65186
nga,1987,6.59073
nga,1988,6.61798
nga,1989,6.45033
nga,1990,13.77778
nga,1991,13.77972
nga,1992,13.73391
nga,1993,13.55854
nga,1994,13.52087
nga,1995,13.81638
nga,1996,13.69744
nga,1997,13.64785
nga,1998,13.12574
nga,1999,13.29435
nga,2000,13.46154
nga,2001,13.94377
nga,2002,14.3928
nga,2003,14.38823
nga,2004,14.90196
nga,2005,14.4183
nga,2006,14.40932
nga,2007,14.60598
nga,2008,14.29526
nic,1970,1.71147
nic,1971,1.73972
nic,1972,1.77516
nic,1973,1.79235
nic,1974,1.84862
nic,1975,1.87411
nic,1976,1.96508
nic,1977,1.92176
nic,1978,1.8845
nic,1979,1.83168
nic,1980,2.0006
nic,1981,2.11576
nic,1982,1.96603
nic,1983,2.06906
nic,1984,2.11931
nic,1985,2.16715
nic,1986,2.14264
nic,1987,2.26126
nic,1988,2.2058
nic,1989,2.2606
nic,1990,5.60748
nic,1991,7.30337
