geo,time,en_atm_noxe_zg
slb,2009,-30.11367
slb,2010,-29.01086
slb,2011,-28.30097
slb,2012,-27.59108
sle,1991,-22.48545
sle,1992,-9.072
sle,1993,-15.70598
sle,1994,-15.89885
sle,1995,-5.75736
sle,1996,-7.11367
sle,1997,-4.3922
sle,1998,-1.69493
sle,1999,-21.30743
sle,2000,-34.97074
sle,2001,12.80518
sle,2002,-21.68926
sle,2003,-12.83016
sle,2004,-10.54466
sle,2005,-42.08728
sle,2006,64.21563
sle,2007,207.88331
sle,2008,186.71487
sle,2009,115.8749
sle,2010,32.09467
sle,2011,33.41562
sle,2012,34.73656
slv,1991,4.03917
slv,1992,5.33788
slv,1993,4.4145
slv,1994,0.97902
slv,1995,-4.2346
slv,1996,9.853
slv,1997,13.64735
slv,1998,3.30149
slv,1999,8.42423
slv,2000,1.66152
slv,2001,6.02943
slv,2002,7.40047
slv,2003,5.98376
slv,2004,4.775
slv,2005,4.63034
slv,2006,8.28652
slv,2007,11.11786
slv,2008,12.58186
slv,2009,7.3497
slv,2010,3.65387
slv,2011,4.69041
slv,2012,5.72695
som,1991,-11.01286
som,1992,-16.61213
som,1993,-2.70448
som,1994,9.42081
som,1995,13.04355
som,1996,16.17969
som,1997,18.83311
som,1998,18.03554
som,1999,17.77871
som,2000,18.87334
som,2001,21.46101
som,2002,22.52779
som,2003,23.80577
som,2004,23.02212
som,2005,21.56467
som,2006,20.91021
som,2007,20.09097
som,2008,19.96565
som,2009,18.53451
som,2010,20.44837
som,2011,21.65286
som,2012,22.85734
srb,1991,-100
srb,1992,-100
srb,1993,-100
srb,1994,-100
srb,1995,-100
srb,1996,-100
srb,1997,-100
srb,1998,-100
srb,1999,-100
srb,2000,-15.51317
srb,2001,-100
srb,2002,-100
srb,2003,-100
srb,2004,-100
srb,2005,-17.77234
srb,2006,-100
srb,2007,-100
srb,2008,15.42021
srb,2009,-100
srb,2010,50.44153
srb,2011,-100
srb,2012,-100
stp,1991,3.0232
stp,1992,6.8007
stp,1993,3.69652
stp,1994,8.95363
stp,1995,12.41871
stp,1996,15.18648
stp,1997,15.8403
stp,1998,16.32217
stp,1999,18.72604
stp,2000,29.77161
stp,2001,31.02078
stp,2002,34.24093
stp,2003,39.97291
stp,2004,42.55922
stp,2005,44.65817
stp,2006,44.21228
stp,2007,47.59289
stp,2008,50.1962
stp,2009,53.40335
stp,2010,53.27688
stp,2011,54.80965
stp,2012,56.34242
sur,1991,-3.83947
sur,1992,2.99083
sur,1993,7.19832
sur,1994,-14.54633
sur,1995,-8.53102
sur,1996,-2.98946
sur,1997,-2.43194
sur,1998,-11.90429
sur,1999,-27.17017
sur,2000,-24.21916
sur,2001,-24.46016
sur,2002,-3.61289
sur,2003,-21.58811
sur,2004,5.9082
sur,2005,-27.13447
sur,2006,-36.40008
sur,2007,-36.4835
sur,2008,-39.17162
sur,2009,-43.38474
sur,2010,-40.66223
sur,2011,-40.06885
sur,2012,-39.47547
svk,1991,-16.32943
svk,1992,-20.70263
svk,1993,-38.7593
svk,1994,-20.11029
svk,1995,-22.59276
svk,1996,-15.39828
svk,1997,-14.66912
svk,1998,-18.44288
svk,1999,-26.36355
svk,2000,-35.53109
svk,2001,-38.18533
svk,2002,-42.74215
svk,2003,-39.46773
svk,2004,-37.15822
svk,2005,-38.56205
svk,2006,-36.37161
svk,2007,-40.64943
svk,2008,-39.48254
svk,2009,-36.94498
svk,2010,-35.41084
svk,2011,-41.92834
svk,2012,-46.91169
svn,1991,-17.03504
svn,1992,-19.79904
svn,1993,-23.75088
svn,1994,-26.57083
svn,1995,-23.00288
svn,1996,-26.62165
svn,1997,-22.95523
svn,1998,-13.48616
svn,1999,-11.15493
svn,2000,-11.34383
svn,2001,-12.61549
svn,2002,-9.56217
svn,2003,-13.21296
svn,2004,-11.77219
svn,2005,-11.99041
svn,2006,-11.3861
svn,2007,-10.63737
svn,2008,-10.20045
svn,2009,-7.92494
svn,2010,-7.89
svn,2011,-8.00707
svn,2012,-8.0892
swe,1991,-2.9114
swe,1992,-2.3509
swe,1993,-0.30017
swe,1994,0.31257
swe,1995,-2.40491
swe,1996,1.00278
swe,1997,3.20227
swe,1998,2.07242
swe,1999,-0.35463
swe,2000,-1.67042
swe,2001,-12.11222
swe,2002,-12.06795
swe,2003,-12.71567
swe,2004,-14.2847
swe,2005,-16.07599
swe,2006,-17.42543
swe,2007,-18.20907
swe,2008,-18.5513
swe,2009,-21.7301
swe,2010,-19.66476
swe,2011,-23.57871
swe,2012,-25.42732
swz,1991,0.66359
swz,1992,4.04312
swz,1993,-12.54953
swz,1994,-14.546
swz,1995,-12.67438
swz,1996,-9.37295
swz,1997,-8.18487
swz,1998,-10.55704
swz,1999,-10.03597
swz,2000,-10.3119
swz,2001,-19.98472
swz,2002,-18.85023
swz,2003,-20.20022
swz,2004,-12.19892
swz,2005,-12.21887
swz,2006,-8.46764
swz,2007,-6.6667
swz,2008,-3.65888
swz,2009,-1.5518
swz,2010,2.60306
swz,2011,3.62909
swz,2012,4.65512
syc,1991,3.39382
syc,1992,1.94811
syc,1993,-0.17906
syc,1994,0.02933
syc,1995,1.85964
syc,1996,1.25695
syc,1997,8.6539
syc,1998,7.8861
syc,1999,8.71469
syc,2000,10.47475
syc,2001,11.4481
syc,2002,36.02085
syc,2003,34.49685
syc,2004,53.76671
syc,2005,54.24712
syc,2006,59.23448
syc,2007,65.17294
syc,2008,67.00255
syc,2009,66.20093
syc,2010,69.09045
syc,2011,70.78135
syc,2012,72.47226
syr,1991,-7.26585
syr,1992,-2.3809
syr,1993,-1.09735
syr,1994,4.25454
syr,1995,9.01927
syr,1996,11.6582
syr,1997,9.56612
syr,1998,19.75678
syr,1999,16.71761
syr,2000,13.7173
syr,2001,5.9911
syr,2002,11.83413
syr,2003,17.53275
syr,2004,24.65492
syr,2005,30.0442
syr,2006,38.45285
syr,2007,41.82775
syr,2008,47.18478
syr,2009,46.05224
syr,2010,39.11405
syr,2011,40.50519
syr,2012,41.89633
tca,1991,55.56791
tca,1992,48.49175
tca,1993,53.09356
tca,1994,60.79555
tca,1995,77.60039
tca,1996,43.79859
tca,1997,49.10851
tca,1998,56.86977
tca,1999,64.66031
tca,2000,84.8732
tca,2001,270.48413
tca,2002,237.92805
tca,2003,234.67865
tca,2004,240.5722
tca,2005,235.55585
tca,2006,281.95815
tca,2007,446.50271
tca,2008,474.31438
tca,2009,553.92822
tca,2010,633.54554
tca,2011,640.881
tca,2012,648.21645
tcd,1991,-22.64394
tcd,1992,-8.53915
tcd,1993,-15.5217
tcd,1994,-16.11586
tcd,1995,-5.24278
tcd,1996,-6.89597
tcd,1997,-2.10419
tcd,1998,-4.9484
tcd,1999,6.07707
tcd,2000,11.07165
tcd,2001,6.50191
tcd,2002,6.73742
tcd,2003,21.1089
tcd,2004,27.26139
tcd,2005,10.78919
tcd,2006,82.16515
tcd,2007,62.2388
tcd,2008,85.82863
tcd,2009,69.75972
tcd,2010,80.88293
tcd,2011,82.69176
tcd,2012,84.50059
tgo,1991,-25.27246
tgo,1992,-13.35288
tgo,1993,-20.56422
tgo,1994,-21.98871
tgo,1995,-13.8855
tgo,1996,-12.06948
tgo,1997,-8.98071
tgo,1998,-27.53321
tgo,1999,-26.20287
tgo,2000,-17.10013
tgo,2001,-27.98192
tgo,2002,-19.1905
tgo,2003,-41.93996
tgo,2004,-43.0628
tgo,2005,-20.18819
tgo,2006,-37.86332
tgo,2007,50.60252
tgo,2008,70.94303
tgo,2009,43.97216
tgo,2010,37.1232
tgo,2011,38.49443
tgo,2012,39.86567
tha,1991,-0.29054
tha,1992,14.68753
tha,1993,14.21307
tha,1994,11.75033
tha,1995,11.59386
tha,1996,6.09067
tha,1997,5.35683
tha,1998,13.90873
tha,1999,10.51121
tha,2000,1.47593
tha,2001,3.33385
tha,2002,7.84063
tha,2003,9.64954
tha,2004,15.82509
tha,2005,12.77403
tha,2006,9.01305
tha,2007,18.88306
tha,2008,15.71376
tha,2009,27.12639
tha,2010,64.23497
tha,2011,65.87732
tha,2012,67.51967
tjk,1991,29.25661
tjk,1992,15.19061
tjk,1993,-3.04616
tjk,1994,-6.53458
tjk,1995,-8.69787
tjk,1996,-14.13957
tjk,1997,-12.6541
tjk,1998,-20.44725
tjk,1999,-29.7339
tjk,2000,-26.20777
tjk,2001,-28.42711
tjk,2002,-19.59261
tjk,2003,-16.572
tjk,2004,-12.72396
tjk,2005,-8.15318
tjk,2006,-3.78189
tjk,2007,1.69629
tjk,2008,5.96764
tjk,2009,8.39863
tjk,2010,14.18491
tjk,2011,18.52332
tjk,2012,22.86173
tkm,1991,7.28138
tkm,1992,0.67303
tkm,1993,18.64407
tkm,1994,13.35153
tkm,1995,8.59936
tkm,1996,9.01631
tkm,1997,12.19943
tkm,1998,0.3239
tkm,1999,17.56589
tkm,2000,33.26759
tkm,2001,35.56406
tkm,2002,55.58877
tkm,2003,74.19812
tkm,2004,84.28541
tkm,2005,89.4708
tkm,2006,120.6306
tkm,2007,116.52488
tkm,2008,118.19592
tkm,2009,112.50597
tkm,2010,116.80836
tkm,2011,116.12311
tkm,2012,115.43786
tls,1991,10.87305
tls,1992,17.71339
tls,1993,26.49337
tls,1994,49.27836
tls,1995,51.11463
tls,1996,54.93918
tls,1997,56.89495
tls,1998,62.04243
tls,1999,40.68403
tls,2000,47.34538
tls,2001,71.72901
tls,2002,75.83927
tls,2003,79.79917
tls,2004,83.9828
tls,2005,86.09421
tls,2006,89.16141
tls,2007,89.33928
tls,2008,92.09771
tls,2009,94.85113
tls,2010,98.24156
tls,2011,100.22397
tls,2012,102.20639
ton,1991,-1.71922
ton,1992,12.08929
ton,1993,10.69316
ton,1994,8.96849
ton,1995,4.93176
ton,1996,6.59619
ton,1997,5.1999
ton,1998,4.98831
ton,1999,8.03634
ton,2000,15.1166
ton,2001,14.71688
ton,2002,14.89312
ton,2003,15.92761
ton,2004,14.92156
ton,2005,14.85858
ton,2006,14.23265
ton,2007,14.51284
ton,2008,13.7044
ton,2009,12.29253
ton,2010,12.58525
ton,2011,13.7111
ton,2012,14.83695
tto,1991,3.74374
tto,1992,-4.2212
tto,1993,-0.60792
tto,1994,70.6585
tto,1995,91.70249
tto,1996,97.54053
tto,1997,101.65319
tto,1998,77.83534
tto,1999,97.92656
tto,2000,92.77343
tto,2001,-58.80389
tto,2002,-57.85999
tto,2003,-59.90729
tto,2004,-55.55969
tto,2005,-54.13314
tto,2006,-48.01366
tto,2007,-48.08482
tto,2008,-43.03702
tto,2009,-54.37086
tto,2010,-52.41921
tto,2011,-51.9434
tto,2012,-51.4676
tun,1991,10.27142
tun,1992,7.9284
tun,1993,5.32852
tun,1994,-5.35478
tun,1995,3.53053
tun,1996,13.15935
tun,1997,6.01365
tun,1998,13.01273
tun,1999,18.55572
tun,2000,22.30871
tun,2001,2.25572
tun,2002,-2.53017
tun,2003,-2.52737
tun,2004,0.70312
tun,2005,2.01019
tun,2006,4.1766
tun,2007,4.54809
tun,2008,7.46401
tun,2009,14.73954
tun,2010,24.88767
tun,2011,26.13654
tun,2012,27.38542
tur,1991,-0.42943
tur,1992,11.05893
tur,1993,15.28382
tur,1994,-0.93989
tur,1995,15.09942
tur,1996,16.07457
tur,1997,11.75964
tur,1998,17.72331
tur,1999,16.4553
tur,2000,8.61076
tur,2001,1.89833
tur,2002,4.04939
tur,2003,6.02398
tur,2004,8.87326
tur,2005,10.26601
tur,2006,9.2388
tur,2007,9.61411
tur,2008,11.63598
tur,2009,22.81488
tur,2010,22.16297
tur,2011,23.3846
tur,2012,24.60623
tuv,1991,16.29919
tuv,1992,21.9407
tuv,1993,14.98728
tuv,1994,17.97315
tuv,1995,20.31755
tuv,1996,21.71317
tuv,1997,28.30919
tuv,1998,28.73993
tuv,1999,33.10067
tuv,2000,33.26309
tuv,2001,32.9962
tuv,2002,42.78309
tuv,2003,43.07895
tuv,2004,42.51512
tuv,2005,42.46969
tuv,2006,42.35377
tuv,2007,42.29975
tuv,2008,42.21389
tuv,2009,42.13339
tuv,2010,42.0529
tuv,2011,43.47343
tuv,2012,44.89396
tza,1991,-16.4612
tza,1992,30.71673
tza,1993,-25.66758
tza,1994,-12.80293
tza,1995,-5.98417
tza,1996,-21.84758
tza,1997,-24.86188
tza,1998,5.24211
tza,1999,-25.0368
tza,2000,-12.11907
tza,2001,-3.34963
tza,2002,-10.23803
tza,2003,0.92872
tza,2004,-11.23346
tza,2005,1.39469
tza,2006,-41.16575
tza,2007,-43.86789
tza,2008,-42.88477
tza,2009,-40.43571
tza,2010,-38.76097
tza,2011,-38.14858
tza,2012,-37.53619
uga,1991,-15.37567
uga,1992,-4.26073
uga,1993,-7.78821
uga,1994,-9.65155
uga,1995,-0.98205
uga,1996,-3.03219
uga,1997,-0.75844
uga,1998,-10.29527
uga,1999,-0.98166
uga,2000,-5.40516
uga,2001,-6.56975
uga,2002,-8.99582
uga,2003,6.44419
uga,2004,-5.99928
uga,2005,31.04007
uga,2006,16.32091
uga,2007,197.04648
uga,2008,88.78352
uga,2009,30.49285
uga,2010,83.01057
uga,2011,84.84067
uga,2012,86.67078
ukr,1991,-6.37037
ukr,1992,1.78681
ukr,1993,-15.43604
ukr,1994,-22.54792
ukr,1995,-30.02215
ukr,1996,-32.17536
ukr,1997,-31.80664
ukr,1998,-40.27747
ukr,1999,-39.82352
ukr,2000,-43.18379
ukr,2001,-52.97184
ukr,2002,-51.02165
ukr,2003,-52.63871
ukr,2004,-51.05296
ukr,2005,-51.76542
ukr,2006,-51.30747
ukr,2007,-54.63098
ukr,2008,-56.39617
ukr,2009,-68.86321
ukr,2010,-61.3306
ukr,2011,-59.57949
ukr,2012,-57.82838
ury,1991,5.31064
ury,1992,8.22219
ury,1993,10.40215
ury,1994,12.10444
ury,1995,11.54793
ury,1996,14.57878
ury,1997,12.18482
ury,1998,9.4458
ury,1999,7.28939
ury,2000,4.62204
ury,2001,5.56252
ury,2002,7.60988
ury,2003,12.73723
ury,2004,16.15769
ury,2005,16.16332
ury,2006,19.30014
ury,2007,21.37514
ury,2008,22.35863
ury,2009,21.94087
ury,2010,31.23614
ury,2011,32.54851
ury,2012,33.86087
usa,1991,-0.46054
usa,1992,2.18778
usa,1993,3.56846
usa,1994,7.36485
usa,1995,6.9286
usa,1996,10.29902
usa,1997,9.81887
usa,1998,4.92111
usa,1999,2.25878
usa,2000,-1.91408
usa,2001,-3.76837
usa,2002,-4.32886
usa,2003,-4.17005
usa,2004,-3.0117
usa,2005,-3.45169
usa,2006,-5.98604
usa,2007,-6.0832
usa,2008,-8.87351
usa,2009,-8.20932
usa,2010,-8.36813
usa,2011,-10.57952
usa,2012,-12.94972
uzb,1991,-8.9088
uzb,1992,-16.44391
uzb,1993,-22.51523
uzb,1994,-27.21591
uzb,1995,-26.73528
uzb,1996,-26.49164
uzb,1997,-3.99442
uzb,1998,-6.48238
uzb,1999,-7.58223
uzb,2000,-14.07458
uzb,2001,-20.6002
uzb,2002,-18.15826
uzb,2003,-14.37477
uzb,2004,-12.02374
uzb,2005,-10.44687
uzb,2006,-8.35805
uzb,2007,-5.94382
uzb,2008,-3.13351
uzb,2009,2.57139
uzb,2010,6.9935
uzb,2011,12.47111
uzb,2012,17.94873
vct,1991,-2.84206
vct,1992,-1.56646
vct,1993,-1.27542
vct,1994,6.91447
vct,1995,8.5676
vct,1996,7.65983
vct,1997,8.67698
vct,1998,23.70022
vct,1999,22.67666
vct,2000,19.7644
vct,2001,19.85852
vct,2002,20.41563
vct,2003,16.60964
vct,2004,19.33712
vct,2005,9.36253
vct,2006,6.42843
vct,2007,1.5122
vct,2008,-2.66733
vct,2009,-0.28549
vct,2010,1.03223
vct,2011,2.04255
vct,2012,3.05288
ven,1991,-0.56358
ven,1992,-1.03026
ven,1993,0.25237
ven,1994,-8.37653
ven,1995,-4.03007
ven,1996,-1.24036
ven,1997,0.57865
ven,1998,17.31515
ven,1999,-4.84157
ven,2000,9.08594
ven,2001,19.98472
ven,2002,11.8712
ven,2003,22.70868
ven,2004,16.90582
ven,2005,19.14084
ven,2006,19.10451
ven,2007,40.60644
ven,2008,37.43681
ven,2009,32.93537
ven,2010,26.14081
ven,2011,27.40222
ven,2012,28.66363
vgb,1991,1.88331
vgb,1992,4.68685
vgb,1993,2.78292
vgb,1994,4.90659
vgb,1995,4.98473
vgb,1996,7.88647
vgb,1997,7.40899
vgb,1998,18.66546
vgb,1999,18.83366
vgb,2000,14.8576
vgb,2001,14.01876
vgb,2002,13.95257
vgb,2003,16.62697
vgb,2004,19.19502
vgb,2005,18.41153
vgb,2006,19.97472
vgb,2007,23.03001
vgb,2008,25.54001
vgb,2009,27.93389
vgb,2010,30.32723
vgb,2011,31.63051
vgb,2012,32.93378
vir,1991,-0.3177
vir,1992,-0.24784
vir,1993,-0.11788
vir,1994,0.23945
vir,1995,0.26262
vir,1996,0.25691
vir,1997,0.65152
vir,1998,-66.09665
vir,1999,-66.04123
vir,2000,-65.75242
vir,2001,-65.67047
vir,2002,-65.55696
vir,2003,-65.21206
vir,2004,-65.26311
vir,2005,-46.39063
vir,2006,-36.95171
vir,2007,-22.79635
vir,2008,-11.00055
vir,2009,8.69472
vir,2010,34.48132
vir,2011,35.82614
vir,2012,37.17095
vnm,1991,9.65792
vnm,1992,14.07702
vnm,1993,14.77235
vnm,1994,32.39218
vnm,1995,32.8059
vnm,1996,42.19103
vnm,1997,40.21503
vnm,1998,87.37662
vnm,1999,73.43252
vnm,2000,70.01916
vnm,2001,58.75894
vnm,2002,88.9485
vnm,2003,80.06411
vnm,2004,89.08303
vnm,2005,96.3675
vnm,2006,96.34775
vnm,2007,104.19623
vnm,2008,108.43249
vnm,2009,153.82254
vnm,2010,191.18154
vnm,2011,194.09336
vnm,2012,197.00517
vut,1991,2.89949
vut,1992,9.06329
vut,1993,15.69557
vut,1994,16.68903
vut,1995,16.86024
vut,1996,18.12464
vut,1997,19.5099
vut,1998,20.61641
vut,1999,21.77523
vut,2000,23.20402
vut,2001,21.19339
vut,2002,20.03489
vut,2003,19.55863
vut,2004,16.88558
vut,2005,16.79429
vut,2006,16.53894
vut,2007,17.24976
vut,2008,17.56196
vut,2009,10.53464
vut,2010,11.64311
vut,2011,12.75954
vut,2012,13.87597
wsm,1991,-0.20634
wsm,1992,-0.75417
wsm,1993,-0.21084
wsm,1994,0.82805
wsm,1995,0.34239
wsm,1996,1.89488
wsm,1997,3.2969
wsm,1998,5.32154
wsm,1999,6.14509
wsm,2000,8.21747
wsm,2001,14.62747
wsm,2002,14.05981
wsm,2003,13.85347
wsm,2004,14.50583
wsm,2005,14.24542
wsm,2006,14.79055
wsm,2007,14.81038
wsm,2008,15.16088
wsm,2009,15.06177
wsm,2010,14.79776
wsm,2011,15.94574
wsm,2012,17.09372
yem,1991,-4.0128
yem,1992,-0.94695
yem,1993,-0.7726
yem,1994,-0.38226
yem,1995,4.23478
yem,1996,7.63001
yem,1997,16.20892
yem,1998,22.20849
yem,1999,27.05471
yem,2000,31.5943
yem,2001,38.88924
yem,2002,41.36058
yem,2003,48.43098
yem,2004,53.1993
yem,2005,57.64948
yem,2006,61.9289
yem,2007,66.45097
yem,2008,69.91255
yem,2009,70.86071
yem,2010,73.94482
yem,2011,75.68427
yem,2012,77.42372
zaf,1991,0.46924
zaf,1992,10.49672
zaf,1993,8.37188
zaf,1994,9.24669
zaf,1995,9.83337
zaf,1996,17.32855
zaf,1997,21.17415
zaf,1998,21.93042
zaf,1999,13.06316
zaf,2000,5.03128
zaf,2001,1.20425
zaf,2002,4.91777
zaf,2003,4.96125
zaf,2004,6.643
zaf,2005,8.62682
zaf,2006,3.10327
zaf,2007,3.3979
zaf,2008,-1.61429
zaf,2009,-2.47771
zaf,2010,-4.4335
zaf,2011,-6.01034
zaf,2012,-7.58719
zmb,1991,-21.31012
zmb,1992,37.47909
zmb,1993,-33.94885
zmb,1994,-18.1592
zmb,1995,-16.05965
zmb,1996,-32.06689
zmb,1997,-35.76071
zmb,1998,-25.83046
zmb,1999,-33.85891
zmb,2000,-38.12857
zmb,2001,-38.96253
zmb,2002,-38.63385
zmb,2003,-37.71606
zmb,2004,-37.08782
zmb,2005,-29.47843
zmb,2006,-34.29019
zmb,2007,-33.76774
zmb,2008,-77.56628
zmb,2009,-76.87378
zmb,2010,-76.49924
zmb,2011,-76.26424
zmb,2012,-76.02923
zwe,1991,-19.01882
zwe,1992,11.47065
zwe,1993,-34.31048
zwe,1994,-25.92842
zwe,1995,-24.21303
zwe,1996,-22.18286
zwe,1997,-23.83134
zwe,1998,-17.07126
zwe,1999,-8.57605
zwe,2000,-17.34474
zwe,2001,-9.44856
zwe,2002,-19.70677
zwe,2003,-25.25798
zwe,2004,-19.48269
zwe,2005,-16.81126
zwe,2006,-40.34757
zwe,2007,-39.69868
zwe,2008,-39.63986
zwe,2009,-39.27612
zwe,2010,-39.34752
zwe,2011,-38.741
zwe,2012,-38.13447
