geo,time,bn_gsr_gnfs_cd
mkd,2002,-827691031.74135
mkd,2003,-855217292.77275
mkd,2004,-1189733166.89945
mkd,2005,-1093903653.03408
mkd,2006,-1226509435.67586
mkd,2007,-1588287899.21199
mkd,2008,-2562426417.59672
mkd,2009,-2136525990.36352
mkd,2010,-1856959107.68669
mkd,2011,-2140371835.76031
mkd,2012,-2190294310.87424
mkd,2013,-1976433126.46824
mkd,2014,-1963060752.57045
mkd,2015,-1631227767.70795
mkd,2016,-1630959009.04771
mkd,2017,-1588372813.00263
mkd,2018,-1612255272.9123
mkd,2019,-1805080888.77707
mkd,2020,-1580503506.17782
mkd,2021,-2197896462.7096
mli,1975,-143925073.80979
mli,1976,-77798541.73151
mli,1977,-58083760.19779
mli,1978,-218695849.28499
mli,1979,-242805569.59354
mli,1980,-257478769.74288
mli,1981,-237550711.90386
mli,1982,-205108696.03489
mli,1983,-199046865.44958
mli,1984,-197960133.74463
mli,1985,-358809902.83964
mli,1986,-371925510.59047
mli,1987,-324087023.62771
mli,1988,-383148170.07251
mli,1989,-287766807.78326
mli,1990,-409784904.02031
mli,1991,-409809176.55706
mli,1992,-513011735.2141
mli,1993,-406409632.95079
mli,1994,-362298809.02293
mli,1995,-461926729.67697
mli,1996,-410153461.47066
mli,1997,-253103909.50333
mli,1998,-271956127.46087
mli,1999,-296618854.74318
mli,2000,-283457813.07819
mli,2001,-279991324.23146
mli,2002,-55205809.16904
mli,2003,-319187483.24458
mli,2004,-407835177.49595
mli,2005,-458503870.44624
mli,2006,-286433116.73317
mli,2007,-690611603.90505
mli,2008,-1210560425.65719
mli,2009,-686635160.03621
mli,2010,-1309776708.17854
mli,2011,-1051695374.69504
mli,2012,-607589871.35324
mli,2013,-1978034650.80646
mli,2014,-2230547545.04226
mli,2015,-2038081152.84526
mli,2016,-2367638112.66079
mli,2017,-2200115181.48503
mli,2018,-1894817500.56535
mli,2019,-2116578374.7066
mli,2020,-1143576815.35233
mlt,1971,-50600882.2912
mlt,1972,-28565688.05369
mlt,1973,-17082583.94531
mlt,1974,-64853927.5059
mlt,1975,-24169446.07139
mlt,1976,-28931929.66702
mlt,1977,-55646436.09594
mlt,1978,-21018034.04667
mlt,1979,-51329260.61129
mlt,1980,-108850890.03604
mlt,1981,-109904082.03561
mlt,1982,-203813002.06558
mlt,1983,-178055610.03059
mlt,1984,-172004605.86761
mlt,1985,-181389945.81797
mlt,1986,-162344065.15915
mlt,1987,-173376106.51487
mlt,1988,-201295626.50493
mlt,1989,-225255923.72863
mlt,1990,-333323893.13698
mlt,1991,-297244328.94808
mlt,1992,-217807832.60345
mlt,1993,-260192977.74461
mlt,1994,-294524452.08468
mlt,1995,-472262388.57091
mlt,1996,-479529666.87185
mlt,1997,-292151093.93145
mlt,1998,-209896166.06383
mlt,1999,-206854525.82214
mlt,2000,-415727364.54439
mlt,2001,-183711521.69535
mlt,2002,108599805.50514
mlt,2003,-82590862.33632
mlt,2004,-159454247.43054
mlt,2005,-257567940.74868
mlt,2006,-274909082.79762
mlt,2007,124439723.2886
mlt,2008,78712937.39377
mlt,2009,-104952698.43807
mlt,2010,-62835996.02223
mlt,2011,253621244.90245
mlt,2012,445305459.53328
mlt,2013,640894838.58209
mlt,2014,1349786401.84794
mlt,2015,1038114346.05327
mlt,2016,1295971583.69454
mlt,2017,2368463700.95881
mlt,2018,2383344064.95355
mlt,2019,2295955436.42857
mlt,2020,1175075190.69419
mmr,1976,-35934455.92801
mmr,1977,-97824204.49263
mmr,1978,-227162076.62232
mmr,1979,-391614729.02286
mmr,1980,-384383726.7914
mmr,1981,-351422805.25191
mmr,1982,-519227721.13084
mmr,1983,-367580184.88628
mmr,1984,-211541452.73598
mmr,1985,-217104732.17662
mmr,1986,-280576531.49769
mmr,1987,-210833201.29822
mmr,1988,-192031434.32989
mmr,1989,-69212917.24837
mmr,1990,-280566188.42372
mmr,1991,-51646728.69984
mmr,1992,-34943606.2752
mmr,1993,-513611362.97053
mmr,1994,-467579089.27841
mmr,1995,-705885851.09859
mmr,1996,-805398512.67826
mmr,1997,-1053750224.56342
mmr,1998,-1124706491.09941
mmr,1999,-659656823.8818
mmr,2000,-350820664.10219
mmr,2001,123380132.03957
mmr,2002,510159464.97808
mmr,2003,620866059.51058
mmr,2004,715449106.34195
mmr,2005,1767650338.76312
mmr,2006,1908575763.37734
mmr,2007,2430566104.37744
mmr,2008,2679390435.01003
mmr,2009,2320068010.84616
mmr,2010,3057456205.86186
mmr,2011,-123704013.7913
mmr,2012,363652290.5663
mmr,2013,444485705.26347
mmr,2014,-954412173.64617
mmr,2015,-2458409703.81709
mmr,2016,-2306518795.81366
mmr,2017,-4829984760.65528
mmr,2018,-2936193292.93754
mmr,2019,167245038.94189
mne,2007,-1588601286.68414
mne,2008,-2431833171.02997
mne,2009,-1278506162.94401
mne,2010,-1064300255.19854
mne,2011,-977371673.98096
mne,2012,-1005754872.22686
mne,2013,-900221249.52165
mne,2014,-909752754.13543
mne,2015,-746505641.98774
mne,2016,-978848488.29543
mne,2017,-1120803358.55321
mne,2018,-1319279618.29662
mne,2019,-1176026078.75168
mne,2020,-1669084002.61895
mne,2021,-1134254805.37085
mng,1981,-796500000
mng,1982,-825000000
mng,1983,-792900000
mng,1984,-700600000
mng,1985,-768400000
mng,1986,-1058700000
mng,1987,-979000000
mng,1988,-998800000
mng,1989,-1145420000
mng,1990,-582840000
mng,1991,-131150000
mng,1992,-56540000
mng,1993,-12250000
mng,1994,-12160000
mng,1995,-12800000
mng,1996,-93400000
mng,1997,28080000
mng,1998,-131700000
mng,1999,-127073387
mng,2000,-157716914.22136
mng,2001,-192100875.93354
mng,2002,-238185462.56891
mng,2003,-248748022.69672
mng,2004,-195393857.11974
mng,2005,-85895239.48953
mng,2006,203385615.52898
mng,2007,57014926.728
mng,2008,-738677897.07652
mng,2009,-332006178.47659
mng,2010,-474918588.30273
mng,2011,-3517358044.65908
mng,2012,-4455747639.7511
mng,2013,-3917924200.41533
mng,2014,-1111497489.16149
mng,2015,-152864021.01295
mng,2016,-497135.73517
mng,2017,277604026.62351
mng,2018,-763750656.83867
mng,2019,-833604448.61171
mng,2020,305323153.49686
moz,2005,-803674430.27187
moz,2006,-621697303.0393
moz,2007,-796812167.79791
moz,2008,-1400195939.05849
moz,2009,-1707440159.00836
moz,2010,-2148025288.10234
moz,2011,-4133946674.83786
moz,2012,-7753202106.3387
moz,2013,-7615689356.07255
moz,2014,-6967541379.73281
moz,2015,-6469682664.82562
moz,2016,-4105801088.26768
moz,2017,-2829597356.57675
moz,2018,-4487479243.55163
moz,2019,-3971084505.40543
moz,2020,-3994035308.10539
mrt,1975,-92311083.016
mrt,1976,-151591712.98972
mrt,1977,-183955616.08311
mrt,1978,-189894394.80097
mrt,1979,-176564798.16964
mrt,1980,-196257865.69111
mrt,1981,-195524113.53637
mrt,1982,-296836920.30327
mrt,1983,-209791102.87122
mrt,1984,-158079515.17808
mrt,1985,-137069468.76898
mrt,1986,-169855462.18525
mrt,1987,-136765402.57631
mrt,1988,-93036439.93666
mrt,1989,-63864372.49401
mrt,1990,-49088811.42304
mrt,1991,-83091473.02588
mrt,1992,-213417138.98313
mrt,1993,-160944214.89029
mrt,1994,-107683592.95974
mrt,1995,-5263225.49158
mrt,1996,-65784072.00029
mrt,1997,-57891386.4255
mrt,1998,-78588324.76312
mrt,2012,-1359370920.90607
mrt,2013,-1206024814.92775
mrt,2014,-1333855477.38899
mrt,2015,-954011172.9897
mrt,2016,-834838283.11347
mrt,2017,-944032323.14126
mrt,2018,-1222143150.91208
mrt,2019,-1158208368.35699
mrt,2020,-890731370.10806
mus,1976,-48192590.77055
mus,1977,-88386975.54678
mus,1978,-124771326.95276
mus,1979,-142356464.51998
mus,1980,-116341237.27947
mus,1981,-119061717.58122
mus,1982,-30351665.43384
mus,1983,-3929541.61062
mus,1984,-34854230.5754
mus,1985,-21045837.83503
mus,1986,97353714.16301
mus,1987,38669950.42015
mus,1988,-105895901.27793
mus,1989,-160002448.12489
mus,1990,-193830959.13022
mus,1991,-105224096.33936
mus,1992,-104541426.49464
mus,1993,-197075876.76241
mus,1994,-310628402.16699
mus,1995,-104162372.90053
mus,1996,-37887089.0458
mus,1997,-198648842.77828
mus,1998,-65103271.21014
mus,1999,-211269772.62658
mus,2000,-84514284.37131
mus,2001,194148569.18108
mus,2002,144726217.41426
mus,2003,70796093.32307
mus,2004,-147156887.11539
mus,2005,-376492710.10505
mus,2006,-725533821.09457
mus,2007,-781959446.32788
mus,2008,-1378116042.71647
mus,2009,-933687898.79195
mus,2010,-1179044054.8196
mus,2011,-1561477609.39418
mus,2012,-1491097860.33351
mus,2013,-1704239940.14731
mus,2014,-1479574524.93286
mus,2015,-1170543453.57922
mus,2016,-1258145034.00392
mus,2017,-1777877796.20383
mus,2018,-1941052103.9016
mus,2019,-2106389283.94112
mus,2020,-2136431841.21678
mwi,1977,-87271623.88877
mwi,1978,-173156564.77187
mwi,1979,-193541772.84983
mwi,1980,-173994279.2134
mwi,1981,-74835327.45882
mwi,1982,-69445162.73813
mwi,1983,-69035181.60817
mwi,1984,35163933.27879
mwi,1985,-48513851.27861
mwi,1986,-16119730.1937
mwi,1987,-15257550.39349
mwi,1988,-118962987.88279
mwi,1989,-136762708.78826
mwi,1990,-105647673.74181
mwi,1991,-258265890.79883
mwi,1992,-325370632.11354
mwi,1993,-252885772.50653
mwi,1994,-281730986.60147
mwi,1995,-190558618.66286
mwi,1996,-227013264.99062
mwi,1997,-338797233.67089
mwi,1998,-91063089.56028
mwi,1999,-262050154.56148
mwi,2000,-191673094.00836
mwi,2001,-172065994.40398
mwi,2002,-323271092.62484
mwi,2003,-292706814.21108
mwi,2004,-483666941.09841
mwi,2005,-700643180.76582
mwi,2006,-534393154.96968
mwi,2007,-660716264.46344
mwi,2008,-982429884.07252
mwi,2009,-890050440.66719
mwi,2010,-1419882532.7219
mwi,2011,-1278001468.35408
mwi,2012,-1172649823.96267
mwi,2013,-1562266577.48039
mwi,2014,-1372051914.77458
mwi,2015,-1242563524.54775
mwi,2016,-1225123659.76949
mwi,2017,-1727512544.68884
mwi,2018,-1839953679.44211
mwi,2019,-1939355383.59139
mwi,2020,-1931163135.43969
mys,1974,-85581343.84764
mys,1975,-163339762.03383
mys,1976,1046988580.25928
mys,1977,982414323.51708
mys,1978,889016821.43669
mys,1979,1841949942.18022
mys,1980,571918568.8366
mys,1981,-1655292139.69702
mys,1982,-2421435377.51392
mys,1983,-1674959612.87918
mys,1984,609308163.70733
mys,1985,1581125299.95134
mys,1986,1620799746.91145
mys,1987,4461354572.71315
mys,1988,3600145105.55156
mys,1989,2355988568.29948
mys,1990,899856740.14511
mys,1991,-1798865482.04892
mys,1992,803569676.07284
mys,1993,-67596572.77607
mys,1994,-1154993731.55826
mys,1995,-3482664705.67683
mys,1996,1411002039.99098
mys,1997,940213221.63734
mys,1998,15895015129.7977
mys,1999,19828236842.1053
mys,2000,18019763157.8947
mys,2001,16181578947.3684
mys,2002,16565236842.1053
mys,2003,21756552631.5789
mys,2004,25414723684.21049
mys,2005,30775516791.1239
mys,2006,35471715593.5766
mys,2007,38520460699.6926
mys,2008,51312688997.9359
mys,2009,41550972362.834
mys,2010,40434591219.3348
mys,2011,46436559963.5623
mys,2012,33875653963.4719
mys,2013,27540337316.9554
mys,2014,31341554660.1239
mys,2015,22711691906.1136
mys,2016,19990335308.9184
mys,2017,21988277861.2463
mys,2018,24054470762.8389
mys,2019,27500981134.2942
mys,2020,21810188753.8791
mys,2021,26302590855.1166
nam,1990,-364237781.36006
nam,1991,-366817983.46078
nam,1992,-418441119.24409
nam,1993,-299044454.73414
nam,1994,-295144894.64576
nam,1995,-365941244.82884
nam,1996,-370730531.11333
nam,1997,-425220551.24156
nam,1998,-302444655.44689
nam,1999,-362828414.19991
nam,2000,-146740694.37772
nam,2001,-193985796.37589
nam,2002,-177044523.14104
nam,2003,-325859398.23909
nam,2004,-227659979.05809
nam,2005,-214544996.27387
nam,2006,199127116.15143
nam,2007,-92995406.83259
nam,2008,-990186470.01298
nam,2009,-1373339651.55339
nam,2010,-1323975906.00793
nam,2011,-1551987267.14404
nam,2012,-2174125630.73279
nam,2013,-2492979685.7486
nam,2014,-2816139510.53256
nam,2015,-2943119870.30344
nam,2016,-2565430209.39521
nam,2017,-1683847547.43882
nam,2018,-1381697598.37422
nam,2019,-1220504118.88933
nam,2020,-992558094.84512
ncl,2002,-677244822.36104
ncl,2003,-734602834.63033
ncl,2004,-576147640.21188
ncl,2005,-1012020219.54228
ncl,2006,-1264421211.70026
ncl,2007,-1263056938.41881
ncl,2008,-2562585316.32721
ncl,2009,-1932849108.01458
ncl,2010,-2392716752.31022
ncl,2011,-2484554397.35648
ncl,2012,-2560331110.38201
ncl,2013,-2536640989.20424
ncl,2014,-2122648995.38614
ncl,2015,-1962515001.78915
ncl,2016,-1501031088.28103
ner,1974,-122581752.52503
ner,1975,-72543463.20379
ner,1976,-107030538.18092
ner,1977,-147969091.41346
ner,1978,-254799498.40606
ner,1979,-248747607.15339
ner,1980,-339696852.63265
ner,1981,-261438266.83752
ner,1982,-305143311.10994
ner,1983,-109752630.89911
ner,1984,-59486448.05115
ner,1985,-175111252.27231
ner,1986,-117017930.05566
ner,1987,-109840212.90528
ner,1988,-200242929.89366
ner,1989,-194540393.14847
ner,1990,-195658793.78028
ner,1991,-220026514.99069
ner,1992,-192593800.99966
ner,1993,-160872245.47973
ner,1994,-163249699.9921
ner,1995,-136041699.17472
ner,1996,-144935290.3289
ner,1997,-142548168.434
ner,1998,-186952569.26871
ner,1999,-154191891.66351
ner,2000,-135266010.95295
ner,2001,-149373763.7444
ner,2002,-194338229.18569
ner,2003,-266460917.09682
ner,2004,-322425066.25425
ner,2005,-483888010.26859
ner,2006,-478728431.53546
ner,2007,-536798788.05423
ner,2008,-911172561.09323
ner,2009,-1437868289.11089
ner,2010,-1538698117.83903
ner,2011,-1725329169.41582
ner,2012,-1214943901.93646
ner,2013,-1261371683.46252
ner,2014,-1504448147.00287
ner,2015,-1630151760.00179
ner,2016,-1296759953.78187
ner,2017,-1505222286.00695
ner,2018,-1918546646.37358
ner,2019,-2008363102.12478
ner,2020,-2204290497.08743
nga,1977,-296261339.11685
nga,1978,-3256872676.07506
nga,1979,2506591914.48386
nga,1980,7057671650.66232
nga,1981,-5238719723.67712
nga,1982,-5663280455.57296
nga,1983,-3061802647.31921
nga,1984,1634644658.12793
nga,1985,4326596700.56443
nga,1986,1090894787.67438
nga,1987,2830650968.92885
nga,1988,2079803686.75106
nga,1989,3355314210.21938
nga,1990,7641622023.26495
nga,1991,2878710925.40324
nga,1992,3853246868.81394
nga,1993,1685012648.37927
nga,1994,311829423.53155
nga,1995,-155213290.10339
nga,1996,1749727567.80479
nga,1997,543132296.08653
nga,1998,-1003652734.85156
nga,1999,1792044670.61809
nga,2000,8947932361.3861
nga,2001,3908840366.35388
nga,2002,2339989712.06713
nga,2003,5582237051.09836
nga,2004,17120483279.0615
nga,2005,24367471605.2644
nga,2006,23321457682.8904
nga,2007,20849760438.7317
nga,2008,23807545674.0701
nga,2009,8910395195.09921
nga,2010,11846267187.1371
nga,2011,11643852019.1221
nga,2012,17649549960.618
nga,2013,22765054981.7888
nga,2014,-1860415123.57376
nga,2015,-22899676713.3264
nga,2016,-8550719263.65171
nga,2017,-86132009.91498
nga,2018,-5598563490.82137
nga,2019,-30893479544.0194
nga,2020,-32241264094.1179
nic,1977,-124100000
nic,1978,60300000
nic,1979,159700000
nic,1980,-411800000
nic,1981,-479300000
nic,1982,-380200000
nic,1983,-372500000
nic,1984,-423500000
nic,1985,-579300000
nic,1986,-549200000
nic,1987,-570300000
nic,1988,-583300000
nic,1989,-325800000
nic,1990,-289800000
nic,1991,-485900000
nic,1992,-609800000
nic,1993,-448800000
nic,1994,-488708000
nic,1995,-488379494
nic,1996,-650472000
nic,1997,-810866000
nic,1998,-832736000
nic,1999,-1191678000
nic,2000,-1050300000
nic,2001,-1050400000
nic,2002,-1068500000
nic,2003,-1090200000
nic,2004,-1211600000
nic,2005,-1441670000
nic,2006,-1672400000
nic,2007,-2006100000
nic,2008,-2366300000
nic,2009,-1570000000
nic,2010,-1693700000
nic,2011,-2124800000
nic,2012,-2128800000
nic,2013,-2215200000
nic,2014,-1955800000
nic,2015,-2285000000
nic,2016,-2105000000
nic,2017,-1842500000
nic,2018,-1193200000
nic,2019,-537400000
nic,2020,-599100000
nld,1967,-230662983.25847
nld,1968,-48618784.4952
nld,1969,-118232044.11332
nld,1970,-607458563.09626
nld,1971,-173371323.24126
nld,1972,1224726668.50476
nld,1973,1967203766.10726
nld,1974,1948601494.1714
nld,1975,2753931343.41555
nld,1976,2947061398.3436
nld,1977,1121659412.94847
nld,1978,-300100593.64158
nld,1979,-1179679315.50973
nld,1980,-1242299860.15266
nld,1981,4898959477.02496
nld,1982,5950541291.1439
nld,1983,4955136562.94529
nld,1984,6087711284.58819
nld,1985,5552501779.50105
nld,1986,6196346710.2421
nld,1987,4912179103.2831
nld,1988,7884579351.72369
nld,1989,9156455713.65619
nld,1990,11651837124.0768
nld,1991,11164705703.9736
nld,1992,12131219674.5209
nld,1993,16823204426.8414
nld,1994,18904843755.3179
nld,1995,24959272264.5563
nld,1996,24725662497.1638
nld,1997,24212561640.1341
nld,1998,22905671858.9222
nld,1999,18508860810.1832
nld,2000,15778115213.4381
nld,2001,16726905203.5082
nld,2002,17519826436.9652
nld,2003,35877924001.4592
nld,2004,47230882636.9048
nld,2005,54406673619.5453
nld,2006,58269291778.9916
nld,2007,71340502767.4054
nld,2008,77902570954.0231
nld,2009,64578703317.7182
nld,2010,70300590055.5555
nld,2011,76217807726.9006
nld,2012,79734468582.07829
nld,2013,92791020892.89101
nld,2014,95411541565.2547
nld,2015,57713123634.0482
nld,2016,79957067138.713
nld,2017,89577911347.83389
nld,2018,96359824239.1577
nld,2019,89245539600.67651
nld,2020,95324991991.3871
nld_curacao,2011,-820709497.2067
nld_curacao,2012,-784460335.19553
nld_curacao,2013,-629603351.95531
nld_curacao,2014,-417692737.43017
nld_curacao,2015,-475363128.49162
nld_curacao,2016,-525916201.11732
nld_curacao,2017,-666661827.60894
nld_curacao,2018,-810450712.13408
nld_curacao,2019,-555852156.08939
nld_curacao,2020,-696841303.2905
nor,1975,-1969407761.45296
nor,1976,-3009940455.23133
nor,1977,-3862478422.53432
nor,1978,-366563417.24604
nor,1979,1223078080.41077
nor,1980,3515592933.68057
nor,1981,4503893000.25622
nor,1982,3165258943.22616
nor,1983,4311090644.21092
nor,1984,5003602946.21346
nor,1985,4660314582.47557
nor,1986,-2546163379.94765
nor,1987,-1828461215.05061
nor,1988,-744602222.37744
nor,1989,3917261769.8832
nor,1990,8159139204.84734
nor,1991,9299241347.84691
nor,1992,8735536683.62477
nor,1993,7652947771.95462
nor,1994,7677912720.3846
nor,1995,9210227896.01718
nor,1996,14356162492.365
nor,1997,13122944788.5603
nor,1998,2783429000.89016
nor,1999,11628207141.6671
nor,2000,28634752065.679
nor,2001,28959148662.0592
nor,2002,25807116182.9403
nor,2003,29256428733.6305
nor,2004,35088038657.459
nor,2005,49346598608.4508
nor,2006,58412736961.284
nor,2007,54051258701.4966
nor,2008,79770502729.38969
nor,2009,47009824745.4402
nor,2010,50460931970.1619
nor,2011,66947329884.0392
nor,2012,66093927278.151
nor,2013,55985337267.57089
nor,2014,44434579076.597
nor,2015,21863652370.9184
nor,2016,6036031881.3482
nor,2017,13910083578.2813
nor,2018,25065483853.8871
nor,2019,6069346162.03298
nor,2020,-2914052241.71568
npl,1976,-33456000
npl,1977,-58336000
npl,1978,-89109770.66924
npl,1979,-103833333.33333
npl,1980,-158575000
npl,1981,-156623104.85914
npl,1982,-243663042.87117
npl,1983,-283755031.31208
npl,1984,-213188648.20894
npl,1985,-241093448.53973
npl,1986,-230980405.39521
npl,1987,-263732941.16298
npl,1988,-398104727.45947
npl,1989,-351579349.43029
npl,1990,-411698818.24616
npl,1991,-426448125.81641
npl,1992,-327003208.16261
npl,1993,-380155657.87443
npl,1994,-507621826.8531
npl,1995,-595206851.45109
npl,1996,-591287366.95273
npl,1997,-636952088.5008
npl,1998,-388087351.05789
npl,1999,-439226109.19553
npl,2000,-507977830.28391
npl,2001,-566643510.63246
npl,2002,-724926798.69271
npl,2003,-856816709.24745
npl,2004,-1059082837.07082
npl,2005,-1427964920.10683
npl,2006,-1699390031.90572
npl,2007,-2218897887.12394
npl,2008,-2660852936.14279
npl,2009,-3559207097.92041
npl,2010,-4307317702.01938
npl,2011,-4584800479.47336
npl,2012,-4916709707.98264
npl,2013,-5334668304.9901
npl,2014,-6366746592.60822
npl,2015,-5467903518.93931
npl,2016,-7898498022.05001
npl,2017,-9393295182.66726
npl,2018,-11960657626.2818
npl,2019,-11110082471.6713
npl,2020,-8923098091.38993
npl,2021,-14462456378.5894
nru,2008,6071681.50475
nru,2009,9862327.2536
nru,2010,2382349.37032
nru,2011,-3675692.9474
nru,2012,16365843.97889
nru,2013,13438018.47464
nru,2014,-14186698.57341
nru,2015,-57537263.67603
nru,2016,-43515670.79333
nru,2017,-51687574.7331
nru,2018,-63694776.69463
nzl,2000,1247429412.58552
nzl,2001,2251953917.35523
nzl,2002,1662375166.8192
nzl,2003,1644416393.45152
nzl,2004,615723703.54828
nzl,2005,-1283142380.03224
nzl,2006,-757517796.21408
nzl,2007,-260339711.14627
nzl,2008,-803586697.80374
nzl,2009,2442286807.39943
nzl,2010,3322195064.16294
nzl,2011,3303885888.3145
nzl,2012,786409618.31334
nzl,2013,1907413775.84307
nzl,2014,2279985712.47156
nzl,2015,1781157735.83877
nzl,2016,1562573395.98136
nzl,2017,2147860807.06801
nzl,2018,-100222219.76448
nzl,2019,135687976.55063
nzl,2020,2453101864.63923
omn,1974,557035322.97926
omn,1975,353503185.73684
omn,1976,418934569.82899
omn,1977,389693110.56657
omn,1978,255645628.99724
omn,1979,767226406.39035
omn,1980,1459177769.13485
omn,1981,1787782286.58883
omn,1982,1151129128.98416
omn,1983,1222061381.65044
omn,1984,1123343395.56036
omn,1985,1244951432.41796
omn,1986,-123042473.86929
omn,1987,1568270481.14434
omn,1988,725617685.30559
omn,1989,1330559167.75033
omn,1990,2234590377.11313
omn,1991,859817945.38362
omn,1992,1009102730.81925
omn,1993,442132639.79194
omn,1994,962028608.58257
omn,1995,1042912873.86216
omn,1996,2051099973.3277
omn,1997,1725199977.56567
omn,1998,-1195999992.22367
omn,1999,1637799989.3511
omn,2000,5418301300.39012
omn,2001,4472821846.55397
omn,2002,4262938881.6645
omn,2003,3666059817.94538
omn,2004,3092171651.49545
omn,2005,8456592977.89337
omn,2006,9119791937.58127
omn,2007,6936280884.26528
omn,2008,12959947984.3953
omn,2009,7736517555.26658
omn,2010,14169050715.2146
omn,2011,20177096022.35189
omn,2012,20411014954.2264
omn,2013,17543428491.2517
omn,2014,18792792171.6091
omn,2015,2299168049.39087
omn,2016,-126009437.93347
omn,2017,1874361673.21022
omn,2018,10946371276.5672
omn,2019,11015417064.6562
omn,2020,5504460851.33288
pak,1976,-1194108122.90638
pak,1977,-1555202522.13272
pak,1978,-2050058140.6339
pak,1979,-2596977116.86762
pak,1980,-3114972005.46645
pak,1981,-3212400511.16292
pak,1982,-3567110226.09934
pak,1983,-2945073495.22311
pak,1984,-4069213618.91024
pak,1985,-3581025369.277
pak,1986,-3164346564.13773
pak,1987,-2642944410.6176
pak,1988,-3341475595.97599
pak,1989,-3107290399.88654
pak,1990,-3370640500.03573
pak,1991,-3055722371.75394
pak,1992,-3927387399.8867
pak,1993,-3652292822.60561
pak,1994,-3015303684.81132
pak,1995,-3971692894.9253
pak,1996,-5099044353.86069
pak,1997,-3432555601.27032
pak,1998,-2841000000
pak,1999,-2620000000
pak,2000,-2029000000
pak,2001,-1481000000
pak,2002,-408000000
pak,2003,-435000000
pak,2004,-5979990000
pak,2005,-10170200000
pak,2006,-14558000000
pak,2007,-15640000000
pak,2008,-22456500000
pak,2009,-12838430000
pak,2010,-11960000000
pak,2011,-15718000000
pak,2012,-17528000000
pak,2013,-19124000000
pak,2014,-20547000000
pak,2015,-20018000000
pak,2016,-25036898000
pak,2017,-35006621000
pak,2018,-37647987000
pak,2019,-27305928000
pak,2020,-23778989000
pak,2021,-40825015000
pan,1977,-193200000
pan,1978,-272700000
pan,1979,-360700000
pan,1980,27800000
pan,1981,-79300000
pan,1982,59400000
pan,1983,203500000
pan,1984,-19500000
pan,1985,85600000
pan,1986,183500000
pan,1987,250500000
pan,1988,701000000
pan,1989,282200000
pan,1990,245200000
pan,1991,-31100000
pan,1992,-67200000
pan,1993,-13200000
pan,1994,89300000
pan,1995,-157300000
pan,1996,-86100000
pan,1997,-257700000
pan,1998,-657300000
pan,1999,-638800000
pan,2000,-289300000
pan,2001,193700000
pan,2002,-67000000
pan,2003,37800000
pan,2004,-199900000
pan,2005,-138900000
pan,2006,558220000
pan,2007,-918800000
pan,2008,-1666100000
pan,2009,1109500000
pan,2010,-939300000
pan,2011,-2779300000
pan,2012,-1080600000
pan,2013,-1232300000
pan,2014,-2445300000
pan,2015,-1291500000
pan,2016,-266461140
pan,2017,191735791.32
pan,2018,-355139402.11
pan,2019,1023181965.96
pan,2020,2782130988.5885
per,1977,-555900000
per,1978,329600000
per,1979,1573400000
per,1980,660900000
per,1981,-870000000
per,1982,-742000000
per,1983,39000000
per,1984,786100000
per,1985,980000000
per,1986,-404830000
per,1987,-871030000
per,1988,-466460000
per,1989,938950000
per,1990,33000000
per,1991,-601000000
per,1992,-914000000
per,1993,-1325680013.26817
per,1994,-1545353969.61764
per,1995,-2974720139.62358
per,1996,-2657415719.84149
per,1997,-2497351338.65112
per,1998,-3119051660.32489
per,1999,-1210622572.45865
per,2000,-1137511352.2888
per,2001,-1141491426.63123
per,2002,-672677239.07122
per,2003,-14064416.87927
per,2004,2272560658.88202
per,2005,4451808955.2933
per,2006,8248862336.18373
per,2007,7311512853.91071
per,2008,513685474.97138
per,2009,4774834390.18401
per,2010,4634780343.50514
per,2011,6980047573.27672
per,2012,3761990733.19176
per,2013,-1652924397.33378
per,2014,-3550770934.08149
per,2015,-4972798070.79685
per,2016,-48644390.4648
per,2017,5265636411.44026
per,2018,4100277257.10732
per,2019,3681610905.22938
per,2020,3894287443.47332
phl,1977,-887000000
phl,1978,-1294000000
phl,1979,-1645000000
phl,1980,-1931000000
phl,1981,-2065000000
phl,1982,-2665000000
phl,1983,-2407000000
phl,1984,-231000000
phl,1985,886000000
phl,1986,1814000000
phl,1987,173000000
phl,1988,20000000
phl,1989,-937000000
phl,1990,-2537000000
phl,1991,-1361000000
phl,1992,-2261000000
phl,1993,-4639000000
phl,1994,-5736000000
phl,1995,-6522000000
phl,1996,-7824000000
phl,1997,-10112000000
phl,1998,-2658000000
phl,1999,-7597000000
phl,2000,-7841000000
phl,2001,-8553000000
phl,2002,-7532000000
phl,2003,-7814000000
phl,2004,-7461000000
phl,2005,-9998077081.79394
phl,2006,-6982402744.99672
phl,2007,-8008136327.32213
phl,2008,-16675078813.8032
phl,2009,-8962220914.475
phl,2010,-11094114051.3837
phl,2011,-13866049881.2956
phl,2012,-12747420148.0934
phl,2013,-10647205110.6591
phl,2014,-12753927160.9377
phl,2015,-17854385029.8626
phl,2016,-28505668860.9328
phl,2017,-31521653139.6326
phl,2018,-39364380325.43169
phl,2019,-36272180841.4456
phl,2020,-19908904994.2508
phl,2021,-39607609317.7122
plw,2005,-56296785.48007
plw,2006,-68414548.76498
plw,2007,-56762301.36894
plw,2008,-60952810.64712
plw,2009,-37925189.73027
plw,2010,-50050735.51997
plw,2011,-49343341.87752
plw,2012,-52426105.13738
plw,2013,-50262020.91208
plw,2014,-63443837.88604
