geo,time,se_ter_enrr
mrt,2006,3.30442
mrt,2007,3.72652
mrt,2008,3.79829
mrt,2009,3.85328
mrt,2010,4.36241
mrt,2011,4.73604
mrt,2012,5.13162
mrt,2013,5.41294
mrt,2015,5.61214
mrt,2016,5.35248
mrt,2017,4.99912
mrt,2018,5.00209
mrt,2019,5.76325
mrt,2020,5.87462
mus,1970,2.56517
mus,1971,1.70682
mus,1972,1.57683
mus,1973,1.60938
mus,1974,1.53766
mus,1975,1.25421
mus,1976,1.58693
mus,1977,1.65748
mus,1978,1.45148
mus,1979,1.22471
mus,1980,1.02844
mus,1981,0.89089
mus,1982,0.89884
mus,1983,0.669
mus,1984,0.74283
mus,1985,1.06529
mus,1986,0.9936
mus,1987,1.40669
mus,1988,1.85558
mus,1989,1.90035
mus,1990,3.04114
mus,1991,3.53858
mus,1993,5.33847
mus,1994,4.98082
mus,1995,5.62136
mus,1996,6.57222
mus,1997,6.67701
mus,1999,9.97007
mus,2000,11.03138
mus,2001,17.10525
mus,2002,15.84567
mus,2003,16.55584
mus,2004,17.82486
mus,2005,21.35362
mus,2006,23.59894
mus,2007,24.63669
mus,2008,27.31846
mus,2009,32.16448
mus,2010,33.69148
mus,2011,35.39315
mus,2012,38.90374
mus,2013,40.04368
mus,2014,39.12631
mus,2015,37.41528
mus,2016,38.84853
mus,2017,40.59604
mus,2018,41.59998
mus,2019,44.39153
mus,2020,44.26019
mwi,1973,0.44601
mwi,1974,0.46003
mwi,1975,0.46845
mwi,1976,0.41209
mwi,1977,0.42089
mwi,1978,0.39198
mwi,1979,0.42277
mwi,1980,0.47304
mwi,1981,0.46851
mwi,1982,0.47123
mwi,1983,0.46386
mwi,1984,0.46857
mwi,1985,0.47442
mwi,1986,0.46689
mwi,1987,0.47252
mwi,1988,0.45248
mwi,1989,0.46693
mwi,1990,0.54756
mwi,1991,0.55906
mwi,1992,0.56042
mwi,1993,0.56488
mwi,1994,0.59278
mwi,1995,0.58877
mwi,1996,0.60297
mwi,1999,0.32069
mwi,2000,0.35198
mwi,2001,0.39575
mwi,2002,0.42576
mwi,2003,0.43566
mwi,2004,0.51211
mwi,2005,0.49434
mwi,2006,0.51147
mwi,2007,0.50176
mwi,2010,0.71592
mwi,2011,0.82388
mwi,2012,0.84808
mwi,2014,0.8384
mwi,2015,0.81866
mys,1979,3.8231
mys,1980,3.99104
mys,1982,4.33362
mys,1983,4.31898
mys,1984,4.81376
mys,1985,5.72239
mys,1986,6.73037
mys,1987,7.35172
mys,1988,7.3808
mys,1989,6.60439
mys,1990,7.1771
mys,1991,7.88395
mys,1992,8.91354
mys,1993,9.2152
mys,1994,10.14395
mys,1995,10.97444
mys,1998,21.64358
mys,1999,22.61525
mys,2000,25.61568
mys,2001,24.99672
mys,2002,27.44325
mys,2003,30.60673
mys,2004,30.03449
mys,2005,27.91879
mys,2006,28.40821
mys,2007,30.00508
mys,2008,33.43948
mys,2009,35.49468
mys,2010,37.02888
mys,2011,36.14812
mys,2012,37.61231
mys,2013,39.07458
mys,2014,39.50857
mys,2015,45.59271
mys,2016,46.7621
mys,2017,43.71518
mys,2018,45.12539
mys,2019,43.06161
nam,1991,2.86352
nam,1994,6.0218
nam,1995,6.85467
nam,1997,5.16945
nam,1998,6.37299
nam,2001,7.1889
nam,2002,5.86409
nam,2003,6.16124
nam,2005,6.78222
nam,2006,6.44554
nam,2008,9.20071
nam,2014,19.70396
nam,2015,20.59755
nam,2016,22.05948
nam,2017,22.88816
nam,2018,24.1016
ner,1971,0
ner,1972,0
ner,1973,0.05414
ner,1974,0.0692
ner,1975,0.08668
ner,1976,0.12891
ner,1977,0.17541
ner,1978,0.17593
ner,1979,0.21032
ner,1980,0.21466
ner,1981,0.32976
ner,1982,0.41395
ner,1983,0.45421
ner,1984,0.50132
ner,1985,0.55831
ner,1987,0.57764
ner,1989,0.60612
ner,1990,0.71448
ner,1992,0.69988
ner,2003,0.91067
ner,2004,0.87438
ner,2005,1.04774
ner,2006,1.06023
ner,2007,0.99287
ner,2008,1.12545
ner,2009,1.34373
ner,2010,1.37264
ner,2011,1.40481
ner,2012,1.59319
ner,2013,2.16081
ner,2014,2.56986
ner,2015,3.29967
ner,2016,3.50642
ner,2017,3.7329
ner,2018,4.41435
ner,2019,4.22824
ner,2020,4.37344
nga,1975,0.74089
nga,1976,0.81938
nga,1977,1.04236
nga,1978,1.16917
nga,1979,1.61157
nga,1980,1.84184
nga,1981,2.32681
nga,1982,2.68103
nga,1983,2.87149
nga,1984,3.01674
nga,1985,3.41472
nga,1986,3.57325
nga,1987,3.50603
nga,1988,3.88089
nga,1989,4.15062
nga,1999,6.12489
nga,2003,9.71426
nga,2004,9.93078
nga,2005,10.49106
nga,2010,9.572
nga,2011,10.17443
nic,1970,4.4751
nic,1971,4.09108
nic,1972,5.04282
nic,1973,4.31766
nic,1974,4.70056
nic,1975,6.29225
nic,1976,7.03671
nic,1977,6.90901
nic,1979,8.42885
nic,1980,10.72514
nic,1982,9.70209
nic,1983,10.36418
nic,1984,9.09461
nic,1985,8.16796
nic,1986,7.41934
nic,1987,7.30321
nic,1990,7.68654
nic,1991,7.59753
nic,1992,8.31708
nic,1995,10.70315
nic,1997,10.80005
nic,2002,17.42374
nld,1971,19.66793
nld,1972,21.50315
nld,1975,23.49459
nld,1976,25.40934
nld,1977,26.53084
nld,1978,27.41101
nld,1979,27.69886
nld,1980,29.08554
nld,1981,29.40937
nld,1982,29.92519
nld,1983,30.19756
nld,1984,30.40038
nld,1985,30.7391
nld,1986,31.86729
nld,1987,31.49633
nld,1988,32.75303
nld,1989,33.30199
nld,1990,35.63979
nld,1991,39.95633
nld,1992,42.30894
nld,1993,44.75622
nld,1994,48.56886
nld,1995,47.4652
nld,1996,48.11751
nld,1997,47.41347
nld,1998,47.94746
nld,1999,49.80249
nld,2000,52.28482
nld,2001,54.19206
nld,2002,55.19102
nld,2003,55.74325
nld,2004,56.97796
nld,2005,58.68984
nld,2006,59.65945
nld,2007,59.94198
nld,2008,60.33618
nld,2009,61.16703
nld,2010,63.71602
nld,2011,75.87855
nld,2012,76.60667
nld,2015,80.56992
nld,2016,80.36484
nld,2017,84.98045
nld,2018,87.09785
nld_curacao,2013,21.42857
nor,1971,15.7871
nor,1972,17.03086
nor,1973,18.69786
nor,1974,20.92946
nor,1975,21.36065
nor,1976,22.11006
nor,1977,24.20633
nor,1978,23.88617
nor,1979,24.57372
nor,1980,25.31621
nor,1981,25.47362
nor,1982,26.48684
nor,1983,28.36904
nor,1984,29.16456
nor,1985,29.80122
nor,1986,29.62126
nor,1987,32.04463
nor,1988,32.28548
nor,1989,34.24551
nor,1990,38.36011
nor,1991,42.31847
nor,1992,45.98641
nor,1993,50.171
nor,1994,54.1237
nor,1995,54.14796
nor,1996,58.0536
nor,1997,61.50027
nor,1998,62.80467
nor,1999,66.36249
nor,2000,69.27863
nor,2001,70.22314
nor,2002,73.32669
nor,2003,79.06718
nor,2004,79.22767
nor,2005,78.52335
nor,2006,77.67086
nor,2007,75.48997
nor,2008,72.59347
nor,2009,73.17962
nor,2010,73.49386
nor,2011,73.66792
nor,2012,73.57134
nor,2013,76.50003
nor,2014,77.5435
nor,2015,77.95894
nor,2016,80.54654
nor,2017,81.99235
nor,2018,83.01726
nor,2019,83.23069
npl,1981,3.47744
npl,1982,3.46796
npl,1983,3.14952
npl,1984,3.54592
npl,1985,3.38991
npl,1986,4.76156
npl,1987,4.95113
npl,1988,5.53166
npl,1989,5.78907
npl,1990,5.17165
npl,1991,5.89813
npl,1992,5.36399
npl,1993,5.12466
npl,1994,4.74376
npl,1995,4.32793
npl,1996,4.76175
npl,2000,4.18816
npl,2001,4.49652
npl,2002,5.18374
npl,2003,5.23616
npl,2004,6.14098
npl,2005,7.73622
npl,2006,8.21843
npl,2007,10.13185
npl,2008,11.14513
npl,2009,11.15701
npl,2010,14.3399
npl,2011,14.45016
npl,2013,17.11177
npl,2014,15.99375
npl,2015,14.96646
npl,2016,11.62351
npl,2017,11.59123
npl,2018,12.41086
npl,2019,13.32683
npl,2020,13.45774
nzl,1970,16.301
nzl,1971,16.91296
nzl,1972,24.68466
nzl,1973,25.03605
nzl,1974,25.21107
nzl,1975,24.4003
nzl,1976,24.95192
nzl,1977,25.05049
nzl,1978,26.60358
nzl,1979,26.29077
nzl,1980,26.67449
nzl,1981,27.48802
nzl,1982,27.81466
nzl,1983,28.43275
nzl,1984,32.16438
nzl,1985,32.2518
nzl,1986,34.93009
nzl,1987,36.49743
nzl,1988,40.08544
nzl,1989,42.80607
nzl,1990,39.33843
nzl,1991,44.52254
nzl,1992,50.48355
nzl,1993,56.47028
nzl,1994,59.3562
nzl,1995,58.25991
nzl,1996,59.26177
nzl,2013,77.26279
nzl,2014,77.9813
nzl,2015,80.56338
nzl,2016,81.77039
nzl,2017,82.03322
nzl,2018,82.98303
nzl,2019,80.30255
omn,1977,0.02387
omn,1978,0.02382
omn,1979,0.01413
omn,1980,0.01569
omn,1981,0.01813
omn,1982,0.0134
omn,1983,0.0266
omn,1984,0.08054
omn,1985,0.31598
omn,1986,0.82624
omn,1987,1.70319
omn,1988,2.53516
omn,1989,3.26414
omn,1990,4.12444
omn,1991,4.47327
omn,1992,5.07578
omn,1993,5.16761
omn,1994,5.41529
omn,1995,6.34874
omn,1996,6.06734
omn,1997,6.63626
omn,1998,7.74231
omn,2003,14.79722
omn,2004,16.33283
omn,2005,18.4912
omn,2006,20.57592
omn,2007,20.61129
omn,2008,19.88721
omn,2009,22.955
omn,2010,23.34455
omn,2011,27.00323
omn,2013,29.93654
omn,2014,34.55519
omn,2015,39.23264
omn,2016,44.05449
omn,2017,38.12801
omn,2018,38.03621
omn,2019,40.44564
omn,2020,45.48008
pak,1971,2.32835
pak,1972,2.08378
pak,1973,2.09494
pak,1974,2.09754
pak,1975,2.05955
pak,1976,2.17881
pak,1977,2.15533
pak,1978,2.28148
pak,1979,2.25228
pak,1980,2.19865
pak,1986,2.99351
pak,1987,2.95965
pak,1988,3.35135
pak,1990,3.08107
pak,1992,2.13738
pak,2003,2.70068
pak,2004,3.39002
pak,2005,4.92342
pak,2006,4.98642
pak,2007,5.61532
pak,2008,5.55547
pak,2009,6.79886
pak,2011,8.29514
pak,2012,9.39551
pak,2013,9.73073
pak,2014,9.65985
pak,2015,9.2259
pak,2016,9.03274
pak,2017,9.34892
pak,2018,8.95842
pak,2019,12.22064
pan,1970,6.33847
pan,1971,10.31759
pan,1972,12.08084
pan,1973,13.85055
pan,1974,14.94644
pan,1975,15.59947
pan,1976,17.47475
pan,1977,19.2442
pan,1978,18.38786
pan,1979,19.21512
pan,1980,20.29562
pan,1981,20.69452
pan,1982,21.36082
pan,1983,20.56697
pan,1984,23.49554
pan,1985,24.29427
pan,1986,26.6966
pan,1987,23.3874
pan,1988,21.25156
pan,1989,20.44596
pan,1990,20.9899
pan,1991,22.64974
pan,1992,24.21218
pan,1993,25.91397
pan,1994,25.55471
pan,1995,27.94626
pan,1996,29.17263
pan,1998,36.30793
pan,1999,38.22571
pan,2000,41.33281
pan,2001,40.81828
pan,2002,40.39772
pan,2003,44.25814
pan,2004,43.32768
pan,2005,42.09386
pan,2006,43.11625
pan,2007,43.25216
pan,2008,43.38065
pan,2009,43.31845
pan,2010,44.25147
pan,2011,42.17169
pan,2012,43.93133
pan,2014,44.53679
pan,2015,47.26563
pan,2016,47.79936
per,1970,9.83366
per,1971,9.67995
per,1972,10.00195
per,1973,11.17708
per,1974,12.1496
per,1975,12.74049
per,1976,12.81269
per,1977,14.30231
per,1979,15.66111
per,1980,17.0032
per,1981,19.55835
per,1982,19.89202
per,1983,20.54191
per,1984,21.2238
per,1985,22.05399
per,1986,25.39534
per,1987,26.54909
per,1988,28.18035
per,1989,29.40515
per,1990,29.73343
per,1991,31.36665
per,1992,31.02365
per,1993,27.81451
per,1994,26.74979
per,1995,27.23618
per,1996,25.85564
per,1997,25.85392
per,1999,38.56591
per,2000,33.81598
per,2001,30.26017
per,2002,30.57906
per,2003,30.64171
per,2004,32.49504
per,2005,32.76182
per,2006,34.21627
per,2016,71.13299
per,2017,70.73786
phl,1971,17.64069
phl,1972,17.54123
phl,1973,17.18428
phl,1974,17.2418
phl,1975,16.41315
phl,1976,17.12724
phl,1977,17.77721
phl,1978,20.70437
phl,1979,23.54442
phl,1980,24.03439
phl,1981,25.25946
phl,1982,25.7853
phl,1983,26.59268
phl,1984,29.0076
phl,1985,27.76209
phl,1986,24.64905
phl,1987,23.37996
phl,1988,24.65324
phl,1989,26.13596
phl,1990,24.58991
phl,1991,27.16079
phl,1992,25.82491
phl,1995,27.31664
phl,1996,28.81275
phl,1998,27.49579
phl,1999,28.75519
phl,2001,30.35053
phl,2002,30.17904
phl,2003,29.07218
phl,2004,28.36049
phl,2005,27.51806
phl,2006,27.84253
phl,2008,29.15916
phl,2009,28.48962
phl,2010,29.56384
phl,2011,30.79601
phl,2012,31.20648
phl,2013,33.52278
phl,2014,35.62689
phl,2017,35.47546
plw,2000,44.51902
plw,2001,37.64706
plw,2002,38.53503
plw,2013,54.68948
png,1972,1.96903
png,1973,1.97864
png,1980,1.50903
png,1983,1.34385
png,1984,1.63698
png,1985,1.33232
png,1986,1.63833
png,1995,2.81128
png,1996,3.11419
png,1998,1.80663
png,1999,1.77822
pol,1971,13.32182
pol,1972,12.80279
pol,1973,13.32549
pol,1974,14.51106
pol,1975,15.36118
pol,1976,16.61826
pol,1977,17.45753
pol,1978,17.5496
pol,1979,17.69423
pol,1980,17.51973
pol,1981,17.43864
pol,1982,16.93043
pol,1983,16.34049
pol,1984,16.62362
pol,1985,16.767
pol,1986,17.35349
pol,1987,17.66674
pol,1988,18.26357
pol,1989,19.75027
pol,1990,20.16751
pol,1991,21.46504
pol,1992,21.19409
pol,1993,23.591
pol,1994,27.33776
pol,1995,31.17898
pol,1996,35.3491
pol,1997,39.88995
pol,1998,39.20111
pol,1999,44.96652
pol,2000,49.67465
pol,2001,54.76167
pol,2002,57.85644
pol,2003,59.4831
pol,2004,61.05694
pol,2005,63.59458
pol,2006,65.36472
pol,2007,67.212
pol,2008,70.22705
pol,2009,72.31267
pol,2010,74.75525
pol,2011,74.65851
pol,2012,73.96146
pol,2013,71.8564
pol,2014,68.44717
pol,2015,66.94615
pol,2016,67.00455
pol,2017,67.82744
pol,2018,68.6201
pol,2019,69.18403
pri,2007,74.36016
pri,2008,80.7396
pri,2009,84.21786
pri,2010,89.49805
pri,2011,89.70349
pri,2012,91.47123
pri,2013,92.06811
pri,2014,93.16352
pri,2015,96.06783
pri,2016,97.49925
prk,2009,30.87792
prk,2011,30.34524
prk,2015,28.10542
prk,2018,26.835
prt,1971,7.22414
prt,1972,7.58801
prt,1973,7.72735
prt,1974,8.25649
prt,1975,8.79341
prt,1976,10.67795
prt,1977,12.67178
prt,1978,11.10227
prt,1979,11.75737
prt,1980,11.40757
prt,1981,11.57723
prt,1982,11.71456
prt,1983,12.11852
prt,1984,12.37471
prt,1985,13.86693
prt,1986,12.8681
prt,1987,16.29124
prt,1990,19.96527
prt,1991,23.34928
prt,1992,23.56419
prt,1993,30.13883
prt,1994,33.43308
prt,1995,36.28978
prt,1996,38.72824
prt,1998,43.62882
prt,1999,44.91659
prt,2000,47.86975
prt,2001,50.6373
prt,2002,52.91068
prt,2003,54.84885
prt,2004,55.65271
prt,2005,55.43176
prt,2006,55.39792
prt,2007,57.79474
prt,2008,61.6109
prt,2009,62.64161
prt,2010,65.60205
prt,2011,68.42896
prt,2012,68.51029
prt,2013,66.13674
prt,2014,65.50357
prt,2015,61.75633
prt,2016,63.25565
prt,2017,63.93581
prt,2018,65.66266
prt,2019,67.9307
pry,1970,3.72301
pry,1971,4.44261
pry,1972,4.5301
pry,1973,4.83012
pry,1974,5.34956
pry,1975,6.79009
pry,1980,8.85106
pry,1981,9.19103
pry,1982,9.02092
pry,1983,10.27608
pry,1984,9.6925
pry,1985,9.10644
pry,1986,8.76668
pry,1987,8.25361
pry,1988,8.13303
pry,1989,7.99954
pry,1990,8.34742
pry,1993,10.55876
pry,1995,9.35456
pry,1996,9.36046
pry,1999,13.12517
pry,2000,15.88857
pry,2001,17.84747
pry,2002,26.17759
pry,2003,24.86856
pry,2004,25.07529
pry,2005,25.65633
pry,2007,28.71703
pry,2008,34.06596
pry,2009,36.67165
pry,2010,34.63021
pse,1996,16.36254
pse,1997,18.93648
pse,1998,20.6692
pse,1999,23.13338
pse,2000,23.94527
pse,2001,26.27196
pse,2002,28.29327
pse,2003,32.54892
pse,2004,37.08927
pse,2005,40.92437
pse,2006,43.13552
pse,2007,46.90746
pse,2008,48.09934
pse,2009,46.46342
pse,2010,47.8347
pse,2011,49.72162
pse,2012,48.46722
pse,2013,45.85154
pse,2014,44.76012
pse,2015,45.28426
pse,2016,43.92476
pse,2017,43.67197
pse,2018,44.25381
pse,2019,43.23548
pse,2020,43.09767
qat,1971,0
qat,1976,4.39641
qat,1977,4.77791
qat,1980,9.13891
qat,1981,9.80723
qat,1982,11.6069
qat,1983,14.51187
qat,1984,15.06084
qat,1985,16.7844
qat,1986,18.52468
qat,1987,17.95098
qat,1988,17.64395
qat,1989,18.83214
qat,1990,20.18913
qat,1991,20.02285
qat,1992,18.8812
qat,1993,20.19689
qat,1994,20.14856
qat,1995,21.68554
qat,1996,24.08
qat,1997,24.99042
qat,1998,25.11255
qat,1999,25.1665
qat,2001,20.04621
qat,2002,16.91105
qat,2003,15.46824
qat,2004,17.46136
qat,2005,17.41605
qat,2006,17.33663
qat,2007,11.93332
qat,2008,10.33676
qat,2009,9.31458
qat,2010,9.36097
qat,2011,11.07193
qat,2012,10.92301
qat,2013,11.99355
qat,2014,13.58044
qat,2015,14.70129
qat,2016,15.64276
qat,2017,16.62733
qat,2018,17.86992
qat,2019,18.949
qat,2020,20.79294
rou,1971,9.12342
rou,1972,8.5903
rou,1973,8.03133
rou,1974,7.7608
rou,1975,8.0723
rou,1976,8.60529
rou,1977,9.07515
rou,1978,9.51381
rou,1979,10.14638
rou,1980,10.60085
rou,1981,11.11655
rou,1982,11.80934
rou,1983,12.06487
rou,1984,12.19513
rou,1985,11.73576
rou,1986,10.89379
rou,1987,9.90951
rou,1988,9.04007
rou,1989,8.5269
rou,1990,8.40791
rou,1991,9.62208
rou,1992,10.81906
rou,1993,12.06942
rou,1994,13.02357
rou,1995,13.38848
rou,1996,17.65962
rou,1997,18.55712
rou,1998,18.78962
rou,1999,21.29227
rou,2000,23.92626
rou,2001,28.74301
rou,2002,32.82408
rou,2003,38.13055
rou,2004,42.21372
rou,2005,46.38265
rou,2006,52.47506
rou,2007,58.27953
rou,2008,65.79338
rou,2009,68.59246
rou,2010,63.99544
rou,2011,58.18541
rou,2012,49.71394
rou,2013,46.84502
rou,2014,47.1371
rou,2015,46.72669
rou,2016,48.24061
rou,2017,49.38187
rou,2018,51.01254
rou,2019,51.35382
rus,1970,45.59833
rus,1971,45.2652
rus,1972,44.67222
rus,1973,44.17548
rus,1974,43.74091
rus,1975,43.54342
rus,1976,43.58883
rus,1977,43.90673
rus,1978,44.22899
rus,1979,44.61967
rus,1980,45.22387
rus,1981,46.05731
rus,1982,47.02893
rus,1983,48.28111
rus,1984,49.83006
rus,1985,52.01831
rus,1986,53.90524
rus,1987,55.68327
rus,1988,56.1703
rus,1989,55.81205
rus,1990,55.00194
rus,1991,52.45968
rus,1992,49.76087
rus,1993,46.39329
rus,1994,44.46411
rus,1995,43.1327
rus,1996,44.72155
rus,1997,46.24294
rus,1998,48.39941
rus,1999,51.88738
rus,2000,55.79958
rus,2001,61.5668
rus,2002,66.85832
rus,2003,70.67032
rus,2004,70.59244
rus,2005,72.56594
rus,2006,72.79667
rus,2007,74.02127
rus,2008,74.89586
rus,2009,75.32709
rus,2011,76.18489
rus,2012,75.90709
rus,2013,77.85032
rus,2014,78.4631
rus,2015,79.93813
rus,2016,80.63262
rus,2017,81.90931
rus,2018,84.58425
rus,2019,86.40015
rwa,1971,0.16265
rwa,1973,0.19622
rwa,1974,0.18607
rwa,1975,0.24753
rwa,1976,0.258
rwa,1977,0.25139
rwa,1978,0.24695
rwa,1979,0.25735
rwa,1980,0.26957
rwa,1981,0.26646
rwa,1984,0.34855
rwa,1985,0.37894
rwa,1986,0.39299
rwa,1987,0.38924
rwa,1988,0.41904
rwa,1989,0.47174
rwa,1990,0.59078
rwa,1999,0.85066
rwa,2000,1.31739
rwa,2001,1.70479
rwa,2002,1.98687
rwa,2003,2.40786
rwa,2004,2.85111
rwa,2005,3.02376
rwa,2006,3.90039
rwa,2007,4.06429
rwa,2008,4.37542
rwa,2009,5.27
rwa,2010,5.9299
rwa,2011,6.97881
rwa,2012,6.78595
rwa,2013,7.34873
rwa,2014,7.38608
rwa,2015,7.61135
rwa,2016,7.66732
rwa,2017,7.37393
rwa,2018,6.72572
rwa,2019,6.23539
sau,1971,1.60915
sau,1972,1.71738
sau,1973,1.96508
sau,1974,2.46272
sau,1975,3.12394
sau,1976,3.99111
sau,1977,4.66668
sau,1978,5.95268
sau,1979,6.11667
sau,1980,6.51361
sau,1981,7.34785
sau,1982,7.65124
sau,1983,8.24428
sau,1984,8.27839
sau,1985,9.23426
sau,1986,9.81014
sau,1987,9.27601
sau,1989,8.75006
sau,1990,9.54124
sau,1991,10.38492
sau,1992,11.35072
sau,1993,13.71639
sau,1994,14.51342
sau,1995,16.78047
sau,1996,17.57782
sau,1997,17.3228
sau,1998,17.50532
sau,1999,20.97185
sau,2000,22.32137
sau,2001,23.82769
sau,2002,23.47262
sau,2003,26.91347
sau,2004,28.70963
sau,2005,29.54273
sau,2006,30.33104
sau,2007,30.41106
sau,2008,30.80211
sau,2009,31.56049
sau,2010,36.62677
sau,2011,40.41565
sau,2012,46.67548
sau,2013,52.23613
sau,2014,58.29673
sau,2015,61.05635
sau,2016,67.33551
sau,2017,69.69832
sau,2018,68.03989
sau,2019,70.90088
sau,2020,70.63198
sdn,1999,6.52503
sdn,2000,6.74413
sdn,2001,8.39594
sdn,2002,9.53551
sdn,2003,8.91394
sdn,2004,10.84769
sdn,2005,12.21997
sdn,2006,13.8645
sdn,2007,13.67851
sdn,2008,15.21509
sdn,2009,15.58644
sdn,2010,15.91798
sdn,2011,15.51455
sdn,2012,15.72456
sdn,2013,17.67452
sdn,2014,16.90434
sdn,2015,16.91901
sen,1971,1.38652
sen,1972,1.49602
sen,1977,2.00328
sen,1978,2.08579
sen,1980,2.64473
sen,1981,2.84323
sen,1982,2.58049
sen,1983,2.69477
sen,1984,2.30049
sen,1985,2.35444
sen,1986,2.49728
sen,1992,3.22358
sen,1997,3.31096
sen,1999,3.43744
sen,2004,4.939
sen,2005,5.42219
sen,2006,5.58047
sen,2007,6.22203
sen,2008,7.83201
sen,2009,7.93813
sen,2010,7.59141
sen,2011,9.97259
sen,2012,10.0767
sen,2013,10.35393
sen,2014,10.71126
sen,2015,10.75214
sen,2016,10.9074
sen,2017,11.51301
sen,2018,12.76259
sen,2019,13.13594
sen,2020,14.03411
sgp,1970,6.48053
sgp,2016,83.94098
sgp,2017,84.79291
sgp,2018,88.88645
sgp,2019,91.08899
sle,1971,0.49267
sle,1972,0.53708
sle,1973,0.57683
sle,1974,0.61454
sle,1975,0.67457
sle,1976,0.65944
sle,1977,0.63133
sle,1978,0.61387
sle,1981,0.7663
sle,1984,0.64878
sle,1985,0.65406
sle,1986,1.73369
sle,1988,1.56599
sle,1989,1.4357
sle,1990,1.35626
sle,1991,1.24128
sle,2000,1.58066
sle,2001,2.01639
sle,2002,1.95878
slv,1970,2.85252
slv,1971,3.71207
slv,1973,5.5945
slv,1974,7.03909
slv,1975,7.41845
slv,1977,7.77114
slv,1978,7.96987
slv,1982,10.91092
slv,1983,13.12462
slv,1984,14.28665
slv,1985,15.70816
slv,1986,16.1976
slv,1988,16.35066
slv,1989,16.85763
slv,1990,16.03887
slv,1991,17.30743
slv,1993,18.56749
slv,1994,20.53786
slv,1995,21.92305
slv,1996,21.13323
slv,1998,21.91906
slv,1999,22.06705
slv,2000,21.40517
slv,2001,20.58089
slv,2002,21.30964
slv,2003,21.96148
slv,2004,22.64765
slv,2005,22.94933
slv,2006,23.19761
slv,2007,24.28711
slv,2008,25.1151
slv,2009,25.60744
slv,2010,26.11398
slv,2011,27.1871
slv,2012,28.02119
slv,2013,28.35208
slv,2014,27.86739
slv,2015,27.97005
slv,2016,27.91809
slv,2017,28.58629
slv,2018,29.37193
smr,2018,43.52179
smr,2019,49.67967
smr,2020,53.75
som,1971,0.30376
som,1972,0.2993
som,1975,0.46185
som,1976,0.56767
som,1987,2.46041
srb,2001,37.76188
srb,2002,35.66372
srb,2003,39.61336
srb,2004,40.9338
srb,2005,44.20525
srb,2006,46.81958
srb,2007,47.993
srb,2008,48.66538
srb,2009,49.84967
srb,2010,49.08272
srb,2011,51.59377
srb,2012,53.50003
srb,2013,56.38088
srb,2014,58.05497
srb,2015,58.28769
srb,2016,62.13697
srb,2017,66.48674
srb,2018,67.15866
srb,2019,67.78984
srb,2020,68.14311
ssd,2016,0.59255
ssd,2018,0.74982
stp,2009,3.9604
stp,2010,4.33233
stp,2011,3.85413
stp,2012,8.24916
stp,2014,9.72447
stp,2015,13.38452
stp,2016,18.10054
sur,1981,6.43642
sur,1982,6.91717
sur,1983,7.40768
sur,1984,7.27193
sur,1985,6.99841
sur,1986,6.62939
sur,1987,8.24427
sur,1988,8.95059
sur,1989,9.83466
sur,1990,10.58656
sur,2002,12.56146
svk,1993,15.8334
svk,1994,16.90001
svk,1995,18.55095
svk,1996,20.08966
svk,1997,21.82171
svk,1998,24.22185
svk,1999,25.92357
svk,2000,28.41184
svk,2001,30.06365
svk,2002,32.08026
svk,2003,33.88854
svk,2004,35.98146
svk,2005,40.35344
svk,2006,44.77801
svk,2007,50.18767
svk,2008,53.75125
svk,2009,56.04681
svk,2010,57.06673
svk,2011,56.24748
svk,2012,56.14001
svk,2013,54.36053
svk,2014,52.68478
svk,2015,50.70005
svk,2016,47.79592
svk,2017,46.63439
svk,2018,45.36723
svk,2019,46.42902
svn,1981,19.13506
svn,1982,18.02333
svn,1983,17.90526
svn,1984,18.63136
svn,1985,18.76771
svn,1986,20.01028
svn,1987,20.80899
svn,1988,20.68365
svn,1989,20.6594
svn,1990,22.77251
svn,1991,22.4341
svn,1992,26.06234
svn,1993,27.11602
svn,1994,29.42218
svn,1995,30.39881
svn,1996,33.52625
svn,1997,36.76768
svn,1998,45.8693
svn,1999,52.43987
svn,2000,55.21221
svn,2001,60.44275
svn,2002,66.28983
svn,2003,68.98807
svn,2004,72.36907
svn,2005,79.24755
svn,2006,82.57848
svn,2007,84.57386
svn,2008,85.51545
svn,2009,86.44243
svn,2010,89.15319
svn,2011,86.01755
svn,2012,87.01796
svn,2013,85.28806
svn,2014,82.23113
svn,2015,80.26099
svn,2016,77.84908
svn,2017,78.589
svn,2018,77.11312
svn,2019,77.88277
swe,1971,21.73186
swe,1972,22.47084
swe,1973,22.05703
swe,1974,22.67729
swe,1975,22.8883
swe,1976,29.51563
swe,1977,31.34081
swe,1978,34.7996
swe,1979,36.20618
swe,1980,36.37194
swe,1981,30.78393
swe,1982,31.41522
swe,1983,32.02744
swe,1984,32.26795
swe,1985,31.13818
swe,1986,30.35244
swe,1987,29.80554
swe,1988,29.96596
swe,1989,30.18914
swe,1990,30.67786
swe,1991,31.98158
swe,1992,34.54302
swe,1993,37.39394
swe,1994,39.78795
swe,1995,42.39878
swe,1996,45.96355
swe,1997,49.64133
swe,1998,51.96879
swe,1999,63.55074
swe,2000,67.0748
swe,2001,70.26627
swe,2002,75.28257
swe,2003,81.41976
swe,2004,83.76122
swe,2005,81.95384
swe,2006,79.3248
swe,2007,74.83711
swe,2008,70.73696
