geo,time,bn_klt_ptxl_cd
tcd,1990,0
tcd,1991,0
tcd,1992,0
tcd,1993,0
tcd,1994,0
tgo,1974,-789349.04697
tgo,1975,-643918.30721
tgo,1976,-20941576.26813
tgo,1977,-1465322.61186
tgo,1978,4431.52683
tgo,1979,-2477415.9763
tgo,1980,-1864827.85439
tgo,1981,184005.199
tgo,1982,237366.14675
tgo,1983,154828.80767
tgo,1984,208258.63781
tgo,1985,-409559.69059
tgo,1986,2613296.48357
tgo,1987,-1420792.18777
tgo,1988,-668125.53316
tgo,1989,-210025.88368
tgo,1990,-2659176.03756
tgo,1991,-3711358.94694
tgo,1992,0
tgo,1993,593298.73423
tgo,1994,-722256.13929
tgo,1995,-5026560.97827
tgo,1996,-3997635.19628
tgo,1997,-16046755.99515
tgo,1998,-6242883.16227
tgo,1999,-7332567.69768
tgo,2000,-6920508.01871
tgo,2001,-11080045.82029
tgo,2002,-11918469.59839
tgo,2003,-13861072.04002
tgo,2004,256002.7757
tgo,2005,-2469377.6187
tgo,2006,-62717061.41247
tgo,2007,-19304949.99269
tgo,2008,-12197308.28393
tgo,2009,30693603.7877
tgo,2010,21849485.38293
tgo,2011,127881540.04282
tgo,2012,27636519.10134
tgo,2013,77279062.70165
tgo,2014,192999869.03296
tgo,2015,-20615576.52122
tgo,2016,-132640091.65968
tgo,2017,378609629.56812
tgo,2018,169964107.02166
tgo,2019,508816173.94726
tgo,2020,467392309.00737
tha,1975,-1324875.75274
tha,1976,1029406.57108
tha,1977,-49019.36053
tha,1978,-75672968.37812
tha,1979,-180313423.45913
tha,1980,-95964628.78867
tha,1981,-44270962.08154
tha,1982,-68390959.29445
tha,1983,-108086411.19263
tha,1984,-155498253.42012
tha,1985,-894975570.38686
tha,1986,29485324.75388
tha,1987,-345860866.21548
tha,1988,-530071274.29376
tha,1989,-1486226848.44336
tha,1990,38088995.59975
tha,1991,81057750.22561
tha,1992,-924359851.85099
tha,1993,-5455296730.8136
tha,1994,-2661452933.86132
tha,1995,-4121073974.61596
tha,1996,-3698230128.72872
tha,1997,-4494812609.11489
tha,1998,-355284353.50598
tha,1999,111335844.56354
tha,2000,705725821.45643
tha,2001,885655311.6267
tha,2002,1607725958.1766
tha,2003,88254928.30039
tha,2004,-3087620265.63835
tha,2005,-6493767039.7
tha,2006,-4912188739.4
tha,2007,3910211870.79998
tha,2008,-159370139.79997
tha,2009,429038549.40001
tha,2010,-4870256146.40001
tha,2011,-6163260154.9
tha,2012,-3398281659.79149
tha,2013,4766363947.61466
tha,2014,12012826033.8055
tha,2015,16508135075.9673
tha,2016,2797621810.09332
tha,2017,2151550277.49808
tha,2018,5863819332.03928
tha,2019,8798248347.17406
tha,2020,12147550470.5748
tjk,2002,-1512900
tjk,2003,-343300
tjk,2004,-5299500
tjk,2005,0
tjk,2006,0
tjk,2007,43073.83507
tjk,2008,-23310.87592
tjk,2009,0
tjk,2010,-6006706.55231
tjk,2011,490907.3766
tjk,2012,-113134.43139
tjk,2013,1193230.71901
tjk,2014,-1813255.59217
tjk,2015,-57304.46171
tjk,2016,-36427.81901
tjk,2017,-500000000
tjk,2018,183670
tjk,2019,73144208.0186
tjk,2020,159832.5645
tls,2006,636678000
tls,2007,1012079000
tls,2008,2003124000
tls,2009,1325146000
tls,2010,1492959000
tls,2011,2405656000
tls,2012,2274339000
tls,2013,2553387803
tls,2014,1384749197
tls,2015,-150790000
tls,2016,-704061000
tls,2017,-340388000
tls,2018,-180736600
tls,2019,-489712000
tls,2020,-258309000
ton,1971,0
ton,1972,0
ton,1973,0
ton,1974,0
ton,1975,0
ton,1976,0
ton,1977,0
ton,1978,0
ton,1979,0
ton,1980,0
ton,1981,0
ton,1982,0
ton,1983,0
ton,1984,0
ton,1985,-21987.78194
ton,1986,-3506.04783
ton,1987,0
ton,1988,2332.90884
ton,1989,2168596.70315
ton,1990,13609471.96581
ton,1991,3732918.49335
ton,1992,446862.41342
ton,1993,100606.62241
ton,1994,0
ton,2003,0
ton,2004,0
ton,2005,0
ton,2006,0
ton,2010,0
ton,2015,1396.93788
ton,2016,1226.62455
ton,2017,1088.20313
ton,2018,604320.84965
ton,2019,4836750.49978
ton,2020,4844647.33158
tto,1975,1106093.95333
tto,1976,9442535.56087
tto,1977,1083333.33378
tto,1978,-99541666.70814
tto,1979,3833333.33493
tto,1980,19125000.00797
tto,1981,-1291666.6672
tto,1982,-291666.66679
tto,1983,-125000.00005
tto,1984,0
tto,1985,0
tto,1986,0
tto,1987,0
tto,1988,0
tto,1989,0
tto,1990,0
tto,1991,0
tto,1992,0
tto,1993,0
tto,1994,0
tto,1995,-8759547.47942
tto,1996,0
tto,1997,0
tto,1998,396932.03293
tto,1999,177500000
tto,2000,30000001.58735
tto,2001,206200011.02694
tto,2002,70100000
tto,2003,509200000
tto,2004,690100000
tto,2005,0
tto,2006,0
tto,2007,0
tto,2008,0
tto,2009,0
tto,2010,0
tto,2011,1165452912.34352
tto,2012,1587885803.0388
tto,2013,185459478.85009
tto,2014,654068343.36888
tto,2015,799314599.18857
tto,2016,-1402797704.86772
tto,2017,373075343.48983
tto,2018,418102131.74158
tto,2019,1453906148.90348
tto,2020,-184638529.43178
tun,1976,4664451.0633
tun,1977,-2331274.0467
tun,1978,2402859.40846
tun,1979,2460251.56677
tun,1980,-14816491.61485
tun,1981,-70878300.41439
tun,1982,-62638874.29925
tun,1983,-38304768.50432
tun,1984,-91396696.03701
tun,1985,-29958208.30241
tun,1986,-31484989.53124
tun,1987,-8447347.38208
tun,1988,-3497301.73456
tun,1989,-17907539.16177
tun,1990,-2277039.8482
tun,1991,-34608781.07693
tun,1992,-46357366.29857
tun,1993,-17932901.06186
tun,1994,-14828667.10878
tun,1995,-25376685.1705
tun,1996,-61639086.02933
tun,1997,-108508089.12734
tun,1998,-33370655.77729
tun,1999,-10116124.68124
tun,2000,20427767.17209
tun,2001,14596383.91965
tun,2002,-6330301.04098
tun,2003,-13970184.00543
tun,2004,-24087356.81405
tun,2005,-12100814.42849
tun,2006,-64837249.48818
tun,2007,-29968197.81092
tun,2008,39037718.87702
tun,2009,88648608.61676
tun,2010,25918681.0116
tun,2011,43756733.39884
tun,2012,15365982.48918
tun,2013,-80016824.05019
tun,2014,-71921893.17743
tun,2015,-152679538.64781
tun,2016,56842693.31637
tun,2017,63858148.1137
tun,2018,40840742.51316
tun,2019,-12915611.19126
tun,2020,30543760.72276
tur,1974,0
tur,1975,0
tur,1976,0
tur,1977,0
tur,1978,0
tur,1979,0
tur,1980,0
tur,1981,0
tur,1982,0
tur,1983,0
tur,1986,-146000000
tur,1987,-282000000
tur,1988,-1178000000
tur,1989,-1386000000
tur,1990,-547000000
tur,1991,-623000000
tur,1992,-2411000000
tur,1993,-3917000000
tur,1994,-1158000000
tur,1995,-237000000
tur,1996,-570000000
tur,1997,-1634000000
tur,1998,6711000000
tur,1999,-3429000000
tur,2000,-1022000000
tur,2001,4515000000
tur,2002,593000000
tur,2003,-2465000000
tur,2004,-8023000000
tur,2005,-13457000000
tur,2006,-7415000000
tur,2007,-833000000
tur,2008,5014000000
tur,2009,-227000000
tur,2010,-16083000000
tur,2011,-22204000000
tur,2012,-41029000000
tur,2013,-22606000000
tur,2014,-19699000000
tur,2015,13867000000
tur,2016,-8412000000
tur,2017,-24440000000
tur,2018,916000000
tur,2019,2763000000
tur,2020,9556000000
tur,2021,-761000000
tuv,2001,916107.40945
tuv,2002,3071542.53116
tuv,2003,188522.81553
tuv,2004,2353406.2265
tuv,2005,1669482.46623
tuv,2006,30453.92232
tuv,2007,1894111.86351
tuv,2008,2248825.46934
tuv,2009,-2294401.55526
tuv,2010,2306435.9219
tuv,2011,3759105.03294
tuv,2012,7244233.93422
tuv,2013,3400515.0122
tuv,2014,1929124.58331
tuv,2015,9669291.67994
tuv,2016,6091071.86371
tuv,2017,12896718.78664
tuv,2018,33778724.3783
tuv,2019,8586006.33392
tza,1976,0
tza,1977,0
tza,1978,0
tza,1979,0
tza,1980,0
tza,1981,0
tza,1982,0
tza,1983,0
tza,1984,0
tza,1985,0
tza,1986,0
tza,1987,0
tza,1988,0
tza,1989,0
tza,1990,0
tza,1991,0
tza,1992,0
tza,1993,0
tza,1994,0
tza,1995,0
tza,1996,0
tza,1997,0
tza,1998,0
tza,1999,0
tza,2000,0
tza,2001,-9189417.75534
tza,2002,-1953635.32142
tza,2003,-3402391.41843
tza,2004,-2294124.64552
tza,2005,-3218165.84757
tza,2006,-2741745.60336
tza,2007,-4337547.94771
tza,2008,-1757888.43898
tza,2009,-3460034.4462
tza,2010,45622.51936
tza,2011,-11333117.77055
tza,2012,-6057431.09669
tza,2013,-4486131.01308
tza,2014,-11542332.86238
tza,2015,-27643888.8471
tza,2016,5034301.19458
tza,2017,-53041225.39185
tza,2018,-6983121.36077
tza,2019,-199468816.57254
tza,2020,-18366745.76406
uga,1980,0
uga,1981,0
uga,1982,0
uga,1983,0
uga,1984,0
uga,1985,0
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,0
uga,1992,0
uga,1993,0
uga,1994,0
uga,1995,0
uga,1996,0
uga,1997,0
uga,1998,0
uga,1999,0
uga,2002,-1915517.95607
uga,2003,-16017667.78659
uga,2004,-6223233.77364
uga,2005,13359449.82421
uga,2006,-21654402.36801
uga,2007,-67670231.61134
uga,2008,-17596437.51583
uga,2009,-28729196.68409
uga,2010,110524359.69698
uga,2011,-259315990.89102
uga,2012,-3070696.42811
uga,2013,14487777.26295
uga,2014,-33140882.22665
uga,2015,212071115.20246
uga,2016,66688232.76405
uga,2017,442449782.8981
uga,2018,80254433.03309
uga,2019,359924734.32222
uga,2020,131678813.86088
ukr,1994,0
ukr,1995,-4000000
ukr,1996,-198000000
ukr,1997,-1603000000
ukr,1998,-47000000
ukr,1999,86000000
ukr,2000,-138000000
ukr,2001,45000000
ukr,2002,-337000000
ukr,2003,-867000000
ukr,2004,-2067000000
ukr,2005,-2757000000
ukr,2006,-3583000000
ukr,2007,-5753000000
ukr,2008,1280000000
ukr,2009,1533000000
ukr,2010,-4342000000
ukr,2011,-1569000000
ukr,2012,-4689000000
ukr,2013,-8787000000
ukr,2014,2700000000
ukr,2015,-367000000
ukr,2016,-293000000
ukr,2017,-1800000000
ukr,2018,-2080000000
ukr,2019,-5134000000
ukr,2020,829000000
ukr,2021,-1024000000
ury,1978,11600000
ury,1979,35700000
ury,1980,11800000
ury,1981,-3100000
ury,1982,-77600000
ury,1983,-28300000
ury,1984,-62500000
ury,1985,-221400000
ury,1986,-91900000
ury,1987,-183000000
ury,1988,-164200000
ury,1989,-129800000
ury,1990,-107800000
ury,1991,-47400000
ury,1992,-83400000
ury,1993,-29300000
ury,1994,-158100000
ury,1995,-288800000
ury,1996,-179900000
ury,1997,-209600000
ury,1998,-419400000
ury,1999,-83900000
ury,2000,-191430800
ury,2001,-507707576.14719
ury,2002,-328596914.11
ury,2003,311043154.66
ury,2004,422249315.43187
ury,2005,-805887612.31145
ury,2006,-1686388669.92
ury,2007,-1150528098.24336
ury,2008,557802730.27183
ury,2009,821228158.36
ury,2010,682567607.73
ury,2011,-1975815493.08
ury,2012,135819344.01007
ury,2013,-1863618834.92049
ury,2014,-233718927.56865
ury,2015,1231923779.87638
ury,2016,1721499105.50266
ury,2017,-2170471177.45531
ury,2018,-1285572295.56473
ury,2019,1176469068.93308
ury,2020,1409847697.36701
usa,1970,-1170000000
usa,1971,-8830000000
usa,1972,-13450000000
usa,1973,-4150000000
usa,1974,110000000
usa,1975,-4900000000
usa,1976,-3970000000
usa,1977,-24040000000
usa,1978,-7100000000
usa,1979,-670000000
usa,1980,-10580000000
usa,1981,-15450000000
usa,1982,-9510000000
usa,1983,-1745000000
usa,1984,-24960000000
usa,1985,-68540000000
usa,1986,-81506000000
usa,1987,-61675000000
usa,1988,-65873000000
usa,1989,-73643000000
usa,1990,6761000000
usa,1991,-11863000000
usa,1992,-22810000000
usa,1993,35247000000
usa,1994,-76220000000
usa,1995,-87957800000
usa,1996,-183464600000
usa,1997,-216257900000
usa,1998,-57361000000
usa,1999,-137690000000
usa,2000,-282253000000
usa,2001,-324573000000
usa,2002,-424623000000
usa,2003,-417105000000
usa,2004,-675384000000
usa,2005,-564748000000
usa,2006,-633367000000
usa,2007,-775806000000
usa,2008,-807954000000
usa,2009,18530000000
usa,2010,-620815000000
usa,2011,-226262000000
usa,2012,-498258000000
usa,2013,-30689000000
usa,2014,-114932000000
usa,2015,-53499000000
usa,2016,-194982000000
usa,2017,-221435000000
usa,2018,32186000000
usa,2019,-190638000000
usa,2020,-490127000000
uzb,2010,-646334.48456
uzb,2011,-5709015.98643
uzb,2012,-721964.29087
uzb,2013,-1304676.15714
uzb,2014,-1671081.82717
uzb,2015,-601406.05605
uzb,2016,-2042851.94743
uzb,2017,-3149642.25948
uzb,2018,-13020591.7822
uzb,2019,-1345720707.27858
uzb,2020,-1389350228.57273
vct,1978,0
vct,1979,0
vct,1980,0
vct,1981,0
vct,1982,0
vct,1983,0
vct,1984,0
vct,1985,0
vct,1986,0
vct,1987,0
vct,1988,0
vct,1989,0
vct,1990,0
vct,1991,125925.92593
vct,1992,-348148.14815
vct,1993,-688888.88889
vct,1994,-300000
vct,1995,0
vct,1996,2740740.74074
vct,1997,-1685185.18519
vct,1998,114814.81481
vct,1999,111111.11111
vct,2000,-1444444.44444
vct,2001,-3481481.48148
vct,2002,-1004814.81481
vct,2003,-20693540
vct,2004,-33170367.77778
vct,2005,8195737.03704
vct,2006,-12511212.96296
vct,2007,3394888.88889
vct,2008,3116178.51852
vct,2009,-18189028.51852
vct,2010,527227.40741
vct,2011,3172861.48148
vct,2012,-5500296.2963
vct,2013,-14721960.37037
vct,2014,-7315627.41481
vct,2015,-3368866.36296
vct,2016,5214268.51772
vct,2017,10529804.49909
vct,2018,-5201620.98795
vct,2019,18643303.68148
vct,2020,14121073.75473
ven,1970,12000000
ven,1971,10000000
ven,1972,-15000000
ven,1973,12000000
ven,1974,19000000
ven,1975,69000000
ven,1976,-723000000
ven,1977,41000000
ven,1978,-124000000
ven,1979,74000000
ven,1980,-1310000000
ven,1981,-83000000
ven,1982,-1582000000
ven,1983,-201000000
ven,1984,0
ven,1985,0
ven,1986,0
ven,1987,0
ven,1988,0
ven,1989,534000000
ven,1990,-15976000000
ven,1991,-351000000
ven,1992,-1003000000
ven,1993,-621000000
ven,1994,-253000000
ven,1995,801000000
ven,1996,-739000000
ven,1997,740000000
ven,1998,-776000000
ven,1999,-2105000000
ven,2000,3134000000
ven,2001,-1107000000
ven,2002,2310000000
ven,2003,966000000
ven,2004,2084000000
ven,2005,-913000000
ven,2006,9948000000
ven,2007,-4551000000
ven,2008,-4809000000
ven,2009,-9470000000
ven,2010,-4031000000
ven,2011,-2183000000
ven,2012,-2776000000
ven,2013,592000000
ven,2014,-3007000000
ven,2015,2952000000
ven,2016,1174000000
vnm,1996,0
vnm,1997,0
vnm,1998,0
vnm,1999,0
vnm,2000,0
vnm,2001,0
vnm,2002,0
vnm,2005,-865000000
vnm,2006,-1313000000
vnm,2007,-6243000000
vnm,2008,578000000
vnm,2009,71000000
vnm,2010,-2370000000
vnm,2011,-1412000000
vnm,2012,-1286000000
vnm,2013,-1466000000
vnm,2014,-93000000
vnm,2015,65000000
vnm,2016,-228000000
vnm,2017,-2069000000
vnm,2018,-3021000000
vnm,2019,-2997000000
vnm,2020,1256000000
vut,1982,0
vut,1983,0
vut,1984,0
vut,1985,0
vut,1986,0
vut,1987,0
vut,1988,0
vut,1989,0
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,1998,-3453502.81514
vut,1999,1006907.8356
vut,2000,-688547.43516
vut,2001,4325779.53181
vut,2002,334395.20657
vut,2003,-2106542.9511
vut,2004,-896254.23837
vut,2005,1388764.27055
vut,2006,795111.28896
vut,2007,-1677209.82065
vut,2008,-3545556.16275
vut,2009,869768.17295
vut,2010,1587070.86679
vut,2011,-6711063.54453
vut,2012,195764.89173
vut,2013,17516875.6914
vut,2014,-10852680.65979
vut,2015,9270673.44999
vut,2016,-11984646.44192
vut,2017,-28502846.59843
vut,2018,-13523636.54628
vut,2019,-6040750.53219
vut,2020,8771580.56848
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,0
wsm,1981,0
wsm,1982,0
wsm,1983,0
wsm,1984,0
wsm,1985,0
wsm,1986,0
wsm,1987,0
wsm,1988,0
wsm,1989,0
wsm,1990,0
wsm,1991,0
wsm,1992,0
wsm,1993,0
wsm,1994,0
wsm,1995,0
wsm,1996,0
wsm,1997,0
wsm,1998,0
wsm,1999,0
wsm,2004,-407542.89833
wsm,2005,2845199.18659
wsm,2006,352661.70216
wsm,2007,138131.50302
wsm,2008,-1066142.59987
wsm,2009,1584323.13516
wsm,2010,1663270.21376
wsm,2011,380188.31107
wsm,2012,9900573.01813
wsm,2013,1720738.80478
wsm,2014,5011672.90511
wsm,2015,3703319.53
wsm,2016,-584777.61752
wsm,2017,8211035.74099
wsm,2018,-10804734.30349
wsm,2019,17464804.58236
wsm,2020,15485691.74129
yem,2005,14169860.9734
yem,2006,33960000
yem,2007,8480000
yem,2008,43970000
yem,2009,13540000
yem,2010,358119338.29871
yem,2011,-114537662.76894
yem,2012,105451223.80472
yem,2013,166487528.80078
yem,2014,-257133882.45149
yem,2015,-34468015.24501
yem,2016,11115489.97234
zaf,1960,0
zaf,1961,0
zaf,1962,0
zaf,1963,0
zaf,1964,0
zaf,1965,0
zaf,1966,0
zaf,1967,0
zaf,1968,0
zaf,1969,0
zaf,1970,0
zaf,1971,0
zaf,1972,0
zaf,1973,0
zaf,1974,0
zaf,1975,0
zaf,1976,0
zaf,1977,0
zaf,1978,0
zaf,1979,0
zaf,1980,0
zaf,1981,0
zaf,1982,0
zaf,1983,0
zaf,1984,0
zaf,1985,13056248.22165
zaf,1986,766906602.44976
zaf,1987,819099672.70377
zaf,1988,335882214.86098
zaf,1989,-94297349.18185
zaf,1990,-6492008.60029
zaf,1991,-236019741.14843
zaf,1992,-1743340519.35557
zaf,1993,-747413223.9671
zaf,1994,-2835619307.00327
zaf,1995,-2489795309.45989
zaf,1996,-2445473459.05116
zaf,1997,-6687318897.88459
zaf,1998,-4294494584.18761
zaf,1999,-8686039873.5145
zaf,2000,1864392503.19628
zaf,2001,8301707614.07782
zaf,2002,417224982.80598
zaf,2003,-723417159.25861
zaf,2004,-6358819097.57915
zaf,2005,-4807353842.89597
zaf,2006,-19627405230.2709
zaf,2007,-10242422637.5782
zaf,2008,14302655799.7218
zaf,2009,-11621961608.7471
zaf,2010,-9772901421.89933
zaf,2011,-7725313726.90501
zaf,2012,-13520041600.8768
zaf,2013,-11014274330.2004
zaf,2014,-13578311891.9548
zaf,2015,-10280699696.9977
zaf,2016,-16372515388.7344
zaf,2017,-16463490946.7225
zaf,2018,-3796631846.74164
zaf,2019,-8918215796.77986
zaf,2020,6748920930.97078
zmb,1978,0
zmb,1979,0
zmb,1980,0
zmb,1981,0
zmb,1982,0
zmb,1983,0
zmb,1984,0
zmb,1985,0
zmb,1986,0
zmb,1987,0
zmb,1988,0
zmb,1989,0
zmb,1990,0
zmb,1991,0
zmb,1997,-1400000
zmb,1998,-800000
zmb,1999,-12500000
zmb,2000,-5620000
zmb,2001,-7520000
zmb,2002,260000
zmb,2003,-2250000
zmb,2004,80000
zmb,2005,-122391894
zmb,2006,-50420000
zmb,2007,-41791500
zmb,2008,6070000
zmb,2009,74876218.31946
zmb,2010,-73625920
zmb,2011,-70705750
zmb,2012,-899327209.35866
zmb,2013,-96495000
zmb,2014,-1205518199
zmb,2015,-1221383415.09053
zmb,2016,-413849920.29456
zmb,2017,-234761147.92051
zmb,2018,238126037.02826
zmb,2019,53028776.78099
zmb,2020,-194405543.4409
zwe,1977,8266252.61915
zwe,1978,8298459.78759
zwe,1979,8817083.54784
zwe,1980,27429506.10526
zwe,1981,29969773.25748
zwe,1982,46765766.14197
zwe,1983,42646910.07123
zwe,1984,-2832264.62935
zwe,1985,-9088768.20469
zwe,1986,-1253429.52028
zwe,1987,-909924.57284
zwe,1988,60794326.47112
zwe,1989,36669757.71756
zwe,1990,21662734.84846
zwe,1991,-7268593.00638
zwe,1992,9475544.8434
zwe,1993,5083123.98834
zwe,1994,-50100172.25647
zwe,2009,-67000000
zwe,2010,-63090000
zwe,2011,-10000000
zwe,2012,-99200000
zwe,2013,-114200000
zwe,2014,-130300000
zwe,2015,-122800000
zwe,2016,80061343.26
zwe,2017,100881819.3
zwe,2018,-54730161.6159
zwe,2019,-3718164.36619
zwe,2020,81646526.10036
