geo,time,ne_gdi_ftot_cn
gab,1986,543400000000
gab,1987,272500000300
gab,1988,433300001000
gab,1989,347600000000
gab,1990,347600000000
gab,1991,398100004900
gab,1992,326599999500
gab,1993,350399987700
gab,1994,490300014600
gab,1995,561299980300
gab,1996,683399970800
gab,1997,937400008700
gab,1998,1016000020500
gab,1999,751299985400
gab,2000,790270000000
gab,2001,836802000000
gab,2002,929258000000
gab,2003,854895000000
gab,2004,880806000000
gab,2005,1060112000000
gab,2006,1250094000000
gab,2007,1409611000000
gab,2008,1738003000000
gab,2009,1682238000000
gab,2010,2233514621400
gab,2011,2461216484000
gab,2012,2431585859600
gab,2013,2602412723400
gab,2014,3208400970000
gab,2015,2485643132800
gab,2016,2242397531000
gab,2017,1846171099900
gab,2018,1804283903600
gab,2019,2165112118300
gab,2020,1754098546400
gbr,1970,12776583000
gbr,1971,14323683000
gbr,1972,15723561000
gbr,1973,19399033000
gbr,1974,23099889000
gbr,1975,27838914000
gbr,1976,32541133000
gbr,1977,35981812000
gbr,1978,41104121000
gbr,1979,48923385000
gbr,1980,55350386000
gbr,1981,55520453000
gbr,1982,60836943000
gbr,1983,66121704000
gbr,1984,75232967000
gbr,1985,82724789000
gbr,1986,88309071000
gbr,1987,101968986000
gbr,1988,124321343000
gbr,1989,144021166000
gbr,1990,144699460000
gbr,1991,133985515000
gbr,1992,129779071000
gbr,1993,130533312000
gbr,1994,140611716000
gbr,1995,153304000000
gbr,1996,168531000000
gbr,1997,162731000000
gbr,1998,173552000000
gbr,1999,181143000000
gbr,2000,194184000000
gbr,2001,201579000000
gbr,2002,209400000000
gbr,2003,218018000000
gbr,2004,228203000000
gbr,2005,242563000000
gbr,2006,258919000000
gbr,2007,278359000000
gbr,2008,279725000000
gbr,2009,248517000000
gbr,2010,255211000000
gbr,2011,260224000000
gbr,2012,269707000000
gbr,2013,284205000000
gbr,2014,309234000000
gbr,2015,333226000000
gbr,2016,355185000000
gbr,2017,377883000000
gbr,2018,386464000000
gbr,2019,399609000000
gbr,2020,368236000000
geo,1990,3500
geo,1991,3700
geo,1992,24400
geo,1993,501700
geo,1994,23880000
geo,1995,98088400
geo,1996,718204900
geo,1997,840769400
geo,1998,1283318000
geo,1999,1485629200
geo,2000,1537810800
geo,2001,1817658200
geo,2002,1825584400
geo,2003,2342500000
geo,2004,2766700000
geo,2005,3345300000
geo,2006,3614800000
geo,2007,4482800000
geo,2008,4203800000
geo,2009,2826200000
geo,2010,4128500000
geo,2011,5175700000
geo,2012,6021300000
geo,2013,5372500000
geo,2014,6802000000
geo,2015,8263900000
geo,2016,9504700000
geo,2017,10391000000
geo,2018,11215700000
geo,2019,11836864200
geo,2020,11026756806.8354
gha,1967,13200
gha,1968,16000
gha,1969,20000
gha,1970,27100
gha,1971,31100
gha,1972,24400
gha,1973,26800
gha,1974,55500
gha,1975,61400
gha,1983,692200
gha,1984,1854100
gha,1985,3269100
gha,1986,4753700
gha,1987,7728800
gha,1988,11814900
gha,1989,18645100
gha,1990,27632900
gha,1991,38411800
gha,1992,35697400
gha,1993,92100000
gha,1994,117500000
gha,1995,163800000
gha,1996,230160400
gha,1997,336400000
gha,1998,386800000
gha,1999,421215900
gha,2000,627172000
gha,2001,1032588600
gha,2002,917381400
gha,2003,1517454400
gha,2004,2267019700
gha,2005,2820771400
gha,2006,4293674700
gha,2007,3562206500
gha,2008,4977043500
gha,2009,5664878900
gha,2010,5416435100
gha,2011,7164165000
gha,2012,12133237100
gha,2013,29923163900
gha,2014,41928882300
gha,2015,49575093900
gha,2016,54516924900
gha,2017,49633141400
gha,2018,65417731300
gha,2019,64314145200
gha,2020,69219661700
gin,1986,99315799700
gin,1987,142236400000
gin,1988,193269000000
gin,1989,247245464200
gin,1990,325960010000
gin,1991,384700000000
gin,1992,487700000000
gin,1993,511800000000
gin,1994,569500000000
gin,1995,742978198900
gin,1996,742298247800
gin,1997,813681493500
gin,1998,793502930500
gin,1999,908108935600
gin,2000,1025239989100
gin,2001,855410984500
gin,2002,833510487000
gin,2003,1355420000000
gin,2004,1610860000000
gin,2005,1986023630000
gin,2006,4335300795800
gin,2007,6505452035600
gin,2008,7239250067800
gin,2009,6751401560900
gin,2010,7510091302900
gin,2011,10662443467700
gin,2012,13402364306100
gin,2013,13557326610100
gin,2014,13984130146800
gin,2015,15778702270700
gin,2016,40408181236200
gin,2017,24177073521200
gin,2018,20800010493800
gin,2019,21526578173200
gin,2020,22514514442900
gmb,1981,110300000
gmb,1982,111100000
gmb,1983,106350000
gmb,1984,116400000
gmb,1985,132600000
gmb,1986,213400000
gmb,1987,267300000
gmb,1988,292600000
gmb,1989,438800100
gmb,1990,558200000
gmb,1991,1226078100
gmb,1992,1575065000
gmb,1993,363202500
gmb,1994,335140900
gmb,1995,517901400
gmb,1996,563375200
gmb,1997,424218700
gmb,1998,436823800
gmb,1999,441451700
gmb,2000,456779400
gmb,2001,1204814600
gmb,2002,838258800
gmb,2003,1394949500
gmb,2004,4136000000
gmb,2005,4062000000
gmb,2006,4642000000
gmb,2007,4000000000
gmb,2008,3647000000
gmb,2009,4981000000
gmb,2010,5999000000
gmb,2011,5356000000
gmb,2012,9476000000
gmb,2013,7276853400
gmb,2014,8544303500
gmb,2015,11921136600
gmb,2016,16045930500
gmb,2017,16104456900
gmb,2018,16795815400
gmb,2019,22384152300
gmb,2020,31918568000
gnb,1975,10690800
gnb,1979,19772300
gnb,1980,23920000
gnb,1981,26292300
gnb,1982,35046200
gnb,1983,33476900
gnb,1984,96923100
gnb,1985,124292300
gnb,1986,177846100
gnb,1987,526461500
gnb,1988,1255076900
gnb,1989,2313846200
gnb,1990,2454692300
gnb,1991,4485415400
gnb,1992,11684000000
gnb,1993,11337553800
gnb,1994,10174107700
gnb,1995,15747384600
gnb,1996,25293076900
gnb,1997,37617632000
gnb,1998,13617000000
gnb,1999,21280000000
gnb,2000,30685854300
gnb,2001,29126356000
gnb,2002,21188839800
gnb,2003,24843168500
gnb,2004,24447660000
gnb,2005,33008295000
gnb,2006,32822000000
gnb,2007,41208274400
gnb,2008,49129148300
gnb,2009,41802844000
gnb,2010,44856537000
gnb,2011,50940866700
gnb,2012,29724215100
gnb,2013,31981309400
gnb,2014,50017349000
gnb,2015,58533621000
gnb,2016,54136777100
gnb,2017,70022732800
gnb,2018,174336586600
gnb,2019,172422318000
gnb,2020,200499397100
gnq,2005,1681956357900
gnq,2006,1431413000000
gnq,2007,1891816000000
gnq,2008,2493157000000
gnq,2009,3804316000000
gnq,2010,3416328000000
gnq,2011,3840715000000
gnq,2012,5321994000000
gnq,2013,3270600000000
gnq,2014,3071137000000
gnq,2015,1912292000000
gnq,2016,1102485000000
gnq,2017,988758000000
gnq,2018,922441000000
gnq,2019,523205000000
gnq,2020,311536000000
grc,1960,85763700
grc,1961,96948300
grc,1962,111583100
grc,1963,109990200
grc,1964,135761500
grc,1965,162586700
grc,1966,189183800
grc,1967,195403500
grc,1968,242139800
grc,1969,292390800
grc,1970,319372000
grc,1971,370514000
grc,1972,493040000
grc,1973,650636000
grc,1974,573830000
grc,1975,687491000
grc,1976,874583000
grc,1977,1164761000
grc,1978,1582617000
grc,1979,2097195000
grc,1980,2179575000
grc,1981,2380379000
grc,1982,2709972000
grc,1983,3464802000
grc,1984,3485241000
grc,1985,4567918000
grc,1986,5675357000
grc,1987,6047368000
grc,1988,7333232000
grc,1989,9125618000
grc,1990,11287145000
grc,1991,13610870000
grc,1992,14854391000
grc,1993,15910731000
grc,1994,16605015000
grc,1995,18572767000
grc,1996,21423177000
grc,1997,23164727000
grc,1998,29706926000
grc,1999,32780423000
grc,2000,34805047000
grc,2001,37647875000
grc,2002,38580822000
grc,2003,45307232000
grc,2004,47257015000
grc,2005,41500084000
grc,2006,51602418000
grc,2007,60528170000
grc,2008,57626944000
grc,2009,49386871000
grc,2010,37113294000
grc,2011,27804739000
grc,2012,21719591000
grc,2013,20141439000
grc,2014,19202251000
grc,2015,18994997000
grc,2016,19208562000
grc,2017,20855375000
grc,2018,20016638000
grc,2019,19384307000
grc,2020,19271165000
grl,2003,1987600000
grl,2004,1781600000
grl,2005,2679900000
grl,2006,2770100000
grl,2007,3735200000
grl,2008,5134300000
grl,2009,4368900000
grl,2010,7370300000
grl,2011,9225000000
grl,2012,5694700000
grl,2013,4538200000
grl,2014,3604600000
grl,2015,4040300000
grl,2016,4464200000
grl,2017,4446500000
grl,2018,4170300000
grl,2019,6252600000
gtm,1960,102100000
gtm,1961,108900000
gtm,1962,106500000
gtm,1963,125000000
gtm,1964,159300000
gtm,1965,174900000
gtm,1966,167300000
gtm,1967,191700000
gtm,1968,220900000
gtm,1969,231000000
gtm,1970,238600000
gtm,1971,263600000
gtm,1972,272500000
gtm,1973,356600000
gtm,1974,467900000
gtm,1975,570800000
gtm,1976,900200000
gtm,1977,1038600000
gtm,1978,1217700000
gtm,1979,1286000000
gtm,1980,1294000000
gtm,1981,1443000100
gtm,1982,1308999900
gtm,1983,950000000
gtm,1984,912400000
gtm,1985,1224900000
gtm,1986,1593200000
gtm,1987,2188300000
gtm,1988,2747200000
gtm,1989,3254900000
gtm,1990,4455000000
gtm,1991,5760000000
gtm,1992,8445000000
gtm,1993,10334496100
gtm,1994,10621887500
gtm,1995,12360269700
gtm,1996,12727233800
gtm,1997,16302423000
gtm,1998,20645163800
gtm,1999,24205313200
gtm,2000,24146979700
gtm,2001,26905680300
gtm,2002,31373713300
gtm,2003,32487967100
gtm,2004,34923811800
gtm,2005,38009430300
gtm,2006,46214744600
gtm,2007,51272846000
gtm,2008,53056379100
gtm,2009,46595229700
gtm,2010,49324459100
gtm,2011,54909966800
gtm,2012,58379491100
gtm,2013,62834591900
gtm,2014,67867355400
gtm,2015,69102237300
gtm,2016,69636256100
gtm,2017,71654654500
gtm,2018,75409162800
gtm,2019,84777713900
gtm,2020,80956866100
guy,1960,79600000
guy,1961,77400000
guy,1962,57300000
guy,1963,39900000
guy,1964,52800000
guy,1965,70000000
guy,1966,86300000
guy,1967,105000000
guy,1968,96000000
guy,1969,98000000
guy,1970,112600000
guy,1971,102800000
guy,1972,108300000
guy,1973,154800000
guy,1974,198100000
guy,1975,350300000
guy,1976,381000000
guy,1977,290000000
guy,1978,242000000
guy,1979,325000000
guy,1980,449000000
guy,1981,471000000
guy,1982,361000000
guy,1983,314000000
guy,1984,456000000
guy,1985,582000000
guy,1986,733000000
guy,1987,966000000
guy,1988,746000000
guy,1989,1949000100
guy,1990,4341000200
guy,1991,15494109200
guy,1992,24185464800
guy,1993,23902734300
guy,1994,20363530200
guy,1995,29331292200
guy,1996,31551060000
guy,1997,34017419300
guy,1998,31234994200
guy,1999,30913720300
guy,2000,30911631400
guy,2001,28775659500
guy,2002,28880912400
guy,2003,30184456200
guy,2004,36785299500
guy,2005,40863399900
hkg,1961,1733000000
hkg,1962,2407000000
hkg,1963,3415000000
hkg,1964,4221000000
hkg,1965,4766000000
hkg,1966,3841000000
hkg,1967,2997000000
hkg,1968,2625000000
hkg,1969,3036000000
hkg,1970,4544000000
hkg,1971,6298000000
hkg,1972,7308000000
hkg,1973,9154000000
hkg,1974,10746000000
hkg,1975,10648000000
hkg,1976,13051000000
hkg,1977,17734000000
hkg,1978,22578000000
hkg,1979,33521000000
hkg,1980,46311000000
hkg,1981,56694000000
hkg,1982,59326000000
hkg,1983,53619000000
hkg,1984,58170000000
hkg,1985,58329000000
hkg,1986,68924000000
hkg,1987,93162000000
hkg,1988,118010000000
hkg,1989,138851000000
hkg,1990,157093000000
hkg,1991,182016000000
hkg,1992,219237000000
hkg,1993,251400000000
hkg,1994,308097000000
hkg,1995,338059000000
hkg,1996,383068000000
hkg,1997,457284000000
hkg,1998,395043000000
hkg,1999,331835000000
hkg,2000,354516000000
hkg,2001,340835000000
hkg,2002,295076000000
hkg,2003,272127000000
hkg,2004,287360000000
hkg,2005,302152000000
hkg,2006,337153000000
hkg,2007,340356000000
hkg,2008,350796000000
hkg,2009,339552000000
hkg,2010,386852000000
hkg,2011,455294000000
hkg,2012,517411000000
hkg,2013,515516000000
hkg,2014,530916000000
hkg,2015,537205000000
hkg,2016,535216000000
hkg,2017,575977000000
hkg,2018,612439000000
hkg,2019,520574000000
hkg,2020,460307000000
hnd,1960,84200000
hnd,1961,77100000
hnd,1962,106200000
hnd,1963,121700000
hnd,1964,122600000
hnd,1965,132300000
hnd,1966,159500000
hnd,1967,213300000
hnd,1968,226700000
hnd,1969,244500000
hnd,1970,268000000
hnd,1971,253000000
hnd,1972,245000000
hnd,1973,325000000
hnd,1974,433000000
hnd,1975,476000000
hnd,1976,550000000
hnd,1977,711000000
hnd,1978,1374056709.88107
hnd,1979,1585455454.87915
hnd,1980,1641453182.75868
hnd,1981,1422966320.43489
hnd,1982,1005042904.98777
hnd,1983,1035190407.36684
hnd,1984,1429723579.81544
hnd,1985,1527225276.02916
hnd,1986,1313503477.92004
hnd,1987,1800264393.06538
hnd,1988,2411120169.88726
hnd,1989,2518219516.54636
hnd,1990,3884935730.99757
hnd,1991,5088652100
hnd,1992,5893188900
hnd,1993,8996930100
hnd,1994,12267589400
hnd,1995,13514749000
hnd,1996,16051654600
hnd,1997,20267192300
hnd,1998,22263300400
hnd,1999,26654229300
hnd,2000,27487400000
hnd,2001,28345700000
hnd,2002,27793600000
hnd,2003,32742800000
hnd,2004,43736800000
hnd,2005,45779600000
hnd,2006,56371000000
hnd,2007,75193400000
hnd,2008,88165200000
hnd,2009,60660900000
hnd,2010,64513700000
hnd,2011,81883400000
hnd,2012,88064300000
hnd,2013,88808400000
hnd,2014,92402900000
hnd,2015,109037800000
hnd,2016,109274100000
hnd,2017,127874400000
hnd,2018,142367800000
hnd,2019,140451900000
hnd,2020,111158000000
hrv,1995,16902884126.1669
hrv,1996,23716320578.52349
hrv,1997,31792233502.48569
hrv,1998,34008084964.5803
hrv,1999,35298932281.5715
hrv,2000,35953183727.9638
hrv,2001,39606781235.3728
hrv,2002,47176273135.9572
hrv,2003,60013253459.4262
hrv,2004,64452210191.675
hrv,2005,68651013461.2188
hrv,2006,78252303437.7511
hrv,2007,86375708952.15041
hrv,2008,97709572479.04648
hrv,2009,83432639335.4088
hrv,2010,69783898472.513
hrv,2011,67471193342.5859
hrv,2012,64819885545.6782
hrv,2013,65256881142.0001
hrv,2014,63796581941.9955
hrv,2015,66401093540.2555
hrv,2016,70438327429.2997
hrv,2017,73325487949.83078
hrv,2018,78507468674.66548
hrv,2019,88672687901.13789
hrv,2020,84411387126.1781
hti,2000,11492028400
hti,2001,12502198400
hti,2002,13614220300
hti,2003,24354991500
hti,2004,25826633000
hti,2005,32898507700
hti,2006,40444279200
hti,2007,42835900500
hti,2008,52371740900
hti,2009,59479318500
hti,2010,119457197900
hti,2011,99974962900
hti,2012,99800820600
hti,2013,112493417900
hti,2014,111609220200
hti,2015,101212450800
hti,2016,143013217400
hti,2017,199480827200
hti,2018,201394833900
hti,2019,252809321300
hti,2020,256674873600
hun,1991,590578146000
hun,1992,660364043000
hun,1993,756638406000
hun,1994,992087038000
hun,1995,1270937000000
hun,1996,1629218000000
hun,1997,2053813000000
hun,1998,2521837000000
hun,1999,2918820000000
hun,2000,3397954000000
hun,2001,3826945000000
hun,2002,4308676000000
hun,2003,4519500000000
hun,2004,5074959000000
hun,2005,5385269000000
hun,2006,5719280000000
hun,2007,6098936000000
hun,2008,6361249000000
hun,2009,6004213000000
hun,2010,5516110000000
hun,2011,5575593000000
hun,2012,5552767000000
hun,2013,6312030000000
hun,2014,7220253000000
hun,2015,7752560000000
hun,2016,7058418000000
hun,2017,8698575000000
hun,2018,10729930000000
hun,2019,12873321000000
hun,2020,12857001000000
idn,1960,30700000000
idn,1961,48110000000
idn,1962,74800000000
idn,1963,263000000000
idn,1964,862000000000
idn,1965,1586700000000
idn,1966,14300000000
idn,1967,67900000000
idn,1968,184600000000
idn,1969,317000000000
idn,1970,455000000000
idn,1971,580000000000
idn,1972,857000000000
idn,1973,1208000000000
idn,1974,1797000000000
idn,1975,2571700000000
idn,1976,3204900000000
idn,1977,3826400000000
idn,1978,4670700000000
idn,1979,6704300000000
idn,1980,9485200000000
idn,1981,11553400000000
idn,1982,13467100000000
idn,1983,18973800000000
idn,1984,19842500000000
idn,1985,22040700000000
idn,1986,26201500000000
idn,1987,31417700000000
idn,1988,38356300000000
idn,1989,47705700000000
idn,1990,59758000000000
idn,1991,67487700000000
idn,1992,72774400000000
idn,1993,86667300000000
idn,1994,105380600000000
idn,1995,129217500000000
idn,1996,157652700000000
idn,1997,177686100000000
idn,1998,243043400000000
idn,1999,221472300000000
idn,2000,275881200000000
idn,2001,323875300000000
idn,2002,353967000000000
idn,2003,392788560000000
idn,2004,515381230000000
idn,2005,655854250000000
idn,2006,805786123129600
idn,2007,985627100000000
idn,2008,1370716970000000
idn,2009,1744357090000000
idn,2010,2127840682000000
idn,2011,2451914017720300
idn,2012,2819026467581800
idn,2013,3051496151676200
idn,2014,3436923743424900
idn,2015,3782011855978200
idn,2016,4040201811667700
idn,2017,4370574765660000
idn,2018,4791211299188300
idn,2019,5121371524475300
idn,2020,4897785674039900
ind,1960,25490476637.21
ind,1961,29435426789.2
ind,1962,32055521054.57
ind,1963,37687011011.79
ind,1964,43802540606.42
ind,1965,48552690744.55
ind,1966,53719957627.56
ind,1967,60420639705.11
ind,1968,64533016984.96
ind,1969,70679865779.37
ind,1970,72735421073.25998
ind,1971,83127383469.58998
ind,1972,94206741052.5
ind,1973,106961629564.05
ind,1974,131802422767.00999
ind,1975,150951390607.69
ind,1976,169750141956.16
ind,1977,195462197668.37
ind,1978,218498359314.20999
ind,1979,251502339809.75
ind,1980,289364431778.5
ind,1981,343257482681.12
ind,1982,406115055954.71997
ind,1983,462956727147.69
ind,1984,525823306225.57001
ind,1985,620378138886.65002
ind,1986,729087135584.00989
ind,1987,884528448488.60986
ind,1988,1012093533752.56006
ind,1989,1212319194403.83008
ind,1990,1502617833396.66992
ind,1991,1628123278300
ind,1992,1909802524700
ind,1993,2073277524000
ind,1994,2400289413000
ind,1995,3030463829100
ind,1996,3420756485700
ind,1997,3917328033800
ind,1998,4512049805400
ind,1999,5474696617400
ind,2000,5568364503400
ind,2001,6930056908200
ind,2002,7062204189500
ind,2003,7912585483600
ind,2004,9784633133800
ind,2005,11897146742300
ind,2006,14289125312100
ind,2007,17543518728300
ind,2008,19144011836000
ind,2009,21614985979200
ind,2010,25369361991600
ind,2011,29977328343000
ind,2012,33249731309700
ind,2013,35156210217700
ind,2014,37503917102000
ind,2015,39570923708400
ind,2016,43386712275200
ind,2017,48156007838200
ind,2018,55129289179400
ind,2019,58513126897500
ind,2020,53498752312800
irl,1970,522717000
irl,1971,621586000
irl,1972,751379000
irl,1973,967700000
irl,1974,1043731000
irl,1975,1222462000
irl,1976,1651132000
irl,1977,2003346000
irl,1978,2651032000
irl,1979,3424256000
irl,1980,3797604000
irl,1981,4777645000
irl,1982,5031982000
irl,1983,4849847000
irl,1984,4988008000
irl,1985,4803746000
irl,1986,4813675000
irl,1987,4866697000
irl,1988,5381071000
irl,1989,6267302000
irl,1990,7272202000
irl,1991,6908531000
irl,1992,7221144000
irl,1993,7170339000
irl,1994,8231960000
irl,1995,9895751000
irl,1996,11920776000
irl,1997,14606359000
irl,1998,18117583000
irl,1999,22418076000
irl,2000,25759004000
irl,2001,29223742000
irl,2002,32086101000
irl,2003,36264755000
irl,2004,42112450000
irl,2005,50800680000
irl,2006,57299426000
irl,2007,56572874000
irl,2008,46525061000
irl,2009,35875668000
irl,2010,29422483000
irl,2011,28651405000
irl,2012,34348901000
irl,2013,33347359000
irl,2014,40223994000
irl,2015,63323814000
irl,2016,96715940000
irl,2017,98733471000
irl,2018,92080771000
irl,2019,191067716000
irl,2020,147944945000
irn,1960,95797411664.71901
irn,1961,91933093463.06529
irn,1962,85454093564.29829
irn,1963,89413342962.14349
irn,1964,110762788077.577
irn,1965,146859367865.77899
irn,1966,150644112990.12201
irn,1967,197078891505.78296
irn,1968,223405150284.92496
irn,1969,267834079805.55701
irn,1970,306138764778.69202
irn,1971,361537267353.08093
irn,1972,479640346842.79999
irn,1973,638189846480.55798
irn,1974,873880758172.26501
irn,1975,1489578575268.87988
irn,1976,2367315849709.4502
irn,1977,2795047052094.08008
irn,1978,2597601375116.41992
irn,1979,1981438149676.55005
irn,1980,2493726318501.37988
irn,1981,2702692651431.25977
irn,1982,3291880457837.52002
irn,1983,5344594235387.19043
irn,1984,5881209179228.41992
irn,1985,5197454029362.40918
irn,1986,4797020684591.94043
irn,1987,5099577406029.04004
irn,1988,5387264726108.58008
irn,1989,6715795192385.98047
irn,1990,10249978339993.30078
irn,1991,18650031405000
irn,1992,23726342829500
irn,1993,29534686125300
irn,1994,36280423102400
irn,1995,48728508918700
irn,1996,85088627243100
irn,1997,103383148552000
irn,1998,115392175051200
irn,1999,151252571692700
irn,2000,196620188698800
irn,2001,264309618369800
irn,2002,340308162565400
irn,2003,410880724905500
irn,2004,511378962263600
irn,2005,579684156508100
irn,2006,665431882569600
irn,2007,920354998725000
irn,2008,1241065966426000
irn,2009,1267354446984300
irn,2010,1377437341665300
irn,2011,1712186342381200
irn,2012,2078971897370800
irn,2013,2521611873358500
irn,2014,3000357162528100
irn,2015,2593765472521700
irn,2016,2663744477891200
irn,2017,3022951160138500
irn,2018,3976380312168000
irn,2019,5447420471006500
irn,2020,9635634801344330
irq,1980,3807191000
irq,1981,5708087000
irq,1982,6536485000
irq,1983,5513188000
irq,1984,4433390000
irq,1985,4301090000
irq,1986,3859191000
irq,1987,3657791000
irq,1988,4396590000
irq,1989,6305486000
irq,1990,6219986000
irq,1991,2086196000
irq,1992,5729487000
irq,1993,23994250000
irq,1994,46684890000
irq,1995,115867500000
irq,1996,47746890000
irq,1997,252848500000
irq,1998,412064100000
irq,1999,754490800000
irq,2000,1465250000000
irq,2001,2531440000000
irq,2002,2199080000000
irq,2003,3151170000000
irq,2004,2857810000000
irq,2005,10182360000000
irq,2006,16911149000000
irq,2007,7530404400000
irq,2008,23240539100000
irq,2009,13471242200000
irq,2010,26252776800000
irq,2011,37255269400000
irq,2012,38139871000000
irq,2013,55036676200000
irq,2014,55837402900000
irq,2015,50650572700000
irq,2016,28703209200000
irq,2017,32330275700000
irq,2018,9407182100000
irq,2019,7905576900000
isl,1970,132980000
isl,1971,204001000
isl,1972,248363000
isl,1973,380711000
isl,1974,586434000
isl,1975,815221000
isl,1976,1000501000
isl,1977,1398915000
isl,1978,1935355000
isl,1979,2763209000
isl,1980,4818665000
isl,1981,7275904000
isl,1982,11387733000
isl,1983,17373224000
isl,1984,22640011000
isl,1985,29888819000
isl,1986,36190263000
isl,1987,49922162000
isl,1988,59122597000
isl,1989,68724426000
isl,1990,82076819000
isl,1991,89945911000
isl,1992,82386481000
isl,1993,76911932000
isl,1994,79722752000
isl,1995,80781739000
isl,1996,102487390000
isl,1997,116766433000
isl,1998,155156827000
isl,1999,153019579000
isl,2000,174234512000
isl,2001,185894417000
isl,2002,169189309000
isl,2003,187905036000
isl,2004,241479467000
isl,2005,314269354000
isl,2006,434019069000
isl,2007,408097615000
isl,2008,403243155000
isl,2009,249359533000
isl,2010,236722946000
isl,2011,271238238000
isl,2012,294910375000
isl,2013,307381966000
isl,2014,357983090000
isl,2015,446756776000
isl,2016,525915261000
isl,2017,575220638000
isl,2018,625846520000
isl,2019,651369725000
isl,2020,631590573000
isr,1970,587000
isr,1971,805000
isr,1972,1058000
isr,1973,1441000
isr,1974,2007000
isr,1975,2667000
isr,1976,2993000
isr,1977,3624000
isr,1978,6449000
isr,1979,12980000
isr,1980,28836000
isr,1981,69406000
isr,1982,157730000
isr,1983,424346000
isr,1984,1854780000
isr,1985,6289978000
isr,1986,9602422000
isr,1987,13037643000
isr,1988,14821506000
isr,1989,17055420000
isr,1990,24371073000
isr,1991,39391911000
isr,1992,46553389000
isr,1993,51419532000
isr,1994,61857576000
isr,1995,76245624000
isr,1996,89923097000
isr,1997,96697942000
isr,1998,99618141000
isr,1999,108654491000
isr,2000,115393693000
isr,2001,113879863000
isr,2002,115230738000
isr,2003,109909675000
isr,2004,115379678000
isr,2005,122593009000
isr,2006,133704591000
isr,2007,149481452000
isr,2008,155213011000
isr,2009,153535452000
isr,2010,165619280000
isr,2011,191657751000
isr,2012,208947045000
isr,2013,217140405000
isr,2014,222154668000
isr,2015,221342919000
isr,2016,250379557000
isr,2017,259319791000
isr,2018,286072511000
isr,2019,295254046000
isr,2020,286962367000
ita,1970,9266289000
ita,1971,9925871000
ita,1972,10630077000
ita,1973,13644283000
ita,1974,18194641000
ita,1975,19994778000
ita,1976,24050468000
ita,1977,29089866000
ita,1978,33344754000
ita,1979,40909702000
ita,1980,54178260000
ita,1981,65196722000
ita,1982,72501876000
ita,1983,79727895000
ita,1984,90505324000
ita,1985,99703741000
ita,1986,106401977000
ita,1987,116409363000
ita,1988,131725478000
ita,1989,144934521000
ita,1990,162942914000
ita,1991,174777053000
ita,1992,179233371000
ita,1993,165334159000
ita,1994,172188456000
ita,1995,191448400000
ita,1996,200778100000
ita,1997,209357700000
ita,1998,221930500000
ita,1999,233629700000
ita,2000,257375600000
ita,2001,270231100000
ita,2002,288461200000
ita,2003,291146600000
ita,2004,304466000000
ita,2005,317870300000
ita,2006,335075600000
ita,2007,349783300000
ita,2008,348467700000
ita,2009,317194300000
ita,2010,322646200000
ita,2011,325033600000
ita,2012,297404800000
ita,2013,277467200000
ita,2014,272137500000
ita,2015,280342100000
ita,2016,291183500000
ita,2017,303569900000
ita,2018,316124900000
ita,2019,321553600000
ita,2020,293764700000
jam,1965,165800000
jam,1966,199000000
jam,1967,218500000
jam,1968,282700000
jam,1969,315300000
jam,1970,367100000
jam,1971,356000000
jam,1972,366800000
jam,1973,448200000
jam,1974,478200000
jam,1975,609600000
jam,1976,450800000
jam,1977,349500000
jam,1978,498900000
jam,1979,748200000
jam,1980,690100000
jam,1981,953800000
jam,1982,1167800100
jam,1983,1436400000
jam,1984,1980700000
jam,1985,2581199900
jam,1986,2431800100
jam,1987,3544699900
jam,1988,4865300000
jam,1989,6538100200
jam,1990,8361900000
jam,1991,11824499700
jam,1992,23953199100
jam,1993,33385000000
jam,1994,43133000000
jam,1995,57596000000
jam,1996,69577000000
jam,1997,76041000000
jam,1998,72178000000
jam,1999,73226000000
jam,2000,89824000000
jam,2001,108850000000
jam,2002,127865000000
jam,2003,142024000000
jam,2004,164173000000
jam,2005,187221000000
jam,2006,220129000000
jam,2007,231392000000
jam,2008,239066000000
jam,2009,222197000000
jam,2010,229408000000
jam,2011,259834000000
jam,2012,258093000000
jam,2013,300554000000
jam,2014,339502000000
jam,2015,352095000000
jam,2016,373187000000
jam,2017,419435000000
jam,2018,471962000000
jam,2019,508473000000
jam,2020,476575066500
jor,1976,179300000
jor,1977,270900000
jor,1978,264300000
jor,1979,322100000
jor,1980,417900000
jor,1981,635000000
jor,1982,626900000
jor,1983,535900000
jor,1984,526800000
jor,1985,384800000
jor,1986,409400000
jor,1987,448600000
jor,1988,513300000
jor,1989,554500000
jor,1990,694100000
jor,1991,678000000
jor,1992,1049300000
jor,1993,1303600000
jor,1994,1391200000
jor,1995,1395000000
jor,1996,1444800000
jor,1997,1325000000
jor,1998,1187500000
jor,1999,1352700000
jor,2000,1266600000
jor,2001,1235800000
jor,2002,1287300000
jor,2003,1490800000
jor,2004,2005400000
jor,2005,2733700000
jor,2006,2717100000
jor,2007,3334100000
jor,2008,4726600000
jor,2009,5208000000
jor,2010,5566900000
jor,2011,5639000000
jor,2012,4758200000
jor,2013,4982100000
jor,2014,5377600000
jor,2015,5595600000
jor,2016,5230000000
jor,2017,5877521200
jor,2018,4915131300
jor,2019,3431480800
jor,2020,3281510600
jpn,1970,28892873434000
