geo,time,ne_con_govt_cn
isl,1999,143527000000
isl,2000,161191528000
isl,2001,184139448000
isl,2002,209421027000
isl,2003,221416664000
isl,2004,235778131000
isl,2005,259580777000
isl,2006,297929683000
isl,2007,330159527000
isl,2008,385669175000
isl,2009,411538644000
isl,2010,417233453000
isl,2011,439056291000
isl,2012,456790813000
isl,2013,479732583000
isl,2014,503311431000
isl,2015,541370506000
isl,2016,578017516000
isl,2017,625543708000
isl,2018,686634780000
isl,2019,744069105000
isl,2020,818914729000
isr,1970,772000
isr,1971,920000
isr,1972,1090000
isr,1973,1864000
isr,1974,2541000
isr,1975,3884000
isr,1976,4704000
isr,1977,6147000
isr,1978,10560000
isr,1979,18466000
isr,1980,45664000
isr,1981,112017000
isr,1982,233094000
isr,1983,553929000
isr,1984,2951925000
isr,1985,10541904000
isr,1986,13939686000
isr,1987,19633581000
isr,1988,22682889000
isr,1989,25640232000
isr,1990,32560862000
isr,1991,41086968000
isr,1992,47143519000
isr,1993,54651674000
isr,1994,65477519000
isr,1995,79851799000
isr,1996,94318491000
isr,1997,104767864000
isr,1998,114444147000
isr,1999,123669692000
isr,2000,130970206000
isr,2001,140069272000
isr,2002,153889519000
isr,2003,150423574000
isr,2004,149618183000
isr,2005,154798982000
isr,2006,164087744000
isr,2007,168767578000
isr,2008,177697351000
isr,2009,186056994000
isr,2010,198094189000
isr,2011,210156462000
isr,2012,225783833000
isr,2013,240196621000
isr,2014,250932677000
isr,2015,261231406000
isr,2016,273271128000
isr,2017,286407134000
isr,2018,305270335000
isr,2019,319038633000
isr,2020,332542310000
ita,1970,5503214000
ita,1971,6565077000
ita,1972,7445226000
ita,1973,8631955000
ita,1974,10404434000
ita,1975,12258127000
ita,1976,14863042000
ita,1977,18410032000
ita,1978,22459325000
ita,1979,27607434000
ita,1980,34934901000
ita,1981,45180969000
ita,1982,53545935000
ita,1983,63731094000
ita,1984,72057484000
ita,1985,81531011000
ita,1986,88637171000
ita,1987,100890223000
ita,1988,114484308000
ita,1989,124446130000
ita,1990,143286592000
ita,1991,157226849000
ita,1992,164110688000
ita,1993,167753103000
ita,1994,171111271000
ita,1995,172298000000
ita,1996,184246000000
ita,1997,193160000000
ita,1998,199624000000
ita,1999,206206000000
ita,2000,220195000000
ita,2001,239959000000
ita,2002,250419000000
ita,2003,264649000000
ita,2004,278255000000
ita,2005,292969000000
ita,2006,302522000000
ita,2007,307266000000
ita,2008,320333000000
ita,2009,326155000000
ita,2010,331166000000
ita,2011,326718000000
ita,2012,321754000000
ita,2013,319441000000
ita,2014,317979000000
ita,2015,316344000000
ita,2016,322650000000
ita,2017,327002000000
ita,2018,334454000000
ita,2019,334610000000
ita,2020,345374000000
jam,1960,35765700
jam,1961,39017100
jam,1962,43894300
jam,1963,47958600
jam,1964,52022900
jam,1965,56900000
jam,1966,62600000
jam,1967,73200000
jam,1968,85400000
jam,1969,102600000
jam,1970,137300000
jam,1971,159100000
jam,1972,197100000
jam,1973,280200000
jam,1974,386100000
jam,1975,477100000
jam,1976,562100000
jam,1977,612400000
jam,1978,749900000
jam,1979,825000000
jam,1980,966200000
jam,1981,1095000100
jam,1982,1288000000
jam,1983,1406200100
jam,1984,1541500000
jam,1985,1738400000
jam,1986,2150500100
jam,1987,2497400100
jam,1988,3017700100
jam,1989,3270100000
jam,1990,4300700200
jam,1991,5771800100
jam,1993,14270000000
jam,1994,16799000000
jam,1995,23113000000
jam,1996,32715000000
jam,1997,40084000000
jam,1998,47140000000
jam,1999,47062000000
jam,2000,54029000000
jam,2001,60296000000
jam,2002,69304000000
jam,2003,77407000000
jam,2004,80234000000
jam,2005,99518000000
jam,2006,108943000000
jam,2007,131849000000
jam,2008,161646000000
jam,2009,176189000000
jam,2010,185829000000
jam,2011,196091000000
jam,2012,213901000000
jam,2013,221980000000
jam,2014,223858000000
jam,2015,229301000000
jam,2016,243718000000
jam,2017,253607000000
jam,2018,272421000000
jam,2019,286642000000
jam,2020,267150947600
jor,1976,190100000
jor,1977,187200000
jor,1978,234400000
jor,1979,337100000
jor,1980,340200000
jor,1981,456400000
jor,1982,477900000
jor,1983,473400000
jor,1984,534600000
jor,1985,531700000
jor,1986,566500000
jor,1987,586700000
jor,1988,604300000
jor,1989,618800000
jor,1990,663900000
jor,1991,742000000
jor,1992,790600000
jor,1993,857900000
jor,1994,985600000
jor,1995,1111300000
jor,1996,1204100000
jor,1997,1312500000
jor,1998,1367000000
jor,1999,1386700000
jor,2000,1421600000
jor,2001,1458400000
jor,2002,1541600000
jor,2003,1676000000
jor,2004,1723100000
jor,2005,1743200000
jor,2006,2203300000
jor,2007,2499400000
jor,2008,2955000000
jor,2009,3645000000
jor,2010,3708000000
jor,2011,4206000000
jor,2012,4293000000
jor,2013,4468000000
jor,2014,4767000000
jor,2015,4883000000
jor,2016,4886000000
jor,2017,5104233300
jor,2018,5199644400
jor,2019,5379925900
jor,2020,5719367900
jpn,1970,8507719013000
jpn,1971,10014383603000
jpn,1972,11753886433000
jpn,1973,14560421570000
jpn,1974,19089148724000
jpn,1975,23221754559000
jpn,1976,25603161069000
jpn,1977,28450867871000
jpn,1978,30804670651000
jpn,1979,33508432580000
jpn,1980,36754600000000
jpn,1981,39475600000000
jpn,1982,41820000000000
jpn,1983,43856200000000
jpn,1984,45740000000000
jpn,1985,47643400000000
jpn,1986,49731800000000
jpn,1987,51725200000000
jpn,1988,53950900000000
jpn,1989,57210700000000
jpn,1990,61444700000000
jpn,1991,65664500000000
jpn,1992,69291400000000
jpn,1993,72404400000000
jpn,1994,75351500000000
jpn,1995,78657900000000
jpn,1996,81115900000000
jpn,1997,83173000000000
jpn,1998,84044500000000
jpn,1999,85635900000000
jpn,2000,88607300000000
jpn,2001,91598600000000
jpn,2002,93225600000000
jpn,2003,93457500000000
jpn,2004,93827600000000
jpn,2005,94489000000000
jpn,2006,94163600000000
jpn,2007,95098600000000
jpn,2008,95140400000000
jpn,2009,95690100000000
jpn,2010,97075000000000
jpn,2011,98919700000000
jpn,2012,99881400000000
jpn,2013,100999300000000
jpn,2014,103379200000000
jpn,2015,105549800000000
jpn,2016,107007100000000
jpn,2017,107361400000000
jpn,2018,108905200000000
jpn,2019,111268100000000
jpn,2020,113869300000000
kaz,1992,439000000
kaz,1993,4088900000
kaz,1994,45234000000
kaz,1995,137748200000
kaz,1996,182789500000
kaz,1997,207022500000
kaz,1998,186869900000
kaz,1999,232713000000
kaz,2000,313984500000
kaz,2001,436036400000
kaz,2002,438407100000
kaz,2003,519195300000
kaz,2004,681786900000
kaz,2005,853830100000
kaz,2006,1039845900000
kaz,2007,1420406300000
kaz,2008,1635550600000
kaz,2009,1983589300000
kaz,2010,2358768900000
kaz,2011,2958699300000
kaz,2012,3573446700000
kaz,2013,3662309200000
kaz,2014,4241218100000
kaz,2015,4755939300000
kaz,2016,5463145600000
kaz,2017,5729324800000
kaz,2018,5144127700000
kaz,2019,6349831800000
kaz,2020,9002130900000
ken,1960,619400000
ken,1961,681300000
ken,1962,719300000
ken,1963,759200000
ken,1964,988000000
ken,1965,1058000000
ken,1966,1142000000
ken,1967,1244000000
ken,1968,1470000000
ken,1969,1712000000
ken,1970,1862000000
ken,1971,2284000000
ken,1972,2654000000
ken,1973,2890000000
ken,1974,3614000000
ken,1975,4386001000
ken,1976,5076001000
ken,1977,6400000000
ken,1978,8000000000
ken,1979,8946000000
ken,1980,10676000000
ken,1981,11528000000
ken,1982,12948800000
ken,1983,14662200000
ken,1984,15512000000
ken,1985,17602000000
ken,1986,21518200000
ken,1987,24354000000
ken,1988,27292800000
ken,1989,30769200000
ken,1990,36620000000
ken,1991,37606400000
ken,1992,41475200000
ken,1993,48306800000
ken,1994,60719400000
ken,1995,69056800000
ken,1996,104442000000
ken,1997,119677000000
ken,1998,138256000000
ken,1999,142871000000
ken,2000,145701000000
ken,2001,162959000000
ken,2002,176821000000
ken,2003,205207000000
ken,2004,227596000000
ken,2005,246056000000
ken,2006,267147000000
ken,2007,314734000000
ken,2008,389194000000
ken,2009,444000000000
ken,2010,466000000000
ken,2011,528000000000
ken,2012,585000000000
ken,2013,629000000000
ken,2014,705000000000
ken,2015,876145000000
ken,2016,957593900000
ken,2017,1046433600000
ken,2018,1153405500000
ken,2019,1261504900000
ken,2020,1369787000000
kgz,1987,7000000
kgz,1988,7500000
kgz,1989,7400000
kgz,1990,10700000
kgz,1991,20200000
kgz,1992,158400000
kgz,1993,1086200000
kgz,1994,2272100000
kgz,1995,3154500000
kgz,1996,4333100000
kgz,1997,5307300000
kgz,1998,6102900000
kgz,1999,9320100000
kgz,2000,13098600000
kgz,2001,12911700000
kgz,2002,14032700000
kgz,2003,14116400000
kgz,2004,17146000000
kgz,2005,17667300000
kgz,2006,20469600000
kgz,2007,24268800000
kgz,2008,32937500000
kgz,2009,37088500000
kgz,2010,39946500000
kgz,2011,52128500000
kgz,2012,62422900000
kgz,2013,65541200000
kgz,2014,70014600000
kgz,2015,76435000000
kgz,2016,83044300000
kgz,2017,90871400000
kgz,2018,97761800000
kgz,2019,101503400000
kgz,2020,105159100000
khm,1960,4199999700
khm,1961,4299999700
khm,1962,4699999700
khm,1963,4999999500
khm,1964,5299999700
khm,1965,4899999700
khm,1966,5299999700
khm,1967,5900000300
khm,1968,6099999700
khm,1969,6700000300
khm,1970,8999999500
khm,1993,305988000000
khm,1994,492641000000
khm,1995,492641000000
khm,1996,529096000000
khm,1997,552991000000
khm,1998,563102000000
khm,1999,661200000000
khm,2000,736916000000
khm,2001,827923000000
khm,2002,913205000000
khm,2003,975021720000
khm,2004,961221000000
khm,2005,1048226379500
khm,2006,1032892322300
khm,2007,2008219216600
khm,2008,2364722185700
khm,2009,2653373446600
khm,2010,2985045127400
khm,2011,3134232359100
khm,2012,3277383072000
khm,2013,3442120027500
khm,2014,3704936217900
khm,2015,3963342626000
khm,2016,4232685342800
khm,2017,4602465432400
khm,2018,4903822902500
khm,2019,5288153330200
khm,2020,5702605130700
kir,1972,4396000
kir,1973,5979000
kir,1974,5765000
kir,1975,7574000
kir,1976,8511000
kir,1977,9435000
kir,1978,7624000
kir,1979,11741000
kir,1980,14521000
kir,1981,14775000
kir,1982,15795000
kir,1983,15939000
kir,1984,15377000
kir,1985,16631000
kir,1986,16615000
kir,1987,17312000
kir,1988,18135000
kir,1989,19880000
kir,1990,19231000
kir,1991,23176000
kir,1992,25039000
kir,2008,110268000
kir,2009,110730000
kir,2010,104374000
kir,2011,109142000
kir,2012,117375000
kir,2013,117526000
kir,2014,139883000
kir,2015,142554000
kir,2016,164898000
kir,2017,164963000
kir,2018,194527000
kor,1960,35570000000
kor,1961,40050000000
kor,1962,49630000000
kor,1963,54630000000
kor,1964,60710000000
kor,1965,74410000000
kor,1966,103170000000
kor,1967,129680000000
kor,1968,171880000000
kor,1969,219450000000
kor,1970,276700000000
kor,1971,350000000000
kor,1972,446800000000
kor,1973,491000000000
kor,1974,759300000000
kor,1975,1169300000000
kor,1976,1563800000000
kor,1977,1988700000000
kor,1978,2493300000000
kor,1979,3185100000000
kor,1980,4729500000000
kor,1981,5996000000000
kor,1982,6750100000000
kor,1983,7569000000000
kor,1984,8294500000000
kor,1985,9356300000000
kor,1986,10570700000000
kor,1987,12151400000000
kor,1988,14475500000000
kor,1989,17833100000000
kor,1990,22008200000000
kor,1991,26073500000000
kor,1992,30697600000000
kor,1993,33878700000000
kor,1994,38275500000000
kor,1995,43870900000000
kor,1996,50998600000000
kor,1997,55339900000000
kor,1998,61258700000000
kor,1999,65511900000000
kor,2000,71028200000000
kor,2001,83110700000000
kor,2002,92141500000000
kor,2003,101757000000000
kor,2004,112531300000000
kor,2005,123149400000000
kor,2006,134455400000000
kor,2007,146481600000000
kor,2008,162150900000000
kor,2009,176711600000000
kor,2010,187874700000000
kor,2011,199627200000000
kor,2012,211492800000000
kor,2013,224770800000000
kor,2014,237959400000000
kor,2015,250088000000000
kor,2016,265295200000000
kor,2017,283045800000000
kor,2018,304692700000000
kor,2019,328663200000000
kor,2020,349122500000000
kos,2008,358189000
kos,2009,408147000
kos,2010,494925000
kos,2011,578302000
kos,2012,624563000
kos,2013,656588000
kos,2014,723527000
kos,2015,772181000
kos,2016,729593000
kos,2017,751521000
kos,2018,807427000
kos,2019,880994000
kos,2020,942145000
kwt,1965,99000000
kwt,1966,118000000
kwt,1967,135000000
kwt,1968,144000000
kwt,1969,152000000
kwt,1970,139300000
kwt,1971,173300000
kwt,1972,198600000
kwt,1973,214600000
kwt,1974,279100000
kwt,1975,385500000
kwt,1976,432300000
kwt,1977,586300000
kwt,1978,615900000
kwt,1979,763800000
kwt,1980,864900000
kwt,1981,993200000
kwt,1982,1197200000
kwt,1983,1287210000
kwt,1984,1345170000
kwt,1985,1444900000
kwt,1986,1403190000
kwt,1987,1373680000
kwt,1988,1516760100
kwt,1989,1814100000
kwt,1990,2056500000
kwt,1991,2385600000
kwt,1992,3236600100
kwt,1993,2593100000
kwt,1994,2503500000
kwt,1995,2612400000
kwt,1996,2570500000
kwt,1997,2451500000
kwt,1998,2411600000
kwt,1999,2463300000
kwt,2000,2485200000
kwt,2001,2528500000
kwt,2002,2929400000
kwt,2003,3281200000
kwt,2004,3478100000
kwt,2005,3706600000
kwt,2006,4094500000
kwt,2007,4563100000
kwt,2008,5307800000
kwt,2009,5635400000
kwt,2010,5666600000
kwt,2011,6326600000
kwt,2012,7337400000
kwt,2013,8093800000
kwt,2014,8218100000
kwt,2015,8339700000
kwt,2016,8497300000
kwt,2017,8940764900
kwt,2018,9620830100
kwt,2019,10429030900
lao,1984,4000000000
lao,1985,9299999700
lao,1986,14599999500
lao,1987,15800000500
lao,1988,25500000300
lao,2000,881253199200
lao,2001,1018582956200
lao,2002,1574276109700
lao,2003,1629527564900
lao,2004,1940079929300
lao,2005,2380062204800
lao,2006,2656453395800
lao,2007,3210252933700
lao,2008,3700014773600
lao,2009,6646016805000
lao,2010,7004103873900
lao,2011,8125035219700
lao,2012,10949361380400
lao,2013,16026899586000
lao,2014,16212415113900
lao,2015,17712854550200
lao,2016,18061495288000
lbn,1989,243999998000
lbn,1990,372351151210.81403
lbn,1991,609581100400
lbn,1992,1401357907200
lbn,1993,1655456802500
lbn,1994,2029268924200
lbn,1995,2351041845900
lbn,1996,3091776576900
lbn,1997,4132000000000
lbn,1998,4366000000000
lbn,1999,4443000000000
lbn,2000,4493000000000
lbn,2001,4682000000000
lbn,2002,4938000000000
lbn,2003,5036000000000
lbn,2004,4609179447994.25
lbn,2005,4712383299653.72949
lbn,2006,4822368890910.62012
lbn,2007,5136721795212.71973
lbn,2008,5881803143864.48047
lbn,2009,6888825508773.26953
lbn,2010,7081927113093.74023
lbn,2011,7565145265313.82031
lbn,2012,9070523441689.1875
lbn,2013,9135975495596.5
lbn,2014,9241275414703.00781
lbn,2015,9432453063678.75
lbn,2016,10008763243633
lbn,2017,10586211156820.5
lbn,2018,12687172659986.59961
lbn,2019,13105852855506.19922
lbn,2020,10118079938600
lby,1990,1997000000
lby,1991,2376000000
lby,1992,2755000000
lby,1993,2132000000
lby,1994,2254000000
lby,1995,2383000000
lby,1996,2903000000
lby,1997,3333000000
lby,1998,3339000000
lby,1999,3102000000
lby,2000,3616000000
lby,2001,3925000000
lby,2002,4077000000
lby,2003,4199307500
lby,2004,5673500000
lby,2005,7002300000
lby,2006,7736100000
lby,2007,10161600000
lby,2008,10602000000
lka,1960,911175600
lka,1961,919024683.61553
lka,1962,962817735.98315
lka,1963,1010141478.69482
lka,1964,1079985599.53068
lka,1965,1157000000
lka,1966,1158000000
lka,1967,1240000000
lka,1968,1408131380.05039
lka,1969,1471000000
lka,1970,1623000000
lka,1971,1764000000
lka,1972,1897000000
lka,1973,2016000000
lka,1974,2743000000
lka,1975,2480000000
lka,1976,3021000000
lka,1977,3118000000
lka,1978,4043000000
lka,1979,4798000000
lka,1980,5685000000
lka,1981,6310000000
lka,1982,8242000000
lka,1983,9889000000
lka,1984,11935000000
lka,1985,16599000000
lka,1986,18480000000
lka,1987,19538000000
lka,1988,21849000000
lka,1989,26410000000
lka,1990,31405000000
lka,1991,36633000000
lka,1992,40972000000
lka,1993,45791000000
lka,1994,56002000000
lka,1995,76604000000
lka,1996,81021000000
lka,1997,92195896400
lka,1998,99745000000
lka,1999,99850909700
lka,2000,132189000000
lka,2001,144441000000
lka,2002,201197491400
lka,2003,221622000000
lka,2004,264069000000
lka,2005,321037000000
lka,2006,451438000000
lka,2007,546545000000
lka,2008,713788000000
lka,2009,851549000000
lka,2010,542329933300
lka,2011,617918305900
lka,2012,665830806800
lka,2013,745683801200
lka,2014,868059338100
lka,2015,984754815800
lka,2016,1014745535400
lka,2017,1137405911800
lka,2018,1310654895300
lka,2019,1416988708300
lka,2020,1556489002000
lso,1960,4100000
lso,1961,5400000
lso,1962,5700000
lso,1963,5700000
lso,1964,5700000
lso,1965,6900000
lso,1966,5100000
lso,1967,6800000
lso,1968,6200000
lso,1969,6100000
lso,1970,4000000
lso,1971,6000000
lso,1972,8000000
lso,1973,8000000
lso,1974,11000000
lso,1975,16000000
lso,1976,19000000
lso,1977,22000000
lso,1978,31000000
lso,1979,40000000
lso,1980,73232300
lso,1981,79629500
lso,2007,4385601100
lso,2008,5596516600
lso,2009,6414414100
lso,2010,6528887200
lso,2011,7148895000
lso,2012,8038342800
lso,2013,9262728500
lso,2014,10289002000
lso,2015,11122748000
lso,2016,12324071300
lso,2017,12195651400
lso,2018,12885434600
lso,2019,13259752900
ltu,1995,1862443000
ltu,1996,2338548000
ltu,1997,2832157000
ltu,1998,3370474000
ltu,1999,3008152000
ltu,2000,2995131000
ltu,2001,3001444000
ltu,2002,3125920000
ltu,2003,3259111000
ltu,2004,3495493000
ltu,2005,3886414000
ltu,2006,4605504000
ltu,2007,5066832000
ltu,2008,6100804000
ltu,2009,5719833000
ltu,2010,5563313000
ltu,2011,5737163000
ltu,2012,5831661000
ltu,2013,5836358000
ltu,2014,6077533000
ltu,2015,6428193000
ltu,2016,6610848000
ltu,2017,6890483000
ltu,2018,7451216000
ltu,2019,8260522000
ltu,2020,9166766000
lux,1970,191710000
lux,1971,217709000
lux,1972,246328000
lux,1973,287217000
lux,1974,355863000
lux,1975,429483000
lux,1976,487583000
lux,1977,540079000
lux,1978,582095000
lux,1979,647225000
lux,1980,735603000
lux,1981,818044000
lux,1982,865432000
lux,1983,913816000
lux,1984,986773000
lux,1985,1071336000
lux,1986,1150858000
lux,1987,1265963000
lux,1988,1341880000
lux,1989,1493007000
lux,1990,1648811000
lux,1991,1766230000
lux,1992,1940568000
lux,1993,2129958000
lux,1994,2224824000
lux,1995,2392830000
lux,1996,2575597000
lux,1997,2730404000
lux,1998,2767642000
lux,1999,3079707000
lux,2000,3331934000
lux,2001,3661556000
lux,2002,3990729000
lux,2003,4293243000
lux,2004,4616183000
lux,2005,5021322000
lux,2006,5184822000
lux,2007,5431300000
lux,2008,5797072000
lux,2009,6279753000
lux,2010,6693608000
lux,2011,7111607000
lux,2012,7585680000
lux,2013,8027117000
lux,2014,8313260000
lux,2015,8645532000
lux,2016,8810175000
lux,2017,9434605000
lux,2018,10106150000
lux,2019,10766390000
lux,2020,11771420000
lva,1995,955951000
lva,1996,1027526000
lva,1997,1134460000
lva,1998,1361115000
lva,1999,1413890000
lva,2000,1434681000
lva,2001,1534571000
lva,2002,1733923000
lva,2003,2019176000
lva,2004,2199151000
lva,2005,2440991000
lva,2006,2962102000
lva,2007,4000925000
lva,2008,4834091000
lva,2009,3617743000
lva,2010,3329515000
lva,2011,3716621000
lva,2012,3837293000
lva,2013,4062558000
lva,2014,4246605000
lva,2015,4513025000
lva,2016,4601446000
lva,2017,4935526000
lva,2018,5302264000
lva,2019,5914953000
lva,2020,5970706000
mac,1982,413000000
mac,1983,479000000
mac,1984,647000000
mac,1985,786000000
mac,1986,920000000
mac,1987,1174000000
mac,1988,1504000000
mac,1989,2039000000
mac,1990,2651000000
mac,1991,3258000000
mac,1992,3487000000
mac,1993,4020000000
mac,1994,4658000000
mac,1995,5366000000
mac,1996,5976000000
mac,1997,6582000000
mac,1998,6924000000
mac,1999,7749000000
mac,2000,6770000000
mac,2001,6841000000
mac,2002,7205000000
mac,2003,7743000000
mac,2004,8213000000
mac,2005,9527000000
mac,2006,10374000000
mac,2007,12943000000
mac,2008,14706000000
mac,2009,16612000000
mac,2010,18414000000
mac,2011,20950000000
mac,2012,23691000000
mac,2013,26766000000
mac,2014,31126000000
mac,2015,34780000000
mac,2016,37472000000
mac,2017,39348000000
mac,2018,42048000000
mac,2019,45368000000
mac,2020,52291000000
mar,1960,1219999900
mar,1961,1310000000
mar,1962,1459999900
mar,1963,1710000000
mar,1964,1850000000
mar,1965,1790000000
mar,1966,1850000000
mar,1967,1920000000
mar,1968,2120000000
mar,1969,2208000000
mar,1970,2407000000
mar,1971,2709000000
mar,1972,2891000000
mar,1973,2991000000
mar,1974,4036000000
mar,1975,5859000000
mar,1976,9179000000
mar,1977,10328000000
mar,1978,11469000000
mar,1979,13231000000
mar,1980,15246860000
mar,1981,16768170000
mar,1982,19115320000
mar,1983,19039720000
mar,1984,20704200000
mar,1985,25936890000
mar,1986,31441000000
mar,1987,33539750000
mar,1988,37033030000
mar,1989,38734000000
mar,1990,39048204800
mar,1991,43777377800
mar,1992,47389925800
mar,1993,52809685500
mar,1994,56859405400
mar,1995,60113644300
mar,1996,59427797100
mar,1997,63473000900
mar,1998,63882142500
mar,1999,69865339300
mar,2000,72686968800
mar,2001,79778874400
mar,2002,82113983200
mar,2003,86852285300
mar,2004,94675551800
mar,2005,102503924100
mar,2006,107716500300
mar,2007,113412000000
mar,2008,120214000000
mar,2009,136522000000
mar,2010,140823000000
mar,2011,153360000000
mar,2012,168190000000
mar,2013,178309000000
mar,2014,184303000000
mar,2015,190450000000
mar,2016,195644000000
mar,2017,202208000000
mar,2018,210758000000
mar,2019,222967000000
mar,2020,227440000000
mda,1995,1678420000
mda,1996,2025341000
mda,1997,2568635000
mda,1998,2254065000
mda,1999,1888136000
mda,2000,2347860000
mda,2001,2736319000
mda,2002,4562380000
mda,2003,5435302000
mda,2004,4774108000
mda,2005,6189075000
mda,2006,8944755000
mda,2007,10658075000
mda,2008,12844541000
mda,2009,14360462000
mda,2010,15713900000
mda,2011,16356372000
mda,2012,17604788000
mda,2013,18295861000
mda,2014,19183618000
mda,2015,21141358000
mda,2016,23918817000
mda,2017,26892287000
mda,2018,29244149000
mda,2019,31965780105.9266
mda,2020,34396739875.9634
mdg,1960,4739786800
mdg,1961,5319099900
mdg,1962,6284601900
mdg,1963,6196839400
mdg,1964,6389943800
mdg,1965,6583028400
mdg,1966,6881475200
mdg,1967,7250123600
mdg,1968,8022541000
mdg,1969,8478951300
mdg,1970,8092742600
mdg,1971,9848042200
mdg,1972,9233648300
mdg,1973,9022983500
mdg,1974,10339573200
mdg,1975,10602879200
mdg,1976,11691263700
mdg,1977,12779628300
mdg,1978,14324403100
mdg,1979,18081087900
mdg,1980,50226139929.6514
mdg,1981,50226139929.6514
mdg,1982,50226139929.6514
mdg,1983,50226139929.6514
mdg,1984,69523317027.73399
mdg,1985,73578843493.08769
mdg,1986,77589804329.91341
mdg,1987,101388172126.44
mdg,1988,106602417551.201
mdg,1989,123002793152.011
mdg,1990,127771374242.74001
mdg,1991,138244440700
mdg,1992,185752038800
mdg,1993,186955272600
mdg,1994,250462205500
mdg,1995,372341923500
mdg,1996,420972597800
mdg,1997,628934799700
mdg,1998,815115880300
mdg,1999,914459798000
mdg,2000,1082747226100
mdg,2001,1209033657600
mdg,2002,1089190611500
mdg,2003,1393859613200
mdg,2004,1774983763200
mdg,2005,1892014680200
mdg,2006,2312095953500
mdg,2007,3039715402300
mdg,2008,2579255885700
mdg,2009,2353198724000
mdg,2010,2736454846900
mdg,2011,3302528221000
mdg,2012,3814274855000
mdg,2013,4289960163600
mdg,2014,4778012958300
mdg,2015,5029035340800
mdg,2016,5555793708300
mdg,2017,6619739393000
mdg,2018,6242053731700
mdg,2019,7709440605200
mdg,2020,9060564453200
mdv,2014,10686000000
mdv,2015,11474051800
mdv,2016,11971694400
mdv,2017,10772420000
mdv,2018,12060131000
mdv,2019,13397659400
mdv,2020,13035521200
mex,1960,9206900
mex,1961,10115300
mex,1962,11913600
mex,1963,13802100
mex,1964,16059000
mex,1965,17159300
mex,1966,19776800
mex,1967,21812700
mex,1968,25108800
mex,1969,27920300
mex,1970,32243200
mex,1971,37331400
mex,1972,48739300
mex,1973,63426700
mex,1974,82268100
mex,1975,113493100
mex,1976,150916200
mex,1977,198967400
mex,1978,255197100
mex,1979,334315900
mex,1980,448744000
mex,1981,659696000
mex,1982,1025846000
mex,1983,1573738000
mex,1984,2721656000
mex,1985,4373985000
mex,1986,7208207000
mex,1987,16995472000
mex,1988,35027506000
mex,1989,45382659000
mex,1990,61949269000
mex,1991,86162620000
mex,1992,111751591000
mex,1993,142199125000
mex,1994,168644163000
mex,1995,197656512000
mex,1996,253592310000
mex,1997,327367993000
mex,1998,410935035000
mex,1999,526705835000
mex,2000,636918621000
mex,2001,698534078000
mex,2002,773706415000
mex,2003,868227951000
mex,2004,925856477000
mex,2005,1006153784000
mex,2006,1099709396000
mex,2007,1197042904000
mex,2008,1325508162000
mex,2009,1449432051000
mex,2010,1573404818000
mex,2011,1727177129000
mex,2012,1889705062000
mex,2013,1984414917000
mex,2014,2132204422000
mex,2015,2287563099000
mex,2016,2417582933000
mex,2017,2548003721000
mex,2018,2721849052000
mex,2019,2789015981000
mex,2020,2963475538000
mhl,2004,78894500
mhl,2005,82744100
mhl,2006,85558800
mhl,2007,91161100
mhl,2008,92718900
mhl,2009,91783700
mhl,2010,89542900
mhl,2011,91533100
mhl,2012,97046000
mhl,2013,98591300
mhl,2014,94799000
mhl,2015,100364200
mhl,2016,110494000
mhl,2017,115121100
mhl,2018,124319500
mhl,2019,137215600
mhl,2020,121862200
mkd,1990,96427000
mkd,1991,199318000
mkd,1992,2302077000
mkd,1993,12471957000
mkd,1994,27875000000
mkd,1995,31491000000
mkd,1996,31985000000
mkd,1997,36700000000
mkd,1998,39504000000
mkd,1999,43009000000
mkd,2000,42098000000
mkd,2001,60151000000
mkd,2002,53662000000
mkd,2003,48578000000
mkd,2004,48871000000
mkd,2005,49922000000
mkd,2006,55284000000
mkd,2007,62657000000
mkd,2008,77100000000
mkd,2009,79092000000
mkd,2010,79984000000
mkd,2011,84112000000
mkd,2012,87031000000
mkd,2013,87855000000
mkd,2014,90290000000
mkd,2015,94890000000
mkd,2016,91777000000
mkd,2017,92226000000
mkd,2018,94398000000
mkd,2019,96958000000
mkd,2020,111502000000
mli,1967,8060210200
mli,1968,9956809700
mli,1969,10620600300
mli,1970,11284400100
mli,1971,12611900400
mli,1972,16405000200
mli,1973,12137900000
mli,1974,17448099800
mli,1975,20956700700
mli,1976,20103200800
mli,1977,27310000100
mli,1978,32525500400
mli,1979,38751498200
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,115349000000
mli,1986,117469000000
mli,1987,107851000000
mli,1988,114120000000
mli,1989,118585000000
mli,1990,124392000000
mli,1991,109560000000
mli,1992,113836000000
mli,1993,105586000000
mli,1994,124799000000
mli,1995,133372000000
mli,1996,156208000000
mli,1997,176340000000
mli,1998,322898925300
mli,1999,310973000000
mli,2000,345303050900
mli,2001,380988648200
mli,2002,416446429100
mli,2003,425539479900
mli,2004,444692000000
mli,2005,456109000000
mli,2006,478480000000
mli,2007,544437000000
mli,2008,679741000000
mli,2009,700425000000
mli,2010,829710000000
mli,2011,1150880000000
mli,2012,983627000000
mli,2013,1103919000000
mli,2014,1153042000000
mli,2015,1268417000000
mli,2016,1349905000000
mli,2017,1443992000000
mli,2018,1505470512700
