geo,time,ne_con_prvt_pp_kd
tza,2014,83484648290.96028
tza,2015,89594870574.58749
tza,2016,91537263653.84088
tza,2017,93618751927.43228
tza,2018,100245476175.664
tza,2019,103387138625.44901
tza,2020,104375631802.79601
uga,1990,13873571427.544
uga,1991,14542032132.6845
uga,1992,14923613094.9042
uga,1993,15982140159.2155
uga,1994,16787946065.9684
uga,1995,19356357457.7546
uga,1996,20710571418.6123
uga,1997,21255133358.1377
uga,1998,22723541005.9936
uga,1999,24497441328.9854
uga,2000,24981745672.4145
uga,2001,25553835440.5088
uga,2002,27674716841.1652
uga,2003,28672427202.7494
uga,2004,29375083586.8102
uga,2005,30983792171.2886
uga,2006,34812293287.9444
uga,2007,38090757441.21449
uga,2008,38522436109.259
uga,2009,45742422009.35609
uga,2010,47590927372.6678
uga,2011,50433642651.1279
uga,2012,54484577092.8459
uga,2013,54550924647.285
uga,2014,55921324219.1076
uga,2015,62035391865.6805
uga,2016,63026165888.15391
uga,2017,63001102280.9771
uga,2018,68743418779.7049
uga,2019,73472997073.22659
uga,2020,74995556853.80638
ukr,1990,230055308763.29599
ukr,1991,208487623558.66199
ukr,1992,189183218982.80301
ukr,1993,140069123514.93701
ukr,1994,127656295152.30701
ukr,1995,125484472143.571
ukr,1996,113838950703.12601
ukr,1997,113539818731.86099
ukr,1998,115441869285.591
ukr,1999,113073051007.826
ukr,2000,115775221385.116
ukr,2001,125679856831.274
ukr,2002,135214370044.72
ukr,2003,149278685890.258
ukr,2004,166513551030.59698
ukr,2005,199009296070.14096
ukr,2006,229606231806.48401
ukr,2007,268584708876.68201
ukr,2008,301397936542.508
ukr,2009,254329738956.604
ukr,2010,271988023931.16599
ukr,2011,314238546037.31299
ukr,2012,339860709968.45898
ukr,2013,362037282661.20599
ukr,2014,316661283923.26501
ukr,2015,254502791662.74399
ukr,2016,261322910670.86096
ukr,2017,285695048448.05902
ukr,2018,312310455953.03601
ukr,2019,346457110649.24799
ukr,2020,351377439941.49493
usa,1990,6388423422793.80957
usa,1991,6399955449891.34961
usa,1992,6635478583469.34961
usa,1993,6866635581564.82031
usa,1994,7132669695891.64941
usa,1995,7343120163528.73926
usa,1996,7597920255474.05078
usa,1997,7884021411172.42871
usa,1998,8302746172034.58887
usa,1999,8749525764648.75879
usa,2000,9190227552339.69922
usa,2001,9417812740401.19922
usa,2002,9657302195338.30078
usa,2003,9962879685774.49023
usa,2004,10338479716279.19922
usa,2005,10704606177324.59961
usa,2006,11014757663474
usa,2007,11282517232871.5
usa,2008,11299443032711.30078
usa,2009,11151929812770.40039
usa,2010,11364473734868.90039
usa,2011,11557844628715.40039
usa,2012,11715880265539.90039
usa,2013,11890173578418
usa,2014,12212146610463.80078
usa,2015,12612633717197.40039
usa,2016,12925197871660.30078
usa,2017,13239111000000
usa,2018,13622329761140.5
usa,2019,13920606674439.09961
usa,2020,13394179319054.19922
uzb,2010,72012107313.79601
uzb,2011,81599356894.07449
uzb,2012,89862737143.6051
uzb,2013,97702403592.43159
uzb,2014,106236192966.743
uzb,2015,118741372638.636
uzb,2016,128543011913.14
uzb,2017,133892529182.90601
uzb,2018,143319422775.41199
uzb,2019,150895655099.457
uzb,2020,149087918865.76199
vnm,1994,105958936277.96001
vnm,1995,113603458546.569
vnm,1996,123931551530.53
vnm,1997,131257319631.836
vnm,1998,137118093092.22701
vnm,1999,140677640570.25601
vnm,2000,145005058272.46399
vnm,2001,151489030755.34201
vnm,2002,163044444263.22299
vnm,2003,176105392144.34399
vnm,2004,188598783772.84201
vnm,2005,202288494953.45096
vnm,2006,217390910362.12897
vnm,2007,238650896703.63
vnm,2008,256951631320.55301
vnm,2009,262738331008.01697
vnm,2010,284246686299.85199
vnm,2011,295892122565.55298
vnm,2012,310329384155.84601
vnm,2013,326404495493.52094
vnm,2014,346380483628.03601
vnm,2015,378697736896.28094
vnm,2016,406342685345.05402
vnm,2017,436208903195.06097
vnm,2018,467877626542.79199
vnm,2019,502313437271.85297
vnm,2020,504929920054.61499
vut,2002,332251099.61859
vut,2003,340308287.70071
vut,2004,347993790.02309
vut,2005,356890268.53044
vut,2006,367345429.25605
vut,2007,372057445.5005
vut,2008,384538893.10986
vut,2009,395689465.90208
vut,2010,406468352.93456
vut,2011,419153628.21862
vut,2012,431862883.22911
vut,2013,446466536.62796
vut,2014,466609506.83326
vut,2015,469403144.96293
vut,2016,510192659.62867
vut,2017,500696687.96046
vut,2018,517314638.37983
zaf,1990,222162046778.50201
zaf,1991,221013012733.74496
zaf,1992,217867474043.25101
zaf,1993,221986779135.96497
zaf,1994,230882385228.09799
zaf,1995,244565890927.28
zaf,1996,255502334082.112
zaf,1997,263825227379.89096
zaf,1998,268422394542.62201
zaf,1999,273086833552.76501
zaf,2000,284387730302.46301
zaf,2001,294321797184.87903
zaf,2002,303659438591.224
zaf,2003,312257605188.258
zaf,2004,331744016333.75403
zaf,2005,352091300904.29999
zaf,2006,382991736901.646
zaf,2007,407954985843.65698
zaf,2008,412895467786.50897
zaf,2009,402197705746.79602
zaf,2010,425067370866.80707
zaf,2011,442297901174.58398
zaf,2012,456567021030.79297
zaf,2013,463648833792.89398
zaf,2014,466987685253.45001
zaf,2015,477063671565.10895
zaf,2016,480319926462.38599
zaf,2017,488553640837.17499
zaf,2018,500305640788.61694
zaf,2019,505592422588.58002
zaf,2020,472790882830.70697
zmb,2017,27390279203.2949
zwe,2009,20459731915.0013
zwe,2010,21855498995.9765
zwe,2011,22367925179.188
zwe,2012,27656749735.2036
zwe,2013,27323676628.1798
zwe,2014,26625620526.9905
zwe,2015,31706029070.3277
zwe,2016,28376542810.175
zwe,2017,28772719826.8073
zwe,2018,22329581451.8299
