geo,time,ne_gdi_totl_cd
prt,1999,37001875043.287
prt,2000,34130587948.0518
prt,2001,34240666480.4973
prt,2002,34917887447.7012
prt,2003,38191543650.2529
prt,2004,45119010169.2445
prt,2005,46075771517.80849
prt,2006,47858821616.4564
prt,2007,55554336440.4135
prt,2008,62112250759.6687
prt,2009,50994896766.1375
prt,2010,50303755487.0834
prt,2011,45586413432.967
prt,2012,33951416880.1711
prt,2013,33132071976.8754
prt,2014,35213205919.4983
prt,2015,31614571256.7578
prt,2016,32682471120.3678
prt,2017,38132712330.2624
prt,2018,44320211855.8808
prt,2019,44379729883.5058
prt,2020,42856548083.583
pry,1965,66904761.90476
pry,1966,73650793.65079
pry,1967,81468253.96825
pry,1968,82111111.11111
pry,1969,89206349.20635
pry,1970,87571428.57143
pry,1971,96785714.28571
pry,1972,115793650.79365
pry,1973,189380952.38095
pry,1974,279930070.89419
pry,1975,364230158.73016
pry,1976,418380952.38095
pry,1977,516444444.44444
pry,1978,696166666.66667
pry,1979,975968253.96825
pry,1980,1279396825.39683
pry,1981,1621293650.79365
pry,1982,1389088235.29412
pry,1983,1204245266.64264
pry,1984,1004104839.37718
pry,1985,681879822.96131
pry,1986,852889868.55191
pry,1987,891145362.4908
pry,1988,864679851.10041
pry,1989,896400009.66271
pry,1990,1035074434.39688
pry,1991,1334634604.58799
pry,1992,1323627045.25762
pry,1993,1425883071.71931
pry,1994,1921587338.56234
pry,1995,1995556669.41753
pry,1996,2166115931.07774
pry,1997,2283853985.28831
pry,1998,1862474363.85243
pry,1999,1676443783.62781
pry,2000,1535512394.22318
pry,2001,1526508132.4572
pry,2002,1302501640.79311
pry,2003,1586500245.2392
pry,2004,1931451097.38258
pry,2005,2244479465.48943
pry,2006,2947811499.27607
pry,2007,3807772559.48971
pry,2008,5476759746.52231
pry,2009,4228778823.45773
pry,2010,6492114222.37941
pry,2011,8324818455.68525
pry,2012,7080225007.18226
pry,2013,8509857795.79582
pry,2014,9149169720.42824
pry,2015,7922571231.01662
pry,2016,7147959183.52339
pry,2017,8033425402.02691
pry,2018,9164195750.26597
pry,2019,8224227800.32138
pry,2020,7190507133.20119
pse,1994,1144800000
pse,1995,1249400000
pse,1996,1243200000
pse,1997,1317500000
pse,1998,1402100000
pse,1999,1831300000
pse,2000,1358900000
pse,2001,1184200000
pse,2002,930500000
pse,2003,1143000000
pse,2004,1151500000
pse,2005,1241300000
pse,2006,1155100000
pse,2007,1204900000
pse,2008,1371900000
pse,2009,1504800000
pse,2010,1921500000
pse,2011,1863800000
pse,2012,2378500000
pse,2013,3067200000
pse,2014,3151700000
pse,2015,3505400000
pse,2016,3890300000
pse,2017,4446900000
pse,2018,4610600000
pse,2019,4592000000
pse,2020,3634500000
qat,1994,1808516510.98901
qat,1995,2855219752.74725
qat,1996,3240109862.63736
qat,1997,4003021978.02198
qat,1998,3279120879.12088
qat,1999,2340109890.10989
qat,2000,3578846153.84615
qat,2001,5107142857.14286
qat,2002,6321703296.7033
qat,2003,8205219780.21978
qat,2004,9999725274.72528
qat,2005,15277472527.4725
qat,2006,25502747252.7473
qat,2007,36680769230.7692
qat,2008,47396703296.70329
qat,2009,42018131868.1319
qat,2010,39134340659.3407
qat,2011,48708241758.2418
qat,2012,50714835164.8352
qat,2013,55301739560.4396
qat,2014,65558949917.5824
qat,2015,59952434368.1319
qat,2016,75087185153.99278
qat,2017,69929580617.7747
qat,2018,76300785008.967
qat,2019,77136689710.54041
qat,2020,63323233344.50929
rou,1990,11795454545.4545
rou,1991,8132894736.8421
rou,1992,7889583333.33333
rou,1993,7626184210.52632
rou,1994,7461208459.2145
rou,1995,8728480078.70143
rou,1996,8530651962.37431
rou,1997,7577008928.57143
rou,1998,7664601171.69896
rou,1999,5626361442.64006
rou,2000,7327559998.15745
rou,2001,9192250782.8361
rou,2002,10214097715.928
rou,2003,13408403614.4578
rou,2004,18155804761.467
rou,2005,22575900058.3451
rou,2006,33516019935.9203
rou,2007,54709797809.9496
rou,2008,70923180753.50349
rou,2009,47349654018.9552
rou,2010,45118474464.2689
rou,2011,51562815718.6905
rou,2012,46143878669.0502
rou,2013,48589530935.4247
rou,2014,49529230861.1012
rou,2015,44670544474.1244
rou,2016,44042397516.7521
rou,2017,49593090684.7625
rou,2018,54996651106.1498
rou,2019,59046697656.8584
rou,2020,60950329877.4741
rus,1988,151266611295.681
rus,1989,171396830245.892
rus,1990,155718178496.836
rus,1991,187851851851.85199
rus,1992,159322033898.30499
rus,1993,117503805175.03799
rus,1994,100892683873.472
rus,1995,100620223723.55701
rus,1996,92711097237.39661
rus,1997,88988764044.9438
rus,1998,40546110252.4472
rus,1999,29053614947.1974
rus,2000,48549591183.7896
rus,2001,67298594446.349
rus,2002,69196172248.8038
rus,2003,89766062817.67238
rus,2004,123530024297.119
rus,2005,153395511306.586
rus,2006,209584053547.13
rus,2007,314067581936.45203
rus,2008,423536086331.97699
rus,2009,231402250759.285
rus,2010,344860856364.78003
rus,2011,496356650092.06201
rus,2012,542218172621.09399
rus,2013,533497083591.15601
rus,2014,461082072634.98499
rus,2015,301993675507.93701
rus,2016,294879346932.93201
rus,2017,371617406089.526
rus,2018,363254989380.56201
rus,2019,384048243913.51599
rus,2020,355860697400.59302
rwa,1960,7200000
rwa,1961,8000000
rwa,1962,10000000
rwa,1963,10000000
rwa,1964,10800000
rwa,1965,14600002
rwa,1966,12034285.71429
rwa,1967,11660000
rwa,1968,14100000
rwa,1969,12500000
rwa,1970,15500000
rwa,1971,20359592.52733
rwa,1972,23560066.22876
rwa,1973,27406401.18205
rwa,1974,32265523.75011
rwa,1975,78567544.78079
rwa,1976,88133176.92705
rwa,1977,112471854.40991
rwa,1978,150411393.04867
rwa,1979,133462988.53279
rwa,1980,202523933.9607
rwa,1981,187126473.86482
rwa,1982,250182698.25919
rwa,1983,200210420.22438
rwa,1984,250915608.54769
rwa,1985,296963691.92659
rwa,1986,308719277.91586
rwa,1987,337953660.05291
rwa,1988,347165437.28588
rwa,1989,322898607.59336
rwa,1990,373601765.02704
rwa,1991,268039908.37636
rwa,1992,317219983.63429
rwa,1993,330171870.60186
rwa,1994,75231818.63636
rwa,1995,173451829.89088
rwa,1996,198647416.07457
rwa,1997,255696117.59766
rwa,1998,294575243.32075
rwa,1999,258299422.7439
rwa,2000,254303223.89595
rwa,2001,251435748.59947
rwa,2002,248051392.90802
rwa,2003,281604374.55246
rwa,2004,341223207.59063
rwa,2005,444422653.36686
rwa,2006,498765384.6593
rwa,2007,683387115.9419
rwa,2008,1105547110.19703
rwa,2009,1192418261.87137
rwa,2010,1257477523.48572
rwa,2011,1438941607.32892
rwa,2012,1783751815.699
rwa,2013,1910371522.77325
rwa,2014,1915313618.58277
rwa,2015,2070944111.87959
rwa,2016,2268935657.7917
rwa,2017,2205478933.12392
rwa,2018,2041376992.76542
rwa,2019,2401548531.87207
rwa,2020,2534529680.12419
sau,1968,1157067555.55556
sau,1969,1096804466.66667
sau,1970,1204337221.47091
sau,1971,1721730060.36498
sau,1972,1948163186.88457
sau,1973,-2003755732.57139
sau,1974,14046491973.9463
sau,1975,8137559003.0487
sau,1976,19692439709.0992
sau,1977,22700355899.0255
sau,1978,29126710760.3832
sau,1979,29398931934.2741
sau,1980,37695659628.7802
sau,1981,38994371388.3663
sau,1982,39617698945.572
sau,1983,44371141173.743
sau,1984,39271426837.4631
sau,1985,22289280069.4966
sau,1986,16922347054.1033
sau,1987,15183751037.9827
sau,1988,17376136574.5484
sau,1989,18539762111.4457
sau,1990,18449302990.5755
sau,1991,26425703631.5087
sau,1992,31480308785.0467
sau,1993,33315142563.4179
sau,1994,27517536154.8732
sau,1995,29078780026.7023
sau,1996,29465580774.3658
sau,1997,31163861148.1976
sau,1998,33683962666.66669
sau,1999,34791173333.3333
sau,2000,36608597333.3333
sau,2001,36133549333.3333
sau,2002,37339760000
sau,2003,42066243893.3333
sau,2004,51398184640
sau,2005,66266255264.07089
sau,2006,83728999279.03868
sau,2007,110118015903.936
sau,2008,141882604186.66699
sau,2009,136089704133.33299
sau,2010,163355129173.33301
sau,2011,181038840106.66696
sau,2012,195339121066.66696
sau,2013,197635547946.66696
sau,2014,217455168106.66696
sau,2015,223580972320
sau,2016,199495495733.33301
sau,2017,198669192480
sau,2018,189370376693.33301
sau,2019,228183841653.33301
sau,2020,184230104655.728
sdn,1960,139666666.66667
sdn,1961,207000000
sdn,1962,231666666.66667
sdn,1963,210000000
sdn,1964,214666666.66667
sdn,1976,1378333333.33333
sdn,1977,1355000000
sdn,1978,1056250000
sdn,1979,1286250000
sdn,1980,1093833333.33333
sdn,1981,1934333333.33333
sdn,1982,1742777777.77778
sdn,1983,1214230769.23077
sdn,1984,828571428.57143
sdn,1985,1177400000
sdn,1986,2265937500
sdn,1987,3040833333.33333
sdn,1988,666666666.66667
sdn,1989,793650793.65079
sdn,1990,1389344262.29508
sdn,1991,1833333333.33333
sdn,1992,1339835728.95277
sdn,1993,1928123038.29253
sdn,1994,2224965469.61326
sdn,1995,1953262179.37683
sdn,1996,1124850815.47809
sdn,1997,1842235514.37456
sdn,1998,2019329531.87251
sdn,1999,1795719025.93546
sdn,2000,3050630056.00498
sdn,2001,3833153343.64128
sdn,2002,4646529186.13042
sdn,2003,5600138248.14162
sdn,2004,7473808227.67632
sdn,2005,10014089856.7382
sdn,2006,13144153580.4743
sdn,2007,16066780070.433
sdn,2008,17000083389.1494
sdn,2009,14270420115.3846
sdn,2010,14892901482.7586
sdn,2011,11932631578.9474
sdn,2012,9257465300
sdn,2013,11469264273.9726
sdn,2014,17254366516.8539
sdn,2015,19169341101.0101
sdn,2016,15148192066.6667
sdn,2017,16327291833.3333
sdn,2018,11367032564.7059
sdn,2019,9364884783.42246
sdn,2020,6809841073.56805
sen,1965,68992354.86763
sen,1966,106286179.19657
sen,1967,123725139.6092
sen,1968,96221387.57927
sen,1969,101726449.07897
sen,1970,123815421.61537
sen,1971,136438259.90116
sen,1972,167525557.0801
sen,1973,200212389.12603
sen,1974,255826095.40265
sen,1975,316436275.69382
sen,1976,296504014.91839
sen,1977,292284133.71629
sen,1978,343636039.77214
sen,1979,460626598.8902
sen,1980,541045820.70839
sen,1981,521560455.08384
sen,1982,675835920.29218
sen,1983,606080295.04614
sen,1984,574037267.77155
sen,1985,583100012.63616
sen,1986,597427799.30531
sen,1987,805658076.1419
sen,1988,890629380.15667
sen,1989,868017111.38533
sen,1990,1078878562.57483
sen,1991,1065989282.07711
sen,1992,1191844616.64472
sen,1993,1080120097.42812
sen,1994,862928012.67713
sen,1995,967901497.02974
sen,1996,1075168053.94716
sen,1997,957457121.10315
sen,1998,1219474863.20069
sen,1999,1451122401.24795
sen,2000,1345343504.57894
sen,2001,1664064687.53247
sen,2002,1619530108.40791
sen,2003,2098028200.50581
sen,2004,2381521710.1745
sen,2005,2705236303.30024
sen,2006,2622302017.16761
sen,2007,3445154877.93693
sen,2008,4420247108.29596
sen,2009,3293351606.25261
sen,2010,3238279879.53782
sen,2011,3741060341.39942
sen,2012,4348830229.69259
sen,2013,4553032730.13382
sen,2014,5123685259.94451
sen,2015,4591810344.75468
sen,2016,4828941879.72574
sen,2017,6260246372.77069
sen,2018,7547126500.93213
sen,2019,7442502359.57338
sen,2020,7518540623.64269
sgp,1960,79870638.96511
sgp,1961,88135371.74964
sgp,1962,127793022.34418
sgp,1963,159120606.29818
sgp,1964,177120083.62734
sgp,1965,211583692.66954
sgp,1966,238272572.84725
sgp,1967,271527505.55338
sgp,1968,351234809.87848
sgp,1969,469554423.10205
sgp,1970,733209199.00693
sgp,1971,907519926.82608
sgp,1972,1112105418.42856
sgp,1973,1438293333.33333
sgp,1974,2323512655.65232
sgp,1975,2186302269.27654
sgp,1976,2505292455.61506
sgp,1977,2332483406.18423
sgp,1978,2846027711.73239
sgp,1979,3915567282.3219
sgp,1980,5356663294.39897
sgp,1981,6348122548.10387
sgp,1982,7442230321.38969
sgp,1983,8260841121.49533
sgp,1984,9267912920.01893
sgp,1985,7873189255.07477
sgp,1986,6794963865.27885
sgp,1987,7639570129.51226
sgp,1988,8476163342.83001
sgp,1989,10376714370.9004
sgp,1990,12886581551.5562
sgp,1991,15449377713.4588
sgp,1992,18514426028.2382
sgp,1993,22545735858.3983
sgp,1994,24253175330.6272
sgp,1995,29751516861.8597
sgp,1996,33742198581.5603
sgp,1997,38217200969.8276
sgp,1998,26995877151.0516
sgp,1999,28207728613.5693
sgp,2000,33793271461.7169
sgp,2001,24791873639.5602
sgp,2002,23202557801.8541
sgp,2003,16818964527.6088
sgp,2004,26334457460.65549
sgp,2005,27487503004.0856
sgp,2006,33262382780.54
sgp,2007,41735983013.735
sgp,2008,58392748604.1416
sgp,2009,53139704365.7614
sgp,2010,66327026035.9369
sgp,2011,74564398155.50958
sgp,2012,86351204289.0294
sgp,2013,92209861743.7865
sgp,2014,92660721332.17581
sgp,2015,78088885656.0954
sgp,2016,84394715888.52699
sgp,2017,93817944818.5966
sgp,2018,93946174377.2242
sgp,2019,92319674534.52568
sgp,2020,76905269261.4337
slb,1980,6025350.55064
slb,1981,6895233.79768
slb,1982,7208287.9383
slb,1983,6965253.67246
slb,1984,6280839.22186
slb,1985,6077932.60316
slb,1986,9761699.6853
slb,1987,17471245.24191
slb,1988,15846211.71474
slb,1989,19622877.36763
slb,1990,16213330.52148
slb,1991,21732724.32592
slb,1992,21174140.22745
slb,1993,27292405.18242
slb,1994,27647809.44279
slb,1995,24663084.64723
slb,1996,29161058.77075
slb,1997,34706341.30593
slb,1998,33017692.49938
slb,1999,33690911.72154
slb,2000,32030497.75
slb,2001,32398635.84691
slb,2002,20596254.14889
slb,2003,37703673.11049
slb,2004,27923630.87365
slb,2005,44090890.98129
slb,2006,63473289.96649
slb,2007,95007841.0873
slb,2008,99252700.73181
slb,2009,98448168.83923
slb,2010,174344348.6887
slb,2011,169342912.85514
slb,2012,170763541.44007
slb,2013,200216376.11098
slb,2014,174365788.5103
slb,2015,205945898.13891
slb,2016,223195188.84779
slb,2017,266501001.59749
slb,2018,192392329.45615
slb,2019,197959233.61147
slb,2020,134536245.64736
sle,1980,178414936.17832
sle,1981,212837546.37218
sle,1982,173333871.55371
sle,1983,142097139.49282
sle,1984,138170083.06938
sle,1985,93600314.09501
sle,1986,52137708.17798
sle,1987,71435261.9917
sle,1988,62188592.60626
sle,1989,77675420.05918
sle,1990,84492257.06644
sle,1991,85087162.70711
sle,1992,56914297.15659
sle,1993,59568458.14978
sle,1994,79006306.45986
sle,1995,48526218.22034
sle,1996,103930704.89845
sle,1997,-20612328.06928
sle,1998,35726528.52392
sle,1999,1960425.67343
sle,2000,6974332.0109
sle,2001,118491554.01153
sle,2002,146286326.8223
sle,2003,155588398.14302
sle,2004,149561322.32629
sle,2005,186499976.20768
sle,2006,195651507.48038
sle,2007,204050615.54293
sle,2008,228293021.66446
sle,2009,245230014.91589
sle,2010,801484633.00518
sle,2011,1236963059.91906
sle,2012,1044623662.83386
sle,2013,677103965.63037
sle,2014,686531170.27591
sle,2015,655116083.56974
sle,2016,739430794.35685
sle,2017,691563936.3579
sle,2018,605756190.11659
sle,2019,510878229.1702
sle,2020,491692267.77902
slv,1965,133240000
slv,1966,154080000
slv,1967,144200000
slv,1968,116520000
slv,1969,137600000
slv,1970,150080000
slv,1971,184960000
slv,1972,179000000
slv,1973,263640000
slv,1974,376920000
slv,1975,416800000
slv,1976,456800000
slv,1977,688800000
slv,1978,815600000
slv,1979,626400000
slv,1980,474400000
slv,1981,489600000
slv,1982,449420800
slv,1983,422695100
slv,1984,437953800
slv,1985,412181300
slv,1986,499789500
slv,1987,489272000
slv,1988,535958900
slv,1989,670153800
slv,1990,665442389.37502
slv,1991,811775000
slv,1992,1094835900
slv,1993,1266420700
slv,1994,1563378400
slv,1995,1868632400
slv,1996,1471977200
slv,1997,1541760700
slv,1998,2039804400
slv,1999,1952333600
slv,2000,2082286000
slv,2001,2175736600
slv,2002,2161102300
slv,2003,2440747000
slv,2004,2489782400
slv,2005,2734520000
slv,2006,3212050000
slv,2007,3538450000
slv,2008,3628430000
slv,2009,2473840000
slv,2010,3075570000
slv,2011,3608470000
slv,2012,3787390000
slv,2013,3742720000
slv,2014,3704700000
slv,2015,3754100000
slv,2016,3862770000
slv,2017,4165780000
slv,2018,4780430000
slv,2019,4539880000
slv,2020,4411860000
smr,2015,171550948.36964
smr,2016,231551318.45535
smr,2017,292264312.56212
smr,2018,341144047.29071
smr,2019,388324291.62996
som,1960,17443973.98241
som,1961,18465967.97361
som,1962,19697976.44081
som,1963,20761971.53521
som,1964,22903966.19841
som,1965,27271836.36898
som,1966,29469823.18106
som,1967,32675803.94518
som,1968,34901790.58926
som,1969,37842843.42857
som,1970,37857142.85714
som,1971,39558973.15041
som,1972,56589460.89598
som,1973,72753307.96784
som,1974,125655302.30342
som,1975,160127084.98809
som,1976,241302631.29468
som,1977,106811594.2029
som,1978,162085639.77901
som,1979,135695538.05774
som,1980,255898030.50624
som,1981,192707709.3215
som,1982,226751398.87715
som,1983,164545286.21671
som,1984,190771337.29667
som,1985,261171754.73515
som,1986,234436372.68308
som,1987,336271018.56413
som,1988,248149875.11246
som,1989,330994228.30366
som,1990,142141904.07738
srb,1995,2300593220.33898
srb,1996,3276126629.42272
srb,1997,3836848603.75827
srb,1998,1716373569.40623
srb,1999,1379325129.7003
srb,2000,630169126.06327
srb,2001,2241829401.15402
srb,2002,3241414757.84299
srb,2003,4473437711.64219
srb,2004,6837715436.76582
srb,2005,6286411507.0645
srb,2006,7060085664.33046
srb,2007,10787622640.2183
srb,2008,13789605821.6013
srb,2009,8425842623.47478
srb,2010,7360227663.06998
srb,2011,9028651337.58969
srb,2012,8345224062.30072
srb,2013,8409825631.84823
srb,2014,7775803034.43346
srb,2015,7408099702.78849
srb,2016,7356422973.47452
srb,2017,8648132080.04165
srb,2018,11472579513.2723
srb,2019,12923556004.0133
srb,2020,12905144562.0681
ssd,2008,2008525271.36231
ssd,2009,1669828253.52844
ssd,2010,1502502885.15771
ssd,2011,1414521311.47541
ssd,2012,844062508.47458
ssd,2013,2094679322.0339
ssd,2014,1116210338.98305
ssd,2015,689964291.65973
sur,2006,1054780041.54973
sur,2007,1356284153.00546
sur,2008,1565391621.12933
sur,2009,1944990892.53188
sur,2010,1581554600.42252
svk,1990,3741637887.25241
svk,1991,3941192978.11843
svk,1992,3955485832.5786
svk,1993,3875096041.22745
svk,1994,4023178312.96714
svk,1995,6106840522.87582
svk,1996,9517206590.62104
svk,1997,9651085306.44613
svk,1998,10282749748.294
svk,1999,8923241020.03322
svk,2000,7912452012.79374
svk,2001,9433312935.74568
svk,2002,10619402832.3079
svk,2003,12003836753.2757
svk,2004,15364060707.4159
svk,2005,18634101044.0965
svk,2006,20148505173.66
svk,2007,24415844700.1538
svk,2008,28664078390.1711
svk,2009,18329470431.8613
svk,2010,21953727474.0334
svk,2011,25264001760.0195
svk,2012,19241753175.3164
svk,2013,20355970890.6781
svk,2014,21795949808.785
svk,2015,21598423665.4086
svk,2016,20635106996.3884
svk,2017,21729093210.9142
svk,2018,24397005007.9129
svk,2019,24731036815.5607
svk,2020,20352996918.4732
svn,1990,3487266949.15254
svn,1991,2502130434.78261
svn,1992,2569935141.50943
svn,1993,2861140740.74074
svn,1994,3514995348.83721
svn,1995,5437503032.75374
svn,1996,5399798158.64023
svn,1997,5439374249.69988
svn,1998,6022830351.99077
svn,1999,6613241924.85168
svn,2000,5864176711.14938
svn,2001,5568635735.43929
svn,2002,5976905735.66085
svn,2003,7871578155.73296
svn,2004,9910637767.81266
svn,2005,10304690958.836
svn,2006,11959434198.9713
svn,2007,15884636722.2506
svn,2008,18343472524.282
svn,2009,11858788846.3867
svn,2010,10780153898.0167
svn,2011,11188569729.8833
svn,2012,8737652469.54375
svn,2013,9482984595.71258
svn,2014,9686467213.14859
svn,2015,8260983630.87304
svn,2016,8249104682.38835
svn,2017,9732474458.77649
svn,2018,11503233841.1043
svn,2019,11171536152.5019
svn,2020,10716670982.9635
swe,1960,5378185232.29123
swe,1961,5758982424.97531
swe,1962,6196004687.18172
swe,1963,6684907385.81526
swe,1964,8013352878.78845
swe,1965,9000614319.52531
swe,1966,9376044554.5125
swe,1967,9854724509.71828
swe,1968,10130994148.9205
swe,1969,11099599069.3704
swe,1970,12777535181.3191
swe,1971,12646344641.9165
swe,1972,14364680203.2589
swe,1973,16831578549.676
swe,1974,20552633689.2373
swe,1975,26241131207.5526
swe,1976,27480438715.30569
swe,1977,25518204435.9157
swe,1978,24600307624.2116
swe,1979,32487836299.5965
swe,1980,39342892235.6724
swe,1981,31168476517.7549
swe,1982,26984346448.9224
swe,1983,24596115871.7116
swe,1984,26667550835.3684
swe,1985,30571516754.0302
swe,1986,37611470183.615
swe,1987,47952862437.7011
swe,1988,56836457598.9033
swe,1989,65932855170.7022
swe,1990,77692618605.12268
swe,1991,68914601736.2547
swe,1992,65699740375.6997
swe,1993,40640080170.6195
swe,1994,46763478486.2623
swe,1995,55723998710.2743
swe,1996,60122576796.89831
swe,1997,54899736735.2552
swe,1998,58477716700.839
swe,1999,59679027885.3602
swe,2000,60215668725.8519
swe,2001,55656930419.8817
swe,2002,59078781156.6072
swe,2003,73372988882.4308
swe,2004,84161439126.9442
swe,2005,87382210862.96179
swe,2006,98394188284.40541
swe,2007,122231017340.356
swe,2008,127307581435.57201
swe,2009,91832684418.19748
swe,2010,113848664399.20599
swe,2011,136831149711.27699
swe,2012,124812844840.83
swe,2013,132175122038.961
swe,2014,136785513611.052
swe,2015,123390235875.82001
swe,2016,127446047891.894
swe,2017,139175502233.095
swe,2018,144465038996.17899
swe,2019,134130806300.853
swe,2020,134191154301.791
swz,1960,6719865.60269
swz,1961,10079798.40403
swz,1962,14559708.80582
swz,1963,18899622.00756
swz,1964,24639507.20986
swz,1965,20159596.80806
swz,1966,20439591.20818
swz,1967,17499650.007
swz,1968,15679686.40627
swz,1969,17219655.60689
swz,1970,25917541.64917
swz,1971,27144015.65996
swz,1972,31373357.61676
swz,1973,44699567.72334
swz,1974,63031052.2443
swz,1975,53554563.89452
swz,1976,60487580.49678
swz,1977,81876724.931
swz,1978,163178472.86109
swz,1979,175932525.54051
swz,1980,220338983.05085
swz,1981,177187784.86782
swz,1982,162285872.16799
swz,1983,182030338.38973
swz,1984,141937233.10513
swz,1985,94404809.97891
swz,1986,89628008.75274
swz,1987,86787819.25344
swz,1988,162964592.03871
swz,1989,166774697.83048
swz,1990,168476790.47656
swz,1991,180929272.44414
swz,1992,253330995.79243
swz,1993,245065336.4752
swz,1994,246310690.54861
swz,1995,272228502.10912
swz,1996,272990347.26583
swz,1997,295572916.66667
swz,1998,301249932.16721
swz,1999,258138963.90867
swz,2000,409145148.27517
swz,2001,365446283.58365
swz,2002,306660743.59388
swz,2003,423890702.86991
swz,2004,536600687.34906
swz,2005,551458745.45941
swz,2006,542209525.21598
swz,2007,556460669.37292
swz,2008,517103568.48884
swz,2009,550695705.53595
swz,2010,642813678.08556
swz,2011,621646293.26135
swz,2012,577810438.48965
swz,2013,561878913.73471
swz,2014,557073898.66116
swz,2015,508501886.82206
swz,2016,489975607.76636
swz,2017,564932142.48203
swz,2018,618131403.84136
swz,2019,610064269.89619
swz,2020,509135607.73028
sxm,2011,77262569.8324
sxm,2012,134245810.05587
sxm,2013,144581005.58659
sxm,2014,292178770.94972
sxm,2015,216759776.53631
sxm,2016,243575418.99441
sxm,2017,288268156.42458
sxm,2018,475418994.41341
syc,1976,19180784.17254
syc,1977,25813176.1057
syc,1978,37037214.61483
syc,1979,41925576.18721
syc,1980,56461643.16937
syc,1981,50214373.10027
syc,1982,47798246.23466
syc,1983,31089116.47411
syc,1984,32795632.91728
syc,1985,38335747.32532
syc,1986,47387060.4343
syc,1987,49267783.828
syc,1988,72498405.64141
syc,1989,83691766.32383
syc,1990,90576926.68028
syc,1991,83527120.79103
syc,1992,91977586.44253
syc,1993,134555630.6089
syc,1994,131630998.06163
syc,1995,154161154.16115
syc,1996,196623674.52061
syc,1997,179635119.27263
syc,1998,210448300.10832
syc,1999,269443144.59523
syc,2000,154835661.03119
syc,2001,253008962.86812
syc,2002,192651277.37226
syc,2003,76938100.61659
syc,2006,309437107.08915
syc,2007,299950754.35376
syc,2008,260225013.74614
syc,2009,231155261.97841
syc,2010,355242877.74076
syc,2011,373394717.71262
syc,2012,424327837.24972
syc,2013,449486336.53184
syc,2014,528654496.38736
syc,2015,507701852.95068
syc,2016,517744534.3704
syc,2017,556888116.29458
syc,2018,549448233.4759
syc,2019,528521038.94253
syc,2020,338238636.36364
syr,1960,117560139.6648
syr,1961,136345558.65922
syr,1962,181078048.78049
syr,1963,149075890.05236
syr,1964,157310549.73822
syr,1965,137433769.63351
syr,1966,165538821.98953
syr,1967,177061910.99476
syr,1968,217252146.59686
syr,1969,286952774.86911
tcd,1960,42564563.07651
tcd,1961,49361702.53539
tcd,1962,41744347.80459
tcd,1963,56226018.63452
tcd,1964,58779549.92682
tcd,1965,45995058.88787
tcd,1966,56924354.43646
tcd,1967,70425552.66475
tcd,1968,68294317.10728
tcd,1969,79491071.48872
tcd,1970,75517325.25371
tcd,1971,79750492.74075
tcd,1972,86354300.99119
tcd,1973,98570659.63922
tcd,1974,120553899.8673
tcd,1975,177486003.59307
tcd,1976,147698025.51883
tcd,1977,173179704.82051
tcd,1978,180803107.25231
tcd,1982,26380805.07841
tcd,1983,22749068.87645
tcd,1984,44396361.51337
tcd,1985,75438598.13291
tcd,1986,86845830.49641
tcd,1987,106214857.33691
tcd,1988,104308092.97147
tcd,1989,115140413.77282
tcd,1990,117416855.99591
tcd,1991,122822460.91818
tcd,1992,140538528.20526
tcd,1993,142803087.34275
tcd,1994,196323986.4504
tcd,1995,190752812.79074
tcd,1996,325490033.27909
tcd,1997,300979333.67759
tcd,1998,295467340.89124
tcd,1999,210119842.79334
tcd,2000,323159697.86316
tcd,2001,688620901.04871
tcd,2002,1201322256.37338
tcd,2003,1429603945.80145
tcd,2004,1074040668.9827
tcd,2005,1376692928.55268
tcd,2006,1648642948.0102
tcd,2007,1930295318.1107
tcd,2008,2274069714.12556
tcd,2009,2808687838.48551
tcd,2010,3678261191.1657
tcd,2011,3465716121.80917
tcd,2012,3846282793.88581
tcd,2013,3789239048.78643
tcd,2014,4706363024.91123
tcd,2015,3116389233.33216
tcd,2016,2463029758.7468
tcd,2017,2129397628.58157
tcd,2018,2345336589.57253
tcd,2019,2422921740.67392
tcd,2020,2340975979.26287
tgo,1960,13050843.18569
tgo,1961,10193270.73584
tgo,1962,13468638.30991
tgo,1963,18366139.5727
tgo,1964,33465703.80758
tgo,1965,42030370.00191
tgo,1966,35412141.2383
tgo,1967,29268177.47415
tgo,1968,26659693.4054
tgo,1969,35389982.17422
tgo,1970,38349785.15075
tgo,1971,54111668.69131
tgo,1972,69436840.64761
tgo,1973,88384725.68433
tgo,1974,91813748.54749
tgo,1975,170778336.25507
tgo,1976,154006792.20173
tgo,1977,267014328.00512
tgo,1978,434289457.97562
tgo,1979,435309870.27175
tgo,1980,323268164.5554
tgo,1981,229270408.84108
tgo,1982,175285707.24298
tgo,1983,157715455.32795
tgo,1984,108019861.00682
tgo,1985,126807679.02097
tgo,1986,199765577.77387
tgo,1987,220339217.25341
tgo,1988,220991502.7185
tgo,1989,223505149.23906
tgo,1990,432689051.61446
tgo,1991,274213654.1148
tgo,1992,265987469.95562
tgo,1993,92240325.17006
tgo,1994,147821160.55574
tgo,1995,211200596.0552
tgo,1996,275045121.67277
tgo,1997,244141360.16039
tgo,1998,260917049.15554
tgo,1999,210325940.05296
tgo,2000,228326067.85618
tgo,2001,242341012.26697
tgo,2002,289822941.23854
tgo,2003,309765141.21291
tgo,2004,317851169.45868
