geo,time,se_prm_enrr
fra,2016,102.26043
fra,2017,102.41722
fra,2018,102.46441
fra,2019,102.53948
fsm,1971,213.85895
fsm,1972,215.24696
fsm,1973,221.84821
fsm,1974,215.09933
fsm,1975,211.32159
fsm,1976,202.36897
fsm,1977,204.37241
fsm,1978,198.71774
fsm,1979,191.75664
fsm,2004,112.88702
fsm,2005,111.096
fsm,2007,113.11255
fsm,2014,101.43212
fsm,2015,97.17474
fsm,2016,97.03672
fsm,2019,96.8056
fsm,2020,89.99859
gab,1971,138.68216
gab,1972,139.80592
gab,1973,140.32774
gab,1974,139.1459
gab,1975,142.06462
gab,1976,144.7299
gab,1977,140.88704
gab,1978,146.11572
gab,1979,141.84702
gab,1980,143.99007
gab,1981,145.927
gab,1982,146.02005
gab,1983,145.7578
gab,1984,146.51414
gab,1985,147.04897
gab,1986,146.04555
gab,1987,146.93388
gab,1988,144.62643
gab,1989,148.18475
gab,1992,135.72993
gab,1994,139.26389
gab,1995,145.43388
gab,1996,143.63974
gab,1997,142.9406
gab,1999,140.8647
gab,2001,135.33086
gab,2002,140.88196
gab,2003,137.52538
gab,2011,139.93362
gbr,1971,104.02588
gbr,1972,103.36421
gbr,1973,102.61198
gbr,1974,102.68649
gbr,1975,102.87874
gbr,1976,103.33944
gbr,1977,103.76874
gbr,1978,103.90188
gbr,1979,104.1208
gbr,1980,104.30444
gbr,1981,103.9337
gbr,1982,103.03385
gbr,1983,101.82484
gbr,1984,102.49936
gbr,1985,102.74941
gbr,1986,105.08421
gbr,1987,106.74422
gbr,1988,107.73593
gbr,1989,107.40546
gbr,1990,106.8315
gbr,1991,105.48049
gbr,1992,104.17159
gbr,1998,100.79734
gbr,1999,100.66856
gbr,2000,100.35872
gbr,2001,100.22992
gbr,2002,99.82263
gbr,2003,99.99332
gbr,2004,105.93517
gbr,2005,106.38617
gbr,2006,105.06858
gbr,2007,103.2406
gbr,2008,105.06189
gbr,2009,104.25979
gbr,2010,104.55491
gbr,2011,104.42571
gbr,2012,106.24608
gbr,2013,107.112
gbr,2014,102.25555
gbr,2015,101.92527
gbr,2016,101.33521
gbr,2017,101.15456
gbr,2018,100.99555
gbr,2019,100.49146
geo,1981,96.88505
geo,1986,92.4183
geo,1991,97.29104
geo,1992,95.29774
geo,1993,87.40469
geo,1994,89.0706
geo,1995,91.59068
geo,1996,98.40443
geo,1997,103.60338
geo,1998,109.92583
geo,1999,114.66653
geo,2000,118.17465
geo,2001,115.69475
geo,2002,110.8205
geo,2003,106.90965
geo,2004,106.23391
geo,2005,100.78009
geo,2006,99.93819
geo,2007,103.22737
geo,2008,104.02477
geo,2009,103.6957
geo,2010,103.34035
geo,2011,104.27068
geo,2012,106.30554
geo,2013,106.3922
geo,2014,104.27281
geo,2015,102.75347
geo,2016,100.34395
geo,2017,100.35831
geo,2018,98.63084
geo,2019,99.29888
geo,2020,99.41729
gha,1971,64.08971
gha,1972,62.3171
gha,1973,63.20842
gha,1974,61.64213
gha,1975,62.02475
gha,1976,66.79986
gha,1977,68.20277
gha,1978,68.39028
gha,1979,69.57603
gha,1980,70.84189
gha,1981,73.13387
gha,1982,74.9182
gha,1983,73.44568
gha,1984,70.81009
gha,1985,72.66559
gha,1986,69.31257
gha,1987,70.53965
gha,1988,69.67347
gha,1989,73.3307
gha,1990,71.38048
gha,1991,79.47891
gha,1992,79.93364
gha,1993,78.99539
gha,1994,80.09707
gha,1995,78.41187
gha,1996,77.89365
gha,1997,80.46463
gha,1999,78.34224
gha,2000,82.87209
gha,2001,77.91199
gha,2002,81.0047
gha,2003,77.61262
gha,2004,80.76332
gha,2005,86.54676
gha,2006,90.66601
gha,2007,95.58154
gha,2008,101.023
gha,2009,100.29113
gha,2011,102.97081
gha,2012,106.68791
gha,2013,106.1008
gha,2014,104.58745
gha,2015,108.33789
gha,2016,106.72797
gha,2017,105.50988
gha,2018,103.56847
gha,2019,104.84141
gha,2020,103.442
gib,1971,91.25742
gib,1972,100.4469
gib,1973,73.01999
gib,1974,73.26758
gib,1975,72.05537
gib,1976,73.85587
gib,1977,70.41031
gib,1978,72.74156
gib,1979,71.14635
gib,1980,69.81912
gib,1981,71.02273
gib,1982,73.52637
gib,1983,74.19355
gib,1984,77.04832
gib,1985,75.36618
gib,1997,116.57411
gib,1999,103.90594
gib,2000,88.78049
gib,2001,84.4705
gib,2008,109.74026
gib,2009,111.81724
gib,2016,101.12116
gib,2017,103.54403
gib,2019,107.7583
gib,2020,108.76133
gin,1971,31.02881
gin,1972,26.16724
gin,1973,29.86471
gin,1974,30.23331
gin,1975,30.78195
gin,1976,29.78967
gin,1977,33.2411
gin,1978,34.33086
gin,1979,35.54314
gin,1980,36.21017
gin,1981,34.73577
gin,1982,32.96282
gin,1983,31.8058
gin,1984,30.67464
gin,1985,34.78599
gin,1986,32.4524
gin,1987,30.74069
gin,1988,31.76488
gin,1989,32.13445
gin,1990,31.81171
gin,1991,34.53489
gin,1992,34.58248
gin,1993,39.16788
gin,1994,42.26198
gin,1995,47.15076
gin,1996,49.01712
gin,1997,52.76181
gin,1998,52.95284
gin,1999,55.15833
gin,2000,58.21964
gin,2001,61.27467
gin,2002,69.69433
gin,2003,73.02694
gin,2004,76.08023
gin,2005,78.10018
gin,2006,79.6461
gin,2007,81.74791
gin,2008,82.77785
gin,2009,82.38143
gin,2010,84.24968
gin,2011,87.28553
gin,2012,89.20853
gin,2013,91.14469
gin,2014,92.76374
gin,2016,91.50917
gin,2020,100.78537
gmb,1971,24.6942
gmb,1972,24.32545
gmb,1973,26.05552
gmb,1974,26.74582
gmb,1975,27.87806
gmb,1976,29.58987
gmb,1977,30.79606
gmb,1978,33.37451
gmb,1979,37.56252
gmb,1980,42.19464
gmb,1981,51.46638
gmb,1982,56.11672
gmb,1983,59.80263
gmb,1984,63.78535
gmb,1985,65.99261
gmb,1986,66.27432
gmb,1987,64.38126
gmb,1988,61.78409
gmb,1989,57.85398
gmb,1990,58.64826
gmb,1991,60.52597
gmb,1992,60.82128
gmb,1993,62.41545
gmb,1994,64.64229
gmb,1995,66.20693
gmb,1996,69.38745
gmb,1997,70.61517
gmb,1998,71.26095
gmb,1999,81.7947
gmb,2000,80.24207
gmb,2001,80.29879
gmb,2002,77.59647
gmb,2003,80.64458
gmb,2004,81.51904
gmb,2005,79.64805
gmb,2006,78.75121
gmb,2007,81.15558
gmb,2008,80.29095
gmb,2009,79.72771
gmb,2010,79.78491
gmb,2011,77.9264
gmb,2012,81.20061
gmb,2013,82.98383
gmb,2014,86.74099
gmb,2015,90.04513
gmb,2016,92.02221
gmb,2017,95.23711
gmb,2018,98.01438
gmb,2019,101.65997
gmb,2020,103.52623
gnb,1971,27.72915
gnb,1972,32.04458
gnb,1973,39.55913
gnb,1974,46.22285
gnb,1975,69.75762
gnb,1976,74.88318
gnb,1978,74.78546
gnb,1979,71.87322
gnb,1980,67.50948
gnb,1981,64.29212
gnb,1982,62.67585
gnb,1983,60.18584
gnb,1984,58.517
gnb,1985,57.47227
gnb,1987,54.51148
gnb,1988,51.90865
gnb,1989,52.13666
gnb,1992,47.45362
gnb,1993,45.79793
gnb,1994,51.02437
gnb,1995,55.06249
gnb,1996,57.5503
gnb,1997,62.3481
gnb,1998,65.60731
gnb,2000,75.61674
gnb,2001,89.84949
gnb,2004,108.72243
gnb,2005,116.30622
gnb,2006,122.44381
gnb,2010,118.68518
gnq,1971,87.22294
gnq,1974,104.48711
gnq,1981,155.3736
gnq,1982,153.18832
gnq,1983,163.93344
gnq,1984,177.58153
gnq,1993,112.69777
gnq,1994,114.82121
gnq,1999,108.04498
gnq,2000,103.11262
gnq,2001,107.20169
gnq,2002,104.05798
gnq,2003,94.71421
gnq,2005,90.01092
gnq,2008,72.16177
gnq,2009,70.1953
gnq,2010,69.38205
gnq,2011,67.9409
gnq,2012,69.14431
gnq,2015,61.77515
grc,1971,101.23418
grc,1972,102.0152
grc,1973,102.79213
grc,1974,103.89959
grc,1975,103.53609
grc,1976,103.05828
grc,1977,102.1578
grc,1978,101.01527
grc,1979,99.85386
grc,1980,98.05267
grc,1981,99.44527
grc,1982,99.44072
grc,1983,99.83256
grc,1984,99.63765
grc,1985,99.19199
grc,1986,98.06279
grc,1987,95.1624
grc,1988,95.79482
grc,1989,95.1828
grc,1990,94.67404
grc,1991,94.28901
grc,1992,92.48538
grc,1993,90.46406
grc,1994,90.26922
grc,1995,92.44614
grc,1996,92.20223
grc,1997,92.64603
grc,1998,95.13059
grc,1999,96.72457
grc,2000,97.60522
grc,2001,96.32825
grc,2002,97.38613
grc,2003,97.95395
grc,2004,98.68874
grc,2005,97.83578
grc,2006,97.67706
grc,2007,96.7938
grc,2010,98.51425
grc,2011,98.29024
grc,2012,99.16412
grc,2013,98.9243
grc,2014,97.87486
grc,2015,99.5263
grc,2016,99.27773
grc,2017,99.55348
grc,2018,99.36643
grc,2019,99.9662
grd,1971,124.15641
grd,1972,127.00882
grd,1973,129.7157
grd,1974,136.23111
grd,1975,115.64498
grd,1976,119.65112
grd,1977,120.93481
grd,1978,120.35583
grd,1979,117.5812
grd,1980,113.57845
grd,1981,107.84559
grd,1982,106.03742
grd,1983,105.8915
grd,1984,103.59414
grd,1985,103.97215
grd,1986,101.46635
grd,1987,112.06563
grd,1988,114.65317
grd,1990,117.17986
grd,1991,116.5833
grd,1992,121.88374
grd,1993,123.61011
grd,1994,121.52662
grd,1995,119.75393
grd,1996,110.47285
grd,1997,122.35868
grd,1998,119.12551
grd,1999,110.65229
grd,2000,93.76376
grd,2001,97.8859
grd,2002,112.30451
grd,2003,111.86898
grd,2004,110.1525
grd,2005,103.21219
grd,2007,103.92765
grd,2008,108.65445
grd,2009,115.57764
grd,2010,116.52878
grd,2013,119.39142
grd,2014,118.58544
grd,2015,118.55216
grd,2016,112.49787
grd,2017,111.44773
grd,2018,106.85076
gtm,1970,54.6266
gtm,1971,56.07545
gtm,1972,57.26936
gtm,1973,57.35717
gtm,1974,58.82884
gtm,1975,59.86894
gtm,1976,59.43917
gtm,1977,61.43411
gtm,1978,63.06934
gtm,1979,64.48861
gtm,1980,66.58611
gtm,1981,70.42309
gtm,1982,66.23526
gtm,1983,70.41793
gtm,1984,71.93966
gtm,1985,72.45856
gtm,1986,72.09387
gtm,1987,73.88602
gtm,1988,75.20309
gtm,1990,72.57926
gtm,1991,76.06971
gtm,1992,80.01395
gtm,1993,81.80331
gtm,1994,81.73117
gtm,1995,84.07854
gtm,1996,85.53758
gtm,1997,86.28893
gtm,1998,92.44044
gtm,1999,97.82714
gtm,2000,99.79491
gtm,2001,100.39684
gtm,2002,103.11707
gtm,2004,108.68226
gtm,2005,109.85279
gtm,2006,111.03078
gtm,2007,111.38103
gtm,2008,111.98241
gtm,2009,115.76101
gtm,2010,115.48713
gtm,2011,113.62992
gtm,2012,108.87708
gtm,2013,106.01618
gtm,2014,102.58074
gtm,2015,101.51269
gtm,2016,100.8123
gtm,2017,101.19489
gtm,2018,101.90262
gtm,2019,101.87349
gtm,2020,100.61037
gum,1981,97.91644
gum,1982,96.04474
gum,1983,94.80381
gum,1984,92.2296
gum,1985,90.95253
gum,1986,88.63948
gum,1987,87.38315
gum,1988,86.67152
gum,1989,80.78725
guy,1971,98.74379
guy,1972,99.81514
guy,1973,101.39868
guy,1974,102.14783
guy,1976,98.466
guy,1977,103.59117
guy,1978,100.31807
guy,1979,99.04498
guy,1980,95.6878
guy,1981,96.23396
guy,1982,97.50249
guy,1983,97.10316
guy,1984,96.42908
guy,1985,95.92284
guy,1986,96.56181
guy,1987,98.9784
guy,1988,103.2041
guy,1989,107.59055
guy,1991,96.73172
guy,1992,93.38134
guy,1993,91.7981
guy,1994,92.15311
guy,1995,94.27701
guy,1996,95.84963
guy,1997,100.53619
guy,1999,106.37409
guy,2000,105.53402
guy,2001,102.24526
guy,2003,97.4295
guy,2005,100.88132
guy,2007,97.94065
guy,2008,98.86011
guy,2009,95.18861
guy,2010,96.49476
guy,2011,98.99661
guy,2012,97.81164
hkg,1971,118.91918
hkg,1972,119.21217
hkg,1973,119.05709
hkg,1974,119.82761
hkg,1975,121.11857
hkg,1976,121.95331
hkg,1977,121.59939
hkg,1978,118.70038
hkg,1979,115.29929
hkg,1980,112.2059
hkg,1981,110.57216
hkg,1982,108.7789
hkg,1983,108.10326
hkg,1984,107.65298
hkg,1985,106.40067
hkg,1986,105.78125
hkg,1987,106.4284
hkg,1988,107.80096
hkg,1989,108.59837
hkg,1990,108.94936
hkg,1991,107.35264
hkg,1992,105.30121
hkg,1993,102.31607
hkg,1994,99.28097
hkg,1995,98.61359
hkg,1996,98.47628
hkg,1998,97.94758
hkg,2012,103.92066
hkg,2013,106.49419
hkg,2014,109.31301
hkg,2015,110.22676
hkg,2016,108.14175
hkg,2017,107.76232
hkg,2018,108.61767
hkg,2019,109.32253
hkg,2020,107.83208
hnd,1970,82.99557
hnd,1971,83.02228
hnd,1972,84.4524
hnd,1973,83.41013
hnd,1974,84.84244
hnd,1975,85.43118
hnd,1976,86.56637
hnd,1977,85.44268
hnd,1978,88.06376
hnd,1979,93.71356
hnd,1980,95.36948
hnd,1981,94.7829
hnd,1982,100.82986
hnd,1983,102.38379
hnd,1984,103.83333
hnd,1985,104.45903
hnd,1986,107.0303
hnd,1988,107.16677
hnd,1990,104.53535
hnd,1991,104.13027
hnd,1992,107.37531
hnd,1993,108.32671
hnd,1994,107.91583
hnd,1995,105.74096
hnd,1996,106.20029
hnd,1997,106.37892
hnd,1998,105.50345
hnd,1999,104.63236
hnd,2000,103.7631
hnd,2003,108.74321
hnd,2004,106.26722
hnd,2005,101.74923
hnd,2006,104.69009
hnd,2007,99.84382
hnd,2008,100.92705
hnd,2009,99.79481
hnd,2010,100.65895
hnd,2011,99.6457
hnd,2012,96.52675
hnd,2013,93.85205
hnd,2014,91.94349
hnd,2015,92.77764
hnd,2016,92.58469
hnd,2017,91.53496
hnd,2019,91.45447
hnd,2020,90.22942
hrv,1993,80.24067
hrv,1994,83.92776
hrv,1995,84.81249
hrv,1996,86.37072
hrv,1997,87.28327
hrv,1998,91.131
hrv,1999,93.12094
hrv,2000,95.04631
hrv,2001,97.08648
hrv,2002,99.781
hrv,2003,101.75686
hrv,2005,103.34599
hrv,2006,100.70325
hrv,2007,97.72112
hrv,2008,93.84366
hrv,2009,91.78289
hrv,2010,91.94395
hrv,2011,93.53773
hrv,2012,96.37912
hrv,2013,99.68901
hrv,2014,100.99602
hrv,2015,100.57923
hrv,2016,98.20057
hrv,2017,96.47103
hrv,2018,94.60305
hrv,2019,93.22311
hti,1971,50.72735
hti,1972,53.01393
hti,1973,54.61326
hti,1974,56.34968
hti,1975,58.05109
hti,1976,62.04577
hti,1977,63.21228
hti,1978,63.3099
hti,1979,63.89407
hti,1980,69.37011
hti,1981,76.01496
hti,1982,76.61819
hti,1983,82.23103
hti,1984,86.45533
hti,1985,87.38578
hti,1986,89.59083
hti,1987,75.47512
hti,1992,74.89466
hti,1993,78.54443
hti,1994,84.49554
hti,1995,91.75192
hti,1996,100.33375
hti,1997,109.66236
hti,1998,113.57151
hun,1971,98.18652
hun,1972,101.28115
hun,1973,104.46938
hun,1974,106.2645
hun,1975,106.83584
hun,1976,105.29939
hun,1977,104.41743
hun,1978,101.97412
hun,1979,98.6372
hun,1980,97.63356
hun,1981,99.34257
hun,1982,105.19984
hun,1983,108.48403
hun,1984,109.19132
hun,1985,105.55603
hun,1986,97.97381
hun,1987,91.61322
hun,1988,85.44685
hun,1989,83.69129
hun,1990,85.23039
hun,1991,89.3534
hun,1992,95.05215
hun,1993,100.13558
hun,1994,105.62151
hun,1995,104.85791
hun,1996,102.11482
hun,1997,100.57114
hun,1998,100.64414
hun,1999,100.74745
hun,2000,101.11991
hun,2001,100.20521
hun,2002,99.01557
hun,2003,98.11929
hun,2004,97.50033
hun,2005,98.16444
hun,2006,99.58309
hun,2007,99.00732
hun,2008,100.64125
hun,2009,101.07377
hun,2010,100.85631
hun,2011,100.0155
hun,2012,99.69793
hun,2013,99.98496
hun,2014,101.85692
hun,2015,102.32512
hun,2016,101.87881
hun,2017,100.80547
hun,2018,96.76048
hun,2019,95.49094
idn,1970,83.6804
idn,1971,84.84853
idn,1972,85.82485
idn,1973,86.10675
idn,1974,85.02404
idn,1975,87.14017
idn,1976,89.80815
idn,1977,92.30196
idn,1978,100.40414
idn,1981,109.96543
idn,1982,114.47218
idn,1983,116.70421
idn,1984,119.56922
idn,1985,121.16447
idn,1986,119.59776
idn,1987,118.10142
idn,1988,117.1539
idn,1989,116.31395
idn,1990,114.34131
idn,1991,112.62084
idn,1992,110.88726
idn,1993,110.24249
idn,1994,110.96362
idn,1995,110.48301
idn,1996,109.9649
idn,1997,109.90055
idn,1998,110.73419
idn,1999,111.35107
idn,2000,108.75949
idn,2001,109.75092
idn,2002,109.92095
idn,2003,109.52653
idn,2004,108.9343
idn,2005,107.95544
idn,2006,106.26838
idn,2007,109.30577
idn,2008,107.82254
idn,2009,108.54924
idn,2010,109.15034
idn,2011,109.17983
idn,2012,109.27342
idn,2013,106.84159
idn,2014,106.0734
idn,2015,105.96024
idn,2016,105.60988
idn,2017,105.91143
idn,2018,106.41082
ind,1971,78.51404
ind,1972,79.25319
ind,1973,82.36695
ind,1974,81.7699
ind,1975,82.64152
ind,1976,82.49433
ind,1977,85.09848
ind,1978,81.30538
ind,1979,81.08094
ind,1980,82.44386
ind,1981,84.0116
ind,1982,84.65883
ind,1983,86.56999
ind,1984,88.14754
ind,1985,87.94772
ind,1986,90.07464
ind,1987,87.89792
ind,1988,89.1912
ind,1989,92.14172
ind,1990,91.44031
ind,1991,91.1465
ind,1992,91.42847
ind,1993,93.11893
ind,1994,94.24089
ind,1995,93.97063
ind,1996,93.84933
ind,1997,93.48977
ind,1998,91.87739
ind,1999,92.56268
ind,2000,94.27112
ind,2001,94.11493
ind,2002,94.74553
ind,2003,102.68291
ind,2007,110.02012
ind,2008,110.69738
ind,2009,109.45107
ind,2010,109.10137
ind,2011,108.32336
ind,2012,109.7613
ind,2013,110.58331
ind,2014,107.86441
ind,2015,108.48523
ind,2016,114.53832
ind,2017,112.95786
ind,2019,96.82868
ind,2020,99.90046
irl,1971,112.50376
irl,1972,110.65968
irl,1973,110.27976
irl,1974,108.10926
irl,1975,108.03452
irl,1976,108.29628
irl,1977,108.03615
irl,1978,107.49868
irl,1979,106.29177
irl,1980,104.47112
irl,1981,102.21118
irl,1982,100.24199
irl,1983,98.92077
irl,1984,97.87373
irl,1985,97.7895
irl,1986,98.09843
irl,1987,99.11206
irl,1988,100.02882
irl,1989,100.76586
irl,1990,101.2013
irl,1991,100.73019
irl,1992,100.02718
irl,1993,100.36455
irl,1994,100.38258
irl,1995,100.88363
irl,1996,101.26021
irl,1997,79.85748
irl,1998,102.85718
irl,1999,101.97056
irl,2000,102.28228
irl,2001,102.02243
irl,2002,102.82123
irl,2003,102.71863
irl,2004,102.96355
irl,2005,103.07785
irl,2006,102.99924
irl,2007,103.30853
irl,2008,102.4756
irl,2009,102.79597
irl,2010,103.23549
irl,2011,103.37868
irl,2012,102.11834
irl,2013,101.95834
irl,2014,101.54224
irl,2015,101.18464
irl,2016,101.34149
irl,2017,100.85278
irl,2018,101.03288
irl,2019,100.98086
irn,1971,71.68361
irn,1972,78.31629
irn,1973,81.53137
irn,1974,84.31117
irn,1975,93.18236
irn,1976,99.00387
irn,1977,103.01006
irn,1978,105.71085
irn,1979,90.13262
irn,1980,98.30463
irn,1981,92.83438
irn,1982,98.03038
irn,1983,99.10463
irn,1984,100.97114
irn,1985,101.12587
irn,1986,102.18998
irn,1987,102.48467
irn,1988,103.3268
irn,1989,103.70334
irn,1990,105.05033
irn,1991,107.24733
irn,1992,108.68923
irn,1993,107.96967
irn,1994,105.81681
irn,1995,104.21548
irn,1996,103.1377
irn,1997,100.37981
irn,1998,100.90507
irn,1999,100.33034
irn,2000,101.16062
irn,2001,103.37522
irn,2002,103.40334
irn,2003,102.29066
irn,2004,101.72636
irn,2005,99.1959
irn,2006,99.76322
irn,2007,100.37326
irn,2008,101.14648
irn,2009,101.85258
irn,2010,100.65344
irn,2011,100.7328
irn,2012,101.46106
irn,2013,115.0665
irn,2014,107.55303
irn,2015,108.9007
irn,2016,111.23557
irn,2017,110.70754
irq,1971,70.93584
irq,1972,73.12472
irq,1973,74.95379
irq,1974,76.67916
irq,1975,78.15923
irq,1976,86.14862
irq,1977,89.60781
irq,1978,90.12827
irq,1979,104.64465
irq,1980,108.30414
irq,1981,106.64504
irq,1982,105.15494
irq,1983,102.00771
irq,1984,102.41173
irq,1985,101.98216
irq,1986,101.87507
irq,1987,103.17669
irq,1988,103.6593
irq,1989,102.59194
irq,1991,108.87846
irq,1992,90.93609
irq,1993,90.17468
irq,1996,85.11518
irq,1999,98.275
irq,2000,97.0251
irq,2003,105.96378
irq,2004,104.38057
irq,2007,108.68902
isl,1971,98.12566
isl,1972,98.93594
isl,1973,98.81281
isl,1974,98.98258
isl,1975,99.80722
isl,1976,99.67928
isl,1977,99.8075
isl,1978,98.54561
isl,1979,98.0382
isl,1980,98.41175
isl,1981,99.09462
isl,1982,99.01816
isl,1983,99.43956
isl,1984,100.24188
isl,1985,99.3104
isl,1986,97.64258
isl,1987,97.65408
isl,1988,99.93632
isl,1989,101.13388
isl,1990,101.41444
isl,1991,101.17064
isl,1992,100.13509
isl,1993,98.84156
isl,1994,97.38709
isl,1995,97.90337
isl,1996,98.06363
isl,1997,98.55238
isl,1998,99.5843
isl,1999,101.09908
isl,2000,102.99279
isl,2001,102.88729
isl,2002,99.54758
isl,2003,98.28539
isl,2004,96.6649
isl,2005,96.863
isl,2006,97.30983
isl,2007,98.13413
isl,2008,99.24107
isl,2009,99.88292
isl,2010,99.30812
isl,2011,98.81152
isl,2012,98.2153
isl,2013,98.11584
isl,2014,98.18361
isl,2015,98.62543
isl,2016,99.53414
isl,2017,100.35144
isl,2018,100.43991
isl,2019,100.96935
isr,1973,104.63565
isr,1974,104.40336
isr,1975,104.50703
isr,1976,104.73753
isr,1977,104.79909
isr,1978,104.5106
isr,1979,103.19563
isr,1980,103.58125
isr,1981,101.94031
isr,1982,100.77383
isr,1983,100.96302
isr,1984,100.78149
isr,1985,100.45466
isr,1986,100.25103
isr,1987,98.99654
isr,1988,99.16772
isr,1989,98.231
isr,1990,96.45191
isr,1991,99.3279
isr,1992,102.03221
isr,1993,102.55912
isr,1994,102.3851
isr,1995,104.04672
isr,1996,104.60436
isr,1999,106.01063
isr,2000,107.23255
isr,2001,107.26152
isr,2002,107.13743
isr,2003,106.67072
isr,2004,106.31781
isr,2005,104.7628
isr,2006,103.80447
isr,2007,104.33427
isr,2008,103.69462
isr,2009,104.07375
isr,2010,105.44665
isr,2011,106.20448
isr,2012,106.81415
isr,2013,105.63602
isr,2014,105.18093
isr,2015,105.62396
isr,2016,104.74805
isr,2017,104.90112
isr,2018,104.68843
isr,2019,104.53016
ita,1971,108.58127
ita,1972,108.35838
ita,1973,108.31158
ita,1974,107.9371
ita,1975,107.48012
ita,1976,106.29373
ita,1977,104.75859
ita,1978,103.5332
ita,1979,102.43345
ita,1980,102.23788
ita,1981,101.84076
ita,1982,101.57883
ita,1983,101.00615
ita,1984,100.7662
ita,1985,100.68289
ita,1986,99.72469
ita,1987,98.8105
ita,1988,98.55552
ita,1989,98.20369
ita,1990,98.32804
ita,1991,98.43598
ita,1992,99.33632
ita,1993,100.01102
ita,1994,98.41138
ita,1995,98.04313
ita,1996,99.16785
ita,1997,100.06805
ita,1998,101.44369
ita,1999,104.53933
ita,2000,103.90278
ita,2001,103.48534
ita,2002,102.83338
ita,2003,102.4251
ita,2004,102.06314
ita,2005,102.29095
ita,2006,103.10948
ita,2007,104.11291
ita,2008,104.2742
ita,2009,103.4859
ita,2010,102.99371
ita,2011,102.50435
ita,2012,101.29194
ita,2013,101.89729
ita,2014,101.15142
ita,2015,100.38675
ita,2016,99.42546
ita,2017,101.87936
ita,2018,101.24795
ita,2019,100.96934
jam,1971,108.48057
jam,1972,109.37288
jam,1973,105.03684
jam,1974,107.81403
jam,1975,100.83073
jam,1976,100.62451
jam,1977,101.09394
jam,1978,102.69313
jam,1979,104.64632
jam,1980,103.68439
jam,1981,103.35075
jam,1982,104.79513
jam,1983,104.65438
jam,1984,103.68148
jam,1985,102.7236
jam,1986,102.07078
jam,1987,104.53005
jam,1988,102.58145
jam,1989,103.86091
jam,1990,102.69876
jam,1991,101.38172
jam,1993,98.06752
jam,1999,94.40437
jam,2000,95.96072
jam,2001,95.89864
jam,2002,96.15706
jam,2003,94.6986
jam,2004,96.28224
jam,2005,94.78167
jam,2007,90.61974
jor,1971,98.34079
jor,1972,99.91674
jor,1973,103.85833
jor,1974,107.72435
jor,1975,109.29809
jor,1976,109.58591
jor,1977,108.48026
jor,1978,106.08391
jor,1979,104.77622
jor,1980,103.62134
jor,1981,100.20597
jor,1982,99.1209
jor,1983,96.87261
jor,1984,97.07573
jor,1985,97.97816
jor,1986,101.08818
jor,1987,100.71454
jor,1988,102.74764
jor,1989,99.73086
jor,1990,97.61387
jor,1991,96.78679
jor,1992,98.00835
jor,1993,97.3624
jor,1994,95.7455
jor,1995,94.8399
jor,1996,95.371
jor,1998,93.52326
jor,1999,93.88434
jor,2000,94.5641
jor,2002,96.81093
jor,2003,97.90626
jor,2004,98.07405
jor,2005,96.90155
jor,2006,94.89104
jor,2007,92.07761
jor,2008,89.57809
jor,2010,81.91505
jor,2011,79.33522
jor,2012,76.48641
jor,2013,75.39796
jor,2014,79.49863
jor,2016,78.56042
jor,2017,80.77087
jor,2018,81.4589
jor,2019,81.79921
jor,2020,80.35448
jpn,1971,99.31028
jpn,1972,98.84588
jpn,1973,98.31744
jpn,1974,96.69642
jpn,1975,97.77464
jpn,1976,98.72695
jpn,1977,99.16821
jpn,1978,98.7368
jpn,1979,98.97293
jpn,1980,100.36368
jpn,1981,99.55077
jpn,1982,98.58517
jpn,1983,98.25674
jpn,1984,98.4607
jpn,1985,99.37509
jpn,1986,100.66945
jpn,1987,101.14903
jpn,1988,100.79721
jpn,1989,100.42382
jpn,1990,100.02808
jpn,1991,99.30522
jpn,1992,98.95715
jpn,1993,98.84691
jpn,1994,99.51915
jpn,1995,99.83135
jpn,1996,99.47917
jpn,1997,98.55302
jpn,1998,98.03915
jpn,1999,97.792
jpn,2016,98.24278
jpn,2017,97.71049
jpn,2018,97.58688
kaz,1981,112.60213
kaz,1986,117.83561
kaz,1989,114.66518
kaz,1990,115.67147
kaz,1991,119.2396
kaz,1992,123.06352
kaz,1993,124.87327
kaz,1994,123.43449
kaz,1995,101.77854
kaz,1996,101.78181
kaz,1997,99.50125
kaz,1998,96.87544
kaz,1999,96.29011
kaz,2000,96.9532
kaz,2001,99.94768
kaz,2002,101.63237
kaz,2003,102.66582
kaz,2004,103.44742
kaz,2005,102.54168
kaz,2006,101.47636
kaz,2007,102.77171
kaz,2008,107.08398
kaz,2009,108.3263
kaz,2010,108.76137
kaz,2011,109.77165
kaz,2012,110.39846
kaz,2013,111.8934
kaz,2014,112.53441
kaz,2015,111.64008
kaz,2016,109.88521
kaz,2017,108.74776
kaz,2018,105.83673
kaz,2019,104.37133
kaz,2020,100.3211
ken,1970,62.30436
ken,1971,64.15499
ken,1972,68.11936
ken,1973,71.18893
ken,1974,105.35568
ken,1975,108.14711
ken,1976,103.85542
ken,1977,102.85168
ken,1978,98.48114
ken,1979,117.77434
ken,1980,118.17127
ken,1981,114.34425
ken,1982,115.69377
ken,1983,114.73436
ken,1984,110.05149
ken,1985,104.92638
ken,1986,104.37171
ken,1987,103.65767
ken,1988,101.67704
ken,1989,102.20835
ken,1990,98.77615
ken,1991,96.63751
ken,1992,95.29031
ken,1993,94.57101
