geo,time,ag_lnd_crop_zs
kna,1971,17.14286
kna,1972,17.14286
kna,1973,17.14286
kna,1974,17.14286
kna,1975,17.14286
kna,1976,17.14286
kna,1977,17.14286
kna,1978,17.14286
kna,1979,17.14286
kna,1980,23.07692
kna,1981,23.07692
kna,1982,19.23077
kna,1983,19.23077
kna,1984,15.38462
kna,1985,15.38462
kna,1986,11.53846
kna,1987,11.53846
kna,1988,11.53846
kna,1989,11.53846
kna,1990,7.69231
kna,1991,7.69231
kna,1992,7.69231
kna,1993,7.69231
kna,1994,3.84615
kna,1995,3.84615
kna,1996,3.84615
kna,1997,3.84615
kna,1998,3.84615
kna,1999,3.84615
kna,2000,1.92308
kna,2001,1.15385
kna,2002,0.38462
kna,2003,0.38462
kna,2004,0.11538
kna,2005,0.11538
kna,2006,0.11538
kna,2007,0.38462
kna,2008,0.38462
kna,2009,0.76923
kna,2010,0.38462
kna,2011,0.38462
kna,2012,0.38462
kna,2013,0.38462
kna,2014,0.38462
kna,2015,0.38462
kna,2016,0.38462
kna,2017,0.38462
kna,2018,0.38462
kor,1961,0.64275
kor,1962,0.67385
kor,1963,0.72569
kor,1964,0.82936
kor,1965,0.96413
kor,1966,1.0989
kor,1967,1.20257
kor,1968,1.50321
kor,1969,1.60688
kor,1970,1.50321
kor,1971,1.42028
kor,1972,1.43064
kor,1973,1.51358
kor,1974,1.68982
kor,1975,1.85569
kor,1976,1.84532
kor,1977,1.70019
kor,1978,1.48248
kor,1979,1.43064
kor,1980,1.40991
kor,1981,1.42028
kor,1982,1.35808
kor,1983,1.39954
kor,1984,1.40991
kor,1985,1.39954
kor,1986,1.42028
kor,1987,1.40991
kor,1988,1.46175
kor,1989,1.54468
kor,1990,1.61725
kor,1991,1.70019
kor,1992,1.78312
kor,1993,1.86606
kor,1994,1.94899
kor,1995,2.09413
kor,1996,2.0734
kor,1997,2.09413
kor,1998,2.09413
kor,1999,2.0734
kor,2000,2.0734
kor,2001,2.0674
kor,2002,1.95268
kor,2003,1.93182
kor,2004,1.89011
kor,2005,1.86887
kor,2006,1.86829
kor,2007,1.90879
kor,2008,2.00021
kor,2009,2.07088
kor,2010,2.13992
kor,2011,2.16072
kor,2012,2.13544
kor,2013,2.20886
kor,2014,2.20671
kor,2015,2.20124
kor,2016,2.28744
kor,2017,2.2972
kor,2018,2.27646
kwt,1988,0.05612
kwt,1989,0.05612
kwt,1990,0.05612
kwt,1991,0.05612
kwt,1992,0.05612
kwt,1993,0.05612
kwt,1994,0.05612
kwt,1995,0.05612
kwt,1996,0.05612
kwt,1997,0.05612
kwt,1998,0.05612
kwt,1999,0.05612
kwt,2000,0.11223
kwt,2001,0.11223
kwt,2002,0.16835
kwt,2003,0.16835
kwt,2004,0.16835
kwt,2005,0.16835
kwt,2006,0.16835
kwt,2007,0.20763
kwt,2008,0.20763
kwt,2009,0.28058
kwt,2010,0.3367
kwt,2011,0.3367
kwt,2012,0.3367
kwt,2013,0.3367
kwt,2014,0.37037
kwt,2015,0.31987
kwt,2016,0.3367
kwt,2017,0.38159
kwt,2018,0.3367
lao,1961,0.04333
lao,1962,0.04333
lao,1963,0.04333
lao,1964,0.04333
lao,1965,0.04333
lao,1966,0.04333
lao,1967,0.04333
lao,1968,0.05199
lao,1969,0.05199
lao,1970,0.05199
lao,1971,0.05199
lao,1972,0.05199
lao,1973,0.05199
lao,1974,0.06499
lao,1975,0.07799
lao,1976,0.08666
lao,1977,0.08666
lao,1978,0.09965
lao,1979,0.10832
lao,1980,0.11265
lao,1981,0.12565
lao,1982,0.13865
lao,1983,0.15165
lao,1984,0.17331
lao,1985,0.18631
lao,1986,0.19497
lao,1987,0.20364
lao,1988,0.2383
lao,1989,0.24697
lao,1990,0.2643
lao,1991,0.27296
lao,1992,0.28163
lao,1993,0.28596
lao,1994,0.29463
lao,1995,0.31196
lao,1996,0.32929
lao,1997,0.32929
lao,1998,0.33795
lao,1999,0.35095
lao,2000,0.35095
lao,2001,0.35095
lao,2002,0.35095
lao,2003,0.35095
lao,2004,0.35095
lao,2005,0.36828
lao,2006,0.38995
lao,2007,0.42461
lao,2008,0.42894
lao,2009,0.46794
lao,2010,0.56326
lao,2011,0.73007
lao,2012,0.73224
lao,2013,0.73224
lao,2014,0.73224
lao,2015,0.73224
lao,2016,0.73224
lao,2017,0.73224
lao,2018,0.73224
lbn,1961,8.79765
lbn,1962,8.79765
lbn,1963,8.79765
lbn,1964,8.79765
lbn,1965,8.79765
lbn,1966,8.79765
lbn,1967,8.79765
lbn,1968,8.79765
lbn,1969,8.79765
lbn,1970,8.79765
lbn,1971,8.79765
lbn,1972,9.28641
lbn,1973,10.26393
lbn,1974,10.06843
lbn,1975,9.87292
lbn,1976,9.67742
lbn,1977,9.48192
lbn,1978,9.28641
lbn,1979,9.09091
lbn,1980,8.89541
lbn,1981,8.60215
lbn,1982,8.79765
lbn,1983,8.79765
lbn,1984,8.79765
lbn,1985,9.28641
lbn,1986,9.77517
lbn,1987,11.3392
lbn,1988,11.5347
lbn,1989,11.73021
lbn,1990,11.92571
lbn,1991,12.21896
lbn,1992,12.31672
lbn,1993,12.31672
lbn,1994,12.41447
lbn,1995,12.60997
lbn,1996,13.19648
lbn,1997,13.39198
lbn,1998,13.58749
lbn,1999,13.29423
lbn,2000,13.78299
lbn,2001,13.97849
lbn,2002,13.78299
lbn,2003,13.78299
lbn,2004,13.88074
lbn,2005,13.81232
lbn,2006,13.97849
lbn,2007,13.96872
lbn,2008,13.68524
lbn,2009,13.68524
lbn,2010,12.31672
lbn,2011,12.31672
lbn,2012,12.31672
lbn,2013,12.31672
lbn,2014,12.31672
lbn,2015,12.31672
lbn,2016,12.31672
lbn,2017,12.31672
lbn,2018,12.31672
lbr,1961,2.12832
lbr,1962,2.12832
lbr,1963,2.12832
lbr,1964,2.12832
lbr,1965,2.12832
lbr,1966,2.12832
lbr,1967,2.12832
lbr,1968,2.12832
lbr,1969,2.12832
lbr,1970,2.12832
lbr,1971,2.12832
lbr,1972,2.12832
lbr,1973,2.12832
lbr,1974,2.12832
lbr,1975,2.12832
lbr,1976,2.12832
lbr,1977,2.12832
lbr,1978,2.12832
lbr,1979,2.12832
lbr,1980,2.12832
lbr,1981,2.12832
lbr,1982,2.12832
lbr,1983,2.12832
lbr,1984,2.1387
lbr,1985,2.15947
lbr,1986,2.14909
lbr,1987,2.21138
lbr,1988,2.07641
lbr,1989,2.07641
lbr,1990,1.55731
lbr,1991,1.55731
lbr,1992,1.55731
lbr,1993,1.55731
lbr,1994,1.55731
lbr,1995,1.55731
lbr,1996,1.55731
lbr,1997,1.55731
lbr,1998,1.86877
lbr,1999,1.97259
lbr,2000,2.18023
lbr,2001,2.18023
lbr,2002,2.18023
lbr,2003,2.18023
lbr,2004,2.23214
lbr,2005,2.23214
lbr,2006,2.23214
lbr,2007,2.23214
lbr,2008,2.07641
lbr,2009,1.86877
lbr,2010,1.86877
lbr,2011,2.12832
lbr,2012,2.18023
lbr,2013,2.18023
lbr,2014,2.18023
lbr,2015,2.07641
lbr,2016,2.07641
lbr,2017,2.07641
lbr,2018,2.07641
lby,1961,0.15345
lby,1962,0.15515
lby,1963,0.15629
lby,1964,0.158
lby,1965,0.15913
lby,1966,0.16084
lby,1967,0.16197
lby,1968,0.16482
lby,1969,0.16766
lby,1970,0.1705
lby,1971,0.17334
lby,1972,0.17505
lby,1973,0.17618
lby,1974,0.17789
lby,1975,0.17902
lby,1976,0.18073
lby,1977,0.18187
lby,1978,0.18357
lby,1979,0.18471
lby,1980,0.18584
lby,1981,0.18584
lby,1982,0.18584
lby,1983,0.18755
lby,1984,0.19039
lby,1985,0.19323
lby,1986,0.19323
lby,1987,0.19323
lby,1988,0.19323
lby,1989,0.19323
lby,1990,0.19892
lby,1991,0.19892
lby,1992,0.19892
lby,1993,0.19892
lby,1994,0.19892
lby,1995,0.19607
lby,1996,0.1921
lby,1997,0.1921
lby,1998,0.19039
lby,1999,0.19039
lby,2000,0.19039
lby,2001,0.19039
lby,2002,0.19039
lby,2003,0.19039
lby,2004,0.19039
lby,2005,0.19039
lby,2006,0.19039
lby,2007,0.19039
lby,2008,0.19039
lby,2009,0.19039
lby,2010,0.19039
lby,2011,0.19039
lby,2012,0.19039
lby,2013,0.19039
lby,2014,0.18755
lby,2015,0.18755
lby,2016,0.18755
lby,2017,0.18755
lby,2018,0.18755
lca,1961,14.7541
lca,1962,14.7541
lca,1963,16.39344
lca,1964,16.39344
lca,1965,16.39344
lca,1966,16.39344
lca,1967,18.03279
lca,1968,18.03279
lca,1969,18.03279
lca,1970,18.03279
lca,1971,19.67213
lca,1972,19.67213
lca,1973,19.67213
lca,1974,19.01639
lca,1975,19.67213
lca,1976,19.67213
lca,1977,19.67213
lca,1978,19.67213
lca,1979,20.4918
lca,1980,21.31148
lca,1981,22.13115
lca,1982,22.95082
lca,1983,23.77049
lca,1984,24.59016
lca,1985,25.40984
lca,1986,26.06557
lca,1987,26.22951
lca,1988,26.22951
lca,1989,26.22951
lca,1990,26.22951
lca,1991,24.59016
lca,1992,24.59016
lca,1993,24.59016
lca,1994,24.59016
lca,1995,22.95082
lca,1996,22.62295
lca,1997,22.13115
lca,1998,19.67213
lca,1999,19.67213
lca,2000,17.86885
lca,2001,17.37705
lca,2002,16.22951
lca,2003,15.08197
lca,2004,13.11475
lca,2005,12.62295
lca,2006,11.47541
lca,2007,11.31148
lca,2008,11.47541
lca,2009,11.47541
lca,2010,11.47541
lca,2011,11.47541
lca,2012,11.47541
lca,2013,11.47541
lca,2014,11.47541
lca,2015,11.47541
lca,2016,11.47541
lca,2017,11.47541
lca,2018,11.47541
lka,1961,15.03747
lka,1962,15.06937
lka,1963,17.26997
lka,1964,17.26997
lka,1965,17.26997
lka,1966,17.26997
lka,1967,17.26997
lka,1968,17.28592
lka,1969,17.30187
lka,1970,17.28592
lka,1971,17.28592
lka,1972,17.28592
lka,1973,17.28592
lka,1974,17.28592
lka,1975,17.06267
lka,1976,16.85537
lka,1977,16.64806
lka,1978,16.42481
lka,1979,16.26535
lka,1980,16.10588
lka,1981,16.10588
lka,1982,15.94642
lka,1983,15.94642
lka,1984,15.94642
lka,1985,15.94642
lka,1986,15.94642
lka,1987,15.94642
lka,1988,15.94642
lka,1989,15.94642
lka,1990,15.94642
lka,1991,15.94642
lka,1992,15.94642
lka,1993,15.94642
lka,1994,15.94642
lka,1995,15.94642
lka,1996,15.94642
lka,1997,15.94642
lka,1998,15.94642
lka,1999,15.94642
lka,2000,15.86669
lka,2001,15.86669
lka,2002,15.62749
lka,2003,15.62749
lka,2004,15.46803
lka,2005,15.46803
lka,2006,15.1491
lka,2007,15.1491
lka,2008,15.22883
lka,2009,15.46803
lka,2010,15.62749
lka,2011,15.78696
lka,2012,15.94642
lka,2013,15.94642
lka,2014,15.94642
lka,2015,16.15692
lka,2016,16.15692
lka,2017,16.15692
lka,2018,16.16449
lso,1961,0.09881
lso,1962,0.09881
lso,1963,0.09881
lso,1964,0.09881
lso,1965,0.09881
lso,1966,0.09881
lso,1967,0.09881
lso,1968,0.09881
lso,1969,0.09881
lso,1970,0.13175
lso,1971,0.13175
lso,1972,0.13175
lso,1973,0.13175
lso,1974,0.13175
lso,1975,0.13175
lso,1976,0.13175
lso,1977,0.13175
lso,1978,0.13175
lso,1979,0.13175
lso,1980,0.13175
lso,1981,0.13175
lso,1982,0.13175
lso,1983,0.13175
lso,1984,0.13175
lso,1985,0.13175
lso,1986,0.13175
lso,1987,0.13175
lso,1988,0.13175
lso,1989,0.13175
lso,1990,0.13175
lso,1991,0.13175
lso,1992,0.13175
lso,1993,0.13175
lso,1994,0.13175
lso,1995,0.13175
lso,1996,0.13175
lso,1997,0.13175
lso,1998,0.13175
lso,1999,0.13175
lso,2000,0.13175
lso,2001,0.13175
lso,2002,0.13175
lso,2003,0.13175
lso,2004,0.13175
lso,2005,0.13175
lso,2006,0.13175
lso,2007,0.13175
lso,2008,0.13175
lso,2009,0.13175
lso,2010,0.13175
lso,2011,0.13175
lso,2012,0.13175
lso,2013,0.13175
lso,2014,0.13175
lso,2015,0.13175
lso,2016,0.13175
lso,2017,0.13175
lso,2018,0.13175
ltu,1992,0.70198
ltu,1993,0.71793
ltu,1994,0.63816
ltu,1995,0.68602
ltu,1996,0.70198
ltu,1997,0.68602
ltu,1998,0.68602
ltu,1999,0.68602
ltu,2000,0.68602
ltu,2001,0.68602
ltu,2002,0.68602
ltu,2003,0.68602
ltu,2004,0.52329
ltu,2005,0.63497
ltu,2006,0.56796
ltu,2007,0.47703
ltu,2008,0.43718
ltu,2009,0.44196
ltu,2010,0.48983
ltu,2011,0.49303
ltu,2012,0.50739
ltu,2013,0.51855
ltu,2014,0.54429
ltu,2015,0.55866
ltu,2016,0.55394
ltu,2017,0.56672
ltu,2018,0.5748
lux,2000,0.41152
lux,2001,0.41152
lux,2002,0.41152
lux,2003,0.41152
lux,2004,0.41152
lux,2005,0.82305
lux,2006,0.82305
lux,2007,0.82305
lux,2008,0.82305
lux,2009,0.64198
lux,2010,0.61728
lux,2011,0.6214
lux,2012,0.64609
lux,2013,0.62963
lux,2014,0.63786
lux,2015,0.63786
lux,2016,0.63374
lux,2017,0.63951
lux,2018,0.6428
lva,1992,0.35372
lva,1993,0.38588
lva,1994,0.48235
lva,1995,0.46627
lva,1996,0.25725
lva,1997,0.24117
lva,1998,0.19294
lva,1999,0.19294
lva,2000,0.19294
lva,2001,0.19294
lva,2002,0.19294
lva,2003,0.19294
lva,2004,0.19294
lva,2005,0.20902
lva,2006,0.20902
lva,2007,0.16078
lva,2008,0.11255
lva,2009,0.09649
lva,2010,0.11247
lva,2011,0.11254
lva,2012,0.09649
lva,2013,0.09648
lva,2014,0.09656
lva,2015,0.10784
lva,2016,0.12878
lva,2017,0.1288
lva,2018,0.12885
mar,1961,0.85137
mar,1962,0.87377
mar,1963,0.89618
mar,1964,0.91858
mar,1965,0.94099
mar,1966,0.98131
mar,1967,0.98131
mar,1968,0.98131
mar,1969,0.96115
mar,1970,0.96115
mar,1971,0.96115
mar,1972,0.98356
mar,1973,0.96348
mar,1974,0.96348
mar,1975,0.95003
mar,1976,0.97468
mar,1977,1.00829
mar,1978,1.0307
mar,1979,1.12032
mar,1980,1.12032
mar,1981,1.12032
mar,1982,1.14273
mar,1983,1.23235
mar,1984,1.45642
mar,1985,1.3892
mar,1986,1.43401
mar,1987,1.34439
mar,1988,1.50123
mar,1989,1.58414
mar,1990,1.64911
mar,1991,1.6536
mar,1992,1.75218
mar,1993,1.8194
mar,1994,1.88214
mar,1995,1.85525
mar,1996,1.94936
mar,1997,2.05019
mar,1998,2.11293
mar,1999,1.96056
mar,2000,1.98297
mar,2001,1.97625
mar,2002,1.97401
mar,2003,1.83957
mar,2004,1.86198
mar,2005,1.94264
mar,2006,1.97625
mar,2007,2.00538
mar,2008,2.08156
mar,2009,2.15774
mar,2010,2.82097
mar,2011,2.91284
mar,2012,3.03832
mar,2013,3.26462
mar,2014,3.31929
mar,2015,3.47233
mar,2016,3.51849
mar,2017,3.56576
mar,2018,3.56576
mda,1992,14.17706
mda,1993,13.59636
mda,1994,13.0844
mda,1995,12.54176
mda,1996,12.11661
mda,1997,12.12029
mda,1998,11.72896
mda,1999,11.2766
mda,2000,10.18856
mda,2001,9.27616
mda,2002,9.1545
mda,2003,9.06602
mda,2004,9.06326
mda,2005,9.18212
mda,2006,9.21253
mda,2007,9.21253
mda,2008,9.21253
mda,2009,9.15172
mda,2010,9.10198
mda,2011,9.10198
mda,2012,8.97748
mda,2013,8.97202
mda,2014,7.23844
mda,2015,7.23844
mda,2016,7.1472
mda,2017,7.20584
mda,2018,7.12476
mdg,1961,0.37831
mdg,1962,0.3955
mdg,1963,0.4127
mdg,1964,0.42989
mdg,1965,0.44709
mdg,1966,0.46428
mdg,1967,0.48148
mdg,1968,0.49868
mdg,1969,0.51587
mdg,1970,0.53307
mdg,1971,0.55026
mdg,1972,0.56746
mdg,1973,0.58465
mdg,1974,0.60357
mdg,1975,0.79616
mdg,1976,0.8168
mdg,1977,0.83571
mdg,1978,0.85979
mdg,1979,0.85979
mdg,1980,0.85979
mdg,1981,0.88558
mdg,1982,0.91137
mdg,1983,0.91997
mdg,1984,0.92857
mdg,1985,0.93717
mdg,1986,0.94576
mdg,1987,0.96296
mdg,1988,0.98016
mdg,1989,1.00595
mdg,1990,1.04034
mdg,1991,1.03174
mdg,1992,1.01455
mdg,1993,1.01455
mdg,1994,0.99735
mdg,1995,0.99735
mdg,1996,0.99735
mdg,1997,1.01455
mdg,1998,1.01455
mdg,1999,1.03174
mdg,2000,1.03174
mdg,2001,1.03174
mdg,2002,1.03174
mdg,2003,1.03174
mdg,2004,1.03174
mdg,2005,1.03174
mdg,2006,1.03174
mdg,2007,1.03174
mdg,2008,1.03174
mdg,2009,1.03174
mdg,2010,1.03174
mdg,2011,1.03129
mdg,2012,1.03129
mdg,2013,1.03128
mdg,2014,1.03128
mdg,2015,1.03128
mdg,2016,1.03128
mdg,2017,1.03128
mdg,2018,1.03128
mdv,1961,6.66667
mdv,1962,6.66667
mdv,1963,6.66667
mdv,1964,6.66667
mdv,1965,6.66667
mdv,1966,6.66667
mdv,1967,6.66667
mdv,1968,6.66667
mdv,1969,6.66667
mdv,1970,6.66667
mdv,1971,6.66667
mdv,1972,6.66667
mdv,1973,10
mdv,1974,10
mdv,1975,10
mdv,1976,10
mdv,1977,10
mdv,1978,10
mdv,1979,10
mdv,1980,10
mdv,1981,10
mdv,1982,13.33333
mdv,1983,13.33333
mdv,1984,13.33333
mdv,1985,13.33333
mdv,1986,13.33333
mdv,1987,13.33333
mdv,1988,13.33333
mdv,1989,13.33333
mdv,1990,13.33333
mdv,1991,13.33333
mdv,1992,13.33333
mdv,1993,13.33333
mdv,1994,13.33333
mdv,1995,13.33333
mdv,1996,13.33333
mdv,1997,13.33333
mdv,1998,13.33333
mdv,1999,13.33333
mdv,2000,16.66667
mdv,2001,20
mdv,2002,26.66667
mdv,2003,26.66667
mdv,2004,23.33333
mdv,2005,16.66667
mdv,2006,13.33333
mdv,2007,13.33333
mdv,2008,10
mdv,2009,10
mdv,2010,10
mdv,2011,10
mdv,2012,10
mdv,2013,10
mdv,2014,10
mdv,2015,10
mdv,2016,10
mdv,2017,10
mdv,2018,10
mex,1961,0.67389
mex,1962,0.68932
mex,1963,0.69446
mex,1964,0.70475
mex,1965,0.70989
mex,1966,0.71761
mex,1967,0.72533
mex,1968,0.73047
mex,1969,0.74076
mex,1970,0.7459
mex,1971,0.76648
mex,1972,0.78449
mex,1973,0.80712
mex,1974,0.81278
mex,1975,0.81535
mex,1976,0.81792
mex,1977,0.83541
mex,1978,0.84879
mex,1979,0.86422
mex,1980,0.93058
mex,1981,1.06639
mex,1982,1.03141
mex,1983,1.03912
mex,1984,1.03552
mex,1985,0.9918
mex,1986,1.09108
mex,1987,1.15024
mex,1988,1.1204
mex,1989,1.09314
mex,1990,1.06896
mex,1991,1.16927
mex,1992,1.19756
mex,1993,1.17853
mex,1994,1.20271
mex,1995,1.23048
mex,1996,1.2346
mex,1997,1.23306
mex,1998,1.24283
mex,1999,1.23203
mex,2000,1.27215
mex,2001,1.28193
mex,2002,1.29839
mex,2003,1.09108
mex,2004,1.34983
mex,2005,1.34108
mex,2006,1.34006
mex,2007,1.35086
mex,2008,1.36423
mex,2009,1.35137
mex,2010,1.36372
mex,2011,1.37915
mex,2012,1.36732
mex,2013,1.3025
mex,2014,1.37709
mex,2015,1.38635
mex,2016,1.35034
mex,2017,1.37298
mex,2018,1.39253
mhl,1991,44.44444
mhl,1992,44.44444
mhl,1993,44.44444
mhl,1994,44.44444
mhl,1995,44.44444
mhl,1996,44.44444
mhl,1997,44.44444
mhl,1998,44.44444
mhl,1999,44.44444
mhl,2000,44.44444
mhl,2001,44.44444
mhl,2002,44.44444
mhl,2003,44.44444
mhl,2004,44.44444
mhl,2005,44.44444
mhl,2006,44.44444
mhl,2007,44.44444
mhl,2008,44.44444
mhl,2009,44.44444
mhl,2010,44.44444
mhl,2011,44.44444
mhl,2012,38.88889
mhl,2013,36.11111
mhl,2014,36.11111
mhl,2015,36.11111
mhl,2016,36.11111
mhl,2017,36.11111
mhl,2018,36.11111
mkd,1992,2.20212
mkd,1993,2.12348
mkd,1994,2.04483
mkd,1995,1.96618
mkd,1996,1.92686
mkd,1997,1.84821
mkd,1998,1.88753
mkd,1999,1.76956
mkd,2000,1.73024
mkd,2001,1.73024
mkd,2002,1.73024
mkd,2003,1.73024
mkd,2004,1.88753
mkd,2005,1.53362
mkd,2006,1.4943
mkd,2007,1.42687
mkd,2008,1.42687
mkd,2009,1.38779
mkd,2010,1.38779
mkd,2011,1.38779
mkd,2012,1.42744
mkd,2013,1.46709
mkd,2014,1.50674
mkd,2015,1.54639
mkd,2016,1.58604
mkd,2017,1.58604
mkd,2018,1.62569
mli,1961,0.04917
mli,1962,0.04917
mli,1963,0.04917
mli,1964,0.04917
mli,1965,0.04917
mli,1966,0.04917
mli,1967,0.04917
mli,1968,0.04917
mli,1969,0.04917
mli,1970,0.04917
mli,1971,0.04917
mli,1972,0.04917
mli,1973,0.04917
mli,1974,0.04917
mli,1975,0.04917
mli,1976,0.04917
mli,1977,0.04917
mli,1978,0.04917
mli,1979,0.05737
mli,1980,0.05737
mli,1981,0.05737
mli,1982,0.05737
mli,1983,0.05737
mli,1984,0.05737
mli,1985,0.05737
mli,1986,0.05737
mli,1987,0.05737
mli,1988,0.05737
mli,1989,0.05737
mli,1990,0.06147
mli,1991,0.06147
mli,1992,0.0631
mli,1993,0.06556
mli,1994,0.07376
mli,1995,0.08195
mli,1996,0.09015
mli,1997,0.09425
mli,1998,0.09835
mli,1999,0.10654
mli,2000,0.10818
mli,2001,0.11064
mli,2002,0.11883
mli,2003,0.11883
mli,2004,0.12293
mli,2005,0.12293
mli,2006,0.12293
mli,2007,0.12293
mli,2008,0.12293
mli,2009,0.12293
mli,2010,0.12293
mli,2011,0.12293
mli,2012,0.12293
mli,2013,0.12293
mli,2014,0.12293
mli,2015,0.12293
mli,2016,0.12293
mli,2017,0.12293
mli,2018,0.12293
mlt,1961,3.125
mlt,1962,3.125
mlt,1963,3.125
mlt,1964,3.125
mlt,1965,3.125
mlt,1966,3.125
mlt,1967,3.125
mlt,1968,3.125
mlt,1969,3.125
mlt,1970,3.125
mlt,1971,3.125
mlt,1972,3.125
mlt,1973,3.125
mlt,1974,3.125
mlt,1975,3.125
mlt,1976,3.125
mlt,1977,3.125
mlt,1978,3.125
mlt,1979,3.125
mlt,1980,3.125
mlt,1981,3.125
mlt,1982,3.125
mlt,1983,3.125
mlt,1984,3.125
mlt,1985,3.125
mlt,1986,3.125
mlt,1987,3.125
mlt,1988,3.125
mlt,1989,3.125
mlt,1990,3.125
mlt,1991,3.125
mlt,1992,3.125
mlt,1993,3.125
mlt,1994,3.125
mlt,1995,3.125
mlt,1996,3.125
mlt,1997,3.125
mlt,1998,3.125
mlt,1999,3.125
mlt,2000,3.125
mlt,2001,3.125
mlt,2002,3.125
mlt,2003,3.4375
mlt,2004,3.125
mlt,2005,3.4375
mlt,2006,3.75
mlt,2007,4.0625
mlt,2008,4.0625
mlt,2009,4.0625
mlt,2010,3.90625
mlt,2011,3.90625
mlt,2012,4.0625
mlt,2013,3.9375
mlt,2014,3.9375
mlt,2015,3.9375
mlt,2016,4.09375
mlt,2017,4.09375
mlt,2018,4.09375
mmr,1961,0.33663
mmr,1962,0.35193
mmr,1963,0.38253
mmr,1964,0.51718
mmr,1965,0.46057
mmr,1966,0.68244
mmr,1967,0.68397
mmr,1968,0.69315
mmr,1969,0.69315
mmr,1970,0.70386
mmr,1971,0.71151
mmr,1972,0.71916
mmr,1973,0.72681
mmr,1974,0.72987
mmr,1975,0.73446
mmr,1976,0.73752
mmr,1977,0.67938
mmr,1978,0.6855
mmr,1979,0.68703
mmr,1980,0.68703
mmr,1981,0.69315
mmr,1982,0.70386
mmr,1983,0.70998
mmr,1984,0.71916
mmr,1985,0.72528
mmr,1986,0.72987
mmr,1987,0.74364
mmr,1988,0.70233
mmr,1989,0.75894
mmr,1990,0.76812
mmr,1991,0.76965
mmr,1992,0.77271
mmr,1993,0.77731
mmr,1994,0.82933
mmr,1995,0.87217
mmr,1996,0.91043
mmr,1997,0.91043
mmr,1998,0.91043
mmr,1999,0.91043
mmr,2000,0.90125
mmr,2001,0.97163
mmr,2002,1.14607
mmr,2003,1.25318
mmr,2004,1.31462
mmr,2005,1.37137
mmr,2006,1.4599
mmr,2007,1.68472
mmr,2008,1.95619
mmr,2009,2.05266
mmr,2010,2.15228
mmr,2011,2.24096
mmr,2012,2.28278
mmr,2013,2.31059
mmr,2014,2.31212
mmr,2015,2.31212
mmr,2016,2.31212
mmr,2017,2.31315
mmr,2018,2.31315
mne,2006,1.18959
mne,2007,1.18959
mne,2008,1.18959
mne,2009,1.18959
mne,2010,1.18959
mne,2011,1.18959
mne,2012,1.26394
mne,2013,0.35019
mne,2014,0.37249
mne,2015,0.37918
mne,2016,0.40149
mne,2017,0.40149
mne,2018,0.40149
mng,1983,0.00064
mng,1984,0.00064
mng,1985,0.00064
mng,1986,0.00064
mng,1987,0.00064
mng,1988,0.00064
mng,1989,0.00064
mng,1990,0.00064
mng,1991,0.00064
mng,1992,0.00064
mng,1993,0.00064
mng,1994,0.00064
mng,1995,0.00064
mng,1996,0.00064
mng,1997,0.00064
mng,1998,0.00064
mng,1999,0.00064
mng,2000,0.00129
mng,2001,0.00129
mng,2002,0.00129
mng,2003,0.00129
mng,2004,0.00129
mng,2005,0.00129
mng,2006,0.00129
mng,2007,0.00129
mng,2008,0.00129
mng,2009,0.00129
mng,2010,0.00193
mng,2011,0.00193
mng,2012,0.00257
mng,2013,0.00322
mng,2014,0.00322
mng,2015,0.00321
mng,2016,0.00321
mng,2017,0.00321
mng,2018,0.00321
mnp,1991,2.17391
mnp,1992,2.17391
mnp,1993,2.17391
mnp,1994,2.17391
mnp,1995,2.17391
mnp,1996,2.17391
mnp,1997,2.17391
mnp,1998,2.17391
mnp,1999,2.17391
mnp,2000,2.17391
mnp,2001,2.17391
mnp,2002,2.17391
mnp,2003,2.17391
mnp,2004,2.17391
mnp,2005,2.17391
mnp,2006,2.17391
mnp,2007,2.17391
mnp,2008,2.17391
mnp,2009,2.17391
mnp,2010,2.17391
mnp,2011,2.17391
mnp,2012,2.17391
mnp,2013,2.17391
mnp,2014,2.17391
mnp,2015,2.17391
mnp,2016,2.17391
mnp,2017,2.17391
mnp,2018,2.17391
moz,1961,0.26069
moz,1962,0.26705
moz,1963,0.2734
moz,1964,0.27722
moz,1965,0.27722
moz,1966,0.27976
moz,1967,0.27976
moz,1968,0.27976
moz,1969,0.28485
moz,1970,0.28485
moz,1971,0.28485
moz,1972,0.28994
moz,1973,0.29248
moz,1974,0.29248
moz,1975,0.29248
moz,1976,0.29248
moz,1977,0.29248
moz,1978,0.29248
moz,1979,0.29248
moz,1980,0.29248
moz,1981,0.29248
moz,1982,0.29248
moz,1983,0.29248
moz,1984,0.29248
moz,1985,0.29248
moz,1986,0.29248
moz,1987,0.29248
moz,1988,0.29248
moz,1989,0.29248
moz,1990,0.29248
moz,1991,0.29248
moz,1992,0.29248
moz,1993,0.29248
moz,1994,0.29248
moz,1995,0.29248
moz,1996,0.29884
moz,1997,0.29884
moz,1998,0.29884
moz,1999,0.3052
moz,2000,0.31791
moz,2001,0.31791
moz,2002,0.31791
moz,2003,0.31791
moz,2004,0.31791
moz,2005,0.31791
moz,2006,0.31791
moz,2007,0.31791
moz,2008,0.31791
moz,2009,0.34335
moz,2010,0.38149
moz,2011,0.38149
moz,2012,0.38149
moz,2013,0.38149
moz,2014,0.38149
moz,2015,0.38149
