geo,time,ne_dab_totl_kn
kwt,2010,21065100000
kwt,2011,21623500000
kwt,2012,23563900000
kwt,2013,25081700000
kwt,2014,25867800000
kwt,2015,27217500000
kwt,2016,28312900000
kwt,2017,29006700000
kwt,2018,30283652906.7103
kwt,2019,30954018998.4122
lao,2000,29246273310900
lao,2001,34138177903800
lao,2002,36737699330900
lao,2003,40469979878600
lao,2004,45874653982200
lao,2005,49833555490300
lao,2006,54911243933700
lao,2007,60553522958600
lao,2008,67398435677000
lao,2009,73345463420300
lao,2010,78340961266600
lao,2011,84141355092000
lao,2012,99916454343200
lao,2013,107069198465600
lao,2014,112577175040900
lao,2015,119163563987200
lao,2016,124614851399600
lbn,1990,14500732084243
lbn,1991,20068656034300
lbn,1992,30267533451400
lbn,1993,35355250875800
lbn,1994,38492556357600
lbn,1995,40513633985500
lbn,1996,42924159753600
lbn,1997,41496866542900
lbn,1998,42459996389100
lbn,1999,41210140276400
lbn,2000,41311815242300
lbn,2001,43431942083400
lbn,2002,44558366947000
lbn,2003,46057766958200
lbn,2004,48671868121387.39844
lbn,2005,47794399126048
lbn,2006,48293926265385.29688
lbn,2007,53197980171401.89844
lbn,2008,59320466008596.60156
lbn,2009,68017039446510.09375
lbn,2010,72471950422455.39062
lbn,2011,71389550420169.90625
lbn,2012,76347408491579.01562
lbn,2013,81079632044990.40625
lbn,2014,83780467565140
lbn,2015,85611618620988.5
lbn,2016,88922902779937.29688
lbn,2017,89517584811943.70312
lbn,2018,89410047209107.39062
lbn,2019,79572657072986.5
lbn,2020,59633407206600
lka,1960,620761160187.72095
lka,1961,609057012190.71802
lka,1962,644599337245.10901
lka,1963,637501553073.323
lka,1964,654095178742.75806
lka,1965,644662732309.09302
lka,1966,707276228787.72717
lka,1967,719955938702.80896
lka,1968,800026719033.55103
lka,1969,874035878090.82092
lka,1970,888723176971.66211
lka,1971,874056308998.80896
lka,1972,867646618713.37402
lka,1973,875561474345.60706
lka,1974,990251331695.86597
lka,1975,967125807555.78796
lka,1976,1040325635880.80005
lka,1977,1095583209037.58997
lka,1978,1258508869217.09009
lka,1979,1397850134005.87988
lka,1980,1592468253269.62988
lka,1981,1839422608590.17993
lka,1982,1905190865187.22949
lka,1983,2057393462549.03003
lka,1984,2198748656169.92969
lka,1985,2272923860599.2002
lka,1986,2307719361903.77979
lka,1987,2360586414130.93018
lka,1988,2342932632437.4502
lka,1989,2408093717221.20947
lka,1990,2289043423085.41016
lka,1991,2455089641400
lka,1992,2559634732500
lka,1993,2763170711300
lka,1994,2974050964100
lka,1995,3036370491000
lka,1996,3127636650000
lka,1997,3313215876300
lka,1998,3609773883800
lka,1999,3815396108700
lka,2000,4044243694600
lka,2001,3875367604800
lka,2002,4167780059200
lka,2003,4538865787500
lka,2004,4762348801500
lka,2005,4955341589600
lka,2006,5383739517500
lka,2007,5650517349100
lka,2008,6015430308900
lka,2009,6172896509800
lka,2010,6879251729200
lka,2011,7696220352200
lka,2012,8344843025500
lka,2013,8478312413800
lka,2014,9006031752700
lka,2015,9591140664100
lka,2016,10192244336500
lka,2017,10590752688500
lka,2018,10940650842000
lka,2019,10861506570000
lka,2020,10363170203000
lso,1960,43768900
lso,1961,47363000
lso,1962,55661700
lso,1963,63707700
lso,1964,69383200
lso,1965,75180500
lso,1966,82216000
lso,1967,85264800
lso,1968,87402900
lso,1969,90515400
lso,1970,93472700
lso,1971,108310800
lso,1972,132625500
lso,1973,179623900
lso,1974,233286000
lso,1975,291580800
lso,1976,392700700
lso,1977,468235800
lso,1978,557164200
lso,1979,681843500
lso,1980,878243100
lso,1981,1041433700
lso,1982,1136749800
lso,1983,1281246700
lso,1984,1489632900
lso,1985,1746100600
lso,1986,1994301100
lso,1987,2282585400
lso,1988,2967309000
lso,1989,3553821500
lso,1990,3960043200
lso,1991,5222640700
lso,1992,6022965800
lso,1993,6547482000
lso,1994,7248335300
lso,1995,8465656200
lso,1996,9545180600
lso,1997,10661714900
lso,1998,13253995600
lso,1999,14630352300
lso,2000,14764896900
lso,2001,15237627400
lso,2002,17439778700
lso,2003,18482688800
lso,2004,19153246000
lso,2005,20331821000
lso,2006,22032039600
lso,2007,26293145500
lso,2008,27989704100
lso,2009,28833149400
lso,2010,30448578100
lso,2011,30944136700
lso,2012,33901286200
lso,2013,33304811500
lso,2014,34243486800
lso,2015,35102949200
lso,2016,35176880800
lso,2017,34317847600
lso,2018,33637009700
lso,2019,34860806700
ltu,1995,16001710000
ltu,1996,17107452000
ltu,1997,18825854000
ltu,1998,20259877000
ltu,1999,20133740000
ltu,2000,20569128000
ltu,2001,21663019000
ltu,2002,23214565000
ltu,2003,25679999000
ltu,2004,28718713000
ltu,2005,31156441000
ltu,2006,33804979000
ltu,2007,38568608000
ltu,2008,39795033000
ltu,2009,30564066000
ltu,2010,31389947000
ltu,2011,33315126000
ltu,2012,33286100000
ltu,2013,34103204000
ltu,2014,35351199000
ltu,2015,37718048000
ltu,2016,38446301000
ltu,2017,39448886000
ltu,2018,40774106000
ltu,2019,41425535000
ltu,2020,39787614000
lux,1970,8467678000
lux,1971,8982892000
lux,1972,9362413000
lux,1973,9903118000
lux,1974,9919031000
lux,1975,10056544000
lux,1976,10334107000
lux,1977,10155249000
lux,1978,10873261000
lux,1979,10875170000
lux,1980,11479086000
lux,1981,11624931000
lux,1982,11745713000
lux,1983,11710487000
lux,1984,11988532000
lux,1985,12087778000
lux,1986,13123180000
lux,1987,14176103000
lux,1988,15267385000
lux,1989,16210899000
lux,1990,16967492000
lux,1991,18392147000
lux,1992,17648855000
lux,1993,18444219000
lux,1994,18897011000
lux,1995,19040148000
lux,1996,19424123000
lux,1997,20582602000
lux,1998,21725093000
lux,1999,23587760000
lux,2000,24596509000
lux,2001,25296211000
lux,2002,25831644000
lux,2003,26799605000
lux,2004,27519064000
lux,2005,27986664000
lux,2006,28407082000
lux,2007,29609063000
lux,2008,31006509000
lux,2009,29520620000
lux,2010,31772392000
lux,2011,33046105000
lux,2012,33686629000
lux,2013,34227622000
lux,2014,35750484000
lux,2015,36524982000
lux,2016,36942317000
lux,2017,38579649000
lux,2018,38736820000
lux,2019,40549367000
lux,2020,39620725000
lva,1995,11689166000
lva,1996,12373575000
lva,1997,13040245000
lva,1998,14364724000
lva,1999,14698990000
lva,2000,14946611000
lva,2001,16294140000
lva,2002,17250326000
lva,2003,19182511000
lva,2004,21478134000
lva,2005,23497226000
lva,2006,27851662000
lva,2007,31277048000
lva,2008,28553926000
lva,2009,22153397000
lva,2010,21091059000
lva,2011,22895534000
lva,2012,23935831000
lva,2013,24261178000
lva,2014,24262222000
lva,2015,24995632000
lva,2016,25536731000
lva,2017,26736797000
lva,2018,28191596000
lva,2019,29122774000
lva,2020,28086701000
mac,2019,219857000000
mac,2020,197674000000
mar,1966,94338949900
mar,1967,105755695800
mar,1968,115396153700
mar,1969,125156229900
mar,1970,136809454000
mar,1971,141933026400
mar,1972,139694916600
mar,1973,144576039400
mar,1974,162413218600
mar,1975,193233917200
mar,1976,222346642900
mar,1977,248338087100
mar,1978,232164192200
mar,1979,242945851500
mar,1980,242694087000
mar,1981,241040700500
mar,1982,257410484500
mar,1983,255185156900
mar,1984,271160896600
mar,1985,287373683600
mar,1986,311916966700
mar,1987,313461776300
mar,1988,338574608700
mar,1989,357733719000
mar,1990,367085544800
mar,1991,395696457000
mar,1992,392426430900
mar,1993,387549269900
mar,1994,417946472800
mar,1995,415747541600
mar,1996,446774706400
mar,1997,442892573200
mar,1998,474279145300
mar,1999,482022118900
mar,2000,491236246100
mar,2001,510312980600
mar,2002,528056655000
mar,2003,573051691900
mar,2004,606969342400
mar,2005,620162672000
mar,2006,660411808000
mar,2007,708033986900
mar,2008,791322000000
mar,2009,814640216100
mar,2010,828401486000
mar,2011,883455756900
mar,2012,911850402800
mar,2013,947573362200
mar,2014,959801538200
mar,2015,977847107500
mar,2016,1024951720600
mar,2017,1061763131700
mar,2018,1104469967200
mar,2019,1122467500800
mar,2020,1053270881600
mda,1995,56669325000
mda,1996,61236152600
mda,1997,66125091500
mda,1998,65995579200
mda,1999,55042512400
mda,2000,63906601500
mda,2001,66792665100
mda,2002,72130987100
mda,2003,82966668400
mda,2004,85883007500
mda,2005,98426064500
mda,2006,107137484100
mda,2007,115263667500
mda,2008,122128102800
mda,2009,104579155100
mda,2010,114123884000
mda,2011,123579016000
mda,2012,124740352200
mda,2013,132919589300
mda,2014,139679578000
mda,2015,134646667900
mda,2016,137768094600
mda,2017,145985151100
mda,2018,154963947400
mda,2019,160086315189.37299
mda,2020,151553570520.44699
mdg,1960,8052800607543.66113
mdg,1961,7961169898654.51855
mdg,1962,8117455773707.33008
mdg,1963,8493980958363.59863
mdg,1964,8755473539064.09961
mdg,1965,8606362677647.66113
mdg,1966,8776979300501.56934
mdg,1967,8956131453342.56055
mdg,1968,9824191377974.88867
mdg,1969,10237048542377.90039
mdg,1970,10676820954378.59961
mdg,1971,11484421370465.5
mdg,1972,10903906165815
mdg,1973,10648600625396.59961
mdg,1974,10425809984179.59961
mdg,1975,10409776647982.40039
mdg,1976,9802897321658.19922
mdg,1977,10114124316306.59961
mdg,1978,9979550521939.37891
mdg,1979,11771650882627.40039
mdg,1980,12083388321246.30078
mdg,1981,10372178943900.90039
mdg,1982,9971779877378.66016
mdg,1983,9791451857984.2207
mdg,1984,9840786706085.07031
mdg,1985,10195189579275.30078
mdg,1986,10116785917285
mdg,1987,10014257675732.5
mdg,1988,10387504975590.40039
mdg,1989,9959234047436.46289
mdg,1990,11266991682648
mdg,1991,10038688734000
mdg,1992,10159858949900
mdg,1993,10544706186600
mdg,1994,10316797597400
mdg,1995,10476284927700
mdg,1996,10695237659200
mdg,1997,11381028285400
mdg,1998,12070539054400
mdg,1999,12414865963900
mdg,2000,13083019677500
mdg,2001,13952451897700
mdg,2002,12884845781500
mdg,2003,14967717426300
mdg,2004,15801968834700
mdg,2005,16053606392100
mdg,2006,16478516733900
mdg,2007,17748860664800
mdg,2008,20562128619400
mdg,2009,19595801904800
mdg,2010,19070515766900
mdg,2011,19240287385500
mdg,2012,19721519561200
mdg,2013,20404633784100
mdg,2014,19743133143800
mdg,2015,20860124285500
mdg,2016,22069959737700
mdg,2017,22110018617700
mdg,2018,24029661210500
mdg,2019,24917530697000
mdg,2020,24709570353500
mdv,2014,47421000000
mdv,2015,54627965300
mdv,2016,58307881300
mdv,2017,62876658600
mdv,2018,69090046600
mdv,2019,69864646200
mdv,2020,53629564900
mex,1960,1726962043058.19995
mex,1961,1795493830805.8501
mex,1962,1866433709130.71997
mex,1963,2043390347517.78003
mex,1964,2311188219911.62939
mex,1965,3227620503209.2998
mex,1966,3422303078032.06006
mex,1967,3626525547933.18018
mex,1968,3970561153343.83984
mex,1969,4062481651056.72021
mex,1970,4336040895579.16943
mex,1971,4461676829392.08008
mex,1972,4841075597667.44043
mex,1973,5274293068506.07031
mex,1974,5676423870254.66016
mex,1975,5946089901818.79004
mex,1976,6127290261169.30957
mex,1977,6141362816312.12012
mex,1978,6692078593105.91016
mex,1979,7409617746617.59863
mex,1980,8218120645430.04004
mex,1981,9027503876342.4707
mex,1982,8259465337170.44922
mex,1983,7447446573356.17969
mex,1984,7752226221746.13086
mex,1985,8103771125307.60938
mex,1986,7656037631978.28027
mex,1987,7713706367178.87988
mex,1988,7979615512327.36914
mex,1989,8414855950335.44043
mex,1990,8975633093192.40039
mex,1991,9455139262000
mex,1992,10016579795300
mex,1993,9990507447000
mex,1994,10695377262000
mex,1995,9476798108000
mex,1996,10041413707000
mex,1997,10891415617000
mex,1998,11605782494000
mex,1999,12122427708000
mex,2000,12874796957000
mex,2001,12793298315000
mex,2002,12928775212000
mex,2003,13167121554000
mex,2004,13801469755000
mex,2005,14167281668000
mex,2006,14913909580000
mex,2007,15358079762000
mex,2008,15654357238000
mex,2009,14638413572000
mex,2010,15240242074000
mex,2011,15849645209000
mex,2012,16346519294000
mex,2013,16464955942000
mex,2014,16805590463000
mex,2015,17310106658000
mex,2016,17800219067000
mex,2017,18141724125000
mex,2018,18531336548000
mex,2019,18344826658000
mex,2020,16421696624000
mhl,2004,265851700
mhl,2005,270276600
mhl,2006,283585500
mhl,2007,289996600
mhl,2008,268686000
mhl,2009,284117400
mhl,2010,293475800
mhl,2011,269344500
mhl,2012,261187900
mhl,2013,292891700
mhl,2014,275256600
mhl,2015,271291837.21542
mhl,2016,296114060.52113
mhl,2017,320533870.10097
mhl,2018,327984863.28125
mhl,2019,417595423.46001
mhl,2020,292674529.07562
mkd,1990,271575125203.29297
mkd,1991,250941070200
mkd,1992,220979594300
mkd,1993,235325992700
mkd,1994,247895586200
mkd,1995,260806077900
mkd,1996,264629118600
mkd,1997,271894066700
mkd,1998,281268099400
mkd,1999,287380039500
mkd,2000,312570000000
mkd,2001,304719000000
mkd,2002,322850000000
mkd,2003,321196000000
mkd,2004,347608000000
mkd,2005,358494000000
mkd,2006,376110000000
mkd,2007,406434000000
mkd,2008,442386000000
mkd,2009,432603000000
mkd,2010,436928000000
mkd,2011,438628000000
mkd,2012,454103000000
mkd,2013,460038000000
mkd,2014,480500000000
mkd,2015,506356000000
mkd,2016,531639000000
mkd,2017,532761000000
mkd,2018,547819000000
mkd,2019,576411000000
mkd,2020,544472000000
mli,1967,736664943700
mli,1968,760175062400
mli,1969,761363561600
mli,1970,800463922100
mli,1971,820247144700
mli,1972,875647492400
mli,1973,863139559900
mli,1974,939272143600
mli,1975,1005896127600
mli,1976,1111816978500
mli,1977,1119015053300
mli,1978,1188324951700
mli,1979,1285735170100
mli,1980,1229763390100
mli,1981,1291981747800
mli,1982,1217808532100
mli,1983,1258923006000
mli,1984,1274239437500
mli,1985,1606972502900
mli,1986,1612499520300
mli,1987,1598789411700
mli,1988,1690408259400
mli,1989,1709137494900
mli,1990,1699655642600
mli,1991,1883005569800
mli,1992,1827261219100
mli,1993,1836091455300
mli,1994,1830620757400
mli,1995,1908220903400
mli,1996,2010152287600
mli,1997,2024833088700
mli,1998,2261218117300
mli,1999,2319371360000
mli,2000,2300048134500
mli,2001,2580886247600
mli,2002,2485664640200
mli,2003,2860706237400
mli,2004,2934615031000
mli,2005,3084337937900
mli,2006,3242589214800
mli,2007,3466795423500
mli,2008,3787642705800
mli,2009,3972447480100
mli,2010,4457700366300
mli,2011,4614578534300
mli,2012,4444272921800
mli,2013,4866432313500
mli,2014,5241130180900
mli,2015,5644733171500
mli,2016,6146034138900
mli,2017,5973216373900
mli,2018,5970380629100
mli,2019,6297116688400
mli,2020,6172199484100
mlt,2000,6163004300
mlt,2001,5938658100
mlt,2002,5737003000
mlt,2003,6310546600
mlt,2004,6508427100
mlt,2005,6943744700
mlt,2006,6910014800
mlt,2007,7061420400
mlt,2008,7200386500
mlt,2009,7055795600
mlt,2010,7440373500
mlt,2011,7312826700
mlt,2012,7412464900
mlt,2013,7561063900
mlt,2014,7854604900
mlt,2015,9020415900
mlt,2016,9296682363.04647
mlt,2017,9480156075.23002
mlt,2018,10211176687.8279
mlt,2019,10985804316.0577
mlt,2020,10846693421.8944
mmr,2011,50055269901961.60156
mmr,2012,53342249644168.09375
mmr,2013,59083924858845
mmr,2014,65816047507803.79688
mmr,2015,73648846807948.89062
mmr,2016,80383642800000
mmr,2017,84680074556800
mmr,2018,86892278400000
mmr,2019,88214260400000
mmr,2020,90026304214800
mne,2006,3534714000
mne,2007,4173606000
mne,2008,4791096000
mne,2009,3987076000
mne,2010,3927973000
mne,2011,3866318000
mne,2012,3794196000
mne,2013,3861708000
mne,2014,3960397000
mne,2015,4084009000
mne,2016,4418756000
mne,2017,4758161000
mne,2018,5078349000
mne,2019,5220220000
mne,2020,4825342000
mng,2010,15781248719387.80078
mng,2011,20913739949445.69531
mng,2012,24188442135365.30078
mng,2013,26415378238667.19922
mng,2014,24290021310539.60156
mng,2015,23189107727300
mng,2016,23792102652700
mng,2017,26062733560900
mng,2018,31650103193200
mng,2019,33117658503400
mng,2020,29612552702800
moz,1980,142067536531.09799
moz,1981,142716643058.89001
moz,1982,139856285361.284
moz,1983,117945870150.467
moz,1984,109359577525.297
moz,1985,101783838819.911
moz,1986,103401793145.912
moz,1987,114111195806.26601
moz,1988,118220983088.883
moz,1989,127310087003.55299
moz,1990,122945029118.33501
moz,1991,145550075600
moz,1992,134913238100
moz,1993,146117894400
moz,1994,160514369600
moz,1995,162076245700
moz,1996,168822522100
moz,1997,183753528300
moz,1998,201051355700
moz,1999,239844142000
moz,2000,235432648000
moz,2001,235009577800
moz,2002,294704356100
moz,2003,307508632700
moz,2004,318069055400
moz,2005,338348461900
moz,2006,359755351400
moz,2007,387598939400
moz,2008,427652217900
moz,2009,455872438500
moz,2010,483067239900
moz,2011,541594881100
moz,2012,706738377400
moz,2013,775563324500
moz,2014,827044442200
moz,2015,799180687300
moz,2016,861019023400
moz,2017,826815671400
moz,2018,923565899400
moz,2019,953612572300
moz,2020,974962501000
mrt,1964,37575600204.4329
mrt,1965,41762905714.8065
mrt,1966,40498350096.3592
mrt,1967,42798378064.56249
mrt,1968,46650700936.4426
mrt,1969,47190753062.7294
mrt,1970,53649611743.7399
mrt,1971,54850171241.6267
mrt,1972,56322715910.145
mrt,1973,54513969852.5161
mrt,1974,73149344304.7016
mrt,1975,82455363742.3103
mrt,1976,113595171197.71001
mrt,1977,104374868085.68201
mrt,1978,89963711923.13849
mrt,1979,87168752809.9368
mrt,1980,86768524622.13429
mrt,1981,90516428756.54968
mrt,1982,98492179205.31699
mrt,1983,91276099341.4588
mrt,1984,87572029766.89969
mrt,1985,85974461015.64191
mrt,1986,94615755741.07426
mrt,1987,92835253491.40739
mrt,1988,87339027318.36301
mrt,1989,91220500459.5419
mrt,1990,95619927359.50079
mrt,1991,85900177000
mrt,1992,77990185500
mrt,1993,84822124900
mrt,1994,75306173200
mrt,1995,94619772200
mrt,1996,100231964300
mrt,1997,99640928500
mrt,1998,104522652100
mrt,1999,109877683900
mrt,2000,109118419200
mrt,2001,109143371600
mrt,2002,111860026200
mrt,2003,136640970700
mrt,2004,155522254800
mrt,2005,183195884200
mrt,2006,162758727400
mrt,2007,171316282900
mrt,2008,180460901400
mrt,2009,174200814000
mrt,2010,190523544700
mrt,2011,210237841800
mrt,2012,245456808100
mrt,2013,245983579000
mrt,2014,233164200000
mrt,2015,234322789600
mrt,2016,234371294200
mrt,2017,256711250400
mrt,2018,281577127700
mrt,2019,294458755500
mrt,2020,294701100400
mus,2006,227100716100
mus,2007,240748330200
mus,2008,251852726100
mus,2009,261883506300
mus,2010,266761648300
mus,2011,272822067700
mus,2012,278149036900
mus,2013,281606422700
mus,2014,284660567800
mus,2015,288345332400
mus,2016,297219190800
mus,2017,306932801000
mus,2018,321565827600
mus,2019,333206439600
mus,2020,274400440600
mys,1960,37504515317.9219
mys,1961,40139597679.2541
mys,1962,43134063373.6717
mys,1963,45157273180.8528
mys,1964,47907823671.38409
mys,1965,51168202741.0508
mys,1966,53843295169.3381
mys,1967,54957692789.5866
mys,1968,56002148301.8345
mys,1969,57944394047.75089
mys,1970,64133364826.43471
mys,1971,67571266979.1404
mys,1972,72689572333.96671
mys,1973,81458736381.81958
mys,1974,94097700870.2469
mys,1975,88956240841.53729
mys,1976,95642807533.99059
mys,1977,108082196104.21201
mys,1978,117857151385.22501
mys,1979,129684314829.21001
mys,1980,150549037919.45001
mys,1981,165060137907.702
mys,1982,177225585820.70001
mys,1983,185698769062.60101
mys,1984,193672118145.74399
mys,1985,181559537942.09201
mys,1986,164892446251.33401
mys,1987,166114279712.306
mys,1988,190301129996.922
mys,1989,217726589200.62201
mys,1990,247815343699.57199
mys,1991,287271862400
mys,1992,299487388300
mys,1993,336521597500
mys,1994,371680285600
mys,1995,432957675900
mys,1996,457606788700
mys,1997,491467671800
mys,1998,371043785600
mys,1999,380320010200
mys,2000,442372069100
mys,2001,443717586600
mys,2002,471568859800
mys,2003,495722748100
mys,2004,538436417300
mys,2005,567044187600
mys,2006,606604641200
mys,2007,667934988800
mys,2008,711629292400
mys,2009,701003474900
mys,2010,772788903400
mys,2011,829393583500
mys,2012,916630577600
mys,2013,974812182600
mys,2014,1026836298700
mys,2015,1088349184000
mys,2016,1140387221000
mys,2017,1215277000000
mys,2018,1272998000000
mys,2019,1323385000000
mys,2020,1256074000000
nam,1980,38132056891.2504
nam,1981,47547731376.8799
nam,1982,47150648307.2279
nam,1983,44323047466.074
nam,1984,44915742675.8223
nam,1985,41294069884.67631
nam,1986,43368319996.4934
nam,1987,49171912454.893
nam,1988,47862482128.1104
nam,1989,48980663010.71829
nam,1990,45017823013.3527
nam,1991,48790881300
nam,1992,50258088000
nam,1993,50414412300
nam,1994,51560025200
nam,1995,53845200700
nam,1996,59075928400
nam,1997,61040828000
nam,1998,65056358300
nam,1999,66565726900
nam,2000,68156920000
nam,2001,76043439000
nam,2002,74544111700
nam,2003,78332749400
nam,2004,80927646300
nam,2005,80914595100
nam,2006,91159121100
nam,2007,99035718800
nam,2008,113339951800
nam,2009,123065950800
nam,2010,120140870600
nam,2011,126695987600
nam,2012,144125354100
nam,2013,155250319800
nam,2014,171374090400
nam,2015,184709448900
nam,2016,188628351500
nam,2017,176644664800
nam,2018,170807723900
nam,2019,172046129600
nam,2020,157359913000
ner,1990,2450166650920.87012
ner,1991,2482213245200
ner,1992,2356984113500
ner,1993,2455630372300
ner,1994,2597112144500
ner,1995,2708266909700
ner,1996,2650273157600
ner,1997,2715638977100
ner,1998,2938891190900
ner,1999,2921012334500
ner,2000,2890926604300
ner,2001,3133583181900
ner,2002,3308749339800
ner,2003,3370438301300
ner,2004,3408670209500
ner,2005,3656927655200
ner,2006,3826683745100
ner,2007,3961453039100
ner,2008,4429706590900
ner,2009,4744948285200
ner,2010,5128385941500
ner,2011,5282650264200
ner,2012,5556823435800
ner,2013,5829080673500
ner,2014,6252247914300
ner,2015,6652168000000
ner,2016,6811876881700
ner,2017,7179325423500
ner,2018,7829577622700
ner,2019,8339247262300
ner,2020,8701121919600
nga,1981,28237918663493.60156
nga,1982,23918716814421.19922
nga,1983,18756457102610.39844
nga,1984,16180882325019.5
nga,1985,17109813389945.19922
nga,1986,16116228012814.30078
nga,1987,15188632960420.09961
nga,1988,16210882542418.19922
nga,1989,15870639372228.30078
nga,1990,18954486593853.89453
nga,1991,19532393660500
nga,1992,21612893034800
nga,1993,21012442623000
nga,1994,19553580496300
nga,1995,19627633109100
nga,1996,22562245099700
nga,1997,22540645695300
nga,1998,22613566688500
nga,1999,21634222819200
nga,2000,22481727714000
nga,2001,28193001039000
nga,2002,32115771267900
nga,2003,36297324940400
nga,2004,35836047947900
nga,2005,39655257937000
nga,2006,39274450305700
nga,2007,47960064915500
nga,2008,42360272885300
nga,2009,49374327095800
nga,2010,51100114816600
nga,2011,49441069183600
nga,2012,49639671238800
nga,2013,57335456029300
nga,2014,58565998124400
nga,2015,58533083799200
nga,2016,54953587409600
nga,2017,54121140842300
nga,2018,58168110208800
nga,2019,58780524680300
nga,2020,61421445204500
nic,1960,42426506429.8979
nic,1961,45898380289.90569
nic,1962,52096119182.8664
nic,1963,56485983390.0526
nic,1964,64299179396.9215
nic,1965,71479132031.14301
nic,1966,75058176393.1008
nic,1967,81180222678.93689
nic,1968,78318967268.01788
nic,1969,81973749873.8261
nic,1970,83166186974.90849
nic,1971,85146159886.97969
nic,1972,79983056205.22189
nic,1973,97433418196.34288
nic,1974,114018736317.85201
nic,1975,102990679088.786
nic,1976,107718285170.839
nic,1977,130790500884.02901
nic,1978,104294348070.052
nic,1979,60562099890.8269
nic,1980,101658856114.392
nic,1981,104950832177.495
nic,1982,95347083917.1328
nic,1983,102514480311.00301
nic,1984,105355606240.742
nic,1985,103981411484.88
nic,1986,101731949161.326
nic,1987,102133896143.355
nic,1988,94709309302.786
nic,1989,84238640472.76611
nic,1990,81109405643.5078
nic,1991,88606017400
nic,1992,91285164100
nic,1993,85976122600
nic,1994,90540344100
nic,1995,96189891200
nic,1996,103168217900
nic,1997,111734153500
nic,1998,116975918600
nic,1999,130028487300
nic,2000,128209469900
nic,2001,129436401700
nic,2002,130941281000
nic,2003,132831711700
nic,2004,138015267200
nic,2005,145292866600
nic,2006,148281000000
nic,2007,158828000000
nic,2008,167427000000
nic,2009,155774000000
nic,2010,162618000000
nic,2011,175842000000
nic,2012,183678000000
nic,2013,190883000000
nic,2014,197177000000
nic,2015,218004000000
nic,2016,227561000000
nic,2017,232502000000
nic,2018,210283000000
nic,2019,195265000000
nic,2020,199649000000
nld,1969,239570304100
nld,1970,257124143000
nld,1971,263276343000
nld,1972,264734232000
nld,1973,277947782000
nld,1974,284773722000
nld,1975,286313522000
nld,1976,300854925000
nld,1977,313855219000
nld,1978,324869112000
nld,1979,328616082000
nld,1980,336949662000
nld,1981,325743260000
nld,1982,321988727000
nld,1983,330753877000
nld,1984,335794932000
nld,1985,345370523000
nld,1986,356348306000
nld,1987,362855995000
nld,1988,373592151000
nld,1989,387600306000
nld,1990,400105348000
nld,1991,408832717000
nld,1992,415273800000
nld,1993,412707965000
nld,1994,424120392000
nld,1995,437828189000
nld,1996,455302619000
nld,1997,476267831000
nld,1998,502211684000
nld,1999,528262316000
nld,2000,544531396000
nld,2001,560912738000
nld,2002,561393146000
nld,2003,562384953000
nld,2004,565165053000
nld,2005,573739606000
nld,2006,593122424000
nld,2007,623430996000
nld,2008,627867067000
nld,2009,611999610000
nld,2010,611794010000
nld,2011,613901699000
nld,2012,600498290000
nld,2013,596894891000
nld,2014,597367631000
nld,2015,638249000000
nld,2016,633603000000
nld,2017,647945979000
nld,2018,663798340000
nld,2019,683716526000
nld,2020,654620992000
nor,1970,819649000000
nor,1971,882363000000
nor,1972,883337000000
nor,1973,947561000000
nor,1974,998833000000
nor,1975,1049329000000
nor,1976,1117408000000
nor,1977,1160165000000
nor,1978,1090803000000
nor,1979,1132562000000
nor,1980,1176636000000
nor,1981,1194483000000
nor,1982,1220859000000
nor,1983,1219111000000
nor,1984,1283974000000
nor,1985,1359540000000
nor,1986,1467584000000
nor,1987,1452055000000
nor,1988,1407476000000
nor,1989,1380683000000
nor,1990,1372865000000
nor,1991,1382475000000
nor,1992,1414105000000
nor,1993,1462974000000
nor,1994,1523180000000
nor,1995,1593218000000
nor,1996,1659767000000
nor,1997,1777427000000
nor,1998,1883859000000
nor,1999,1884024000000
nor,2000,1935122000000
nor,2001,1943926000000
nor,2002,1984196000000
nor,2003,2010372000000
nor,2004,2158179000000
nor,2005,2279256000000
nor,2006,2426947000000
nor,2007,2581826000000
nor,2008,2622453000000
nor,2009,2528234000000
nor,2010,2608777000000
nor,2011,2680551000000
nor,2012,2766831000000
nor,2013,2865846000000
nor,2014,2904752000000
nor,2015,2932448000000
nor,2016,2979909000000
nor,2017,3051497000000
nor,2018,3115977000000
nor,2019,3181002000000
nor,2020,3037787000000
npl,2001,1182418062588
npl,2002,1197194340824.36011
npl,2003,1247402235078.82007
npl,2004,1294771265599
npl,2005,1360490048667.40991
npl,2006,1426348766131.29004
npl,2007,1480425929807.78003
npl,2008,1566655287417.91992
npl,2009,1669580077856.57007
npl,2010,1857095181282.16968
npl,2011,1885198410803.37012
npl,2012,1942779710927.51001
npl,2013,2014555194691.56006
npl,2014,2145003640907.30005
npl,2015,2237722059071.12939
npl,2016,2234304329924.87988
npl,2017,2584996966830.16016
npl,2018,2790030428401.52002
npl,2019,3049007622578.39014
npl,2020,2800134031564.45996
nzl,1970,80449755000
nzl,1971,82084445000
nzl,1972,87415672000
nzl,1973,97939808000
nzl,1974,106699863000
nzl,1975,98284775000
nzl,1976,97004620000
nzl,1977,93571798000
nzl,1978,92953588000
nzl,1979,94279163000
nzl,1980,93076529000
nzl,1981,97736499000
nzl,1982,98353834000
nzl,1983,101779402000
nzl,1984,107145730000
