geo,time,ne_imp_gnfs_kd_zg
per,1970,6.84901
per,1971,4.51637
per,1972,-0.27102
per,1973,12.3094
per,1974,27.15867
per,1975,-2.85785
per,1976,-12.5984
per,1977,0.35278
per,1978,-24.36825
per,1979,-0.75463
per,1980,43.7655
per,1981,18.35045
per,1982,0.25907
per,1983,-23.67571
per,1984,-15.79771
per,1985,-13.43419
per,1986,22.85183
per,1987,12.04631
per,1988,-10.25349
per,1989,-17.76013
per,1990,11.98354
per,1991,17.2178
per,1992,8.83326
per,1993,3.79615
per,1994,26.63789
per,1995,27.09982
per,1996,0.10056
per,1997,12.20131
per,1998,1.44751
per,1999,-14.48715
per,2000,3.79918
per,2001,2.90016
per,2002,2.53083
per,2003,2.39431
per,2004,10.40521
per,2005,12.17769
per,2006,12.69951
per,2007,21.29971
per,2008,24.98026
per,2009,-15.93997
per,2010,26.58042
per,2011,13.59562
per,2012,9.99769
per,2013,2.8666
per,2014,-0.9905
per,2015,0.97211
per,2016,1.56873
per,2017,7.09902
per,2018,3.51234
per,2019,1.706
per,2020,-14.92248
phl,1961,1.80837
phl,1962,0.80013
phl,1963,-4.70583
phl,1964,20.60503
phl,1965,6.00756
phl,1966,4.79563
phl,1967,22.89835
phl,1968,6.31889
phl,1969,3.41219
phl,1970,-5.46482
phl,1971,-0.57135
phl,1972,2.97583
phl,1973,5.40035
phl,1974,15.18871
phl,1975,6.07426
phl,1976,1.62938
phl,1977,6.50033
phl,1978,12.7296
phl,1979,16.10535
phl,1980,19.59951
phl,1981,-0.79119
phl,1982,2.48914
phl,1983,-2.74833
phl,1984,-16.67902
phl,1985,-13.67244
phl,1986,10.00633
phl,1987,27.9113
phl,1988,18.90386
phl,1989,14.68262
phl,1990,9.87313
phl,1991,-0.88666
phl,1992,8.66921
phl,1993,10.947
phl,1994,13.61488
phl,1995,15.09165
phl,1996,15.8418
phl,1997,12.77977
phl,1998,-13.17644
phl,1999,1.69899
phl,2000,11.79466
phl,2001,8.61191
phl,2002,7.09315
phl,2003,5.30867
phl,2004,3.29498
phl,2005,3.72743
phl,2006,0.39284
phl,2007,-0.24622
phl,2008,4.7816
phl,2009,-2.34719
phl,2010,20.74706
phl,2011,-0.93615
phl,2012,6.75469
phl,2013,7.00654
phl,2014,9.89825
phl,2015,15.00894
phl,2016,18.81317
phl,2017,15.14503
phl,2018,14.64457
phl,2019,2.33294
phl,2020,-21.57035
png,1962,9.3146
png,1963,15.55467
png,1964,19.89561
png,1965,23.93389
png,1966,17.7669
png,1967,9.24265
png,1968,9.69796
png,1969,27.8156
png,1970,32.2865
png,1971,8.093
png,1972,-14.23906
png,1973,-14.74075
png,1974,12.5109
png,1975,2.14006
png,1976,-6.38294
png,1977,11.55976
png,1978,2.0786
png,1979,7.6993
png,1980,9.53814
png,1981,0.15458
png,1982,-1.17465
png,1983,-0.64203
png,1984,-1.80755
png,1985,-2.03646
png,1986,-2.0334
png,1987,2.9559
png,1988,9.73809
png,1989,-10.06314
png,1990,-16.73354
png,1991,20.08542
png,1992,-3.02782
png,1993,-13.50513
png,1994,8.24182
png,1995,5.07283
png,1996,10.6501
png,1997,3.21409
png,1998,0.38507
png,1999,14.0082
png,2000,-4.74919
png,2001,8.27017
png,2002,17.52202
png,2003,-6.44544
png,2004,8.63221
pol,1996,27.44847
pol,1997,21.18652
pol,1998,18.59099
pol,1999,1.12919
pol,2000,15.44228
pol,2001,-5.22011
pol,2002,2.71044
pol,2003,9.33112
pol,2004,8.55858
pol,2005,6.3075
pol,2006,17.86468
pol,2007,15.79664
pol,2008,9.45772
pol,2009,-12.58703
pol,2010,14.21994
pol,2011,5.64116
pol,2012,-0.36219
pol,2013,1.57019
pol,2014,9.93649
pol,2015,6.91809
pol,2016,7.88128
pol,2017,10.1996
pol,2018,7.44979
pol,2019,3.04748
pol,2020,-1.15252
prt,1971,14.51224
prt,1972,12.03631
prt,1973,12.65044
prt,1974,4.76038
prt,1975,-25.22017
prt,1976,3.40018
prt,1977,12.00072
prt,1978,0.1775
prt,1979,12.57912
prt,1980,6.91667
prt,1981,2.33186
prt,1982,3.868
prt,1983,-6.1425
prt,1984,-4.44309
prt,1985,1.40991
prt,1986,16.8832
prt,1987,23.06028
prt,1988,17.98397
prt,1989,5.90272
prt,1990,14.50799
prt,1991,7.24232
prt,1992,10.7059
prt,1993,-3.29754
prt,1994,8.8259
prt,1995,7.4203
prt,1996,5.91643
prt,1997,10.27361
prt,1998,14.63625
prt,1999,9.01776
prt,2000,5.53773
prt,2001,1.01004
prt,2002,-0.28446
prt,2003,-0.21645
prt,2004,7.41952
prt,2005,2.18505
prt,2006,7.5594
prt,2007,5.59848
prt,2008,2.23119
prt,2009,-9.4954
prt,2010,7.80112
prt,2011,-6.18079
prt,2012,-6.27646
prt,2013,4.6806
prt,2014,7.92076
prt,2015,8.04989
prt,2016,5.01221
prt,2017,8.10221
prt,2018,4.96892
prt,2019,4.9426
prt,2020,-12.12874
pry,1963,-5.55219
pry,1964,17.2123
pry,1965,19.28019
pry,1966,6.54337
pry,1967,2.71724
pry,1968,13.07425
pry,1969,16.58636
pry,1970,-5.05925
pry,1971,10.6675
pry,1972,1.01884
pry,1973,34.50238
pry,1974,66.67164
pry,1975,18.54338
pry,1976,77.46969
pry,1977,39.15134
pry,1978,14.24462
pry,1979,11.74279
pry,1980,10.1932
pry,1981,3.55456
pry,1982,3.00319
pry,1983,-22.04571
pry,1984,17.19783
pry,1985,-10.12908
pry,1986,38.88739
pry,1987,16.08854
pry,1988,12.49841
pry,1989,-12.72791
pry,1990,63.46426
pry,1991,13.84408
pry,1992,8.33483
pry,1993,23.67843
pry,1994,17.02524
pry,1995,8.18582
pry,1996,-14.31519
pry,1997,-9.17918
pry,1998,7.13289
pry,1999,-18.73806
pry,2000,-3.28224
pry,2001,-3.90012
pry,2002,6.2494
pry,2003,21.58346
pry,2004,9.36539
pry,2005,7.08398
pry,2006,2.42975
pry,2007,9.08764
pry,2008,12.57256
pry,2009,-10.32944
pry,2010,34.84458
pry,2011,1.7704
pry,2012,-5.71489
pry,2013,4.96537
pry,2014,2.08306
pry,2015,-2.98004
pry,2016,0.92821
pry,2017,12.30509
pry,2018,8.29433
pry,2019,-2.04841
pry,2020,-17.0437
pse,1995,9.1744
pse,1996,-1.93392
pse,1997,11.95172
pse,1998,9.05249
pse,1999,21.35743
pse,2000,-9.62457
pse,2001,-11.54443
pse,2002,-13.07724
pse,2003,14.72256
pse,2004,17.45283
pse,2005,11.4426
pse,2006,-3.58655
pse,2007,-1.96381
pse,2008,5.79763
pse,2009,8.90344
pse,2010,-6.64706
pse,2011,6.51267
pse,2012,14.41541
pse,2013,-5.62231
pse,2014,4.03255
pse,2015,10.33423
pse,2016,1.9724
pse,2017,1.34936
pse,2018,4.49661
pse,2019,1.44487
pse,2020,-15.41768
qat,2017,-3.47123
qat,2018,4.60038
qat,2019,1.86993
qat,2020,-8.87141
rou,1991,-29.61307
rou,1992,7.51966
rou,1993,4.3877
rou,1994,2.80995
rou,1995,21.428
rou,1996,9.02939
rou,1997,10.48676
rou,1998,11.5479
rou,1999,-4.27967
rou,2000,-8.15426
rou,2001,23.49664
rou,2002,10.67106
rou,2003,18.44229
rou,2004,24.94085
rou,2005,19.74325
rou,2006,26.67952
rou,2007,41.29586
rou,2008,11.19811
rou,2009,-20.808
rou,2010,12.59776
rou,2011,9.72152
rou,2012,-1.81615
rou,2013,9.08815
rou,2014,8.83964
rou,2015,8.50785
rou,2016,16.5883
rou,2017,11.46689
rou,2018,8.62557
rou,2019,8.55128
rou,2020,-5.08778
rus,1991,-46.41735
rus,1992,-33.124
rus,1993,-10.15859
rus,1994,4.21786
rus,1995,21.15712
rus,1996,0.22841
rus,1997,0.40067
rus,1998,-17.40023
rus,1999,-17.00012
rus,2000,32.3994
rus,2001,18.69892
rus,2002,14.60056
rus,2003,17.30011
rus,2004,23.29934
rus,2005,16.59975
rus,2006,21.29991
rus,2007,26.19992
rus,2008,14.79994
rus,2009,-30.40008
rus,2010,25.79972
rus,2011,20.30028
rus,2012,9.68134
rus,2013,3.53903
rus,2014,-7.26044
rus,2015,-25.03877
rus,2016,-3.67204
rus,2017,17.31519
rus,2018,2.65675
rus,2019,3.41217
rus,2020,-11.97789
rwa,1961,-6.65055
rwa,1962,44.88083
rwa,1963,-10.83253
rwa,1964,-12.74823
rwa,1965,43.65312
rwa,1966,26.36076
rwa,1967,-17.52513
rwa,1968,5.10924
rwa,1969,5.25668
rwa,1970,12.48335
rwa,1971,12.06759
rwa,1972,24.90403
rwa,1973,-14.46281
rwa,1974,60.02585
rwa,1975,-14.78513
rwa,1976,17.21269
rwa,1977,-4.16667
rwa,1978,27.84957
rwa,1979,5.69252
rwa,1980,18.28364
rwa,1981,-1.52766
rwa,1982,42.97193
rwa,1983,-2.83823
rwa,1984,2.4695
rwa,1985,3.71331
rwa,1986,15.08424
rwa,1987,-10.45587
rwa,1988,-0.3871
rwa,1989,-6.21739
rwa,1990,-15.47263
rwa,1991,84.33055
rwa,1992,2.7
rwa,1993,16.46544
rwa,1994,12.94098
rwa,1995,-35.07151
rwa,1996,3.50116
rwa,1997,38.99952
rwa,1998,9.13443
rwa,1999,31.72594
rwa,2000,24.53226
rwa,2001,-5.21798
rwa,2002,9.38862
rwa,2003,-12.60948
rwa,2004,20.97924
rwa,2005,11.81227
rwa,2006,23.36052
rwa,2007,12.43549
rwa,2008,-2.65299
rwa,2009,17.20896
rwa,2010,2.29325
rwa,2011,17.74824
rwa,2012,18.7592
rwa,2013,9.09448
rwa,2014,14.57016
rwa,2015,23.01501
rwa,2016,7.63159
rwa,2017,5.76591
rwa,2018,8.09528
rwa,2019,18.04527
rwa,2020,-3.42668
sau,2001,-4.8959
sau,2002,-0.40908
sau,2003,13.59118
sau,2004,14.93952
sau,2005,28.58294
sau,2006,34.98176
sau,2007,23.14226
sau,2008,10.50844
sau,2009,-6.34848
sau,2010,6.5651
sau,2011,5.4695
sau,2012,7.65646
sau,2013,3.65508
sau,2014,6.63334
sau,2015,-1.15208
sau,2016,-18.22359
sau,2017,0.34211
sau,2018,2.61444
sau,2019,9.58089
sau,2020,-25.15515
sdn,1961,28.88541
sdn,1962,13.8855
sdn,1963,12.19251
sdn,1964,6.48237
sdn,1965,-17.72606
sdn,1966,0.23911
sdn,1967,-5.72482
sdn,1968,0.7188
sdn,1969,-12.22381
sdn,1970,-4.67022
sdn,1971,-8.97926
sdn,1972,-13.92804
sdn,1973,3.82338
sdn,1974,32.64826
sdn,1975,29.30501
sdn,1976,5.26238
sdn,1977,-0.16726
sdn,1978,-7.94434
sdn,1979,15.66228
sdn,1980,32.75637
sdn,1981,10.37469
sdn,1982,7.45458
sdn,1983,8.43095
sdn,1984,-9.7135
sdn,1985,-23.9189
sdn,1986,-24.04771
sdn,1987,-7.33144
sdn,1988,10.13557
sdn,1989,-7.90461
sdn,1990,-1.43573
sdn,1991,3.32776
sdn,1992,2.38814
sdn,1993,12.48839
sdn,1994,26.96956
sdn,1995,-35.97794
sdn,1996,40.21273
sdn,1997,29.32448
sdn,1998,18.54629
sdn,1999,13.04448
sdn,2000,24.31036
sdn,2001,-0.135
sdn,2002,4.27181
sdn,2003,20.94423
sdn,2004,38.69663
sdn,2005,8.15028
sdn,2006,-4.39731
sdn,2007,1.07
sdn,2008,9
sdn,2009,-6.43
sdn,2010,6.77264
sdn,2011,-94.7
sdn,2012,-5.99999
sdn,2013,24.99999
sdn,2014,25.00001
sdn,2015,8.60138
sdn,2016,27.00001
sdn,2017,26.59
sdn,2018,2.4
sdn,2019,-0.9
sdn,2020,-3.9
sen,1961,32.64841
sen,1962,0
sen,1963,-0.86059
sen,1964,10.06944
sen,1965,-9.62145
sen,1966,5.89849
sen,1967,4.6956
sen,1968,-5.93876
sen,1969,-9.17461
sen,1970,11.44098
sen,1971,-3.1514
sen,1972,-0.10064
sen,1973,-0.70517
sen,1974,1.92763
sen,1975,11.71201
sen,1976,11.52361
sen,1977,15.57923
sen,1978,-17.92627
sen,1979,5.95171
sen,1980,-2.03931
sen,1981,30.41572
sen,1982,-13.85429
sen,1983,15.42481
sen,1984,4.78509
sen,1985,-2.59604
sen,1986,4.70397
sen,1987,-6.77468
sen,1988,1.64407
sen,1989,-1.36978
sen,1990,7.64101
sen,1991,-1.62579
sen,1992,4.09184
sen,1993,0.28856
sen,1994,-1.28265
sen,1995,1.79711
sen,1996,-7.18017
sen,1997,3.11911
sen,1998,12.49538
sen,1999,4.24454
sen,2000,-0.62605
sen,2001,16.99244
sen,2002,-0.41506
sen,2003,8.72852
sen,2004,3.02963
sen,2005,3.84419
sen,2006,7.02019
sen,2007,11.33084
sen,2008,-3.86522
sen,2009,0.39524
sen,2010,-1.38833
sen,2011,4.93358
sen,2012,5.17884
sen,2013,6.75495
sen,2014,11.0156
sen,2015,7.7374
sen,2016,6.74819
sen,2017,16.71349
sen,2018,9.01475
sen,2019,5.25573
sen,2020,6.36972
sgp,1961,-3.49495
sgp,1962,2.24207
sgp,1963,16.65633
sgp,1964,-18.23746
sgp,1965,10.71337
sgp,1966,14.08082
sgp,1967,4.6545
sgp,1968,31.47375
sgp,1969,20.62328
sgp,1970,13.10677
sgp,1971,12.30837
sgp,1972,4.30077
sgp,1973,15.1268
sgp,1974,14.66051
sgp,1975,-5.99751
sgp,1976,9.39445
sgp,1977,9.50477
sgp,1978,13.13682
sgp,1979,22.28568
sgp,1980,21.29994
sgp,1981,9.88273
sgp,1982,6.07925
sgp,1983,4.90046
sgp,1984,8.07588
sgp,1985,-4.02164
sgp,1986,10.91278
sgp,1987,13.30101
sgp,1988,26.65911
sgp,1989,9.60186
sgp,1990,14.49523
sgp,1991,7.18003
sgp,1992,7.46939
sgp,1993,18.54848
sgp,1994,16.46421
sgp,1995,22.90828
sgp,1996,10.02759
sgp,1997,11.2304
sgp,1998,-8.44428
sgp,1999,9.41186
sgp,2000,20.01905
sgp,2001,-6.82328
sgp,2002,5.5403
sgp,2003,9.88911
sgp,2004,22.62329
sgp,2005,11.57274
sgp,2006,10.29975
sgp,2007,7.46395
sgp,2008,10.87636
sgp,2009,-9.94564
sgp,2010,16.30672
sgp,2011,5.68754
sgp,2012,2.58191
sgp,2013,6.51257
sgp,2014,2.76851
sgp,2015,3.38074
sgp,2016,0.05017
sgp,2017,7.76709
sgp,2018,7.47173
sgp,2019,0.21055
sgp,2020,-7.07583
slb,1981,-1.8241
slb,1982,-1.65893
slb,1983,3.91363
slb,1984,0.19481
slb,1985,-3.17563
slb,1986,4.21687
slb,1987,10.14772
slb,1988,30.84548
slb,1989,5.2139
slb,1990,-7.79331
slb,1991,-18.19017
slb,1992,-7.35542
slb,1993,29.81818
slb,1994,14.23903
slb,1995,-5.51696
slb,1996,-17.5173
slb,1997,14.2108
slb,1998,-6.51974
slb,1999,-22.10216
slb,2000,-23.07692
slb,2001,-9.34426
slb,2002,-9.40325
slb,2003,5.88822
slb,2004,18.47314
slb,2005,46.8576
slb,2006,43.33694
slb,2007,28.30688
slb,2008,-1.32548
slb,2009,2.98507
slb,2010,44.28986
slb,2011,-6.52873
slb,2012,0.7522
slb,2013,10.9215
slb,2014,-1.55769
slb,2015,13.63548
slb,2016,4.46966
slb,2017,3.15945
slb,2018,2.80747
slb,2019,5.02715
slb,2020,-21.05185
sle,1968,16.76417
sle,1969,11.31743
sle,1970,-1.47087
sle,1971,-11.98378
sle,1972,-11.95796
sle,1973,11.30169
sle,1974,-1.04673
sle,1975,-22.02952
sle,1976,-4.97897
sle,1977,6.55684
sle,1978,11.2617
sle,1979,21.60984
sle,1980,-24.35807
sle,1981,-14.85181
sle,1982,-21.7351
sle,1983,-23.42876
sle,1984,-12.6423
sle,1985,12.2999
sle,1986,13.96848
sle,1987,-8.42238
sle,1988,-9.47152
sle,1989,33.43442
sle,1990,-26.77819
sle,1991,29.04439
sle,1992,-8.83945
sle,1993,-3.16623
sle,1994,-4.0968
sle,1995,0.68881
sle,1996,69.3531
sle,1997,-54.34199
sle,1998,18.60734
sle,1999,-11.0042
sle,2000,57.82805
sle,2001,51.95256
sle,2002,22.33673
sle,2003,16.83943
sle,2004,-5.42339
sle,2005,4.33934
sle,2006,-5.70485
sle,2007,-1.97057
sle,2008,3.0571
sle,2009,34.46038
sle,2010,27.5923
sle,2011,95.66702
sle,2012,9.89821
sle,2013,19.85762
sle,2014,-1.25937
sle,2015,-18.27259
sle,2016,23.92712
sle,2017,6.28828
sle,2018,-11.54177
sle,2019,-7.03455
sle,2020,7.4903
slv,1966,10.06142
slv,1967,1.78433
slv,1968,-10.05035
slv,1969,-2.72848
slv,1970,6.75494
slv,1971,8.46539
slv,1972,8.90274
slv,1973,17.90054
slv,1974,2.36192
slv,1975,-7.37859
slv,1976,19.46499
slv,1977,31.51072
slv,1978,1.6571
slv,1979,-8.48501
slv,1980,-25.92791
slv,1981,-12.66523
slv,1982,-22.11346
slv,1983,13.6706
slv,1984,1.16563
slv,1985,-0.84806
slv,1986,-3.21378
slv,1987,0.20647
slv,1988,-0.28871
slv,1989,6.00684
slv,1990,41.46707
slv,1991,3.8653
slv,1992,17.11011
slv,1993,19.12712
slv,1994,14.34373
slv,1995,18.61879
slv,1996,-5.3895
slv,1997,15.26263
slv,1998,6.30461
slv,1999,1.79266
slv,2000,13.14944
slv,2001,2.85226
slv,2002,0.89404
slv,2003,4.12478
slv,2004,2.13659
slv,2005,4.85296
slv,2006,9.24836
slv,2007,10.69037
slv,2008,-4.33732
slv,2009,-22.4938
slv,2010,8.89945
slv,2011,5.46495
slv,2012,1.16059
slv,2013,4.43186
slv,2014,-2.48669
slv,2015,4.92692
slv,2016,-0.75435
slv,2017,1.33817
slv,2018,2.34947
slv,2019,3.24282
slv,2020,-10.53358
smr,2016,2.6452
smr,2017,-0.11087
smr,2018,0.99023
smr,2019,2.54263
som,1961,30.36991
som,1962,27.46517
som,1963,-2.90659
som,1964,10.0314
som,1965,-36.23994
som,1966,19.32719
som,1967,4.42792
som,1968,-1.24687
som,1969,8.01413
som,1970,-25.99953
som,1971,43.72366
som,1972,-3.69786
som,1973,7.91816
som,1974,14.60709
som,1975,-2.1065
som,1976,7.33732
som,1977,192.53375
som,1978,-6.69558
som,1979,24.21711
som,1980,13.46956
som,1981,-10.97309
som,1982,11.79339
som,1983,3.9368
som,1984,-8.14079
som,1985,-65.16223
som,1986,147.63229
som,1987,-7.6065
som,1988,-36.02264
som,1989,45.09859
srb,1996,65.4087
srb,1997,32.88694
srb,1998,-8.8839
srb,1999,-33.41711
srb,2000,25.62678
srb,2001,71.3207
srb,2002,27.58059
srb,2003,18.18987
srb,2004,30.92348
srb,2005,-4.02263
srb,2006,19.01757
srb,2007,21.416
srb,2008,10.08223
srb,2009,-21.88628
srb,2010,-0.07255
srb,2011,7.16555
srb,2012,-0.62076
srb,2013,6.47684
srb,2014,5.09011
srb,2015,3.96302
srb,2016,7.02685
srb,2017,11.08831
srb,2018,10.78965
srb,2019,10.66627
srb,2020,-3.61381
ssd,2009,-10.6459
ssd,2010,12.38593
ssd,2011,-2.63662
ssd,2012,-35.25112
ssd,2013,10.6657
ssd,2014,5.1
ssd,2015,-41
svk,1993,-0.59667
svk,1994,-4.73319
svk,1995,11.63877
svk,1996,16.5204
svk,1997,9.51402
svk,1998,-1.84621
svk,1999,-3.73365
svk,2000,6.31874
svk,2001,18.871
svk,2002,5.4848
svk,2003,8.10533
svk,2004,22.57051
svk,2005,14.9214
svk,2006,19.1554
svk,2007,9.67827
svk,2008,4.10804
svk,2009,-18.90799
svk,2010,16.6167
svk,2011,7.817
svk,2012,2.10576
svk,2013,5.62543
svk,2014,4.54692
svk,2015,8.51915
svk,2016,4.83429
svk,2017,4.01146
svk,2018,4.84593
svk,2019,2.09001
svk,2020,-8.24265
svn,1991,-22.3512
svn,1992,-22.93338
svn,1993,17.56543
svn,1994,13.14017
svn,1995,11.29545
svn,1996,2.3972
svn,1997,11.69056
svn,1998,10.05837
svn,1999,8.4095
svn,2000,6.61983
svn,2001,3.62313
svn,2002,5.62538
svn,2003,6.46449
svn,2004,13.96816
svn,2005,7.3369
svn,2006,12.38856
svn,2007,17.05727
svn,2008,4.09018
svn,2009,-18.38536
svn,2010,6.63273
svn,2011,5.31387
svn,2012,-3.53531
svn,2013,2.11147
svn,2014,4.15701
svn,2015,4.31852
svn,2016,6.28893
svn,2017,10.67171
svn,2018,7.08675
svn,2019,4.67085
svn,2020,-9.57871
swe,1961,0.20022
swe,1962,5.69987
swe,1963,7.10013
swe,1964,9.70021
swe,1965,11.29986
swe,1966,4.30014
swe,1967,2.49998
swe,1968,8.29997
swe,1969,12.90003
swe,1970,9.6269
swe,1971,-3.30002
swe,1972,3.99992
swe,1973,6.90014
swe,1974,9.90012
swe,1975,-3.50001
swe,1976,8.99998
swe,1977,-3.80004
swe,1978,-5.49994
swe,1979,11.59995
swe,1980,0.39988
swe,1981,-3.85052
swe,1982,4.73497
swe,1983,1.01802
swe,1984,5.30328
swe,1985,7.87185
swe,1986,3.56484
swe,1987,7.3387
swe,1988,5.01945
swe,1989,7.70843
swe,1990,1.13035
swe,1991,-4.89978
swe,1992,1.6432
swe,1993,-2.72928
swe,1994,12.86776
swe,1995,7.21804
swe,1996,3.43178
swe,1997,12.3175
swe,1998,10.9295
swe,1999,5.409
swe,2000,12.24606
swe,2001,-1.43917
swe,2002,-1.03148
swe,2003,3.14586
swe,2004,6.8367
swe,2005,6.83991
swe,2006,8.32976
swe,2007,8.02662
swe,2008,3.05572
swe,2009,-14.53531
swe,2010,11.4834
swe,2011,7.08398
swe,2012,1.01389
swe,2013,-0.19983
swe,2014,6.38357
swe,2015,6.06083
swe,2016,4.4698
swe,2017,4.72878
swe,2018,3.82385
swe,2019,2.12905
swe,2020,-5.56604
swz,1961,22.72726
swz,1962,38.33336
swz,1963,34.67202
swz,1964,-0.79524
swz,1965,19.33866
swz,1966,54.9118
swz,1967,10.02702
swz,1968,3.30055
swz,1969,8.24962
swz,1970,-0.30822
swz,1971,-12.41716
swz,1972,10.44373
swz,1973,6.94404
swz,1974,0.46979
swz,1975,-3.01883
swz,1976,20.29832
swz,1977,-4.59185
swz,1978,23.87321
swz,1979,16.86714
swz,1980,45.65681
swz,1981,4.34473
swz,1982,-6.33102
swz,1983,5.06824
swz,1984,-12.98986
swz,1985,-27.25405
swz,1986,-6.77927
swz,1987,16.01323
swz,1988,10.66336
swz,1989,7.4009
swz,1990,14.14957
swz,1991,8.50278
swz,1992,17.04968
swz,1993,11.7272
swz,1994,-3.24952
swz,1995,11.16064
swz,1996,3.47893
swz,1997,8.52202
swz,1998,9.62764
swz,1999,-7.69309
swz,2000,5.48009
swz,2001,6.40857
swz,2002,6.40034
swz,2003,7.42017
swz,2004,-1.58934
swz,2005,-5.6231
swz,2006,-20.25982
swz,2007,7.82155
swz,2008,12.49694
swz,2009,7.39072
swz,2010,12.75958
swz,2011,-18.74897
swz,2012,-2.3988
swz,2013,11.7294
swz,2014,0.28898
swz,2015,2.8011
swz,2016,8.24769
swz,2017,7.11252
swz,2018,4.75473
swz,2019,1.5265
swz,2020,-0.63005
sxm,2012,3.99102
sxm,2013,9.85213
sxm,2014,9.62896
sxm,2015,-9.4
sxm,2016,0.8
sxm,2017,-8.6
sxm,2018,7.6
syc,1986,7.02357
syc,1987,-1.5466
syc,1988,28.46023
syc,1989,27.78451
syc,1990,16.21232
syc,1991,-2.99667
syc,1992,12.40081
syc,1993,30.42305
syc,1994,-14.22809
syc,1995,15.62557
syc,1996,21.05734
syc,1997,12.51467
syc,1998,23.50442
syc,1999,-1.42906
syc,2000,-27.53016
syc,2001,24.63924
syc,2002,-17.85664
syc,2003,-8.33297
syc,2013,1.26994
syc,2014,17.11271
syc,2015,2.2199
syc,2016,4.94379
syc,2017,9.37307
syr,1971,7.99743
syr,1972,3.3661
syr,1973,-5.26203
syr,1974,50.80329
syr,1975,17.38773
syr,1976,-4.26343
syr,1977,39.89616
syr,1978,-13.83558
syr,1979,13.06976
syr,1980,-0.41653
syr,1981,-8.26313
syr,1982,-15.4548
syr,1983,-1.20047
syr,1984,-1.10257
syr,1985,38.69306
syr,1986,-10.95169
syr,1987,18.4929
syr,1988,-3.47783
syr,1989,5.70144
syr,1990,1.12847
syr,1991,1.63294
syr,1992,13.12994
syr,1993,-0.46013
syr,1994,2.62658
syr,1995,-0.05138
syr,1996,-4.06214
syr,1997,-1.62662
syr,1998,-6.34593
syr,1999,11.52931
syr,2000,-2.40341
syr,2001,10.35973
syr,2002,0
syr,2003,2.43747
syr,2004,40.17539
syr,2005,25.99307
syr,2006,-12.6979
syr,2007,11.31783
syr,2008,7.64229
syr,2009,-22.96011
syr,2010,15.11483
syr,2011,-16.19534
syr,2012,-45.52468
syr,2013,-18.58407
syr,2014,-14.47224
syr,2015,-1.58843
syr,2016,-2.5035
syr,2017,31.26812
syr,2018,-6.23313
syr,2019,-2.18108
tcd,1961,18.54306
tcd,1962,15.64241
tcd,1963,-4.83091
tcd,1964,13.7056
tcd,1965,-11.60708
tcd,1966,1.51513
tcd,1967,4.47761
tcd,1968,-1.42859
tcd,1969,-5.31399
tcd,1970,23.46941
tcd,1971,1.69197
tcd,1972,-2.84548
tcd,1973,17.15483
tcd,1974,-10.71351
tcd,1975,-0.80092
tcd,1976,7.66129
tcd,1977,4.49522
tcd,1978,-7.73666
tcd,1979,-11.8953
tcd,1980,-7.68623
tcd,1981,-21.78156
tcd,1982,-11.15615
tcd,1983,43.92647
tcd,1984,4.27917
tcd,1985,71.82387
tcd,1986,0.26685
tcd,1987,-4.41683
tcd,1988,5.59081
tcd,1989,-1.92156
tcd,1990,-5.53254
tcd,1991,-7.09559
tcd,1992,-1.47857
tcd,1993,-4.25538
tcd,1994,-10.99366
tcd,1995,-2.00001
tcd,1996,-12.01552
tcd,1997,11.84266
tcd,1998,2.77384
tcd,1999,8.12579
tcd,2000,6.79175
tcd,2001,59.87133
tcd,2002,148.33203
tcd,2003,-40.70577
tcd,2008,1.8913
tcd,2009,22.15295
tcd,2010,16.55603
tcd,2011,-2.2422
tcd,2012,11.13731
tcd,2013,-5.8
tcd,2014,9.10991
tcd,2015,-21.80016
tcd,2016,-10.40012
tcd,2017,-1.3
tcd,2018,1.4
tcd,2019,4
tcd,2020,1.8
tgo,1961,2.17409
tgo,1962,-2.12783
tgo,1963,0.54327
tgo,1964,40.00027
tgo,1965,-1.91059
tgo,1966,12.99225
tgo,1967,-8.71099
tgo,1968,6.48855
tgo,1969,16.48747
tgo,1970,13.5384
tgo,1971,20.05437
tgo,1972,-4.51465
tgo,1973,-12.76611
tgo,1974,0
tgo,1975,23.03551
tgo,1976,25.33026
tgo,1977,72.75908
tgo,1978,24.82541
tgo,1979,-15.24265
tgo,1980,-10.48076
tgo,1981,-6.08295
tgo,1982,3.82728
tgo,1983,-22.11728
tgo,1984,10.19428
tgo,1985,18.9781
tgo,1986,17.25675
tgo,1987,-4.72346
tgo,1988,9.82215
tgo,1989,-9.6122
tgo,1990,2.79538
tgo,1991,-9.2
tgo,1992,-12.2
tgo,1993,-32.3
tgo,1994,-12.2
tgo,1995,29.7
tgo,1996,46.3826
tgo,1997,0
tgo,1998,7.4
tgo,1999,-8.6
tgo,2000,-5
tgo,2001,2.74932
tgo,2002,6.38613
tgo,2003,13.00054
tgo,2004,-2.62298
tgo,2005,-7.82803
tgo,2006,-5.40689
tgo,2007,4.19219
tgo,2008,3.18091
tgo,2009,6.45458
tgo,2010,10.38085
tgo,2011,26.5391
tgo,2012,-3.59062
tgo,2013,18.06799
tgo,2014,-5.34767
tgo,2015,12.22264
tgo,2016,0.99998
tgo,2017,-11.39523
tgo,2018,5.25237
tgo,2019,1.44856
tgo,2020,0.76927
tha,1961,5.71503
