geo,time,ag_lnd_crel_ha
jor,2002,88642
jor,2003,56245
jor,2004,40750
jor,2005,67173
jor,2006,64051
jor,2007,50787
jor,2008,41446
jor,2009,48957
jor,2010,44464
jor,2011,43624
jor,2012,53999
jor,2013,61545
jor,2014,62353
jor,2015,62765
jor,2016,55671
jor,2017,63624
jor,2018,60537
jpn,1961,4868480
jpn,1962,4755130
jpn,1963,4609500
jpn,1964,4418130
jpn,1965,4303013
jpn,1966,4194810
jpn,1967,4092940
jpn,1968,4017000
jpn,1969,3925820
jpn,1970,3445920
jpn,1971,3092500
jpn,1972,2935910
jpn,1973,2833610
jpn,1974,2932850
jpn,1975,2970510
jpn,1976,2977950
jpn,1977,2949640
jpn,1978,2795168
jpn,1979,2793552
jpn,1980,2723782
jpn,1981,2654960
jpn,1982,2637374
jpn,1983,2652555
jpn,1984,2687684
jpn,1985,2711736
jpn,1986,2679339
jpn,1987,2555938
jpn,1988,2535438
jpn,1989,2523524
jpn,1990,2471494
jpn,1991,2413369
jpn,1992,2430921
jpn,1993,2424140
jpn,1994,2448141
jpn,1995,2352386
jpn,1996,2220809
jpn,1997,2197439
jpn,1998,2054154
jpn,1999,2047487
jpn,2000,2045200
jpn,2001,2006684
jpn,2002,2002225
jpn,2003,1985726
jpn,2004,2018378
jpn,2005,2020451
jpn,2006,2006323
jpn,2007,1983627
jpn,2008,1940319
jpn,2009,1936221
jpn,2010,1941822
jpn,2011,1904505
jpn,2012,1912101
jpn,2013,1930515
jpn,2014,1908211
jpn,2015,1839096
jpn,2016,1815858
jpn,2017,1803081
jpn,2018,1807263
kaz,1992,22152350
kaz,1993,21780600
kaz,1994,19539401
kaz,1995,16318400
kaz,1996,15515738
kaz,1997,14107406
kaz,1998,11370199
kaz,1999,10928040
kaz,2000,12243028
kaz,2001,13040961
kaz,2002,13900900
kaz,2003,13677800
kaz,2004,13951832
kaz,2005,13775200
kaz,2006,14068409
kaz,2007,15134650
kaz,2008,15356610
kaz,2009,16570000
kaz,2010,15068400
kaz,2011,15886231
kaz,2012,14784092
kaz,2013,15586966
kaz,2014,14590623
kaz,2015,14542276
kaz,2016,15144296
kaz,2017,14854952
kaz,2018,14856767
ken,1961,1105697
ken,1962,1260197
ken,1963,1369115
ken,1964,1432536
ken,1965,1569770
ken,1966,1419048
ken,1967,1623708
ken,1968,1811404
ken,1969,1783814
ken,1970,1635144
ken,1971,1580733
ken,1972,1721646
ken,1973,1872408
ken,1974,1879861
ken,1975,1881305
ken,1976,2044704
ken,1977,2048900
ken,1978,1971500
ken,1979,1853700
ken,1980,1796750
ken,1981,1427630
ken,1982,1501439
ken,1983,1619035
ken,1984,1295163
ken,1985,1784513
ken,1986,1794808
ken,1987,1846906
ken,1988,1890731
ken,1989,1834500
ken,1990,1785368
ken,1991,1707540
ken,1992,1804764
ken,1993,1737790
ken,1994,1889290
ken,1995,1842401
ken,1996,1903025
ken,1997,1932660
ken,1998,1841097
ken,1999,1962713
ken,2000,1884669
ken,2001,2055178
ken,2002,2046310
ken,2003,2102634
ken,2004,1771599
ken,2005,2177936
ken,2006,2390855
ken,2007,2038151
ken,2008,2021880
ken,2009,2332573
ken,2010,2542199
ken,2011,2679558
ken,2012,2700291
ken,2013,2730562
ken,2014,2669596
ken,2015,2551443
ken,2016,2814059
ken,2017,2612028
ken,2018,2670361
kgz,1992,573600
kgz,1993,622100
kgz,1994,584490
kgz,1995,558680
kgz,1996,614138
kgz,1997,678640
kgz,1998,644691
kgz,1999,651327
kgz,2000,580709
kgz,2001,625958
kgz,2002,642377
kgz,2003,588876
kgz,2004,594097
kgz,2005,605537
kgz,2006,589663
kgz,2007,564107
kgz,2008,605138
kgz,2009,612378
kgz,2010,578541
kgz,2011,578031
kgz,2012,573287
kgz,2013,595136
kgz,2014,595628
kgz,2015,584652
kgz,2016,568113
kgz,2017,556278
kgz,2018,563924
khm,1961,2270080
khm,1962,2387069
khm,1963,2348000
khm,1964,2504000
khm,1965,2480500
khm,1966,2270900
khm,1967,2137000
khm,1968,2437100
khm,1969,2046200
khm,1970,2485200
khm,1971,1974200
khm,1972,1455200
khm,1973,873600
khm,1974,615000
khm,1975,955000
khm,1976,1055000
khm,1977,1062000
khm,1978,1065000
khm,1979,849000
khm,1980,1541000
khm,1981,1402000
khm,1982,1676000
khm,1983,1661000
khm,1984,1021000
khm,1985,1496000
khm,1986,1563000
khm,1987,1410000
khm,1988,1875000
khm,1989,1910000
khm,1990,1900000
khm,1991,1769000
khm,1992,1733400
khm,1993,1866538
khm,1994,1531600
khm,1995,1969035
khm,1996,1925988
khm,1997,1962827
khm,1998,2002423
khm,1999,2139181
khm,2000,1960563
khm,2001,2047508
khm,2002,2066239
khm,2003,2325989
khm,2004,2186354
khm,2005,2484980
khm,2006,2621712
khm,2007,2708000
khm,2008,2776469
khm,2009,2895890
khm,2010,2990507
khm,2011,3142786
khm,2012,3222987
khm,2013,3170737
khm,2014,3015045
khm,2015,2873524
khm,2016,3062158
khm,2017,3122866
khm,2018,3105119
kor,1961,2073629
kor,1962,2112667
kor,1963,2178119
kor,1964,2271775
kor,1965,2375066
kor,1966,2273410
kor,1967,2282468
kor,1968,2243090
kor,1969,2224792
kor,1970,2159730
kor,1971,2058060
kor,1972,2053860
kor,1973,1985956
kor,1974,2031202
kor,1975,2052241
kor,1976,2033637
kor,1977,1840488
kor,1978,1860028
kor,1979,1771719
kor,1980,1646125
kor,1981,1648832
kor,1982,1584654
kor,1983,1626971
kor,1984,1621738
kor,1985,1518939
kor,1986,1469916
kor,1987,1516045
kor,1988,1491943
kor,1989,1470589
kor,1990,1440980
kor,1991,1369123
kor,1992,1293007
kor,1993,1280481
kor,1994,1219068
kor,1995,1173787
kor,1996,1172121
kor,1997,1152191
kor,1998,1172432
kor,1999,1171311
kor,2000,1165478
kor,2001,1198104
kor,2002,1161751
kor,2003,1105973
kor,2004,1091445
kor,2005,1066572
kor,2006,1038286
kor,2007,1033147
kor,2008,1018461
kor,2009,1001837
kor,2010,970738
kor,2011,925794
kor,2012,913383
kor,2013,896782
kor,2014,884326
kor,2015,876975
kor,2016,858441
kor,2017,821774
kor,2018,824441
kwt,1968,2
kwt,1969,3
kwt,1970,4
kwt,1971,5
kwt,1972,10
kwt,1973,9
kwt,1974,4
kwt,1975,14
kwt,1976,15
kwt,1977,13
kwt,1978,44
kwt,1979,72
kwt,1980,69
kwt,1981,135
kwt,1982,165
kwt,1983,256
kwt,1984,257
kwt,1985,591
kwt,1986,555
kwt,1987,615
kwt,1988,699
kwt,1989,691
kwt,1990,501
kwt,1991,302
kwt,1992,23
kwt,1993,171
kwt,1994,135
kwt,1995,291
kwt,1996,526
kwt,1997,591
kwt,1998,1249
kwt,1999,1419
kwt,2000,1425
kwt,2001,1583
kwt,2002,1860
kwt,2003,2127
kwt,2004,1556
kwt,2005,1569
kwt,2006,1672
kwt,2007,2213
kwt,2008,1705
kwt,2009,1711
kwt,2010,1879
kwt,2011,2502
kwt,2012,1949
kwt,2013,1850
kwt,2014,2453
kwt,2015,1423
kwt,2016,1007
kwt,2017,1079
kwt,2018,1070
lao,1961,630000
lao,1962,602000
lao,1963,610000
lao,1964,928000
lao,1965,931000
lao,1966,943000
lao,1967,974000
lao,1968,670000
lao,1969,678773
lao,1970,679693
lao,1971,680770
lao,1972,679790
lao,1973,680000
lao,1974,701800
lao,1975,698000
lao,1976,553664
lao,1977,585700
lao,1978,606750
lao,1979,717490
lao,1980,760360
lao,1981,775990
lao,1982,768362
lao,1983,724141
lao,1984,683658
lao,1985,690373
lao,1986,671262
lao,1987,566782
lao,1988,562643
lao,1989,626533
lao,1990,686970
lao,1991,591054
lao,1992,597884
lao,1993,578863
lao,1994,639020
lao,1995,589012
lao,1996,591121
lao,1997,639295
lao,1998,663938
lao,1999,758307
lao,2000,768370
lao,2001,790645
lao,2002,783060
lao,2003,807987
lao,2004,837820
lao,2005,822020
lao,2006,856720
lao,2007,885573
lao,2008,1015485
lao,2009,1026161
lao,2010,1067859
lao,2011,1029355
lao,2012,1130582
lao,2013,1103220
lao,2014,1201221
lao,2015,1219177
lao,2016,1232237
lao,2017,1163324
lao,2018,1013794
lbn,1961,90400
lbn,1962,91435
lbn,1963,72900
lbn,1964,93100
lbn,1965,97500
lbn,1966,89924
lbn,1967,85135
lbn,1968,86904
lbn,1969,55215
lbn,1970,57987
lbn,1971,60145
lbn,1972,62528
lbn,1973,61136
lbn,1974,65261
lbn,1975,66000
lbn,1976,57600
lbn,1977,54100
lbn,1978,55300
lbn,1979,53200
lbn,1980,26050
lbn,1981,23445
lbn,1982,24280
lbn,1983,24105
lbn,1984,21661
lbn,1985,25730
lbn,1986,30990
lbn,1987,38629
lbn,1988,39715
lbn,1989,40474
lbn,1990,41186
lbn,1991,41094
lbn,1992,42097
lbn,1993,37550
lbn,1994,38255
lbn,1995,39077
lbn,1996,38289
lbn,1997,54700
lbn,1998,52922
lbn,1999,53500
lbn,2000,50850
lbn,2001,52529
lbn,2002,56796
lbn,2003,61481
lbn,2004,60514
lbn,2005,65570
lbn,2006,70545
lbn,2007,70040
lbn,2008,65855
lbn,2009,55978
lbn,2010,42586
lbn,2011,57410
lbn,2012,65286
lbn,2013,59924
lbn,2014,52163
lbn,2015,55666
lbn,2016,57414
lbn,2017,50542
lbn,2018,54107
lbr,1961,200000
lbr,1962,210000
lbr,1963,239000
lbr,1964,255000
lbr,1965,257000
lbr,1966,133000
lbr,1967,134000
lbr,1968,140000
lbr,1969,147000
lbr,1970,154000
lbr,1971,162000
lbr,1972,170000
lbr,1973,182000
lbr,1974,201000
lbr,1975,191000
lbr,1976,200000
lbr,1977,206000
lbr,1978,194000
lbr,1979,201000
lbr,1980,197000
lbr,1981,210000
lbr,1982,210000
lbr,1983,235710
lbr,1984,231600
lbr,1985,230731
lbr,1986,233104
lbr,1987,235830
lbr,1988,233200
lbr,1989,252200
lbr,1990,175000
lbr,1991,110000
lbr,1992,120000
lbr,1993,60000
lbr,1994,45000
lbr,1995,50000
lbr,1996,75600
lbr,1997,135200
lbr,1998,161900
lbr,1999,153700
lbr,2000,143500
lbr,2001,130000
lbr,2002,120000
lbr,2003,120000
lbr,2004,120000
lbr,2005,120000
lbr,2006,130000
lbr,2007,160000
lbr,2008,190000
lbr,2009,247580
lbr,2010,251230
lbr,2011,248070
lbr,2012,231072
lbr,2013,215979
lbr,2014,199631
lbr,2015,251253
lbr,2016,312314
lbr,2017,233590
lbr,2018,238090
lby,1961,489000
lby,1962,563000
lby,1963,503000
lby,1964,503000
lby,1965,455069
lby,1966,498997
lby,1967,598108
lby,1968,631341
lby,1969,629299
lby,1970,375537
lby,1971,221062
lby,1972,275546
lby,1973,437084
lby,1974,469483
lby,1975,571905
lby,1976,719036
lby,1977,386140
lby,1978,687232
lby,1979,607010
lby,1980,555230
lby,1981,450280
lby,1982,380480
lby,1983,551730
lby,1984,474480
lby,1985,394225
lby,1986,423800
lby,1987,444559
lby,1988,429186
lby,1989,483517
lby,1990,404060
lby,1991,368050
lby,1992,310683
lby,1993,258651
lby,1994,244256
lby,1995,215738
lby,1996,235680
lby,1997,246400
lby,1998,301400
lby,1999,326200
lby,2000,347794
lby,2001,351639
lby,2002,343366
lby,2003,349496
lby,2004,352353
lby,2005,375080
lby,2006,342860
lby,2007,343131
lby,2008,342925
lby,2009,339590
lby,2010,363548
lby,2011,414184
lby,2012,452726
lby,2013,460852
lby,2014,455792
lby,2015,446099
lby,2016,402849
lby,2017,381691
lby,2018,367029
lca,1961,40
lca,1962,40
lca,1963,24
lca,1964,12
lca,1965,16
lca,1966,20
lca,1967,20
lca,1968,26
lca,1969,28
lca,1970,25
lca,1971,35
lca,1972,40
lca,1973,49
lca,1974,50
lca,1975,50
lca,1976,50
lca,1977,50
lca,1978,50
lca,1979,50
lca,1980,0
lka,1961,539171
lka,1962,568096
lka,1963,582457
lka,1964,573881
lka,1965,472886
lka,1966,583713
lka,1967,584108
lka,1968,606910
lka,1969,582000
lka,1970,763084
lka,1971,732973
lka,1972,682632
lka,1973,734307
lka,1974,875379
lka,1975,691085
lka,1976,720940
lka,1977,849810
lka,1978,901205
lka,1979,836292
lka,1980,867782
lka,1981,889293
lka,1982,795759
lka,1983,824826
lka,1984,937257
lka,1985,912657
lka,1986,882311
lka,1987,726403
lka,1988,865221
lka,1989,729393
lka,1990,869766
lka,1991,830505
lka,1992,802603
lka,1993,862816
lka,1994,938132
lka,1995,933651
lka,1996,697613
lka,1997,721837
lka,1998,803160
lka,1999,906530
lka,2000,867548
lka,2001,796560
lka,2002,848790
lka,2003,946340
lka,2004,748720
lka,2005,950200
lka,2006,948663
lka,2007,856543
lka,2008,1110843
lka,2009,999340
lka,2010,1124660
lka,2011,1146945
lka,2012,1131730
lka,2013,1261819
lka,2014,953655
lka,2015,1075198
lka,2016,1215182
lka,2017,848493
lka,2018,1118704
lso,1961,271059
lso,1962,274700
lso,1963,274700
lso,1964,274200
lso,1965,286700
lso,1966,279500
lso,1967,290900
lso,1968,312439
lso,1969,311127
lso,1970,301455
lso,1971,316737
lso,1972,278192
lso,1973,255700
lso,1974,291267
lso,1975,219636
lso,1976,186945
lso,1977,166497
lso,1978,205573
lso,1979,200825
lso,1980,202642
lso,1981,206760
lso,1982,188220
lso,1983,181070
lso,1984,202934
lso,1985,231890
lso,1986,194965
lso,1987,242934
lso,1988,281473
lso,1989,216845
lso,1990,233506
lso,1991,146106
lso,1992,153239
lso,1993,157568
lso,1994,272374
lso,1995,104613
lso,1996,217487
lso,1997,202828
lso,1998,127047
lso,1999,184312
lso,2000,208295
lso,2001,256109
lso,2002,203652
lso,2003,191237
lso,2004,183527
lso,2005,162555
lso,2006,227263
lso,2007,166875
lso,2008,189788
lso,2009,179180
lso,2010,190512
lso,2011,156791
lso,2012,155298
lso,2013,140858
lso,2014,170240
lso,2015,125941
lso,2016,55276
lso,2017,218939
lso,2018,165285
ltu,1992,1141182
ltu,1993,1275493
ltu,1994,1201505
ltu,1995,1033620
ltu,1996,1085423
ltu,1997,1167819
ltu,1998,1113152
ltu,1999,1018372
ltu,2000,985259
ltu,2001,940596
ltu,2002,918000
ltu,2003,864600
ltu,2004,878500
ltu,2005,956100
ltu,2006,962900
ltu,2007,1003300
ltu,2008,1022000
ltu,2009,1103500
ltu,2010,1012000
ltu,2011,1064700
ltu,2012,1159700
ltu,2013,1213400
ltu,2014,1288800
ltu,2015,1329091
ltu,2016,1326697
ltu,2017,1199510
ltu,2018,1257225
lux,2000,28680
lux,2001,28061
lux,2002,29408
lux,2003,28907
lux,2004,27981
lux,2005,28496
lux,2006,28849
lux,2007,28513
lux,2008,31233
lux,2009,30403
lux,2010,29711
lux,2011,28805
lux,2012,27782
lux,2013,29039
lux,2014,28399
lux,2015,29287
lux,2016,27855
lux,2017,27960
lux,2018,26310
lva,1992,696700
lva,1993,693600
lva,1994,486300
lva,1995,408450
lva,1996,446200
lva,1997,482800
lva,1998,466000
lva,1999,415600
lva,2000,420021
lva,2001,443700
lva,2002,415000
lva,2003,428500
lva,2004,436700
lva,2005,468900
lva,2006,511800
lva,2007,521900
lva,2008,544200
lva,2009,540800
lva,2010,517200
lva,2011,515700
lva,2012,563900
lva,2013,577600
lva,2014,638800
lva,2015,669500
lva,2016,706100
lva,2017,633500
lva,2018,679800
mar,1961,3772884
mar,1962,3285652
mar,1963,4326300
mar,1964,3938680
mar,1965,3956110
mar,1966,4653000
mar,1967,4839060
mar,1968,4712400
mar,1969,4642400
mar,1970,4513200
mar,1971,4684325
mar,1972,4610100
mar,1973,4704200
mar,1974,4572000
mar,1975,4199900
mar,1976,4811900
mar,1977,4963300
mar,1978,4747800
mar,1979,4421500
mar,1980,4428550
mar,1981,4391000
mar,1982,4287300
mar,1983,4712100
mar,1984,4488300
mar,1985,4792400
mar,1986,5182870
mar,1987,5080200
mar,1988,5322300
mar,1989,5531900
mar,1990,5603328
mar,1991,5498300
mar,1992,5020280
mar,1993,5027863
mar,1994,6081400
mar,1995,3993575
mar,1996,5988285
mar,1997,4913693
mar,1998,5904955
mar,1999,5169296
mar,2000,5443172
mar,2001,5145781
mar,2002,4947863
mar,2003,5561338
mar,2004,5686494
mar,2005,5458735
mar,2006,5590632
mar,2007,4851300
mar,2008,5315125
mar,2009,5441176
mar,2010,5062727
mar,2011,5382258
mar,2012,5224668
mar,2013,5401005
mar,2014,4770408
mar,2015,5460568
mar,2016,3804848
mar,2017,5568312
mar,2018,4589475
mda,1992,675587
mda,1993,839837
mda,1994,746202
mda,1995,873329
mda,1996,863524
mda,1997,1015780
mda,1998,883292
mda,1999,876300
mda,2000,937200
mda,2001,1025300
mda,2002,1014501
mda,2003,850079
mda,2004,1039038
mda,2005,992234
mda,2006,871450
mda,2007,864724
mda,2008,972287
mda,2009,905781
mda,2010,872720
mda,2011,860602
mda,2012,876918
mda,2013,930758
mda,2014,912901
mda,2015,920899
mda,2016,923954
mda,2017,899764
mda,2018,928851
mdg,1961,888000
mdg,1962,941000
mdg,1963,950000
mdg,1964,987885
mdg,1965,982650
mdg,1966,1101740
mdg,1967,1122410
mdg,1968,1150785
mdg,1969,1124060
mdg,1970,1107060
mdg,1971,1120725
mdg,1972,1130745
mdg,1973,1160770
mdg,1974,1178920
mdg,1975,1190505
mdg,1976,1179514
mdg,1977,1291359
mdg,1978,1257275
mdg,1979,1281582
mdg,1980,1330635
mdg,1981,1315757
mdg,1982,1307950
mdg,1983,1318715
mdg,1984,1304915
mdg,1985,1326020
mdg,1986,1338275
mdg,1987,1240524
mdg,1988,1265600
mdg,1989,1301190
mdg,1990,1326929
mdg,1991,1295564
mdg,1992,1339554
mdg,1993,1415487
mdg,1994,1306641
mdg,1995,1342455
mdg,1996,1337213
mdg,1997,1370461
mdg,1998,1391686
mdg,1999,1404437
mdg,2000,1406830
mdg,2001,1411893
mdg,2002,1416531
mdg,2003,1420599
mdg,2004,1440370
mdg,2005,1509104
mdg,2006,1522018
mdg,2007,1536102
mdg,2008,1549296
mdg,2009,1562974
mdg,2010,1577101
mdg,2011,1437960
mdg,2012,1495994
mdg,2013,1155393
mdg,2014,1205633
mdg,2015,1108983
mdg,2016,1107920
mdg,2017,903806
mdg,2018,1062125
mdv,1961,179
mdv,1962,240
mdv,1963,292
mdv,1964,343
mdv,1965,394
mdv,1966,465
mdv,1967,308
mdv,1968,204
mdv,1969,106
mdv,1970,269
mdv,1971,92
mdv,1972,32
mdv,1973,805
mdv,1974,833
mdv,1975,2326
mdv,1976,176
mdv,1977,104
mdv,1978,34
mdv,1979,50
mdv,1980,20
mdv,1981,133
mdv,1982,77
mdv,1983,35
mdv,1984,5
mdv,1985,5
mdv,1986,5
mdv,1987,4
mdv,1988,6
mdv,1989,8
mdv,1990,7
mdv,1991,4
mdv,1992,8
mdv,1993,10
mdv,1994,11
mdv,1995,11
mdv,1996,9
mdv,1997,79
mdv,1998,75
mdv,1999,71
mdv,2000,67
mdv,2001,68
mdv,2002,66
mdv,2003,118
mdv,2004,67
mdv,2005,68
mdv,2006,70
mdv,2007,70
mdv,2008,70
mdv,2009,68
mdv,2010,73
mdv,2011,72
mdv,2012,74
mdv,2013,77
mdv,2014,83
mdv,2015,79
mdv,2016,77
mdv,2017,78
mdv,2018,76
mex,1961,7708027
mex,1962,7652725
mex,1963,8440920
mex,1964,8994221
mex,1965,9350458
mex,1966,10068011
mex,1967,9529213
mex,1968,9735738
mex,1969,9273880
mex,1970,9739619
mex,1971,9677067
mex,1972,9510017
mex,1973,9898325
mex,1974,9058706
mex,1975,9527778
mex,1976,9525942
mex,1977,10097560
mex,1978,9850363
mex,1979,7791365
mex,1980,9535719
mex,1981,10742116
mex,1982,8385699
mex,1983,10387630
mex,1984,10099758
mex,1985,11272323
mex,1986,9735910
mex,1987,10205982
mex,1988,9682610
mex,1989,9746785
mex,1990,10543921
mex,1991,9754127
mex,1992,9928776
mex,1993,9547837
mex,1994,10646413
mex,1995,10669738
mex,1996,11481873
mex,1997,10477310
mex,1998,11035270
mex,1999,10130919
mex,2000,10139789
mex,2001,10878644
mex,2002,9877131
mex,2003,10572308
mex,2004,10496782
mex,2005,9282902
mex,2006,10007761
mex,2007,10233546
mex,2008,10459480
mex,2009,9111485
mex,2010,9975949
mex,2011,8767607
mex,2012,9734408
mex,2013,9806374
mex,2014,10197901
mex,2015,10000904
mex,2016,10260891
mex,2017,9865991
mex,2018,9426483
mkd,1992,235207
mkd,1993,238096
mkd,1994,240276
mkd,1995,241092
mkd,1996,222277
mkd,1997,221834
mkd,1998,214268
mkd,1999,216907
mkd,2000,219884
mkd,2001,207404
mkd,2002,191500
mkd,2003,194727
mkd,2004,189597
mkd,2005,201130
mkd,2006,185654
mkd,2007,178520
mkd,2008,173330
mkd,2009,179878
mkd,2010,162651
mkd,2011,158444
mkd,2012,161938
mkd,2013,166181
mkd,2014,161343
mkd,2015,158595
mkd,2016,166098
mkd,2017,159498
mkd,2018,161091
mli,1961,1564005
mli,1962,1601500
mli,1963,1641059
mli,1964,1265985
mli,1965,1221450
mli,1966,1337555
mli,1967,1542300
mli,1968,1322190
mli,1969,1350740
mli,1970,1194900
mli,1971,1183300
mli,1972,1187700
mli,1973,1321600
mli,1974,1449400
mli,1975,1483872
mli,1976,1742900
mli,1977,1745900
mli,1978,1125275
mli,1979,1275434
mli,1980,1332975
mli,1981,1428593
mli,1982,1632724
mli,1983,1762950
mli,1984,1598375
mli,1985,1591307
mli,1986,1585416
mli,1987,1586654
mli,1988,2283200
mli,1989,2295039
mli,1990,2438695
mli,1991,2287664
mli,1992,2451592
mli,1993,2921003
mli,1994,3005056
mli,1995,2701973
mli,1996,2016524
mli,1997,2008883
mli,1998,2115948
mli,1999,2464640
mli,2000,2295214
mli,2001,2620017
mli,2002,3193406
mli,2003,3474117
mli,2004,2358031
mli,2005,3119463
mli,2006,3283557
mli,2007,3528534
mli,2008,3445025
mli,2009,3364533
mli,2010,3674945
mli,2011,5519796
mli,2012,4350436
mli,2013,4624379
mli,2014,4501714
mli,2015,5112526
mli,2016,5510741
mli,2017,5808753
mli,2018,5658124
mlt,1961,3649
mlt,1962,3699
mlt,1963,3513
mlt,1964,3434
mlt,1965,2966
mlt,1966,3254
mlt,1967,3211
mlt,1968,2980
mlt,1969,2715
mlt,1970,2559
mlt,1971,2257
mlt,1972,2095
mlt,1973,1850
mlt,1974,2018
mlt,1975,2167
mlt,1976,2202
mlt,1977,1954
mlt,1978,1983
mlt,1979,2304
mlt,1980,2406
mlt,1981,2381
mlt,1982,2850
mlt,1983,2932
mlt,1984,2562
mlt,1985,2518
mlt,1986,2442
mlt,1987,2444
mlt,1988,2645
mlt,1989,2346
mlt,1990,2378
mlt,1991,2200
mlt,1992,2379
mlt,1993,2700
mlt,1994,2800
mlt,1995,2950
mlt,1996,2000
mlt,1997,2700
mlt,1998,2823
mlt,1999,2788
mlt,2000,2923
mlt,2001,2950
mlt,2002,2510
mlt,2003,2940
mlt,2004,3001
mlt,2005,3011
mlt,2006,3100
mlt,2007,3350
mlt,2008,3500
mlt,2009,3320
mlt,2010,3234
mlt,2011,3125
mlt,2012,3076
mlt,2013,2993
mlt,2014,2892
mlt,2015,2525
mlt,2016,2647
mlt,2017,2989
mlt,2018,2927
mmr,1961,4519316
mmr,1962,5001403
mmr,1963,5227904
mmr,1964,5338487
mmr,1965,5221590
mmr,1966,4951091
mmr,1967,5148430
mmr,1968,5162886
mmr,1969,5028697
mmr,1970,5154905
mmr,1971,5088705
mmr,1972,4852280
mmr,1973,5201762
mmr,1974,5226312
mmr,1975,5390616
mmr,1976,5280047
mmr,1977,5253080
mmr,1978,5404444
mmr,1979,4871890
mmr,1980,5261398
mmr,1981,5267061
mmr,1982,4964269
mmr,1983,5226360
mmr,1984,5175909
mmr,1985,5201393
mmr,1986,5189821
mmr,1987,4927442
mmr,1988,4954300
mmr,1989,5189641
mmr,1990,5221349
mmr,1991,5060903
mmr,1992,5575712
mmr,1993,5973196
mmr,1994,6251762
mmr,1995,6545207
mmr,1996,6280542
mmr,1997,6181513
mmr,1998,6254093
mmr,1999,7063568
mmr,2000,7134336
mmr,2001,7239573
mmr,2002,7227495
mmr,2003,7397956
mmr,2004,7695819
mmr,2005,8350929
mmr,2006,9003610
mmr,2007,8895562
mmr,2008,8972589
mmr,2009,8992741
mmr,2010,8963013
mmr,2011,8534261
mmr,2012,7966471
mmr,2013,7966338
mmr,2014,7917914
mmr,2015,7829588
mmr,2016,7790868
mmr,2017,7780038
mmr,2018,7771933
mne,2006,4830
mne,2007,1177
mne,2008,1193
mne,2009,1213
mne,2010,1142
mne,2011,1904
mne,2012,1855
mne,2013,2012
mne,2014,2206
mne,2015,2116
mne,2016,2152
mne,2017,2194
mne,2018,2204
mng,1961,311000
mng,1962,380000
mng,1963,394000
mng,1964,413000
mng,1965,418200
mng,1966,398500
mng,1967,406900
mng,1968,410300
mng,1969,414000
mng,1970,418100
mng,1971,414800
mng,1972,412300
mng,1973,419600
mng,1974,419500
mng,1975,433100
mng,1976,444400
mng,1977,482400
mng,1978,565200
mng,1979,583400
mng,1980,554700
mng,1981,539600
mng,1982,528100
mng,1983,585800
mng,1984,617480
mng,1985,633410
mng,1986,629710
mng,1987,622832
mng,1988,641628
mng,1989,672286
mng,1990,654090
mng,1991,613190
mng,1992,592628
mng,1993,557823
mng,1994,455698
mng,1995,357446
mng,1996,335235
mng,1997,319387
mng,1998,308931
mng,1999,281602
mng,2000,186090
mng,2001,202456
mng,2002,217263
mng,2003,212006
mng,2004,177524
mng,2005,164100
mng,2006,126201
mng,2007,121777
mng,2008,153953
mng,2009,252398
mng,2010,259113
mng,2011,299927
mng,2012,306235
mng,2013,293262
mng,2014,315033
mng,2015,381209
mng,2016,377802
mng,2017,390860
mng,2018,367109
moz,1961,731500
moz,1962,702600
moz,1963,716700
moz,1964,713400
moz,1965,731000
moz,1966,784000
moz,1967,824000
moz,1968,757589
moz,1969,811436
moz,1970,685893
moz,1971,690000
moz,1972,774000
moz,1973,1030000
moz,1974,1030000
moz,1975,948000
moz,1976,950000
moz,1977,955000
moz,1978,960000
moz,1979,998545
moz,1980,1113000
moz,1981,1120500
moz,1982,1270000
moz,1983,1274000
moz,1984,1304000
moz,1985,1404000
moz,1986,1524000
moz,1987,1429000
moz,1988,1429000
moz,1989,1534000
moz,1990,1548378
moz,1991,1600951
moz,1992,1376902
moz,1993,1355048
moz,1994,1520089
moz,1995,1726541
moz,1996,1677137
moz,1997,1862687
moz,1998,2011068
moz,1999,1840503
moz,2000,1828681
moz,2001,1712613
moz,2002,2312600
moz,2003,1849200
moz,2004,1715200
moz,2005,2666100
moz,2006,2492300
moz,2007,2474400
moz,2008,2727622
moz,2009,2532000
moz,2010,2725149
moz,2011,2816078
moz,2012,2315027
moz,2013,2583881
moz,2014,2445300
moz,2015,2051314
moz,2016,2089046
moz,2017,1969213
moz,2018,2295657
mrt,1961,246050
mrt,1962,246050
mrt,1963,252600
mrt,1964,252600
mrt,1965,307600
mrt,1966,257480
mrt,1967,257480
mrt,1968,258138
mrt,1969,288012
mrt,1970,258398
mrt,1971,268830
mrt,1972,209160
mrt,1973,137315
mrt,1974,167510
mrt,1975,118566
mrt,1976,80337
mrt,1977,70240
mrt,1978,120140
mrt,1979,122370
mrt,1980,111847
mrt,1981,141779
mrt,1982,136590
mrt,1983,102610
mrt,1984,103413
mrt,1985,168860
mrt,1986,181460
mrt,1987,150170
mrt,1988,201862
mrt,1989,193452
mrt,1990,118921
mrt,1991,156051
mrt,1992,123615
mrt,1993,198688
mrt,1994,309758
mrt,1995,287006
mrt,1996,275857
mrt,1997,196614
mrt,1998,211870
mrt,1999,224415
mrt,2000,207873
mrt,2001,194281
mrt,2002,111450
mrt,2003,226096
mrt,2004,180431
mrt,2005,203017
